Orthogroup	Pray	Praw
OG0001142	Pray.g_00033	Praw.g_00264
OG0001143	Pray.g_00026	Praw.g_00271
OG0001144	Pray.g_00021	Praw.g_00276
OG0001145	Pray.g_01878	Praw.g_00971
OG0001146	Pray.g_01866	Praw.g_00985
OG0001147	Pray.g_01843	Praw.g_01001
OG0001148	Pray.g_01827	Praw.g_01018
OG0001149	Pray.g_01826	Praw.g_01019
OG0001150	Pray.g_01825	Praw.g_01020
OG0001151	Pray.g_01814	Praw.g_01031
OG0001152	Pray.g_01813	Praw.g_01032
OG0001153	Pray.g_01690	Praw.g_00368
OG0001154	Pray.g_01689	Praw.g_00370
OG0001155	Pray.g_01677	Praw.g_00382
OG0001156	Pray.g_01674	Praw.g_00385
OG0001157	Pray.g_01673	Praw.g_00386
OG0001158	Pray.g_01672	Praw.g_00387
OG0001159	Pray.g_01671	Praw.g_00388
OG0001160	Pray.g_01647	Praw.g_00412
OG0001161	Pray.g_01634	Praw.g_00423
OG0001162	Pray.g_01623	Praw.g_00434
OG0001163	Pray.g_01567	Praw.g_00507
OG0001164	Pray.g_01563	Praw.g_00511
OG0001165	Pray.g_01560	Praw.g_00514
OG0001166	Pray.g_01540	Praw.g_00534
OG0001167	Pray.g_01523	Praw.g_00551
OG0001168	Pray.g_01521	Praw.g_00553
OG0001169	Pray.g_01519	Praw.g_00555
OG0001170	Pray.g_01517	Praw.g_00557
OG0001171	Pray.g_01508	Praw.g_00567
OG0001172	Pray.g_01237	Praw.g_01914
OG0001173	Pray.g_01238	Praw.g_01913
OG0001174	Pray.g_01246	Praw.g_01905
OG0001175	Pray.g_01247	Praw.g_01904
OG0001176	Pray.g_01254	Praw.g_01897
OG0001177	Pray.g_01257	Praw.g_01895
OG0001178	Pray.g_01262	Praw.g_01890
OG0001179	Pray.g_01290	Praw.g_00112
OG0001180	Pray.g_01312	Praw.g_00090
OG0001181	Pray.g_01316	Praw.g_00086
OG0001182	Pray.g_01323	Praw.g_00079
OG0001183	Pray.g_01328	Praw.g_00075
OG0001184	Pray.g_01344	Praw.g_00059
OG0001185	Pray.g_01358	Praw.g_00045
OG0001186	Pray.g_01382	Praw.g_00021
OG0001187	Pray.g_01386	Praw.g_00017
OG0001188	Pray.g_01389	Praw.g_00015
OG0001189	Pray.g_01406	Praw.g_01191
OG0001190	Pray.g_01410	Praw.g_01187
OG0001191	Pray.g_01420	Praw.g_01177
OG0001192	Pray.g_01425	Praw.g_01172
OG0001193	Pray.g_01435	Praw.g_01162
OG0001194	Pray.g_01436	Praw.g_01161
OG0001195	Pray.g_01437	Praw.g_01160
OG0001196	Pray.g_01450	Praw.g_01147
OG0001197	Pray.g_01451	Praw.g_01146
OG0001198	Pray.g_01458	Praw.g_01139
OG0001199	Pray.g_00215	Praw.g_01360
OG0001200	Pray.g_00213	Praw.g_01358
OG0001201	Pray.g_00181	Praw.g_01327
OG0001202	Pray.g_00680	Praw.g_01236
OG0001203	Pray.g_00719	Praw.g_01197
OG0001204	Pray.g_00724	Praw.g_00890
OG0001205	Pray.g_00935	Praw.g_00702
OG0001206	Pray.g_00952	Praw.g_00685
OG0001207	Pray.g_00967	Praw.g_00670
OG0001209	Pray.g_01226	Praw.g_00613
OG0001210	Pray.g_01221	Praw.g_00608
OG0001211	Pray.g_01211	Praw.g_00598
OG0001212	Pray.g_01167	Praw.g_01942
OG0001213	Pray.g_01134	Praw.g_00165
OG0001214	Pray.g_01126	Praw.g_01885
OG0001215	Pray.g_01073	Praw.g_01832
OG0001216	Pray.g_01038	Praw.g_01807
OG0001217	Pray.g_00293	Praw.g_01759
OG0001218	Pray.g_00300	Praw.g_01751
OG0001219	Pray.g_00337	Praw.g_01708
OG0001220	Pray.g_00400	Praw.g_01647
OG0001221	Pray.g_00463	Praw.g_01586
OG0001222	Pray.g_00503	Praw.g_01547
OG0001223	Pray.g_00529	Praw.g_01521
OG0001224	Pray.g_00580	Praw.g_01471
OG0001225	Pray.g_00582	Praw.g_01469
OG0001226	Pray.g_00608	Praw.g_01443
OG0001227	Pray.g_00626	Praw.g_01424
OG0001228	Pray.g_00018	Praw.g_00279
OG0001229	Pray.g_01831	Praw.g_01014
OG0001230	Pray.g_01730	Praw.g_01091
OG0001231	Pray.g_01625	Praw.g_00432
OG0001232	Pray.g_01536	Praw.g_00538
OG0001233	Pray.g_01516	Praw.g_00558
OG0001234	Pray.g_01249	Praw.g_01902
OG0001235	Pray.g_01259	Praw.g_01893
OG0001236	Pray.g_01341	Praw.g_00062
OG0001237	Pray.g_01345	Praw.g_00058
OG0001238	Pray.g_01421	Praw.g_01176
OG0001239	Pray.g_00218	Praw.g_01363
OG0001241	Pray.g_00188	Praw.g_01334
OG0001242	Pray.g_00170	Praw.g_01316
OG0001243	Pray.g_00164	Praw.g_01310
OG0001244	Pray.g_00148	Praw.g_01294
OG0001245	Pray.g_00858	Praw.g_00753
OG0001246	Pray.g_00995	Praw.g_00644
OG0001247	Pray.g_01080	Praw.g_01839
OG0001248	Pray.g_01078	Praw.g_01837
OG0001249	Pray.g_00326	Praw.g_01719
OG0001250	Pray.g_00389	Praw.g_01658
OG0001251	Pray.g_00437	Praw.g_01610
OG0001252	Pray.g_00575	Praw.g_01476
OG0001253	Pray.g_00627	Praw.g_01423
OG0001254	Pray.g_00095	Praw.g_00203
OG0001255	Pray.g_00080	Praw.g_00218
OG0001256	Pray.g_01632	Praw.g_00425
OG0001257	Pray.g_01626	Praw.g_00431
OG0001258	Pray.g_01562	Praw.g_00512
OG0001259	Pray.g_01518	Praw.g_00556
OG0001260	Pray.g_01502	Praw.g_00573
OG0001261	Pray.g_01298	Praw.g_00104
OG0001262	Pray.g_01404	Praw.g_01193
OG0001263	Pray.g_00161	Praw.g_01307
OG0001264	Pray.g_00245, Pray.g_01501	Praw.g_01390
OG0001265	Pray.g_00171	Praw.g_01317
OG0001266	Pray.g_00684	Praw.g_01232
OG0001267	Pray.g_00759	Praw.g_00854
OG0001268	Pray.g_00817	Praw.g_00791
OG0001269	Pray.g_00837	Praw.g_00773
OG0001270	Pray.g_00924	Praw.g_00713
OG0001271	Pray.g_00962	Praw.g_00675
OG0001272	Pray.g_00976	Praw.g_00662
OG0001273	Pray.g_01132	Praw.g_00167
OG0001274	Pray.g_01060	Praw.g_01819
OG0001275	Pray.g_00539	Praw.g_01511
OG0001276	Pray.g_00559	Praw.g_01492
OG0001277	Pray.g_00616	Praw.g_01435
OG0001278	Pray.g_00013	Praw.g_00284
OG0001279	Pray.g_01926	Praw.g_00930
OG0001280	Pray.g_01871	Praw.g_00980
OG0001281	Pray.g_01865	Praw.g_00986
OG0001282	Pray.g_01828	Praw.g_01017
OG0001284	Pray.g_01652	Praw.g_00407
OG0001285	Pray.g_01533	Praw.g_00541
OG0001286	Pray.g_01310	Praw.g_00092
OG0001287	Pray.g_01366	Praw.g_00037
OG0001288	Pray.g_01375	Praw.g_00028
OG0001289	Pray.g_00202	Praw.g_01347
OG0001290	Pray.g_00189	Praw.g_01335
OG0001291	Pray.g_00154	Praw.g_01300
OG0001292	Pray.g_00729	Praw.g_00885
OG0001293	Pray.g_00741	Praw.g_00873
OG0001294	Pray.g_00856	Praw.g_00755
OG0001295	Pray.g_00957	Praw.g_00680
OG0001296	Pray.g_01000	Praw.g_00639
OG0001297	Pray.g_01005	Praw.g_00634
OG0001298	Pray.g_01185	Praw.g_01924
OG0001299	Pray.g_01097	Praw.g_01856
OG0001300	Pray.g_01070	Praw.g_01829
OG0001301	Pray.g_01067	Praw.g_01826
OG0001302	Pray.g_00335	Praw.g_01710
OG0001303	Pray.g_00543	Praw.g_01507
OG0001304	Pray.g_00569	Praw.g_01482
OG0001305	Pray.g_00588	Praw.g_01463
OG0001306	Pray.g_00078	Praw.g_00220
OG0001307	Pray.g_01846	Praw.g_00998
OG0001308	Pray.g_01712	Praw.g_00347
OG0001309	Pray.g_01628	Praw.g_00429
OG0001310	Pray.g_01547	Praw.g_00527
OG0001311	Pray.g_00561	Praw.g_01490
OG0001312	Pray.g_00492	Praw.g_01558
OG0001314	Pray.g_00285	Praw.g_01768
OG0001315	Pray.g_00227	Praw.g_01373
OG0001316	Pray.g_00149	Praw.g_01295
OG0001317	Pray.g_00715	Praw.g_01201
OG0001318	Pray.g_00737	Praw.g_00877
OG0001319	Pray.g_00752	Praw.g_00862
OG0001320	Pray.g_00860	Praw.g_00752
OG0001321	Pray.g_00941	Praw.g_00696
OG0001322	Pray.g_00942	Praw.g_00695
OG0001323	Pray.g_01010	Praw.g_00629
OG0001324	Pray.g_01069	Praw.g_01828
OG0001325	Pray.g_01035	Praw.g_01804
OG0001326	Pray.g_00425	Praw.g_01622
OG0001327	Pray.g_00600	Praw.g_01452
OG0001328	Pray.g_00625	Praw.g_01425
OG0001329	Pray.g_00104	Praw.g_00194
OG0001330	Pray.g_01896	Praw.g_00953
OG0001331	Pray.g_01823	Praw.g_01022
OG0001332	Pray.g_01679	Praw.g_00380
OG0001333	Pray.g_01522	Praw.g_00552
OG0001334	Pray.g_01331	Praw.g_00072
OG0001335	Pray.g_01332	Praw.g_00071
OG0001336	Pray.g_01447	Praw.g_01150
OG0001339	Pray.g_00186	Praw.g_01332
OG0001340	Pray.g_00806	Praw.g_00806
OG0001341	Pray.g_00291	Praw.g_01761
OG0001342	Pray.g_00330	Praw.g_01715
OG0001343	Pray.g_00434	Praw.g_01613
OG0001344	Pray.g_00059	Praw.g_00238
OG0001345	Pray.g_00044	Praw.g_00253
OG0001346	Pray.g_01869	Praw.g_00982
OG0001349	Pray.g_01741	Praw.g_01082
OG0001350	Pray.g_00718	Praw.g_01198
OG0001351	Pray.g_00944	Praw.g_00693
OG0001352	Pray.g_01083	Praw.g_01842
OG0001353	Pray.g_00380	Praw.g_01666
OG0001354	Pray.g_00521	Praw.g_01529
OG0001355	Pray.g_01596	Praw.g_00463
OG0001356	Pray.g_00312	Praw.g_01734
OG0001358	Pray.g_01143	Praw.g_00156
OG0001359	Pray.g_00435	Praw.g_01612
OG0001360	Pray.g_00628	Praw.g_01422
OG0001361	Pray.g_00047	Praw.g_00250
OG0001362	Pray.g_01708	Praw.g_00351
OG0001363	Pray.g_01706	Praw.g_00353
OG0001364	Pray.g_01334	Praw.g_00069
OG0001365	Pray.g_01414	Praw.g_01183
OG0001369	Pray.g_00197	Praw.g_01342
OG0001371	Pray.g_01084	Praw.g_01843
OG0001372	Pray.g_00299	Praw.g_01752
OG0001373	Pray.g_00424	Praw.g_01623
OG0001374	Pray.g_00432	Praw.g_01615
OG0001375	Pray.g_00433	Praw.g_01614
OG0001376	Pray.g_00594	Praw.g_01458
OG0001377	Pray.g_00595	Praw.g_01457
OG0001378	Pray.g_00133	Praw.g_00171
OG0001379	Pray.g_01876	Praw.g_00975
OG0001380	Pray.g_01841	Praw.g_01003
OG0001381	Pray.g_01835	Praw.g_01010
OG0001382	Pray.g_01611	Praw.g_00445
OG0001384	Pray.g_00280	Praw.g_01773
OG0001385	Pray.g_00421	Praw.g_01626
OG0001386	Pray.g_00422	Praw.g_01625
OG0001387	Pray.g_00423	Praw.g_01624
OG0001388	Pray.g_00426	Praw.g_01621
OG0001389	Pray.g_00427	Praw.g_01620
OG0001390	Pray.g_00428	Praw.g_01619
OG0001391	Pray.g_00429	Praw.g_01618
OG0001392	Pray.g_00430	Praw.g_01617
OG0001393	Pray.g_00431	Praw.g_01616
OG0001395	Pray.g_00571	Praw.g_01480
OG0001397	Pray.g_01707	Praw.g_00352
OG0001398	Pray.g_01599	Praw.g_00459
OG0001399	Pray.g_01251	Praw.g_01900
OG0001400	Pray.g_01055	Praw.g_01814
OG0001400	Pray.g_00249	Praw.g_00905
OG0001402	Pray.g_00307	Praw.g_01744
OG0001403	Pray.g_01492	Praw.g_01398
OG0001404	Pray.g_00221	Praw.g_01366
OG0001405	Pray.g_00804	Praw.g_00808
OG0001406	Pray.g_00593	Praw.g_01459
OG0001407	Pray.g_00606	Praw.g_01445
OG0001408	Pray.g_00611	Praw.g_01440
OG0001409	Pray.g_00056	Praw.g_00241
OG0001410	Pray.g_01845	Praw.g_00999
OG0001411	Pray.g_01784	Praw.g_01053
OG0001413	Pray.g_01637	Praw.g_00421
OG0001414	Pray.g_00710	Praw.g_01206
OG0001415	Pray.g_00712	Praw.g_01204
OG0001416	Pray.g_00949	Praw.g_00688
OG0001417	Pray.g_00959	Praw.g_00678
OG0001418	Pray.g_01079	Praw.g_01838
OG0001419	Pray.g_00607	Praw.g_01444
OG0001420	Pray.g_00124	Praw.g_00179
OG0001421	Pray.g_01631	Praw.g_00426
OG0001422	Pray.g_01606	Praw.g_00451
OG0001424	Pray.g_00622	Praw.g_01428, Praw.g_00323
OG0001425	Pray.g_01424	Praw.g_01173
OG0001428	Pray.g_00653	Praw.g_01263
OG0001429	Pray.g_00338	Praw.g_01707
OG0001430	Pray.g_01901	Praw.g_00948
OG0001431	Pray.g_01898	Praw.g_00951
OG0001432	Pray.g_01639	Praw.g_00420
OG0001433	Pray.g_00311	Praw.g_01735
OG0001434	Pray.g_00472	Praw.g_01578
OG0001437	Pray.g_00711	Praw.g_01205
OG0001439	Pray.g_00785	Praw.g_00827
OG0001440	Pray.g_00910	Praw.g_00730
OG0001441	Pray.g_01012	Praw.g_00627
OG0001442	Pray.g_00283	Praw.g_01770
OG0001446	Pray.g_00210	Praw.g_01355
OG0001447	Pray.g_00163	Praw.g_01309
OG0001448	Pray.g_00844	Praw.g_00765
OG0001449	Pray.g_00880	Praw.g_00738
OG0001450	Pray.g_01076	Praw.g_01835
OG0001451	Pray.g_00409	Praw.g_01638
OG0001452	Pray.g_00439	Praw.g_01609
OG0001453	Pray.g_00533	Praw.g_01517
OG0001454	Pray.g_00621	Praw.g_01429
OG0001455	Pray.g_00110	Praw.g_00189
OG0001456	Pray.g_00087	Praw.g_00211
OG0001457	Pray.g_00086	Praw.g_00212
OG0001458	Pray.g_00085	Praw.g_00213
OG0001459	Pray.g_01912	Praw.g_00939
OG0001460	Pray.g_00310	Praw.g_01736
OG0001462	Pray.g_01496	Praw.g_01394
OG0001463	Pray.g_00765	Praw.g_00848
OG0001464	Pray.g_00807	Praw.g_00805
OG0001465	Pray.g_01061	Praw.g_01820
OG0001466	Pray.g_00282	Praw.g_01771
OG0001467	Pray.g_00327	Praw.g_01718
OG0001468	Pray.g_00598	Praw.g_01454
OG0001469	Pray.g_01917, Pray.g_01583	Praw.g_00935
OG0001471	Pray.g_01636	Praw.g_00422
OG0001472	Pray.g_01629	Praw.g_00428
OG0001473	Pray.g_01383	Praw.g_00020
OG0001479	Pray.g_00815	Praw.g_00793
OG0001480	Pray.g_00846	Praw.g_00763
OG0001481	Pray.g_00851	Praw.g_00759
OG0001482	Pray.g_00947	Praw.g_00690
OG0001485	Pray.g_01595	Praw.g_00464
OG0001486	Pray.g_00066	Praw.g_00232
OG0001490	Pray.g_00244	Praw.g_01389
OG0001490	Pray.g_00907	Praw.g_00735
OG0001491	Pray.g_00333	Praw.g_01712
OG0001492	Pray.g_00016	Praw.g_00281
OG0001493	Pray.g_00008	Praw.g_00289
OG0001499	Pray.g_00228	Praw.g_01374
OG0001500	Pray.g_00743	Praw.g_00871
OG0001501	Pray.g_01058	Praw.g_01817
OG0001502	Pray.g_00318	Praw.g_01727
OG0001503	Pray.g_00090	Praw.g_00208
OG0001504	Pray.g_01911	Praw.g_00940
OG0001505	Pray.g_01796	Praw.g_01044
OG0001506	Pray.g_01681	Praw.g_00378
OG0001507	Pray.g_01584	Praw.g_00478
OG0001521	Pray.g_00292	Praw.g_01760
OG0001523	Pray.g_00093	Praw.g_00205
OG0001524	Pray.g_00092	Praw.g_00206
OG0001525	Pray.g_01620	Praw.g_00436
OG0001526	Pray.g_01232	Praw.g_01049
OG0001546	Pray.g_01015	Praw.g_00624
OG0001547	Pray.g_00320	Praw.g_01725
OG0001548	Pray.g_00324	Praw.g_01721
OG0001549	Pray.g_00407	Praw.g_01640
OG0001550	Pray.g_00107	Praw.g_00192
OG0001551	Pray.g_00088	Praw.g_00210
OG0001552	Pray.g_00248	Praw.g_00906
OG0001553	Pray.g_01725	Praw.g_01086
OG0001554	Pray.g_01630	Praw.g_00427
OG0001555	Pray.g_01615	Praw.g_00441
OG0001564	Pray.g_01767	Praw.g_01062
OG0001565	Pray.g_00909	Praw.g_00731
OG0001566	Pray.g_01087	Praw.g_01846
OG0001567	Pray.g_00319	Praw.g_01726
OG0001568	Pray.g_00321	Praw.g_01724
OG0001569	Pray.g_00633	Praw.g_01417
OG0001571	Pray.g_00114	Praw.g_00185
OG0001581	Pray.g_00145	Praw.g_01291
OG0001582	Pray.g_00958	Praw.g_00679
OG0001583	Pray.g_00332	Praw.g_01713
OG0001585	Pray.g_01922	Praw.g_00934
OG0001587	Pray.g_01230	Praw.g_01920
OG0001595	Pray.g_00222	Praw.g_01367
OG0001596	Pray.g_00214	Praw.g_01359
OG0001597	Pray.g_00839	Praw.g_00770
OG0001599	Pray.g_00950	Praw.g_00687
OG0001600	Pray.g_01002	Praw.g_00637
OG0001601	Pray.g_01089	Praw.g_01848
OG0001602	Pray.g_01062	Praw.g_01821
OG0001603	Pray.g_00334	Praw.g_01711
OG0001604	Pray.g_00460	Praw.g_01589
OG0001605	Pray.g_00552	Praw.g_01499
OG0001606	Pray.g_00613	Praw.g_01438
OG0001607	Pray.g_00091	Praw.g_00207
OG0001608	Pray.g_01838	Praw.g_01007
OG0001609	Pray.g_01683	Praw.g_00376
OG0001610	Pray.g_01680	Praw.g_00379
OG0001611	Pray.g_01617	Praw.g_00438
OG0001612	Pray.g_01593	Praw.g_00465
OG0001613	Pray.g_01326	Praw.g_00077
OG0001626	Pray.g_00290	Praw.g_01762
OG0001627	Pray.g_00297	Praw.g_01754
OG0001628	Pray.g_00302	Praw.g_01749
OG0001629	Pray.g_00303	Praw.g_01748
OG0001630	Pray.g_00441	Praw.g_01607
OG0001631	Pray.g_00603	Praw.g_01449
OG0001632	Pray.g_01923	Praw.g_00471, Praw.g_00932
OG0001633	Pray.g_01832	Praw.g_01013
OG0001635	Pray.g_01577	Praw.g_00480
OG0001648	Pray.g_00850	Praw.g_00760
OG0001649	Pray.g_00604	Praw.g_01447
OG0001651	Pray.g_01619	Praw.g_00437
OG0001662	Pray.g_00127	Praw.g_00177
OG0001663	Pray.g_00081	Praw.g_00217
OG0001664	Pray.g_01937	Praw.g_00332
OG0001665	Pray.g_01934	Praw.g_00335
OG0001666	Pray.g_01913	Praw.g_00938
OG0001667	Pray.g_01893	Praw.g_00956
OG0001670	Pray.g_01588	Praw.g_00469
OG0001685	Pray.g_00411	Praw.g_01636
OG0001686	Pray.g_00551	Praw.g_01500
OG0001687	Pray.g_00597	Praw.g_01455
OG0001688	Pray.g_00602	Praw.g_01450
OG0001689	Pray.g_01373	Praw.g_00030
OG0001696	Pray.g_00410	Praw.g_01637
OG0001697	Pray.g_00419	Praw.g_01628
OG0001698	Pray.g_00601	Praw.g_01451
OG0001701	Pray.g_01233	Praw.g_01918
OG0001705	Pray.g_00881	Praw.g_00737
OG0001707	Pray.g_00620	Praw.g_01430
OG0001708	Pray.g_00082	Praw.g_00216
OG0001709	Pray.g_01742	Praw.g_01102
OG0001710	Pray.g_01252	Praw.g_01899
OG0001718	Pray.g_00840	Praw.g_00769
OG0001719	Pray.g_00869	Praw.g_00744
OG0001720	Pray.g_01889	Praw.g_00960
OG0001721	Pray.g_00294	Praw.g_01757
OG0001723	Pray.g_01925	Praw.g_00931
OG0001724	Pray.g_01579	Praw.g_00473
OG0001725	Pray.g_00867	Praw.g_00745
OG0001742	Pray.g_00854	Praw.g_00757
OG0001743	Pray.g_00129	Praw.g_00175
OG0001744	Pray.g_01884	Praw.g_00965
OG0001745	Pray.g_01640	Praw.g_00419
OG0001772	Pray.g_00882	Praw.g_00736
OG0001773	Pray.g_01613	Praw.g_00443
OG0001774	Pray.g_01086	Praw.g_01845
OG0001775	Pray.g_00609	Praw.g_01442
OG0001776	Pray.g_00131	Praw.g_00173
OG0001778	Pray.g_01899	Praw.g_00950
OG0001779	Pray.g_01883	Praw.g_00966
OG0001780	Pray.g_01772	Praw.g_01110
OG0001781	Pray.g_01605	Praw.g_00452
OG0001819	Pray.g_00870	Praw.g_00743
OG0001821	Pray.g_00295	Praw.g_01756
OG0001822	Pray.g_00316	Praw.g_01729
OG0001823	Pray.g_00412	Praw.g_01635
OG0001824	Pray.g_00550	Praw.g_01501
OG0001825	Pray.g_00610	Praw.g_01441
OG0001826	Pray.g_00612	Praw.g_01439
OG0001827	Pray.g_00615	Praw.g_01436
OG0001828	Pray.g_00134	Praw.g_00170
OG0001829	Pray.g_00130	Praw.g_00174
OG0001830	Pray.g_00111	Praw.g_00188
OG0001831	Pray.g_00098	Praw.g_00200
OG0001832	Pray.g_01904	Praw.g_00946
OG0001833	Pray.g_01830	Praw.g_01015
OG0001834	Pray.g_01775	Praw.g_01074
OG0001919	Pray.g_00877	Praw.g_00741
OG0001920	Pray.g_01057	Praw.g_01816
OG0001921	Pray.g_00414	Praw.g_01633
OG0001982	Pray.g_00845	Praw.g_00764
OG0001983	Pray.g_00278	Praw.g_01774
OG0001984	Pray.g_00325	Praw.g_01720
OG0001985	Pray.g_00418	Praw.g_01629
OG0001986	Pray.g_00537	Praw.g_01513
OG0001989	Pray.g_01840	Praw.g_01004
OG0002026	Pray.g_00876	Praw.g_00742
OG0002027	Pray.g_00416	Praw.g_01631
OG0002028	Pray.g_00545	Praw.g_01506
OG0002030	Pray.g_01852	Praw.g_01776
OG0002031	Pray.g_01597	Praw.g_00462
OG0002032	Pray.g_01423	Praw.g_01174
OG0002034	Pray.g_00005	Praw.g_00292
OG0002057	Pray.g_00179	Praw.g_01325
OG0002058	Pray.g_00661	Praw.g_01255
OG0002059	Pray.g_00841	Praw.g_00768
OG0002060	Pray.g_00843	Praw.g_00766
OG0002061	Pray.g_00879	Praw.g_00739
OG0002064	Pray.g_00956	Praw.g_00681
OG0002065	Pray.g_01202	Praw.g_00589
OG0002066	Pray.g_01196	Praw.g_00583
OG0002067	Pray.g_01041	Praw.g_01810
OG0002068	Pray.g_00287	Praw.g_01766
OG0002069	Pray.g_00288	Praw.g_01764
OG0002070	Pray.g_00317	Praw.g_01728
OG0002071	Pray.g_00323	Praw.g_01722
OG0002072	Pray.g_00331	Praw.g_01714
OG0002073	Pray.g_00353	Praw.g_01692
OG0002074	Pray.g_00405	Praw.g_01642
OG0002075	Pray.g_00417	Praw.g_01630
OG0002076	Pray.g_00464	Praw.g_01585
OG0002077	Pray.g_00546	Praw.g_01505
OG0002078	Pray.g_00549	Praw.g_01502
OG0002079	Pray.g_00554	Praw.g_01497
OG0002080	Pray.g_00572	Praw.g_01479
OG0002081	Pray.g_00596	Praw.g_01456
OG0002082	Pray.g_00605	Praw.g_01446
OG0002083	Pray.g_00617	Praw.g_01434
OG0002084	Pray.g_00618	Praw.g_01433
OG0002085	Pray.g_00624	Praw.g_01426
OG0002086	Pray.g_00629	Praw.g_01421
OG0002087	Pray.g_00630	Praw.g_01420
OG0002088	Pray.g_00631	Praw.g_01419
OG0002089	Pray.g_00113	Praw.g_00186
OG0002090	Pray.g_00108	Praw.g_00191
OG0002091	Pray.g_00089	Praw.g_00209
OG0002093	Pray.g_01928	Praw.g_00329
OG0002094	Pray.g_01892	Praw.g_00957
OG0002095	Pray.g_01886	Praw.g_00963
OG0002099	Pray.g_01633	Praw.g_00424
OG0002100	Pray.g_01624	Praw.g_00433
OG0002101	Pray.g_01621	Praw.g_00435
OG0002102	Pray.g_01616	Praw.g_00440
OG0002103	Pray.g_01614	Praw.g_00442
OG0002104	Pray.g_01612	Praw.g_00444
OG0002105	Pray.g_01554	Praw.g_00520
OG0002146	Pray.g_00986	Praw.g_00652
OG0002147	Pray.g_01056	Praw.g_01815
OG0002148	Pray.g_00281	Praw.g_01772
OG0002149	Pray.g_00301	Praw.g_01750
OG0002150	Pray.g_00547	Praw.g_01504
OG0002151	Pray.g_00109	Praw.g_00190
OG0002152	Pray.g_01902	Praw.g_00947
OG0002153	Pray.g_00548	Praw.g_01503
OG0002216	Pray.g_00286	Praw.g_01767
OG0002217	Pray.g_00336	Praw.g_01709
OG0002218	Pray.g_00413	Praw.g_01634
OG0002220	Pray.g_01916	Praw.g_00936
OG0002221	Pray.g_01885	Praw.g_00964
OG0002222	Pray.g_01608	Praw.g_00449
OG0002223	Pray.g_01589	Praw.g_00468
OG0002224	Pray.g_00865	Praw.g_00747
OG0002262	Pray.g_00242	Praw.g_01387
OG0002263	Pray.g_00298	Praw.g_01753
OG0002265	Pray.g_00105	Praw.g_00193
OG0002266	Pray.g_01936	Praw.g_00333
OG0002267	Pray.g_01910	Praw.g_00941
OG0002268	Pray.g_01908	Praw.g_00943
OG0002269	Pray.g_01906	Praw.g_00944
OG0002271	Pray.g_01590	Praw.g_00467
OG0002272	Pray.g_00102	Praw.g_00196
OG0002310	Pray.g_00855	Praw.g_00756
OG0002313	Pray.g_00322	Praw.g_01723
OG0002314	Pray.g_00415	Praw.g_01632
OG0002317	Pray.g_00122	Praw.g_00180
OG0002318	Pray.g_00119	Praw.g_00182
OG0002320	Pray.g_01900	Praw.g_00949
OG0002323	Pray.g_01598	Praw.g_00460
OG0002324	Pray.g_01586	Praw.g_00475
OG0002362	Pray.g_00878	Praw.g_00740
OG0002363	Pray.g_00918, Pray.g_00917	Praw.g_00719
OG0002366	Pray.g_01915	Praw.g_00937
OG0002368	Pray.g_01882	Praw.g_00967
OG0002373	Pray.g_01592	Praw.g_00466
OG0002376	Pray.g_01607	Praw.g_00450
OG0002378	Pray.g_00100	Praw.g_00198
OG0002417	Pray.g_01570	Praw.g_00322
OG0002418	Pray.g_01939	Praw.g_00327
OG0002419	Pray.g_01909	Praw.g_00942
OG0002550	Pray.g_00908	Praw.g_00732
OG0002553	Pray.g_00863	Praw.g_00749
OG0002555	Pray.g_00103	Praw.g_00195
OG0002651	Pray.g_01783	Praw.g_01037
OG0002697	Pray.g_00467	Praw.g_01582
OG0002904	Pray.g_01054	Praw.g_01813
OG0002915	Pray.g_01750	Praw.g_00897
OG0003059	Pray.g_01053	Praw.g_01812
