Orthogroup	Pray	Praq
OG0001147	Pray.g_01843	Praq.g_00161
OG0001148	Pray.g_01827	Praq.g_00179
OG0001149	Pray.g_01826	Praq.g_00180
OG0001150	Pray.g_01825	Praq.g_00181
OG0001151	Pray.g_01814	Praq.g_00192
OG0001152	Pray.g_01813	Praq.g_00193
OG0001153	Pray.g_01690	Praq.g_00326
OG0001154	Pray.g_01689	Praq.g_00327
OG0001155	Pray.g_01677	Praq.g_00339
OG0001156	Pray.g_01674	Praq.g_00342
OG0001157	Pray.g_01673	Praq.g_00343
OG0001158	Pray.g_01672	Praq.g_00344
OG0001159	Pray.g_01671	Praq.g_00345
OG0001160	Pray.g_01647	Praq.g_00369
OG0001161	Pray.g_01634	Praq.g_00382
OG0001162	Pray.g_01623	Praq.g_00005
OG0001165	Pray.g_01560	Praq.g_00498
OG0001166	Pray.g_01540	Praq.g_00478
OG0001167	Pray.g_01523	Praq.g_00461
OG0001168	Pray.g_01521	Praq.g_00459
OG0001169	Pray.g_01519	Praq.g_00457
OG0001170	Pray.g_01517	Praq.g_00455
OG0001171	Pray.g_01508	Praq.g_00446
OG0001172	Pray.g_01237	Praq.g_00948
OG0001173	Pray.g_01238	Praq.g_00947
OG0001174	Pray.g_01246	Praq.g_00939
OG0001175	Pray.g_01247	Praq.g_00938
OG0001176	Pray.g_01254	Praq.g_00931
OG0001177	Pray.g_01257	Praq.g_00928
OG0001178	Pray.g_01262	Praq.g_00923
OG0001179	Pray.g_01290	Praq.g_00895
OG0001180	Pray.g_01312	Praq.g_00874
OG0001181	Pray.g_01316	Praq.g_00870
OG0001182	Pray.g_01323	Praq.g_00863
OG0001183	Pray.g_01328	Praq.g_00728
OG0001184	Pray.g_01344	Praq.g_00744
OG0001185	Pray.g_01358	Praq.g_00758
OG0001186	Pray.g_01382	Praq.g_00684
OG0001187	Pray.g_01386	Praq.g_00688
OG0001188	Pray.g_01389	Praq.g_00690
OG0001189	Pray.g_01406	Praq.g_00707
OG0001190	Pray.g_01410	Praq.g_00711
OG0001191	Pray.g_01420	Praq.g_00721
OG0001192	Pray.g_01425	Praq.g_00390
OG0001193	Pray.g_01435	Praq.g_00400
OG0001194	Pray.g_01436	Praq.g_00401
OG0001195	Pray.g_01437	Praq.g_00402
OG0001196	Pray.g_01450	Praq.g_00415
OG0001197	Pray.g_01451	Praq.g_00416
OG0001198	Pray.g_01458	Praq.g_00423
OG0001199	Pray.g_00215	Praq.g_01929
OG0001200	Pray.g_00213	Praq.g_01927
OG0001201	Pray.g_00181	Praq.g_01895
OG0001202	Pray.g_00680	Praq.g_01803
OG0001203	Pray.g_00719	Praq.g_01764
OG0001204	Pray.g_00724	Praq.g_01759
OG0001205	Pray.g_00935	Praq.g_01112
OG0001206	Pray.g_00952	Praq.g_00512
OG0001207	Pray.g_00967	Praq.g_00528
OG0001208	Pray.g_00972	Praq.g_00533
OG0001209	Pray.g_01226	Praq.g_01067
OG0001210	Pray.g_01221	Praq.g_01062
OG0001211	Pray.g_01211	Praq.g_01052
OG0001212	Pray.g_01167	Praq.g_01006
OG0001213	Pray.g_01134	Praq.g_00973
OG0001214	Pray.g_01126	Praq.g_00965
OG0001215	Pray.g_01073	Praq.g_00819
OG0001216	Pray.g_01038	Praq.g_00585
OG0001217	Pray.g_00293	Praq.g_00622
OG0001218	Pray.g_00300	Praq.g_00630
OG0001219	Pray.g_00337	Praq.g_00658
OG0001220	Pray.g_00400	Praq.g_01449
OG0001221	Pray.g_00463	Praq.g_01501
OG0001222	Pray.g_00503	Praq.g_01540
OG0001223	Pray.g_00529	Praq.g_01566
OG0001224	Pray.g_00580	Praq.g_01615
OG0001225	Pray.g_00582	Praq.g_01617
OG0001226	Pray.g_00608	Praq.g_01642
OG0001227	Pray.g_00626	Praq.g_01661
OG0001228	Pray.g_00018	Praq.g_01378
OG0001229	Pray.g_01831	Praq.g_00173
OG0001230	Pray.g_01730	Praq.g_00286
OG0001231	Pray.g_01625	Praq.g_00003
OG0001232	Pray.g_01536	Praq.g_00474
OG0001233	Pray.g_01516	Praq.g_00454
OG0001234	Pray.g_01249	Praq.g_00936
OG0001235	Pray.g_01259	Praq.g_00926
OG0001236	Pray.g_01341	Praq.g_00741
OG0001237	Pray.g_01345	Praq.g_00745
OG0001238	Pray.g_01421	Praq.g_00722
OG0001239	Pray.g_00218	Praq.g_01932
OG0001240	Pray.g_00196	Praq.g_01910
OG0001241	Pray.g_00188	Praq.g_01902
OG0001242	Pray.g_00170	Praq.g_01884
OG0001243	Pray.g_00164	Praq.g_01878
OG0001244	Pray.g_00148	Praq.g_01862
OG0001245	Pray.g_00858	Praq.g_01163
OG0001246	Pray.g_00995	Praq.g_01098
OG0001247	Pray.g_01080	Praq.g_00812
OG0001248	Pray.g_01078	Praq.g_00814
OG0001249	Pray.g_00326	Praq.g_00647
OG0001250	Pray.g_00389	Praq.g_01438
OG0001251	Pray.g_00437	Praq.g_01474
OG0001252	Pray.g_00575	Praq.g_01610
OG0001253	Pray.g_00627	Praq.g_01662
OG0001254	Pray.g_00095	Praq.g_01302
OG0001255	Pray.g_00080	Praq.g_01317
OG0001256	Pray.g_01632	Praq.g_00384
OG0001257	Pray.g_01626	Praq.g_00002
OG0001259	Pray.g_01518	Praq.g_00456
OG0001260	Pray.g_01502	Praq.g_00440
OG0001261	Pray.g_01298	Praq.g_00887
OG0001262	Pray.g_01404	Praq.g_00705
OG0001263	Pray.g_00161	Praq.g_01875
OG0001264	Pray.g_00245, Pray.g_01501	Praq.g_01242
OG0001265	Pray.g_00171	Praq.g_01885
OG0001266	Pray.g_00684	Praq.g_01799
OG0001267	Pray.g_00759	Praq.g_01723
OG0001268	Pray.g_00817	Praq.g_01206
OG0001269	Pray.g_00837	Praq.g_01185
OG0001270	Pray.g_00924	Praq.g_01123
OG0001271	Pray.g_00962	Praq.g_00523
OG0001272	Pray.g_00976	Praq.g_00537
OG0001273	Pray.g_01132	Praq.g_00971
OG0001274	Pray.g_01060	Praq.g_00832
OG0001275	Pray.g_00539	Praq.g_01575
OG0001276	Pray.g_00559	Praq.g_01594
OG0001277	Pray.g_00616	Praq.g_01651
OG0001278	Pray.g_00013	Praq.g_01383
OG0001280	Pray.g_01871	Praq.g_00132
OG0001281	Pray.g_01865	Praq.g_00138
OG0001282	Pray.g_01828	Praq.g_00178
OG0001283	Pray.g_01809	Praq.g_00197
OG0001284	Pray.g_01652	Praq.g_00364
OG0001285	Pray.g_01533	Praq.g_00471
OG0001287	Pray.g_01366	Praq.g_00765
OG0001288	Pray.g_01375	Praq.g_00773
OG0001289	Pray.g_00202	Praq.g_01916
OG0001290	Pray.g_00189	Praq.g_01903
OG0001291	Pray.g_00154	Praq.g_01868
OG0001292	Pray.g_00729	Praq.g_01754
OG0001293	Pray.g_00741	Praq.g_01742
OG0001294	Pray.g_00856	Praq.g_01165
OG0001295	Pray.g_00957	Praq.g_00517
OG0001296	Pray.g_01000	Praq.g_01093
OG0001297	Pray.g_01005	Praq.g_01088
OG0001298	Pray.g_01185	Praq.g_01026
OG0001299	Pray.g_01097	Praq.g_00795
OG0001300	Pray.g_01070	Praq.g_00822
OG0001301	Pray.g_01067	Praq.g_00825
OG0001302	Pray.g_00335	Praq.g_00656
OG0001303	Pray.g_00543	Praq.g_01579
OG0001304	Pray.g_00569	Praq.g_01604
OG0001305	Pray.g_00588	Praq.g_01623
OG0001306	Pray.g_00078	Praq.g_01319
OG0001307	Pray.g_01846	Praq.g_00158
OG0001308	Pray.g_01712	Praq.g_00304
OG0001310	Pray.g_01547	Praq.g_00485
OG0001311	Pray.g_00561	Praq.g_01596
OG0001312	Pray.g_00492	Praq.g_01529
OG0001315	Pray.g_00227	Praq.g_01942
OG0001316	Pray.g_00149	Praq.g_01863
OG0001317	Pray.g_00715	Praq.g_01768
OG0001318	Pray.g_00737	Praq.g_01747
OG0001319	Pray.g_00752	Praq.g_01731
OG0001320	Pray.g_00860	Praq.g_01161
OG0001321	Pray.g_00941	Praq.g_00500
OG0001322	Pray.g_00942	Praq.g_00501
OG0001323	Pray.g_01010	Praq.g_01083
OG0001324	Pray.g_01069	Praq.g_00823
OG0001325	Pray.g_01035	Praq.g_00588
OG0001326	Pray.g_00425	Praq.g_00846
OG0001327	Pray.g_00600	Praq.g_01634
OG0001328	Pray.g_00625	Praq.g_01660
OG0001329	Pray.g_00104	Praq.g_01294
OG0001330	Pray.g_01896	Praq.g_00111
OG0001331	Pray.g_01823	Praq.g_00183
OG0001332	Pray.g_01679	Praq.g_00337
OG0001333	Pray.g_01522	Praq.g_00460
OG0001334	Pray.g_01331	Praq.g_00731
OG0001335	Pray.g_01332	Praq.g_00732
OG0001336	Pray.g_01447	Praq.g_00412
OG0001339	Pray.g_00186	Praq.g_01900
OG0001340	Pray.g_00806	Praq.g_01674
OG0001341	Pray.g_00291	Praq.g_00620
OG0001342	Pray.g_00330	Praq.g_00651
OG0001343	Pray.g_00434	Praq.g_01471
OG0001344	Pray.g_00059	Praq.g_01337
OG0001345	Pray.g_00044	Praq.g_01352
OG0001346	Pray.g_01869	Praq.g_00134
OG0001349	Pray.g_01741	Praq.g_00221
OG0001350	Pray.g_00718	Praq.g_01765
OG0001351	Pray.g_00944	Praq.g_00503
OG0001352	Pray.g_01083	Praq.g_00809
OG0001355	Pray.g_01596	Praq.g_00033
OG0001356	Pray.g_00312	Praq.g_00067
OG0001358	Pray.g_01143	Praq.g_00982
OG0001359	Pray.g_00435	Praq.g_01472
OG0001360	Pray.g_00628	Praq.g_01663
OG0001361	Pray.g_00047	Praq.g_01349
OG0001362	Pray.g_01708	Praq.g_00308
OG0001363	Pray.g_01706	Praq.g_00310
OG0001364	Pray.g_01334	Praq.g_00734
OG0001365	Pray.g_01414	Praq.g_00715
OG0001369	Pray.g_00197	Praq.g_01911
OG0001371	Pray.g_01084	Praq.g_00808
OG0001372	Pray.g_00299	Praq.g_00629
OG0001373	Pray.g_00424	Praq.g_00847
OG0001374	Pray.g_00432	Praq.g_00839
OG0001375	Pray.g_00433	Praq.g_01470
OG0001376	Pray.g_00594	Praq.g_01628
OG0001377	Pray.g_00595	Praq.g_01629
OG0001378	Pray.g_00133	Praq.g_01272
OG0001380	Pray.g_01841	Praq.g_00163
OG0001381	Pray.g_01835	Praq.g_00169
OG0001382	Pray.g_01611	Praq.g_00016
OG0001384	Pray.g_00280	Praq.g_00610
OG0001384	Pray.g_01635	Praq.g_00381
OG0001385	Pray.g_00421	Praq.g_00850
OG0001386	Pray.g_00422	Praq.g_00849
OG0001387	Pray.g_00423	Praq.g_00848
OG0001388	Pray.g_00426	Praq.g_00845
OG0001389	Pray.g_00427	Praq.g_00844
OG0001390	Pray.g_00428	Praq.g_00843
OG0001391	Pray.g_00429	Praq.g_00842
OG0001392	Pray.g_00430	Praq.g_00841
OG0001393	Pray.g_00431	Praq.g_00840
OG0001395	Pray.g_00571	Praq.g_01606
OG0001397	Pray.g_01707	Praq.g_00309
OG0001399	Pray.g_01251	Praq.g_00934
OG0001400	Pray.g_01055	Praq.g_00031
OG0001400	Pray.g_00249	Praq.g_01397
OG0001403	Pray.g_01492	Praq.g_01233
OG0001404	Pray.g_00221	Praq.g_01935
OG0001405	Pray.g_00804	Praq.g_01676
OG0001406	Pray.g_00593	Praq.g_01627
OG0001407	Pray.g_00606	Praq.g_01640
OG0001408	Pray.g_00611	Praq.g_01646, Praq.g_01645
OG0001409	Pray.g_00056	Praq.g_01340
OG0001410	Pray.g_01845	Praq.g_00159
OG0001411	Pray.g_01784	Praq.g_00219
OG0001413	Pray.g_01637	Praq.g_00379
OG0001414	Pray.g_00710	Praq.g_01773
OG0001415	Pray.g_00712	Praq.g_01771
OG0001416	Pray.g_00949	Praq.g_00508
OG0001417	Pray.g_00959	Praq.g_00519, Praq.g_00520
OG0001418	Pray.g_01079	Praq.g_00813
OG0001419	Pray.g_00607	Praq.g_01641
OG0001420	Pray.g_00124	Praq.g_01280
OG0001421	Pray.g_01631	Praq.g_00385
OG0001422	Pray.g_01606	Praq.g_00021
OG0001423	Pray.g_01751	Praq.g_00859
OG0001424	Pray.g_00622	Praq.g_01657
OG0001424	Pray.g_00438	Praq.g_01475
OG0001425	Pray.g_01424	Praq.g_00389
OG0001428	Pray.g_00653	Praq.g_01830
OG0001429	Pray.g_00338	Praq.g_00659
OG0001430	Pray.g_01901	Praq.g_00106
OG0001431	Pray.g_01898	Praq.g_00109
OG0001432	Pray.g_01639	Praq.g_00377
OG0001433	Pray.g_00311	Praq.g_00066
OG0001434	Pray.g_00472	Praq.g_01509
OG0001437	Pray.g_00711	Praq.g_01772
OG0001439	Pray.g_00785	Praq.g_01695
OG0001440	Pray.g_00910	Praq.g_01129
OG0001441	Pray.g_01012	Praq.g_01081
OG0001442	Pray.g_00283	Praq.g_00613
OG0001446	Pray.g_00210	Praq.g_01924
OG0001447	Pray.g_00163	Praq.g_01877
OG0001448	Pray.g_00844	Praq.g_01177
OG0001450	Pray.g_01076	Praq.g_00816
OG0001451	Pray.g_00409	Praq.g_01459
OG0001452	Pray.g_00439	Praq.g_01476
OG0001453	Pray.g_00533	Praq.g_01569
OG0001454	Pray.g_00621	Praq.g_01656
OG0001455	Pray.g_00110	Praq.g_01289
OG0001456	Pray.g_00087	Praq.g_01310
OG0001457	Pray.g_00086	Praq.g_01311
OG0001458	Pray.g_00085	Praq.g_01312
OG0001459	Pray.g_01912	Praq.g_00092
OG0001462	Pray.g_01496	Praq.g_01238
OG0001463	Pray.g_00765	Praq.g_01716
OG0001464	Pray.g_00807	Praq.g_01673
OG0001465	Pray.g_01061	Praq.g_00831
OG0001466	Pray.g_00282	Praq.g_00612
OG0001467	Pray.g_00327	Praq.g_00648
OG0001468	Pray.g_00598	Praq.g_01632
OG0001469	Pray.g_01917	Praq.g_00091
OG0001471	Pray.g_01636	Praq.g_00380
OG0001472	Pray.g_01629	Praq.g_00387
OG0001473	Pray.g_01383	Praq.g_00685
OG0001474	Pray.g_00818	Praq.g_01205
OG0001475	Pray.g_01795	Praq.g_00201
OG0001479	Pray.g_00815	Praq.g_01208
OG0001480	Pray.g_00846	Praq.g_01175
OG0001481	Pray.g_00851	Praq.g_01170
OG0001482	Pray.g_00947	Praq.g_00506
OG0001485	Pray.g_01595	Praq.g_00052
OG0001486	Pray.g_00066	Praq.g_01331
OG0001490	Pray.g_00244	Praq.g_01254
OG0001491	Pray.g_00333	Praq.g_00654
OG0001492	Pray.g_00016	Praq.g_01380
OG0001493	Pray.g_00008	Praq.g_01388
OG0001499	Pray.g_00228	Praq.g_01943
OG0001500	Pray.g_00743	Praq.g_01740
OG0001501	Pray.g_01058	Praq.g_00834
OG0001502	Pray.g_00318	Praq.g_00643
OG0001503	Pray.g_00090	Praq.g_01307
OG0001504	Pray.g_01911	Praq.g_00093
OG0001506	Pray.g_01681	Praq.g_00335
OG0001507	Pray.g_01584	Praq.g_01957
OG0001508	Pray.g_01807	Praq.g_00198
OG0001520	Pray.g_00872	Praq.g_01151, Praq.g_01150
OG0001521	Pray.g_00292	Praq.g_00621
OG0001522	Pray.g_00381	Praq.g_01430
OG0001523	Pray.g_00093	Praq.g_01304
OG0001524	Pray.g_00092	Praq.g_01305
OG0001526	Pray.g_01232	Praq.g_00953
OG0001546	Pray.g_01015	Praq.g_01078
OG0001548	Pray.g_00324	Praq.g_00645
OG0001550	Pray.g_00107	Praq.g_01292
OG0001551	Pray.g_00088	Praq.g_01309
OG0001552	Pray.g_00248	Praq.g_01395
OG0001553	Pray.g_01725	Praq.g_00291
OG0001554	Pray.g_01630	Praq.g_00386
OG0001555	Pray.g_01615	Praq.g_00012
OG0001565	Pray.g_00909	Praq.g_01130
OG0001566	Pray.g_01087	Praq.g_00805
OG0001569	Pray.g_00633	Praq.g_01668
OG0001571	Pray.g_00114	Praq.g_01285
OG0001581	Pray.g_00145	Praq.g_01858
OG0001582	Pray.g_00958	Praq.g_00518
OG0001583	Pray.g_00332	Praq.g_00653
OG0001584	Pray.g_00484	Praq.g_01521
OG0001585	Pray.g_01922	Praq.g_00089
OG0001587	Pray.g_01230	Praq.g_00955
OG0001595	Pray.g_00222	Praq.g_01936
OG0001596	Pray.g_00214	Praq.g_01928
OG0001597	Pray.g_00839	Praq.g_01182
OG0001599	Pray.g_00950	Praq.g_00510
OG0001600	Pray.g_01002	Praq.g_01091
OG0001601	Pray.g_01089	Praq.g_00803
OG0001602	Pray.g_01062	Praq.g_00830
OG0001603	Pray.g_00334	Praq.g_00655
OG0001604	Pray.g_00460	Praq.g_01498
OG0001605	Pray.g_00552	Praq.g_01587
OG0001606	Pray.g_00613	Praq.g_01648
OG0001607	Pray.g_00091	Praq.g_01306
OG0001608	Pray.g_01838	Praq.g_00166
OG0001609	Pray.g_01683	Praq.g_00333
OG0001610	Pray.g_01680	Praq.g_00336
OG0001611	Pray.g_01617	Praq.g_00010
OG0001613	Pray.g_01326	Praq.g_00726
OG0001626	Pray.g_00290	Praq.g_00619
OG0001627	Pray.g_00297	Praq.g_00628
OG0001628	Pray.g_00302	Praq.g_00632
OG0001629	Pray.g_00303	Praq.g_00633
OG0001630	Pray.g_00441	Praq.g_01479
OG0001631	Pray.g_00603	Praq.g_01637
OG0001632	Pray.g_01923	Praq.g_00087
OG0001633	Pray.g_01832	Praq.g_00172
OG0001648	Pray.g_00850	Praq.g_01171
OG0001649	Pray.g_00604	Praq.g_01638
OG0001651	Pray.g_01619	Praq.g_00008
OG0001662	Pray.g_00127	Praq.g_01277
OG0001663	Pray.g_00081	Praq.g_01316
OG0001664	Pray.g_01937	Praq.g_00101
OG0001665	Pray.g_01934	Praq.g_00104
OG0001667	Pray.g_01893	Praq.g_00113
OG0001670	Pray.g_01588	Praq.g_00055, Praq.g_01406, Praq.g_00047, Praq.g_00037
OG0001685	Pray.g_00411	Praq.g_01461
OG0001686	Pray.g_00551	Praq.g_01586
OG0001687	Pray.g_00597	Praq.g_01631
OG0001688	Pray.g_00602	Praq.g_01636
OG0001696	Pray.g_00410	Praq.g_01460
OG0001697	Pray.g_00419	Praq.g_01468
OG0001698	Pray.g_00601	Praq.g_01635
OG0001699	Pray.g_01574	Praq.g_00566
OG0001701	Pray.g_01233	Praq.g_00952
OG0001704	Pray.g_00229	Praq.g_01948
OG0001705	Pray.g_00881	Praq.g_01142
OG0001707	Pray.g_00620	Praq.g_01655
OG0001708	Pray.g_00082	Praq.g_01315
OG0001709	Pray.g_01742	Praq.g_00220
OG0001710	Pray.g_01252	Praq.g_00933
OG0001712	Pray.g_00901	Praq.g_01133
OG0001718	Pray.g_00840	Praq.g_01181
OG0001719	Pray.g_00869	Praq.g_01154
OG0001720	Pray.g_01889	Praq.g_00116
OG0001721	Pray.g_00294	Praq.g_00625
OG0001723	Pray.g_01925	Praq.g_00086
OG0001725	Pray.g_00867	Praq.g_01156
OG0001726	Pray.g_00898	Praq.g_01136
OG0001742	Pray.g_00854	Praq.g_01167
OG0001744	Pray.g_01884	Praq.g_00120
OG0001745	Pray.g_01640	Praq.g_00376
OG0001772	Pray.g_00882	Praq.g_00851
OG0001773	Pray.g_01613	Praq.g_00014
OG0001774	Pray.g_01086	Praq.g_00806
OG0001775	Pray.g_00609	Praq.g_01643
OG0001776	Pray.g_00131	Praq.g_01274
OG0001777	Pray.g_00258	Praq.g_00076
OG0001778	Pray.g_01899	Praq.g_00108
OG0001779	Pray.g_01883	Praq.g_00121
OG0001780	Pray.g_01772	Praq.g_00228
OG0001781	Pray.g_01605	Praq.g_00022
OG0001819	Pray.g_00870	Praq.g_01153
OG0001821	Pray.g_00295	Praq.g_00626
OG0001822	Pray.g_00316	Praq.g_00641
OG0001823	Pray.g_00412	Praq.g_01462
OG0001824	Pray.g_00550	Praq.g_01585
OG0001825	Pray.g_00610	Praq.g_01644
OG0001826	Pray.g_00612	Praq.g_01647
OG0001827	Pray.g_00615	Praq.g_01650
OG0001828	Pray.g_00134	Praq.g_01271
OG0001829	Pray.g_00130	Praq.g_01275
OG0001830	Pray.g_00111	Praq.g_01288
OG0001831	Pray.g_00098	Praq.g_01299
OG0001832	Pray.g_01904	Praq.g_00098
OG0001833	Pray.g_01830	Praq.g_00174
OG0001834	Pray.g_01775	Praq.g_00224
OG0001919	Pray.g_00877	Praq.g_01144
OG0001920	Pray.g_01057	Praq.g_00835
OG0001921	Pray.g_00414	Praq.g_01464
OG0001922	Pray.g_01855	Praq.g_00148
OG0001982	Pray.g_00845	Praq.g_01176
OG0001983	Pray.g_00278	Praq.g_00608
OG0001984	Pray.g_00325	Praq.g_00646
OG0001985	Pray.g_00418	Praq.g_01467
OG0001986	Pray.g_00537	Praq.g_01573
OG0001987	Pray.g_01907	Praq.g_00095
OG0001989	Pray.g_01840	Praq.g_00164
OG0001992	Pray.g_00305	Praq.g_00636
OG0002026	Pray.g_00876	Praq.g_01145
OG0002027	Pray.g_00416	Praq.g_01465
OG0002028	Pray.g_00545	Praq.g_01580
OG0002031	Pray.g_01597	Praq.g_00032
OG0002032	Pray.g_01423	Praq.g_00388
OG0002033	Pray.g_01851	Praq.g_00724
OG0002057	Pray.g_00179	Praq.g_01893
OG0002058	Pray.g_00661	Praq.g_01822
OG0002059	Pray.g_00841	Praq.g_01180
OG0002060	Pray.g_00843	Praq.g_01178
OG0002061	Pray.g_00879	Praq.g_01143
OG0002064	Pray.g_00956	Praq.g_00516
OG0002065	Pray.g_01202	Praq.g_01043
OG0002066	Pray.g_01196	Praq.g_01037
OG0002067	Pray.g_01041	Praq.g_00582
OG0002068	Pray.g_00287	Praq.g_00615
OG0002069	Pray.g_00288	Praq.g_00617
OG0002070	Pray.g_00317	Praq.g_00642
OG0002071	Pray.g_00323	Praq.g_00644
OG0002072	Pray.g_00331	Praq.g_00652
OG0002073	Pray.g_00353	Praq.g_00675
OG0002074	Pray.g_00405	Praq.g_01455
OG0002075	Pray.g_00417	Praq.g_01466
OG0002076	Pray.g_00464	Praq.g_01502
OG0002077	Pray.g_00546	Praq.g_01581
OG0002078	Pray.g_00549	Praq.g_01584
OG0002079	Pray.g_00554	Praq.g_01589
OG0002080	Pray.g_00572	Praq.g_01607
OG0002081	Pray.g_00596	Praq.g_01630
OG0002082	Pray.g_00605	Praq.g_01639
OG0002083	Pray.g_00617	Praq.g_01652
OG0002084	Pray.g_00618	Praq.g_01653
OG0002085	Pray.g_00624	Praq.g_01659
OG0002086	Pray.g_00629	Praq.g_01664
OG0002087	Pray.g_00630	Praq.g_01665
OG0002088	Pray.g_00631	Praq.g_01666
OG0002089	Pray.g_00113	Praq.g_01286
OG0002090	Pray.g_00108	Praq.g_01291
OG0002091	Pray.g_00089	Praq.g_01308
OG0002093	Pray.g_01928	Praq.g_00045
OG0002094	Pray.g_01892	Praq.g_00114
OG0002095	Pray.g_01886	Praq.g_00118
OG0002099	Pray.g_01633	Praq.g_00383
OG0002100	Pray.g_01624	Praq.g_00004
OG0002101	Pray.g_01621	Praq.g_00007
OG0002102	Pray.g_01616	Praq.g_00011
OG0002103	Pray.g_01614	Praq.g_00013
OG0002104	Pray.g_01612	Praq.g_00015
OG0002105	Pray.g_01554	Praq.g_00492
OG0002146	Pray.g_00986	Praq.g_01106
OG0002148	Pray.g_00281	Praq.g_00611
OG0002149	Pray.g_00301	Praq.g_00631
OG0002150	Pray.g_00547	Praq.g_01582
OG0002151	Pray.g_00109	Praq.g_01290
OG0002152	Pray.g_01902	Praq.g_00105
OG0002153	Pray.g_00548	Praq.g_01583
OG0002215	Pray.g_00279	Praq.g_00609
OG0002217	Pray.g_00336	Praq.g_00657
OG0002218	Pray.g_00413	Praq.g_01463
OG0002219	Pray.g_00125	Praq.g_01279
OG0002221	Pray.g_01885	Praq.g_00119
OG0002222	Pray.g_01608	Praq.g_00019
OG0002223	Pray.g_01589	Praq.g_00035
OG0002224	Pray.g_00865	Praq.g_01157
OG0002226	Pray.g_01042	Praq.g_00581
OG0002262	Pray.g_00242	Praq.g_01256
OG0002264	Pray.g_00377	Praq.g_01427
OG0002265	Pray.g_00105	Praq.g_01293
OG0002266	Pray.g_01936	Praq.g_00102
OG0002268	Pray.g_01908	Praq.g_00094
OG0002269	Pray.g_01906	Praq.g_00096
OG0002271	Pray.g_01590	Praq.g_01959
OG0002272	Pray.g_00102	Praq.g_01295
OG0002310	Pray.g_00855	Praq.g_01166
OG0002319	Pray.g_00896	Praq.g_01138
OG0002320	Pray.g_01900	Praq.g_00107
OG0002322	Pray.g_01622	Praq.g_00006
OG0002324	Pray.g_01586	Praq.g_00040
OG0002327	Pray.g_01594	Praq.g_00034
OG0002361	Pray.g_00821	Praq.g_01202
OG0002365	Pray.g_00900	Praq.g_01134
OG0002367	Pray.g_01903	Praq.g_00099
OG0002370	Pray.g_01701	Praq.g_00315
OG0002371	Pray.g_01638	Praq.g_00378
OG0002376	Pray.g_01607	Praq.g_00020
OG0002378	Pray.g_00100	Praq.g_01297
OG0002414	Pray.g_00115	Praq.g_01284
OG0002428	Pray.g_00873	Praq.g_01149
OG0002478	Pray.g_00904	Praq.g_01131
OG0002482	Pray.g_00868	Praq.g_01155
OG0002484	Pray.g_00899	Praq.g_01135
OG0002485	Pray.g_00895	Praq.g_01139
OG0002489	Pray.g_00894	Praq.g_01140
OG0002560	Pray.g_00874	Praq.g_01148
OG0002620	Pray.g_00871	Praq.g_01152
OG0002623	Pray.g_01587	Praq.g_00038
OG0002624	Pray.g_00847	Praq.g_01174
OG0002625	Pray.g_00859	Praq.g_01162
OG0002627	Pray.g_01794	Praq.g_00259
OG0002628	Pray.g_01789	Praq.g_00837
OG0002691	Pray.g_01918	Praq.g_00090
OG0002694	Pray.g_01618	Praq.g_00009
OG0002697	Pray.g_00467	Praq.g_01505
OG0002782	Pray.g_00902	Praq.g_01132
OG0002783	Pray.g_01050	Praq.g_00572
OG0003030	Pray.g_00875	Praq.g_01147
OG0003174	Pray.g_01045	Praq.g_00578
OG0003245	Pray.g_00913	Praq.g_01950
OG0003354	Pray.g_01256	Praq.g_00929
OG0003357	Pray.g_01940	Praq.g_00042
OG0003361	Pray.g_01043	Praq.g_00580
OG0003362	Pray.g_01044	Praq.g_00579
OG0003363	Pray.g_01046	Praq.g_00576
OG0003364	Pray.g_01047	Praq.g_00575
OG0003365	Pray.g_01048	Praq.g_00574
OG0003366	Pray.g_01049	Praq.g_00573
