Orthogroup	Pray	Syaf
OG0001134	Pray.g_00097	Syaf.g_01616
OG0001136	Pray.g_00067	Syaf.g_01286
OG0001137	Pray.g_00055	Syaf.g_01306
OG0001138	Pray.g_00037	Syaf.g_01596
OG0001139	Pray.g_00036	Syaf.g_01594
OG0001140	Pray.g_00035	Syaf.g_01593
OG0001141	Pray.g_00034	Syaf.g_01592
OG0001142	Pray.g_00033	Syaf.g_01591
OG0001143	Pray.g_00026	Syaf.g_01583
OG0001144	Pray.g_00021	Syaf.g_01573
OG0001145	Pray.g_01878	Syaf.g_01267
OG0001146	Pray.g_01866	Syaf.g_01248
OG0001147	Pray.g_01843	Syaf.g_02489
OG0001148	Pray.g_01827	Syaf.g_02735
OG0001149	Pray.g_01826	Syaf.g_02736
OG0001150	Pray.g_01825	Syaf.g_02737
OG0001151	Pray.g_01814	Syaf.g_02750
OG0001152	Pray.g_01813	Syaf.g_02751
OG0001153	Pray.g_01690	Syaf.g_02463
OG0001154	Pray.g_01689	Syaf.g_02464
OG0001155	Pray.g_01677	Syaf.g_01107
OG0001156	Pray.g_01674	Syaf.g_01104
OG0001157	Pray.g_01673	Syaf.g_01103
OG0001158	Pray.g_01672	Syaf.g_01102
OG0001159	Pray.g_01671	Syaf.g_01101
OG0001160	Pray.g_01647	Syaf.g_01058
OG0001161	Pray.g_01634	Syaf.g_00617
OG0001162	Pray.g_01623	Syaf.g_02015
OG0001163	Pray.g_01567	Syaf.g_01050
OG0001164	Pray.g_01563	Syaf.g_01044
OG0001165	Pray.g_01560	Syaf.g_01039
OG0001166	Pray.g_01540	Syaf.g_01010
OG0001167	Pray.g_01523	Syaf.g_01182
OG0001168	Pray.g_01521	Syaf.g_01180
OG0001169	Pray.g_01519	Syaf.g_01178
OG0001170	Pray.g_01517	Syaf.g_01176
OG0001171	Pray.g_01508	Syaf.g_01166
OG0001172	Pray.g_01237	Syaf.g_00173
OG0001173	Pray.g_01238	Syaf.g_00172
OG0001174	Pray.g_01246	Syaf.g_00164
OG0001175	Pray.g_01247	Syaf.g_00163
OG0001176	Pray.g_01254	Syaf.g_00142
OG0001177	Pray.g_01257	Syaf.g_00144
OG0001178	Pray.g_01262	Syaf.g_01028
OG0001179	Pray.g_01290	Syaf.g_00112
OG0001180	Pray.g_01312	Syaf.g_00087
OG0001181	Pray.g_01316	Syaf.g_00083
OG0001182	Pray.g_01323	Syaf.g_00074
OG0001184	Pray.g_01344	Syaf.g_00360
OG0001185	Pray.g_01358	Syaf.g_00382
OG0001186	Pray.g_01382	Syaf.g_00418
OG0001187	Pray.g_01386	Syaf.g_00422
OG0001188	Pray.g_01389	Syaf.g_00425
OG0001189	Pray.g_01406	Syaf.g_00441
OG0001190	Pray.g_01410	Syaf.g_00646
OG0001191	Pray.g_01420	Syaf.g_00635
OG0001192	Pray.g_01425	Syaf.g_00630
OG0001193	Pray.g_01435	Syaf.g_00596
OG0001194	Pray.g_01436	Syaf.g_00594
OG0001195	Pray.g_01437	Syaf.g_00593
OG0001196	Pray.g_01450	Syaf.g_00519
OG0001197	Pray.g_01451	Syaf.g_00517
OG0001198	Pray.g_01458	Syaf.g_00501
OG0001199	Pray.g_00215	Syaf.g_00957
OG0001200	Pray.g_00213	Syaf.g_00955
OG0001201	Pray.g_00181	Syaf.g_00902
OG0001202	Pray.g_00680	Syaf.g_00764
OG0001203	Pray.g_00719	Syaf.g_02785
OG0001204	Pray.g_00724	Syaf.g_00185
OG0001205	Pray.g_00935	Syaf.g_01229
OG0001206	Pray.g_00952	Syaf.g_02530
OG0001207	Pray.g_00967	Syaf.g_02732
OG0001208	Pray.g_00972	Syaf.g_02719
OG0001209	Pray.g_01226	Syaf.g_02651
OG0001210	Pray.g_01221	Syaf.g_02642
OG0001211	Pray.g_01211	Syaf.g_02623
OG0001212	Pray.g_01167	Syaf.g_02563
OG0001213	Pray.g_01134	Syaf.g_02324
OG0001214	Pray.g_01126	Syaf.g_02308
OG0001215	Pray.g_01073	Syaf.g_01477
OG0001216	Pray.g_01038	Syaf.g_01980
OG0001217	Pray.g_00293	Syaf.g_02237
OG0001218	Pray.g_00300	Syaf.g_02473
OG0001219	Pray.g_00337	Syaf.g_01796
OG0001220	Pray.g_00400	Syaf.g_01335
OG0001221	Pray.g_00463	Syaf.g_02087
OG0001222	Pray.g_00503	Syaf.g_01848
OG0001223	Pray.g_00529	Syaf.g_01902
OG0001224	Pray.g_00580	Syaf.g_01438
OG0001225	Pray.g_00582	Syaf.g_01440
OG0001226	Pray.g_00608	Syaf.g_02262
OG0001227	Pray.g_00626	Syaf.g_00614
OG0001228	Pray.g_00018	Syaf.g_01223
OG0001229	Pray.g_01831	Syaf.g_01464
OG0001230	Pray.g_01730	Syaf.g_02404
OG0001231	Pray.g_01625	Syaf.g_00481
OG0001232	Pray.g_01536	Syaf.g_01000
OG0001234	Pray.g_01249	Syaf.g_00159
OG0001235	Pray.g_01259	Syaf.g_00150
OG0001236	Pray.g_01341	Syaf.g_00357
OG0001237	Pray.g_01345	Syaf.g_00362
OG0001238	Pray.g_01421	Syaf.g_00634
OG0001239	Pray.g_00218	Syaf.g_00960
OG0001240	Pray.g_00196	Syaf.g_00919
OG0001241	Pray.g_00188	Syaf.g_00909
OG0001242	Pray.g_00170	Syaf.g_00874
OG0001243	Pray.g_00164	Syaf.g_00867
OG0001244	Pray.g_00148	Syaf.g_00836
OG0001246	Pray.g_00995	Syaf.g_02693
OG0001247	Pray.g_01080	Syaf.g_02004
OG0001248	Pray.g_01078	Syaf.g_02012
OG0001250	Pray.g_00389	Syaf.g_01377
OG0001251	Pray.g_00437	Syaf.g_00588
OG0001252	Pray.g_00575	Syaf.g_01412
OG0001254	Pray.g_00095	Syaf.g_01617
OG0001255	Pray.g_00080	Syaf.g_01070
OG0001256	Pray.g_01632	Syaf.g_01051
OG0001257	Pray.g_01626	Syaf.g_02534
OG0001258	Pray.g_01562	Syaf.g_01041
OG0001259	Pray.g_01518	Syaf.g_01177
OG0001260	Pray.g_01502	Syaf.g_01155
OG0001261	Pray.g_01298	Syaf.g_00103
OG0001262	Pray.g_01404	Syaf.g_00439
OG0001263	Pray.g_00161	Syaf.g_00864
OG0001264	Pray.g_00245, Pray.g_01501	Syaf.g_01234
OG0001265	Pray.g_00171	Syaf.g_00876
OG0001266	Pray.g_00684	Syaf.g_00760
OG0001267	Pray.g_00759	Syaf.g_00244
OG0001268	Pray.g_00817	Syaf.g_00017
OG0001269	Pray.g_00837	Syaf.g_01653
OG0001270	Pray.g_00924	Syaf.g_01210
OG0001271	Pray.g_00962	Syaf.g_02501
OG0001272	Pray.g_00976	Syaf.g_02715
OG0001273	Pray.g_01132	Syaf.g_02315
OG0001274	Pray.g_01060	Syaf.g_00707
OG0001275	Pray.g_00539	Syaf.g_01917
OG0001276	Pray.g_00559	Syaf.g_01933
OG0001277	Pray.g_00616	Syaf.g_00533
OG0001278	Pray.g_00013	Syaf.g_01562
OG0001279	Pray.g_01926	Syaf.g_02385
OG0001280	Pray.g_01871	Syaf.g_01257
OG0001281	Pray.g_01865	Syaf.g_01247
OG0001282	Pray.g_01828	Syaf.g_02734
OG0001283	Pray.g_01809	Syaf.g_02414, Syaf.g_00524
OG0001284	Pray.g_01652	Syaf.g_01073
OG0001285	Pray.g_01533	Syaf.g_00568
OG0001286	Pray.g_01310	Syaf.g_00089
OG0001287	Pray.g_01366	Syaf.g_00390
OG0001288	Pray.g_01375	Syaf.g_00408
OG0001289	Pray.g_00202	Syaf.g_00935
OG0001290	Pray.g_00189	Syaf.g_00910
OG0001291	Pray.g_00154	Syaf.g_00853
OG0001292	Pray.g_00729	Syaf.g_00191
OG0001293	Pray.g_00741	Syaf.g_00217
OG0001294	Pray.g_00856	Syaf.g_02124
OG0001295	Pray.g_00957	Syaf.g_02637
OG0001296	Pray.g_01000	Syaf.g_02687
OG0001297	Pray.g_01005	Syaf.g_02683
OG0001298	Pray.g_01185	Syaf.g_02584
OG0001299	Pray.g_01097	Syaf.g_02130
OG0001300	Pray.g_01070	Syaf.g_01468
OG0001301	Pray.g_01067	Syaf.g_01454
OG0001302	Pray.g_00335	Syaf.g_02279
OG0001303	Pray.g_00543	Syaf.g_01798
OG0001304	Pray.g_00569	Syaf.g_01950
OG0001305	Pray.g_00588	Syaf.g_01448
OG0001306	Pray.g_00078	Syaf.g_01272
OG0001307	Pray.g_01846	Syaf.g_01638
OG0001308	Pray.g_01712	Syaf.g_02427
OG0001309	Pray.g_01628	Syaf.g_02678
OG0001310	Pray.g_01547	Syaf.g_01018
OG0001311	Pray.g_00561	Syaf.g_01935
OG0001312	Pray.g_00492	Syaf.g_01809
OG0001314	Pray.g_00285	Syaf.g_01531, Syaf.g_01991, Syaf.g_02275
OG0001315	Pray.g_00227	Syaf.g_00071
OG0001316	Pray.g_00149	Syaf.g_00847
OG0001317	Pray.g_00715	Syaf.g_02790
OG0001318	Pray.g_00737	Syaf.g_00209
OG0001319	Pray.g_00752	Syaf.g_00232
OG0001321	Pray.g_00941	Syaf.g_01238
OG0001322	Pray.g_00942	Syaf.g_01239
OG0001323	Pray.g_01010	Syaf.g_02675
OG0001324	Pray.g_01069	Syaf.g_01467
OG0001325	Pray.g_01035	Syaf.g_01976
OG0001326	Pray.g_00425	Syaf.g_00578
OG0001327	Pray.g_00600	Syaf.g_02116
OG0001328	Pray.g_00625	Syaf.g_02094
OG0001329	Pray.g_00104	Syaf.g_02285
OG0001330	Pray.g_01896	Syaf.g_01264
OG0001331	Pray.g_01823	Syaf.g_02739
OG0001333	Pray.g_01522	Syaf.g_01181
OG0001334	Pray.g_01331	Syaf.g_00060
OG0001335	Pray.g_01332	Syaf.g_00059
OG0001336	Pray.g_01447	Syaf.g_00523
OG0001339	Pray.g_00186	Syaf.g_00907
OG0001340	Pray.g_00806	Syaf.g_00039
OG0001341	Pray.g_00291	Syaf.g_01463
OG0001343	Pray.g_00434	Syaf.g_00590
OG0001344	Pray.g_00059	Syaf.g_01294
OG0001345	Pray.g_00044	Syaf.g_01323
OG0001346	Pray.g_01869	Syaf.g_01253
OG0001349	Pray.g_01741	Syaf.g_00995
OG0001351	Pray.g_00944	Syaf.g_02539
OG0001352	Pray.g_01083	Syaf.g_02661
OG0001353	Pray.g_00380	Syaf.g_01388
OG0001354	Pray.g_00521	Syaf.g_01888
OG0001356	Pray.g_00312	Syaf.g_01397
OG0001358	Pray.g_01143	Syaf.g_02341
OG0001359	Pray.g_00435	Syaf.g_00591
OG0001360	Pray.g_00628	Syaf.g_01325
OG0001361	Pray.g_00047	Syaf.g_01320
OG0001362	Pray.g_01708	Syaf.g_02432
OG0001363	Pray.g_01706	Syaf.g_02434
OG0001364	Pray.g_01334	Syaf.g_00338
OG0001371	Pray.g_01084	Syaf.g_00397
OG0001372	Pray.g_00299	Syaf.g_01682
OG0001373	Pray.g_00424	Syaf.g_00579
OG0001374	Pray.g_00432	Syaf.g_00571
OG0001375	Pray.g_00433	Syaf.g_00589
OG0001376	Pray.g_00594	Syaf.g_00626
OG0001377	Pray.g_00595	Syaf.g_00627
OG0001378	Pray.g_00133	Syaf.g_01209
OG0001379	Pray.g_01876	Syaf.g_01262
OG0001380	Pray.g_01841	Syaf.g_02247
OG0001385	Pray.g_00421	Syaf.g_00582
OG0001386	Pray.g_00422	Syaf.g_00581
OG0001387	Pray.g_00423	Syaf.g_00580
OG0001388	Pray.g_00426	Syaf.g_00577
OG0001389	Pray.g_00427	Syaf.g_00576
OG0001390	Pray.g_00428	Syaf.g_00575
OG0001391	Pray.g_00429	Syaf.g_00574
OG0001392	Pray.g_00430	Syaf.g_00573
OG0001393	Pray.g_00431	Syaf.g_00572
OG0001395	Pray.g_00571	Syaf.g_01958
OG0001397	Pray.g_01707	Syaf.g_02433
OG0001398	Pray.g_01599	Syaf.g_01758
OG0001399	Pray.g_01251	Syaf.g_00697
OG0001402	Pray.g_00307	Syaf.g_02336
OG0001404	Pray.g_00221	Syaf.g_00964
OG0001405	Pray.g_00804	Syaf.g_00057
OG0001406	Pray.g_00593	Syaf.g_00625
OG0001407	Pray.g_00606	Syaf.g_02660
OG0001408	Pray.g_00611	Syaf.g_01546
OG0001410	Pray.g_01845	Syaf.g_01639
OG0001411	Pray.g_01784	Syaf.g_00310
OG0001413	Pray.g_01637	Syaf.g_02267
OG0001416	Pray.g_00949	Syaf.g_01250
OG0001417	Pray.g_00959	Syaf.g_01887
OG0001419	Pray.g_00607	Syaf.g_02659
OG0001420	Pray.g_00124	Syaf.g_02664
OG0001421	Pray.g_01631	Syaf.g_01721
OG0001425	Pray.g_01424	Syaf.g_00631
OG0001428	Pray.g_00653	Syaf.g_00804
OG0001432	Pray.g_01639	Syaf.g_01492
OG0001433	Pray.g_00311	Syaf.g_01398
OG0001439	Pray.g_00785	Syaf.g_00283
OG0001441	Pray.g_01012	Syaf.g_02673
OG0001442	Pray.g_00283	Syaf.g_02066
OG0001447	Pray.g_00163	Syaf.g_00866
OG0001448	Pray.g_00844	Syaf.g_00612
OG0001449	Pray.g_00880	Syaf.g_00182
OG0001451	Pray.g_00409	Syaf.g_02183
OG0001452	Pray.g_00439	Syaf.g_00204
OG0001453	Pray.g_00533	Syaf.g_01909
OG0001454	Pray.g_00621	Syaf.g_02263
OG0001456	Pray.g_00087	Syaf.g_00561
OG0001457	Pray.g_00086	Syaf.g_00560
OG0001458	Pray.g_00085	Syaf.g_00559
OG0001459	Pray.g_01912	Syaf.g_01643
OG0001460	Pray.g_00310	Syaf.g_01399
OG0001462	Pray.g_01496	Syaf.g_00455
OG0001465	Pray.g_01061	Syaf.g_02000
OG0001467	Pray.g_00327	Syaf.g_02280
OG0001468	Pray.g_00598	Syaf.g_02278
OG0001471	Pray.g_01636	Syaf.g_00276
OG0001473	Pray.g_01383	Syaf.g_02282
OG0001474	Pray.g_00818	Syaf.g_00016
OG0001475	Pray.g_01795	Syaf.g_01204
OG0001479	Pray.g_00815	Syaf.g_00019
OG0001480	Pray.g_00846	Syaf.g_01334
OG0001482	Pray.g_00947	Syaf.g_01897
OG0001492	Pray.g_00016	Syaf.g_01565
OG0001493	Pray.g_00008	Syaf.g_01555
OG0001502	Pray.g_00318	Syaf.g_01341
OG0001504	Pray.g_01911	Syaf.g_01642
OG0001507	Pray.g_01584	Syaf.g_01664
OG0001508	Pray.g_01807	Syaf.g_01207
OG0001520	Pray.g_00872	Syaf.g_02600
OG0001522	Pray.g_00381	Syaf.g_01387
OG0001546	Pray.g_01015	Syaf.g_02670
OG0001547	Pray.g_00320	Syaf.g_01777
OG0001548	Pray.g_00324	Syaf.g_02258
OG0001549	Pray.g_00407	Syaf.g_01326
OG0001551	Pray.g_00088	Syaf.g_01403
OG0001552	Pray.g_00248	Syaf.g_02761, Syaf.g_02762
OG0001554	Pray.g_01630	Syaf.g_00648
OG0001555	Pray.g_01615	Syaf.g_01698
OG0001557	Pray.g_00468	Syaf.g_02080
OG0001564	Pray.g_01767	Syaf.g_00565
OG0001567	Pray.g_00319	Syaf.g_01776
OG0001568	Pray.g_00321	Syaf.g_01779
OG0001570	Pray.g_00121	Syaf.g_00978
OG0001582	Pray.g_00958	Syaf.g_01865
OG0001602	Pray.g_01062	Syaf.g_02001
OG0001633	Pray.g_01832	Syaf.g_01528, Syaf.g_02381
OG0001635	Pray.g_01577	Syaf.g_00412
OG0001712	Pray.g_00901	Syaf.g_01712
OG0001726	Pray.g_00898	Syaf.g_01751
OG0002029	Pray.g_01914	Syaf.g_01511
