Orthogroup	Pray	Syab
OG0001172	Pray.g_01237	Syab.g_00371
OG0001173	Pray.g_01238	Syab.g_00372
OG0001174	Pray.g_01246	Syab.g_00380
OG0001175	Pray.g_01247	Syab.g_00381
OG0001176	Pray.g_01254	Syab.g_00398
OG0001177	Pray.g_01257	Syab.g_00396
OG0001178	Pray.g_01262	Syab.g_02263
OG0001179	Pray.g_01290	Syab.g_00427
OG0001180	Pray.g_01312	Syab.g_00453
OG0001181	Pray.g_01316	Syab.g_00457
OG0001182	Pray.g_01323	Syab.g_00467
OG0001183	Pray.g_01328	Syab.g_00474
OG0001184	Pray.g_01344	Syab.g_00196
OG0001185	Pray.g_01358	Syab.g_00119
OG0001186	Pray.g_01382	Syab.g_00085
OG0001187	Pray.g_01386	Syab.g_00081
OG0001188	Pray.g_01389	Syab.g_00079
OG0001189	Pray.g_01406	Syab.g_00058
OG0001190	Pray.g_01410	Syab.g_02755
OG0001191	Pray.g_01420	Syab.g_02771
OG0001192	Pray.g_01425	Syab.g_02778
OG0001193	Pray.g_01435	Syab.g_02827
OG0001194	Pray.g_01436	Syab.g_02833
OG0001195	Pray.g_01437	Syab.g_02834
OG0001196	Pray.g_01450	Syab.g_02896
OG0001197	Pray.g_01451	Syab.g_02898
OG0001198	Pray.g_01458	Syab.g_02911
OG0001199	Pray.g_00215	Syab.g_02440
OG0001200	Pray.g_00213	Syab.g_02442
OG0001201	Pray.g_00181	Syab.g_02501
OG0001202	Pray.g_00680	Syab.g_02635
OG0001203	Pray.g_00719	Syab.g_02369
OG0001204	Pray.g_00724	Syab.g_00353
OG0001205	Pray.g_00935	Syab.g_00593
OG0001206	Pray.g_00952	Syab.g_00641
OG0001207	Pray.g_00967	Syab.g_02088
OG0001208	Pray.g_00972	Syab.g_02098
OG0001209	Pray.g_01226	Syab.g_02038
OG0001210	Pray.g_01221	Syab.g_02030
OG0001211	Pray.g_01211	Syab.g_02013
OG0001212	Pray.g_01167	Syab.g_01955
OG0001213	Pray.g_01134	Syab.g_01886
OG0001214	Pray.g_01126	Syab.g_01872
OG0001215	Pray.g_01073	Syab.g_01171
OG0001216	Pray.g_01038	Syab.g_01269
OG0001217	Pray.g_00293	Syab.g_01464
OG0001218	Pray.g_00300	Syab.g_00723
OG0001220	Pray.g_00400	Syab.g_01737
OG0001221	Pray.g_00463	Syab.g_01607
OG0001222	Pray.g_00503	Syab.g_01396
OG0001223	Pray.g_00529	Syab.g_01345
OG0001224	Pray.g_00580	Syab.g_01214
OG0001225	Pray.g_00582	Syab.g_01212
OG0001226	Pray.g_00608	Syab.g_02450
OG0001227	Pray.g_00626	Syab.g_00891
OG0001228	Pray.g_00018	Syab.g_01697
OG0001229	Pray.g_01831	Syab.g_01184
OG0001230	Pray.g_01730	Syab.g_00791
OG0001231	Pray.g_01625	Syab.g_00017
OG0001232	Pray.g_01536	Syab.g_02306
OG0001233	Pray.g_01516	Syab.g_02329
OG0001234	Pray.g_01249	Syab.g_00385
OG0001235	Pray.g_01259	Syab.g_00391
OG0001236	Pray.g_01341	Syab.g_00200
OG0001237	Pray.g_01345	Syab.g_00192
OG0001238	Pray.g_01421	Syab.g_02773
OG0001239	Pray.g_00218	Syab.g_02437
OG0001240	Pray.g_00196	Syab.g_02484
OG0001241	Pray.g_00188	Syab.g_02494
OG0001242	Pray.g_00170	Syab.g_02525
OG0001243	Pray.g_00164	Syab.g_02533
OG0001244	Pray.g_00148	Syab.g_02561
OG0001245	Pray.g_00858	Syab.g_01762
OG0001246	Pray.g_00995	Syab.g_02126
OG0001247	Pray.g_01080	Syab.g_02825
OG0001248	Pray.g_01078	Syab.g_01163
OG0001249	Pray.g_00326	Syab.g_00514
OG0001250	Pray.g_00389	Syab.g_01714
OG0001251	Pray.g_00437	Syab.g_01816
OG0001252	Pray.g_00575	Syab.g_01228
OG0001253	Pray.g_00627	Syab.g_01761
OG0001254	Pray.g_00095	Syab.g_01749
OG0001255	Pray.g_00080	Syab.g_01846
OG0001256	Pray.g_01632	Syab.g_02238
OG0001257	Pray.g_01626	Syab.g_01610
OG0001258	Pray.g_01562	Syab.g_02250
OG0001259	Pray.g_01518	Syab.g_02327
OG0001260	Pray.g_01502	Syab.g_02350
OG0001261	Pray.g_01298	Syab.g_00436
OG0001262	Pray.g_01404	Syab.g_00060
OG0001263	Pray.g_00161	Syab.g_02536
OG0001265	Pray.g_00171	Syab.g_02523
OG0001266	Pray.g_00684	Syab.g_02639
OG0001267	Pray.g_00759	Syab.g_00295
OG0001268	Pray.g_00817	Syab.g_00529
OG0001269	Pray.g_00837	Syab.g_01809
OG0001270	Pray.g_00924	Syab.g_00579
OG0001271	Pray.g_00962	Syab.g_00694
OG0001272	Pray.g_00976	Syab.g_02102
OG0001273	Pray.g_01132	Syab.g_01878
OG0001274	Pray.g_01060	Syab.g_02706
OG0001275	Pray.g_00539	Syab.g_01330
OG0001276	Pray.g_00559	Syab.g_01313
OG0001277	Pray.g_00616	Syab.g_02163
OG0001278	Pray.g_00013	Syab.g_01152
OG0001279	Pray.g_01926	Syab.g_01807
OG0001280	Pray.g_01871	Syab.g_00918
OG0001281	Pray.g_01865	Syab.g_00906
OG0001282	Pray.g_01828	Syab.g_02086
OG0001283	Pray.g_01809	Syab.g_02885
OG0001284	Pray.g_01652	Syab.g_02211
OG0001285	Pray.g_01533	Syab.g_02309
OG0001286	Pray.g_01310	Syab.g_00451
OG0001287	Pray.g_01366	Syab.g_00111
OG0001288	Pray.g_01375	Syab.g_00094
OG0001289	Pray.g_00202	Syab.g_02465
OG0001290	Pray.g_00189	Syab.g_02493
OG0001291	Pray.g_00154	Syab.g_02546
OG0001292	Pray.g_00729	Syab.g_00348
OG0001293	Pray.g_00741	Syab.g_00322
OG0001294	Pray.g_00856	Syab.g_01564
OG0001295	Pray.g_00957	Syab.g_01215
OG0001296	Pray.g_01000	Syab.g_02132
OG0001297	Pray.g_01005	Syab.g_02136
OG0001298	Pray.g_01185	Syab.g_01980
OG0001299	Pray.g_01097	Syab.g_01557
OG0001300	Pray.g_01070	Syab.g_01180
OG0001301	Pray.g_01067	Syab.g_01197
OG0001302	Pray.g_00335	Syab.g_01844
OG0001303	Pray.g_00543	Syab.g_01424
OG0001304	Pray.g_00569	Syab.g_01298
OG0001305	Pray.g_00588	Syab.g_01204
OG0001306	Pray.g_00078	Syab.g_00941
OG0001307	Pray.g_01846	Syab.g_01552
OG0001308	Pray.g_01712	Syab.g_00759
OG0001309	Pray.g_01628	Syab.g_02142
OG0001310	Pray.g_01547	Syab.g_02288
OG0001311	Pray.g_00561	Syab.g_01311
OG0001312	Pray.g_00492	Syab.g_01414
OG0001315	Pray.g_00227	Syab.g_00472
OG0001316	Pray.g_00149	Syab.g_02552
OG0001317	Pray.g_00715	Syab.g_02373
OG0001318	Pray.g_00737	Syab.g_00333
OG0001319	Pray.g_00752	Syab.g_00306
OG0001321	Pray.g_00941	Syab.g_00616
OG0001322	Pray.g_00942	Syab.g_00617
OG0001323	Pray.g_01010	Syab.g_02145
OG0001324	Pray.g_01069	Syab.g_01181
OG0001325	Pray.g_01035	Syab.g_01273
OG0001326	Pray.g_00425	Syab.g_02841
OG0001327	Pray.g_00600	Syab.g_01643
OG0001328	Pray.g_00625	Syab.g_01616
OG0001329	Pray.g_00104	Syab.g_00361
OG0001330	Pray.g_01896	Syab.g_00925
OG0001331	Pray.g_01823	Syab.g_02081
OG0001332	Pray.g_01679	Syab.g_02165
OG0001333	Pray.g_01522	Syab.g_02323
OG0001334	Pray.g_01331	Syab.g_00483
OG0001335	Pray.g_01332	Syab.g_00484
OG0001336	Pray.g_01447	Syab.g_02886
OG0001339	Pray.g_00186	Syab.g_02496
OG0001340	Pray.g_00806	Syab.g_00503
OG0001341	Pray.g_00291	Syab.g_01779
OG0001343	Pray.g_00434	Syab.g_00359
OG0001344	Pray.g_00059	Syab.g_00974
OG0001345	Pray.g_00044	Syab.g_01008
OG0001346	Pray.g_01869	Syab.g_00914
OG0001349	Pray.g_01741	Syab.g_00150
OG0001351	Pray.g_00944	Syab.g_00625
OG0001353	Pray.g_00380	Syab.g_01702
OG0001354	Pray.g_00521	Syab.g_01358
OG0001358	Pray.g_01143	Syab.g_01900
OG0001359	Pray.g_00435	Syab.g_00360
OG0001360	Pray.g_00628	Syab.g_01010
OG0001361	Pray.g_00047	Syab.g_00154, Syab.g_01005
OG0001362	Pray.g_01708	Syab.g_00754
OG0001363	Pray.g_01706	Syab.g_00752
OG0001364	Pray.g_01334	Syab.g_00211
OG0001365	Pray.g_01414	Syab.g_02760
OG0001369	Pray.g_00197	Syab.g_02483
OG0001373	Pray.g_00424	Syab.g_02840
OG0001374	Pray.g_00432	Syab.g_02848
OG0001375	Pray.g_00433	Syab.g_00358
OG0001376	Pray.g_00594	Syab.g_02782
OG0001377	Pray.g_00595	Syab.g_02781
OG0001378	Pray.g_00133	Syab.g_00578
OG0001379	Pray.g_01876	Syab.g_00923
OG0001381	Pray.g_01835	Syab.g_01937
OG0001382	Pray.g_01611	Syab.g_00393
OG0001385	Pray.g_00421	Syab.g_02837
OG0001386	Pray.g_00422	Syab.g_02838
OG0001387	Pray.g_00423	Syab.g_02839
OG0001388	Pray.g_00426	Syab.g_02842
OG0001389	Pray.g_00427	Syab.g_02843
OG0001390	Pray.g_00428	Syab.g_02844
OG0001391	Pray.g_00429	Syab.g_02845
OG0001392	Pray.g_00430	Syab.g_02846
OG0001393	Pray.g_00431	Syab.g_02847
OG0001397	Pray.g_01707	Syab.g_00753
OG0001398	Pray.g_01599	Syab.g_02457
OG0001400	Pray.g_01055, Pray.g_00249	Syab.g_02558
OG0001402	Pray.g_00307	Syab.g_01896
OG0001404	Pray.g_00221	Syab.g_02433
OG0001405	Pray.g_00804	Syab.g_00486
OG0001406	Pray.g_00593	Syab.g_02783
OG0001407	Pray.g_00606	Syab.g_01158
OG0001408	Pray.g_00611	Syab.g_01826
OG0001409	Pray.g_00056	Syab.g_00988
OG0001410	Pray.g_01845	Syab.g_01550
OG0001411	Pray.g_01784	Syab.g_00147
OG0001413	Pray.g_01637	Syab.g_01812
OG0001414	Pray.g_00710	Syab.g_01938
OG0001415	Pray.g_00712	Syab.g_02471
OG0001416	Pray.g_00949	Syab.g_00909
OG0001417	Pray.g_00959	Syab.g_01359
OG0001419	Pray.g_00607	Syab.g_01159
OG0001420	Pray.g_00124	Syab.g_02155
OG0001425	Pray.g_01424	Syab.g_02777
OG0001428	Pray.g_00653	Syab.g_02594
OG0001429	Pray.g_00338	Syab.g_01423
OG0001430	Pray.g_01901	Syab.g_02743
OG0001432	Pray.g_01639	Syab.g_01818
OG0001434	Pray.g_00472	Syab.g_01594
OG0001439	Pray.g_00785	Syab.g_00248
OG0001442	Pray.g_00283	Syab.g_01583
OG0001447	Pray.g_00163	Syab.g_02534
OG0001448	Pray.g_00844	Syab.g_01789
OG0001449	Pray.g_00880	Syab.g_00357
OG0001450	Pray.g_01076	Syab.g_01081
OG0001452	Pray.g_00439	Syab.g_00338
OG0001454	Pray.g_00621	Syab.g_01808
OG0001456	Pray.g_00087	Syab.g_02850
OG0001457	Pray.g_00086	Syab.g_02851
OG0001458	Pray.g_00085	Syab.g_02852
OG0001462	Pray.g_01496	Syab.g_00042
OG0001463	Pray.g_00765	Syab.g_01104
OG0001467	Pray.g_00327	Syab.g_00805
OG0001471	Pray.g_01636	Syab.g_00253
OG0001472	Pray.g_01629	Syab.g_01800
OG0001473	Pray.g_01383	Syab.g_01813
OG0001479	Pray.g_00815	Syab.g_00527
OG0001480	Pray.g_00846	Syab.g_01836
OG0001481	Pray.g_00851	Syab.g_00621
OG0001482	Pray.g_00947	Syab.g_01349
OG0001486	Pray.g_00066	Syab.g_00967
OG0001492	Pray.g_00016	Syab.g_01155
OG0001493	Pray.g_00008	Syab.g_01147
OG0001499	Pray.g_00228	Syab.g_01112
OG0001502	Pray.g_00318	Syab.g_01733
OG0001505	Pray.g_01796	Syab.g_00189
OG0001520	Pray.g_00872	Syab.g_01992
OG0001522	Pray.g_00381	Syab.g_01703
OG0001525	Pray.g_01620	Syab.g_01823
OG0001546	Pray.g_01015	Syab.g_02150
OG0001547	Pray.g_00320	Syab.g_01440
OG0001551	Pray.g_00088	Syab.g_01166
OG0001554	Pray.g_01630	Syab.g_02753
OG0001555	Pray.g_01615	Syab.g_02418
OG0001557	Pray.g_00468	Syab.g_01598
OG0001564	Pray.g_01767	Syab.g_00177
OG0001565	Pray.g_00909	Syab.g_01837
OG0001567	Pray.g_00319	Syab.g_01441
OG0001568	Pray.g_00321	Syab.g_01439
OG0001570	Pray.g_00121	Syab.g_01443
OG0001582	Pray.g_00958	Syab.g_01881
OG0001627	Pray.g_00297	Syab.g_02167
OG0001635	Pray.g_01577	Syab.g_00090
OG0001666	Pray.g_01913	Syab.g_01471
OG0001704	Pray.g_00230, Pray.g_00229	Syab.g_02425
OG0001709	Pray.g_01742	Syab.g_00162
OG0001712	Pray.g_00901	Syab.g_01764
OG0001726	Pray.g_00898	Syab.g_01087
OG0001745	Pray.g_01640	Syab.g_01769
OG0001922	Pray.g_01855	Syab.g_00153
OG0002112	Pray.g_00892	Syab.g_00267
OG0002157	Pray.g_00893	Syab.g_00266
OG0002158	Pray.g_00891	Syab.g_00268
OG0002560	Pray.g_00874	Syab.g_01474
