Orthogroup	Pray	Syai
OG0001174	Pray.g_01246	Syai.g_00332
OG0001175	Pray.g_01247	Syai.g_00333
OG0001176	Pray.g_01254	Syai.g_00352
OG0001177	Pray.g_01257	Syai.g_00350
OG0001178	Pray.g_01262	Syai.g_02383
OG0001179	Pray.g_01290	Syai.g_00385
OG0001180	Pray.g_01312	Syai.g_00410
OG0001181	Pray.g_01316	Syai.g_00414
OG0001182	Pray.g_01323	Syai.g_00423
OG0001183	Pray.g_01328	Syai.g_00429
OG0001184	Pray.g_01344	Syai.g_00156
OG0001185	Pray.g_01358	Syai.g_00117
OG0001186	Pray.g_01382	Syai.g_00084
OG0001187	Pray.g_01386	Syai.g_00081
OG0001188	Pray.g_01389	Syai.g_00078
OG0001189	Pray.g_01406	Syai.g_00061
OG0001190	Pray.g_01410	Syai.g_02776
OG0001191	Pray.g_01420	Syai.g_02788
OG0001192	Pray.g_01425	Syai.g_02793
OG0001193	Pray.g_01435	Syai.g_02835
OG0001194	Pray.g_01436	Syai.g_02838
OG0001195	Pray.g_01437	Syai.g_02839
OG0001196	Pray.g_01450	Syai.g_02913
OG0001197	Pray.g_01451	Syai.g_02915
OG0001198	Pray.g_01458	Syai.g_02930
OG0001199	Pray.g_00215	Syai.g_02480
OG0001200	Pray.g_00213	Syai.g_02482
OG0001202	Pray.g_00680	Syai.g_02674
OG0001203	Pray.g_00719	Syai.g_00540
OG0001204	Pray.g_00724	Syai.g_00312
OG0001205	Pray.g_00935	Syai.g_02212
OG0001206	Pray.g_00952	Syai.g_00853
OG0001207	Pray.g_00967	Syai.g_00629
OG0001208	Pray.g_00972	Syai.g_00640
OG0001209	Pray.g_01226	Syai.g_00711
OG0001210	Pray.g_01221	Syai.g_00720
OG0001211	Pray.g_01211	Syai.g_00735
OG0001212	Pray.g_01167	Syai.g_00799
OG0001213	Pray.g_01134	Syai.g_01082
OG0001214	Pray.g_01126	Syai.g_01106
OG0001215	Pray.g_01073	Syai.g_01958
OG0001216	Pray.g_01038	Syai.g_01388
OG0001217	Pray.g_00293	Syai.g_01185
OG0001218	Pray.g_00300	Syai.g_00893
OG0001219	Pray.g_00337	Syai.g_01561
OG0001220	Pray.g_00400	Syai.g_02087
OG0001221	Pray.g_00463	Syai.g_01284
OG0001222	Pray.g_00503	Syai.g_01516
OG0001223	Pray.g_00529	Syai.g_01463
OG0001224	Pray.g_00580	Syai.g_02011
OG0001225	Pray.g_00582	Syai.g_02009
OG0001226	Pray.g_00608	Syai.g_01154
OG0001227	Pray.g_00626	Syai.g_02806
OG0001228	Pray.g_00018	Syai.g_02218
OG0001229	Pray.g_01831	Syai.g_01986
OG0001230	Pray.g_01730	Syai.g_00964
OG0001231	Pray.g_01625	Syai.g_00017
OG0001232	Pray.g_01536	Syai.g_02410
OG0001233	Pray.g_01516	Syai.g_02261
OG0001234	Pray.g_01249	Syai.g_00337
OG0001235	Pray.g_01259	Syai.g_00343
OG0001236	Pray.g_01341	Syai.g_00159
OG0001237	Pray.g_01345	Syai.g_00137
OG0001238	Pray.g_01421	Syai.g_02789
OG0001239	Pray.g_00218	Syai.g_02477
OG0001240	Pray.g_00196	Syai.g_02527
OG0001241	Pray.g_00188	Syai.g_02537
OG0001242	Pray.g_00170	Syai.g_02566
OG0001243	Pray.g_00164	Syai.g_02573
OG0001244	Pray.g_00148	Syai.g_02605
OG0001245	Pray.g_00858	Syai.g_02091
OG0001246	Pray.g_00995	Syai.g_00666
OG0001247	Pray.g_01080	Syai.g_01380
OG0001248	Pray.g_01078	Syai.g_01377
OG0001249	Pray.g_00326	Syai.g_00464
OG0001250	Pray.g_00389	Syai.g_02053
OG0001251	Pray.g_00437	Syai.g_02845
OG0001252	Pray.g_00575	Syai.g_02018
OG0001254	Pray.g_00095	Syai.g_01744
OG0001255	Pray.g_00080	Syai.g_01915
OG0001256	Pray.g_01632	Syai.g_02362
OG0001257	Pray.g_01626	Syai.g_00848
OG0001258	Pray.g_01562	Syai.g_02372
OG0001259	Pray.g_01518	Syai.g_02259
OG0001260	Pray.g_01502	Syai.g_02281
OG0001261	Pray.g_01298	Syai.g_00394
OG0001262	Pray.g_01404	Syai.g_00063
OG0001263	Pray.g_00161	Syai.g_02576
OG0001265	Pray.g_00171	Syai.g_02563
OG0001266	Pray.g_00684	Syai.g_02679
OG0001267	Pray.g_00759	Syai.g_00259
OG0001268	Pray.g_00817	Syai.g_00492
OG0001269	Pray.g_00837	Syai.g_01699
OG0001270	Pray.g_00924	Syai.g_02231
OG0001271	Pray.g_00962	Syai.g_00862
OG0001272	Pray.g_00976	Syai.g_00644
OG0001273	Pray.g_01132	Syai.g_01099
OG0001274	Pray.g_01060	Syai.g_02706
OG0001275	Pray.g_00539	Syai.g_01447
OG0001276	Pray.g_00559	Syai.g_01431
OG0001277	Pray.g_00616	Syai.g_02899
OG0001278	Pray.g_00013	Syai.g_01799
OG0001279	Pray.g_01926	Syai.g_00991
OG0001280	Pray.g_01871	Syai.g_02176
OG0001281	Pray.g_01865	Syai.g_02186
OG0001282	Pray.g_01828	Syai.g_00627
OG0001283	Pray.g_01809	Syai.g_02908
OG0001284	Pray.g_01652	Syai.g_02338
OG0001285	Pray.g_01533	Syai.g_02866
OG0001286	Pray.g_01310	Syai.g_00408
OG0001287	Pray.g_01366	Syai.g_00109
OG0001289	Pray.g_00202	Syai.g_02504
OG0001290	Pray.g_00189	Syai.g_02536
OG0001291	Pray.g_00154	Syai.g_02587
OG0001292	Pray.g_00729	Syai.g_00306
OG0001293	Pray.g_00741	Syai.g_00285
OG0001294	Pray.g_00856	Syai.g_01242
OG0001295	Pray.g_00957	Syai.g_00722
OG0001296	Pray.g_01000	Syai.g_00672
OG0001297	Pray.g_01005	Syai.g_00676
OG0001298	Pray.g_01185	Syai.g_00773
OG0001299	Pray.g_01097	Syai.g_01236
OG0001300	Pray.g_01070	Syai.g_01982
OG0001301	Pray.g_01067	Syai.g_01995
OG0001302	Pray.g_00335	Syai.g_01142
OG0001303	Pray.g_00543	Syai.g_01559
OG0001304	Pray.g_00569	Syai.g_01418
OG0001305	Pray.g_00588	Syai.g_02001
OG0001306	Pray.g_00078	Syai.g_02160
OG0001307	Pray.g_01846	Syai.g_01717
OG0001308	Pray.g_01712	Syai.g_00943
OG0001309	Pray.g_01628	Syai.g_00682
OG0001311	Pray.g_00561	Syai.g_01429
OG0001312	Pray.g_00492	Syai.g_01549
OG0001314	Pray.g_00285	Syai.g_01341, Syai.g_01810
OG0001315	Pray.g_00227	Syai.g_00427
OG0001316	Pray.g_00149	Syai.g_02593
OG0001317	Pray.g_00715	Syai.g_00534
OG0001318	Pray.g_00737	Syai.g_00293
OG0001319	Pray.g_00752	Syai.g_00270
OG0001321	Pray.g_00941	Syai.g_02195
OG0001322	Pray.g_00942	Syai.g_02194
OG0001323	Pray.g_01010	Syai.g_00685
OG0001324	Pray.g_01069	Syai.g_01983
OG0001325	Pray.g_01035	Syai.g_01392
OG0001326	Pray.g_00425	Syai.g_02856
OG0001327	Pray.g_00600	Syai.g_01250
OG0001328	Pray.g_00625	Syai.g_01278
OG0001330	Pray.g_01896	Syai.g_02167
OG0001331	Pray.g_01823	Syai.g_00622
OG0001332	Pray.g_01679	Syai.g_02293
OG0001333	Pray.g_01522	Syai.g_02255
OG0001334	Pray.g_01331	Syai.g_00438
OG0001335	Pray.g_01332	Syai.g_00439
OG0001336	Pray.g_01447	Syai.g_02909
OG0001339	Pray.g_00186	Syai.g_02539
OG0001340	Pray.g_00806	Syai.g_00453
OG0001343	Pray.g_00434	Syai.g_02842
OG0001344	Pray.g_00059	Syai.g_02139
OG0001345	Pray.g_00044	Syai.g_02110
OG0001346	Pray.g_01869	Syai.g_02180
OG0001349	Pray.g_01741	Syai.g_02417
OG0001351	Pray.g_00944	Syai.g_00843
OG0001352	Pray.g_01083	Syai.g_00700
OG0001353	Pray.g_00380	Syai.g_02042
OG0001354	Pray.g_00521	Syai.g_01477
OG0001355	Pray.g_01596	Syai.g_01698
OG0001356	Pray.g_00312	Syai.g_02032
OG0001359	Pray.g_00435	Syai.g_02841
OG0001360	Pray.g_00628	Syai.g_02107
OG0001361	Pray.g_00047	Syai.g_02113
OG0001362	Pray.g_01708	Syai.g_00938
OG0001363	Pray.g_01706	Syai.g_00936
OG0001364	Pray.g_01334	Syai.g_00173
OG0001373	Pray.g_00424	Syai.g_02855
OG0001374	Pray.g_00432	Syai.g_02863
OG0001375	Pray.g_00433	Syai.g_02843
OG0001376	Pray.g_00594	Syai.g_02795
OG0001377	Pray.g_00595	Syai.g_02794
OG0001378	Pray.g_00133	Syai.g_02232
OG0001379	Pray.g_01876	Syai.g_02169
OG0001380	Pray.g_01841	Syai.g_01168
OG0001381	Pray.g_01835	Syai.g_02819, Syai.g_01723
OG0001385	Pray.g_00421	Syai.g_02852
OG0001386	Pray.g_00422	Syai.g_02853
OG0001387	Pray.g_00423	Syai.g_02854
OG0001388	Pray.g_00426	Syai.g_02857
OG0001389	Pray.g_00427	Syai.g_02858
OG0001390	Pray.g_00428	Syai.g_02859
OG0001391	Pray.g_00429	Syai.g_02860
OG0001392	Pray.g_00430	Syai.g_02861
OG0001393	Pray.g_00431	Syai.g_02862
OG0001395	Pray.g_00571	Syai.g_01410
OG0001397	Pray.g_01707	Syai.g_00937
OG0001398	Pray.g_01599	Syai.g_01587
OG0001402	Pray.g_00307	Syai.g_01070
OG0001404	Pray.g_00221	Syai.g_02473
OG0001405	Pray.g_00804	Syai.g_00441
OG0001406	Pray.g_00593	Syai.g_02796
OG0001407	Pray.g_00606	Syai.g_00701
OG0001408	Pray.g_00611	Syai.g_01831
OG0001413	Pray.g_01637	Syai.g_01148
OG0001414	Pray.g_00710	Syai.g_01722
OG0001416	Pray.g_00949	Syai.g_02183
OG0001417	Pray.g_00959	Syai.g_01478
OG0001419	Pray.g_00607	Syai.g_00702
OG0001420	Pray.g_00124	Syai.g_00697
OG0001421	Pray.g_01631	Syai.g_01621
OG0001422	Pray.g_01606	Syai.g_02171
OG0001423	Pray.g_01751	Syai.g_02446, Syai.g_02822, Syai.g_02466
OG0001425	Pray.g_01424	Syai.g_02792
OG0001428	Pray.g_00653	Syai.g_02637
OG0001430	Pray.g_01901	Syai.g_02768
OG0001432	Pray.g_01639	Syai.g_01943
OG0001433	Pray.g_00311	Syai.g_02031
OG0001439	Pray.g_00785	Syai.g_00219
OG0001441	Pray.g_01012	Syai.g_00687
OG0001442	Pray.g_00283	Syai.g_01305
OG0001446	Pray.g_00210	Syai.g_00832
OG0001447	Pray.g_00163	Syai.g_02574
OG0001448	Pray.g_00844	Syai.g_02808
OG0001449	Pray.g_00880	Syai.g_00315
OG0001452	Pray.g_00439	Syai.g_00298
OG0001453	Pray.g_00533	Syai.g_01455
OG0001454	Pray.g_00621	Syai.g_01153
OG0001456	Pray.g_00087	Syai.g_02873
OG0001457	Pray.g_00086	Syai.g_02874
OG0001458	Pray.g_00085	Syai.g_02875
OG0001459	Pray.g_01912	Syai.g_01712
OG0001460	Pray.g_00310	Syai.g_02030
OG0001462	Pray.g_01496	Syai.g_00045
OG0001465	Pray.g_01061	Syai.g_01384
OG0001467	Pray.g_00327	Syai.g_01141
OG0001468	Pray.g_00598	Syai.g_01144
OG0001471	Pray.g_01636	Syai.g_00224
OG0001472	Pray.g_01629	Syai.g_01931
OG0001473	Pray.g_01383	Syai.g_01130
OG0001474	Pray.g_00818	Syai.g_00493
OG0001475	Pray.g_01795	Syai.g_02237
OG0001479	Pray.g_00815	Syai.g_00490
OG0001480	Pray.g_00846	Syai.g_02088
OG0001482	Pray.g_00947	Syai.g_01468
OG0001492	Pray.g_00016	Syai.g_01796
OG0001493	Pray.g_00008	Syai.g_01820
OG0001499	Pray.g_00228	Syai.g_00831, Syai.g_01189
OG0001502	Pray.g_00318	Syai.g_02079
OG0001504	Pray.g_01911	Syai.g_01713
OG0001507	Pray.g_01584	Syai.g_01671
OG0001508	Pray.g_01807	Syai.g_02234
OG0001520	Pray.g_00872	Syai.g_00757
OG0001546	Pray.g_01015	Syai.g_00690
OG0001547	Pray.g_00320	Syai.g_01580
OG0001548	Pray.g_00324	Syai.g_01157
OG0001549	Pray.g_00407	Syai.g_02106
OG0001551	Pray.g_00088	Syai.g_02028
OG0001552	Pray.g_00248	Syai.g_01018
OG0001554	Pray.g_01630	Syai.g_02774
OG0001555	Pray.g_01615	Syai.g_01645
OG0001557	Pray.g_00468	Syai.g_01291
OG0001564	Pray.g_01767	Syai.g_02869
OG0001567	Pray.g_00319	Syai.g_01581
OG0001568	Pray.g_00321	Syai.g_01578
OG0001582	Pray.g_00958	Syai.g_01500
OG0001585	Pray.g_01922	Syai.g_01635
OG0001602	Pray.g_01062	Syai.g_01383
OG0001633	Pray.g_01832	Syai.g_00995
OG0001635	Pray.g_01577	Syai.g_00091
OG0001667	Pray.g_01893	Syai.g_01923
OG0001712	Pray.g_00901	Syai.g_01634
OG0001726	Pray.g_00898	Syai.g_01593, Syai.g_01594
OG0001928	Pray.g_01746	Syai.g_02348
OG0002063	Pray.g_00887	Syai.g_01856, Syai.g_01833
OG0002112	Pray.g_00892	Syai.g_00231
OG0002157	Pray.g_00893	Syai.g_00230
OG0002158	Pray.g_00891	Syai.g_00232
OG0002399	Pray.g_01747	Syai.g_02812
OG0002489	Pray.g_00894	Syai.g_00596, Syai.g_01023
OG0003054	Pray.g_00253	Syai.g_02438, Syai.g_02437, Syai.g_02450
