Orthogroup	Pray	Prat
OG0001164	Pray.g_01563	Prat.g_01587
OG0001165	Pray.g_01560	Prat.g_01590
OG0001166	Pray.g_01540	Prat.g_01610
OG0001167	Pray.g_01523	Prat.g_01628
OG0001168	Pray.g_01521	Prat.g_01630
OG0001169	Pray.g_01519	Prat.g_01632
OG0001170	Pray.g_01517	Prat.g_01634
OG0001171	Pray.g_01508	Prat.g_01645
OG0001172	Pray.g_01237	Prat.g_01660
OG0001173	Pray.g_01238	Prat.g_01661
OG0001174	Pray.g_01246	Prat.g_01669
OG0001175	Pray.g_01247	Prat.g_01670
OG0001176	Pray.g_01254	Prat.g_01678
OG0001177	Pray.g_01257	Prat.g_01680
OG0001178	Pray.g_01262	Prat.g_01597
OG0001179	Pray.g_01290	Prat.g_01710
OG0001180	Pray.g_01312	Prat.g_01732
OG0001181	Pray.g_01316	Prat.g_01736
OG0001182	Pray.g_01323	Prat.g_01745
OG0001183	Pray.g_01328	Prat.g_01749
OG0001184	Pray.g_01344	Prat.g_01766
OG0001185	Pray.g_01358	Prat.g_01783
OG0001186	Pray.g_01382	Prat.g_01807
OG0001187	Pray.g_01386	Prat.g_01810
OG0001188	Pray.g_01389	Prat.g_01812
OG0001189	Pray.g_01406	Prat.g_01829
OG0001190	Pray.g_01410	Prat.g_01834
OG0001191	Pray.g_01420	Prat.g_01844
OG0001192	Pray.g_01425	Prat.g_01849
OG0001193	Pray.g_01435	Prat.g_01863
OG0001194	Pray.g_01436	Prat.g_01864
OG0001195	Pray.g_01437	Prat.g_01865
OG0001196	Pray.g_01450	Prat.g_01881
OG0001197	Pray.g_01451	Prat.g_01883
OG0001198	Pray.g_01458	Prat.g_01890
OG0001200	Pray.g_00213	Prat.g_00073
OG0001201	Pray.g_00181	Prat.g_00105
OG0001202	Pray.g_00680	Prat.g_00201
OG0001203	Pray.g_00719	Prat.g_00243
OG0001205	Pray.g_00935	Prat.g_00406
OG0001206	Pray.g_00952	Prat.g_00425
OG0001207	Pray.g_00967	Prat.g_00436
OG0001208	Pray.g_00972	Prat.g_00442
OG0001209	Pray.g_01226	Prat.g_00497
OG0001210	Pray.g_01221	Prat.g_00501
OG0001211	Pray.g_01211	Prat.g_00511
OG0001212	Pray.g_01167	Prat.g_00558
OG0001213	Pray.g_01134	Prat.g_00593
OG0001214	Pray.g_01126	Prat.g_01088
OG0001215	Pray.g_01073	Prat.g_00764
OG0001216	Pray.g_01038	Prat.g_00790
OG0001217	Pray.g_00293	Prat.g_01486
OG0001218	Pray.g_00300	Prat.g_01217
OG0001219	Pray.g_00337	Prat.g_00863
OG0001220	Pray.g_00400	Prat.g_00984
OG0001221	Pray.g_00463	Prat.g_00728
OG0001222	Pray.g_00503	Prat.g_00944
OG0001223	Pray.g_00529	Prat.g_00914
OG0001224	Pray.g_00580	Prat.g_00961
OG0001225	Pray.g_00582	Prat.g_00963
OG0001226	Pray.g_00608	Prat.g_00078
OG0001227	Pray.g_00626	Prat.g_01197
OG0001228	Pray.g_00018	Prat.g_01106
OG0001229	Pray.g_01831	Prat.g_01228
OG0001230	Pray.g_01730	Prat.g_01343
OG0001232	Pray.g_01536	Prat.g_01614
OG0001233	Pray.g_01516	Prat.g_01635
OG0001234	Pray.g_01249	Prat.g_01672
OG0001235	Pray.g_01259	Prat.g_01676
OG0001236	Pray.g_01341	Prat.g_01763
OG0001237	Pray.g_01345	Prat.g_01767
OG0001238	Pray.g_01421	Prat.g_01845
OG0001239	Pray.g_00218	Prat.g_00068
OG0001240	Pray.g_00196	Prat.g_00090
OG0001241	Pray.g_00188	Prat.g_00099
OG0001243	Pray.g_00164	Prat.g_00125
OG0001244	Pray.g_00148	Prat.g_00140
OG0001245	Pray.g_00858	Prat.g_00671
OG0001246	Pray.g_00995	Prat.g_01485, Prat.g_00467
OG0001247	Pray.g_01080	Prat.g_00757
OG0001248	Pray.g_01078	Prat.g_00759
OG0001249	Pray.g_00326	Prat.g_00345
OG0001250	Pray.g_00389	Prat.g_00997
OG0001251	Pray.g_00437	Prat.g_00695
OG0001253	Pray.g_00627	Prat.g_01480
OG0001254	Pray.g_00095	Prat.g_01559
OG0001255	Pray.g_00080	Prat.g_01172
OG0001256	Pray.g_01632	Prat.g_01446
OG0001258	Pray.g_01562	Prat.g_01588
OG0001259	Pray.g_01518	Prat.g_01633
OG0001260	Pray.g_01502	Prat.g_01651
OG0001261	Pray.g_01298	Prat.g_01717
OG0001262	Pray.g_01404	Prat.g_01827
OG0001263	Pray.g_00161	Prat.g_00127
OG0001264	Pray.g_00245, Pray.g_01501	Prat.g_01473
OG0001265	Pray.g_00171	Prat.g_00117
OG0001266	Pray.g_00684	Prat.g_00205
OG0001267	Pray.g_00759	Prat.g_00287
OG0001268	Pray.g_00817	Prat.g_00353
OG0001269	Pray.g_00837	Prat.g_00985
OG0001270	Pray.g_00924	Prat.g_00394
OG0001271	Pray.g_00962	Prat.g_00431
OG0001272	Pray.g_00976	Prat.g_00446
OG0001273	Pray.g_01132	Prat.g_01095
OG0001274	Pray.g_01060	Prat.g_00228
OG0001275	Pray.g_00539	Prat.g_00922
OG0001276	Pray.g_00559	Prat.g_00936
OG0001277	Pray.g_00616	Prat.g_00817
OG0001278	Pray.g_00013	Prat.g_01102
OG0001279	Pray.g_01926	Prat.g_00828
OG0001280	Pray.g_01871	Prat.g_01248
OG0001281	Pray.g_01865	Prat.g_01254
OG0001282	Pray.g_01828	Prat.g_01292
OG0001283	Pray.g_01809	Prat.g_01877
OG0001284	Pray.g_01652	Prat.g_01433
OG0001285	Pray.g_01533	Prat.g_01617
OG0001286	Pray.g_01310	Prat.g_01730
OG0001287	Pray.g_01366	Prat.g_01790
OG0001288	Pray.g_01375	Prat.g_01800
OG0001289	Pray.g_00202	Prat.g_00085
OG0001290	Pray.g_00189	Prat.g_00098
OG0001291	Pray.g_00154	Prat.g_00135
OG0001292	Pray.g_00729	Prat.g_00254
OG0001293	Pray.g_00741	Prat.g_00268
OG0001294	Pray.g_00856	Prat.g_01546
OG0001295	Pray.g_00957	Prat.g_01215
OG0001296	Pray.g_01000	Prat.g_00472
OG0001297	Pray.g_01005	Prat.g_00477
OG0001298	Pray.g_01185	Prat.g_00541
OG0001299	Pray.g_01097	Prat.g_01057
OG0001300	Pray.g_01070	Prat.g_00768
OG0001301	Pray.g_01067	Prat.g_00773
OG0001302	Pray.g_00335	Prat.g_00859
OG0001303	Pray.g_00543	Prat.g_01550
OG0001304	Pray.g_00569	Prat.g_00949
OG0001305	Pray.g_00588	Prat.g_00969
OG0001306	Pray.g_00078	Prat.g_01170
OG0001307	Pray.g_01846	Prat.g_01283
OG0001308	Pray.g_01712	Prat.g_01363
OG0001309	Pray.g_01628	Prat.g_00481
OG0001310	Pray.g_01547	Prat.g_01604
OG0001311	Pray.g_00561	Prat.g_00938
OG0001312	Pray.g_00492	Prat.g_00872
OG0001316	Pray.g_00149	Prat.g_00139
OG0001317	Pray.g_00715	Prat.g_00239
OG0001318	Pray.g_00737	Prat.g_00263
OG0001319	Pray.g_00752	Prat.g_00280
OG0001320	Pray.g_00860	Prat.g_00615, Prat.g_01580, Prat.g_00639
OG0001321	Pray.g_00941	Prat.g_00413
OG0001322	Pray.g_00942	Prat.g_00414
OG0001324	Pray.g_01069	Prat.g_00769
OG0001325	Pray.g_01035	Prat.g_00793
OG0001327	Pray.g_00600	Prat.g_00704
OG0001329	Pray.g_00104	Prat.g_01542
OG0001330	Pray.g_01896	Prat.g_01468
OG0001331	Pray.g_01823	Prat.g_01297
OG0001332	Pray.g_01679	Prat.g_01403
OG0001333	Pray.g_01522	Prat.g_01629
OG0001334	Pray.g_01331	Prat.g_01752
OG0001335	Pray.g_01332	Prat.g_01753
OG0001336	Pray.g_01447	Prat.g_01878
OG0001339	Pray.g_00186	Prat.g_00101
OG0001340	Pray.g_00806	Prat.g_00340
OG0001341	Pray.g_00291	Prat.g_01225
OG0001343	Pray.g_00434	Prat.g_00692
OG0001344	Pray.g_00059	Prat.g_01152
OG0001346	Pray.g_01869	Prat.g_01250
OG0001350	Pray.g_00718	Prat.g_00242
OG0001351	Pray.g_00944	Prat.g_00416
OG0001352	Pray.g_01083	Prat.g_00753
OG0001353	Pray.g_00380	Prat.g_01005
OG0001354	Pray.g_00521	Prat.g_00906
OG0001359	Pray.g_00435	Prat.g_00693
OG0001361	Pray.g_00047	Prat.g_01138
OG0001362	Pray.g_01708	Prat.g_01367
OG0001363	Pray.g_01706	Prat.g_01369
OG0001364	Pray.g_01334	Prat.g_01755
OG0001365	Pray.g_01414	Prat.g_01838
OG0001369	Pray.g_00197	Prat.g_01269
OG0001371	Pray.g_01084	Prat.g_00752
OG0001372	Pray.g_00299	Prat.g_01503
OG0001375	Pray.g_00433	Prat.g_00691
OG0001379	Pray.g_01876	Prat.g_01243
OG0001380	Pray.g_01841	Prat.g_01178
OG0001381	Pray.g_01835	Prat.g_01181
OG0001397	Pray.g_01707	Prat.g_01368
OG0001398	Pray.g_01599	Prat.g_00810
OG0001400	Pray.g_01055, Pray.g_00249	Prat.g_01458
OG0001402	Pray.g_00307	Prat.g_00588
OG0001403	Pray.g_01492	Prat.g_00032
OG0001404	Pray.g_00221	Prat.g_00065
OG0001405	Pray.g_00804	Prat.g_00333
OG0001407	Pray.g_00606	Prat.g_01521
OG0001409	Pray.g_00056	Prat.g_01148
OG0001410	Pray.g_01845	Prat.g_01284
OG0001414	Pray.g_00710	Prat.g_00233
OG0001415	Pray.g_00712	Prat.g_00235
OG0001416	Pray.g_00949	Prat.g_00421
OG0001418	Pray.g_01079	Prat.g_00758
OG0001419	Pray.g_00607	Prat.g_01522
OG0001421	Pray.g_01631	Prat.g_01447
OG0001422	Pray.g_01606	Prat.g_00660, Prat.g_00659
OG0001424	Pray.g_00622	Prat.g_00657
OG0001425	Pray.g_01424	Prat.g_01848
OG0001428	Pray.g_00653	Prat.g_00173
OG0001429	Pray.g_00338	Prat.g_00864
OG0001430	Pray.g_01901	Prat.g_01216
OG0001431	Pray.g_01898	Prat.g_01489
OG0001434	Pray.g_00472	Prat.g_00737
OG0001437	Pray.g_00711	Prat.g_00234
OG0001440	Pray.g_00910	Prat.g_00613, Prat.g_01552
OG0001441	Pray.g_01012	Prat.g_00484
OG0001446	Pray.g_00210	Prat.g_01504
OG0001448	Pray.g_00844	Prat.g_00658
OG0001450	Pray.g_01076	Prat.g_00761
OG0001451	Pray.g_00409	Prat.g_00973
OG0001452	Pray.g_00439	Prat.g_00697
OG0001463	Pray.g_00765	Prat.g_00294
OG0001464	Pray.g_00807	Prat.g_00341
OG0001465	Pray.g_01061	Prat.g_00779
OG0001467	Pray.g_00327	Prat.g_01290
OG0001468	Pray.g_00598	Prat.g_00679
OG0001481	Pray.g_00851	Prat.g_00375
OG0001485	Pray.g_01595	Prat.g_01539
OG0001490	Pray.g_00244, Pray.g_00907	Prat.g_00614
OG0001491	Pray.g_00333	Prat.g_00856
OG0001499	Pray.g_00228	Prat.g_00667
OG0001500	Pray.g_00743	Prat.g_00270
OG0001501	Pray.g_01058	Prat.g_00826
OG0001503	Pray.g_00090	Prat.g_01175
OG0001506	Pray.g_01681	Prat.g_01399
OG0001521	Pray.g_00292	Prat.g_00831
OG0001523	Pray.g_00093	Prat.g_01555
OG0001524	Pray.g_00092	Prat.g_01554
OG0001548	Pray.g_00324	Prat.g_00643
OG0001549	Pray.g_00407	Prat.g_00975
OG0001552	Pray.g_00248	Prat.g_01449
OG0001553	Pray.g_01725	Prat.g_01349
OG0001557	Pray.g_00468	Prat.g_00733
OG0001566	Pray.g_01087	Prat.g_00750
OG0001571	Pray.g_00114	Prat.g_01234, Prat.g_01492
OG0001581	Pray.g_00145	Prat.g_00379, Prat.g_00385
OG0001583	Pray.g_00332	Prat.g_00855
OG0001584	Pray.g_00484	Prat.g_01047
OG0001595	Pray.g_00222	Prat.g_00063
OG0001596	Pray.g_00214	Prat.g_00072
OG0001597	Pray.g_00839	Prat.g_01396
OG0001599	Pray.g_00950	Prat.g_00423
OG0001600	Pray.g_01002	Prat.g_00474
OG0001601	Pray.g_01089	Prat.g_00748
OG0001602	Pray.g_01062	Prat.g_00778
OG0001603	Pray.g_00334	Prat.g_00858
OG0001604	Pray.g_00460	Prat.g_00724
OG0001606	Pray.g_00613	Prat.g_00655
OG0001607	Pray.g_00091	Prat.g_00624
OG0001608	Pray.g_01838	Prat.g_00825
OG0001609	Pray.g_01683	Prat.g_01397
OG0001610	Pray.g_01680	Prat.g_01402
OG0001611	Pray.g_01617	Prat.g_00646
OG0001612	Pray.g_01593	Prat.g_01533
OG0001613	Pray.g_01326	Prat.g_01747
OG0001628	Pray.g_00302	Prat.g_00600
OG0001629	Pray.g_00303	Prat.g_01524
OG0001630	Pray.g_00441	Prat.g_00700
OG0001631	Pray.g_00603	Prat.g_01226
OG0001632	Pray.g_01923	Prat.g_00668
OG0001651	Pray.g_01619	Prat.g_00649
OG0001661	Pray.g_00905	Prat.g_01505
OG0001662	Pray.g_00127	Prat.g_01523
OG0001663	Pray.g_00081	Prat.g_01173
OG0001664	Pray.g_01937	Prat.g_00381
OG0001665	Pray.g_01934	Prat.g_01195
OG0001685	Pray.g_00411	Prat.g_00833
OG0001686	Pray.g_00551	Prat.g_01194
OG0001687	Pray.g_00597	Prat.g_00420
OG0001688	Pray.g_00602	Prat.g_00654
OG0001689	Pray.g_01373	Prat.g_01798
OG0001696	Pray.g_00410	Prat.g_00972
OG0001697	Pray.g_00419	Prat.g_00857
OG0001699	Pray.g_01574	Prat.g_01237
OG0001707	Pray.g_00620	Prat.g_01198
OG0001708	Pray.g_00082	Prat.g_01174
OG0001721	Pray.g_00294	Prat.g_00652
OG0001723	Pray.g_01925	Prat.g_00830
OG0001742	Pray.g_00854	Prat.g_00620
OG0001776	Pray.g_00131	Prat.g_00631
OG0001985	Pray.g_00418	Prat.g_01454
OG0001986	Pray.g_00537	Prat.g_00920
OG0002034	Pray.g_00005	Prat.g_00596
OG0002349	Pray.g_01514	Prat.g_01637
OG0002363	Pray.g_00917	Prat.g_00387
OG0002495	Pray.g_01850	Prat.g_01541
OG0002588	Pray.g_01744	Prat.g_01276
OG0002783	Pray.g_01050	Prat.g_01534
