Orthogroup	Pray	Prag
OG0001139	Pray.g_00036	Prag.g_01180
OG0001140	Pray.g_00035	Prag.g_01181
OG0001141	Pray.g_00034	Prag.g_01182
OG0001142	Pray.g_00033	Prag.g_01183
OG0001143	Pray.g_00026	Prag.g_01190
OG0001144	Pray.g_00021	Prag.g_01195
OG0001145	Pray.g_01878	Prag.g_01345
OG0001146	Pray.g_01866	Prag.g_01359
OG0001147	Pray.g_01843	Prag.g_01375
OG0001148	Pray.g_01827	Prag.g_01391
OG0001149	Pray.g_01826	Prag.g_01392
OG0001150	Pray.g_01825	Prag.g_01393
OG0001151	Pray.g_01814	Prag.g_01404
OG0001152	Pray.g_01813	Prag.g_01405
OG0001153	Pray.g_01690	Prag.g_01521
OG0001154	Pray.g_01689	Prag.g_01523
OG0001155	Pray.g_01677	Prag.g_01535
OG0001156	Pray.g_01674	Prag.g_01538
OG0001157	Pray.g_01673	Prag.g_01539
OG0001158	Pray.g_01672	Prag.g_01540
OG0001159	Pray.g_01671	Prag.g_01541
OG0001160	Pray.g_01647	Prag.g_01565
OG0001161	Pray.g_01634	Prag.g_01576
OG0001162	Pray.g_01623	Prag.g_01587
OG0001163	Pray.g_01567	Prag.g_01661
OG0001164	Pray.g_01563	Prag.g_01665
OG0001165	Pray.g_01560	Prag.g_01668
OG0001166	Pray.g_01540	Prag.g_01688
OG0001167	Pray.g_01523	Prag.g_01705
OG0001168	Pray.g_01521	Prag.g_01707
OG0001169	Pray.g_01519	Prag.g_01709
OG0001170	Pray.g_01517	Prag.g_01711
OG0001171	Pray.g_01508	Prag.g_01721
OG0001172	Pray.g_01237	Prag.g_01735
OG0001173	Pray.g_01238	Prag.g_01736
OG0001174	Pray.g_01246	Prag.g_01744
OG0001175	Pray.g_01247	Prag.g_01745
OG0001176	Pray.g_01254	Prag.g_01752
OG0001177	Pray.g_01257	Prag.g_01754
OG0001178	Pray.g_01262	Prag.g_01759
OG0001179	Pray.g_01290	Prag.g_01788
OG0001180	Pray.g_01312	Prag.g_01810
OG0001181	Pray.g_01316	Prag.g_01814
OG0001182	Pray.g_01323	Prag.g_01821
OG0001183	Pray.g_01328	Prag.g_01825
OG0001184	Pray.g_01344	Prag.g_01841
OG0001185	Pray.g_01358	Prag.g_01855
OG0001186	Pray.g_01382	Prag.g_01879
OG0001187	Pray.g_01386	Prag.g_01883
OG0001188	Pray.g_01389	Prag.g_01885
OG0001189	Pray.g_01406	Prag.g_01902
OG0001190	Pray.g_01410	Prag.g_01906
OG0001191	Pray.g_01420	Prag.g_01916
OG0001192	Pray.g_01425	Prag.g_01921
OG0001193	Pray.g_01435	Prag.g_01931
OG0001194	Pray.g_01436	Prag.g_01932
OG0001195	Pray.g_01437	Prag.g_01933
OG0001196	Pray.g_01450	Prag.g_01946
OG0001197	Pray.g_01451	Prag.g_01947
OG0001198	Pray.g_01458	Prag.g_01954
OG0001199	Pray.g_00215	Prag.g_00068
OG0001200	Pray.g_00213	Prag.g_00070
OG0001201	Pray.g_00181	Prag.g_00101
OG0001202	Pray.g_00680	Prag.g_00192
OG0001203	Pray.g_00719	Prag.g_00231
OG0001204	Pray.g_00724	Prag.g_00236
OG0001205	Pray.g_00935	Prag.g_00424
OG0001206	Pray.g_00952	Prag.g_00441
OG0001207	Pray.g_00967	Prag.g_00456
OG0001208	Pray.g_00972	Prag.g_00461
OG0001209	Pray.g_01226	Prag.g_00514
OG0001210	Pray.g_01221	Prag.g_00519
OG0001211	Pray.g_01211	Prag.g_00529
OG0001212	Pray.g_01167	Prag.g_00574
OG0001213	Pray.g_01134	Prag.g_00607
OG0001214	Pray.g_01126	Prag.g_00615
OG0001215	Pray.g_01073	Prag.g_00668
OG0001216	Pray.g_01038	Prag.g_00694
OG0001217	Pray.g_00293	Prag.g_00744
OG0001218	Pray.g_00300	Prag.g_00752
OG0001219	Pray.g_00337	Prag.g_00795
OG0001220	Pray.g_00400	Prag.g_00856
OG0001221	Pray.g_00463	Prag.g_00917
OG0001222	Pray.g_00503	Prag.g_00956
OG0001223	Pray.g_00529	Prag.g_00982
OG0001224	Pray.g_00580	Prag.g_01032
OG0001225	Pray.g_00582	Prag.g_01034
OG0001226	Pray.g_00608	Prag.g_01060
OG0001227	Pray.g_00626	Prag.g_01079
OG0001228	Pray.g_00018	Prag.g_01198
OG0001229	Pray.g_01831	Prag.g_01387
OG0001230	Pray.g_01730	Prag.g_01480
OG0001231	Pray.g_01625	Prag.g_01585
OG0001232	Pray.g_01536	Prag.g_01692
OG0001233	Pray.g_01516	Prag.g_01712
OG0001234	Pray.g_01249	Prag.g_01747
OG0001235	Pray.g_01259	Prag.g_01756
OG0001236	Pray.g_01341	Prag.g_01838
OG0001237	Pray.g_01345	Prag.g_01842
OG0001238	Pray.g_01421	Prag.g_01917
OG0001239	Pray.g_00218	Prag.g_00065
OG0001241	Pray.g_00188	Prag.g_00094
OG0001242	Pray.g_00170	Prag.g_00112
OG0001243	Pray.g_00164	Prag.g_00118
OG0001244	Pray.g_00148	Prag.g_00134
OG0001245	Pray.g_00858	Prag.g_00373
OG0001246	Pray.g_00995	Prag.g_00483
OG0001247	Pray.g_01080	Prag.g_00661
OG0001248	Pray.g_01078	Prag.g_00663
OG0001249	Pray.g_00326	Prag.g_00784
OG0001250	Pray.g_00389	Prag.g_00845
OG0001251	Pray.g_00437	Prag.g_00893
OG0001252	Pray.g_00575	Prag.g_01027
OG0001253	Pray.g_00627	Prag.g_01080
OG0001254	Pray.g_00095	Prag.g_01122
OG0001255	Pray.g_00080	Prag.g_01137
OG0001256	Pray.g_01632	Prag.g_01578
OG0001257	Pray.g_01626	Prag.g_01584
OG0001258	Pray.g_01562	Prag.g_01666
OG0001259	Pray.g_01518	Prag.g_01710
OG0001260	Pray.g_01502	Prag.g_01727
OG0001261	Pray.g_01298	Prag.g_01796
OG0001262	Pray.g_01404	Prag.g_01900
OG0001263	Pray.g_00161	Prag.g_00121
OG0001264	Pray.g_00245, Pray.g_01501	Prag.g_00038
OG0001265	Pray.g_00171	Prag.g_00111
OG0001266	Pray.g_00684	Prag.g_00196
OG0001267	Pray.g_00759	Prag.g_00271
OG0001268	Pray.g_00817	Prag.g_00334
OG0001269	Pray.g_00837	Prag.g_00353
OG0001270	Pray.g_00924	Prag.g_00413
OG0001271	Pray.g_00962	Prag.g_00451
OG0001272	Pray.g_00976	Prag.g_00465
OG0001273	Pray.g_01132	Prag.g_00609
OG0001274	Pray.g_01060	Prag.g_00681
OG0001275	Pray.g_00539	Prag.g_00992
OG0001276	Pray.g_00559	Prag.g_01011
OG0001277	Pray.g_00616	Prag.g_01068
OG0001278	Pray.g_00013	Prag.g_01203
OG0001279	Pray.g_01926	Prag.g_01302
OG0001280	Pray.g_01871	Prag.g_01354
OG0001281	Pray.g_01865	Prag.g_01360
OG0001282	Pray.g_01828	Prag.g_01390
OG0001284	Pray.g_01652	Prag.g_01560
OG0001285	Pray.g_01533	Prag.g_01695
OG0001286	Pray.g_01310	Prag.g_01808
OG0001287	Pray.g_01366	Prag.g_01863
OG0001288	Pray.g_01375	Prag.g_01872
OG0001289	Pray.g_00202	Prag.g_00081
OG0001290	Pray.g_00189	Prag.g_00093
OG0001291	Pray.g_00154	Prag.g_00128
OG0001292	Pray.g_00729	Prag.g_00241
OG0001293	Pray.g_00741	Prag.g_00252
OG0001294	Pray.g_00856	Prag.g_00371
OG0001295	Pray.g_00957	Prag.g_00446
OG0001296	Pray.g_01000	Prag.g_00488
OG0001297	Pray.g_01005	Prag.g_00493
OG0001298	Pray.g_01185	Prag.g_00555
OG0001299	Pray.g_01097	Prag.g_00644
OG0001300	Pray.g_01070	Prag.g_00671
OG0001301	Pray.g_01067	Prag.g_00674
OG0001302	Pray.g_00335	Prag.g_00793
OG0001303	Pray.g_00543	Prag.g_00996
OG0001304	Pray.g_00569	Prag.g_01021
OG0001305	Pray.g_00588	Prag.g_01040
OG0001306	Pray.g_00078	Prag.g_01139
OG0001307	Pray.g_01846	Prag.g_01372
OG0001308	Pray.g_01712	Prag.g_01500
OG0001309	Pray.g_01628	Prag.g_01582
OG0001310	Pray.g_01547	Prag.g_01681
OG0001312	Pray.g_00492	Prag.g_00945
OG0001314	Pray.g_00285	Prag.g_00735
OG0001315	Pray.g_00227	Prag.g_00055
OG0001316	Pray.g_00149	Prag.g_00133
OG0001317	Pray.g_00715	Prag.g_00227
OG0001318	Pray.g_00737	Prag.g_00248
OG0001319	Pray.g_00752	Prag.g_00263
OG0001320	Pray.g_00860	Prag.g_00374
OG0001321	Pray.g_00941	Prag.g_00430
OG0001322	Pray.g_00942	Prag.g_00431
OG0001323	Pray.g_01010	Prag.g_00498
OG0001324	Pray.g_01069	Prag.g_00672
OG0001325	Pray.g_01035	Prag.g_00697
OG0001326	Pray.g_00425	Prag.g_00881
OG0001327	Pray.g_00600	Prag.g_01051
OG0001328	Pray.g_00625	Prag.g_01078
OG0001329	Pray.g_00104	Prag.g_01113
OG0001330	Pray.g_01896	Prag.g_01327
OG0001331	Pray.g_01823	Prag.g_01395
OG0001332	Pray.g_01679	Prag.g_01533
OG0001333	Pray.g_01522	Prag.g_01706
OG0001334	Pray.g_01331	Prag.g_01828
OG0001335	Pray.g_01332	Prag.g_01829
OG0001336	Pray.g_01447	Prag.g_01943
OG0001339	Pray.g_00186	Prag.g_00096
OG0001340	Pray.g_00806	Prag.g_00319
OG0001341	Pray.g_00291	Prag.g_00742
OG0001342	Pray.g_00330	Prag.g_00788
OG0001343	Pray.g_00434	Prag.g_00890
OG0001344	Pray.g_00059	Prag.g_01157
OG0001345	Pray.g_00044	Prag.g_01172
OG0001346	Pray.g_01869	Prag.g_01356
OG0001349	Pray.g_01741	Prag.g_01489
OG0001350	Pray.g_00718	Prag.g_00230
OG0001351	Pray.g_00944	Prag.g_00433
OG0001352	Pray.g_01083	Prag.g_00658
OG0001353	Pray.g_00380	Prag.g_00837
OG0001354	Pray.g_00521	Prag.g_00974
OG0001355	Pray.g_01596	Prag.g_01616
OG0001356	Pray.g_00312	Prag.g_00769
OG0001358	Pray.g_01143	Prag.g_00598
OG0001359	Pray.g_00435	Prag.g_00891
OG0001360	Pray.g_00628	Prag.g_01081
OG0001361	Pray.g_00047	Prag.g_01169
OG0001362	Pray.g_01708	Prag.g_01504
OG0001363	Pray.g_01706	Prag.g_01506
OG0001364	Pray.g_01334	Prag.g_01831
OG0001365	Pray.g_01414	Prag.g_01910
OG0001369	Pray.g_00197	Prag.g_00086
OG0001371	Pray.g_01084	Prag.g_00657
OG0001372	Pray.g_00299	Prag.g_00751
OG0001373	Pray.g_00424	Prag.g_00880
OG0001374	Pray.g_00432	Prag.g_00888
OG0001375	Pray.g_00433	Prag.g_00889
OG0001376	Pray.g_00594	Prag.g_01045
OG0001377	Pray.g_00595	Prag.g_01046
OG0001378	Pray.g_00133	Prag.g_01090
OG0001379	Pray.g_01876	Prag.g_01349
OG0001380	Pray.g_01841	Prag.g_01377
OG0001381	Pray.g_01835	Prag.g_01383
OG0001382	Pray.g_01611	Prag.g_01599
OG0001384	Pray.g_00280	Prag.g_00730
OG0001385	Pray.g_00421	Prag.g_00877
OG0001386	Pray.g_00422	Prag.g_00878
OG0001387	Pray.g_00423	Prag.g_00879
OG0001388	Pray.g_00426	Prag.g_00882
OG0001389	Pray.g_00427	Prag.g_00883
OG0001390	Pray.g_00428	Prag.g_00884
OG0001391	Pray.g_00429	Prag.g_00885
OG0001392	Pray.g_00430	Prag.g_00886
OG0001393	Pray.g_00431	Prag.g_00887
OG0001395	Pray.g_00571	Prag.g_01023
OG0001397	Pray.g_01707	Prag.g_01505
OG0001398	Pray.g_01599	Prag.g_01612
OG0001399	Pray.g_01251	Prag.g_01749
OG0001400	Pray.g_01055	Prag.g_00686
OG0001400	Pray.g_00249	Prag.g_01218
OG0001402	Pray.g_00307	Prag.g_00759
OG0001403	Pray.g_01492	Prag.g_00030
OG0001404	Pray.g_00221	Prag.g_00062
OG0001405	Pray.g_00804	Prag.g_00317
OG0001406	Pray.g_00593	Prag.g_01044
OG0001407	Pray.g_00606	Prag.g_01058
OG0001408	Pray.g_00611	Prag.g_01063
OG0001409	Pray.g_00056	Prag.g_01160
OG0001410	Pray.g_01845	Prag.g_01373
OG0001411	Pray.g_01784	Prag.g_01426
OG0001413	Pray.g_01637	Prag.g_01574
OG0001414	Pray.g_00710	Prag.g_00222
OG0001415	Pray.g_00712	Prag.g_00224
OG0001416	Pray.g_00949	Prag.g_00438
OG0001417	Pray.g_00959	Prag.g_00448
OG0001418	Pray.g_01079	Prag.g_00662
OG0001419	Pray.g_00607	Prag.g_01059
OG0001420	Pray.g_00124	Prag.g_01098
OG0001421	Pray.g_01631	Prag.g_01579
OG0001422	Pray.g_01606	Prag.g_01604
OG0001424	Pray.g_00622	Prag.g_01075, Prag.g_01259
OG0001425	Pray.g_01424	Prag.g_01920
OG0001428	Pray.g_00653	Prag.g_00165
OG0001429	Pray.g_00338	Prag.g_00796
OG0001430	Pray.g_01901	Prag.g_01322
OG0001431	Pray.g_01898	Prag.g_01325
OG0001432	Pray.g_01639	Prag.g_01573
OG0001433	Pray.g_00311	Prag.g_00768
OG0001434	Pray.g_00472	Prag.g_00925
OG0001437	Pray.g_00711	Prag.g_00223
OG0001439	Pray.g_00785	Prag.g_00298
OG0001440	Pray.g_00910	Prag.g_00396
OG0001441	Pray.g_01012	Prag.g_00500
OG0001442	Pray.g_00283	Prag.g_00733
OG0001446	Pray.g_00210	Prag.g_00073
OG0001447	Pray.g_00163	Prag.g_00119
OG0001448	Pray.g_00844	Prag.g_00361
OG0001449	Pray.g_00880	Prag.g_00388
OG0001450	Pray.g_01076	Prag.g_00665
OG0001451	Pray.g_00409	Prag.g_00865
OG0001452	Pray.g_00439	Prag.g_00894
OG0001453	Pray.g_00533	Prag.g_00986
OG0001454	Pray.g_00621	Prag.g_01074
OG0001455	Pray.g_00110	Prag.g_01108
OG0001456	Pray.g_00087	Prag.g_01130
OG0001457	Pray.g_00086	Prag.g_01131
OG0001458	Pray.g_00085	Prag.g_01132
OG0001459	Pray.g_01912	Prag.g_01312
OG0001460	Pray.g_00310	Prag.g_00767
OG0001462	Pray.g_01496	Prag.g_00034
OG0001463	Pray.g_00765	Prag.g_00277
OG0001464	Pray.g_00807	Prag.g_00320
OG0001465	Pray.g_01061	Prag.g_00680
OG0001466	Pray.g_00282	Prag.g_00732
OG0001467	Pray.g_00327	Prag.g_00785
OG0001468	Pray.g_00598	Prag.g_01049
OG0001469	Pray.g_01917, Pray.g_01583	Prag.g_01308
OG0001471	Pray.g_01636	Prag.g_01575
OG0001472	Pray.g_01629	Prag.g_01581
OG0001473	Pray.g_01383	Prag.g_01880
OG0001474	Pray.g_00818	Prag.g_00335
OG0001479	Pray.g_00815	Prag.g_00332
OG0001480	Pray.g_00846	Prag.g_00363
OG0001481	Pray.g_00851	Prag.g_00367
OG0001482	Pray.g_00947	Prag.g_00436
OG0001485	Pray.g_01595	Prag.g_01617
OG0001486	Pray.g_00066	Prag.g_01151
OG0001490	Pray.g_00244	Prag.g_00039
OG0001490	Pray.g_00907	Prag.g_00391
OG0001491	Pray.g_00333	Prag.g_00791
OG0001492	Pray.g_00016	Prag.g_01200
OG0001493	Pray.g_00008	Prag.g_01208
OG0001499	Pray.g_00228	Prag.g_00054
OG0001500	Pray.g_00743	Prag.g_00254
OG0001501	Pray.g_01058	Prag.g_00683
OG0001502	Pray.g_00318	Prag.g_00776
OG0001503	Pray.g_00090	Prag.g_01127
OG0001504	Pray.g_01911	Prag.g_01313
OG0001505	Pray.g_01796	Prag.g_01417
OG0001506	Pray.g_01681	Prag.g_01531
OG0001507	Pray.g_01584	Prag.g_01632
OG0001521	Pray.g_00292	Prag.g_00743
OG0001523	Pray.g_00093	Prag.g_01124
OG0001524	Pray.g_00092	Prag.g_01125
OG0001525	Pray.g_01620	Prag.g_01589
OG0001526	Pray.g_01232	Prag.g_01422
OG0001546	Pray.g_01015	Prag.g_00503
OG0001547	Pray.g_00320	Prag.g_00778
OG0001548	Pray.g_00324	Prag.g_00782
OG0001549	Pray.g_00407	Prag.g_00863
OG0001550	Pray.g_00107	Prag.g_01111
OG0001551	Pray.g_00088	Prag.g_01129
OG0001552	Pray.g_00248	Prag.g_01217
OG0001553	Pray.g_01725	Prag.g_01485
OG0001554	Pray.g_01630	Prag.g_01580
OG0001555	Pray.g_01615	Prag.g_01595
OG0001564	Pray.g_01767	Prag.g_01435
OG0001565	Pray.g_00909	Prag.g_00395
OG0001566	Pray.g_01087	Prag.g_00654
OG0001567	Pray.g_00319	Prag.g_00777
OG0001568	Pray.g_00321	Prag.g_00779
OG0001569	Pray.g_00633	Prag.g_01086
OG0001571	Pray.g_00114	Prag.g_01104
OG0001581	Pray.g_00145	Prag.g_00137
OG0001582	Pray.g_00958	Prag.g_00447
OG0001583	Pray.g_00332	Prag.g_00790
OG0001585	Pray.g_01922	Prag.g_01307
OG0001587	Pray.g_01230	Prag.g_01729
OG0001595	Pray.g_00222	Prag.g_00061
OG0001596	Pray.g_00214	Prag.g_00069
OG0001597	Pray.g_00839	Prag.g_00356
OG0001599	Pray.g_00950	Prag.g_00439
OG0001600	Pray.g_01002	Prag.g_00490
OG0001601	Pray.g_01089	Prag.g_00652
OG0001602	Pray.g_01062	Prag.g_00679
OG0001603	Pray.g_00334	Prag.g_00792
OG0001604	Pray.g_00460	Prag.g_00914
OG0001605	Pray.g_00552	Prag.g_01004
OG0001606	Pray.g_00613	Prag.g_01065
OG0001607	Pray.g_00091	Prag.g_01126
OG0001608	Pray.g_01838	Prag.g_01380
OG0001609	Pray.g_01683	Prag.g_01529
OG0001610	Pray.g_01680	Prag.g_01532
OG0001611	Pray.g_01617	Prag.g_01592
OG0001612	Pray.g_01593	Prag.g_01618
OG0001613	Pray.g_01326	Prag.g_01823
OG0001626	Pray.g_00290	Prag.g_00741
OG0001627	Pray.g_00297	Prag.g_00749
OG0001628	Pray.g_00302	Prag.g_00754
OG0001629	Pray.g_00303	Prag.g_00755
OG0001630	Pray.g_00441	Prag.g_00896
OG0001631	Pray.g_00603	Prag.g_01054
OG0001632	Pray.g_01923	Prag.g_01625, Prag.g_01304
OG0001633	Pray.g_01832	Prag.g_01386
OG0001635	Pray.g_01577	Prag.g_01634
OG0001648	Pray.g_00850	Prag.g_00366
OG0001649	Pray.g_00604	Prag.g_01056
OG0001651	Pray.g_01619	Prag.g_01590
OG0001662	Pray.g_00127	Prag.g_01096
OG0001663	Pray.g_00081	Prag.g_01136
OG0001664	Pray.g_01937	Prag.g_01268
OG0001665	Pray.g_01934	Prag.g_01271
OG0001666	Pray.g_01913	Prag.g_01311
OG0001667	Pray.g_01893	Prag.g_01330
OG0001670	Pray.g_01588	Prag.g_01623
OG0001685	Pray.g_00411	Prag.g_00867
OG0001686	Pray.g_00551	Prag.g_01003
OG0001687	Pray.g_00597	Prag.g_01048
OG0001688	Pray.g_00602	Prag.g_01053
OG0001689	Pray.g_01373	Prag.g_01870
OG0001696	Pray.g_00410	Prag.g_00866
OG0001697	Pray.g_00419	Prag.g_00875
OG0001698	Pray.g_00601	Prag.g_01052
OG0001701	Pray.g_01233	Prag.g_01731
OG0001705	Pray.g_00881	Prag.g_00389
OG0001707	Pray.g_00620	Prag.g_01073
OG0001708	Pray.g_00082	Prag.g_01135
OG0001709	Pray.g_01742	Prag.g_01469
OG0001710	Pray.g_01252	Prag.g_01750
OG0001718	Pray.g_00840	Prag.g_00357
OG0001719	Pray.g_00869	Prag.g_00382
OG0001720	Pray.g_01889	Prag.g_01334
OG0001721	Pray.g_00294	Prag.g_00746
OG0001723	Pray.g_01925	Prag.g_01303
OG0001725	Pray.g_00867	Prag.g_00381
OG0001742	Pray.g_00854	Prag.g_00369
OG0001743	Pray.g_00129	Prag.g_01094
OG0001744	Pray.g_01884	Prag.g_01339
OG0001745	Pray.g_01640	Prag.g_01572
OG0001772	Pray.g_00882	Prag.g_00390
OG0001773	Pray.g_01613	Prag.g_01597
OG0001774	Pray.g_01086	Prag.g_00655
OG0001775	Pray.g_00609	Prag.g_01061
OG0001776	Pray.g_00131	Prag.g_01092
OG0001778	Pray.g_01899	Prag.g_01324
OG0001779	Pray.g_01883	Prag.g_01340
OG0001780	Pray.g_01772	Prag.g_01461
OG0001781	Pray.g_01605	Prag.g_01605
OG0001819	Pray.g_00870	Prag.g_00383
OG0001821	Pray.g_00295	Prag.g_00747
OG0001822	Pray.g_00316	Prag.g_00774
OG0001823	Pray.g_00412	Prag.g_00868
OG0001824	Pray.g_00550	Prag.g_01002
OG0001825	Pray.g_00610	Prag.g_01062
OG0001826	Pray.g_00612	Prag.g_01064
OG0001827	Pray.g_00615	Prag.g_01067
OG0001828	Pray.g_00134	Prag.g_01089
OG0001829	Pray.g_00130	Prag.g_01093
OG0001830	Pray.g_00111	Prag.g_01107
OG0001831	Pray.g_00098	Prag.g_01119
OG0001832	Pray.g_01904	Prag.g_01320
OG0001833	Pray.g_01830	Prag.g_01388
OG0001834	Pray.g_01775	Prag.g_01447
OG0001919	Pray.g_00877	Prag.g_00385
OG0001920	Pray.g_01057	Prag.g_00684
OG0001921	Pray.g_00414	Prag.g_00870
OG0001982	Pray.g_00845	Prag.g_00362
OG0001983	Pray.g_00278	Prag.g_00727
OG0001984	Pray.g_00325	Prag.g_00783
OG0001985	Pray.g_00418	Prag.g_00874
OG0001986	Pray.g_00537	Prag.g_00990
OG0001987	Pray.g_01907	Prag.g_01317
OG0001989	Pray.g_01840	Prag.g_01378
OG0002026	Pray.g_00876	Prag.g_00384
OG0002027	Pray.g_00416	Prag.g_00872
OG0002028	Pray.g_00545	Prag.g_00997
OG0002030	Pray.g_01852	Prag.g_00725
OG0002031	Pray.g_01597	Prag.g_01615
OG0002032	Pray.g_01423	Prag.g_01919
OG0002034	Pray.g_00005	Prag.g_01211
OG0002057	Pray.g_00179	Prag.g_00103
OG0002058	Pray.g_00661	Prag.g_00173
OG0002059	Pray.g_00841	Prag.g_00358
OG0002060	Pray.g_00843	Prag.g_00360
OG0002061	Pray.g_00879	Prag.g_00387
OG0002064	Pray.g_00956	Prag.g_00445
OG0002065	Pray.g_01202	Prag.g_00538
OG0002066	Pray.g_01196	Prag.g_00544
OG0002067	Pray.g_01041	Prag.g_00691
OG0002068	Pray.g_00287	Prag.g_00737
OG0002069	Pray.g_00288	Prag.g_00739
OG0002070	Pray.g_00317	Prag.g_00775
OG0002071	Pray.g_00323	Prag.g_00781
OG0002072	Pray.g_00331	Prag.g_00789
OG0002073	Pray.g_00353	Prag.g_00811
OG0002074	Pray.g_00405	Prag.g_00861
OG0002075	Pray.g_00417	Prag.g_00873
OG0002076	Pray.g_00464	Prag.g_00918
OG0002077	Pray.g_00546	Prag.g_00998
OG0002078	Pray.g_00549	Prag.g_01001
OG0002079	Pray.g_00554	Prag.g_01006
OG0002080	Pray.g_00572	Prag.g_01024
OG0002081	Pray.g_00596	Prag.g_01047
OG0002082	Pray.g_00605	Prag.g_01057
OG0002083	Pray.g_00617	Prag.g_01069
OG0002084	Pray.g_00618	Prag.g_01070
OG0002085	Pray.g_00624	Prag.g_01077
OG0002086	Pray.g_00629	Prag.g_01082
OG0002087	Pray.g_00630	Prag.g_01083
OG0002088	Pray.g_00631	Prag.g_01084
OG0002089	Pray.g_00113	Prag.g_01105
OG0002090	Pray.g_00108	Prag.g_01110
OG0002091	Pray.g_00089	Prag.g_01128
OG0002093	Pray.g_01928	Prag.g_01265
OG0002094	Pray.g_01892	Prag.g_01331
OG0002095	Pray.g_01886	Prag.g_01337
OG0002099	Pray.g_01633	Prag.g_01577
OG0002100	Pray.g_01624	Prag.g_01586
OG0002101	Pray.g_01621	Prag.g_01588
OG0002102	Pray.g_01616	Prag.g_01594
OG0002103	Pray.g_01614	Prag.g_01596
OG0002104	Pray.g_01612	Prag.g_01598
OG0002105	Pray.g_01554	Prag.g_01674
OG0002146	Pray.g_00986	Prag.g_00475
OG0002148	Pray.g_00281	Prag.g_00731
OG0002149	Pray.g_00301	Prag.g_00753
OG0002150	Pray.g_00547	Prag.g_00999
OG0002151	Pray.g_00109	Prag.g_01109
OG0002152	Pray.g_01902	Prag.g_01321
OG0002153	Pray.g_00548	Prag.g_01000
OG0002215	Pray.g_00279	Prag.g_00728
OG0002216	Pray.g_00286	Prag.g_00736
OG0002217	Pray.g_00336	Prag.g_00794
OG0002218	Pray.g_00413	Prag.g_00869
OG0002220	Pray.g_01916	Prag.g_01309
OG0002221	Pray.g_01885	Prag.g_01338
OG0002222	Pray.g_01608	Prag.g_01602
OG0002223	Pray.g_01589	Prag.g_01622
OG0002224	Pray.g_00865	Prag.g_00379
OG0002226	Pray.g_01042	Prag.g_00690
OG0002262	Pray.g_00242	Prag.g_00041
OG0002263	Pray.g_00298	Prag.g_00750
OG0002265	Pray.g_00105	Prag.g_01112
OG0002266	Pray.g_01936	Prag.g_01269
OG0002267	Pray.g_01910	Prag.g_01314
OG0002268	Pray.g_01908	Prag.g_01316
OG0002269	Pray.g_01906	Prag.g_01318
OG0002271	Pray.g_01590	Prag.g_01620
OG0002272	Pray.g_00102	Prag.g_01115
OG0002310	Pray.g_00855	Prag.g_00370
OG0002313	Pray.g_00322	Prag.g_00780
OG0002314	Pray.g_00415	Prag.g_00871
OG0002317	Pray.g_00122	Prag.g_01099
OG0002318	Pray.g_00119	Prag.g_01101
OG0002320	Pray.g_01900	Prag.g_01323
OG0002323	Pray.g_01598	Prag.g_01613
OG0002324	Pray.g_01586	Prag.g_01629
OG0002362	Pray.g_00878	Prag.g_00386
OG0002363	Pray.g_00918, Pray.g_00917	Prag.g_00407
OG0002366	Pray.g_01915	Prag.g_01310
OG0002368	Pray.g_01882	Prag.g_01341
OG0002373	Pray.g_01592	Prag.g_01619
OG0002376	Pray.g_01607	Prag.g_01603
OG0002378	Pray.g_00100	Prag.g_01117
OG0002417	Pray.g_01570	Prag.g_01258
OG0002418	Pray.g_01939	Prag.g_01263
OG0002419	Pray.g_01909	Prag.g_01315
OG0002550	Pray.g_00908	Prag.g_00394
OG0002551	Pray.g_00135	Prag.g_01088
OG0002553	Pray.g_00863	Prag.g_00377
OG0002555	Pray.g_00103	Prag.g_01114
OG0002651	Pray.g_01783	Prag.g_01410
OG0002694	Pray.g_01618	Prag.g_01591
OG0002697	Pray.g_00467	Prag.g_00921
OG0002904	Pray.g_01054	Prag.g_00687
OG0002915	Pray.g_01750	Prag.g_01226
OG0003059	Pray.g_01053	Prag.g_00688
