Orthogroup	Praz	Pray
OG0001127	Praz.g_01286	Pray.g_00574
OG0001128	Praz.g_01284	Pray.g_00576
OG0001129	Praz.g_01283	Pray.g_00577
OG0001130	Praz.g_01282	Pray.g_00578
OG0001131	Praz.g_00096	Pray.g_00614
OG0001132	Praz.g_00105	Pray.g_00623
OG0001133	Praz.g_00040	Pray.g_00112
OG0001134	Praz.g_00025	Pray.g_00097
OG0001135	Praz.g_00022	Pray.g_00094
OG0001136	Praz.g_00758	Pray.g_00067
OG0001137	Praz.g_00746	Pray.g_00055
OG0001138	Praz.g_00728	Pray.g_00037
OG0001139	Praz.g_00727	Pray.g_00036
OG0001140	Praz.g_00726	Pray.g_00035
OG0001141	Praz.g_00725	Pray.g_00034
OG0001142	Praz.g_00724	Pray.g_00033
OG0001143	Praz.g_00717	Pray.g_00026
OG0001144	Praz.g_00712	Pray.g_00021
OG0001145	Praz.g_01188	Pray.g_01878
OG0001146	Praz.g_01176	Pray.g_01866
OG0001147	Praz.g_01153	Pray.g_01843
OG0001148	Praz.g_01137	Pray.g_01827
OG0001149	Praz.g_01136	Pray.g_01826
OG0001150	Praz.g_01135	Pray.g_01825
OG0001151	Praz.g_01124	Pray.g_01814
OG0001152	Praz.g_01123	Pray.g_01813
OG0001153	Praz.g_01009	Pray.g_01690
OG0001154	Praz.g_01008	Pray.g_01689
OG0001155	Praz.g_00996	Pray.g_01677
OG0001156	Praz.g_00993	Pray.g_01674
OG0001157	Praz.g_00992	Pray.g_01673
OG0001158	Praz.g_00991	Pray.g_01672
OG0001159	Praz.g_00990	Pray.g_01671
OG0001160	Praz.g_00966	Pray.g_01647
OG0001161	Praz.g_00953	Pray.g_01634
OG0001162	Praz.g_00942	Pray.g_01623
OG0001163	Praz.g_00885	Pray.g_01567
OG0001164	Praz.g_00881	Pray.g_01563
OG0001165	Praz.g_00878	Pray.g_01560
OG0001166	Praz.g_00858	Pray.g_01540
OG0001167	Praz.g_00841	Pray.g_01523
OG0001168	Praz.g_00839	Pray.g_01521
OG0001169	Praz.g_00837	Pray.g_01519
OG0001170	Praz.g_00835	Pray.g_01517
OG0001171	Praz.g_00826	Pray.g_01508
OG0001172	Praz.g_00332	Pray.g_01237
OG0001173	Praz.g_00331	Pray.g_01238
OG0001174	Praz.g_00323	Pray.g_01246
OG0001175	Praz.g_00322	Pray.g_01247
OG0001176	Praz.g_00315	Pray.g_01254
OG0001177	Praz.g_00312	Pray.g_01257
OG0001178	Praz.g_00307	Pray.g_01262
OG0001179	Praz.g_00279	Pray.g_01290
OG0001180	Praz.g_00257	Pray.g_01312
OG0001181	Praz.g_00253	Pray.g_01316
OG0001182	Praz.g_00246	Pray.g_01323
OG0001183	Praz.g_00241	Pray.g_01328
OG0001184	Praz.g_00225	Pray.g_01344
OG0001185	Praz.g_00211	Pray.g_01358
OG0001186	Praz.g_00187	Pray.g_01382
OG0001187	Praz.g_00183	Pray.g_01386
OG0001188	Praz.g_00180	Pray.g_01389
OG0001189	Praz.g_00163	Pray.g_01406
OG0001190	Praz.g_00159	Pray.g_01410
OG0001191	Praz.g_00149	Pray.g_01420
OG0001192	Praz.g_00144	Pray.g_01425
OG0001193	Praz.g_00134	Pray.g_01435
OG0001194	Praz.g_00133	Pray.g_01436
OG0001195	Praz.g_00132	Pray.g_01437
OG0001196	Praz.g_00119	Pray.g_01450
OG0001197	Praz.g_00118	Pray.g_01451
OG0001198	Praz.g_00362	Pray.g_01458
OG0001199	Praz.g_00434	Pray.g_00215
OG0001200	Praz.g_00436	Pray.g_00213
OG0001201	Praz.g_00468	Pray.g_00181
OG0001202	Praz.g_00559	Pray.g_00680
OG0001203	Praz.g_00598	Pray.g_00719
OG0001204	Praz.g_00603	Pray.g_00724
OG0001205	Praz.g_01883	Pray.g_00935
OG0001206	Praz.g_01866	Pray.g_00952
OG0001207	Praz.g_01851	Pray.g_00967
OG0001208	Praz.g_01846	Pray.g_00972
OG0001209	Praz.g_01793	Pray.g_01226
OG0001210	Praz.g_01788	Pray.g_01221
OG0001211	Praz.g_01778	Pray.g_01211
OG0001212	Praz.g_01734	Pray.g_01167
OG0001213	Praz.g_01701	Pray.g_01134
OG0001214	Praz.g_01693	Pray.g_01126
OG0001215	Praz.g_01640	Pray.g_01073
OG0001216	Praz.g_01605	Pray.g_01038
OG0001217	Praz.g_01567	Pray.g_00293
OG0001218	Praz.g_01560	Pray.g_00300
OG0001219	Praz.g_01523	Pray.g_00337
OG0001220	Praz.g_01460	Pray.g_00400
OG0001221	Praz.g_01397	Pray.g_00463
OG0001222	Praz.g_01358	Pray.g_00503
OG0001223	Praz.g_01332	Pray.g_00529
OG0001224	Praz.g_01280	Pray.g_00580
OG0001225	Praz.g_00064	Pray.g_00582
OG0001226	Praz.g_00090	Pray.g_00608
OG0001227	Praz.g_00108	Pray.g_00626
OG0001228	Praz.g_00709	Pray.g_00018
OG0001229	Praz.g_01141	Pray.g_01831
OG0001230	Praz.g_01049	Pray.g_01730
OG0001231	Praz.g_00944	Pray.g_01625
OG0001232	Praz.g_00854	Pray.g_01536
OG0001233	Praz.g_00834	Pray.g_01516
OG0001234	Praz.g_00320	Pray.g_01249
OG0001235	Praz.g_00310	Pray.g_01259
OG0001236	Praz.g_00228	Pray.g_01341
OG0001237	Praz.g_00224	Pray.g_01345
OG0001238	Praz.g_00148	Pray.g_01421
OG0001239	Praz.g_00431	Pray.g_00218
OG0001240	Praz.g_00453	Pray.g_00196
OG0001241	Praz.g_00461	Pray.g_00188
OG0001242	Praz.g_00479	Pray.g_00170
OG0001243	Praz.g_00485	Pray.g_00164
OG0001244	Praz.g_00501	Pray.g_00148
OG0001245	Praz.g_00794	Pray.g_00858
OG0001246	Praz.g_01824	Pray.g_00995
OG0001247	Praz.g_01647	Pray.g_01080
OG0001248	Praz.g_01645	Pray.g_01078
OG0001249	Praz.g_01534	Pray.g_00326
OG0001250	Praz.g_01471	Pray.g_00389
OG0001251	Praz.g_01423	Pray.g_00437
OG0001252	Praz.g_01285	Pray.g_00575
OG0001253	Praz.g_00109	Pray.g_00627
OG0001254	Praz.g_00023	Pray.g_00095
OG0001255	Praz.g_00008	Pray.g_00080
OG0001256	Praz.g_00951	Pray.g_01632
OG0001257	Praz.g_00945	Pray.g_01626
OG0001258	Praz.g_00880	Pray.g_01562
OG0001259	Praz.g_00836	Pray.g_01518
OG0001260	Praz.g_00820	Pray.g_01502
OG0001261	Praz.g_00271	Pray.g_01298
OG0001262	Praz.g_00165	Pray.g_01404
OG0001263	Praz.g_00488	Pray.g_00161
OG0001264	Praz.g_00404	Pray.g_00245, Pray.g_01501
OG0001265	Praz.g_00478	Pray.g_00171
OG0001266	Praz.g_00563	Pray.g_00684
OG0001267	Praz.g_00638	Pray.g_00759
OG0001268	Praz.g_00341	Pray.g_00817
OG0001269	Praz.g_00815	Pray.g_00837
OG0001270	Praz.g_01894	Pray.g_00924
OG0001271	Praz.g_01856	Pray.g_00962
OG0001272	Praz.g_01842	Pray.g_00976
OG0001273	Praz.g_01699	Pray.g_01132
OG0001274	Praz.g_01627	Pray.g_01060
OG0001275	Praz.g_01322	Pray.g_00539
OG0001276	Praz.g_01302	Pray.g_00559
OG0001277	Praz.g_00098	Pray.g_00616
OG0001278	Praz.g_00704	Pray.g_00013
OG0001279	Praz.g_01236	Pray.g_01926
OG0001280	Praz.g_01181	Pray.g_01871
OG0001281	Praz.g_01175	Pray.g_01865
OG0001282	Praz.g_01138	Pray.g_01828
OG0001283	Praz.g_01119	Pray.g_01809
OG0001284	Praz.g_00971	Pray.g_01652
OG0001285	Praz.g_00851	Pray.g_01533
OG0001286	Praz.g_00259	Pray.g_01310
OG0001287	Praz.g_00203	Pray.g_01366
OG0001288	Praz.g_00194	Pray.g_01375
OG0001289	Praz.g_00447	Pray.g_00202
OG0001290	Praz.g_00460	Pray.g_00189
OG0001291	Praz.g_00495	Pray.g_00154
OG0001292	Praz.g_00608	Pray.g_00729
OG0001293	Praz.g_00620	Pray.g_00741
OG0001294	Praz.g_00796	Pray.g_00856
OG0001295	Praz.g_01861	Pray.g_00957
OG0001296	Praz.g_01819	Pray.g_01000
OG0001297	Praz.g_01814	Pray.g_01005
OG0001298	Praz.g_01752	Pray.g_01185
OG0001299	Praz.g_01664	Pray.g_01097
OG0001300	Praz.g_01637	Pray.g_01070
OG0001301	Praz.g_01634	Pray.g_01067
OG0001302	Praz.g_01525	Pray.g_00335
OG0001303	Praz.g_01318	Pray.g_00543
OG0001304	Praz.g_01291	Pray.g_00569
OG0001305	Praz.g_00070	Pray.g_00588
OG0001306	Praz.g_00006	Pray.g_00078
OG0001307	Praz.g_01156	Pray.g_01846
OG0001308	Praz.g_01031	Pray.g_01712
OG0001309	Praz.g_00947	Pray.g_01628
OG0001310	Praz.g_00865	Pray.g_01547
OG0001311	Praz.g_01300	Pray.g_00561
OG0001312	Praz.g_01369	Pray.g_00492
OG0001314	Praz.g_01575	Pray.g_00285
OG0001315	Praz.g_00422	Pray.g_00227
OG0001316	Praz.g_00500	Pray.g_00149
OG0001317	Praz.g_00594	Pray.g_00715
OG0001318	Praz.g_00616	Pray.g_00737
OG0001319	Praz.g_00631	Pray.g_00752
OG0001320	Praz.g_00792	Pray.g_00860
OG0001321	Praz.g_01877	Pray.g_00941
OG0001322	Praz.g_01876	Pray.g_00942
OG0001323	Praz.g_01809	Pray.g_01010
OG0001324	Praz.g_01636	Pray.g_01069
OG0001325	Praz.g_01602	Pray.g_01035
OG0001326	Praz.g_01435	Pray.g_00425
OG0001327	Praz.g_00082	Pray.g_00600
OG0001328	Praz.g_00107	Pray.g_00625
OG0001329	Praz.g_00032	Pray.g_00104
OG0001330	Praz.g_01206	Pray.g_01896
OG0001331	Praz.g_01133	Pray.g_01823
OG0001332	Praz.g_00998	Pray.g_01679
OG0001333	Praz.g_00840	Pray.g_01522
OG0001334	Praz.g_00238	Pray.g_01331
OG0001335	Praz.g_00237	Pray.g_01332
OG0001336	Praz.g_00122	Pray.g_01447
OG0001339	Praz.g_00463	Pray.g_00186
OG0001340	Praz.g_00685	Pray.g_00806
OG0001341	Praz.g_01569	Pray.g_00291
OG0001342	Praz.g_01530	Pray.g_00330
OG0001343	Praz.g_01426	Pray.g_00434
OG0001344	Praz.g_00750	Pray.g_00059
OG0001345	Praz.g_00735	Pray.g_00044
OG0001346	Praz.g_01179	Pray.g_01869
OG0001349	Praz.g_01060	Pray.g_01741
OG0001350	Praz.g_00597	Pray.g_00718
OG0001351	Praz.g_01874	Pray.g_00944
OG0001352	Praz.g_01650	Pray.g_01083
OG0001353	Praz.g_01480	Pray.g_00380
OG0001354	Praz.g_01340	Pray.g_00521
OG0001355	Praz.g_00914	Pray.g_01596
OG0001356	Praz.g_01548	Pray.g_00312
OG0001358	Praz.g_01710	Pray.g_01143
OG0001359	Praz.g_01425	Pray.g_00435
OG0001360	Praz.g_00110	Pray.g_00628
OG0001361	Praz.g_00738	Pray.g_00047
OG0001362	Praz.g_01027	Pray.g_01708
OG0001363	Praz.g_01025	Pray.g_01706
OG0001364	Praz.g_00235	Pray.g_01334
OG0001365	Praz.g_00155	Pray.g_01414
OG0001369	Praz.g_00452	Pray.g_00197
OG0001371	Praz.g_01651	Pray.g_01084
OG0001372	Praz.g_01561	Pray.g_00299
OG0001373	Praz.g_01436	Pray.g_00424
OG0001374	Praz.g_01428	Pray.g_00432
OG0001375	Praz.g_01427	Pray.g_00433
OG0001376	Praz.g_00076	Pray.g_00594
OG0001377	Praz.g_00077	Pray.g_00595
OG0001378	Praz.g_00061	Pray.g_00133
OG0001379	Praz.g_01186	Pray.g_01876
OG0001380	Praz.g_01151	Pray.g_01841
OG0001381	Praz.g_01145	Pray.g_01835
OG0001382	Praz.g_00930	Pray.g_01611
OG0001384	Praz.g_01580	Pray.g_00280
OG0001384	Praz.g_00954	Pray.g_01635
OG0001385	Praz.g_01439	Pray.g_00421
OG0001386	Praz.g_01438	Pray.g_00422
OG0001387	Praz.g_01437	Pray.g_00423
OG0001388	Praz.g_01434	Pray.g_00426
OG0001389	Praz.g_01433	Pray.g_00427
OG0001390	Praz.g_01432	Pray.g_00428
OG0001391	Praz.g_01431	Pray.g_00429
OG0001392	Praz.g_01430	Pray.g_00430
OG0001393	Praz.g_01429	Pray.g_00431
OG0001395	Praz.g_01289	Pray.g_00571
OG0001397	Praz.g_01026	Pray.g_01707
OG0001398	Praz.g_00917	Pray.g_01599
OG0001399	Praz.g_00318	Pray.g_01251
OG0001400	Praz.g_01622	Pray.g_01055
OG0001400	Praz.g_01937	Pray.g_00249
OG0001402	Praz.g_01553	Pray.g_00307
OG0001403	Praz.g_00395	Pray.g_01492
OG0001404	Praz.g_00428	Pray.g_00221
OG0001405	Praz.g_00683	Pray.g_00804
OG0001406	Praz.g_00075	Pray.g_00593
OG0001407	Praz.g_00088	Pray.g_00606
OG0001408	Praz.g_00093	Pray.g_00611
OG0001409	Praz.g_00747	Pray.g_00056
OG0001410	Praz.g_01155	Pray.g_01845
OG0001411	Praz.g_01094	Pray.g_01784
OG0001413	Praz.g_00956	Pray.g_01637
OG0001414	Praz.g_00589	Pray.g_00710
OG0001415	Praz.g_00591	Pray.g_00712
OG0001416	Praz.g_01869	Pray.g_00949
OG0001417	Praz.g_01859	Pray.g_00959
OG0001418	Praz.g_01646	Pray.g_01079
OG0001419	Praz.g_00089	Pray.g_00607
OG0001420	Praz.g_00052	Pray.g_00124
OG0001421	Praz.g_00950	Pray.g_01631
OG0001422	Praz.g_00925, Praz.g_00924	Pray.g_01606
OG0001424	Praz.g_00104	Pray.g_00622
OG0001424	Praz.g_01422	Pray.g_00438
OG0001425	Praz.g_00145	Pray.g_01424
OG0001428	Praz.g_00532	Pray.g_00653
OG0001429	Praz.g_01522	Pray.g_00338
OG0001430	Praz.g_01211	Pray.g_01901
OG0001431	Praz.g_01208	Pray.g_01898
OG0001432	Praz.g_00958	Pray.g_01639
OG0001433	Praz.g_01549	Pray.g_00311
OG0001434	Praz.g_01389	Pray.g_00472
OG0001437	Praz.g_00590	Pray.g_00711
OG0001439	Praz.g_00664	Pray.g_00785
OG0001440	Praz.g_01908	Pray.g_00910
OG0001441	Praz.g_01807	Pray.g_01012
OG0001442	Praz.g_01577	Pray.g_00283
OG0001446	Praz.g_00439	Pray.g_00210
OG0001447	Praz.g_00486	Pray.g_00163
OG0001448	Praz.g_00808	Pray.g_00844
OG0001449	Praz.g_00772	Pray.g_00880
OG0001450	Praz.g_01643	Pray.g_01076
OG0001451	Praz.g_01451	Pray.g_00409
OG0001452	Praz.g_01421	Pray.g_00439
OG0001453	Praz.g_01328	Pray.g_00533
OG0001454	Praz.g_00103	Pray.g_00621
OG0001455	Praz.g_00038	Pray.g_00110
OG0001456	Praz.g_00015	Pray.g_00087
OG0001457	Praz.g_00014	Pray.g_00086
OG0001458	Praz.g_00013	Pray.g_00085
OG0001459	Praz.g_01222	Pray.g_01912
OG0001460	Praz.g_01550	Pray.g_00310
OG0001462	Praz.g_00399	Pray.g_01496
OG0001463	Praz.g_00644	Pray.g_00765
OG0001464	Praz.g_00686	Pray.g_00807
OG0001465	Praz.g_01628	Pray.g_01061
OG0001466	Praz.g_01578	Pray.g_00282
OG0001467	Praz.g_01533	Pray.g_00327
OG0001468	Praz.g_00080	Pray.g_00598
OG0001469	Praz.g_01227	Pray.g_01917
OG0001469	Praz.g_00901	Pray.g_01583
OG0001471	Praz.g_00955	Pray.g_01636
OG0001472	Praz.g_00948	Pray.g_01629
OG0001473	Praz.g_00186	Pray.g_01383
OG0001474	Praz.g_00342	Pray.g_00818
OG0001475	Praz.g_01105	Pray.g_01795
OG0001479	Praz.g_01934	Pray.g_00815
OG0001480	Praz.g_00806	Pray.g_00846
OG0001481	Praz.g_00801	Pray.g_00851
OG0001482	Praz.g_01871	Pray.g_00947
OG0001483	Praz.g_00893	Pray.g_01575
OG0001485	Praz.g_00913	Pray.g_01595
OG0001486	Praz.g_00757	Pray.g_00066
OG0001490	Praz.g_01911	Pray.g_00907
OG0001490	Praz.g_00405	Pray.g_00244
OG0001491	Praz.g_01527	Pray.g_00333
OG0001492	Praz.g_00707	Pray.g_00016
OG0001493	Praz.g_00699	Pray.g_00008
OG0001499	Praz.g_00421	Pray.g_00228
OG0001500	Praz.g_00622	Pray.g_00743
OG0001501	Praz.g_01625	Pray.g_01058
OG0001502	Praz.g_01542	Pray.g_00318
OG0001503	Praz.g_00018	Pray.g_00090
OG0001504	Praz.g_01221	Pray.g_01911
OG0001505	Praz.g_01106	Pray.g_01796
OG0001506	Praz.g_01000	Pray.g_01681
OG0001507	Praz.g_00902	Pray.g_01584
OG0001508	Praz.g_01117	Pray.g_01807
OG0001520	Praz.g_00780	Pray.g_00872
OG0001521	Praz.g_01568	Pray.g_00292
OG0001522	Praz.g_01479	Pray.g_00381
OG0001523	Praz.g_00021	Pray.g_00093
OG0001524	Praz.g_00020	Pray.g_00092
OG0001525	Praz.g_00939	Pray.g_01620
OG0001526	Praz.g_00337	Pray.g_01232
OG0001546	Praz.g_01804	Pray.g_01015
OG0001547	Praz.g_01540	Pray.g_00320
OG0001548	Praz.g_01536	Pray.g_00324
OG0001549	Praz.g_01453	Pray.g_00407
OG0001550	Praz.g_00035	Pray.g_00107
OG0001551	Praz.g_00016	Pray.g_00088
OG0001552	Praz.g_01938	Pray.g_00248
OG0001553	Praz.g_01044	Pray.g_01725
OG0001554	Praz.g_00949	Pray.g_01630
OG0001555	Praz.g_00934	Pray.g_01615
OG0001564	Praz.g_01077	Pray.g_01767
OG0001565	Praz.g_01909	Pray.g_00909
OG0001566	Praz.g_01654	Pray.g_01087
OG0001567	Praz.g_01541	Pray.g_00319
OG0001568	Praz.g_01539	Pray.g_00321
OG0001569	Praz.g_00115	Pray.g_00633
OG0001570	Praz.g_00049	Pray.g_00121
OG0001571	Praz.g_00042	Pray.g_00114
OG0001581	Praz.g_00504	Pray.g_00145
OG0001582	Praz.g_01860	Pray.g_00958
OG0001583	Praz.g_01528	Pray.g_00332
OG0001584	Praz.g_01377	Pray.g_00484
OG0001585	Praz.g_01232	Pray.g_01922
OG0001587	Praz.g_00339	Pray.g_01230
OG0001595	Praz.g_00427	Pray.g_00222
OG0001596	Praz.g_00435	Pray.g_00214
OG0001597	Praz.g_00813	Pray.g_00839
OG0001599	Praz.g_01868	Pray.g_00950
OG0001600	Praz.g_01817	Pray.g_01002
OG0001601	Praz.g_01656	Pray.g_01089
OG0001602	Praz.g_01629	Pray.g_01062
OG0001603	Praz.g_01526	Pray.g_00334
OG0001604	Praz.g_01400	Pray.g_00460
OG0001605	Praz.g_01309	Pray.g_00552
OG0001606	Praz.g_00095	Pray.g_00613
OG0001607	Praz.g_00019	Pray.g_00091
OG0001608	Praz.g_01148	Pray.g_01838
OG0001609	Praz.g_01002	Pray.g_01683
OG0001610	Praz.g_00999	Pray.g_01680
OG0001611	Praz.g_00936	Pray.g_01617
OG0001612	Praz.g_00911	Pray.g_01593
OG0001613	Praz.g_00243	Pray.g_01326
OG0001626	Praz.g_01570	Pray.g_00290
OG0001627	Praz.g_01563	Pray.g_00297
OG0001628	Praz.g_01558	Pray.g_00302
OG0001629	Praz.g_01557	Pray.g_00303
OG0001630	Praz.g_01419	Pray.g_00441
OG0001631	Praz.g_00085	Pray.g_00603
OG0001632	Praz.g_01233	Pray.g_01923
OG0001633	Praz.g_01142	Pray.g_01832
OG0001635	Praz.g_00895	Pray.g_01577
OG0001648	Praz.g_00802	Pray.g_00850
OG0001649	Praz.g_00086	Pray.g_00604
OG0001651	Praz.g_00938	Pray.g_01619
OG0001661	Praz.g_01913	Pray.g_00905
OG0001662	Praz.g_00055	Pray.g_00127
OG0001663	Praz.g_00009	Pray.g_00081
OG0001664	Praz.g_01248	Pray.g_01937
OG0001665	Praz.g_01245	Pray.g_01934
OG0001666	Praz.g_01223	Pray.g_01913
OG0001667	Praz.g_01203	Pray.g_01893
OG0001670	Praz.g_00906	Pray.g_01588
OG0001685	Praz.g_01449	Pray.g_00411
OG0001686	Praz.g_01310	Pray.g_00551
OG0001687	Praz.g_00079	Pray.g_00597
OG0001688	Praz.g_00084	Pray.g_00602
OG0001689	Praz.g_00196	Pray.g_01373
OG0001696	Praz.g_01450	Pray.g_00410
OG0001697	Praz.g_01441	Pray.g_00419
OG0001698	Praz.g_00083	Pray.g_00601
OG0001699	Praz.g_00892	Pray.g_01574
OG0001701	Praz.g_00336	Pray.g_01233
OG0001704	Praz.g_00420	Pray.g_00229
OG0001704	Praz.g_00419	Pray.g_00230
OG0001705	Praz.g_00771	Pray.g_00881
OG0001707	Praz.g_00102	Pray.g_00620
OG0001708	Praz.g_00010	Pray.g_00082
OG0001709	Praz.g_01061	Pray.g_01742
OG0001710	Praz.g_00317	Pray.g_01252
OG0001711	Praz.g_00887	Pray.g_01569
OG0001712	Praz.g_01917	Pray.g_00901
OG0001718	Praz.g_00812	Pray.g_00840
OG0001719	Praz.g_00783	Pray.g_00869
OG0001720	Praz.g_01199	Pray.g_01889
OG0001721	Praz.g_01566	Pray.g_00294
OG0001723	Praz.g_01235	Pray.g_01925
OG0001724	Praz.g_00897	Pray.g_01579
OG0001725	Praz.g_00785	Pray.g_00867
OG0001726	Praz.g_01920	Pray.g_00898
OG0001742	Praz.g_00798	Pray.g_00854
OG0001743	Praz.g_00057	Pray.g_00129
OG0001744	Praz.g_01194	Pray.g_01884
OG0001745	Praz.g_00959	Pray.g_01640
OG0001772	Praz.g_00770	Pray.g_00882
OG0001773	Praz.g_00932	Pray.g_01613
OG0001774	Praz.g_01653	Pray.g_01086
OG0001775	Praz.g_00091	Pray.g_00609
OG0001776	Praz.g_00059	Pray.g_00131
OG0001777	Praz.g_01231	Pray.g_01921
OG0001777	Praz.g_01276	Pray.g_00258
OG0001778	Praz.g_01209	Pray.g_01899
OG0001779	Praz.g_01193	Pray.g_01883
OG0001780	Praz.g_01082	Pray.g_01772
OG0001781	Praz.g_00923	Pray.g_01605
OG0001819	Praz.g_00782	Pray.g_00870
OG0001821	Praz.g_01565	Pray.g_00295
OG0001822	Praz.g_01544	Pray.g_00316
OG0001823	Praz.g_01448	Pray.g_00412
OG0001824	Praz.g_01311	Pray.g_00550
OG0001825	Praz.g_00092	Pray.g_00610
OG0001826	Praz.g_00094	Pray.g_00612
OG0001827	Praz.g_00097	Pray.g_00615
OG0001828	Praz.g_00062	Pray.g_00134
OG0001829	Praz.g_00058	Pray.g_00130
OG0001830	Praz.g_00039	Pray.g_00111
OG0001831	Praz.g_00026	Pray.g_00098
OG0001832	Praz.g_01214	Pray.g_01904
OG0001833	Praz.g_01140	Pray.g_01830
OG0001834	Praz.g_01085	Pray.g_01775
OG0001919	Praz.g_00775	Pray.g_00877
OG0001920	Praz.g_01624	Pray.g_01057
OG0001921	Praz.g_01446	Pray.g_00414
OG0001922	Praz.g_01165	Pray.g_01855
OG0001982	Praz.g_00807	Pray.g_00845
OG0001983	Praz.g_01582	Pray.g_00278
OG0001984	Praz.g_01535	Pray.g_00325
OG0001985	Praz.g_01442	Pray.g_00418
OG0001986	Praz.g_01324	Pray.g_00537
OG0001987	Praz.g_01217	Pray.g_01907
OG0001988	Praz.g_01163	Pray.g_01853
OG0001989	Praz.g_01150	Pray.g_01840
OG0001992	Praz.g_01555	Pray.g_00305
OG0002026	Praz.g_00776	Pray.g_00876
OG0002027	Praz.g_01444	Pray.g_00416
OG0002028	Praz.g_01316	Pray.g_00545
OG0002029	Praz.g_01224	Pray.g_01914
OG0002030	Praz.g_01162	Pray.g_01852
OG0002031	Praz.g_00915	Pray.g_01597
OG0002032	Praz.g_00146	Pray.g_01423
OG0002033	Praz.g_01161	Pray.g_01851
OG0002034	Praz.g_00696	Pray.g_00005
OG0002057	Praz.g_00470	Pray.g_00179
OG0002058	Praz.g_00540	Pray.g_00661
OG0002059	Praz.g_00811	Pray.g_00841
OG0002060	Praz.g_00809	Pray.g_00843
OG0002061	Praz.g_00773	Pray.g_00879
OG0002062	Praz.g_01267	Pray.g_00267
OG0002063	Praz.g_00765	Pray.g_00887
OG0002064	Praz.g_01862	Pray.g_00956
OG0002065	Praz.g_01769	Pray.g_01202
OG0002066	Praz.g_01763	Pray.g_01196
OG0002067	Praz.g_01608	Pray.g_01041
OG0002068	Praz.g_01573	Pray.g_00287
OG0002069	Praz.g_01572	Pray.g_00288
OG0002070	Praz.g_01543	Pray.g_00317
OG0002071	Praz.g_01537	Pray.g_00323
OG0002072	Praz.g_01529	Pray.g_00331
OG0002073	Praz.g_01507	Pray.g_00353
OG0002074	Praz.g_01455	Pray.g_00405
OG0002075	Praz.g_01443	Pray.g_00417
OG0002076	Praz.g_01396	Pray.g_00464
OG0002077	Praz.g_01315	Pray.g_00546
OG0002078	Praz.g_01312	Pray.g_00549
OG0002079	Praz.g_01307	Pray.g_00554
OG0002080	Praz.g_01288	Pray.g_00572
OG0002081	Praz.g_00078	Pray.g_00596
OG0002082	Praz.g_00087	Pray.g_00605
OG0002083	Praz.g_00099	Pray.g_00617
OG0002084	Praz.g_00100	Pray.g_00618
OG0002085	Praz.g_00106	Pray.g_00624
OG0002086	Praz.g_00111	Pray.g_00629
OG0002087	Praz.g_00112	Pray.g_00630
OG0002088	Praz.g_00113	Pray.g_00631
OG0002089	Praz.g_00041	Pray.g_00113
OG0002090	Praz.g_00036	Pray.g_00108
OG0002091	Praz.g_00017	Pray.g_00089
OG0002093	Praz.g_01238	Pray.g_01928
OG0002094	Praz.g_01202	Pray.g_01892
OG0002095	Praz.g_01196	Pray.g_01886
OG0002098	Praz.g_01090	Pray.g_01780
OG0002099	Praz.g_00952	Pray.g_01633
OG0002100	Praz.g_00943	Pray.g_01624
OG0002101	Praz.g_00940	Pray.g_01621
OG0002102	Praz.g_00935	Pray.g_01616
OG0002103	Praz.g_00933	Pray.g_01614
OG0002104	Praz.g_00931	Pray.g_01612
OG0002105	Praz.g_00872	Pray.g_01554
OG0002112	Praz.g_01926	Pray.g_00892
OG0002146	Praz.g_01832	Pray.g_00986
OG0002147	Praz.g_01623	Pray.g_01056
OG0002148	Praz.g_01579	Pray.g_00281
OG0002149	Praz.g_01559	Pray.g_00301
OG0002150	Praz.g_01314	Pray.g_00547
OG0002151	Praz.g_00037	Pray.g_00109
OG0002152	Praz.g_01212	Pray.g_01902
OG0002153	Praz.g_01313	Pray.g_00548
OG0002157	Praz.g_01925	Pray.g_00893
OG0002158	Praz.g_01927	Pray.g_00891
OG0002215	Praz.g_01581	Pray.g_00279
OG0002216	Praz.g_01574	Pray.g_00286
OG0002217	Praz.g_01524	Pray.g_00336
OG0002218	Praz.g_01447	Pray.g_00413
OG0002219	Praz.g_00053	Pray.g_00125
OG0002220	Praz.g_01226	Pray.g_01916
OG0002221	Praz.g_01195	Pray.g_01885
OG0002222	Praz.g_00927	Pray.g_01608
OG0002223	Praz.g_00907	Pray.g_01589
OG0002224	Praz.g_00787	Pray.g_00865
OG0002226	Praz.g_01609	Pray.g_01042
OG0002262	Praz.g_00407	Pray.g_00242
OG0002263	Praz.g_01562	Pray.g_00298
OG0002264	Praz.g_01483	Pray.g_00377
OG0002265	Praz.g_00033	Pray.g_00105
OG0002266	Praz.g_01247	Pray.g_01936
OG0002267	Praz.g_01220	Pray.g_01910
OG0002268	Praz.g_01218	Pray.g_01908
OG0002269	Praz.g_01216	Pray.g_01906
OG0002271	Praz.g_00908	Pray.g_01590
OG0002272	Praz.g_00030	Pray.g_00102
OG0002310	Praz.g_00797	Pray.g_00855
OG0002313	Praz.g_01538	Pray.g_00322
OG0002314	Praz.g_01445	Pray.g_00415
OG0002316	Praz.g_00073	Pray.g_00591
OG0002317	Praz.g_00050	Pray.g_00122
OG0002318	Praz.g_00047	Pray.g_00119
