Orthogroup	Praz	Praw
OG0001142	Praz.g_00724	Praw.g_00264
OG0001143	Praz.g_00717	Praw.g_00271
OG0001144	Praz.g_00712	Praw.g_00276
OG0001145	Praz.g_01188	Praw.g_00971
OG0001146	Praz.g_01176	Praw.g_00985
OG0001147	Praz.g_01153	Praw.g_01001
OG0001148	Praz.g_01137	Praw.g_01018
OG0001149	Praz.g_01136	Praw.g_01019
OG0001150	Praz.g_01135	Praw.g_01020
OG0001151	Praz.g_01124	Praw.g_01031
OG0001152	Praz.g_01123	Praw.g_01032
OG0001153	Praz.g_01009	Praw.g_00368
OG0001154	Praz.g_01008	Praw.g_00370
OG0001155	Praz.g_00996	Praw.g_00382
OG0001156	Praz.g_00993	Praw.g_00385
OG0001157	Praz.g_00992	Praw.g_00386
OG0001158	Praz.g_00991	Praw.g_00387
OG0001159	Praz.g_00990	Praw.g_00388
OG0001160	Praz.g_00966	Praw.g_00412
OG0001161	Praz.g_00953	Praw.g_00423
OG0001162	Praz.g_00942	Praw.g_00434
OG0001163	Praz.g_00885	Praw.g_00507
OG0001164	Praz.g_00881	Praw.g_00511
OG0001165	Praz.g_00878	Praw.g_00514
OG0001166	Praz.g_00858	Praw.g_00534
OG0001167	Praz.g_00841	Praw.g_00551
OG0001168	Praz.g_00839	Praw.g_00553
OG0001169	Praz.g_00837	Praw.g_00555
OG0001170	Praz.g_00835	Praw.g_00557
OG0001171	Praz.g_00826	Praw.g_00567
OG0001172	Praz.g_00332	Praw.g_01914
OG0001173	Praz.g_00331	Praw.g_01913
OG0001174	Praz.g_00323	Praw.g_01905
OG0001175	Praz.g_00322	Praw.g_01904
OG0001176	Praz.g_00315	Praw.g_01897
OG0001177	Praz.g_00312	Praw.g_01895
OG0001178	Praz.g_00307	Praw.g_01890
OG0001179	Praz.g_00279	Praw.g_00112
OG0001180	Praz.g_00257	Praw.g_00090
OG0001181	Praz.g_00253	Praw.g_00086
OG0001182	Praz.g_00246	Praw.g_00079
OG0001183	Praz.g_00241	Praw.g_00075
OG0001184	Praz.g_00225	Praw.g_00059
OG0001185	Praz.g_00211	Praw.g_00045
OG0001186	Praz.g_00187	Praw.g_00021
OG0001187	Praz.g_00183	Praw.g_00017
OG0001188	Praz.g_00180	Praw.g_00015
OG0001189	Praz.g_00163	Praw.g_01191
OG0001190	Praz.g_00159	Praw.g_01187
OG0001191	Praz.g_00149	Praw.g_01177
OG0001192	Praz.g_00144	Praw.g_01172
OG0001193	Praz.g_00134	Praw.g_01162
OG0001194	Praz.g_00133	Praw.g_01161
OG0001195	Praz.g_00132	Praw.g_01160
OG0001196	Praz.g_00119	Praw.g_01147
OG0001197	Praz.g_00118	Praw.g_01146
OG0001198	Praz.g_00362	Praw.g_01139
OG0001199	Praz.g_00434	Praw.g_01360
OG0001200	Praz.g_00436	Praw.g_01358
OG0001201	Praz.g_00468	Praw.g_01327
OG0001202	Praz.g_00559	Praw.g_01236
OG0001203	Praz.g_00598	Praw.g_01197
OG0001204	Praz.g_00603	Praw.g_00890
OG0001205	Praz.g_01883	Praw.g_00702
OG0001206	Praz.g_01866	Praw.g_00685
OG0001207	Praz.g_01851	Praw.g_00670
OG0001209	Praz.g_01793	Praw.g_00613
OG0001210	Praz.g_01788	Praw.g_00608
OG0001211	Praz.g_01778	Praw.g_00598
OG0001212	Praz.g_01734	Praw.g_01942
OG0001213	Praz.g_01701	Praw.g_00165
OG0001214	Praz.g_01693	Praw.g_01885
OG0001215	Praz.g_01640	Praw.g_01832
OG0001216	Praz.g_01605	Praw.g_01807
OG0001217	Praz.g_01567	Praw.g_01759
OG0001218	Praz.g_01560	Praw.g_01751
OG0001219	Praz.g_01523	Praw.g_01708
OG0001220	Praz.g_01460	Praw.g_01647
OG0001221	Praz.g_01397	Praw.g_01586
OG0001222	Praz.g_01358	Praw.g_01547
OG0001223	Praz.g_01332	Praw.g_01521
OG0001224	Praz.g_01280	Praw.g_01471
OG0001225	Praz.g_00064	Praw.g_01469
OG0001226	Praz.g_00090	Praw.g_01443
OG0001227	Praz.g_00108	Praw.g_01424
OG0001228	Praz.g_00709	Praw.g_00279
OG0001229	Praz.g_01141	Praw.g_01014
OG0001230	Praz.g_01049	Praw.g_01091
OG0001231	Praz.g_00944	Praw.g_00432
OG0001232	Praz.g_00854	Praw.g_00538
OG0001233	Praz.g_00834	Praw.g_00558
OG0001234	Praz.g_00320	Praw.g_01902
OG0001235	Praz.g_00310	Praw.g_01893
OG0001236	Praz.g_00228	Praw.g_00062
OG0001237	Praz.g_00224	Praw.g_00058
OG0001238	Praz.g_00148	Praw.g_01176
OG0001239	Praz.g_00431	Praw.g_01363
OG0001241	Praz.g_00461	Praw.g_01334
OG0001242	Praz.g_00479	Praw.g_01316
OG0001243	Praz.g_00485	Praw.g_01310
OG0001244	Praz.g_00501	Praw.g_01294
OG0001245	Praz.g_00794	Praw.g_00753
OG0001246	Praz.g_01824	Praw.g_00644
OG0001247	Praz.g_01647	Praw.g_01839
OG0001248	Praz.g_01645	Praw.g_01837
OG0001249	Praz.g_01534	Praw.g_01719
OG0001250	Praz.g_01471	Praw.g_01658
OG0001251	Praz.g_01423	Praw.g_01610
OG0001252	Praz.g_01285	Praw.g_01476
OG0001253	Praz.g_00109	Praw.g_01423
OG0001254	Praz.g_00023	Praw.g_00203
OG0001255	Praz.g_00008	Praw.g_00218
OG0001256	Praz.g_00951	Praw.g_00425
OG0001257	Praz.g_00945	Praw.g_00431
OG0001258	Praz.g_00880	Praw.g_00512
OG0001259	Praz.g_00836	Praw.g_00556
OG0001260	Praz.g_00820	Praw.g_00573
OG0001261	Praz.g_00271	Praw.g_00104
OG0001262	Praz.g_00165	Praw.g_01193
OG0001263	Praz.g_00488	Praw.g_01307
OG0001264	Praz.g_00404	Praw.g_01390
OG0001265	Praz.g_00478	Praw.g_01317
OG0001266	Praz.g_00563	Praw.g_01232
OG0001267	Praz.g_00638	Praw.g_00854
OG0001268	Praz.g_00341	Praw.g_00791
OG0001269	Praz.g_00815	Praw.g_00773
OG0001270	Praz.g_01894	Praw.g_00713
OG0001271	Praz.g_01856	Praw.g_00675
OG0001272	Praz.g_01842	Praw.g_00662
OG0001273	Praz.g_01699	Praw.g_00167
OG0001274	Praz.g_01627	Praw.g_01819
OG0001275	Praz.g_01322	Praw.g_01511
OG0001276	Praz.g_01302	Praw.g_01492
OG0001277	Praz.g_00098	Praw.g_01435
OG0001278	Praz.g_00704	Praw.g_00284
OG0001279	Praz.g_01236	Praw.g_00930
OG0001280	Praz.g_01181	Praw.g_00980
OG0001281	Praz.g_01175	Praw.g_00986
OG0001282	Praz.g_01138	Praw.g_01017
OG0001284	Praz.g_00971	Praw.g_00407
OG0001285	Praz.g_00851	Praw.g_00541
OG0001286	Praz.g_00259	Praw.g_00092
OG0001287	Praz.g_00203	Praw.g_00037
OG0001288	Praz.g_00194	Praw.g_00028
OG0001289	Praz.g_00447	Praw.g_01347
OG0001290	Praz.g_00460	Praw.g_01335
OG0001291	Praz.g_00495	Praw.g_01300
OG0001292	Praz.g_00608	Praw.g_00885
OG0001293	Praz.g_00620	Praw.g_00873
OG0001294	Praz.g_00796	Praw.g_00755
OG0001295	Praz.g_01861	Praw.g_00680
OG0001296	Praz.g_01819	Praw.g_00639
OG0001297	Praz.g_01814	Praw.g_00634
OG0001298	Praz.g_01752	Praw.g_01924
OG0001299	Praz.g_01664	Praw.g_01856
OG0001300	Praz.g_01637	Praw.g_01829
OG0001301	Praz.g_01634	Praw.g_01826
OG0001302	Praz.g_01525	Praw.g_01710
OG0001303	Praz.g_01318	Praw.g_01507
OG0001304	Praz.g_01291	Praw.g_01482
OG0001305	Praz.g_00070	Praw.g_01463
OG0001306	Praz.g_00006	Praw.g_00220
OG0001307	Praz.g_01156	Praw.g_00998
OG0001308	Praz.g_01031	Praw.g_00347
OG0001309	Praz.g_00947	Praw.g_00429
OG0001310	Praz.g_00865	Praw.g_00527
OG0001311	Praz.g_01300	Praw.g_01490
OG0001312	Praz.g_01369	Praw.g_01558
OG0001314	Praz.g_01575	Praw.g_01768
OG0001315	Praz.g_00422	Praw.g_01373
OG0001316	Praz.g_00500	Praw.g_01295
OG0001317	Praz.g_00594	Praw.g_01201
OG0001318	Praz.g_00616	Praw.g_00877
OG0001319	Praz.g_00631	Praw.g_00862
OG0001320	Praz.g_00792	Praw.g_00752
OG0001321	Praz.g_01877	Praw.g_00696
OG0001322	Praz.g_01876	Praw.g_00695
OG0001323	Praz.g_01809	Praw.g_00629
OG0001324	Praz.g_01636	Praw.g_01828
OG0001325	Praz.g_01602	Praw.g_01804
OG0001326	Praz.g_01435	Praw.g_01622
OG0001327	Praz.g_00082	Praw.g_01452
OG0001328	Praz.g_00107	Praw.g_01425
OG0001329	Praz.g_00032	Praw.g_00194
OG0001330	Praz.g_01206	Praw.g_00953
OG0001331	Praz.g_01133	Praw.g_01022
OG0001332	Praz.g_00998	Praw.g_00380
OG0001333	Praz.g_00840	Praw.g_00552
OG0001334	Praz.g_00238	Praw.g_00072
OG0001335	Praz.g_00237	Praw.g_00071
OG0001336	Praz.g_00122	Praw.g_01150
OG0001339	Praz.g_00463	Praw.g_01332
OG0001340	Praz.g_00685	Praw.g_00806
OG0001341	Praz.g_01569	Praw.g_01761
OG0001342	Praz.g_01530	Praw.g_01715
OG0001343	Praz.g_01426	Praw.g_01613
OG0001344	Praz.g_00750	Praw.g_00238
OG0001345	Praz.g_00735	Praw.g_00253
OG0001346	Praz.g_01179	Praw.g_00982
OG0001349	Praz.g_01060	Praw.g_01082
OG0001350	Praz.g_00597	Praw.g_01198
OG0001351	Praz.g_01874	Praw.g_00693
OG0001352	Praz.g_01650	Praw.g_01842
OG0001353	Praz.g_01480	Praw.g_01666
OG0001354	Praz.g_01340	Praw.g_01529
OG0001355	Praz.g_00914	Praw.g_00463
OG0001356	Praz.g_01548	Praw.g_01734
OG0001358	Praz.g_01710	Praw.g_00156
OG0001359	Praz.g_01425	Praw.g_01612
OG0001360	Praz.g_00110	Praw.g_01422
OG0001361	Praz.g_00738	Praw.g_00250
OG0001362	Praz.g_01027	Praw.g_00351
OG0001363	Praz.g_01025	Praw.g_00353
OG0001364	Praz.g_00235	Praw.g_00069
OG0001365	Praz.g_00155	Praw.g_01183
OG0001369	Praz.g_00452	Praw.g_01342
OG0001371	Praz.g_01651	Praw.g_01843
OG0001372	Praz.g_01561	Praw.g_01752
OG0001373	Praz.g_01436	Praw.g_01623
OG0001374	Praz.g_01428	Praw.g_01615
OG0001375	Praz.g_01427	Praw.g_01614
OG0001376	Praz.g_00076	Praw.g_01458
OG0001377	Praz.g_00077	Praw.g_01457
OG0001378	Praz.g_00061	Praw.g_00171
OG0001379	Praz.g_01186	Praw.g_00975
OG0001380	Praz.g_01151	Praw.g_01003
OG0001381	Praz.g_01145	Praw.g_01010
OG0001382	Praz.g_00930	Praw.g_00445
OG0001384	Praz.g_01580	Praw.g_01773
OG0001385	Praz.g_01439	Praw.g_01626
OG0001386	Praz.g_01438	Praw.g_01625
OG0001387	Praz.g_01437	Praw.g_01624
OG0001388	Praz.g_01434	Praw.g_01621
OG0001389	Praz.g_01433	Praw.g_01620
OG0001390	Praz.g_01432	Praw.g_01619
OG0001391	Praz.g_01431	Praw.g_01618
OG0001392	Praz.g_01430	Praw.g_01617
OG0001393	Praz.g_01429	Praw.g_01616
OG0001395	Praz.g_01289	Praw.g_01480
OG0001397	Praz.g_01026	Praw.g_00352
OG0001398	Praz.g_00917	Praw.g_00459
OG0001399	Praz.g_00318	Praw.g_01900
OG0001400	Praz.g_01622	Praw.g_01814
OG0001400	Praz.g_01937	Praw.g_00905
OG0001402	Praz.g_01553	Praw.g_01744
OG0001403	Praz.g_00395	Praw.g_01398
OG0001404	Praz.g_00428	Praw.g_01366
OG0001405	Praz.g_00683	Praw.g_00808
OG0001406	Praz.g_00075	Praw.g_01459
OG0001407	Praz.g_00088	Praw.g_01445
OG0001408	Praz.g_00093	Praw.g_01440
OG0001409	Praz.g_00747	Praw.g_00241
OG0001410	Praz.g_01155	Praw.g_00999
OG0001411	Praz.g_01094	Praw.g_01053
OG0001413	Praz.g_00956	Praw.g_00421
OG0001414	Praz.g_00589	Praw.g_01206
OG0001415	Praz.g_00591	Praw.g_01204
OG0001416	Praz.g_01869	Praw.g_00688
OG0001417	Praz.g_01859	Praw.g_00678
OG0001418	Praz.g_01646	Praw.g_01838
OG0001419	Praz.g_00089	Praw.g_01444
OG0001420	Praz.g_00052	Praw.g_00179
OG0001421	Praz.g_00950	Praw.g_00426
OG0001422	Praz.g_00925, Praz.g_00924	Praw.g_00451
OG0001424	Praz.g_00104	Praw.g_01428
OG0001424	Praz.g_01422	Praw.g_00323
OG0001425	Praz.g_00145	Praw.g_01173
OG0001428	Praz.g_00532	Praw.g_01263
OG0001429	Praz.g_01522	Praw.g_01707
OG0001430	Praz.g_01211	Praw.g_00948
OG0001431	Praz.g_01208	Praw.g_00951
OG0001432	Praz.g_00958	Praw.g_00420
OG0001433	Praz.g_01549	Praw.g_01735
OG0001434	Praz.g_01389	Praw.g_01578
OG0001437	Praz.g_00590	Praw.g_01205
OG0001439	Praz.g_00664	Praw.g_00827
OG0001440	Praz.g_01908	Praw.g_00730
OG0001441	Praz.g_01807	Praw.g_00627
OG0001442	Praz.g_01577	Praw.g_01770
OG0001446	Praz.g_00439	Praw.g_01355
OG0001447	Praz.g_00486	Praw.g_01309
OG0001448	Praz.g_00808	Praw.g_00765
OG0001449	Praz.g_00772	Praw.g_00738
OG0001450	Praz.g_01643	Praw.g_01835
OG0001451	Praz.g_01451	Praw.g_01638
OG0001452	Praz.g_01421	Praw.g_01609
OG0001453	Praz.g_01328	Praw.g_01517
OG0001454	Praz.g_00103	Praw.g_01429
OG0001455	Praz.g_00038	Praw.g_00189
OG0001456	Praz.g_00015	Praw.g_00211
OG0001457	Praz.g_00014	Praw.g_00212
OG0001458	Praz.g_00013	Praw.g_00213
OG0001459	Praz.g_01222	Praw.g_00939
OG0001460	Praz.g_01550	Praw.g_01736
OG0001462	Praz.g_00399	Praw.g_01394
OG0001463	Praz.g_00644	Praw.g_00848
OG0001464	Praz.g_00686	Praw.g_00805
OG0001465	Praz.g_01628	Praw.g_01820
OG0001466	Praz.g_01578	Praw.g_01771
OG0001467	Praz.g_01533	Praw.g_01718
OG0001468	Praz.g_00080	Praw.g_01454
OG0001469	Praz.g_01227, Praz.g_00901	Praw.g_00935
OG0001471	Praz.g_00955	Praw.g_00422
OG0001472	Praz.g_00948	Praw.g_00428
OG0001473	Praz.g_00186	Praw.g_00020
OG0001479	Praz.g_01934	Praw.g_00793
OG0001480	Praz.g_00806	Praw.g_00763
OG0001481	Praz.g_00801	Praw.g_00759
OG0001482	Praz.g_01871	Praw.g_00690
OG0001485	Praz.g_00913	Praw.g_00464
OG0001486	Praz.g_00757	Praw.g_00232
OG0001490	Praz.g_01911	Praw.g_00735
OG0001490	Praz.g_00405	Praw.g_01389
OG0001491	Praz.g_01527	Praw.g_01712
OG0001492	Praz.g_00707	Praw.g_00281
OG0001493	Praz.g_00699	Praw.g_00289
OG0001499	Praz.g_00421	Praw.g_01374
OG0001500	Praz.g_00622	Praw.g_00871
OG0001501	Praz.g_01625	Praw.g_01817
OG0001502	Praz.g_01542	Praw.g_01727
OG0001503	Praz.g_00018	Praw.g_00208
OG0001504	Praz.g_01221	Praw.g_00940
OG0001506	Praz.g_01000	Praw.g_00378
OG0001507	Praz.g_00902	Praw.g_00478
OG0001521	Praz.g_01568	Praw.g_01760
OG0001523	Praz.g_00021	Praw.g_00205
OG0001524	Praz.g_00020	Praw.g_00206
OG0001525	Praz.g_00939	Praw.g_00436
OG0001526	Praz.g_00337	Praw.g_01049
OG0001546	Praz.g_01804	Praw.g_00624
OG0001547	Praz.g_01540	Praw.g_01725
OG0001548	Praz.g_01536	Praw.g_01721
OG0001549	Praz.g_01453	Praw.g_01640
OG0001550	Praz.g_00035	Praw.g_00192
OG0001551	Praz.g_00016	Praw.g_00210
OG0001552	Praz.g_01938	Praw.g_00906
OG0001553	Praz.g_01044	Praw.g_01086
OG0001554	Praz.g_00949	Praw.g_00427
OG0001555	Praz.g_00934	Praw.g_00441
OG0001564	Praz.g_01077	Praw.g_01062
OG0001565	Praz.g_01909	Praw.g_00731
OG0001566	Praz.g_01654	Praw.g_01846
OG0001567	Praz.g_01541	Praw.g_01726
OG0001568	Praz.g_01539	Praw.g_01724
OG0001569	Praz.g_00115	Praw.g_01417
OG0001571	Praz.g_00042	Praw.g_00185
OG0001581	Praz.g_00504	Praw.g_01291
OG0001582	Praz.g_01860	Praw.g_00679
OG0001583	Praz.g_01528	Praw.g_01713
OG0001585	Praz.g_01232	Praw.g_00934
OG0001587	Praz.g_00339	Praw.g_01920
OG0001595	Praz.g_00427	Praw.g_01367
OG0001596	Praz.g_00435	Praw.g_01359
OG0001597	Praz.g_00813	Praw.g_00770
OG0001599	Praz.g_01868	Praw.g_00687
OG0001600	Praz.g_01817	Praw.g_00637
OG0001601	Praz.g_01656	Praw.g_01848
OG0001602	Praz.g_01629	Praw.g_01821
OG0001603	Praz.g_01526	Praw.g_01711
OG0001604	Praz.g_01400	Praw.g_01589
OG0001605	Praz.g_01309	Praw.g_01499
OG0001606	Praz.g_00095	Praw.g_01438
OG0001607	Praz.g_00019	Praw.g_00207
OG0001608	Praz.g_01148	Praw.g_01007
OG0001609	Praz.g_01002	Praw.g_00376
OG0001610	Praz.g_00999	Praw.g_00379
OG0001611	Praz.g_00936	Praw.g_00438
OG0001612	Praz.g_00911	Praw.g_00465
OG0001613	Praz.g_00243	Praw.g_00077
OG0001626	Praz.g_01570	Praw.g_01762
OG0001627	Praz.g_01563	Praw.g_01754
OG0001628	Praz.g_01558	Praw.g_01749
OG0001629	Praz.g_01557	Praw.g_01748
OG0001630	Praz.g_01419	Praw.g_01607
OG0001631	Praz.g_00085	Praw.g_01449
OG0001632	Praz.g_01233	Praw.g_00471, Praw.g_00932
OG0001633	Praz.g_01142	Praw.g_01013
OG0001635	Praz.g_00895	Praw.g_00480
OG0001648	Praz.g_00802	Praw.g_00760
OG0001649	Praz.g_00086	Praw.g_01447
OG0001651	Praz.g_00938	Praw.g_00437
OG0001662	Praz.g_00055	Praw.g_00177
OG0001663	Praz.g_00009	Praw.g_00217
OG0001664	Praz.g_01248	Praw.g_00332
OG0001665	Praz.g_01245	Praw.g_00335
OG0001666	Praz.g_01223	Praw.g_00938
OG0001667	Praz.g_01203	Praw.g_00956
OG0001670	Praz.g_00906	Praw.g_00469
OG0001685	Praz.g_01449	Praw.g_01636
OG0001686	Praz.g_01310	Praw.g_01500
OG0001687	Praz.g_00079	Praw.g_01455
OG0001688	Praz.g_00084	Praw.g_01450
OG0001689	Praz.g_00196	Praw.g_00030
OG0001696	Praz.g_01450	Praw.g_01637
OG0001697	Praz.g_01441	Praw.g_01628
OG0001698	Praz.g_00083	Praw.g_01451
OG0001701	Praz.g_00336	Praw.g_01918
OG0001705	Praz.g_00771	Praw.g_00737
OG0001707	Praz.g_00102	Praw.g_01430
OG0001708	Praz.g_00010	Praw.g_00216
OG0001709	Praz.g_01061	Praw.g_01102
OG0001710	Praz.g_00317	Praw.g_01899
OG0001718	Praz.g_00812	Praw.g_00769
OG0001719	Praz.g_00783	Praw.g_00744
OG0001720	Praz.g_01199	Praw.g_00960
OG0001721	Praz.g_01566	Praw.g_01757
OG0001723	Praz.g_01235	Praw.g_00931
OG0001724	Praz.g_00897	Praw.g_00473
OG0001725	Praz.g_00785	Praw.g_00745
OG0001742	Praz.g_00798	Praw.g_00757
OG0001743	Praz.g_00057	Praw.g_00175
OG0001744	Praz.g_01194	Praw.g_00965
OG0001745	Praz.g_00959	Praw.g_00419
OG0001772	Praz.g_00770	Praw.g_00736
OG0001773	Praz.g_00932	Praw.g_00443
OG0001774	Praz.g_01653	Praw.g_01845
OG0001775	Praz.g_00091	Praw.g_01442
OG0001776	Praz.g_00059	Praw.g_00173
OG0001778	Praz.g_01209	Praw.g_00950
OG0001779	Praz.g_01193	Praw.g_00966
OG0001780	Praz.g_01082	Praw.g_01110
OG0001781	Praz.g_00923	Praw.g_00452
OG0001819	Praz.g_00782	Praw.g_00743
OG0001821	Praz.g_01565	Praw.g_01756
OG0001822	Praz.g_01544	Praw.g_01729
OG0001823	Praz.g_01448	Praw.g_01635
OG0001824	Praz.g_01311	Praw.g_01501
OG0001825	Praz.g_00092	Praw.g_01441
OG0001826	Praz.g_00094	Praw.g_01439
OG0001827	Praz.g_00097	Praw.g_01436
OG0001828	Praz.g_00062	Praw.g_00170
OG0001829	Praz.g_00058	Praw.g_00174
OG0001830	Praz.g_00039	Praw.g_00188
OG0001831	Praz.g_00026	Praw.g_00200
OG0001832	Praz.g_01214	Praw.g_00946
OG0001833	Praz.g_01140	Praw.g_01015
OG0001834	Praz.g_01085	Praw.g_01074
OG0001919	Praz.g_00775	Praw.g_00741
OG0001920	Praz.g_01624	Praw.g_01816
OG0001921	Praz.g_01446	Praw.g_01633
OG0001982	Praz.g_00807	Praw.g_00764
OG0001983	Praz.g_01582	Praw.g_01774
OG0001984	Praz.g_01535	Praw.g_01720
OG0001985	Praz.g_01442	Praw.g_01629
OG0001986	Praz.g_01324	Praw.g_01513
OG0001989	Praz.g_01150	Praw.g_01004
OG0002026	Praz.g_00776	Praw.g_00742
OG0002027	Praz.g_01444	Praw.g_01631
OG0002028	Praz.g_01316	Praw.g_01506
OG0002030	Praz.g_01162	Praw.g_01776
OG0002031	Praz.g_00915	Praw.g_00462
OG0002032	Praz.g_00146	Praw.g_01174
OG0002034	Praz.g_00696	Praw.g_00292
OG0002057	Praz.g_00470	Praw.g_01325
OG0002058	Praz.g_00540	Praw.g_01255
OG0002059	Praz.g_00811	Praw.g_00768
OG0002060	Praz.g_00809	Praw.g_00766
OG0002061	Praz.g_00773	Praw.g_00739
OG0002064	Praz.g_01862	Praw.g_00681
OG0002065	Praz.g_01769	Praw.g_00589
OG0002066	Praz.g_01763	Praw.g_00583
OG0002067	Praz.g_01608	Praw.g_01810
OG0002068	Praz.g_01573	Praw.g_01766
OG0002069	Praz.g_01572	Praw.g_01764
OG0002070	Praz.g_01543	Praw.g_01728
OG0002071	Praz.g_01537	Praw.g_01722
OG0002072	Praz.g_01529	Praw.g_01714
OG0002073	Praz.g_01507	Praw.g_01692
OG0002074	Praz.g_01455	Praw.g_01642
OG0002075	Praz.g_01443	Praw.g_01630
OG0002076	Praz.g_01396	Praw.g_01585
OG0002077	Praz.g_01315	Praw.g_01505
OG0002078	Praz.g_01312	Praw.g_01502
OG0002079	Praz.g_01307	Praw.g_01497
OG0002080	Praz.g_01288	Praw.g_01479
OG0002081	Praz.g_00078	Praw.g_01456
OG0002082	Praz.g_00087	Praw.g_01446
OG0002083	Praz.g_00099	Praw.g_01434
OG0002084	Praz.g_00100	Praw.g_01433
OG0002085	Praz.g_00106	Praw.g_01426
OG0002086	Praz.g_00111	Praw.g_01421
OG0002087	Praz.g_00112	Praw.g_01420
OG0002088	Praz.g_00113	Praw.g_01419
OG0002089	Praz.g_00041	Praw.g_00186
OG0002090	Praz.g_00036	Praw.g_00191
OG0002091	Praz.g_00017	Praw.g_00209
OG0002093	Praz.g_01238	Praw.g_00329
OG0002094	Praz.g_01202	Praw.g_00957
OG0002095	Praz.g_01196	Praw.g_00963
OG0002099	Praz.g_00952	Praw.g_00424
OG0002100	Praz.g_00943	Praw.g_00433
OG0002101	Praz.g_00940	Praw.g_00435
OG0002102	Praz.g_00935	Praw.g_00440
OG0002103	Praz.g_00933	Praw.g_00442
OG0002104	Praz.g_00931	Praw.g_00444
OG0002105	Praz.g_00872	Praw.g_00520
OG0002146	Praz.g_01832	Praw.g_00652
OG0002147	Praz.g_01623	Praw.g_01815
OG0002148	Praz.g_01579	Praw.g_01772
OG0002149	Praz.g_01559	Praw.g_01750
OG0002150	Praz.g_01314	Praw.g_01504
OG0002151	Praz.g_00037	Praw.g_00190
OG0002152	Praz.g_01212	Praw.g_00947
OG0002153	Praz.g_01313	Praw.g_01503
OG0002216	Praz.g_01574	Praw.g_01767
OG0002217	Praz.g_01524	Praw.g_01709
OG0002218	Praz.g_01447	Praw.g_01634
OG0002220	Praz.g_01226, Praz.g_01243	Praw.g_00936
OG0002221	Praz.g_01195	Praw.g_00964
OG0002222	Praz.g_00927	Praw.g_00449
OG0002223	Praz.g_00907	Praw.g_00468
OG0002224	Praz.g_00787	Praw.g_00747
OG0002262	Praz.g_00407	Praw.g_01387
OG0002263	Praz.g_01562	Praw.g_01753
OG0002265	Praz.g_00033	Praw.g_00193
OG0002266	Praz.g_01247	Praw.g_00333
OG0002267	Praz.g_01220	Praw.g_00941
OG0002268	Praz.g_01218	Praw.g_00943
OG0002269	Praz.g_01216	Praw.g_00944
OG0002271	Praz.g_00908	Praw.g_00467
OG0002272	Praz.g_00030	Praw.g_00196
OG0002310	Praz.g_00797	Praw.g_00756
OG0002313	Praz.g_01538	Praw.g_01723
OG0002314	Praz.g_01445	Praw.g_01632
OG0002317	Praz.g_00050	Praw.g_00180
OG0002318	Praz.g_00047	Praw.g_00182
OG0002320	Praz.g_01210	Praw.g_00949
OG0002323	Praz.g_00916	Praw.g_00460
OG0002324	Praz.g_00904	Praw.g_00475
OG0002362	Praz.g_00774	Praw.g_00740
OG0002363	Praz.g_01901, Praz.g_01900	Praw.g_00719
OG0002366	Praz.g_01225	Praw.g_00937
OG0002368	Praz.g_01192	Praw.g_00967
OG0002373	Praz.g_00910	Praw.g_00466
OG0002376	Praz.g_00926	Praw.g_00450
OG0002378	Praz.g_00028	Praw.g_00198
OG0002417	Praz.g_00888	Praw.g_00322
OG0002418	Praz.g_01250	Praw.g_00327
OG0002419	Praz.g_01219	Praw.g_00942
OG0002550	Praz.g_01256	Praw.g_00896
OG0002550	Praz.g_01910	Praw.g_00732
OG0002553	Praz.g_00789	Praw.g_00749
OG0002555	Praz.g_00031	Praw.g_00195
OG0002651	Praz.g_01093	Praw.g_01037
OG0002697	Praz.g_01393	Praw.g_01582
OG0002904	Praz.g_01621	Praw.g_01813
OG0002915	Praz.g_01257	Praw.g_00897
OG0003059	Praz.g_01620	Praw.g_01812
