Orthogroup	Praj	Prat
OG0001149	Praj.g_01578	Prat.g_01294
OG0001150	Praj.g_01579	Prat.g_01295
OG0001151	Praj.g_01590	Prat.g_01306
OG0001152	Praj.g_01591	Prat.g_01307
OG0001153	Praj.g_01662	Prat.g_01387
OG0001154	Praj.g_01663	Prat.g_01388
OG0001155	Praj.g_01679	Prat.g_01407
OG0001156	Praj.g_01682	Prat.g_01410
OG0001157	Praj.g_01683	Prat.g_01411
OG0001158	Praj.g_01684	Prat.g_01412
OG0001159	Praj.g_01685	Prat.g_01413
OG0001160	Praj.g_01711	Prat.g_01439
OG0001161	Praj.g_01499	Prat.g_01502
OG0001162	Praj.g_01723	Prat.g_01500
OG0001163	Praj.g_01761	Prat.g_01583
OG0001164	Praj.g_01765	Prat.g_01587
OG0001165	Praj.g_01767	Prat.g_01590
OG0001166	Praj.g_01785	Prat.g_01610
OG0001167	Praj.g_01803	Prat.g_01628
OG0001168	Praj.g_01804	Prat.g_01630
OG0001169	Praj.g_01806	Prat.g_01632
OG0001170	Praj.g_01808	Prat.g_01634
OG0001171	Praj.g_01818	Prat.g_01645
OG0001172	Praj.g_01872	Prat.g_01660
OG0001173	Praj.g_01873	Prat.g_01661
OG0001174	Praj.g_01881	Prat.g_01669
OG0001175	Praj.g_01882	Prat.g_01670
OG0001176	Praj.g_01893	Prat.g_01678
OG0001177	Praj.g_01891	Prat.g_01680
OG0001178	Praj.g_01236	Prat.g_01597
OG0001179	Praj.g_01935	Prat.g_01710
OG0001180	Praj.g_01958	Prat.g_01732
OG0001181	Praj.g_01962	Prat.g_01736
OG0001182	Praj.g_01970	Prat.g_01745
OG0001183	Praj.g_01976	Prat.g_01749
OG0001184	Praj.g_01992	Prat.g_01766
OG0001185	Praj.g_02007	Prat.g_01783
OG0001186	Praj.g_02046	Prat.g_01807
OG0001187	Praj.g_02060	Prat.g_01810
OG0001188	Praj.g_02062	Prat.g_01812
OG0001189	Praj.g_02079	Prat.g_01829
OG0001190	Praj.g_02084	Prat.g_01834
OG0001191	Praj.g_02094	Prat.g_01844
OG0001192	Praj.g_02099	Prat.g_01849
OG0001193	Praj.g_02112	Prat.g_01863
OG0001194	Praj.g_02113	Prat.g_01864
OG0001195	Praj.g_02114	Prat.g_01865
OG0001196	Praj.g_02136	Prat.g_01881
OG0001197	Praj.g_02138	Prat.g_01883
OG0001198	Praj.g_02146	Prat.g_01890
OG0001200	Praj.g_00114	Prat.g_00073
OG0001201	Praj.g_00146	Prat.g_00105
OG0001202	Praj.g_00239	Prat.g_00201
OG0001203	Praj.g_00278	Prat.g_00243
OG0001205	Praj.g_00439	Prat.g_00406
OG0001206	Praj.g_00458	Prat.g_00425
OG0001207	Praj.g_00469	Prat.g_00436
OG0001208	Praj.g_00475	Prat.g_00442
OG0001209	Praj.g_00526	Prat.g_00497
OG0001210	Praj.g_00531	Prat.g_00501
OG0001211	Praj.g_00541	Prat.g_00511
OG0001212	Praj.g_00583	Prat.g_00558
OG0001213	Praj.g_00617	Prat.g_00593
OG0001214	Praj.g_00625	Prat.g_01088
OG0001215	Praj.g_00683	Prat.g_00764
OG0001216	Praj.g_00700	Prat.g_00790
OG0001217	Praj.g_00091	Prat.g_01486
OG0001218	Praj.g_00740	Prat.g_01217
OG0001219	Praj.g_00915	Prat.g_00863
OG0001220	Praj.g_00825	Prat.g_00984
OG0001221	Praj.g_00899	Prat.g_00728
OG0001222	Praj.g_00847	Prat.g_00944
OG0001223	Praj.g_00964	Prat.g_00914
OG0001224	Praj.g_01020	Prat.g_00961
OG0001225	Praj.g_01022	Prat.g_00963
OG0001227	Praj.g_01045	Prat.g_01197
OG0001228	Praj.g_01411	Prat.g_01106
OG0001229	Praj.g_01160	Prat.g_01228
OG0001230	Praj.g_01623	Prat.g_01343
OG0001232	Praj.g_01789	Prat.g_01614
OG0001233	Praj.g_01809	Prat.g_01635
OG0001234	Praj.g_01884	Prat.g_01672
OG0001235	Praj.g_01888	Prat.g_01676
OG0001236	Praj.g_01989	Prat.g_01763
OG0001237	Praj.g_01993	Prat.g_01767
OG0001238	Praj.g_02095	Prat.g_01845
OG0001239	Praj.g_00109	Prat.g_00068
OG0001240	Praj.g_00131	Prat.g_00090
OG0001241	Praj.g_00140	Prat.g_00099
OG0001243	Praj.g_00166	Prat.g_00125
OG0001244	Praj.g_00182	Prat.g_00140
OG0001245	Praj.g_01244	Prat.g_00671
OG0001246	Praj.g_00496	Prat.g_01485, Prat.g_00467
OG0001247	Praj.g_00676	Prat.g_00757
OG0001248	Praj.g_00678	Prat.g_00759
OG0001249	Praj.g_00373	Prat.g_00345
OG0001251	Praj.g_01858	Prat.g_00695
OG0001253	Praj.g_01728	Prat.g_01480
OG0001254	Praj.g_01834	Prat.g_01559
OG0001255	Praj.g_01477	Prat.g_01172
OG0001256	Praj.g_01719	Prat.g_01446
OG0001259	Praj.g_01807	Prat.g_01633
OG0001260	Praj.g_01824	Prat.g_01651
OG0001261	Praj.g_01943	Prat.g_01717
OG0001262	Praj.g_02077	Prat.g_01827
OG0001263	Praj.g_00169	Prat.g_00127
OG0001264	Praj.g_01508, Praj.g_01902, Praj.g_00375, Praj.g_01898, Praj.g_01595	Prat.g_01473
OG0001269	Praj.g_00824	Prat.g_00985
OG0001273	Praj.g_00619	Prat.g_01095
OG0001277	Praj.g_02123	Prat.g_00817
OG0001279	Praj.g_01155	Prat.g_00828
OG0001280	Praj.g_01527	Prat.g_01248
OG0001281	Praj.g_01533	Prat.g_01254
OG0001282	Praj.g_01576	Prat.g_01292
OG0001283	Praj.g_02132	Prat.g_01877
OG0001284	Praj.g_01705	Prat.g_01433
OG0001285	Praj.g_01792	Prat.g_01617
OG0001286	Praj.g_01956	Prat.g_01730
OG0001287	Praj.g_02014	Prat.g_01790
OG0001288	Praj.g_02025	Prat.g_01800
OG0001289	Praj.g_00125	Prat.g_00085
OG0001290	Praj.g_00139	Prat.g_00098
OG0001294	Praj.g_01497, Praj.g_01564	Prat.g_01546
OG0001295	Praj.g_01485	Prat.g_01215
OG0001296	Praj.g_00501	Prat.g_00472
OG0001297	Praj.g_00506	Prat.g_00477
OG0001299	Praj.g_00655	Prat.g_01057
OG0001300	Praj.g_00687	Prat.g_00768
OG0001301	Praj.g_00689	Prat.g_00773
OG0001302	Praj.g_00913	Prat.g_00859
OG0001303	Praj.g_01344	Prat.g_01550
OG0001304	Praj.g_01006	Prat.g_00949
OG0001305	Praj.g_00842	Prat.g_00969
OG0001306	Praj.g_01475	Prat.g_01170
OG0001307	Praj.g_01547	Prat.g_01283
OG0001308	Praj.g_01642	Prat.g_01363
OG0001309	Praj.g_00510	Prat.g_00481
OG0001310	Praj.g_01779	Prat.g_01604
OG0001311	Praj.g_00998	Prat.g_00938
OG0001312	Praj.g_00924	Prat.g_00872
OG0001316	Praj.g_00180	Prat.g_00139
OG0001317	Praj.g_00274	Prat.g_00239
OG0001318	Praj.g_00295	Prat.g_00263
OG0001320	Praj.g_01148	Prat.g_00639
OG0001321	Praj.g_00445	Prat.g_00413
OG0001322	Praj.g_00446	Prat.g_00414
OG0001324	Praj.g_00688	Prat.g_00769
OG0001325	Praj.g_00703	Prat.g_00793
OG0001327	Praj.g_00876	Prat.g_00704
OG0001329	Praj.g_01727	Prat.g_01542
OG0001330	Praj.g_01521	Prat.g_01468
OG0001331	Praj.g_01581	Prat.g_01297
OG0001332	Praj.g_01677	Prat.g_01403
OG0001334	Praj.g_01979	Prat.g_01752
OG0001335	Praj.g_01980	Prat.g_01753
OG0001336	Praj.g_02133	Prat.g_01878
OG0001337	Praj.g_00367	Prat.g_00339
OG0001339	Praj.g_00142	Prat.g_00101
OG0001340	Praj.g_00368	Prat.g_00340
OG0001341	Praj.g_00069	Prat.g_01225
OG0001343	Praj.g_00867	Prat.g_00692
OG0001344	Praj.g_01457	Prat.g_01152
OG0001346	Praj.g_01529	Prat.g_01250
OG0001348	Praj.g_01082	Prat.g_00827
OG0001350	Praj.g_00277	Prat.g_00242
OG0001351	Praj.g_00448	Prat.g_00416
OG0001352	Praj.g_00672	Prat.g_00753
OG0001354	Praj.g_00956	Prat.g_00906
OG0001359	Praj.g_00868	Prat.g_00693
OG0001362	Praj.g_01646	Prat.g_01367
OG0001363	Praj.g_00454	Prat.g_01369
OG0001365	Praj.g_02088	Prat.g_01838
OG0001368	Praj.g_01171, Praj.g_01152	Prat.g_00632, Prat.g_00818
OG0001369	Praj.g_00130	Prat.g_01269
OG0001370	Praj.g_01193	Prat.g_00422
OG0001371	Praj.g_00671	Prat.g_00752
OG0001372	Praj.g_00042	Prat.g_01503
OG0001375	Praj.g_00866	Prat.g_00691
OG0001380	Praj.g_01484	Prat.g_01178
OG0001381	Praj.g_01573	Prat.g_01181
OG0001394	Praj.g_00903	Prat.g_00732
OG0001397	Praj.g_01647	Prat.g_01368
OG0001398	Praj.g_00717	Prat.g_00810
OG0001401	Praj.g_00807	Prat.g_00850
OG0001402	Praj.g_00612	Prat.g_00588
OG0001403	Praj.g_00030	Prat.g_00032
OG0001404	Praj.g_00106	Prat.g_00065
OG0001405	Praj.g_00361	Prat.g_00333
OG0001407	Praj.g_00858	Prat.g_01521
OG0001409	Praj.g_01453	Prat.g_01148
OG0001410	Praj.g_01548	Prat.g_01284
OG0001414	Praj.g_00268	Prat.g_00233
OG0001415	Praj.g_00270	Prat.g_00235
OG0001418	Praj.g_00677	Prat.g_00758
OG0001419	Praj.g_00736	Prat.g_01522
OG0001421	Praj.g_01720	Prat.g_01447
OG0001422	Praj.g_01041	Prat.g_00660, Prat.g_00659
OG0001424	Praj.g_01395	Prat.g_00657
OG0001425	Praj.g_02098	Prat.g_01848
OG0001429	Praj.g_00916	Prat.g_00864
OG0001430	Praj.g_00856	Prat.g_01216
OG0001431	Praj.g_01165	Prat.g_01489
OG0001434	Praj.g_00908	Prat.g_00737
OG0001435	Praj.g_00883	Prat.g_00711
OG0001437	Praj.g_00269	Prat.g_00234
OG0001440	Praj.g_01242	Prat.g_00613, Prat.g_01552
OG0001441	Praj.g_00513	Prat.g_00484
OG0001443	Praj.g_01841	Prat.g_01227
OG0001446	Praj.g_00117	Prat.g_01504
OG0001450	Praj.g_00680	Prat.g_00761
OG0001451	Praj.g_00836	Prat.g_00973
OG0001455	Praj.g_00043	Prat.g_01463, Prat.g_00666
OG0001461	Praj.g_01381	Prat.g_00378
OG0001463	Praj.g_00322	Prat.g_00294
OG0001464	Praj.g_00724	Prat.g_00341
OG0001467	Praj.g_00098	Prat.g_01290
OG0001468	Praj.g_00865	Prat.g_00679
OG0001477	Praj.g_01370	Prat.g_01515, Prat.g_01514
OG0001481	Praj.g_01031	Prat.g_00375
OG0001484	Praj.g_01206	Prat.g_00635
OG0001485	Praj.g_01166	Prat.g_01539
OG0001487	Praj.g_01670	Prat.g_01395
OG0001488	Praj.g_01448	Prat.g_01143
OG0001489	Praj.g_01967	Prat.g_01741
OG0001490	Praj.g_01154	Prat.g_00614
OG0001491	Praj.g_00909	Prat.g_00856
OG0001495	Praj.g_01890	Prat.g_01681
OG0001496	Praj.g_01368	Prat.g_01512
OG0001497	Praj.g_01369	Prat.g_01513
OG0001498	Praj.g_00404	Prat.g_00371
OG0001499	Praj.g_00093	Prat.g_00667
OG0001500	Praj.g_00300	Prat.g_00270
OG0001501	Praj.g_01218	Prat.g_00826
OG0001503	Praj.g_01083	Prat.g_01175
OG0001506	Praj.g_01674	Prat.g_01399
OG0001510	Praj.g_02018	Prat.g_01794
OG0001511	Praj.g_00150	Prat.g_00109
OG0001512	Praj.g_01746	Prat.g_01231
OG0001514	Praj.g_01367	Prat.g_01511
OG0001515	Praj.g_00685	Prat.g_00766
OG0001516	Praj.g_00652	Prat.g_01060
OG0001517	Praj.g_00381	Prat.g_01328, Prat.g_00349
OG0001518	Praj.g_02097	Prat.g_01847
OG0001519	Praj.g_02102	Prat.g_01852
OG0001521	Praj.g_00982, Praj.g_01392	Prat.g_00831
OG0001523	Praj.g_01837	Prat.g_01555
OG0001524	Praj.g_01838	Prat.g_01554
OG0001526	Praj.g_00910	Prat.g_01460
OG0001529	Praj.g_00045	Prat.g_00043
OG0001530	Praj.g_00149	Prat.g_00108
OG0001531	Praj.g_00279	Prat.g_00244
OG0001532	Praj.g_01431	Prat.g_01125
OG0001534	Praj.g_01007	Prat.g_00950
OG0001535	Praj.g_00996	Prat.g_00935
OG0001536	Praj.g_00942	Prat.g_00892
OG0001537	Praj.g_00900	Prat.g_00729
OG0001538	Praj.g_00774	Prat.g_01032
OG0001539	Praj.g_00878	Prat.g_00706
OG0001540	Praj.g_00171	Prat.g_00129
OG0001541	Praj.g_00219	Prat.g_00181
OG0001542	Praj.g_00225	Prat.g_00187
OG0001543	Praj.g_00850	Prat.g_01221
OG0001544	Praj.g_02101	Prat.g_01851
OG0001545	Praj.g_02122	Prat.g_01868
OG0001548	Praj.g_01061	Prat.g_00643
OG0001549	Praj.g_00834	Prat.g_00975
OG0001552	Praj.g_01840	Prat.g_01449
OG0001553	Praj.g_01629	Prat.g_01349
OG0001557	Praj.g_00904	Prat.g_00733
OG0001559	Praj.g_00148	Prat.g_00107
OG0001560	Praj.g_00138	Prat.g_00097
OG0001561	Praj.g_01000	Prat.g_00940
OG0001562	Praj.g_00990	Prat.g_00927
OG0001563	Praj.g_01951	Prat.g_01725
OG0001566	Praj.g_00667	Prat.g_00750
OG0001571	Praj.g_01277	Prat.g_01234, Prat.g_01492
OG0001575	Praj.g_00556	Prat.g_00529
OG0001576	Praj.g_01541	Prat.g_01262
OG0001577	Praj.g_01465	Prat.g_01160
OG0001579	Praj.g_00365	Prat.g_00337
OG0001581	Praj.g_01059	Prat.g_00379, Prat.g_00385
OG0001584	Praj.g_00759	Prat.g_01047
OG0001589	Praj.g_01811	Prat.g_01638
OG0001591	Praj.g_00662	Prat.g_00746
OG0001595	Praj.g_00105	Prat.g_00063
OG0001596	Praj.g_00113	Prat.g_00072
OG0001597	Praj.g_01671	Prat.g_01396
OG0001598	Praj.g_01027	Prat.g_00771
OG0001599	Praj.g_00456	Prat.g_00423
OG0001600	Praj.g_00503	Prat.g_00474
OG0001601	Praj.g_00665	Prat.g_00748
OG0001603	Praj.g_00912	Prat.g_00858
OG0001604	Praj.g_00896	Prat.g_00724
OG0001606	Praj.g_01094	Prat.g_00655
OG0001607	Praj.g_01181	Prat.g_00624
OG0001608	Praj.g_01073	Prat.g_00825
OG0001609	Praj.g_01672	Prat.g_01397
OG0001610	Praj.g_01676	Prat.g_01402
OG0001611	Praj.g_01096	Prat.g_00646
OG0001612	Praj.g_00412	Prat.g_01533
OG0001613	Praj.g_01973	Prat.g_01747
OG0001629	Praj.g_01138	Prat.g_01524
OG0001630	Praj.g_00873	Prat.g_00700
OG0001631	Praj.g_00725	Prat.g_01226
OG0001632	Praj.g_01146	Prat.g_00668
OG0001642	Praj.g_01558	Prat.g_00986
OG0001644	Praj.g_00713	Prat.g_00806
OG0001650	Praj.g_01377	Prat.g_01579
OG0001651	Praj.g_01069	Prat.g_00649
OG0001656	Praj.g_00364	Prat.g_00336
OG0001661	Praj.g_01068	Prat.g_01505
OG0001662	Praj.g_01319	Prat.g_01523
OG0001663	Praj.g_01478	Prat.g_01173
OG0001664	Praj.g_01570	Prat.g_00381
OG0001665	Praj.g_01572	Prat.g_01195
OG0001673	Praj.g_00272	Prat.g_00237
OG0001676	Praj.g_00366	Prat.g_00338
OG0001688	Praj.g_00977, Praj.g_01394	Prat.g_00654
OG0001689	Praj.g_02023	Prat.g_01798
OG0001691	Praj.g_01010	Prat.g_00952
OG0001692	Praj.g_01627	Prat.g_01347
OG0001694	Praj.g_00317	Prat.g_00289
OG0001696	Praj.g_00837	Prat.g_00972
OG0001697	Praj.g_00911	Prat.g_00857
OG0001699	Praj.g_00453	Prat.g_01237
OG0001703	Praj.g_00470	Prat.g_00437
OG0001706	Praj.g_01238	Prat.g_00460
OG0001708	Praj.g_01479	Prat.g_01174
OG0001713	Praj.g_01088	Prat.g_01149
OG0001721	Praj.g_01295	Prat.g_00652
OG0001722	Praj.g_00871	Prat.g_00698
OG0001723	Praj.g_01738	Prat.g_00830
OG0001727	Praj.g_01293	Prat.g_00656
OG0001742	Praj.g_01207	Prat.g_00620
OG0001746	Praj.g_01168	Prat.g_01517
OG0001757	Praj.g_01135	Prat.g_00630
OG0001769	Praj.g_01387	Prat.g_01222
OG0001776	Praj.g_01052	Prat.g_00631
OG0001810	Praj.g_00694	Prat.g_00832
OG0001816	Praj.g_00875	Prat.g_00703
OG0001835	Praj.g_01373	Prat.g_01543
OG0001907	Praj.g_00181	Prat.g_01459
OG0001916	Praj.g_00488	Prat.g_00457
OG0001955	Praj.g_00077	Prat.g_01218
OG0001956	Praj.g_00830	Prat.g_00979
OG0001963	Praj.g_01895	Prat.g_01466
OG0001977	Praj.g_02108	Prat.g_01859
OG0002036	Praj.g_01211	Prat.g_01467
OG0002052	Praj.g_00848	Prat.g_00945
OG0002164	Praj.g_01039	Prat.g_00687
OG0002165	Praj.g_00096	Prat.g_00677, Prat.g_01581
OG0002176	Praj.g_01161	Prat.g_00651
OG0002177	Praj.g_01400	Prat.g_00598
OG0002232	Praj.g_00675	Prat.g_00756
OG0002240	Praj.g_00161	Prat.g_00120
OG0002273	Praj.g_01179	Prat.g_00621
OG0002282	Praj.g_00860	Prat.g_01450
OG0002283	Praj.g_01342	Prat.g_01207
OG0002284	Praj.g_01513	Prat.g_00638
OG0002293	Praj.g_01033	Prat.g_00780
OG0002294	Praj.g_00088, Praj.g_01029	Prat.g_00689
OG0002345	Praj.g_01364, Praj.g_01254	Prat.g_01501
OG0002346	Praj.g_01569	Prat.g_01196
OG0002372	Praj.g_01839	Prat.g_00077
OG0002383	Praj.g_01338	Prat.g_00623
OG0002392	Praj.g_01093, Praj.g_00078, Praj.g_01221	Prat.g_01201
OG0002427	Praj.g_01074	Prat.g_00669
OG0002434	Praj.g_00550	Prat.g_00521
OG0002453	Praj.g_01209	Prat.g_01506, Prat.g_01562
OG0002455	Praj.g_01743	Prat.g_01206
OG0002456	Praj.g_01984	Prat.g_01758
OG0002501	Praj.g_00083	Prat.g_01209
OG0002502	Praj.g_00090	Prat.g_00681
OG0002503	Praj.g_00460	Prat.g_00427
OG0002504	Praj.g_00697	Prat.g_00787
OG0002505	Praj.g_00838	Prat.g_01490
OG0002508	Praj.g_01098	Prat.g_00642
OG0002509	Praj.g_01234	Prat.g_01526
OG0002510	Praj.g_01240	Prat.g_00819
OG0002511	Praj.g_01261	Prat.g_00673
OG0002512	Praj.g_01399	Prat.g_00599
OG0002513	Praj.g_01491	Prat.g_01186
OG0002514	Praj.g_01710	Prat.g_01438
OG0002515	Praj.g_01836	Prat.g_01556
OG0002516	Praj.g_01864	Prat.g_01185
OG0002517	Praj.g_01896	Prat.g_01481
OG0002654	Praj.g_01046	Prat.g_00661
OG0002655	Praj.g_01050	Prat.g_01223
OG0002659	Praj.g_01742	Prat.g_00674
OG0002719	Praj.g_01085	Prat.g_01475
OG0002811	Praj.g_01153	Prat.g_00633
OG0002818	Praj.g_01486	Prat.g_00672
OG0002819	Praj.g_01512	Prat.g_01540
OG0003069	Praj.g_01235	Prat.g_00676
OG0003228	Praj.g_00783	Prat.g_01461
OG0003230	Praj.g_01182	Prat.g_00653
OG0003413	Praj.g_01047	Prat.g_00823
OG0003796	Praj.g_01042	Prat.g_00663
OG0003803	Praj.g_01897	Prat.g_01482
OG0004191	Praj.g_01136	Prat.g_00629
