Orthogroup	Praj	Syae
OG0001167	Praj.g_01803	Syae.g_01031
OG0001168	Praj.g_01804	Syae.g_01033
OG0001169	Praj.g_01806	Syae.g_01035
OG0001170	Praj.g_01808	Syae.g_01037
OG0001171	Praj.g_01818	Syae.g_01047
OG0001172	Praj.g_01872	Syae.g_02036
OG0001173	Praj.g_01873	Syae.g_02037
OG0001174	Praj.g_01881	Syae.g_02045
OG0001175	Praj.g_01882	Syae.g_02046
OG0001176	Praj.g_01893	Syae.g_02076
OG0001177	Praj.g_01891	Syae.g_02073
OG0001178	Praj.g_01236	Syae.g_01168
OG0001179	Praj.g_01935	Syae.g_02106
OG0001180	Praj.g_01958	Syae.g_02130
OG0001181	Praj.g_01962	Syae.g_02134
OG0001182	Praj.g_01970	Syae.g_02143
OG0001183	Praj.g_01976	Syae.g_02147
OG0001184	Praj.g_01992	Syae.g_01862
OG0001185	Praj.g_02007	Syae.g_01835
OG0001188	Praj.g_02062	Syae.g_01783
OG0001189	Praj.g_02079	Syae.g_01767
OG0001190	Praj.g_02084	Syae.g_01567
OG0001191	Praj.g_02094	Syae.g_01580
OG0001192	Praj.g_02099	Syae.g_01587
OG0001193	Praj.g_02112	Syae.g_01617
OG0001194	Praj.g_02113	Syae.g_01625
OG0001195	Praj.g_02114	Syae.g_01626
OG0001196	Praj.g_02136	Syae.g_01695
OG0001197	Praj.g_02138	Syae.g_01697
OG0001198	Praj.g_02146	Syae.g_01709
OG0001199	Praj.g_00112	Syae.g_01291
OG0001200	Praj.g_00114	Syae.g_01293
OG0001201	Praj.g_00146	Syae.g_01364
OG0001202	Praj.g_00239	Syae.g_01494
OG0001203	Praj.g_00278	Syae.g_02240
OG0001204	Praj.g_00284	Syae.g_02022
OG0001205	Praj.g_00439	Syae.g_00984
OG0001206	Praj.g_00458	Syae.g_02502
OG0001207	Praj.g_00469	Syae.g_02300
OG0001208	Praj.g_00475	Syae.g_02311
OG0001209	Praj.g_00526	Syae.g_02377
OG0001210	Praj.g_00531	Syae.g_02387
OG0001211	Praj.g_00541	Syae.g_02403
OG0001212	Praj.g_00583	Syae.g_02460
OG0001213	Praj.g_00617	Syae.g_00062
OG0001214	Praj.g_00625	Syae.g_00076
OG0001215	Praj.g_00683	Syae.g_00757
OG0001216	Praj.g_00700	Syae.g_00470
OG0001217	Praj.g_00091	Syae.g_00151
OG0001218	Praj.g_00740	Syae.g_02605
OG0001219	Praj.g_00915	Syae.g_00312
OG0001220	Praj.g_00825	Syae.g_00880
OG0001221	Praj.g_00899	Syae.g_00559
OG0001222	Praj.g_00847	Syae.g_00347
OG0001223	Praj.g_00964	Syae.g_00392
OG0001224	Praj.g_01020	Syae.g_00797
OG0001225	Praj.g_01022	Syae.g_00795
OG0001227	Praj.g_01045	Syae.g_01600
OG0001228	Praj.g_01411	Syae.g_01004
OG0001229	Praj.g_01160	Syae.g_00771
OG0001230	Praj.g_01623	Syae.g_02662
OG0001231	Praj.g_00744	Syae.g_01729
OG0001232	Praj.g_01789	Syae.g_01197
OG0001233	Praj.g_01809	Syae.g_01038
OG0001234	Praj.g_01884	Syae.g_02050
OG0001235	Praj.g_01888	Syae.g_02066
OG0001236	Praj.g_01989	Syae.g_01867
OG0001237	Praj.g_01993	Syae.g_01860
OG0001238	Praj.g_02095	Syae.g_01582
OG0001239	Praj.g_00109	Syae.g_01288
OG0001240	Praj.g_00131	Syae.g_01347
OG0001241	Praj.g_00140	Syae.g_01357
OG0001242	Praj.g_00159	Syae.g_01387
OG0001243	Praj.g_00166	Syae.g_01395
OG0001244	Praj.g_00182	Syae.g_01425
OG0001245	Praj.g_01244	Syae.g_00149
OG0001246	Praj.g_00496	Syae.g_02337
OG0001247	Praj.g_00676	Syae.g_00482
OG0001248	Praj.g_00678	Syae.g_00485
OG0001249	Praj.g_00373	Syae.g_02186
OG0001251	Praj.g_01858	Syae.g_01632
OG0001252	Praj.g_01015	Syae.g_00804
OG0001253	Praj.g_01728	Syae.g_00243
OG0001254	Praj.g_01834	Syae.g_00637
OG0001255	Praj.g_01477	Syae.g_00667
OG0001256	Praj.g_01719	Syae.g_01149
OG0001257	Praj.g_01724	Syae.g_00295
OG0001259	Praj.g_01807	Syae.g_01036
OG0001260	Praj.g_01824	Syae.g_01058
OG0001261	Praj.g_01943	Syae.g_02115
OG0001262	Praj.g_02077	Syae.g_01769
OG0001263	Praj.g_00169	Syae.g_01399
OG0001264	Praj.g_01508, Praj.g_01902, Praj.g_00375, Praj.g_01898, Praj.g_01595	Syae.g_01222
OG0001269	Praj.g_00824	Syae.g_00225
OG0001273	Praj.g_00619	Syae.g_00069
OG0001277	Praj.g_02123	Syae.g_01677
OG0001279	Praj.g_01155	Syae.g_00007
OG0001280	Praj.g_01527	Syae.g_00958
OG0001281	Praj.g_01533	Syae.g_00969
OG0001282	Praj.g_01576	Syae.g_02298
OG0001283	Praj.g_02132	Syae.g_01688
OG0001284	Praj.g_01705	Syae.g_01132
OG0001285	Praj.g_01792	Syae.g_00237
OG0001287	Praj.g_02014	Syae.g_01827
OG0001288	Praj.g_02025	Syae.g_01815
OG0001289	Praj.g_00125	Syae.g_01330
OG0001290	Praj.g_00139	Syae.g_01356
OG0001294	Praj.g_01497, Praj.g_01564	Syae.g_00593
OG0001295	Praj.g_01485	Syae.g_02389
OG0001296	Praj.g_00501	Syae.g_02343
OG0001297	Praj.g_00506	Syae.g_02347
OG0001299	Praj.g_00655	Syae.g_00599
OG0001300	Praj.g_00687	Syae.g_00766
OG0001301	Praj.g_00689	Syae.g_00780
OG0001302	Praj.g_00913	Syae.g_00110
OG0001303	Praj.g_01344	Syae.g_00314
OG0001304	Praj.g_01006	Syae.g_00436
OG0001305	Praj.g_00842	Syae.g_00786
OG0001306	Praj.g_01475	Syae.g_00943
OG0001307	Praj.g_01547	Syae.g_02059
OG0001310	Praj.g_01779	Syae.g_01178
OG0001311	Praj.g_00998	Syae.g_00425
OG0001312	Praj.g_00924	Syae.g_00326
OG0001315	Praj.g_01974	Syae.g_02145
OG0001316	Praj.g_00180	Syae.g_01415
OG0001317	Praj.g_00274	Syae.g_02235
OG0001318	Praj.g_00295	Syae.g_02004
OG0001321	Praj.g_00445	Syae.g_00978
OG0001322	Praj.g_00446	Syae.g_00977
OG0001324	Praj.g_00688	Syae.g_00767
OG0001325	Praj.g_00703	Syae.g_00465
OG0001326	Praj.g_01850	Syae.g_01641
OG0001327	Praj.g_00876	Syae.g_00586
OG0001328	Praj.g_00895	Syae.g_00565
OG0001330	Praj.g_01521	Syae.g_00950
OG0001331	Praj.g_01581	Syae.g_02293
OG0001332	Praj.g_01677	Syae.g_01077
OG0001334	Praj.g_01979	Syae.g_02156
OG0001335	Praj.g_01980	Syae.g_02157
OG0001336	Praj.g_02133	Syae.g_01689
OG0001337	Praj.g_00367	Syae.g_02153, Syae.g_02175
OG0001339	Praj.g_00142	Syae.g_01359
OG0001340	Praj.g_00368	Syae.g_02176
OG0001341	Praj.g_00069	Syae.g_00737
OG0001342	Praj.g_01335, Praj.g_00976, Praj.g_00975	Syae.g_02559
OG0001343	Praj.g_00867	Syae.g_01629
OG0001344	Praj.g_01457	Syae.g_00916
OG0001345	Praj.g_01441	Syae.g_00886
OG0001346	Praj.g_01529	Syae.g_00962
OG0001347	Praj.g_02039	Syae.g_01907
OG0001348	Praj.g_01082	Syae.g_00821
OG0001350	Praj.g_00277	Syae.g_02239
OG0001351	Praj.g_00448	Syae.g_02492
OG0001352	Praj.g_00672	Syae.g_00666
OG0001354	Praj.g_00956	Syae.g_00379
OG0001355	Praj.g_01726	Syae.g_00120
OG0001356	Praj.g_01119	Syae.g_00820
OG0001358	Praj.g_00608	Syae.g_00046
OG0001359	Praj.g_00868	Syae.g_01628
OG0001360	Praj.g_01439	Syae.g_00883
OG0001362	Praj.g_01646	Syae.g_02637
OG0001363	Praj.g_00454	Syae.g_02635
OG0001368	Praj.g_01171, Praj.g_01152	Syae.g_02023
OG0001369	Praj.g_00130	Syae.g_01346
OG0001370	Praj.g_01193	Syae.g_01270, Syae.g_00109
OG0001373	Praj.g_01849	Syae.g_01640
OG0001374	Praj.g_01857	Syae.g_01648
OG0001375	Praj.g_00866	Syae.g_01630
OG0001376	Praj.g_00854	Syae.g_01589
OG0001377	Praj.g_00855	Syae.g_01588
OG0001378	Praj.g_00428	Syae.g_00998
OG0001385	Praj.g_01846	Syae.g_01637
OG0001386	Praj.g_01847	Syae.g_01638
OG0001387	Praj.g_01848	Syae.g_01639
OG0001388	Praj.g_01851	Syae.g_01642
OG0001389	Praj.g_01852	Syae.g_01643
OG0001390	Praj.g_01853	Syae.g_01644
OG0001391	Praj.g_01854	Syae.g_01645
OG0001392	Praj.g_01855	Syae.g_01646
OG0001393	Praj.g_01856	Syae.g_01647
OG0001394	Praj.g_00903	Syae.g_00553
OG0001395	Praj.g_01009	Syae.g_00446
OG0001396	Praj.g_02040	Syae.g_01791, Syae.g_01238, Syae.g_01908
OG0001397	Praj.g_01647	Syae.g_02636
OG0001398	Praj.g_00717	Syae.g_00289
OG0001401	Praj.g_00807	Syae.g_00835
OG0001402	Praj.g_00612	Syae.g_00051
OG0001404	Praj.g_00106	Syae.g_01283
OG0001405	Praj.g_00361	Syae.g_02159
OG0001406	Praj.g_00853	Syae.g_01590
OG0001407	Praj.g_00858	Syae.g_02368
OG0001408	Praj.g_00082	Syae.g_00712
OG0001410	Praj.g_01548	Syae.g_02060
OG0001412	Praj.g_02038	Syae.g_01240
OG0001413	Praj.g_00745	Syae.g_00123
OG0001417	Praj.g_01496	Syae.g_00378
OG0001419	Praj.g_00736	Syae.g_02369
OG0001420	Praj.g_01142	Syae.g_00727, Syae.g_02365
OG0001421	Praj.g_01720	Syae.g_00241
OG0001422	Praj.g_01041	Syae.g_00953
OG0001425	Praj.g_02098	Syae.g_01586
OG0001429	Praj.g_00916	Syae.g_00315
OG0001430	Praj.g_00856	Syae.g_01560
OG0001432	Praj.g_00988	Syae.g_00742
OG0001433	Praj.g_01118	Syae.g_00819
OG0001434	Praj.g_00908	Syae.g_00548
OG0001435	Praj.g_00883	Syae.g_00579
OG0001439	Praj.g_00342	Syae.g_01929
OG0001442	Praj.g_01612	Syae.g_00538
OG0001443	Praj.g_01841	Syae.g_01594
OG0001445	Praj.g_00064, Praj.g_01504, Praj.g_01506, Praj.g_01510, Praj.g_01515, Praj.g_02036, Praj.g_00068, Praj.g_01382, Praj.g_01516, Praj.g_01511, Praj.g_00086, Praj.g_00080, Praj.g_00059, Praj.g_01509, Praj.g_00058, Praj.g_01514, Praj.g_02042	Syae.g_02524
OG0001447	Praj.g_00167	Syae.g_01396
OG0001453	Praj.g_00967	Syae.g_00399
OG0001454	Praj.g_01237	Syae.g_00131
OG0001456	Praj.g_01503	Syae.g_01650
OG0001457	Praj.g_01502	Syae.g_01651
OG0001458	Praj.g_01501	Syae.g_01652
OG0001459	Praj.g_01123	Syae.g_00621
OG0001460	Praj.g_01117	Syae.g_00818
OG0001461	Praj.g_01381	Syae.g_00063
OG0001468	Praj.g_00865	Syae.g_00113
OG0001470	Praj.g_02057	Syae.g_01006
OG0001471	Praj.g_01498	Syae.g_01934
OG0001473	Praj.g_01560	Syae.g_00107
OG0001474	Praj.g_00385	Syae.g_02199
OG0001475	Praj.g_02052	Syae.g_01008
OG0001476	Praj.g_01454	Syae.g_00908
OG0001477	Praj.g_01370	Syae.g_00776
OG0001482	Praj.g_01044	Syae.g_00388
OG0001484	Praj.g_01206	Syae.g_01649
OG0001487	Praj.g_01670	Syae.g_02606
OG0001488	Praj.g_01448	Syae.g_00898
OG0001489	Praj.g_01967	Syae.g_02139
OG0001495	Praj.g_01890	Syae.g_02072
OG0001496	Praj.g_01368	Syae.g_00774
OG0001497	Praj.g_01369	Syae.g_00775
OG0001498	Praj.g_00404	Syae.g_02220
OG0001499	Praj.g_00093	Syae.g_00216
OG0001504	Praj.g_01124	Syae.g_00622
OG0001507	Praj.g_01140	Syae.g_00192
OG0001508	Praj.g_02053	Syae.g_01005
OG0001510	Praj.g_02018	Syae.g_01823
OG0001511	Praj.g_00150	Syae.g_01372
OG0001512	Praj.g_01746	Syae.g_02241
OG0001513	Praj.g_00041	Syae.g_01861
OG0001514	Praj.g_01367	Syae.g_00773
OG0001515	Praj.g_00685	Syae.g_00762
OG0001516	Praj.g_00652	Syae.g_00602
OG0001517	Praj.g_00381	Syae.g_02193
OG0001518	Praj.g_02097	Syae.g_01584
OG0001519	Praj.g_02102	Syae.g_01596
OG0001528	Praj.g_02056	Syae.g_01007
OG0001529	Praj.g_00045	Syae.g_01760
OG0001530	Praj.g_00149	Syae.g_01370
OG0001531	Praj.g_00279	Syae.g_02242
OG0001532	Praj.g_01431	Syae.g_00655
OG0001534	Praj.g_01007	Syae.g_00437
OG0001535	Praj.g_00996	Syae.g_00421
OG0001536	Praj.g_00942	Syae.g_00355
OG0001537	Praj.g_00900	Syae.g_00558
OG0001538	Praj.g_00774	Syae.g_00516
OG0001539	Praj.g_00878	Syae.g_00584
OG0001540	Praj.g_00171	Syae.g_01401
OG0001541	Praj.g_00219	Syae.g_01465
OG0001542	Praj.g_00225	Syae.g_01474
OG0001543	Praj.g_00850	Syae.g_01516
OG0001544	Praj.g_02101	Syae.g_01595
OG0001545	Praj.g_02122	Syae.g_01676
OG0001548	Praj.g_01061	Syae.g_00142
OG0001549	Praj.g_00834	Syae.g_00882
OG0001551	Praj.g_01843	Syae.g_00815
OG0001556	Praj.g_01109	Syae.g_00648
OG0001557	Praj.g_00904	Syae.g_00552
OG0001559	Praj.g_00148	Syae.g_01369
OG0001560	Praj.g_00138	Syae.g_01355
OG0001561	Praj.g_01000	Syae.g_00427
OG0001562	Praj.g_00990	Syae.g_00413
OG0001563	Praj.g_01951	Syae.g_02124
OG0001570	Praj.g_01284	Syae.g_00278
OG0001575	Praj.g_00556	Syae.g_02420
OG0001576	Praj.g_01541	Syae.g_02478
OG0001577	Praj.g_01465	Syae.g_00925
OG0001578	Praj.g_01362	Syae.g_00625
OG0001579	Praj.g_00365	Syae.g_02165
OG0001582	Praj.g_01494	Syae.g_00443
OG0001589	Praj.g_01811	Syae.g_01040
OG0001623	Praj.g_00369	Syae.g_02179
OG0001634	Praj.g_00658	Syae.g_00596
OG0001642	Praj.g_01558	Syae.g_00878
OG0001644	Praj.g_00713	Syae.g_00452
OG0001656	Praj.g_00364	Syae.g_02164
OG0001659	Praj.g_01435	Syae.g_00650
OG0001666	Praj.g_01122	Syae.g_00214
OG0001667	Praj.g_01164	Syae.g_00731
OG0001673	Praj.g_00272	Syae.g_02233
OG0001676	Praj.g_00366	Syae.g_02167
OG0001691	Praj.g_01010	Syae.g_00044
OG0001692	Praj.g_01627	Syae.g_02657
OG0001694	Praj.g_00317	Syae.g_01967
OG0001695	Praj.g_02118	Syae.g_01670
OG0001700	Praj.g_01116	Syae.g_00290
OG0001703	Praj.g_00470	Syae.g_02301
OG0001713	Praj.g_01088	Syae.g_00907
OG0001715	Praj.g_01177	Syae.g_00148
OG0001733	Praj.g_01107	Syae.g_00589
OG0001738	Praj.g_00355	Syae.g_01915
OG0001739	Praj.g_02117	Syae.g_01668
OG0001740	Praj.g_02121	Syae.g_01673
OG0001746	Praj.g_01168	Syae.g_01064
OG0001769	Praj.g_01387	Syae.g_00093
OG0001810	Praj.g_00694	Syae.g_01413
OG0001816	Praj.g_00875	Syae.g_00587
OG0001835	Praj.g_01373	Syae.g_00862
OG0001907	Praj.g_00181	Syae.g_01419
OG0001915	Praj.g_02140	Syae.g_01704
OG0001916	Praj.g_00488	Syae.g_02326
OG0001954	Praj.g_01167	Syae.g_00273
OG0001978	Praj.g_00039, Praj.g_01754, Praj.g_01901, Praj.g_00421	Syae.g_01797, Syae.g_02689
OG0001990	Praj.g_00066	Syae.g_01674
OG0001991	Praj.g_01120	Syae.g_00567
OG0002018	Praj.g_02120	Syae.g_01672
OG0002227	Praj.g_01111	Syae.g_01585
OG0002347	Praj.g_01795	Syae.g_01195
OG0002374	Praj.g_01114	Syae.g_00669
OG0002380	Praj.g_01376	Syae.g_00141
OG0002381	Praj.g_01551	Syae.g_01314
OG0002449	Praj.g_02119	Syae.g_01671
OG0002506	Praj.g_00861	Syae.g_01623
OG0002563	Praj.g_01608	Syae.g_01087
OG0003233	Praj.g_01751	Syae.g_01310
OG0003784	Praj.g_01906	Syae.g_02545
