Orthogroup	Praj	Pras
OG0001147	Praj.g_01550	Pras.g_00236
OG0001148	Praj.g_01577	Pras.g_00252
OG0001149	Praj.g_01578	Pras.g_00253
OG0001150	Praj.g_01579	Pras.g_00254
OG0001151	Praj.g_01590	Pras.g_00265
OG0001152	Praj.g_01591	Pras.g_00266
OG0001153	Praj.g_01662	Pras.g_00382
OG0001154	Praj.g_01663	Pras.g_00384
OG0001155	Praj.g_01679	Pras.g_00396, Pras.g_00397
OG0001156	Praj.g_01682	Pras.g_00400
OG0001157	Praj.g_01683	Pras.g_00401
OG0001158	Praj.g_01684	Pras.g_00402
OG0001160	Praj.g_01711	Pras.g_00428
OG0001161	Praj.g_01499	Pras.g_00441
OG0001162	Praj.g_01723	Pras.g_00452
OG0001163	Praj.g_01761	Pras.g_00542
OG0001164	Praj.g_01765	Pras.g_00546
OG0001165	Praj.g_01767	Pras.g_00549
OG0001166	Praj.g_01785	Pras.g_00569
OG0001167	Praj.g_01803	Pras.g_00586
OG0001168	Praj.g_01804	Pras.g_00588
OG0001169	Praj.g_01806	Pras.g_00590
OG0001170	Praj.g_01808	Pras.g_00592
OG0001171	Praj.g_01818	Pras.g_00602
OG0001172	Praj.g_01872	Pras.g_00616
OG0001173	Praj.g_01873	Pras.g_00617
OG0001174	Praj.g_01881	Pras.g_00625
OG0001175	Praj.g_01882	Pras.g_00626
OG0001176	Praj.g_01893	Pras.g_00633
OG0001177	Praj.g_01891	Pras.g_00636
OG0001178	Praj.g_01236	Pras.g_00641
OG0001179	Praj.g_01935	Pras.g_00671
OG0001180	Praj.g_01958	Pras.g_00693
OG0001181	Praj.g_01962	Pras.g_00697
OG0001182	Praj.g_01970	Pras.g_00704
OG0001183	Praj.g_01976	Pras.g_00708
OG0001184	Praj.g_01992	Pras.g_00724
OG0001185	Praj.g_02007	Pras.g_00738
OG0001186	Praj.g_02046	Pras.g_00762
OG0001187	Praj.g_02060	Pras.g_00766
OG0001188	Praj.g_02062	Pras.g_00769
OG0001189	Praj.g_02079	Pras.g_00786
OG0001190	Praj.g_02084	Pras.g_00790
OG0001191	Praj.g_02094	Pras.g_00800
OG0001192	Praj.g_02099	Pras.g_00804
OG0001193	Praj.g_02112	Pras.g_00815
OG0001194	Praj.g_02113	Pras.g_00816
OG0001195	Praj.g_02114	Pras.g_00817
OG0001196	Praj.g_02136	Pras.g_00830
OG0001197	Praj.g_02138	Pras.g_00831
OG0001198	Praj.g_02146	Pras.g_00839
OG0001199	Praj.g_00112	Pras.g_00925
OG0001200	Praj.g_00114	Pras.g_00927
OG0001201	Praj.g_00146	Pras.g_00959
OG0001202	Praj.g_00239	Pras.g_01050
OG0001203	Praj.g_00278	Pras.g_01090
OG0001204	Praj.g_00284	Pras.g_01095
OG0001205	Praj.g_00439	Pras.g_01323
OG0001206	Praj.g_00458	Pras.g_01340
OG0001207	Praj.g_00469	Pras.g_01355
OG0001208	Praj.g_00475	Pras.g_01360
OG0001209	Praj.g_00526	Pras.g_01412
OG0001210	Praj.g_00531	Pras.g_01417
OG0001211	Praj.g_00541	Pras.g_01427
OG0001212	Praj.g_00583	Pras.g_01472
OG0001213	Praj.g_00617	Pras.g_01505
OG0001214	Praj.g_00625	Pras.g_01513
OG0001215	Praj.g_00683	Pras.g_01566
OG0001216	Praj.g_00700	Pras.g_01608
OG0001217	Praj.g_00091	Pras.g_01649
OG0001218	Praj.g_00740	Pras.g_01657
OG0001219	Praj.g_00915	Pras.g_01690
OG0001220	Praj.g_00825	Pras.g_01752
OG0001221	Praj.g_00899	Pras.g_01812
OG0001222	Praj.g_00847	Pras.g_01851
OG0001223	Praj.g_00964	Pras.g_01877
OG0001224	Praj.g_01020	Pras.g_01930
OG0001225	Praj.g_01022	Pras.g_01932
OG0001227	Praj.g_01045	Pras.g_01976
OG0001228	Praj.g_01411	Pras.g_00102
OG0001229	Praj.g_01160	Pras.g_00248
OG0001230	Praj.g_01623	Pras.g_00342
OG0001231	Praj.g_00744	Pras.g_00450
OG0001232	Praj.g_01789	Pras.g_00573
OG0001233	Praj.g_01809	Pras.g_00593
OG0001234	Praj.g_01884	Pras.g_00628
OG0001235	Praj.g_01888	Pras.g_00638
OG0001236	Praj.g_01989	Pras.g_00721
OG0001237	Praj.g_01993	Pras.g_00725
OG0001238	Praj.g_02095	Pras.g_00801
OG0001240	Praj.g_00131	Pras.g_00944
OG0001241	Praj.g_00140	Pras.g_00952
OG0001242	Praj.g_00159	Pras.g_00970
OG0001243	Praj.g_00166	Pras.g_00976
OG0001244	Praj.g_00182	Pras.g_00992
OG0001245	Praj.g_01244	Pras.g_01233
OG0001246	Praj.g_00496	Pras.g_01382
OG0001247	Praj.g_00676	Pras.g_01559
OG0001248	Praj.g_00678	Pras.g_01561
OG0001249	Praj.g_00373	Pras.g_01679
OG0001251	Praj.g_01858	Pras.g_01789
OG0001252	Praj.g_01015	Pras.g_01925
OG0001253	Praj.g_01728	Pras.g_01977
OG0001254	Praj.g_01834	Pras.g_00025
OG0001255	Praj.g_01477	Pras.g_00040
OG0001256	Praj.g_01719	Pras.g_00443
OG0001257	Praj.g_01724	Pras.g_00449
OG0001259	Praj.g_01807	Pras.g_00591
OG0001260	Praj.g_01824	Pras.g_00608
OG0001261	Praj.g_01943	Pras.g_00679
OG0001262	Praj.g_02077	Pras.g_00784
OG0001263	Praj.g_00169	Pras.g_00979
OG0001264	Praj.g_01902, Praj.g_00375, Praj.g_01898, Praj.g_01595	Pras.g_00119
OG0001269	Praj.g_00824	Pras.g_01212
OG0001273	Praj.g_00619	Pras.g_01507
OG0001277	Praj.g_02123	Pras.g_01966
OG0001279	Praj.g_01155	Pras.g_00152
OG0001280	Praj.g_01527	Pras.g_00208
OG0001282	Praj.g_01576	Pras.g_00251
OG0001283	Praj.g_02132	Pras.g_00270
OG0001284	Praj.g_01705	Pras.g_00423
OG0001285	Praj.g_01792	Pras.g_00576
OG0001286	Praj.g_01956	Pras.g_00691
OG0001287	Praj.g_02014	Pras.g_00745
OG0001288	Praj.g_02025	Pras.g_00754
OG0001289	Praj.g_00125	Pras.g_00938
OG0001290	Praj.g_00139	Pras.g_00951
OG0001294	Praj.g_01497, Praj.g_01564	Pras.g_01231
OG0001295	Praj.g_01485	Pras.g_01345
OG0001296	Praj.g_00501	Pras.g_01387
OG0001297	Praj.g_00506	Pras.g_01392
OG0001299	Praj.g_00655	Pras.g_01542
OG0001300	Praj.g_00687	Pras.g_01569
OG0001301	Praj.g_00689	Pras.g_01572
OG0001302	Praj.g_00913	Pras.g_01688
OG0001303	Praj.g_01344	Pras.g_01892
OG0001304	Praj.g_01006	Pras.g_01919
OG0001305	Praj.g_00842	Pras.g_01938
OG0001306	Praj.g_01475	Pras.g_00042
OG0001307	Praj.g_01547	Pras.g_00233
OG0001308	Praj.g_01642	Pras.g_00360
OG0001309	Praj.g_00510	Pras.g_00447
OG0001310	Praj.g_01779	Pras.g_00562
OG0001311	Praj.g_00998	Pras.g_01911
OG0001315	Praj.g_01974	Pras.g_00913
OG0001316	Praj.g_00180	Pras.g_00991
OG0001317	Praj.g_00274	Pras.g_01086
OG0001318	Praj.g_00295	Pras.g_01108
OG0001320	Praj.g_01148	Pras.g_00539, Pras.g_01235
OG0001321	Praj.g_00445	Pras.g_01329
OG0001322	Praj.g_00446	Pras.g_01330
OG0001324	Praj.g_00688	Pras.g_01570
OG0001325	Praj.g_00703	Pras.g_01611
OG0001326	Praj.g_01850	Pras.g_01777
OG0001327	Praj.g_00876	Pras.g_01950
OG0001328	Praj.g_00895	Pras.g_01975
OG0001329	Praj.g_01727	Pras.g_00017
OG0001330	Praj.g_01521	Pras.g_00177
OG0001331	Praj.g_01581	Pras.g_00256
OG0001332	Praj.g_01677	Pras.g_00394
OG0001334	Praj.g_01979	Pras.g_00711
OG0001335	Praj.g_01980	Pras.g_00712
OG0001336	Praj.g_02133	Pras.g_00827
OG0001339	Praj.g_00142	Pras.g_00954
OG0001340	Praj.g_00368	Pras.g_01180
OG0001341	Praj.g_00069	Pras.g_01647
OG0001342	Praj.g_01335, Praj.g_00976, Praj.g_00975, Praj.g_01316, Praj.g_01051	Pras.g_01683
OG0001343	Praj.g_00867	Pras.g_01786
OG0001344	Praj.g_01457	Pras.g_00060
OG0001345	Praj.g_01441	Pras.g_00075
OG0001346	Praj.g_01529	Pras.g_00210
OG0001350	Praj.g_00277	Pras.g_01089
OG0001352	Praj.g_00672	Pras.g_01556
OG0001355	Praj.g_01726	Pras.g_00144
OG0001358	Praj.g_00608	Pras.g_01496
OG0001359	Praj.g_00868	Pras.g_01787
OG0001360	Praj.g_01439	Pras.g_01978
OG0001362	Praj.g_01646	Pras.g_00364
OG0001363	Praj.g_00454	Pras.g_00366
OG0001365	Praj.g_02088	Pras.g_00794
OG0001369	Praj.g_00130	Pras.g_00943
OG0001370	Praj.g_01193	Pras.g_01337
OG0001371	Praj.g_00671	Pras.g_01555
OG0001373	Praj.g_01849	Pras.g_01776
OG0001374	Praj.g_01857	Pras.g_01784
OG0001375	Praj.g_00866	Pras.g_01785
OG0001376	Praj.g_00854	Pras.g_01944
OG0001377	Praj.g_00855	Pras.g_01945
OG0001378	Praj.g_00428	Pras.g_01987
OG0001380	Praj.g_01484	Pras.g_00238
OG0001381	Praj.g_01573	Pras.g_00244
OG0001384	Praj.g_01084, Praj.g_01070	Pras.g_01634, Pras.g_00440
OG0001385	Praj.g_01846	Pras.g_01773
OG0001386	Praj.g_01847	Pras.g_01774
OG0001387	Praj.g_01848	Pras.g_01775
OG0001388	Praj.g_01851	Pras.g_01778
OG0001389	Praj.g_01852	Pras.g_01779
OG0001390	Praj.g_01853	Pras.g_01780
OG0001391	Praj.g_01854	Pras.g_01781
OG0001392	Praj.g_01855	Pras.g_01782
OG0001393	Praj.g_01856	Pras.g_01783
OG0001394	Praj.g_00903	Pras.g_01816
OG0001395	Praj.g_01009	Pras.g_01921
OG0001397	Praj.g_01647	Pras.g_00365
OG0001403	Praj.g_00030	Pras.g_00872
OG0001404	Praj.g_00106	Pras.g_00920
OG0001405	Praj.g_00361	Pras.g_01178
OG0001406	Praj.g_00853	Pras.g_01943
OG0001407	Praj.g_00858	Pras.g_01956
OG0001408	Praj.g_00082	Pras.g_01961
OG0001409	Praj.g_01453	Pras.g_00063
OG0001410	Praj.g_01548	Pras.g_00234
OG0001413	Praj.g_00745	Pras.g_00438
OG0001414	Praj.g_00268	Pras.g_01081
OG0001415	Praj.g_00270	Pras.g_01083
OG0001417	Praj.g_01496	Pras.g_01347
OG0001418	Praj.g_00677	Pras.g_01560
OG0001419	Praj.g_00736	Pras.g_01957
OG0001420	Praj.g_01142	Pras.g_01996
OG0001421	Praj.g_01720	Pras.g_00444
OG0001422	Praj.g_01041	Pras.g_00467
OG0001423	Praj.g_01598	Pras.g_01277, Pras.g_01276
OG0001429	Praj.g_00916	Pras.g_01691
OG0001430	Praj.g_00856	Pras.g_00172
OG0001431	Praj.g_01165	Pras.g_00175
OG0001432	Praj.g_00988	Pras.g_00436
OG0001435	Praj.g_00883	Pras.g_01797
OG0001437	Praj.g_00269	Pras.g_01082
OG0001439	Praj.g_00342	Pras.g_01159
OG0001440	Praj.g_01242	Pras.g_01285, Pras.g_01296
OG0001441	Praj.g_00513	Pras.g_01399
OG0001442	Praj.g_01612	Pras.g_01637
OG0001446	Praj.g_00117	Pras.g_00930
OG0001447	Praj.g_00167	Pras.g_00977
OG0001450	Praj.g_00680	Pras.g_01563
OG0001451	Praj.g_00836	Pras.g_01761
OG0001453	Praj.g_00967	Pras.g_01882
OG0001454	Praj.g_01237	Pras.g_01971
OG0001455	Praj.g_00043	Pras.g_00011
OG0001456	Praj.g_01503	Pras.g_00033
OG0001457	Praj.g_01502	Pras.g_00034
OG0001458	Praj.g_01501	Pras.g_00035
OG0001463	Praj.g_00322	Pras.g_01138
OG0001464	Praj.g_00724	Pras.g_01181
OG0001466	Praj.g_01170	Pras.g_01636, Pras.g_00529, Pras.g_01594
OG0001468	Praj.g_00865	Pras.g_01948
OG0001471	Praj.g_01498	Pras.g_00439
OG0001472	Praj.g_00851, Praj.g_01327	Pras.g_00446
OG0001473	Praj.g_01560	Pras.g_00763
OG0001474	Praj.g_00385	Pras.g_01193
OG0001475	Praj.g_02052	Pras.g_00306
OG0001480	Praj.g_01173	Pras.g_01222
OG0001481	Praj.g_01031	Pras.g_01226
OG0001482	Praj.g_01044	Pras.g_01334
OG0001483	Praj.g_00416, Praj.g_01079, Praj.g_01203, Praj.g_01273, Praj.g_01310, Praj.g_01731, Praj.g_01358	Pras.g_00494
OG0001484	Praj.g_01206	Pras.g_00535
OG0001485	Praj.g_01166	Pras.g_00477
OG0001490	Praj.g_01154	Pras.g_01273
OG0001491	Praj.g_00909	Pras.g_01686
OG0001495	Praj.g_01890	Pras.g_00635
OG0001499	Praj.g_00093	Pras.g_00912
OG0001500	Praj.g_00300	Pras.g_01115
OG0001501	Praj.g_01218	Pras.g_01581
OG0001503	Praj.g_01083	Pras.g_00030
OG0001505	Praj.g_02050	Pras.g_00307
OG0001506	Praj.g_01674	Pras.g_00392
OG0001507	Praj.g_01140	Pras.g_00491
OG0001521	Praj.g_00982, Praj.g_01392	Pras.g_01648
OG0001522	Praj.g_00803	Pras.g_01733
OG0001523	Praj.g_01837	Pras.g_00027
OG0001524	Praj.g_01838	Pras.g_00028
OG0001525	Praj.g_01760, Praj.g_00060	Pras.g_00455
OG0001526	Praj.g_00910	Pras.g_00482
OG0001548	Praj.g_01061	Pras.g_01677
OG0001549	Praj.g_00834	Pras.g_01759
OG0001550	Praj.g_01205	Pras.g_00014
OG0001551	Praj.g_01843	Pras.g_00032
OG0001552	Praj.g_01840	Pras.g_00121
OG0001553	Praj.g_01629	Pras.g_00347
OG0001555	Praj.g_01748	Pras.g_00459
OG0001557	Praj.g_00904	Pras.g_01817
OG0001566	Praj.g_00667	Pras.g_01552
OG0001569	Praj.g_01378	Pras.g_01983
OG0001571	Praj.g_01277	Pras.g_00007
OG0001581	Praj.g_01059	Pras.g_00995
OG0001582	Praj.g_01494	Pras.g_01346
OG0001584	Praj.g_00759	Pras.g_01832
OG0001585	Praj.g_01260	Pras.g_00155
OG0001595	Praj.g_00105	Pras.g_00919
OG0001596	Praj.g_00113	Pras.g_00926
OG0001597	Praj.g_01671	Pras.g_01215
OG0001599	Praj.g_00456	Pras.g_01338
OG0001600	Praj.g_00503	Pras.g_01389
OG0001601	Praj.g_00665	Pras.g_01550
OG0001603	Praj.g_00912	Pras.g_01687
OG0001604	Praj.g_00896	Pras.g_01809
OG0001605	Praj.g_01056	Pras.g_01902
OG0001606	Praj.g_01094	Pras.g_01963
OG0001607	Praj.g_01181	Pras.g_00029
OG0001608	Praj.g_01073	Pras.g_00241
OG0001609	Praj.g_01672	Pras.g_00390
OG0001610	Praj.g_01676	Pras.g_00393
OG0001611	Praj.g_01096	Pras.g_00457
OG0001612	Praj.g_01199	Pras.g_00478
OG0001613	Praj.g_01973	Pras.g_00706
OG0001626	Praj.g_01230	Pras.g_01646
OG0001629	Praj.g_01138	Pras.g_01660
OG0001631	Praj.g_00725	Pras.g_01953
OG0001632	Praj.g_01146	Pras.g_00154
OG0001633	Praj.g_01866	Pras.g_00247
OG0001648	Praj.g_01741	Pras.g_01225
OG0001649	Praj.g_00857	Pras.g_01954
OG0001650	Praj.g_01377, Praj.g_01228	Pras.g_00227
OG0001651	Praj.g_01069	Pras.g_00456
OG0001661	Praj.g_01068	Pras.g_00133
OG0001662	Praj.g_01319	Pras.g_01993
OG0001663	Praj.g_01478	Pras.g_00039
OG0001664	Praj.g_01570	Pras.g_00167
OG0001665	Praj.g_01572	Pras.g_00170
OG0001667	Praj.g_01164	Pras.g_00180
OG0001688	Praj.g_00977, Praj.g_01394	Pras.g_01952
OG0001689	Praj.g_02023	Pras.g_00752
OG0001696	Praj.g_00837	Pras.g_01762
OG0001697	Praj.g_00911	Pras.g_01771
OG0001698	Praj.g_01600	Pras.g_01951
OG0001699	Praj.g_00453	Pras.g_00510, Pras.g_00495
OG0001708	Praj.g_01479	Pras.g_00038
OG0001713	Praj.g_01088	Pras.g_00908
OG0001718	Praj.g_01095	Pras.g_01216
OG0001719	Praj.g_01225	Pras.g_01243
OG0001721	Praj.g_01733	Pras.g_01651
OG0001722	Praj.g_00871	Pras.g_01790
OG0001723	Praj.g_01738	Pras.g_00135
OG0001724	Praj.g_01252, Praj.g_01256, Praj.g_01258	Pras.g_00506, Pras.g_00145
OG0001727	Praj.g_01293	Pras.g_00536
OG0001742	Praj.g_01207	Pras.g_01229
OG0001743	Praj.g_01270	Pras.g_01991
OG0001744	Praj.g_01219	Pras.g_00188
OG0001746	Praj.g_01168	Pras.g_00130
OG0001772	Praj.g_01208	Pras.g_01256
OG0001774	Praj.g_00668	Pras.g_01553
OG0001775	Praj.g_00092	Pras.g_01959
OG0001776	Praj.g_01052	Pras.g_01989
OG0001778	Praj.g_01544	Pras.g_00174
OG0001779	Praj.g_01186	Pras.g_00189
OG0001781	Praj.g_01215	Pras.g_00468
OG0001819	Praj.g_01034	Pras.g_01244
OG0001820	Praj.g_01178	Pras.g_01642
OG0001821	Praj.g_01150	Pras.g_01652
OG0001822	Praj.g_00983	Pras.g_01669
OG0001823	Praj.g_01299	Pras.g_01764
OG0001824	Praj.g_00729	Pras.g_01900
OG0001825	Praj.g_01028	Pras.g_01960
OG0001826	Praj.g_00737	Pras.g_01962
OG0001827	Praj.g_01043	Pras.g_01965
OG0001828	Praj.g_00081	Pras.g_01986
OG0001829	Praj.g_01137	Pras.g_01990
OG0001830	Praj.g_01172	Pras.g_00010
OG0001831	Praj.g_01058	Pras.g_00022
OG0001832	Praj.g_01296	Pras.g_00164
OG0001833	Praj.g_01574	Pras.g_00249
OG0001920	Praj.g_01241	Pras.g_01582
OG0001921	Praj.g_01350	Pras.g_01766
OG0001923	Praj.g_00097	Pras.g_00276
OG0001959	Praj.g_01607, Praj.g_02047, Praj.g_02048	Pras.g_00228
OG0001982	Praj.g_01740	Pras.g_01221
OG0001984	Praj.g_00741	Pras.g_01678
OG0001988	Praj.g_01169	Pras.g_00226
OG0002147	Praj.g_01251	Pras.g_01583
OG0002271	Praj.g_01353	Pras.g_00483
OG0002273	Praj.g_01179	Pras.g_00880
OG0002319	Praj.g_01567	Pras.g_01262
OG0002325	Praj.g_01210	Pras.g_00533
OG0002428	Praj.g_01385	Pras.g_01247
OG0002619	Praj.g_01130	Pras.g_01893
OG0002692	Praj.g_01341	Pras.g_00475
OG0002698	Praj.g_01729	Pras.g_00513
OG0002779	Praj.g_01190	Pras.g_00203
OG0003035	Praj.g_01739	Pras.g_00480
