Orthogroup	Praj	Prbk
OG0001119	Praj.g_00961	Prbk.g_02303
OG0001120	Praj.g_00963	Prbk.g_02301
OG0001122	Praj.g_00993	Prbk.g_00581
OG0001123	Praj.g_00997	Prbk.g_00588
OG0001124	Praj.g_00999	Prbk.g_00590
OG0001125	Praj.g_01001	Prbk.g_00592
OG0001126	Praj.g_01012	Prbk.g_00068
OG0001127	Praj.g_01013	Prbk.g_00067
OG0001128	Praj.g_01016	Prbk.g_00064
OG0001129	Praj.g_01017	Prbk.g_00063
OG0001130	Praj.g_01018	Prbk.g_00062
OG0001131	Praj.g_00852	Prbk.g_00627
OG0001132	Praj.g_01063	Prbk.g_02595
OG0001133	Praj.g_01040	Prbk.g_02613
OG0001134	Praj.g_01832	Prbk.g_02195
OG0001135	Praj.g_01835	Prbk.g_02197
OG0001136	Praj.g_01463	Prbk.g_01021
OG0001137	Praj.g_01452	Prbk.g_00155
OG0001138	Praj.g_01432	Prbk.g_00137
OG0001139	Praj.g_01430	Prbk.g_00135
OG0001140	Praj.g_01429	Prbk.g_00134
OG0001141	Praj.g_01428	Prbk.g_00133
OG0001142	Praj.g_01427	Prbk.g_00132
OG0001143	Praj.g_01420	Prbk.g_01504
OG0001144	Praj.g_01415	Prbk.g_00188
OG0001145	Praj.g_01520	Prbk.g_01194
OG0001146	Praj.g_01532	Prbk.g_01178
OG0001147	Praj.g_01550	Prbk.g_02120
OG0001148	Praj.g_01577	Prbk.g_02051
OG0001149	Praj.g_01578	Prbk.g_02050
OG0001150	Praj.g_01579	Prbk.g_02049
OG0001151	Praj.g_01590	Prbk.g_02037
OG0001152	Praj.g_01591	Prbk.g_02036
OG0001153	Praj.g_01662	Prbk.g_01217
OG0001154	Praj.g_01663	Prbk.g_01216
OG0001155	Praj.g_01679	Prbk.g_02004
OG0001156	Praj.g_01682	Prbk.g_02001
OG0001157	Praj.g_01683	Prbk.g_02596
OG0001158	Praj.g_01684	Prbk.g_02000
OG0001159	Praj.g_01685	Prbk.g_01999
OG0001160	Praj.g_01711	Prbk.g_00934
OG0001161	Praj.g_01499	Prbk.g_02593
OG0001162	Praj.g_01723	Prbk.g_01788
OG0001163	Praj.g_01761	Prbk.g_00920
OG0001164	Praj.g_01765	Prbk.g_00915
OG0001165	Praj.g_01767	Prbk.g_00912
OG0001166	Praj.g_01785	Prbk.g_01438
OG0001167	Praj.g_01803	Prbk.g_01417
OG0001168	Praj.g_01804	Prbk.g_01415
OG0001169	Praj.g_01806	Prbk.g_01413
OG0001170	Praj.g_01808	Prbk.g_01411
OG0001171	Praj.g_01818	Prbk.g_01401
OG0001172	Praj.g_01872	Prbk.g_01908
OG0001173	Praj.g_01873	Prbk.g_01909
OG0001174	Praj.g_01881	Prbk.g_01917
OG0001175	Praj.g_01882	Prbk.g_01918
OG0001176	Praj.g_01893	Prbk.g_00991
OG0001177	Praj.g_01891	Prbk.g_00993
OG0001178	Praj.g_01236	Prbk.g_00901
OG0001179	Praj.g_01935	Prbk.g_00962
OG0001180	Praj.g_01958	Prbk.g_00804
OG0001181	Praj.g_01962	Prbk.g_00808
OG0001182	Praj.g_01970	Prbk.g_00817
OG0001183	Praj.g_01976	Prbk.g_00845
OG0001184	Praj.g_01992	Prbk.g_00521
OG0001185	Praj.g_02007	Prbk.g_00231
OG0001186	Praj.g_02046	Prbk.g_01568
OG0001187	Praj.g_02060	Prbk.g_01572
OG0001188	Praj.g_02062	Prbk.g_01576
OG0001189	Praj.g_02079	Prbk.g_01598
OG0001190	Praj.g_02084	Prbk.g_02160
OG0001191	Praj.g_02094	Prbk.g_02173
OG0001192	Praj.g_02099	Prbk.g_02180
OG0001193	Praj.g_02112	Prbk.g_02218
OG0001194	Praj.g_02113	Prbk.g_02224
OG0001195	Praj.g_02114	Prbk.g_02225
OG0001196	Praj.g_02136	Prbk.g_02261
OG0001197	Praj.g_02138	Prbk.g_02263
OG0001198	Praj.g_02146	Prbk.g_02275
OG0001199	Praj.g_00112	Prbk.g_01314
OG0001200	Praj.g_00114	Prbk.g_01312
OG0001201	Praj.g_00146	Prbk.g_00010
OG0001202	Praj.g_00239	Prbk.g_01254
OG0001203	Praj.g_00278	Prbk.g_01519
OG0001204	Praj.g_00284	Prbk.g_01013
OG0001205	Praj.g_00439	Prbk.g_00318
OG0001206	Praj.g_00458	Prbk.g_02089
OG0001207	Praj.g_00469	Prbk.g_02053
OG0001208	Praj.g_00475	Prbk.g_02063
OG0001209	Praj.g_00526	Prbk.g_01083
OG0001210	Praj.g_00531	Prbk.g_01095
OG0001211	Praj.g_00541	Prbk.g_01892
OG0001212	Praj.g_00583	Prbk.g_01140
OG0001213	Praj.g_00617	Prbk.g_02623
OG0001214	Praj.g_00625	Prbk.g_02633
OG0001215	Praj.g_00683	Prbk.g_01816
OG0001216	Praj.g_00700	Prbk.g_00616
OG0001217	Praj.g_00091	Prbk.g_01872
OG0001218	Praj.g_00740	Prbk.g_01205
OG0001219	Praj.g_00915	Prbk.g_02367
OG0001220	Praj.g_00825	Prbk.g_02559
OG0001221	Praj.g_00899	Prbk.g_02420
OG0001222	Praj.g_00847	Prbk.g_02189
OG0001223	Praj.g_00964	Prbk.g_02299
OG0001224	Praj.g_01020	Prbk.g_00060
OG0001225	Praj.g_01022	Prbk.g_00058
OG0001227	Praj.g_01045	Prbk.g_02022
OG0001228	Praj.g_01411	Prbk.g_00183
OG0001229	Praj.g_01160	Prbk.g_00923
OG0001230	Praj.g_01623	Prbk.g_00249
OG0001231	Praj.g_00744	Prbk.g_01637
OG0001232	Praj.g_01789	Prbk.g_01433
OG0001233	Praj.g_01809	Prbk.g_01410
OG0001234	Praj.g_01884	Prbk.g_01921
OG0001235	Praj.g_01888	Prbk.g_00996
OG0001236	Praj.g_01989	Prbk.g_00517
OG0001237	Praj.g_01993	Prbk.g_00524
OG0001238	Praj.g_02095	Prbk.g_02174
OG0001239	Praj.g_00109	Prbk.g_01317
OG0001240	Praj.g_00131	Prbk.g_00027
OG0001241	Praj.g_00140	Prbk.g_00017
OG0001242	Praj.g_00159	Prbk.g_00200
OG0001243	Praj.g_00166	Prbk.g_00541
OG0001245	Praj.g_01244	Prbk.g_01693
OG0001246	Praj.g_00496	Prbk.g_01044
OG0001247	Praj.g_00676	Prbk.g_02509
OG0001248	Praj.g_00678	Prbk.g_01805
OG0001249	Praj.g_00373	Prbk.g_00865
OG0001252	Praj.g_01015	Prbk.g_00065
OG0001253	Praj.g_01728	Prbk.g_01700
OG0001254	Praj.g_01834	Prbk.g_02196
OG0001255	Praj.g_01477	Prbk.g_01776
OG0001259	Praj.g_01807	Prbk.g_01412
OG0001260	Praj.g_01824	Prbk.g_01382
OG0001261	Praj.g_01943	Prbk.g_00953
OG0001262	Praj.g_02077	Prbk.g_01595
OG0001263	Praj.g_00169	Prbk.g_00543
OG0001269	Praj.g_00824	Prbk.g_02556
OG0001273	Praj.g_00619	Prbk.g_02626
OG0001277	Praj.g_02123	Prbk.g_02247
OG0001279	Praj.g_01155	Prbk.g_01933
OG0001280	Praj.g_01527	Prbk.g_01186
OG0001281	Praj.g_01533	Prbk.g_01177
OG0001283	Praj.g_02132	Prbk.g_02256
OG0001285	Praj.g_01792	Prbk.g_01429
OG0001286	Praj.g_01956	Prbk.g_00802
OG0001288	Praj.g_02025	Prbk.g_01534
OG0001290	Praj.g_00139	Prbk.g_00018
OG0001294	Praj.g_01497, Praj.g_01564	Prbk.g_00707
OG0001295	Praj.g_01485	Prbk.g_01098
OG0001297	Praj.g_00506	Prbk.g_01053
OG0001300	Praj.g_00687	Prbk.g_01801
OG0001301	Praj.g_00689	Prbk.g_01761
OG0001302	Praj.g_00913	Prbk.g_01455
OG0001303	Praj.g_01344	Prbk.g_02365
OG0001307	Praj.g_01547	Prbk.g_01198
OG0001308	Praj.g_01642	Prbk.g_00277
OG0001309	Praj.g_00510	Prbk.g_01059
OG0001310	Praj.g_01779	Prbk.g_01444
OG0001311	Praj.g_00998	Prbk.g_00589
OG0001312	Praj.g_00924	Prbk.g_02354
OG0001316	Praj.g_00180	Prbk.g_00560
OG0001321	Praj.g_00445	Prbk.g_00309
OG0001322	Praj.g_00446	Prbk.g_00308
OG0001324	Praj.g_00688	Prbk.g_01800
OG0001326	Praj.g_01850	Prbk.g_02231
OG0001328	Praj.g_00895	Prbk.g_02413
OG0001329	Praj.g_01727	Prbk.g_01661
OG0001330	Praj.g_01521	Prbk.g_01193
OG0001331	Praj.g_01581	Prbk.g_02047
OG0001332	Praj.g_01677	Prbk.g_02016
OG0001334	Praj.g_01979	Prbk.g_00849
OG0001335	Praj.g_01980	Prbk.g_00850
OG0001336	Praj.g_02133	Prbk.g_02257
OG0001337	Praj.g_00367	Prbk.g_00859
OG0001339	Praj.g_00142	Prbk.g_00015
OG0001340	Praj.g_00368	Prbk.g_00860
OG0001341	Praj.g_00069	Prbk.g_02519
OG0001344	Praj.g_01457	Prbk.g_00142
OG0001347	Praj.g_02039	Prbk.g_01542
OG0001348	Praj.g_01082	Prbk.g_00671
OG0001351	Praj.g_00448	Prbk.g_00300
OG0001352	Praj.g_00672	Prbk.g_01767
OG0001354	Praj.g_00956	Prbk.g_02308
OG0001355	Praj.g_01726	Prbk.g_02424
OG0001356	Praj.g_01119	Prbk.g_02191
OG0001357	Praj.g_01222	Prbk.g_00355, Prbk.g_01701, Prbk.g_00304
OG0001358	Praj.g_00608	Prbk.g_02607
OG0001360	Praj.g_01439	Prbk.g_00123
OG0001362	Praj.g_01646	Prbk.g_00281
OG0001363	Praj.g_00454	Prbk.g_00283
OG0001365	Praj.g_02088	Prbk.g_02165
OG0001366	Praj.g_01565	Prbk.g_02118
OG0001366	Praj.g_00037, Praj.g_01597	Prbk.g_02671
OG0001369	Praj.g_00130	Prbk.g_00028
OG0001370	Praj.g_01193	Prbk.g_02516
OG0001371	Praj.g_00671	Prbk.g_01361
OG0001372	Praj.g_00042	Prbk.g_01468
OG0001373	Praj.g_01849	Prbk.g_02230
OG0001374	Praj.g_01857	Prbk.g_02238
OG0001376	Praj.g_00854	Prbk.g_02183
OG0001377	Praj.g_00855	Prbk.g_02182
OG0001378	Praj.g_00428	Prbk.g_00337
OG0001380	Praj.g_01484	Prbk.g_02564
OG0001381	Praj.g_01573	Prbk.g_00629
OG0001385	Praj.g_01846	Prbk.g_02227
OG0001386	Praj.g_01847	Prbk.g_02228
OG0001387	Praj.g_01848	Prbk.g_02229
OG0001388	Praj.g_01851	Prbk.g_02232
OG0001389	Praj.g_01852	Prbk.g_02233
OG0001390	Praj.g_01853	Prbk.g_02234
OG0001391	Praj.g_01854	Prbk.g_02235
OG0001392	Praj.g_01855	Prbk.g_02236
OG0001393	Praj.g_01856	Prbk.g_02237
OG0001394	Praj.g_00903	Prbk.g_02437
OG0001395	Praj.g_01009	Prbk.g_00600
OG0001396	Praj.g_02040	Prbk.g_01543
OG0001397	Praj.g_01647	Prbk.g_00282
OG0001398	Praj.g_00717	Prbk.g_01694
OG0001401	Praj.g_00807	Prbk.g_02533
OG0001402	Praj.g_00612	Prbk.g_02612
OG0001403	Praj.g_00030	Prbk.g_01618
OG0001405	Praj.g_00361	Prbk.g_00852
OG0001406	Praj.g_00853	Prbk.g_02184
OG0001409	Praj.g_01453	Prbk.g_00153
OG0001410	Praj.g_01548	Prbk.g_01197
OG0001414	Praj.g_00268	Prbk.g_01364
OG0001415	Praj.g_00270	Prbk.g_01135
OG0001418	Praj.g_00677	Prbk.g_01925
OG0001422	Praj.g_01041	Prbk.g_02082
OG0001423	Praj.g_01598	Prbk.g_02679, Prbk.g_01945
OG0001425	Praj.g_02098	Prbk.g_02177
OG0001431	Praj.g_01165	Prbk.g_01737
OG0001434	Praj.g_00908	Prbk.g_02441
OG0001435	Praj.g_00883	Prbk.g_02392
OG0001437	Praj.g_00269	Prbk.g_01136
OG0001441	Praj.g_00513	Prbk.g_01064
OG0001442	Praj.g_01612	Prbk.g_02445
OG0001443	Praj.g_01841	Prbk.g_00922
OG0001446	Praj.g_00117	Prbk.g_01665
OG0001450	Praj.g_00680	Prbk.g_01827
OG0001451	Praj.g_00836	Prbk.g_00598
OG0001455	Praj.g_00043	Prbk.g_00694
OG0001461	Praj.g_01381	Prbk.g_00296
OG0001463	Praj.g_00322	Prbk.g_00425
OG0001464	Praj.g_00724	Prbk.g_00861
OG0001470	Praj.g_02057	Prbk.g_01566
OG0001472	Praj.g_00851, Praj.g_01327	Prbk.g_01841
OG0001474	Praj.g_00385	Prbk.g_00878
OG0001475	Praj.g_02052	Prbk.g_01564
OG0001476	Praj.g_01454	Prbk.g_00148
OG0001477	Praj.g_01370	Prbk.g_01756
OG0001481	Praj.g_01031	Prbk.g_00303
OG0001484	Praj.g_01206	Prbk.g_00625
OG0001485	Praj.g_01166	Prbk.g_02012
OG0001487	Praj.g_01670	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208
OG0001488	Praj.g_01448	Prbk.g_00159
OG0001489	Praj.g_01967	Prbk.g_00813
OG0001491	Praj.g_00909	Prbk.g_01642
OG0001495	Praj.g_01890	Prbk.g_00994
OG0001496	Praj.g_01368	Prbk.g_01752
OG0001497	Praj.g_01369	Prbk.g_01755
OG0001498	Praj.g_00404	Prbk.g_00363
OG0001500	Praj.g_00300	Prbk.g_01365
OG0001501	Praj.g_01218	Prbk.g_00169
OG0001503	Praj.g_01083	Prbk.g_01456
OG0001506	Praj.g_01674	Prbk.g_01654
OG0001508	Praj.g_02053	Prbk.g_01567
OG0001510	Praj.g_02018	Prbk.g_01485
OG0001511	Praj.g_00150	Prbk.g_00003
OG0001512	Praj.g_01746	Prbk.g_01517
OG0001513	Praj.g_00041	Prbk.g_01680
OG0001514	Praj.g_01367	Prbk.g_01751
OG0001515	Praj.g_00685	Prbk.g_01809
OG0001516	Praj.g_00652	Prbk.g_00716
OG0001517	Praj.g_00381	Prbk.g_00872
OG0001518	Praj.g_02097	Prbk.g_02176
OG0001519	Praj.g_02102	Prbk.g_02187
OG0001525	Praj.g_01760, Praj.g_00060	Prbk.g_02665
OG0001528	Praj.g_02056	Prbk.g_01570
OG0001529	Praj.g_00045	Prbk.g_01605
OG0001530	Praj.g_00149	Prbk.g_00005
OG0001531	Praj.g_00279	Prbk.g_01516
OG0001532	Praj.g_01431	Prbk.g_00136
OG0001534	Praj.g_01007	Prbk.g_00597
OG0001535	Praj.g_00996	Prbk.g_00585
OG0001536	Praj.g_00942	Prbk.g_02328
OG0001537	Praj.g_00900	Prbk.g_02428
OG0001538	Praj.g_00774	Prbk.g_02473
OG0001539	Praj.g_00878	Prbk.g_02579
OG0001540	Praj.g_00171	Prbk.g_00545
OG0001541	Praj.g_00219	Prbk.g_00787
OG0001542	Praj.g_00225	Prbk.g_01276
OG0001543	Praj.g_00850	Prbk.g_00673
OG0001544	Praj.g_02101	Prbk.g_02186
OG0001545	Praj.g_02122	Prbk.g_02246
OG0001550	Praj.g_01205	Prbk.g_01692
OG0001553	Praj.g_01629	Prbk.g_00256
OG0001555	Praj.g_01748	Prbk.g_01476
OG0001559	Praj.g_00148	Prbk.g_00006
OG0001560	Praj.g_00138	Prbk.g_00019
OG0001561	Praj.g_01000	Prbk.g_00591
OG0001562	Praj.g_00990	Prbk.g_00577
OG0001563	Praj.g_01951	Prbk.g_00945
OG0001569	Praj.g_01378	Prbk.g_02659
OG0001575	Praj.g_00556	Prbk.g_01875
OG0001576	Praj.g_01541	Prbk.g_01168
OG0001577	Praj.g_01465	Prbk.g_01023
OG0001579	Praj.g_00365	Prbk.g_00856
OG0001589	Praj.g_01811	Prbk.g_01408
OG0001591	Praj.g_00662	Prbk.g_02583
OG0001598	Praj.g_01027	Prbk.g_01039
OG0001605	Praj.g_01056	Prbk.g_01656
OG0001634	Praj.g_00658	Prbk.g_00710
OG0001642	Praj.g_01558	Prbk.g_02555
OG0001656	Praj.g_00364	Prbk.g_00855
OG0001661	Praj.g_01068	Prbk.g_01663, Prbk.g_01668
OG0001670	Praj.g_01322	Prbk.g_01742
OG0001673	Praj.g_00272	Prbk.g_01367
OG0001676	Praj.g_00366	Prbk.g_00858
OG0001684	Praj.g_00374	Prbk.g_01128
OG0001691	Praj.g_01010	Prbk.g_02381
OG0001692	Praj.g_01627	Prbk.g_00254
OG0001694	Praj.g_00317	Prbk.g_00419
OG0001695	Praj.g_02118	Prbk.g_02241
OG0001696	Praj.g_00837	Prbk.g_01828
OG0001698	Praj.g_01600	Prbk.g_01771
OG0001703	Praj.g_00470	Prbk.g_02054
OG0001715	Praj.g_01177	Prbk.g_01712
OG0001738	Praj.g_00355	Prbk.g_00470
OG0001740	Praj.g_02121	Prbk.g_02244
OG0001746	Praj.g_01168	Prbk.g_00357
OG0001757	Praj.g_01135	Prbk.g_00171, Prbk.g_01677
OG0001793	Praj.g_01250	Prbk.g_01702
OG0001802	Praj.g_01972	Prbk.g_02116
OG0001810	Praj.g_00694	Prbk.g_00558
OG0001835	Praj.g_01373	Prbk.g_01759
OG0001907	Praj.g_00181	Prbk.g_00743
OG0001954	Praj.g_01167	Prbk.g_02508
OG0001955	Praj.g_00077	Prbk.g_02552
OG0001956	Praj.g_00830	Prbk.g_02569
OG0001963	Praj.g_01895	Prbk.g_00837, Prbk.g_00838
OG0001977	Praj.g_02108	Prbk.g_02212
OG0002018	Praj.g_02120	Prbk.g_02243
OG0002036	Praj.g_01211	Prbk.g_00909
OG0002052	Praj.g_00848	Prbk.g_02188
OG0002164	Praj.g_01039	Prbk.g_01652
OG0002165	Praj.g_00096	Prbk.g_01658
OG0002229	Praj.g_02033	Prbk.g_01560
OG0002232	Praj.g_00675	Prbk.g_01840
OG0002240	Praj.g_00161	Prbk.g_02119
OG0002282	Praj.g_00860	Prbk.g_01648
OG0002283	Praj.g_01342	Prbk.g_01681
OG0002284	Praj.g_01513	Prbk.g_01806
OG0002381	Praj.g_01551	Prbk.g_01522, Prbk.g_00210
OG0002383	Praj.g_01338	Prbk.g_00173
OG0002434	Praj.g_00550	Prbk.g_01883
OG0002449	Praj.g_02119	Prbk.g_02242
OG0002493	Praj.g_01198, Praj.g_01191	Prbk.g_01354
OG0002563	Praj.g_01608	Prbk.g_00284
OG0002704	Praj.g_02032	Prbk.g_01559
OG0003410	Praj.g_01507, Praj.g_00376	Prbk.g_00927
OG0004248	Praj.g_01604	Prbk.g_01744
OG0004632	Praj.g_01596	Prbk.g_02691
