Orthogroup	Prai	Prae
OG0001149	Prai.g_01373	Prae.g_01371
OG0001150	Prai.g_01374	Prae.g_01372
OG0001151	Prai.g_01385	Prae.g_01383
OG0001152	Prai.g_01386	Prae.g_01384
OG0001153	Prai.g_01494	Prae.g_01491
OG0001154	Prai.g_01495	Prae.g_01492
OG0001155	Prai.g_01507	Prae.g_01504
OG0001156	Prai.g_01510	Prae.g_01507
OG0001157	Prai.g_01511	Prae.g_01508
OG0001158	Prai.g_01512	Prae.g_01509
OG0001159	Prai.g_01513	Prae.g_01510
OG0001160	Prai.g_01537	Prae.g_01534
OG0001161	Prai.g_01550	Prae.g_01547
OG0001162	Prai.g_01563	Prae.g_01558
OG0001163	Prai.g_01630	Prae.g_01615
OG0001164	Prai.g_01634	Prae.g_01619
OG0001165	Prai.g_01637	Prae.g_01622
OG0001166	Prai.g_01657	Prae.g_01642
OG0001167	Prai.g_01674	Prae.g_01659
OG0001168	Prai.g_01676	Prae.g_01661
OG0001169	Prai.g_01678	Prae.g_01663
OG0001170	Prai.g_01680	Prae.g_01665
OG0001171	Prai.g_01689	Prae.g_01674
OG0001172	Prai.g_01704	Prae.g_01689
OG0001173	Prai.g_01705	Prae.g_01690
OG0001174	Prai.g_01713	Prae.g_01698
OG0001175	Prai.g_01714	Prae.g_01699
OG0001176	Prai.g_01721	Prae.g_01706
OG0001177	Prai.g_01724	Prae.g_01709
OG0001178	Prai.g_01729	Prae.g_01714
OG0001179	Prai.g_01761	Prae.g_01742
OG0001180	Prai.g_01788	Prae.g_01765
OG0001181	Prai.g_01792	Prae.g_01769
OG0001182	Prai.g_01799	Prae.g_01776
OG0001183	Prai.g_01803	Prae.g_01780
OG0001184	Prai.g_01819	Prae.g_01796
OG0001185	Prai.g_01833	Prae.g_01810
OG0001186	Prai.g_01856	Prae.g_01833
OG0001187	Prai.g_01862	Prae.g_01837
OG0001188	Prai.g_01864	Prae.g_01839
OG0001189	Prai.g_01881	Prae.g_01856
OG0001190	Prai.g_01885	Prae.g_01860
OG0001191	Prai.g_01895	Prae.g_01870
OG0001192	Prai.g_01899	Prae.g_01875
OG0001193	Prai.g_01909	Prae.g_01885
OG0001194	Prai.g_01910	Prae.g_01886
OG0001195	Prai.g_01911	Prae.g_01887
OG0001196	Prai.g_01924	Prae.g_01900
OG0001197	Prai.g_01925	Prae.g_01901
OG0001198	Prai.g_01933	Prae.g_01908
OG0001199	Prai.g_00074	Prae.g_00074
OG0001200	Prai.g_00076	Prae.g_00076
OG0001201	Prai.g_00108	Prae.g_00107
OG0001202	Prai.g_00210	Prae.g_00202
OG0001203	Prai.g_00249	Prae.g_00241
OG0001204	Prai.g_00256	Prae.g_00246
OG0001205	Prai.g_00476	Prae.g_00419
OG0001206	Prai.g_00493	Prae.g_00436
OG0001207	Prai.g_00507	Prae.g_00451
OG0001208	Prai.g_00512	Prae.g_00456
OG0001209	Prai.g_00563	Prae.g_00510
OG0001210	Prai.g_00568	Prae.g_00515
OG0001211	Prai.g_00578	Prae.g_00525
OG0001212	Prai.g_00624	Prae.g_00570
OG0001213	Prai.g_00658	Prae.g_00603
OG0001214	Prai.g_00666	Prae.g_00611
OG0001215	Prai.g_00719	Prae.g_00664
OG0001216	Prai.g_00750	Prae.g_00713
OG0001217	Prai.g_00894	Prae.g_00752
OG0001218	Prai.g_00887	Prae.g_00759
OG0001219	Prai.g_00858	Prae.g_00794
OG0001220	Prai.g_00795	Prae.g_00857
OG0001221	Prai.g_01035	Prae.g_00919
OG0001222	Prai.g_00997	Prae.g_00956
OG0001223	Prai.g_00971	Prae.g_00982
OG0001224	Prai.g_00922	Prae.g_01036
OG0001225	Prai.g_00920	Prae.g_01038
OG0001226	Prai.g_01083	Prae.g_01066
OG0001227	Prai.g_01101	Prae.g_01084
OG0001228	Prai.g_01218	Prae.g_01208
OG0001229	Prai.g_01368	Prae.g_01366
OG0001230	Prai.g_01455	Prae.g_01451
OG0001231	Prai.g_01560	Prae.g_01556
OG0001232	Prai.g_01661	Prae.g_01646
OG0001233	Prai.g_01681	Prae.g_01666
OG0001234	Prai.g_01716	Prae.g_01701
OG0001235	Prai.g_01726	Prae.g_01711
OG0001236	Prai.g_01816	Prae.g_01793
OG0001237	Prai.g_01820	Prae.g_01797
OG0001238	Prai.g_01896	Prae.g_01871
OG0001239	Prai.g_00071	Prae.g_00071
OG0001240	Prai.g_00093	Prae.g_00093
OG0001241	Prai.g_00101	Prae.g_00101
OG0001242	Prai.g_00119	Prae.g_00119
OG0001243	Prai.g_00125	Prae.g_00125
OG0001244	Prai.g_00141	Prae.g_00141
OG0001245	Prai.g_00392	Prae.g_00380
OG0001246	Prai.g_00534	Prae.g_00478
OG0001247	Prai.g_00712	Prae.g_00657
OG0001248	Prai.g_00714	Prae.g_00659
OG0001249	Prai.g_00869	Prae.g_00784
OG0001250	Prai.g_00806	Prae.g_00846
OG0001252	Prai.g_00927	Prae.g_01031
OG0001253	Prai.g_01102	Prae.g_01085
OG0001254	Prai.g_01145	Prae.g_01132
OG0001255	Prai.g_01156	Prae.g_01147
OG0001256	Prai.g_01553	Prae.g_01549
OG0001257	Prai.g_01559	Prae.g_01555
OG0001258	Prai.g_01635	Prae.g_01620
OG0001259	Prai.g_01679	Prae.g_01664
OG0001260	Prai.g_01695	Prae.g_01680
OG0001261	Prai.g_01769	Prae.g_01750
OG0001262	Prai.g_01879	Prae.g_01854
OG0001263	Prai.g_00128	Prae.g_00128
OG0001265	Prai.g_00118	Prae.g_00118
OG0001266	Prai.g_00214	Prae.g_00206
OG0001267	Prai.g_00293	Prae.g_00281
OG0001268	Prai.g_00352	Prae.g_00339
OG0001269	Prai.g_00372	Prae.g_00358
OG0001270	Prai.g_00465	Prae.g_00408
OG0001271	Prai.g_00502	Prae.g_00446
OG0001272	Prai.g_00516	Prae.g_00460
OG0001273	Prai.g_00660	Prae.g_00605
OG0001275	Prai.g_00961	Prae.g_00992
OG0001276	Prai.g_00942	Prae.g_01015
OG0001277	Prai.g_01090	Prae.g_01074
OG0001278	Prai.g_01223	Prae.g_01213
OG0001279	Prai.g_01583	Prae.g_01265
OG0001280	Prai.g_01334	Prae.g_01328
OG0001281	Prai.g_01340	Prae.g_01334
OG0001282	Prai.g_01371	Prae.g_01369
OG0001284	Prai.g_01532	Prae.g_01529
OG0001285	Prai.g_01664	Prae.g_01649
OG0001286	Prai.g_01786	Prae.g_01762
OG0001287	Prai.g_01840	Prae.g_01817
OG0001288	Prai.g_01849	Prae.g_01826
OG0001289	Prai.g_00087	Prae.g_00087
OG0001290	Prai.g_00100	Prae.g_00100
OG0001291	Prai.g_00135	Prae.g_00135
OG0001292	Prai.g_00261	Prae.g_00251
OG0001293	Prai.g_00274	Prae.g_00264
OG0001294	Prai.g_00389	Prae.g_00378
OG0001295	Prai.g_00498	Prae.g_00441
OG0001296	Prai.g_00539	Prae.g_00483
OG0001298	Prai.g_00605	Prae.g_00551
OG0001299	Prai.g_00695	Prae.g_00640
OG0001300	Prai.g_00722	Prae.g_00667
OG0001301	Prai.g_00725	Prae.g_00670
OG0001302	Prai.g_00860	Prae.g_00793
OG0001304	Prai.g_00933	Prae.g_01025
OG0001305	Prai.g_00914	Prae.g_01044
OG0001306	Prai.g_01158	Prae.g_01149
OG0001307	Prai.g_01354	Prae.g_01351
OG0001308	Prai.g_01473	Prae.g_01469
OG0001309	Prai.g_01557	Prae.g_01553
OG0001310	Prai.g_01650	Prae.g_01635
OG0001315	Prai.g_00061	Prae.g_00061
OG0001316	Prai.g_00140	Prae.g_00140
OG0001317	Prai.g_00245	Prae.g_00237
OG0001318	Prai.g_00269	Prae.g_00259
OG0001321	Prai.g_00482	Prae.g_00425
OG0001322	Prai.g_00483	Prae.g_00426
OG0001323	Prai.g_00548	Prae.g_00493
OG0001324	Prai.g_00723	Prae.g_00668
OG0001325	Prai.g_00753	Prae.g_00716
OG0001327	Prai.g_01075	Prae.g_01057
OG0001328	Prai.g_01100	Prae.g_01083
OG0001330	Prai.g_01309	Prae.g_01292
OG0001331	Prai.g_01376	Prae.g_01374
OG0001332	Prai.g_01504	Prae.g_01502
OG0001333	Prai.g_01675	Prae.g_01660
OG0001334	Prai.g_01806	Prae.g_01783
OG0001335	Prai.g_01807	Prae.g_01784
OG0001336	Prai.g_01921	Prae.g_01897
OG0001339	Prai.g_00103	Prae.g_00103
OG0001340	Prai.g_00341	Prae.g_00329
OG0001341	Prai.g_00897	Prae.g_00750
OG0001343	Prai.g_01062	Prae.g_00890
OG0001344	Prai.g_01175	Prae.g_01167
OG0001345	Prai.g_01190	Prae.g_01182
OG0001346	Prai.g_01336	Prae.g_01330
OG0001348	Prai.g_01587	Prae.g_01578
OG0001350	Prai.g_00248	Prae.g_00240
OG0001351	Prai.g_00485	Prae.g_00428
OG0001352	Prai.g_00709	Prae.g_00654
OG0001353	Prai.g_00815	Prae.g_00838
OG0001358	Prai.g_00649	Prae.g_00594
OG0001359	Prai.g_01061	Prae.g_00891
OG0001360	Prai.g_01103	Prae.g_01086
OG0001361	Prai.g_01187	Prae.g_01179
OG0001362	Prai.g_01477	Prae.g_01473
OG0001363	Prai.g_01479	Prae.g_01475
OG0001364	Prai.g_01809	Prae.g_01786
OG0001365	Prai.g_01889	Prae.g_01864
OG0001369	Prai.g_00092	Prae.g_00092
OG0001371	Prai.g_00708	Prae.g_00653
OG0001372	Prai.g_00909	Prae.g_00758
OG0001375	Prai.g_01063	Prae.g_00889
OG0001376	Prai.g_01069	Prae.g_01050
OG0001377	Prai.g_01070	Prae.g_01051
OG0001378	Prai.g_01112	Prae.g_01095
OG0001381	Prai.g_01364	Prae.g_01362
OG0001382	Prai.g_01575	Prae.g_01570
OG0001384	Prai.g_01549	Prae.g_01546
OG0001395	Prai.g_00931	Prae.g_01027
OG0001397	Prai.g_01478	Prae.g_01474
OG0001398	Prai.g_01601	Prae.g_01583
OG0001399	Prai.g_01718	Prae.g_01703
OG0001403	Prai.g_00030	Prae.g_00030
OG0001404	Prai.g_00068	Prae.g_00068
OG0001405	Prai.g_00339	Prae.g_00327
OG0001406	Prai.g_01068	Prae.g_01049
OG0001407	Prai.g_01081	Prae.g_01064
OG0001408	Prai.g_01086	Prae.g_01069
OG0001409	Prai.g_01178	Prae.g_01170
OG0001410	Prai.g_01355	Prae.g_01352
OG0001411	Prai.g_01422, Prai.g_01391	Prae.g_01439
OG0001413	Prai.g_01547	Prae.g_01544
OG0001414	Prai.g_00240	Prae.g_00232
OG0001415	Prai.g_00242	Prae.g_00234
OG0001416	Prai.g_00490	Prae.g_00433
OG0001417	Prai.g_00500	Prae.g_00443
OG0001418	Prai.g_00713	Prae.g_00658
OG0001419	Prai.g_01082	Prae.g_01065
OG0001420	Prai.g_01122	Prae.g_01104
OG0001421	Prai.g_01554	Prae.g_01550
OG0001422	Prai.g_01585	Prae.g_01576
OG0001424	Prai.g_01059	Prae.g_00894
OG0001428	Prai.g_00183	Prae.g_00175
OG0001430	Prai.g_01271	Prae.g_01287
OG0001432	Prai.g_01545	Prae.g_01542
OG0001436	Prai.g_01403, Prai.g_01402	Prae.g_01418
OG0001437	Prai.g_00241	Prae.g_00233
OG0001438	Prai.g_00306	Prae.g_00294
OG0001439	Prai.g_00320	Prae.g_00308
OG0001441	Prai.g_00550	Prae.g_00495
OG0001446	Prai.g_00079	Prae.g_00079
OG0001447	Prai.g_00126	Prae.g_00126
OG0001448	Prai.g_00380	Prae.g_00366
OG0001449	Prai.g_00413	Prae.g_00394
OG0001450	Prai.g_00716	Prae.g_00661
OG0001451	Prai.g_00786	Prae.g_00866
OG0001452	Prai.g_01058	Prae.g_00895
OG0001453	Prai.g_00967	Prae.g_00986
OG0001454	Prai.g_01096	Prae.g_01079
OG0001459	Prai.g_01552	Prae.g_01277
OG0001462	Prai.g_00034	Prae.g_00034
OG0001463	Prai.g_00299	Prae.g_00287
OG0001464	Prai.g_00342	Prae.g_00330
OG0001465	Prai.g_00731	Prae.g_00676
OG0001466	Prai.g_00431	Prae.g_00740
OG0001467	Prai.g_00868	Prae.g_00785
OG0001468	Prai.g_01073	Prae.g_01054
OG0001471	Prai.g_01548	Prae.g_01545
OG0001472	Prai.g_01556	Prae.g_01552
OG0001473	Prai.g_01857	Prae.g_01834
OG0001474	Prai.g_00353	Prae.g_00340
OG0001480	Prai.g_00382	Prae.g_00368
OG0001481	Prai.g_00386	Prae.g_00373
OG0001482	Prai.g_00488	Prae.g_00431
OG0001484	Prai.g_00893	Prae.g_01299
OG0001485	Prai.g_01270	Prae.g_01588
OG0001486	Prai.g_01169	Prae.g_01161
OG0001490	Prai.g_00046	Prae.g_00041
OG0001491	Prai.g_00862	Prae.g_00791
OG0001492	Prai.g_01220	Prae.g_01210
OG0001493	Prai.g_01228	Prae.g_01218
OG0001495	Prai.g_01723	Prae.g_01708
OG0001499	Prai.g_00060	Prae.g_00060
OG0001500	Prai.g_00276	Prae.g_00266
OG0001501	Prai.g_00733	Prae.g_00679
OG0001502	Prai.g_00877	Prae.g_00776
OG0001503	Prai.g_01151	Prae.g_01137
OG0001505	Prai.g_01394	Prae.g_01421
OG0001506	Prai.g_01502	Prae.g_01500
OG0001520	Prai.g_00406	Prae.g_00389
OG0001521	Prai.g_00896	Prae.g_00751
OG0001523	Prai.g_01147	Prae.g_01134
OG0001524	Prai.g_01148	Prae.g_01135
OG0001526	Prai.g_01699	Prae.g_01684
OG0001547	Prai.g_00875	Prae.g_00778
OG0001548	Prai.g_00871	Prae.g_00782
OG0001549	Prai.g_00788	Prae.g_00864
OG0001550	Prai.g_01134	Prae.g_01119
OG0001552	Prai.g_01237	Prae.g_01225
OG0001553	Prai.g_01460	Prae.g_01456
OG0001554	Prai.g_01555	Prae.g_01551
OG0001555	Prai.g_01569	Prae.g_01566
OG0001566	Prai.g_00705	Prae.g_00650
OG0001567	Prai.g_00876	Prae.g_00777
OG0001568	Prai.g_00874	Prae.g_00779
OG0001569	Prai.g_01108	Prae.g_01091
OG0001570	Prai.g_01255	Prae.g_01106
OG0001571	Prai.g_01128	Prae.g_01113
OG0001581	Prai.g_00155	Prae.g_00147
OG0001582	Prai.g_00499	Prae.g_00442
OG0001583	Prai.g_00863	Prae.g_00790
OG0001587	Prai.g_01697	Prae.g_01682
OG0001595	Prai.g_00067	Prae.g_00067
OG0001596	Prai.g_00075	Prae.g_00075
OG0001597	Prai.g_00376	Prae.g_00361
OG0001599	Prai.g_00491	Prae.g_00434
OG0001600	Prai.g_00541	Prae.g_00485
OG0001601	Prai.g_00703	Prae.g_00648
OG0001602	Prai.g_00730	Prae.g_00675
OG0001603	Prai.g_00861	Prae.g_00792
OG0001604	Prai.g_01038	Prae.g_00916
OG0001605	Prai.g_00950	Prae.g_01008
OG0001606	Prai.g_00738	Prae.g_01071
OG0001607	Prai.g_01149	Prae.g_01136
OG0001608	Prai.g_01361	Prae.g_01359
OG0001609	Prai.g_01501	Prae.g_01498
OG0001610	Prai.g_01503	Prae.g_01501
OG0001611	Prai.g_01566	Prae.g_01564
OG0001613	Prai.g_01801	Prae.g_01778
OG0001625	Prai.g_00271	Prae.g_00261
OG0001626	Prai.g_01577, Prai.g_00898	Prae.g_00749
OG0001627	Prai.g_00889	Prae.g_00756
OG0001628	Prai.g_01293	Prae.g_00761
OG0001629	Prai.g_00886	Prae.g_00762
OG0001630	Prai.g_01056	Prae.g_00898
OG0001631	Prai.g_01078	Prae.g_01060
OG0001633	Prai.g_01367	Prae.g_01365
OG0001648	Prai.g_00385	Prae.g_00372
OG0001649	Prai.g_01079	Prae.g_01062
OG0001651	Prai.g_01565	Prae.g_01562
OG0001662	Prai.g_01118	Prae.g_01101
OG0001663	Prai.g_01155	Prae.g_01146
OG0001667	Prai.g_01311	Prae.g_01295
OG0001684	Prai.g_00617	Prae.g_00563
OG0001685	Prai.g_00785	Prae.g_00868
OG0001686	Prai.g_00951	Prae.g_01007
OG0001687	Prai.g_01072	Prae.g_01053
OG0001688	Prai.g_01077	Prae.g_01059
OG0001689	Prai.g_01847	Prae.g_01824
OG0001698	Prai.g_01076	Prae.g_01058
OG0001701	Prai.g_01700	Prae.g_01685
OG0001705	Prai.g_00414	Prae.g_00395
OG0001707	Prai.g_01095	Prae.g_01078
OG0001708	Prai.g_01154	Prae.g_01145
OG0001710	Prai.g_01719	Prae.g_01704
OG0001719	Prai.g_00403	Prae.g_00387
OG0001720	Prai.g_00906, Prai.g_01773	Prae.g_01309
OG0001721	Prai.g_00892	Prae.g_00753
OG0001723	Prai.g_01607	Prae.g_01266
OG0001724	Prai.g_01264	Prae.g_01599
OG0001742	Prai.g_00388	Prae.g_00376
OG0001743	Prai.g_01116	Prae.g_01099
OG0001744	Prai.g_01317	Prae.g_01314
OG0001745	Prai.g_01544	Prae.g_01541
OG0001774	Prai.g_00706	Prae.g_00651
OG0001775	Prai.g_01084	Prae.g_01067
OG0001776	Prai.g_01114	Prae.g_01097
OG0001777	Prai.g_01269	Prae.g_01256
OG0001778	Prai.g_01308	Prae.g_01289
OG0001781	Prai.g_01586	Prae.g_01577
OG0001819	Prai.g_00404	Prae.g_00388
OG0001820	Prai.g_01306	Prae.g_00744
OG0001821	Prai.g_00891	Prae.g_00754
OG0001822	Prai.g_00879	Prae.g_00774
OG0001823	Prai.g_00784	Prae.g_00869
OG0001824	Prai.g_00952	Prae.g_01006
OG0001825	Prai.g_01085	Prae.g_01068
OG0001826	Prai.g_01087	Prae.g_01070
OG0001827	Prai.g_01089	Prae.g_01073
OG0001828	Prai.g_01111	Prae.g_01094
OG0001829	Prai.g_01115	Prae.g_01098
OG0001830	Prai.g_01131	Prae.g_01116
OG0001831	Prai.g_01142	Prae.g_01129
OG0001832	Prai.g_00736	Prae.g_01284
OG0001833	Prai.g_01369	Prae.g_01367
OG0001919	Prai.g_00411	Prae.g_00391
OG0001920	Prai.g_00734	Prae.g_00680
OG0001921	Prai.g_00783	Prae.g_00871
OG0001982	Prai.g_00381	Prae.g_00367
OG0001983	Prai.g_00440	Prae.g_00736
OG0001984	Prai.g_00870	Prae.g_00783
OG0001985	Prai.g_01065	Prae.g_00875
OG0001986	Prai.g_00963	Prae.g_00990
OG0001988	Prai.g_00371	Prae.g_01346
OG0001989	Prai.g_01359	Prae.g_01357
OG0001992	Prai.g_00884	Prae.g_00765
OG0002026	Prai.g_00410	Prae.g_00390
OG0002027	Prai.g_00782	Prae.g_00873
OG0002028	Prai.g_00957	Prae.g_01001
OG0002031	Prai.g_01605	Prae.g_01586
OG0002032	Prai.g_01898	Prae.g_01873
OG0002033	Prai.g_00145	Prae.g_01348
OG0002057	Prai.g_00110	Prae.g_00109
OG0002058	Prai.g_00191	Prae.g_00183
OG0002059	Prai.g_00377	Prae.g_00363
OG0002060	Prai.g_00379	Prae.g_00365
OG0002061	Prai.g_00412	Prae.g_00393
OG0002064	Prai.g_00497	Prae.g_00440
OG0002065	Prai.g_00587	Prae.g_00534
OG0002066	Prai.g_00594	Prae.g_00540
OG0002067	Prai.g_00747	Prae.g_00710
OG0002068	Prai.g_00903	Prae.g_00745
OG0002069	Prai.g_00900	Prae.g_00747
OG0002070	Prai.g_00878	Prae.g_00775
OG0002071	Prai.g_00872	Prae.g_00781
OG0002072	Prai.g_00864	Prae.g_00789
OG0002073	Prai.g_00843	Prae.g_00811
OG0002074	Prai.g_00790	Prae.g_00862
OG0002075	Prai.g_00781	Prae.g_00874
OG0002076	Prai.g_01034	Prae.g_00920
OG0002077	Prai.g_00956	Prae.g_01002
OG0002078	Prai.g_00953	Prae.g_01005
OG0002079	Prai.g_00947	Prae.g_01010
OG0002080	Prai.g_00930	Prae.g_01028
OG0002081	Prai.g_01071	Prae.g_01052
OG0002082	Prai.g_01080	Prae.g_01063
OG0002083	Prai.g_01091	Prae.g_01075
OG0002084	Prai.g_01092	Prae.g_01076
OG0002085	Prai.g_01099	Prae.g_01082
OG0002086	Prai.g_01104	Prae.g_01087
OG0002087	Prai.g_01105	Prae.g_01088
OG0002088	Prai.g_01106	Prae.g_01089
OG0002089	Prai.g_01129	Prae.g_01114
OG0002090	Prai.g_01133	Prae.g_01118
OG0002091	Prai.g_01152	Prae.g_01138
OG0002093	Prai.g_01262	Prae.g_01262
OG0002094	Prai.g_01312	Prae.g_01296
OG0002095	Prai.g_01315	Prae.g_01312
OG0002099	Prai.g_01551	Prae.g_01548
OG0002100	Prai.g_01561	Prae.g_01557
OG0002101	Prai.g_01564	Prae.g_01560
OG0002102	Prai.g_01568	Prae.g_01565
OG0002103	Prai.g_01571	Prae.g_01567
OG0002104	Prai.g_01572	Prae.g_01569
OG0002105	Prai.g_01643	Prae.g_01628
OG0002146	Prai.g_00526	Prae.g_00470
OG0002147	Prai.g_00735	Prae.g_00681
OG0002150	Prai.g_01609	Prae.g_01003
OG0002152	Prai.g_01305	Prae.g_01286
OG0002153	Prai.g_00955	Prae.g_01004
OG0002215	Prai.g_01589	Prae.g_00737
OG0002216	Prai.g_01307	Prae.g_00743
OG0002219	Prai.g_01121	Prae.g_01103
OG0002220	Prai.g_00432	Prae.g_01273
OG0002222	Prai.g_01580	Prae.g_01574
OG0002223	Prai.g_00436	Prae.g_01596
OG0002226	Prai.g_00745	Prae.g_00709
OG0002263	Prai.g_00888	Prae.g_00757
OG0002264	Prai.g_00818	Prae.g_00835
OG0002267	Prai.g_01600	Prae.g_01279
OG0002272	Prai.g_01138	Prae.g_01124
OG0002311	Prai.g_01604	Prae.g_00400
OG0002313	Prai.g_00873	Prae.g_00780
OG0002316	Prai.g_01066	Prae.g_01047
OG0002317	Prai.g_01124	Prae.g_01105
OG0002323	Prai.g_01603	Prae.g_01584
OG0002327	Prai.g_01290	Prae.g_01589
OG0002365	Prai.g_00045	Prae.g_01271
OG0002371	Prai.g_01546	Prae.g_01543
OG0002372	Prai.g_01576	Prae.g_01571
OG0002373	Prai.g_01137	Prae.g_01593
OG0002376	Prai.g_01581	Prae.g_01575
OG0002413	Prai.g_01127	Prae.g_01111
OG0002415	Prai.g_01135	Prae.g_01120
OG0002422	Prai.g_00040, Prai.g_00147	Prae.g_00038
OG0002426	Prai.g_01302	Prae.g_01437
OG0002481	Prai.g_00148	Prae.g_01594
OG0002484	Prai.g_00426	Prae.g_01345
OG0002551	Prai.g_01110	Prae.g_01093
OG0002552	Prai.g_00062	Prae.g_00062
OG0002553	Prai.g_00395	Prae.g_00384
OG0002554	Prai.g_00901	Prae.g_00746
OG0002767	Prai.g_00038	Prae.g_00055
OG0002901	Prai.g_01626	Prae.g_01598
