Orthogroup	Pray	Prar
OG0001150	Pray.g_01312	Prar.g_01022
OG0001151	Pray.g_01313	Prar.g_01021
OG0001152	Pray.g_01314	Prar.g_01020
OG0001153	Pray.g_01315	Prar.g_01019
OG0001154	Pray.g_01316	Prar.g_01018
OG0001155	Pray.g_01317	Prar.g_01017
OG0001156	Pray.g_01318	Prar.g_01016
OG0001157	Pray.g_01320	Prar.g_01014
OG0001158	Pray.g_01321	Prar.g_01013
OG0001159	Pray.g_01322	Prar.g_01012
OG0001160	Pray.g_01323	Prar.g_01011
OG0001161	Pray.g_01327	Prar.g_00617
OG0001162	Pray.g_01328	Prar.g_00618
OG0001163	Pray.g_01329	Prar.g_00619
OG0001164	Pray.g_01330	Prar.g_00620
OG0001165	Pray.g_01331	Prar.g_00621
OG0001166	Pray.g_01332	Prar.g_00622
OG0001167	Pray.g_01333	Prar.g_00623
OG0001168	Pray.g_01335	Prar.g_00625
OG0001169	Pray.g_01336	Prar.g_00626
OG0001170	Pray.g_01338	Prar.g_00628
OG0001171	Pray.g_01339	Prar.g_00629
OG0001172	Pray.g_01340	Prar.g_00630
OG0001173	Pray.g_01342	Prar.g_00632
OG0001174	Pray.g_01344	Prar.g_00634
OG0001175	Pray.g_01346	Prar.g_00636
OG0001176	Pray.g_01347	Prar.g_00637
OG0001177	Pray.g_01349	Prar.g_00639
OG0001178	Pray.g_01350	Prar.g_00640
OG0001179	Pray.g_01351	Prar.g_00641
OG0001180	Pray.g_01352	Prar.g_00642
OG0001181	Pray.g_01353	Prar.g_00643
OG0001182	Pray.g_01354	Prar.g_00644
OG0001183	Pray.g_01355	Prar.g_00645
OG0001184	Pray.g_01356	Prar.g_00646
OG0001185	Pray.g_01357	Prar.g_00647
OG0001186	Pray.g_01358	Prar.g_00648
OG0001187	Pray.g_01359	Prar.g_00649
OG0001188	Pray.g_01360	Prar.g_00650
OG0001189	Pray.g_01362	Prar.g_00651
OG0001190	Pray.g_01363	Prar.g_00652
OG0001191	Pray.g_01365	Prar.g_00654
OG0001192	Pray.g_01367	Prar.g_00656
OG0001193	Pray.g_01368	Prar.g_00657
OG0001194	Pray.g_01369	Prar.g_00658
OG0001195	Pray.g_01370	Prar.g_00659
OG0001196	Pray.g_01372	Prar.g_00661
OG0001197	Pray.g_01375	Prar.g_00663
OG0001198	Pray.g_01376	Prar.g_00664
OG0001199	Pray.g_01377	Prar.g_00665
OG0001200	Pray.g_01378	Prar.g_00666
OG0001201	Pray.g_01379	Prar.g_00667
OG0001202	Pray.g_01380	Prar.g_00668
OG0001203	Pray.g_01382	Prar.g_00670
OG0001204	Pray.g_01385	Prar.g_00673
OG0001205	Pray.g_01386	Prar.g_00674
OG0001206	Pray.g_01388	Prar.g_00675
OG0001207	Pray.g_01389	Prar.g_00676
OG0001208	Pray.g_01390	Prar.g_00677
OG0001209	Pray.g_01391	Prar.g_00678
OG0001210	Pray.g_01392	Prar.g_00679
OG0001211	Pray.g_01393	Prar.g_00680
OG0001212	Pray.g_01394	Prar.g_00681
OG0001213	Pray.g_01395	Prar.g_00682
OG0001214	Pray.g_01396	Prar.g_00683
OG0001215	Pray.g_01397	Prar.g_00684
OG0001216	Pray.g_01398	Prar.g_00685
OG0001217	Pray.g_01399	Prar.g_00686
OG0001218	Pray.g_01400	Prar.g_00687
OG0001219	Pray.g_01401	Prar.g_00688
OG0001220	Pray.g_01402	Prar.g_00689
OG0001221	Pray.g_01403	Prar.g_00690
OG0001222	Pray.g_01405	Prar.g_00692
OG0001223	Pray.g_01407	Prar.g_00694
OG0001224	Pray.g_01408	Prar.g_00695
OG0001225	Pray.g_01410	Prar.g_00697
OG0001226	Pray.g_01411	Prar.g_00698
OG0001227	Pray.g_01412	Prar.g_00699
OG0001228	Pray.g_01413	Prar.g_00700
OG0001229	Pray.g_01414	Prar.g_00701
OG0001230	Pray.g_01415	Prar.g_00702
OG0001231	Pray.g_01416	Prar.g_00703
OG0001232	Pray.g_01418	Prar.g_00705
OG0001233	Pray.g_01419	Prar.g_00706
OG0001234	Pray.g_01420	Prar.g_00707
OG0001235	Pray.g_01421	Prar.g_00708
OG0001236	Pray.g_01422	Prar.g_00709
OG0001237	Pray.g_01425	Prar.g_00074
OG0001238	Pray.g_01426	Prar.g_00073
OG0001239	Pray.g_01429	Prar.g_00070
OG0001240	Pray.g_01430	Prar.g_00069
OG0001241	Pray.g_01431	Prar.g_00068
OG0001242	Pray.g_01432	Prar.g_00067
OG0001243	Pray.g_01433	Prar.g_00066
OG0001244	Pray.g_01434	Prar.g_00065
OG0001245	Pray.g_01435	Prar.g_00064
OG0001246	Pray.g_01436	Prar.g_00063
OG0001247	Pray.g_01437	Prar.g_00062
OG0001248	Pray.g_01438	Prar.g_00061
OG0001249	Pray.g_01439	Prar.g_00060
OG0001250	Pray.g_01440	Prar.g_00059
OG0001251	Pray.g_01441	Prar.g_00058
OG0001252	Pray.g_01442	Prar.g_00057
OG0001253	Pray.g_01443	Prar.g_00056
OG0001254	Pray.g_01445	Prar.g_00054
OG0001255	Pray.g_01446	Prar.g_00053
OG0001256	Pray.g_01448	Prar.g_00051
OG0001257	Pray.g_01449	Prar.g_00050
OG0001258	Pray.g_01450	Prar.g_00049
OG0001259	Pray.g_01452	Prar.g_00047
OG0001260	Pray.g_01453	Prar.g_00046
OG0001261	Pray.g_01454	Prar.g_00045
OG0001262	Pray.g_01455	Prar.g_00044
OG0001263	Pray.g_01456	Prar.g_00043
OG0001264	Pray.g_01457	Prar.g_00042
OG0001265	Pray.g_01458	Prar.g_00041
OG0001266	Pray.g_01459	Prar.g_00040
OG0001267	Pray.g_01460	Prar.g_00039
OG0001268	Pray.g_01461	Prar.g_00038
OG0001269	Pray.g_00197	Prar.g_00236
OG0001270	Pray.g_00151	Prar.g_00190
OG0001271	Pray.g_00139	Prar.g_00177
OG0001272	Pray.g_00760	Prar.g_00306
OG0001273	Pray.g_00811	Prar.g_00393
OG0001274	Pray.g_00972	Prar.g_00532
OG0001275	Pray.g_00989	Prar.g_01329
OG0001276	Pray.g_01173	Prar.g_01419
OG0001277	Pray.g_00292	Prar.g_01637
OG0001278	Pray.g_00399	Prar.g_01734
OG0001279	Pray.g_00451	Prar.g_01775
OG0001280	Pray.g_00560	Prar.g_01880
OG0001281	Pray.g_00608	Prar.g_01928
OG0001282	Pray.g_00625	Prar.g_01946
OG0001283	Pray.g_00630	Prar.g_01951
OG0001284	Pray.g_00130	Prar.g_01322
OG0001285	Pray.g_00080	Prar.g_01279
OG0001286	Pray.g_00067	Prar.g_01266
OG0001287	Pray.g_01785	Prar.g_00871
OG0001288	Pray.g_01682	Prar.g_00807
OG0001289	Pray.g_01671	Prar.g_00796
OG0001290	Pray.g_01629	Prar.g_00755
OG0001291	Pray.g_01628	Prar.g_00754
OG0001292	Pray.g_01623	Prar.g_00749
OG0001294	Pray.g_01596	Prar.g_00722
OG0001295	Pray.g_01585	Prar.g_00715
OG0001296	Pray.g_01567	Prar.g_01151
OG0001297	Pray.g_01563	Prar.g_01147
OG0001298	Pray.g_01560	Prar.g_01144
OG0001299	Pray.g_01237	Prar.g_01111
OG0001300	Pray.g_01262	Prar.g_01086
OG0001301	Pray.g_01345	Prar.g_00635
OG0001302	Pray.g_01374	Prar.g_00662
OG0001303	Pray.g_01406	Prar.g_00693
OG0001304	Pray.g_01451	Prar.g_00048
OG0001306	Pray.g_00927	Prar.g_00485
OG0001307	Pray.g_01492	Prar.g_00008
OG0001308	Pray.g_00218	Prar.g_00547
OG0001309	Pray.g_00215	Prar.g_00254
OG0001310	Pray.g_00213	Prar.g_00252
OG0001311	Pray.g_00196	Prar.g_00235
OG0001312	Pray.g_00170	Prar.g_00209
OG0001313	Pray.g_00164	Prar.g_00203
OG0001314	Pray.g_00680	Prar.g_00128
OG0001315	Pray.g_00724	Prar.g_00084
OG0001317	Pray.g_00851	Prar.g_00434
OG0001318	Pray.g_01126	Prar.g_01467
OG0001320	Pray.g_00575	Prar.g_01895
OG0001321	Pray.g_00580	Prar.g_01900
OG0001322	Pray.g_00616	Prar.g_01937
OG0001323	Pray.g_00118	Prar.g_01314
OG0001324	Pray.g_00114	Prar.g_01311
OG0001325	Pray.g_00107	Prar.g_01304
OG0001326	Pray.g_00035	Prar.g_01235
OG0001327	Pray.g_01845	Prar.g_00927
OG0001328	Pray.g_01625	Prar.g_00751
OG0001329	Pray.g_01536	Prar.g_01120
OG0001330	Pray.g_01502	Prar.g_00613
OG0001331	Pray.g_01341	Prar.g_00631
OG0001332	Pray.g_00148	Prar.g_00187
OG0001333	Pray.g_00719	Prar.g_00089
OG0001334	Pray.g_00957	Prar.g_00516
OG0001335	Pray.g_00600	Prar.g_01920
OG0001336	Pray.g_00619	Prar.g_01940
OG0001337	Pray.g_00633	Prar.g_01954
OG0001338	Pray.g_01896	Prar.g_00977
OG0001339	Pray.g_01865	Prar.g_00950
OG0001340	Pray.g_01809	Prar.g_00891
OG0001341	Pray.g_01632	Prar.g_00758
OG0001342	Pray.g_01621	Prar.g_00747
OG0001343	Pray.g_01562	Prar.g_01146
OG0001346	Pray.g_01366	Prar.g_00655
OG0001347	Pray.g_01404	Prar.g_00691
OG0001348	Pray.g_00161	Prar.g_00200
OG0001349	Pray.g_00171	Prar.g_00210
OG0001350	Pray.g_00145	Prar.g_00183
OG0001351	Pray.g_00684	Prar.g_00124
OG0001352	Pray.g_00729	Prar.g_00079
OG0001353	Pray.g_00741	Prar.g_00326
OG0001354	Pray.g_00759	Prar.g_00307
OG0001355	Pray.g_00817	Prar.g_00399
OG0001356	Pray.g_00856	Prar.g_00439
OG0001357	Pray.g_00924	Prar.g_00482
OG0001358	Pray.g_00962	Prar.g_00522
OG0001359	Pray.g_00976	Prar.g_00536
OG0001360	Pray.g_01000	Prar.g_01340
OG0001362	Pray.g_01185	Prar.g_01406
OG0001363	Pray.g_01060	Prar.g_01533
OG0001364	Pray.g_00332	Prar.g_01667
OG0001365	Pray.g_00389	Prar.g_01724
OG0001366	Pray.g_00434	Prar.g_01757
OG0001367	Pray.g_00539	Prar.g_01860
OG0001368	Pray.g_00559	Prar.g_01879
OG0001369	Pray.g_00093	Prar.g_01292
OG0001370	Pray.g_00092	Prar.g_01291
OG0001371	Pray.g_00013	Prar.g_01213
OG0001373	Pray.g_01652	Prar.g_00777
OG0001374	Pray.g_01232	Prar.g_01116
OG0001375	Pray.g_01522	Prar.g_01958
OG0001376	Pray.g_01251	Prar.g_01097
OG0001378	Pray.g_00561	Prar.g_01881
OG0001379	Pray.g_00222	Prar.g_00551
OG0001380	Pray.g_00221	Prar.g_00550
OG0001381	Pray.g_00202	Prar.g_00241
OG0001382	Pray.g_00154	Prar.g_00193
OG0001383	Pray.g_00715	Prar.g_00093
OG0001384	Pray.g_00737	Prar.g_00331
OG0001385	Pray.g_00752	Prar.g_00315
OG0001386	Pray.g_00839	Prar.g_00422
OG0001389	Pray.g_00944	Prar.g_00502
OG0001390	Pray.g_00950	Prar.g_00509
OG0001391	Pray.g_00995	Prar.g_01335
OG0001392	Pray.g_01002	Prar.g_01342
OG0001393	Pray.g_01010	Prar.g_01349
OG0001394	Pray.g_01097	Prar.g_01496
OG0001395	Pray.g_01089	Prar.g_01504
OG0001396	Pray.g_01087	Prar.g_01506
OG0001397	Pray.g_01081	Prar.g_01512
OG0001398	Pray.g_01035	Prar.g_01604
OG0001399	Pray.g_00334	Prar.g_01669
OG0001400	Pray.g_00433	Prar.g_01756
OG0001401	Pray.g_00435	Prar.g_01758
OG0001402	Pray.g_00457	Prar.g_01781
OG0001403	Pray.g_00460	Prar.g_01784
OG0001404	Pray.g_00543	Prar.g_01864
OG0001405	Pray.g_00569	Prar.g_01889
OG0001406	Pray.g_00588	Prar.g_01908
OG0001407	Pray.g_00598	Prar.g_01918
OG0001408	Pray.g_00606	Prar.g_01926
OG0001409	Pray.g_00613	Prar.g_01934
OG0001410	Pray.g_00078	Prar.g_01277
OG0001411	Pray.g_01893	Prar.g_00975
OG0001412	Pray.g_01869	Prar.g_00954
OG0001413	Pray.g_01838	Prar.g_00920
OG0001414	Pray.g_01828	Prar.g_00910
OG0001415	Pray.g_01683	Prar.g_00808
OG0001416	Pray.g_01680	Prar.g_00805
OG0001417	Pray.g_01631	Prar.g_00757
OG0001418	Pray.g_01617	Prar.g_00744
OG0001420	Pray.g_01930	Prar.g_00988
OG0001421	Pray.g_00492	Prar.g_01814
OG0001422	Pray.g_00002	Prar.g_01172
OG0001424	Pray.g_00227	Prar.g_00556
OG0001425	Pray.g_00804	Prar.g_00261
OG0001426	Pray.g_00841	Prar.g_00424
OG0001427	Pray.g_01012	Prar.g_01351
OG0001428	Pray.g_00290	Prar.g_01635
OG0001429	Pray.g_00303	Prar.g_01647
OG0001430	Pray.g_00338	Prar.g_01673
OG0001431	Pray.g_00437	Prar.g_01760
OG0001432	Pray.g_00441	Prar.g_01765
OG0001433	Pray.g_00603	Prar.g_01923
OG0001434	Pray.g_00091	Prar.g_01290
OG0001435	Pray.g_00248	Prar.g_01201
OG0001436	Pray.g_01611	Prar.g_00738
OG0001438	Pray.g_01447	Prar.g_00052
OG0001439	Pray.g_01751	Prar.g_01560
OG0001440	Pray.g_00850	Prar.g_00433
OG0001442	Pray.g_00552	Prar.g_01872
OG0001443	Pray.g_00604	Prar.g_01924
OG0001444	Pray.g_00607	Prar.g_01927
OG0001445	Pray.g_01619	Prar.g_00746
OG0001446	Pray.g_00312	Prar.g_01181
OG0001448	Pray.g_01143	Prar.g_01450
OG0001449	Pray.g_00127	Prar.g_01319
OG0001450	Pray.g_00104	Prar.g_01302
OG0001451	Pray.g_00081	Prar.g_01280
OG0001452	Pray.g_00044	Prar.g_01244
OG0001453	Pray.g_01937	Prar.g_00987
OG0001454	Pray.g_01935	Prar.g_00985
OG0001455	Pray.g_01934	Prar.g_00984
OG0001457	Pray.g_01741	Prar.g_00867
OG0001459	Pray.g_01588	Prar.g_00718
OG0001460	Pray.g_00844	Prar.g_00427
OG0001461	Pray.g_00854	Prar.g_00437
OG0001462	Pray.g_00870	Prar.g_00452
OG0001464	Pray.g_01202	Prar.g_01389
OG0001466	Pray.g_01061	Prar.g_01532
OG0001467	Pray.g_00327	Prar.g_01662
OG0001469	Pray.g_00411	Prar.g_01747
OG0001470	Pray.g_00551	Prar.g_01871
OG0001471	Pray.g_00597	Prar.g_01917
OG0001472	Pray.g_00602	Prar.g_01922
OG0001473	Pray.g_00605	Prar.g_01925
OG0001474	Pray.g_01901	Prar.g_00982
OG0001476	Pray.g_01725	Prar.g_00342
OG0001478	Pray.g_01334	Prar.g_00624
OG0001479	Pray.g_00066	Prar.g_01265
OG0001480	Pray.g_01055	Prar.g_00724
OG0001480	Pray.g_00249	Prar.g_01199
OG0001482	Pray.g_00798	Prar.g_00267
OG0001483	Pray.g_01889	Prar.g_00972
OG0001484	Pray.g_00909	Prar.g_00475
OG0001485	Pray.g_00410	Prar.g_01746
OG0001486	Pray.g_00419	Prar.g_01754
OG0001487	Pray.g_00484	Prar.g_01806
OG0001488	Pray.g_00593	Prar.g_01913
OG0001489	Pray.g_00594	Prar.g_01914
OG0001490	Pray.g_00595	Prar.g_01915
OG0001491	Pray.g_00601	Prar.g_01921
OG0001492	Pray.g_00628	Prar.g_01949
OG0001493	Pray.g_00133	Prar.g_01325
OG0001494	Pray.g_00047	Prar.g_01247
OG0001495	Pray.g_01574	Prar.g_00711
OG0001497	Pray.g_01784	Prar.g_00869
OG0001498	Pray.g_01230	Prar.g_01118
OG0001499	Pray.g_01252	Prar.g_01096
OG0001503	Pray.g_00653	Prar.g_00155
OG0001504	Pray.g_00881	Prar.g_00463
OG0001505	Pray.g_00283	Prar.g_01629
OG0001507	Pray.g_00324	Prar.g_01659
OG0001508	Pray.g_00377	Prar.g_01713
OG0001509	Pray.g_00381	Prar.g_01716
OG0001510	Pray.g_00412	Prar.g_01748
OG0001511	Pray.g_00421	Prar.g_01551
OG0001512	Pray.g_00422	Prar.g_01550
OG0001513	Pray.g_00423	Prar.g_01549
OG0001514	Pray.g_00424	Prar.g_01548
OG0001515	Pray.g_00425	Prar.g_01547
OG0001516	Pray.g_00426	Prar.g_01546
OG0001517	Pray.g_00427	Prar.g_01545
OG0001518	Pray.g_00428	Prar.g_01544
OG0001519	Pray.g_00429	Prar.g_01543
OG0001520	Pray.g_00430	Prar.g_01542
OG0001521	Pray.g_00431	Prar.g_01541
OG0001522	Pray.g_00432	Prar.g_01540
OG0001525	Pray.g_00620	Prar.g_01941
OG0001526	Pray.g_00082	Prar.g_01281
OG0001529	Pray.g_01326	Prar.g_00616
OG0001531	Pray.g_00533	Prar.g_01854
OG0001532	Pray.g_00592	Prar.g_01912
OG0001533	Pray.g_00611	Prar.g_01931
OG0001534	Pray.g_01923	Prar.g_01000
OG0001535	Pray.g_00867	Prar.g_00449
OG0001536	Pray.g_00311	Prar.g_01180
OG0001537	Pray.g_01233	Prar.g_01115
OG0001539	Pray.g_00228	Prar.g_00557
OG0001540	Pray.g_00949	Prar.g_00507
OG0001542	Pray.g_00129	Prar.g_01321
OG0001543	Pray.g_00258	Prar.g_01190
OG0001547	Pray.g_01496	Prar.g_00003
OG0001548	Pray.g_00882	Prar.g_01552
OG0001549	Pray.g_01613	Prar.g_00740
OG0001551	Pray.g_00131	Prar.g_01323
OG0001552	Pray.g_01899	Prar.g_00980
OG0001553	Pray.g_01884	Prar.g_00968
OG0001554	Pray.g_01883	Prar.g_00967
OG0001556	Pray.g_01775	Prar.g_00864
OG0001557	Pray.g_01615	Prar.g_00742
OG0001558	Pray.g_01605	Prar.g_00733
OG0001565	Pray.g_00163	Prar.g_00202
OG0001566	Pray.g_00785	Prar.g_00280
OG0001567	Pray.g_00846	Prar.g_00429
OG0001568	Pray.g_00869	Prar.g_00451
OG0001569	Pray.g_00947	Prar.g_00505
OG0001571	Pray.g_00959	Prar.g_00519
OG0001572	Pray.g_01086	Prar.g_01507
OG0001574	Pray.g_00295	Prar.g_01642
OG0001575	Pray.g_00316	Prar.g_01655
OG0001576	Pray.g_00545	Prar.g_01865
OG0001577	Pray.g_00550	Prar.g_01870
OG0001578	Pray.g_00609	Prar.g_01929
OG0001579	Pray.g_00610	Prar.g_01930
OG0001580	Pray.g_00612	Prar.g_01933
OG0001581	Pray.g_00615	Prar.g_01936
OG0001582	Pray.g_00621	Prar.g_01942
OG0001583	Pray.g_00134	Prar.g_01326
OG0001584	Pray.g_00124	Prar.g_01316
OG0001585	Pray.g_00111	Prar.g_01308
OG0001586	Pray.g_00101	Prar.g_01300
OG0001587	Pray.g_00098	Prar.g_01297
OG0001589	Pray.g_01904	Prar.g_00990
OG0001590	Pray.g_01832	Prar.g_00914
OG0001591	Pray.g_01830	Prar.g_00912
OG0001592	Pray.g_01742	Prar.g_00868
OG0001593	Pray.g_01772	Prar.g_00860
OG0001594	Pray.g_01639	Prar.g_00764
OG0001595	Pray.g_01637	Prar.g_00763
OG0001596	Pray.g_01636	Prar.g_00762
OG0001597	Pray.g_01626	Prar.g_00752
OG0001598	Pray.g_01383	Prar.g_00671
OG0001603	Pray.g_00809	Prar.g_00256
OG0001604	Pray.g_00840	Prar.g_00423
OG0001606	Pray.g_00958	Prar.g_00517
OG0001607	Pray.g_01057	Prar.g_01536
OG0001608	Pray.g_00294	Prar.g_01641
OG0001609	Pray.g_00414	Prar.g_01750
OG0001610	Pray.g_00439	Prar.g_01762
OG0001611	Pray.g_00088	Prar.g_01287
OG0001612	Pray.g_00087	Prar.g_01286
OG0001613	Pray.g_00086	Prar.g_01285
OG0001614	Pray.g_00085	Prar.g_01284
OG0001617	Pray.g_01584	Prar.g_00714
OG0001618	Pray.g_01546	Prar.g_01130
OG0001620	Pray.g_00818	Prar.g_00400
OG0001622	Pray.g_00845	Prar.g_00428
OG0001623	Pray.g_01062	Prar.g_01531
OG0001624	Pray.g_00278	Prar.g_01624
OG0001625	Pray.g_01907	Prar.g_00993
OG0001626	Pray.g_01855	Prar.g_00940
OG0001628	Pray.g_01840	Prar.g_00922
OG0001630	Pray.g_01795	Prar.g_00887
OG0001632	Pray.g_00305	Prar.g_01650
OG0001635	Pray.g_00815	Prar.g_00397
OG0001636	Pray.g_01088	Prar.g_01505
OG0001637	Pray.g_00418	Prar.g_01753
OG0001638	Pray.g_01925	Prar.g_01001
OG0001639	Pray.g_01911	Prar.g_00995
OG0001640	Pray.g_01612	Prar.g_00739
OG0001641	Pray.g_01597	Prar.g_00723
OG0001651	Pray.g_00229	Prar.g_00562
OG0001652	Pray.g_00661	Prar.g_00147
OG0001653	Pray.g_00843	Prar.g_00426
OG0001654	Pray.g_00876	Prar.g_00460
OG0001655	Pray.g_00877	Prar.g_00461
OG0001656	Pray.g_00879	Prar.g_00462
OG0001657	Pray.g_00956	Prar.g_00515
OG0001658	Pray.g_01041	Prar.g_01598
OG0001659	Pray.g_00287	Prar.g_01631
OG0001660	Pray.g_00288	Prar.g_01633
OG0001661	Pray.g_00317	Prar.g_01656
OG0001662	Pray.g_00323	Prar.g_01658
OG0001663	Pray.g_00325	Prar.g_01660
OG0001664	Pray.g_00353	Prar.g_01689
OG0001665	Pray.g_00405	Prar.g_01741
OG0001666	Pray.g_00416	Prar.g_01751
OG0001667	Pray.g_00417	Prar.g_01752
OG0001668	Pray.g_00464	Prar.g_01788
OG0001669	Pray.g_00546	Prar.g_01866
OG0001670	Pray.g_00549	Prar.g_01869
OG0001671	Pray.g_00554	Prar.g_01874
OG0001672	Pray.g_00571	Prar.g_01891
OG0001673	Pray.g_00572	Prar.g_01892
OG0001674	Pray.g_00596	Prar.g_01916
OG0001675	Pray.g_00599	Prar.g_01919
OG0001676	Pray.g_00617	Prar.g_01938
OG0001677	Pray.g_00618	Prar.g_01939
OG0001678	Pray.g_00624	Prar.g_01945
OG0001679	Pray.g_00629	Prar.g_01950
OG0001680	Pray.g_00631	Prar.g_01952
OG0001681	Pray.g_00113	Prar.g_01310
OG0001682	Pray.g_00108	Prar.g_01305
OG0001683	Pray.g_00105	Prar.g_01303
OG0001684	Pray.g_00089	Prar.g_01288
OG0001685	Pray.g_00016	Prar.g_01216
OG0001686	Pray.g_00008	Prar.g_01208
OG0001687	Pray.g_01928	Prar.g_01159
OG0001688	Pray.g_01892	Prar.g_00974
OG0001689	Pray.g_01886	Prar.g_00970
OG0001692	Pray.g_01640	Prar.g_00765
OG0001693	Pray.g_01633	Prar.g_00759
OG0001694	Pray.g_01630	Prar.g_00756
OG0001695	Pray.g_01624	Prar.g_00750
OG0001696	Pray.g_01616	Prar.g_00743
OG0001697	Pray.g_01614	Prar.g_00741
OG0001699	Pray.g_01554	Prar.g_01138
OG0001700	Pray.g_01423	Prar.g_00075
OG0001701	Pray.g_01851	Prar.g_01072, Prar.g_00614
OG0001705	Pray.g_00986	Prar.g_01327
OG0001707	Pray.g_00281	Prar.g_01627
OG0001708	Pray.g_00301	Prar.g_01645
OG0001709	Pray.g_00318	Prar.g_01657
OG0001710	Pray.g_00547	Prar.g_01867
OG0001711	Pray.g_00591	Prar.g_01911
OG0001713	Pray.g_00109	Prar.g_01306
OG0001714	Pray.g_00084	Prar.g_01283
OG0001715	Pray.g_01902	Prar.g_00983
OG0001717	Pray.g_00548	Prar.g_01868
OG0001720	Pray.g_01807	Prar.g_00890
OG0001727	Pray.g_00279	Prar.g_01625
OG0001728	Pray.g_00336	Prar.g_01671
OG0001729	Pray.g_00413	Prar.g_01749
OG0001730	Pray.g_00125	Prar.g_01317
OG0001732	Pray.g_01885	Prar.g_00969
OG0001736	Pray.g_01589	Prar.g_00720
OG0001737	Pray.g_00865	Prar.g_00447
OG0001738	Pray.g_01042	Prar.g_01597
OG0001787	Pray.g_00242	Prar.g_00579
OG0001789	Pray.g_01015	Prar.g_01354
OG0001791	Pray.g_00331	Prar.g_01666
OG0001792	Pray.g_01936	Prar.g_00986
OG0001793	Pray.g_01908	Prar.g_00994
OG0001794	Pray.g_01906	Prar.g_00992
OG0001799	Pray.g_00102	Prar.g_01301
OG0001807	Pray.g_00855	Prar.g_00438
OG0001808	Pray.g_00872	Prar.g_00454
OG0001823	Pray.g_01622	Prar.g_00748
OG0001825	Pray.g_01586	Prar.g_00716
OG0001828	Pray.g_01594	Prar.g_00721
OG0001835	Pray.g_00821	Prar.g_00403
OG0001837	Pray.g_00900	Prar.g_00471
OG0001839	Pray.g_01903	Prar.g_00989
OG0001840	Pray.g_01900	Prar.g_00981
OG0001845	Pray.g_01701	Prar.g_00826
OG0001848	Pray.g_01607	Prar.g_00735
OG0001849	Pray.g_00100	Prar.g_01299
OG0001857	Pray.g_00887	Prar.g_01973
OG0001860	Pray.g_00115	Prar.g_01312
OG0001872	Pray.g_00901	Prar.g_00472
OG0001873	Pray.g_00898	Prar.g_00469
OG0001874	Pray.g_00873	Prar.g_00456
OG0001905	Pray.g_00868	Prar.g_00450
OG0001907	Pray.g_00899	Prar.g_00470
OG0001909	Pray.g_00895	Prar.g_00466
OG0001945	Pray.g_00896	Prar.g_00467
OG0001947	Pray.g_01587	Prar.g_00717
OG0001956	Pray.g_01325	Prar.g_00615
OG0001980	Pray.g_00871	Prar.g_00453
OG0001985	Pray.g_00847	Prar.g_00430
OG0001986	Pray.g_00859	Prar.g_00442
OG0002012	Pray.g_01571	Prar.g_01974
OG0002014	Pray.g_00904	Prar.g_00474
OG0002015	Pray.g_01572	Prar.g_01975
OG0002022	Pray.g_01618	Prar.g_00745
OG0002027	Pray.g_00467	Prar.g_01791
OG0002028	Pray.g_01050	Prar.g_01588
OG0002049	Pray.g_01573	Prar.g_00710
OG0002057	Pray.g_00902	Prar.g_00473
OG0002058	Pray.g_00894	Prar.g_00465
OG0002059	Pray.g_00874	Prar.g_00457
OG0002123	Pray.g_01794	Prar.g_00374
OG0002126	Pray.g_01789	Prar.g_01538
OG0002179	Pray.g_00875	Prar.g_00458
OG0002318	Pray.g_00913	Prar.g_00564
OG0002337	Pray.g_01256	Prar.g_01092
OG0002340	Pray.g_01940	Prar.g_01156
OG0002345	Pray.g_01043	Prar.g_01596
OG0002346	Pray.g_01044	Prar.g_01595
OG0002347	Pray.g_01045	Prar.g_01594
OG0002348	Pray.g_01046	Prar.g_01592
OG0002349	Pray.g_01047	Prar.g_01591
OG0002350	Pray.g_01048	Prar.g_01590
OG0002351	Pray.g_01049	Prar.g_01589
