Orthogroup	Pray	Pral
OG0001170	Pray.g_01338	Pral.g_00278
OG0001171	Pray.g_01339	Pral.g_00279
OG0001172	Pray.g_01340	Pral.g_00280
OG0001173	Pray.g_01342	Pral.g_00282
OG0001174	Pray.g_01344	Pral.g_00284
OG0001175	Pray.g_01346	Pral.g_00286
OG0001176	Pray.g_01347	Pral.g_00288
OG0001177	Pray.g_01349	Pral.g_00290
OG0001178	Pray.g_01350	Pral.g_00291
OG0001179	Pray.g_01351	Pral.g_00292
OG0001180	Pray.g_01352	Pral.g_00293
OG0001181	Pray.g_01353	Pral.g_00294
OG0001182	Pray.g_01354	Pral.g_00295
OG0001183	Pray.g_01355	Pral.g_00296
OG0001184	Pray.g_01356	Pral.g_00297
OG0001185	Pray.g_01357	Pral.g_00298
OG0001186	Pray.g_01358	Pral.g_00300
OG0001187	Pray.g_01359	Pral.g_00301
OG0001188	Pray.g_01360	Pral.g_00302
OG0001189	Pray.g_01362	Pral.g_00303
OG0001190	Pray.g_01363	Pral.g_00304
OG0001191	Pray.g_01365	Pral.g_00306
OG0001192	Pray.g_01367	Pral.g_00308
OG0001193	Pray.g_01368	Pral.g_00309
OG0001194	Pray.g_01369	Pral.g_00310
OG0001195	Pray.g_01370	Pral.g_00312
OG0001196	Pray.g_01372	Pral.g_00314
OG0001197	Pray.g_01375	Pral.g_00317
OG0001198	Pray.g_01376	Pral.g_00318
OG0001199	Pray.g_01377	Pral.g_00319
OG0001200	Pray.g_01378	Pral.g_00320
OG0001201	Pray.g_01379	Pral.g_00321
OG0001202	Pray.g_01380	Pral.g_00322
OG0001203	Pray.g_01382	Pral.g_00324
OG0001204	Pray.g_01385	Pral.g_00326
OG0001205	Pray.g_01386	Pral.g_00327
OG0001206	Pray.g_01388	Pral.g_00328
OG0001207	Pray.g_01389	Pral.g_00329
OG0001208	Pray.g_01390	Pral.g_00330
OG0001209	Pray.g_01391	Pral.g_00331
OG0001210	Pray.g_01392	Pral.g_00332
OG0001211	Pray.g_01393	Pral.g_00333
OG0001212	Pray.g_01394	Pral.g_00334
OG0001213	Pray.g_01395	Pral.g_00335
OG0001214	Pray.g_01396	Pral.g_00336
OG0001215	Pray.g_01397	Pral.g_00337
OG0001216	Pray.g_01398	Pral.g_00338
OG0001217	Pray.g_01399	Pral.g_00339
OG0001218	Pray.g_01400	Pral.g_00340
OG0001219	Pray.g_01401	Pral.g_00341
OG0001220	Pray.g_01402	Pral.g_00342
OG0001221	Pray.g_01403	Pral.g_00343
OG0001222	Pray.g_01405	Pral.g_00345
OG0001223	Pray.g_01407	Pral.g_00347
OG0001224	Pray.g_01408	Pral.g_00349
OG0001225	Pray.g_01410	Pral.g_00351
OG0001226	Pray.g_01411	Pral.g_00352
OG0001227	Pray.g_01412	Pral.g_00353
OG0001228	Pray.g_01413	Pral.g_00354
OG0001229	Pray.g_01414	Pral.g_00355
OG0001230	Pray.g_01415	Pral.g_00356
OG0001231	Pray.g_01416	Pral.g_00357
OG0001232	Pray.g_01418	Pral.g_00359
OG0001233	Pray.g_01419	Pral.g_00360
OG0001234	Pray.g_01420	Pral.g_00361
OG0001235	Pray.g_01421	Pral.g_00362
OG0001236	Pray.g_01422	Pral.g_00363
OG0001237	Pray.g_01425	Pral.g_00366
OG0001238	Pray.g_01426	Pral.g_00367
OG0001239	Pray.g_01429	Pral.g_00373
OG0001240	Pray.g_01430	Pral.g_00374
OG0001241	Pray.g_01431	Pral.g_00375
OG0001242	Pray.g_01432	Pral.g_00377
OG0001243	Pray.g_01433	Pral.g_00378
OG0001244	Pray.g_01434	Pral.g_00379
OG0001245	Pray.g_01435	Pral.g_00380
OG0001246	Pray.g_01436	Pral.g_00381
OG0001247	Pray.g_01437	Pral.g_00382
OG0001248	Pray.g_01438	Pral.g_00383
OG0001249	Pray.g_01439	Pral.g_00384
OG0001250	Pray.g_01440	Pral.g_00386
OG0001251	Pray.g_01441	Pral.g_00387
OG0001252	Pray.g_01442	Pral.g_00388
OG0001253	Pray.g_01443	Pral.g_00389
OG0001254	Pray.g_01445	Pral.g_00391
OG0001255	Pray.g_01446	Pral.g_00392
OG0001256	Pray.g_01448	Pral.g_00396
OG0001257	Pray.g_01449	Pral.g_00397
OG0001258	Pray.g_01450	Pral.g_00398
OG0001259	Pray.g_01452	Pral.g_00401
OG0001260	Pray.g_01453	Pral.g_00402
OG0001261	Pray.g_01454	Pral.g_00403
OG0001262	Pray.g_01455	Pral.g_00404
OG0001263	Pray.g_01456	Pral.g_00405
OG0001264	Pray.g_01457	Pral.g_00406
OG0001265	Pray.g_01458	Pral.g_00407
OG0001266	Pray.g_01459	Pral.g_00408
OG0001267	Pray.g_01460	Pral.g_00409
OG0001268	Pray.g_01461	Pral.g_00410
OG0001269	Pray.g_00197	Pral.g_00955
OG0001270	Pray.g_00151	Pral.g_00907
OG0001271	Pray.g_00139	Pral.g_00895
OG0001272	Pray.g_00760	Pral.g_00758
OG0001273	Pray.g_00811	Pral.g_00699
OG0001274	Pray.g_00972	Pral.g_00609
OG0001276	Pray.g_01173	Pral.g_00499
OG0001277	Pray.g_00292	Pral.g_01689
OG0001278	Pray.g_00399	Pral.g_01539
OG0001279	Pray.g_00451	Pral.g_01800
OG0001280	Pray.g_00560	Pral.g_01598
OG0001281	Pray.g_00608	Pral.g_01320, Pral.g_00967
OG0001282	Pray.g_00625	Pral.g_01856
OG0001283	Pray.g_00630	Pral.g_01317
OG0001284	Pray.g_00130	Pral.g_01732
OG0001286	Pray.g_00067	Pral.g_01364
OG0001288	Pray.g_01682	Pral.g_01116
OG0001289	Pray.g_01671	Pral.g_01102
OG0001291	Pray.g_01628	Pral.g_00572
OG0001294	Pray.g_01596	Pral.g_01040
OG0001296	Pray.g_01567	Pral.g_00098
OG0001297	Pray.g_01563	Pral.g_00102
OG0001298	Pray.g_01560	Pral.g_00105
OG0001299	Pray.g_01237	Pral.g_00175
OG0001300	Pray.g_01262	Pral.g_00112
OG0001301	Pray.g_01345	Pral.g_00285
OG0001302	Pray.g_01374	Pral.g_00316
OG0001303	Pray.g_01406	Pral.g_00346
OG0001304	Pray.g_01451	Pral.g_00400
OG0001306	Pray.g_00927	Pral.g_00657
OG0001307	Pray.g_01492	Pral.g_01013
OG0001308	Pray.g_00218	Pral.g_00976
OG0001310	Pray.g_00213	Pral.g_00971
OG0001311	Pray.g_00196	Pral.g_00954
OG0001312	Pray.g_00170	Pral.g_00926
OG0001313	Pray.g_00164	Pral.g_00919
OG0001316	Pray.g_00733	Pral.g_00787
OG0001317	Pray.g_00851	Pral.g_00671
OG0001318	Pray.g_01126	Pral.g_01438
OG0001319	Pray.g_00300	Pral.g_01308
OG0001321	Pray.g_00580	Pral.g_01565
OG0001322	Pray.g_00616	Pral.g_01703
OG0001323	Pray.g_00118	Pral.g_00348
OG0001324	Pray.g_00114	Pral.g_00034
OG0001325	Pray.g_00107	Pral.g_01701
OG0001327	Pray.g_01845	Pral.g_01237
OG0001329	Pray.g_01536	Pral.g_00130
OG0001330	Pray.g_01502	Pral.g_00166
OG0001331	Pray.g_01341	Pral.g_00281
OG0001332	Pray.g_00148	Pral.g_00904
OG0001333	Pray.g_00719	Pral.g_00802
OG0001335	Pray.g_00600	Pral.g_01810
OG0001336	Pray.g_00619	Pral.g_01829
OG0001338	Pray.g_01896	Pral.g_01047
OG0001339	Pray.g_01865	Pral.g_01276
OG0001340	Pray.g_01809	Pral.g_00394
OG0001341	Pray.g_01632	Pral.g_01069
OG0001343	Pray.g_01562	Pral.g_00103
OG0001345	Pray.g_01310	Pral.g_00247
OG0001346	Pray.g_01366	Pral.g_00307
OG0001347	Pray.g_01404	Pral.g_00344
OG0001348	Pray.g_00161	Pral.g_00917
OG0001349	Pray.g_00171	Pral.g_00927
OG0001350	Pray.g_00145	Pral.g_00670
OG0001351	Pray.g_00684	Pral.g_00841
OG0001352	Pray.g_00729	Pral.g_00791
OG0001353	Pray.g_00741	Pral.g_00778
OG0001354	Pray.g_00759	Pral.g_00759
OG0001355	Pray.g_00817	Pral.g_00693
OG0001356	Pray.g_00856	Pral.g_00025
OG0001357	Pray.g_00924	Pral.g_00660
OG0001358	Pray.g_00962	Pral.g_00620
OG0001359	Pray.g_00976	Pral.g_00605
OG0001360	Pray.g_01000	Pral.g_00581
OG0001361	Pray.g_01005	Pral.g_00576
OG0001362	Pray.g_01185	Pral.g_00511
OG0001363	Pray.g_01060	Pral.g_00818
OG0001364	Pray.g_00332	Pral.g_01666
OG0001365	Pray.g_00389	Pral.g_01529
OG0001366	Pray.g_00434	Pral.g_01822
OG0001367	Pray.g_00539	Pral.g_01585
OG0001368	Pray.g_00559	Pral.g_01597
OG0001369	Pray.g_00093	Pral.g_00073
OG0001370	Pray.g_00092	Pral.g_00072
OG0001371	Pray.g_00013	Pral.g_01425
OG0001372	Pray.g_01926	Pral.g_00024
OG0001373	Pray.g_01652	Pral.g_01082
OG0001374	Pray.g_01232	Pral.g_01055
OG0001375	Pray.g_01522	Pral.g_00144
OG0001377	Pray.g_01373	Pral.g_00315
OG0001378	Pray.g_00561	Pral.g_01599
OG0001379	Pray.g_00222	Pral.g_00981
OG0001380	Pray.g_00221	Pral.g_00979
OG0001381	Pray.g_00202	Pral.g_00960
OG0001382	Pray.g_00154	Pral.g_00909
OG0001383	Pray.g_00715	Pral.g_00806
OG0001384	Pray.g_00737	Pral.g_00782
OG0001385	Pray.g_00752	Pral.g_00766
OG0001386	Pray.g_00839	Pral.g_01119
OG0001389	Pray.g_00944	Pral.g_00634
OG0001390	Pray.g_00950	Pral.g_00628
OG0001391	Pray.g_00995	Pral.g_00586
OG0001392	Pray.g_01002	Pral.g_00579
OG0001393	Pray.g_01010	Pral.g_00570
OG0001394	Pray.g_01097	Pral.g_01468
OG0001395	Pray.g_01089	Pral.g_01768
OG0001396	Pray.g_01087	Pral.g_01767
OG0001397	Pray.g_01081	Pral.g_01760
OG0001398	Pray.g_01035	Pral.g_01724
OG0001399	Pray.g_00334	Pral.g_01664
OG0001400	Pray.g_00433	Pral.g_01823
OG0001401	Pray.g_00435	Pral.g_01821
OG0001402	Pray.g_00457	Pral.g_01794
OG0001403	Pray.g_00460	Pral.g_01791
OG0001405	Pray.g_00569	Pral.g_01577
OG0001406	Pray.g_00588	Pral.g_01557
OG0001407	Pray.g_00598	Pral.g_01834
OG0001408	Pray.g_00606	Pral.g_00051
OG0001409	Pray.g_00613	Pral.g_01855
OG0001410	Pray.g_00078	Pral.g_01352
OG0001411	Pray.g_01893	Pral.g_01903
OG0001412	Pray.g_01869	Pral.g_01280
OG0001413	Pray.g_01838	Pral.g_01693
OG0001414	Pray.g_01828	Pral.g_01221
OG0001415	Pray.g_01683	Pral.g_01117
OG0001416	Pray.g_01680	Pral.g_01113
OG0001417	Pray.g_01631	Pral.g_01068
OG0001418	Pray.g_01617	Pral.g_01862
OG0001421	Pray.g_00492	Pral.g_01651
OG0001422	Pray.g_00002	Pral.g_01888
OG0001424	Pray.g_00227	Pral.g_01326
OG0001425	Pray.g_00804	Pral.g_00713
OG0001426	Pray.g_00841	Pral.g_01695
OG0001427	Pray.g_01012	Pral.g_00568
OG0001430	Pray.g_00338	Pral.g_01659
OG0001431	Pray.g_00437	Pral.g_01819
OG0001432	Pray.g_00441	Pral.g_01814
OG0001434	Pray.g_00091	Pral.g_01892
OG0001435	Pray.g_00248	Pral.g_01067
OG0001438	Pray.g_01447	Pral.g_00395
OG0001440	Pray.g_00850	Pral.g_01294, Pral.g_00087
OG0001441	Pray.g_00521	Pral.g_01617
OG0001442	Pray.g_00552	Pral.g_01844
OG0001444	Pray.g_00607	Pral.g_00052
OG0001445	Pray.g_01619	Pral.g_01863
OG0001448	Pray.g_01143	Pral.g_00467
OG0001449	Pray.g_00127	Pral.g_00426
OG0001451	Pray.g_00081	Pral.g_01349
OG0001452	Pray.g_00044	Pral.g_01389
OG0001453	Pray.g_01937	Pral.g_00054
OG0001454	Pray.g_01935	Pral.g_00053
OG0001455	Pray.g_01934	Pral.g_01329
OG0001456	Pray.g_01599	Pral.g_01710
OG0001458	Pray.g_01424	Pral.g_00365
OG0001459	Pray.g_01588	Pral.g_00070
OG0001460	Pray.g_00844	Pral.g_01851
OG0001461	Pray.g_00854	Pral.g_01880
OG0001463	Pray.g_00905	Pral.g_01865
OG0001464	Pray.g_01202	Pral.g_00531
OG0001466	Pray.g_01061	Pral.g_01735
OG0001467	Pray.g_00327	Pral.g_01223
OG0001468	Pray.g_00380	Pral.g_01520
OG0001469	Pray.g_00411	Pral.g_00448
OG0001470	Pray.g_00551	Pral.g_01330
OG0001471	Pray.g_00597	Pral.g_00630
OG0001472	Pray.g_00602	Pral.g_00428
OG0001473	Pray.g_00605	Pral.g_01850
OG0001474	Pray.g_01901	Pral.g_01309
OG0001476	Pray.g_01725	Pral.g_01168
OG0001478	Pray.g_01334	Pral.g_00273
OG0001479	Pray.g_00066	Pral.g_01365
OG0001480	Pray.g_01055, Pray.g_00249	Pral.g_01057
OG0001482	Pray.g_00798	Pral.g_00719
OG0001484	Pray.g_00909	Pral.g_01872
OG0001487	Pray.g_00484	Pral.g_01478
OG0001494	Pray.g_00047	Pral.g_01386
OG0001496	Pray.g_01876	Pral.g_01287
OG0001497	Pray.g_01784	Pral.g_01264
OG0001498	Pray.g_01230	Pral.g_00168
OG0001500	Pray.g_00472	Pral.g_01779
OG0001501	Pray.g_00307	Pral.g_00463
OG0001507	Pray.g_00324	Pral.g_01858
OG0001509	Pray.g_00381	Pral.g_01521
OG0001525	Pray.g_00620	Pral.g_01325
OG0001526	Pray.g_00082	Pral.g_01348
OG0001529	Pray.g_01326	Pral.g_00265
OG0001531	Pray.g_00533	Pral.g_00989
OG0001535	Pray.g_00867	Pral.g_00035
OG0001539	Pray.g_00228	Pral.g_01846
OG0001542	Pray.g_00129	Pral.g_00047
OG0001552	Pray.g_01899	Pral.g_01866
OG0001555	Pray.g_01796	Pral.g_00638
OG0001572	Pray.g_01086	Pral.g_01766
OG0001610	Pray.g_00439	Pral.g_01817
OG0001623	Pray.g_01062	Pral.g_01736
OG0001627	Pray.g_01853	Pral.g_00011
OG0001637	Pray.g_00418	Pral.g_01061
OG0001681	Pray.g_00113	Pral.g_00017
OG0001711	Pray.g_00591	Pral.g_01831
OG0001740	Pray.g_00468	Pral.g_01783
OG0001788	Pray.g_00267	Pral.g_01882
OG0001850	Pray.g_01746	Pral.g_00071
OG0001858	Pray.g_00918, Pray.g_00917	Pral.g_00666
OG0001876	Pray.g_00252	Pral.g_01319
OG0001956	Pray.g_01325	Pral.g_01244
OG0002025	Pray.g_01750	Pral.g_01889
OG0002028	Pray.g_01050	Pral.g_01241
OG0002317	Pray.g_01514	Pral.g_00152
