Orthogroup	Pray	Prbb
OG0001103	Pray.g_01254	Prbb.g_01947
OG0001104	Pray.g_01255	Prbb.g_01943
OG0001105	Pray.g_01257	Prbb.g_01945
OG0001106	Pray.g_01259	Prbb.g_01942
OG0001107	Pray.g_01260	Prbb.g_01941
OG0001108	Pray.g_01261	Prbb.g_01940
OG0001109	Pray.g_01264	Prbb.g_01958
OG0001110	Pray.g_01266	Prbb.g_01960
OG0001111	Pray.g_01267	Prbb.g_01961
OG0001112	Pray.g_01268	Prbb.g_01962
OG0001113	Pray.g_01269	Prbb.g_01963
OG0001114	Pray.g_01270	Prbb.g_01964
OG0001115	Pray.g_01271	Prbb.g_01965
OG0001116	Pray.g_01272	Prbb.g_01966
OG0001117	Pray.g_01273	Prbb.g_01967
OG0001118	Pray.g_01274	Prbb.g_01968
OG0001119	Pray.g_01275	Prbb.g_01969
OG0001120	Pray.g_01276	Prbb.g_01970
OG0001121	Pray.g_01277	Prbb.g_01971
OG0001122	Pray.g_01278	Prbb.g_01972
OG0001123	Pray.g_01279	Prbb.g_01973
OG0001124	Pray.g_01280	Prbb.g_01974
OG0001125	Pray.g_01281	Prbb.g_01975
OG0001126	Pray.g_01282	Prbb.g_01976
OG0001127	Pray.g_01283	Prbb.g_01977
OG0001128	Pray.g_01284	Prbb.g_01978
OG0001129	Pray.g_01285	Prbb.g_01979
OG0001130	Pray.g_01286	Prbb.g_01980
OG0001131	Pray.g_01287	Prbb.g_01981
OG0001132	Pray.g_01288	Prbb.g_01982
OG0001133	Pray.g_01289	Prbb.g_01983
OG0001134	Pray.g_01290	Prbb.g_01984
OG0001135	Pray.g_01291	Prbb.g_01985
OG0001136	Pray.g_01292	Prbb.g_01986
OG0001137	Pray.g_01293	Prbb.g_01987
OG0001138	Pray.g_01294	Prbb.g_01988
OG0001139	Pray.g_01295	Prbb.g_01989
OG0001140	Pray.g_01296	Prbb.g_01990
OG0001141	Pray.g_01298	Prbb.g_01992
OG0001142	Pray.g_01299	Prbb.g_01993
OG0001143	Pray.g_01300	Prbb.g_01994
OG0001144	Pray.g_01302	Prbb.g_01996
OG0001145	Pray.g_01304	Prbb.g_01998
OG0001146	Pray.g_01305	Prbb.g_01999
OG0001147	Pray.g_01307	Prbb.g_02002
OG0001148	Pray.g_01308	Prbb.g_02003
OG0001149	Pray.g_01309	Prbb.g_02004
OG0001150	Pray.g_01312	Prbb.g_02007
OG0001151	Pray.g_01313	Prbb.g_02008
OG0001152	Pray.g_01314	Prbb.g_02009
OG0001153	Pray.g_01315	Prbb.g_02010
OG0001154	Pray.g_01316	Prbb.g_02011
OG0001155	Pray.g_01317	Prbb.g_02012
OG0001156	Pray.g_01318	Prbb.g_02013
OG0001157	Pray.g_01320	Prbb.g_02015
OG0001158	Pray.g_01321	Prbb.g_02017
OG0001159	Pray.g_01322	Prbb.g_02018
OG0001160	Pray.g_01323	Prbb.g_02019
OG0001161	Pray.g_01327	Prbb.g_02024
OG0001162	Pray.g_01328	Prbb.g_02025
OG0001163	Pray.g_01329	Prbb.g_02026
OG0001164	Pray.g_01330	Prbb.g_02027
OG0001165	Pray.g_01331	Prbb.g_02028
OG0001166	Pray.g_01332	Prbb.g_02029
OG0001167	Pray.g_01333	Prbb.g_02030
OG0001168	Pray.g_01335	Prbb.g_02031
OG0001169	Pray.g_01336	Prbb.g_02032
OG0001170	Pray.g_01338	Prbb.g_02035
OG0001171	Pray.g_01339	Prbb.g_02036
OG0001172	Pray.g_01340	Prbb.g_02037
OG0001173	Pray.g_01342	Prbb.g_02039
OG0001174	Pray.g_01344	Prbb.g_02041
OG0001175	Pray.g_01346	Prbb.g_02043
OG0001176	Pray.g_01347	Prbb.g_02045
OG0001177	Pray.g_01349	Prbb.g_02047
OG0001178	Pray.g_01350	Prbb.g_02048
OG0001179	Pray.g_01351	Prbb.g_02049
OG0001180	Pray.g_01352	Prbb.g_02050
OG0001181	Pray.g_01353	Prbb.g_02051
OG0001182	Pray.g_01354	Prbb.g_02052
OG0001183	Pray.g_01355	Prbb.g_02053
OG0001184	Pray.g_01356	Prbb.g_02054
OG0001185	Pray.g_01357	Prbb.g_02055
OG0001186	Pray.g_01358	Prbb.g_02056
OG0001187	Pray.g_01359	Prbb.g_02057
OG0001188	Pray.g_01360	Prbb.g_02058
OG0001189	Pray.g_01362	Prbb.g_02059
OG0001190	Pray.g_01363	Prbb.g_02060
OG0001191	Pray.g_01365	Prbb.g_02062
OG0001192	Pray.g_01367	Prbb.g_02064
OG0001193	Pray.g_01368	Prbb.g_02065
OG0001194	Pray.g_01369	Prbb.g_02066
OG0001195	Pray.g_01370	Prbb.g_02068
OG0001196	Pray.g_01372	Prbb.g_02070
OG0001197	Pray.g_01375	Prbb.g_02074
OG0001198	Pray.g_01376	Prbb.g_02075
OG0001199	Pray.g_01377	Prbb.g_02076
OG0001200	Pray.g_01378	Prbb.g_02077
OG0001201	Pray.g_01379	Prbb.g_02078
OG0001202	Pray.g_01380	Prbb.g_02079
OG0001203	Pray.g_01382	Prbb.g_02097
OG0001204	Pray.g_01385	Prbb.g_02099
OG0001205	Pray.g_01386	Prbb.g_02100
OG0001206	Pray.g_01388	Prbb.g_02101
OG0001207	Pray.g_01389	Prbb.g_02102
OG0001208	Pray.g_01390	Prbb.g_02103
OG0001209	Pray.g_01391	Prbb.g_02104
OG0001210	Pray.g_01392	Prbb.g_02105
OG0001211	Pray.g_01393	Prbb.g_02106
OG0001212	Pray.g_01394	Prbb.g_02107
OG0001213	Pray.g_01395	Prbb.g_02108
OG0001214	Pray.g_01396	Prbb.g_02109
OG0001215	Pray.g_01397	Prbb.g_02110
OG0001216	Pray.g_01398	Prbb.g_02111
OG0001217	Pray.g_01399	Prbb.g_02112
OG0001218	Pray.g_01400	Prbb.g_02113
OG0001219	Pray.g_01401	Prbb.g_02114
OG0001220	Pray.g_01402	Prbb.g_02115
OG0001221	Pray.g_01403	Prbb.g_02116
OG0001222	Pray.g_01405	Prbb.g_02118
OG0001223	Pray.g_01407	Prbb.g_02120
OG0001224	Pray.g_01408	Prbb.g_02122
OG0001225	Pray.g_01410	Prbb.g_02124
OG0001226	Pray.g_01411	Prbb.g_02125
OG0001227	Pray.g_01412	Prbb.g_02126
OG0001228	Pray.g_01413	Prbb.g_02127
OG0001229	Pray.g_01414	Prbb.g_02128
OG0001230	Pray.g_01415	Prbb.g_02129
OG0001231	Pray.g_01416	Prbb.g_02130
OG0001232	Pray.g_01418	Prbb.g_02132
OG0001233	Pray.g_01419	Prbb.g_02133
OG0001234	Pray.g_01420	Prbb.g_02134
OG0001235	Pray.g_01421	Prbb.g_02135
OG0001236	Pray.g_01422	Prbb.g_02136
OG0001237	Pray.g_01425	Prbb.g_02139
OG0001238	Pray.g_01426	Prbb.g_02140
OG0001239	Pray.g_01429	Prbb.g_02145
OG0001240	Pray.g_01430	Prbb.g_02146
OG0001241	Pray.g_01431	Prbb.g_02147
OG0001242	Pray.g_01432	Prbb.g_02149
OG0001243	Pray.g_01433	Prbb.g_02150
OG0001244	Pray.g_01434	Prbb.g_02151
OG0001245	Pray.g_01435	Prbb.g_02152
OG0001246	Pray.g_01436	Prbb.g_02153
OG0001247	Pray.g_01437	Prbb.g_02154
OG0001248	Pray.g_01438	Prbb.g_02155
OG0001249	Pray.g_01439	Prbb.g_02156
OG0001250	Pray.g_01440	Prbb.g_02164
OG0001251	Pray.g_01441	Prbb.g_02165
OG0001252	Pray.g_01442	Prbb.g_02166
OG0001253	Pray.g_01443	Prbb.g_02167
OG0001254	Pray.g_01445	Prbb.g_02169
OG0001255	Pray.g_01446	Prbb.g_02170
OG0001256	Pray.g_01448	Prbb.g_02173
OG0001257	Pray.g_01449	Prbb.g_02174
OG0001258	Pray.g_01450	Prbb.g_02175
OG0001259	Pray.g_01452	Prbb.g_02178
OG0001260	Pray.g_01453	Prbb.g_02180
OG0001261	Pray.g_01454	Prbb.g_02181
OG0001262	Pray.g_01455	Prbb.g_02182
OG0001263	Pray.g_01456	Prbb.g_02183
OG0001264	Pray.g_01457	Prbb.g_02185
OG0001265	Pray.g_01458	Prbb.g_02186
OG0001266	Pray.g_01459	Prbb.g_02187
OG0001267	Pray.g_01460	Prbb.g_02188
OG0001268	Pray.g_01461	Prbb.g_02189
OG0001269	Pray.g_00197	Prbb.g_00147
OG0001270	Pray.g_00151	Prbb.g_00195
OG0001271	Pray.g_00139	Prbb.g_00207
OG0001273	Pray.g_00811	Prbb.g_00393
OG0001274	Pray.g_00972	Prbb.g_00487
OG0001275	Pray.g_00989	Prbb.g_00502
OG0001276	Pray.g_01173	Prbb.g_00590
OG0001277	Pray.g_00292	Prbb.g_01027, Prbb.g_01446
OG0001278	Pray.g_00399	Prbb.g_01370
OG0001279	Pray.g_00451	Prbb.g_00931
OG0001280	Pray.g_00560	Prbb.g_01043
OG0001282	Pray.g_00625	Prbb.g_00940
OG0001283	Pray.g_00630	Prbb.g_01386
OG0001284	Pray.g_00130	Prbb.g_01178, Prbb.g_01143
OG0001285	Pray.g_00080	Prbb.g_01534
OG0001286	Pray.g_00067	Prbb.g_01520
OG0001288	Pray.g_01682	Prbb.g_01727
OG0001289	Pray.g_01671	Prbb.g_01739
OG0001290	Pray.g_01629	Prbb.g_01371
OG0001291	Pray.g_01628	Prbb.g_00522
OG0001292	Pray.g_01623	Prbb.g_01778
OG0001293	Pray.g_01606	Prbb.g_01086
OG0001294	Pray.g_01596	Prbb.g_01781
OG0001295	Pray.g_01585	Prbb.g_01790, Prbb.g_01899
OG0001296	Pray.g_01567	Prbb.g_01815
OG0001297	Pray.g_01563	Prbb.g_01819
OG0001298	Pray.g_01560	Prbb.g_01822
OG0001299	Pray.g_01237	Prbb.g_01926
OG0001300	Pray.g_01262	Prbb.g_01279
OG0001301	Pray.g_01345	Prbb.g_02042
OG0001302	Pray.g_01374	Prbb.g_02073
OG0001303	Pray.g_01406	Prbb.g_02119
OG0001304	Pray.g_01451	Prbb.g_02177
OG0001306	Pray.g_00927	Prbb.g_00442
OG0001307	Pray.g_01492	Prbb.g_00031
OG0001308	Pray.g_00218	Prbb.g_00126
OG0001309	Pray.g_00215	Prbb.g_00129
OG0001310	Pray.g_00213	Prbb.g_00131
OG0001311	Pray.g_00196	Prbb.g_00148
OG0001312	Pray.g_00170	Prbb.g_00176
OG0001313	Pray.g_00164	Prbb.g_00183
OG0001314	Pray.g_00680	Prbb.g_00256
OG0001315	Pray.g_00724	Prbb.g_00301
OG0001316	Pray.g_00733	Prbb.g_00308
OG0001317	Pray.g_00851	Prbb.g_01077
OG0001318	Pray.g_01126	Prbb.g_00638
OG0001319	Pray.g_00300	Prbb.g_00754
OG0001320	Pray.g_00575	Prbb.g_01061
OG0001321	Pray.g_00580	Prbb.g_01066
OG0001322	Pray.g_00616	Prbb.g_02163
OG0001323	Pray.g_00118	Prbb.g_02121
OG0001324	Pray.g_00114	Prbb.g_01325
OG0001325	Pray.g_00107	Prbb.g_01247
OG0001326	Pray.g_00035	Prbb.g_01483
OG0001327	Pray.g_01845	Prbb.g_01610
OG0001328	Pray.g_01625	Prbb.g_00758
OG0001329	Pray.g_01536	Prbb.g_01844
OG0001330	Pray.g_01502	Prbb.g_01879
OG0001331	Pray.g_01341	Prbb.g_02038
OG0001332	Pray.g_00148	Prbb.g_00199
OG0001333	Pray.g_00719	Prbb.g_00295
OG0001334	Pray.g_00957	Prbb.g_01542
OG0001335	Pray.g_00600	Prbb.g_00921
OG0001336	Pray.g_00619	Prbb.g_00116
OG0001337	Pray.g_00633	Prbb.g_01433
OG0001338	Pray.g_01896	Prbb.g_01579
OG0001339	Pray.g_01865	Prbb.g_01591
OG0001340	Pray.g_01809	Prbb.g_02171
OG0001341	Pray.g_01632	Prbb.g_01774
OG0001343	Pray.g_01562	Prbb.g_01820
OG0001345	Pray.g_01310	Prbb.g_02005
OG0001346	Pray.g_01366	Prbb.g_02063
OG0001347	Pray.g_01404	Prbb.g_02117
OG0001348	Pray.g_00161	Prbb.g_00186
OG0001350	Pray.g_00145	Prbb.g_01103
OG0001356	Pray.g_00856	Prbb.g_01553, Prbb.g_01628
OG0001360	Pray.g_01000	Prbb.g_00513
OG0001361	Pray.g_01005	Prbb.g_00518
OG0001366	Pray.g_00434	Prbb.g_00912
OG0001369	Pray.g_00093	Prbb.g_01892
OG0001370	Pray.g_00092	Prbb.g_01893
OG0001372	Pray.g_01926	Prbb.g_01196
OG0001373	Pray.g_01652	Prbb.g_01759
OG0001374	Pray.g_01232	Prbb.g_00955
OG0001377	Pray.g_01373	Prbb.g_02072
OG0001378	Pray.g_00561	Prbb.g_01044
OG0001379	Pray.g_00222	Prbb.g_00122
OG0001380	Pray.g_00221	Prbb.g_00123
OG0001381	Pray.g_00202	Prbb.g_00142
OG0001383	Pray.g_00715	Prbb.g_00291
OG0001384	Pray.g_00737	Prbb.g_00312
OG0001386	Pray.g_00839	Prbb.g_01725
OG0001389	Pray.g_00944	Prbb.g_00459
OG0001390	Pray.g_00950	Prbb.g_00467
OG0001391	Pray.g_00995	Prbb.g_00508
OG0001392	Pray.g_01002	Prbb.g_00515
OG0001394	Pray.g_01097	Prbb.g_00669
OG0001395	Pray.g_01089	Prbb.g_00679
OG0001396	Pray.g_01087	Prbb.g_00681
OG0001397	Pray.g_01081	Prbb.g_00687
OG0001398	Pray.g_01035	Prbb.g_00718
OG0001399	Pray.g_00334	Prbb.g_00957
OG0001400	Pray.g_00433	Prbb.g_00911
OG0001401	Pray.g_00435	Prbb.g_00913
OG0001402	Pray.g_00457	Prbb.g_00937
OG0001403	Pray.g_00460	Prbb.g_00941
OG0001404	Pray.g_00543	Prbb.g_01388
OG0001405	Pray.g_00569	Prbb.g_01052
OG0001406	Pray.g_00588	Prbb.g_00888
OG0001407	Pray.g_00598	Prbb.g_00910
OG0001408	Pray.g_00606	Prbb.g_00903
OG0001409	Pray.g_00613	Prbb.g_01139
OG0001410	Pray.g_00078	Prbb.g_01532
OG0001411	Pray.g_01893	Prbb.g_01206
OG0001412	Pray.g_01869	Prbb.g_01587
OG0001413	Pray.g_01838	Prbb.g_01116
OG0001414	Pray.g_01828	Prbb.g_01640
OG0001415	Pray.g_01683	Prbb.g_01726
OG0001416	Pray.g_01680	Prbb.g_01730
OG0001417	Pray.g_01631	Prbb.g_01775
OG0001418	Pray.g_01617	Prbb.g_01141
OG0001419	Pray.g_01593	Prbb.g_01241
OG0001420	Pray.g_01930	Prbb.g_01199
OG0001421	Pray.g_00492	Prbb.g_00969
OG0001422	Pray.g_00002	Prbb.g_00079
OG0001424	Pray.g_00227	Prbb.g_02023
OG0001425	Pray.g_00804	Prbb.g_00377
OG0001426	Pray.g_00841	Prbb.g_00105
OG0001427	Pray.g_01012	Prbb.g_00525
OG0001428	Pray.g_00290	Prbb.g_01272
OG0001429	Pray.g_00303	Prbb.g_01179
OG0001430	Pray.g_00338	Prbb.g_00961
OG0001431	Pray.g_00437	Prbb.g_01913
OG0001432	Pray.g_00441	Prbb.g_00918
OG0001433	Pray.g_00603	Prbb.g_00740
OG0001434	Pray.g_00091	Prbb.g_01223
OG0001435	Pray.g_00248	Prbb.g_01895
OG0001438	Pray.g_01447	Prbb.g_02172
OG0001439	Pray.g_01751	Prbb.g_01665, Prbb.g_01664
OG0001440	Pray.g_00850	Prbb.g_01796
OG0001441	Pray.g_00521	Prbb.g_01001
OG0001443	Pray.g_00604	Prbb.g_00902
OG0001444	Pray.g_00607	Prbb.g_00750
OG0001445	Pray.g_01619	Prbb.g_01113
OG0001446	Pray.g_00312	Prbb.g_01164
OG0001448	Pray.g_01143	Prbb.g_00621
OG0001449	Pray.g_00127	Prbb.g_01365
OG0001450	Pray.g_00104	Prbb.g_01782
OG0001452	Pray.g_00044	Prbb.g_01496
OG0001453	Pray.g_01937	Prbb.g_01634
OG0001454	Pray.g_01935	Prbb.g_01635
OG0001455	Pray.g_01934	Prbb.g_01636
OG0001456	Pray.g_01599	Prbb.g_00732
OG0001457	Pray.g_01741	Prbb.g_00876
OG0001458	Pray.g_01424	Prbb.g_02138
OG0001461	Pray.g_00854	Prbb.g_01249, Prbb.g_01802
OG0001462	Pray.g_00870	Prbb.g_01080
OG0001463	Pray.g_00905	Prbb.g_01112
OG0001464	Pray.g_01202	Prbb.g_00563
OG0001467	Pray.g_00327	Prbb.g_00115
OG0001472	Pray.g_00602	Prbb.g_01448, Prbb.g_01021
OG0001473	Pray.g_00605	Prbb.g_01133, Prbb.g_01091
OG0001474	Pray.g_01901	Prbb.g_00901
OG0001479	Pray.g_00066	Prbb.g_01519
OG0001485	Pray.g_00410	Prbb.g_00849
OG0001486	Pray.g_00419	Prbb.g_00956
OG0001487	Pray.g_00484	Prbb.g_00773
OG0001488	Pray.g_00593	Prbb.g_00898
OG0001489	Pray.g_00594	Prbb.g_00899
OG0001490	Pray.g_00595	Prbb.g_00900
OG0001491	Pray.g_00601	Prbb.g_01660
OG0001492	Pray.g_00628	Prbb.g_01494
OG0001493	Pray.g_00133	Prbb.g_00439
OG0001495	Pray.g_01574	Prbb.g_00464
OG0001499	Pray.g_01252	Prbb.g_01626
OG0001500	Pray.g_00472	Prbb.g_00953
OG0001501	Pray.g_00307	Prbb.g_00625
OG0001505	Pray.g_00283	Prbb.g_01667
OG0001507	Pray.g_00324	Prbb.g_01105
OG0001509	Pray.g_00381	Prbb.g_00816
OG0001510	Pray.g_00412	Prbb.g_01451, Prbb.g_01343
OG0001511	Pray.g_00421	Prbb.g_01901
OG0001512	Pray.g_00422	Prbb.g_01902
OG0001513	Pray.g_00423	Prbb.g_01903
OG0001514	Pray.g_00424	Prbb.g_01904
OG0001515	Pray.g_00425	Prbb.g_01905
OG0001516	Pray.g_00426	Prbb.g_01906
OG0001517	Pray.g_00427	Prbb.g_01907
OG0001518	Pray.g_00428	Prbb.g_01908
OG0001519	Pray.g_00429	Prbb.g_01909
OG0001520	Pray.g_00430	Prbb.g_01910
OG0001521	Pray.g_00431	Prbb.g_01911
OG0001522	Pray.g_00432	Prbb.g_01912
OG0001526	Pray.g_00082	Prbb.g_01536
OG0001529	Pray.g_01326	Prbb.g_02022
OG0001530	Pray.g_01569	Prbb.g_01333
OG0001531	Pray.g_00533	Prbb.g_01011
OG0001533	Pray.g_00611	Prbb.g_00097
OG0001536	Pray.g_00311	Prbb.g_01163
OG0001539	Pray.g_00228	Prbb.g_00110
OG0001542	Pray.g_00129	Prbb.g_01317
OG0001545	Pray.g_00310	Prbb.g_01162
OG0001548	Pray.g_00882	Prbb.g_01250
OG0001550	Pray.g_00407	Prbb.g_00846
OG0001551	Pray.g_00131	Prbb.g_01097
OG0001552	Pray.g_01899	Prbb.g_01602
OG0001553	Pray.g_01884	Prbb.g_01261
OG0001554	Pray.g_01883	Prbb.g_01228
OG0001555	Pray.g_01796	Prbb.g_00857
OG0001556	Pray.g_01775	Prbb.g_00663
OG0001558	Pray.g_01605	Prbb.g_01257
OG0001565	Pray.g_00163	Prbb.g_00184
OG0001566	Pray.g_00785	Prbb.g_00358
OG0001567	Pray.g_00846	Prbb.g_01215
OG0001568	Pray.g_00869	Prbb.g_01267
OG0001569	Pray.g_00947	Prbb.g_01089
OG0001571	Pray.g_00959	Prbb.g_01552
OG0001572	Pray.g_01086	Prbb.g_00682
OG0001574	Pray.g_00295	Prbb.g_01191
OG0001575	Pray.g_00316	Prbb.g_01028
OG0001576	Pray.g_00545	Prbb.g_00755
OG0001577	Pray.g_00550	Prbb.g_00744
OG0001578	Pray.g_00609	Prbb.g_00109
OG0001579	Pray.g_00610	Prbb.g_01074
OG0001580	Pray.g_00612	Prbb.g_00751
OG0001581	Pray.g_00615	Prbb.g_01088
OG0001582	Pray.g_00621	Prbb.g_01280
OG0001583	Pray.g_00134	Prbb.g_00096
OG0001584	Pray.g_00124	Prbb.g_01183
OG0001585	Pray.g_00111	Prbb.g_01214
OG0001586	Pray.g_00101	Prbb.g_01258
OG0001587	Pray.g_00098	Prbb.g_01102
OG0001589	Pray.g_01904	Prbb.g_01340
OG0001590	Pray.g_01832	Prbb.g_01920
OG0001591	Pray.g_01830	Prbb.g_01638
OG0001592	Pray.g_01742	Prbb.g_00875
OG0001594	Pray.g_01639	Prbb.g_01033
OG0001595	Pray.g_01637	Prbb.g_00759
OG0001596	Pray.g_01636	Prbb.g_01554
OG0001597	Pray.g_01626	Prbb.g_01779
OG0001598	Pray.g_01383	Prbb.g_01623
OG0001603	Pray.g_00809	Prbb.g_00052
OG0001604	Pray.g_00840	Prbb.g_01140
OG0001606	Pray.g_00958	Prbb.g_01551
OG0001607	Pray.g_01057	Prbb.g_01285
OG0001609	Pray.g_00414	Prbb.g_01394
OG0001611	Pray.g_00088	Prbb.g_01898
OG0001612	Pray.g_00087	Prbb.g_01559
OG0001613	Pray.g_00086	Prbb.g_01558
OG0001614	Pray.g_00085	Prbb.g_01557
OG0001617	Pray.g_01584	Prbb.g_01181
OG0001618	Pray.g_01546	Prbb.g_01393
OG0001620	Pray.g_00818	Prbb.g_00399
OG0001622	Pray.g_00845	Prbb.g_01795
OG0001625	Pray.g_01907	Prbb.g_01374
OG0001626	Pray.g_01855	Prbb.g_00877
OG0001627	Pray.g_01853	Prbb.g_01211
OG0001630	Pray.g_01795	Prbb.g_00855
OG0001698	Pray.g_01579	Prbb.g_01297
OG0001701	Pray.g_01851	Prbb.g_00072
OG0001704	Pray.g_01767	Prbb.g_00863
OG0001706	Pray.g_01056	Prbb.g_01296
OG0001711	Pray.g_00591	Prbb.g_00908
OG0001712	Pray.g_00121	Prbb.g_01331
OG0001720	Pray.g_01807	Prbb.g_02096
OG0001740	Pray.g_00468	Prbb.g_00949
OG0001788	Pray.g_00267	Prbb.g_01275
OG0001797	Pray.g_01590	Prbb.g_01397
OG0001828	Pray.g_01594	Prbb.g_01337
OG0001844	Pray.g_01799	Prbb.g_00858
OG0001874	Pray.g_00873	Prbb.g_01440
OG0002143	Pray.g_01783	Prbb.g_00862
OG0002318	Pray.g_00913	Prbb.g_00039
