Orthogroup	Syac	Prat
OG0001168	Syac.g_00665	Prat.g_01630
OG0001169	Syac.g_00663	Prat.g_01632
OG0001170	Syac.g_00661	Prat.g_01634
OG0001171	Syac.g_00650	Prat.g_01645
OG0001172	Syac.g_02187	Prat.g_01660
OG0001173	Syac.g_02186	Prat.g_01661
OG0001174	Syac.g_02178	Prat.g_01669
OG0001175	Syac.g_02177	Prat.g_01670
OG0001176	Syac.g_02141	Prat.g_01678
OG0001177	Syac.g_02143	Prat.g_01680
OG0001178	Syac.g_00539	Prat.g_01597
OG0001179	Syac.g_02112	Prat.g_01710
OG0001180	Syac.g_02087	Prat.g_01732
OG0001181	Syac.g_02083	Prat.g_01736
OG0001182	Syac.g_02074	Prat.g_01745
OG0001183	Syac.g_02070	Prat.g_01749
OG0001184	Syac.g_00186	Prat.g_01766
OG0001185	Syac.g_00162	Prat.g_01783
OG0001186	Syac.g_00082	Prat.g_01807
OG0001187	Syac.g_00085	Prat.g_01810
OG0001188	Syac.g_00076	Prat.g_01812
OG0001189	Syac.g_00054	Prat.g_01829
OG0001190	Syac.g_02353	Prat.g_01834
OG0001191	Syac.g_02368	Prat.g_01844
OG0001192	Syac.g_02374	Prat.g_01849
OG0001193	Syac.g_02406	Prat.g_01863
OG0001194	Syac.g_02408	Prat.g_01864
OG0001195	Syac.g_02409	Prat.g_01865
OG0001196	Syac.g_02477	Prat.g_01881
OG0001197	Syac.g_02479	Prat.g_01883
OG0001198	Syac.g_02491	Prat.g_01890
OG0001200	Syac.g_00443	Prat.g_00073
OG0001201	Syac.g_00395	Prat.g_00105
OG0001202	Syac.g_02285	Prat.g_00201
OG0001203	Syac.g_01967	Prat.g_00243
OG0001205	Syac.g_00706	Prat.g_00406
OG0001206	Syac.g_01715	Prat.g_00425
OG0001207	Syac.g_01915	Prat.g_00436
OG0001208	Syac.g_01902	Prat.g_00442
OG0001209	Syac.g_01833	Prat.g_00497
OG0001210	Syac.g_01826	Prat.g_00501
OG0001211	Syac.g_01809	Prat.g_00511
OG0001212	Syac.g_01751	Prat.g_00558
OG0001213	Syac.g_00968	Prat.g_00593
OG0001214	Syac.g_00981	Prat.g_01088
OG0001215	Syac.g_00919	Prat.g_00764
OG0001216	Syac.g_01285	Prat.g_00790
OG0001217	Syac.g_01043	Prat.g_01486
OG0001218	Syac.g_01679	Prat.g_01217
OG0001220	Syac.g_00813	Prat.g_00984
OG0001221	Syac.g_01379	Prat.g_00728
OG0001223	Syac.g_01215	Prat.g_00914
OG0001224	Syac.g_00880	Prat.g_00961
OG0001225	Syac.g_00882	Prat.g_00963
OG0001226	Syac.g_01026	Prat.g_00078
OG0001227	Syac.g_02387	Prat.g_01197
OG0001228	Syac.g_00700	Prat.g_01106
OG0001229	Syac.g_00906	Prat.g_01228
OG0001230	Syac.g_01621	Prat.g_01343
OG0001232	Syac.g_00509	Prat.g_01614
OG0001233	Syac.g_00660	Prat.g_01635
OG0001234	Syac.g_02173	Prat.g_01672
OG0001235	Syac.g_02147	Prat.g_01676
OG0001236	Syac.g_00189	Prat.g_01763
OG0001237	Syac.g_00184	Prat.g_01767
OG0001238	Syac.g_02369	Prat.g_01845
OG0001240	Syac.g_00411	Prat.g_00090
OG0001241	Syac.g_00402	Prat.g_00099
OG0001243	Syac.g_00363	Prat.g_00125
OG0001244	Syac.g_00333	Prat.g_00140
OG0001245	Syac.g_01064	Prat.g_00671
OG0001246	Syac.g_01876	Prat.g_01485, Prat.g_00467
OG0001247	Syac.g_01303	Prat.g_00757
OG0001248	Syac.g_01306	Prat.g_00759
OG0001249	Syac.g_02029	Prat.g_00345
OG0001250	Syac.g_00838	Prat.g_00997
OG0001251	Syac.g_02415	Prat.g_00695
OG0001253	Syac.g_01063	Prat.g_01480
OG0001254	Syac.g_01465	Prat.g_01559
OG0001255	Syac.g_01957	Prat.g_01172
OG0001256	Syac.g_00563	Prat.g_01446
OG0001258	Syac.g_00553	Prat.g_01588
OG0001259	Syac.g_00662	Prat.g_01633
OG0001260	Syac.g_00640	Prat.g_01651
OG0001262	Syac.g_00056	Prat.g_01827
OG0001263	Syac.g_00360	Prat.g_00127
OG0001264	Syac.g_01468	Prat.g_01473
OG0001265	Syac.g_00372	Prat.g_00117
OG0001266	Syac.g_02289	Prat.g_00205
OG0001267	Syac.g_02253	Prat.g_00287
OG0001268	Syac.g_02014	Prat.g_00353
OG0001269	Syac.g_01960	Prat.g_00985
OG0001270	Syac.g_00690	Prat.g_00394
OG0001271	Syac.g_01703	Prat.g_00431
OG0001272	Syac.g_01898	Prat.g_00446
OG0001273	Syac.g_00974	Prat.g_01095
OG0001274	Syac.g_02323	Prat.g_00228
OG0001275	Syac.g_01228	Prat.g_00922
OG0001276	Syac.g_01244	Prat.g_00936
OG0001277	Syac.g_02463	Prat.g_00817
OG0001278	Syac.g_01517	Prat.g_01102
OG0001279	Syac.g_01605	Prat.g_00828
OG0001280	Syac.g_00731	Prat.g_01248
OG0001281	Syac.g_00721	Prat.g_01254
OG0001282	Syac.g_01917	Prat.g_01292
OG0001283	Syac.g_02472	Prat.g_01877
OG0001284	Syac.g_00586	Prat.g_01433
OG0001285	Syac.g_01060	Prat.g_01617
OG0001286	Syac.g_02089	Prat.g_01730
OG0001287	Syac.g_00154	Prat.g_01790
OG0001288	Syac.g_00141	Prat.g_01800
OG0001289	Syac.g_00426	Prat.g_00085
OG0001291	Syac.g_00349	Prat.g_00135
OG0001292	Syac.g_02205	Prat.g_00254
OG0001293	Syac.g_02226	Prat.g_00268
OG0001294	Syac.g_01411	Prat.g_01546
OG0001295	Syac.g_01824	Prat.g_01215
OG0001296	Syac.g_01870	Prat.g_00472
OG0001297	Syac.g_01866	Prat.g_00477
OG0001298	Syac.g_01774	Prat.g_00541
OG0001299	Syac.g_01417	Prat.g_01057
OG0001300	Syac.g_00910	Prat.g_00768
OG0001301	Syac.g_00897	Prat.g_00773
OG0001302	Syac.g_01012	Prat.g_00859
OG0001303	Syac.g_01137	Prat.g_01550
OG0001304	Syac.g_01257	Prat.g_00949
OG0001305	Syac.g_00890	Prat.g_00969
OG0001306	Syac.g_00749	Prat.g_01170
OG0001307	Syac.g_02156	Prat.g_01283
OG0001309	Syac.g_01860	Prat.g_00481
OG0001310	Syac.g_00528	Prat.g_01604
OG0001311	Syac.g_01246	Prat.g_00938
OG0001312	Syac.g_01147	Prat.g_00872
OG0001316	Syac.g_00342	Prat.g_00139
OG0001317	Syac.g_01971	Prat.g_00239
OG0001318	Syac.g_02218	Prat.g_00263
OG0001319	Syac.g_02242	Prat.g_00280
OG0001321	Syac.g_00712	Prat.g_00413
OG0001322	Syac.g_00713	Prat.g_00414
OG0001324	Syac.g_00909	Prat.g_00769
OG0001325	Syac.g_01281	Prat.g_00793
OG0001329	Syac.g_01007	Prat.g_01542
OG0001330	Syac.g_00738	Prat.g_01468
OG0001332	Syac.g_00625	Prat.g_01403
OG0001333	Syac.g_00666	Prat.g_01629
OG0001334	Syac.g_02061	Prat.g_01752
OG0001335	Syac.g_02060	Prat.g_01753
OG0001336	Syac.g_02473	Prat.g_01878
OG0001337	Syac.g_02064, Syac.g_02040	Prat.g_00339
OG0001338	Syac.g_02048, Syac.g_02022, Syac.g_00474, Syac.g_02037	Prat.g_00342
OG0001339	Syac.g_00400	Prat.g_00101
OG0001340	Syac.g_02039	Prat.g_00340
OG0001341	Syac.g_00904	Prat.g_01225
OG0001343	Syac.g_02413	Prat.g_00692
OG0001344	Syac.g_00774	Prat.g_01152
OG0001346	Syac.g_00728	Prat.g_01250
OG0001348	Syac.g_00857	Prat.g_00827
OG0001352	Syac.g_01842	Prat.g_00753
OG0001353	Syac.g_00850	Prat.g_01005
OG0001354	Syac.g_01201	Prat.g_00906
OG0001359	Syac.g_02412	Prat.g_00693
OG0001361	Syac.g_00800	Prat.g_01138
OG0001362	Syac.g_01649	Prat.g_01367
OG0001363	Syac.g_01651	Prat.g_01369
OG0001364	Syac.g_00204	Prat.g_01755
OG0001370	Syac.g_01294, Syac.g_02438	Prat.g_00422
OG0001372	Syac.g_01845	Prat.g_01503
OG0001375	Syac.g_02414	Prat.g_00691
OG0001379	Syac.g_00736	Prat.g_01243
OG0001380	Syac.g_01589	Prat.g_01178
OG0001381	Syac.g_02162	Prat.g_01181
OG0001394	Syac.g_01373	Prat.g_00732
OG0001398	Syac.g_01120	Prat.g_00810
OG0001401	Syac.g_00844, Syac.g_00845	Prat.g_00850
OG0001402	Syac.g_00957	Prat.g_00588
OG0001403	Syac.g_00033	Prat.g_00032
OG0001404	Syac.g_00451	Prat.g_00065
OG0001405	Syac.g_02058	Prat.g_00333
OG0001407	Syac.g_01841	Prat.g_01521
OG0001410	Syac.g_02155	Prat.g_01284
OG0001414	Syac.g_02161	Prat.g_00233
OG0001416	Syac.g_00724	Prat.g_00421
OG0001419	Syac.g_01840	Prat.g_01522
OG0001425	Syac.g_02373	Prat.g_01848
OG0001428	Syac.g_00301	Prat.g_00173
OG0001430	Syac.g_02345	Prat.g_01216
OG0001434	Syac.g_01368	Prat.g_00737
OG0001435	Syac.g_01399	Prat.g_00711
OG0001438	Syac.g_00280	Prat.g_00301
OG0001443	Syac.g_02382	Prat.g_01227
OG0001446	Syac.g_01293	Prat.g_01504
OG0001448	Syac.g_01094	Prat.g_00658
OG0001452	Syac.g_02214	Prat.g_00697
OG0001461	Syac.g_02168	Prat.g_00378
OG0001465	Syac.g_01299	Prat.g_00779
OG0001468	Syac.g_01014	Prat.g_00679
OG0001477	Syac.g_00900	Prat.g_01515, Prat.g_01514
OG0001481	Syac.g_01260	Prat.g_00375
OG0001487	Syac.g_01678	Prat.g_01395
OG0001489	Syac.g_02078	Prat.g_01741
OG0001494	Syac.g_00088	Prat.g_01271
OG0001495	Syac.g_02144	Prat.g_01681
OG0001496	Syac.g_00902	Prat.g_01512
OG0001497	Syac.g_00901	Prat.g_01513
OG0001498	Syac.g_01987	Prat.g_00371
OG0001499	Syac.g_01441	Prat.g_00667
OG0001510	Syac.g_00150	Prat.g_01794
OG0001511	Syac.g_00387	Prat.g_00109
OG0001512	Syac.g_01966	Prat.g_01231
OG0001514	Syac.g_00903	Prat.g_01511
OG0001515	Syac.g_00914	Prat.g_00766
OG0001516	Syac.g_01420	Prat.g_01060
OG0001517	Syac.g_02019	Prat.g_01328, Prat.g_00349
OG0001518	Syac.g_02371	Prat.g_01847
OG0001519	Syac.g_02384	Prat.g_01852
OG0001527	Syac.g_01794	Prat.g_00526
OG0001529	Syac.g_00047	Prat.g_00043
OG0001530	Syac.g_00389	Prat.g_00108
OG0001531	Syac.g_01965	Prat.g_00244
OG0001532	Syac.g_01487	Prat.g_01125
OG0001534	Syac.g_01258	Prat.g_00950
OG0001535	Syac.g_01242	Prat.g_00935
OG0001536	Syac.g_01177	Prat.g_00892
OG0001537	Syac.g_01378	Prat.g_00729
OG0001538	Syac.g_01336	Prat.g_01032
OG0001539	Syac.g_01403	Prat.g_00706
OG0001540	Syac.g_00358	Prat.g_00129
OG0001541	Syac.g_02256	Prat.g_00181
OG0001542	Syac.g_02265	Prat.g_00187
OG0001543	Syac.g_02307	Prat.g_01221
OG0001544	Syac.g_02383	Prat.g_01851
OG0001545	Syac.g_02462	Prat.g_01868
OG0001548	Syac.g_01030	Prat.g_00643
OG0001557	Syac.g_01372	Prat.g_00733
OG0001559	Syac.g_00390	Prat.g_00107
OG0001560	Syac.g_00403	Prat.g_00097
OG0001561	Syac.g_01248	Prat.g_00940
OG0001562	Syac.g_01234	Prat.g_00927
OG0001563	Syac.g_02095	Prat.g_01725
OG0001574	Syac.g_01796	Prat.g_00524
OG0001575	Syac.g_01791	Prat.g_00529
OG0001576	Syac.g_01729	Prat.g_01262
OG0001577	Syac.g_00765	Prat.g_01160
OG0001579	Syac.g_02054, Syac.g_02049	Prat.g_00337
OG0001580	Syac.g_02341	Prat.g_00050
OG0001586	Syac.g_00104	Prat.g_01268
OG0001589	Syac.g_00657	Prat.g_01638
OG0001591	Syac.g_01409	Prat.g_00746
OG0001592	Syac.g_02342	Prat.g_00049
OG0001602	Syac.g_01300	Prat.g_00778
OG0001614	Syac.g_00164	Prat.g_01782
OG0001616	Syac.g_01472	Prat.g_01133
OG0001617	Syac.g_00907	Prat.g_00770
OG0001619	Syac.g_01164	Prat.g_00882
OG0001620	Syac.g_02007	Prat.g_00357
OG0001621	Syac.g_02215	Prat.g_00259
OG0001622	Syac.g_02471	Prat.g_01876
OG0001625	Syac.g_02220	Prat.g_00265
OG0001636	Syac.g_00038	Prat.g_00035
OG0001639	Syac.g_00622	Prat.g_01406
OG0001640	Syac.g_00868	Prat.g_00954
OG0001643	Syac.g_00984	Prat.g_01085
OG0001644	Syac.g_01266	Prat.g_00806
OG0001654	Syac.g_00624	Prat.g_01404
OG0001655	Syac.g_00487	Prat.g_01230
OG0001656	Syac.g_02050	Prat.g_00336
OG0001657	Syac.g_00319	Prat.g_00155
OG0001658	Syac.g_02352	Prat.g_00045
OG0001673	Syac.g_01973	Prat.g_00237
OG0001676	Syac.g_02051	Prat.g_00338
OG0001678	Syac.g_02188	Prat.g_01659
OG0001679	Syac.g_01788	Prat.g_00343
OG0001691	Syac.g_00950	Prat.g_00952
OG0001692	Syac.g_01626	Prat.g_01347
OG0001693	Syac.g_00885	Prat.g_00625
OG0001694	Syac.g_02255	Prat.g_00289
OG0001703	Syac.g_01914	Prat.g_00437
OG0001713	Syac.g_00783	Prat.g_01149
OG0001717	Syac.g_00306	Prat.g_00168
OG0001729	Syac.g_01962	Prat.g_00247
OG0001731	Syac.g_00602	Prat.g_01419
OG0001737	Syac.g_00274	Prat.g_00836
OG0001749	Syac.g_00220	Prat.g_01325
OG0001752	Syac.g_00637	Prat.g_01653
OG0001761	Syac.g_00944	Prat.g_00578
OG0001769	Syac.g_00998	Prat.g_01222
OG0001770	Syac.g_01454	Prat.g_01553
OG0001771	Syac.g_00851	Prat.g_01576
OG0001795	Syac.g_01443	Prat.g_00675
OG0001803	Syac.g_00702	Prat.g_00402
OG0001810	Syac.g_00344	Prat.g_00832
OG0001816	Syac.g_01405	Prat.g_00703
OG0001835	Syac.g_01587	Prat.g_01543
OG0001907	Syac.g_00338	Prat.g_01459
OG0001916	Syac.g_01887	Prat.g_00457
OG0001974	Syac.g_02350	Prat.g_01491
OG0002237	Syac.g_00972	Prat.g_01096
OG0002247	Syac.g_01783	Prat.g_00535
OG0002276	Syac.g_00459	Prat.g_01566
OG0002285	Syac.g_01150	Prat.g_00875
OG0002349	Syac.g_00658	Prat.g_01637
OG0002434	Syac.g_01800	Prat.g_00521
