Orthogroup	Syac	Syan
OG0001193	Syac.g_02406	Syan.g_01626
OG0001194	Syac.g_02408	Syan.g_01627
OG0001195	Syac.g_02409	Syan.g_01628
OG0001196	Syac.g_02477	Syan.g_01693
OG0001197	Syac.g_02479	Syan.g_01695
OG0001198	Syac.g_02491	Syan.g_01793
OG0001199	Syac.g_00445	Syan.g_02913
OG0001200	Syac.g_00443	Syan.g_02915
OG0001201	Syac.g_00395	Syan.g_02975
OG0001202	Syac.g_02285	Syan.g_03084
OG0001203	Syac.g_01967	Syan.g_02426
OG0001204	Syac.g_02200	Syan.g_02097
OG0001205	Syac.g_00706	Syan.g_01337
OG0001206	Syac.g_01715	Syan.g_02880
OG0001207	Syac.g_01915	Syan.g_02772
OG0001208	Syac.g_01902	Syan.g_02762
OG0001209	Syac.g_01833	Syan.g_01163
OG0001210	Syac.g_01826	Syan.g_00830
OG0001211	Syac.g_01809	Syan.g_00852
OG0001212	Syac.g_01751	Syan.g_01002
OG0001213	Syac.g_00968	Syan.g_01141
OG0001214	Syac.g_00981	Syan.g_00814
OG0001215	Syac.g_00919	Syan.g_00539
OG0001216	Syac.g_01285	Syan.g_00319
OG0001217	Syac.g_01043	Syan.g_00617
OG0001218	Syac.g_01679	Syan.g_02837
OG0001220	Syac.g_00813	Syan.g_00203
OG0001221	Syac.g_01379	Syan.g_01446
OG0001223	Syac.g_01215	Syan.g_00599
OG0001224	Syac.g_00880	Syan.g_00294
OG0001225	Syac.g_00882	Syan.g_00292
OG0001226	Syac.g_01026	Syan.g_02922
OG0001227	Syac.g_02387	Syan.g_00940
OG0001228	Syac.g_00700	Syan.g_01938
OG0001229	Syac.g_00906	Syan.g_02631
OG0001230	Syac.g_01621	Syan.g_01288
OG0001231	Syac.g_00017	Syan.g_01764
OG0001232	Syac.g_00509	Syan.g_01439
OG0001233	Syac.g_00660	Syan.g_01461
OG0001234	Syac.g_02173	Syan.g_01995
OG0001235	Syac.g_02147	Syan.g_02130
OG0001236	Syac.g_00189	Syan.g_01933
OG0001237	Syac.g_00184	Syan.g_01928
OG0001240	Syac.g_00411	Syan.g_02963
OG0001242	Syac.g_00370	Syan.g_02297
OG0001243	Syac.g_00363	Syan.g_02289
OG0001244	Syac.g_00333	Syan.g_03004
OG0001245	Syac.g_01064	Syan.g_00179
OG0001246	Syac.g_01876	Syan.g_02734
OG0001247	Syac.g_01303	Syan.g_00199
OG0001249	Syac.g_02029	Syan.g_02150
OG0001250	Syac.g_00838	Syan.g_00382
OG0001251	Syac.g_02415	Syan.g_00490
OG0001252	Syac.g_00874	Syan.g_00304
OG0001253	Syac.g_01063	Syan.g_00099
OG0001254	Syac.g_01465	Syan.g_01148
OG0001256	Syac.g_00563	Syan.g_01384
OG0001258	Syac.g_00553	Syan.g_01395
OG0001259	Syac.g_00662	Syan.g_01459
OG0001260	Syac.g_00640	Syan.g_01478
OG0001262	Syac.g_00056	Syan.g_01721
OG0001263	Syac.g_00360	Syan.g_02286
OG0001264	Syac.g_01468	Syan.g_02949
OG0001265	Syac.g_00372	Syan.g_02299
OG0001266	Syac.g_02289	Syan.g_03088
OG0001267	Syac.g_02253	Syan.g_02023
OG0001268	Syac.g_02014	Syan.g_02138
OG0001270	Syac.g_00690	Syan.g_02393
OG0001271	Syac.g_01703	Syan.g_02849
OG0001272	Syac.g_01898	Syan.g_02758
OG0001274	Syac.g_02323	Syan.g_01528
OG0001275	Syac.g_01228	Syan.g_00628
OG0001276	Syac.g_01244	Syan.g_00360
OG0001277	Syac.g_02463	Syan.g_00007
OG0001278	Syac.g_01517	Syan.g_02585
OG0001279	Syac.g_01605	Syan.g_01306
OG0001281	Syac.g_00721	Syan.g_01220
OG0001282	Syac.g_01917	Syan.g_02774
OG0001283	Syac.g_02472	Syan.g_01687
OG0001284	Syac.g_00586	Syan.g_01369
OG0001285	Syac.g_01060	Syan.g_00977
OG0001286	Syac.g_02089	Syan.g_02193
OG0001287	Syac.g_00154	Syan.g_01894
OG0001289	Syac.g_00426	Syan.g_02942
OG0001291	Syac.g_00349	Syan.g_02273
OG0001292	Syac.g_02205	Syan.g_02091
OG0001293	Syac.g_02226	Syan.g_02051
OG0001294	Syac.g_01411	Syan.g_00758
OG0001295	Syac.g_01824	Syan.g_00836
OG0001296	Syac.g_01870	Syan.g_02728
OG0001297	Syac.g_01866	Syan.g_02724
OG0001298	Syac.g_01774	Syan.g_00944
OG0001299	Syac.g_01417	Syan.g_00764
OG0001303	Syac.g_01137	Syan.g_00479
OG0001304	Syac.g_01257	Syan.g_00345
OG0001305	Syac.g_00890	Syan.g_00191
OG0001306	Syac.g_00749	Syan.g_02714
OG0001309	Syac.g_01860	Syan.g_01196
OG0001310	Syac.g_00528	Syan.g_01422
OG0001311	Syac.g_01246	Syan.g_00358
OG0001312	Syac.g_01147	Syan.g_00496
OG0001315	Syac.g_02072	Syan.g_02168
OG0001317	Syac.g_01971	Syan.g_02422
OG0001318	Syac.g_02218	Syan.g_02060
OG0001319	Syac.g_02242	Syan.g_02034
OG0001323	Syac.g_01857	Syan.g_01193
OG0001325	Syac.g_01281	Syan.g_00323
OG0001326	Syac.g_02420	Syan.g_01636
OG0001328	Syac.g_01385	Syan.g_02675
OG0001329	Syac.g_01007	Syan.g_00838
OG0001330	Syac.g_00738	Syan.g_01202
OG0001332	Syac.g_00625	Syan.g_00412
OG0001333	Syac.g_00666	Syan.g_01455
OG0001336	Syac.g_02473	Syan.g_01688
OG0001341	Syac.g_00904	Syan.g_00524
OG0001345	Syac.g_00803	Syan.g_02655
OG0001346	Syac.g_00728	Syan.g_01214
OG0001347	Syac.g_00228	Syan.g_01852
OG0001349	Syac.g_00504	Syan.g_01131
OG0001353	Syac.g_00850	Syan.g_00372
OG0001354	Syac.g_01201	Syan.g_00585
OG0001358	Syac.g_00952	Syan.g_00017
OG0001360	Syac.g_00805	Syan.g_02653
OG0001361	Syac.g_00800	Syan.g_02658
OG0001364	Syac.g_00204	Syan.g_01950
OG0001366	Syac.g_00517	Syan.g_00175, Syan.g_01433
OG0001373	Syac.g_02419	Syan.g_01635
OG0001374	Syac.g_02427	Syan.g_01644
OG0001376	Syac.g_02376	Syan.g_00511
OG0001377	Syac.g_02375	Syan.g_00510
OG0001378	Syac.g_00689	Syan.g_02392
OG0001379	Syac.g_00736	Syan.g_01206
OG0001380	Syac.g_01589	Syan.g_00442
OG0001382	Syac.g_00148	Syan.g_00680
OG0001385	Syac.g_02416	Syan.g_01632
OG0001386	Syac.g_02417	Syan.g_01633
OG0001387	Syac.g_02418	Syan.g_01634
OG0001388	Syac.g_02421	Syan.g_01637
OG0001389	Syac.g_02422	Syan.g_01639
OG0001390	Syac.g_02423	Syan.g_01640
OG0001391	Syac.g_02424	Syan.g_01641
OG0001392	Syac.g_02425	Syan.g_01642
OG0001393	Syac.g_02426	Syan.g_01643
OG0001394	Syac.g_01373	Syan.g_00722
OG0001395	Syac.g_01262	Syan.g_00340
OG0001396	Syac.g_00229	Syan.g_01851
OG0001398	Syac.g_01120	Syan.g_02932
OG0001401	Syac.g_00844, Syac.g_00845	Syan.g_00376
OG0001402	Syac.g_00957	Syan.g_00011
OG0001403	Syac.g_00033	Syan.g_01744
OG0001404	Syac.g_00451	Syan.g_00343
OG0001406	Syac.g_02377	Syan.g_00512
OG0001407	Syac.g_01841	Syan.g_00455
OG0001408	Syac.g_01530	Syan.g_00073
OG0001411	Syac.g_00180	Syan.g_01125
OG0001412	Syac.g_00227	Syan.g_01853
OG0001413	Syac.g_01019	Syan.g_00029
OG0001416	Syac.g_00724	Syan.g_00103
OG0001417	Syac.g_01200	Syan.g_00583
OG0001419	Syac.g_01840	Syan.g_00454
OG0001420	Syac.g_01847	Syan.g_01180
OG0001423	Syac.g_00457	Syan.g_01318
OG0001425	Syac.g_02373	Syan.g_01584
OG0001428	Syac.g_00301	Syan.g_03039
OG0001432	Syac.g_01572	Syan.g_00092
OG0001434	Syac.g_01368	Syan.g_00717
OG0001435	Syac.g_01399	Syan.g_00745
OG0001438	Syac.g_00280	Syan.g_02009
OG0001439	Syac.g_00250	Syan.g_01986
OG0001442	Syac.g_01358	Syan.g_00709
OG0001443	Syac.g_02382	Syan.g_01590
OG0001444	Syac.g_00415	Syan.g_02954
OG0001447	Syac.g_00362	Syan.g_02288
OG0001449	Syac.g_02197	Syan.g_02058
OG0001452	Syac.g_02214	Syan.g_02066
OG0001456	Syac.g_02434	Syan.g_01646
OG0001457	Syac.g_02435	Syan.g_01647
OG0001458	Syac.g_02436	Syan.g_01648
OG0001459	Syac.g_01445	Syan.g_02343
OG0001461	Syac.g_02168	Syan.g_00657
OG0001462	Syac.g_00039	Syan.g_01737
OG0001470	Syac.g_00683	Syan.g_01815
OG0001471	Syac.g_00257	Syan.g_01991
OG0001473	Syac.g_01010	Syan.g_00133
OG0001474	Syac.g_02013	Syan.g_02137
OG0001475	Syac.g_00681	Syan.g_01833
OG0001476	Syac.g_00782	Syan.g_00451, Syan.g_00421, Syan.g_02511, Syan.g_00283
OG0001478	Syac.g_01710	Syan.g_02251
OG0001479	Syac.g_02016	Syan.g_02140
OG0001480	Syac.g_00812	Syan.g_00072
OG0001487	Syac.g_01678	Syan.g_02836
OG0001488	Syac.g_00791	Syan.g_02666
OG0001489	Syac.g_02078	Syan.g_02182
OG0001492	Syac.g_01514	Syan.g_02588
OG0001493	Syac.g_01522	Syan.g_02578
OG0001495	Syac.g_02144	Syan.g_02257
OG0001496	Syac.g_00902	Syan.g_01154
OG0001497	Syac.g_00901	Syan.g_01155
OG0001498	Syac.g_01987	Syan.g_02317
OG0001502	Syac.g_00818	Syan.g_00401
OG0001504	Syac.g_01446	Syan.g_02344
OG0001508	Syac.g_00684	Syan.g_01814
OG0001509	Syac.g_00230	Syan.g_01832
OG0001510	Syac.g_00150	Syan.g_01890
OG0001511	Syac.g_00387	Syan.g_02983
OG0001512	Syac.g_01966	Syan.g_02428
OG0001513	Syac.g_00185	Syan.g_03078
OG0001515	Syac.g_00914	Syan.g_00505
OG0001516	Syac.g_01420	Syan.g_00767
OG0001517	Syac.g_02019	Syan.g_02143
OG0001518	Syac.g_02371	Syan.g_01582
OG0001519	Syac.g_02384	Syan.g_01592
OG0001520	Syac.g_01787	Syan.g_00943
OG0001522	Syac.g_00849	Syan.g_00464
OG0001527	Syac.g_01794	Syan.g_00867
OG0001528	Syac.g_00682	Syan.g_01818
OG0001529	Syac.g_00047	Syan.g_01730
OG0001530	Syac.g_00389	Syan.g_02981
OG0001531	Syac.g_01965	Syan.g_01511, Syan.g_02436
OG0001532	Syac.g_01487	Syan.g_02637
OG0001533	Syac.g_01726	Syan.g_02390
OG0001534	Syac.g_01258	Syan.g_00344
OG0001535	Syac.g_01242	Syan.g_00362
OG0001536	Syac.g_01177	Syan.g_00560
OG0001537	Syac.g_01378	Syan.g_00729
OG0001538	Syac.g_01336	Syan.g_00685
OG0001539	Syac.g_01403	Syan.g_00750
OG0001540	Syac.g_00358	Syan.g_02284
OG0001541	Syac.g_02256	Syan.g_03048
OG0001542	Syac.g_02265	Syan.g_03059
OG0001543	Syac.g_02307	Syan.g_03110
OG0001544	Syac.g_02383	Syan.g_01591
OG0001545	Syac.g_02462	Syan.g_01661
OG0001547	Syac.g_01122	Syan.g_00462
OG0001557	Syac.g_01372	Syan.g_00721
OG0001559	Syac.g_00390	Syan.g_02980
OG0001560	Syac.g_00403	Syan.g_02969
OG0001561	Syac.g_01248	Syan.g_00356
OG0001562	Syac.g_01234	Syan.g_00650
OG0001563	Syac.g_02095	Syan.g_02200
OG0001564	Syac.g_02430	Syan.g_00082
OG0001567	Syac.g_01121	Syan.g_00461
OG0001568	Syac.g_01124	Syan.g_00463
OG0001570	Syac.g_01108	Syan.g_00636
OG0001574	Syac.g_01796	Syan.g_00865
OG0001575	Syac.g_01791	Syan.g_00870
OG0001576	Syac.g_01729	Syan.g_01242
OG0001577	Syac.g_00765	Syan.g_02701
OG0001580	Syac.g_02341	Syan.g_01551
OG0001588	Syac.g_00200	Syan.g_02262
OG0001589	Syac.g_00657	Syan.g_01463
OG0001590	Syac.g_00973	Syan.g_00821
OG0001591	Syac.g_01409	Syan.g_00756
OG0001592	Syac.g_02342	Syan.g_01552
OG0001614	Syac.g_00164	Syan.g_01905
OG0001616	Syac.g_01472	Syan.g_02649
OG0001617	Syac.g_00907	Syan.g_01033
OG0001618	Syac.g_01274	Syan.g_00329, Syan.g_02462, Syan.g_02535, Syan.g_02536
OG0001619	Syac.g_01164	Syan.g_00549
OG0001620	Syac.g_02007	Syan.g_02131
OG0001621	Syac.g_02215	Syan.g_02064
OG0001622	Syac.g_02471	Syan.g_01686
OG0001623	Syac.g_02036	Syan.g_00212, Syan.g_02158
OG0001624	Syac.g_02388	Syan.g_00135
OG0001625	Syac.g_02220	Syan.g_02057
OG0001634	Syac.g_01414	Syan.g_00761
OG0001635	Syac.g_00137	Syan.g_01876
OG0001636	Syac.g_00038	Syan.g_01738
OG0001637	Syac.g_00646	Syan.g_01295
OG0001639	Syac.g_00622	Syan.g_02407
OG0001640	Syac.g_00868	Syan.g_00309
OG0001641	Syac.g_01219	Syan.g_00606
OG0001643	Syac.g_00984	Syan.g_00811
OG0001644	Syac.g_01266	Syan.g_00336
OG0001645	Syac.g_01125, Syac.g_01548	Syan.g_00423
OG0001646	Syac.g_00475	Syan.g_00456
OG0001647	Syac.g_02244	Syan.g_02032
OG0001654	Syac.g_00624	Syan.g_02409
OG0001657	Syac.g_00319	Syan.g_03019
OG0001658	Syac.g_02352	Syan.g_01564
OG0001659	Syac.g_01478	Syan.g_02642
OG0001660	Syac.g_00381, Syac.g_01997	Syan.g_02309, Syan.g_02629, Syan.g_02987
OG0001666	Syac.g_01452	Syan.g_02339
OG0001672	Syac.g_00437	Syan.g_02921
OG0001673	Syac.g_01973	Syan.g_02896
OG0001675	Syac.g_01232	Syan.g_00632
OG0001677	Syac.g_02069, Syac.g_01450	Syan.g_02165
OG0001678	Syac.g_02188	Syan.g_02109
OG0001679	Syac.g_01788	Syan.g_02307
OG0001680	Syac.g_00526	Syan.g_01424
OG0001682	Syac.g_00627, Syac.g_01277	Syan.g_00327
OG0001691	Syac.g_00950	Syan.g_01609
OG0001692	Syac.g_01626	Syan.g_01284
OG0001693	Syac.g_00885	Syan.g_00196
OG0001694	Syac.g_02255	Syan.g_02021
OG0001695	Syac.g_02457	Syan.g_01656
OG0001702	Syac.g_00421	Syan.g_02948
OG0001703	Syac.g_01914	Syan.g_02770
OG0001712	Syac.g_01065	Syan.g_00786
OG0001714	Syac.g_00134, Syac.g_01756, Syac.g_00491	Syan.g_00476, Syan.g_02787, Syan.g_02788
OG0001715	Syac.g_01035	Syan.g_00415
OG0001716	Syac.g_00816	Syan.g_00662
OG0001717	Syac.g_00306	Syan.g_03034
OG0001728	Syac.g_00061	Syan.g_01799
OG0001729	Syac.g_01962	Syan.g_01506, Syan.g_02440
OG0001730	Syac.g_01955	Syan.g_00979
OG0001731	Syac.g_00602	Syan.g_01353
OG0001734	Syac.g_00815	Syan.g_00929, Syan.g_00240, Syan.g_00913, Syan.g_02496, Syan.g_02431, Syan.g_02354, Syan.g_02489
OG0001735	Syac.g_01428	Syan.g_00775
OG0001737	Syac.g_00274	Syan.g_02002
OG0001738	Syac.g_00236	Syan.g_01970
OG0001739	Syac.g_02455	Syan.g_01654
OG0001740	Syac.g_02459	Syan.g_01659
OG0001741	Syac.g_01939, Syac.g_00489, Syac.g_01045	Syan.g_00789
OG0001747	Syac.g_00337	Syan.g_02260
OG0001750	Syac.g_00414	Syan.g_02955, Syan.g_01139
OG0001751	Syac.g_01974	Syan.g_02897
OG0001752	Syac.g_00637	Syan.g_01481
OG0001754	Syac.g_00644	Syan.g_01297
OG0001755	Syac.g_01861	Syan.g_02719
OG0001760	Syac.g_01051	Syan.g_00230
OG0001761	Syac.g_00944	Syan.g_00207
OG0001762	Syac.g_01225	Syan.g_00625
OG0001763	Syac.g_01214	Syan.g_00598
OG0001764	Syac.g_01128	Syan.g_00467
OG0001766	Syac.g_00262	Syan.g_01996
OG0001768	Syac.g_02271	Syan.g_03066
OG0001769	Syac.g_00998	Syan.g_00794
OG0001771	Syac.g_00851	Syan.g_01176
OG0001783	Syac.g_00159	Syan.g_01899
OG0001784	Syac.g_00419	Syan.g_02950
OG0001785	Syac.g_00645	Syan.g_01296
OG0001786	Syac.g_00584	Syan.g_01372
OG0001787	Syac.g_01837	Syan.g_01167
OG0001788	Syac.g_01834	Syan.g_01164
OG0001789	Syac.g_00730	Syan.g_01212
OG0001790	Syac.g_00756	Syan.g_02707
OG0001792	Syac.g_01509	Syan.g_02595
OG0001794	Syac.g_01255	Syan.g_00347
OG0001796	Syac.g_01236	Syan.g_00371
OG0001797	Syac.g_01155	Syan.g_00541
OG0001798	Syac.g_00959	Syan.g_00990, Syan.g_00005
OG0001799	Syac.g_00995	Syan.g_00797
OG0001800	Syac.g_01606	Syan.g_01305
OG0001801	Syac.g_01614	Syan.g_01293
OG0001803	Syac.g_00702	Syan.g_01341
OG0001804	Syac.g_01986	Syan.g_02318
OG0001805	Syac.g_02209	Syan.g_00039, Syan.g_00262
OG0001806	Syac.g_02243	Syan.g_02033
OG0001807	Syac.g_00208	Syan.g_01955
OG0001809	Syac.g_00346	Syan.g_02270, Syan.g_00619, Syan.g_02903
OG0001810	Syac.g_00344	Syan.g_02265
OG0001811	Syac.g_02262	Syan.g_03056
OG0001812	Syac.g_02343	Syan.g_01553
OG0001815	Syac.g_02489	Syan.g_00525
OG0001816	Syac.g_01405	Syan.g_00754
OG0001838	Syac.g_00008	Syan.g_01772
OG0001839	Syac.g_00035	Syan.g_01742
OG0001840	Syac.g_00053	Syan.g_01724
OG0001841	Syac.g_00060	Syan.g_01717
OG0001843	Syac.g_00165	Syan.g_01906
OG0001844	Syac.g_00166	Syan.g_01907
OG0001845	Syac.g_00167	Syan.g_01911
OG0001847	Syac.g_00371	Syan.g_02298
OG0001848	Syac.g_00375	Syan.g_02302
OG0001849	Syac.g_00427	Syan.g_02941
OG0001850	Syac.g_00436	Syan.g_02923
OG0001851	Syac.g_00441	Syan.g_02917
OG0001852	Syac.g_00442	Syan.g_02916
OG0001853	Syac.g_00448	Syan.g_02909
OG0001854	Syac.g_01969	Syan.g_02424
OG0001856	Syac.g_00571	Syan.g_01376
OG0001857	Syac.g_00574	Syan.g_01373
OG0001858	Syac.g_00608	Syan.g_01347
OG0001859	Syac.g_01925	Syan.g_02783
OG0001860	Syac.g_01912	Syan.g_02768
OG0001861	Syac.g_01897	Syan.g_02757
OG0001862	Syac.g_01886	Syan.g_02745
OG0001863	Syac.g_01881	Syan.g_02739
OG0001864	Syac.g_01828	Syan.g_01158
OG0001865	Syac.g_01762	Syan.g_00957
OG0001866	Syac.g_01737	Syan.g_01019
OG0001867	Syac.g_00942	Syan.g_01021
OG0001868	Syac.g_00725	Syan.g_01217
OG0001869	Syac.g_00764	Syan.g_02702
OG0001870	Syac.g_00772	Syan.g_02692
OG0001871	Syac.g_00778	Syan.g_02684
OG0001872	Syac.g_01513	Syan.g_02589
OG0001873	Syac.g_01473	Syan.g_02648
OG0001874	Syac.g_01470	Syan.g_02651
OG0001877	Syac.g_00913	Syan.g_00504
OG0001878	Syac.g_01229	Syan.g_00629
OG0001879	Syac.g_01223	Syan.g_00621
OG0001880	Syac.g_01186	Syan.g_00569
OG0001881	Syac.g_01185	Syan.g_00568
OG0001882	Syac.g_01158	Syan.g_00544
OG0001883	Syac.g_01154	Syan.g_00529
OG0001884	Syac.g_01145	Syan.g_00494
OG0001885	Syac.g_01133	Syan.g_00473
OG0001886	Syac.g_01129	Syan.g_00468
OG0001887	Syac.g_01386	Syan.g_02677
OG0001888	Syac.g_01366	Syan.g_00716
OG0001889	Syac.g_01325	Syan.g_00674
OG0001890	Syac.g_00831	Syan.g_00394
OG0001891	Syac.g_00827	Syan.g_00399
OG0001892	Syac.g_00811	Syan.g_00516
OG0001893	Syac.g_00960	Syan.g_00004
OG0001894	Syac.g_00978	Syan.g_00817
OG0001895	Syac.g_01610	Syan.g_01300
OG0001896	Syac.g_00698	Syan.g_02388
OG0001897	Syac.g_02010	Syan.g_02134
OG0001898	Syac.g_02030	Syan.g_02153
OG0001899	Syac.g_02105	Syan.g_02211
OG0001900	Syac.g_02228	Syan.g_02049
OG0001901	Syac.g_02229	Syan.g_02048
OG0001902	Syac.g_00289	Syan.g_02017
OG0001903	Syac.g_00279	Syan.g_02008
OG0001904	Syac.g_00206	Syan.g_01952
OG0001905	Syac.g_00195	Syan.g_01942
OG0001906	Syac.g_00357	Syan.g_02282
OG0001907	Syac.g_00338	Syan.g_00148
OG0001908	Syac.g_02258	Syan.g_03050
OG0001909	Syac.g_02269	Syan.g_03064
OG0001910	Syac.g_02315	Syan.g_01520
OG0001912	Syac.g_02364	Syan.g_01575
OG0001913	Syac.g_02366	Syan.g_01577
OG0001914	Syac.g_01460	Syan.g_01144
OG0001915	Syac.g_02486	Syan.g_01702
OG0001917	Syac.g_01243	Syan.g_00361
OG0001918	Syac.g_02450	Syan.g_01607
OG0001928	Syac.g_01599, Syac.g_01598, Syac.g_01600	Syan.g_01312
OG0001932	Syac.g_00163	Syan.g_01904
OG0001933	Syac.g_00393	Syan.g_02976
OG0001934	Syac.g_00407	Syan.g_02968
OG0001935	Syac.g_00444	Syan.g_02914
OG0001936	Syac.g_01024	Syan.g_00425
OG0001937	Syac.g_00594	Syan.g_01361
OG0001938	Syac.g_01910	Syan.g_02766
OG0001939	Syac.g_00917	Syan.g_01324
OG0001940	Syac.g_01775	Syan.g_00941
OG0001941	Syac.g_00720	Syan.g_01221
OG0001943	Syac.g_01068	Syan.g_02630
OG0001944	Syac.g_01116	Syan.g_02679
OG0001948	Syac.g_01216	Syan.g_00600
OG0001949	Syac.g_01195	Syan.g_00578
OG0001950	Syac.g_01193	Syan.g_00576
OG0001951	Syac.g_01184	Syan.g_00567
OG0001952	Syac.g_01157	Syan.g_00543
OG0001953	Syac.g_01156	Syan.g_00542
OG0001954	Syac.g_01099	Syan.g_00547
OG0001957	Syac.g_00965	Syan.g_01137
OG0001958	Syac.g_01426	Syan.g_00773
OG0001960	Syac.g_01688	Syan.g_02840
OG0001961	Syac.g_01705	Syan.g_02851
OG0001962	Syac.g_02328	Syan.g_02328
OG0001964	Syac.g_02175	Syan.g_02122
OG0001966	Syac.g_02222	Syan.g_02055
OG0001967	Syac.g_02224	Syan.g_02053
OG0001968	Syac.g_02225	Syan.g_02052
OG0001969	Syac.g_00255	Syan.g_01989
OG0001970	Syac.g_00355	Syan.g_02280
OG0001971	Syac.g_02267	Syan.g_03062
OG0001972	Syac.g_02327	Syan.g_01532
OG0001974	Syac.g_02350	Syan.g_00279
OG0001975	Syac.g_01461	Syan.g_01145
OG0001976	Syac.g_01459	Syan.g_01143
OG0001978	Syac.g_00109	Syan.g_01808
OG0001979	Syac.g_00916	Syan.g_00402
OG0001980	Syac.g_02034, Syac.g_01080	Syan.g_02152
OG0001990	Syac.g_02460	Syan.g_01660
OG0001995	Syac.g_00927	Syan.g_02683
OG0001997	Syac.g_00416	Syan.g_02953
OG0002000	Syac.g_01859	Syan.g_01195
OG0002007	Syac.g_00867	Syan.g_00310
OG0002008	Syac.g_01227	Syan.g_00627
OG0002009	Syac.g_01376	Syan.g_00726
OG0002010	Syac.g_01663	Syan.g_02819
OG0002011	Syac.g_01980	Syan.g_02576
OG0002013	Syac.g_01990	Syan.g_02930
OG0002014	Syac.g_00214	Syan.g_01958
OG0002016	Syac.g_02311	Syan.g_03114
OG0002017	Syac.g_02404	Syan.g_01624
OG0002018	Syac.g_02458	Syan.g_01658
OG0002020	Syac.g_02453	Syan.g_01671
OG0002021	Syac.g_02451	Syan.g_01673
OG0002022	Syac.g_02449	Syan.g_01674
OG0002023	Syac.g_02448	Syan.g_01675
OG0002024	Syac.g_02441	Syan.g_01667
OG0002037	Syac.g_01906	Syan.g_02857
OG0002039	Syac.g_00792	Syan.g_02665
OG0002040	Syac.g_00793	Syan.g_02663
OG0002041	Syac.g_01212	Syan.g_00596
OG0002042	Syac.g_01189	Syan.g_00572
OG0002043	Syac.g_01138	Syan.g_00483
OG0002044	Syac.g_00852	Syan.g_00652
OG0002047	Syac.g_01991	Syan.g_02314
OG0002049	Syac.g_02149	Syan.g_02128
OG0002050	Syac.g_02234	Syan.g_02042
OG0002054	Syac.g_02440	Syan.g_01668
OG0002055	Syac.g_02443	Syan.g_01664
OG0002056	Syac.g_00278	Syan.g_02007
OG0002115	Syac.g_00557	Syan.g_01391
OG0002116	Syac.g_00589	Syan.g_01366
OG0002117	Syac.g_00785	Syan.g_02673
OG0002118	Syac.g_01504	Syan.g_02599
OG0002123	Syac.g_01283	Syan.g_00321
OG0002124	Syac.g_00819	Syan.g_00400
OG0002128	Syac.g_01463	Syan.g_02541
OG0002129	Syac.g_01647	Syan.g_01329
OG0002131	Syac.g_02452	Syan.g_01672
OG0002132	Syac.g_02444	Syan.g_01663
OG0002133	Syac.g_02442	Syan.g_01665
OG0002134	Syac.g_00173	Syan.g_01917
OG0002135	Syac.g_00513	Syan.g_01437
OG0002136	Syac.g_00514	Syan.g_01436
OG0002138	Syac.g_00918	Syan.g_02671
OG0002139	Syac.g_01527	Syan.g_02551
OG0002142	Syac.g_01615	Syan.g_01292
OG0002143	Syac.g_01983	Syan.g_00538
OG0002144	Syac.g_02146	Syan.g_01138
OG0002163	Syac.g_02380	Syan.g_01588
OG0002169	Syac.g_01992	Syan.g_02313
OG0002170	Syac.g_02025	Syan.g_02148
OG0002172	Syac.g_02312	Syan.g_01517
OG0002178	Syac.g_02446	Syan.g_01662
OG0002179	Syac.g_00192	Syan.g_01939
OG0002180	Syac.g_00288	Syan.g_02016
OG0002181	Syac.g_02231	Syan.g_02045
OG0002182	Syac.g_02212	Syan.g_01370
OG0002183	Syac.g_00425	Syan.g_02944
OG0002184	Syac.g_00428	Syan.g_02940
OG0002185	Syac.g_00435	Syan.g_02924
OG0002186	Syac.g_00515	Syan.g_01435
OG0002187	Syac.g_00516	Syan.g_01434
OG0002188	Syac.g_00554	Syan.g_01394
OG0002189	Syac.g_00555	Syan.g_01393
OG0002190	Syac.g_00603	Syan.g_01352
OG0002192	Syac.g_00795	Syan.g_02664
OG0002194	Syac.g_01523	Syan.g_02577
OG0002196	Syac.g_01355	Syan.g_00705
OG0002197	Syac.g_01218	Syan.g_00605
OG0002198	Syac.g_00999	Syan.g_00793
OG0002199	Syac.g_00994	Syan.g_00798
OG0002200	Syac.g_01631	Syan.g_01275
OG0002201	Syac.g_01739	Syan.g_01017
OG0002202	Syac.g_01740	Syan.g_01016
OG0002203	Syac.g_01741	Syan.g_01015
OG0002204	Syac.g_01760	Syan.g_00959
OG0002205	Syac.g_01776	Syan.g_00883
OG0002207	Syac.g_01798	Syan.g_00863
OG0002208	Syac.g_01913	Syan.g_02769
OG0002209	Syac.g_02012	Syan.g_02136
OG0002210	Syac.g_02065	Syan.g_02161
OG0002211	Syac.g_02102	Syan.g_02207
OG0002212	Syac.g_02340	Syan.g_01550
OG0002213	Syac.g_02344	Syan.g_01554
OG0002214	Syac.g_02474	Syan.g_01689
OG0002235	Syac.g_01359	Syan.g_00710
OG0002239	Syac.g_01458	Syan.g_01177
OG0002245	Syac.g_01981	Syan.g_00536
OG0002247	Syac.g_01783	Syan.g_00877
OG0002248	Syac.g_00908	Syan.g_00727
OG0002250	Syac.g_00424	Syan.g_02945
OG0002251	Syac.g_00606	Syan.g_01348
OG0002253	Syac.g_00739	Syan.g_01201
OG0002254	Syac.g_01256	Syan.g_00346
OG0002255	Syac.g_01203	Syan.g_00587
OG0002257	Syac.g_01021	Syan.g_00407
