Orthogroup	Syac	Syaq
OG0001129	Syac.g_00877	Syaq.g_02687
OG0001130	Syac.g_00878	Syaq.g_02686
OG0001131	Syac.g_01382	Syaq.g_02284
OG0001132	Syac.g_01062	Syaq.g_01872
OG0001133	Syac.g_00958	Syaq.g_02063
OG0001134	Syac.g_01466	Syaq.g_02213
OG0001135	Syac.g_01464	Syaq.g_02212
OG0001136	Syac.g_00767	Syaq.g_00252
OG0001137	Syac.g_00786	Syaq.g_00228
OG0001138	Syac.g_01486	Syaq.g_00196
OG0001139	Syac.g_01488	Syaq.g_00194
OG0001140	Syac.g_01489	Syaq.g_00193
OG0001141	Syac.g_01490	Syaq.g_00192
OG0001142	Syac.g_01491	Syaq.g_00191
OG0001143	Syac.g_01499	Syaq.g_00182
OG0001144	Syac.g_01508	Syaq.g_00166
OG0001145	Syac.g_00740	Syaq.g_00284
OG0001146	Syac.g_00722	Syaq.g_00305
OG0001147	Syac.g_01689	Syaq.g_00438
OG0001148	Syac.g_01918	Syaq.g_01761
OG0001149	Syac.g_01919	Syaq.g_01760
OG0001150	Syac.g_01920	Syaq.g_01759
OG0001151	Syac.g_01932	Syaq.g_01746
OG0001152	Syac.g_01933	Syaq.g_01745
OG0001153	Syac.g_01670	Syaq.g_00413
OG0001154	Syac.g_01671	Syaq.g_00414
OG0001155	Syac.g_00621	Syaq.g_01739
OG0001156	Syac.g_00618	Syaq.g_01729
OG0001157	Syac.g_00617	Syaq.g_01728
OG0001158	Syac.g_00616	Syaq.g_01727
OG0001159	Syac.g_00615	Syaq.g_01726
OG0001160	Syac.g_00570	Syaq.g_01693
OG0001161	Syac.g_02385	Syaq.g_01233
OG0001162	Syac.g_01307	Syaq.g_00331
OG0001163	Syac.g_00562	Syaq.g_01685
OG0001164	Syac.g_00556	Syaq.g_01679
OG0001165	Syac.g_00551	Syaq.g_01674
OG0001166	Syac.g_00520	Syaq.g_01652
OG0001167	Syac.g_00667	Syaq.g_01039
OG0001169	Syac.g_00663	Syaq.g_01620
OG0001170	Syac.g_00661	Syaq.g_01618
OG0001171	Syac.g_00650	Syaq.g_01607
OG0001172	Syac.g_02187	Syaq.g_00690
OG0001173	Syac.g_02186	Syaq.g_00689
OG0001174	Syac.g_02178	Syaq.g_00681
OG0001175	Syac.g_02177	Syaq.g_00680
OG0001176	Syac.g_02141	Syaq.g_00656
OG0001177	Syac.g_02143	Syaq.g_00658
OG0001178	Syac.g_00539	Syaq.g_01667
OG0001179	Syac.g_02112	Syaq.g_00626
OG0001180	Syac.g_02087	Syaq.g_00600
OG0001181	Syac.g_02083	Syaq.g_00596
OG0001182	Syac.g_02074	Syaq.g_00587
OG0001183	Syac.g_02070	Syaq.g_00579
OG0001184	Syac.g_00186	Syaq.g_00995
OG0001185	Syac.g_00162	Syaq.g_01022
OG0001186	Syac.g_00082	Syaq.g_01058
OG0001187	Syac.g_00085	Syaq.g_01061
OG0001188	Syac.g_00076	Syaq.g_01065
OG0001189	Syac.g_00054	Syaq.g_01095
OG0001190	Syac.g_02353	Syaq.g_01264
OG0001191	Syac.g_02368	Syaq.g_01248
OG0001192	Syac.g_02374	Syaq.g_01242
OG0001193	Syac.g_02406	Syaq.g_01217
OG0001194	Syac.g_02408	Syaq.g_01214
OG0001195	Syac.g_02409	Syaq.g_01213
OG0001196	Syac.g_02477	Syaq.g_01169
OG0001197	Syac.g_02479	Syaq.g_01167
OG0001198	Syac.g_02491	Syaq.g_01153
OG0001199	Syac.g_00445	Syaq.g_01553
OG0001200	Syac.g_00443	Syaq.g_01551
OG0001201	Syac.g_00395	Syaq.g_01486
OG0001202	Syac.g_02285	Syaq.g_01358
OG0001203	Syac.g_01967	Syaq.g_01581
OG0001204	Syac.g_02200	Syaq.g_00709
OG0001205	Syac.g_00706	Syaq.g_00491
OG0001206	Syac.g_01715	Syaq.g_00468
OG0001207	Syac.g_01915	Syaq.g_01764
OG0001208	Syac.g_01902	Syaq.g_01774
OG0001209	Syac.g_01833	Syaq.g_01841
OG0001210	Syac.g_01826	Syaq.g_01852
OG0001211	Syac.g_01809	Syaq.g_01932
OG0001212	Syac.g_01751	Syaq.g_01990
OG0001213	Syac.g_00968	Syaq.g_02072
OG0001214	Syac.g_00981	Syaq.g_02084
OG0001215	Syac.g_00919	Syaq.g_02580
OG0001216	Syac.g_01285	Syaq.g_00026
OG0001217	Syac.g_01043	Syaq.g_01885
OG0001218	Syac.g_01679	Syaq.g_00423
OG0001220	Syac.g_00813	Syaq.g_02412
OG0001221	Syac.g_01379	Syaq.g_02300
OG0001223	Syac.g_01215	Syaq.g_02516
OG0001224	Syac.g_00880	Syaq.g_02683
OG0001225	Syac.g_00882	Syaq.g_02681
OG0001226	Syac.g_01026	Syaq.g_01543
OG0001227	Syac.g_02387	Syaq.g_00333
OG0001230	Syac.g_01621	Syaq.g_00361
OG0001231	Syac.g_00017	Syaq.g_01133
OG0001232	Syac.g_00509	Syaq.g_01643
OG0001233	Syac.g_00660	Syaq.g_01617
OG0001234	Syac.g_02173	Syaq.g_00676
OG0001235	Syac.g_02147	Syaq.g_00665
OG0001236	Syac.g_00189	Syaq.g_00990
OG0001237	Syac.g_00184	Syaq.g_00999
OG0001238	Syac.g_02369	Syaq.g_01246
OG0001240	Syac.g_00411	Syaq.g_01502
OG0001241	Syac.g_00402	Syaq.g_01492
OG0001243	Syac.g_00363	Syaq.g_01457
OG0001244	Syac.g_00333	Syaq.g_01430
OG0001245	Syac.g_01064	Syaq.g_01916
OG0001246	Syac.g_01876	Syaq.g_01802
OG0001248	Syac.g_01306	Syaq.g_01891
OG0001249	Syac.g_02029	Syaq.g_00563
OG0001250	Syac.g_00838	Syaq.g_02389
OG0001251	Syac.g_02415	Syaq.g_02135
OG0001252	Syac.g_00874	Syaq.g_02690
OG0001253	Syac.g_01063	Syaq.g_01918
OG0001254	Syac.g_01465	Syaq.g_02214
OG0001255	Syac.g_01957	Syaq.g_02111
OG0001256	Syac.g_00563	Syaq.g_01686
OG0001258	Syac.g_00553	Syaq.g_01676
OG0001259	Syac.g_00662	Syaq.g_01619
OG0001260	Syac.g_00640	Syaq.g_01595
OG0001262	Syac.g_00056	Syaq.g_01093
OG0001263	Syac.g_00360	Syaq.g_01454
OG0001264	Syac.g_01468	Syaq.g_01513
OG0001265	Syac.g_00372	Syaq.g_01466
OG0001266	Syac.g_02289	Syaq.g_01354
OG0001267	Syac.g_02253	Syaq.g_00763
OG0001268	Syac.g_02014	Syaq.g_00553
OG0001269	Syac.g_01960	Syaq.g_01866
OG0001270	Syac.g_00690	Syaq.g_00504
OG0001271	Syac.g_01703	Syaq.g_00445
OG0001272	Syac.g_01898	Syaq.g_01778
OG0001273	Syac.g_00974	Syaq.g_02077
OG0001274	Syac.g_02323	Syaq.g_01303
OG0001275	Syac.g_01228	Syaq.g_02531
OG0001276	Syac.g_01244	Syaq.g_00062
OG0001278	Syac.g_01517	Syaq.g_00155
OG0001279	Syac.g_01605	Syaq.g_01867
OG0001280	Syac.g_00731	Syaq.g_00294
OG0001281	Syac.g_00721	Syaq.g_00306
OG0001282	Syac.g_01917	Syaq.g_01762
OG0001283	Syac.g_02472	Syaq.g_01175
OG0001284	Syac.g_00586	Syaq.g_01700
OG0001285	Syac.g_01060	Syaq.g_01639
OG0001286	Syac.g_02089	Syaq.g_00602
OG0001287	Syac.g_00154	Syaq.g_01030
OG0001289	Syac.g_00426	Syaq.g_01528
OG0001291	Syac.g_00349	Syaq.g_01444
OG0001293	Syac.g_02226	Syaq.g_00736
OG0001294	Syac.g_01411	Syaq.g_02252
OG0001296	Syac.g_01870	Syaq.g_01808
OG0001297	Syac.g_01866	Syaq.g_01812
OG0001298	Syac.g_01774	Syaq.g_01967
OG0001299	Syac.g_01417	Syaq.g_02246
OG0001300	Syac.g_00910	Syaq.g_02589
OG0001301	Syac.g_00897	Syaq.g_02602
OG0001302	Syac.g_01012	Syaq.g_02115
OG0001303	Syac.g_01137	Syaq.g_02437
OG0001304	Syac.g_01257	Syaq.g_00049
OG0001305	Syac.g_00890	Syaq.g_02673
OG0001306	Syac.g_00749	Syaq.g_00267
OG0001312	Syac.g_01147	Syaq.g_02449
OG0001315	Syac.g_02072	Syaq.g_00581
OG0001316	Syac.g_00342	Syaq.g_01437
OG0001317	Syac.g_01971	Syaq.g_01576
OG0001318	Syac.g_02218	Syaq.g_00728
OG0001319	Syac.g_02242	Syaq.g_00751
OG0001321	Syac.g_00712	Syaq.g_00483
OG0001322	Syac.g_00713	Syaq.g_00482
OG0001323	Syac.g_01857	Syaq.g_01820
OG0001324	Syac.g_00909	Syaq.g_02590
OG0001325	Syac.g_01281	Syaq.g_00030
OG0001326	Syac.g_02420	Syaq.g_01205
OG0001328	Syac.g_01385	Syaq.g_02280
OG0001329	Syac.g_01007	Syaq.g_02113
OG0001330	Syac.g_00738	Syaq.g_00287
OG0001333	Syac.g_00666	Syaq.g_01622
OG0001336	Syac.g_02473	Syaq.g_01174
OG0001337	Syac.g_02064	Syaq.g_00564
OG0001343	Syac.g_02413	Syaq.g_00700
OG0001345	Syac.g_00803	Syaq.g_00213
OG0001346	Syac.g_00728	Syaq.g_00298
OG0001347	Syac.g_00228	Syaq.g_01063
OG0001348	Syac.g_00857	Syaq.g_02703
OG0001352	Syac.g_01842	Syaq.g_01904
OG0001353	Syac.g_00850	Syaq.g_02379
OG0001354	Syac.g_01201	Syaq.g_02503
OG0001355	Syac.g_01823	Syaq.g_00797
OG0001358	Syac.g_00952	Syaq.g_02056
OG0001359	Syac.g_02412	Syaq.g_00699
OG0001360	Syac.g_00805	Syaq.g_00211
OG0001361	Syac.g_00800	Syaq.g_00216
OG0001364	Syac.g_00204	Syaq.g_00972
OG0001366	Syac.g_00517	Syaq.g_01649
OG0001373	Syac.g_02419	Syaq.g_01206
OG0001374	Syac.g_02427	Syaq.g_01198
OG0001375	Syac.g_02414	Syaq.g_00701
OG0001378	Syac.g_00689	Syaq.g_00506
OG0001379	Syac.g_00736	Syaq.g_00289
OG0001380	Syac.g_01589	Syaq.g_01915
OG0001382	Syac.g_00148	Syaq.g_00662
OG0001385	Syac.g_02416	Syaq.g_01209
OG0001386	Syac.g_02417	Syaq.g_01208
OG0001387	Syac.g_02418	Syaq.g_01207
OG0001388	Syac.g_02421	Syaq.g_01204
OG0001389	Syac.g_02422	Syaq.g_01203
OG0001390	Syac.g_02423	Syaq.g_01202
OG0001391	Syac.g_02424	Syaq.g_01201
OG0001392	Syac.g_02425	Syaq.g_01200
OG0001393	Syac.g_02426	Syaq.g_01199
OG0001394	Syac.g_01373	Syaq.g_02307
OG0001395	Syac.g_01262	Syaq.g_00045
OG0001396	Syac.g_00229	Syaq.g_01064
OG0001401	Syac.g_00844, Syac.g_00845	Syaq.g_02383
OG0001402	Syac.g_00957	Syaq.g_02061
OG0001408	Syac.g_01530	Syaq.g_02125
OG0001412	Syac.g_00227	Syaq.g_01062
OG0001413	Syac.g_01019	Syaq.g_02051
OG0001416	Syac.g_00724	Syaq.g_00303
OG0001417	Syac.g_01200	Syaq.g_02502
OG0001420	Syac.g_01847	Syaq.g_01833
OG0001428	Syac.g_00301	Syaq.g_01396
OG0001430	Syac.g_02345	Syaq.g_01271
OG0001432	Syac.g_01572	Syaq.g_01862
OG0001434	Syac.g_01368	Syaq.g_02312
OG0001435	Syac.g_01399	Syaq.g_02265
OG0001436	Syac.g_00210	Syaq.g_00966
OG0001436	Syac.g_00209	Syaq.g_00967
OG0001438	Syac.g_00280	Syaq.g_00778
OG0001439	Syac.g_00250	Syaq.g_00863
OG0001442	Syac.g_01358	Syaq.g_02322
OG0001443	Syac.g_02382	Syaq.g_01236
OG0001444	Syac.g_00415	Syaq.g_01508
OG0001447	Syac.g_00362	Syaq.g_01456
OG0001448	Syac.g_01094	Syaq.g_01873
OG0001449	Syac.g_02197	Syaq.g_00698
OG0001452	Syac.g_02214	Syaq.g_00723
OG0001456	Syac.g_02434	Syaq.g_01196
OG0001457	Syac.g_02435	Syaq.g_01195
OG0001458	Syac.g_02436	Syaq.g_01194
OG0001461	Syac.g_02168	Syaq.g_02163
OG0001462	Syac.g_00039	Syaq.g_01108
OG0001465	Syac.g_01299	Syaq.g_02704
OG0001470	Syac.g_00683	Syaq.g_00903
OG0001471	Syac.g_00257	Syaq.g_00859
OG0001473	Syac.g_01010	Syaq.g_02134
OG0001474	Syac.g_02013	Syaq.g_00552
OG0001475	Syac.g_00681	Syaq.g_00905
OG0001476	Syac.g_00782	Syaq.g_00111, Syaq.g_02188, Syaq.g_02195, Syaq.g_00233
OG0001477	Syac.g_00900	Syaq.g_02599
OG0001479	Syac.g_02016	Syaq.g_00555
OG0001480	Syac.g_00812	Syaq.g_02121
OG0001482	Syac.g_01210	Syaq.g_02512
OG0001487	Syac.g_01678	Syaq.g_00422
OG0001488	Syac.g_00791	Syaq.g_00224
OG0001489	Syac.g_02078	Syaq.g_00591, Syaq.g_02565
OG0001492	Syac.g_01514	Syaq.g_00158
OG0001493	Syac.g_01522	Syaq.g_00150
OG0001494	Syac.g_00088	Syaq.g_00931
OG0001495	Syac.g_02144	Syaq.g_00659
OG0001496	Syac.g_00902	Syaq.g_02596
OG0001497	Syac.g_00901	Syaq.g_02598
OG0001498	Syac.g_01987	Syaq.g_00528
OG0001502	Syac.g_00818	Syaq.g_02407
OG0001505	Syac.g_00105	Syaq.g_00934
OG0001508	Syac.g_00684	Syaq.g_00902
OG0001510	Syac.g_00150	Syaq.g_01034
OG0001511	Syac.g_00387	Syaq.g_01478
OG0001512	Syac.g_01966	Syaq.g_01583
OG0001513	Syac.g_00185	Syaq.g_00998
OG0001514	Syac.g_00903	Syaq.g_02595
OG0001515	Syac.g_00914	Syaq.g_02585
OG0001516	Syac.g_01420	Syaq.g_02243
OG0001517	Syac.g_02019	Syaq.g_00558
OG0001518	Syac.g_02371	Syaq.g_01244
OG0001519	Syac.g_02384	Syaq.g_01234
OG0001520	Syac.g_01787	Syaq.g_01953
OG0001527	Syac.g_01794	Syaq.g_01946
OG0001528	Syac.g_00682	Syaq.g_00904
OG0001529	Syac.g_00047	Syaq.g_01102
OG0001530	Syac.g_00389	Syaq.g_01480
OG0001531	Syac.g_01965	Syaq.g_01584
OG0001532	Syac.g_01487	Syaq.g_00195
OG0001533	Syac.g_01726	Syaq.g_00508
OG0001534	Syac.g_01258	Syaq.g_00048
OG0001535	Syac.g_01242	Syaq.g_00065
OG0001536	Syac.g_01177	Syaq.g_02480
OG0001537	Syac.g_01378	Syaq.g_02301
OG0001538	Syac.g_01336	Syaq.g_02345
OG0001539	Syac.g_01403	Syaq.g_02261
OG0001540	Syac.g_00358	Syaq.g_01452
OG0001541	Syac.g_02256	Syaq.g_01387
OG0001542	Syac.g_02265	Syaq.g_01379
OG0001544	Syac.g_02383	Syaq.g_01235
OG0001545	Syac.g_02462	Syaq.g_01185
OG0001546	Syac.g_01853	Syaq.g_01825
OG0001547	Syac.g_01122	Syaq.g_02422
OG0001551	Syac.g_00861	Syaq.g_02572
OG0001557	Syac.g_01372	Syaq.g_02308
OG0001559	Syac.g_00390	Syaq.g_01481
OG0001560	Syac.g_00403	Syaq.g_01494
OG0001561	Syac.g_01248	Syaq.g_00059
OG0001562	Syac.g_01234	Syaq.g_00073
OG0001563	Syac.g_02095	Syaq.g_00608
OG0001564	Syac.g_02430	Syaq.g_02158
OG0001567	Syac.g_01121	Syaq.g_02421
OG0001568	Syac.g_01124	Syaq.g_02424
OG0001570	Syac.g_01108	Syaq.g_02417
OG0001574	Syac.g_01796	Syaq.g_01944
OG0001575	Syac.g_01791	Syaq.g_01949
OG0001576	Syac.g_01729	Syaq.g_00326
OG0001577	Syac.g_00765	Syaq.g_00254
OG0001580	Syac.g_02341	Syaq.g_01275
OG0001588	Syac.g_00200	Syaq.g_00974
OG0001590	Syac.g_00973	Syaq.g_02076
OG0001591	Syac.g_01409	Syaq.g_02254
OG0001592	Syac.g_02342	Syaq.g_01274
OG0001602	Syac.g_01300	Syaq.g_02705
OG0001614	Syac.g_00164	Syaq.g_01020
OG0001615	Syac.g_00825	Syaq.g_02404
OG0001615	Syac.g_01819	Syaq.g_01923
OG0001616	Syac.g_01472	Syaq.g_00208
OG0001617	Syac.g_00907	Syaq.g_02593
OG0001618	Syac.g_01274	Syaq.g_00036, Syaq.g_00005, Syaq.g_00786
OG0001619	Syac.g_01164	Syaq.g_02469
OG0001620	Syac.g_02007	Syaq.g_00546
OG0001621	Syac.g_02215	Syaq.g_00724
OG0001622	Syac.g_02471	Syaq.g_01176
OG0001623	Syac.g_02036	Syaq.g_00571
OG0001624	Syac.g_02388	Syaq.g_02116
OG0001625	Syac.g_02220	Syaq.g_00730
OG0001634	Syac.g_01414	Syaq.g_02249
OG0001636	Syac.g_00038	Syaq.g_01109
OG0001637	Syac.g_00646	Syaq.g_01603
OG0001639	Syac.g_00622	Syaq.g_01738
OG0001640	Syac.g_00868	Syaq.g_02695
OG0001641	Syac.g_01219	Syaq.g_02520
OG0001643	Syac.g_00984	Syaq.g_02087
OG0001646	Syac.g_00475	Syaq.g_00110, Syaq.g_02196, Syaq.g_02616, Syaq.g_01883
OG0001647	Syac.g_02244	Syaq.g_00753
OG0001653	Syac.g_00412	Syaq.g_01505
OG0001654	Syac.g_00624	Syaq.g_01736
OG0001657	Syac.g_00319	Syaq.g_01413
OG0001658	Syac.g_02352	Syaq.g_01265
OG0001659	Syac.g_01478	Syaq.g_00199
OG0001666	Syac.g_01452	Syaq.g_02653
OG0001672	Syac.g_00437	Syaq.g_01545
OG0001673	Syac.g_01973	Syaq.g_01569
OG0001675	Syac.g_01232	Syaq.g_02535
OG0001677	Syac.g_01450	Syaq.g_00578
OG0001678	Syac.g_02188	Syaq.g_00691
OG0001679	Syac.g_01788	Syaq.g_02436
OG0001682	Syac.g_00627, Syac.g_01277	Syaq.g_00034
OG0001692	Syac.g_01626	Syaq.g_00366
OG0001693	Syac.g_00885	Syaq.g_02678
OG0001694	Syac.g_02255	Syaq.g_00765
OG0001695	Syac.g_02457	Syaq.g_01191
OG0001702	Syac.g_00421	Syaq.g_01523
OG0001703	Syac.g_01914	Syaq.g_01765
OG0001713	Syac.g_00783	Syaq.g_00232
OG0001715	Syac.g_01035	Syaq.g_01875
OG0001716	Syac.g_00816	Syaq.g_02409, Syaq.g_01334
OG0001729	Syac.g_01962	Syaq.g_01589
OG0001730	Syac.g_01955	Syaq.g_01591
OG0001731	Syac.g_00602	Syaq.g_01717
OG0001734	Syac.g_00815	Syaq.g_02661
OG0001735	Syac.g_01428	Syaq.g_02236
OG0001736	Syac.g_00224	Syaq.g_00952
OG0001737	Syac.g_00274	Syaq.g_00843
OG0001738	Syac.g_00236	Syaq.g_00879
OG0001739	Syac.g_02455	Syaq.g_01192
OG0001740	Syac.g_02459	Syaq.g_01188
OG0001747	Syac.g_00337	Syaq.g_01432
OG0001749	Syac.g_00220	Syaq.g_00959
OG0001750	Syac.g_00414	Syaq.g_01507
OG0001751	Syac.g_01974	Syaq.g_01568
OG0001752	Syac.g_00637	Syaq.g_01593
OG0001754	Syac.g_00644	Syaq.g_01598
OG0001755	Syac.g_01861	Syaq.g_01817
OG0001759	Syac.g_01734	Syaq.g_00114
OG0001760	Syac.g_01051	Syaq.g_01336
OG0001761	Syac.g_00944	Syaq.g_02021
OG0001762	Syac.g_01225	Syaq.g_02528
OG0001763	Syac.g_01214	Syaq.g_02515
OG0001764	Syac.g_01128	Syaq.g_02427
OG0001766	Syac.g_00262	Syaq.g_00854
OG0001767	Syac.g_00211	Syaq.g_00965
OG0001768	Syac.g_02271	Syaq.g_01373
OG0001770	Syac.g_01454	Syaq.g_02165
OG0001783	Syac.g_00159	Syaq.g_01025
OG0001784	Syac.g_00419	Syaq.g_01512
OG0001785	Syac.g_00645	Syaq.g_01602
OG0001786	Syac.g_00584	Syaq.g_01698
OG0001787	Syac.g_01837	Syaq.g_01837
OG0001788	Syac.g_01834	Syaq.g_01840
OG0001789	Syac.g_00730	Syaq.g_00296
OG0001790	Syac.g_00756	Syaq.g_00260
OG0001791	Syac.g_00784	Syaq.g_00231
OG0001792	Syac.g_01509	Syaq.g_00165
OG0001794	Syac.g_01255	Syaq.g_00051
OG0001796	Syac.g_01236	Syaq.g_00071
OG0001797	Syac.g_01155	Syaq.g_02461
OG0001798	Syac.g_00959	Syaq.g_02064
OG0001799	Syac.g_00995	Syaq.g_02103
OG0001800	Syac.g_01606	Syaq.g_00346
OG0001801	Syac.g_01614	Syaq.g_00356
OG0001803	Syac.g_00702	Syaq.g_00495
OG0001804	Syac.g_01986	Syaq.g_00527
OG0001805	Syac.g_02209	Syaq.g_00719
OG0001806	Syac.g_02243	Syaq.g_00752
OG0001807	Syac.g_00208	Syaq.g_00968
OG0001808	Syac.g_00197	Syaq.g_00979
OG0001809	Syac.g_00346	Syaq.g_01562, Syaq.g_01441
OG0001810	Syac.g_00344	Syaq.g_01439
OG0001811	Syac.g_02262	Syaq.g_01381
OG0001812	Syac.g_02343	Syaq.g_01273
OG0001814	Syac.g_02480	Syaq.g_01166
OG0001815	Syac.g_02489	Syaq.g_01155
OG0001816	Syac.g_01405	Syaq.g_02258
OG0001817	Syac.g_02439	Syaq.g_00076
OG0001838	Syac.g_00008	Syaq.g_01142
OG0001839	Syac.g_00035	Syaq.g_01113
OG0001840	Syac.g_00053	Syaq.g_01096
OG0001841	Syac.g_00060	Syaq.g_01087
OG0001843	Syac.g_00165	Syaq.g_01019
OG0001844	Syac.g_00166	Syaq.g_01018
OG0001845	Syac.g_00167	Syaq.g_01017
OG0001847	Syac.g_00371	Syaq.g_01465
OG0001848	Syac.g_00375	Syaq.g_01469
OG0001849	Syac.g_00427	Syaq.g_01529
OG0001850	Syac.g_00436	Syaq.g_01542
OG0001851	Syac.g_00441	Syaq.g_01549
OG0001852	Syac.g_00442	Syaq.g_01550
OG0001853	Syac.g_00448	Syaq.g_01557
OG0001854	Syac.g_01969	Syaq.g_01578
OG0001856	Syac.g_00571	Syaq.g_01694
OG0001857	Syac.g_00574	Syaq.g_01697
OG0001858	Syac.g_00608	Syaq.g_01722
OG0001859	Syac.g_01925	Syaq.g_01753
OG0001860	Syac.g_01912	Syaq.g_01767
OG0001861	Syac.g_01897	Syaq.g_01779
OG0001862	Syac.g_01886	Syaq.g_01791
OG0001863	Syac.g_01881	Syaq.g_01797
OG0001864	Syac.g_01828	Syaq.g_01850
OG0001865	Syac.g_01762	Syaq.g_01980
OG0001866	Syac.g_01737	Syaq.g_02004
OG0001867	Syac.g_00942	Syaq.g_02019
OG0001868	Syac.g_00725	Syaq.g_00302
OG0001869	Syac.g_00764	Syaq.g_00255
OG0001870	Syac.g_00772	Syaq.g_00246
OG0001871	Syac.g_00778	Syaq.g_00240
OG0001872	Syac.g_01513	Syaq.g_00160
OG0001873	Syac.g_01473	Syaq.g_00207
OG0001874	Syac.g_01470	Syaq.g_00210
OG0001877	Syac.g_00913	Syaq.g_02586
OG0001878	Syac.g_01229	Syaq.g_02532
OG0001879	Syac.g_01223	Syaq.g_02525
OG0001880	Syac.g_01186	Syaq.g_02489
OG0001881	Syac.g_01185	Syaq.g_02488
OG0001882	Syac.g_01158	Syaq.g_02464
OG0001883	Syac.g_01154	Syaq.g_02455
OG0001884	Syac.g_01145	Syaq.g_01869
OG0001885	Syac.g_01133	Syaq.g_02432
OG0001886	Syac.g_01129	Syaq.g_02428
OG0001887	Syac.g_01386	Syaq.g_02279
OG0001888	Syac.g_01366	Syaq.g_02314
OG0001889	Syac.g_01325	Syaq.g_02355
OG0001890	Syac.g_00831	Syaq.g_02396
OG0001891	Syac.g_00827	Syaq.g_02402
OG0001892	Syac.g_00811	Syaq.g_02119
OG0001893	Syac.g_00960	Syaq.g_02065
OG0001894	Syac.g_00978	Syaq.g_02081
OG0001895	Syac.g_01610	Syaq.g_00351
OG0001896	Syac.g_00698	Syaq.g_00511
OG0001897	Syac.g_02010	Syaq.g_00549
OG0001898	Syac.g_02030	Syaq.g_00566
OG0001899	Syac.g_02105	Syaq.g_00619
OG0001900	Syac.g_02228	Syaq.g_00737
OG0001901	Syac.g_02229	Syaq.g_00738
OG0001902	Syac.g_00289	Syaq.g_00770
OG0001903	Syac.g_00279	Syaq.g_00779
OG0001904	Syac.g_00206	Syaq.g_00970
OG0001905	Syac.g_00195	Syaq.g_00982
OG0001906	Syac.g_00357	Syaq.g_01451
OG0001907	Syac.g_00338	Syaq.g_01433
OG0001908	Syac.g_02258	Syaq.g_01385
OG0001909	Syac.g_02269	Syaq.g_01375
OG0001910	Syac.g_02315	Syaq.g_01311
OG0001912	Syac.g_02364	Syaq.g_01252
OG0001913	Syac.g_02366	Syaq.g_01250
OG0001914	Syac.g_01460	Syaq.g_02168
OG0001915	Syac.g_02486	Syaq.g_01158
OG0001916	Syac.g_01887	Syaq.g_01790
OG0001917	Syac.g_01243	Syaq.g_00063
OG0001932	Syac.g_00163	Syaq.g_01021
OG0001933	Syac.g_00393	Syaq.g_01484
OG0001934	Syac.g_00407	Syaq.g_01498
OG0001935	Syac.g_00444	Syaq.g_01552
OG0001937	Syac.g_00594	Syaq.g_01709
OG0001938	Syac.g_01910	Syaq.g_01769
OG0001939	Syac.g_00917	Syaq.g_02112
OG0001940	Syac.g_01775	Syaq.g_01966
OG0001941	Syac.g_00720	Syaq.g_00307
OG0001943	Syac.g_01068	Syaq.g_00230
OG0001944	Syac.g_01116	Syaq.g_02418
OG0001946	Syac.g_00912	Syaq.g_02587
OG0001948	Syac.g_01216	Syaq.g_02517
OG0001949	Syac.g_01195	Syaq.g_02498
OG0001950	Syac.g_01193	Syaq.g_02496
OG0001951	Syac.g_01184	Syaq.g_02487
OG0001952	Syac.g_01157	Syaq.g_02463
OG0001953	Syac.g_01156	Syaq.g_02462
OG0001954	Syac.g_01099	Syaq.g_02716
OG0001957	Syac.g_00965	Syaq.g_02070
OG0001958	Syac.g_01426	Syaq.g_02238
OG0001960	Syac.g_01688	Syaq.g_00437
OG0001961	Syac.g_01705	Syaq.g_00447
OG0001964	Syac.g_02175	Syaq.g_00678
OG0001966	Syac.g_02222	Syaq.g_00732
OG0001967	Syac.g_02224	Syaq.g_00734
OG0001968	Syac.g_02225	Syaq.g_00735
OG0001969	Syac.g_00255	Syaq.g_00861
OG0001970	Syac.g_00355	Syaq.g_01449
OG0001971	Syac.g_02267	Syaq.g_01377
OG0001972	Syac.g_02327	Syaq.g_01297
OG0001974	Syac.g_02350	Syaq.g_01268
OG0001975	Syac.g_01461	Syaq.g_02169
OG0001976	Syac.g_01459	Syaq.g_02167
OG0001979	Syac.g_00916	Syaq.g_02581
OG0001980	Syac.g_02034, Syac.g_01080	Syaq.g_00565
OG0001990	Syac.g_02460	Syaq.g_01187
OG0001997	Syac.g_00416	Syaq.g_01509
OG0002000	Syac.g_01859	Syaq.g_01818
OG0002005	Syac.g_01727	Syaq.g_00321
OG0002007	Syac.g_00867	Syaq.g_02699
OG0002008	Syac.g_01227	Syaq.g_02530
OG0002009	Syac.g_01376	Syaq.g_02303
OG0002010	Syac.g_01663	Syaq.g_00404
OG0002011	Syac.g_01980	Syaq.g_00521, Syaq.g_01903
OG0002012	Syac.g_01119	Syaq.g_01913
OG0002013	Syac.g_01990	Syaq.g_01537
OG0002015	Syac.g_00215	Syaq.g_00961
OG0002016	Syac.g_02311	Syaq.g_01317
OG0002018	Syac.g_02458	Syaq.g_01189
OG0002038	Syac.g_00779	Syaq.g_00237
OG0002039	Syac.g_00792	Syaq.g_00223
OG0002040	Syac.g_00793	Syaq.g_00222
OG0002041	Syac.g_01212	Syaq.g_02513
OG0002042	Syac.g_01189	Syaq.g_02492
OG0002043	Syac.g_01138	Syaq.g_02440
OG0002044	Syac.g_00852	Syaq.g_02378
