Orthogroup	Syac	Syab
OG0001163	Syac.g_00562	Syab.g_02241
OG0001164	Syac.g_00556	Syab.g_02247
OG0001165	Syac.g_00551	Syab.g_02252
OG0001166	Syac.g_00520	Syab.g_02296
OG0001167	Syac.g_00667	Syab.g_02322
OG0001168	Syac.g_00665	Syab.g_02324
OG0001169	Syac.g_00663	Syab.g_02326
OG0001170	Syac.g_00661	Syab.g_02328
OG0001171	Syac.g_00650	Syab.g_02339
OG0001172	Syac.g_02187	Syab.g_00371
OG0001173	Syac.g_02186	Syab.g_00372
OG0001174	Syac.g_02178	Syab.g_00380
OG0001175	Syac.g_02177	Syab.g_00381
OG0001176	Syac.g_02141	Syab.g_00398
OG0001177	Syac.g_02143	Syab.g_00396
OG0001178	Syac.g_00539	Syab.g_02263
OG0001179	Syac.g_02112	Syab.g_00427
OG0001180	Syac.g_02087	Syab.g_00453
OG0001181	Syac.g_02083	Syab.g_00457
OG0001182	Syac.g_02074	Syab.g_00467
OG0001183	Syac.g_02070	Syab.g_00474
OG0001184	Syac.g_00186	Syab.g_00196
OG0001185	Syac.g_00162	Syab.g_00119
OG0001186	Syac.g_00082	Syab.g_00085
OG0001187	Syac.g_00085	Syab.g_00081
OG0001188	Syac.g_00076	Syab.g_00079
OG0001189	Syac.g_00054	Syab.g_00058
OG0001190	Syac.g_02353	Syab.g_02755
OG0001191	Syac.g_02368	Syab.g_02771
OG0001192	Syac.g_02374	Syab.g_02778
OG0001193	Syac.g_02406	Syab.g_02827
OG0001194	Syac.g_02408	Syab.g_02833
OG0001195	Syac.g_02409	Syab.g_02834
OG0001196	Syac.g_02477	Syab.g_02896
OG0001197	Syac.g_02479	Syab.g_02898
OG0001198	Syac.g_02491	Syab.g_02911
OG0001199	Syac.g_00445	Syab.g_02440
OG0001200	Syac.g_00443	Syab.g_02442
OG0001201	Syac.g_00395	Syab.g_02501
OG0001202	Syac.g_02285	Syab.g_02635
OG0001203	Syac.g_01967	Syab.g_02369
OG0001204	Syac.g_02200	Syab.g_00353
OG0001205	Syac.g_00706	Syab.g_00593
OG0001206	Syac.g_01715	Syab.g_00641
OG0001207	Syac.g_01915	Syab.g_02088
OG0001208	Syac.g_01902	Syab.g_02098
OG0001209	Syac.g_01833	Syab.g_02038
OG0001210	Syac.g_01826	Syab.g_02030
OG0001211	Syac.g_01809	Syab.g_02013
OG0001212	Syac.g_01751	Syab.g_01955
OG0001213	Syac.g_00968	Syab.g_01886
OG0001214	Syac.g_00981	Syab.g_01872
OG0001215	Syac.g_00919	Syab.g_01171
OG0001216	Syac.g_01285	Syab.g_01269
OG0001217	Syac.g_01043	Syab.g_01464
OG0001218	Syac.g_01679	Syab.g_00723
OG0001220	Syac.g_00813	Syab.g_01737
OG0001221	Syac.g_01379	Syab.g_01607
OG0001223	Syac.g_01215	Syab.g_01345
OG0001224	Syac.g_00880	Syab.g_01214
OG0001225	Syac.g_00882	Syab.g_01212
OG0001226	Syac.g_01026	Syab.g_02450
OG0001227	Syac.g_02387	Syab.g_00891
OG0001228	Syac.g_00700	Syab.g_01697
OG0001229	Syac.g_00906	Syab.g_01184
OG0001230	Syac.g_01621	Syab.g_00791
OG0001231	Syac.g_00017	Syab.g_00017
OG0001232	Syac.g_00509	Syab.g_02306
OG0001233	Syac.g_00660	Syab.g_02329
OG0001234	Syac.g_02173	Syab.g_00385
OG0001235	Syac.g_02147	Syab.g_00391
OG0001236	Syac.g_00189	Syab.g_00200
OG0001237	Syac.g_00184	Syab.g_00192
OG0001238	Syac.g_02369	Syab.g_02773
OG0001240	Syac.g_00411	Syab.g_02484
OG0001241	Syac.g_00402	Syab.g_02494
OG0001242	Syac.g_00370	Syab.g_02525
OG0001243	Syac.g_00363	Syab.g_02533
OG0001244	Syac.g_00333	Syab.g_02561
OG0001245	Syac.g_01064	Syab.g_01762
OG0001246	Syac.g_01876	Syab.g_02126
OG0001247	Syac.g_01303	Syab.g_02825
OG0001248	Syac.g_01306	Syab.g_01163
OG0001249	Syac.g_02029	Syab.g_00514
OG0001250	Syac.g_00838	Syab.g_01714
OG0001251	Syac.g_02415	Syab.g_01816
OG0001252	Syac.g_00874	Syab.g_01228
OG0001253	Syac.g_01063	Syab.g_01761
OG0001254	Syac.g_01465	Syab.g_01749
OG0001255	Syac.g_01957	Syab.g_01846
OG0001256	Syac.g_00563	Syab.g_02238
OG0001257	Syac.g_01686	Syab.g_01610
OG0001258	Syac.g_00553	Syab.g_02250
OG0001259	Syac.g_00662	Syab.g_02327
OG0001260	Syac.g_00640	Syab.g_02350
OG0001262	Syac.g_00056	Syab.g_00060
OG0001263	Syac.g_00360	Syab.g_02536
OG0001265	Syac.g_00372	Syab.g_02523
OG0001266	Syac.g_02289	Syab.g_02639
OG0001267	Syac.g_02253	Syab.g_00295
OG0001268	Syac.g_02014	Syab.g_00529
OG0001269	Syac.g_01960	Syab.g_01809
OG0001270	Syac.g_00690	Syab.g_00579
OG0001271	Syac.g_01703	Syab.g_00694
OG0001272	Syac.g_01898	Syab.g_02102
OG0001273	Syac.g_00974	Syab.g_01878
OG0001274	Syac.g_02323	Syab.g_02706
OG0001275	Syac.g_01228	Syab.g_01330
OG0001276	Syac.g_01244	Syab.g_01313
OG0001277	Syac.g_02463	Syab.g_02163
OG0001278	Syac.g_01517	Syab.g_01152
OG0001279	Syac.g_01605	Syab.g_01807
OG0001280	Syac.g_00731	Syab.g_00918
OG0001281	Syac.g_00721	Syab.g_00906
OG0001282	Syac.g_01917	Syab.g_02086
OG0001283	Syac.g_02472	Syab.g_02885
OG0001284	Syac.g_00586	Syab.g_02211
OG0001285	Syac.g_01060	Syab.g_02309
OG0001286	Syac.g_02089	Syab.g_00451
OG0001287	Syac.g_00154	Syab.g_00111
OG0001288	Syac.g_00141	Syab.g_00094
OG0001289	Syac.g_00426	Syab.g_02465
OG0001291	Syac.g_00349	Syab.g_02546
OG0001292	Syac.g_02205	Syab.g_00348
OG0001293	Syac.g_02226	Syab.g_00322
OG0001294	Syac.g_01411	Syab.g_01564
OG0001295	Syac.g_01824	Syab.g_01215
OG0001296	Syac.g_01870	Syab.g_02132
OG0001297	Syac.g_01866	Syab.g_02136
OG0001298	Syac.g_01774	Syab.g_01980
OG0001299	Syac.g_01417	Syab.g_01557
OG0001300	Syac.g_00910	Syab.g_01180
OG0001301	Syac.g_00897	Syab.g_01197
OG0001302	Syac.g_01012	Syab.g_01844
OG0001303	Syac.g_01137	Syab.g_01424
OG0001304	Syac.g_01257	Syab.g_01298
OG0001305	Syac.g_00890	Syab.g_01204
OG0001306	Syac.g_00749	Syab.g_00941
OG0001307	Syac.g_02156	Syab.g_01552
OG0001309	Syac.g_01860	Syab.g_02142
OG0001310	Syac.g_00528	Syab.g_02288
OG0001311	Syac.g_01246	Syab.g_01311
OG0001312	Syac.g_01147	Syab.g_01414
OG0001315	Syac.g_02072	Syab.g_00472
OG0001316	Syac.g_00342	Syab.g_02552
OG0001317	Syac.g_01971	Syab.g_02373
OG0001318	Syac.g_02218	Syab.g_00333
OG0001319	Syac.g_02242	Syab.g_00306
OG0001321	Syac.g_00712	Syab.g_00616
OG0001322	Syac.g_00713	Syab.g_00617
OG0001323	Syac.g_01857	Syab.g_02145
OG0001324	Syac.g_00909	Syab.g_01181
OG0001325	Syac.g_01281	Syab.g_01273
OG0001326	Syac.g_02420	Syab.g_02841
OG0001328	Syac.g_01385	Syab.g_01616
OG0001329	Syac.g_01007	Syab.g_00361
OG0001330	Syac.g_00738	Syab.g_00925
OG0001332	Syac.g_00625	Syab.g_02165
OG0001333	Syac.g_00666	Syab.g_02323
OG0001334	Syac.g_02061	Syab.g_00483
OG0001335	Syac.g_02060	Syab.g_00484
OG0001336	Syac.g_02473	Syab.g_02886
OG0001337	Syac.g_02064	Syab.g_00480
OG0001337	Syac.g_02040	Syab.g_00502
OG0001338	Syac.g_02048	Syab.g_00495
OG0001338	Syac.g_02022	Syab.g_00509
OG0001338	Syac.g_00474	Syab.g_02229
OG0001338	Syac.g_02037	Syab.g_00505
OG0001339	Syac.g_00400	Syab.g_02496
OG0001340	Syac.g_02039	Syab.g_00503
OG0001341	Syac.g_00904	Syab.g_01779
OG0001343	Syac.g_02413	Syab.g_00359
OG0001344	Syac.g_00774	Syab.g_00974
OG0001345	Syac.g_00803	Syab.g_01008
OG0001346	Syac.g_00728	Syab.g_00914
OG0001347	Syac.g_00228	Syab.g_02830
OG0001348	Syac.g_00857	Syab.g_01258
OG0001349	Syac.g_00504	Syab.g_00150
OG0001353	Syac.g_00850	Syab.g_01702
OG0001354	Syac.g_01201	Syab.g_01358
OG0001357	Syac.g_01943	Syab.g_01373
OG0001358	Syac.g_00952	Syab.g_01900
OG0001359	Syac.g_02412	Syab.g_00360
OG0001360	Syac.g_00805	Syab.g_01010
OG0001361	Syac.g_00800	Syab.g_00154, Syab.g_01005
OG0001362	Syac.g_01649	Syab.g_00754
OG0001363	Syac.g_01651	Syab.g_00752
OG0001364	Syac.g_00204	Syab.g_00211
OG0001366	Syac.g_00517	Syab.g_02299
OG0001370	Syac.g_01294	Syab.g_01831
OG0001373	Syac.g_02419	Syab.g_02840
OG0001374	Syac.g_02427	Syab.g_02848
OG0001375	Syac.g_02414	Syab.g_00358
OG0001376	Syac.g_02376	Syab.g_02782
OG0001377	Syac.g_02375	Syab.g_02781
OG0001378	Syac.g_00689	Syab.g_00578
OG0001379	Syac.g_00736	Syab.g_00923
OG0001381	Syac.g_02162	Syab.g_01937
OG0001382	Syac.g_00148	Syab.g_00393
OG0001385	Syac.g_02416	Syab.g_02837
OG0001386	Syac.g_02417	Syab.g_02838
OG0001387	Syac.g_02418	Syab.g_02839
OG0001388	Syac.g_02421	Syab.g_02842
OG0001389	Syac.g_02422	Syab.g_02843
OG0001390	Syac.g_02423	Syab.g_02844
OG0001391	Syac.g_02424	Syab.g_02845
OG0001392	Syac.g_02425	Syab.g_02846
OG0001393	Syac.g_02426	Syab.g_02847
OG0001394	Syac.g_01373	Syab.g_01599
OG0001396	Syac.g_00229	Syab.g_02831
OG0001398	Syac.g_01120	Syab.g_02457
OG0001400	Syac.g_00336	Syab.g_02557
OG0001401	Syac.g_00844, Syac.g_00845	Syab.g_01708
OG0001402	Syac.g_00957	Syab.g_01896
OG0001404	Syac.g_00451	Syab.g_02433
OG0001405	Syac.g_02058	Syab.g_00486
OG0001406	Syac.g_02377	Syab.g_02783
OG0001407	Syac.g_01841	Syab.g_01158
OG0001408	Syac.g_01530	Syab.g_01826
OG0001410	Syac.g_02155	Syab.g_01550
OG0001411	Syac.g_00180	Syab.g_00147
OG0001413	Syac.g_01019	Syab.g_01904
OG0001414	Syac.g_02161	Syab.g_01938
OG0001416	Syac.g_00724	Syab.g_00909
OG0001417	Syac.g_01200	Syab.g_01359
OG0001419	Syac.g_01840	Syab.g_01159
OG0001420	Syac.g_01847	Syab.g_02155
OG0001425	Syac.g_02373	Syab.g_02777
OG0001426	Syac.g_00483	Syab.g_02380
OG0001428	Syac.g_00301	Syab.g_02594
OG0001430	Syac.g_02345	Syab.g_02743
OG0001432	Syac.g_01572	Syab.g_01818
OG0001434	Syac.g_01368	Syab.g_01594
OG0001435	Syac.g_01399	Syab.g_01637
OG0001436	Syac.g_00210	Syab.g_00217
OG0001436	Syac.g_00209	Syab.g_00216
OG0001438	Syac.g_00280	Syab.g_00280
OG0001439	Syac.g_00250	Syab.g_00248
OG0001442	Syac.g_01358	Syab.g_01583
OG0001443	Syac.g_02382	Syab.g_02794
OG0001444	Syac.g_00415	Syab.g_02479
OG0001447	Syac.g_00362	Syab.g_02534
OG0001448	Syac.g_01094	Syab.g_01789
OG0001449	Syac.g_02197	Syab.g_00357
OG0001452	Syac.g_02214	Syab.g_00338
OG0001456	Syac.g_02434	Syab.g_02850
OG0001457	Syac.g_02435	Syab.g_02851
OG0001458	Syac.g_02436	Syab.g_02852
OG0001461	Syac.g_02168	Syab.g_01754
OG0001462	Syac.g_00039	Syab.g_00042
OG0001471	Syac.g_00257	Syab.g_00253
OG0001473	Syac.g_01010	Syab.g_01813
OG0001476	Syac.g_00782	Syab.g_00984
OG0001477	Syac.g_00900	Syab.g_01191
OG0001478	Syac.g_01710	Syab.g_00670
OG0001479	Syac.g_02016	Syab.g_00527
OG0001480	Syac.g_00812	Syab.g_01836
OG0001481	Syac.g_01260	Syab.g_00621
OG0001482	Syac.g_01210	Syab.g_01349
OG0001488	Syac.g_00791	Syab.g_00994
OG0001489	Syac.g_02078	Syab.g_00462
OG0001492	Syac.g_01514	Syab.g_01155
OG0001493	Syac.g_01522	Syab.g_01147
OG0001494	Syac.g_00088	Syab.g_00180
OG0001494	Syac.g_00494	Syab.g_00173
OG0001496	Syac.g_00902	Syab.g_01188
OG0001497	Syac.g_00901	Syab.g_01190
OG0001498	Syac.g_01987	Syab.g_00552
OG0001499	Syac.g_01441	Syab.g_01112
OG0001502	Syac.g_00818	Syab.g_01733
OG0001510	Syac.g_00150	Syab.g_00103
OG0001511	Syac.g_00387	Syab.g_02509
OG0001512	Syac.g_01966	Syab.g_02368
OG0001513	Syac.g_00185	Syab.g_00193
OG0001514	Syac.g_00903	Syab.g_01187
OG0001515	Syac.g_00914	Syab.g_01176
OG0001516	Syac.g_01420	Syab.g_01554
OG0001517	Syac.g_02019	Syab.g_00524
OG0001518	Syac.g_02371	Syab.g_02775
OG0001519	Syac.g_02384	Syab.g_02796
OG0001520	Syac.g_01787	Syab.g_01992
OG0001522	Syac.g_00849	Syab.g_01703
OG0001527	Syac.g_01794	Syab.g_01998
OG0001529	Syac.g_00047	Syab.g_00051
OG0001530	Syac.g_00389	Syab.g_02507
OG0001531	Syac.g_01965	Syab.g_02367
OG0001532	Syac.g_01487	Syab.g_01024
OG0001533	Syac.g_01726	Syab.g_00576
OG0001534	Syac.g_01258	Syab.g_01297
OG0001535	Syac.g_01242	Syab.g_01316
OG0001536	Syac.g_01177	Syab.g_01388
OG0001537	Syac.g_01378	Syab.g_01606
OG0001538	Syac.g_01336	Syab.g_01278
OG0001539	Syac.g_01403	Syab.g_01641
OG0001540	Syac.g_00358	Syab.g_02538
OG0001541	Syac.g_02256	Syab.g_02603
OG0001542	Syac.g_02265	Syab.g_02614
OG0001543	Syac.g_02307	Syab.g_02686
OG0001544	Syac.g_02383	Syab.g_02795
OG0001545	Syac.g_02462	Syab.g_02874
OG0001546	Syac.g_01853	Syab.g_02150
OG0001547	Syac.g_01122	Syab.g_01440
OG0001551	Syac.g_00861	Syab.g_01166
OG0001557	Syac.g_01372	Syab.g_01598
OG0001559	Syac.g_00390	Syab.g_02506
OG0001560	Syac.g_00403	Syab.g_02492
OG0001561	Syac.g_01248	Syab.g_01309
OG0001562	Syac.g_01234	Syab.g_01324
OG0001564	Syac.g_02430	Syab.g_00177
OG0001567	Syac.g_01121	Syab.g_01441
OG0001568	Syac.g_01124	Syab.g_01439
OG0001570	Syac.g_01108	Syab.g_01443
OG0001572	Syac.g_01584	Syab.g_02215
OG0001574	Syac.g_01796	Syab.g_02000
OG0001575	Syac.g_01791	Syab.g_01995
OG0001576	Syac.g_01729	Syab.g_00896
OG0001577	Syac.g_00765	Syab.g_00964
OG0001579	Syac.g_02054	Syab.g_00489
OG0001579	Syac.g_02049	Syab.g_00494
OG0001580	Syac.g_02341	Syab.g_02740
OG0001586	Syac.g_00104	Syab.g_00169
OG0001589	Syac.g_00657	Syab.g_02331
OG0001590	Syac.g_00973	Syab.g_01879
OG0001591	Syac.g_01409	Syab.g_01566
OG0001592	Syac.g_02342	Syab.g_02741
OG0001594	Syac.g_02362	Syab.g_00887
OG0001594	Syac.g_01609	Syab.g_00807
OG0001614	Syac.g_00164	Syab.g_00121
OG0001615	Syac.g_00825	Syab.g_01727
OG0001615	Syac.g_01819	Syab.g_02023
OG0001616	Syac.g_01472	Syab.g_01013
OG0001617	Syac.g_00907	Syab.g_01183
OG0001618	Syac.g_01274	Syab.g_01665
OG0001619	Syac.g_01164	Syab.g_01399
OG0001620	Syac.g_02007	Syab.g_00535
OG0001621	Syac.g_02215	Syab.g_00337
OG0001622	Syac.g_02471	Syab.g_02884
OG0001623	Syac.g_02036	Syab.g_00506
OG0001624	Syac.g_02388	Syab.g_01843
OG0001625	Syac.g_02220	Syab.g_00328
OG0001634	Syac.g_01414	Syab.g_01560
OG0001635	Syac.g_00137	Syab.g_00090
OG0001636	Syac.g_00038	Syab.g_00041
OG0001637	Syac.g_00646	Syab.g_02344
OG0001639	Syac.g_00622	Syab.g_02170
OG0001640	Syac.g_00868	Syab.g_01233
OG0001641	Syac.g_01219	Syab.g_01341
OG0001643	Syac.g_00984	Syab.g_01869
OG0001644	Syac.g_01266	Syab.g_01672
OG0001645	Syac.g_01125	Syab.g_02028
OG0001647	Syac.g_02244	Syab.g_00304
OG0001653	Syac.g_00412	Syab.g_02482
OG0001654	Syac.g_00624	Syab.g_02168
OG0001655	Syac.g_00487	Syab.g_02056
OG0001656	Syac.g_02050	Syab.g_00493
OG0001657	Syac.g_00319	Syab.g_02575
OG0001658	Syac.g_02352	Syab.g_02754
OG0001659	Syac.g_01478	Syab.g_01020
OG0001666	Syac.g_01452	Syab.g_01471
OG0001672	Syac.g_00437	Syab.g_02448
OG0001673	Syac.g_01973	Syab.g_02375
OG0001675	Syac.g_01232	Syab.g_01326
OG0001676	Syac.g_02051	Syab.g_00492
OG0001677	Syac.g_02069, Syac.g_01450	Syab.g_00475
OG0001678	Syac.g_02188	Syab.g_00370
OG0001679	Syac.g_01788	Syab.g_02475
OG0001680	Syac.g_00526	Syab.g_02290
OG0001681	Syac.g_00807	Syab.g_02204, Syab.g_01240, Syab.g_02801
OG0001682	Syac.g_00627	Syab.g_01647
OG0001692	Syac.g_01626	Syab.g_00782
OG0001693	Syac.g_00885	Syab.g_01209
OG0001694	Syac.g_02255	Syab.g_00293
OG0001695	Syac.g_02457	Syab.g_02869
OG0001702	Syac.g_00421	Syab.g_02470
OG0001703	Syac.g_01914	Syab.g_02089
OG0001712	Syac.g_01065	Syab.g_01764
OG0001713	Syac.g_00783	Syab.g_00985
OG0001715	Syac.g_01035	Syab.g_01788
OG0001716	Syac.g_00816	Syab.g_01734
OG0001717	Syac.g_00306	Syab.g_02588
OG0001729	Syac.g_01962	Syab.g_02362
OG0001730	Syac.g_01955	Syab.g_02358
OG0001731	Syac.g_00602	Syab.g_02188
OG0001734	Syac.g_00815	Syab.g_01735
OG0001735	Syac.g_01428	Syab.g_01535
OG0001737	Syac.g_00274	Syab.g_00274
OG0001738	Syac.g_00236	Syab.g_00233
OG0001739	Syac.g_02455	Syab.g_02867
OG0001740	Syac.g_02459	Syab.g_02871
OG0001741	Syac.g_01939, Syac.g_00489	Syab.g_01067
OG0001741	Syac.g_01045	Syab.g_02161
OG0001747	Syac.g_00337	Syab.g_02559
OG0001750	Syac.g_00414	Syab.g_02480
OG0001751	Syac.g_01974	Syab.g_02376
OG0001752	Syac.g_00637	Syab.g_02354
OG0001754	Syac.g_00644	Syab.g_02346
OG0001755	Syac.g_01861	Syab.g_02141
OG0001756	Syac.g_02381	Syab.g_02780
OG0001758	Syac.g_01440	Syab.g_01483
OG0001759	Syac.g_01734	Syab.g_00572, Syab.g_01121
OG0001761	Syac.g_00944	Syab.g_01920
OG0001762	Syac.g_01225	Syab.g_01333
OG0001763	Syac.g_01214	Syab.g_01346
OG0001764	Syac.g_01128	Syab.g_01436
OG0001766	Syac.g_00262	Syab.g_00263
OG0001767	Syac.g_00211	Syab.g_00218
OG0001768	Syac.g_02271	Syab.g_02620
OG0001770	Syac.g_01454	Syab.g_01743
OG0001783	Syac.g_00159	Syab.g_00116
OG0001784	Syac.g_00419	Syab.g_02474, Syab.g_02476
OG0001785	Syac.g_00645	Syab.g_02345
OG0001786	Syac.g_00584	Syab.g_02213
OG0001787	Syac.g_01837	Syab.g_02042
OG0001788	Syac.g_01834	Syab.g_02039
OG0001789	Syac.g_00730	Syab.g_00916
OG0001790	Syac.g_00756	Syab.g_00948
OG0001792	Syac.g_01509	Syab.g_01053
OG0001794	Syac.g_01255	Syab.g_01301, Syab.g_01300
OG0001796	Syac.g_01236	Syab.g_01322
OG0001797	Syac.g_01155	Syab.g_01407
OG0001798	Syac.g_00959	Syab.g_01894
OG0001799	Syac.g_00995	Syab.g_01854
OG0001800	Syac.g_01606	Syab.g_00819
OG0001801	Syac.g_01614	Syab.g_00804
OG0001803	Syac.g_00702	Syab.g_00589
OG0001804	Syac.g_01986	Syab.g_00553
OG0001805	Syac.g_02209	Syab.g_00342
OG0001806	Syac.g_02243	Syab.g_00305
OG0001807	Syac.g_00208	Syab.g_00215
OG0001808	Syac.g_00197	Syab.g_00209
OG0001809	Syac.g_00346	Syab.g_02549
OG0001811	Syac.g_02262	Syab.g_02612
OG0001812	Syac.g_02343	Syab.g_02742
OG0001814	Syac.g_02480	Syab.g_02899
OG0001815	Syac.g_02489	Syab.g_02909
OG0001816	Syac.g_01405	Syab.g_01644
OG0001817	Syac.g_02439	Syab.g_01777
OG0001835	Syac.g_01587	Syab.g_01059
OG0001838	Syac.g_00008	Syab.g_00008
OG0001839	Syac.g_00035	Syab.g_00037
OG0001840	Syac.g_00053	Syab.g_00057
OG0001841	Syac.g_00060	Syab.g_00064
OG0001843	Syac.g_00165	Syab.g_00122
OG0001844	Syac.g_00166	Syab.g_00123
OG0001845	Syac.g_00167	Syab.g_00124
OG0001847	Syac.g_00371	Syab.g_02524
OG0001848	Syac.g_00375	Syab.g_02520
OG0001849	Syac.g_00427	Syab.g_02464
OG0001850	Syac.g_00436	Syab.g_02451
OG0001851	Syac.g_00441	Syab.g_02444
OG0001852	Syac.g_00442	Syab.g_02443
OG0001853	Syac.g_00448	Syab.g_02436
OG0001854	Syac.g_01969	Syab.g_02371
OG0001856	Syac.g_00571	Syab.g_02228
OG0001857	Syac.g_00574	Syab.g_02225
OG0001858	Syac.g_00608	Syab.g_02183
OG0001859	Syac.g_01925	Syab.g_02077
OG0001860	Syac.g_01912	Syab.g_02091
OG0001861	Syac.g_01897	Syab.g_02103
OG0001862	Syac.g_01886	Syab.g_02115
OG0001863	Syac.g_01881	Syab.g_02121
OG0001864	Syac.g_01828	Syab.g_02032
OG0001865	Syac.g_01762	Syab.g_01801
OG0001866	Syac.g_01737	Syab.g_01933
OG0001867	Syac.g_00942	Syab.g_01922
OG0001868	Syac.g_00725	Syab.g_00910
OG0001869	Syac.g_00764	Syab.g_00963
OG0001870	Syac.g_00772	Syab.g_00972
OG0001871	Syac.g_00778	Syab.g_00977
OG0001872	Syac.g_01513	Syab.g_01058
OG0001873	Syac.g_01473	Syab.g_01014
OG0001874	Syac.g_01470	Syab.g_01011
OG0001875	Syac.g_01439	Syab.g_01493
OG0001876	Syac.g_01438	Syab.g_01494
OG0001877	Syac.g_00913	Syab.g_01177
OG0001878	Syac.g_01229	Syab.g_01329
OG0001879	Syac.g_01223	Syab.g_01336
OG0001880	Syac.g_01186	Syab.g_01379
OG0001881	Syac.g_01185	Syab.g_01380
OG0001882	Syac.g_01158	Syab.g_01404
OG0001883	Syac.g_01154	Syab.g_01408
OG0001884	Syac.g_01145	Syab.g_01805
OG0001885	Syac.g_01133	Syab.g_01431
OG0001886	Syac.g_01129	Syab.g_01435
OG0001887	Syac.g_01386	Syab.g_01617
OG0001888	Syac.g_01366	Syab.g_01592
OG0001889	Syac.g_01325	Syab.g_01288
OG0001890	Syac.g_00831	Syab.g_01721
OG0001891	Syac.g_00827	Syab.g_01725
OG0001892	Syac.g_00811	Syab.g_01838
OG0001893	Syac.g_00960	Syab.g_01893
OG0001894	Syac.g_00978	Syab.g_01874
OG0001895	Syac.g_01610	Syab.g_00813
OG0001896	Syac.g_00698	Syab.g_00574
OG0001897	Syac.g_02010	Syab.g_00532
OG0001898	Syac.g_02030	Syab.g_00513
OG0001899	Syac.g_02105	Syab.g_00434
OG0001900	Syac.g_02228	Syab.g_00320
OG0001901	Syac.g_02229	Syab.g_00319
OG0001902	Syac.g_00289	Syab.g_00288
OG0001903	Syac.g_00279	Syab.g_00279
OG0001904	Syac.g_00206	Syab.g_00213
OG0001905	Syac.g_00195	Syab.g_00206
OG0001906	Syac.g_00357	Syab.g_02539
OG0001908	Syac.g_02258	Syab.g_02605
OG0001909	Syac.g_02269	Syab.g_02618
OG0001910	Syac.g_02315	Syab.g_02697
OG0001912	Syac.g_02364	Syab.g_02765
OG0001913	Syac.g_02366	Syab.g_02769
OG0001914	Syac.g_01460	Syab.g_01751
OG0001915	Syac.g_02486	Syab.g_02906
OG0001917	Syac.g_01243	Syab.g_01314
OG0001918	Syac.g_01059	Syab.g_01466
OG0001932	Syac.g_00163	Syab.g_00120
OG0001933	Syac.g_00393	Syab.g_02503
OG0001934	Syac.g_00407	Syab.g_02488
OG0001935	Syac.g_00444	Syab.g_02441
OG0001936	Syac.g_01024	Syab.g_01467
OG0001937	Syac.g_00594	Syab.g_02196
OG0001938	Syac.g_01910	Syab.g_02093
OG0001939	Syac.g_00917	Syab.g_01845
OG0001940	Syac.g_01775	Syab.g_01981
OG0001941	Syac.g_00720	Syab.g_00905
OG0001943	Syac.g_01068	Syab.g_00987
OG0001944	Syac.g_01116	Syab.g_01442
OG0001946	Syac.g_00912	Syab.g_01178
OG0001948	Syac.g_01216	Syab.g_01344
OG0001949	Syac.g_01195	Syab.g_01363
OG0001950	Syac.g_01193	Syab.g_01365
OG0001951	Syac.g_01184	Syab.g_01381
OG0001952	Syac.g_01157	Syab.g_01405
OG0001953	Syac.g_01156	Syab.g_01406
OG0001957	Syac.g_00965	Syab.g_01888
OG0001958	Syac.g_01426	Syab.g_01537
OG0001960	Syac.g_01688	Syab.g_00717
OG0001961	Syac.g_01705	Syab.g_00692
OG0001964	Syac.g_02175	Syab.g_00383
OG0001965	Syac.g_01011	Syab.g_02045
OG0001966	Syac.g_02222	Syab.g_00326
OG0001967	Syac.g_02224	Syab.g_00324
OG0001968	Syac.g_02225	Syab.g_00323
OG0001969	Syac.g_00255	Syab.g_00251
OG0001970	Syac.g_00355	Syab.g_02541
OG0001971	Syac.g_02267	Syab.g_02616
OG0001972	Syac.g_02327	Syab.g_02710
OG0001974	Syac.g_02350	Syab.g_02750
OG0001975	Syac.g_01461	Syab.g_01750
OG0001976	Syac.g_01459	Syab.g_01752
OG0001979	Syac.g_00916	Syab.g_01161
OG0001980	Syac.g_01080	Syab.g_00508, Syab.g_01253
OG0001990	Syac.g_02460	Syab.g_02872
OG0001995	Syac.g_00927	Syab.g_00345
OG0001997	Syac.g_00416	Syab.g_02478
OG0002000	Syac.g_01859	Syab.g_02143
OG0002007	Syac.g_00867	Syab.g_01237
OG0002008	Syac.g_01227	Syab.g_01331
OG0002009	Syac.g_01376	Syab.g_01603
OG0002011	Syac.g_01980	Syab.g_00559
OG0002012	Syac.g_01119	Syab.g_00618
OG0002013	Syac.g_01990	Syab.g_02456
OG0002014	Syac.g_00214	Syab.g_00221
OG0002016	Syac.g_02311	Syab.g_02690
OG0002017	Syac.g_02404	Syab.g_02823
OG0002018	Syac.g_02458	Syab.g_02870
OG0002020	Syac.g_02453	Syab.g_02865
OG0002021	Syac.g_02451	Syab.g_02863
OG0002022	Syac.g_02449	Syab.g_02862
OG0002023	Syac.g_02448	Syab.g_02861
OG0002024	Syac.g_02441	Syab.g_02855
OG0002037	Syac.g_01906	Syab.g_00262, Syab.g_01139
OG0002038	Syac.g_00779	Syab.g_00979
OG0002039	Syac.g_00792	Syab.g_00998
OG0002040	Syac.g_00793	Syab.g_00999
OG0002041	Syac.g_01212	Syab.g_01348
OG0002042	Syac.g_01189	Syab.g_01376
OG0002043	Syac.g_01138	Syab.g_01422
OG0002044	Syac.g_00852	Syab.g_01701
OG0002045	Syac.g_01708	Syab.g_00672
