Orthogroup	Syac	Prbi
OG0001121	Syac.g_01949, Syac.g_01170	Prbi.g_01172, Prbi.g_01029
OG0001122	Syac.g_01238	Prbi.g_01058
OG0001123	Syac.g_01245	Prbi.g_01062
OG0001124	Syac.g_01247	Prbi.g_01064
OG0001125	Syac.g_01249	Prbi.g_01065
OG0001126	Syac.g_00870	Prbi.g_01075
OG0001127	Syac.g_00871	Prbi.g_01076
OG0001128	Syac.g_00875	Prbi.g_01078
OG0001129	Syac.g_00877	Prbi.g_01079
OG0001130	Syac.g_00878	Prbi.g_01080
OG0001131	Syac.g_01382	Prbi.g_01117
OG0001132	Syac.g_01062	Prbi.g_01127
OG0001133	Syac.g_00958	Prbi.g_01161
OG0001134	Syac.g_01466	Prbi.g_01174
OG0001135	Syac.g_01464	Prbi.g_01177
OG0001136	Syac.g_00767	Prbi.g_01204
OG0001137	Syac.g_00786	Prbi.g_01215
OG0001138	Syac.g_01486	Prbi.g_01233
OG0001139	Syac.g_01488	Prbi.g_01234
OG0001140	Syac.g_01489	Prbi.g_01235
OG0001141	Syac.g_01490	Prbi.g_01236
OG0001142	Syac.g_01491	Prbi.g_01237
OG0001143	Syac.g_01499	Prbi.g_01244
OG0001144	Syac.g_01508	Prbi.g_01249
OG0001145	Syac.g_00740	Prbi.g_01383
OG0001146	Syac.g_00722	Prbi.g_01395
OG0001147	Syac.g_01689	Prbi.g_01425
OG0001148	Syac.g_01918	Prbi.g_01441
OG0001149	Syac.g_01919	Prbi.g_01442
OG0001150	Syac.g_01920	Prbi.g_01443
OG0001151	Syac.g_01932	Prbi.g_01454
OG0001152	Syac.g_01933	Prbi.g_01455
OG0001153	Syac.g_01670	Prbi.g_01622
OG0001154	Syac.g_01671	Prbi.g_01623
OG0001155	Syac.g_00621	Prbi.g_01635
OG0001156	Syac.g_00618	Prbi.g_01638
OG0001157	Syac.g_00617	Prbi.g_01639
OG0001158	Syac.g_00616	Prbi.g_01640
OG0001159	Syac.g_00615	Prbi.g_01641
OG0001160	Syac.g_00570	Prbi.g_01665
OG0001161	Syac.g_02385	Prbi.g_01678
OG0001162	Syac.g_01307	Prbi.g_01689
OG0001163	Syac.g_00562	Prbi.g_01779
OG0001164	Syac.g_00556	Prbi.g_01783
OG0001166	Syac.g_00520	Prbi.g_01806
OG0001167	Syac.g_00667	Prbi.g_01823
OG0001168	Syac.g_00665	Prbi.g_01825
OG0001169	Syac.g_00663	Prbi.g_01827
OG0001170	Syac.g_00661	Prbi.g_01829
OG0001171	Syac.g_00650	Prbi.g_01838
OG0001172	Syac.g_02187	Prbi.g_01851
OG0001173	Syac.g_02186	Prbi.g_01852
OG0001174	Syac.g_02178	Prbi.g_01860
OG0001175	Syac.g_02177	Prbi.g_01861
OG0001176	Syac.g_02141	Prbi.g_01869
OG0001177	Syac.g_02143	Prbi.g_01872
OG0001178	Syac.g_00539	Prbi.g_01877
OG0001179	Syac.g_02112	Prbi.g_01922
OG0001180	Syac.g_02087	Prbi.g_01944
OG0001181	Syac.g_02083	Prbi.g_01948
OG0001182	Syac.g_02074	Prbi.g_01955
OG0001183	Syac.g_02070	Prbi.g_01959
OG0001184	Syac.g_00186	Prbi.g_01975
OG0001185	Syac.g_00162	Prbi.g_01989
OG0001186	Syac.g_00082	Prbi.g_02012
OG0001187	Syac.g_00085	Prbi.g_02028
OG0001188	Syac.g_00076	Prbi.g_02031
OG0001189	Syac.g_00054	Prbi.g_02048
OG0001190	Syac.g_02353	Prbi.g_02052
OG0001191	Syac.g_02368	Prbi.g_02062
OG0001192	Syac.g_02374	Prbi.g_02067
OG0001193	Syac.g_02406	Prbi.g_02077
OG0001194	Syac.g_02408	Prbi.g_02078
OG0001195	Syac.g_02409	Prbi.g_02079
OG0001196	Syac.g_02477	Prbi.g_02092
OG0001197	Syac.g_02479	Prbi.g_02093
OG0001198	Syac.g_02491	Prbi.g_02100
OG0001199	Syac.g_00445	Prbi.g_00081
OG0001200	Syac.g_00443	Prbi.g_00083
OG0001201	Syac.g_00395	Prbi.g_00115
OG0001202	Syac.g_02285	Prbi.g_00223
OG0001203	Syac.g_01967	Prbi.g_00262
OG0001204	Syac.g_02200	Prbi.g_00267
OG0001205	Syac.g_00706	Prbi.g_00446
OG0001206	Syac.g_01715	Prbi.g_00464
OG0001207	Syac.g_01915	Prbi.g_00480
OG0001208	Syac.g_01902	Prbi.g_00485
OG0001209	Syac.g_01833	Prbi.g_00538
OG0001210	Syac.g_01826	Prbi.g_00543
OG0001211	Syac.g_01809	Prbi.g_00553
OG0001212	Syac.g_01751	Prbi.g_00598
OG0001213	Syac.g_00968	Prbi.g_00631
OG0001214	Syac.g_00981	Prbi.g_00640
OG0001215	Syac.g_00919	Prbi.g_00693
OG0001216	Syac.g_01285	Prbi.g_00747
OG0001217	Syac.g_01043	Prbi.g_00792
OG0001218	Syac.g_01679	Prbi.g_00800
OG0001220	Syac.g_00813	Prbi.g_00899
OG0001221	Syac.g_01379	Prbi.g_00962
OG0001223	Syac.g_01215	Prbi.g_01027
OG0001224	Syac.g_00880	Prbi.g_01082
OG0001225	Syac.g_00882	Prbi.g_01084
OG0001226	Syac.g_01026	Prbi.g_01111
OG0001227	Syac.g_02387	Prbi.g_01130
OG0001228	Syac.g_00700	Prbi.g_01252
OG0001229	Syac.g_00906	Prbi.g_01437
OG0001230	Syac.g_01621	Prbi.g_01581
OG0001231	Syac.g_00017	Prbi.g_01687
OG0001232	Syac.g_00509	Prbi.g_01810
OG0001233	Syac.g_00660	Prbi.g_01830
OG0001234	Syac.g_02173	Prbi.g_01864
OG0001235	Syac.g_02147	Prbi.g_01874
OG0001236	Syac.g_00189	Prbi.g_01972
OG0001237	Syac.g_00184	Prbi.g_01976
OG0001238	Syac.g_02369	Prbi.g_02063
OG0001240	Syac.g_00411	Prbi.g_00100
OG0001241	Syac.g_00402	Prbi.g_00108
OG0001242	Syac.g_00370	Prbi.g_00127
OG0001243	Syac.g_00363	Prbi.g_00133
OG0001244	Syac.g_00333	Prbi.g_00149
OG0001245	Syac.g_01064	Prbi.g_00404
OG0001246	Syac.g_01876	Prbi.g_00507
OG0001247	Syac.g_01303	Prbi.g_00686
OG0001248	Syac.g_01306	Prbi.g_00688
OG0001249	Syac.g_02029	Prbi.g_00825
OG0001250	Syac.g_00838	Prbi.g_00888
OG0001251	Syac.g_02415	Prbi.g_00935
OG0001252	Syac.g_00874	Prbi.g_01077
OG0001253	Syac.g_01063	Prbi.g_01131
OG0001254	Syac.g_01465	Prbi.g_01176
OG0001255	Syac.g_01957	Prbi.g_01191
OG0001256	Syac.g_00563	Prbi.g_01680
OG0001257	Syac.g_01686	Prbi.g_01686
OG0001258	Syac.g_00553	Prbi.g_01784
OG0001259	Syac.g_00662	Prbi.g_01828
OG0001260	Syac.g_00640	Prbi.g_01844
OG0001262	Syac.g_00056	Prbi.g_02046
OG0001263	Syac.g_00360	Prbi.g_00136
OG0001265	Syac.g_00372	Prbi.g_00126
OG0001266	Syac.g_02289	Prbi.g_00227
OG0001267	Syac.g_02253	Prbi.g_00304
OG0001268	Syac.g_02014	Prbi.g_00363
OG0001269	Syac.g_01960	Prbi.g_00383
OG0001270	Syac.g_00690	Prbi.g_00435
OG0001271	Syac.g_01703	Prbi.g_00475
OG0001272	Syac.g_01898	Prbi.g_00489
OG0001273	Syac.g_00974	Prbi.g_00634
OG0001274	Syac.g_02323	Prbi.g_00707
OG0001275	Syac.g_01228	Prbi.g_01037
OG0001276	Syac.g_01244	Prbi.g_01061
OG0001277	Syac.g_02463	Prbi.g_01119
OG0001278	Syac.g_01517	Prbi.g_01257
OG0001279	Syac.g_01605	Prbi.g_01332
OG0001280	Syac.g_00731	Prbi.g_01390
OG0001281	Syac.g_00721	Prbi.g_01396
OG0001282	Syac.g_01917	Prbi.g_01440
OG0001283	Syac.g_02472	Prbi.g_01459
OG0001284	Syac.g_00586	Prbi.g_01660
OG0001285	Syac.g_01060	Prbi.g_01813
OG0001286	Syac.g_02089	Prbi.g_01942
OG0001287	Syac.g_00154	Prbi.g_01996
OG0001288	Syac.g_00141	Prbi.g_02005
OG0001289	Syac.g_00426	Prbi.g_00094
OG0001291	Syac.g_00349	Prbi.g_00143
OG0001292	Syac.g_02205	Prbi.g_00272
OG0001293	Syac.g_02226	Prbi.g_00285
OG0001294	Syac.g_01411	Prbi.g_00402
OG0001295	Syac.g_01824	Prbi.g_00469
OG0001296	Syac.g_01870	Prbi.g_00512
OG0001297	Syac.g_01866	Prbi.g_00517
OG0001298	Syac.g_01774	Prbi.g_00579
OG0001299	Syac.g_01417	Prbi.g_00669
OG0001300	Syac.g_00910	Prbi.g_00696
OG0001301	Syac.g_00897	Prbi.g_00699
OG0001302	Syac.g_01012	Prbi.g_00834
OG0001303	Syac.g_01137	Prbi.g_01041
OG0001304	Syac.g_01257	Prbi.g_01071
OG0001305	Syac.g_00890	Prbi.g_01090
OG0001306	Syac.g_00749	Prbi.g_01193
OG0001307	Syac.g_02156	Prbi.g_01422
OG0001309	Syac.g_01860	Prbi.g_01684
OG0001310	Syac.g_00528	Prbi.g_01799
OG0001311	Syac.g_01246	Prbi.g_01063
OG0001312	Syac.g_01147	Prbi.g_00990
OG0001314	Syac.g_00809, Syac.g_00460	Prbi.g_00723, Prbi.g_00783
OG0001315	Syac.g_02072	Prbi.g_00068
OG0001316	Syac.g_00342	Prbi.g_00148
OG0001317	Syac.g_01971	Prbi.g_00258
OG0001318	Syac.g_02218	Prbi.g_00280
OG0001319	Syac.g_02242	Prbi.g_00296
OG0001321	Syac.g_00712	Prbi.g_00452
OG0001322	Syac.g_00713	Prbi.g_00453
OG0001323	Syac.g_01857	Prbi.g_00522
OG0001324	Syac.g_00909	Prbi.g_00697
OG0001325	Syac.g_01281	Prbi.g_00750
OG0001326	Syac.g_02420	Prbi.g_00923
OG0001328	Syac.g_01385	Prbi.g_01129
OG0001329	Syac.g_01007	Prbi.g_01169
OG0001330	Syac.g_00738	Prbi.g_01362
OG0001332	Syac.g_00625	Prbi.g_01633
OG0001333	Syac.g_00666	Prbi.g_01824
OG0001334	Syac.g_02061	Prbi.g_01962
OG0001335	Syac.g_02060	Prbi.g_01963
OG0001336	Syac.g_02473	Prbi.g_02089
OG0001339	Syac.g_00400	Prbi.g_00110
OG0001340	Syac.g_02039	Prbi.g_00352
OG0001341	Syac.g_00904	Prbi.g_00790
OG0001343	Syac.g_02413	Prbi.g_00932
OG0001344	Syac.g_00774	Prbi.g_01211
OG0001345	Syac.g_00803	Prbi.g_01226
OG0001346	Syac.g_00728	Prbi.g_01392
OG0001348	Syac.g_00857	Prbi.g_01707
OG0001352	Syac.g_01842	Prbi.g_00683
OG0001353	Syac.g_00850	Prbi.g_00879
OG0001354	Syac.g_01201	Prbi.g_01019
OG0001355	Syac.g_01823	Prbi.g_01724
OG0001358	Syac.g_00952	Prbi.g_00622
OG0001359	Syac.g_02412	Prbi.g_00933
OG0001360	Syac.g_00805	Prbi.g_01132
OG0001361	Syac.g_00800	Prbi.g_01223
OG0001362	Syac.g_01649	Prbi.g_01605
OG0001363	Syac.g_01651	Prbi.g_01607
OG0001364	Syac.g_00204	Prbi.g_01965
OG0001370	Syac.g_01294, Syac.g_02438	Prbi.g_00461
OG0001372	Syac.g_01845	Prbi.g_00799
OG0001373	Syac.g_02419	Prbi.g_00922
OG0001374	Syac.g_02427	Prbi.g_00930
OG0001375	Syac.g_02414	Prbi.g_00931
OG0001376	Syac.g_02376	Prbi.g_01096
OG0001377	Syac.g_02375	Prbi.g_01097
OG0001378	Syac.g_00689	Prbi.g_01141
OG0001379	Syac.g_00736	Prbi.g_01385
OG0001380	Syac.g_01589	Prbi.g_01427
OG0001381	Syac.g_02162	Prbi.g_01433
OG0001382	Syac.g_00148	Prbi.g_01699
OG0001385	Syac.g_02416	Prbi.g_00919
OG0001386	Syac.g_02417	Prbi.g_00920
OG0001387	Syac.g_02418	Prbi.g_00921
OG0001388	Syac.g_02421	Prbi.g_00924
OG0001389	Syac.g_02422	Prbi.g_00925
OG0001390	Syac.g_02423	Prbi.g_00926
OG0001391	Syac.g_02424	Prbi.g_00927
OG0001392	Syac.g_02425	Prbi.g_00928
OG0001393	Syac.g_02426	Prbi.g_00929
OG0001394	Syac.g_01373	Prbi.g_00966
OG0001395	Syac.g_01262	Prbi.g_01073
OG0001402	Syac.g_00957	Prbi.g_00808
OG0001403	Syac.g_00033	Prbi.g_00030
OG0001404	Syac.g_00451	Prbi.g_00075
OG0001405	Syac.g_02058	Prbi.g_00350
OG0001406	Syac.g_02377	Prbi.g_01095
OG0001407	Syac.g_01841	Prbi.g_01109
OG0001408	Syac.g_01530	Prbi.g_01114
OG0001410	Syac.g_02155	Prbi.g_01423
OG0001413	Syac.g_01019	Prbi.g_01675
OG0001414	Syac.g_02161	Prbi.g_00253
OG0001416	Syac.g_00724	Prbi.g_00460
OG0001417	Syac.g_01200	Prbi.g_00471
OG0001419	Syac.g_01840	Prbi.g_01110
OG0001420	Syac.g_01847	Prbi.g_01150
OG0001423	Syac.g_00457	Prbi.g_01567, Prbi.g_02024
OG0001425	Syac.g_02373	Prbi.g_02066
OG0001428	Syac.g_00301	Prbi.g_00196
OG0001430	Syac.g_02345	Prbi.g_01356
OG0001432	Syac.g_01572	Prbi.g_01673
OG0001435	Syac.g_01399	Prbi.g_00947
OG0001438	Syac.g_00280	Prbi.g_00317
OG0001439	Syac.g_00250	Prbi.g_00331
OG0001442	Syac.g_01358	Prbi.g_00781
OG0001446	Syac.g_01293	Prbi.g_00086
OG0001447	Syac.g_00362	Prbi.g_00134
OG0001448	Syac.g_01094	Prbi.g_00391
OG0001449	Syac.g_02197	Prbi.g_00421
OG0001452	Syac.g_02214	Prbi.g_00937
OG0001456	Syac.g_02434	Prbi.g_01184
OG0001457	Syac.g_02435	Prbi.g_01185
OG0001458	Syac.g_02436	Prbi.g_01186
OG0001459	Syac.g_01445	Prbi.g_01344
OG0001461	Syac.g_02168	Prbi.g_01545
OG0001462	Syac.g_00039	Prbi.g_00034
OG0001465	Syac.g_01299	Prbi.g_00706
OG0001468	Syac.g_01014	Prbi.g_01100
OG0001471	Syac.g_00257	Prbi.g_01676
OG0001473	Syac.g_01010	Prbi.g_02013
OG0001474	Syac.g_02013	Prbi.g_00364
OG0001475	Syac.g_00681	Prbi.g_01472
OG0001479	Syac.g_02016	Prbi.g_00361
OG0001480	Syac.g_00812	Prbi.g_00393
OG0001481	Syac.g_01260	Prbi.g_00397
OG0001482	Syac.g_01210	Prbi.g_00458
OG0001492	Syac.g_01514	Prbi.g_01254
OG0001493	Syac.g_01522	Prbi.g_01262
OG0001494	Syac.g_00088	Prbi.g_01512
OG0001494	Syac.g_00494	Prbi.g_01480
OG0001495	Syac.g_02144	Prbi.g_01871
OG0001499	Syac.g_01441	Prbi.g_00067
OG0001502	Syac.g_00818	Prbi.g_00817
OG0001504	Syac.g_01446	Prbi.g_01345
OG0001505	Syac.g_00105	Prbi.g_01509
OG0001508	Syac.g_00684	Prbi.g_01473
OG0001513	Syac.g_00185	Prbi.g_01761
OG0001520	Syac.g_01787	Prbi.g_00416
OG0001522	Syac.g_00849	Prbi.g_00880
OG0001546	Syac.g_01853	Prbi.g_00527
OG0001547	Syac.g_01122	Prbi.g_00819
OG0001548	Syac.g_01030	Prbi.g_00823
OG0001551	Syac.g_00861	Prbi.g_01183
OG0001557	Syac.g_01372	Prbi.g_00967
OG0001564	Syac.g_02430	Prbi.g_01485
OG0001567	Syac.g_01121	Prbi.g_00818
OG0001568	Syac.g_01124	Prbi.g_00820
OG0001570	Syac.g_01108	Prbi.g_01152
OG0001572	Syac.g_01584	Prbi.g_01326
OG0001585	Syac.g_01072	Prbi.g_01336
OG0001586	Syac.g_00104	Prbi.g_01464
OG0001590	Syac.g_00973	Prbi.g_01538
OG0001602	Syac.g_01300	Prbi.g_00705
OG0001625	Syac.g_02220	Prbi.g_00282
OG0001647	Syac.g_02244	Prbi.g_00297
OG0001667	Syac.g_00472	Prbi.g_01365
OG0001695	Syac.g_02457	Prbi.g_01299, Prbi.g_01550
OG0001718	Syac.g_00465	Prbi.g_00387
OG0001740	Syac.g_02459	Prbi.g_01298, Prbi.g_01551
OG0001758	Syac.g_01440	Prbi.g_01756
OG0001770	Syac.g_01454	Prbi.g_01537
OG0001875	Syac.g_01439	Prbi.g_01757
OG0001876	Syac.g_01438	Prbi.g_01758
OG0001928	Syac.g_01599, Syac.g_01598, Syac.g_01600	Prbi.g_01529
OG0001995	Syac.g_00927	Prbi.g_01411
OG0002020	Syac.g_02453	Prbi.g_01297, Prbi.g_01552
OG0002021	Syac.g_02451	Prbi.g_01295, Prbi.g_01554
OG0002022	Syac.g_02449	Prbi.g_01294, Prbi.g_01555
OG0002023	Syac.g_02448	Prbi.g_01293, Prbi.g_01556
OG0002024	Syac.g_02441	Prbi.g_01289, Prbi.g_01560
OG0002054	Syac.g_02440	Prbi.g_01288, Prbi.g_01561
OG0002055	Syac.g_02443	Prbi.g_01291, Prbi.g_01558
OG0002131	Syac.g_02452	Prbi.g_01296, Prbi.g_01553
OG0002132	Syac.g_02444	Prbi.g_01292, Prbi.g_01557
OG0002133	Syac.g_02442	Prbi.g_01290, Prbi.g_01559
OG0002178	Syac.g_02446	Prbi.g_01286, Prbi.g_01563
OG0002249	Syac.g_01534	Prbi.g_00732
OG0002562	Syac.g_01592	Prbi.g_01569
OG0003011	Syac.g_00099	Prbi.g_01503
OG0003248	Syac.g_02159	Prbi.g_02018
OG0003628	Syac.g_00097	Prbi.g_01505
OG0003780	Syac.g_00095	Prbi.g_01507
OG0003781	Syac.g_00096	Prbi.g_01506
OG0005705	Syac.g_00098	Prbi.g_01504
