Orthogroup	Praw	Prbi
OG0001104	Praw.g_00122	Prbi.g_01912
OG0001105	Praw.g_00121	Prbi.g_01913
OG0001106	Praw.g_00120	Prbi.g_01914
OG0001107	Praw.g_00119	Prbi.g_01915
OG0001108	Praw.g_00118	Prbi.g_01916
OG0001109	Praw.g_00117	Prbi.g_01917
OG0001110	Praw.g_00116	Prbi.g_01918
OG0001111	Praw.g_00115	Prbi.g_01919
OG0001112	Praw.g_00114	Prbi.g_01920
OG0001113	Praw.g_00113	Prbi.g_01921
OG0001114	Praw.g_00112	Prbi.g_01922
OG0001115	Praw.g_00111	Prbi.g_01923
OG0001116	Praw.g_00110	Prbi.g_01924
OG0001117	Praw.g_00109	Prbi.g_01925
OG0001118	Praw.g_00108	Prbi.g_01926
OG0001119	Praw.g_00107	Prbi.g_01927
OG0001120	Praw.g_00106	Prbi.g_01928
OG0001121	Praw.g_00104	Prbi.g_01930
OG0001122	Praw.g_00103	Prbi.g_01931
OG0001123	Praw.g_00102	Prbi.g_01932
OG0001124	Praw.g_00100	Prbi.g_01934
OG0001125	Praw.g_00098	Prbi.g_01936
OG0001126	Praw.g_00097	Prbi.g_01937
OG0001127	Praw.g_00095	Prbi.g_01939
OG0001128	Praw.g_00094	Prbi.g_01940
OG0001129	Praw.g_00093	Prbi.g_01941
OG0001130	Praw.g_00090	Prbi.g_01944
OG0001131	Praw.g_00089	Prbi.g_01945
OG0001132	Praw.g_00088	Prbi.g_01946
OG0001133	Praw.g_00087	Prbi.g_01947
OG0001134	Praw.g_00086	Prbi.g_01948
OG0001135	Praw.g_00085	Prbi.g_01949
OG0001136	Praw.g_00084	Prbi.g_01950
OG0001137	Praw.g_00083	Prbi.g_01951
OG0001138	Praw.g_00082	Prbi.g_01952
OG0001139	Praw.g_00081	Prbi.g_01953
OG0001140	Praw.g_00080	Prbi.g_01954
OG0001141	Praw.g_00079	Prbi.g_01955
OG0001142	Praw.g_00076	Prbi.g_01958
OG0001143	Praw.g_00075	Prbi.g_01959
OG0001144	Praw.g_00074	Prbi.g_01960
OG0001145	Praw.g_00073	Prbi.g_01961
OG0001146	Praw.g_00072	Prbi.g_01962
OG0001147	Praw.g_00071	Prbi.g_01963
OG0001148	Praw.g_00070	Prbi.g_01964
OG0001149	Praw.g_00068	Prbi.g_01966
OG0001150	Praw.g_00067	Prbi.g_01967
OG0001151	Praw.g_00065	Prbi.g_01969
OG0001152	Praw.g_00064	Prbi.g_01970
OG0001153	Praw.g_00063	Prbi.g_01971
OG0001154	Praw.g_00061	Prbi.g_01973
OG0001155	Praw.g_00059	Prbi.g_01975
OG0001156	Praw.g_00057	Prbi.g_01977
OG0001157	Praw.g_00056	Prbi.g_01978
OG0001158	Praw.g_00054	Prbi.g_01980
OG0001159	Praw.g_00053	Prbi.g_01981
OG0001160	Praw.g_00052	Prbi.g_01982
OG0001161	Praw.g_00051	Prbi.g_01983
OG0001162	Praw.g_00050	Prbi.g_01984
OG0001163	Praw.g_00049	Prbi.g_01985
OG0001164	Praw.g_00048	Prbi.g_01986
OG0001165	Praw.g_00047	Prbi.g_01987
OG0001166	Praw.g_00046	Prbi.g_01988
OG0001167	Praw.g_00045	Prbi.g_01989
OG0001168	Praw.g_00044	Prbi.g_01990
OG0001169	Praw.g_00043	Prbi.g_01991
OG0001170	Praw.g_00041	Prbi.g_01992
OG0001171	Praw.g_00040	Prbi.g_01993
OG0001172	Praw.g_00038	Prbi.g_01995
OG0001173	Praw.g_00036	Prbi.g_01997
OG0001174	Praw.g_00035	Prbi.g_01998
OG0001175	Praw.g_00034	Prbi.g_01999
OG0001176	Praw.g_00033	Prbi.g_02000
OG0001177	Praw.g_00031	Prbi.g_02002
OG0001178	Praw.g_00028	Prbi.g_02005
OG0001179	Praw.g_00027	Prbi.g_02006
OG0001180	Praw.g_00026	Prbi.g_02007
OG0001181	Praw.g_00025	Prbi.g_02008
OG0001182	Praw.g_00024	Prbi.g_02009
OG0001183	Praw.g_00023	Prbi.g_02010
OG0001184	Praw.g_00021	Prbi.g_02012
OG0001185	Praw.g_00018	Prbi.g_02027
OG0001186	Praw.g_00017	Prbi.g_02028
OG0001187	Praw.g_00016	Prbi.g_02030
OG0001188	Praw.g_00015	Prbi.g_02031
OG0001189	Praw.g_00014	Prbi.g_02032
OG0001190	Praw.g_00013	Prbi.g_02033
OG0001191	Praw.g_00012	Prbi.g_02034
OG0001192	Praw.g_00011	Prbi.g_02035
OG0001193	Praw.g_00010	Prbi.g_02036
OG0001194	Praw.g_00009	Prbi.g_02037
OG0001195	Praw.g_00008	Prbi.g_02038
OG0001196	Praw.g_00007	Prbi.g_02039
OG0001197	Praw.g_00006	Prbi.g_02040
OG0001198	Praw.g_00005	Prbi.g_02041
OG0001199	Praw.g_00004	Prbi.g_02042
OG0001200	Praw.g_00003	Prbi.g_02043
OG0001201	Praw.g_00002	Prbi.g_02044
OG0001202	Praw.g_00001	Prbi.g_02045
OG0001203	Praw.g_01192	Prbi.g_02047
OG0001204	Praw.g_01190	Prbi.g_02049
OG0001205	Praw.g_01189	Prbi.g_02050
OG0001206	Praw.g_01188	Prbi.g_02051
OG0001207	Praw.g_01187	Prbi.g_02052
OG0001208	Praw.g_01186	Prbi.g_02053
OG0001209	Praw.g_01185	Prbi.g_02054
OG0001210	Praw.g_01184	Prbi.g_02055
OG0001211	Praw.g_01183	Prbi.g_02056
OG0001212	Praw.g_01182	Prbi.g_02057
OG0001213	Praw.g_01181	Prbi.g_02058
OG0001214	Praw.g_01179	Prbi.g_02060
OG0001215	Praw.g_01178	Prbi.g_02061
OG0001216	Praw.g_01177	Prbi.g_02062
OG0001217	Praw.g_01176	Prbi.g_02063
OG0001218	Praw.g_01175	Prbi.g_02064
OG0001219	Praw.g_01172	Prbi.g_02067
OG0001220	Praw.g_01171	Prbi.g_02068
OG0001221	Praw.g_01168	Prbi.g_02071
OG0001222	Praw.g_01167	Prbi.g_02072
OG0001223	Praw.g_01166	Prbi.g_02073
OG0001224	Praw.g_01165	Prbi.g_02074
OG0001225	Praw.g_01164	Prbi.g_02075
OG0001226	Praw.g_01163	Prbi.g_02076
OG0001227	Praw.g_01162	Prbi.g_02077
OG0001228	Praw.g_01161	Prbi.g_02078
OG0001229	Praw.g_01160	Prbi.g_02079
OG0001230	Praw.g_01159	Prbi.g_02080
OG0001231	Praw.g_01158	Prbi.g_02081
OG0001232	Praw.g_01157	Prbi.g_02082
OG0001233	Praw.g_01156	Prbi.g_02083
OG0001234	Praw.g_01155	Prbi.g_02084
OG0001235	Praw.g_01154	Prbi.g_02085
OG0001236	Praw.g_01152	Prbi.g_02087
OG0001237	Praw.g_01151	Prbi.g_02088
OG0001238	Praw.g_01149	Prbi.g_02090
OG0001239	Praw.g_01148	Prbi.g_02091
OG0001240	Praw.g_01147	Prbi.g_02092
OG0001241	Praw.g_01145	Prbi.g_02094
OG0001242	Praw.g_01144	Prbi.g_02095
OG0001243	Praw.g_01143	Prbi.g_02096
OG0001244	Praw.g_01142	Prbi.g_02097
OG0001245	Praw.g_01141	Prbi.g_02098
OG0001246	Praw.g_01140	Prbi.g_02099
OG0001247	Praw.g_01139	Prbi.g_02100
OG0001248	Praw.g_01138	Prbi.g_02101
OG0001249	Praw.g_01137	Prbi.g_02102
OG0001250	Praw.g_01136	Prbi.g_02103
OG0001251	Praw.g_01342	Prbi.g_00099
OG0001252	Praw.g_01297	Prbi.g_00146
OG0001253	Praw.g_01285	Prbi.g_00174
OG0001254	Praw.g_00853	Prbi.g_00305
OG0001255	Praw.g_00797	Prbi.g_00357
OG0001256	Praw.g_00952	Prbi.g_01361
OG0001258	Praw.g_00650	Prbi.g_00501
OG0001260	Praw.g_01760	Prbi.g_00791
OG0001261	Praw.g_01664	Prbi.g_00882
OG0001262	Praw.g_01648	Prbi.g_00898
OG0001263	Praw.g_01627	Prbi.g_00918
OG0001264	Praw.g_01598	Prbi.g_00950
OG0001265	Praw.g_01491	Prbi.g_01062
OG0001266	Praw.g_01443	Prbi.g_01111
OG0001267	Praw.g_00218	Prbi.g_01191
OG0001268	Praw.g_00231	Prbi.g_01204
OG0001269	Praw.g_00998	Prbi.g_01422
OG0001270	Praw.g_00377	Prbi.g_01630
OG0001271	Praw.g_00388	Prbi.g_01641
OG0001272	Praw.g_00428	Prbi.g_01683
OG0001273	Praw.g_00429	Prbi.g_01684
OG0001274	Praw.g_00434	Prbi.g_01689
OG0001276	Praw.g_00463	Prbi.g_01724
OG0001277	Praw.g_00476	Prbi.g_01738
OG0001278	Praw.g_00507	Prbi.g_01779
OG0001279	Praw.g_00511	Prbi.g_01783
OG0001281	Praw.g_01914	Prbi.g_01851
OG0001282	Praw.g_01890	Prbi.g_01877
OG0001283	Praw.g_00058	Prbi.g_01976
OG0001284	Praw.g_00029	Prbi.g_02004
OG0001285	Praw.g_01191	Prbi.g_02048
OG0001286	Praw.g_01146	Prbi.g_02093
OG0001288	Praw.g_00710	Prbi.g_00438
OG0001290	Praw.g_01398	Prbi.g_00030
OG0001291	Praw.g_01363	Prbi.g_00078
OG0001292	Praw.g_01360	Prbi.g_00081
OG0001293	Praw.g_01358	Prbi.g_00083
OG0001295	Praw.g_01316	Prbi.g_00127
OG0001296	Praw.g_01310	Prbi.g_00133
OG0001297	Praw.g_01236	Prbi.g_00223
OG0001298	Praw.g_00890	Prbi.g_00267
OG0001300	Praw.g_00759	Prbi.g_00397
OG0001301	Praw.g_01885	Prbi.g_00640
OG0001302	Praw.g_01755	Prbi.g_00796
OG0001303	Praw.g_01751	Prbi.g_00800
OG0001304	Praw.g_01476	Prbi.g_01077
OG0001305	Praw.g_01471	Prbi.g_01082
OG0001306	Praw.g_01435	Prbi.g_01119
OG0001307	Praw.g_01425	Prbi.g_01129
OG0001308	Praw.g_00181	Prbi.g_01153
OG0001309	Praw.g_00183	Prbi.g_01155
OG0001310	Praw.g_00192	Prbi.g_01166
OG0001311	Praw.g_00262	Prbi.g_01235
OG0001312	Praw.g_00999	Prbi.g_01423
OG0001313	Praw.g_00432	Prbi.g_01687
OG0001314	Praw.g_00538	Prbi.g_01810
OG0001315	Praw.g_00573	Prbi.g_01844
OG0001316	Praw.g_00062	Prbi.g_01972
OG0001318	Praw.g_01294	Prbi.g_00149
OG0001319	Praw.g_01197	Prbi.g_00262
OG0001320	Praw.g_00680	Prbi.g_00469
OG0001321	Praw.g_01749	Prbi.g_00802
OG0001322	Praw.g_01716	Prbi.g_00828
OG0001323	Praw.g_01452	Prbi.g_01102
OG0001324	Praw.g_01417	Prbi.g_01137
OG0001325	Praw.g_00185	Prbi.g_01159
OG0001326	Praw.g_00951	Prbi.g_01360
OG0001327	Praw.g_00953	Prbi.g_01362
OG0001328	Praw.g_00986	Prbi.g_01396
OG0001330	Praw.g_00425	Prbi.g_01680
OG0001331	Praw.g_00512	Prbi.g_01784
OG0001332	Praw.g_00562	Prbi.g_01833
OG0001333	Praw.g_00092	Prbi.g_01942
OG0001334	Praw.g_00037	Prbi.g_01996
OG0001335	Praw.g_01193	Prbi.g_02046
OG0001336	Praw.g_01307	Prbi.g_00136
OG0001337	Praw.g_01317	Prbi.g_00126
OG0001338	Praw.g_01291	Prbi.g_00168
OG0001339	Praw.g_01232	Prbi.g_00227
OG0001340	Praw.g_00885	Prbi.g_00272
OG0001341	Praw.g_00873	Prbi.g_00285
OG0001342	Praw.g_00854	Prbi.g_00304
OG0001343	Praw.g_00791	Prbi.g_00363
OG0001344	Praw.g_00755	Prbi.g_00402
OG0001345	Praw.g_00713	Prbi.g_00435
OG0001346	Praw.g_00675	Prbi.g_00475
OG0001347	Praw.g_00662	Prbi.g_00489
OG0001348	Praw.g_00644	Prbi.g_00507
OG0001349	Praw.g_00639	Prbi.g_00512
OG0001350	Praw.g_00634	Prbi.g_00517
OG0001351	Praw.g_01924	Prbi.g_00579
OG0001352	Praw.g_01840	Prbi.g_00685
OG0001353	Praw.g_01819	Prbi.g_00707
OG0001354	Praw.g_01713	Prbi.g_00831
OG0001355	Praw.g_01658	Prbi.g_00888
OG0001356	Praw.g_01613	Prbi.g_00932
OG0001357	Praw.g_01511	Prbi.g_01037
OG0001358	Praw.g_01492	Prbi.g_01061
OG0001359	Praw.g_00205	Prbi.g_01178
OG0001360	Praw.g_00206	Prbi.g_01179
OG0001361	Praw.g_00284	Prbi.g_01257
OG0001362	Praw.g_00930	Prbi.g_01332
OG0001363	Praw.g_01054	Prbi.g_01490
OG0001364	Praw.g_00407	Prbi.g_01660
OG0001365	Praw.g_01049	Prbi.g_01278
OG0001366	Praw.g_00552	Prbi.g_01824
OG0001367	Praw.g_01900	Prbi.g_01866
OG0001368	Praw.g_00030	Prbi.g_02003
OG0001369	Praw.g_01490	Prbi.g_01063
OG0001371	Praw.g_01367	Prbi.g_00074
OG0001372	Praw.g_01366	Prbi.g_00075
OG0001373	Praw.g_01359	Prbi.g_00082
OG0001374	Praw.g_01347	Prbi.g_00094
OG0001375	Praw.g_01300	Prbi.g_00143
OG0001376	Praw.g_01201	Prbi.g_00258
OG0001377	Praw.g_00877	Prbi.g_00280
OG0001378	Praw.g_00862	Prbi.g_00296
OG0001379	Praw.g_00770	Prbi.g_00386
OG0001380	Praw.g_00336	Prbi.g_00427
OG0001381	Praw.g_00693	Prbi.g_00455
OG0001382	Praw.g_00687	Prbi.g_00462
OG0001383	Praw.g_00637	Prbi.g_00514
OG0001384	Praw.g_00629	Prbi.g_00522
OG0001385	Praw.g_01856	Prbi.g_00669
OG0001386	Praw.g_01848	Prbi.g_00677
OG0001387	Praw.g_01846	Prbi.g_00679
OG0001388	Praw.g_01836	Prbi.g_00689
OG0001389	Praw.g_01804	Prbi.g_00750
OG0001390	Praw.g_01761	Prbi.g_00790
OG0001391	Praw.g_01711	Prbi.g_00833
OG0001392	Praw.g_01614	Prbi.g_00931
OG0001393	Praw.g_01612	Prbi.g_00933
OG0001394	Praw.g_01592	Prbi.g_00956
OG0001395	Praw.g_01589	Prbi.g_00959
OG0001396	Praw.g_01507	Prbi.g_01041
OG0001397	Praw.g_01482	Prbi.g_01071
OG0001398	Praw.g_01463	Prbi.g_01090
OG0001399	Praw.g_01454	Prbi.g_01100
OG0001400	Praw.g_01445	Prbi.g_01109
OG0001401	Praw.g_01438	Prbi.g_01116
OG0001402	Praw.g_00220	Prbi.g_01193
OG0001403	Praw.g_00982	Prbi.g_01392
OG0001404	Praw.g_01007	Prbi.g_01430
OG0001405	Praw.g_01017	Prbi.g_01440
OG0001406	Praw.g_00376	Prbi.g_01629
OG0001407	Praw.g_00379	Prbi.g_01632
OG0001408	Praw.g_00426	Prbi.g_01681
OG0001409	Praw.g_00438	Prbi.g_01693
OG0001410	Praw.g_00453	Prbi.g_01707
OG0001411	Praw.g_00465	Prbi.g_01726
OG0001412	Praw.g_01558	Prbi.g_00990
OG0001414	Praw.g_01373	Prbi.g_00068
OG0001415	Praw.g_00808	Prbi.g_00350
OG0001416	Praw.g_00627	Prbi.g_00524
OG0001417	Praw.g_01847	Prbi.g_00678
OG0001418	Praw.g_01748	Prbi.g_00803
OG0001419	Praw.g_01707	Prbi.g_00836
OG0001420	Praw.g_01610	Prbi.g_00935
OG0001421	Praw.g_01607	Prbi.g_00940
OG0001422	Praw.g_01449	Prbi.g_01105
OG0001423	Praw.g_00207	Prbi.g_01180
OG0001424	Praw.g_00906	Prbi.g_01271
OG0001425	Praw.g_00445	Prbi.g_01699
OG0001426	Praw.g_01150	Prbi.g_02089
OG0001427	Praw.g_00760	Prbi.g_00396
OG0001429	Praw.g_01529	Prbi.g_01019
OG0001430	Praw.g_01499	Prbi.g_01054
OG0001431	Praw.g_01447	Prbi.g_01107
OG0001432	Praw.g_01444	Prbi.g_01110
OG0001433	Praw.g_00932	Prbi.g_01335
OG0001434	Praw.g_00474	Prbi.g_01407
OG0001435	Praw.g_00437	Prbi.g_01691
OG0001436	Praw.g_01734	Prbi.g_01301
OG0001438	Praw.g_00156	Prbi.g_00622
OG0001439	Praw.g_01666	Prbi.g_00879
OG0001440	Praw.g_01488	Prbi.g_01065
OG0001441	Praw.g_00177	Prbi.g_01147
OG0001442	Praw.g_00194	Prbi.g_01169
OG0001443	Praw.g_00217	Prbi.g_01190
OG0001444	Praw.g_00253	Prbi.g_01226
OG0001445	Praw.g_00332	Prbi.g_01770, Prbi.g_01317
OG0001446	Praw.g_00334	Prbi.g_01768
OG0001447	Praw.g_00335	Prbi.g_01767
OG0001449	Praw.g_01082	Prbi.g_01590
OG0001450	Praw.g_00499	Prbi.g_01543, Prbi.g_01762
OG0001452	Praw.g_01173	Prbi.g_02066
OG0001454	Praw.g_00765	Prbi.g_00391
OG0001456	Praw.g_01936	Prbi.g_00591
OG0001457	Praw.g_01820	Prbi.g_00706
OG0001458	Praw.g_01762	Prbi.g_00789
OG0001459	Praw.g_01718	Prbi.g_00826
OG0001460	Praw.g_01636	Prbi.g_00910
OG0001462	Praw.g_01500	Prbi.g_01053
OG0001463	Praw.g_01455	Prbi.g_01099
OG0001464	Praw.g_01450	Prbi.g_01104
OG0001465	Praw.g_00948	Prbi.g_01356
OG0001467	Praw.g_01086	Prbi.g_01586
OG0001468	Praw.g_00069	Prbi.g_01965
OG0001469	Praw.g_00232	Prbi.g_01205
OG0001470	Praw.g_00814	Prbi.g_00344
OG0001472	Praw.g_01637	Prbi.g_00909
OG0001474	Praw.g_01626	Prbi.g_00919
OG0001475	Praw.g_01459	Prbi.g_01095
OG0001476	Praw.g_01458	Prbi.g_01096
OG0001477	Praw.g_01457	Prbi.g_01097
OG0001478	Praw.g_01451	Prbi.g_01103
OG0001479	Praw.g_01422	Prbi.g_01132
OG0001480	Praw.g_00171	Prbi.g_01141
OG0001481	Praw.g_00250	Prbi.g_01223
OG0001483	Praw.g_00975	Prbi.g_01385
OG0001484	Praw.g_01053	Prbi.g_01491
OG0001485	Praw.g_01920	Prbi.g_01846
OG0001487	Praw.g_01744	Prbi.g_00808
OG0001488	Praw.g_01263	Prbi.g_00196
OG0001490	Praw.g_00737	Prbi.g_00422
OG0001491	Praw.g_01721	Prbi.g_00823
OG0001493	Praw.g_01625	Prbi.g_00920
OG0001494	Praw.g_01624	Prbi.g_00921
OG0001495	Praw.g_01623	Prbi.g_00922
OG0001496	Praw.g_01622	Prbi.g_00923
OG0001497	Praw.g_01621	Prbi.g_00924
OG0001498	Praw.g_01620	Prbi.g_00925
OG0001499	Praw.g_01619	Prbi.g_00926
OG0001500	Praw.g_01618	Prbi.g_00927
OG0001501	Praw.g_01617	Prbi.g_00928
OG0001502	Praw.g_01616	Prbi.g_00929
OG0001503	Praw.g_01615	Prbi.g_00930
OG0001505	Praw.g_01785	Prbi.g_01044
OG0001506	Praw.g_01430	Prbi.g_01124
OG0001507	Praw.g_00216	Prbi.g_01189
OG0001509	Praw.g_01899	Prbi.g_01867
OG0001510	Praw.g_00077	Prbi.g_01957
OG0001513	Praw.g_01330	Prbi.g_00112
OG0001514	Praw.g_00960	Prbi.g_01372
OG0001515	Praw.g_01757	Prbi.g_00794
OG0001516	Praw.g_01517	Prbi.g_01031
OG0001517	Praw.g_01440	Prbi.g_01114
OG0001518	Praw.g_00473	Prbi.g_01548
OG0001519	Praw.g_00745	Prbi.g_00413
OG0001520	Praw.g_01735	Prbi.g_01302
OG0001521	Praw.g_01918	Prbi.g_01279
OG0001523	Praw.g_01374	Prbi.g_00067
OG0001524	Praw.g_00757	Prbi.g_00400
OG0001525	Praw.g_00688	Prbi.g_00460
OG0001527	Praw.g_00175	Prbi.g_01145
OG0001528	Praw.g_00931	Prbi.g_01333
OG0001529	Praw.g_00934	Prbi.g_01336
OG0001530	Praw.g_01736	Prbi.g_01303
OG0001532	Praw.g_01394	Prbi.g_00034
OG0001533	Praw.g_00736	Prbi.g_02019, Prbi.g_00423
OG0001534	Praw.g_00443	Prbi.g_01697
OG0001536	Praw.g_00173	Prbi.g_01143
OG0001538	Praw.g_00950	Prbi.g_01359
OG0001539	Praw.g_00965	Prbi.g_01377
OG0001540	Praw.g_00966	Prbi.g_01378
OG0001541	Praw.g_01044	Prbi.g_01509
OG0001542	Praw.g_00441	Prbi.g_01695
OG0001543	Praw.g_00452	Prbi.g_01706
OG0001549	Praw.g_01309	Prbi.g_00134
OG0001550	Praw.g_00827	Prbi.g_00331
OG0001551	Praw.g_00803	Prbi.g_00355
OG0001552	Praw.g_00763	Prbi.g_00393
OG0001553	Praw.g_00744	Prbi.g_00414
OG0001554	Praw.g_00743	Prbi.g_00415
OG0001555	Praw.g_00690	Prbi.g_00458
OG0001556	Praw.g_00678	Prbi.g_00471
OG0001557	Praw.g_01845	Prbi.g_00680
OG0001559	Praw.g_01756	Prbi.g_00795
OG0001560	Praw.g_01729	Prbi.g_00815
OG0001561	Praw.g_01635	Prbi.g_00911
OG0001562	Praw.g_01501	Prbi.g_01052
OG0001563	Praw.g_01442	Prbi.g_01112
OG0001564	Praw.g_01441	Prbi.g_01113
OG0001565	Praw.g_01439	Prbi.g_01115
OG0001566	Praw.g_01436	Prbi.g_01118
OG0001567	Praw.g_01429	Prbi.g_01125
OG0001568	Praw.g_00170	Prbi.g_01140
OG0001569	Praw.g_00174	Prbi.g_01144
OG0001570	Praw.g_00179	Prbi.g_01150
OG0001571	Praw.g_00188	Prbi.g_01162
OG0001572	Praw.g_00197	Prbi.g_01170
OG0001573	Praw.g_00200	Prbi.g_01173
OG0001575	Praw.g_00946	Prbi.g_01353
OG0001576	Praw.g_00956	Prbi.g_01365
OG0001577	Praw.g_01013	Prbi.g_01436
OG0001578	Praw.g_01015	Prbi.g_01438
OG0001579	Praw.g_01102	Prbi.g_01498
OG0001580	Praw.g_01074	Prbi.g_01469
OG0001581	Praw.g_01122	Prbi.g_01471
OG0001582	Praw.g_00420	Prbi.g_01673
OG0001583	Praw.g_00421	Prbi.g_01675
OG0001584	Praw.g_00422	Prbi.g_01676
OG0001585	Praw.g_00431	Prbi.g_01686
OG0001586	Praw.g_00020	Prbi.g_02013
OG0001590	Praw.g_00841	Prbi.g_00317
OG0001591	Praw.g_00769	Prbi.g_00387
OG0001592	Praw.g_00738	Prbi.g_00421
OG0001594	Praw.g_00679	Prbi.g_00470
OG0001595	Praw.g_01816	Prbi.g_00710
OG0001596	Praw.g_01754	Prbi.g_00797
OG0001597	Praw.g_01633	Prbi.g_00913
OG0001598	Praw.g_01609	Prbi.g_00937
OG0001599	Praw.g_00210	Prbi.g_01183
OG0001600	Praw.g_00211	Prbi.g_01184
OG0001601	Praw.g_00212	Prbi.g_01185
OG0001602	Praw.g_00213	Prbi.g_01186
OG0001603	Praw.g_00478	Prbi.g_01739
OG0001604	Praw.g_00528	Prbi.g_01800
OG0001609	Praw.g_00764	Prbi.g_00392
OG0001610	Praw.g_01821	Prbi.g_00705
OG0001611	Praw.g_01774	Prbi.g_00776
OG0001612	Praw.g_01720	Prbi.g_00824
OG0001613	Praw.g_01629	Prbi.g_00917
OG0001614	Praw.g_01513	Prbi.g_01035
OG0001615	Praw.g_00939	Prbi.g_01344
OG0001619	Praw.g_01004	Prbi.g_01428
OG0001620	Praw.g_01111	Prbi.g_01480
OG0001623	Praw.g_00793	Prbi.g_00361
OG0001624	Praw.g_01631	Prbi.g_00915
OG0001625	Praw.g_01506	Prbi.g_01047
OG0001626	Praw.g_00940	Prbi.g_01345
OG0001627	Praw.g_01776	Prbi.g_01409
OG0001628	Praw.g_00462	Prbi.g_01723
OG0001630	Praw.g_00799	Prbi.g_00739
OG0001631	Praw.g_00292	Prbi.g_01265
OG0001637	Praw.g_01768	Prbi.g_00783
OG0001639	Praw.g_01325	Prbi.g_00117
OG0001640	Praw.g_01255	Prbi.g_00204
OG0001641	Praw.g_00768	Prbi.g_00388
OG0001642	Praw.g_00766	Prbi.g_00390
OG0001643	Praw.g_00742	Prbi.g_00417
OG0001644	Praw.g_00741	Prbi.g_00418
OG0001645	Praw.g_00739	Prbi.g_00420
OG0001647	Praw.g_00681	Prbi.g_00468
OG0001648	Praw.g_00589	Prbi.g_00562
OG0001649	Praw.g_00583	Prbi.g_00568
OG0001650	Praw.g_01810	Prbi.g_00744
OG0001651	Praw.g_01766	Prbi.g_00785
OG0001652	Praw.g_01764	Prbi.g_00787
OG0001653	Praw.g_01728	Prbi.g_00816
OG0001654	Praw.g_01722	Prbi.g_00822
OG0001655	Praw.g_01714	Prbi.g_00830
OG0001656	Praw.g_01692	Prbi.g_00852
OG0001657	Praw.g_01642	Prbi.g_00904
OG0001658	Praw.g_01630	Prbi.g_00916
OG0001659	Praw.g_01585	Prbi.g_00963
OG0001660	Praw.g_01505	Prbi.g_01048
OG0001661	Praw.g_01502	Prbi.g_01051
OG0001662	Praw.g_01497	Prbi.g_01056
OG0001663	Praw.g_01480	Prbi.g_01073
OG0001664	Praw.g_01479	Prbi.g_01074
OG0001665	Praw.g_01460	Prbi.g_01094
OG0001666	Praw.g_01456	Prbi.g_01098
OG0001667	Praw.g_01453	Prbi.g_01101
OG0001668	Praw.g_01446	Prbi.g_01108
OG0001669	Praw.g_01434	Prbi.g_01120
OG0001670	Praw.g_01433	Prbi.g_01121
OG0001671	Praw.g_01426	Prbi.g_01128
OG0001672	Praw.g_01421	Prbi.g_01133
OG0001673	Praw.g_01420	Prbi.g_01134
OG0001674	Praw.g_01419	Prbi.g_01135
OG0001675	Praw.g_00186	Prbi.g_01160
OG0001676	Praw.g_00191	Prbi.g_01165
OG0001677	Praw.g_00209	Prbi.g_01182
OG0001678	Praw.g_00281	Prbi.g_01254
OG0001679	Praw.g_00289	Prbi.g_01262
OG0001680	Praw.g_00329	Prbi.g_01327
OG0001681	Praw.g_00957	Prbi.g_01366
OG0001682	Praw.g_00963	Prbi.g_01375
OG0001684	Praw.g_00419	Prbi.g_01672
OG0001685	Praw.g_00424	Prbi.g_01679
OG0001686	Praw.g_00427	Prbi.g_01682
OG0001687	Praw.g_00433	Prbi.g_01688
OG0001688	Praw.g_00435	Prbi.g_01690
OG0001689	Praw.g_00440	Prbi.g_01694
OG0001690	Praw.g_00442	Prbi.g_01696
OG0001691	Praw.g_00444	Prbi.g_01698
OG0001692	Praw.g_00520	Prbi.g_01792
OG0001693	Praw.g_01174	Prbi.g_02065
OG0001698	Praw.g_00652	Prbi.g_00499
OG0001699	Praw.g_01815	Prbi.g_00711
OG0001700	Praw.g_01772	Prbi.g_00779
OG0001701	Praw.g_01770	Prbi.g_00781
OG0001702	Praw.g_01750	Prbi.g_00801
OG0001703	Praw.g_01727	Prbi.g_00817
OG0001704	Praw.g_01504	Prbi.g_01049
OG0001706	Praw.g_00190	Prbi.g_01164
OG0001707	Praw.g_00214	Prbi.g_01187
OG0001708	Praw.g_00947	Prbi.g_01355
OG0001710	Praw.g_01503	Prbi.g_01050
OG0001720	Praw.g_01062	Prbi.g_01485
OG0001723	Praw.g_01767	Prbi.g_00784
OG0001725	Praw.g_01634	Prbi.g_00912
OG0001727	Praw.g_00936	Prbi.g_01342
OG0001728	Praw.g_00964	Prbi.g_01376
OG0001729	Praw.g_01108	Prbi.g_01464
OG0001731	Praw.g_00449	Prbi.g_01703
OG0001732	Praw.g_00468	Prbi.g_01734
OG0001733	Praw.g_00747	Prbi.g_00411
OG0001783	Praw.g_01387	Prbi.g_00050
OG0001784	Praw.g_00624	Prbi.g_00527
OG0001785	Praw.g_01753	Prbi.g_00798
OG0001787	Praw.g_00193	Prbi.g_01168
OG0001788	Praw.g_00333	Prbi.g_01769
OG0001789	Praw.g_00941	Prbi.g_01346
OG0001790	Praw.g_00943	Prbi.g_01348
OG0001791	Praw.g_00944	Prbi.g_01350
OG0001794	Praw.g_00467	Prbi.g_01732
OG0001798	Praw.g_00297	Prbi.g_00160
OG0001806	Praw.g_00756	Prbi.g_00401
OG0001808	Praw.g_00933	Prbi.g_00428
