Orthogroup	Praw	Prar
OG0001156	Praw.g_00057	Prar.g_00636
OG0001157	Praw.g_00056	Prar.g_00637
OG0001158	Praw.g_00054	Prar.g_00639
OG0001159	Praw.g_00053	Prar.g_00640
OG0001160	Praw.g_00052	Prar.g_00641
OG0001161	Praw.g_00051	Prar.g_00642
OG0001162	Praw.g_00050	Prar.g_00643
OG0001163	Praw.g_00049	Prar.g_00644
OG0001164	Praw.g_00048	Prar.g_00645
OG0001165	Praw.g_00047	Prar.g_00646
OG0001166	Praw.g_00046	Prar.g_00647
OG0001167	Praw.g_00045	Prar.g_00648
OG0001168	Praw.g_00044	Prar.g_00649
OG0001169	Praw.g_00043	Prar.g_00650
OG0001170	Praw.g_00041	Prar.g_00651
OG0001171	Praw.g_00040	Prar.g_00652
OG0001172	Praw.g_00038	Prar.g_00654
OG0001173	Praw.g_00036	Prar.g_00656
OG0001174	Praw.g_00035	Prar.g_00657
OG0001175	Praw.g_00034	Prar.g_00658
OG0001176	Praw.g_00033	Prar.g_00659
OG0001177	Praw.g_00031	Prar.g_00661
OG0001178	Praw.g_00028	Prar.g_00663
OG0001179	Praw.g_00027	Prar.g_00664
OG0001180	Praw.g_00026	Prar.g_00665
OG0001181	Praw.g_00025	Prar.g_00666
OG0001182	Praw.g_00024	Prar.g_00667
OG0001183	Praw.g_00023	Prar.g_00668
OG0001184	Praw.g_00021	Prar.g_00670
OG0001185	Praw.g_00018	Prar.g_00673
OG0001186	Praw.g_00017	Prar.g_00674
OG0001187	Praw.g_00016	Prar.g_00675
OG0001188	Praw.g_00015	Prar.g_00676
OG0001189	Praw.g_00014	Prar.g_00677
OG0001190	Praw.g_00013	Prar.g_00678
OG0001191	Praw.g_00012	Prar.g_00679
OG0001192	Praw.g_00011	Prar.g_00680
OG0001193	Praw.g_00010	Prar.g_00681
OG0001194	Praw.g_00009	Prar.g_00682
OG0001195	Praw.g_00008	Prar.g_00683
OG0001196	Praw.g_00007	Prar.g_00684
OG0001197	Praw.g_00006	Prar.g_00685
OG0001198	Praw.g_00005	Prar.g_00686
OG0001199	Praw.g_00004	Prar.g_00687
OG0001200	Praw.g_00003	Prar.g_00688
OG0001201	Praw.g_00002	Prar.g_00689
OG0001202	Praw.g_00001	Prar.g_00690
OG0001203	Praw.g_01192	Prar.g_00692
OG0001204	Praw.g_01190	Prar.g_00694
OG0001205	Praw.g_01189	Prar.g_00695
OG0001206	Praw.g_01188	Prar.g_00696
OG0001207	Praw.g_01187	Prar.g_00697
OG0001208	Praw.g_01186	Prar.g_00698
OG0001209	Praw.g_01185	Prar.g_00699
OG0001210	Praw.g_01184	Prar.g_00700
OG0001211	Praw.g_01183	Prar.g_00701
OG0001212	Praw.g_01182	Prar.g_00702
OG0001213	Praw.g_01181	Prar.g_00703
OG0001214	Praw.g_01179	Prar.g_00705
OG0001215	Praw.g_01178	Prar.g_00706
OG0001216	Praw.g_01177	Prar.g_00707
OG0001217	Praw.g_01176	Prar.g_00708
OG0001218	Praw.g_01175	Prar.g_00709
OG0001219	Praw.g_01172	Prar.g_00074
OG0001220	Praw.g_01171	Prar.g_00073
OG0001221	Praw.g_01168	Prar.g_00070
OG0001222	Praw.g_01167	Prar.g_00069
OG0001223	Praw.g_01166	Prar.g_00068
OG0001224	Praw.g_01165	Prar.g_00067
OG0001225	Praw.g_01164	Prar.g_00066
OG0001226	Praw.g_01163	Prar.g_00065
OG0001227	Praw.g_01162	Prar.g_00064
OG0001228	Praw.g_01161	Prar.g_00063
OG0001229	Praw.g_01160	Prar.g_00062
OG0001230	Praw.g_01159	Prar.g_00061
OG0001231	Praw.g_01158	Prar.g_00060
OG0001232	Praw.g_01157	Prar.g_00059
OG0001233	Praw.g_01156	Prar.g_00058
OG0001234	Praw.g_01155	Prar.g_00057
OG0001235	Praw.g_01154	Prar.g_00056
OG0001236	Praw.g_01152	Prar.g_00054
OG0001237	Praw.g_01151	Prar.g_00053
OG0001238	Praw.g_01149	Prar.g_00051
OG0001239	Praw.g_01148	Prar.g_00050
OG0001240	Praw.g_01147	Prar.g_00049
OG0001241	Praw.g_01145	Prar.g_00047
OG0001242	Praw.g_01144	Prar.g_00046
OG0001243	Praw.g_01143	Prar.g_00045
OG0001244	Praw.g_01142	Prar.g_00044
OG0001245	Praw.g_01141	Prar.g_00043
OG0001246	Praw.g_01140	Prar.g_00042
OG0001247	Praw.g_01139	Prar.g_00041
OG0001248	Praw.g_01138	Prar.g_00040
OG0001249	Praw.g_01137	Prar.g_00039
OG0001250	Praw.g_01136	Prar.g_00038
OG0001251	Praw.g_01342	Prar.g_00236
OG0001252	Praw.g_01297	Prar.g_00190
OG0001253	Praw.g_01285	Prar.g_00177
OG0001254	Praw.g_00853	Prar.g_00306
OG0001255	Praw.g_00797	Prar.g_00393
OG0001258	Praw.g_00650	Prar.g_01329
OG0001260	Praw.g_01760	Prar.g_01637
OG0001261	Praw.g_01664	Prar.g_01718
OG0001262	Praw.g_01648	Prar.g_01734
OG0001263	Praw.g_01627	Prar.g_01755
OG0001264	Praw.g_01598	Prar.g_01775
OG0001265	Praw.g_01491	Prar.g_01880
OG0001266	Praw.g_01443	Prar.g_01928
OG0001267	Praw.g_00218	Prar.g_01279
OG0001268	Praw.g_00231	Prar.g_01266
OG0001269	Praw.g_00998	Prar.g_00928
OG0001270	Praw.g_00377	Prar.g_00807
OG0001271	Praw.g_00388	Prar.g_00796
OG0001272	Praw.g_00428	Prar.g_00755
OG0001273	Praw.g_00429	Prar.g_00754
OG0001274	Praw.g_00434	Prar.g_00749
OG0001275	Praw.g_00451	Prar.g_00734
OG0001276	Praw.g_00463	Prar.g_00722
OG0001277	Praw.g_00476	Prar.g_00715
OG0001278	Praw.g_00507	Prar.g_01151
OG0001279	Praw.g_00511	Prar.g_01147
OG0001280	Praw.g_00514	Prar.g_01144
OG0001281	Praw.g_01914	Prar.g_01111
OG0001282	Praw.g_01890	Prar.g_01086
OG0001283	Praw.g_00058	Prar.g_00635
OG0001284	Praw.g_00029	Prar.g_00662
OG0001285	Praw.g_01191	Prar.g_00693
OG0001286	Praw.g_01146	Prar.g_00048
OG0001287	Praw.g_00483	Prar.g_01007, Prar.g_01155, Prar.g_01561
OG0001288	Praw.g_00710	Prar.g_00485
OG0001290	Praw.g_01398	Prar.g_00008
OG0001291	Praw.g_01363	Prar.g_00547
OG0001292	Praw.g_01360	Prar.g_00254
OG0001293	Praw.g_01358	Prar.g_00252
OG0001295	Praw.g_01316	Prar.g_00209
OG0001296	Praw.g_01310	Prar.g_00203
OG0001297	Praw.g_01236	Prar.g_00128
OG0001298	Praw.g_00890	Prar.g_00084
OG0001300	Praw.g_00759	Prar.g_00434
OG0001301	Praw.g_01885	Prar.g_01467
OG0001304	Praw.g_01476	Prar.g_01895
OG0001305	Praw.g_01471	Prar.g_01900
OG0001306	Praw.g_01435	Prar.g_01937
OG0001307	Praw.g_01425	Prar.g_01946
OG0001308	Praw.g_00181	Prar.g_01315
OG0001309	Praw.g_00183	Prar.g_01314
OG0001310	Praw.g_00192	Prar.g_01304
OG0001311	Praw.g_00262	Prar.g_01235
OG0001312	Praw.g_00999	Prar.g_00927
OG0001313	Praw.g_00432	Prar.g_00751
OG0001314	Praw.g_00538	Prar.g_01120
OG0001315	Praw.g_00573	Prar.g_00613
OG0001316	Praw.g_00062	Prar.g_00631
OG0001318	Praw.g_01294	Prar.g_00187
OG0001319	Praw.g_01197	Prar.g_00089
OG0001320	Praw.g_00680	Prar.g_00516
OG0001321	Praw.g_01749	Prar.g_01646
OG0001322	Praw.g_01716	Prar.g_01664
OG0001323	Praw.g_01452	Prar.g_01920
OG0001324	Praw.g_01417	Prar.g_01954
OG0001325	Praw.g_00185	Prar.g_01311
OG0001326	Praw.g_00951	Prar.g_00979
OG0001327	Praw.g_00953	Prar.g_00977
OG0001328	Praw.g_00986	Prar.g_00950
OG0001330	Praw.g_00425	Prar.g_00758
OG0001331	Praw.g_00512	Prar.g_01146
OG0001332	Praw.g_00562	Prar.g_00602
OG0001334	Praw.g_00037	Prar.g_00655
OG0001335	Praw.g_01193	Prar.g_00691
OG0001336	Praw.g_01307	Prar.g_00200
OG0001337	Praw.g_01317	Prar.g_00210
OG0001338	Praw.g_01291	Prar.g_00183
OG0001339	Praw.g_01232	Prar.g_00124
OG0001340	Praw.g_00885	Prar.g_00079
OG0001341	Praw.g_00873	Prar.g_00326
OG0001342	Praw.g_00854	Prar.g_00307
OG0001343	Praw.g_00791	Prar.g_00399
OG0001344	Praw.g_00755	Prar.g_00439
OG0001345	Praw.g_00713	Prar.g_00482
OG0001346	Praw.g_00675	Prar.g_00522
OG0001347	Praw.g_00662	Prar.g_00536
OG0001348	Praw.g_00644	Prar.g_01335
OG0001349	Praw.g_00639	Prar.g_01340
OG0001351	Praw.g_01924	Prar.g_01406
OG0001352	Praw.g_01840	Prar.g_01512
OG0001353	Praw.g_01819	Prar.g_01533
OG0001354	Praw.g_01713	Prar.g_01667
OG0001355	Praw.g_01658	Prar.g_01724
OG0001356	Praw.g_01613	Prar.g_01757
OG0001357	Praw.g_01511	Prar.g_01860
OG0001358	Praw.g_01492	Prar.g_01879
OG0001359	Praw.g_00205	Prar.g_01292
OG0001360	Praw.g_00206	Prar.g_01291
OG0001361	Praw.g_00284	Prar.g_01213
OG0001363	Praw.g_01054	Prar.g_00871
OG0001364	Praw.g_00407	Prar.g_00777
OG0001365	Praw.g_01049	Prar.g_01116
OG0001366	Praw.g_00552	Prar.g_01958
OG0001367	Praw.g_01900	Prar.g_01097
OG0001369	Praw.g_01490	Prar.g_01881
OG0001371	Praw.g_01367	Prar.g_00551
OG0001372	Praw.g_01366	Prar.g_00550
OG0001373	Praw.g_01359	Prar.g_00253
OG0001374	Praw.g_01347	Prar.g_00241
OG0001375	Praw.g_01300	Prar.g_00193
OG0001376	Praw.g_01201	Prar.g_00093
OG0001377	Praw.g_00877	Prar.g_00331
OG0001378	Praw.g_00862	Prar.g_00315
OG0001379	Praw.g_00770	Prar.g_00422
OG0001381	Praw.g_00693	Prar.g_00502
OG0001382	Praw.g_00687	Prar.g_00509
OG0001383	Praw.g_00637	Prar.g_01342
OG0001384	Praw.g_00629	Prar.g_01349
OG0001385	Praw.g_01856	Prar.g_01496
OG0001386	Praw.g_01848	Prar.g_01504
OG0001387	Praw.g_01846	Prar.g_01506
OG0001388	Praw.g_01836	Prar.g_01516
OG0001389	Praw.g_01804	Prar.g_01604
OG0001390	Praw.g_01761	Prar.g_01636
OG0001391	Praw.g_01711	Prar.g_01669
OG0001392	Praw.g_01614	Prar.g_01756
OG0001393	Praw.g_01612	Prar.g_01758
OG0001394	Praw.g_01592	Prar.g_01781
OG0001395	Praw.g_01589	Prar.g_01784
OG0001396	Praw.g_01507	Prar.g_01864
OG0001397	Praw.g_01482	Prar.g_01889
OG0001398	Praw.g_01463	Prar.g_01908
OG0001399	Praw.g_01454	Prar.g_01918
OG0001400	Praw.g_01445	Prar.g_01926
OG0001401	Praw.g_01438	Prar.g_01934
OG0001402	Praw.g_00220	Prar.g_01277
OG0001403	Praw.g_00982	Prar.g_00954
OG0001404	Praw.g_01007	Prar.g_00920
OG0001405	Praw.g_01017	Prar.g_00910
OG0001406	Praw.g_00376	Prar.g_00808
OG0001407	Praw.g_00379	Prar.g_00805
OG0001408	Praw.g_00426	Prar.g_00757
OG0001409	Praw.g_00438	Prar.g_00744
OG0001410	Praw.g_00453	Prar.g_00732
OG0001412	Praw.g_01558	Prar.g_01814
OG0001414	Praw.g_01373	Prar.g_00556
OG0001415	Praw.g_00808	Prar.g_00261
OG0001416	Praw.g_00627	Prar.g_01351
OG0001417	Praw.g_01847	Prar.g_01505
OG0001418	Praw.g_01748	Prar.g_01647
OG0001419	Praw.g_01707	Prar.g_01673
OG0001420	Praw.g_01610	Prar.g_01760
OG0001421	Praw.g_01607	Prar.g_01765
OG0001422	Praw.g_01449	Prar.g_01923
OG0001423	Praw.g_00207	Prar.g_01290
OG0001424	Praw.g_00906	Prar.g_01201
OG0001425	Praw.g_00445	Prar.g_00738
OG0001426	Praw.g_01150	Prar.g_00052
OG0001427	Praw.g_00760	Prar.g_00433
OG0001430	Praw.g_01499	Prar.g_01872
OG0001431	Praw.g_01447	Prar.g_01924
OG0001432	Praw.g_01444	Prar.g_01927
OG0001433	Praw.g_00471, Praw.g_00932	Prar.g_01000
OG0001434	Praw.g_00474	Prar.g_00934
OG0001435	Praw.g_00437	Prar.g_00746
OG0001436	Praw.g_01734	Prar.g_01181
OG0001438	Praw.g_00156	Prar.g_01450
OG0001440	Praw.g_01488	Prar.g_01883
OG0001441	Praw.g_00177	Prar.g_01319
OG0001442	Praw.g_00194	Prar.g_01302
OG0001443	Praw.g_00217	Prar.g_01280
OG0001444	Praw.g_00253	Prar.g_01244
OG0001445	Praw.g_00332	Prar.g_00987
OG0001446	Praw.g_00334	Prar.g_00985
OG0001447	Praw.g_00335	Prar.g_00984
OG0001449	Praw.g_01082	Prar.g_00867
OG0001453	Praw.g_00469	Prar.g_00718
OG0001454	Praw.g_00765	Prar.g_00427
OG0001456	Praw.g_01936	Prar.g_01418
OG0001457	Praw.g_01820	Prar.g_01532
OG0001458	Praw.g_01762	Prar.g_01635
OG0001459	Praw.g_01718	Prar.g_01662
OG0001460	Praw.g_01636	Prar.g_01747
OG0001462	Praw.g_01500	Prar.g_01871
OG0001463	Praw.g_01455	Prar.g_01917
OG0001464	Praw.g_01450	Prar.g_01922
OG0001465	Praw.g_00948	Prar.g_00982
OG0001467	Praw.g_01086	Prar.g_00342
OG0001468	Praw.g_00069	Prar.g_00624
OG0001469	Praw.g_00232	Prar.g_01265
OG0001470	Praw.g_00814	Prar.g_00267
OG0001471	Praw.g_00731	Prar.g_00475
OG0001472	Praw.g_01637	Prar.g_01746
OG0001473	Praw.g_01628	Prar.g_01754
OG0001474	Praw.g_01626	Prar.g_01551
OG0001475	Praw.g_01459	Prar.g_01913
OG0001476	Praw.g_01458	Prar.g_01914
OG0001477	Praw.g_01457	Prar.g_01915
OG0001478	Praw.g_01451	Prar.g_01921
OG0001479	Praw.g_01422	Prar.g_01949
OG0001480	Praw.g_00171	Prar.g_01325
OG0001481	Praw.g_00250	Prar.g_01247
OG0001484	Praw.g_01053	Prar.g_00869
OG0001485	Praw.g_01920	Prar.g_01118
OG0001488	Praw.g_01263	Prar.g_00155
OG0001490	Praw.g_00737	Prar.g_00463
OG0001491	Praw.g_01721	Prar.g_01659
OG0001493	Praw.g_01625	Prar.g_01550
OG0001494	Praw.g_01624	Prar.g_01549
OG0001495	Praw.g_01623	Prar.g_01548
OG0001496	Praw.g_01622	Prar.g_01547
OG0001497	Praw.g_01621	Prar.g_01546
OG0001498	Praw.g_01620	Prar.g_01545
OG0001499	Praw.g_01619	Prar.g_01544
OG0001500	Praw.g_01618	Prar.g_01543
OG0001501	Praw.g_01617	Prar.g_01542
OG0001502	Praw.g_01616	Prar.g_01541
OG0001503	Praw.g_01615	Prar.g_01540
OG0001505	Praw.g_01785	Prar.g_01196
OG0001506	Praw.g_01430	Prar.g_01941
OG0001507	Praw.g_00216	Prar.g_01281
OG0001509	Praw.g_01899	Prar.g_01096
OG0001510	Praw.g_00077	Prar.g_00616
OG0001513	Praw.g_01330	Prar.g_00223
OG0001514	Praw.g_00960	Prar.g_00972
OG0001515	Praw.g_01757	Prar.g_01641
OG0001516	Praw.g_01517	Prar.g_01854
OG0001517	Praw.g_01440	Prar.g_01931
OG0001519	Praw.g_00745	Prar.g_00449
OG0001520	Praw.g_01735	Prar.g_01180
OG0001521	Praw.g_01918	Prar.g_01115
OG0001523	Praw.g_01374	Prar.g_00557
OG0001524	Praw.g_00757	Prar.g_00437
OG0001525	Praw.g_00688	Prar.g_00507
OG0001527	Praw.g_00175	Prar.g_01321
OG0001528	Praw.g_00931	Prar.g_01001
OG0001529	Praw.g_00934	Prar.g_00998
OG0001532	Praw.g_01394	Prar.g_00003
OG0001533	Praw.g_00736	Prar.g_01552
OG0001534	Praw.g_00443	Prar.g_00740
OG0001536	Praw.g_00173	Prar.g_01323
OG0001538	Praw.g_00950	Prar.g_00980
OG0001539	Praw.g_00965	Prar.g_00968
OG0001540	Praw.g_00966	Prar.g_00967
OG0001542	Praw.g_00441	Prar.g_00742
OG0001543	Praw.g_00452	Prar.g_00733
OG0001549	Praw.g_01309	Prar.g_00202
OG0001550	Praw.g_00827	Prar.g_00280
OG0001551	Praw.g_00803	Prar.g_00256
OG0001552	Praw.g_00763	Prar.g_00429
OG0001553	Praw.g_00744	Prar.g_00451
OG0001554	Praw.g_00743	Prar.g_00452
OG0001555	Praw.g_00690	Prar.g_00505
OG0001556	Praw.g_00678	Prar.g_00519
OG0001557	Praw.g_01845	Prar.g_01507
OG0001559	Praw.g_01756	Prar.g_01642
OG0001560	Praw.g_01729	Prar.g_01655
OG0001561	Praw.g_01635	Prar.g_01748
OG0001562	Praw.g_01501	Prar.g_01870
OG0001563	Praw.g_01442	Prar.g_01929
OG0001564	Praw.g_01441	Prar.g_01930
OG0001565	Praw.g_01439	Prar.g_01933
OG0001566	Praw.g_01436	Prar.g_01936
OG0001567	Praw.g_01429	Prar.g_01942
OG0001568	Praw.g_00170	Prar.g_01326
OG0001569	Praw.g_00174	Prar.g_01322
OG0001570	Praw.g_00179	Prar.g_01316
OG0001571	Praw.g_00188	Prar.g_01308
OG0001572	Praw.g_00197	Prar.g_01300
OG0001573	Praw.g_00200	Prar.g_01297
OG0001575	Praw.g_00946	Prar.g_00990
OG0001576	Praw.g_00956	Prar.g_00975
OG0001577	Praw.g_01013	Prar.g_00914
OG0001578	Praw.g_01015	Prar.g_00912
OG0001579	Praw.g_01102	Prar.g_00868
OG0001580	Praw.g_01074	Prar.g_00864
OG0001581	Praw.g_01110, Praw.g_01122	Prar.g_00860
OG0001582	Praw.g_00420	Prar.g_00764
OG0001583	Praw.g_00421	Prar.g_00763
OG0001584	Praw.g_00422	Prar.g_00762
OG0001585	Praw.g_00431	Prar.g_00752
OG0001586	Praw.g_00020	Prar.g_00671
OG0001589	Praw.g_00905	Prar.g_01199
OG0001589	Praw.g_01814	Prar.g_00724
OG0001590	Praw.g_00841	Prar.g_00294
OG0001591	Praw.g_00769	Prar.g_00423
OG0001594	Praw.g_00679	Prar.g_00517
OG0001595	Praw.g_01816	Prar.g_01536
OG0001596	Praw.g_01754	Prar.g_01643
OG0001597	Praw.g_01633	Prar.g_01750
OG0001598	Praw.g_01609	Prar.g_01762
OG0001599	Praw.g_00210	Prar.g_01287
OG0001600	Praw.g_00211	Prar.g_01286
OG0001601	Praw.g_00212	Prar.g_01285
OG0001602	Praw.g_00213	Prar.g_01284
OG0001603	Praw.g_00478	Prar.g_00714
OG0001604	Praw.g_00528	Prar.g_01130
OG0001607	Praw.g_00338	Prar.g_01167
OG0001609	Praw.g_00764	Prar.g_00428
OG0001610	Praw.g_01821	Prar.g_01531
OG0001611	Praw.g_01774	Prar.g_01624
OG0001612	Praw.g_01720	Prar.g_01660
OG0001613	Praw.g_01629	Prar.g_01753
OG0001614	Praw.g_01513	Prar.g_01858
OG0001615	Praw.g_00939	Prar.g_00996
OG0001619	Praw.g_01004	Prar.g_00922
OG0001620	Praw.g_01111	Prar.g_00381
OG0001623	Praw.g_00793	Prar.g_00397
OG0001624	Praw.g_01631	Prar.g_01751
OG0001625	Praw.g_01506	Prar.g_01865
OG0001626	Praw.g_00940, Praw.g_00485	Prar.g_00995
OG0001628	Praw.g_00462	Prar.g_00723
OG0001639	Praw.g_01325	Prar.g_00218
OG0001640	Praw.g_01255	Prar.g_00147
OG0001641	Praw.g_00768	Prar.g_00424
OG0001642	Praw.g_00766	Prar.g_00426
OG0001643	Praw.g_00742	Prar.g_00460
OG0001644	Praw.g_00741	Prar.g_00461
OG0001645	Praw.g_00739	Prar.g_00462
OG0001647	Praw.g_00681	Prar.g_00515
OG0001648	Praw.g_00589	Prar.g_01389
OG0001649	Praw.g_00583	Prar.g_01395
OG0001650	Praw.g_01810	Prar.g_01598
OG0001651	Praw.g_01766	Prar.g_01631
OG0001652	Praw.g_01764	Prar.g_01633
OG0001653	Praw.g_01728	Prar.g_01656
OG0001654	Praw.g_01722	Prar.g_01658
OG0001655	Praw.g_01714	Prar.g_01666
OG0001656	Praw.g_01692	Prar.g_01689
OG0001657	Praw.g_01642	Prar.g_01741
OG0001658	Praw.g_01630	Prar.g_01752
OG0001659	Praw.g_01585	Prar.g_01788
OG0001660	Praw.g_01505	Prar.g_01866
OG0001661	Praw.g_01502	Prar.g_01869
OG0001662	Praw.g_01497	Prar.g_01874
OG0001663	Praw.g_01480	Prar.g_01891
OG0001664	Praw.g_01479	Prar.g_01892
OG0001665	Praw.g_01460	Prar.g_01912
OG0001666	Praw.g_01456	Prar.g_01916
OG0001667	Praw.g_01453	Prar.g_01919
OG0001668	Praw.g_01446	Prar.g_01925
OG0001669	Praw.g_01434	Prar.g_01938
OG0001670	Praw.g_01433	Prar.g_01939
OG0001671	Praw.g_01426	Prar.g_01945
OG0001672	Praw.g_01421	Prar.g_01950
OG0001673	Praw.g_01420	Prar.g_01951
OG0001674	Praw.g_01419	Prar.g_01952
OG0001675	Praw.g_00186	Prar.g_01310
OG0001676	Praw.g_00191	Prar.g_01305
OG0001677	Praw.g_00209	Prar.g_01288
OG0001678	Praw.g_00281	Prar.g_01216
OG0001679	Praw.g_00289	Prar.g_01208
OG0001680	Praw.g_00329	Prar.g_01159
OG0001681	Praw.g_00957	Prar.g_00974
OG0001682	Praw.g_00963	Prar.g_00970
OG0001684	Praw.g_00419	Prar.g_00765
OG0001685	Praw.g_00424	Prar.g_00759
OG0001686	Praw.g_00427	Prar.g_00756
OG0001687	Praw.g_00433	Prar.g_00750
OG0001688	Praw.g_00435	Prar.g_00747
OG0001689	Praw.g_00440	Prar.g_00743
OG0001690	Praw.g_00442	Prar.g_00741
OG0001691	Praw.g_00444	Prar.g_00739
OG0001692	Praw.g_00520	Prar.g_01138
OG0001693	Praw.g_01174	Prar.g_00075
OG0001698	Praw.g_00652	Prar.g_01327
OG0001700	Praw.g_01772	Prar.g_01627
OG0001701	Praw.g_01770	Prar.g_01629
OG0001702	Praw.g_01750	Prar.g_01645
OG0001703	Praw.g_01727	Prar.g_01657
OG0001704	Praw.g_01504	Prar.g_01867
OG0001706	Praw.g_00190	Prar.g_01306
OG0001707	Praw.g_00214	Prar.g_01283
OG0001708	Praw.g_00947	Prar.g_00983
OG0001710	Praw.g_01503	Prar.g_01868
OG0001724	Praw.g_01709	Prar.g_01671
OG0001725	Praw.g_01634	Prar.g_01749
OG0001728	Praw.g_00964	Prar.g_00969
OG0001732	Praw.g_00468	Prar.g_00720
OG0001733	Praw.g_00747	Prar.g_00447
OG0001783	Praw.g_01387	Prar.g_00579
OG0001784	Praw.g_00624	Prar.g_01354
OG0001787	Praw.g_00193	Prar.g_01303
OG0001788	Praw.g_00333	Prar.g_00986
OG0001790	Praw.g_00943	Prar.g_00994
OG0001791	Praw.g_00944	Prar.g_00992
OG0001796	Praw.g_00196	Prar.g_01301
OG0001798	Praw.g_00297	Prar.g_01152
OG0001806	Praw.g_00756	Prar.g_00438
OG0001808	Praw.g_00933	Prar.g_00999
OG0001809	Praw.g_01747	Prar.g_01648
OG0001820	Praw.g_00949	Prar.g_00981
OG0001822	Praw.g_01057	Prar.g_00866
OG0001826	Praw.g_00475	Prar.g_00716
OG0001828	Praw.g_01784	Prar.g_01176
OG0001849	Praw.g_00450	Prar.g_00735
OG0001850	Praw.g_00198	Prar.g_01299
OG0001871	Praw.g_00313	Prar.g_01178
OG0001872	Praw.g_00456	Prar.g_00728
OG0001873	Praw.g_00337	Prar.g_01168
OG0001874	Praw.g_00973	Prar.g_01177
OG0001906	Praw.g_00861	Prar.g_00314
OG0001956	Praw.g_01765	Prar.g_01632
OG0001966	Praw.g_00330	Prar.g_00561
OG0002030	Praw.g_01582	Prar.g_01791
OG0002055	Praw.g_00310	Prar.g_01005
OG0002057	Praw.g_01105	Prar.g_00379
OG0002138	Praw.g_01758	Prar.g_01639
OG0002172	Praw.g_00729	Prar.g_00563
OG0002190	Praw.g_01056	Prar.g_00855
OG0002365	Praw.g_01778	Prar.g_01175
OG0002366	Praw.g_00734	Prar.g_01195
OG0003185	Praw.g_00746	Prar.g_00448
