Orthogroup	Praw	Prbe
OG0001122	Praw.g_00103	Prbe.g_00844
OG0001123	Praw.g_00102	Prbe.g_00843
OG0001124	Praw.g_00100	Prbe.g_00841
OG0001125	Praw.g_00098	Prbe.g_00839
OG0001126	Praw.g_00097	Prbe.g_00838
OG0001127	Praw.g_00095	Prbe.g_00835
OG0001128	Praw.g_00094	Prbe.g_00834
OG0001129	Praw.g_00093	Prbe.g_00833
OG0001130	Praw.g_00090	Prbe.g_00830
OG0001131	Praw.g_00089	Prbe.g_00829
OG0001132	Praw.g_00088	Prbe.g_00828
OG0001133	Praw.g_00087	Prbe.g_00827
OG0001134	Praw.g_00086	Prbe.g_00826
OG0001135	Praw.g_00085	Prbe.g_00825
OG0001136	Praw.g_00084	Prbe.g_00824
OG0001137	Praw.g_00083	Prbe.g_00823
OG0001138	Praw.g_00082	Prbe.g_00822
OG0001139	Praw.g_00081	Prbe.g_00820
OG0001140	Praw.g_00080	Prbe.g_00819
OG0001141	Praw.g_00079	Prbe.g_00818
OG0001142	Praw.g_00076	Prbe.g_00814
OG0001143	Praw.g_00075	Prbe.g_00813
OG0001144	Praw.g_00074	Prbe.g_00812
OG0001145	Praw.g_00073	Prbe.g_00811
OG0001146	Praw.g_00072	Prbe.g_00810
OG0001147	Praw.g_00071	Prbe.g_00809
OG0001148	Praw.g_00070	Prbe.g_00808
OG0001149	Praw.g_00068	Prbe.g_00806
OG0001150	Praw.g_00067	Prbe.g_00805
OG0001151	Praw.g_00065	Prbe.g_00801
OG0001152	Praw.g_00064	Prbe.g_00800
OG0001153	Praw.g_00063	Prbe.g_00799
OG0001154	Praw.g_00061	Prbe.g_00797
OG0001155	Praw.g_00059	Prbe.g_00795
OG0001156	Praw.g_00057	Prbe.g_00793
OG0001157	Praw.g_00056	Prbe.g_00791
OG0001158	Praw.g_00054	Prbe.g_00789
OG0001159	Praw.g_00053	Prbe.g_00788
OG0001160	Praw.g_00052	Prbe.g_00787
OG0001161	Praw.g_00051	Prbe.g_00786
OG0001162	Praw.g_00050	Prbe.g_00785
OG0001163	Praw.g_00049	Prbe.g_00784
OG0001164	Praw.g_00048	Prbe.g_00783
OG0001165	Praw.g_00047	Prbe.g_00782
OG0001166	Praw.g_00046	Prbe.g_00781
OG0001167	Praw.g_00045	Prbe.g_00779
OG0001168	Praw.g_00044	Prbe.g_00778
OG0001169	Praw.g_00043	Prbe.g_00777
OG0001170	Praw.g_00041	Prbe.g_00776
OG0001171	Praw.g_00040	Prbe.g_00775
OG0001172	Praw.g_00038	Prbe.g_00773
OG0001173	Praw.g_00036	Prbe.g_00771
OG0001174	Praw.g_00035	Prbe.g_00770
OG0001175	Praw.g_00034	Prbe.g_00769
OG0001176	Praw.g_00033	Prbe.g_00767
OG0001177	Praw.g_00031	Prbe.g_00765
OG0001178	Praw.g_00028	Prbe.g_00762
OG0001179	Praw.g_00027	Prbe.g_00761
OG0001180	Praw.g_00026	Prbe.g_00760
OG0001181	Praw.g_00025	Prbe.g_00759
OG0001182	Praw.g_00024	Prbe.g_00758
OG0001183	Praw.g_00023	Prbe.g_00745
OG0001184	Praw.g_00021	Prbe.g_00747
OG0001185	Praw.g_00018	Prbe.g_00749
OG0001186	Praw.g_00017	Prbe.g_00750
OG0001187	Praw.g_00016	Prbe.g_00751
OG0001188	Praw.g_00015	Prbe.g_00752
OG0001189	Praw.g_00014	Prbe.g_00753
OG0001190	Praw.g_00013	Prbe.g_00754
OG0001191	Praw.g_00012	Prbe.g_00755
OG0001192	Praw.g_00011	Prbe.g_00756
OG0001193	Praw.g_00010	Prbe.g_01134
OG0001194	Praw.g_00009	Prbe.g_01135
OG0001195	Praw.g_00008	Prbe.g_01136
OG0001196	Praw.g_00007	Prbe.g_01137
OG0001197	Praw.g_00006	Prbe.g_01138
OG0001198	Praw.g_00005	Prbe.g_01139
OG0001199	Praw.g_00004	Prbe.g_01140
OG0001200	Praw.g_00003	Prbe.g_01141
OG0001201	Praw.g_00002	Prbe.g_01142
OG0001202	Praw.g_00001	Prbe.g_01143
OG0001203	Praw.g_01192	Prbe.g_01145
OG0001204	Praw.g_01190	Prbe.g_01147
OG0001205	Praw.g_01189	Prbe.g_01149
OG0001206	Praw.g_01188	Prbe.g_01150
OG0001207	Praw.g_01187	Prbe.g_01151
OG0001208	Praw.g_01186	Prbe.g_01152
OG0001209	Praw.g_01185	Prbe.g_01153
OG0001210	Praw.g_01184	Prbe.g_01154
OG0001211	Praw.g_01183	Prbe.g_01155
OG0001212	Praw.g_01182	Prbe.g_01156
OG0001213	Praw.g_01181	Prbe.g_01157
OG0001214	Praw.g_01179	Prbe.g_01159
OG0001215	Praw.g_01178	Prbe.g_01160
OG0001216	Praw.g_01177	Prbe.g_01161
OG0001217	Praw.g_01176	Prbe.g_01162
OG0001218	Praw.g_01175	Prbe.g_01163
OG0001219	Praw.g_01172	Prbe.g_01166
OG0001220	Praw.g_01171	Prbe.g_01167
OG0001221	Praw.g_01168	Prbe.g_01171
OG0001222	Praw.g_01167	Prbe.g_01172
OG0001223	Praw.g_01166	Prbe.g_01173
OG0001224	Praw.g_01165	Prbe.g_01175
OG0001225	Praw.g_01164	Prbe.g_01176
OG0001226	Praw.g_01163	Prbe.g_01177
OG0001227	Praw.g_01162	Prbe.g_01178
OG0001228	Praw.g_01161	Prbe.g_01179
OG0001229	Praw.g_01160	Prbe.g_01180
OG0001230	Praw.g_01159	Prbe.g_01181
OG0001231	Praw.g_01158	Prbe.g_01182
OG0001232	Praw.g_01157	Prbe.g_01185
OG0001233	Praw.g_01156	Prbe.g_01186
OG0001234	Praw.g_01155	Prbe.g_01187
OG0001235	Praw.g_01154	Prbe.g_01188
OG0001236	Praw.g_01152	Prbe.g_01190
OG0001237	Praw.g_01151	Prbe.g_01191
OG0001238	Praw.g_01149	Prbe.g_01194
OG0001239	Praw.g_01148	Prbe.g_01195
OG0001240	Praw.g_01147	Prbe.g_01196
OG0001241	Praw.g_01145	Prbe.g_01056
OG0001242	Praw.g_01144	Prbe.g_01057
OG0001243	Praw.g_01143	Prbe.g_01058
OG0001244	Praw.g_01142	Prbe.g_01059
OG0001245	Praw.g_01141	Prbe.g_01060
OG0001246	Praw.g_01140	Prbe.g_01061
OG0001247	Praw.g_01139	Prbe.g_01062
OG0001248	Praw.g_01138	Prbe.g_01063
OG0001249	Praw.g_01137	Prbe.g_01064
OG0001250	Praw.g_01136	Prbe.g_01065
OG0001252	Praw.g_01297	Prbe.g_01682
OG0001253	Praw.g_01285	Prbe.g_01697
OG0001254	Praw.g_00853	Prbe.g_01835
OG0001255	Praw.g_00797	Prbe.g_01891
OG0001258	Praw.g_00650	Prbe.g_00635
OG0001260	Praw.g_01760	Prbe.g_01312
OG0001261	Praw.g_01664	Prbe.g_01258
OG0001262	Praw.g_01648	Prbe.g_01275
OG0001263	Praw.g_01627	Prbe.g_01570
OG0001264	Praw.g_01598	Prbe.g_00416
OG0001265	Praw.g_01491	Prbe.g_01393
OG0001266	Praw.g_01443	Prbe.g_00495
OG0001267	Praw.g_00218	Prbe.g_01567
OG0001268	Praw.g_00231	Prbe.g_01552
OG0001269	Praw.g_00998	Prbe.g_00398
OG0001270	Praw.g_00377	Prbe.g_00268
OG0001271	Praw.g_00388	Prbe.g_00255
OG0001272	Praw.g_00428	Prbe.g_00486
OG0001273	Praw.g_00429	Prbe.g_00194
OG0001274	Praw.g_00434	Prbe.g_00017
OG0001275	Praw.g_00451	Prbe.g_01624
OG0001276	Praw.g_00463	Prbe.g_01414
OG0001277	Praw.g_00476	Prbe.g_01026
OG0001278	Praw.g_00507	Prbe.g_00994
OG0001279	Praw.g_00511	Prbe.g_00990
OG0001280	Praw.g_00514	Prbe.g_00987
OG0001281	Praw.g_01914	Prbe.g_01113
OG0001282	Praw.g_01890	Prbe.g_00980
OG0001283	Praw.g_00058	Prbe.g_00794
OG0001284	Praw.g_00029	Prbe.g_00763
OG0001285	Praw.g_01191	Prbe.g_01146
OG0001286	Praw.g_01146	Prbe.g_01198
OG0001287	Praw.g_00483	Prbe.g_00018
OG0001288	Praw.g_00710	Prbe.g_01935
OG0001290	Praw.g_01398	Prbe.g_00131
OG0001291	Praw.g_01363	Prbe.g_00176
OG0001292	Praw.g_01360	Prbe.g_00179
OG0001293	Praw.g_01358	Prbe.g_00181
OG0001295	Praw.g_01316	Prbe.g_01663
OG0001296	Praw.g_01310	Prbe.g_01670
OG0001297	Praw.g_01236	Prbe.g_01748
OG0001298	Praw.g_00890	Prbe.g_01796
OG0001300	Praw.g_00759	Prbe.g_00913
OG0001301	Praw.g_01885	Prbe.g_01483
OG0001302	Praw.g_01755	Prbe.g_00025, Prbe.g_01054, Prbe.g_01133
OG0001303	Praw.g_01751	Prbe.g_01612
OG0001304	Praw.g_01476	Prbe.g_01306
OG0001305	Praw.g_01471	Prbe.g_01301
OG0001306	Praw.g_01435	Prbe.g_01184
OG0001307	Praw.g_01425	Prbe.g_00912
OG0001308	Praw.g_00181	Prbe.g_00204
OG0001309	Praw.g_00183	Prbe.g_01148
OG0001310	Praw.g_00192	Prbe.g_00056
OG0001311	Praw.g_00262	Prbe.g_01516
OG0001312	Praw.g_00999	Prbe.g_00399
OG0001313	Praw.g_00432	Prbe.g_01920
OG0001314	Praw.g_00538	Prbe.g_00962
OG0001315	Praw.g_00573	Prbe.g_00927
OG0001316	Praw.g_00062	Prbe.g_00798
OG0001318	Praw.g_01294	Prbe.g_01685
OG0001319	Praw.g_01197	Prbe.g_01790
OG0001320	Praw.g_00680	Prbe.g_00005
OG0001321	Praw.g_01749	Prbe.g_00496
OG0001322	Praw.g_01716	Prbe.g_01598
OG0001323	Praw.g_01452	Prbe.g_00405
OG0001324	Praw.g_01417	Prbe.g_00685
OG0001325	Praw.g_00185	Prbe.g_00724
OG0001326	Praw.g_00951	Prbe.g_00013
OG0001327	Praw.g_00953	Prbe.g_00205
OG0001328	Praw.g_00986	Prbe.g_00888
OG0001330	Praw.g_00425	Prbe.g_00222
OG0001331	Praw.g_00512	Prbe.g_00989
OG0001332	Praw.g_00562	Prbe.g_00938
OG0001333	Praw.g_00092	Prbe.g_00832
OG0001334	Praw.g_00037	Prbe.g_00772
OG0001335	Praw.g_01193	Prbe.g_01144
OG0001336	Praw.g_01307	Prbe.g_01672
OG0001337	Praw.g_01317	Prbe.g_01662
OG0001338	Praw.g_01291	Prbe.g_00874
OG0001339	Praw.g_01232	Prbe.g_01752
OG0001340	Praw.g_00885	Prbe.g_01801
OG0001341	Praw.g_00873	Prbe.g_01814
OG0001342	Praw.g_00854	Prbe.g_01834
OG0001343	Praw.g_00791	Prbe.g_01897
OG0001345	Praw.g_00713	Prbe.g_01932
OG0001346	Praw.g_00675	Prbe.g_00661
OG0001347	Praw.g_00662	Prbe.g_00647
OG0001349	Praw.g_00639	Prbe.g_00624
OG0001350	Praw.g_00634	Prbe.g_00619
OG0001351	Praw.g_01924	Prbe.g_00558
OG0001352	Praw.g_01840	Prbe.g_00456
OG0001353	Praw.g_01819	Prbe.g_01776
OG0001354	Praw.g_01713	Prbe.g_01313
OG0001355	Praw.g_01658	Prbe.g_01265
OG0001356	Praw.g_01613	Prbe.g_00103
OG0001357	Praw.g_01511	Prbe.g_01378
OG0001358	Praw.g_01492	Prbe.g_01392
OG0001359	Praw.g_00205	Prbe.g_00046
OG0001360	Praw.g_00206	Prbe.g_00047
OG0001361	Praw.g_00284	Prbe.g_01495
OG0001362	Praw.g_00930	Prbe.g_00721
OG0001364	Praw.g_00407	Prbe.g_00236
OG0001365	Praw.g_01049	Prbe.g_00161
OG0001366	Praw.g_00552	Prbe.g_00948
OG0001368	Praw.g_00030	Prbe.g_00764
OG0001369	Praw.g_01490	Prbe.g_01394
OG0001371	Praw.g_01367	Prbe.g_00171
OG0001372	Praw.g_01366	Prbe.g_00173
OG0001373	Praw.g_01359	Prbe.g_00180
OG0001374	Praw.g_01347	Prbe.g_00191
OG0001375	Praw.g_01300	Prbe.g_01680
OG0001376	Praw.g_01201	Prbe.g_01786
OG0001377	Praw.g_00877	Prbe.g_01810
OG0001378	Praw.g_00862	Prbe.g_01827
OG0001379	Praw.g_00770	Prbe.g_00270
OG0001380	Praw.g_00336, Praw.g_00486	Prbe.g_01202
OG0001381	Praw.g_00693	Prbe.g_00675
OG0001382	Praw.g_00687	Prbe.g_00669
OG0001383	Praw.g_00637	Prbe.g_00622
OG0001384	Praw.g_00629	Prbe.g_00614
OG0001385	Praw.g_01856	Prbe.g_01452
OG0001386	Praw.g_01848	Prbe.g_00448
OG0001387	Praw.g_01846	Prbe.g_00450
OG0001388	Praw.g_01836	Prbe.g_00461
OG0001389	Praw.g_01804	Prbe.g_01435
OG0001390	Praw.g_01761	Prbe.g_01604
OG0001391	Praw.g_01711	Prbe.g_01316
OG0001392	Praw.g_01614	Prbe.g_00102
OG0001393	Praw.g_01612	Prbe.g_00104
OG0001394	Praw.g_01592	Prbe.g_00422
OG0001395	Praw.g_01589	Prbe.g_00425
OG0001396	Praw.g_01507	Prbe.g_01023
OG0001397	Praw.g_01482	Prbe.g_01405
OG0001398	Praw.g_01463	Prbe.g_01293
OG0001399	Praw.g_01454	Prbe.g_00094
OG0001400	Praw.g_01445	Prbe.g_01621
OG0001401	Praw.g_01438	Prbe.g_00051
OG0001402	Praw.g_00220	Prbe.g_01564
OG0001403	Praw.g_00982	Prbe.g_00892
OG0001404	Praw.g_01007	Prbe.g_01408
OG0001405	Praw.g_01017	Prbe.g_00372
OG0001406	Praw.g_00376	Prbe.g_00269
OG0001407	Praw.g_00379	Prbe.g_00266
OG0001408	Praw.g_00426	Prbe.g_00221
OG0001409	Praw.g_00438	Prbe.g_01123
OG0001410	Praw.g_00453	Prbe.g_00003
OG0001412	Praw.g_01558	Prbe.g_01330
OG0001414	Praw.g_01373	Prbe.g_01602
OG0001417	Praw.g_01847	Prbe.g_00449
OG0001418	Praw.g_01748	Prbe.g_00733
OG0001419	Praw.g_01707	Prbe.g_01322
OG0001420	Praw.g_01610	Prbe.g_00106
OG0001421	Praw.g_01607	Prbe.g_00111
OG0001422	Praw.g_01449	Prbe.g_00716
OG0001423	Praw.g_00207	Prbe.g_00712
OG0001424	Praw.g_00906	Prbe.g_00218
OG0001425	Praw.g_00445	Prbe.g_01617
OG0001427	Praw.g_00760	Prbe.g_01049
OG0001429	Praw.g_01529	Prbe.g_01360
OG0001430	Praw.g_01499	Prbe.g_00061
OG0001431	Praw.g_01447	Prbe.g_00053
OG0001432	Praw.g_01444	Prbe.g_01620
OG0001434	Praw.g_00474	Prbe.g_00010, Prbe.g_01025
OG0001435	Praw.g_00437	Prbe.g_01585
OG0001436	Praw.g_01734	Prbe.g_00997
OG0001439	Praw.g_01666	Prbe.g_01255
OG0001440	Praw.g_01488	Prbe.g_01397
OG0001443	Praw.g_00217	Prbe.g_01568
OG0001444	Praw.g_00253	Prbe.g_01529
OG0001445	Praw.g_00332	Prbe.g_00033
OG0001446	Praw.g_00334	Prbe.g_00034
OG0001447	Praw.g_00335	Prbe.g_01575
OG0001448	Praw.g_00459	Prbe.g_00028
OG0001449	Praw.g_01082	Prbe.g_00349
OG0001450	Praw.g_00308	Prbe.g_01126, Prbe.g_01031
OG0001452	Praw.g_01173	Prbe.g_01165
OG0001453	Praw.g_00469	Prbe.g_00701
OG0001454	Praw.g_00765	Prbe.g_00677
OG0001456	Praw.g_01936	Prbe.g_00545
OG0001457	Praw.g_01820	Prbe.g_01211
OG0001458	Praw.g_01762	Prbe.g_00707
OG0001459	Praw.g_01718	Prbe.g_00378
OG0001460	Praw.g_01636	Prbe.g_00491
OG0001462	Praw.g_01500	Prbe.g_01589
OG0001463	Praw.g_01455	Prbe.g_00671
OG0001465	Praw.g_00948	Prbe.g_01613
OG0001468	Praw.g_00069	Prbe.g_00807
OG0001469	Praw.g_00232	Prbe.g_01551
OG0001471	Praw.g_00731	Prbe.g_00695
OG0001473	Praw.g_01628	Prbe.g_01315
OG0001483	Praw.g_00975	Prbe.g_00899
OG0001484	Praw.g_01053	Prbe.g_00166
OG0001485	Praw.g_01920	Prbe.g_00925
OG0001486	Praw.g_01578	Prbe.g_00437
OG0001487	Praw.g_01744	Prbe.g_00509
OG0001488	Praw.g_01263	Prbe.g_01720
OG0001490	Praw.g_00737	Prbe.g_00923
OG0001505	Praw.g_01785	Prbe.g_00023
OG0001506	Praw.g_01430	Prbe.g_01596
OG0001508	Praw.g_00436	Prbe.g_01020
OG0001509	Praw.g_01899	Prbe.g_00478
OG0001519	Praw.g_00745	Prbe.g_00019
OG0001520	Praw.g_01735	Prbe.g_00998
OG0001521	Praw.g_01918	Prbe.g_00162
OG0001530	Praw.g_01736	Prbe.g_00999
OG0001535	Praw.g_01640	Prbe.g_01287
OG0001541	Praw.g_01044	Prbe.g_00088
OG0001546	Praw.g_00908	Prbe.g_01260
OG0001579	Praw.g_01102	Prbe.g_00335
OG0001580	Praw.g_01074	Prbe.g_00347
OG0001581	Praw.g_01110, Praw.g_01122	Prbe.g_00344
OG0001588	Praw.g_00498	Prbe.g_01610
OG0001607	Praw.g_00338	Prbe.g_00377
OG0001607	Praw.g_00902	Prbe.g_00376
OG0001608	Praw.g_00488	Prbe.g_00202
OG0001622	Praw.g_00317	Prbe.g_00741
OG0001627	Praw.g_01776	Prbe.g_01115
OG0001631	Praw.g_00292	Prbe.g_00500
OG0001632	Praw.g_00489	Prbe.g_00211
OG0001634	Praw.g_00318	Prbe.g_00742
OG0001635	Praw.g_00319	Prbe.g_00743
OG0001636	Praw.g_00320	Prbe.g_00744
OG0001637	Praw.g_01768	Prbe.g_00688
OG0001720	Praw.g_01062	Prbe.g_00160
OG0001798	Praw.g_00297	Prbe.g_01015
OG0001828	Praw.g_01784	Prbe.g_01048
OG0001834	Praw.g_00324	Prbe.g_00727
OG0001873	Praw.g_00337	Prbe.g_00375
OG0001924	Praw.g_00490	Prbe.g_00201
OG0002080	Praw.g_00325	Prbe.g_00700
OG0002209	Praw.g_00301	Prbe.g_00472
OG0002210	Praw.g_00302	Prbe.g_00473
OG0002211	Praw.g_00303	Prbe.g_00474
