Orthogroup	Prba	Syaa
OG0001116	Prba.g_01325	Syaa.g_01335
OG0001117	Prba.g_01324	Syaa.g_01334
OG0001118	Prba.g_01323	Syaa.g_01333
OG0001119	Prba.g_01322	Syaa.g_01331
OG0001120	Prba.g_01320	Syaa.g_01328
OG0001121	Prba.g_00099, Prba.g_01317	Syaa.g_01125
OG0001122	Prba.g_01292	Syaa.g_01301
OG0001123	Prba.g_01288	Syaa.g_01294
OG0001124	Prba.g_01286	Syaa.g_01292
OG0001125	Prba.g_01285	Syaa.g_01290
OG0001126	Prba.g_01275	Syaa.g_00864
OG0001127	Prba.g_01274	Syaa.g_00865
OG0001128	Prba.g_01272	Syaa.g_00868
OG0001129	Prba.g_01271	Syaa.g_00870
OG0001130	Prba.g_01270	Syaa.g_00871
OG0001131	Prba.g_01234	Syaa.g_01108
OG0001132	Prba.g_01225	Syaa.g_01468
OG0001133	Prba.g_00729	Syaa.g_01656
OG0001134	Prba.g_00097	Syaa.g_01028
OG0001135	Prba.g_00094	Syaa.g_01030
OG0001136	Prba.g_00067	Syaa.g_00767
OG0001137	Prba.g_00055	Syaa.g_00786
OG0001138	Prba.g_00037	Syaa.g_01002
OG0001139	Prba.g_00036	Syaa.g_01000
OG0001140	Prba.g_00035	Syaa.g_00999
OG0001141	Prba.g_00034	Syaa.g_00998
OG0001142	Prba.g_00033	Syaa.g_00997
OG0001143	Prba.g_00026	Syaa.g_00987
OG0001144	Prba.g_00021	Syaa.g_00978
OG0001145	Prba.g_01184	Syaa.g_00748
OG0001146	Prba.g_01196	Syaa.g_00729
OG0001147	Prba.g_00210	Syaa.g_01837
OG0001148	Prba.g_00194	Syaa.g_02061
OG0001149	Prba.g_00193	Syaa.g_02062
OG0001150	Prba.g_00192	Syaa.g_02063
OG0001151	Prba.g_00181	Syaa.g_02076
OG0001152	Prba.g_00180	Syaa.g_02077
OG0001153	Prba.g_00681	Syaa.g_01811
OG0001154	Prba.g_00680	Syaa.g_01812
OG0001156	Prba.g_00340	Syaa.g_00623
OG0001157	Prba.g_00339	Syaa.g_00622
OG0001158	Prba.g_00338	Syaa.g_00619
OG0001159	Prba.g_00337	Syaa.g_00618
OG0001160	Prba.g_00313	Syaa.g_00574
OG0001161	Prba.g_00300	Syaa.g_02620
OG0001162	Prba.g_00289	Syaa.g_01203
OG0001163	Prba.g_00234	Syaa.g_00566
OG0001164	Prba.g_00230	Syaa.g_00560
OG0001165	Prba.g_00227	Syaa.g_00555
OG0001166	Prba.g_00601	Syaa.g_00527
OG0001167	Prba.g_00584	Syaa.g_00673
OG0001168	Prba.g_00582	Syaa.g_00672
OG0001169	Prba.g_00580	Syaa.g_00670
OG0001170	Prba.g_00578	Syaa.g_00668
OG0001171	Prba.g_00569	Syaa.g_00655
OG0001172	Prba.g_00360	Syaa.g_02347
OG0001173	Prba.g_00361	Syaa.g_02346
OG0001174	Prba.g_00369	Syaa.g_02338
OG0001175	Prba.g_00370	Syaa.g_02337
OG0001176	Prba.g_00377	Syaa.g_02314
OG0001177	Prba.g_00380	Syaa.g_02316
OG0001178	Prba.g_00385	Syaa.g_00546
OG0001179	Prba.g_00413	Syaa.g_02268
OG0001180	Prba.g_00435	Syaa.g_02243
OG0001181	Prba.g_01048	Syaa.g_02239
OG0001182	Prba.g_01055	Syaa.g_02230
OG0001183	Prba.g_01060	Syaa.g_02224
OG0001184	Prba.g_01076	Syaa.g_00151
OG0001186	Prba.g_00786	Syaa.g_00081
OG0001187	Prba.g_00790	Syaa.g_00082
OG0001188	Prba.g_00793	Syaa.g_00075
OG0001189	Prba.g_00810	Syaa.g_00057
OG0001190	Prba.g_00814	Syaa.g_02592
OG0001191	Prba.g_00824	Syaa.g_02605
OG0001192	Prba.g_00829	Syaa.g_02612
OG0001193	Prba.g_00839	Syaa.g_02658
OG0001194	Prba.g_00840	Syaa.g_02660
OG0001195	Prba.g_00841	Syaa.g_02661
OG0001196	Prba.g_01782	Syaa.g_02741
OG0001197	Prba.g_01783	Syaa.g_02743
OG0001198	Prba.g_01790	Syaa.g_02755
OG0001199	Prba.g_01862	Syaa.g_00347
OG0001200	Prba.g_01864	Syaa.g_00345
OG0001201	Prba.g_01896	Syaa.g_02381
OG0001202	Prba.g_00655	Syaa.g_02528
OG0001203	Prba.g_00457	Syaa.g_02106
OG0001204	Prba.g_00462	Syaa.g_00316
OG0001205	Prba.g_01016	Syaa.g_00713
OG0001206	Prba.g_00999	Syaa.g_01855
OG0001207	Prba.g_00984	Syaa.g_02058
OG0001208	Prba.g_00979	Syaa.g_02049
OG0001209	Prba.g_00926	Syaa.g_01977
OG0001210	Prba.g_01775	Syaa.g_01967
OG0001211	Prba.g_01765	Syaa.g_01950
OG0001212	Prba.g_01721	Syaa.g_01892
OG0001213	Prba.g_01688	Syaa.g_01646
OG0001214	Prba.g_01680	Syaa.g_01631
OG0001215	Prba.g_01627	Syaa.g_00914
OG0001216	Prba.g_01592	Syaa.g_01238
OG0001217	Prba.g_01554	Syaa.g_01559
OG0001218	Prba.g_01547	Syaa.g_01820
OG0001219	Prba.g_01510	Syaa.g_01404
OG0001220	Prba.g_01447	Syaa.g_00812
OG0001221	Prba.g_01384	Syaa.g_01111
OG0001222	Prba.g_01345	Syaa.g_01371
OG0001223	Prba.g_01319	Syaa.g_01326
OG0001224	Prba.g_01268	Syaa.g_00874
OG0001225	Prba.g_01266	Syaa.g_00876
OG0001226	Prba.g_01240	Syaa.g_01579
OG0001227	Prba.g_01222	Syaa.g_02622
OG0001228	Prba.g_00018	Syaa.g_00695
OG0001229	Prba.g_00198	Syaa.g_00899
OG0001230	Prba.g_00105	Syaa.g_01764
OG0001231	Prba.g_00291	Syaa.g_00017
OG0001232	Prba.g_00597	Syaa.g_00508
OG0001233	Prba.g_00577	Syaa.g_00667
OG0001234	Prba.g_00372	Syaa.g_02333
OG0001235	Prba.g_00382	Syaa.g_02323
OG0001236	Prba.g_01073	Syaa.g_00154
OG0001238	Prba.g_00825	Syaa.g_02607
OG0001239	Prba.g_01859	Syaa.g_00350
OG0001240	Prba.g_01881	Syaa.g_02364
OG0001241	Prba.g_01889	Syaa.g_02374
OG0001242	Prba.g_01907	Syaa.g_02407
OG0001243	Prba.g_01913	Syaa.g_02415
OG0001244	Prba.g_01929	Syaa.g_02445
OG0001245	Prba.g_00874	Syaa.g_01492
OG0001246	Prba.g_00957	Syaa.g_02023
OG0001247	Prba.g_01634	Syaa.g_01207
OG0001248	Prba.g_01632	Syaa.g_01204
OG0001250	Prba.g_01458	Syaa.g_00832
OG0001251	Prba.g_01410	Syaa.g_02667
OG0001252	Prba.g_01273	Syaa.g_00867
OG0001253	Prba.g_01221	Syaa.g_01467
OG0001254	Prba.g_00095	Syaa.g_01029
OG0001255	Prba.g_00080	Syaa.g_01696
OG0001256	Prba.g_00298	Syaa.g_00567
OG0001257	Prba.g_00292	Syaa.g_01418, Syaa.g_00405
OG0001258	Prba.g_00229	Syaa.g_00557
OG0001259	Prba.g_00579	Syaa.g_00669
OG0001260	Prba.g_00563	Syaa.g_00642
OG0001261	Prba.g_00421	Syaa.g_02259
OG0001262	Prba.g_00808	Syaa.g_00059
OG0001263	Prba.g_01916	Syaa.g_02418
OG0001265	Prba.g_01906	Syaa.g_02405
OG0001266	Prba.g_00659	Syaa.g_02532
OG0001267	Prba.g_00497	Syaa.g_00262
OG0001268	Prba.g_00555	Syaa.g_02176
OG0001269	Prba.g_00853	Syaa.g_01499
OG0001270	Prba.g_01027	Syaa.g_00701
OG0001271	Prba.g_00989	Syaa.g_01845
OG0001272	Prba.g_00975	Syaa.g_02045
OG0001273	Prba.g_01686	Syaa.g_01639
OG0001274	Prba.g_01614	Syaa.g_02563
OG0001275	Prba.g_01309	Syaa.g_01311
OG0001276	Prba.g_01289	Syaa.g_01295
OG0001277	Prba.g_01232	Syaa.g_02724
OG0001278	Prba.g_00013	Syaa.g_00966
OG0001279	Prba.g_01136	Syaa.g_01749
OG0001280	Prba.g_01191	Syaa.g_00738
OG0001281	Prba.g_01197	Syaa.g_00728
OG0001282	Prba.g_00195	Syaa.g_02060
OG0001283	Prba.g_00176	Syaa.g_02734
OG0001284	Prba.g_00318	Syaa.g_00583
OG0001286	Prba.g_00433	Syaa.g_02245
OG0001287	Prba.g_00770	Syaa.g_00121
OG0001289	Prba.g_01875	Syaa.g_00327
OG0001290	Prba.g_01888	Syaa.g_02373
OG0001291	Prba.g_01923	Syaa.g_02428
OG0001292	Prba.g_00467	Syaa.g_00310
OG0001293	Prba.g_00479	Syaa.g_00288
OG0001294	Prba.g_00872	Syaa.g_01076
OG0001295	Prba.g_00994	Syaa.g_01964
OG0001296	Prba.g_00952	Syaa.g_02017
OG0001297	Prba.g_00947	Syaa.g_02013
OG0001298	Prba.g_01739	Syaa.g_01913
OG0001299	Prba.g_01651	Syaa.g_01070
OG0001300	Prba.g_01624	Syaa.g_00905
OG0001301	Prba.g_01621	Syaa.g_00891
OG0001302	Prba.g_01512	Syaa.g_01600
OG0001303	Prba.g_01305	Syaa.g_01402
OG0001304	Prba.g_01279	Syaa.g_01281
OG0001305	Prba.g_01260	Syaa.g_00885
OG0001306	Prba.g_00078	Syaa.g_00753
OG0001309	Prba.g_00294	Syaa.g_02005
OG0001310	Prba.g_00608	Syaa.g_00535
OG0001311	Prba.g_01287	Syaa.g_01293
OG0001312	Prba.g_01356	Syaa.g_01391
OG0001314	Prba.g_01562	Syaa.g_01225
OG0001315	Prba.g_01850	Syaa.g_02226
OG0001316	Prba.g_01928	Syaa.g_02434
OG0001317	Prba.g_00453	Syaa.g_02112
OG0001318	Prba.g_00475	Syaa.g_00296
OG0001319	Prba.g_00490	Syaa.g_00273
OG0001321	Prba.g_01010	Syaa.g_00719
OG0001322	Prba.g_01009	Syaa.g_00720
OG0001323	Prba.g_00942	Syaa.g_02002
OG0001324	Prba.g_01623	Syaa.g_00904
OG0001325	Prba.g_01589	Syaa.g_01243
OG0001326	Prba.g_01422	Syaa.g_00396, Syaa.g_02672
OG0001327	Prba.g_01248	Syaa.g_01083
OG0001328	Prba.g_01223	Syaa.g_01104
OG0001330	Prba.g_01166	Syaa.g_00746
OG0001331	Prba.g_00190	Syaa.g_02065
OG0001334	Prba.g_01063	Syaa.g_02216
OG0001335	Prba.g_01064	Syaa.g_02215
OG0001336	Prba.g_01779	Syaa.g_02735
OG0001339	Prba.g_01891	Syaa.g_02376
OG0001340	Prba.g_00544	Syaa.g_02199
OG0001341	Prba.g_01556	Syaa.g_00897
OG0001343	Prba.g_01413	Syaa.g_02664
OG0001344	Prba.g_00059	Syaa.g_00775
OG0001345	Prba.g_00044	Syaa.g_00803
OG0001346	Prba.g_01193	Syaa.g_00734
OG0001349	Prba.g_00116	Syaa.g_00454
OG0001351	Prba.g_01007	Syaa.g_01863
OG0001352	Prba.g_01637	Syaa.g_01987
OG0001353	Prba.g_01467	Syaa.g_00841
OG0001354	Prba.g_01327	Syaa.g_01338
OG0001355	Prba.g_00262	Syaa.g_01524
OG0001356	Prba.g_01535	Syaa.g_00848
OG0001358	Prba.g_01697	Syaa.g_01663
OG0001359	Prba.g_01412	Syaa.g_02663
OG0001360	Prba.g_01220	Syaa.g_00805
OG0001361	Prba.g_00047	Syaa.g_00800
OG0001362	Prba.g_00699	Syaa.g_01789
OG0001363	Prba.g_00697	Syaa.g_01791
OG0001364	Prba.g_01066	Syaa.g_00171
OG0001369	Prba.g_01880	Syaa.g_02363
OG0001373	Prba.g_01423	Syaa.g_02671
OG0001374	Prba.g_01415	Syaa.g_02679
OG0001375	Prba.g_01414	Syaa.g_02665
OG0001376	Prba.g_01254	Syaa.g_02614
OG0001377	Prba.g_01253	Syaa.g_02613
OG0001378	Prba.g_00750	Syaa.g_00700
OG0001379	Prba.g_01186	Syaa.g_00744
OG0001382	Prba.g_00277	Syaa.g_01866
OG0001385	Prba.g_01426	Syaa.g_02668
OG0001386	Prba.g_01425	Syaa.g_02669
OG0001387	Prba.g_01424	Syaa.g_02670
OG0001388	Prba.g_01421	Syaa.g_02673
OG0001389	Prba.g_01420	Syaa.g_02674
OG0001390	Prba.g_01419	Syaa.g_02675
OG0001391	Prba.g_01418	Syaa.g_02676
OG0001392	Prba.g_01417	Syaa.g_02677
OG0001393	Prba.g_01416	Syaa.g_02678
OG0001395	Prba.g_01277	Syaa.g_01267
OG0001398	Prba.g_00265	Syaa.g_01424
OG0001402	Prba.g_01540	Syaa.g_01658
OG0001404	Prba.g_01856	Syaa.g_00355
OG0001405	Prba.g_00542	Syaa.g_02213
OG0001406	Prba.g_01255	Syaa.g_02615
OG0001407	Prba.g_01242	Syaa.g_01986
OG0001408	Prba.g_01237	Syaa.g_00953
OG0001413	Prba.g_00303	Syaa.g_01590
OG0001416	Prba.g_01002	Syaa.g_00731
OG0001417	Prba.g_00992	Syaa.g_01339
OG0001419	Prba.g_01241	Syaa.g_01985
OG0001420	Prba.g_00741	Syaa.g_01991
OG0001421	Prba.g_00297	Syaa.g_01583, Syaa.g_01469
OG0001422	Prba.g_00272	Syaa.g_00743
OG0001428	Prba.g_00628	Syaa.g_02481
OG0001430	Prba.g_01161	Syaa.g_02584
OG0001432	Prba.g_00305	Syaa.g_00930
OG0001433	Prba.g_01536	Syaa.g_00849
OG0001434	Prba.g_01376	Syaa.g_01123
OG0001439	Prba.g_00523	Syaa.g_00221
OG0001441	Prba.g_00940	Syaa.g_02000
OG0001442	Prba.g_01564	Syaa.g_01138
OG0001447	Prba.g_01914	Syaa.g_02416
OG0001448	Prba.g_00860	Syaa.g_00423
OG0001449	Prba.g_00896	Syaa.g_02098, Syaa.g_01042
OG0001452	Prba.g_01408	Syaa.g_00301
OG0001453	Prba.g_01315	Syaa.g_01319
OG0001454	Prba.g_01227	Syaa.g_01580
OG0001456	Prba.g_00087	Syaa.g_02687
OG0001457	Prba.g_00086	Syaa.g_02688
OG0001458	Prba.g_00085	Syaa.g_02689
OG0001459	Prba.g_01150	Syaa.g_01040
OG0001460	Prba.g_01537	Syaa.g_00850
OG0001465	Prba.g_01615	Syaa.g_01211
OG0001467	Prba.g_01520	Syaa.g_01601
OG0001468	Prba.g_01250	Syaa.g_01597
OG0001471	Prba.g_00302	Syaa.g_00226
OG0001473	Prba.g_00787	Syaa.g_01603
OG0001474	Prba.g_00556	Syaa.g_02175
OG0001475	Prba.g_00162	Syaa.g_00691
OG0001479	Prba.g_00553	Syaa.g_02178
OG0001480	Prba.g_00862	Syaa.g_00810
OG0001482	Prba.g_01004	Syaa.g_01329
OG0001486	Prba.g_00066	Syaa.g_00768
OG0001492	Prba.g_00016	Syaa.g_00969
OG0001493	Prba.g_00008	Syaa.g_00961
OG0001499	Prba.g_01849	Syaa.g_01698
OG0001502	Prba.g_01529	Syaa.g_00819
OG0001504	Prba.g_01151	Syaa.g_01039
OG0001505	Prba.g_00163	Syaa.g_00495
OG0001507	Prba.g_00250	Syaa.g_02137
OG0001508	Prba.g_00174	Syaa.g_00694
OG0001520	Prba.g_00888	Syaa.g_01929
OG0001523	Prba.g_00093	Syaa.g_02713
OG0001524	Prba.g_00092	Syaa.g_02714
OG0001546	Prba.g_00937	Syaa.g_01997
OG0001547	Prba.g_01527	Syaa.g_01420
OG0001548	Prba.g_01523	Syaa.g_01573
OG0001549	Prba.g_01440	Syaa.g_00806
OG0001551	Prba.g_00088	Syaa.g_00853
OG0001552	Prba.g_01082	Syaa.g_01229
OG0001554	Prba.g_00296	Syaa.g_02590
OG0001564	Prba.g_00133	Syaa.g_02683
OG0001567	Prba.g_01528	Syaa.g_01421
OG0001568	Prba.g_01526	Syaa.g_01416
OG0001570	Prba.g_00738	Syaa.g_01693
OG0001582	Prba.g_00993	Syaa.g_01746
OG0001602	Prba.g_01616	Syaa.g_01210
OG0001607	Prba.g_00091	Syaa.g_01519
OG0001613	Prba.g_01058	Syaa.g_02227
OG0001627	Prba.g_01550	Syaa.g_00629
OG0001633	Prba.g_00199	Syaa.g_00855
OG0001635	Prba.g_00244	Syaa.g_00094
OG0001666	Prba.g_01149	Syaa.g_01506, Syaa.g_00399
OG0001667	Prba.g_01169	Syaa.g_01129
OG0001709	Prba.g_00117	Syaa.g_00453
OG0001712	Prba.g_00917	Syaa.g_01487
OG0001718	Prba.g_00856	Syaa.g_00941
OG0002063	Prba.g_00903	Syaa.g_00949
OG0002108	Prba.g_01111	Syaa.g_02636, Syaa.g_01736, Syaa.g_01274, Syaa.g_01721, Syaa.g_00382, Syaa.g_00410, Syaa.g_01703, Syaa.g_00361, Syaa.g_01709, Syaa.g_00398
OG0002112	Prba.g_00908	Syaa.g_00234, Syaa.g_00233
OG0002157	Prba.g_00909	Syaa.g_00232
OG0002158	Prba.g_00907	Syaa.g_00235
OG0002249	Prba.g_01110	Syaa.g_00374, Syaa.g_01171
OG0002562	Prba.g_01114	Syaa.g_00378, Syaa.g_01741, Syaa.g_01270, Syaa.g_02631
OG0002733	Prba.g_01109	Syaa.g_01732, Syaa.g_01731, Syaa.g_01276
