Orthogroup	Prac	Prbe
OG0001128	Prac.g_00526	Prbe.g_00859
OG0001129	Prac.g_00527	Prbe.g_00858
OG0001130	Prac.g_00528	Prbe.g_00857
OG0001131	Prac.g_00529	Prbe.g_00856
OG0001132	Prac.g_00530	Prbe.g_00855
OG0001133	Prac.g_00531	Prbe.g_00854
OG0001134	Prac.g_00532	Prbe.g_00853
OG0001135	Prac.g_00533	Prbe.g_00852
OG0001136	Prac.g_00534	Prbe.g_00851
OG0001137	Prac.g_00535	Prbe.g_00850
OG0001138	Prac.g_00536	Prbe.g_00849
OG0001139	Prac.g_00537	Prbe.g_00848
OG0001140	Prac.g_00538	Prbe.g_00847
OG0001141	Prac.g_00540	Prbe.g_00845
OG0001142	Prac.g_00541	Prbe.g_00844
OG0001143	Prac.g_00542	Prbe.g_00843
OG0001144	Prac.g_00544	Prbe.g_00841
OG0001145	Prac.g_00546	Prbe.g_00839
OG0001146	Prac.g_00547	Prbe.g_00838
OG0001147	Prac.g_00549	Prbe.g_00835
OG0001148	Prac.g_00550	Prbe.g_00834
OG0001149	Prac.g_00551	Prbe.g_00833
OG0001150	Prac.g_00553	Prbe.g_00830
OG0001151	Prac.g_00554	Prbe.g_00829
OG0001152	Prac.g_00555	Prbe.g_00828
OG0001153	Prac.g_00556	Prbe.g_00827
OG0001154	Prac.g_00557	Prbe.g_00826
OG0001155	Prac.g_00558	Prbe.g_00825
OG0001156	Prac.g_00559	Prbe.g_00824
OG0001157	Prac.g_00561	Prbe.g_00822
OG0001158	Prac.g_00562	Prbe.g_00820
OG0001159	Prac.g_00563	Prbe.g_00819
OG0001160	Prac.g_00564	Prbe.g_00818
OG0001161	Prac.g_00005	Prbe.g_00814
OG0001162	Prac.g_00006	Prbe.g_00813
OG0001163	Prac.g_00007	Prbe.g_00812
OG0001164	Prac.g_00008	Prbe.g_00811
OG0001165	Prac.g_00009	Prbe.g_00810
OG0001166	Prac.g_00010	Prbe.g_00809
OG0001167	Prac.g_00011	Prbe.g_00808
OG0001168	Prac.g_00013	Prbe.g_00806
OG0001169	Prac.g_00014	Prbe.g_00805
OG0001170	Prac.g_00016	Prbe.g_00801
OG0001171	Prac.g_00017	Prbe.g_00800
OG0001172	Prac.g_00018	Prbe.g_00799
OG0001173	Prac.g_00020	Prbe.g_00797
OG0001174	Prac.g_00022	Prbe.g_00795
OG0001175	Prac.g_00024	Prbe.g_00793
OG0001176	Prac.g_00025	Prbe.g_00791
OG0001177	Prac.g_00027	Prbe.g_00789
OG0001178	Prac.g_00028	Prbe.g_00788
OG0001179	Prac.g_00029	Prbe.g_00787
OG0001180	Prac.g_00030	Prbe.g_00786
OG0001181	Prac.g_00031	Prbe.g_00785
OG0001182	Prac.g_00032	Prbe.g_00784
OG0001183	Prac.g_00033	Prbe.g_00783
OG0001184	Prac.g_00034	Prbe.g_00782
OG0001185	Prac.g_00035	Prbe.g_00781
OG0001186	Prac.g_00036	Prbe.g_00779
OG0001187	Prac.g_00037	Prbe.g_00778
OG0001188	Prac.g_00038	Prbe.g_00777
OG0001189	Prac.g_00039	Prbe.g_00776
OG0001190	Prac.g_00040	Prbe.g_00775
OG0001191	Prac.g_00042	Prbe.g_00773
OG0001192	Prac.g_00044	Prbe.g_00771
OG0001193	Prac.g_00045	Prbe.g_00770
OG0001194	Prac.g_00046	Prbe.g_00769
OG0001195	Prac.g_00047	Prbe.g_00767
OG0001196	Prac.g_00049	Prbe.g_00765
OG0001197	Prac.g_00051	Prbe.g_00762
OG0001198	Prac.g_00052	Prbe.g_00761
OG0001199	Prac.g_00053	Prbe.g_00760
OG0001200	Prac.g_00054	Prbe.g_00759
OG0001201	Prac.g_00055	Prbe.g_00758
OG0001202	Prac.g_00056	Prbe.g_00745
OG0001203	Prac.g_00058	Prbe.g_00747
OG0001204	Prac.g_00061	Prbe.g_00749
OG0001205	Prac.g_00062	Prbe.g_00750
OG0001206	Prac.g_00063	Prbe.g_00751
OG0001207	Prac.g_00064	Prbe.g_00752
OG0001208	Prac.g_00065	Prbe.g_00753
OG0001209	Prac.g_00066	Prbe.g_00754
OG0001210	Prac.g_00067	Prbe.g_00755
OG0001211	Prac.g_00068	Prbe.g_00756
OG0001212	Prac.g_00069	Prbe.g_01134
OG0001213	Prac.g_00070	Prbe.g_01135
OG0001214	Prac.g_00071	Prbe.g_01136
OG0001215	Prac.g_00072	Prbe.g_01137
OG0001216	Prac.g_00073	Prbe.g_01138
OG0001217	Prac.g_00074	Prbe.g_01139
OG0001218	Prac.g_00075	Prbe.g_01140
OG0001219	Prac.g_00076	Prbe.g_01141
OG0001220	Prac.g_00077	Prbe.g_01142
OG0001221	Prac.g_00078	Prbe.g_01143
OG0001222	Prac.g_00080	Prbe.g_01145
OG0001223	Prac.g_00082	Prbe.g_01147
OG0001224	Prac.g_00083	Prbe.g_01149
OG0001225	Prac.g_00085	Prbe.g_01151
OG0001226	Prac.g_00086	Prbe.g_01152
OG0001227	Prac.g_00087	Prbe.g_01153
OG0001228	Prac.g_00088	Prbe.g_01154
OG0001229	Prac.g_00089	Prbe.g_01155
OG0001230	Prac.g_00090	Prbe.g_01156
OG0001231	Prac.g_00091	Prbe.g_01157
OG0001232	Prac.g_00093	Prbe.g_01159
OG0001233	Prac.g_00094	Prbe.g_01160
OG0001234	Prac.g_00095	Prbe.g_01161
OG0001235	Prac.g_00096	Prbe.g_01162
OG0001236	Prac.g_00097	Prbe.g_01163
OG0001237	Prac.g_00099	Prbe.g_01166
OG0001238	Prac.g_00100	Prbe.g_01167
OG0001239	Prac.g_00103	Prbe.g_01171
OG0001240	Prac.g_00104	Prbe.g_01172
OG0001241	Prac.g_00105	Prbe.g_01173
OG0001242	Prac.g_00106	Prbe.g_01175
OG0001243	Prac.g_00107	Prbe.g_01176
OG0001244	Prac.g_00108	Prbe.g_01177
OG0001245	Prac.g_00109	Prbe.g_01178
OG0001246	Prac.g_00110	Prbe.g_01179
OG0001247	Prac.g_00111	Prbe.g_01180
OG0001248	Prac.g_00112	Prbe.g_01181
OG0001249	Prac.g_00113	Prbe.g_01182
OG0001250	Prac.g_00114	Prbe.g_01185
OG0001251	Prac.g_00115	Prbe.g_01186
OG0001252	Prac.g_00116	Prbe.g_01187
OG0001253	Prac.g_00117	Prbe.g_01188
OG0001254	Prac.g_00119	Prbe.g_01190
OG0001255	Prac.g_00120	Prbe.g_01191
OG0001256	Prac.g_00122	Prbe.g_01194
OG0001257	Prac.g_00123	Prbe.g_01195
OG0001258	Prac.g_00124	Prbe.g_01196
OG0001259	Prac.g_00126	Prbe.g_01056
OG0001260	Prac.g_00127	Prbe.g_01057
OG0001261	Prac.g_00128	Prbe.g_01058
OG0001262	Prac.g_00129	Prbe.g_01059
OG0001263	Prac.g_00130	Prbe.g_01060
OG0001264	Prac.g_00131	Prbe.g_01061
OG0001265	Prac.g_01950	Prbe.g_01062
OG0001266	Prac.g_01949	Prbe.g_01063
OG0001267	Prac.g_01948	Prbe.g_01064
OG0001268	Prac.g_01947	Prbe.g_01065
OG0001269	Prac.g_01839	Prbe.g_01632
OG0001270	Prac.g_01793	Prbe.g_01682
OG0001271	Prac.g_01780	Prbe.g_01697
OG0001272	Prac.g_01650	Prbe.g_01835
OG0001273	Prac.g_01201	Prbe.g_01891
OG0001274	Prac.g_01062	Prbe.g_00651
OG0001275	Prac.g_00873	Prbe.g_00635
OG0001276	Prac.g_00783	Prbe.g_00544
OG0001277	Prac.g_01522	Prbe.g_01312
OG0001278	Prac.g_01425	Prbe.g_01275
OG0001279	Prac.g_01385	Prbe.g_00416
OG0001280	Prac.g_01280	Prbe.g_01393
OG0001281	Prac.g_01232	Prbe.g_00495
OG0001282	Prac.g_01214	Prbe.g_00912
OG0001283	Prac.g_01209	Prbe.g_01599
OG0001284	Prac.g_01044	Prbe.g_00734
OG0001285	Prac.g_01001	Prbe.g_01567
OG0001286	Prac.g_00988	Prbe.g_01552
OG0001288	Prac.g_00371	Prbe.g_00268
OG0001289	Prac.g_00360	Prbe.g_00255
OG0001290	Prac.g_00319	Prbe.g_00486
OG0001291	Prac.g_00318	Prbe.g_00194
OG0001292	Prac.g_00313	Prbe.g_00017
OG0001293	Prac.g_00297	Prbe.g_01624
OG0001294	Prac.g_00285, Prac.g_00878	Prbe.g_01414
OG0001295	Prac.g_00279	Prbe.g_01026
OG0001296	Prac.g_00633	Prbe.g_00994
OG0001297	Prac.g_00629	Prbe.g_00990
OG0001298	Prac.g_00626	Prbe.g_00987
OG0001299	Prac.g_00479	Prbe.g_01113
OG0001300	Prac.g_00504	Prbe.g_00980
OG0001301	Prac.g_00023	Prbe.g_00794
OG0001302	Prac.g_00050	Prbe.g_00763
OG0001303	Prac.g_00081	Prbe.g_01146
OG0001304	Prac.g_00125	Prbe.g_01198
OG0001305	Prac.g_00875, Prac.g_01598	Prbe.g_00018
OG0001306	Prac.g_01110	Prbe.g_01935
OG0001307	Prac.g_01917	Prbe.g_00131
OG0001308	Prac.g_01860	Prbe.g_00176
OG0001309	Prac.g_01857	Prbe.g_00179
OG0001310	Prac.g_01855	Prbe.g_00181
OG0001311	Prac.g_01838	Prbe.g_01633
OG0001312	Prac.g_01812	Prbe.g_01663
OG0001313	Prac.g_01806	Prbe.g_01670
OG0001314	Prac.g_01731	Prbe.g_01748
OG0001315	Prac.g_01687	Prbe.g_01796
OG0001317	Prac.g_01160	Prbe.g_00913
OG0001318	Prac.g_00734	Prbe.g_01483
OG0001320	Prac.g_01265	Prbe.g_01306
OG0001321	Prac.g_01260	Prbe.g_01301
OG0001322	Prac.g_01223	Prbe.g_01184
OG0001323	Prac.g_01036	Prbe.g_01148
OG0001324	Prac.g_01033	Prbe.g_00724
OG0001325	Prac.g_01026	Prbe.g_00056
OG0001326	Prac.g_00957	Prbe.g_01516
OG0001327	Prac.g_00201	Prbe.g_00399
OG0001328	Prac.g_00315	Prbe.g_01920
OG0001329	Prac.g_00602	Prbe.g_00962
OG0001330	Prac.g_00568	Prbe.g_00927
OG0001331	Prac.g_00019	Prbe.g_00798
OG0001332	Prac.g_01790	Prbe.g_01685
OG0001333	Prac.g_01692	Prbe.g_01790
OG0001334	Prac.g_01078	Prbe.g_00005
OG0001335	Prac.g_01240	Prbe.g_00405
OG0001336	Prac.g_01220	Prbe.g_00098
OG0001337	Prac.g_01206	Prbe.g_00685
OG0001338	Prac.g_00153	Prbe.g_00205
OG0001339	Prac.g_00180	Prbe.g_00888
OG0001340	Prac.g_00237	Prbe.g_01193
OG0001341	Prac.g_00322	Prbe.g_00222
OG0001342	Prac.g_00311	Prbe.g_01044, Prbe.g_01012
OG0001343	Prac.g_00628	Prbe.g_00989
OG0001344	Prac.g_00579	Prbe.g_00938
OG0001346	Prac.g_00043	Prbe.g_00772
OG0001347	Prac.g_00079	Prbe.g_01144
OG0001348	Prac.g_01803	Prbe.g_01672
OG0001349	Prac.g_01813	Prbe.g_01662
OG0001350	Prac.g_01786	Prbe.g_00874
OG0001351	Prac.g_01727	Prbe.g_01752
OG0001352	Prac.g_01682	Prbe.g_01801
OG0001353	Prac.g_01670	Prbe.g_01814
OG0001354	Prac.g_01651	Prbe.g_01834
OG0001355	Prac.g_01195	Prbe.g_01897
OG0001357	Prac.g_01113	Prbe.g_01932
OG0001358	Prac.g_01072	Prbe.g_00661
OG0001359	Prac.g_01058	Prbe.g_00647
OG0001360	Prac.g_00862	Prbe.g_00624
OG0001362	Prac.g_00796	Prbe.g_00558
OG0001363	Prac.g_00668	Prbe.g_01776
OG0001364	Prac.g_01903, Prac.g_01492	Prbe.g_01313
OG0001365	Prac.g_01435	Prbe.g_01265
OG0001366	Prac.g_01403	Prbe.g_00103
OG0001367	Prac.g_01300	Prbe.g_01378
OG0001368	Prac.g_01281	Prbe.g_01392
OG0001369	Prac.g_01014	Prbe.g_00046
OG0001370	Prac.g_01013	Prbe.g_00047
OG0001371	Prac.g_00935	Prbe.g_01495
OG0001373	Prac.g_00341	Prbe.g_00236
OG0001374	Prac.g_00474	Prbe.g_00161
OG0001375	Prac.g_00588	Prbe.g_00948
OG0001378	Prac.g_01279	Prbe.g_01394
OG0001379	Prac.g_01864	Prbe.g_00171
OG0001380	Prac.g_01863	Prbe.g_00173
OG0001381	Prac.g_01844	Prbe.g_00191
OG0001382	Prac.g_01796	Prbe.g_01680
OG0001383	Prac.g_01696	Prbe.g_01786
OG0001384	Prac.g_01675	Prbe.g_01810
OG0001385	Prac.g_01659	Prbe.g_01827
OG0001386	Prac.g_01172	Prbe.g_00270
OG0001389	Prac.g_01093	Prbe.g_00675
OG0001390	Prac.g_01085	Prbe.g_00669
OG0001392	Prac.g_00860	Prbe.g_00622
OG0001393	Prac.g_00853	Prbe.g_00614
OG0001394	Prac.g_00705	Prbe.g_01452
OG0001395	Prac.g_00697	Prbe.g_00448
OG0001396	Prac.g_00695	Prbe.g_00450
OG0001397	Prac.g_00689	Prbe.g_00456
OG0001398	Prac.g_01555	Prbe.g_01435
OG0001399	Prac.g_01490	Prbe.g_01316
OG0001400	Prac.g_01404	Prbe.g_00102
OG0001401	Prac.g_01402	Prbe.g_00104
OG0001402	Prac.g_01379	Prbe.g_00422
OG0001403	Prac.g_01376	Prbe.g_00425
OG0001404	Prac.g_01296	Prbe.g_01023
OG0001405	Prac.g_01271	Prbe.g_01405
OG0001406	Prac.g_01252	Prbe.g_01293
OG0001407	Prac.g_01242	Prbe.g_00094
OG0001408	Prac.g_01234	Prbe.g_01621
OG0001409	Prac.g_01226	Prbe.g_00051
OG0001410	Prac.g_00999	Prbe.g_01564
OG0001411	Prac.g_00155	Prbe.g_00732
OG0001412	Prac.g_00176	Prbe.g_00892
OG0001413	Prac.g_00208	Prbe.g_01408
OG0001414	Prac.g_00218	Prbe.g_00372
OG0001415	Prac.g_00372	Prbe.g_00269
OG0001416	Prac.g_00369	Prbe.g_00266
OG0001417	Prac.g_00321	Prbe.g_00221
OG0001418	Prac.g_00308	Prbe.g_01123
OG0001420	Prac.g_00142	Prbe.g_00713
OG0001421	Prac.g_01346	Prbe.g_01330
OG0001424	Prac.g_01869	Prbe.g_01602
OG0001426	Prac.g_01170	Prbe.g_01409
OG0001428	Prac.g_01524	Prbe.g_00707
OG0001429	Prac.g_01512	Prbe.g_00733
OG0001430	Prac.g_01486	Prbe.g_01322
OG0001431	Prac.g_01400	Prbe.g_00106
OG0001432	Prac.g_01395	Prbe.g_00111
OG0001433	Prac.g_01237	Prbe.g_00716
OG0001434	Prac.g_01012	Prbe.g_00712
OG0001435	Prac.g_00923	Prbe.g_00218
OG0001436	Prac.g_00302	Prbe.g_01617
OG0001437	Prac.g_00295	Prbe.g_00003
OG0001439	Prac.g_00634	Prbe.g_00698
OG0001440	Prac.g_01161	Prbe.g_01049
OG0001442	Prac.g_01288	Prbe.g_00061
OG0001443	Prac.g_01236	Prbe.g_00053
OG0001444	Prac.g_01233	Prbe.g_01620
OG0001445	Prac.g_00310	Prbe.g_01585
OG0001446	Prac.g_00900	Prbe.g_00997
OG0001451	Prac.g_01002	Prbe.g_01568
OG0001452	Prac.g_00966	Prbe.g_01529
OG0001453	Prac.g_00143	Prbe.g_00033
OG0001454	Prac.g_00145	Prbe.g_00034
OG0001455	Prac.g_00146	Prbe.g_01575
OG0001459	Prac.g_00282, Prac.g_00889, Prac.g_00913, Prac.g_00881	Prbe.g_00701
OG0001460	Prac.g_01167	Prbe.g_00677
OG0001462	Prac.g_01143	Prbe.g_01600
OG0001465	Prac.g_00784, Prac.g_01965	Prbe.g_00545
OG0001466	Prac.g_00669	Prbe.g_01211
OG0001467	Prac.g_01497	Prbe.g_00378
OG0001469	Prac.g_01413	Prbe.g_00491
OG0001470	Prac.g_01289	Prbe.g_01589
OG0001471	Prac.g_01243	Prbe.g_00671
OG0001474	Prac.g_00148	Prbe.g_01613
OG0001478	Prac.g_00012	Prbe.g_00807
OG0001479	Prac.g_00987	Prbe.g_01551
OG0001484	Prac.g_01120	Prbe.g_00695
OG0001486	Prac.g_01406	Prbe.g_01315
OG0001487	Prac.g_01354	Prbe.g_01442
OG0001495	Prac.g_00275, Prac.g_01577	Prbe.g_00040
OG0001497	Prac.g_00259	Prbe.g_00166
OG0001498	Prac.g_00472	Prbe.g_00925
OG0001499	Prac.g_00494	Prbe.g_00478
OG0001503	Prac.g_01758	Prbe.g_01720
OG0001504	Prac.g_01132	Prbe.g_00923
OG0001508	Prac.g_01446	Prbe.g_01252
OG0001509	Prac.g_01443	Prbe.g_01256
OG0001524	Prac.g_00915	Prbe.g_00023
OG0001525	Prac.g_01219	Prbe.g_01596
OG0001535	Prac.g_01146	Prbe.g_00019
OG0001536	Prac.g_00899	Prbe.g_00998
OG0001537	Prac.g_00475	Prbe.g_00162
OG0001541	Prac.g_01397	Prbe.g_00109
OG0001556	Prac.g_00264	Prbe.g_00347
OG0001559	Prac.g_00907	Prbe.g_00022
OG0001560	Prac.g_01388	Prbe.g_00413
OG0001570	Prac.g_01086	Prbe.g_00670
OG0001588	Prac.g_00911	Prbe.g_00722
OG0001592	Prac.g_00260	Prbe.g_00335
OG0001593	Prac.g_00268	Prbe.g_00344
OG0001601	Prac.g_00887	Prbe.g_00377
OG0001626	Prac.g_00190	Prbe.g_00329
OG0001631	Prac.g_00781	Prbe.g_01035, Prbe.g_01017
OG0001702	Prac.g_00435	Prbe.g_01923
OG0001827	Prac.g_00895	Prbe.g_01048
OG0001870	Prac.g_00888	Prbe.g_00375
OG0001875	Prac.g_01899	Prbe.g_01038
OG0001903	Prac.g_00271	Prbe.g_00342
OG0001946	Prac.g_00265	Prbe.g_00346
OG0001957	Prac.g_00658, Prac.g_00193	Prbe.g_00058
OG0001958	Prac.g_00436	Prbe.g_00871
OG0001959	Prac.g_00437	Prbe.g_00872
OG0001960	Prac.g_00438	Prbe.g_00873
OG0001961	Prac.g_01599	Prbe.g_00039
OG0002020	Prac.g_00243	Prbe.g_00330
