Orthogroup	Prac	Prbg
OG0001128	Prac.g_00526	Prbg.g_01762
OG0001129	Prac.g_00527	Prbg.g_01763
OG0001130	Prac.g_00528	Prbg.g_01764
OG0001131	Prac.g_00529	Prbg.g_01765
OG0001132	Prac.g_00530	Prbg.g_01766
OG0001133	Prac.g_00531	Prbg.g_01767
OG0001134	Prac.g_00532	Prbg.g_01768
OG0001135	Prac.g_00533	Prbg.g_01769
OG0001136	Prac.g_00534	Prbg.g_01770
OG0001137	Prac.g_00535	Prbg.g_01771
OG0001138	Prac.g_00536	Prbg.g_01772
OG0001139	Prac.g_00537	Prbg.g_01773
OG0001140	Prac.g_00538	Prbg.g_01774
OG0001141	Prac.g_00540	Prbg.g_01776
OG0001142	Prac.g_00541	Prbg.g_01777
OG0001143	Prac.g_00542	Prbg.g_01778
OG0001144	Prac.g_00544	Prbg.g_01780
OG0001145	Prac.g_00546	Prbg.g_01782
OG0001146	Prac.g_00547	Prbg.g_01783
OG0001147	Prac.g_00549	Prbg.g_01786
OG0001148	Prac.g_00550	Prbg.g_01787
OG0001149	Prac.g_00551	Prbg.g_01788
OG0001150	Prac.g_00553	Prbg.g_01791
OG0001151	Prac.g_00554	Prbg.g_01792
OG0001152	Prac.g_00555	Prbg.g_01793
OG0001153	Prac.g_00556	Prbg.g_01794
OG0001154	Prac.g_00557	Prbg.g_01795
OG0001155	Prac.g_00558	Prbg.g_01796
OG0001156	Prac.g_00559	Prbg.g_01797
OG0001157	Prac.g_00561	Prbg.g_01799
OG0001158	Prac.g_00562	Prbg.g_01801
OG0001159	Prac.g_00563	Prbg.g_01802
OG0001160	Prac.g_00564	Prbg.g_01803
OG0001161	Prac.g_00005	Prbg.g_01807
OG0001162	Prac.g_00006	Prbg.g_01808
OG0001163	Prac.g_00007	Prbg.g_01809
OG0001164	Prac.g_00008	Prbg.g_01810
OG0001165	Prac.g_00009	Prbg.g_01811
OG0001166	Prac.g_00010	Prbg.g_01812
OG0001167	Prac.g_00011	Prbg.g_01813
OG0001168	Prac.g_00013	Prbg.g_01815
OG0001169	Prac.g_00014	Prbg.g_01816
OG0001170	Prac.g_00016	Prbg.g_01820
OG0001171	Prac.g_00017	Prbg.g_01821
OG0001172	Prac.g_00018	Prbg.g_01822
OG0001173	Prac.g_00020	Prbg.g_01824
OG0001174	Prac.g_00022	Prbg.g_01826
OG0001175	Prac.g_00024	Prbg.g_01828
OG0001176	Prac.g_00025	Prbg.g_01830
OG0001177	Prac.g_00027	Prbg.g_01832
OG0001178	Prac.g_00028	Prbg.g_01833
OG0001179	Prac.g_00029	Prbg.g_01834
OG0001180	Prac.g_00030	Prbg.g_01835
OG0001181	Prac.g_00031	Prbg.g_01836
OG0001182	Prac.g_00032	Prbg.g_01837
OG0001183	Prac.g_00033	Prbg.g_01838
OG0001184	Prac.g_00034	Prbg.g_01839
OG0001185	Prac.g_00035	Prbg.g_01840
OG0001186	Prac.g_00036	Prbg.g_01842
OG0001187	Prac.g_00037	Prbg.g_01843
OG0001188	Prac.g_00038	Prbg.g_01844
OG0001189	Prac.g_00039	Prbg.g_01845
OG0001190	Prac.g_00040	Prbg.g_01846
OG0001191	Prac.g_00042	Prbg.g_01848
OG0001192	Prac.g_00044	Prbg.g_01850
OG0001193	Prac.g_00045	Prbg.g_01851
OG0001194	Prac.g_00046	Prbg.g_01852
OG0001195	Prac.g_00047	Prbg.g_01854
OG0001196	Prac.g_00049	Prbg.g_01856
OG0001197	Prac.g_00051	Prbg.g_01859
OG0001198	Prac.g_00052	Prbg.g_01860
OG0001199	Prac.g_00053	Prbg.g_01861
OG0001200	Prac.g_00054	Prbg.g_01862
OG0001201	Prac.g_00055	Prbg.g_01863
OG0001202	Prac.g_00056	Prbg.g_01864
OG0001203	Prac.g_00058	Prbg.g_01866
OG0001204	Prac.g_00061	Prbg.g_01868
OG0001205	Prac.g_00062	Prbg.g_01869
OG0001206	Prac.g_00063	Prbg.g_01870
OG0001207	Prac.g_00064	Prbg.g_01871
OG0001208	Prac.g_00065	Prbg.g_01872
OG0001209	Prac.g_00066	Prbg.g_01873
OG0001210	Prac.g_00067	Prbg.g_01874
OG0001211	Prac.g_00068	Prbg.g_01875
OG0001212	Prac.g_00069	Prbg.g_01876
OG0001213	Prac.g_00070	Prbg.g_01877
OG0001214	Prac.g_00071	Prbg.g_01878
OG0001215	Prac.g_00072	Prbg.g_01879
OG0001216	Prac.g_00073	Prbg.g_01880
OG0001217	Prac.g_00074	Prbg.g_01881
OG0001218	Prac.g_00075	Prbg.g_01882
OG0001219	Prac.g_00076	Prbg.g_01883
OG0001220	Prac.g_00077	Prbg.g_01884
OG0001221	Prac.g_00078	Prbg.g_01885
OG0001222	Prac.g_00080	Prbg.g_01887
OG0001223	Prac.g_00082	Prbg.g_01889
OG0001224	Prac.g_00083	Prbg.g_01891
OG0001225	Prac.g_00085	Prbg.g_01893
OG0001226	Prac.g_00086	Prbg.g_01894
OG0001227	Prac.g_00087	Prbg.g_01895
OG0001228	Prac.g_00088	Prbg.g_01896
OG0001229	Prac.g_00089	Prbg.g_01897
OG0001230	Prac.g_00090	Prbg.g_01898
OG0001231	Prac.g_00091	Prbg.g_01899
OG0001232	Prac.g_00093	Prbg.g_01901
OG0001233	Prac.g_00094	Prbg.g_01902
OG0001234	Prac.g_00095	Prbg.g_01903
OG0001235	Prac.g_00096	Prbg.g_01904
OG0001236	Prac.g_00097	Prbg.g_01905
OG0001237	Prac.g_00099	Prbg.g_01908
OG0001238	Prac.g_00100	Prbg.g_01909
OG0001239	Prac.g_00103	Prbg.g_01913
OG0001240	Prac.g_00104	Prbg.g_01914
OG0001241	Prac.g_00105	Prbg.g_01915
OG0001242	Prac.g_00106	Prbg.g_01917
OG0001243	Prac.g_00107	Prbg.g_01918
OG0001244	Prac.g_00108	Prbg.g_01919
OG0001245	Prac.g_00109	Prbg.g_01920
OG0001246	Prac.g_00110	Prbg.g_01921
OG0001247	Prac.g_00111	Prbg.g_01922
OG0001248	Prac.g_00112	Prbg.g_01923
OG0001249	Prac.g_00113	Prbg.g_01924
OG0001250	Prac.g_00114	Prbg.g_01927
OG0001251	Prac.g_00115	Prbg.g_01928
OG0001252	Prac.g_00116	Prbg.g_01929
OG0001253	Prac.g_00117	Prbg.g_01930
OG0001254	Prac.g_00119	Prbg.g_01932
OG0001255	Prac.g_00120	Prbg.g_01933
OG0001256	Prac.g_00122	Prbg.g_01936
OG0001257	Prac.g_00123	Prbg.g_01937
OG0001258	Prac.g_00124	Prbg.g_01938
OG0001259	Prac.g_00126	Prbg.g_00758
OG0001260	Prac.g_00127	Prbg.g_00759
OG0001261	Prac.g_00128	Prbg.g_00760
OG0001262	Prac.g_00129	Prbg.g_00761
OG0001263	Prac.g_00130	Prbg.g_00762
OG0001264	Prac.g_00131	Prbg.g_00763
OG0001265	Prac.g_01950	Prbg.g_00764
OG0001266	Prac.g_01949	Prbg.g_00765
OG0001267	Prac.g_01948	Prbg.g_00766
OG0001268	Prac.g_01947	Prbg.g_00767
OG0001269	Prac.g_01839	Prbg.g_00862
OG0001270	Prac.g_01793	Prbg.g_00912
OG0001271	Prac.g_01780	Prbg.g_00927
OG0001272	Prac.g_01650	Prbg.g_00060
OG0001273	Prac.g_01201	Prbg.g_00116
OG0001274	Prac.g_01062	Prbg.g_00201
OG0001275	Prac.g_00873	Prbg.g_00217
OG0001276	Prac.g_00783	Prbg.g_00309
OG0001277	Prac.g_01522	Prbg.g_01249
OG0001278	Prac.g_01425	Prbg.g_01212
OG0001279	Prac.g_01385	Prbg.g_01083
OG0001280	Prac.g_01280	Prbg.g_01330
OG0001281	Prac.g_01232	Prbg.g_00358
OG0001282	Prac.g_01214	Prbg.g_00458
OG0001283	Prac.g_01209	Prbg.g_01536
OG0001284	Prac.g_01044	Prbg.g_00394
OG0001285	Prac.g_01001	Prbg.g_01504
OG0001286	Prac.g_00988	Prbg.g_01489
OG0001288	Prac.g_00371	Prbg.g_00634
OG0001289	Prac.g_00360	Prbg.g_00647
OG0001290	Prac.g_00319	Prbg.g_00367
OG0001291	Prac.g_00318	Prbg.g_00708
OG0001292	Prac.g_00313	Prbg.g_00726
OG0001293	Prac.g_00297	Prbg.g_01561
OG0001294	Prac.g_00285, Prac.g_00878	Prbg.g_01351
OG0001295	Prac.g_00279	Prbg.g_01609
OG0001296	Prac.g_00633	Prbg.g_01641
OG0001297	Prac.g_00629	Prbg.g_01645
OG0001298	Prac.g_00626	Prbg.g_01648
OG0001299	Prac.g_00479	Prbg.g_01718
OG0001300	Prac.g_00504	Prbg.g_01655
OG0001301	Prac.g_00023	Prbg.g_01827
OG0001302	Prac.g_00050	Prbg.g_01858
OG0001303	Prac.g_00081	Prbg.g_01888
OG0001304	Prac.g_00125	Prbg.g_01940
OG0001305	Prac.g_00875, Prac.g_01598	Prbg.g_00727
OG0001306	Prac.g_01110	Prbg.g_00157
OG0001307	Prac.g_01917	Prbg.g_00843
OG0001308	Prac.g_01860	Prbg.g_00798
OG0001309	Prac.g_01857	Prbg.g_00795
OG0001310	Prac.g_01855	Prbg.g_00793
OG0001311	Prac.g_01838	Prbg.g_00863
OG0001312	Prac.g_01812	Prbg.g_00893
OG0001313	Prac.g_01806	Prbg.g_00900
OG0001314	Prac.g_01731	Prbg.g_00978
OG0001315	Prac.g_01687	Prbg.g_01026
OG0001317	Prac.g_01160	Prbg.g_00457
OG0001318	Prac.g_00734	Prbg.g_01420
OG0001320	Prac.g_01265	Prbg.g_01243
OG0001321	Prac.g_01260	Prbg.g_01238
OG0001322	Prac.g_01223	Prbg.g_01926
OG0001323	Prac.g_01036	Prbg.g_01890
OG0001324	Prac.g_01033	Prbg.g_00404
OG0001325	Prac.g_01026	Prbg.g_00007
OG0001326	Prac.g_00957	Prbg.g_01453
OG0001327	Prac.g_00201	Prbg.g_00503
OG0001328	Prac.g_00315	Prbg.g_00142
OG0001329	Prac.g_00602	Prbg.g_01673
OG0001330	Prac.g_00568	Prbg.g_01708
OG0001331	Prac.g_00019	Prbg.g_01823
OG0001332	Prac.g_01790	Prbg.g_00915
OG0001333	Prac.g_01692	Prbg.g_01020
OG0001334	Prac.g_01078	Prbg.g_00714
OG0001335	Prac.g_01240	Prbg.g_01072
OG0001336	Prac.g_01220	Prbg.g_01055
OG0001337	Prac.g_01206	Prbg.g_00442
OG0001338	Prac.g_00153	Prbg.g_00697
OG0001339	Prac.g_00180	Prbg.g_00482
OG0001340	Prac.g_00237	Prbg.g_01935
OG0001341	Prac.g_00322	Prbg.g_00680
OG0001342	Prac.g_00311	Prbg.g_01591, Prbg.g_01623
OG0001343	Prac.g_00628	Prbg.g_01646
OG0001344	Prac.g_00579	Prbg.g_01697
OG0001346	Prac.g_00043	Prbg.g_01849
OG0001347	Prac.g_00079	Prbg.g_01886
OG0001348	Prac.g_01803	Prbg.g_00902
OG0001349	Prac.g_01813	Prbg.g_00892
OG0001350	Prac.g_01786	Prbg.g_00496
OG0001351	Prac.g_01727	Prbg.g_00982
OG0001352	Prac.g_01682	Prbg.g_01031
OG0001353	Prac.g_01670	Prbg.g_01044
OG0001354	Prac.g_01651	Prbg.g_00059
OG0001355	Prac.g_01195	Prbg.g_00122
OG0001357	Prac.g_01113	Prbg.g_00154
OG0001358	Prac.g_01072	Prbg.g_00191
OG0001359	Prac.g_01058	Prbg.g_00205
OG0001360	Prac.g_00862	Prbg.g_00228
OG0001362	Prac.g_00796	Prbg.g_00295
OG0001363	Prac.g_00668	Prbg.g_01006
OG0001364	Prac.g_01903, Prac.g_01492	Prbg.g_01250
OG0001365	Prac.g_01435	Prbg.g_01202
OG0001366	Prac.g_01403	Prbg.g_01060
OG0001367	Prac.g_01300	Prbg.g_01315
OG0001368	Prac.g_01281	Prbg.g_01329
OG0001369	Prac.g_01014	Prbg.g_00754
OG0001370	Prac.g_01013	Prbg.g_00755
OG0001371	Prac.g_00935	Prbg.g_01432
OG0001373	Prac.g_00341	Prbg.g_00666
OG0001374	Prac.g_00474	Prbg.g_00813
OG0001375	Prac.g_00588	Prbg.g_01687
OG0001378	Prac.g_01279	Prbg.g_01331
OG0001379	Prac.g_01864	Prbg.g_00803
OG0001380	Prac.g_01863	Prbg.g_00801
OG0001381	Prac.g_01844	Prbg.g_00783
OG0001382	Prac.g_01796	Prbg.g_00910
OG0001383	Prac.g_01696	Prbg.g_01016
OG0001384	Prac.g_01675	Prbg.g_01040
OG0001385	Prac.g_01659	Prbg.g_00052
OG0001386	Prac.g_01172	Prbg.g_00632
OG0001389	Prac.g_01093	Prbg.g_00177
OG0001390	Prac.g_01085	Prbg.g_00183
OG0001392	Prac.g_00860	Prbg.g_00230
OG0001393	Prac.g_00853	Prbg.g_00238
OG0001394	Prac.g_00705	Prbg.g_01389
OG0001395	Prac.g_00697	Prbg.g_01115
OG0001396	Prac.g_00695	Prbg.g_01117
OG0001397	Prac.g_00689	Prbg.g_01123
OG0001398	Prac.g_01555	Prbg.g_01372
OG0001399	Prac.g_01490	Prbg.g_01253
OG0001400	Prac.g_01404	Prbg.g_01059
OG0001401	Prac.g_01402	Prbg.g_01061
OG0001402	Prac.g_01379	Prbg.g_01089
OG0001403	Prac.g_01376	Prbg.g_01092
OG0001404	Prac.g_01296	Prbg.g_01612
OG0001405	Prac.g_01271	Prbg.g_01342
OG0001406	Prac.g_01252	Prbg.g_01230
OG0001407	Prac.g_01242	Prbg.g_01051
OG0001408	Prac.g_01234	Prbg.g_01558
OG0001409	Prac.g_01226	Prbg.g_00002
OG0001410	Prac.g_00999	Prbg.g_01501
OG0001411	Prac.g_00155	Prbg.g_00396
OG0001412	Prac.g_00176	Prbg.g_00478
OG0001413	Prac.g_00208	Prbg.g_01345
OG0001414	Prac.g_00218	Prbg.g_00530
OG0001415	Prac.g_00372	Prbg.g_00633
OG0001416	Prac.g_00369	Prbg.g_00636
OG0001417	Prac.g_00321	Prbg.g_00681
OG0001418	Prac.g_00308	Prbg.g_01571
OG0001420	Prac.g_00142	Prbg.g_00415
OG0001421	Prac.g_01346	Prbg.g_01267
OG0001424	Prac.g_01869	Prbg.g_01539
OG0001426	Prac.g_01170	Prbg.g_01346
OG0001428	Prac.g_01524	Prbg.g_00421
OG0001429	Prac.g_01512	Prbg.g_00395
OG0001430	Prac.g_01486	Prbg.g_01259
OG0001431	Prac.g_01400	Prbg.g_01063
OG0001432	Prac.g_01395	Prbg.g_01068
OG0001433	Prac.g_01237	Prbg.g_00412
OG0001434	Prac.g_01012	Prbg.g_00416
OG0001435	Prac.g_00923	Prbg.g_00684
OG0001436	Prac.g_00302	Prbg.g_01554
OG0001437	Prac.g_00295	Prbg.g_00712
OG0001439	Prac.g_00634	Prbg.g_00429
OG0001440	Prac.g_01161	Prbg.g_01586
OG0001442	Prac.g_01288	Prbg.g_00012
OG0001443	Prac.g_01236	Prbg.g_00004
OG0001444	Prac.g_01233	Prbg.g_01557
OG0001445	Prac.g_00310	Prbg.g_01522
OG0001446	Prac.g_00900	Prbg.g_01638
OG0001451	Prac.g_01002	Prbg.g_01505
OG0001452	Prac.g_00966	Prbg.g_01466
OG0001453	Prac.g_00143	Prbg.g_00742
OG0001454	Prac.g_00145	Prbg.g_00743
OG0001455	Prac.g_00146	Prbg.g_01512
OG0001460	Prac.g_01167	Prbg.g_00175
OG0001462	Prac.g_01143	Prbg.g_01537
OG0001465	Prac.g_00784, Prac.g_01965	Prbg.g_00308
OG0001466	Prac.g_00669	Prbg.g_01148
OG0001467	Prac.g_01497	Prbg.g_00524
OG0001469	Prac.g_01413	Prbg.g_00362
OG0001470	Prac.g_01289	Prbg.g_01526
OG0001471	Prac.g_01243	Prbg.g_00181
OG0001474	Prac.g_00148	Prbg.g_01550
OG0001478	Prac.g_00012	Prbg.g_01814
OG0001479	Prac.g_00987	Prbg.g_01488
OG0001484	Prac.g_01120	Prbg.g_00432
OG0001486	Prac.g_01406	Prbg.g_01252
OG0001487	Prac.g_01354	Prbg.g_01379
OG0001495	Prac.g_00275, Prac.g_01577	Prbg.g_00748
OG0001497	Prac.g_00259	Prbg.g_00808
OG0001498	Prac.g_00472	Prbg.g_01710
OG0001499	Prac.g_00494	Prbg.g_00375
OG0001503	Prac.g_01758	Prbg.g_00950
OG0001504	Prac.g_01132	Prbg.g_01712
OG0001508	Prac.g_01446	Prbg.g_01189
OG0001509	Prac.g_01443	Prbg.g_01193
OG0001524	Prac.g_00915	Prbg.g_00732
OG0001525	Prac.g_01219	Prbg.g_01533
OG0001535	Prac.g_01146	Prbg.g_00728
OG0001536	Prac.g_00899	Prbg.g_01637
OG0001537	Prac.g_00475	Prbg.g_00812
OG0001541	Prac.g_01397	Prbg.g_01066
OG0001556	Prac.g_00264	Prbg.g_00555
OG0001559	Prac.g_00907	Prbg.g_00731
OG0001560	Prac.g_01388	Prbg.g_01080
OG0001570	Prac.g_01086	Prbg.g_00182
OG0001588	Prac.g_00911	Prbg.g_00406
OG0001592	Prac.g_00260	Prbg.g_00567
OG0001593	Prac.g_00268	Prbg.g_00558
OG0001601	Prac.g_00887	Prbg.g_00525
OG0001626	Prac.g_00190	Prbg.g_00573
OG0001631	Prac.g_00781	Prbg.g_01600, Prbg.g_01618
OG0001702	Prac.g_00435	Prbg.g_00145
OG0001827	Prac.g_00895	Prbg.g_01587
OG0001870	Prac.g_00888	Prbg.g_00527
OG0001875	Prac.g_01899	Prbg.g_01597
OG0001903	Prac.g_00271	Prbg.g_00560
OG0001946	Prac.g_00265	Prbg.g_00556
OG0001957	Prac.g_00658, Prac.g_00193	Prbg.g_00009
OG0001958	Prac.g_00436	Prbg.g_00499
OG0001959	Prac.g_00437	Prbg.g_00498
OG0001960	Prac.g_00438	Prbg.g_00497
OG0001961	Prac.g_01599	Prbg.g_00747
OG0002020	Prac.g_00243	Prbg.g_00572
