Orthogroup	Prac	Praz
OG0001152	Prac.g_00555	Praz.g_00255
OG0001153	Prac.g_00556	Praz.g_00254
OG0001154	Prac.g_00557	Praz.g_00253
OG0001155	Prac.g_00558	Praz.g_00252
OG0001156	Prac.g_00559	Praz.g_00251
OG0001157	Prac.g_00561	Praz.g_00249
OG0001158	Prac.g_00562	Praz.g_00248
OG0001159	Prac.g_00563	Praz.g_00247
OG0001160	Prac.g_00564	Praz.g_00246
OG0001161	Prac.g_00005	Praz.g_00242
OG0001162	Prac.g_00006	Praz.g_00241
OG0001163	Prac.g_00007	Praz.g_00240
OG0001164	Prac.g_00008	Praz.g_00239
OG0001165	Prac.g_00009	Praz.g_00238
OG0001166	Prac.g_00010	Praz.g_00237
OG0001167	Prac.g_00011	Praz.g_00236
OG0001168	Prac.g_00013	Praz.g_00234
OG0001169	Prac.g_00014	Praz.g_00233
OG0001170	Prac.g_00016	Praz.g_00231
OG0001171	Prac.g_00017	Praz.g_00230
OG0001172	Prac.g_00018	Praz.g_00229
OG0001173	Prac.g_00020	Praz.g_00227
OG0001174	Prac.g_00022	Praz.g_00225
OG0001175	Prac.g_00024	Praz.g_00223
OG0001176	Prac.g_00025	Praz.g_00222
OG0001177	Prac.g_00027	Praz.g_00220
OG0001178	Prac.g_00028	Praz.g_00219
OG0001179	Prac.g_00029	Praz.g_00218
OG0001180	Prac.g_00030	Praz.g_00217
OG0001181	Prac.g_00031	Praz.g_00216
OG0001182	Prac.g_00032	Praz.g_00215
OG0001183	Prac.g_00033	Praz.g_00214
OG0001184	Prac.g_00034	Praz.g_00213
OG0001185	Prac.g_00035	Praz.g_00212
OG0001186	Prac.g_00036	Praz.g_00211
OG0001187	Prac.g_00037	Praz.g_00210
OG0001188	Prac.g_00038	Praz.g_00209
OG0001189	Prac.g_00039	Praz.g_00207
OG0001190	Prac.g_00040	Praz.g_00206
OG0001191	Prac.g_00042	Praz.g_00204
OG0001192	Prac.g_00044	Praz.g_00202
OG0001193	Prac.g_00045	Praz.g_00201
OG0001194	Prac.g_00046	Praz.g_00200
OG0001195	Prac.g_00047	Praz.g_00199
OG0001196	Prac.g_00049	Praz.g_00197
OG0001197	Prac.g_00051	Praz.g_00194
OG0001198	Prac.g_00052	Praz.g_00193
OG0001199	Prac.g_00053	Praz.g_00192
OG0001200	Prac.g_00054	Praz.g_00191
OG0001201	Prac.g_00055	Praz.g_00190
OG0001202	Prac.g_00056	Praz.g_00189
OG0001203	Prac.g_00058	Praz.g_00187
OG0001204	Prac.g_00061	Praz.g_00184
OG0001205	Prac.g_00062	Praz.g_00183
OG0001206	Prac.g_00063	Praz.g_00181
OG0001207	Prac.g_00064	Praz.g_00180
OG0001208	Prac.g_00065	Praz.g_00179
OG0001209	Prac.g_00066	Praz.g_00178
OG0001210	Prac.g_00067	Praz.g_00177
OG0001211	Prac.g_00068	Praz.g_00176
OG0001212	Prac.g_00069	Praz.g_00175
OG0001213	Prac.g_00070	Praz.g_00174
OG0001214	Prac.g_00071	Praz.g_00173
OG0001215	Prac.g_00072	Praz.g_00172
OG0001216	Prac.g_00073	Praz.g_00171
OG0001217	Prac.g_00074	Praz.g_00170
OG0001218	Prac.g_00075	Praz.g_00169
OG0001219	Prac.g_00076	Praz.g_00168
OG0001220	Prac.g_00077	Praz.g_00167
OG0001221	Prac.g_00078	Praz.g_00166
OG0001222	Prac.g_00080	Praz.g_00164
OG0001223	Prac.g_00082	Praz.g_00162
OG0001224	Prac.g_00083	Praz.g_00161
OG0001225	Prac.g_00085	Praz.g_00159
OG0001226	Prac.g_00086	Praz.g_00158
OG0001227	Prac.g_00087	Praz.g_00157
OG0001228	Prac.g_00088	Praz.g_00156
OG0001229	Prac.g_00089	Praz.g_00155
OG0001230	Prac.g_00090	Praz.g_00154
OG0001231	Prac.g_00091	Praz.g_00153
OG0001232	Prac.g_00093	Praz.g_00151
OG0001233	Prac.g_00094	Praz.g_00150
OG0001234	Prac.g_00095	Praz.g_00149
OG0001235	Prac.g_00096	Praz.g_00148
OG0001236	Prac.g_00097	Praz.g_00147
OG0001237	Prac.g_00099	Praz.g_00144
OG0001238	Prac.g_00100	Praz.g_00143
OG0001239	Prac.g_00103	Praz.g_00140
OG0001240	Prac.g_00104	Praz.g_00139
OG0001241	Prac.g_00105	Praz.g_00138
OG0001242	Prac.g_00106	Praz.g_00137
OG0001243	Prac.g_00107	Praz.g_00136
OG0001244	Prac.g_00108	Praz.g_00135
OG0001245	Prac.g_00109	Praz.g_00134
OG0001246	Prac.g_00110	Praz.g_00133
OG0001247	Prac.g_00111	Praz.g_00132
OG0001248	Prac.g_00112	Praz.g_00131
OG0001249	Prac.g_00113	Praz.g_00130
OG0001250	Prac.g_00114	Praz.g_00129
OG0001251	Prac.g_00115	Praz.g_00128
OG0001252	Prac.g_00116	Praz.g_00127
OG0001253	Prac.g_00117	Praz.g_00126
OG0001254	Prac.g_00119	Praz.g_00124
OG0001255	Prac.g_00120	Praz.g_00123
OG0001256	Prac.g_00122	Praz.g_00121
OG0001257	Prac.g_00123	Praz.g_00120
OG0001258	Prac.g_00124	Praz.g_00119
OG0001259	Prac.g_00126	Praz.g_00117
OG0001260	Prac.g_00127	Praz.g_00357
OG0001261	Prac.g_00128	Praz.g_00358
OG0001262	Prac.g_00129	Praz.g_00359
OG0001263	Prac.g_00130	Praz.g_00360
OG0001264	Prac.g_00131	Praz.g_00361
OG0001265	Prac.g_01950	Praz.g_00362
OG0001266	Prac.g_01949	Praz.g_00363
OG0001267	Prac.g_01948	Praz.g_00364
OG0001268	Prac.g_01947	Praz.g_00365
OG0001269	Prac.g_01839	Praz.g_00452
OG0001270	Prac.g_01793	Praz.g_00498
OG0001271	Prac.g_01780	Praz.g_00510
OG0001272	Prac.g_01650	Praz.g_00639
OG0001273	Prac.g_01201	Praz.g_00690
OG0001274	Prac.g_01062	Praz.g_01846
OG0001275	Prac.g_00873	Praz.g_01830
OG0001276	Prac.g_00783	Praz.g_01740
OG0001277	Prac.g_01522	Praz.g_01568
OG0001278	Prac.g_01425	Praz.g_01461
OG0001279	Prac.g_01385	Praz.g_01409
OG0001280	Prac.g_01280	Praz.g_01301
OG0001281	Prac.g_01232	Praz.g_00090
OG0001282	Prac.g_01214	Praz.g_00107
OG0001283	Prac.g_01209	Praz.g_00112
OG0001284	Prac.g_01044	Praz.g_00058
OG0001285	Prac.g_01001	Praz.g_00008
OG0001286	Prac.g_00988	Praz.g_00758
OG0001287	Prac.g_00257	Praz.g_01095
OG0001288	Prac.g_00371	Praz.g_01001
OG0001289	Prac.g_00360	Praz.g_00990
OG0001290	Prac.g_00319	Praz.g_00948
OG0001291	Prac.g_00318	Praz.g_00947
OG0001292	Prac.g_00313	Praz.g_00942
OG0001293	Prac.g_00297	Praz.g_00924
OG0001294	Prac.g_00285	Praz.g_00914
OG0001295	Prac.g_00279	Praz.g_00903
OG0001296	Prac.g_00633	Praz.g_00885
OG0001297	Prac.g_00629	Praz.g_00881
OG0001298	Prac.g_00626	Praz.g_00878
OG0001299	Prac.g_00479	Praz.g_00332
OG0001300	Prac.g_00504	Praz.g_00307
OG0001301	Prac.g_00023	Praz.g_00224
OG0001302	Prac.g_00050	Praz.g_00195
OG0001303	Prac.g_00081	Praz.g_00163
OG0001304	Prac.g_00125	Praz.g_00118
OG0001306	Prac.g_01110	Praz.g_01891
OG0001307	Prac.g_01917	Praz.g_00395
OG0001308	Prac.g_01860	Praz.g_00431
OG0001309	Prac.g_01857	Praz.g_00434
OG0001310	Prac.g_01855	Praz.g_00436
OG0001311	Prac.g_01838	Praz.g_00453
OG0001312	Prac.g_01812	Praz.g_00479
OG0001313	Prac.g_01806	Praz.g_00485
OG0001314	Prac.g_01731	Praz.g_00559
OG0001315	Prac.g_01687	Praz.g_00603
OG0001317	Prac.g_01160	Praz.g_00801
OG0001318	Prac.g_00734	Praz.g_01693
OG0001320	Prac.g_01265	Praz.g_01285
OG0001321	Prac.g_01260	Praz.g_01280
OG0001322	Prac.g_01223	Praz.g_00098
OG0001323	Prac.g_01036	Praz.g_00046
OG0001324	Prac.g_01033	Praz.g_00042
OG0001325	Prac.g_01026	Praz.g_00035
OG0001326	Prac.g_00957	Praz.g_00726
OG0001327	Prac.g_00201	Praz.g_01155
OG0001328	Prac.g_00315	Praz.g_00944
OG0001329	Prac.g_00602	Praz.g_00854
OG0001330	Prac.g_00568	Praz.g_00820
OG0001331	Prac.g_00019	Praz.g_00228
OG0001332	Prac.g_01790	Praz.g_00501
OG0001333	Prac.g_01692	Praz.g_00598
OG0001334	Prac.g_01078	Praz.g_01861
OG0001335	Prac.g_01240	Praz.g_00082
OG0001336	Prac.g_01220	Praz.g_00101
OG0001337	Prac.g_01206	Praz.g_00115
OG0001338	Prac.g_00153	Praz.g_01206
OG0001339	Prac.g_00180	Praz.g_01175
OG0001340	Prac.g_00237	Praz.g_01119
OG0001341	Prac.g_00322	Praz.g_00951
OG0001342	Prac.g_00311	Praz.g_00940
OG0001343	Prac.g_00628	Praz.g_00880
OG0001346	Prac.g_00043	Praz.g_00203
OG0001347	Prac.g_00079	Praz.g_00165
OG0001348	Prac.g_01803	Praz.g_00488
OG0001349	Prac.g_01813	Praz.g_00478
OG0001350	Prac.g_01786	Praz.g_00504
OG0001351	Prac.g_01727	Praz.g_00563
OG0001352	Prac.g_01682	Praz.g_00608
OG0001353	Prac.g_01670	Praz.g_00620
OG0001354	Prac.g_01651	Praz.g_00638
OG0001355	Prac.g_01195	Praz.g_00341
OG0001356	Prac.g_01155	Praz.g_00796
OG0001357	Prac.g_01113	Praz.g_01894
OG0001358	Prac.g_01072	Praz.g_01856
OG0001359	Prac.g_01058	Praz.g_01842
OG0001360	Prac.g_00862	Praz.g_01819
OG0001362	Prac.g_00796	Praz.g_01752
OG0001363	Prac.g_00668	Praz.g_01627
OG0001364	Prac.g_01492	Praz.g_01528
OG0001365	Prac.g_01435	Praz.g_01471
OG0001366	Prac.g_01403	Praz.g_01426
OG0001367	Prac.g_01300	Praz.g_01322
OG0001368	Prac.g_01281	Praz.g_01302
OG0001369	Prac.g_01014	Praz.g_00021
OG0001370	Prac.g_01013	Praz.g_00020
OG0001371	Prac.g_00935	Praz.g_00704
OG0001373	Prac.g_00341	Praz.g_00971
OG0001374	Prac.g_00474	Praz.g_00337
OG0001375	Prac.g_00588	Praz.g_00840
OG0001376	Prac.g_00493	Praz.g_00318
OG0001378	Prac.g_01279	Praz.g_01300
OG0001379	Prac.g_01864	Praz.g_00427
OG0001380	Prac.g_01863	Praz.g_00428
OG0001381	Prac.g_01844	Praz.g_00447
OG0001382	Prac.g_01796	Praz.g_00495
OG0001383	Prac.g_01696	Praz.g_00594
OG0001384	Prac.g_01675	Praz.g_00616
OG0001385	Prac.g_01659	Praz.g_00631
OG0001386	Prac.g_01172	Praz.g_00813
OG0001389	Prac.g_01093	Praz.g_01874
OG0001390	Prac.g_01085	Praz.g_01868
OG0001391	Prac.g_00867	Praz.g_01824
OG0001392	Prac.g_00860	Praz.g_01817
OG0001393	Prac.g_00853	Praz.g_01809
OG0001394	Prac.g_00705	Praz.g_01664
OG0001395	Prac.g_00697	Praz.g_01656
OG0001396	Prac.g_00695	Praz.g_01654
OG0001397	Prac.g_00689	Praz.g_01648
OG0001398	Prac.g_01555	Praz.g_01602
OG0001399	Prac.g_01490	Praz.g_01526
OG0001400	Prac.g_01404	Praz.g_01427
OG0001401	Prac.g_01402	Praz.g_01425
OG0001402	Prac.g_01379	Praz.g_01403
OG0001403	Prac.g_01376	Praz.g_01400
OG0001404	Prac.g_01296	Praz.g_01318
OG0001405	Prac.g_01271	Praz.g_01291
OG0001406	Prac.g_01252	Praz.g_00070
OG0001407	Prac.g_01242	Praz.g_00080
OG0001408	Prac.g_01234	Praz.g_00088
OG0001409	Prac.g_01226	Praz.g_00095
OG0001410	Prac.g_00999	Praz.g_00006
OG0001411	Prac.g_00155	Praz.g_01203
OG0001412	Prac.g_00176	Praz.g_01179
OG0001413	Prac.g_00208	Praz.g_01148
OG0001414	Prac.g_00218	Praz.g_01138
OG0001415	Prac.g_00372	Praz.g_01002
OG0001416	Prac.g_00369	Praz.g_00999
OG0001417	Prac.g_00321	Praz.g_00950
OG0001418	Prac.g_00308	Praz.g_00936
OG0001420	Prac.g_00142	Praz.g_01240
OG0001421	Prac.g_01346	Praz.g_01369
OG0001422	Prac.g_00892	Praz.g_00693
OG0001424	Prac.g_01869	Praz.g_00422
OG0001425	Prac.g_01605	Praz.g_00683
OG0001426	Prac.g_01170	Praz.g_00811
OG0001427	Prac.g_00851	Praz.g_01807
OG0001428	Prac.g_01524	Praz.g_01570
OG0001429	Prac.g_01512	Praz.g_01557
OG0001430	Prac.g_01486	Praz.g_01522
OG0001431	Prac.g_01400	Praz.g_01423
OG0001432	Prac.g_01395	Praz.g_01419
OG0001433	Prac.g_01237	Praz.g_00085
OG0001434	Prac.g_01012	Praz.g_00019
OG0001435	Prac.g_00923	Praz.g_01938
OG0001436	Prac.g_00302	Praz.g_00930
OG0001438	Prac.g_00121	Praz.g_00122
OG0001440	Prac.g_01161	Praz.g_00802
OG0001442	Prac.g_01288	Praz.g_01309
OG0001443	Prac.g_01236	Praz.g_00086
OG0001444	Prac.g_01233	Praz.g_00089
OG0001445	Prac.g_00310	Praz.g_00938
OG0001446	Prac.g_00900	Praz.g_01548
OG0001448	Prac.g_00751	Praz.g_01710
OG0001449	Prac.g_01041	Praz.g_00055
OG0001450	Prac.g_01024	Praz.g_00032
OG0001451	Prac.g_01002	Praz.g_00009
OG0001452	Prac.g_00966	Praz.g_00735
OG0001453	Prac.g_00143	Praz.g_01248
OG0001454	Prac.g_00145	Praz.g_01246
OG0001455	Prac.g_00146	Praz.g_01245
OG0001457	Prac.g_00261	Praz.g_01060
OG0001459	Prac.g_00282	Praz.g_00906
OG0001460	Prac.g_01167	Praz.g_00808
OG0001461	Prac.g_01157	Praz.g_00798
OG0001462	Prac.g_01143	Praz.g_00782
OG0001464	Prac.g_00813	Praz.g_01769
OG0001466	Prac.g_00669	Praz.g_01628
OG0001467	Prac.g_01497	Praz.g_01533
OG0001469	Prac.g_01413	Praz.g_01449
OG0001470	Prac.g_01289	Praz.g_01310
OG0001471	Prac.g_01243	Praz.g_00079
OG0001472	Prac.g_01238	Praz.g_00084
OG0001473	Prac.g_01235	Praz.g_00087
OG0001474	Prac.g_00148	Praz.g_01211
OG0001476	Prac.g_00414	Praz.g_01044
OG0001478	Prac.g_00012	Praz.g_00235
OG0001479	Prac.g_00987	Praz.g_00757
OG0001480	Prac.g_00287	Praz.g_01622
OG0001480	Prac.g_00921	Praz.g_01937
OG0001482	Prac.g_01611	Praz.g_00677
OG0001483	Prac.g_00158	Praz.g_01199
OG0001484	Prac.g_01120	Praz.g_01909
OG0001485	Prac.g_01414	Praz.g_01450
OG0001486	Prac.g_01406	Praz.g_01441
OG0001487	Prac.g_01354	Praz.g_01377
OG0001488	Prac.g_01247	Praz.g_00075
OG0001489	Prac.g_01246	Praz.g_00076
OG0001490	Prac.g_01245	Praz.g_00077
OG0001491	Prac.g_01239	Praz.g_00083
OG0001492	Prac.g_01211	Praz.g_00110
OG0001493	Prac.g_01047	Praz.g_00061
OG0001494	Prac.g_00969	Praz.g_00738
OG0001495	Prac.g_00275	Praz.g_00892
OG0001497	Prac.g_00259	Praz.g_01094
OG0001498	Prac.g_00472	Praz.g_00339
OG0001499	Prac.g_00494	Praz.g_00317
OG0001503	Prac.g_01758	Praz.g_00532
OG0001504	Prac.g_01132	Praz.g_00771
OG0001505	Prac.g_01530	Praz.g_01577
OG0001507	Prac.g_01500	Praz.g_01536
OG0001508	Prac.g_01446	Praz.g_01483
OG0001509	Prac.g_01443	Praz.g_01479
OG0001510	Prac.g_01412	Praz.g_01448
OG0001511	Prac.g_00643	Praz.g_01439
OG0001512	Prac.g_00644	Praz.g_01438
OG0001513	Prac.g_00645	Praz.g_01437
OG0001514	Prac.g_00646	Praz.g_01436
OG0001515	Prac.g_00647	Praz.g_01435
OG0001516	Prac.g_00648	Praz.g_01434
OG0001517	Prac.g_00649	Praz.g_01433
OG0001518	Prac.g_00650	Praz.g_01432
OG0001519	Prac.g_00651	Praz.g_01431
OG0001520	Prac.g_00652	Praz.g_01430
OG0001521	Prac.g_00653	Praz.g_01429
OG0001522	Prac.g_00654	Praz.g_01428
OG0001525	Prac.g_01219	Praz.g_00102
OG0001526	Prac.g_01003	Praz.g_00010
OG0001529	Prac.g_00004	Praz.g_00243
OG0001531	Prac.g_01306	Praz.g_01328
OG0001532	Prac.g_01248	Praz.g_00074
OG0001533	Prac.g_01229	Praz.g_00093
OG0001534	Prac.g_01952	Praz.g_01233
OG0001535	Prac.g_01146	Praz.g_00785
OG0001536	Prac.g_00899	Praz.g_01549
OG0001537	Prac.g_00475	Praz.g_00336
OG0001539	Prac.g_01870	Praz.g_00421
OG0001540	Prac.g_01088	Praz.g_01869
OG0001542	Prac.g_01043	Praz.g_00057
OG0001543	Prac.g_00909	Praz.g_01276
OG0001547	Prac.g_01912	Praz.g_00399
OG0001548	Prac.g_00642	Praz.g_00770
OG0001549	Prac.g_00304	Praz.g_00932
OG0001551	Prac.g_01045	Praz.g_00059
OG0001552	Prac.g_00150	Praz.g_01209
OG0001553	Prac.g_00162	Praz.g_01194
OG0001554	Prac.g_00163	Praz.g_01193
OG0001556	Prac.g_00264	Praz.g_01085
OG0001557	Prac.g_00306	Praz.g_00934
OG0001558	Prac.g_00296	Praz.g_00923
OG0001565	Prac.g_01805	Praz.g_00486
OG0001566	Prac.g_01624	Praz.g_00664
OG0001567	Prac.g_01165	Praz.g_00806
OG0001568	Prac.g_01144	Praz.g_00783
OG0001569	Prac.g_01090	Praz.g_01871
OG0001571	Prac.g_01075	Praz.g_01859
OG0001572	Prac.g_00694	Praz.g_01653
OG0001574	Prac.g_01517	Praz.g_01565
OG0001575	Prac.g_01504	Praz.g_01544
OG0001576	Prac.g_01295	Praz.g_01316
OG0001577	Prac.g_01290	Praz.g_01311
OG0001578	Prac.g_01231	Praz.g_00091
OG0001579	Prac.g_01230	Praz.g_00092
OG0001580	Prac.g_01227	Praz.g_00094
OG0001581	Prac.g_01224	Praz.g_00097
OG0001582	Prac.g_01218	Praz.g_00103
OG0001583	Prac.g_01048	Praz.g_00062
OG0001584	Prac.g_01038	Praz.g_00052
OG0001585	Prac.g_01030	Praz.g_00039
OG0001586	Prac.g_01022	Praz.g_00029
OG0001587	Prac.g_01019	Praz.g_00026
OG0001589	Prac.g_00140	Praz.g_01214
OG0001590	Prac.g_00214	Praz.g_01142
OG0001591	Prac.g_00216	Praz.g_01140
OG0001592	Prac.g_00260	Praz.g_01061
OG0001593	Prac.g_00268	Praz.g_01082
OG0001594	Prac.g_00328	Praz.g_00958
OG0001595	Prac.g_00327	Praz.g_00956
OG0001596	Prac.g_00326	Praz.g_00955
OG0001597	Prac.g_00316	Praz.g_00945
OG0001598	Prac.g_00059	Praz.g_00186
OG0001603	Prac.g_01600	Praz.g_00688
OG0001604	Prac.g_01171	Praz.g_00812
OG0001606	Prac.g_01077	Praz.g_01860
OG0001607	Prac.g_00665	Praz.g_01624
OG0001608	Prac.g_01518	Praz.g_01566
OG0001609	Prac.g_01410	Praz.g_01446
OG0001610	Prac.g_01398	Praz.g_01421
OG0001611	Prac.g_01009	Praz.g_00016
OG0001612	Prac.g_01008	Praz.g_00015
OG0001613	Prac.g_01007	Praz.g_00014
OG0001614	Prac.g_01006	Praz.g_00013
OG0001617	Prac.g_00278	Praz.g_00902
OG0001618	Prac.g_00612	Praz.g_00864
OG0001620	Prac.g_01194	Praz.g_00342
OG0001622	Prac.g_01166	Praz.g_00807
OG0001623	Prac.g_00670	Praz.g_01629
OG0001624	Prac.g_01535	Praz.g_01582
OG0001625	Prac.g_00137	Praz.g_01217
OG0001626	Prac.g_00190	Praz.g_01165
OG0001628	Prac.g_00206	Praz.g_01150
OG0001630	Prac.g_00241	Praz.g_01105
OG0001632	Prac.g_01509	Praz.g_01555
OG0001635	Prac.g_01197	Praz.g_01934
OG0001636	Prac.g_00696	Praz.g_01655
OG0001637	Prac.g_01407	Praz.g_01442
OG0001638	Prac.g_01953	Praz.g_01235
OG0001639	Prac.g_00135	Praz.g_01221
OG0001640	Prac.g_00303	Praz.g_00931
OG0001641	Prac.g_00286	Praz.g_00915
OG0001651	Prac.g_01875	Praz.g_00420
OG0001652	Prac.g_01750	Praz.g_00540
OG0001653	Prac.g_01168	Praz.g_00809
OG0001654	Prac.g_01135	Praz.g_00776
OG0001655	Prac.g_01134	Praz.g_00775
OG0001656	Prac.g_01133	Praz.g_00773
OG0001657	Prac.g_01079	Praz.g_01862
OG0001658	Prac.g_01561	Praz.g_01608
OG0001659	Prac.g_01528	Praz.g_01573
OG0001660	Prac.g_01526	Praz.g_01572
OG0001661	Prac.g_01503	Praz.g_01543
OG0001662	Prac.g_01501	Praz.g_01537
OG0001663	Prac.g_01499	Praz.g_01535
OG0001664	Prac.g_01470	Praz.g_01507
OG0001665	Prac.g_01419	Praz.g_01455
OG0001666	Prac.g_01409	Praz.g_01444
OG0001667	Prac.g_01408	Praz.g_01443
OG0001668	Prac.g_01372	Praz.g_01396
OG0001669	Prac.g_01294	Praz.g_01315
OG0001670	Prac.g_01291	Praz.g_01312
OG0001671	Prac.g_01286	Praz.g_01307
OG0001672	Prac.g_01269	Praz.g_01289
OG0001673	Prac.g_01268	Praz.g_01288
OG0001674	Prac.g_01244	Praz.g_00078
OG0001675	Prac.g_01241	Praz.g_00081
OG0001676	Prac.g_01222	Praz.g_00099
OG0001677	Prac.g_01221	Praz.g_00100
OG0001678	Prac.g_01215	Praz.g_00106
OG0001679	Prac.g_01210	Praz.g_00111
OG0001680	Prac.g_01208	Praz.g_00113
OG0001681	Prac.g_01032	Praz.g_00041
OG0001682	Prac.g_01027	Praz.g_00036
OG0001683	Prac.g_01025	Praz.g_00033
OG0001684	Prac.g_01010	Praz.g_00017
OG0001685	Prac.g_00938	Praz.g_00707
OG0001686	Prac.g_00930	Praz.g_00699
OG0001687	Prac.g_00879	Praz.g_01238
OG0001688	Prac.g_00156	Praz.g_01202
OG0001689	Prac.g_00160	Praz.g_01196
OG0001692	Prac.g_00329	Praz.g_00959
OG0001693	Prac.g_00323	Praz.g_00952
OG0001694	Prac.g_00320	Praz.g_00949
OG0001695	Prac.g_00314	Praz.g_00943
OG0001696	Prac.g_00307	Praz.g_00935
OG0001697	Prac.g_00305	Praz.g_00933
OG0001699	Prac.g_00620	Praz.g_00872
OG0001700	Prac.g_00098	Praz.g_00146
OG0001701	Prac.g_00002	Praz.g_01161
OG0001707	Prac.g_01532	Praz.g_01579
OG0001708	Prac.g_01514	Praz.g_01559
OG0001709	Prac.g_01502	Praz.g_01542
OG0001710	Prac.g_01293	Praz.g_01314
OG0001711	Prac.g_01249	Praz.g_00073
OG0001713	Prac.g_01028	Praz.g_00037
OG0001714	Prac.g_01005	Praz.g_00012
OG0001715	Prac.g_00147	Praz.g_01212
OG0001717	Prac.g_01292	Praz.g_01313
OG0001720	Prac.g_00238	Praz.g_01117
OG0001727	Prac.g_01534	Praz.g_01581
OG0001728	Prac.g_01488	Praz.g_01524
OG0001729	Prac.g_01411	Praz.g_01447
OG0001730	Prac.g_01039	Praz.g_00053
OG0001732	Prac.g_00161	Praz.g_01195
OG0001735	Prac.g_00299	Praz.g_00927
OG0001736	Prac.g_00283	Praz.g_00907
OG0001737	Prac.g_01147	Praz.g_00787
OG0001738	Prac.g_01562	Praz.g_01609
OG0001787	Prac.g_01891	Praz.g_00407
OG0001788	Prac.g_01969	Praz.g_01267
OG0001789	Prac.g_00848	Praz.g_01804
OG0001791	Prac.g_01493	Praz.g_01529
OG0001792	Prac.g_00144	Praz.g_01247
OG0001793	Prac.g_00136	Praz.g_01218
OG0001794	Prac.g_00138	Praz.g_01216
OG0001799	Prac.g_01023	Praz.g_00030
OG0001807	Prac.g_01156	Praz.g_00797
OG0001808	Prac.g_01141	Praz.g_00780
OG0001823	Prac.g_00312	Praz.g_00941
OG0001825	Prac.g_00280	Praz.g_00904
OG0001828	Prac.g_00284	Praz.g_00912
OG0001835	Prac.g_01191	Praz.g_00345
OG0001837	Prac.g_01124	Praz.g_01918
OG0001839	Prac.g_00141	Praz.g_01213
OG0001840	Prac.g_00149	Praz.g_01210
OG0001845	Prac.g_00390	Praz.g_01020
OG0001848	Prac.g_00298	Praz.g_00926
OG0001849	Prac.g_01021	Praz.g_00028
OG0001857	Prac.g_01962	Praz.g_00765
OG0001860	Prac.g_01034	Praz.g_00043
OG0001872	Prac.g_01123	Praz.g_01917
OG0001873	Prac.g_01126	Praz.g_01920
OG0001874	Prac.g_01139	Praz.g_00779
OG0001905	Prac.g_01145	Praz.g_00784
OG0001907	Prac.g_01125	Praz.g_01919
OG0001909	Prac.g_01129	Praz.g_01923
OG0001945	Prac.g_01128	Praz.g_01922
OG0001947	Prac.g_00281	Praz.g_00905
OG0001956	Prac.g_00003	Praz.g_00244
OG0001980	Prac.g_01142	Praz.g_00781
OG0001985	Prac.g_01164	Praz.g_00805
OG0001986	Prac.g_01152	Praz.g_00793
OG0002012	Prac.g_01961	Praz.g_00889
OG0002013	Prac.g_01966	Praz.g_01928
OG0002014	Prac.g_01121	Praz.g_01914
OG0002015	Prac.g_01960	Praz.g_00890
OG0002022	Prac.g_00309	Praz.g_00937
OG0002025	Prac.g_00656	Praz.g_01257
OG0002027	Prac.g_01369	Praz.g_01393
OG0002028	Prac.g_01571	Praz.g_01617
OG0002057	Prac.g_01122	Praz.g_01916
OG0002058	Prac.g_01130	Praz.g_01924
OG0002059	Prac.g_01138	Praz.g_00778
OG0002108	Prac.g_01964	Praz.g_01930
OG0002123	Prac.g_00446	Praz.g_01104
OG0002126	Prac.g_00663	Praz.g_01099
OG0002179	Prac.g_01137	Praz.g_00777
OG0002337	Prac.g_00498	Praz.g_00313
OG0002340	Prac.g_00876	Praz.g_01251
OG0002345	Prac.g_01563	Praz.g_01610
OG0002346	Prac.g_01564	Praz.g_01611
OG0002347	Prac.g_01565	Praz.g_01612
OG0002348	Prac.g_01567	Praz.g_01613
OG0002349	Prac.g_01568	Praz.g_01614
OG0002350	Prac.g_01569	Praz.g_01615
OG0002351	Prac.g_01570	Praz.g_01616
OG0003045	Prac.g_01968	Praz.g_01266
