Orthogroup	Prac	Prbj
OG0001138	Prac.g_00536	Prbj.g_00995
OG0001139	Prac.g_00537	Prbj.g_00994
OG0001140	Prac.g_00538	Prbj.g_00993
OG0001141	Prac.g_00540	Prbj.g_00990
OG0001142	Prac.g_00541	Prbj.g_00989
OG0001143	Prac.g_00542	Prbj.g_00988
OG0001144	Prac.g_00544	Prbj.g_00986
OG0001145	Prac.g_00546	Prbj.g_00984
OG0001146	Prac.g_00547	Prbj.g_00983
OG0001147	Prac.g_00549	Prbj.g_00414
OG0001148	Prac.g_00550	Prbj.g_00413
OG0001149	Prac.g_00551	Prbj.g_00410
OG0001150	Prac.g_00553	Prbj.g_00407
OG0001151	Prac.g_00554	Prbj.g_00406
OG0001152	Prac.g_00555	Prbj.g_00405
OG0001153	Prac.g_00556	Prbj.g_00404
OG0001154	Prac.g_00557	Prbj.g_00403
OG0001155	Prac.g_00558	Prbj.g_00402
OG0001156	Prac.g_00559	Prbj.g_00401
OG0001157	Prac.g_00561	Prbj.g_00399
OG0001158	Prac.g_00562	Prbj.g_00397
OG0001159	Prac.g_00563	Prbj.g_00395
OG0001160	Prac.g_00564	Prbj.g_00394
OG0001161	Prac.g_00005	Prbj.g_00368
OG0001162	Prac.g_00006	Prbj.g_00367
OG0001163	Prac.g_00007	Prbj.g_00365
OG0001164	Prac.g_00008	Prbj.g_00364
OG0001165	Prac.g_00009	Prbj.g_00363
OG0001166	Prac.g_00010	Prbj.g_00362
OG0001167	Prac.g_00011	Prbj.g_00361
OG0001168	Prac.g_00013	Prbj.g_01494
OG0001169	Prac.g_00014	Prbj.g_01498
OG0001170	Prac.g_00016	Prbj.g_01501
OG0001171	Prac.g_00017	Prbj.g_01502
OG0001172	Prac.g_00018	Prbj.g_01504
OG0001173	Prac.g_00020	Prbj.g_01506
OG0001174	Prac.g_00022	Prbj.g_01509
OG0001175	Prac.g_00024	Prbj.g_01513
OG0001176	Prac.g_00025	Prbj.g_01515
OG0001177	Prac.g_00027	Prbj.g_01517
OG0001178	Prac.g_00028	Prbj.g_01518
OG0001179	Prac.g_00029	Prbj.g_01519
OG0001180	Prac.g_00030	Prbj.g_01576
OG0001181	Prac.g_00031	Prbj.g_01577
OG0001182	Prac.g_00032	Prbj.g_01578
OG0001183	Prac.g_00033	Prbj.g_01579
OG0001184	Prac.g_00034	Prbj.g_01580
OG0001185	Prac.g_00035	Prbj.g_01581
OG0001186	Prac.g_00036	Prbj.g_01592
OG0001187	Prac.g_00037	Prbj.g_01593
OG0001188	Prac.g_00038	Prbj.g_01594
OG0001189	Prac.g_00039	Prbj.g_01596
OG0001190	Prac.g_00040	Prbj.g_01597
OG0001191	Prac.g_00042	Prbj.g_01599
OG0001192	Prac.g_00044	Prbj.g_01821
OG0001193	Prac.g_00045	Prbj.g_01820
OG0001194	Prac.g_00046	Prbj.g_01819
OG0001195	Prac.g_00047	Prbj.g_01809
OG0001196	Prac.g_00049	Prbj.g_01290
OG0001197	Prac.g_00051	Prbj.g_01286
OG0001198	Prac.g_00052	Prbj.g_01285
OG0001199	Prac.g_00053	Prbj.g_01284
OG0001200	Prac.g_00054	Prbj.g_01283
OG0001201	Prac.g_00055	Prbj.g_01282
OG0001202	Prac.g_00056	Prbj.g_01281
OG0001203	Prac.g_00058	Prbj.g_01253
OG0001204	Prac.g_00061	Prbj.g_01250
OG0001205	Prac.g_00062	Prbj.g_01249
OG0001206	Prac.g_00063	Prbj.g_01248
OG0001207	Prac.g_00064	Prbj.g_01245
OG0001208	Prac.g_00065	Prbj.g_01244
OG0001209	Prac.g_00066	Prbj.g_01243
OG0001210	Prac.g_00067	Prbj.g_01241
OG0001211	Prac.g_00068	Prbj.g_01239
OG0001212	Prac.g_00069	Prbj.g_01238
OG0001213	Prac.g_00070	Prbj.g_01236
OG0001214	Prac.g_00071	Prbj.g_01235
OG0001215	Prac.g_00072	Prbj.g_01234
OG0001216	Prac.g_00073	Prbj.g_01233
OG0001217	Prac.g_00074	Prbj.g_01232
OG0001218	Prac.g_00075	Prbj.g_01231
OG0001219	Prac.g_00076	Prbj.g_01229
OG0001220	Prac.g_00077	Prbj.g_01228
OG0001221	Prac.g_00078	Prbj.g_01227
OG0001222	Prac.g_00080	Prbj.g_01225
OG0001223	Prac.g_00082	Prbj.g_01221
OG0001224	Prac.g_00083	Prbj.g_01219
OG0001225	Prac.g_00085	Prbj.g_01955
OG0001226	Prac.g_00086	Prbj.g_01956
OG0001227	Prac.g_00087	Prbj.g_01957
OG0001228	Prac.g_00088	Prbj.g_01958
OG0001229	Prac.g_00089	Prbj.g_01960
OG0001230	Prac.g_00090	Prbj.g_01961
OG0001231	Prac.g_00091	Prbj.g_01962
OG0001232	Prac.g_00093	Prbj.g_01964
OG0001233	Prac.g_00094	Prbj.g_01966
OG0001234	Prac.g_00095	Prbj.g_01968
OG0001235	Prac.g_00096	Prbj.g_01969
OG0001236	Prac.g_00097	Prbj.g_01970
OG0001237	Prac.g_00099	Prbj.g_01975
OG0001238	Prac.g_00100	Prbj.g_01980
OG0001239	Prac.g_00103	Prbj.g_02002
OG0001240	Prac.g_00104	Prbj.g_02005
OG0001241	Prac.g_00105	Prbj.g_02006
OG0001242	Prac.g_00106	Prbj.g_02008
OG0001243	Prac.g_00107	Prbj.g_02009
OG0001244	Prac.g_00108	Prbj.g_02012
OG0001245	Prac.g_00109	Prbj.g_02013
OG0001246	Prac.g_00110	Prbj.g_02019
OG0001247	Prac.g_00111	Prbj.g_02020
OG0001248	Prac.g_00112	Prbj.g_02021
OG0001249	Prac.g_00113	Prbj.g_02034
OG0001250	Prac.g_00114	Prbj.g_02043
OG0001251	Prac.g_00115	Prbj.g_02044
OG0001252	Prac.g_00116	Prbj.g_02045
OG0001253	Prac.g_00117	Prbj.g_02046
OG0001254	Prac.g_00119	Prbj.g_02048
OG0001255	Prac.g_00120	Prbj.g_02049
OG0001256	Prac.g_00122	Prbj.g_02053
OG0001257	Prac.g_00123	Prbj.g_02055
OG0001258	Prac.g_00124	Prbj.g_02056
OG0001259	Prac.g_00126	Prbj.g_02060
OG0001260	Prac.g_00127	Prbj.g_02062
OG0001261	Prac.g_00128	Prbj.g_02063
OG0001262	Prac.g_00129	Prbj.g_02065
OG0001263	Prac.g_00130	Prbj.g_02067
OG0001264	Prac.g_00131	Prbj.g_02069
OG0001265	Prac.g_01950	Prbj.g_02070
OG0001266	Prac.g_01949	Prbj.g_02071
OG0001267	Prac.g_01948	Prbj.g_02072
OG0001268	Prac.g_01947	Prbj.g_02073
OG0001269	Prac.g_01839	Prbj.g_00603
OG0001270	Prac.g_01793	Prbj.g_01545
OG0001271	Prac.g_01780	Prbj.g_00538
OG0001272	Prac.g_01650	Prbj.g_01406
OG0001273	Prac.g_01201	Prbj.g_00342
OG0001274	Prac.g_01062	Prbj.g_01628
OG0001275	Prac.g_00873	Prbj.g_01609
OG0001276	Prac.g_00783	Prbj.g_01782
OG0001278	Prac.g_01425	Prbj.g_02498
OG0001279	Prac.g_01385	Prbj.g_02339
OG0001280	Prac.g_01280	Prbj.g_02209
OG0001281	Prac.g_01232	Prbj.g_00678
OG0001282	Prac.g_01214	Prbj.g_02357
OG0001283	Prac.g_01209	Prbj.g_00677
OG0001285	Prac.g_01001	Prbj.g_00769
OG0001286	Prac.g_00988	Prbj.g_00969
OG0001288	Prac.g_00371	Prbj.g_02627
OG0001289	Prac.g_00360	Prbj.g_01691
OG0001290	Prac.g_00319	Prbj.g_00907
OG0001291	Prac.g_00318	Prbj.g_02106
OG0001292	Prac.g_00313	Prbj.g_00780
OG0001293	Prac.g_00297	Prbj.g_00158
OG0001294	Prac.g_00285, Prac.g_00878	Prbj.g_02368
OG0001296	Prac.g_00633	Prbj.g_00870
OG0001297	Prac.g_00629	Prbj.g_00865
OG0001298	Prac.g_00626	Prbj.g_00862
OG0001299	Prac.g_00479	Prbj.g_02653
OG0001300	Prac.g_00504	Prbj.g_00851
OG0001301	Prac.g_00023	Prbj.g_01512
OG0001302	Prac.g_00050	Prbj.g_01287
OG0001303	Prac.g_00081	Prbj.g_01223
OG0001304	Prac.g_00125	Prbj.g_02058
OG0001305	Prac.g_00875, Prac.g_01598	Prbj.g_00214, Prbj.g_02701
OG0001306	Prac.g_01110	Prbj.g_00101
OG0001307	Prac.g_01917	Prbj.g_01203
OG0001308	Prac.g_01860	Prbj.g_00567
OG0001309	Prac.g_01857	Prbj.g_00570
OG0001310	Prac.g_01855	Prbj.g_00572
OG0001311	Prac.g_01838	Prbj.g_00604
OG0001312	Prac.g_01812	Prbj.g_01560
OG0001313	Prac.g_01806	Prbj.g_01529
OG0001314	Prac.g_01731	Prbj.g_01164
OG0001315	Prac.g_01687	Prbj.g_01340
OG0001317	Prac.g_01160	Prbj.g_01896
OG0001318	Prac.g_00734	Prbj.g_02575
OG0001320	Prac.g_01265	Prbj.g_01847
OG0001321	Prac.g_01260	Prbj.g_01842
OG0001322	Prac.g_01223	Prbj.g_02042
OG0001323	Prac.g_01036	Prbj.g_01220
OG0001325	Prac.g_01026	Prbj.g_00688
OG0001326	Prac.g_00957	Prbj.g_00007
OG0001327	Prac.g_00201	Prbj.g_00671
OG0001328	Prac.g_00315	Prbj.g_01184
OG0001329	Prac.g_00602	Prbj.g_00477
OG0001330	Prac.g_00568	Prbj.g_00426
OG0001331	Prac.g_00019	Prbj.g_01505
OG0001333	Prac.g_01692	Prbj.g_02610
OG0001334	Prac.g_01078	Prbj.g_02145
OG0001337	Prac.g_01206	Prbj.g_02632
OG0001338	Prac.g_00153	Prbj.g_01718
OG0001339	Prac.g_00180	Prbj.g_01734
OG0001340	Prac.g_00237	Prbj.g_02051
OG0001343	Prac.g_00628	Prbj.g_00864
OG0001344	Prac.g_00579	Prbj.g_00450
OG0001347	Prac.g_00079	Prbj.g_01226
OG0001348	Prac.g_01803	Prbj.g_01531
OG0001349	Prac.g_01813	Prbj.g_01558
OG0001351	Prac.g_01727	Prbj.g_01168
OG0001352	Prac.g_01682	Prbj.g_01346
OG0001353	Prac.g_01670	Prbj.g_01369
OG0001354	Prac.g_01651	Prbj.g_01405
OG0001355	Prac.g_01195	Prbj.g_00335
OG0001356	Prac.g_01155	Prbj.g_00826
OG0001357	Prac.g_01113	Prbj.g_00098
OG0001358	Prac.g_01072	Prbj.g_00131
OG0001359	Prac.g_01058	Prbj.g_01624
OG0001362	Prac.g_00796	Prbj.g_01797
OG0001363	Prac.g_00668	Prbj.g_00269
OG0001365	Prac.g_01435	Prbj.g_02482
OG0001367	Prac.g_01300	Prbj.g_02227
OG0001368	Prac.g_01281	Prbj.g_02210
OG0001371	Prac.g_00935	Prbj.g_02165
OG0001375	Prac.g_00588	Prbj.g_00460
OG0001376	Prac.g_00493	Prbj.g_00377, Prbj.g_00390
OG0001378	Prac.g_01279	Prbj.g_02208
OG0001382	Prac.g_01796	Prbj.g_01541
OG0001385	Prac.g_01659	Prbj.g_01395
OG0001389	Prac.g_01093	Prbj.g_01893
OG0001391	Prac.g_00867	Prbj.g_02091
OG0001393	Prac.g_00853	Prbj.g_02109
OG0001404	Prac.g_01296	Prbj.g_02309
OG0001421	Prac.g_01346	Prbj.g_02298
OG0001422	Prac.g_00892	Prbj.g_00194, Prbj.g_02695, Prbj.g_01330, Prbj.g_00726
OG0001425	Prac.g_01605	Prbj.g_00360
OG0001427	Prac.g_00851	Prbj.g_02111
OG0001436	Prac.g_00302	Prbj.g_02174
OG0001437	Prac.g_00295	Prbj.g_00249
OG0001438	Prac.g_00121	Prbj.g_02052
OG0001439	Prac.g_00634	Prbj.g_01102, Prbj.g_02711
OG0001442	Prac.g_01288	Prbj.g_00038
OG0001446	Prac.g_00900	Prbj.g_01986
OG0001448	Prac.g_00751	Prbj.g_02549
OG0001450	Prac.g_01024	Prbj.g_00043
OG0001459	Prac.g_00282, Prac.g_00889, Prac.g_00913, Prac.g_00881	Prbj.g_00736
OG0001464	Prac.g_00813	Prbj.g_01873
OG0001465	Prac.g_00784, Prac.g_01965	Prbj.g_01783
OG0001476	Prac.g_00414	Prbj.g_01053
OG0001480	Prac.g_00287, Prac.g_00921	Prbj.g_00547
OG0001482	Prac.g_01611	Prbj.g_01457
OG0001484	Prac.g_01120	Prbj.g_02457
OG0001485	Prac.g_01414	Prbj.g_00920
OG0001488	Prac.g_01247	Prbj.g_01979
OG0001489	Prac.g_01246	Prbj.g_01978
OG0001490	Prac.g_01245	Prbj.g_01977
OG0001491	Prac.g_01239	Prbj.g_00764
OG0001492	Prac.g_01211	Prbj.g_00018
OG0001493	Prac.g_01047	Prbj.g_00091
OG0001494	Prac.g_00969	Prbj.g_00309
OG0001505	Prac.g_01530	Prbj.g_02389
OG0001508	Prac.g_01446	Prbj.g_01682
OG0001511	Prac.g_00643	Prbj.g_02022
OG0001512	Prac.g_00644	Prbj.g_02023
OG0001513	Prac.g_00645	Prbj.g_02024
OG0001514	Prac.g_00646	Prbj.g_02025
OG0001515	Prac.g_00647	Prbj.g_02026
OG0001516	Prac.g_00648	Prbj.g_02027
OG0001517	Prac.g_00649	Prbj.g_02028
OG0001518	Prac.g_00650	Prbj.g_02029
OG0001519	Prac.g_00651	Prbj.g_02030
OG0001520	Prac.g_00652	Prbj.g_02031
OG0001521	Prac.g_00653	Prbj.g_02032
OG0001522	Prac.g_00654	Prbj.g_02033
OG0001540	Prac.g_01088	Prbj.g_01731
OG0001547	Prac.g_01912	Prbj.g_01210
OG0001557	Prac.g_00306	Prbj.g_01316
OG0001559	Prac.g_00907	Prbj.g_00071
OG0001560	Prac.g_01388	Prbj.g_02336
OG0001570	Prac.g_01086	Prbj.g_02460
OG0001588	Prac.g_00911	Prbj.g_00213
OG0001602	Prac.g_01638	Prbj.g_01420
OG0001620	Prac.g_01194	Prbj.g_00334
OG0001629	Prac.g_00453	Prbj.g_01124
OG0001630	Prac.g_00241	Prbj.g_01257
OG0001631	Prac.g_00781	Prbj.g_02696, Prbj.g_00301
OG0001632	Prac.g_01509	Prbj.g_00379
OG0001635	Prac.g_01197	Prbj.g_00337
OG0001702	Prac.g_00435	Prbj.g_01492
OG0001720	Prac.g_00238	Prbj.g_01254
OG0001733	Prac.g_00239	Prbj.g_01255
OG0001821	Prac.g_00262	Prbj.g_01402
OG0001857	Prac.g_01962	Prbj.g_00784
OG0001869	Prac.g_00291	Prbj.g_01154
OG0001872	Prac.g_01123	Prbj.g_02465
OG0001873	Prac.g_01126	Prbj.g_02321
OG0002024	Prac.g_00638	Prbj.g_02353
OG0002126	Prac.g_00663	Prbj.g_01520
