Orthogroup	Pray	Pram
OG0001163	Pray.g_01567	Pram.g_01624
OG0001164	Pray.g_01563	Pram.g_01627
OG0001165	Pray.g_01560	Pram.g_01630
OG0001166	Pray.g_01540	Pram.g_01651
OG0001167	Pray.g_01523	Pram.g_01669
OG0001168	Pray.g_01521	Pram.g_01671
OG0001169	Pray.g_01519	Pram.g_01673
OG0001170	Pray.g_01517	Pram.g_01675
OG0001171	Pray.g_01508	Pram.g_01685
OG0001172	Pray.g_01237	Pram.g_01700
OG0001173	Pray.g_01238	Pram.g_01701
OG0001174	Pray.g_01246	Pram.g_01709
OG0001175	Pray.g_01247	Pram.g_01710
OG0001176	Pray.g_01254	Pram.g_01718
OG0001177	Pray.g_01257	Pram.g_01720
OG0001178	Pray.g_01262	Pram.g_01637
OG0001179	Pray.g_01290	Pram.g_01753
OG0001180	Pray.g_01312	Pram.g_01776
OG0001181	Pray.g_01316	Pram.g_01780
OG0001182	Pray.g_01323	Pram.g_01788
OG0001183	Pray.g_01328	Pram.g_01794
OG0001184	Pray.g_01344	Pram.g_01812
OG0001185	Pray.g_01358	Pram.g_01828
OG0001186	Pray.g_01382	Pram.g_01852
OG0001187	Pray.g_01386	Pram.g_01855
OG0001188	Pray.g_01389	Pram.g_01857
OG0001189	Pray.g_01406	Pram.g_01874
OG0001190	Pray.g_01410	Pram.g_01879
OG0001191	Pray.g_01420	Pram.g_01889
OG0001192	Pray.g_01425	Pram.g_01894
OG0001193	Pray.g_01435	Pram.g_01907
OG0001194	Pray.g_01436	Pram.g_01908
OG0001195	Pray.g_01437	Pram.g_01909
OG0001196	Pray.g_01450	Pram.g_01926
OG0001197	Pray.g_01451	Pram.g_01928
OG0001198	Pray.g_01458	Pram.g_01935
OG0001199	Pray.g_00215	Pram.g_00059
OG0001200	Pray.g_00213	Pram.g_00061
OG0001201	Pray.g_00181	Pram.g_00092
OG0001202	Pray.g_00680	Pram.g_00184
OG0001203	Pray.g_00719	Pram.g_00225
OG0001204	Pray.g_00724	Pram.g_00231
OG0001205	Pray.g_00935	Pram.g_00380
OG0001206	Pray.g_00952	Pram.g_00401
OG0001207	Pray.g_00967	Pram.g_00413
OG0001208	Pray.g_00972	Pram.g_00418
OG0001209	Pray.g_01226	Pram.g_00473
OG0001210	Pray.g_01221	Pram.g_00477
OG0001211	Pray.g_01211	Pram.g_00487
OG0001212	Pray.g_01167	Pram.g_00533
OG0001213	Pray.g_01134	Pram.g_00569
OG0001215	Pray.g_01073	Pram.g_00781
OG0001216	Pray.g_01038	Pram.g_00803
OG0001217	Pray.g_00293	Pram.g_01539
OG0001218	Pray.g_00300	Pram.g_01196
OG0001219	Pray.g_00337	Pram.g_00911
OG0001220	Pray.g_00400	Pram.g_00865
OG0001221	Pray.g_00463	Pram.g_00745
OG0001222	Pray.g_00503	Pram.g_00988
OG0001223	Pray.g_00529	Pram.g_00960
OG0001224	Pray.g_00580	Pram.g_00892
OG0001225	Pray.g_00582	Pram.g_00890
OG0001226	Pray.g_00608	Pram.g_00577
OG0001227	Pray.g_00626	Pram.g_01188
OG0001228	Pray.g_00018	Pram.g_01089
OG0001229	Pray.g_01831	Pram.g_01542
OG0001230	Pray.g_01730	Pram.g_01388
OG0001231	Pray.g_01625	Pram.g_00357
OG0001232	Pray.g_01536	Pram.g_01655
OG0001233	Pray.g_01516	Pram.g_01676
OG0001234	Pray.g_01249	Pram.g_01712
OG0001235	Pray.g_01259	Pram.g_01716
OG0001236	Pray.g_01341	Pram.g_01809
OG0001237	Pray.g_01345	Pram.g_01813
OG0001238	Pray.g_01421	Pram.g_01890
OG0001239	Pray.g_00218	Pram.g_00056
OG0001240	Pray.g_00196	Pram.g_00077
OG0001241	Pray.g_00188	Pram.g_00086
OG0001242	Pray.g_00170	Pram.g_00105
OG0001243	Pray.g_00164	Pram.g_00112
OG0001244	Pray.g_00148	Pram.g_00127
OG0001245	Pray.g_00858	Pram.g_01177
OG0001246	Pray.g_00995	Pram.g_00680
OG0001247	Pray.g_01080	Pram.g_00774
OG0001248	Pray.g_01078	Pram.g_00776
OG0001249	Pray.g_00326	Pram.g_00325
OG0001250	Pray.g_00389	Pram.g_00851
OG0001251	Pray.g_00437	Pram.g_00714
OG0001252	Pray.g_00575	Pram.g_00897
OG0001253	Pray.g_00627	Pram.g_00579
OG0001254	Pray.g_00095	Pram.g_01548
OG0001255	Pray.g_00080	Pram.g_01157
OG0001256	Pray.g_01632	Pram.g_01289
OG0001258	Pray.g_01562	Pram.g_01628
OG0001259	Pray.g_01518	Pram.g_01674
OG0001261	Pray.g_01298	Pram.g_01761
OG0001262	Pray.g_01404	Pram.g_01872
OG0001263	Pray.g_00161	Pram.g_00114
OG0001265	Pray.g_00171	Pram.g_00104
OG0001266	Pray.g_00684	Pram.g_00188
OG0001267	Pray.g_00759	Pram.g_00268
OG0001268	Pray.g_00817	Pram.g_00334
OG0001269	Pray.g_00837	Pram.g_00864
OG0001270	Pray.g_00924	Pram.g_00369
OG0001271	Pray.g_00962	Pram.g_00408
OG0001272	Pray.g_00976	Pram.g_00422
OG0001273	Pray.g_01132	Pram.g_01079
OG0001274	Pray.g_01060	Pram.g_00211
OG0001275	Pray.g_00539	Pram.g_00969
OG0001276	Pray.g_00559	Pram.g_00980
OG0001278	Pray.g_00013	Pram.g_01085
OG0001279	Pray.g_01926	Pram.g_01253
OG0001280	Pray.g_01871	Pram.g_01229
OG0001281	Pray.g_01865	Pram.g_01235
OG0001282	Pray.g_01828	Pram.g_01467
OG0001283	Pray.g_01809	Pram.g_01922
OG0001284	Pray.g_01652	Pram.g_01302
OG0001285	Pray.g_01533	Pram.g_01658
OG0001286	Pray.g_01310	Pram.g_01774
OG0001287	Pray.g_01366	Pram.g_01835
OG0001288	Pray.g_01375	Pram.g_01845
OG0001289	Pray.g_00202	Pram.g_00071
OG0001290	Pray.g_00189	Pram.g_00085
OG0001291	Pray.g_00154	Pram.g_00122
OG0001292	Pray.g_00729	Pram.g_00236
OG0001293	Pray.g_00741	Pram.g_00249
OG0001296	Pray.g_01000	Pram.g_00446
OG0001297	Pray.g_01005	Pram.g_00451
OG0001298	Pray.g_01185	Pram.g_00515
OG0001299	Pray.g_01097	Pram.g_01043
OG0001300	Pray.g_01070	Pram.g_00785
OG0001301	Pray.g_01067	Pram.g_00790
OG0001302	Pray.g_00335	Pram.g_00908
OG0001304	Pray.g_00569	Pram.g_00993
OG0001305	Pray.g_00588	Pram.g_00884
OG0001306	Pray.g_00078	Pram.g_01155
OG0001307	Pray.g_01846	Pram.g_01477
OG0001308	Pray.g_01712	Pram.g_01368
OG0001309	Pray.g_01628	Pram.g_01272
OG0001310	Pray.g_01547	Pram.g_01645
OG0001311	Pray.g_00561	Pram.g_00982
OG0001312	Pray.g_00492	Pram.g_00920
OG0001314	Pray.g_00285	Pram.g_00622, Pram.g_00647
OG0001315	Pray.g_00227	Pram.g_01553
OG0001316	Pray.g_00149	Pram.g_00126
OG0001317	Pray.g_00715	Pram.g_00221
OG0001318	Pray.g_00737	Pram.g_00245
OG0001319	Pray.g_00752	Pram.g_00261
OG0001320	Pray.g_00860	Pram.g_01597, Pram.g_00618, Pram.g_00662
OG0001321	Pray.g_00941	Pram.g_00386
OG0001322	Pray.g_00942	Pram.g_00387
OG0001323	Pray.g_01010	Pram.g_00457
OG0001324	Pray.g_01069	Pram.g_00786
OG0001325	Pray.g_01035	Pram.g_01025
OG0001327	Pray.g_00600	Pram.g_00723
OG0001328	Pray.g_00625	Pram.g_01214
OG0001329	Pray.g_00104	Pram.g_01598
OG0001330	Pray.g_01896	Pram.g_01276
OG0001331	Pray.g_01823	Pram.g_01462
OG0001332	Pray.g_01679	Pram.g_01331
OG0001333	Pray.g_01522	Pram.g_01670
OG0001334	Pray.g_01331	Pram.g_01797
OG0001335	Pray.g_01332	Pram.g_01798
OG0001336	Pray.g_01447	Pram.g_01923
OG0001339	Pray.g_00186	Pram.g_00088
OG0001340	Pray.g_00806	Pram.g_00321
OG0001341	Pray.g_00291	Pram.g_01533
OG0001342	Pray.g_00330	Pram.g_01544, Pram.g_00644
OG0001343	Pray.g_00434	Pram.g_00711
OG0001344	Pray.g_00059	Pram.g_01135
OG0001346	Pray.g_01869	Pram.g_01231
OG0001349	Pray.g_01741	Pram.g_01401
OG0001351	Pray.g_00944	Pram.g_00394
OG0001352	Pray.g_01083	Pram.g_00770
OG0001353	Pray.g_00380	Pram.g_00841
OG0001354	Pray.g_00521	Pram.g_00953
OG0001355	Pray.g_01596	Pram.g_01003
OG0001358	Pray.g_01143	Pram.g_00558
OG0001359	Pray.g_00435	Pram.g_00712
OG0001361	Pray.g_00047	Pram.g_01121
OG0001362	Pray.g_01708	Pram.g_01364
OG0001363	Pray.g_01706	Pram.g_01362
OG0001364	Pray.g_01334	Pram.g_01800
OG0001365	Pray.g_01414	Pram.g_01883
OG0001369	Pray.g_00197	Pram.g_00076
OG0001371	Pray.g_01084	Pram.g_00769
OG0001372	Pray.g_00299	Pram.g_01517
OG0001375	Pray.g_00433	Pram.g_00710
OG0001379	Pray.g_01876	Pram.g_01224
OG0001380	Pray.g_01841	Pram.g_01198
OG0001381	Pray.g_01835	Pram.g_01165
OG0001382	Pray.g_01611	Pram.g_01200
OG0001397	Pray.g_01707	Pram.g_01363
OG0001398	Pray.g_01599	Pram.g_01256
OG0001402	Pray.g_00307	Pram.g_00563
OG0001403	Pray.g_01492	Pram.g_00017
OG0001404	Pray.g_00221	Pram.g_00053
OG0001405	Pray.g_00804	Pram.g_00314
OG0001407	Pray.g_00606	Pram.g_01202
OG0001409	Pray.g_00056	Pram.g_01131
OG0001410	Pray.g_01845	Pram.g_01476
OG0001411	Pray.g_01784	Pram.g_01422
OG0001414	Pray.g_00710	Pram.g_00216
OG0001415	Pray.g_00712	Pram.g_00218
OG0001418	Pray.g_01079	Pram.g_00775
OG0001421	Pray.g_01631	Pram.g_01288
OG0001423	Pray.g_01751	Pram.g_00613
OG0001424	Pray.g_00438	Pram.g_00681
OG0001425	Pray.g_01424	Pram.g_01893
OG0001429	Pray.g_00338	Pram.g_00912
OG0001430	Pray.g_01901	Pram.g_01197
OG0001431	Pray.g_01898	Pram.g_00629, Pram.g_01186
OG0001437	Pray.g_00711	Pram.g_00217
OG0001440	Pray.g_00910	Pram.g_01587
OG0001441	Pray.g_01012	Pram.g_00459
OG0001446	Pray.g_00210	Pram.g_01536
OG0001448	Pray.g_00844	Pram.g_00392
OG0001450	Pray.g_01076	Pram.g_00778
OG0001451	Pray.g_00409	Pram.g_00877
OG0001453	Pray.g_00533	Pram.g_01487
OG0001460	Pray.g_00310	Pram.g_01623
OG0001463	Pray.g_00765	Pram.g_00275
OG0001464	Pray.g_00807	Pram.g_00322
OG0001465	Pray.g_01061	Pram.g_00797
OG0001466	Pray.g_00282	Pram.g_00631
OG0001467	Pray.g_00327	Pram.g_01470
OG0001468	Pray.g_00598	Pram.g_00702
OG0001472	Pray.g_01629	Pram.g_00658
OG0001481	Pray.g_00851	Pram.g_01213
OG0001483	Pray.g_01575	Pram.g_01510
OG0001485	Pray.g_01595	Pram.g_01554
OG0001486	Pray.g_00066	Pram.g_01142
OG0001490	Pray.g_00907	Pram.g_01588
OG0001491	Pray.g_00333	Pram.g_00905
OG0001500	Pray.g_00743	Pram.g_00251
OG0001501	Pray.g_01058	Pram.g_00720
OG0001503	Pray.g_00090	Pram.g_00690
OG0001505	Pray.g_01796	Pram.g_01414
OG0001506	Pray.g_01681	Pram.g_01333
OG0001521	Pray.g_00292	Pram.g_00903
OG0001522	Pray.g_00381	Pram.g_00842
OG0001523	Pray.g_00093	Pram.g_01551
OG0001524	Pray.g_00092	Pram.g_01552
OG0001526	Pray.g_01232	Pram.g_00041
OG0001549	Pray.g_00407	Pram.g_00875
OG0001552	Pray.g_00248	Pram.g_01286
OG0001557	Pray.g_00468	Pram.g_00750
OG0001565	Pray.g_00909	Pram.g_01576
OG0001566	Pray.g_01087	Pram.g_00766
OG0001569	Pray.g_00633	Pram.g_00625
OG0001571	Pray.g_00114	Pram.g_00648
OG0001581	Pray.g_00145	Pram.g_01246
OG0001583	Pray.g_00332	Pram.g_00904
OG0001584	Pray.g_00484	Pram.g_01032
OG0001587	Pray.g_01230	Pram.g_01692
OG0001595	Pray.g_00222	Pram.g_00051
OG0001596	Pray.g_00214	Pram.g_00060
OG0001597	Pray.g_00839	Pram.g_01337
OG0001599	Pray.g_00950	Pram.g_00399
OG0001600	Pray.g_01002	Pram.g_00448
OG0001601	Pray.g_01089	Pram.g_00764
OG0001603	Pray.g_00334	Pram.g_00907
OG0001604	Pray.g_00460	Pram.g_00742
OG0001606	Pray.g_00613	Pram.g_00698
OG0001607	Pray.g_00091	Pram.g_01509
OG0001608	Pray.g_01838	Pram.g_00996
OG0001609	Pray.g_01683	Pram.g_01335
OG0001610	Pray.g_01680	Pram.g_01332
OG0001611	Pray.g_01617	Pram.g_01563
OG0001613	Pray.g_01326	Pram.g_01792
OG0001629	Pray.g_00303	Pram.g_00660
OG0001630	Pray.g_00441	Pram.g_00718
OG0001631	Pray.g_00603	Pram.g_00650
OG0001649	Pray.g_00604	Pram.g_00695
OG0001661	Pray.g_00905	Pram.g_00637
OG0001662	Pray.g_00127	Pram.g_01508
OG0001663	Pray.g_00081	Pram.g_01158
OG0001664	Pray.g_01937	Pram.g_01210
OG0001665	Pray.g_01934	Pram.g_01166
OG0001685	Pray.g_00411	Pram.g_00581
OG0001686	Pray.g_00551	Pram.g_01179
OG0001687	Pray.g_00597	Pram.g_00398
OG0001689	Pray.g_01373	Pram.g_01843
OG0001696	Pray.g_00410	Pram.g_00878
OG0001697	Pray.g_00419	Pram.g_00906
OG0001699	Pray.g_01574	Pram.g_00362
OG0001701	Pray.g_01233	Pram.g_00042
OG0001705	Pray.g_00881	Pram.g_01694
OG0001707	Pray.g_00620	Pram.g_01187
OG0001708	Pray.g_00082	Pram.g_01159
OG0001709	Pray.g_01742	Pram.g_01400
OG0001725	Pray.g_00867	Pram.g_00628
OG0001743	Pray.g_00129	Pram.g_01515
OG0001778	Pray.g_01899	Pram.g_00666
OG0001780	Pray.g_01772	Pram.g_01421
OG0001834	Pray.g_01775	Pram.g_01442
OG0001922	Pray.g_01855	Pram.g_01399
OG0001987	Pray.g_01907	Pram.g_01593
OG0001989	Pray.g_01840	Pram.g_01205
OG0001992	Pray.g_00305	Pram.g_01251
OG0002030	Pray.g_01852	Pram.g_01532
OG0002034	Pray.g_00005	Pram.g_00572
OG0002062	Pray.g_00267	Pram.g_00630
OG0002098	Pray.g_01780	Pram.g_01493
OG0002321	Pray.g_01774	Pram.g_01419
OG0002565	Pray.g_01943	Pram.g_00598, Pram.g_00600
OG0002783	Pray.g_01050	Pram.g_01482
OG0003494	Pray.g_01773	Pram.g_01486
