Orthogroup	Prbi	Praq
OG0001109	Prbi.g_01917	Praq.g_00900
OG0001110	Prbi.g_01918	Praq.g_00899
OG0001111	Prbi.g_01919	Praq.g_00898
OG0001112	Prbi.g_01920	Praq.g_00897
OG0001113	Prbi.g_01921	Praq.g_00896
OG0001114	Prbi.g_01922	Praq.g_00895
OG0001115	Prbi.g_01923	Praq.g_00894
OG0001116	Prbi.g_01924	Praq.g_00893
OG0001117	Prbi.g_01925	Praq.g_00892
OG0001118	Prbi.g_01926	Praq.g_00891
OG0001119	Prbi.g_01927	Praq.g_00890
OG0001120	Prbi.g_01928	Praq.g_00889
OG0001121	Prbi.g_01930	Praq.g_00887
OG0001122	Prbi.g_01931	Praq.g_00886
OG0001123	Prbi.g_01932	Praq.g_00885
OG0001124	Prbi.g_01934	Praq.g_00883
OG0001125	Prbi.g_01936	Praq.g_00881
OG0001126	Prbi.g_01937	Praq.g_00880
OG0001127	Prbi.g_01939	Praq.g_00878
OG0001128	Prbi.g_01940	Praq.g_00877
OG0001129	Prbi.g_01941	Praq.g_00876
OG0001130	Prbi.g_01944	Praq.g_00874
OG0001131	Prbi.g_01945	Praq.g_00873
OG0001132	Prbi.g_01946	Praq.g_00872
OG0001133	Prbi.g_01947	Praq.g_00871
OG0001134	Prbi.g_01948	Praq.g_00870
OG0001135	Prbi.g_01949	Praq.g_00869
OG0001136	Prbi.g_01950	Praq.g_00868
OG0001137	Prbi.g_01951	Praq.g_00867
OG0001138	Prbi.g_01952	Praq.g_00866
OG0001139	Prbi.g_01953	Praq.g_00865
OG0001140	Prbi.g_01954	Praq.g_00864
OG0001141	Prbi.g_01955	Praq.g_00863
OG0001142	Prbi.g_01958	Praq.g_00727
OG0001143	Prbi.g_01959	Praq.g_00728
OG0001144	Prbi.g_01960	Praq.g_00729
OG0001145	Prbi.g_01961	Praq.g_00730
OG0001146	Prbi.g_01962	Praq.g_00731
OG0001147	Prbi.g_01963	Praq.g_00732
OG0001148	Prbi.g_01964	Praq.g_00733
OG0001149	Prbi.g_01966	Praq.g_00735
OG0001150	Prbi.g_01967	Praq.g_00736
OG0001151	Prbi.g_01969	Praq.g_00738
OG0001152	Prbi.g_01970	Praq.g_00739
OG0001153	Prbi.g_01971	Praq.g_00740
OG0001154	Prbi.g_01973	Praq.g_00742
OG0001155	Prbi.g_01975	Praq.g_00744
OG0001156	Prbi.g_01977	Praq.g_00746
OG0001157	Prbi.g_01978	Praq.g_00747
OG0001158	Prbi.g_01980	Praq.g_00749
OG0001159	Prbi.g_01981	Praq.g_00750
OG0001160	Prbi.g_01982	Praq.g_00751
OG0001161	Prbi.g_01983	Praq.g_00752
OG0001162	Prbi.g_01984	Praq.g_00753
OG0001163	Prbi.g_01985	Praq.g_00754
OG0001164	Prbi.g_01986	Praq.g_00755
OG0001165	Prbi.g_01987	Praq.g_00756
OG0001166	Prbi.g_01988	Praq.g_00757
OG0001167	Prbi.g_01989	Praq.g_00758
OG0001168	Prbi.g_01990	Praq.g_00759
OG0001169	Prbi.g_01991	Praq.g_00760
OG0001170	Prbi.g_01992	Praq.g_00761
OG0001171	Prbi.g_01993	Praq.g_00762
OG0001172	Prbi.g_01995	Praq.g_00764
OG0001173	Prbi.g_01997	Praq.g_00766
OG0001174	Prbi.g_01998	Praq.g_00767
OG0001175	Prbi.g_01999	Praq.g_00768
OG0001176	Prbi.g_02000	Praq.g_00769
OG0001177	Prbi.g_02002	Praq.g_00771
OG0001178	Prbi.g_02005	Praq.g_00773
OG0001179	Prbi.g_02006	Praq.g_00774
OG0001180	Prbi.g_02007	Praq.g_00679
OG0001181	Prbi.g_02008	Praq.g_00680
OG0001182	Prbi.g_02009	Praq.g_00681
OG0001183	Prbi.g_02010	Praq.g_00682
OG0001184	Prbi.g_02012	Praq.g_00684
OG0001185	Prbi.g_02027	Praq.g_00687
OG0001186	Prbi.g_02028	Praq.g_00688
OG0001187	Prbi.g_02030	Praq.g_00689
OG0001188	Prbi.g_02031	Praq.g_00690
OG0001189	Prbi.g_02032	Praq.g_00691
OG0001190	Prbi.g_02033	Praq.g_00692
OG0001191	Prbi.g_02034	Praq.g_00693
OG0001192	Prbi.g_02035	Praq.g_00694
OG0001193	Prbi.g_02036	Praq.g_00695
OG0001194	Prbi.g_02037	Praq.g_00696
OG0001195	Prbi.g_02038	Praq.g_00697
OG0001196	Prbi.g_02039	Praq.g_00698
OG0001197	Prbi.g_02040	Praq.g_00699
OG0001198	Prbi.g_02041	Praq.g_00700
OG0001199	Prbi.g_02042	Praq.g_00701
OG0001200	Prbi.g_02043	Praq.g_00702
OG0001201	Prbi.g_02044	Praq.g_00703
OG0001202	Prbi.g_02045	Praq.g_00704
OG0001203	Prbi.g_02047	Praq.g_00706
OG0001204	Prbi.g_02049	Praq.g_00708
OG0001205	Prbi.g_02050	Praq.g_00709
OG0001206	Prbi.g_02051	Praq.g_00710
OG0001207	Prbi.g_02052	Praq.g_00711
OG0001208	Prbi.g_02053	Praq.g_00712
OG0001209	Prbi.g_02054	Praq.g_00713
OG0001210	Prbi.g_02055	Praq.g_00714
OG0001211	Prbi.g_02056	Praq.g_00715
OG0001212	Prbi.g_02057	Praq.g_00716
OG0001213	Prbi.g_02058	Praq.g_00717
OG0001214	Prbi.g_02060	Praq.g_00719
OG0001215	Prbi.g_02061	Praq.g_00720
OG0001216	Prbi.g_02062	Praq.g_00721
OG0001217	Prbi.g_02063	Praq.g_00722
OG0001218	Prbi.g_02064	Praq.g_00723
OG0001219	Prbi.g_02067	Praq.g_00390
OG0001220	Prbi.g_02068	Praq.g_00391
OG0001221	Prbi.g_02071	Praq.g_00394
OG0001222	Prbi.g_02072	Praq.g_00395
OG0001223	Prbi.g_02073	Praq.g_00396
OG0001224	Prbi.g_02074	Praq.g_00397
OG0001225	Prbi.g_02075	Praq.g_00398
OG0001226	Prbi.g_02076	Praq.g_00399
OG0001227	Prbi.g_02077	Praq.g_00400
OG0001228	Prbi.g_02078	Praq.g_00401
OG0001229	Prbi.g_02079	Praq.g_00402
OG0001230	Prbi.g_02080	Praq.g_00403
OG0001231	Prbi.g_02081	Praq.g_00404
OG0001232	Prbi.g_02082	Praq.g_00405
OG0001233	Prbi.g_02083	Praq.g_00406
OG0001234	Prbi.g_02084	Praq.g_00407
OG0001235	Prbi.g_02085	Praq.g_00408
OG0001236	Prbi.g_02087	Praq.g_00410
OG0001237	Prbi.g_02088	Praq.g_00411
OG0001238	Prbi.g_02090	Praq.g_00413
OG0001239	Prbi.g_02091	Praq.g_00414
OG0001240	Prbi.g_02092	Praq.g_00415
OG0001241	Prbi.g_02094	Praq.g_00417
OG0001242	Prbi.g_02095	Praq.g_00418
OG0001243	Prbi.g_02096	Praq.g_00419
OG0001244	Prbi.g_02097	Praq.g_00420
OG0001245	Prbi.g_02098	Praq.g_00421
OG0001246	Prbi.g_02099	Praq.g_00422
OG0001247	Prbi.g_02100	Praq.g_00423
OG0001248	Prbi.g_02101	Praq.g_00424
OG0001249	Prbi.g_02102	Praq.g_00425
OG0001250	Prbi.g_02103	Praq.g_00426
OG0001251	Prbi.g_00099, Prbi.g_01522	Praq.g_01911
OG0001252	Prbi.g_00146	Praq.g_01865
OG0001253	Prbi.g_00174	Praq.g_01852
OG0001254	Prbi.g_00305	Praq.g_01722
OG0001255	Prbi.g_00357	Praq.g_01212
OG0001256	Prbi.g_01361, Prbi.g_00426	Praq.g_00110
OG0001257	Prbi.g_00485	Praq.g_00533
OG0001258	Prbi.g_00501	Praq.g_01104
OG0001259	Prbi.g_00592	Praq.g_01013
OG0001260	Prbi.g_00791	Praq.g_00621
OG0001261	Prbi.g_00882	Praq.g_01432
OG0001262	Prbi.g_00898	Praq.g_01448
OG0001263	Prbi.g_00918	Praq.g_01469
OG0001264	Prbi.g_00950	Praq.g_01489
OG0001265	Prbi.g_01062	Praq.g_01595
OG0001266	Prbi.g_01111	Praq.g_01642
OG0001267	Prbi.g_01191	Praq.g_01317
OG0001268	Prbi.g_01204	Praq.g_01330
OG0001269	Prbi.g_01422	Praq.g_00158
OG0001270	Prbi.g_01630	Praq.g_00334
OG0001271	Prbi.g_01641	Praq.g_00345
OG0001272	Prbi.g_01683	Praq.g_00387
OG0001274	Prbi.g_01689	Praq.g_00005
OG0001275	Prbi.g_01705	Praq.g_00021
OG0001276	Prbi.g_01724	Praq.g_00033
OG0001277	Prbi.g_01738	Praq.g_01955
OG0001281	Prbi.g_01851	Praq.g_00948
OG0001282	Prbi.g_01877	Praq.g_00923
OG0001283	Prbi.g_01976	Praq.g_00745
OG0001284	Prbi.g_02004	Praq.g_00772
OG0001285	Prbi.g_02048	Praq.g_00707
OG0001286	Prbi.g_02093	Praq.g_00416
OG0001288	Prbi.g_00438	Praq.g_01120
OG0001290	Prbi.g_00030	Praq.g_01233
OG0001291	Prbi.g_00078	Praq.g_01932
OG0001292	Prbi.g_00081	Praq.g_01929
OG0001293	Prbi.g_00083	Praq.g_01927
OG0001294	Prbi.g_00100	Praq.g_01910
OG0001295	Prbi.g_00127	Praq.g_01884
OG0001296	Prbi.g_00133	Praq.g_01878
OG0001297	Prbi.g_00223	Praq.g_01803
OG0001298	Prbi.g_00267	Praq.g_01759
OG0001300	Prbi.g_00397	Praq.g_01170
OG0001301	Prbi.g_00640	Praq.g_00965
OG0001302	Prbi.g_00796	Praq.g_00627
OG0001303	Prbi.g_00800	Praq.g_00630
OG0001304	Prbi.g_01077	Praq.g_01610
OG0001305	Prbi.g_01082	Praq.g_01615
OG0001306	Prbi.g_01119	Praq.g_01651
OG0001307	Prbi.g_01129	Praq.g_01660
OG0001308	Prbi.g_01153	Praq.g_01281
OG0001309	Prbi.g_01155	Praq.g_01282
OG0001310	Prbi.g_01166	Praq.g_01292
OG0001311	Prbi.g_01235	Praq.g_01361
OG0001312	Prbi.g_01423	Praq.g_00159
OG0001313	Prbi.g_01687	Praq.g_00003
OG0001314	Prbi.g_01810	Praq.g_00474
OG0001315	Prbi.g_01844	Praq.g_00440
OG0001316	Prbi.g_01972	Praq.g_00741
OG0001318	Prbi.g_00149	Praq.g_01862
OG0001319	Prbi.g_00262	Praq.g_01764
OG0001320	Prbi.g_00469	Praq.g_00517
OG0001321	Prbi.g_00802	Praq.g_00632
OG0001322	Prbi.g_00828	Praq.g_00650
OG0001323	Prbi.g_01102	Praq.g_01634
OG0001324	Prbi.g_01137	Praq.g_01668
OG0001325	Prbi.g_01159	Praq.g_01285
OG0001326	Prbi.g_01360	Praq.g_00109
OG0001327	Prbi.g_01362	Praq.g_00111
OG0001328	Prbi.g_01396	Praq.g_00138
OG0001329	Prbi.g_01459	Praq.g_00197
OG0001330	Prbi.g_01680	Praq.g_00384
OG0001332	Prbi.g_01833	Praq.g_00451
OG0001334	Prbi.g_01996	Praq.g_00765
OG0001335	Prbi.g_02046	Praq.g_00705
OG0001336	Prbi.g_00136	Praq.g_01875
OG0001337	Prbi.g_00126	Praq.g_01885
OG0001338	Prbi.g_00168	Praq.g_01858
OG0001339	Prbi.g_00227	Praq.g_01799
OG0001340	Prbi.g_00272	Praq.g_01754
OG0001341	Prbi.g_00285	Praq.g_01742
OG0001342	Prbi.g_00304	Praq.g_01723
OG0001343	Prbi.g_00363	Praq.g_01206
OG0001344	Prbi.g_00402	Praq.g_01165
OG0001345	Prbi.g_00435	Praq.g_01123
OG0001346	Prbi.g_00475	Praq.g_00523
OG0001347	Prbi.g_00489	Praq.g_00537
OG0001348	Prbi.g_00507	Praq.g_01098
OG0001349	Prbi.g_00512	Praq.g_01093
OG0001350	Prbi.g_00517	Praq.g_01088
OG0001351	Prbi.g_00579	Praq.g_01026
OG0001352	Prbi.g_00685	Praq.g_00811
OG0001353	Prbi.g_00707	Praq.g_00832
OG0001354	Prbi.g_00831	Praq.g_00653
OG0001355	Prbi.g_00888	Praq.g_01438
OG0001356	Prbi.g_00932	Praq.g_01471
OG0001357	Prbi.g_01037	Praq.g_01575
OG0001358	Prbi.g_01061	Praq.g_01594
OG0001359	Prbi.g_01178	Praq.g_01304
OG0001360	Prbi.g_01179	Praq.g_01305
OG0001361	Prbi.g_01257	Praq.g_01383
OG0001363	Prbi.g_01490	Praq.g_00217
OG0001364	Prbi.g_01660	Praq.g_00364
OG0001365	Prbi.g_01278	Praq.g_00953
OG0001366	Prbi.g_01824	Praq.g_00460
OG0001367	Prbi.g_01866, Prbi.g_00155, Prbi.g_00722	Praq.g_00934
OG0001369	Prbi.g_01063	Praq.g_01596
OG0001371	Prbi.g_00074	Praq.g_01936
OG0001372	Prbi.g_00075	Praq.g_01935
OG0001373	Prbi.g_00082	Praq.g_01928
OG0001374	Prbi.g_00094	Praq.g_01916
OG0001375	Prbi.g_00143	Praq.g_01868
OG0001376	Prbi.g_00258	Praq.g_01768
OG0001377	Prbi.g_00280	Praq.g_01747
OG0001378	Prbi.g_00296	Praq.g_01731
OG0001379	Prbi.g_00386	Praq.g_01182
OG0001381	Prbi.g_00455	Praq.g_00503
OG0001382	Prbi.g_00462	Praq.g_00510
OG0001383	Prbi.g_00514	Praq.g_01091
OG0001384	Prbi.g_00522	Praq.g_01083
OG0001385	Prbi.g_00669	Praq.g_00795
OG0001386	Prbi.g_00677	Praq.g_00803
OG0001387	Prbi.g_00679	Praq.g_00805
OG0001388	Prbi.g_00689	Praq.g_00815
OG0001389	Prbi.g_00750	Praq.g_00588
OG0001390	Prbi.g_00790	Praq.g_00620
OG0001391	Prbi.g_00833	Praq.g_00655
OG0001392	Prbi.g_00931	Praq.g_01470
OG0001393	Prbi.g_00933	Praq.g_01472
OG0001394	Prbi.g_00956	Praq.g_01495
OG0001395	Prbi.g_00959	Praq.g_01498
OG0001396	Prbi.g_01041	Praq.g_01579
OG0001397	Prbi.g_01071	Praq.g_01604
OG0001398	Prbi.g_01090	Praq.g_01623
OG0001399	Prbi.g_01100	Praq.g_01632
OG0001400	Prbi.g_01109	Praq.g_01640
OG0001401	Prbi.g_01116	Praq.g_01648
OG0001402	Prbi.g_01193	Praq.g_01319
OG0001403	Prbi.g_01392	Praq.g_00134
OG0001404	Prbi.g_01430	Praq.g_00166
OG0001405	Prbi.g_01440	Praq.g_00178
OG0001406	Prbi.g_01629	Praq.g_00333
OG0001407	Prbi.g_01632	Praq.g_00336
OG0001408	Prbi.g_01681	Praq.g_00385
OG0001409	Prbi.g_01693	Praq.g_00010
OG0001410	Prbi.g_01707	Praq.g_00023
OG0001412	Prbi.g_00990	Praq.g_01529
OG0001413	Prbi.g_01760, Prbi.g_01744	Praq.g_00058
OG0001414	Prbi.g_00068	Praq.g_01942
OG0001415	Prbi.g_00350	Praq.g_01676
OG0001416	Prbi.g_00524	Praq.g_01081
OG0001417	Prbi.g_00678	Praq.g_00804
OG0001418	Prbi.g_00803	Praq.g_00633
OG0001419	Prbi.g_00836	Praq.g_00659
OG0001420	Prbi.g_00935	Praq.g_01474
OG0001421	Prbi.g_00940	Praq.g_01479
OG0001422	Prbi.g_01105	Praq.g_01637
OG0001423	Prbi.g_01180	Praq.g_01306
OG0001424	Prbi.g_01271	Praq.g_01395
OG0001425	Prbi.g_01699	Praq.g_00016
OG0001426	Prbi.g_02089	Praq.g_00412
OG0001427	Prbi.g_00396	Praq.g_01171
OG0001430	Prbi.g_01054	Praq.g_01587
OG0001431	Prbi.g_01107	Praq.g_01638
OG0001432	Prbi.g_01110	Praq.g_01641
OG0001433	Prbi.g_01335	Praq.g_00087
OG0001434	Prbi.g_01407	Praq.g_00154
OG0001435	Prbi.g_01691	Praq.g_00008
OG0001436	Prbi.g_01301	Praq.g_00067
OG0001438	Prbi.g_00622	Praq.g_00982
OG0001440	Prbi.g_01065	Praq.g_01598
OG0001441	Prbi.g_01147	Praq.g_01277
OG0001442	Prbi.g_01169	Praq.g_01294
OG0001443	Prbi.g_01190	Praq.g_01316
OG0001444	Prbi.g_01226	Praq.g_01352
OG0001445	Prbi.g_01317, Prbi.g_01770	Praq.g_00101
OG0001446	Prbi.g_01319, Prbi.g_01768	Praq.g_00103
OG0001447	Prbi.g_01320, Prbi.g_01767	Praq.g_00104
OG0001449	Prbi.g_01590	Praq.g_00221
OG0001451	Prbi.g_01567, Prbi.g_02024	Praq.g_00859
OG0001452	Prbi.g_02066	Praq.g_00389
OG0001454	Prbi.g_00391	Praq.g_01177
OG0001456	Prbi.g_00591	Praq.g_01014
OG0001457	Prbi.g_00706	Praq.g_00831
OG0001458	Prbi.g_00789	Praq.g_00619
OG0001459	Prbi.g_00826	Praq.g_00648
OG0001460	Prbi.g_00910	Praq.g_01461
OG0001461	Prbi.g_00982	Praq.g_01521
OG0001462	Prbi.g_01053	Praq.g_01586
OG0001463	Prbi.g_01099	Praq.g_01631
OG0001464	Prbi.g_01104	Praq.g_01636
OG0001465	Prbi.g_01356	Praq.g_00106
OG0001467	Prbi.g_01586	Praq.g_00291
OG0001468	Prbi.g_01965	Praq.g_00734
OG0001469	Prbi.g_01205	Praq.g_01331
OG0001470	Prbi.g_00344	Praq.g_01682
OG0001472	Prbi.g_00909	Praq.g_01460
OG0001474	Prbi.g_00919	Praq.g_00850
OG0001475	Prbi.g_01095	Praq.g_01627
OG0001476	Prbi.g_01096	Praq.g_01628
OG0001477	Prbi.g_01097	Praq.g_01629
OG0001478	Prbi.g_01103	Praq.g_01635
OG0001479	Prbi.g_01132	Praq.g_01663
OG0001480	Prbi.g_01141	Praq.g_01272
OG0001481	Prbi.g_01223	Praq.g_01349
OG0001484	Prbi.g_01491	Praq.g_00219
OG0001485	Prbi.g_01846	Praq.g_00955
OG0001488	Prbi.g_00196	Praq.g_01830
OG0001489	Prbi.g_00399	Praq.g_01168
OG0001490	Prbi.g_00422	Praq.g_01142
OG0001491	Prbi.g_00823	Praq.g_00645
OG0001492	Prbi.g_00880	Praq.g_01430
OG0001493	Prbi.g_00920	Praq.g_00849
OG0001494	Prbi.g_00921	Praq.g_00848
OG0001495	Prbi.g_00922	Praq.g_00847
OG0001496	Prbi.g_00923	Praq.g_00846
OG0001497	Prbi.g_00924	Praq.g_00845
OG0001498	Prbi.g_00925	Praq.g_00844
OG0001499	Prbi.g_00926	Praq.g_00843
OG0001500	Prbi.g_00927	Praq.g_00842
OG0001501	Prbi.g_00928	Praq.g_00841
OG0001502	Prbi.g_00929	Praq.g_00840
OG0001503	Prbi.g_00930	Praq.g_00839
OG0001505	Prbi.g_01044	Praq.g_01404
OG0001506	Prbi.g_01124	Praq.g_01655
OG0001507	Prbi.g_01189	Praq.g_01315
OG0001509	Prbi.g_01867	Praq.g_00933
OG0001510	Prbi.g_01957	Praq.g_00726
OG0001511	Prbi.g_00157, Prbi.g_01325	Praq.g_00079
OG0001513	Prbi.g_00112	Praq.g_01898
OG0001514	Prbi.g_01372	Praq.g_00116
OG0001515	Prbi.g_00794	Praq.g_00625
OG0001516	Prbi.g_01031	Praq.g_01569
OG0001517	Prbi.g_01114	Praq.g_01646
OG0001519	Prbi.g_00413	Praq.g_01156
OG0001520	Prbi.g_01302	Praq.g_00066
OG0001521	Prbi.g_01279	Praq.g_00952
OG0001523	Prbi.g_00067	Praq.g_01943
OG0001524	Prbi.g_00400	Praq.g_01167
OG0001525	Prbi.g_00460	Praq.g_00508
OG0001526	Prbi.g_00938	Praq.g_01477
OG0001528	Prbi.g_01333	Praq.g_00086
OG0001529	Prbi.g_01336	Praq.g_00089
OG0001532	Prbi.g_00034	Praq.g_01238
OG0001533	Prbi.g_00423, Prbi.g_02019	Praq.g_00851
OG0001534	Prbi.g_01697	Praq.g_00014
OG0001536	Prbi.g_01143	Praq.g_01274
OG0001537	Prbi.g_01337	Praq.g_00076
OG0001538	Prbi.g_01359	Praq.g_00108
OG0001539	Prbi.g_01377	Praq.g_00120
OG0001540	Prbi.g_01378	Praq.g_00121
OG0001542	Prbi.g_01695	Praq.g_00012
OG0001543	Prbi.g_01706	Praq.g_00022
OG0001545	Prbi.g_00947	Praq.g_01486
OG0001549	Prbi.g_00134	Praq.g_01877
OG0001550	Prbi.g_00331	Praq.g_01695
OG0001551	Prbi.g_00355	Praq.g_01671
OG0001552	Prbi.g_00393	Praq.g_01175
OG0001553	Prbi.g_00414	Praq.g_01154
OG0001554	Prbi.g_00415	Praq.g_01153
OG0001555	Prbi.g_00458	Praq.g_00506
OG0001556	Prbi.g_00471	Praq.g_00520
OG0001557	Prbi.g_00680	Praq.g_00806
OG0001559	Prbi.g_00795	Praq.g_00626
OG0001560	Prbi.g_00815	Praq.g_00641
OG0001561	Prbi.g_00911	Praq.g_01462
OG0001562	Prbi.g_01052	Praq.g_01585
OG0001563	Prbi.g_01112	Praq.g_01643
OG0001564	Prbi.g_01113	Praq.g_01644
OG0001565	Prbi.g_01115	Praq.g_01647
OG0001566	Prbi.g_01118	Praq.g_01650
OG0001567	Prbi.g_01125	Praq.g_01656
OG0001568	Prbi.g_01140	Praq.g_01271
OG0001569	Prbi.g_01144	Praq.g_01275
OG0001570	Prbi.g_01150	Praq.g_01280
OG0001571	Prbi.g_01162	Praq.g_01288
OG0001572	Prbi.g_01170	Praq.g_01296
OG0001573	Prbi.g_01173	Praq.g_01299
OG0001574	Prbi.g_01326	Praq.g_00078
OG0001575	Prbi.g_01353	Praq.g_00098
OG0001576	Prbi.g_01365	Praq.g_00113
OG0001577	Prbi.g_01436	Praq.g_00172
OG0001578	Prbi.g_01438	Praq.g_00174
OG0001579	Prbi.g_01498	Praq.g_00220
OG0001580	Prbi.g_01469	Praq.g_00224
OG0001581	Prbi.g_01471	Praq.g_00228
OG0001582	Prbi.g_01673	Praq.g_00377
OG0001583	Prbi.g_01675	Praq.g_00379
OG0001584	Prbi.g_01676	Praq.g_00380
OG0001585	Prbi.g_01686	Praq.g_00002
OG0001586	Prbi.g_02013	Praq.g_00685
OG0001590	Prbi.g_00317	Praq.g_01709
OG0001591	Prbi.g_00387	Praq.g_01181
OG0001593	Prbi.g_00461	Praq.g_00509
OG0001594	Prbi.g_00470	Praq.g_00518
OG0001595	Prbi.g_00710	Praq.g_00835
OG0001596	Prbi.g_00797	Praq.g_00628
OG0001597	Prbi.g_00913	Praq.g_01464
OG0001598	Prbi.g_00937	Praq.g_01476
OG0001599	Prbi.g_01183	Praq.g_01309
OG0001600	Prbi.g_01184	Praq.g_01310
OG0001601	Prbi.g_01185	Praq.g_01311
OG0001602	Prbi.g_01186	Praq.g_01312
OG0001603	Prbi.g_01739	Praq.g_01957
OG0001604	Prbi.g_01800	Praq.g_00484
OG0001606	Prbi.g_00364	Praq.g_01205
OG0001609	Prbi.g_00392	Praq.g_01176
OG0001610	Prbi.g_00705	Praq.g_00830
OG0001611	Prbi.g_00776	Praq.g_00608
OG0001612	Prbi.g_00824	Praq.g_00646
OG0001613	Prbi.g_00917	Praq.g_01467
OG0001614	Prbi.g_01035	Praq.g_01573
OG0001615	Prbi.g_01344	Praq.g_00092
OG0001616	Prbi.g_01349, Prbi.g_02016	Praq.g_00095
OG0001617	Prbi.g_01406	Praq.g_00148
OG0001619	Prbi.g_01428	Praq.g_00164
OG0001620	Prbi.g_01512, Prbi.g_01480	Praq.g_00252
OG0001621	Prbi.g_00806	Praq.g_00636
OG0001623	Prbi.g_00361	Praq.g_01208
OG0001624	Prbi.g_00915	Praq.g_01465
OG0001625	Prbi.g_01047	Praq.g_01580
OG0001626	Prbi.g_01345	Praq.g_00093
OG0001628	Prbi.g_01723	Praq.g_00032
OG0001629	Prbi.g_01885, Prbi.g_01410, Prbi.g_00152	Praq.g_00724
OG0001638	Prbi.g_02023	Praq.g_01948
OG0001639	Prbi.g_00117	Praq.g_01893
OG0001640	Prbi.g_00204	Praq.g_01822
OG0001641	Prbi.g_00388	Praq.g_01180
OG0001642	Prbi.g_00390	Praq.g_01178
OG0001643	Prbi.g_00417	Praq.g_01145
OG0001644	Prbi.g_00418	Praq.g_01144
OG0001645	Prbi.g_00420	Praq.g_01143
OG0001647	Prbi.g_00468	Praq.g_00516
OG0001648	Prbi.g_00562	Praq.g_01043
OG0001649	Prbi.g_00568	Praq.g_01037
OG0001650	Prbi.g_00744	Praq.g_00582
OG0001651	Prbi.g_00785	Praq.g_00615
OG0001652	Prbi.g_00787	Praq.g_00617
OG0001653	Prbi.g_00816	Praq.g_00642
OG0001654	Prbi.g_00822	Praq.g_00644
OG0001655	Prbi.g_00830	Praq.g_00652
OG0001656	Prbi.g_00852	Praq.g_00675
OG0001657	Prbi.g_00904	Praq.g_01455
OG0001658	Prbi.g_00916	Praq.g_01466
OG0001659	Prbi.g_00963	Praq.g_01502
OG0001660	Prbi.g_01048	Praq.g_01581
OG0001661	Prbi.g_01051	Praq.g_01584
OG0001662	Prbi.g_01056	Praq.g_01589
OG0001663	Prbi.g_01073	Praq.g_01606
OG0001664	Prbi.g_01074	Praq.g_01607
OG0001665	Prbi.g_01094	Praq.g_01626
OG0001666	Prbi.g_01098	Praq.g_01630
OG0001667	Prbi.g_01101	Praq.g_01633
OG0001668	Prbi.g_01108	Praq.g_01639
OG0001669	Prbi.g_01120	Praq.g_01652
OG0001670	Prbi.g_01121	Praq.g_01653
OG0001671	Prbi.g_01128	Praq.g_01659
OG0001672	Prbi.g_01133	Praq.g_01664
OG0001673	Prbi.g_01134	Praq.g_01665
OG0001674	Prbi.g_01135	Praq.g_01666
OG0001675	Prbi.g_01160	Praq.g_01286
OG0001676	Prbi.g_01165	Praq.g_01291
OG0001677	Prbi.g_01182	Praq.g_01308
OG0001678	Prbi.g_01254	Praq.g_01380
OG0001679	Prbi.g_01262	Praq.g_01388
OG0001680	Prbi.g_01327	Praq.g_00045
OG0001681	Prbi.g_01366	Praq.g_00114
OG0001682	Prbi.g_01375	Praq.g_00118
OG0001684	Prbi.g_01672	Praq.g_00376
OG0001685	Prbi.g_01679	Praq.g_00383
OG0001686	Prbi.g_01682	Praq.g_00386
OG0001687	Prbi.g_01688	Praq.g_00004
OG0001688	Prbi.g_01690	Praq.g_00007
OG0001689	Prbi.g_01694	Praq.g_00011
OG0001690	Prbi.g_01696	Praq.g_00013
OG0001691	Prbi.g_01698	Praq.g_00015
OG0001692	Prbi.g_01792	Praq.g_00492
OG0001693	Prbi.g_02065	Praq.g_00388
OG0001695	Prbi.g_01472	Praq.g_00201
OG0001698	Prbi.g_00499	Praq.g_01106
OG0001700	Prbi.g_00779	Praq.g_00611
OG0001701	Prbi.g_00781	Praq.g_00613
OG0001702	Prbi.g_00801	Praq.g_00631
OG0001703	Prbi.g_00817	Praq.g_00643
OG0001704	Prbi.g_01049	Praq.g_01582
OG0001706	Prbi.g_01164	Praq.g_01290
OG0001707	Prbi.g_01187	Praq.g_01313
OG0001708	Prbi.g_01355	Praq.g_00105
OG0001710	Prbi.g_01050	Praq.g_01583
OG0001712	Prbi.g_01502	Praq.g_00227
OG0001713	Prbi.g_01473	Praq.g_00198
OG0001722	Prbi.g_00777	Praq.g_00609
OG0001725	Prbi.g_00912	Praq.g_01463
OG0001726	Prbi.g_01149	Praq.g_01279
OG0001728	Prbi.g_01376	Praq.g_00119
OG0001731	Prbi.g_01703	Praq.g_00019
OG0001732	Prbi.g_01734	Praq.g_00035
OG0001733	Prbi.g_00411	Praq.g_01157
OG0001734	Prbi.g_00743	Praq.g_00581
OG0001783	Prbi.g_00050	Praq.g_01256
OG0001784	Prbi.g_00527	Praq.g_01078
OG0001786	Prbi.g_00876	Praq.g_01427
OG0001787	Prbi.g_01168	Praq.g_01293
OG0001788	Prbi.g_01769, Prbi.g_01318	Praq.g_00102
OG0001790	Prbi.g_01348	Praq.g_00094
OG0001791	Prbi.g_01350	Praq.g_00096
OG0001794	Prbi.g_01732	Praq.g_01959
OG0001797	Prbi.g_00166, Prbi.g_01525	Praq.g_01945
OG0001806	Prbi.g_00401	Praq.g_01166
OG0001807	Prbi.g_00416	Praq.g_01151
