Orthogroup	Prbi	Prai
OG0001114	Prbi.g_01922	Prai.g_01761
OG0001115	Prbi.g_01923	Prai.g_01762
OG0001116	Prbi.g_01924	Prai.g_01763
OG0001117	Prbi.g_01925	Prai.g_01764
OG0001118	Prbi.g_01926	Prai.g_01765
OG0001119	Prbi.g_01927	Prai.g_01766
OG0001120	Prbi.g_01928	Prai.g_01767
OG0001121	Prbi.g_01930	Prai.g_01769
OG0001122	Prbi.g_01931	Prai.g_01770
OG0001123	Prbi.g_01932	Prai.g_01776
OG0001124	Prbi.g_01934	Prai.g_01778
OG0001125	Prbi.g_01936	Prai.g_01780
OG0001126	Prbi.g_01937	Prai.g_01781
OG0001127	Prbi.g_01939	Prai.g_01783
OG0001128	Prbi.g_01940	Prai.g_01784
OG0001129	Prbi.g_01941	Prai.g_01785
OG0001130	Prbi.g_01944	Prai.g_01788
OG0001131	Prbi.g_01945	Prai.g_01789
OG0001132	Prbi.g_01946	Prai.g_01790
OG0001133	Prbi.g_01947	Prai.g_01791
OG0001134	Prbi.g_01948	Prai.g_01792
OG0001135	Prbi.g_01949	Prai.g_01793
OG0001136	Prbi.g_01950	Prai.g_01794
OG0001137	Prbi.g_01951	Prai.g_01795
OG0001138	Prbi.g_01952	Prai.g_01796
OG0001139	Prbi.g_01953	Prai.g_01797
OG0001140	Prbi.g_01954	Prai.g_01798
OG0001141	Prbi.g_01955	Prai.g_01799
OG0001142	Prbi.g_01958	Prai.g_01802
OG0001143	Prbi.g_01959	Prai.g_01803
OG0001144	Prbi.g_01960	Prai.g_01804
OG0001145	Prbi.g_01961	Prai.g_01805
OG0001146	Prbi.g_01962	Prai.g_01806
OG0001147	Prbi.g_01963	Prai.g_01807
OG0001148	Prbi.g_01964	Prai.g_01808
OG0001149	Prbi.g_01966	Prai.g_01810
OG0001150	Prbi.g_01967	Prai.g_01811
OG0001151	Prbi.g_01969	Prai.g_01813
OG0001152	Prbi.g_01970	Prai.g_01814
OG0001153	Prbi.g_01971	Prai.g_01815
OG0001154	Prbi.g_01973	Prai.g_01817
OG0001155	Prbi.g_01975	Prai.g_01819
OG0001156	Prbi.g_01977	Prai.g_01821
OG0001157	Prbi.g_01978	Prai.g_01822
OG0001158	Prbi.g_01980	Prai.g_01824
OG0001159	Prbi.g_01981	Prai.g_01825
OG0001160	Prbi.g_01982	Prai.g_01826
OG0001161	Prbi.g_01983	Prai.g_01827
OG0001162	Prbi.g_01984	Prai.g_01828
OG0001163	Prbi.g_01985	Prai.g_01829
OG0001164	Prbi.g_01986	Prai.g_01830
OG0001165	Prbi.g_01987	Prai.g_01831
OG0001166	Prbi.g_01988	Prai.g_01832
OG0001167	Prbi.g_01989	Prai.g_01833
OG0001168	Prbi.g_01990	Prai.g_01834
OG0001169	Prbi.g_01991	Prai.g_01835
OG0001170	Prbi.g_01992	Prai.g_01836
OG0001171	Prbi.g_01993	Prai.g_01837
OG0001172	Prbi.g_01995	Prai.g_01839
OG0001173	Prbi.g_01997	Prai.g_01841
OG0001174	Prbi.g_01998	Prai.g_01842
OG0001175	Prbi.g_01999	Prai.g_01843
OG0001176	Prbi.g_02000	Prai.g_01844
OG0001177	Prbi.g_02002	Prai.g_01846
OG0001178	Prbi.g_02005	Prai.g_01849
OG0001179	Prbi.g_02006	Prai.g_01850
OG0001180	Prbi.g_02007	Prai.g_01851
OG0001181	Prbi.g_02008	Prai.g_01852
OG0001182	Prbi.g_02009	Prai.g_01853
OG0001183	Prbi.g_02010	Prai.g_01854
OG0001184	Prbi.g_02012	Prai.g_01856
OG0001185	Prbi.g_02027	Prai.g_01861
OG0001186	Prbi.g_02028	Prai.g_01862
OG0001187	Prbi.g_02030	Prai.g_01863
OG0001188	Prbi.g_02031	Prai.g_01864
OG0001189	Prbi.g_02032	Prai.g_01865
OG0001190	Prbi.g_02033	Prai.g_01866
OG0001191	Prbi.g_02034	Prai.g_01867
OG0001192	Prbi.g_02035	Prai.g_01868
OG0001193	Prbi.g_02036	Prai.g_01869
OG0001194	Prbi.g_02037	Prai.g_01870
OG0001195	Prbi.g_02038	Prai.g_01871
OG0001196	Prbi.g_02039	Prai.g_01872
OG0001197	Prbi.g_02040	Prai.g_01873
OG0001198	Prbi.g_02041	Prai.g_01874
OG0001199	Prbi.g_02042	Prai.g_01875
OG0001200	Prbi.g_02043	Prai.g_01876
OG0001201	Prbi.g_02044	Prai.g_01877
OG0001202	Prbi.g_02045	Prai.g_01878
OG0001203	Prbi.g_02047	Prai.g_01880
OG0001204	Prbi.g_02049	Prai.g_01882
OG0001205	Prbi.g_02050	Prai.g_01883
OG0001206	Prbi.g_02051	Prai.g_01884
OG0001207	Prbi.g_02052	Prai.g_01885
OG0001208	Prbi.g_02053	Prai.g_01886
OG0001209	Prbi.g_02054	Prai.g_01887
OG0001210	Prbi.g_02055	Prai.g_01888
OG0001211	Prbi.g_02056	Prai.g_01889
OG0001212	Prbi.g_02057	Prai.g_01890
OG0001213	Prbi.g_02058	Prai.g_01891
OG0001214	Prbi.g_02060	Prai.g_01893
OG0001215	Prbi.g_02061	Prai.g_01894
OG0001216	Prbi.g_02062	Prai.g_01895
OG0001217	Prbi.g_02063	Prai.g_01896
OG0001218	Prbi.g_02064	Prai.g_01897
OG0001219	Prbi.g_02067	Prai.g_01899
OG0001220	Prbi.g_02068	Prai.g_01900
OG0001221	Prbi.g_02071	Prai.g_01903
OG0001222	Prbi.g_02072	Prai.g_01904
OG0001223	Prbi.g_02073	Prai.g_01905
OG0001224	Prbi.g_02074	Prai.g_01906
OG0001225	Prbi.g_02075	Prai.g_01907
OG0001226	Prbi.g_02076	Prai.g_01908
OG0001227	Prbi.g_02077	Prai.g_01909
OG0001228	Prbi.g_02078	Prai.g_01910
OG0001229	Prbi.g_02079	Prai.g_01911
OG0001230	Prbi.g_02080	Prai.g_01912
OG0001231	Prbi.g_02081	Prai.g_01913
OG0001232	Prbi.g_02082	Prai.g_01914
OG0001233	Prbi.g_02083	Prai.g_01915
OG0001234	Prbi.g_02084	Prai.g_01916
OG0001235	Prbi.g_02085	Prai.g_01917
OG0001236	Prbi.g_02087	Prai.g_01919
OG0001237	Prbi.g_02088	Prai.g_01920
OG0001238	Prbi.g_02090	Prai.g_01922
OG0001239	Prbi.g_02091	Prai.g_01923
OG0001240	Prbi.g_02092	Prai.g_01924
OG0001241	Prbi.g_02094	Prai.g_01926
OG0001242	Prbi.g_02095	Prai.g_01928
OG0001243	Prbi.g_02096	Prai.g_01929
OG0001244	Prbi.g_02097	Prai.g_01930
OG0001245	Prbi.g_02098	Prai.g_01931
OG0001246	Prbi.g_02099	Prai.g_01932
OG0001247	Prbi.g_02100	Prai.g_01933
OG0001248	Prbi.g_02101	Prai.g_01934
OG0001249	Prbi.g_02102	Prai.g_01935
OG0001250	Prbi.g_02103	Prai.g_01936
OG0001251	Prbi.g_01522	Prai.g_00092
OG0001252	Prbi.g_00146	Prai.g_00138
OG0001253	Prbi.g_00174	Prai.g_00161
OG0001254	Prbi.g_00305	Prai.g_00294
OG0001256	Prbi.g_00426	Prai.g_01599
OG0001257	Prbi.g_00485	Prai.g_00512
OG0001258	Prbi.g_00501	Prai.g_00528
OG0001259	Prbi.g_00592	Prai.g_00618
OG0001260	Prbi.g_00791	Prai.g_00896
OG0001261	Prbi.g_00882	Prai.g_00812
OG0001262	Prbi.g_00898	Prai.g_00796
OG0001263	Prbi.g_00918	Prai.g_01064
OG0001264	Prbi.g_00950	Prai.g_01047
OG0001266	Prbi.g_01111	Prai.g_01083
OG0001267	Prbi.g_01191	Prai.g_01156
OG0001269	Prbi.g_01422	Prai.g_01354
OG0001271	Prbi.g_01641	Prai.g_01513
OG0001272	Prbi.g_01683	Prai.g_01556
OG0001273	Prbi.g_01684	Prai.g_01557
OG0001274	Prbi.g_01689	Prai.g_01563
OG0001275	Prbi.g_01705	Prai.g_01585
OG0001278	Prbi.g_01779	Prai.g_01630
OG0001279	Prbi.g_01783	Prai.g_01634
OG0001281	Prbi.g_01851	Prai.g_01704
OG0001282	Prbi.g_01877	Prai.g_01729
OG0001283	Prbi.g_01976	Prai.g_01820
OG0001284	Prbi.g_02004	Prai.g_01848
OG0001285	Prbi.g_02048	Prai.g_01881
OG0001286	Prbi.g_02093	Prai.g_01925
OG0001288	Prbi.g_00438	Prai.g_00468
OG0001290	Prbi.g_00030	Prai.g_00030
OG0001291	Prbi.g_00078	Prai.g_00071
OG0001292	Prbi.g_00081	Prai.g_00074
OG0001293	Prbi.g_00083	Prai.g_00076
OG0001294	Prbi.g_00100	Prai.g_00093
OG0001295	Prbi.g_00127	Prai.g_00119
OG0001296	Prbi.g_00133	Prai.g_00125
OG0001297	Prbi.g_00223	Prai.g_00210
OG0001298	Prbi.g_00267	Prai.g_00256
OG0001299	Prbi.g_00276	Prai.g_00265
OG0001300	Prbi.g_00397	Prai.g_00386
OG0001301	Prbi.g_00640	Prai.g_00666
OG0001302	Prbi.g_00796	Prai.g_00890
OG0001303	Prbi.g_00800	Prai.g_00887
OG0001304	Prbi.g_01077	Prai.g_00927
OG0001305	Prbi.g_01082	Prai.g_00922
OG0001306	Prbi.g_01119	Prai.g_01090
OG0001307	Prbi.g_01129	Prai.g_01100
OG0001308	Prbi.g_01153	Prai.g_01125
OG0001309	Prbi.g_01155	Prai.g_01126
OG0001310	Prbi.g_01166	Prai.g_01134
OG0001311	Prbi.g_01235	Prai.g_01201
OG0001312	Prbi.g_01423	Prai.g_01355
OG0001313	Prbi.g_01687	Prai.g_01560
OG0001314	Prbi.g_01810	Prai.g_01661
OG0001315	Prbi.g_01844	Prai.g_01695
OG0001316	Prbi.g_01972	Prai.g_01816
OG0001318	Prbi.g_00149	Prai.g_00141
OG0001319	Prbi.g_00262	Prai.g_00249
OG0001320	Prbi.g_00469	Prai.g_00498
OG0001321	Prbi.g_00802	Prai.g_01293, Prai.g_01233
OG0001322	Prbi.g_00828	Prai.g_00866
OG0001323	Prbi.g_01102	Prai.g_01075
OG0001324	Prbi.g_01137	Prai.g_01108
OG0001325	Prbi.g_01159	Prai.g_01128
OG0001327	Prbi.g_01362	Prai.g_01309
OG0001328	Prbi.g_01396	Prai.g_01340
OG0001330	Prbi.g_01680	Prai.g_01553
OG0001331	Prbi.g_01784	Prai.g_01635
OG0001332	Prbi.g_01833	Prai.g_01684
OG0001333	Prbi.g_01942	Prai.g_01786
OG0001334	Prbi.g_01996	Prai.g_01840
OG0001335	Prbi.g_02046	Prai.g_01879
OG0001336	Prbi.g_00136	Prai.g_00128
OG0001337	Prbi.g_00126	Prai.g_00118
OG0001338	Prbi.g_00168	Prai.g_00155
OG0001339	Prbi.g_00227	Prai.g_00214
OG0001340	Prbi.g_00272	Prai.g_00261
OG0001341	Prbi.g_00285	Prai.g_00274
OG0001342	Prbi.g_00304	Prai.g_00293
OG0001343	Prbi.g_00363	Prai.g_00352
OG0001344	Prbi.g_00402	Prai.g_00389
OG0001345	Prbi.g_00435	Prai.g_00465
OG0001346	Prbi.g_00475	Prai.g_00502
OG0001347	Prbi.g_00489	Prai.g_00516
OG0001348	Prbi.g_00507	Prai.g_00534
OG0001349	Prbi.g_00512	Prai.g_00539
OG0001351	Prbi.g_00579	Prai.g_00605
OG0001352	Prbi.g_00685	Prai.g_00711
OG0001354	Prbi.g_00831	Prai.g_00863
OG0001355	Prbi.g_00888	Prai.g_00806
OG0001356	Prbi.g_00932	Prai.g_01062
OG0001357	Prbi.g_01037	Prai.g_00961
OG0001358	Prbi.g_01061	Prai.g_00942
OG0001359	Prbi.g_01178	Prai.g_01147
OG0001360	Prbi.g_01179	Prai.g_01148
OG0001361	Prbi.g_01257	Prai.g_01223
OG0001362	Prbi.g_01332	Prai.g_01583
OG0001363	Prbi.g_01490	Prai.g_01390, Prai.g_01321
OG0001364	Prbi.g_01660	Prai.g_01532
OG0001365	Prbi.g_01278	Prai.g_01699
OG0001366	Prbi.g_01824	Prai.g_01675
OG0001367	Prbi.g_01866, Prbi.g_00155, Prbi.g_00722	Prai.g_01718
OG0001368	Prbi.g_02003	Prai.g_01847
OG0001371	Prbi.g_00074	Prai.g_00067
OG0001372	Prbi.g_00075	Prai.g_00068
OG0001373	Prbi.g_00082	Prai.g_00075
OG0001374	Prbi.g_00094	Prai.g_00087
OG0001375	Prbi.g_00143	Prai.g_00135
OG0001376	Prbi.g_00258	Prai.g_00245
OG0001377	Prbi.g_00280	Prai.g_00269
OG0001379	Prbi.g_00386	Prai.g_00376
OG0001381	Prbi.g_00455	Prai.g_00485
OG0001382	Prbi.g_00462	Prai.g_00491
OG0001383	Prbi.g_00514	Prai.g_00541
OG0001384	Prbi.g_00522	Prai.g_00548
OG0001385	Prbi.g_00669	Prai.g_00695
OG0001386	Prbi.g_00677	Prai.g_00703
OG0001387	Prbi.g_00679	Prai.g_00705
OG0001388	Prbi.g_00689	Prai.g_00715
OG0001389	Prbi.g_00750	Prai.g_00753
OG0001390	Prbi.g_00790	Prai.g_00897
OG0001391	Prbi.g_00833	Prai.g_00861
OG0001392	Prbi.g_00931	Prai.g_01063
OG0001393	Prbi.g_00933	Prai.g_01061
OG0001394	Prbi.g_00956	Prai.g_01041
OG0001395	Prbi.g_00959	Prai.g_01038
OG0001397	Prbi.g_01071	Prai.g_00933
OG0001398	Prbi.g_01090	Prai.g_00914
OG0001399	Prbi.g_01100	Prai.g_01073
OG0001400	Prbi.g_01109	Prai.g_01081
OG0001401	Prbi.g_01116	Prai.g_00738
OG0001402	Prbi.g_01193	Prai.g_01158
OG0001403	Prbi.g_01392	Prai.g_01336
OG0001404	Prbi.g_01430	Prai.g_01361
OG0001405	Prbi.g_01440	Prai.g_01371
OG0001406	Prbi.g_01629	Prai.g_01501
OG0001407	Prbi.g_01632	Prai.g_01503
OG0001408	Prbi.g_01681	Prai.g_01554
OG0001409	Prbi.g_01693	Prai.g_01566
OG0001410	Prbi.g_01707	Prai.g_01587
OG0001412	Prbi.g_00990	Prai.g_01008
OG0001414	Prbi.g_00068	Prai.g_00061
OG0001415	Prbi.g_00350	Prai.g_00339
OG0001416	Prbi.g_00524	Prai.g_00550
OG0001417	Prbi.g_00678	Prai.g_00704
OG0001418	Prbi.g_00803	Prai.g_00886
OG0001421	Prbi.g_00940	Prai.g_01056
OG0001422	Prbi.g_01105	Prai.g_01078
OG0001423	Prbi.g_01180	Prai.g_01149
OG0001424	Prbi.g_01271	Prai.g_01237
OG0001425	Prbi.g_01699	Prai.g_01575
OG0001426	Prbi.g_02089	Prai.g_01921
OG0001427	Prbi.g_00396	Prai.g_00385
OG0001428	Prbi.g_00410	Prai.g_00399
OG0001430	Prbi.g_01054	Prai.g_00950
OG0001431	Prbi.g_01107	Prai.g_01079
OG0001432	Prbi.g_01110	Prai.g_01082
OG0001434	Prbi.g_01407	Prai.g_00746
OG0001435	Prbi.g_01691	Prai.g_01565
OG0001438	Prbi.g_00622	Prai.g_00649
OG0001439	Prbi.g_00879	Prai.g_00815
OG0001440	Prbi.g_01065	Prai.g_00939
OG0001441	Prbi.g_01147	Prai.g_01118
OG0001443	Prbi.g_01190	Prai.g_01155
OG0001444	Prbi.g_01226	Prai.g_01190
OG0001445	Prbi.g_01317, Prbi.g_01770	Prai.g_01295
OG0001446	Prbi.g_01319, Prbi.g_01768	Prai.g_01297
OG0001447	Prbi.g_01320, Prbi.g_01767	Prai.g_01298
OG0001449	Prbi.g_01590	Prai.g_01407
OG0001454	Prbi.g_00391	Prai.g_00380
OG0001456	Prbi.g_00591	Prai.g_00617, Prai.g_01275
OG0001457	Prbi.g_00706	Prai.g_00731
OG0001458	Prbi.g_00789	Prai.g_00898
OG0001459	Prbi.g_00826	Prai.g_00868
OG0001460	Prbi.g_00910	Prai.g_00785
OG0001461	Prbi.g_00982	Prai.g_01016
OG0001462	Prbi.g_01053	Prai.g_00951
OG0001463	Prbi.g_01099	Prai.g_01072
OG0001464	Prbi.g_01104	Prai.g_01077
OG0001465	Prbi.g_01356	Prai.g_01271
OG0001466	Prbi.g_01369	Prai.g_00893
OG0001467	Prbi.g_01586	Prai.g_01460
OG0001468	Prbi.g_01965	Prai.g_01809
OG0001469	Prbi.g_01205	Prai.g_01169
OG0001470	Prbi.g_00344	Prai.g_00333
OG0001475	Prbi.g_01095	Prai.g_01068
OG0001476	Prbi.g_01096	Prai.g_01069
OG0001477	Prbi.g_01097	Prai.g_01070
OG0001478	Prbi.g_01103	Prai.g_01076
OG0001479	Prbi.g_01132	Prai.g_01103
OG0001480	Prbi.g_01141	Prai.g_01112
OG0001481	Prbi.g_01223	Prai.g_01187
OG0001484	Prbi.g_01491	Prai.g_01391, Prai.g_01422
OG0001485	Prbi.g_01846	Prai.g_01697
OG0001488	Prbi.g_00196	Prai.g_00183
OG0001490	Prbi.g_00422	Prai.g_00414
OG0001491	Prbi.g_00823	Prai.g_00871
OG0001492	Prbi.g_00880	Prai.g_00814
OG0001504	Prbi.g_00966	Prai.g_01031
OG0001506	Prbi.g_01124	Prai.g_01095
OG0001507	Prbi.g_01189	Prai.g_01154
OG0001509	Prbi.g_01867	Prai.g_01719
OG0001510	Prbi.g_01957	Prai.g_01801
OG0001513	Prbi.g_00112	Prai.g_00105
OG0001515	Prbi.g_00794	Prai.g_00892
OG0001516	Prbi.g_01031	Prai.g_00967
OG0001517	Prbi.g_01114	Prai.g_01086
OG0001518	Prbi.g_01548	Prai.g_01264
OG0001519	Prbi.g_00413	Prai.g_00401
OG0001521	Prbi.g_01279	Prai.g_01700
OG0001523	Prbi.g_00067	Prai.g_00060
OG0001524	Prbi.g_00400	Prai.g_00388
OG0001525	Prbi.g_00460	Prai.g_00490
OG0001527	Prbi.g_01145	Prai.g_01116
OG0001528	Prbi.g_01333	Prai.g_01607
OG0001532	Prbi.g_00034	Prai.g_00034
OG0001536	Prbi.g_01143	Prai.g_01114
OG0001537	Prbi.g_01337	Prai.g_01269
OG0001538	Prbi.g_01359	Prai.g_01308
OG0001539	Prbi.g_01377	Prai.g_01317
OG0001541	Prbi.g_01509	Prai.g_01394
OG0001542	Prbi.g_01695	Prai.g_01569
OG0001543	Prbi.g_01706	Prai.g_01586
OG0001549	Prbi.g_00134	Prai.g_00126
OG0001550	Prbi.g_00331	Prai.g_00320
OG0001551	Prbi.g_00355	Prai.g_00344
OG0001552	Prbi.g_00393	Prai.g_00382
OG0001553	Prbi.g_00414	Prai.g_00403
OG0001554	Prbi.g_00415	Prai.g_00404
OG0001555	Prbi.g_00458	Prai.g_00488
OG0001556	Prbi.g_00471	Prai.g_00500
OG0001557	Prbi.g_00680	Prai.g_00706
OG0001558	Prbi.g_01328	Prai.g_01306
OG0001559	Prbi.g_00795	Prai.g_00891
OG0001560	Prbi.g_00815	Prai.g_00879
OG0001561	Prbi.g_00911	Prai.g_00784
OG0001562	Prbi.g_01052	Prai.g_00952
OG0001563	Prbi.g_01112	Prai.g_01084
OG0001564	Prbi.g_01113	Prai.g_01085
OG0001565	Prbi.g_01115	Prai.g_01087
OG0001566	Prbi.g_01118	Prai.g_01089
OG0001567	Prbi.g_01125	Prai.g_01096
OG0001568	Prbi.g_01140	Prai.g_01111
OG0001569	Prbi.g_01144	Prai.g_01115
OG0001570	Prbi.g_01150	Prai.g_01122
OG0001571	Prbi.g_01162	Prai.g_01131
OG0001572	Prbi.g_01170	Prai.g_01139
OG0001573	Prbi.g_01173	Prai.g_01142
OG0001575	Prbi.g_01353	Prai.g_00736
OG0001576	Prbi.g_01365	Prai.g_01311
OG0001577	Prbi.g_01436	Prai.g_01367
OG0001578	Prbi.g_01438	Prai.g_01369
OG0001582	Prbi.g_01673	Prai.g_01545
OG0001583	Prbi.g_01675	Prai.g_01547
OG0001584	Prbi.g_01676	Prai.g_01548
OG0001585	Prbi.g_01686	Prai.g_01559
OG0001586	Prbi.g_02013	Prai.g_01857
OG0001590	Prbi.g_00317	Prai.g_00306
OG0001592	Prbi.g_00421	Prai.g_00413
OG0001594	Prbi.g_00470	Prai.g_00499
OG0001595	Prbi.g_00710	Prai.g_00734
OG0001596	Prbi.g_00797	Prai.g_00889
OG0001597	Prbi.g_00913	Prai.g_00783
OG0001598	Prbi.g_00937	Prai.g_01058
OG0001603	Prbi.g_01739	Prai.g_01245
OG0001604	Prbi.g_01800	Prai.g_01651
OG0001605	Prbi.g_01871	Prai.g_01723
OG0001606	Prbi.g_00364	Prai.g_00353
OG0001609	Prbi.g_00392	Prai.g_00381
OG0001610	Prbi.g_00705	Prai.g_00730
OG0001611	Prbi.g_00776	Prai.g_00440
OG0001612	Prbi.g_00824	Prai.g_00870
OG0001613	Prbi.g_00917	Prai.g_01065
OG0001614	Prbi.g_01035	Prai.g_00963
OG0001615	Prbi.g_01344	Prai.g_01552
OG0001617	Prbi.g_01406	Prai.g_01350
OG0001619	Prbi.g_01428	Prai.g_01359
OG0001621	Prbi.g_00806	Prai.g_00884
OG0001624	Prbi.g_00915	Prai.g_00782
OG0001625	Prbi.g_01047	Prai.g_00957
OG0001628	Prbi.g_01723	Prai.g_01605
OG0001629	Prbi.g_01410	Prai.g_00145
OG0001630	Prbi.g_00739	Prai.g_01732
OG0001631	Prbi.g_01265	Prai.g_01231
OG0001637	Prbi.g_00783, Prbi.g_00723	Prai.g_00439
OG0001639	Prbi.g_00117	Prai.g_00110
OG0001640	Prbi.g_00204	Prai.g_00191
OG0001641	Prbi.g_00388	Prai.g_00377
OG0001642	Prbi.g_00390	Prai.g_00379
OG0001643	Prbi.g_00417	Prai.g_00410
OG0001644	Prbi.g_00418	Prai.g_00411
OG0001645	Prbi.g_00420	Prai.g_00412
OG0001646	Prbi.g_01754	Prai.g_01629
OG0001647	Prbi.g_00468	Prai.g_00497
OG0001648	Prbi.g_00562	Prai.g_00587
OG0001649	Prbi.g_00568	Prai.g_00594
OG0001650	Prbi.g_00744	Prai.g_00747
OG0001651	Prbi.g_00785	Prai.g_00903
OG0001652	Prbi.g_00787	Prai.g_00900
OG0001653	Prbi.g_00816	Prai.g_00878
OG0001654	Prbi.g_00822	Prai.g_00872
OG0001655	Prbi.g_00830	Prai.g_00864
OG0001656	Prbi.g_00852	Prai.g_00843
OG0001657	Prbi.g_00904	Prai.g_00790
OG0001658	Prbi.g_00916	Prai.g_00781
OG0001659	Prbi.g_00963	Prai.g_01034
OG0001660	Prbi.g_01048	Prai.g_00956
OG0001661	Prbi.g_01051	Prai.g_00953
OG0001662	Prbi.g_01056	Prai.g_00947
OG0001663	Prbi.g_01073	Prai.g_00931
OG0001664	Prbi.g_01074	Prai.g_00930
OG0001665	Prbi.g_01094	Prai.g_01067
OG0001666	Prbi.g_01098	Prai.g_01071
OG0001667	Prbi.g_01101	Prai.g_01074
OG0001668	Prbi.g_01108	Prai.g_01080
OG0001669	Prbi.g_01120	Prai.g_01091
OG0001670	Prbi.g_01121	Prai.g_01092
OG0001671	Prbi.g_01128	Prai.g_01099
OG0001672	Prbi.g_01133	Prai.g_01104
OG0001673	Prbi.g_01134	Prai.g_01105
OG0001674	Prbi.g_01135	Prai.g_01106
OG0001675	Prbi.g_01160	Prai.g_01129
OG0001676	Prbi.g_01165	Prai.g_01133
OG0001677	Prbi.g_01182	Prai.g_01152
OG0001678	Prbi.g_01254	Prai.g_01220
OG0001679	Prbi.g_01262	Prai.g_01228
OG0001680	Prbi.g_01327	Prai.g_01262
OG0001681	Prbi.g_01366	Prai.g_01312
OG0001682	Prbi.g_01375	Prai.g_01315
OG0001684	Prbi.g_01672	Prai.g_01544
OG0001685	Prbi.g_01679	Prai.g_01551
OG0001686	Prbi.g_01682	Prai.g_01555
OG0001687	Prbi.g_01688	Prai.g_01561
OG0001688	Prbi.g_01690	Prai.g_01564
OG0001689	Prbi.g_01694	Prai.g_01568
OG0001690	Prbi.g_01696	Prai.g_01571
OG0001691	Prbi.g_01698	Prai.g_01572
OG0001692	Prbi.g_01792	Prai.g_01643
OG0001693	Prbi.g_02065	Prai.g_01898
OG0001695	Prbi.g_01472	Prai.g_00152
OG0001698	Prbi.g_00499	Prai.g_00526
OG0001699	Prbi.g_00711	Prai.g_00735
OG0001703	Prbi.g_00817	Prai.g_00877
OG0001704	Prbi.g_01049	Prai.g_01609
OG0001708	Prbi.g_01355	Prai.g_01305
OG0001710	Prbi.g_01050	Prai.g_00955
OG0001712	Prbi.g_01502	Prai.g_01421
OG0001713	Prbi.g_01473	Prai.g_01432
OG0001722	Prbi.g_00777	Prai.g_01589
OG0001723	Prbi.g_00784, Prbi.g_01323	Prai.g_01307
OG0001726	Prbi.g_01149	Prai.g_01121
OG0001727	Prbi.g_01342	Prai.g_00432
OG0001731	Prbi.g_01703	Prai.g_01580
OG0001732	Prbi.g_01734	Prai.g_00436
OG0001734	Prbi.g_00743	Prai.g_00745
OG0001785	Prbi.g_00798	Prai.g_00888
OG0001786	Prbi.g_00876	Prai.g_00818
OG0001788	Prbi.g_01769, Prbi.g_01318	Prai.g_01296
OG0001789	Prbi.g_01346	Prai.g_01600
OG0001807	Prbi.g_00416	Prai.g_00406
OG0001808	Prbi.g_00428	Prai.g_01604
OG0001810	Prbi.g_00818	Prai.g_00876
OG0001811	Prbi.g_00819	Prai.g_00875
OG0001812	Prbi.g_00820	Prai.g_00874
OG0001813	Prbi.g_00821	Prai.g_00873
OG0001815	Prbi.g_01046	Prai.g_01278
OG0001815	Prbi.g_01324	Prai.g_01265
OG0001816	Prbi.g_01093	Prai.g_01066
OG0001817	Prbi.g_01151	Prai.g_01124
OG0001825	Prbi.g_01721	Prai.g_01603
OG0001827	Prbi.g_01367	Prai.g_01140
OG0001828	Prbi.g_01309	Prai.g_01150
OG0001839	Prbi.g_01339	Prai.g_00045
OG0001846	Prbi.g_01674	Prai.g_01546
OG0001847	Prbi.g_01700	Prai.g_01576
OG0001848	Prbi.g_01730	Prai.g_01137
OG0001859	Prbi.g_00282	Prai.g_00271
OG0001861	Prbi.g_01157	Prai.g_01127
OG0001863	Prbi.g_01167	Prai.g_01135
OG0001864	Prbi.g_01312	Prai.g_01249
OG0001866	Prbi.g_01334	Prai.g_00910
OG0001870	Prbi.g_01315	Prai.g_00040
OG0001871	Prbi.g_01307	Prai.g_00780
OG0001874	Prbi.g_01308	Prai.g_01562
OG0001877	Prbi.g_00713	Prai.g_00407
OG0001906	Prbi.g_00297	Prai.g_00285
OG0001909	Prbi.g_01731	Prai.g_00148
OG0001950	Prbi.g_01139	Prai.g_01110
OG0001953	Prbi.g_00069	Prai.g_00062
OG0001956	Prbi.g_00786	Prai.g_00901
OG0001992	Prbi.g_01752	Prai.g_00779
OG0001993	Prbi.g_00738	Prai.g_01731
OG0002023	Prbi.g_01340	Prai.g_01614
OG0002139	Prbi.g_01741, Prbi.g_01547	Prai.g_01626
OG0002180	Prbi.g_01546	Prai.g_01627
OG0002215	Prbi.g_01717	Prai.g_01425
OG0002247	Prbi.g_00770	Prai.g_01608
OG0002280	Prbi.g_00042	Prai.g_00044
OG0002280	Prbi.g_00065	Prai.g_01593
OG0002316	Prbi.g_00043, Prbi.g_00044	Prai.g_00041
OG0002341	Prbi.g_00045, Prbi.g_01412	Prai.g_00038
OG0002345	Prbi.g_01492	Prai.g_01397
OG0002422	Prbi.g_01775	Prai.g_00442
OG0002423	Prbi.g_01715	Prai.g_01424
OG0003018	Prbi.g_01713	Prai.g_01303
OG0003019	Prbi.g_01714	Prai.g_01423
OG0003020	Prbi.g_01718	Prai.g_01426
OG0003021	Prbi.g_01719	Prai.g_01427
OG0003022	Prbi.g_01720	Prai.g_01428
OG0004119	Prbi.g_01408	Prai.g_00149
OG0004129	Prbi.g_01712	Prai.g_01598
