Orthogroup	Prbb	Prbd
OG0001065	Prbb.g_01854	Prbd.g_01493
OG0001066	Prbb.g_01855	Prbd.g_01492
OG0001067	Prbb.g_01856	Prbd.g_01491
OG0001068	Prbb.g_01857	Prbd.g_01490
OG0001069	Prbb.g_01859	Prbd.g_01487
OG0001070	Prbb.g_01861	Prbd.g_01485
OG0001071	Prbb.g_01862	Prbd.g_01484
OG0001072	Prbb.g_01863	Prbd.g_01483
OG0001073	Prbb.g_01864	Prbd.g_01482
OG0001074	Prbb.g_01865	Prbd.g_01481
OG0001075	Prbb.g_01867	Prbd.g_01479
OG0001076	Prbb.g_01869	Prbd.g_01477
OG0001077	Prbb.g_01870	Prbd.g_01476
OG0001078	Prbb.g_01871	Prbd.g_01475
OG0001079	Prbb.g_01872	Prbd.g_01474
OG0001080	Prbb.g_01873	Prbd.g_01473
OG0001081	Prbb.g_01874	Prbd.g_01472
OG0001082	Prbb.g_01875	Prbd.g_01471
OG0001083	Prbb.g_01876	Prbd.g_01470
OG0001084	Prbb.g_01877	Prbd.g_01469
OG0001085	Prbb.g_01878	Prbd.g_01468
OG0001086	Prbb.g_01922	Prbd.g_01463
OG0001087	Prbb.g_01924	Prbd.g_01462
OG0001088	Prbb.g_01925	Prbd.g_01461
OG0001089	Prbb.g_01927	Prbd.g_01459
OG0001090	Prbb.g_01928	Prbd.g_01458
OG0001091	Prbb.g_01929	Prbd.g_01457
OG0001092	Prbb.g_01930	Prbd.g_01456
OG0001093	Prbb.g_01931	Prbd.g_01455
OG0001094	Prbb.g_01932	Prbd.g_01454
OG0001095	Prbb.g_01933	Prbd.g_01453
OG0001096	Prbb.g_01934	Prbd.g_01452
OG0001097	Prbb.g_01935	Prbd.g_01451
OG0001098	Prbb.g_01936	Prbd.g_01450
OG0001099	Prbb.g_01937	Prbd.g_01449
OG0001100	Prbb.g_01938	Prbd.g_01448
OG0001101	Prbb.g_01939	Prbd.g_01447
OG0001102	Prbb.g_01948	Prbd.g_01444
OG0001103	Prbb.g_01947	Prbd.g_01443
OG0001104	Prbb.g_01943	Prbd.g_01442
OG0001105	Prbb.g_01945	Prbd.g_01440
OG0001106	Prbb.g_01942	Prbd.g_01438
OG0001107	Prbb.g_01941	Prbd.g_01437
OG0001108	Prbb.g_01940	Prbd.g_01436
OG0001109	Prbb.g_01958	Prbd.g_01433
OG0001110	Prbb.g_01960	Prbd.g_01431
OG0001111	Prbb.g_01961	Prbd.g_01430
OG0001112	Prbb.g_01962	Prbd.g_01429
OG0001113	Prbb.g_01963	Prbd.g_01428
OG0001114	Prbb.g_01964	Prbd.g_01427
OG0001115	Prbb.g_01965	Prbd.g_01426
OG0001116	Prbb.g_01966	Prbd.g_01425
OG0001117	Prbb.g_01967	Prbd.g_01424
OG0001118	Prbb.g_01968	Prbd.g_01423
OG0001119	Prbb.g_01969	Prbd.g_01422
OG0001120	Prbb.g_01970	Prbd.g_01421
OG0001121	Prbb.g_01971	Prbd.g_01420
OG0001122	Prbb.g_01972	Prbd.g_01419
OG0001123	Prbb.g_01973	Prbd.g_01418
OG0001124	Prbb.g_01974	Prbd.g_01417
OG0001125	Prbb.g_01975	Prbd.g_01416
OG0001126	Prbb.g_01976	Prbd.g_01415
OG0001127	Prbb.g_01977	Prbd.g_01414
OG0001128	Prbb.g_01978	Prbd.g_01413
OG0001129	Prbb.g_01979	Prbd.g_01412
OG0001130	Prbb.g_01980	Prbd.g_01411
OG0001131	Prbb.g_01981	Prbd.g_01410
OG0001132	Prbb.g_01982	Prbd.g_01409
OG0001133	Prbb.g_01983	Prbd.g_01408
OG0001134	Prbb.g_01984	Prbd.g_01407
OG0001135	Prbb.g_01985	Prbd.g_01406
OG0001136	Prbb.g_01986	Prbd.g_01405
OG0001137	Prbb.g_01987	Prbd.g_01404
OG0001138	Prbb.g_01988	Prbd.g_01403
OG0001139	Prbb.g_01989	Prbd.g_01402
OG0001140	Prbb.g_01990	Prbd.g_01401
OG0001141	Prbb.g_01992	Prbd.g_01399
OG0001142	Prbb.g_01993	Prbd.g_01398
OG0001143	Prbb.g_01994	Prbd.g_01397
OG0001144	Prbb.g_01996	Prbd.g_01395
OG0001145	Prbb.g_01998	Prbd.g_01393
OG0001146	Prbb.g_01999	Prbd.g_01392
OG0001147	Prbb.g_02002	Prbd.g_01390
OG0001148	Prbb.g_02003	Prbd.g_01389
OG0001149	Prbb.g_02004	Prbd.g_01388
OG0001150	Prbb.g_02007	Prbd.g_01385
OG0001151	Prbb.g_02008	Prbd.g_01384
OG0001152	Prbb.g_02009	Prbd.g_01383
OG0001153	Prbb.g_02010	Prbd.g_01382
OG0001154	Prbb.g_02011	Prbd.g_01381
OG0001155	Prbb.g_02012	Prbd.g_01380
OG0001156	Prbb.g_02013	Prbd.g_01379
OG0001157	Prbb.g_02015	Prbd.g_01377
OG0001158	Prbb.g_02017	Prbd.g_01376
OG0001159	Prbb.g_02018	Prbd.g_01375
OG0001160	Prbb.g_02019	Prbd.g_01374
OG0001161	Prbb.g_02024	Prbd.g_01371
OG0001162	Prbb.g_02025	Prbd.g_01370
OG0001163	Prbb.g_02026	Prbd.g_01369
OG0001164	Prbb.g_02027	Prbd.g_01368
OG0001165	Prbb.g_02028	Prbd.g_01367
OG0001166	Prbb.g_02029	Prbd.g_01366
OG0001167	Prbb.g_02030	Prbd.g_01365
OG0001168	Prbb.g_02031	Prbd.g_01363
OG0001169	Prbb.g_02032	Prbd.g_01362
OG0001170	Prbb.g_02035	Prbd.g_01360
OG0001171	Prbb.g_02036	Prbd.g_01359
OG0001172	Prbb.g_02037	Prbd.g_01358
OG0001173	Prbb.g_02039	Prbd.g_01356
OG0001174	Prbb.g_02041	Prbd.g_01354
OG0001175	Prbb.g_02043	Prbd.g_01352
OG0001176	Prbb.g_02045	Prbd.g_01351
OG0001177	Prbb.g_02047	Prbd.g_01349
OG0001178	Prbb.g_02048	Prbd.g_01348
OG0001179	Prbb.g_02049	Prbd.g_01347
OG0001180	Prbb.g_02050	Prbd.g_01346
OG0001181	Prbb.g_02051	Prbd.g_01345
OG0001182	Prbb.g_02052	Prbd.g_01344
OG0001183	Prbb.g_02053	Prbd.g_01343
OG0001184	Prbb.g_02054	Prbd.g_01342
OG0001185	Prbb.g_02055	Prbd.g_01341
OG0001186	Prbb.g_02056	Prbd.g_01340
OG0001187	Prbb.g_02057	Prbd.g_01339
OG0001188	Prbb.g_02058	Prbd.g_01338
OG0001189	Prbb.g_02059	Prbd.g_01337
OG0001190	Prbb.g_02060	Prbd.g_01336
OG0001191	Prbb.g_02062	Prbd.g_01334
OG0001192	Prbb.g_02064	Prbd.g_01332
OG0001193	Prbb.g_02065	Prbd.g_01331
OG0001194	Prbb.g_02066	Prbd.g_01330
OG0001195	Prbb.g_02068	Prbd.g_01329
OG0001196	Prbb.g_02070	Prbd.g_01327
OG0001197	Prbb.g_02074	Prbd.g_01324
OG0001198	Prbb.g_02075	Prbd.g_01323
OG0001199	Prbb.g_02076	Prbd.g_01321
OG0001200	Prbb.g_02077	Prbd.g_01320
OG0001201	Prbb.g_02078	Prbd.g_01319
OG0001202	Prbb.g_02079	Prbd.g_01318
OG0001203	Prbb.g_02097	Prbd.g_01316
OG0001204	Prbb.g_02099	Prbd.g_01312
OG0001205	Prbb.g_02100	Prbd.g_01311
OG0001206	Prbb.g_02101	Prbd.g_01310
OG0001207	Prbb.g_02102	Prbd.g_01309
OG0001208	Prbb.g_02103	Prbd.g_01308
OG0001209	Prbb.g_02104	Prbd.g_01307
OG0001210	Prbb.g_02105	Prbd.g_01306
OG0001211	Prbb.g_02106	Prbd.g_01305
OG0001212	Prbb.g_02107	Prbd.g_01304
OG0001213	Prbb.g_02108	Prbd.g_01303
OG0001214	Prbb.g_02109	Prbd.g_01302
OG0001215	Prbb.g_02110	Prbd.g_01301
OG0001216	Prbb.g_02111	Prbd.g_01300
OG0001217	Prbb.g_02112	Prbd.g_01299
OG0001218	Prbb.g_02113	Prbd.g_01298
OG0001219	Prbb.g_02114	Prbd.g_01297
OG0001220	Prbb.g_02115	Prbd.g_01296
OG0001221	Prbb.g_02116	Prbd.g_01295
OG0001222	Prbb.g_02118	Prbd.g_01293
OG0001223	Prbb.g_02120	Prbd.g_01291
OG0001224	Prbb.g_02122	Prbd.g_01290
OG0001225	Prbb.g_02124	Prbd.g_01288
OG0001226	Prbb.g_02125	Prbd.g_01287
OG0001227	Prbb.g_02126	Prbd.g_01286
OG0001228	Prbb.g_02127	Prbd.g_01285
OG0001229	Prbb.g_02128	Prbd.g_01284
OG0001230	Prbb.g_02129	Prbd.g_01283
OG0001231	Prbb.g_02130	Prbd.g_01282
OG0001232	Prbb.g_02132	Prbd.g_01280
OG0001233	Prbb.g_02133	Prbd.g_01279
OG0001234	Prbb.g_02134	Prbd.g_01278
OG0001235	Prbb.g_02135	Prbd.g_01277
OG0001236	Prbb.g_02136	Prbd.g_01276
OG0001237	Prbb.g_02139	Prbd.g_01274
OG0001238	Prbb.g_02140	Prbd.g_01273
OG0001239	Prbb.g_02145	Prbd.g_01270
OG0001240	Prbb.g_02146	Prbd.g_01269
OG0001241	Prbb.g_02147	Prbd.g_01268
OG0001242	Prbb.g_02149	Prbd.g_01267
OG0001243	Prbb.g_02150	Prbd.g_01266
OG0001244	Prbb.g_02151	Prbd.g_01265
OG0001245	Prbb.g_02152	Prbd.g_01264
OG0001246	Prbb.g_02153	Prbd.g_01263
OG0001247	Prbb.g_02154	Prbd.g_01262
OG0001248	Prbb.g_02155	Prbd.g_01261
OG0001249	Prbb.g_02156	Prbd.g_01260
OG0001250	Prbb.g_02164	Prbd.g_01259
OG0001251	Prbb.g_02165	Prbd.g_01258
OG0001252	Prbb.g_02166	Prbd.g_01257
OG0001253	Prbb.g_02167	Prbd.g_01256
OG0001254	Prbb.g_02169	Prbd.g_01254
OG0001255	Prbb.g_02170	Prbd.g_01253
OG0001256	Prbb.g_02173	Prbd.g_01251
OG0001257	Prbb.g_02174	Prbd.g_01250
OG0001258	Prbb.g_02175	Prbd.g_01249
OG0001259	Prbb.g_02178	Prbd.g_01247
OG0001260	Prbb.g_02180	Prbd.g_01245
OG0001261	Prbb.g_02181	Prbd.g_01244
OG0001262	Prbb.g_02182	Prbd.g_01243
OG0001263	Prbb.g_02183	Prbd.g_01242
OG0001264	Prbb.g_02185	Prbd.g_01241
OG0001265	Prbb.g_02186	Prbd.g_01240
OG0001266	Prbb.g_02187	Prbd.g_01239
OG0001267	Prbb.g_02188	Prbd.g_01238
OG0001268	Prbb.g_02189	Prbd.g_01237
OG0001269	Prbb.g_00147	Prbd.g_01152
OG0001270	Prbb.g_00195	Prbd.g_01105
OG0001271	Prbb.g_00207	Prbd.g_01090
OG0001273	Prbb.g_00393	Prbd.g_00906
OG0001274	Prbb.g_00487	Prbd.g_00760
OG0001275	Prbb.g_00502	Prbd.g_00744
OG0001276	Prbb.g_00590	Prbd.g_00654
OG0001277	Prbb.g_01027, Prbb.g_01446	Prbd.g_00048
OG0001278	Prbb.g_01370	Prbd.g_00153
OG0001279	Prbb.g_00931	Prbd.g_00205
OG0001280	Prbb.g_01043	Prbd.g_00316
OG0001282	Prbb.g_00940	Prbd.g_00382
OG0001283	Prbb.g_01386	Prbd.g_00387
OG0001284	Prbb.g_01178, Prbb.g_01143	Prbd.g_00397
OG0001285	Prbb.g_01534	Prbd.g_00452
OG0001286	Prbb.g_01520	Prbd.g_00465
OG0001288	Prbb.g_01727	Prbd.g_01649
OG0001289	Prbb.g_01739	Prbd.g_01638
OG0001290	Prbb.g_01371	Prbd.g_01595
OG0001291	Prbb.g_00522	Prbd.g_01594
OG0001292	Prbb.g_01778	Prbd.g_01589
OG0001293	Prbb.g_01086	Prbd.g_01572
OG0001295	Prbb.g_01790, Prbb.g_01899	Prbd.g_01550
OG0001296	Prbb.g_01815	Prbd.g_01533
OG0001297	Prbb.g_01819	Prbd.g_01529
OG0001298	Prbb.g_01822	Prbd.g_01526
OG0001299	Prbb.g_01926	Prbd.g_01460
OG0001300	Prbb.g_01279	Prbd.g_01435
OG0001301	Prbb.g_02042	Prbd.g_01353
OG0001302	Prbb.g_02073	Prbd.g_01325
OG0001303	Prbb.g_02119	Prbd.g_01292
OG0001304	Prbb.g_02177	Prbd.g_01248
OG0001306	Prbb.g_00442	Prbd.g_00805
OG0001307	Prbb.g_00031	Prbd.g_01207
OG0001308	Prbb.g_00126	Prbd.g_01173
OG0001309	Prbb.g_00129	Prbd.g_01170
OG0001310	Prbb.g_00131	Prbd.g_01168
OG0001311	Prbb.g_00148	Prbd.g_01151
OG0001312	Prbb.g_00176	Prbd.g_01124
OG0001313	Prbb.g_00183	Prbd.g_01118
OG0001314	Prbb.g_00256	Prbd.g_01041
OG0001315	Prbb.g_00301	Prbd.g_00996
OG0001316	Prbb.g_00308	Prbd.g_00987
OG0001317	Prbb.g_01077	Prbd.g_00865
OG0001318	Prbb.g_00638	Prbd.g_00607
OG0001319	Prbb.g_00754	Prbd.g_00056
OG0001320	Prbb.g_01061	Prbd.g_00331
OG0001321	Prbb.g_01066	Prbd.g_00336
OG0001322	Prbb.g_02163	Prbd.g_00372
OG0001323	Prbb.g_02121	Prbd.g_00408
OG0001324	Prbb.g_01325	Prbd.g_00412
OG0001325	Prbb.g_01247	Prbd.g_00418
OG0001326	Prbb.g_01483	Prbd.g_00496
OG0001327	Prbb.g_01610	Prbd.g_01780
OG0001328	Prbb.g_00758	Prbd.g_01591
OG0001329	Prbb.g_01844	Prbd.g_01502
OG0001330	Prbb.g_01879	Prbd.g_01467
OG0001331	Prbb.g_02038	Prbd.g_01357
OG0001332	Prbb.g_00199	Prbd.g_01101
OG0001333	Prbb.g_00295	Prbd.g_01001
OG0001334	Prbb.g_01542	Prbd.g_00775
OG0001335	Prbb.g_00921	Prbd.g_00356
OG0001336	Prbb.g_00116	Prbd.g_00375
OG0001337	Prbb.g_01433	Prbd.g_00390
OG0001339	Prbb.g_01591	Prbd.g_01796
OG0001340	Prbb.g_02171	Prbd.g_01744
OG0001341	Prbb.g_01774	Prbd.g_01598
OG0001343	Prbb.g_01820	Prbd.g_01528
OG0001344	Prbb.g_01868	Prbd.g_01478
OG0001345	Prbb.g_02005	Prbd.g_01387
OG0001346	Prbb.g_02063	Prbd.g_01333
OG0001347	Prbb.g_02117	Prbd.g_01294
OG0001348	Prbb.g_00186	Prbd.g_01115
OG0001350	Prbb.g_01103	Prbd.g_01096
OG0001356	Prbb.g_01553, Prbb.g_01628	Prbd.g_00860
OG0001360	Prbb.g_00513	Prbd.g_00733
OG0001361	Prbb.g_00518	Prbd.g_00728
OG0001366	Prbb.g_00912	Prbd.g_00188
OG0001369	Prbb.g_01892	Prbd.g_00431
OG0001370	Prbb.g_01893	Prbd.g_00432
OG0001372	Prbb.g_01196	Prbd.g_01893
OG0001373	Prbb.g_01759	Prbd.g_01618, Prbd.g_01619
OG0001377	Prbb.g_02072	Prbd.g_01326
OG0001378	Prbb.g_01044	Prbd.g_00317
OG0001379	Prbb.g_00122	Prbd.g_01177
OG0001380	Prbb.g_00123	Prbd.g_01176
OG0001381	Prbb.g_00142	Prbd.g_01157
OG0001383	Prbb.g_00291	Prbd.g_01005
OG0001384	Prbb.g_00312	Prbd.g_00983
OG0001386	Prbb.g_01725	Prbd.g_00877
OG0001388	Prbb.g_01073	Prbd.g_00835
OG0001389	Prbb.g_00459	Prbd.g_00788
OG0001390	Prbb.g_00467	Prbd.g_00782
OG0001391	Prbb.g_00508	Prbd.g_00738
OG0001392	Prbb.g_00515	Prbd.g_00731
OG0001394	Prbb.g_00669	Prbd.g_00578
OG0001395	Prbb.g_00679	Prbd.g_00570
OG0001396	Prbb.g_00681	Prbd.g_00568
OG0001397	Prbb.g_00687	Prbd.g_00562
OG0001398	Prbb.g_00718	Prbd.g_00012
OG0001399	Prbb.g_00957	Prbd.g_00088
OG0001400	Prbb.g_00911	Prbd.g_00187
OG0001401	Prbb.g_00913	Prbd.g_00189
OG0001402	Prbb.g_00937	Prbd.g_00211
OG0001403	Prbb.g_00941	Prbd.g_00214
OG0001404	Prbb.g_01388	Prbd.g_00296
OG0001405	Prbb.g_01052	Prbd.g_00325
OG0001406	Prbb.g_00888	Prbd.g_00344
OG0001407	Prbb.g_00910	Prbd.g_00354
OG0001408	Prbb.g_00903	Prbd.g_00362
OG0001409	Prbb.g_01139	Prbd.g_00369
OG0001410	Prbb.g_01532	Prbd.g_00454
OG0001411	Prbb.g_01206	Prbd.g_01857
OG0001412	Prbb.g_01587	Prbd.g_01800
OG0001413	Prbb.g_01116	Prbd.g_01773
OG0001414	Prbb.g_01640	Prbd.g_01763
OG0001415	Prbb.g_01726	Prbd.g_01650
OG0001416	Prbb.g_01730	Prbd.g_01647
OG0001417	Prbb.g_01775	Prbd.g_01597
OG0001418	Prbb.g_01141	Prbd.g_01584
OG0001419	Prbb.g_00885, Prbb.g_00426, Prbb.g_01166	Prbd.g_01927
OG0001419	Prbb.g_01241	Prbd.g_01900
OG0001420	Prbb.g_01199	Prbd.g_00534
OG0001420	Prbb.g_01137	Prbd.g_01867
OG0001421	Prbb.g_00969	Prbd.g_00245
OG0001424	Prbb.g_02023	Prbd.g_01182
OG0001425	Prbb.g_00377	Prbd.g_00913
OG0001426	Prbb.g_00105	Prbd.g_00875
OG0001427	Prbb.g_00525	Prbd.g_00721
OG0001428	Prbb.g_01272	Prbd.g_00046
OG0001429	Prbb.g_01179	Prbd.g_00059
OG0001430	Prbb.g_00961	Prbd.g_00092
OG0001431	Prbb.g_01913	Prbd.g_00191
OG0001432	Prbb.g_00918	Prbd.g_00195
OG0001433	Prbb.g_00740	Prbd.g_00359
OG0001434	Prbb.g_01223	Prbd.g_00433
OG0001435	Prbb.g_01895	Prbd.g_01922
OG0001437	Prbb.g_01125	Prbd.g_01570
OG0001438	Prbb.g_02172	Prbd.g_01252
OG0001439	Prbb.g_01665, Prbb.g_01664	Prbd.g_00832
OG0001440	Prbb.g_01796	Prbd.g_00866
OG0001441	Prbb.g_01001	Prbd.g_00274
OG0001443	Prbb.g_00902	Prbd.g_00360
OG0001444	Prbb.g_00750	Prbd.g_00363
OG0001445	Prbb.g_01113	Prbd.g_01585
OG0001446	Prbb.g_01164	Prbd.g_00830
OG0001448	Prbb.g_00621	Prbd.g_00624
OG0001449	Prbb.g_01365	Prbd.g_00400
OG0001450	Prbb.g_01782	Prbd.g_00421
OG0001452	Prbb.g_01496	Prbd.g_00487
OG0001453	Prbb.g_01634	Prbd.g_01866
OG0001454	Prbb.g_01635	Prbd.g_01864
OG0001455	Prbb.g_01636	Prbd.g_01863
OG0001456	Prbb.g_00732	Prbd.g_01565
OG0001457	Prbb.g_00876	Prbd.g_01719
OG0001461	Prbb.g_01249, Prbb.g_01802	Prbd.g_00862
OG0001462	Prbb.g_01080	Prbd.g_00847
OG0001464	Prbb.g_00563	Prbd.g_00683
OG0001467	Prbb.g_00115	Prbd.g_00081
OG0001472	Prbb.g_01448, Prbb.g_01021	Prbd.g_00358
OG0001473	Prbb.g_01133, Prbb.g_01091	Prbd.g_00361
OG0001475	Prbb.g_01248	Prbd.g_01837
OG0001479	Prbb.g_01519	Prbd.g_00466
OG0001485	Prbb.g_00849	Prbd.g_00164
OG0001486	Prbb.g_00956	Prbd.g_00173
OG0001487	Prbb.g_00773	Prbd.g_00237
OG0001488	Prbb.g_00898	Prbd.g_00349
OG0001489	Prbb.g_00899	Prbd.g_00350
OG0001490	Prbb.g_00900	Prbd.g_00351
OG0001491	Prbb.g_01660	Prbd.g_00357
OG0001492	Prbb.g_01494	Prbd.g_00385
OG0001493	Prbb.g_00439	Prbd.g_00394
OG0001495	Prbb.g_00464	Prbd.g_01912
OG0001499	Prbb.g_01626	Prbd.g_01445
OG0001500	Prbb.g_00953	Prbd.g_00225
OG0001501	Prbb.g_00625	Prbd.g_00063
OG0001505	Prbb.g_01667	Prbd.g_00037
OG0001507	Prbb.g_01105	Prbd.g_00078
OG0001509	Prbb.g_00816	Prbd.g_00135
OG0001510	Prbb.g_01451, Prbb.g_01343	Prbd.g_00166
OG0001511	Prbb.g_01901	Prbd.g_00175
OG0001512	Prbb.g_01902	Prbd.g_00176
OG0001513	Prbb.g_01903	Prbd.g_00177
OG0001514	Prbb.g_01904	Prbd.g_00178
OG0001515	Prbb.g_01905	Prbd.g_00179
OG0001516	Prbb.g_01906	Prbd.g_00180
OG0001517	Prbb.g_01907	Prbd.g_00181
OG0001518	Prbb.g_01908	Prbd.g_00182
OG0001519	Prbb.g_01909	Prbd.g_00183
OG0001520	Prbb.g_01910	Prbd.g_00184
OG0001521	Prbb.g_01911	Prbd.g_00185
OG0001522	Prbb.g_01912	Prbd.g_00186
OG0001523	Prbb.g_00948	Prbd.g_00221
OG0001524	Prbb.g_01281	Prbd.g_01901
OG0001526	Prbb.g_01536	Prbd.g_00450
OG0001528	Prbb.g_01894	Prbd.g_01577
OG0001529	Prbb.g_02022	Prbd.g_01372
OG0001530	Prbb.g_01418, Prbb.g_01416	Prbd.g_00004
OG0001530	Prbb.g_01333	Prbd.g_01540
OG0001531	Prbb.g_01011	Prbd.g_00286
OG0001533	Prbb.g_00097	Prbd.g_00367
OG0001536	Prbb.g_01163	Prbd.g_00829
OG0001539	Prbb.g_00110	Prbd.g_01183
OG0001542	Prbb.g_01317	Prbd.g_00398
OG0001545	Prbb.g_01162	Prbd.g_00828
OG0001548	Prbb.g_01250	Prbd.g_00839
OG0001550	Prbb.g_00846	Prbd.g_00161
OG0001551	Prbb.g_01097	Prbd.g_00396
OG0001552	Prbb.g_01602	Prbd.g_01861
OG0001553	Prbb.g_01261	Prbd.g_01829
OG0001554	Prbb.g_01228	Prbd.g_01828
OG0001558	Prbb.g_01257	Prbd.g_01571
OG0001560	Prbb.g_00928	Prbd.g_00202
OG0001565	Prbb.g_00184	Prbd.g_01117
OG0001566	Prbb.g_00358	Prbd.g_00932
OG0001567	Prbb.g_01215	Prbd.g_00870
OG0001568	Prbb.g_01267	Prbd.g_00848
OG0001569	Prbb.g_01089	Prbd.g_00785
OG0001571	Prbb.g_01552	Prbd.g_00773
OG0001572	Prbb.g_00682	Prbd.g_00567
OG0001573	Prbb.g_01220	Prbd.g_01896, Prbd.g_00041
OG0001574	Prbb.g_01191	Prbd.g_00051
OG0001575	Prbb.g_01028	Prbd.g_00070
OG0001576	Prbb.g_00755	Prbd.g_00301
OG0001577	Prbb.g_00744	Prbd.g_00306
OG0001578	Prbb.g_00109	Prbd.g_00365
OG0001579	Prbb.g_01074	Prbd.g_00366
OG0001580	Prbb.g_00751	Prbd.g_00368
OG0001581	Prbb.g_01088	Prbd.g_00371
OG0001582	Prbb.g_01280	Prbd.g_00378
OG0001583	Prbb.g_00096	Prbd.g_00393
OG0001584	Prbb.g_01183	Prbd.g_00403
OG0001585	Prbb.g_01214	Prbd.g_00415
OG0001586	Prbb.g_01258	Prbd.g_00423
OG0001587	Prbb.g_01102	Prbd.g_00426
OG0001589	Prbb.g_01340	Prbd.g_01869
OG0001590	Prbb.g_01920	Prbd.g_01767
OG0001591	Prbb.g_01638	Prbd.g_01765
OG0001594	Prbb.g_01033	Prbd.g_01605
OG0001595	Prbb.g_00759	Prbd.g_01603
OG0001596	Prbb.g_01554	Prbd.g_01602
OG0001597	Prbb.g_01779	Prbd.g_01592
OG0001598	Prbb.g_01623	Prbd.g_01315
OG0001599	Prbb.g_01437	Prbd.g_00823
OG0001603	Prbb.g_00052	Prbd.g_00908
OG0001604	Prbb.g_01140	Prbd.g_00876
OG0001606	Prbb.g_01551	Prbd.g_00774
OG0001607	Prbb.g_01285	Prbd.g_00538
OG0001609	Prbb.g_01394	Prbd.g_00168
OG0001611	Prbb.g_01898	Prbd.g_00444
OG0001612	Prbb.g_01559	Prbd.g_00445
OG0001613	Prbb.g_01558	Prbd.g_00446
OG0001614	Prbb.g_01557	Prbd.g_00447
OG0001617	Prbb.g_01181	Prbd.g_01549
OG0001618	Prbb.g_01393	Prbd.g_01512
OG0001619	Prbb.g_01944	Prbd.g_01441
OG0001620	Prbb.g_00399	Prbd.g_00899
OG0001622	Prbb.g_01795	Prbd.g_00871
OG0001625	Prbb.g_01374	Prbd.g_01874
OG0001627	Prbb.g_01211	Prbd.g_01785
OG0001691	Prbb.g_02088	Prbd.g_01815
OG0001706	Prbb.g_01296	Prbd.g_00537
OG0001711	Prbb.g_00908	Prbd.g_00347
OG0001712	Prbb.g_01331	Prbd.g_00405
OG0001716	Prbb.g_01153	Prbd.g_00824
OG0001795	Prbb.g_02089	Prbd.g_01814
OG0001797	Prbb.g_01397	Prbd.g_01556
OG0001826	Prbb.g_01252	Prbd.g_01839
OG0001908	Prbb.g_01154	Prbd.g_00825
OG0001944	Prbb.g_01171	Prbd.g_00299
OG0001952	Prbb.g_01159	Prbd.g_00831
OG0001987	Prbb.g_01161	Prbd.g_00827
OG0001988	Prbb.g_00081	Prbd.g_01534
OG0002000	Prbb.g_02158	Prbd.g_01854
OG0002001	Prbb.g_02161	Prbd.g_01853
OG0002026	Prbb.g_01348	Prbd.g_01554
OG0002129	Prbb.g_00422	Prbd.g_00298
OG0002171	Prbb.g_00074	Prbd.g_00438
OG0002183	Prbb.g_01431	Prbd.g_00837
