Orthogroup	Prbb	Praf
OG0001111	Prbb.g_01961	Praf.g_02160
OG0001112	Prbb.g_01962	Praf.g_02159
OG0001113	Prbb.g_01963	Praf.g_02158
OG0001114	Prbb.g_01964	Praf.g_02157
OG0001115	Prbb.g_01965	Praf.g_02156
OG0001116	Prbb.g_01966	Praf.g_02155
OG0001117	Prbb.g_01967	Praf.g_02154
OG0001118	Prbb.g_01968	Praf.g_02153
OG0001119	Prbb.g_01969	Praf.g_02152
OG0001120	Prbb.g_01970	Praf.g_02151
OG0001121	Prbb.g_01971	Praf.g_02150
OG0001122	Prbb.g_01972	Praf.g_02149
OG0001123	Prbb.g_01973	Praf.g_02148
OG0001124	Prbb.g_01974	Praf.g_02147
OG0001125	Prbb.g_01975	Praf.g_02146
OG0001126	Prbb.g_01976	Praf.g_02145
OG0001127	Prbb.g_01977	Praf.g_02144
OG0001128	Prbb.g_01978	Praf.g_02143
OG0001129	Prbb.g_01979	Praf.g_02142
OG0001130	Prbb.g_01980	Praf.g_02141
OG0001131	Prbb.g_01981	Praf.g_02140
OG0001132	Prbb.g_01982	Praf.g_02139
OG0001133	Prbb.g_01983	Praf.g_02138
OG0001134	Prbb.g_01984	Praf.g_02137
OG0001135	Prbb.g_01985	Praf.g_02136
OG0001136	Prbb.g_01986	Praf.g_02135
OG0001137	Prbb.g_01987	Praf.g_02134
OG0001138	Prbb.g_01988	Praf.g_02133
OG0001139	Prbb.g_01989	Praf.g_02132
OG0001140	Prbb.g_01990	Praf.g_02131
OG0001141	Prbb.g_01992	Praf.g_02128
OG0001142	Prbb.g_01993	Praf.g_02127
OG0001143	Prbb.g_01994	Praf.g_02126
OG0001144	Prbb.g_01996	Praf.g_02124
OG0001145	Prbb.g_01998	Praf.g_02122
OG0001146	Prbb.g_01999	Praf.g_02121
OG0001147	Prbb.g_02002	Praf.g_02118
OG0001148	Prbb.g_02003	Praf.g_02117
OG0001149	Prbb.g_02004	Praf.g_02112
OG0001150	Prbb.g_02007	Praf.g_02109
OG0001151	Prbb.g_02008	Praf.g_02108
OG0001152	Prbb.g_02009	Praf.g_02107
OG0001153	Prbb.g_02010	Praf.g_02106
OG0001154	Prbb.g_02011	Praf.g_02105
OG0001155	Prbb.g_02012	Praf.g_02104
OG0001156	Prbb.g_02013	Praf.g_02103
OG0001157	Prbb.g_02015	Praf.g_02101
OG0001158	Prbb.g_02017	Praf.g_02099
OG0001159	Prbb.g_02018	Praf.g_02097
OG0001160	Prbb.g_02019	Praf.g_02096
OG0001161	Prbb.g_02024	Praf.g_02082
OG0001162	Prbb.g_02025	Praf.g_02081
OG0001163	Prbb.g_02026	Praf.g_02079
OG0001164	Prbb.g_02027	Praf.g_02078
OG0001165	Prbb.g_02028	Praf.g_02077
OG0001166	Prbb.g_02029	Praf.g_02076
OG0001167	Prbb.g_02030	Praf.g_02075
OG0001168	Prbb.g_02031	Praf.g_02372
OG0001169	Prbb.g_02032	Praf.g_02375
OG0001170	Prbb.g_02035	Praf.g_02383
OG0001171	Prbb.g_02036	Praf.g_02384
OG0001172	Prbb.g_02037	Praf.g_02386
OG0001173	Prbb.g_02039	Praf.g_02388
OG0001174	Prbb.g_02041	Praf.g_02391
OG0001175	Prbb.g_02043	Praf.g_02393
OG0001176	Prbb.g_02045	Praf.g_02395
OG0001177	Prbb.g_02047	Praf.g_02397
OG0001178	Prbb.g_02048	Praf.g_02398
OG0001179	Prbb.g_02049	Praf.g_02399
OG0001180	Prbb.g_02050	Praf.g_00196
OG0001181	Prbb.g_02051	Praf.g_00195
OG0001182	Prbb.g_02052	Praf.g_00194
OG0001183	Prbb.g_02053	Praf.g_00193
OG0001184	Prbb.g_02054	Praf.g_00192
OG0001185	Prbb.g_02055	Praf.g_00191
OG0001186	Prbb.g_02056	Praf.g_00184
OG0001187	Prbb.g_02057	Praf.g_00183
OG0001188	Prbb.g_02058	Praf.g_00182
OG0001189	Prbb.g_02059	Praf.g_00180
OG0001190	Prbb.g_02060	Praf.g_00179
OG0001191	Prbb.g_02062	Praf.g_00177
OG0001192	Prbb.g_02064	Praf.g_00175
OG0001193	Prbb.g_02065	Praf.g_00174
OG0001194	Prbb.g_02066	Praf.g_00173
OG0001195	Prbb.g_02068	Praf.g_00165
OG0001196	Prbb.g_02070	Praf.g_00163
OG0001197	Prbb.g_02074	Praf.g_00158
OG0001198	Prbb.g_02075	Praf.g_00157
OG0001199	Prbb.g_02076	Praf.g_00156
OG0001200	Prbb.g_02077	Praf.g_00155
OG0001201	Prbb.g_02078	Praf.g_00154
OG0001202	Prbb.g_02079	Praf.g_00153
OG0001203	Prbb.g_02097	Praf.g_00091
OG0001204	Prbb.g_02099	Praf.g_00089
OG0001205	Prbb.g_02100	Praf.g_00088
OG0001206	Prbb.g_02101	Praf.g_00087
OG0001207	Prbb.g_02102	Praf.g_00083
OG0001208	Prbb.g_02103	Praf.g_00082
OG0001209	Prbb.g_02104	Praf.g_00081
OG0001210	Prbb.g_02105	Praf.g_00077
OG0001211	Prbb.g_02106	Praf.g_00075
OG0001212	Prbb.g_02107	Praf.g_00074
OG0001213	Prbb.g_02108	Praf.g_00072
OG0001214	Prbb.g_02109	Praf.g_00071
OG0001215	Prbb.g_02110	Praf.g_00070
OG0001216	Prbb.g_02111	Praf.g_00069
OG0001217	Prbb.g_02112	Praf.g_00068
OG0001218	Prbb.g_02113	Praf.g_00067
OG0001219	Prbb.g_02114	Praf.g_00064
OG0001220	Prbb.g_02115	Praf.g_00063
OG0001221	Prbb.g_02116	Praf.g_00062
OG0001222	Prbb.g_02118	Praf.g_00060
OG0001223	Prbb.g_02120	Praf.g_00056
OG0001224	Prbb.g_02122	Praf.g_00054
OG0001225	Prbb.g_02124	Praf.g_02656
OG0001226	Prbb.g_02125	Praf.g_02657
OG0001227	Prbb.g_02126	Praf.g_02658
OG0001228	Prbb.g_02127	Praf.g_02659
OG0001229	Prbb.g_02128	Praf.g_02661
OG0001230	Prbb.g_02129	Praf.g_02662
OG0001231	Prbb.g_02130	Praf.g_02663
OG0001232	Prbb.g_02132	Praf.g_02665
OG0001233	Prbb.g_02133	Praf.g_02667
OG0001234	Prbb.g_02134	Praf.g_02669
OG0001235	Prbb.g_02135	Praf.g_02670
OG0001236	Prbb.g_02136	Praf.g_02671
OG0001237	Prbb.g_02139	Praf.g_02674
OG0001238	Prbb.g_02140	Praf.g_02680
OG0001239	Prbb.g_02145	Praf.g_02702
OG0001240	Prbb.g_02146	Praf.g_02716
OG0001241	Prbb.g_02147	Praf.g_02717
OG0001242	Prbb.g_02149	Praf.g_02719
OG0001243	Prbb.g_02150	Praf.g_02720
OG0001244	Prbb.g_02151	Praf.g_02723
OG0001245	Prbb.g_02152	Praf.g_02724
OG0001246	Prbb.g_02153	Praf.g_02728
OG0001247	Prbb.g_02154	Praf.g_02729
OG0001248	Prbb.g_02155	Praf.g_02730
OG0001249	Prbb.g_02156	Praf.g_02743
OG0001250	Prbb.g_02164	Praf.g_02753
OG0001251	Prbb.g_02165	Praf.g_02754
OG0001252	Prbb.g_02166	Praf.g_02755
OG0001253	Prbb.g_02167	Praf.g_02756
OG0001254	Prbb.g_02169	Praf.g_02758
OG0001255	Prbb.g_02170	Praf.g_02759
OG0001256	Prbb.g_02173	Praf.g_02764
OG0001257	Prbb.g_02174	Praf.g_02765
OG0001258	Prbb.g_02175	Praf.g_02766
OG0001259	Prbb.g_02178	Praf.g_02770
OG0001260	Prbb.g_02180	Praf.g_02772
OG0001261	Prbb.g_02181	Praf.g_02773
OG0001262	Prbb.g_02182	Praf.g_02775
OG0001263	Prbb.g_02183	Praf.g_02777
OG0001264	Prbb.g_02185	Praf.g_02779
OG0001265	Prbb.g_02186	Praf.g_02780
OG0001266	Prbb.g_02187	Praf.g_02781
OG0001267	Prbb.g_02188	Praf.g_02782
OG0001268	Prbb.g_02189	Praf.g_02783
OG0001269	Prbb.g_00147	Praf.g_00261
OG0001270	Prbb.g_00195	Praf.g_02418
OG0001271	Prbb.g_00207	Praf.g_02437
OG0001273	Prbb.g_00393	Praf.g_02055
OG0001274	Prbb.g_00487	Praf.g_00597
OG0001275	Prbb.g_00502	Praf.g_00615
OG0001276	Prbb.g_00590	Praf.g_00738
OG0001278	Prbb.g_01370	Praf.g_01614
OG0001279	Prbb.g_00931	Praf.g_01460
OG0001280	Prbb.g_01043	Praf.g_01333
OG0001282	Prbb.g_00940	Praf.g_01473
OG0001283	Prbb.g_01386	Praf.g_00989
OG0001285	Prbb.g_01534	Praf.g_01134
OG0001286	Prbb.g_01520	Praf.g_00852
OG0001288	Prbb.g_01727	Praf.g_00976
OG0001289	Prbb.g_01739	Praf.g_00535
OG0001290	Prbb.g_01371	Praf.g_01248
OG0001291	Prbb.g_00522	Praf.g_00639
OG0001292	Prbb.g_01778	Praf.g_01145
OG0001293	Prbb.g_01086	Praf.g_01950
OG0001294	Prbb.g_01781	Praf.g_01484
OG0001296	Prbb.g_01815	Praf.g_00492
OG0001297	Prbb.g_01819	Praf.g_00487
OG0001298	Prbb.g_01822	Praf.g_00484
OG0001299	Prbb.g_01926	Praf.g_02197
OG0001300	Prbb.g_01279	Praf.g_00474
OG0001301	Prbb.g_02042	Praf.g_02392
OG0001302	Prbb.g_02073	Praf.g_00159
OG0001303	Prbb.g_02119	Praf.g_00058
OG0001304	Prbb.g_02177	Praf.g_02768
OG0001305	Prbb.g_01180	Praf.g_01095
OG0001306	Prbb.g_00442	Praf.g_01988
OG0001307	Prbb.g_00031	Praf.g_00036
OG0001308	Prbb.g_00126	Praf.g_00318
OG0001309	Prbb.g_00129	Praf.g_00315
OG0001310	Prbb.g_00131	Praf.g_00313
OG0001311	Prbb.g_00148	Praf.g_00260
OG0001313	Prbb.g_00183	Praf.g_02402
OG0001315	Prbb.g_00301	Praf.g_02206
OG0001316	Prbb.g_00308	Praf.g_02234, Praf.g_02225, Praf.g_02218
OG0001318	Prbb.g_00638	Praf.g_01694
OG0001319	Prbb.g_00754	Praf.g_01853
OG0001320	Prbb.g_01061	Praf.g_01284
OG0001321	Prbb.g_01066	Praf.g_01278
OG0001322	Prbb.g_02163	Praf.g_02752
OG0001323	Prbb.g_02121	Praf.g_00055
OG0001325	Prbb.g_01247	Praf.g_01002
OG0001326	Prbb.g_01483	Praf.g_00926
OG0001327	Prbb.g_01610	Praf.g_01894
OG0001328	Prbb.g_00758	Praf.g_00017
OG0001329	Prbb.g_01844	Praf.g_00454
OG0001330	Prbb.g_01879	Praf.g_00403
OG0001331	Prbb.g_02038	Praf.g_02387
OG0001332	Prbb.g_00199	Praf.g_02429
OG0001333	Prbb.g_00295	Praf.g_00387
OG0001334	Prbb.g_01542	Praf.g_00676
OG0001335	Prbb.g_00921	Praf.g_01640
OG0001336	Prbb.g_00116	Praf.g_01105
OG0001337	Prbb.g_01433	Praf.g_00969
OG0001338	Prbb.g_01579	Praf.g_00805
OG0001339	Prbb.g_01591	Praf.g_00789
OG0001340	Prbb.g_02171	Praf.g_02762
OG0001341	Prbb.g_01774	Praf.g_00497
OG0001343	Prbb.g_01820	Praf.g_00486
OG0001344	Prbb.g_01868	Praf.g_00426
OG0001345	Prbb.g_02005	Praf.g_02111
OG0001346	Prbb.g_02063	Praf.g_00176
OG0001347	Prbb.g_02117	Praf.g_00061
OG0001348	Prbb.g_00186	Praf.g_02404
OG0001356	Prbb.g_01553, Prbb.g_01628	Praf.g_01750
OG0001369	Prbb.g_01892	Praf.g_01037
OG0001370	Prbb.g_01893	Praf.g_01038
OG0001372	Prbb.g_01196	Praf.g_01769
OG0001377	Prbb.g_02072	Praf.g_00160
OG0001378	Prbb.g_01044	Praf.g_01332
OG0001388	Prbb.g_01073	Praf.g_00819
OG0001389	Prbb.g_00459	Praf.g_01958
OG0001391	Prbb.g_00508	Praf.g_00624
OG0001404	Prbb.g_01388	Praf.g_01431
OG0001421	Prbb.g_00969	Praf.g_01421
OG0001422	Prbb.g_00079	Praf.g_00356, Praf.g_01078
OG0001425	Prbb.g_00377	Praf.g_02074
OG0001427	Prbb.g_00525	Praf.g_00644
OG0001437	Prbb.g_01125	Praf.g_02569
OG0001438	Prbb.g_02172	Praf.g_02763
OG0001439	Prbb.g_01665, Prbb.g_01664	Praf.g_00331, Praf.g_01166
OG0001441	Prbb.g_01001	Praf.g_01375
OG0001446	Prbb.g_01164	Praf.g_02686, Praf.g_01026
OG0001448	Prbb.g_00621	Praf.g_01665
OG0001450	Prbb.g_01782	Praf.g_00960
OG0001456	Prbb.g_00732	Praf.g_01004
OG0001458	Prbb.g_02138	Praf.g_02673
OG0001463	Prbb.g_01112	Praf.g_00966
OG0001464	Prbb.g_00563	Praf.g_00699
OG0001465	Prbb.g_00390	Praf.g_00737
OG0001475	Prbb.g_01248	Praf.g_01297
OG0001481	Prbb.g_01346	Praf.g_02627, Praf.g_01187
OG0001485	Prbb.g_00849	Praf.g_01231
OG0001488	Prbb.g_00898	Praf.g_02678
OG0001489	Prbb.g_00899	Praf.g_02677
OG0001490	Prbb.g_00900	Praf.g_02676
OG0001491	Prbb.g_01660	Praf.g_01130
OG0001492	Prbb.g_01494	Praf.g_00936
OG0001493	Prbb.g_00439	Praf.g_01997
OG0001500	Prbb.g_00953	Praf.g_01500
OG0001501	Prbb.g_00625	Praf.g_01670
OG0001505	Prbb.g_01667	Praf.g_01504
OG0001509	Prbb.g_00816	Praf.g_02169
OG0001511	Prbb.g_01901	Praf.g_02731
OG0001512	Prbb.g_01902	Praf.g_02732
OG0001513	Prbb.g_01903	Praf.g_02733
OG0001514	Prbb.g_01904	Praf.g_02734
OG0001515	Prbb.g_01905	Praf.g_02735
OG0001516	Prbb.g_01906	Praf.g_02736
OG0001517	Prbb.g_01907	Praf.g_02737
OG0001518	Prbb.g_01908	Praf.g_02738
OG0001519	Prbb.g_01909	Praf.g_02739
OG0001520	Prbb.g_01910	Praf.g_02740
OG0001521	Prbb.g_01911	Praf.g_02741
OG0001522	Prbb.g_01912	Praf.g_02742
OG0001523	Prbb.g_00948	Praf.g_01496
OG0001528	Prbb.g_01894	Praf.g_00355
OG0001536	Prbb.g_01163	Praf.g_01027
OG0001545	Prbb.g_01162	Praf.g_01028
OG0001546	Prbb.g_01176	Praf.g_00985
OG0001556	Prbb.g_00663	Praf.g_00097
OG0001559	Prbb.g_01210	Praf.g_02007
OG0001560	Prbb.g_00928	Praf.g_01457
OG0001561	Prbb.g_00820	Praf.g_01593
OG0001562	Prbb.g_01295	Praf.g_01015
OG0001563	Prbb.g_02021	Praf.g_01903
OG0001570	Prbb.g_01235	Praf.g_01578
OG0001599	Prbb.g_01437	Praf.g_01953
OG0001600	Prbb.g_01896	Praf.g_00493
OG0001615	Prbb.g_00872	Praf.g_02351, Praf.g_00115
OG0001619	Prbb.g_01944	Praf.g_02174
OG0001621	Prbb.g_01949	Praf.g_02086
OG0001629	Prbb.g_00870	Praf.g_00110
OG0001630	Prbb.g_00855	Praf.g_00118
OG0001633	Prbb.g_01724	Praf.g_01852
OG0001634	Prbb.g_01412	Praf.g_01114
OG0001645	Prbb.g_01253	Praf.g_00482
OG0001646	Prbb.g_01914	Praf.g_00946, Praf.g_01089
OG0001647	Prbb.g_01413	Praf.g_01115
OG0001648	Prbb.g_01414	Praf.g_01118
OG0001649	Prbb.g_01415	Praf.g_01119
OG0001690	Prbb.g_02086	Praf.g_00131
OG0001691	Prbb.g_02088	Praf.g_00085
OG0001716	Prbb.g_01153	Praf.g_00592
OG0001719	Prbb.g_00854	Praf.g_00096
OG0001720	Prbb.g_02096	Praf.g_00093
OG0001721	Prbb.g_02067	Praf.g_00172
OG0001722	Prbb.g_01084	Praf.g_00954
OG0001723	Prbb.g_00113	Praf.g_00957
OG0001725	Prbb.g_00395	Praf.g_02053
OG0001733	Prbb.g_00853	Praf.g_00094
OG0001741	Prbb.g_00056	Praf.g_00051
OG0001743	Prbb.g_00166	Praf.g_00238
OG0001744	Prbb.g_00165	Praf.g_00239
OG0001745	Prbb.g_00155	Praf.g_00252
OG0001746	Prbb.g_01240, Prbb.g_01233	Praf.g_01651, Praf.g_00365
OG0001747	Prbb.g_01801	Praf.g_00389
OG0001748	Prbb.g_00296	Praf.g_00390
OG0001749	Prbb.g_01866	Praf.g_00428
OG0001750	Prbb.g_01599	Praf.g_00778
OG0001751	Prbb.g_01503	Praf.g_00876
OG0001752	Prbb.g_01485	Praf.g_00924
OG0001753	Prbb.g_00699	Praf.g_01214
OG0001754	Prbb.g_00688	Praf.g_01245
OG0001755	Prbb.g_01053	Praf.g_01324
OG0001756	Prbb.g_01046	Praf.g_01330
OG0001757	Prbb.g_01041	Praf.g_01336
OG0001758	Prbb.g_00987	Praf.g_01396
OG0001759	Prbb.g_01056	Praf.g_01446
OG0001760	Prbb.g_00945	Praf.g_01488
OG0001761	Prbb.g_00788	Praf.g_01535
OG0001762	Prbb.g_00092	Praf.g_01612
OG0001763	Prbb.g_01621	Praf.g_01615
OG0001764	Prbb.g_00842	Praf.g_01628
OG0001765	Prbb.g_00923	Praf.g_01637
OG0001766	Prbb.g_00676	Praf.g_01642
OG0001767	Prbb.g_00666	Praf.g_01740
OG0001768	Prbb.g_00178	Praf.g_01899
OG0001769	Prbb.g_00417	Praf.g_02014
OG0001770	Prbb.g_00383	Praf.g_02067
OG0001771	Prbb.g_00382	Praf.g_02068
OG0001772	Prbb.g_00381	Praf.g_02070
OG0001773	Prbb.g_00380	Praf.g_02071
OG0001774	Prbb.g_00379	Praf.g_02072
OG0001775	Prbb.g_02016	Praf.g_02100
OG0001776	Prbb.g_02000	Praf.g_02120
OG0001777	Prbb.g_00188	Praf.g_02406
OG0001778	Prbb.g_00236	Praf.g_02478
OG0001779	Prbb.g_00242	Praf.g_02496
OG0001780	Prbb.g_00896	Praf.g_02571
OG0001781	Prbb.g_02137	Praf.g_02672
OG0001782	Prbb.g_02141	Praf.g_02681
OG0001783	Prbb.g_02142	Praf.g_02682
OG0001784	Prbb.g_00894	Praf.g_02683
OG0001785	Prbb.g_02148	Praf.g_02718
OG0001786	Prbb.g_02162	Praf.g_02751
OG0001795	Prbb.g_02089	Praf.g_00132, Praf.g_00084
OG0001800	Prbb.g_01221	Praf.g_01076
OG0001801	Prbb.g_00905	Praf.g_00947
OG0001802	Prbb.g_00050	Praf.g_01976, Praf.g_00988
OG0001803	Prbb.g_01565	Praf.g_01211
OG0001804	Prbb.g_01035	Praf.g_01344
OG0001829	Prbb.g_01522	Praf.g_00835
OG0001830	Prbb.g_01509	Praf.g_00865
OG0001852	Prbb.g_01382	Praf.g_00890
OG0001853	Prbb.g_01572	Praf.g_01061
OG0001884	Prbb.g_01573	Praf.g_01062
OG0001885	Prbb.g_01574	Praf.g_01063
OG0001908	Prbb.g_01154	Praf.g_01032
OG0001910	Prbb.g_00672	Praf.g_01746
OG0001916	Prbb.g_01543	Praf.g_00563
OG0001919	Prbb.g_01184	Praf.g_01870, Praf.g_02644
OG0001950	Prbb.g_01417	Praf.g_01120
OG0001966	Prbb.g_01567	Praf.g_00843
OG0001966	Prbb.g_01308	Praf.g_00981, Praf.g_00982
OG0001987	Prbb.g_01161	Praf.g_01043
OG0002000	Prbb.g_02158	Praf.g_02747
OG0002001	Prbb.g_02161	Praf.g_02750
OG0002032	Prbb.g_00289	Praf.g_00377
OG0002033	Prbb.g_00481	Praf.g_00587
OG0002037	Prbb.g_00333	Praf.g_02281
OG0002038	Prbb.g_00709	Praf.g_02419
OG0002039	Prbb.g_00198	Praf.g_02423
OG0002050	Prbb.g_00869	Praf.g_00108
OG0002068	Prbb.g_01810	Praf.g_02038, Praf.g_00850
OG0002069	Prbb.g_01152	Praf.g_01029
OG0002072	Prbb.g_01682	Praf.g_01789
OG0002119	Prbb.g_01165	Praf.g_01051
OG0002131	Prbb.g_01811	Praf.g_00667
OG0002135	Prbb.g_02081	Praf.g_00138
OG0002136	Prbb.g_02080	Praf.g_00139
OG0002138	Prbb.g_01219	Praf.g_01024
OG0002140	Prbb.g_01616	Praf.g_02032, Praf.g_02458
OG0002142	Prbb.g_02160	Praf.g_02749
OG0002187	Prbb.g_01954	Praf.g_00281, Praf.g_00284, Praf.g_00280, Praf.g_00282, Praf.g_00292, Praf.g_00294, Praf.g_01763
OG0002190	Prbb.g_01134	Praf.g_00970
OG0002191	Prbb.g_01209	Praf.g_01571
OG0002192	Prbb.g_00071	Praf.g_02645, Praf.g_01871
OG0002194	Prbb.g_00371	Praf.g_02334
OG0002267	Prbb.g_00856	Praf.g_00638
OG0002271	Prbb.g_01408	Praf.g_01053
OG0002290	Prbb.g_02159	Praf.g_02748
OG0002358	Prbb.g_00871	Praf.g_00109
OG0002359	Prbb.g_02090	Praf.g_00127
OG0002390	Prbb.g_02157	Praf.g_02744
OG0002538	Prbb.g_02091	Praf.g_00161
OG0002556	Prbb.g_00414	Praf.g_02021, Praf.g_00228
