Orthogroup	Prbb	Prbg
OG0001060	Prbb.g_01848	Prbg.g_01677
OG0001061	Prbb.g_01849	Prbg.g_01678
OG0001062	Prbb.g_01851	Prbg.g_01679
OG0001063	Prbb.g_01852	Prbg.g_01680
OG0001064	Prbb.g_01853	Prbg.g_01681
OG0001065	Prbb.g_01854	Prbg.g_01682
OG0001066	Prbb.g_01855	Prbg.g_01683
OG0001067	Prbb.g_01856	Prbg.g_01684
OG0001068	Prbb.g_01857	Prbg.g_01685
OG0001069	Prbb.g_01859	Prbg.g_01688
OG0001070	Prbb.g_01861	Prbg.g_01690
OG0001071	Prbb.g_01862	Prbg.g_01691
OG0001072	Prbb.g_01863	Prbg.g_01692
OG0001073	Prbb.g_01864	Prbg.g_01693
OG0001074	Prbb.g_01865	Prbg.g_01694
OG0001075	Prbb.g_01867	Prbg.g_01696
OG0001076	Prbb.g_01869	Prbg.g_01698
OG0001077	Prbb.g_01870	Prbg.g_01699
OG0001078	Prbb.g_01871	Prbg.g_01700
OG0001079	Prbb.g_01872	Prbg.g_01701
OG0001080	Prbb.g_01873	Prbg.g_01702
OG0001081	Prbb.g_01874	Prbg.g_01703
OG0001082	Prbb.g_01875	Prbg.g_01704
OG0001083	Prbb.g_01876	Prbg.g_01705
OG0001084	Prbb.g_01877	Prbg.g_01706
OG0001085	Prbb.g_01878	Prbg.g_01707
OG0001086	Prbb.g_01922	Prbg.g_01713
OG0001087	Prbb.g_01924	Prbg.g_01715
OG0001088	Prbb.g_01925	Prbg.g_01716
OG0001089	Prbb.g_01927	Prbg.g_01719
OG0001090	Prbb.g_01928	Prbg.g_01720
OG0001091	Prbb.g_01929	Prbg.g_01721
OG0001092	Prbb.g_01930	Prbg.g_01722
OG0001093	Prbb.g_01931	Prbg.g_01723
OG0001094	Prbb.g_01932	Prbg.g_01724
OG0001095	Prbb.g_01933	Prbg.g_01725
OG0001096	Prbb.g_01934	Prbg.g_01726
OG0001097	Prbb.g_01935	Prbg.g_01727
OG0001098	Prbb.g_01936	Prbg.g_01728
OG0001099	Prbb.g_01937	Prbg.g_01729
OG0001100	Prbb.g_01938	Prbg.g_01730
OG0001101	Prbb.g_01939	Prbg.g_01731
OG0001102	Prbb.g_01948	Prbg.g_01735
OG0001103	Prbb.g_01947	Prbg.g_01736
OG0001104	Prbb.g_01943	Prbg.g_01739
OG0001105	Prbb.g_01945	Prbg.g_01738
OG0001106	Prbb.g_01942	Prbg.g_01734
OG0001107	Prbb.g_01941	Prbg.g_01733
OG0001108	Prbb.g_01940	Prbg.g_01732
OG0001109	Prbb.g_01958	Prbg.g_01742
OG0001110	Prbb.g_01960	Prbg.g_01744
OG0001111	Prbb.g_01961	Prbg.g_01745
OG0001112	Prbb.g_01962	Prbg.g_01746
OG0001113	Prbb.g_01963	Prbg.g_01747
OG0001114	Prbb.g_01964	Prbg.g_01748
OG0001115	Prbb.g_01965	Prbg.g_01749
OG0001116	Prbb.g_01966	Prbg.g_01750
OG0001117	Prbb.g_01967	Prbg.g_01751
OG0001118	Prbb.g_01968	Prbg.g_01752
OG0001119	Prbb.g_01969	Prbg.g_01753
OG0001120	Prbb.g_01970	Prbg.g_01754
OG0001121	Prbb.g_01971	Prbg.g_01755
OG0001122	Prbb.g_01972	Prbg.g_01756
OG0001123	Prbb.g_01973	Prbg.g_01757
OG0001124	Prbb.g_01974	Prbg.g_01758
OG0001125	Prbb.g_01975	Prbg.g_01759
OG0001126	Prbb.g_01976	Prbg.g_01760
OG0001127	Prbb.g_01977	Prbg.g_01761
OG0001128	Prbb.g_01978	Prbg.g_01762
OG0001129	Prbb.g_01979	Prbg.g_01763
OG0001130	Prbb.g_01980	Prbg.g_01764
OG0001131	Prbb.g_01981	Prbg.g_01765
OG0001132	Prbb.g_01982	Prbg.g_01766
OG0001133	Prbb.g_01983	Prbg.g_01767
OG0001134	Prbb.g_01984	Prbg.g_01768
OG0001135	Prbb.g_01985	Prbg.g_01769
OG0001136	Prbb.g_01986	Prbg.g_01770
OG0001137	Prbb.g_01987	Prbg.g_01771
OG0001138	Prbb.g_01988	Prbg.g_01772
OG0001139	Prbb.g_01989	Prbg.g_01773
OG0001140	Prbb.g_01990	Prbg.g_01774
OG0001141	Prbb.g_01992	Prbg.g_01776
OG0001142	Prbb.g_01993	Prbg.g_01777
OG0001143	Prbb.g_01994	Prbg.g_01778
OG0001144	Prbb.g_01996	Prbg.g_01780
OG0001145	Prbb.g_01998	Prbg.g_01782
OG0001146	Prbb.g_01999	Prbg.g_01783
OG0001147	Prbb.g_02002	Prbg.g_01786
OG0001148	Prbb.g_02003	Prbg.g_01787
OG0001149	Prbb.g_02004	Prbg.g_01788
OG0001150	Prbb.g_02007	Prbg.g_01791
OG0001151	Prbb.g_02008	Prbg.g_01792
OG0001152	Prbb.g_02009	Prbg.g_01793
OG0001153	Prbb.g_02010	Prbg.g_01794
OG0001154	Prbb.g_02011	Prbg.g_01795
OG0001155	Prbb.g_02012	Prbg.g_01796
OG0001156	Prbb.g_02013	Prbg.g_01797
OG0001157	Prbb.g_02015	Prbg.g_01799
OG0001158	Prbb.g_02017	Prbg.g_01801
OG0001159	Prbb.g_02018	Prbg.g_01802
OG0001160	Prbb.g_02019	Prbg.g_01803
OG0001161	Prbb.g_02024	Prbg.g_01807
OG0001162	Prbb.g_02025	Prbg.g_01808
OG0001163	Prbb.g_02026	Prbg.g_01809
OG0001164	Prbb.g_02027	Prbg.g_01810
OG0001165	Prbb.g_02028	Prbg.g_01811
OG0001166	Prbb.g_02029	Prbg.g_01812
OG0001167	Prbb.g_02030	Prbg.g_01813
OG0001168	Prbb.g_02031	Prbg.g_01815
OG0001169	Prbb.g_02032	Prbg.g_01816
OG0001170	Prbb.g_02035	Prbg.g_01820
OG0001171	Prbb.g_02036	Prbg.g_01821
OG0001172	Prbb.g_02037	Prbg.g_01822
OG0001173	Prbb.g_02039	Prbg.g_01824
OG0001174	Prbb.g_02041	Prbg.g_01826
OG0001175	Prbb.g_02043	Prbg.g_01828
OG0001176	Prbb.g_02045	Prbg.g_01830
OG0001177	Prbb.g_02047	Prbg.g_01832
OG0001178	Prbb.g_02048	Prbg.g_01833
OG0001179	Prbb.g_02049	Prbg.g_01834
OG0001180	Prbb.g_02050	Prbg.g_01835
OG0001181	Prbb.g_02051	Prbg.g_01836
OG0001182	Prbb.g_02052	Prbg.g_01837
OG0001183	Prbb.g_02053	Prbg.g_01838
OG0001184	Prbb.g_02054	Prbg.g_01839
OG0001185	Prbb.g_02055	Prbg.g_01840
OG0001186	Prbb.g_02056	Prbg.g_01842
OG0001187	Prbb.g_02057	Prbg.g_01843
OG0001188	Prbb.g_02058	Prbg.g_01844
OG0001189	Prbb.g_02059	Prbg.g_01845
OG0001190	Prbb.g_02060	Prbg.g_01846
OG0001191	Prbb.g_02062	Prbg.g_01848
OG0001192	Prbb.g_02064	Prbg.g_01850
OG0001193	Prbb.g_02065	Prbg.g_01851
OG0001194	Prbb.g_02066	Prbg.g_01852
OG0001195	Prbb.g_02068	Prbg.g_01854
OG0001196	Prbb.g_02070	Prbg.g_01856
OG0001197	Prbb.g_02074	Prbg.g_01859
OG0001198	Prbb.g_02075	Prbg.g_01860
OG0001199	Prbb.g_02076	Prbg.g_01861
OG0001200	Prbb.g_02077	Prbg.g_01862
OG0001201	Prbb.g_02078	Prbg.g_01863
OG0001202	Prbb.g_02079	Prbg.g_01864
OG0001203	Prbb.g_02097	Prbg.g_01866
OG0001204	Prbb.g_02099	Prbg.g_01868
OG0001205	Prbb.g_02100	Prbg.g_01869
OG0001206	Prbb.g_02101	Prbg.g_01870
OG0001207	Prbb.g_02102	Prbg.g_01871
OG0001208	Prbb.g_02103	Prbg.g_01872
OG0001209	Prbb.g_02104	Prbg.g_01873
OG0001210	Prbb.g_02105	Prbg.g_01874
OG0001211	Prbb.g_02106	Prbg.g_01875
OG0001212	Prbb.g_02107	Prbg.g_01876
OG0001213	Prbb.g_02108	Prbg.g_01877
OG0001214	Prbb.g_02109	Prbg.g_01878
OG0001215	Prbb.g_02110	Prbg.g_01879
OG0001216	Prbb.g_02111	Prbg.g_01880
OG0001217	Prbb.g_02112	Prbg.g_01881
OG0001218	Prbb.g_02113	Prbg.g_01882
OG0001219	Prbb.g_02114	Prbg.g_01883
OG0001220	Prbb.g_02115	Prbg.g_01884
OG0001221	Prbb.g_02116	Prbg.g_01885
OG0001222	Prbb.g_02118	Prbg.g_01887
OG0001223	Prbb.g_02120	Prbg.g_01889
OG0001224	Prbb.g_02122	Prbg.g_01891
OG0001225	Prbb.g_02124	Prbg.g_01893
OG0001226	Prbb.g_02125	Prbg.g_01894
OG0001227	Prbb.g_02126	Prbg.g_01895
OG0001228	Prbb.g_02127	Prbg.g_01896
OG0001229	Prbb.g_02128	Prbg.g_01897
OG0001230	Prbb.g_02129	Prbg.g_01898
OG0001231	Prbb.g_02130	Prbg.g_01899
OG0001232	Prbb.g_02132	Prbg.g_01901
OG0001233	Prbb.g_02133	Prbg.g_01902
OG0001234	Prbb.g_02134	Prbg.g_01903
OG0001235	Prbb.g_02135	Prbg.g_01904
OG0001236	Prbb.g_02136	Prbg.g_01905
OG0001237	Prbb.g_02139	Prbg.g_01908
OG0001238	Prbb.g_02140	Prbg.g_01909
OG0001239	Prbb.g_02145	Prbg.g_01913
OG0001240	Prbb.g_02146	Prbg.g_01914
OG0001241	Prbb.g_02147	Prbg.g_01915
OG0001242	Prbb.g_02149	Prbg.g_01917
OG0001243	Prbb.g_02150	Prbg.g_01918
OG0001244	Prbb.g_02151	Prbg.g_01919
OG0001245	Prbb.g_02152	Prbg.g_01920
OG0001246	Prbb.g_02153	Prbg.g_01921
OG0001247	Prbb.g_02154	Prbg.g_01922
OG0001248	Prbb.g_02155	Prbg.g_01923
OG0001249	Prbb.g_02156	Prbg.g_01924
OG0001250	Prbb.g_02164	Prbg.g_01927
OG0001251	Prbb.g_02165	Prbg.g_01928
OG0001252	Prbb.g_02166	Prbg.g_01929
OG0001253	Prbb.g_02167	Prbg.g_01930
OG0001254	Prbb.g_02169	Prbg.g_01932
OG0001255	Prbb.g_02170	Prbg.g_01933
OG0001256	Prbb.g_02173	Prbg.g_01936
OG0001257	Prbb.g_02174	Prbg.g_01937
OG0001258	Prbb.g_02175	Prbg.g_01938
OG0001259	Prbb.g_02178	Prbg.g_00758
OG0001260	Prbb.g_02180	Prbg.g_00759
OG0001261	Prbb.g_02181	Prbg.g_00760
OG0001262	Prbb.g_02182	Prbg.g_00761
OG0001263	Prbb.g_02183	Prbg.g_00762
OG0001264	Prbb.g_02185	Prbg.g_00763
OG0001265	Prbb.g_02186	Prbg.g_00764
OG0001266	Prbb.g_02187	Prbg.g_00765
OG0001267	Prbb.g_02188	Prbg.g_00766
OG0001268	Prbb.g_02189	Prbg.g_00767
OG0001269	Prbb.g_00147	Prbg.g_00862
OG0001270	Prbb.g_00195	Prbg.g_00912
OG0001271	Prbb.g_00207	Prbg.g_00927
OG0001273	Prbb.g_00393	Prbg.g_00116
OG0001274	Prbb.g_00487	Prbg.g_00201
OG0001275	Prbb.g_00502	Prbg.g_00217
OG0001276	Prbb.g_00590	Prbg.g_00309
OG0001277	Prbb.g_01027, Prbb.g_01446	Prbg.g_01249
OG0001278	Prbb.g_01370	Prbg.g_01212
OG0001279	Prbb.g_00931	Prbg.g_01083
OG0001280	Prbb.g_01043	Prbg.g_01330
OG0001282	Prbb.g_00940	Prbg.g_00458
OG0001283	Prbb.g_01386	Prbg.g_01536
OG0001284	Prbb.g_01143	Prbg.g_00394
OG0001285	Prbb.g_01534	Prbg.g_01504
OG0001286	Prbb.g_01520	Prbg.g_01489
OG0001288	Prbb.g_01727	Prbg.g_00634
OG0001289	Prbb.g_01739	Prbg.g_00647
OG0001290	Prbb.g_01371	Prbg.g_00367
OG0001291	Prbb.g_00522	Prbg.g_00708
OG0001292	Prbb.g_01778	Prbg.g_00726
OG0001293	Prbb.g_01086	Prbg.g_01561
OG0001294	Prbb.g_01781	Prbg.g_01351
OG0001295	Prbb.g_01790, Prbb.g_01899	Prbg.g_01609
OG0001296	Prbb.g_01815	Prbg.g_01641
OG0001297	Prbb.g_01819	Prbg.g_01645
OG0001298	Prbb.g_01822	Prbg.g_01648
OG0001299	Prbb.g_01926	Prbg.g_01718
OG0001300	Prbb.g_01279	Prbg.g_01655
OG0001301	Prbb.g_02042	Prbg.g_01827
OG0001302	Prbb.g_02073	Prbg.g_01858
OG0001303	Prbb.g_02119	Prbg.g_01888
OG0001304	Prbb.g_02177	Prbg.g_01940
OG0001305	Prbb.g_01180	Prbg.g_00727
OG0001306	Prbb.g_00442	Prbg.g_00157
OG0001307	Prbb.g_00031	Prbg.g_00843
OG0001308	Prbb.g_00126	Prbg.g_00798
OG0001309	Prbb.g_00129	Prbg.g_00795
OG0001310	Prbb.g_00131	Prbg.g_00793
OG0001311	Prbb.g_00148	Prbg.g_00863
OG0001312	Prbb.g_00176	Prbg.g_00893
OG0001313	Prbb.g_00183	Prbg.g_00900
OG0001314	Prbb.g_00256	Prbg.g_00978
OG0001315	Prbb.g_00301	Prbg.g_01026
OG0001316	Prbb.g_00308	Prbg.g_01035
OG0001317	Prbb.g_01077	Prbg.g_00457
OG0001318	Prbb.g_00638	Prbg.g_01420
OG0001319	Prbb.g_00754	Prbg.g_01549
OG0001320	Prbb.g_01061	Prbg.g_01243
OG0001321	Prbb.g_01066	Prbg.g_01238
OG0001322	Prbb.g_02163	Prbg.g_01926
OG0001323	Prbb.g_02121	Prbg.g_01890
OG0001324	Prbb.g_01325	Prbg.g_00404
OG0001325	Prbb.g_01247	Prbg.g_00007
OG0001326	Prbb.g_01483	Prbg.g_01453
OG0001327	Prbb.g_01610	Prbg.g_00503
OG0001328	Prbb.g_00758	Prbg.g_00142
OG0001329	Prbb.g_01844	Prbg.g_01673
OG0001330	Prbb.g_01879	Prbg.g_01708
OG0001331	Prbb.g_02038	Prbg.g_01823
OG0001332	Prbb.g_00199	Prbg.g_00915
OG0001333	Prbb.g_00295	Prbg.g_01020
OG0001334	Prbb.g_01542	Prbg.g_00714
OG0001335	Prbb.g_00921	Prbg.g_01072
OG0001336	Prbb.g_00116	Prbg.g_01055
OG0001337	Prbb.g_01433	Prbg.g_00442
OG0001338	Prbb.g_01579	Prbg.g_00697
OG0001339	Prbb.g_01591	Prbg.g_00482
OG0001340	Prbb.g_02171	Prbg.g_01935
OG0001341	Prbb.g_01774	Prbg.g_00680
OG0001343	Prbb.g_01820	Prbg.g_01646
OG0001344	Prbb.g_01868	Prbg.g_01697
OG0001345	Prbb.g_02005	Prbg.g_01789
OG0001346	Prbb.g_02063	Prbg.g_01849
OG0001347	Prbb.g_02117	Prbg.g_01886
OG0001348	Prbb.g_00186	Prbg.g_00902
OG0001350	Prbb.g_01103	Prbg.g_00496
OG0001360	Prbb.g_00513	Prbg.g_00228
OG0001361	Prbb.g_00518	Prbg.g_00233
OG0001366	Prbb.g_00912	Prbg.g_01060
OG0001369	Prbb.g_01892	Prbg.g_00754
OG0001370	Prbb.g_01893	Prbg.g_00755
OG0001372	Prbb.g_01196	Prbg.g_00407
OG0001373	Prbb.g_01759	Prbg.g_00666
OG0001374	Prbb.g_00955	Prbg.g_00813
OG0001377	Prbb.g_02072	Prbg.g_01857
OG0001378	Prbb.g_01044	Prbg.g_01331
OG0001379	Prbb.g_00122	Prbg.g_00803
OG0001380	Prbb.g_00123	Prbg.g_00801
OG0001381	Prbb.g_00142	Prbg.g_00783
OG0001383	Prbb.g_00291	Prbg.g_01016
OG0001384	Prbb.g_00312	Prbg.g_01040
OG0001386	Prbb.g_01725	Prbg.g_00632
OG0001388	Prbb.g_01073	Prbg.g_01139
OG0001389	Prbb.g_00459	Prbg.g_00177
OG0001390	Prbb.g_00467	Prbg.g_00183
OG0001392	Prbb.g_00515	Prbg.g_00230
OG0001394	Prbb.g_00669	Prbg.g_01389
OG0001395	Prbb.g_00679	Prbg.g_01115
OG0001396	Prbb.g_00681	Prbg.g_01117
OG0001397	Prbb.g_00687	Prbg.g_01123
OG0001398	Prbb.g_00718	Prbg.g_01372
OG0001399	Prbb.g_00957	Prbg.g_01253
OG0001400	Prbb.g_00911	Prbg.g_01059
OG0001401	Prbb.g_00913	Prbg.g_01061
OG0001402	Prbb.g_00937	Prbg.g_01089
OG0001403	Prbb.g_00941	Prbg.g_01092
OG0001404	Prbb.g_01388	Prbg.g_01612
OG0001405	Prbb.g_01052	Prbg.g_01342
OG0001406	Prbb.g_00888	Prbg.g_01230
OG0001407	Prbb.g_00910	Prbg.g_01051
OG0001408	Prbb.g_00903	Prbg.g_01558
OG0001409	Prbb.g_01139	Prbg.g_00002
OG0001410	Prbb.g_01532	Prbg.g_01501
OG0001411	Prbb.g_01206	Prbg.g_00396
OG0001412	Prbb.g_01587	Prbg.g_00478
OG0001413	Prbb.g_01116	Prbg.g_01345
OG0001414	Prbb.g_01640	Prbg.g_00530
OG0001415	Prbb.g_01726	Prbg.g_00633
OG0001416	Prbb.g_01730	Prbg.g_00636
OG0001417	Prbb.g_01775	Prbg.g_00681
OG0001418	Prbb.g_01141	Prbg.g_01571
OG0001420	Prbb.g_01137	Prbg.g_00415
OG0001421	Prbb.g_00969	Prbg.g_01267
OG0001423	Prbb.g_01193, Prbb.g_01213	Prbg.g_00035, Prbg.g_00441, Prbg.g_00452
OG0001424	Prbb.g_02023	Prbg.g_01539
OG0001426	Prbb.g_00105	Prbg.g_01346
OG0001428	Prbb.g_01272	Prbg.g_00421
OG0001429	Prbb.g_01179	Prbg.g_00395
OG0001430	Prbb.g_00961	Prbg.g_01259
OG0001431	Prbb.g_01913	Prbg.g_01063
OG0001432	Prbb.g_00918	Prbg.g_01068
OG0001433	Prbb.g_00740	Prbg.g_00412
OG0001434	Prbb.g_01223	Prbg.g_00416
OG0001435	Prbb.g_01895	Prbg.g_00684
OG0001437	Prbb.g_01125	Prbg.g_00712
OG0001439	Prbb.g_01665, Prbb.g_01664	Prbg.g_00429
OG0001440	Prbb.g_01796	Prbg.g_01586
OG0001441	Prbb.g_01001	Prbg.g_01297
OG0001443	Prbb.g_00902	Prbg.g_00004
OG0001444	Prbb.g_00750	Prbg.g_01557
OG0001445	Prbb.g_01113	Prbg.g_01522
OG0001446	Prbb.g_01164	Prbg.g_01638
OG0001452	Prbb.g_01496	Prbg.g_01466
OG0001453	Prbb.g_01634	Prbg.g_00742
OG0001454	Prbb.g_01635	Prbg.g_00743
OG0001455	Prbb.g_01636	Prbg.g_01512
OG0001456	Prbb.g_00732	Prbg.g_00737
OG0001457	Prbb.g_00876	Prbg.g_00553
OG0001458	Prbb.g_02138	Prbg.g_01907
OG0001462	Prbb.g_01080	Prbg.g_01537
OG0001463	Prbb.g_01112	Prbg.g_00425
OG0001465	Prbb.g_00390	Prbg.g_00308
OG0001467	Prbb.g_00115	Prbg.g_00524
OG0001474	Prbb.g_00901	Prbg.g_01550
OG0001475	Prbb.g_01248	Prbg.g_00696
OG0001477	Prbb.g_01556	Prbg.g_01574
OG0001477	Prbb.g_01886	Prbg.g_01604
OG0001479	Prbb.g_01519	Prbg.g_01488
OG0001486	Prbb.g_00956	Prbg.g_01252
OG0001487	Prbb.g_00773	Prbg.g_01379
OG0001495	Prbb.g_00464	Prbg.g_00748
OG0001499	Prbb.g_01626	Prbg.g_00375
OG0001500	Prbb.g_00953	Prbg.g_01104
OG0001501	Prbb.g_00625	Prbg.g_00344
OG0001509	Prbb.g_00816	Prbg.g_01193
OG0001523	Prbb.g_00948	Prbg.g_01099
OG0001524	Prbb.g_01281	Prbg.g_00732
OG0001528	Prbb.g_01894	Prbg.g_00710
OG0001536	Prbb.g_01163	Prbg.g_01637
OG0001538	Prbb.g_01338	Prbg.g_01570, Prbg.g_00024
OG0001541	Prbb.g_00916	Prbg.g_01066
OG0001545	Prbb.g_01162	Prbg.g_01636
OG0001546	Prbb.g_01176	Prbg.g_00418, Prbg.g_00392
OG0001550	Prbb.g_00846	Prbg.g_01224
OG0001555	Prbb.g_00857	Prbg.g_00039
OG0001556	Prbb.g_00663	Prbg.g_00555
OG0001559	Prbb.g_01210	Prbg.g_00731
OG0001560	Prbb.g_00928	Prbg.g_01080
OG0001561	Prbb.g_00820	Prbg.g_01197
OG0001562	Prbb.g_01295	Prbg.g_00034, Prbg.g_00440
OG0001563	Prbb.g_02021	Prbg.g_01545, Prbg.g_00402
OG0001564	Prbb.g_00089, Prbb.g_01242, Prbb.g_01172, Prbb.g_01805, Prbb.g_01619	Prbg.g_01546
OG0001570	Prbb.g_01235	Prbg.g_00182
OG0001573	Prbb.g_01220	Prbg.g_00023
OG0001592	Prbb.g_00875	Prbg.g_00567
OG0001599	Prbb.g_01437	Prbg.g_00817
OG0001600	Prbb.g_01896	Prbg.g_01547
OG0001621	Prbb.g_01949	Prbg.g_00700
OG0001626	Prbb.g_00877	Prbg.g_00573
OG0001627	Prbb.g_01211	Prbg.g_00453
OG0001633	Prbb.g_01724	Prbg.g_00631
OG0001634	Prbb.g_01412	Prbg.g_00387
OG0001645	Prbb.g_01253	Prbg.g_00691
OG0001646	Prbb.g_01914	Prbg.g_00699
OG0001647	Prbb.g_01413	Prbg.g_00386
OG0001648	Prbb.g_01414	Prbg.g_00385
OG0001649	Prbb.g_01415	Prbg.g_00384
OG0001704	Prbb.g_00863	Prbg.g_00814
OG0001721	Prbb.g_02067	Prbg.g_01853
OG0001722	Prbb.g_01084	Prbg.g_01056
OG0001723	Prbb.g_00113	Prbg.g_01050
OG0001725	Prbb.g_00395	Prbg.g_00118
OG0001726	Prbb.g_01202	Prbg.g_00443, Prbg.g_00713
OG0001740	Prbb.g_00949	Prbg.g_01100
OG0001741	Prbb.g_00056	Prbg.g_00833
OG0001743	Prbb.g_00166	Prbg.g_00883
OG0001744	Prbb.g_00165	Prbg.g_00882
OG0001745	Prbb.g_00155	Prbg.g_00871
OG0001747	Prbb.g_01801	Prbg.g_01543
OG0001748	Prbb.g_00296	Prbg.g_01021
OG0001749	Prbb.g_01866	Prbg.g_01695
OG0001750	Prbb.g_01599	Prbg.g_00491
OG0001751	Prbb.g_01503	Prbg.g_01473
OG0001752	Prbb.g_01485	Prbg.g_01455
OG0001753	Prbb.g_00699	Prbg.g_01134
OG0001754	Prbb.g_00688	Prbg.g_01124
OG0001755	Prbb.g_01053	Prbg.g_01343
OG0001756	Prbb.g_01046	Prbg.g_01333
OG0001757	Prbb.g_01041	Prbg.g_01327
OG0001758	Prbb.g_00987	Prbg.g_01283
OG0001759	Prbb.g_01056	Prbg.g_01248
OG0001760	Prbb.g_00945	Prbg.g_01096
OG0001761	Prbb.g_00788	Prbg.g_01164
OG0001762	Prbb.g_00092	Prbg.g_00725
OG0001763	Prbb.g_01621	Prbg.g_01213
OG0001764	Prbb.g_00842	Prbg.g_01220
OG0001765	Prbb.g_00923	Prbg.g_01074
OG0001766	Prbb.g_00676	Prbg.g_01113
OG0001767	Prbb.g_00666	Prbg.g_01392
OG0001768	Prbb.g_00178	Prbg.g_00895
OG0001769	Prbb.g_00417	Prbg.g_00138
OG0001770	Prbb.g_00383	Prbg.g_00109
OG0001771	Prbb.g_00382	Prbg.g_00108
OG0001772	Prbb.g_00381	Prbg.g_00107
OG0001773	Prbb.g_00380	Prbg.g_00106
OG0001774	Prbb.g_00379	Prbg.g_00105
OG0001775	Prbb.g_02016	Prbg.g_01800
OG0001776	Prbb.g_02000	Prbg.g_01784
OG0001777	Prbb.g_00188	Prbg.g_00904
OG0001778	Prbb.g_00236	Prbg.g_00958
OG0001779	Prbb.g_00242	Prbg.g_00964
OG0001780	Prbb.g_00896	Prbg.g_00463
OG0001781	Prbb.g_02137	Prbg.g_01906
OG0001782	Prbb.g_02141	Prbg.g_01910
OG0001783	Prbb.g_02142	Prbg.g_01911
OG0001784	Prbb.g_00894	Prbg.g_01338
OG0001785	Prbb.g_02148	Prbg.g_01916
OG0001786	Prbb.g_02162	Prbg.g_01925
OG0001801	Prbb.g_00905	Prbg.g_00685
OG0001802	Prbb.g_00050	Prbg.g_01582
OG0001803	Prbb.g_01565	Prbg.g_00400
OG0001804	Prbb.g_01035	Prbg.g_01320
OG0001805	Prbb.g_01075, Prbb.g_00104	Prbg.g_01057
OG0001829	Prbb.g_01522	Prbg.g_01491
OG0001830	Prbb.g_01509	Prbg.g_01479
OG0001831	Prbb.g_01079	Prbg.g_00401
OG0001833	Prbb.g_01410, Prbb.g_01299	Prbg.g_00363
OG0001834	Prbb.g_01633	Prbg.g_01513
OG0001844	Prbb.g_00858	Prbg.g_00038
OG0001852	Prbb.g_01382	Prbg.g_00026
OG0001853	Prbb.g_01572	Prbg.g_01628
OG0001884	Prbb.g_01573	Prbg.g_01627
OG0001885	Prbb.g_01574	Prbg.g_01626
OG0001897	Prbb.g_00915	Prbg.g_01064
OG0001898	Prbb.g_01251	Prbg.g_01630
OG0001899	Prbb.g_01548	Prbg.g_01519
OG0001900	Prbb.g_01798	Prbg.g_00733
OG0001916	Prbb.g_01543	Prbg.g_01047
OG0001919	Prbb.g_01184	Prbg.g_00393
OG0001923	Prbb.g_00098	Prbg.g_00422
OG0001924	Prbb.g_00106	Prbg.g_01052
OG0001925	Prbb.g_00385	Prbg.g_00112
OG0001926	Prbb.g_00471	Prbg.g_00187
OG0001927	Prbb.g_00500	Prbg.g_00215
OG0001928	Prbb.g_00712	Prbg.g_01150
OG0001929	Prbb.g_00728	Prbg.g_01362
OG0001930	Prbb.g_00850	Prbg.g_00723
OG0001931	Prbb.g_01072	Prbg.g_01348
OG0001932	Prbb.g_01276	Prbg.g_00399
OG0001933	Prbb.g_01283	Prbg.g_00016
OG0001935	Prbb.g_01453	Prbg.g_00356
OG0001936	Prbb.g_01454	Prbg.g_00355
OG0001937	Prbb.g_01764	Prbg.g_00671
OG0001938	Prbb.g_01891	Prbg.g_00753
OG0001939	Prbb.g_01918	Prbg.g_01517
OG0001940	Prbb.g_01950	Prbg.g_00041
OG0001941	Prbb.g_02033	Prbg.g_01817
OG0001942	Prbb.g_01427, Prbb.g_01107	Prbg.g_00741
OG0001961	Prbb.g_01622	Prbg.g_00747
OG0001966	Prbb.g_01308	Prbg.g_01621
OG0001974	Prbb.g_01307	Prbg.g_00063
OG0001975	Prbb.g_01489	Prbg.g_00717
OG0001976	Prbb.g_01630	Prbg.g_01118
OG0001977	Prbb.g_01916	Prbg.g_01625
OG0002003	Prbb.g_01095	Prbg.g_01553
OG0002004	Prbb.g_01104	Prbg.g_00021
OG0002005	Prbb.g_01142	Prbg.g_00456
OG0002006	Prbb.g_01274	Prbg.g_00729
OG0002007	Prbb.g_01540	Prbg.g_01509
OG0002008	Prbb.g_01797	Prbg.g_01048
OG0002019	Prbb.g_01606	Prbg.g_00520
OG0002042	Prbb.g_00087	Prbg.g_01607
OG0002043	Prbb.g_01361	Prbg.g_01350
OG0002045	Prbb.g_01441	Prbg.g_01538
OG0002069	Prbb.g_01152	Prbg.g_01634
OG0002077	Prbb.g_01561	Prbg.g_00427
OG0002083	Prbb.g_01130	Prbg.g_00705
OG0002084	Prbb.g_01194	Prbg.g_00033
OG0002085	Prbb.g_01266	Prbg.g_00417
OG0002086	Prbb.g_01341	Prbg.g_00426
OG0002087	Prbb.g_01363	Prbg.g_01633
OG0002088	Prbb.g_01538	Prbg.g_01506
OG0002089	Prbb.g_00884	Prbg.g_01579
OG0002090	Prbb.g_01917	Prbg.g_01573
OG0002144	Prbb.g_01236	Prbg.g_00413
OG0002185	Prbb.g_00859	Prbg.g_00037
OG0002217	Prbb.g_01042	Prbg.g_01328
OG0002219	Prbb.g_00865	Prbg.g_00494
