Orthogroup	Prbb	Prbm
OG0001011	Prbb.g_01746	Prbm.g_01770
OG0001012	Prbb.g_01747	Prbm.g_01771
OG0001013	Prbb.g_01748	Prbm.g_01772
OG0001014	Prbb.g_01749	Prbm.g_01773
OG0001015	Prbb.g_01750	Prbm.g_01774
OG0001016	Prbb.g_01751	Prbm.g_01775
OG0001017	Prbb.g_01752	Prbm.g_01776
OG0001018	Prbb.g_01753	Prbm.g_01777
OG0001019	Prbb.g_01754	Prbm.g_01778
OG0001020	Prbb.g_01755	Prbm.g_01779
OG0001021	Prbb.g_01756	Prbm.g_01780
OG0001022	Prbb.g_01757	Prbm.g_01781
OG0001023	Prbb.g_01758	Prbm.g_01782
OG0001024	Prbb.g_01760	Prbm.g_01784
OG0001025	Prbb.g_01761	Prbm.g_01785
OG0001026	Prbb.g_01762	Prbm.g_01786
OG0001027	Prbb.g_01763	Prbm.g_01787
OG0001028	Prbb.g_01765	Prbm.g_01789
OG0001029	Prbb.g_01766	Prbm.g_01790
OG0001030	Prbb.g_01769	Prbm.g_01793
OG0001031	Prbb.g_01770	Prbm.g_01794
OG0001032	Prbb.g_01555	Prbm.g_01586
OG0001033	Prbb.g_01659	Prbm.g_01685
OG0001034	Prbb.g_00799	Prbm.g_00830
OG0001035	Prbb.g_01817	Prbm.g_01835
OG0001036	Prbb.g_01818	Prbm.g_01836
OG0001037	Prbb.g_01824	Prbm.g_01842
OG0001038	Prbb.g_01825	Prbm.g_01843
OG0001039	Prbb.g_01826	Prbm.g_01844
OG0001040	Prbb.g_01827	Prbm.g_01845
OG0001041	Prbb.g_01828	Prbm.g_01846
OG0001042	Prbb.g_01829	Prbm.g_01847
OG0001043	Prbb.g_01830	Prbm.g_01848
OG0001044	Prbb.g_01831	Prbm.g_01849
OG0001045	Prbb.g_01832	Prbm.g_01850
OG0001046	Prbb.g_01833	Prbm.g_01851
OG0001047	Prbb.g_01834	Prbm.g_01852
OG0001048	Prbb.g_01835	Prbm.g_01853
OG0001049	Prbb.g_01836	Prbm.g_01854
OG0001050	Prbb.g_01837	Prbm.g_01855
OG0001051	Prbb.g_01838	Prbm.g_01856
OG0001052	Prbb.g_01839	Prbm.g_01857
OG0001053	Prbb.g_01840	Prbm.g_01858
OG0001054	Prbb.g_01841	Prbm.g_01859
OG0001055	Prbb.g_01842	Prbm.g_01860
OG0001056	Prbb.g_01843	Prbm.g_01861
OG0001057	Prbb.g_01845	Prbm.g_01863
OG0001058	Prbb.g_01846	Prbm.g_01864
OG0001059	Prbb.g_01847	Prbm.g_01865
OG0001060	Prbb.g_01848	Prbm.g_01866
OG0001061	Prbb.g_01849	Prbm.g_01867
OG0001062	Prbb.g_01851	Prbm.g_01869
OG0001063	Prbb.g_01852	Prbm.g_01870
OG0001064	Prbb.g_01853	Prbm.g_01871
OG0001065	Prbb.g_01854	Prbm.g_01872
OG0001066	Prbb.g_01855	Prbm.g_01873
OG0001067	Prbb.g_01856	Prbm.g_01874
OG0001068	Prbb.g_01857	Prbm.g_01875
OG0001069	Prbb.g_01859	Prbm.g_01877
OG0001070	Prbb.g_01861	Prbm.g_01879
OG0001071	Prbb.g_01862	Prbm.g_01880
OG0001072	Prbb.g_01863	Prbm.g_01881
OG0001073	Prbb.g_01864	Prbm.g_01882
OG0001074	Prbb.g_01865	Prbm.g_01883
OG0001075	Prbb.g_01867	Prbm.g_01885
OG0001076	Prbb.g_01869	Prbm.g_01887
OG0001077	Prbb.g_01870	Prbm.g_01888
OG0001078	Prbb.g_01871	Prbm.g_01889
OG0001079	Prbb.g_01872	Prbm.g_01890
OG0001080	Prbb.g_01873	Prbm.g_01891
OG0001081	Prbb.g_01874	Prbm.g_01892
OG0001082	Prbb.g_01875	Prbm.g_01893
OG0001083	Prbb.g_01876	Prbm.g_01894
OG0001084	Prbb.g_01877	Prbm.g_01895
OG0001085	Prbb.g_01878	Prbm.g_01896
OG0001086	Prbb.g_01922	Prbm.g_01948
OG0001087	Prbb.g_01924	Prbm.g_01950
OG0001088	Prbb.g_01925	Prbm.g_01951
OG0001089	Prbb.g_01927	Prbm.g_01953
OG0001090	Prbb.g_01928	Prbm.g_01954
OG0001091	Prbb.g_01929	Prbm.g_01955
OG0001092	Prbb.g_01930	Prbm.g_01956
OG0001093	Prbb.g_01931	Prbm.g_01957
OG0001094	Prbb.g_01932	Prbm.g_01958
OG0001095	Prbb.g_01933	Prbm.g_01959
OG0001096	Prbb.g_01934	Prbm.g_01960
OG0001097	Prbb.g_01935	Prbm.g_01961
OG0001098	Prbb.g_01936	Prbm.g_01962
OG0001099	Prbb.g_01937	Prbm.g_01963
OG0001100	Prbb.g_01938	Prbm.g_01964
OG0001101	Prbb.g_01939	Prbm.g_01965
OG0001102	Prbb.g_01948	Prbm.g_01975
OG0001103	Prbb.g_01947	Prbm.g_01974
OG0001104	Prbb.g_01943	Prbm.g_01970
OG0001105	Prbb.g_01945	Prbm.g_01972
OG0001106	Prbb.g_01942	Prbm.g_01968
OG0001107	Prbb.g_01941	Prbm.g_01967
OG0001108	Prbb.g_01940	Prbm.g_01966
OG0001109	Prbb.g_01958	Prbm.g_01990
OG0001110	Prbb.g_01960	Prbm.g_01992
OG0001111	Prbb.g_01961	Prbm.g_01993
OG0001112	Prbb.g_01962	Prbm.g_01994
OG0001113	Prbb.g_01963	Prbm.g_01995
OG0001114	Prbb.g_01964	Prbm.g_01996
OG0001115	Prbb.g_01965	Prbm.g_01997
OG0001116	Prbb.g_01966	Prbm.g_01998
OG0001117	Prbb.g_01967	Prbm.g_01999
OG0001118	Prbb.g_01968	Prbm.g_02000
OG0001119	Prbb.g_01969	Prbm.g_02001
OG0001120	Prbb.g_01970	Prbm.g_02002
OG0001121	Prbb.g_01971	Prbm.g_02003
OG0001122	Prbb.g_01972	Prbm.g_02004
OG0001123	Prbb.g_01973	Prbm.g_02005
OG0001124	Prbb.g_01974	Prbm.g_02006
OG0001125	Prbb.g_01975	Prbm.g_02007
OG0001126	Prbb.g_01976	Prbm.g_02008
OG0001127	Prbb.g_01977	Prbm.g_02009
OG0001128	Prbb.g_01978	Prbm.g_02010
OG0001129	Prbb.g_01979	Prbm.g_02011
OG0001130	Prbb.g_01980	Prbm.g_02012
OG0001131	Prbb.g_01981	Prbm.g_02013
OG0001132	Prbb.g_01982	Prbm.g_02014
OG0001133	Prbb.g_01983	Prbm.g_02015
OG0001134	Prbb.g_01984	Prbm.g_02016
OG0001135	Prbb.g_01985	Prbm.g_02017
OG0001136	Prbb.g_01986	Prbm.g_02018
OG0001137	Prbb.g_01987	Prbm.g_02019
OG0001138	Prbb.g_01988	Prbm.g_02020
OG0001139	Prbb.g_01989	Prbm.g_02021
OG0001140	Prbb.g_01990	Prbm.g_02022
OG0001141	Prbb.g_01992	Prbm.g_02024
OG0001142	Prbb.g_01993	Prbm.g_02025
OG0001143	Prbb.g_01994	Prbm.g_02026
OG0001144	Prbb.g_01996	Prbm.g_02028
OG0001145	Prbb.g_01998	Prbm.g_02030
OG0001146	Prbb.g_01999	Prbm.g_02031
OG0001147	Prbb.g_02002	Prbm.g_02034
OG0001148	Prbb.g_02003	Prbm.g_02035
OG0001149	Prbb.g_02004	Prbm.g_02036
OG0001150	Prbb.g_02007	Prbm.g_02039
OG0001151	Prbb.g_02008	Prbm.g_02040
OG0001152	Prbb.g_02009	Prbm.g_02041
OG0001153	Prbb.g_02010	Prbm.g_02042
OG0001154	Prbb.g_02011	Prbm.g_02043
OG0001155	Prbb.g_02012	Prbm.g_02044
OG0001156	Prbb.g_02013	Prbm.g_02045
OG0001157	Prbb.g_02015	Prbm.g_02048
OG0001158	Prbb.g_02017	Prbm.g_02050
OG0001159	Prbb.g_02018	Prbm.g_02051
OG0001160	Prbb.g_02019	Prbm.g_02052
OG0001161	Prbb.g_02024	Prbm.g_02057
OG0001162	Prbb.g_02025	Prbm.g_02058
OG0001163	Prbb.g_02026	Prbm.g_02059
OG0001164	Prbb.g_02027	Prbm.g_02060
OG0001165	Prbb.g_02028	Prbm.g_02061
OG0001166	Prbb.g_02029	Prbm.g_02062
OG0001167	Prbb.g_02030	Prbm.g_02063
OG0001168	Prbb.g_02031	Prbm.g_02064
OG0001169	Prbb.g_02032	Prbm.g_02065
OG0001170	Prbb.g_02035	Prbm.g_02068
OG0001171	Prbb.g_02036	Prbm.g_02069
OG0001172	Prbb.g_02037	Prbm.g_02070
OG0001173	Prbb.g_02039	Prbm.g_02072
OG0001174	Prbb.g_02041	Prbm.g_02074
OG0001175	Prbb.g_02043	Prbm.g_02076
OG0001176	Prbb.g_02045	Prbm.g_02078
OG0001177	Prbb.g_02047	Prbm.g_02080
OG0001178	Prbb.g_02048	Prbm.g_02081
OG0001179	Prbb.g_02049	Prbm.g_02082
OG0001180	Prbb.g_02050	Prbm.g_02083
OG0001181	Prbb.g_02051	Prbm.g_02084
OG0001182	Prbb.g_02052	Prbm.g_02085
OG0001183	Prbb.g_02053	Prbm.g_02086
OG0001184	Prbb.g_02054	Prbm.g_02087
OG0001185	Prbb.g_02055	Prbm.g_02088
OG0001186	Prbb.g_02056	Prbm.g_02089
OG0001187	Prbb.g_02057	Prbm.g_02090
OG0001188	Prbb.g_02058	Prbm.g_02091
OG0001189	Prbb.g_02059	Prbm.g_02092
OG0001190	Prbb.g_02060	Prbm.g_02093
OG0001191	Prbb.g_02062	Prbm.g_02095
OG0001192	Prbb.g_02064	Prbm.g_02097
OG0001193	Prbb.g_02065	Prbm.g_02098
OG0001194	Prbb.g_02066	Prbm.g_02099
OG0001195	Prbb.g_02068	Prbm.g_02101
OG0001196	Prbb.g_02070	Prbm.g_02103
OG0001197	Prbb.g_02074	Prbm.g_02106
OG0001198	Prbb.g_02075	Prbm.g_02107
OG0001199	Prbb.g_02076	Prbm.g_02108
OG0001200	Prbb.g_02077	Prbm.g_02109
OG0001201	Prbb.g_02078	Prbm.g_02110
OG0001202	Prbb.g_02079	Prbm.g_02111
OG0001203	Prbb.g_02097	Prbm.g_02140
OG0001204	Prbb.g_02099	Prbm.g_02144
OG0001205	Prbb.g_02100	Prbm.g_02145
OG0001206	Prbb.g_02101	Prbm.g_02146
OG0001207	Prbb.g_02102	Prbm.g_02147
OG0001208	Prbb.g_02103	Prbm.g_02148
OG0001209	Prbb.g_02104	Prbm.g_02149
OG0001210	Prbb.g_02105	Prbm.g_02150
OG0001211	Prbb.g_02106	Prbm.g_02151
OG0001212	Prbb.g_02107	Prbm.g_02152
OG0001213	Prbb.g_02108	Prbm.g_02153
OG0001214	Prbb.g_02109	Prbm.g_02154
OG0001215	Prbb.g_02110	Prbm.g_02155
OG0001216	Prbb.g_02111	Prbm.g_02156
OG0001217	Prbb.g_02112	Prbm.g_02157
OG0001218	Prbb.g_02113	Prbm.g_02158
OG0001219	Prbb.g_02114	Prbm.g_02159
OG0001220	Prbb.g_02115	Prbm.g_02160
OG0001221	Prbb.g_02116	Prbm.g_02161
OG0001222	Prbb.g_02118	Prbm.g_02163
OG0001223	Prbb.g_02120	Prbm.g_02165
OG0001224	Prbb.g_02122	Prbm.g_02167
OG0001225	Prbb.g_02124	Prbm.g_02169
OG0001226	Prbb.g_02125	Prbm.g_02170
OG0001227	Prbb.g_02126	Prbm.g_02171
OG0001228	Prbb.g_02127	Prbm.g_02172
OG0001229	Prbb.g_02128	Prbm.g_02173
OG0001230	Prbb.g_02129	Prbm.g_02174
OG0001231	Prbb.g_02130	Prbm.g_02175
OG0001232	Prbb.g_02132	Prbm.g_02177
OG0001233	Prbb.g_02133	Prbm.g_02178
OG0001234	Prbb.g_02134	Prbm.g_02179
OG0001235	Prbb.g_02135	Prbm.g_02180
OG0001236	Prbb.g_02136	Prbm.g_02181
OG0001237	Prbb.g_02139	Prbm.g_02184
OG0001238	Prbb.g_02140	Prbm.g_02185
OG0001239	Prbb.g_02145	Prbm.g_02190
OG0001240	Prbb.g_02146	Prbm.g_02191
OG0001241	Prbb.g_02147	Prbm.g_02192
OG0001242	Prbb.g_02149	Prbm.g_02194
OG0001243	Prbb.g_02150	Prbm.g_02195
OG0001244	Prbb.g_02151	Prbm.g_02196
OG0001245	Prbb.g_02152	Prbm.g_02197
OG0001246	Prbb.g_02153	Prbm.g_02198
OG0001247	Prbb.g_02154	Prbm.g_02199
OG0001248	Prbb.g_02155	Prbm.g_02200
OG0001249	Prbb.g_02156	Prbm.g_02201
OG0001250	Prbb.g_02164	Prbm.g_02208
OG0001251	Prbb.g_02165	Prbm.g_02209
OG0001252	Prbb.g_02166	Prbm.g_02210
OG0001253	Prbb.g_02167	Prbm.g_02211
OG0001254	Prbb.g_02169	Prbm.g_02213
OG0001255	Prbb.g_02170	Prbm.g_02214
OG0001256	Prbb.g_02173	Prbm.g_02217
OG0001257	Prbb.g_02174	Prbm.g_02218
OG0001258	Prbb.g_02175	Prbm.g_02219
OG0001259	Prbb.g_02178	Prbm.g_02222
OG0001260	Prbb.g_02180	Prbm.g_02225
OG0001261	Prbb.g_02181	Prbm.g_02226
OG0001262	Prbb.g_02182	Prbm.g_02227
OG0001263	Prbb.g_02183	Prbm.g_02228
OG0001264	Prbb.g_02185	Prbm.g_02229
OG0001265	Prbb.g_02186	Prbm.g_02230
OG0001266	Prbb.g_02187	Prbm.g_02231
OG0001267	Prbb.g_02188	Prbm.g_02232
OG0001268	Prbb.g_02189	Prbm.g_02233
OG0001269	Prbb.g_00147	Prbm.g_00149
OG0001270	Prbb.g_00195	Prbm.g_00197
OG0001271	Prbb.g_00207	Prbm.g_00209
OG0001273	Prbb.g_00393	Prbm.g_00399
OG0001274	Prbb.g_00487	Prbm.g_00508
OG0001275	Prbb.g_00502	Prbm.g_00523
OG0001276	Prbb.g_00590	Prbm.g_00619
OG0001277	Prbb.g_01027	Prbm.g_01023
OG0001277	Prbb.g_01446	Prbm.g_01479
OG0001279	Prbb.g_00931	Prbm.g_00928
OG0001280	Prbb.g_01043	Prbm.g_01037
OG0001282	Prbb.g_00940	Prbm.g_00937
OG0001283	Prbb.g_01386	Prbm.g_01269
OG0001284	Prbb.g_01178	Prbm.g_01154
OG0001284	Prbb.g_01143	Prbm.g_01139
OG0001285	Prbb.g_01534	Prbm.g_01566
OG0001286	Prbb.g_01520	Prbm.g_01552
OG0001287	Prbb.g_02093	Prbm.g_02133
OG0001288	Prbb.g_01727	Prbm.g_01751
OG0001289	Prbb.g_01739	Prbm.g_01763
OG0001291	Prbb.g_00522	Prbm.g_00552
OG0001292	Prbb.g_01778	Prbm.g_01801
OG0001293	Prbb.g_01086	Prbm.g_01080
OG0001294	Prbb.g_01781	Prbm.g_01804
OG0001295	Prbb.g_01790	Prbm.g_01409, Prbm.g_01813
OG0001295	Prbb.g_01899	Prbm.g_01923
OG0001296	Prbb.g_01815	Prbm.g_01833
OG0001297	Prbb.g_01819	Prbm.g_01837
OG0001298	Prbb.g_01822	Prbm.g_01840
OG0001299	Prbb.g_01926	Prbm.g_01952
OG0001300	Prbb.g_01279	Prbm.g_01345
OG0001301	Prbb.g_02042	Prbm.g_02075
OG0001302	Prbb.g_02073	Prbm.g_02105
OG0001303	Prbb.g_02119	Prbm.g_02164
OG0001304	Prbb.g_02177	Prbm.g_02221
OG0001305	Prbb.g_01180	Prbm.g_01156
OG0001306	Prbb.g_00442	Prbm.g_00447
OG0001307	Prbb.g_00031	Prbm.g_00030
OG0001308	Prbb.g_00126	Prbm.g_00128
OG0001309	Prbb.g_00129	Prbm.g_00131
OG0001310	Prbb.g_00131	Prbm.g_00133
OG0001311	Prbb.g_00148	Prbm.g_00150
OG0001312	Prbb.g_00176	Prbm.g_00178
OG0001313	Prbb.g_00183	Prbm.g_00185
OG0001314	Prbb.g_00256	Prbm.g_00259
OG0001315	Prbb.g_00301	Prbm.g_00304
OG0001316	Prbb.g_00308	Prbm.g_00311
OG0001317	Prbb.g_01077	Prbm.g_01071
OG0001318	Prbb.g_00638	Prbm.g_00668
OG0001319	Prbb.g_00754	Prbm.g_00785
OG0001320	Prbb.g_01061	Prbm.g_01055
OG0001321	Prbb.g_01066	Prbm.g_01060
OG0001322	Prbb.g_02163	Prbm.g_02207
OG0001323	Prbb.g_02121	Prbm.g_02166
OG0001324	Prbb.g_01325	Prbm.g_01388
OG0001325	Prbb.g_01247	Prbm.g_01314
OG0001326	Prbb.g_01483	Prbm.g_01515
OG0001327	Prbb.g_01610	Prbm.g_01632
OG0001328	Prbb.g_00758	Prbm.g_00789
OG0001329	Prbb.g_01844	Prbm.g_01862
OG0001330	Prbb.g_01879	Prbm.g_01897
OG0001331	Prbb.g_02038	Prbm.g_02071
OG0001332	Prbb.g_00199	Prbm.g_00201
OG0001333	Prbb.g_00295	Prbm.g_00298
OG0001334	Prbb.g_01542	Prbm.g_01574
OG0001335	Prbb.g_00921	Prbm.g_00918
OG0001336	Prbb.g_00116	Prbm.g_00118
OG0001337	Prbb.g_01433	Prbm.g_01311
OG0001338	Prbb.g_01579	Prbm.g_01604
OG0001340	Prbb.g_02171	Prbm.g_02215
OG0001341	Prbb.g_01774	Prbm.g_01797
OG0001343	Prbb.g_01820	Prbm.g_01838
OG0001344	Prbb.g_01868	Prbm.g_01886
OG0001345	Prbb.g_02005	Prbm.g_02037
OG0001346	Prbb.g_02063	Prbm.g_02096
OG0001347	Prbb.g_02117	Prbm.g_02162
OG0001348	Prbb.g_00186	Prbm.g_00188
OG0001350	Prbb.g_01103	Prbm.g_01098
OG0001356	Prbb.g_01553	Prbm.g_01584
OG0001356	Prbb.g_01628	Prbm.g_01649
OG0001360	Prbb.g_00513	Prbm.g_00543
OG0001361	Prbb.g_00518	Prbm.g_00548
OG0001366	Prbb.g_00912	Prbm.g_00909
OG0001369	Prbb.g_01892	Prbm.g_01915
OG0001370	Prbb.g_01893	Prbm.g_01916
OG0001372	Prbb.g_01196	Prbm.g_01171
OG0001373	Prbb.g_01759	Prbm.g_01783
OG0001374	Prbb.g_00955	Prbm.g_00952
OG0001378	Prbb.g_01044	Prbm.g_01038
OG0001379	Prbb.g_00122	Prbm.g_00124
OG0001380	Prbb.g_00123	Prbm.g_00125
OG0001381	Prbb.g_00142	Prbm.g_00144
OG0001383	Prbb.g_00291	Prbm.g_00294
OG0001384	Prbb.g_00312	Prbm.g_00316
OG0001386	Prbb.g_01725	Prbm.g_01749
OG0001388	Prbb.g_01073	Prbm.g_01067
OG0001389	Prbb.g_00459	Prbm.g_00481
OG0001390	Prbb.g_00467	Prbm.g_00489
OG0001391	Prbb.g_00508	Prbm.g_00538
OG0001392	Prbb.g_00515	Prbm.g_00545
OG0001394	Prbb.g_00669	Prbm.g_00698
OG0001395	Prbb.g_00679	Prbm.g_00708
OG0001396	Prbb.g_00681	Prbm.g_00710
OG0001397	Prbb.g_00687	Prbm.g_00717
OG0001398	Prbb.g_00718	Prbm.g_00747
OG0001399	Prbb.g_00957	Prbm.g_00954
OG0001400	Prbb.g_00911	Prbm.g_00908
OG0001401	Prbb.g_00913	Prbm.g_00910
OG0001402	Prbb.g_00937	Prbm.g_00934
OG0001403	Prbb.g_00941	Prbm.g_00938
OG0001404	Prbb.g_01388	Prbm.g_01273
OG0001405	Prbb.g_01052	Prbm.g_01046
OG0001406	Prbb.g_00888	Prbm.g_00884
OG0001407	Prbb.g_00910	Prbm.g_00907
OG0001408	Prbb.g_00903	Prbm.g_00900
OG0001409	Prbb.g_01139	Prbm.g_01135
OG0001410	Prbb.g_01532	Prbm.g_01564
OG0001411	Prbb.g_01206	Prbm.g_01180
OG0001412	Prbb.g_01587	Prbm.g_01612
OG0001413	Prbb.g_01116	Prbm.g_01112
OG0001414	Prbb.g_01640	Prbm.g_01661
OG0001415	Prbb.g_01726	Prbm.g_01750
OG0001416	Prbb.g_01730	Prbm.g_01754
OG0001417	Prbb.g_01775	Prbm.g_01798
OG0001418	Prbb.g_01141	Prbm.g_01137
OG0001419	Prbb.g_00426, Prbb.g_01166	Prbm.g_00431, Prbm.g_01435
OG0001420	Prbb.g_01199	Prbm.g_01174
OG0001421	Prbb.g_00969	Prbm.g_00966
OG0001422	Prbb.g_00079	Prbm.g_00478
OG0001423	Prbb.g_01193	Prbm.g_01168
OG0001423	Prbb.g_01213	Prbm.g_01187
OG0001424	Prbb.g_02023	Prbm.g_02056
OG0001425	Prbb.g_00377	Prbm.g_00381
OG0001426	Prbb.g_00105	Prbm.g_00109
OG0001427	Prbb.g_00525	Prbm.g_00555
OG0001428	Prbb.g_01272	Prbm.g_01339
OG0001429	Prbb.g_01179	Prbm.g_01155
OG0001430	Prbb.g_00961	Prbm.g_00958
OG0001431	Prbb.g_01913	Prbm.g_01937
OG0001432	Prbb.g_00918	Prbm.g_00915
OG0001433	Prbb.g_00740	Prbm.g_00770
OG0001434	Prbb.g_01223	Prbm.g_01196
OG0001435	Prbb.g_01895	Prbm.g_01918
OG0001437	Prbb.g_01125	Prbm.g_01122
OG0001438	Prbb.g_02172	Prbm.g_02216
OG0001440	Prbb.g_01796	Prbm.g_01819
OG0001441	Prbb.g_01001	Prbm.g_00998
OG0001443	Prbb.g_00902	Prbm.g_00899
OG0001444	Prbb.g_00750	Prbm.g_00781
OG0001445	Prbb.g_01113	Prbm.g_01109
OG0001446	Prbb.g_01164	Prbm.g_01433
OG0001449	Prbb.g_01365	Prbm.g_01286
OG0001450	Prbb.g_01782	Prbm.g_01805
OG0001452	Prbb.g_01496	Prbm.g_01528
OG0001453	Prbb.g_01634	Prbm.g_01655
OG0001454	Prbb.g_01635	Prbm.g_01656
OG0001455	Prbb.g_01636	Prbm.g_01657
OG0001456	Prbb.g_00732	Prbm.g_00761
OG0001458	Prbb.g_02138	Prbm.g_02183
OG0001461	Prbb.g_01249	Prbm.g_01316
OG0001461	Prbb.g_01802	Prbm.g_01825
OG0001462	Prbb.g_01080	Prbm.g_01074
OG0001463	Prbb.g_01112	Prbm.g_01108
OG0001464	Prbb.g_00563	Prbm.g_00592
OG0001465	Prbb.g_00390	Prbm.g_00396
OG0001467	Prbb.g_00115	Prbm.g_00117
OG0001472	Prbb.g_01448	Prbm.g_01481
OG0001472	Prbb.g_01021	Prbm.g_01018
OG0001473	Prbb.g_01133	Prbm.g_01130
OG0001473	Prbb.g_01091	Prbm.g_01086
OG0001474	Prbb.g_00901	Prbm.g_00898
OG0001475	Prbb.g_01248	Prbm.g_01315
OG0001477	Prbb.g_01556	Prbm.g_01587
OG0001477	Prbb.g_01886	Prbm.g_01909
OG0001479	Prbb.g_01519	Prbm.g_01551
OG0001485	Prbb.g_00849	Prbm.g_00879
OG0001486	Prbb.g_00956	Prbm.g_00953
OG0001487	Prbb.g_00773	Prbm.g_00804
OG0001488	Prbb.g_00898	Prbm.g_00895
OG0001489	Prbb.g_00899	Prbm.g_00896
OG0001490	Prbb.g_00900	Prbm.g_00897
OG0001491	Prbb.g_01660	Prbm.g_01686
OG0001492	Prbb.g_01494	Prbm.g_01526
OG0001493	Prbb.g_00439	Prbm.g_00443
OG0001495	Prbb.g_00464	Prbm.g_00486
OG0001499	Prbb.g_01626	Prbm.g_00079
OG0001500	Prbb.g_00953	Prbm.g_00949
OG0001501	Prbb.g_00625	Prbm.g_00655
OG0001505	Prbb.g_01667	Prbm.g_01690
OG0001507	Prbb.g_01105	Prbm.g_01100
OG0001509	Prbb.g_00816	Prbm.g_00847
OG0001510	Prbb.g_01451	Prbm.g_01484
OG0001510	Prbb.g_01343	Prbm.g_01255
OG0001511	Prbb.g_01901	Prbm.g_01925
OG0001512	Prbb.g_01902	Prbm.g_01926
OG0001513	Prbb.g_01903	Prbm.g_01927
OG0001514	Prbb.g_01904	Prbm.g_01928
OG0001515	Prbb.g_01905	Prbm.g_01929
OG0001516	Prbb.g_01906	Prbm.g_01930
OG0001517	Prbb.g_01907	Prbm.g_01931
OG0001518	Prbb.g_01908	Prbm.g_01932
OG0001519	Prbb.g_01909	Prbm.g_01933
OG0001520	Prbb.g_01910	Prbm.g_01934
OG0001521	Prbb.g_01911	Prbm.g_01935
OG0001522	Prbb.g_01912	Prbm.g_01936
OG0001523	Prbb.g_00948	Prbm.g_00945
OG0001524	Prbb.g_01281	Prbm.g_01347
OG0001526	Prbb.g_01536	Prbm.g_01568
OG0001528	Prbb.g_01894	Prbm.g_01917
OG0001529	Prbb.g_02022	Prbm.g_02055
OG0001530	Prbb.g_01418	Prbm.g_01307
OG0001531	Prbb.g_01011	Prbm.g_01008
OG0001533	Prbb.g_00097	Prbm.g_00104
OG0001536	Prbb.g_01163	Prbm.g_01146, Prbm.g_01432
OG0001538	Prbb.g_01338	Prbm.g_01250
OG0001539	Prbb.g_00110	Prbm.g_00113
OG0001541	Prbb.g_00916	Prbm.g_00913
OG0001542	Prbb.g_01317	Prbm.g_01380
OG0001544	Prbb.g_02095	Prbm.g_02135
OG0001545	Prbb.g_01162	Prbm.g_01431
OG0001546	Prbb.g_01176	Prbm.g_01152
OG0001548	Prbb.g_01250	Prbm.g_01317
OG0001550	Prbb.g_00846	Prbm.g_00876
OG0001551	Prbb.g_01097	Prbm.g_01092
OG0001552	Prbb.g_01602	Prbm.g_01628
OG0001553	Prbb.g_01261	Prbm.g_01327
OG0001554	Prbb.g_01228	Prbm.g_01201
OG0001558	Prbb.g_01257	Prbm.g_01028, Prbm.g_01323
OG0001559	Prbb.g_01210	Prbm.g_01184
OG0001560	Prbb.g_00928	Prbm.g_00925
OG0001561	Prbb.g_00820	Prbm.g_00851
OG0001562	Prbb.g_01295	Prbm.g_01360
OG0001563	Prbb.g_02021	Prbm.g_02054
OG0001564	Prbb.g_00089	Prbm.g_00093
OG0001564	Prbb.g_01242	Prbm.g_01227
OG0001564	Prbb.g_01805	Prbm.g_01827
OG0001564	Prbb.g_01619	Prbm.g_01641
OG0001565	Prbb.g_00184	Prbm.g_00186
OG0001566	Prbb.g_00358	Prbm.g_00363
OG0001567	Prbb.g_01215	Prbm.g_01189
OG0001568	Prbb.g_01267	Prbm.g_01332
OG0001569	Prbb.g_01089	Prbm.g_01083
OG0001570	Prbb.g_01235	Prbm.g_01208
OG0001571	Prbb.g_01552	Prbm.g_01583
OG0001572	Prbb.g_00682	Prbm.g_00711
OG0001573	Prbb.g_01220	Prbm.g_01193
OG0001574	Prbb.g_01191	Prbm.g_01166
OG0001575	Prbb.g_01028	Prbm.g_01024
OG0001576	Prbb.g_00755	Prbm.g_00786
OG0001577	Prbb.g_00744	Prbm.g_00775
OG0001578	Prbb.g_00109	Prbm.g_00112
OG0001579	Prbb.g_01074	Prbm.g_01068
OG0001580	Prbb.g_00751	Prbm.g_00782
OG0001581	Prbb.g_01088	Prbm.g_01082
OG0001582	Prbb.g_01280	Prbm.g_01346
OG0001583	Prbb.g_00096	Prbm.g_00105
OG0001584	Prbb.g_01183	Prbm.g_01159
OG0001585	Prbb.g_01214	Prbm.g_01188
OG0001586	Prbb.g_01258	Prbm.g_01324
OG0001587	Prbb.g_01102	Prbm.g_01097
OG0001589	Prbb.g_01340	Prbm.g_01252
OG0001590	Prbb.g_01920	Prbm.g_01946
OG0001591	Prbb.g_01638	Prbm.g_01659
OG0001594	Prbb.g_01033	Prbm.g_01027
OG0001595	Prbb.g_00759	Prbm.g_00790
OG0001596	Prbb.g_01554	Prbm.g_01585
OG0001597	Prbb.g_01779	Prbm.g_01802
OG0001598	Prbb.g_01623	Prbm.g_01645
OG0001599	Prbb.g_01437	Prbm.g_00071
OG0001600	Prbb.g_01896	Prbm.g_01919
OG0001604	Prbb.g_01140	Prbm.g_01136
OG0001607	Prbb.g_01285	Prbm.g_01350
OG0001611	Prbb.g_01898	Prbm.g_01922
OG0001612	Prbb.g_01559	Prbm.g_01592
OG0001613	Prbb.g_01558	Prbm.g_01591
OG0001614	Prbb.g_01557	Prbm.g_01590
OG0001617	Prbb.g_01181	Prbm.g_01157
