Orthogroup	Syaf	Prah
OG0001128	Syaf.g_01413	Prah.g_00907
OG0001129	Syaf.g_01415	Prah.g_00908
OG0001130	Syaf.g_01416	Prah.g_00909
OG0001131	Syaf.g_02090	Prah.g_00893
OG0001132	Syaf.g_01722	Prah.g_00539
OG0001133	Syaf.g_02334	Prah.g_00521
OG0001134	Syaf.g_01616	Prah.g_02524
OG0001135	Syaf.g_01618	Prah.g_02526
OG0001136	Syaf.g_01286	Prah.g_01324
OG0001137	Syaf.g_01306	Prah.g_01305
OG0001138	Syaf.g_01596	Prah.g_01253
OG0001139	Syaf.g_01594	Prah.g_01251
OG0001140	Syaf.g_01593	Prah.g_01250
OG0001141	Syaf.g_01592	Prah.g_01249
OG0001142	Syaf.g_01591	Prah.g_01248
OG0001143	Syaf.g_01583	Prah.g_01264
OG0001144	Syaf.g_01573	Prah.g_01273
OG0001145	Syaf.g_01267	Prah.g_01353
OG0001146	Syaf.g_01248	Prah.g_01369
OG0001147	Syaf.g_02489	Prah.g_00323
OG0001148	Syaf.g_02735	Prah.g_01577
OG0001149	Syaf.g_02736	Prah.g_01578
OG0001150	Syaf.g_02737	Prah.g_01579
OG0001151	Syaf.g_02750	Prah.g_01591
OG0001152	Syaf.g_02751	Prah.g_01592
OG0001153	Syaf.g_02463	Prah.g_00366
OG0001154	Syaf.g_02464	Prah.g_00365
OG0001155	Syaf.g_01107	Prah.g_01617
OG0001156	Syaf.g_01104	Prah.g_01620
OG0001157	Syaf.g_01103	Prah.g_00538
OG0001158	Syaf.g_01102	Prah.g_01621
OG0001159	Syaf.g_01101	Prah.g_01622
OG0001160	Syaf.g_01058	Prah.g_01651
OG0001161	Syaf.g_00617	Prah.g_00541
OG0001162	Syaf.g_02015	Prah.g_01050
OG0001163	Syaf.g_01050	Prah.g_01665
OG0001164	Syaf.g_01044	Prah.g_01670
OG0001165	Syaf.g_01039	Prah.g_01673
OG0001166	Syaf.g_01010	Prah.g_01699
OG0001167	Syaf.g_01182	Prah.g_01725
OG0001168	Syaf.g_01180	Prah.g_01727
OG0001169	Syaf.g_01178	Prah.g_01729
OG0001170	Syaf.g_01176	Prah.g_01731
OG0001171	Syaf.g_01166	Prah.g_01742
OG0001172	Syaf.g_00173	Prah.g_02068
OG0001173	Syaf.g_00172	Prah.g_02067
OG0001174	Syaf.g_00164	Prah.g_02059
OG0001175	Syaf.g_00163	Prah.g_02058
OG0001176	Syaf.g_00142	Prah.g_02042
OG0001177	Syaf.g_00144	Prah.g_02044
OG0001178	Syaf.g_01028	Prah.g_01682
OG0001179	Syaf.g_00112	Prah.g_02013
OG0001180	Syaf.g_00087	Prah.g_01988
OG0001181	Syaf.g_00083	Prah.g_01984
OG0001182	Syaf.g_00074	Prah.g_01976
OG0001184	Syaf.g_00360	Prah.g_02239
OG0001185	Syaf.g_00382	Prah.g_00156
OG0001186	Syaf.g_00418	Prah.g_00088
OG0001187	Syaf.g_00422	Prah.g_00085
OG0001188	Syaf.g_00425	Prah.g_00080
OG0001189	Syaf.g_00441	Prah.g_00057
OG0001190	Syaf.g_00646	Prah.g_02490
OG0001191	Syaf.g_00635	Prah.g_02503
OG0001192	Syaf.g_00630	Prah.g_02508
OG0001193	Syaf.g_00596	Prah.g_02548
OG0001194	Syaf.g_00594	Prah.g_02550
OG0001195	Syaf.g_00593	Prah.g_02551
OG0001196	Syaf.g_00519	Prah.g_02587
OG0001197	Syaf.g_00517	Prah.g_02589
OG0001198	Syaf.g_00501	Prah.g_02601
OG0001199	Syaf.g_00957	Prah.g_01844
OG0001200	Syaf.g_00955	Prah.g_01846
OG0001201	Syaf.g_00902	Prah.g_01898
OG0001202	Syaf.g_00764	Prah.g_02359
OG0001204	Syaf.g_00185	Prah.g_02077
OG0001205	Syaf.g_01229	Prah.g_00240
OG0001206	Syaf.g_02530	Prah.g_00291
OG0001207	Syaf.g_02732	Prah.g_01575
OG0001208	Syaf.g_02719	Prah.g_01564
OG0001209	Syaf.g_02651	Prah.g_01498
OG0001210	Syaf.g_02642	Prah.g_01484
OG0001211	Syaf.g_02623	Prah.g_01467
OG0001212	Syaf.g_02563	Prah.g_01407
OG0001213	Syaf.g_02324	Prah.g_00510
OG0001214	Syaf.g_02308	Prah.g_00499
OG0001215	Syaf.g_01477	Prah.g_00973
OG0001216	Syaf.g_01980	Prah.g_00885
OG0001217	Syaf.g_02237	Prah.g_01447
OG0001218	Syaf.g_02473	Prah.g_00356
OG0001219	Syaf.g_01796	Prah.g_00755
OG0001220	Syaf.g_01335	Prah.g_00575
OG0001221	Syaf.g_02087	Prah.g_00715
OG0001222	Syaf.g_01848	Prah.g_02517
OG0001223	Syaf.g_01902	Prah.g_00824
OG0001224	Syaf.g_01438	Prah.g_00911
OG0001225	Syaf.g_01440	Prah.g_00913
OG0001226	Syaf.g_02262	Prah.g_01192
OG0001227	Syaf.g_00614	Prah.g_01601
OG0001228	Syaf.g_01223	Prah.g_01278
OG0001229	Syaf.g_01464	Prah.g_01663
OG0001230	Syaf.g_02404	Prah.g_00418
OG0001231	Syaf.g_00481	Prah.g_00018
OG0001232	Syaf.g_01000	Prah.g_01704
OG0001234	Syaf.g_00159	Prah.g_02055
OG0001235	Syaf.g_00150	Prah.g_02047
OG0001236	Syaf.g_00357	Prah.g_02235
OG0001237	Syaf.g_00362	Prah.g_02240
OG0001238	Syaf.g_00634	Prah.g_02504
OG0001239	Syaf.g_00960	Prah.g_01841
OG0001240	Syaf.g_00919	Prah.g_01881
OG0001241	Syaf.g_00909	Prah.g_01891
OG0001242	Syaf.g_00874	Prah.g_00185
OG0001243	Syaf.g_00867	Prah.g_02251
OG0001244	Syaf.g_00836	Prah.g_02279
OG0001246	Syaf.g_02693	Prah.g_01537
OG0001247	Syaf.g_02004	Prah.g_00625
OG0001248	Syaf.g_02012	Prah.g_00981
OG0001250	Syaf.g_01377	Prah.g_00597
OG0001252	Syaf.g_01412	Prah.g_00906
OG0001254	Syaf.g_01617	Prah.g_02525
OG0001255	Syaf.g_01070	Prah.g_01037
OG0001256	Syaf.g_01051	Prah.g_01658
OG0001258	Syaf.g_01041	Prah.g_01671
OG0001259	Syaf.g_01177	Prah.g_01730
OG0001260	Syaf.g_01155	Prah.g_01761
OG0001261	Syaf.g_00103	Prah.g_02004
OG0001262	Syaf.g_00439	Prah.g_00060
OG0001263	Syaf.g_00864	Prah.g_02253
OG0001265	Syaf.g_00876	Prah.g_00187
OG0001266	Syaf.g_00760	Prah.g_02363
OG0001267	Syaf.g_00244	Prah.g_02134
OG0001268	Syaf.g_00017	Prah.g_01934
OG0001269	Syaf.g_01653	Prah.g_00579
OG0001270	Syaf.g_01210	Prah.g_00228
OG0001271	Syaf.g_02501	Prah.g_00309
OG0001272	Syaf.g_02715	Prah.g_01560
OG0001273	Syaf.g_02315	Prah.g_00506
OG0001274	Syaf.g_00707	Prah.g_02393
OG0001275	Syaf.g_01917	Prah.g_00837
OG0001276	Syaf.g_01933	Prah.g_00855
OG0001277	Syaf.g_00533	Prah.g_02573
OG0001278	Syaf.g_01562	Prah.g_01284
OG0001279	Syaf.g_02385	Prah.g_00431
OG0001280	Syaf.g_01257	Prah.g_01361
OG0001281	Syaf.g_01247	Prah.g_01370
OG0001283	Syaf.g_00524, Syaf.g_02414	Prah.g_02582
OG0001285	Syaf.g_00568	Prah.g_01709
OG0001286	Syaf.g_00089	Prah.g_01990
OG0001287	Syaf.g_00390	Prah.g_00148
OG0001288	Syaf.g_00408	Prah.g_00130
OG0001290	Syaf.g_00910	Prah.g_01890
OG0001291	Syaf.g_00853	Prah.g_02263
OG0001292	Syaf.g_00191	Prah.g_02083
OG0001293	Syaf.g_00217	Prah.g_02108
OG0001294	Syaf.g_02124	Prah.g_00443
OG0001295	Syaf.g_02637	Prah.g_01481
OG0001296	Syaf.g_02687	Prah.g_01531
OG0001297	Syaf.g_02683	Prah.g_01527
OG0001298	Syaf.g_02584	Prah.g_01435
OG0001300	Syaf.g_01468	Prah.g_00986
OG0001301	Syaf.g_01454	Prah.g_01023
OG0001302	Syaf.g_02279	Prah.g_01802
OG0001303	Syaf.g_01798	Prah.g_00756
OG0001307	Syaf.g_01638	Prah.g_00326
OG0001308	Syaf.g_02427	Prah.g_00396
OG0001309	Syaf.g_02678	Prah.g_01521
OG0001310	Syaf.g_01018	Prah.g_01693
OG0001311	Syaf.g_01935	Prah.g_00857
OG0001312	Syaf.g_01809	Prah.g_00766
OG0001313	Syaf.g_02517	Prah.g_00300
OG0001313	Syaf.g_02523	Prah.g_00299
OG0001316	Syaf.g_00847	Prah.g_02269
OG0001319	Syaf.g_00232	Prah.g_02124
OG0001321	Syaf.g_01238	Prah.g_00253
OG0001322	Syaf.g_01239	Prah.g_00254
OG0001323	Syaf.g_02675	Prah.g_01518
OG0001324	Syaf.g_01467	Prah.g_00987
OG0001326	Syaf.g_00578	Prah.g_02557
OG0001327	Syaf.g_02116	Prah.g_00555
OG0001328	Syaf.g_02094	Prah.g_00722
OG0001329	Syaf.g_02285	Prah.g_01213
OG0001330	Syaf.g_01264	Prah.g_01354
OG0001331	Syaf.g_02739	Prah.g_01581
OG0001333	Syaf.g_01181	Prah.g_01726
OG0001334	Syaf.g_00060	Prah.g_01961
OG0001335	Syaf.g_00059	Prah.g_01960
OG0001336	Syaf.g_00523	Prah.g_02583
OG0001337	Syaf.g_00063, Syaf.g_00040	Prah.g_01950
OG0001339	Syaf.g_00907	Prah.g_01893
OG0001340	Syaf.g_00039	Prah.g_01949
OG0001341	Syaf.g_01463	Prah.g_00615
OG0001344	Syaf.g_01294	Prah.g_01317
OG0001347	Syaf.g_02400	Prah.g_00082
OG0001347	Syaf.g_02483	Prah.g_00098
OG0001348	Syaf.g_01396	Prah.g_02412
OG0001350	Syaf.g_02786	Prah.g_01778
OG0001351	Syaf.g_02539	Prah.g_00256
OG0001352	Syaf.g_02661	Prah.g_01029
OG0001353	Syaf.g_01388	Prah.g_00606
OG0001354	Syaf.g_01888	Prah.g_00813
OG0001356	Syaf.g_02177	Prah.g_02519
OG0001356	Syaf.g_01397	Prah.g_01163
OG0001357	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827	Prah.g_00215, Prah.g_01175
OG0001358	Syaf.g_02341	Prah.g_00527
OG0001360	Syaf.g_01325	Prah.g_01240
OG0001361	Syaf.g_01320	Prah.g_01294
OG0001362	Syaf.g_02432	Prah.g_00390
OG0001363	Syaf.g_02434	Prah.g_00388
OG0001366	Syaf.g_01007	Prah.g_01702
OG0001370	Syaf.g_00569	Prah.g_00617
OG0001371	Syaf.g_00397	Prah.g_01789
OG0001372	Syaf.g_01682	Prah.g_01812
OG0001373	Syaf.g_00579	Prah.g_02556
OG0001374	Syaf.g_00571	Prah.g_02564
OG0001376	Syaf.g_00626	Prah.g_02511
OG0001377	Syaf.g_00627	Prah.g_02510
OG0001378	Syaf.g_01209	Prah.g_00223
OG0001379	Syaf.g_01262	Prah.g_01356
OG0001380	Syaf.g_02247	Prah.g_00571
OG0001385	Syaf.g_00582	Prah.g_02553
OG0001386	Syaf.g_00581	Prah.g_02554
OG0001387	Syaf.g_00580	Prah.g_02555
OG0001388	Syaf.g_00577	Prah.g_02558
OG0001389	Syaf.g_00576	Prah.g_02559
OG0001390	Syaf.g_00575	Prah.g_02560
OG0001391	Syaf.g_00574	Prah.g_02561
OG0001392	Syaf.g_00573	Prah.g_02562
OG0001393	Syaf.g_00572	Prah.g_02563
OG0001394	Syaf.g_02081	Prah.g_00700
OG0001395	Syaf.g_01958	Prah.g_00868
OG0001396	Syaf.g_02399	Prah.g_00081
OG0001397	Syaf.g_02433	Prah.g_00389
OG0001398	Syaf.g_01758	Prah.g_01180
OG0001400	Syaf.g_00839, Syaf.g_01506	Prah.g_02278
OG0001401	Syaf.g_01383	Prah.g_00602
OG0001402	Syaf.g_02336	Prah.g_00522
OG0001405	Syaf.g_00057	Prah.g_01957
OG0001406	Syaf.g_00625	Prah.g_02512
OG0001410	Syaf.g_01639	Prah.g_00325
OG0001416	Syaf.g_01250	Prah.g_01367
OG0001425	Syaf.g_00631	Prah.g_02507
OG0001433	Syaf.g_01398	Prah.g_01162
OG0001435	Syaf.g_02107	Prah.g_00737
OG0001436	Syaf.g_00331	Prah.g_02210
OG0001436	Syaf.g_00332	Prah.g_02217
OG0001438	Syaf.g_00259	Prah.g_02149
OG0001441	Syaf.g_02673	Prah.g_01516
OG0001442	Syaf.g_02066	Prah.g_00691
OG0001443	Syaf.g_00621	Prah.g_01664
OG0001444	Syaf.g_00924	Prah.g_01875
OG0001444	Syaf.g_00401	Prah.g_00137
OG0001449	Syaf.g_00182	Prah.g_01806
OG0001451	Syaf.g_02183	Prah.g_00866
OG0001452	Syaf.g_00204	Prah.g_01220
OG0001460	Syaf.g_01399	Prah.g_01161
OG0001461	Syaf.g_01633	Prah.g_00260
OG0001462	Syaf.g_00455	Prah.g_00044
OG0001470	Syaf.g_01206	Prah.g_00119
OG0001475	Syaf.g_01204	Prah.g_00121
OG0001477	Syaf.g_01457	Prah.g_01020
OG0001479	Syaf.g_00019	Prah.g_01936
OG0001484	Syaf.g_00570	Prah.g_00892
OG0001487	Syaf.g_02472	Prah.g_00357
OG0001488	Syaf.g_01311	Prah.g_01301
OG0001489	Syaf.g_00078	Prah.g_01979
OG0001495	Syaf.g_00145	Prah.g_02045
OG0001496	Syaf.g_01459	Prah.g_01016
OG0001497	Syaf.g_01458	Prah.g_01019
OG0001498	Syaf.g_02806	Prah.g_00206
OG0001508	Syaf.g_01207	Prah.g_00118
OG0001510	Syaf.g_00394	Prah.g_00143
OG0001511	Syaf.g_00894	Prah.g_01906
OG0001512	Syaf.g_02784	Prah.g_01775
OG0001513	Syaf.g_00361	Prah.g_00243
OG0001514	Syaf.g_01460	Prah.g_01015
OG0001515	Syaf.g_01472	Prah.g_00978
OG0001516	Syaf.g_02133	Prah.g_00453
OG0001517	Syaf.g_00022	Prah.g_01939
OG0001518	Syaf.g_00632	Prah.g_02506
OG0001519	Syaf.g_00619	Prah.g_02515
OG0001527	Syaf.g_02609	Prah.g_01453
OG0001528	Syaf.g_01205	Prah.g_00120
OG0001529	Syaf.g_00448	Prah.g_00050
OG0001530	Syaf.g_00896	Prah.g_01903
OG0001531	Syaf.g_02783	Prah.g_01774
OG0001532	Syaf.g_01595	Prah.g_01252
OG0001533	Syaf.g_02533	Prah.g_01187
OG0001533	Syaf.g_02543	Prah.g_00222
OG0001534	Syaf.g_01951	Prah.g_00865
OG0001535	Syaf.g_01931	Prah.g_00853
OG0001536	Syaf.g_01856	Prah.g_00792
OG0001537	Syaf.g_02086	Prah.g_00707
OG0001538	Syaf.g_02044	Prah.g_00662
OG0001539	Syaf.g_02111	Prah.g_00559
OG0001540	Syaf.g_00862	Prah.g_02255
OG0001541	Syaf.g_00795	Prah.g_02318
OG0001542	Syaf.g_00785	Prah.g_02335
OG0001543	Syaf.g_00726	Prah.g_02414
OG0001544	Syaf.g_00620	Prah.g_02514
OG0001545	Syaf.g_00534	Prah.g_02572
OG0001555	Syaf.g_01698	Prah.g_01817
OG0001556	Syaf.g_01604	Prah.g_01158, Prah.g_01157
OG0001558	Syaf.g_00478	Prah.g_00021
OG0001559	Syaf.g_00897	Prah.g_01902
OG0001560	Syaf.g_00911	Prah.g_01889
OG0001561	Syaf.g_01937	Prah.g_00859
OG0001562	Syaf.g_01923	Prah.g_00845
OG0001563	Syaf.g_00094	Prah.g_01996
OG0001574	Syaf.g_02611	Prah.g_01456
OG0001575	Syaf.g_02606	Prah.g_01450
OG0001576	Syaf.g_02545	Prah.g_01379
OG0001577	Syaf.g_01284	Prah.g_01326
OG0001578	Syaf.g_01625	Prah.g_00939, Prah.g_01150
OG0001579	Syaf.g_00047	Prah.g_01953
OG0001580	Syaf.g_00662	Prah.g_02479
OG0001588	Syaf.g_00343	Prah.g_02223
OG0001589	Syaf.g_01173	Prah.g_01735
OG0001590	Syaf.g_02316, Syaf.g_01632	Prah.g_00578
OG0001591	Syaf.g_02122	Prah.g_00552
OG0001592	Syaf.g_00661	Prah.g_02480
OG0001614	Syaf.g_00380	Prah.g_00158
OG0001615	Syaf.g_01364, Syaf.g_01117, Syaf.g_02632	Prah.g_01475
OG0001616	Syaf.g_01610	Prah.g_01261
OG0001617	Syaf.g_01465	Prah.g_00989
OG0001618	Syaf.g_01969	Prah.g_00877
OG0001619	Syaf.g_01845	Prah.g_00782
OG0001620	Syaf.g_00010	Prah.g_01924
OG0001621	Syaf.g_00205	Prah.g_02097
OG0001622	Syaf.g_00525	Prah.g_02581
OG0001634	Syaf.g_02127	Prah.g_00447
OG0001635	Syaf.g_00412	Prah.g_01206
OG0001636	Syaf.g_00456	Prah.g_00043
OG0001637	Syaf.g_01162	Prah.g_01751
OG0001638	Syaf.g_01021	Prah.g_01691
OG0001639	Syaf.g_01108	Prah.g_01616
OG0001640	Syaf.g_01408	Prah.g_00902
OG0001641	Syaf.g_01907	Prah.g_00827
OG0001642	Syaf.g_01336	Prah.g_00580
OG0001643	Syaf.g_02305	Prah.g_00496
OG0001652	Syaf.g_00480	Prah.g_00019
OG0001653	Syaf.g_00921, Syaf.g_00507	Prah.g_01878
OG0001654	Syaf.g_01110	Prah.g_01614
OG0001655	Syaf.g_02190, Syaf.g_01507	Prah.g_00214, Prah.g_02423
OG0001656	Syaf.g_00052	Prah.g_01954
OG0001657	Syaf.g_00822	Prah.g_02293
OG0001658	Syaf.g_00647	Prah.g_02489
OG0001671	Syaf.g_00721	Prah.g_02407
OG0001672	Syaf.g_00949	Prah.g_01855, Prah.g_01853
OG0001673	Syaf.g_02792	Prah.g_01783
OG0001675	Syaf.g_01921	Prah.g_00841, Prah.g_00843
OG0001676	Syaf.g_00053	Prah.g_01951
OG0001677	Syaf.g_00068, Syaf.g_01597	Prah.g_01964
OG0001678	Syaf.g_00174	Prah.g_02069
OG0001691	Syaf.g_02349	Prah.g_00742
OG0001692	Syaf.g_02408	Prah.g_00413
OG0001693	Syaf.g_01443	Prah.g_00212
OG0001694	Syaf.g_00246	Prah.g_02136
OG0001695	Syaf.g_00540	Prah.g_02568
OG0001703	Syaf.g_02731	Prah.g_01574
OG0001712	Syaf.g_01712	Prah.g_00612
OG0001715	Syaf.g_02249	Prah.g_01165
OG0001716	Syaf.g_01339	Prah.g_00584
OG0001726	Syaf.g_01751	Prah.g_00745
OG0001729	Syaf.g_02780	Prah.g_01769
OG0001730	Syaf.g_02777	Prah.g_01766
OG0001731	Syaf.g_01089	Prah.g_01630
OG0001732	Syaf.g_01580	Prah.g_01267
OG0001735	Syaf.g_00506, Syaf.g_02140	Prah.g_00461
OG0001736	Syaf.g_00318	Prah.g_01944
OG0001737	Syaf.g_00265	Prah.g_02154
OG0001738	Syaf.g_00298	Prah.g_02185
OG0001739	Syaf.g_00542	Prah.g_02566
OG0001740	Syaf.g_00537	Prah.g_02571
OG0001747	Syaf.g_00841	Prah.g_02276
OG0001748	Syaf.g_00719	Prah.g_02405
OG0001749	Syaf.g_00322	Prah.g_02203
OG0001750	Syaf.g_00923	Prah.g_01876
OG0001751	Syaf.g_02793, Syaf.g_01781	Prah.g_01784
OG0001752	Syaf.g_01153	Prah.g_01763
OG0001753	Syaf.g_01159	Prah.g_01757
OG0001754	Syaf.g_01160, Syaf.g_00677	Prah.g_01754
OG0001755	Syaf.g_02679	Prah.g_01522
OG0001758	Syaf.g_01645	Prah.g_01121
OG0001761	Syaf.g_02366	Prah.g_00944
OG0001762	Syaf.g_01914	Prah.g_00834
OG0001763	Syaf.g_01901	Prah.g_00822, Prah.g_00823
OG0001764	Syaf.g_01784	Prah.g_00748
OG0001766	Syaf.g_00271	Prah.g_02161
OG0001767	Syaf.g_00330	Prah.g_02216
OG0001768	Syaf.g_00778	Prah.g_02342
OG0001783	Syaf.g_00385	Prah.g_00153
OG0001784	Syaf.g_00929	Prah.g_01871
OG0001785	Syaf.g_01161	Prah.g_01753
OG0001786	Syaf.g_01071	Prah.g_01646
OG0001787	Syaf.g_02655	Prah.g_01502
OG0001788	Syaf.g_02652	Prah.g_01499
OG0001789	Syaf.g_01255	Prah.g_01363
OG0001790	Syaf.g_01279	Prah.g_01334
OG0001791	Syaf.g_01304	Prah.g_01309
OG0001792	Syaf.g_01572	Prah.g_01274
OG0001794	Syaf.g_01944	Prah.g_01129
OG0001796	Syaf.g_01925	Prah.g_00847
OG0001797	Syaf.g_01817	Prah.g_00775
OG0001798	Syaf.g_02333	Prah.g_00520
OG0001799	Syaf.g_02294	Prah.g_00479
OG0001800	Syaf.g_02386	Prah.g_00429
OG0001801	Syaf.g_02394	Prah.g_00422
OG0001803	Syaf.g_01225	Prah.g_00236
OG0001804	Syaf.g_02805	Prah.g_00207
OG0001805	Syaf.g_00195	Prah.g_02088
OG0001806	Syaf.g_00233	Prah.g_02125
OG0001807	Syaf.g_00334	Prah.g_02218
OG0001808	Syaf.g_00347	Prah.g_02226
OG0001809	Syaf.g_00967	Prah.g_02266
OG0001810	Syaf.g_00849	Prah.g_02267
OG0001811	Syaf.g_00788	Prah.g_02325
OG0001812	Syaf.g_00660	Prah.g_02481
OG0001813	Syaf.g_00607	Prah.g_02535
OG0001814	Syaf.g_00516	Prah.g_02590
OG0001815	Syaf.g_00503	Prah.g_02599
OG0001816	Syaf.g_02117	Prah.g_00554
OG0001837	Syaf.g_00720	Prah.g_02406
OG0001838	Syaf.g_00490	Prah.g_00009
OG0001839	Syaf.g_00460	Prah.g_00039
OG0001840	Syaf.g_00442	Prah.g_00056
OG0001841	Syaf.g_00435	Prah.g_00064
OG0001842	Syaf.g_01115	Prah.g_00139
OG0001843	Syaf.g_00379	Prah.g_00159
OG0001844	Syaf.g_00378	Prah.g_00160
OG0001845	Syaf.g_00377	Prah.g_00162
OG0001846	Syaf.g_00873	Prah.g_00184
OG0001847	Syaf.g_00875	Prah.g_00186
OG0001848	Syaf.g_00879	Prah.g_00190
OG0001849	Syaf.g_00936	Prah.g_01865
OG0001850	Syaf.g_00947	Prah.g_01858
OG0001851	Syaf.g_00953	Prah.g_01848
OG0001852	Syaf.g_00954	Prah.g_01847
OG0001853	Syaf.g_00961	Prah.g_01840
OG0001854	Syaf.g_02788	Prah.g_01780
OG0001856	Syaf.g_01059	Prah.g_01650
OG0001857	Syaf.g_01062	Prah.g_01647
OG0001858	Syaf.g_01096	Prah.g_01626
OG0001859	Syaf.g_02743	Prah.g_01585
OG0001860	Syaf.g_02729	Prah.g_01573
OG0001861	Syaf.g_02714	Prah.g_01559
OG0001862	Syaf.g_02703	Prah.g_01547
OG0001863	Syaf.g_02698	Prah.g_01542
OG0001864	Syaf.g_02644	Prah.g_01487
OG0001865	Syaf.g_02572	Prah.g_01420
OG0001866	Syaf.g_02549	Prah.g_01395
OG0001867	Syaf.g_02368	Prah.g_01386
OG0001868	Syaf.g_01251	Prah.g_01366
OG0001869	Syaf.g_01283	Prah.g_01327
OG0001870	Syaf.g_01291	Prah.g_01319
OG0001871	Syaf.g_01297	Prah.g_01314
OG0001872	Syaf.g_01566	Prah.g_01281
OG0001873	Syaf.g_01609	Prah.g_01260
OG0001874	Syaf.g_01612	Prah.g_01241
OG0001875	Syaf.g_01646	Prah.g_01122
OG0001876	Syaf.g_01647	Prah.g_01123
OG0001877	Syaf.g_01471	Prah.g_00979
OG0001878	Syaf.g_01918	Prah.g_00838
OG0001879	Syaf.g_01912	Prah.g_00831
OG0001880	Syaf.g_01866	Prah.g_00799
OG0001881	Syaf.g_01864	Prah.g_00798
OG0001882	Syaf.g_01840	Prah.g_00778
OG0001883	Syaf.g_01816	Prah.g_00774
OG0001884	Syaf.g_01807	Prah.g_00764
OG0001885	Syaf.g_01789	Prah.g_00753
OG0001886	Syaf.g_01785	Prah.g_00749
OG0001887	Syaf.g_02095	Prah.g_00723
OG0001888	Syaf.g_02073	Prah.g_00682
OG0001889	Syaf.g_02033	Prah.g_00653
OG0001890	Syaf.g_01370	Prah.g_00590
OG0001891	Syaf.g_01366	Prah.g_00586
OG0001892	Syaf.g_01333	Prah.g_00573
OG0001893	Syaf.g_02332	Prah.g_00519
OG0001894	Syaf.g_02311	Prah.g_00502
OG0001895	Syaf.g_02390	Prah.g_00426
OG0001896	Syaf.g_01220	Prah.g_00220
OG0001897	Syaf.g_00013	Prah.g_01931
OG0001898	Syaf.g_00029	Prah.g_01947
OG0001899	Syaf.g_00105	Prah.g_02006
OG0001900	Syaf.g_00218	Prah.g_02109
OG0001901	Syaf.g_00219	Prah.g_02110
OG0001902	Syaf.g_00251	Prah.g_02141
OG0001903	Syaf.g_00260	Prah.g_02150
OG0001904	Syaf.g_00336	Prah.g_02220
OG0001905	Syaf.g_00349	Prah.g_02228
OG0001906	Syaf.g_00861	Prah.g_02256
OG0001907	Syaf.g_00844	Prah.g_02272
OG0001908	Syaf.g_00793	Prah.g_02319
OG0001909	Syaf.g_00780	Prah.g_02340
OG0001910	Syaf.g_00715	Prah.g_02401
OG0001912	Syaf.g_00638	Prah.g_02500
OG0001913	Syaf.g_00636	Prah.g_02502
OG0001914	Syaf.g_01621	Prah.g_02529, Prah.g_02530
OG0001915	Syaf.g_00509	Prah.g_01199
OG0001929	Syaf.g_00428	Prah.g_00072
OG0001930	Syaf.g_01114	Prah.g_00140
OG0001931	Syaf.g_01113	Prah.g_00141
OG0001932	Syaf.g_00381	Prah.g_00157
OG0001933	Syaf.g_00900	Prah.g_01900
OG0001934	Syaf.g_00915	Prah.g_01885
OG0001935	Syaf.g_00956	Prah.g_01845
OG0001936	Syaf.g_01689	Prah.g_01813
OG0001937	Syaf.g_01081	Prah.g_01638
OG0001938	Syaf.g_02727	Prah.g_01571
OG0001939	Syaf.g_01475	Prah.g_01477
OG0001940	Syaf.g_02585	Prah.g_01436
OG0001941	Syaf.g_01246	Prah.g_01371
OG0001942	Syaf.g_01514, Syaf.g_01513	Prah.g_01352
OG0001944	Syaf.g_01498	Prah.g_01207
OG0001946	Syaf.g_01470	Prah.g_00984
OG0001947	Syaf.g_01406	Prah.g_00900
OG0001948	Syaf.g_01903	Prah.g_00825
OG0001949	Syaf.g_01882	Prah.g_00809
OG0001950	Syaf.g_01880	Prah.g_00807
OG0001951	Syaf.g_01863	Prah.g_00797
OG0001952	Syaf.g_01839	Prah.g_00777
OG0001953	Syaf.g_01838	Prah.g_00776
OG0001954	Syaf.g_01746	Prah.g_00626
OG0001957	Syaf.g_02327	Prah.g_00514
OG0001958	Syaf.g_02138	Prah.g_00458
OG0001961	Syaf.g_02503	Prah.g_00307
OG0001962	Syaf.g_00699	Prah.g_02422
OG0001964	Syaf.g_00161	Prah.g_02057
OG0001965	Syaf.g_02281	Prah.g_02096
OG0001966	Syaf.g_00213	Prah.g_02104
OG0001967	Syaf.g_00215	Prah.g_02106
OG0001968	Syaf.g_00216	Prah.g_02107
OG0001969	Syaf.g_00278	Prah.g_02169
OG0001970	Syaf.g_00859	Prah.g_02258
OG0001971	Syaf.g_00782	Prah.g_02338
OG0001972	Syaf.g_00703	Prah.g_02389
OG0001973	Syaf.g_00666	Prah.g_02464, Prah.g_02473
OG0001974	Syaf.g_00650	Prah.g_02487
OG0001975	Syaf.g_01620	Prah.g_02528
OG0001976	Syaf.g_01622	Prah.g_02531
OG0001995	Syaf.g_01487	Prah.g_01492
OG0001996	Syaf.g_00464	Prah.g_00035
OG0001997	Syaf.g_00925	Prah.g_01874
OG0001999	Syaf.g_01184	Prah.g_01721
OG0002000	Syaf.g_02677	Prah.g_01520
OG0002002	Syaf.g_01567	Prah.g_01280
OG0002004	Syaf.g_02764	Prah.g_00966
OG0002006	Syaf.g_01405	Prah.g_00899
OG0002007	Syaf.g_01404	Prah.g_00898
OG0002008	Syaf.g_01916	Prah.g_00836
