Orthogroup	Syaf	Syab
OG0001113	Syaf.g_01884	Syab.g_01593
OG0001114	Syaf.g_01885	Syab.g_01361
OG0001115	Syaf.g_01889	Syab.g_01357
OG0001116	Syaf.g_01891	Syab.g_01355
OG0001117	Syaf.g_01892	Syab.g_01354
OG0001118	Syaf.g_01893	Syab.g_01353
OG0001119	Syaf.g_01895	Syab.g_01351
OG0001120	Syaf.g_01899	Syab.g_01347
OG0001122	Syaf.g_01927	Syab.g_01320
OG0001123	Syaf.g_01934	Syab.g_01312
OG0001124	Syaf.g_01936	Syab.g_01310
OG0001125	Syaf.g_01938	Syab.g_01308
OG0001126	Syaf.g_01409	Syab.g_01231
OG0001127	Syaf.g_01410	Syab.g_01230
OG0001128	Syaf.g_01413	Syab.g_01227
OG0001129	Syaf.g_01415	Syab.g_01225
OG0001130	Syaf.g_01416	Syab.g_01224
OG0001131	Syaf.g_02090	Syab.g_01609
OG0001132	Syaf.g_01722	Syab.g_01790
OG0001133	Syaf.g_02334	Syab.g_01895
OG0001134	Syaf.g_01616	Syab.g_01748
OG0001135	Syaf.g_01618	Syab.g_01747
OG0001136	Syaf.g_01286	Syab.g_00966
OG0001137	Syaf.g_01306	Syab.g_00990
OG0001138	Syaf.g_01596	Syab.g_01023
OG0001139	Syaf.g_01594	Syab.g_01025
OG0001140	Syaf.g_01593	Syab.g_01026, Syab.g_00642
OG0001141	Syaf.g_01592	Syab.g_01027
OG0001142	Syaf.g_01591	Syab.g_01028
OG0001143	Syaf.g_01583	Syab.g_01037
OG0001144	Syaf.g_01573	Syab.g_01052
OG0001145	Syaf.g_01267	Syab.g_00928
OG0001146	Syaf.g_01248	Syab.g_00907
OG0001147	Syaf.g_02489	Syab.g_00716
OG0001148	Syaf.g_02735	Syab.g_02085
OG0001149	Syaf.g_02736	Syab.g_02084
OG0001150	Syaf.g_02737	Syab.g_02083
OG0001151	Syaf.g_02750	Syab.g_02070
OG0001152	Syaf.g_02751	Syab.g_02069
OG0001153	Syaf.g_02463	Syab.g_00731
OG0001154	Syaf.g_02464	Syab.g_00730
OG0001155	Syaf.g_01107	Syab.g_02171
OG0001156	Syaf.g_01104	Syab.g_02174
OG0001157	Syaf.g_01103	Syab.g_02175
OG0001158	Syaf.g_01102	Syab.g_02176
OG0001159	Syaf.g_01101	Syab.g_02177
OG0001160	Syaf.g_01058	Syab.g_02231
OG0001161	Syaf.g_00617	Syab.g_02797
OG0001162	Syaf.g_02015	Syab.g_00893
OG0001163	Syaf.g_01050	Syab.g_02241
OG0001164	Syaf.g_01044	Syab.g_02247
OG0001165	Syaf.g_01039	Syab.g_02252
OG0001166	Syaf.g_01010	Syab.g_02296
OG0001167	Syaf.g_01182	Syab.g_02322
OG0001168	Syaf.g_01180	Syab.g_02324
OG0001169	Syaf.g_01178	Syab.g_02326
OG0001170	Syaf.g_01176	Syab.g_02328
OG0001171	Syaf.g_01166	Syab.g_02339
OG0001172	Syaf.g_00173	Syab.g_00371
OG0001173	Syaf.g_00172	Syab.g_00372
OG0001174	Syaf.g_00164	Syab.g_00380
OG0001175	Syaf.g_00163	Syab.g_00381
OG0001176	Syaf.g_00142	Syab.g_00398
OG0001177	Syaf.g_00144	Syab.g_00396
OG0001178	Syaf.g_01028	Syab.g_02263
OG0001179	Syaf.g_00112	Syab.g_00427
OG0001180	Syaf.g_00087	Syab.g_00453
OG0001181	Syaf.g_00083	Syab.g_00457
OG0001182	Syaf.g_00074	Syab.g_00467
OG0001184	Syaf.g_00360	Syab.g_00196
OG0001185	Syaf.g_00382	Syab.g_00119
OG0001186	Syaf.g_00418	Syab.g_00085
OG0001187	Syaf.g_00422	Syab.g_00081
OG0001188	Syaf.g_00425	Syab.g_00079
OG0001189	Syaf.g_00441	Syab.g_00058
OG0001190	Syaf.g_00646	Syab.g_02755
OG0001191	Syaf.g_00635	Syab.g_02771
OG0001192	Syaf.g_00630	Syab.g_02778
OG0001193	Syaf.g_00596	Syab.g_02827
OG0001194	Syaf.g_00594	Syab.g_02833
OG0001195	Syaf.g_00593	Syab.g_02834
OG0001196	Syaf.g_00519	Syab.g_02896
OG0001197	Syaf.g_00517	Syab.g_02898
OG0001198	Syaf.g_00501	Syab.g_02911
OG0001199	Syaf.g_00957	Syab.g_02440
OG0001200	Syaf.g_00955	Syab.g_02442
OG0001201	Syaf.g_00902	Syab.g_02501
OG0001202	Syaf.g_00764	Syab.g_02635
OG0001203	Syaf.g_02785	Syab.g_02369
OG0001204	Syaf.g_00185	Syab.g_00353
OG0001205	Syaf.g_01229	Syab.g_00593
OG0001206	Syaf.g_02530	Syab.g_00641
OG0001207	Syaf.g_02732	Syab.g_02088
OG0001208	Syaf.g_02719	Syab.g_02098
OG0001209	Syaf.g_02651	Syab.g_02038
OG0001210	Syaf.g_02642	Syab.g_02030
OG0001211	Syaf.g_02623	Syab.g_02013
OG0001212	Syaf.g_02563	Syab.g_01955
OG0001213	Syaf.g_02324	Syab.g_01886
OG0001214	Syaf.g_02308	Syab.g_01872
OG0001215	Syaf.g_01477	Syab.g_01171
OG0001216	Syaf.g_01980	Syab.g_01269
OG0001217	Syaf.g_02237	Syab.g_01464
OG0001218	Syaf.g_02473	Syab.g_00723
OG0001220	Syaf.g_01335	Syab.g_01737
OG0001221	Syaf.g_02087	Syab.g_01607
OG0001222	Syaf.g_01848	Syab.g_01396
OG0001223	Syaf.g_01902	Syab.g_01345
OG0001224	Syaf.g_01438	Syab.g_01214
OG0001225	Syaf.g_01440	Syab.g_01212
OG0001226	Syaf.g_02262	Syab.g_02450
OG0001227	Syaf.g_00614	Syab.g_00891
OG0001228	Syaf.g_01223	Syab.g_01697
OG0001229	Syaf.g_01464	Syab.g_01184
OG0001230	Syaf.g_02404	Syab.g_00791
OG0001231	Syaf.g_00481	Syab.g_00017
OG0001232	Syaf.g_01000	Syab.g_02306
OG0001234	Syaf.g_00159	Syab.g_00385
OG0001235	Syaf.g_00150	Syab.g_00391
OG0001236	Syaf.g_00357	Syab.g_00200
OG0001237	Syaf.g_00362	Syab.g_00192
OG0001238	Syaf.g_00634	Syab.g_02773
OG0001239	Syaf.g_00960	Syab.g_02437
OG0001240	Syaf.g_00919	Syab.g_02484
OG0001241	Syaf.g_00909	Syab.g_02494
OG0001242	Syaf.g_00874	Syab.g_02525
OG0001243	Syaf.g_00867	Syab.g_02533
OG0001244	Syaf.g_00836	Syab.g_02561
OG0001246	Syaf.g_02693	Syab.g_02126
OG0001247	Syaf.g_02004	Syab.g_02825
OG0001248	Syaf.g_02012	Syab.g_01163
OG0001250	Syaf.g_01377	Syab.g_01714
OG0001251	Syaf.g_00588	Syab.g_01816
OG0001252	Syaf.g_01412	Syab.g_01228
OG0001254	Syaf.g_01617	Syab.g_01749
OG0001255	Syaf.g_01070	Syab.g_01846
OG0001256	Syaf.g_01051	Syab.g_02238
OG0001258	Syaf.g_01041	Syab.g_02250
OG0001259	Syaf.g_01177	Syab.g_02327
OG0001260	Syaf.g_01155	Syab.g_02350
OG0001261	Syaf.g_00103	Syab.g_00436
OG0001262	Syaf.g_00439	Syab.g_00060
OG0001263	Syaf.g_00864	Syab.g_02536
OG0001265	Syaf.g_00876	Syab.g_02523
OG0001266	Syaf.g_00760	Syab.g_02639
OG0001267	Syaf.g_00244	Syab.g_00295
OG0001268	Syaf.g_00017	Syab.g_00529
OG0001269	Syaf.g_01653	Syab.g_01809
OG0001270	Syaf.g_01210	Syab.g_00579
OG0001271	Syaf.g_02501	Syab.g_00694
OG0001272	Syaf.g_02715	Syab.g_02102
OG0001273	Syaf.g_02315	Syab.g_01878
OG0001274	Syaf.g_00707	Syab.g_02706
OG0001275	Syaf.g_01917	Syab.g_01330
OG0001276	Syaf.g_01933	Syab.g_01313
OG0001277	Syaf.g_00533	Syab.g_02163
OG0001278	Syaf.g_01562	Syab.g_01152
OG0001279	Syaf.g_02385	Syab.g_01807
OG0001280	Syaf.g_01257	Syab.g_00918
OG0001281	Syaf.g_01247	Syab.g_00906
OG0001282	Syaf.g_02734	Syab.g_02086
OG0001283	Syaf.g_00524, Syaf.g_02414	Syab.g_02885
OG0001284	Syaf.g_01073	Syab.g_02211
OG0001285	Syaf.g_00568	Syab.g_02309
OG0001286	Syaf.g_00089	Syab.g_00451
OG0001287	Syaf.g_00390	Syab.g_00111
OG0001288	Syaf.g_00408	Syab.g_00094
OG0001289	Syaf.g_00935	Syab.g_02465
OG0001290	Syaf.g_00910	Syab.g_02493
OG0001291	Syaf.g_00853	Syab.g_02546
OG0001292	Syaf.g_00191	Syab.g_00348
OG0001293	Syaf.g_00217	Syab.g_00322
OG0001294	Syaf.g_02124	Syab.g_01564
OG0001295	Syaf.g_02637	Syab.g_01215
OG0001296	Syaf.g_02687	Syab.g_02132
OG0001297	Syaf.g_02683	Syab.g_02136
OG0001298	Syaf.g_02584	Syab.g_01980
OG0001299	Syaf.g_02130	Syab.g_01557
OG0001300	Syaf.g_01468	Syab.g_01180
OG0001301	Syaf.g_01454	Syab.g_01197
OG0001302	Syaf.g_02279	Syab.g_01844
OG0001303	Syaf.g_01798	Syab.g_01424
OG0001304	Syaf.g_01950	Syab.g_01298
OG0001305	Syaf.g_01448	Syab.g_01204
OG0001306	Syaf.g_01272	Syab.g_00941
OG0001307	Syaf.g_01638	Syab.g_01552
OG0001308	Syaf.g_02427	Syab.g_00759
OG0001309	Syaf.g_02678	Syab.g_02142
OG0001310	Syaf.g_01018	Syab.g_02288
OG0001311	Syaf.g_01935	Syab.g_01311
OG0001312	Syaf.g_01809	Syab.g_01414
OG0001313	Syaf.g_02517	Syab.g_00652, Syab.g_00660
OG0001313	Syaf.g_02523	Syab.g_00651, Syab.g_00659
OG0001315	Syaf.g_00071	Syab.g_00472
OG0001316	Syaf.g_00847	Syab.g_02552
OG0001317	Syaf.g_02790	Syab.g_02373
OG0001318	Syaf.g_00209	Syab.g_00333
OG0001319	Syaf.g_00232	Syab.g_00306
OG0001321	Syaf.g_01238	Syab.g_00616
OG0001322	Syaf.g_01239	Syab.g_00617
OG0001323	Syaf.g_02675	Syab.g_02145
OG0001324	Syaf.g_01467	Syab.g_01181
OG0001325	Syaf.g_01976	Syab.g_01273
OG0001326	Syaf.g_00578	Syab.g_02841
OG0001327	Syaf.g_02116	Syab.g_01643
OG0001328	Syaf.g_02094	Syab.g_01616
OG0001329	Syaf.g_02285	Syab.g_00361
OG0001330	Syaf.g_01264	Syab.g_00925
OG0001331	Syaf.g_02739	Syab.g_02081
OG0001333	Syaf.g_01181	Syab.g_02323
OG0001334	Syaf.g_00060	Syab.g_00483
OG0001335	Syaf.g_00059	Syab.g_00484
OG0001336	Syaf.g_00523	Syab.g_02886
OG0001337	Syaf.g_00063	Syab.g_00480
OG0001337	Syaf.g_00040	Syab.g_00502
OG0001338	Syaf.g_00046	Syab.g_00495
OG0001338	Syaf.g_01683	Syab.g_00509
OG0001338	Syaf.g_00036	Syab.g_00505
OG0001339	Syaf.g_00907	Syab.g_02496
OG0001340	Syaf.g_00039	Syab.g_00503
OG0001341	Syaf.g_01463	Syab.g_01779
OG0001343	Syaf.g_00590	Syab.g_00359
OG0001344	Syaf.g_01294	Syab.g_00974
OG0001345	Syaf.g_01323	Syab.g_01008
OG0001346	Syaf.g_01253	Syab.g_00914
OG0001347	Syaf.g_02400	Syab.g_02830
OG0001348	Syaf.g_01396	Syab.g_01258
OG0001349	Syaf.g_00995	Syab.g_00150
OG0001351	Syaf.g_02539	Syab.g_00625
OG0001353	Syaf.g_01388	Syab.g_01702
OG0001354	Syaf.g_01888	Syab.g_01358
OG0001357	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827	Syab.g_00620, Syab.g_01373, Syab.g_02891
OG0001358	Syaf.g_02341	Syab.g_01900
OG0001359	Syaf.g_00591	Syab.g_00360
OG0001360	Syaf.g_01325	Syab.g_01010
OG0001361	Syaf.g_01320	Syab.g_00154, Syab.g_01005
OG0001362	Syaf.g_02432	Syab.g_00754
OG0001363	Syaf.g_02434	Syab.g_00752
OG0001364	Syaf.g_00338	Syab.g_00211
OG0001366	Syaf.g_01007	Syab.g_02299
OG0001373	Syaf.g_00579	Syab.g_02840
OG0001374	Syaf.g_00571	Syab.g_02848
OG0001375	Syaf.g_00589	Syab.g_00358
OG0001376	Syaf.g_00626	Syab.g_02782
OG0001377	Syaf.g_00627	Syab.g_02781
OG0001378	Syaf.g_01209	Syab.g_00578
OG0001379	Syaf.g_01262	Syab.g_00923
OG0001383	Syaf.g_00688	Syab.g_02713, Syab.g_02727, Syab.g_02733
OG0001385	Syaf.g_00582	Syab.g_02837
OG0001386	Syaf.g_00581	Syab.g_02838
OG0001387	Syaf.g_00580	Syab.g_02839
OG0001388	Syaf.g_00577	Syab.g_02842
OG0001389	Syaf.g_00576	Syab.g_02843
OG0001390	Syaf.g_00575	Syab.g_02844
OG0001391	Syaf.g_00574	Syab.g_02845
OG0001392	Syaf.g_00573	Syab.g_02846
OG0001393	Syaf.g_00572	Syab.g_02847
OG0001394	Syaf.g_02081	Syab.g_01599
OG0001396	Syaf.g_02399	Syab.g_02831
OG0001397	Syaf.g_02433	Syab.g_00753
OG0001398	Syaf.g_01758	Syab.g_02457
OG0001400	Syaf.g_00839, Syaf.g_01506	Syab.g_02557
OG0001401	Syaf.g_01383	Syab.g_01708
OG0001402	Syaf.g_02336	Syab.g_01896
OG0001404	Syaf.g_00964	Syab.g_02433
OG0001405	Syaf.g_00057	Syab.g_00486
OG0001406	Syaf.g_00625	Syab.g_02783
OG0001407	Syaf.g_02660	Syab.g_01158
OG0001408	Syaf.g_01546	Syab.g_01826
OG0001410	Syaf.g_01639	Syab.g_01550
OG0001411	Syaf.g_00310	Syab.g_00147
OG0001413	Syaf.g_02267	Syab.g_01904
OG0001416	Syaf.g_01250	Syab.g_00909
OG0001417	Syaf.g_01887	Syab.g_01359
OG0001419	Syaf.g_02659	Syab.g_01159
OG0001420	Syaf.g_02664	Syab.g_02155
OG0001425	Syaf.g_00631	Syab.g_02777
OG0001426	Syaf.g_01542	Syab.g_02380
OG0001428	Syaf.g_00804	Syab.g_02594
OG0001432	Syaf.g_01492	Syab.g_01818
OG0001435	Syaf.g_02107	Syab.g_01637
OG0001436	Syaf.g_00331	Syab.g_00217
OG0001436	Syaf.g_00332	Syab.g_00216
OG0001438	Syaf.g_00259	Syab.g_00280
OG0001439	Syaf.g_00283	Syab.g_00248
OG0001442	Syaf.g_02066	Syab.g_01583
OG0001443	Syaf.g_00621	Syab.g_02794
OG0001444	Syaf.g_00924	Syab.g_02479
OG0001444	Syaf.g_00942	Syab.g_02736
OG0001444	Syaf.g_00401	Syab.g_00101
OG0001447	Syaf.g_00866	Syab.g_02534
OG0001448	Syaf.g_00612	Syab.g_01789
OG0001449	Syaf.g_00182	Syab.g_00357
OG0001452	Syaf.g_00204	Syab.g_00338
OG0001454	Syaf.g_02263	Syab.g_01808
OG0001456	Syaf.g_00561	Syab.g_02850
OG0001457	Syaf.g_00560	Syab.g_02851
OG0001458	Syaf.g_00559	Syab.g_02852
OG0001461	Syaf.g_01633	Syab.g_01754
OG0001462	Syaf.g_00455	Syab.g_00042
OG0001467	Syaf.g_02280	Syab.g_00805
OG0001471	Syaf.g_00276	Syab.g_00253
OG0001473	Syaf.g_02282	Syab.g_01813
OG0001476	Syaf.g_01302	Syab.g_00984
OG0001477	Syaf.g_01457	Syab.g_01191
OG0001478	Syaf.g_02516	Syab.g_00661
OG0001478	Syaf.g_02508	Syab.g_00670
OG0001479	Syaf.g_00019	Syab.g_00527
OG0001480	Syaf.g_01334	Syab.g_01836
OG0001482	Syaf.g_01897	Syab.g_01349
OG0001484	Syaf.g_00570	Syab.g_02849
OG0001488	Syaf.g_01311	Syab.g_00994
OG0001489	Syaf.g_00078	Syab.g_00462
OG0001492	Syaf.g_01565	Syab.g_01155
OG0001493	Syaf.g_01555	Syab.g_01147
OG0001494	Syaf.g_00984	Syab.g_00173
OG0001496	Syaf.g_01459	Syab.g_01188
OG0001497	Syaf.g_01458	Syab.g_01190
OG0001498	Syaf.g_02806	Syab.g_00552
OG0001502	Syaf.g_01341	Syab.g_01733
OG0001510	Syaf.g_00394	Syab.g_00103
OG0001511	Syaf.g_00894	Syab.g_02509
OG0001512	Syaf.g_02784	Syab.g_02368
OG0001513	Syaf.g_00361	Syab.g_00193
OG0001514	Syaf.g_01460	Syab.g_01187
OG0001515	Syaf.g_01472	Syab.g_01176
OG0001516	Syaf.g_02133	Syab.g_01554
OG0001517	Syaf.g_00022	Syab.g_00524
OG0001518	Syaf.g_00632	Syab.g_02775
OG0001519	Syaf.g_00619	Syab.g_02796
OG0001520	Syaf.g_02600	Syab.g_01992
OG0001522	Syaf.g_01387	Syab.g_01703
OG0001527	Syaf.g_02609	Syab.g_01998
OG0001529	Syaf.g_00448	Syab.g_00051
OG0001530	Syaf.g_00896	Syab.g_02507
OG0001531	Syaf.g_02783	Syab.g_02367
OG0001532	Syaf.g_01595	Syab.g_01024
OG0001533	Syaf.g_02533	Syab.g_00636
OG0001533	Syaf.g_02543	Syab.g_00576
OG0001534	Syaf.g_01951	Syab.g_01297
OG0001535	Syaf.g_01931	Syab.g_01316
OG0001536	Syaf.g_01856	Syab.g_01388
OG0001537	Syaf.g_02086	Syab.g_01606
OG0001538	Syaf.g_02044	Syab.g_01278
OG0001539	Syaf.g_02111	Syab.g_01641
OG0001540	Syaf.g_00862	Syab.g_02538
OG0001541	Syaf.g_00795	Syab.g_02603
OG0001542	Syaf.g_00785	Syab.g_02614
OG0001543	Syaf.g_00726	Syab.g_02686
OG0001544	Syaf.g_00620	Syab.g_02795
OG0001545	Syaf.g_00534	Syab.g_02874
OG0001546	Syaf.g_02670	Syab.g_02150
OG0001547	Syaf.g_01777	Syab.g_01440
OG0001551	Syaf.g_01403	Syab.g_01166
OG0001554	Syaf.g_00648	Syab.g_02753
OG0001555	Syaf.g_01698	Syab.g_02418
OG0001557	Syaf.g_02080	Syab.g_01598
OG0001558	Syaf.g_00478	Syab.g_00021
OG0001559	Syaf.g_00897	Syab.g_02506
OG0001560	Syaf.g_00911	Syab.g_02492
OG0001561	Syaf.g_01937	Syab.g_01309
OG0001562	Syaf.g_01923	Syab.g_01324
OG0001564	Syaf.g_00565	Syab.g_00177
OG0001567	Syaf.g_01776	Syab.g_01441
OG0001568	Syaf.g_01779	Syab.g_01439
OG0001570	Syaf.g_00978	Syab.g_01443
OG0001573	Syaf.g_02415	Syab.g_00018
OG0001574	Syaf.g_02611	Syab.g_02000
OG0001575	Syaf.g_02606	Syab.g_01995
OG0001576	Syaf.g_02545	Syab.g_00896
OG0001577	Syaf.g_01284	Syab.g_00964
OG0001579	Syaf.g_00047	Syab.g_00494
OG0001580	Syaf.g_00662	Syab.g_02740
OG0001582	Syaf.g_01865	Syab.g_01881
OG0001589	Syaf.g_01173	Syab.g_02331
OG0001590	Syaf.g_02316	Syab.g_01879
OG0001590	Syaf.g_01632	Syab.g_01742
OG0001591	Syaf.g_02122	Syab.g_01566
OG0001592	Syaf.g_00661	Syab.g_02741
OG0001593	Syaf.g_01135, Syaf.g_02403, Syaf.g_01137, Syaf.g_01766, Syaf.g_01527	Syab.g_00712, Syab.g_00828, Syab.g_01133, Syab.g_01105, Syab.g_00710, Syab.g_01093, Syab.g_00830
OG0001594	Syaf.g_02389	Syab.g_00807
OG0001614	Syaf.g_00380	Syab.g_00121
OG0001615	Syaf.g_01364	Syab.g_01727
OG0001615	Syaf.g_01117, Syaf.g_02632	Syab.g_02023
OG0001616	Syaf.g_01610	Syab.g_01013
OG0001617	Syaf.g_01465	Syab.g_01183
OG0001618	Syaf.g_01969	Syab.g_01665
OG0001619	Syaf.g_01845	Syab.g_01399
OG0001620	Syaf.g_00010	Syab.g_00535
OG0001621	Syaf.g_00205	Syab.g_00337
OG0001622	Syaf.g_00525	Syab.g_02884
OG0001623	Syaf.g_00035	Syab.g_00506
OG0001624	Syaf.g_01503	Syab.g_02417
OG0001624	Syaf.g_00613	Syab.g_01843
OG0001625	Syaf.g_00211	Syab.g_00328
OG0001634	Syaf.g_02127	Syab.g_01560
OG0001635	Syaf.g_00412	Syab.g_00090
OG0001636	Syaf.g_00456	Syab.g_00041
OG0001637	Syaf.g_01162	Syab.g_02344
OG0001638	Syaf.g_01021	Syab.g_02270
OG0001639	Syaf.g_01108	Syab.g_02170
OG0001640	Syaf.g_01408	Syab.g_01233
OG0001641	Syaf.g_01907	Syab.g_01341
OG0001642	Syaf.g_01336	Syab.g_02027
OG0001643	Syaf.g_02305	Syab.g_01869
OG0001644	Syaf.g_01962	Syab.g_01672
OG0001645	Syaf.g_01780	Syab.g_02028
OG0001647	Syaf.g_00234	Syab.g_00304
OG0001652	Syaf.g_00480	Syab.g_00019
OG0001653	Syaf.g_00921, Syaf.g_00507	Syab.g_02482
OG0001654	Syaf.g_01110	Syab.g_02168
OG0001655	Syaf.g_02190	Syab.g_02056
OG0001655	Syaf.g_01507	Syab.g_02672
OG0001656	Syaf.g_00052	Syab.g_00493
OG0001657	Syaf.g_00822	Syab.g_02575
OG0001658	Syaf.g_00647	Syab.g_02754
OG0001659	Syaf.g_01602	Syab.g_01020
OG0001671	Syaf.g_00721	Syab.g_02691
OG0001672	Syaf.g_00949	Syab.g_02448
OG0001673	Syaf.g_02792	Syab.g_02375
OG0001675	Syaf.g_01921	Syab.g_01326
OG0001676	Syaf.g_00053	Syab.g_00492
OG0001677	Syaf.g_00068, Syaf.g_01597	Syab.g_00475
OG0001678	Syaf.g_00174	Syab.g_00370
OG0001679	Syaf.g_02602, Syaf.g_02601	Syab.g_02475
OG0001680	Syaf.g_01016	Syab.g_02290
OG0001682	Syaf.g_02264	Syab.g_01647
OG0001692	Syaf.g_02408	Syab.g_00782
OG0001693	Syaf.g_01443	Syab.g_01209
OG0001694	Syaf.g_00246	Syab.g_00293
OG0001695	Syaf.g_00540	Syab.g_02869
OG0001702	Syaf.g_00930	Syab.g_02470
OG0001703	Syaf.g_02731	Syab.g_02089
OG0001712	Syaf.g_01712	Syab.g_01764
OG0001713	Syaf.g_01303	Syab.g_00985
OG0001715	Syaf.g_02249	Syab.g_01788
OG0001716	Syaf.g_01339	Syab.g_01734
OG0001717	Syaf.g_00809	Syab.g_02588
OG0001726	Syaf.g_01751	Syab.g_01087
OG0001729	Syaf.g_02780	Syab.g_02362
OG0001730	Syaf.g_02777	Syab.g_02358
OG0001731	Syaf.g_01089	Syab.g_02188
OG0001732	Syaf.g_01580	Syab.g_01045
OG0001735	Syaf.g_00506	Syab.g_01535
OG0001737	Syaf.g_00265	Syab.g_00274
OG0001738	Syaf.g_00298	Syab.g_00233
OG0001739	Syaf.g_00542	Syab.g_02867
OG0001740	Syaf.g_00537	Syab.g_02871
OG0001741	Syaf.g_02250	Syab.g_02161
OG0001747	Syaf.g_00841	Syab.g_02559
OG0001748	Syaf.g_00719	Syab.g_02693
OG0001750	Syaf.g_00923	Syab.g_02480
OG0001751	Syaf.g_02793, Syaf.g_01781	Syab.g_02376
OG0001752	Syaf.g_01153	Syab.g_02354
OG0001753	Syaf.g_01159	Syab.g_02347
OG0001754	Syaf.g_01160, Syaf.g_00677	Syab.g_02346
OG0001755	Syaf.g_02679	Syab.g_02141
OG0001756	Syaf.g_00622	Syab.g_02780
OG0001758	Syaf.g_01645	Syab.g_01483
OG0001759	Syaf.g_01681, Syaf.g_01676	Syab.g_00572, Syab.g_01121
OG0001761	Syaf.g_02366	Syab.g_01920
OG0001762	Syaf.g_01914	Syab.g_01333
OG0001763	Syaf.g_01901	Syab.g_01346
OG0001764	Syaf.g_01784	Syab.g_01436
OG0001765	Syaf.g_01121	Syab.g_01263
OG0001766	Syaf.g_00271	Syab.g_00263
OG0001767	Syaf.g_00330	Syab.g_00218
OG0001768	Syaf.g_00778	Syab.g_02620
OG0001770	Syaf.g_01631	Syab.g_01743
OG0001783	Syaf.g_00385	Syab.g_00116
OG0001784	Syaf.g_00929	Syab.g_02474, Syab.g_02476
OG0001785	Syaf.g_01161	Syab.g_02345
OG0001786	Syaf.g_01071	Syab.g_02213
OG0001787	Syaf.g_02655	Syab.g_02042
OG0001788	Syaf.g_02652	Syab.g_02039
OG0001789	Syaf.g_01255	Syab.g_00916
OG0001790	Syaf.g_01279	Syab.g_00948
OG0001792	Syaf.g_01572	Syab.g_01053
OG0001794	Syaf.g_01944	Syab.g_01301
OG0001796	Syaf.g_01925	Syab.g_01322
OG0001797	Syaf.g_01817	Syab.g_01407
OG0001798	Syaf.g_02333	Syab.g_01894
OG0001799	Syaf.g_02294	Syab.g_01854
OG0001800	Syaf.g_02386	Syab.g_00819
OG0001801	Syaf.g_02394	Syab.g_00804
OG0001803	Syaf.g_01225	Syab.g_00589
OG0001804	Syaf.g_02805	Syab.g_00553
OG0001805	Syaf.g_00195	Syab.g_00342
OG0001806	Syaf.g_00233	Syab.g_00305
OG0001807	Syaf.g_00334	Syab.g_00215
OG0001808	Syaf.g_00347	Syab.g_00209
OG0001809	Syaf.g_00967	Syab.g_02549
OG0001811	Syaf.g_00788	Syab.g_02612
OG0001812	Syaf.g_00660	Syab.g_02742
OG0001813	Syaf.g_00607	Syab.g_02810
OG0001814	Syaf.g_00516	Syab.g_02899
OG0001815	Syaf.g_00503	Syab.g_02909
OG0001816	Syaf.g_02117	Syab.g_01644
OG0001817	Syaf.g_02239, Syaf.g_01533	Syab.g_01777
OG0001837	Syaf.g_00720	Syab.g_02692
OG0001838	Syaf.g_00490	Syab.g_00008
OG0001839	Syaf.g_00460	Syab.g_00037
OG0001840	Syaf.g_00442	Syab.g_00057
OG0001841	Syaf.g_00435	Syab.g_00064
OG0001843	Syaf.g_00379	Syab.g_00122
OG0001844	Syaf.g_00378	Syab.g_00123
OG0001845	Syaf.g_00377	Syab.g_00124
OG0001846	Syaf.g_00873	Syab.g_02526
OG0001847	Syaf.g_00875	Syab.g_02524
OG0001848	Syaf.g_00879	Syab.g_02520
OG0001849	Syaf.g_00936	Syab.g_02464
OG0001850	Syaf.g_00947	Syab.g_02451
OG0001851	Syaf.g_00953	Syab.g_02444
OG0001852	Syaf.g_00954	Syab.g_02443
OG0001853	Syaf.g_00961	Syab.g_02436
OG0001854	Syaf.g_02788	Syab.g_02371
OG0001856	Syaf.g_01059	Syab.g_02228
OG0001857	Syaf.g_01062	Syab.g_02225
OG0001858	Syaf.g_01096	Syab.g_02183
OG0001859	Syaf.g_02743	Syab.g_02077
OG0001860	Syaf.g_02729	Syab.g_02091
OG0001861	Syaf.g_02714	Syab.g_02103
OG0001862	Syaf.g_02703	Syab.g_02115
OG0001863	Syaf.g_02698	Syab.g_02121
OG0001864	Syaf.g_02644	Syab.g_02032
OG0001865	Syaf.g_02572	Syab.g_01801
OG0001866	Syaf.g_02549	Syab.g_01933
OG0001867	Syaf.g_02368	Syab.g_01922
OG0001868	Syaf.g_01251	Syab.g_00910
OG0001869	Syaf.g_01283	Syab.g_00963
OG0001870	Syaf.g_01291	Syab.g_00972
OG0001871	Syaf.g_01297	Syab.g_00977
OG0001872	Syaf.g_01566	Syab.g_01058
OG0001873	Syaf.g_01609	Syab.g_01014
OG0001874	Syaf.g_01612	Syab.g_01011
OG0001875	Syaf.g_01646	Syab.g_01493
OG0001876	Syaf.g_01647	Syab.g_01494
OG0001877	Syaf.g_01471	Syab.g_01177
OG0001878	Syaf.g_01918	Syab.g_01329
OG0001879	Syaf.g_01912	Syab.g_01336
OG0001880	Syaf.g_01866	Syab.g_01379
OG0001881	Syaf.g_01864	Syab.g_01380
OG0001882	Syaf.g_01840	Syab.g_01404
OG0001883	Syaf.g_01816	Syab.g_01408
OG0001884	Syaf.g_01807	Syab.g_01805
OG0001885	Syaf.g_01789	Syab.g_01431
