Orthogroup	Syaf	Syam
OG0001110	Syaf.g_01879	Syam.g_01136
OG0001111	Syaf.g_01881	Syam.g_01138
OG0001112	Syaf.g_01883	Syam.g_01140
OG0001113	Syaf.g_01884	Syam.g_01141
OG0001114	Syaf.g_01885	Syam.g_01142
OG0001115	Syaf.g_01889	Syam.g_01146
OG0001116	Syaf.g_01891	Syam.g_01148
OG0001117	Syaf.g_01892	Syam.g_01149
OG0001118	Syaf.g_01893	Syam.g_01150
OG0001119	Syaf.g_01895	Syam.g_01152
OG0001120	Syaf.g_01899	Syam.g_01156
OG0001122	Syaf.g_01927	Syam.g_01184
OG0001123	Syaf.g_01934	Syam.g_01191
OG0001124	Syaf.g_01936	Syam.g_01194
OG0001125	Syaf.g_01938	Syam.g_01196
OG0001126	Syaf.g_01409	Syam.g_00757
OG0001127	Syaf.g_01410	Syam.g_00758
OG0001128	Syaf.g_01413	Syam.g_00764
OG0001129	Syaf.g_01415	Syam.g_00766
OG0001130	Syaf.g_01416	Syam.g_00767
OG0001131	Syaf.g_02090	Syam.g_01337
OG0001132	Syaf.g_01722	Syam.g_01020
OG0001134	Syaf.g_01616	Syam.g_00915
OG0001135	Syaf.g_01618	Syam.g_00917
OG0001136	Syaf.g_01286	Syam.g_01797
OG0001137	Syaf.g_01306	Syam.g_01780
OG0001138	Syaf.g_01596	Syam.g_00898
OG0001139	Syaf.g_01594	Syam.g_00896
OG0001140	Syaf.g_01593	Syam.g_00895
OG0001141	Syaf.g_01592	Syam.g_00894
OG0001142	Syaf.g_01591	Syam.g_00892
OG0001143	Syaf.g_01583	Syam.g_00883
OG0001144	Syaf.g_01573	Syam.g_00873
OG0001145	Syaf.g_01267	Syam.g_01817
OG0001146	Syaf.g_01248	Syam.g_01836
OG0001147	Syaf.g_02489	Syam.g_01665
OG0001148	Syaf.g_02735	Syam.g_00573
OG0001149	Syaf.g_02736	Syam.g_00572
OG0001150	Syaf.g_02737	Syam.g_00571
OG0001151	Syaf.g_02750	Syam.g_00558
OG0001152	Syaf.g_02751	Syam.g_00557
OG0001153	Syaf.g_02463	Syam.g_01652
OG0001154	Syaf.g_02464	Syam.g_01654
OG0001155	Syaf.g_01107	Syam.g_01925
OG0001156	Syaf.g_01104	Syam.g_01928
OG0001157	Syaf.g_01103	Syam.g_01929
OG0001158	Syaf.g_01102	Syam.g_01930
OG0001159	Syaf.g_01101	Syam.g_01931
OG0001160	Syaf.g_01058	Syam.g_01969
OG0001161	Syaf.g_00617	Syam.g_02338
OG0001162	Syaf.g_02015	Syam.g_01257
OG0001163	Syaf.g_01050	Syam.g_01977
OG0001164	Syaf.g_01044	Syam.g_01983
OG0001165	Syaf.g_01039	Syam.g_01988
OG0001166	Syaf.g_01010	Syam.g_02011
OG0001167	Syaf.g_01182	Syam.g_01888
OG0001168	Syaf.g_01180	Syam.g_01890
OG0001169	Syaf.g_01178	Syam.g_01892
OG0001170	Syaf.g_01176	Syam.g_01894
OG0001171	Syaf.g_01166	Syam.g_01904
OG0001172	Syaf.g_00173	Syam.g_00292
OG0001173	Syaf.g_00172	Syam.g_00293
OG0001174	Syaf.g_00164	Syam.g_00301
OG0001175	Syaf.g_00163	Syam.g_00302
OG0001176	Syaf.g_00142	Syam.g_00321
OG0001177	Syaf.g_00144	Syam.g_00319
OG0001178	Syaf.g_01028	Syam.g_01995
OG0001179	Syaf.g_00112	Syam.g_00351
OG0001180	Syaf.g_00087	Syam.g_00378
OG0001181	Syaf.g_00083	Syam.g_00382
OG0001182	Syaf.g_00074	Syam.g_00391
OG0001184	Syaf.g_00360	Syam.g_00143
OG0001185	Syaf.g_00382	Syam.g_00121
OG0001186	Syaf.g_00418	Syam.g_00076
OG0001187	Syaf.g_00422	Syam.g_00073
OG0001188	Syaf.g_00425	Syam.g_00070
OG0001189	Syaf.g_00441	Syam.g_00054
OG0001190	Syaf.g_00646	Syam.g_02313
OG0001191	Syaf.g_00635	Syam.g_02324
OG0001192	Syaf.g_00630	Syam.g_02330
OG0001193	Syaf.g_00596	Syam.g_02355
OG0001194	Syaf.g_00594	Syam.g_02357
OG0001195	Syaf.g_00593	Syam.g_02358
OG0001196	Syaf.g_00519	Syam.g_02429
OG0001197	Syaf.g_00517	Syam.g_02431
OG0001198	Syaf.g_00501	Syam.g_02443
OG0001199	Syaf.g_00957	Syam.g_02068
OG0001200	Syaf.g_00955	Syam.g_02070
OG0001201	Syaf.g_00902	Syam.g_02122
OG0001202	Syaf.g_00764	Syam.g_02255
OG0001203	Syaf.g_02785	Syam.g_00511
OG0001204	Syaf.g_00185	Syam.g_00282
OG0001205	Syaf.g_01229	Syam.g_01852
OG0001206	Syaf.g_02530	Syam.g_01680
OG0001208	Syaf.g_02719	Syam.g_00585
OG0001209	Syaf.g_02651	Syam.g_00654
OG0001210	Syaf.g_02642	Syam.g_00663
OG0001211	Syaf.g_02623	Syam.g_00678
OG0001212	Syaf.g_02563	Syam.g_01717
OG0001213	Syaf.g_02324	Syam.g_01479
OG0001214	Syaf.g_02308	Syam.g_01466
OG0001215	Syaf.g_01477	Syam.g_00808
OG0001216	Syaf.g_01980	Syam.g_01245
OG0001217	Syaf.g_02237	Syam.g_01403
OG0001218	Syaf.g_02473	Syam.g_01662
OG0001219	Syaf.g_01796	Syam.g_01080
OG0001220	Syaf.g_01335	Syam.g_01754
OG0001221	Syaf.g_02087	Syam.g_01334
OG0001222	Syaf.g_01848	Syam.g_01111
OG0001224	Syaf.g_01438	Syam.g_00770
OG0001225	Syaf.g_01440	Syam.g_00772
OG0001226	Syaf.g_02262	Syam.g_01425
OG0001227	Syaf.g_00614	Syam.g_02340
OG0001228	Syaf.g_01223	Syam.g_01858
OG0001229	Syaf.g_01464	Syam.g_00796
OG0001230	Syaf.g_02404	Syam.g_01603
OG0001231	Syaf.g_00481	Syam.g_00017
OG0001232	Syaf.g_01000	Syam.g_02022
OG0001234	Syaf.g_00159	Syam.g_00306
OG0001235	Syaf.g_00150	Syam.g_00313
OG0001236	Syaf.g_00357	Syam.g_00146
OG0001237	Syaf.g_00362	Syam.g_00141
OG0001238	Syaf.g_00634	Syam.g_02326
OG0001239	Syaf.g_00960	Syam.g_02065
OG0001240	Syaf.g_00919	Syam.g_02105
OG0001241	Syaf.g_00909	Syam.g_02115
OG0001242	Syaf.g_00874	Syam.g_02145
OG0001244	Syaf.g_00836	Syam.g_02188
OG0001246	Syaf.g_02693	Syam.g_00611
OG0001247	Syaf.g_02004	Syam.g_01253
OG0001248	Syaf.g_02012	Syam.g_01256
OG0001250	Syaf.g_01377	Syam.g_00731
OG0001251	Syaf.g_00588	Syam.g_02365
OG0001252	Syaf.g_01412	Syam.g_00763
OG0001254	Syaf.g_01617	Syam.g_00916
OG0001255	Syaf.g_01070	Syam.g_01056
OG0001256	Syaf.g_01051	Syam.g_01976
OG0001257	Syaf.g_02534	Syam.g_01683
OG0001258	Syaf.g_01041	Syam.g_01986
OG0001259	Syaf.g_01177	Syam.g_01893
OG0001260	Syaf.g_01155	Syam.g_01912
OG0001261	Syaf.g_00103	Syam.g_00360
OG0001262	Syaf.g_00439	Syam.g_00056
OG0001263	Syaf.g_00864	Syam.g_02159
OG0001265	Syaf.g_00876	Syam.g_02143
OG0001266	Syaf.g_00760	Syam.g_02259
OG0001267	Syaf.g_00244	Syam.g_00230
OG0001268	Syaf.g_00017	Syam.g_00463
OG0001269	Syaf.g_01653	Syam.g_00956
OG0001270	Syaf.g_01210	Syam.g_01871
OG0001271	Syaf.g_02501	Syam.g_01671
OG0001272	Syaf.g_02715	Syam.g_00589
OG0001273	Syaf.g_02315	Syam.g_01472
OG0001274	Syaf.g_00707	Syam.g_02285
OG0001275	Syaf.g_01917	Syam.g_01174
OG0001276	Syaf.g_01933	Syam.g_01190
OG0001277	Syaf.g_00533	Syam.g_02415
OG0001278	Syaf.g_01562	Syam.g_00862
OG0001279	Syaf.g_02385	Syam.g_01590
OG0001280	Syaf.g_01257	Syam.g_01827
OG0001281	Syaf.g_01247	Syam.g_01837
OG0001282	Syaf.g_02734	Syam.g_00574
OG0001283	Syaf.g_00524, Syaf.g_02414	Syam.g_02424
OG0001284	Syaf.g_01073	Syam.g_01960
OG0001285	Syaf.g_00568	Syam.g_02380
OG0001286	Syaf.g_00089	Syam.g_00376
OG0001287	Syaf.g_00390	Syam.g_00113
OG0001288	Syaf.g_00408	Syam.g_00102
OG0001289	Syaf.g_00935	Syam.g_02089
OG0001290	Syaf.g_00910	Syam.g_02114
OG0001291	Syaf.g_00853	Syam.g_02170
OG0001292	Syaf.g_00191	Syam.g_00276
OG0001293	Syaf.g_00217	Syam.g_00256
OG0001294	Syaf.g_02124	Syam.g_01365
OG0001295	Syaf.g_02637	Syam.g_00665
OG0001296	Syaf.g_02687	Syam.g_00617
OG0001297	Syaf.g_02683	Syam.g_00621
OG0001298	Syaf.g_02584	Syam.g_01738
OG0001299	Syaf.g_02130	Syam.g_01371
OG0001300	Syaf.g_01468	Syam.g_00800
OG0001301	Syaf.g_01454	Syam.g_00786
OG0001302	Syaf.g_02279	Syam.g_01437
OG0001303	Syaf.g_01798	Syam.g_01082
OG0001304	Syaf.g_01950	Syam.g_01204
OG0001305	Syaf.g_01448	Syam.g_00780
OG0001306	Syaf.g_01272	Syam.g_01811
OG0001307	Syaf.g_01638	Syam.g_00945
OG0001308	Syaf.g_02427	Syam.g_01623
OG0001309	Syaf.g_02678	Syam.g_00628
OG0001311	Syaf.g_01935	Syam.g_01192
OG0001312	Syaf.g_01809	Syam.g_01092
OG0001314	Syaf.g_01531, Syaf.g_01991, Syaf.g_02275	Syam.g_00540, Syam.g_01569
OG0001315	Syaf.g_00071	Syam.g_00394
OG0001316	Syaf.g_00847	Syam.g_02176
OG0001317	Syaf.g_02790	Syam.g_00505
OG0001319	Syaf.g_00232	Syam.g_00241
OG0001321	Syaf.g_01238	Syam.g_01846
OG0001322	Syaf.g_01239	Syam.g_01845
OG0001323	Syaf.g_02675	Syam.g_00631
OG0001324	Syaf.g_01467	Syam.g_00799
OG0001325	Syaf.g_01976	Syam.g_01241
OG0001326	Syaf.g_00578	Syam.g_02370
OG0001327	Syaf.g_02116	Syam.g_01359
OG0001328	Syaf.g_02094	Syam.g_01340
OG0001330	Syaf.g_01264	Syam.g_01819
OG0001331	Syaf.g_02739	Syam.g_00569
OG0001333	Syaf.g_01181	Syam.g_01889
OG0001334	Syaf.g_00060	Syam.g_00405
OG0001335	Syaf.g_00059	Syam.g_00406
OG0001336	Syaf.g_00523	Syam.g_02425
OG0001337	Syaf.g_00063	Syam.g_00402
OG0001337	Syaf.g_00040	Syam.g_00424
OG0001338	Syaf.g_00046	Syam.g_00419
OG0001338	Syaf.g_01683	Syam.g_00985
OG0001338	Syaf.g_00036	Syam.g_00428
OG0001339	Syaf.g_00907	Syam.g_02117
OG0001340	Syaf.g_00039	Syam.g_00425
OG0001341	Syaf.g_01463	Syam.g_00795
OG0001343	Syaf.g_00590	Syam.g_02361
OG0001344	Syaf.g_01294	Syam.g_01790
OG0001345	Syaf.g_01323	Syam.g_01764
OG0001346	Syaf.g_01253	Syam.g_01831
OG0001347	Syaf.g_02400	Syam.g_00081
OG0001348	Syaf.g_01396	Syam.g_00750
OG0001350	Syaf.g_02786	Syam.g_00510
OG0001351	Syaf.g_02539	Syam.g_01695
OG0001352	Syaf.g_02661	Syam.g_00644
OG0001353	Syaf.g_01388	Syam.g_00742
OG0001354	Syaf.g_01888	Syam.g_01145
OG0001356	Syaf.g_01397	Syam.g_00751
OG0001357	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827	Syam.g_00449
OG0001358	Syaf.g_02341	Syam.g_01495
OG0001359	Syaf.g_00591	Syam.g_02360
OG0001360	Syaf.g_01325	Syam.g_01762
OG0001361	Syaf.g_01320	Syam.g_01767
OG0001362	Syaf.g_02432	Syam.g_01628
OG0001363	Syaf.g_02434	Syam.g_01630
OG0001364	Syaf.g_00338	Syam.g_00158
OG0001366	Syaf.g_01007	Syam.g_02014
OG0001368	Syaf.g_00184	Syam.g_00283
OG0001370	Syaf.g_00569	Syam.g_02379
OG0001372	Syaf.g_01682	Syam.g_00450, Syam.g_00984
OG0001373	Syaf.g_00579	Syam.g_02369
OG0001374	Syaf.g_00571	Syam.g_02377
OG0001375	Syaf.g_00589	Syam.g_02362
OG0001376	Syaf.g_00626	Syam.g_02332
OG0001377	Syaf.g_00627	Syam.g_02331
OG0001378	Syaf.g_01209	Syam.g_01872
OG0001379	Syaf.g_01262	Syam.g_01821
OG0001380	Syaf.g_02247	Syam.g_01409
OG0001385	Syaf.g_00582	Syam.g_02366
OG0001386	Syaf.g_00581	Syam.g_02367
OG0001387	Syaf.g_00580	Syam.g_02368
OG0001388	Syaf.g_00577	Syam.g_02371
OG0001389	Syaf.g_00576	Syam.g_02372
OG0001390	Syaf.g_00575	Syam.g_02373
OG0001391	Syaf.g_00574	Syam.g_02374
OG0001392	Syaf.g_00573	Syam.g_02375
OG0001393	Syaf.g_00572	Syam.g_02376
OG0001394	Syaf.g_02081	Syam.g_01321
OG0001395	Syaf.g_01958	Syam.g_01225
OG0001396	Syaf.g_02399	Syam.g_00080
OG0001397	Syaf.g_02433	Syam.g_01629
OG0001398	Syaf.g_01758	Syam.g_01052
OG0001400	Syaf.g_01506	Syam.g_00836
OG0001401	Syaf.g_01383	Syam.g_00738, Syam.g_00737
OG0001402	Syaf.g_02336	Syam.g_01490
OG0001404	Syaf.g_00964	Syam.g_02061
OG0001405	Syaf.g_00057	Syam.g_00408
OG0001406	Syaf.g_00625	Syam.g_02333
OG0001407	Syaf.g_02660	Syam.g_00645
OG0001408	Syaf.g_01546	Syam.g_00848
OG0001412	Syaf.g_02401	Syam.g_00082
OG0001413	Syaf.g_02267	Syam.g_01430
OG0001416	Syaf.g_01250	Syam.g_01834
OG0001417	Syaf.g_01887	Syam.g_01144
OG0001419	Syaf.g_02659	Syam.g_00646
OG0001420	Syaf.g_02664	Syam.g_00642
OG0001421	Syaf.g_01721	Syam.g_01019
OG0001425	Syaf.g_00631	Syam.g_02329
OG0001426	Syaf.g_01542	Syam.g_01210
OG0001428	Syaf.g_00804	Syam.g_02220
OG0001432	Syaf.g_01492	Syam.g_00822
OG0001433	Syaf.g_01398	Syam.g_00752
OG0001435	Syaf.g_02107	Syam.g_01353
OG0001438	Syaf.g_00259	Syam.g_00215
OG0001439	Syaf.g_00283	Syam.g_00190
OG0001441	Syaf.g_02673	Syam.g_00633
OG0001442	Syaf.g_02066	Syam.g_01306
OG0001443	Syaf.g_00621	Syam.g_02335
OG0001444	Syaf.g_00924	Syam.g_02100
OG0001447	Syaf.g_00866	Syam.g_02152
OG0001448	Syaf.g_00612	Syam.g_02342
OG0001449	Syaf.g_00182	Syam.g_00285
OG0001452	Syaf.g_00204	Syam.g_00268
OG0001453	Syaf.g_01909	Syam.g_01166
OG0001454	Syaf.g_02263	Syam.g_01426
OG0001456	Syaf.g_00561	Syam.g_02387
OG0001457	Syaf.g_00560	Syam.g_02388
OG0001458	Syaf.g_00559	Syam.g_02389
OG0001459	Syaf.g_01643	Syam.g_00949
OG0001460	Syaf.g_01399	Syam.g_00753
OG0001461	Syaf.g_01633	Syam.g_00928
OG0001462	Syaf.g_00455	Syam.g_00041
OG0001465	Syaf.g_02000	Syam.g_01250
OG0001467	Syaf.g_02280	Syam.g_01438
OG0001468	Syaf.g_02278	Syam.g_01435
OG0001470	Syaf.g_01206	Syam.g_01874
OG0001471	Syaf.g_00276	Syam.g_00195
OG0001473	Syaf.g_02282	Syam.g_01440
OG0001474	Syaf.g_00016	Syam.g_00464
OG0001475	Syaf.g_01204	Syam.g_01876
OG0001476	Syaf.g_01302	Syam.g_01784
OG0001477	Syaf.g_01457	Syam.g_00789
OG0001479	Syaf.g_00019	Syam.g_00461
OG0001480	Syaf.g_01334	Syam.g_01755
OG0001482	Syaf.g_01897	Syam.g_01154
OG0001484	Syaf.g_00570	Syam.g_02378
OG0001487	Syaf.g_02472	Syam.g_01661
OG0001488	Syaf.g_01311	Syam.g_01774
OG0001489	Syaf.g_00078	Syam.g_00387
OG0001492	Syaf.g_01565	Syam.g_00865
OG0001493	Syaf.g_01555	Syam.g_00857
OG0001495	Syaf.g_00145	Syam.g_00318
OG0001496	Syaf.g_01459	Syam.g_00791
OG0001497	Syaf.g_01458	Syam.g_00790
OG0001498	Syaf.g_02806	Syam.g_00490
OG0001502	Syaf.g_01341	Syam.g_00705
OG0001504	Syaf.g_01642	Syam.g_00948
OG0001507	Syaf.g_01664	Syam.g_00975
OG0001508	Syaf.g_01207	Syam.g_01873
OG0001510	Syaf.g_00394	Syam.g_00109
OG0001511	Syaf.g_00894	Syam.g_02129
OG0001512	Syaf.g_02784	Syam.g_00512
OG0001513	Syaf.g_00361	Syam.g_00142
OG0001514	Syaf.g_01460	Syam.g_00792
OG0001515	Syaf.g_01472	Syam.g_00804
OG0001516	Syaf.g_02133	Syam.g_01374
OG0001517	Syaf.g_00022	Syam.g_00458
OG0001518	Syaf.g_00632	Syam.g_02328
OG0001519	Syaf.g_00619	Syam.g_02337
OG0001520	Syaf.g_02600	Syam.g_01752
OG0001527	Syaf.g_02609	Syam.g_00693
OG0001528	Syaf.g_01205	Syam.g_01875
OG0001529	Syaf.g_00448	Syam.g_00047
OG0001530	Syaf.g_00896	Syam.g_02127
OG0001531	Syaf.g_02783	Syam.g_00513
OG0001532	Syaf.g_01595	Syam.g_00897
OG0001533	Syaf.g_02543	Syam.g_01697
OG0001534	Syaf.g_01951	Syam.g_01205
OG0001535	Syaf.g_01931	Syam.g_01188
OG0001536	Syaf.g_01856	Syam.g_01119
OG0001537	Syaf.g_02086	Syam.g_01333
OG0001538	Syaf.g_02044	Syam.g_01285
OG0001539	Syaf.g_02111	Syam.g_01357
OG0001540	Syaf.g_00862	Syam.g_02161
OG0001541	Syaf.g_00795	Syam.g_02229
OG0001542	Syaf.g_00785	Syam.g_02238
OG0001543	Syaf.g_00726	Syam.g_02271
OG0001544	Syaf.g_00620	Syam.g_02336
OG0001545	Syaf.g_00534	Syam.g_02414
OG0001546	Syaf.g_02670	Syam.g_00636
OG0001547	Syaf.g_01777	Syam.g_01059
OG0001548	Syaf.g_02258	Syam.g_01420
OG0001549	Syaf.g_01326	Syam.g_01761
OG0001551	Syaf.g_01403	Syam.g_00755
OG0001554	Syaf.g_00648	Syam.g_02311
OG0001556	Syaf.g_01604	Syam.g_00903
OG0001557	Syaf.g_02080	Syam.g_01320
OG0001558	Syaf.g_00478	Syam.g_00019
OG0001559	Syaf.g_00897	Syam.g_02126
OG0001560	Syaf.g_00911	Syam.g_02113
OG0001561	Syaf.g_01937	Syam.g_01195
OG0001562	Syaf.g_01923	Syam.g_01180
OG0001563	Syaf.g_00094	Syam.g_00370
OG0001564	Syaf.g_00565	Syam.g_02383
OG0001567	Syaf.g_01776	Syam.g_01058
OG0001568	Syaf.g_01779	Syam.g_01061
OG0001574	Syaf.g_02611	Syam.g_00691
OG0001575	Syaf.g_02606	Syam.g_00696
OG0001576	Syaf.g_02545	Syam.g_01699
OG0001577	Syaf.g_01284	Syam.g_01799
OG0001578	Syaf.g_01625	Syam.g_00924
OG0001578	Syaf.g_02260	Syam.g_01423
OG0001579	Syaf.g_00047	Syam.g_00418
OG0001580	Syaf.g_00662	Syam.g_02300
OG0001582	Syaf.g_01865	Syam.g_01128
OG0001589	Syaf.g_01173	Syam.g_01897
OG0001590	Syaf.g_02316	Syam.g_01473
OG0001591	Syaf.g_02122	Syam.g_01363
OG0001592	Syaf.g_00661	Syam.g_02301
OG0001594	Syaf.g_02389	Syam.g_01593
OG0001602	Syaf.g_02001	Syam.g_01251
OG0001614	Syaf.g_00380	Syam.g_00123
OG0001615	Syaf.g_02632	Syam.g_00669
OG0001616	Syaf.g_01610	Syam.g_00909
OG0001617	Syaf.g_01465	Syam.g_00797
OG0001619	Syaf.g_01845	Syam.g_01108
OG0001620	Syaf.g_00010	Syam.g_00470
OG0001621	Syaf.g_00205	Syam.g_00267
OG0001622	Syaf.g_00525	Syam.g_02423
OG0001623	Syaf.g_00035	Syam.g_00429
OG0001624	Syaf.g_01503	Syam.g_00834
OG0001624	Syaf.g_00613	Syam.g_02341
OG0001625	Syaf.g_00211	Syam.g_00262
OG0001633	Syaf.g_02381	Syam.g_01586
OG0001634	Syaf.g_02127	Syam.g_01368
OG0001636	Syaf.g_00456	Syam.g_00040
OG0001637	Syaf.g_01162	Syam.g_01909, Syam.g_01908
OG0001638	Syaf.g_01021	Syam.g_02001
OG0001639	Syaf.g_01108	Syam.g_01924
OG0001640	Syaf.g_01408	Syam.g_00756
OG0001641	Syaf.g_01907	Syam.g_01164
OG0001643	Syaf.g_02305	Syam.g_01463
OG0001644	Syaf.g_01962	Syam.g_01229
OG0001645	Syaf.g_01780	Syam.g_01062
OG0001645	Syaf.g_02272	Syam.g_01534
OG0001646	Syaf.g_02765	Syam.g_00966
OG0001646	Syaf.g_01702	Syam.g_01002
OG0001646	Syaf.g_02246	Syam.g_01408
OG0001647	Syaf.g_00234	Syam.g_00239
OG0001652	Syaf.g_00480	Syam.g_00018
OG0001653	Syaf.g_00507	Syam.g_02438
OG0001654	Syaf.g_01110	Syam.g_01922
OG0001655	Syaf.g_02190	Syam.g_01691
OG0001655	Syaf.g_01507	Syam.g_00838
OG0001656	Syaf.g_00052	Syam.g_00413
OG0001657	Syaf.g_00822	Syam.g_02202
OG0001658	Syaf.g_00647	Syam.g_02312
OG0001659	Syaf.g_01602	Syam.g_00901
OG0001660	Syaf.g_00885	Syam.g_00480
OG0001660	Syaf.g_00885	Syam.g_02134
OG0001660	Syaf.g_00889	Syam.g_00480
OG0001660	Syaf.g_00889	Syam.g_02134
OG0001660	Syaf.g_02814	Syam.g_00480
OG0001660	Syaf.g_02814	Syam.g_02134
OG0001672	Syaf.g_00949	Syam.g_02076
OG0001673	Syaf.g_02792	Syam.g_00503
OG0001675	Syaf.g_01921	Syam.g_01178
OG0001676	Syaf.g_00053	Syam.g_00412
OG0001677	Syaf.g_00068	Syam.g_00397
OG0001678	Syaf.g_00174	Syam.g_00291
OG0001680	Syaf.g_01308	Syam.g_01777
OG0001680	Syaf.g_01016	Syam.g_02005
OG0001682	Syaf.g_02264	Syam.g_01427
OG0001682	Syaf.g_01972	Syam.g_01237
OG0001691	Syaf.g_02349	Syam.g_01497
OG0001692	Syaf.g_02408	Syam.g_01608
OG0001693	Syaf.g_01443	Syam.g_00775
OG0001694	Syaf.g_00246	Syam.g_00228
OG0001695	Syaf.g_00540	Syam.g_02408
OG0001700	Syaf.g_02162, Syaf.g_02178	Syam.g_01388
OG0001702	Syaf.g_00930	Syam.g_02094, Syam.g_02095
OG0001703	Syaf.g_02731	Syam.g_00577
OG0001712	Syaf.g_01712	Syam.g_01009
OG0001713	Syaf.g_01303	Syam.g_01783
OG0001715	Syaf.g_02249	Syam.g_01411
OG0001716	Syaf.g_01339	Syam.g_00703
OG0001717	Syaf.g_00809	Syam.g_02215
OG0001726	Syaf.g_01751	Syam.g_01046
OG0001729	Syaf.g_02780	Syam.g_00516
OG0001730	Syaf.g_02777	Syam.g_00519
OG0001732	Syaf.g_01580	Syam.g_00880
OG0001733	Syaf.g_02119	Syam.g_01219
OG0001735	Syaf.g_02140	Syam.g_01381, Syam.g_01382
OG0001736	Syaf.g_00318	Syam.g_00167
OG0001737	Syaf.g_00265	Syam.g_00209
OG0001738	Syaf.g_00298	Syam.g_00175
OG0001739	Syaf.g_00542	Syam.g_02406
OG0001740	Syaf.g_00537	Syam.g_02411
OG0001741	Syaf.g_02250	Syam.g_01412
OG0001750	Syaf.g_00923	Syam.g_02101
OG0001751	Syaf.g_02793	Syam.g_00502
OG0001751	Syaf.g_01781	Syam.g_01063
OG0001752	Syaf.g_01153	Syam.g_01914
OG0001755	Syaf.g_02679	Syam.g_00627
OG0001758	Syaf.g_01645	Syam.g_00551
OG0001759	Syaf.g_01681	Syam.g_00983
OG0001761	Syaf.g_02366	Syam.g_01505
OG0001762	Syaf.g_01914	Syam.g_01171
OG0001763	Syaf.g_01901	Syam.g_01158, Syam.g_01157
OG0001764	Syaf.g_01784	Syam.g_01068
OG0001765	Syaf.g_01644	Syam.g_00950
OG0001766	Syaf.g_00271	Syam.g_00199
OG0001769	Syaf.g_02291	Syam.g_01449
OG0001771	Syaf.g_01656	Syam.g_00958
OG0001783	Syaf.g_00385	Syam.g_00118
OG0001784	Syaf.g_00929	Syam.g_02096
OG0001786	Syaf.g_01071	Syam.g_01962
OG0001787	Syaf.g_02655	Syam.g_00650
OG0001788	Syaf.g_02652	Syam.g_00653
OG0001789	Syaf.g_01255	Syam.g_01829
OG0001790	Syaf.g_01279	Syam.g_01804
OG0001791	Syaf.g_01304	Syam.g_01782
OG0001792	Syaf.g_01572	Syam.g_00872
OG0001794	Syaf.g_01944	Syam.g_01202
OG0001796	Syaf.g_01925	Syam.g_01182
OG0001797	Syaf.g_01817	Syam.g_01100
OG0001798	Syaf.g_02333	Syam.g_01487
OG0001799	Syaf.g_02294	Syam.g_01452
OG0001801	Syaf.g_02394	Syam.g_01598
OG0001803	Syaf.g_01225	Syam.g_01856
OG0001804	Syaf.g_02805	Syam.g_00491
OG0001805	Syaf.g_00195	Syam.g_00272
OG0001806	Syaf.g_00233	Syam.g_00240
OG0001808	Syaf.g_00347	Syam.g_00154
OG0001810	Syaf.g_00849	Syam.g_02174
OG0001811	Syaf.g_00788	Syam.g_02235
OG0001812	Syaf.g_00660	Syam.g_02302
OG0001813	Syaf.g_00607	Syam.g_02345
OG0001814	Syaf.g_00516	Syam.g_02432
OG0001815	Syaf.g_00503	Syam.g_02441
OG0001816	Syaf.g_02117	Syam.g_01360
OG0001817	Syaf.g_02239	Syam.g_01405
OG0001817	Syaf.g_01533	Syam.g_01576, Syam.g_00971, Syam.g_01525, Syam.g_01526, Syam.g_00827
OG0001838	Syaf.g_00490	Syam.g_00008
OG0001839	Syaf.g_00460	Syam.g_00036
OG0001840	Syaf.g_00442	Syam.g_00053
OG0001841	Syaf.g_00435	Syam.g_00060
OG0001843	Syaf.g_00379	Syam.g_00124
OG0001844	Syaf.g_00378	Syam.g_00125
OG0001845	Syaf.g_00377	Syam.g_00126
OG0001846	Syaf.g_00873	Syam.g_02146
OG0001847	Syaf.g_00875	Syam.g_02144
OG0001848	Syaf.g_00879	Syam.g_02140
OG0001849	Syaf.g_00936	Syam.g_02088
OG0001850	Syaf.g_00947	Syam.g_02078
OG0001851	Syaf.g_00953	Syam.g_02072
OG0001852	Syaf.g_00954	Syam.g_02071
OG0001853	Syaf.g_00961	Syam.g_02064
OG0001854	Syaf.g_02788	Syam.g_00507
OG0001856	Syaf.g_01059	Syam.g_01968
OG0001857	Syaf.g_01062	Syam.g_01965
OG0001858	Syaf.g_01096	Syam.g_01935
OG0001859	Syaf.g_02743	Syam.g_00565
OG0001860	Syaf.g_02729	Syam.g_00579
OG0001861	Syaf.g_02714	Syam.g_00590
OG0001862	Syaf.g_02703	Syam.g_00601
OG0001863	Syaf.g_02698	Syam.g_00606
OG0001864	Syaf.g_02644	Syam.g_00661
OG0001865	Syaf.g_02572	Syam.g_01726
OG0001866	Syaf.g_02549	Syam.g_01703
OG0001867	Syaf.g_02368	Syam.g_01507
OG0001868	Syaf.g_01251	Syam.g_01833
OG0001869	Syaf.g_01283	Syam.g_01800
OG0001870	Syaf.g_01291	Syam.g_01792
OG0001871	Syaf.g_01297	Syam.g_01787
OG0001872	Syaf.g_01566	Syam.g_00866
OG0001873	Syaf.g_01609	Syam.g_00908
OG0001874	Syaf.g_01612	Syam.g_00911
OG0001875	Syaf.g_01646	Syam.g_00550
OG0001876	Syaf.g_01647	Syam.g_00549
