Orthogroup	Syaf	Syah
OG0001115	Syaf.g_01889	Syah.g_01642
OG0001116	Syaf.g_01891	Syah.g_01644
OG0001117	Syaf.g_01892	Syah.g_01645
OG0001118	Syaf.g_01893	Syah.g_01646
OG0001119	Syaf.g_01895	Syah.g_01648
OG0001120	Syaf.g_01899	Syah.g_01652
OG0001122	Syaf.g_01927	Syah.g_01679
OG0001123	Syaf.g_01934	Syah.g_01686
OG0001124	Syaf.g_01936	Syah.g_01688
OG0001125	Syaf.g_01938	Syah.g_01690
OG0001126	Syaf.g_01409	Syah.g_02058
OG0001127	Syaf.g_01410	Syah.g_02057
OG0001128	Syaf.g_01413	Syah.g_02040
OG0001129	Syaf.g_01415	Syah.g_02038
OG0001130	Syaf.g_01416	Syah.g_02037
OG0001131	Syaf.g_02090	Syah.g_01819
OG0001132	Syaf.g_01722	Syah.g_01850
OG0001133	Syaf.g_02334	Syah.g_01957
OG0001134	Syaf.g_01616	Syah.g_01437
OG0001135	Syaf.g_01618	Syah.g_01439
OG0001136	Syaf.g_01286	Syah.g_02160
OG0001137	Syaf.g_01306	Syah.g_02141
OG0001138	Syaf.g_01596	Syah.g_01421
OG0001139	Syaf.g_01594	Syah.g_01419
OG0001140	Syaf.g_01593	Syah.g_01418
OG0001141	Syaf.g_01592	Syah.g_01417
OG0001142	Syaf.g_01591	Syah.g_01416
OG0001143	Syaf.g_01583	Syah.g_01408
OG0001144	Syaf.g_01573	Syah.g_01399
OG0001145	Syaf.g_01267	Syah.g_02188
OG0001146	Syaf.g_01248	Syah.g_02206
OG0001147	Syaf.g_02489	Syah.g_01234
OG0001148	Syaf.g_02735	Syah.g_00984
OG0001149	Syaf.g_02736	Syah.g_00983
OG0001150	Syaf.g_02737	Syah.g_00982
OG0001151	Syaf.g_02750	Syah.g_00970
OG0001152	Syaf.g_02751	Syah.g_00969
OG0001153	Syaf.g_02463	Syah.g_01253
OG0001154	Syaf.g_02464	Syah.g_01252
OG0001155	Syaf.g_01107	Syah.g_02313
OG0001156	Syaf.g_01104	Syah.g_02316
OG0001157	Syaf.g_01103	Syah.g_02317
OG0001158	Syaf.g_01102	Syah.g_02318
OG0001159	Syaf.g_01101	Syah.g_02319
OG0001161	Syaf.g_00617	Syah.g_00475
OG0001162	Syaf.g_02015	Syah.g_01745
OG0001163	Syaf.g_01050	Syah.g_02370
OG0001164	Syaf.g_01044	Syah.g_02376
OG0001165	Syaf.g_01039	Syah.g_02381
OG0001166	Syaf.g_01010	Syah.g_02410
OG0001167	Syaf.g_01182	Syah.g_02259
OG0001168	Syaf.g_01180	Syah.g_02261
OG0001169	Syaf.g_01178	Syah.g_02263
OG0001170	Syaf.g_01176	Syah.g_02265
OG0001171	Syaf.g_01166	Syah.g_02276
OG0001172	Syaf.g_00173	Syah.g_00692
OG0001173	Syaf.g_00172	Syah.g_00693
OG0001174	Syaf.g_00164	Syah.g_00701
OG0001175	Syaf.g_00163	Syah.g_00702
OG0001176	Syaf.g_00142	Syah.g_00738
OG0001177	Syaf.g_00144	Syah.g_00736
OG0001178	Syaf.g_01028	Syah.g_02390
OG0001179	Syaf.g_00112	Syah.g_00767
OG0001180	Syaf.g_00087	Syah.g_00792
OG0001181	Syaf.g_00083	Syah.g_00796
OG0001182	Syaf.g_00074	Syah.g_00805
OG0001184	Syaf.g_00360	Syah.g_00192
OG0001185	Syaf.g_00382	Syah.g_00244
OG0001186	Syaf.g_00418	Syah.g_00294
OG0001187	Syaf.g_00422	Syah.g_00289
OG0001188	Syaf.g_00425	Syah.g_00299
OG0001189	Syaf.g_00441	Syah.g_00316
OG0001190	Syaf.g_00646	Syah.g_00512
OG0001191	Syaf.g_00635	Syah.g_00491
OG0001192	Syaf.g_00630	Syah.g_00485
OG0001193	Syaf.g_00596	Syah.g_00456
OG0001194	Syaf.g_00594	Syah.g_00454
OG0001195	Syaf.g_00593	Syah.g_00453
OG0001196	Syaf.g_00519	Syah.g_00390
OG0001197	Syaf.g_00517	Syah.g_00388
OG0001198	Syaf.g_00501	Syah.g_00376
OG0001199	Syaf.g_00957	Syah.g_02488
OG0001200	Syaf.g_00955	Syah.g_02490
OG0001201	Syaf.g_00902	Syah.g_02538
OG0001202	Syaf.g_00764	Syah.g_00594
OG0001203	Syaf.g_02785	Syah.g_00909
OG0001204	Syaf.g_00185	Syah.g_00676
OG0001205	Syaf.g_01229	Syah.g_02222
OG0001206	Syaf.g_02530	Syah.g_01208
OG0001207	Syaf.g_02732	Syah.g_00987
OG0001208	Syaf.g_02719	Syah.g_00999
OG0001209	Syaf.g_02651	Syah.g_01067
OG0001210	Syaf.g_02642	Syah.g_01074
OG0001211	Syaf.g_02623	Syah.g_01092
OG0001212	Syaf.g_02563	Syah.g_01150
OG0001213	Syaf.g_02324	Syah.g_01946
OG0001214	Syaf.g_02308	Syah.g_01933
OG0001215	Syaf.g_01477	Syah.g_01996
OG0001216	Syaf.g_01980	Syah.g_01727
OG0001217	Syaf.g_02237	Syah.g_01869
OG0001218	Syaf.g_02473	Syah.g_01244
OG0001219	Syaf.g_01796	Syah.g_01578
OG0001220	Syaf.g_01335	Syah.g_02113
OG0001221	Syaf.g_02087	Syah.g_01816
OG0001223	Syaf.g_01902	Syah.g_01654
OG0001224	Syaf.g_01438	Syah.g_02034
OG0001225	Syaf.g_01440	Syah.g_02032
OG0001226	Syaf.g_02262	Syah.g_01887
OG0001227	Syaf.g_00614	Syah.g_00472
OG0001228	Syaf.g_01223	Syah.g_02228
OG0001229	Syaf.g_01464	Syah.g_02009
OG0001230	Syaf.g_02404	Syah.g_01302
OG0001231	Syaf.g_00481	Syah.g_00356
OG0001232	Syaf.g_01000	Syah.g_02422
OG0001234	Syaf.g_00159	Syah.g_00706
OG0001236	Syaf.g_00357	Syah.g_00189
OG0001237	Syaf.g_00362	Syah.g_00201
OG0001238	Syaf.g_00634	Syah.g_00490
OG0001240	Syaf.g_00919	Syah.g_02523
OG0001241	Syaf.g_00909	Syah.g_02532
OG0001242	Syaf.g_00874	Syah.g_00011
OG0001243	Syaf.g_00867	Syah.g_00017
OG0001244	Syaf.g_00836	Syah.g_00049
OG0001246	Syaf.g_02693	Syah.g_01025
OG0001247	Syaf.g_02004	Syah.g_01741
OG0001248	Syaf.g_02012	Syah.g_01744
OG0001250	Syaf.g_01377	Syah.g_02090
OG0001251	Syaf.g_00588	Syah.g_00448
OG0001252	Syaf.g_01412	Syah.g_02041
OG0001254	Syaf.g_01617	Syah.g_01438
OG0001255	Syaf.g_01070	Syah.g_00919
OG0001256	Syaf.g_01051	Syah.g_02369
OG0001258	Syaf.g_01041	Syah.g_02379
OG0001259	Syaf.g_01177	Syah.g_02264
OG0001260	Syaf.g_01155	Syah.g_02286
OG0001262	Syaf.g_00439	Syah.g_00314
OG0001263	Syaf.g_00864	Syah.g_00020
OG0001265	Syaf.g_00876	Syah.g_00009
OG0001266	Syaf.g_00760	Syah.g_00590
OG0001267	Syaf.g_00244	Syah.g_00624
OG0001268	Syaf.g_00017	Syah.g_00864
OG0001269	Syaf.g_01653	Syah.g_00916
OG0001270	Syaf.g_01210	Syah.g_02238
OG0001271	Syaf.g_02501	Syah.g_01218
OG0001272	Syaf.g_02715	Syah.g_01003
OG0001273	Syaf.g_02315	Syah.g_01940
OG0001274	Syaf.g_00707	Syah.g_00537
OG0001275	Syaf.g_01917	Syah.g_01669
OG0001276	Syaf.g_01933	Syah.g_01685
OG0001277	Syaf.g_00533	Syah.g_00404
OG0001278	Syaf.g_01562	Syah.g_01390
OG0001279	Syaf.g_02385	Syah.g_01323
OG0001280	Syaf.g_01257	Syah.g_02197
OG0001281	Syaf.g_01247	Syah.g_02207
OG0001282	Syaf.g_02734	Syah.g_00985
OG0001283	Syaf.g_00524	Syah.g_00395
OG0001284	Syaf.g_01073	Syah.g_02348
OG0001286	Syaf.g_00089	Syah.g_00790
OG0001287	Syaf.g_00390	Syah.g_00252
OG0001288	Syaf.g_00408	Syah.g_00266
OG0001289	Syaf.g_00935	Syah.g_02508
OG0001291	Syaf.g_00853	Syah.g_00032
OG0001292	Syaf.g_00191	Syah.g_00671
OG0001293	Syaf.g_00217	Syah.g_00650
OG0001294	Syaf.g_02124	Syah.g_01507
OG0001295	Syaf.g_02637	Syah.g_01076
OG0001296	Syaf.g_02687	Syah.g_01030
OG0001297	Syaf.g_02683	Syah.g_01034
OG0001298	Syaf.g_02584	Syah.g_01128
OG0001299	Syaf.g_02130	Syah.g_01501
OG0001300	Syaf.g_01468	Syah.g_02005
OG0001301	Syaf.g_01454	Syah.g_02018
OG0001302	Syaf.g_02279	Syah.g_01901
OG0001303	Syaf.g_01798	Syah.g_01580
OG0001304	Syaf.g_01950	Syah.g_01698
OG0001305	Syaf.g_01448	Syah.g_02024
OG0001306	Syaf.g_01272	Syah.g_02179
OG0001307	Syaf.g_01638	Syah.g_00724
OG0001309	Syaf.g_02678	Syah.g_01040
OG0001310	Syaf.g_01018	Syah.g_02402
OG0001311	Syaf.g_01935	Syah.g_01687
OG0001312	Syaf.g_01809	Syah.g_01590
OG0001313	Syaf.g_02517, Syaf.g_02523	Syah.g_00564
OG0001315	Syaf.g_00071	Syah.g_00808
OG0001316	Syaf.g_00847	Syah.g_00039
OG0001317	Syaf.g_02790	Syah.g_00905
OG0001318	Syaf.g_00209	Syah.g_00658
OG0001319	Syaf.g_00232	Syah.g_00635
OG0001321	Syaf.g_01238	Syah.g_02216
OG0001322	Syaf.g_01239	Syah.g_02215
OG0001323	Syaf.g_02675	Syah.g_01043
OG0001324	Syaf.g_01467	Syah.g_02006
OG0001325	Syaf.g_01976	Syah.g_01723
OG0001326	Syaf.g_00578	Syah.g_00443
OG0001327	Syaf.g_02116	Syah.g_01519
OG0001328	Syaf.g_02094	Syah.g_01822
OG0001329	Syaf.g_02285	Syah.g_01906
OG0001330	Syaf.g_01264	Syah.g_02190
OG0001333	Syaf.g_01181	Syah.g_02260
OG0001334	Syaf.g_00060	Syah.g_00818
OG0001335	Syaf.g_00059	Syah.g_00819
OG0001336	Syaf.g_00523	Syah.g_00394
OG0001337	Syaf.g_00063	Syah.g_00815
OG0001337	Syaf.g_00040	Syah.g_00837
OG0001338	Syaf.g_00046	Syah.g_00829
OG0001338	Syaf.g_01683	Syah.g_00856
OG0001338	Syaf.g_00036	Syah.g_00841
OG0001340	Syaf.g_00039	Syah.g_00838
OG0001341	Syaf.g_01463	Syah.g_02011
OG0001343	Syaf.g_00590	Syah.g_00450
OG0001344	Syaf.g_01294	Syah.g_02153
OG0001345	Syaf.g_01323	Syah.g_02124
OG0001346	Syaf.g_01253	Syah.g_02200
OG0001347	Syaf.g_02483	Syah.g_00284
OG0001348	Syaf.g_01396	Syah.g_02073
OG0001349	Syaf.g_00995	Syah.g_02427
OG0001352	Syaf.g_02661	Syah.g_01058
OG0001353	Syaf.g_01388	Syah.g_02079
OG0001354	Syaf.g_01888	Syah.g_01641
OG0001357	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827	Syah.g_00935
OG0001358	Syaf.g_02341	Syah.g_01963
OG0001359	Syaf.g_00591	Syah.g_00451
OG0001360	Syaf.g_01325	Syah.g_02122
OG0001361	Syaf.g_01320	Syah.g_02127
OG0001362	Syaf.g_02432	Syah.g_01275
OG0001363	Syaf.g_02434	Syah.g_01273
OG0001364	Syaf.g_00338	Syah.g_00174
OG0001366	Syaf.g_01007	Syah.g_02413
OG0001368	Syaf.g_00184	Syah.g_00677
OG0001370	Syaf.g_00569	Syah.g_00429
OG0001372	Syaf.g_01682	Syah.g_01055
OG0001373	Syaf.g_00579	Syah.g_00444
OG0001374	Syaf.g_00571	Syah.g_00436
OG0001375	Syaf.g_00589	Syah.g_00449
OG0001376	Syaf.g_00626	Syah.g_00483
OG0001377	Syaf.g_00627	Syah.g_00484
OG0001378	Syaf.g_01209	Syah.g_02239
OG0001379	Syaf.g_01262	Syah.g_02192
OG0001385	Syaf.g_00582	Syah.g_00447
OG0001386	Syaf.g_00581	Syah.g_00446
OG0001387	Syaf.g_00580	Syah.g_00445
OG0001388	Syaf.g_00577	Syah.g_00442
OG0001389	Syaf.g_00576	Syah.g_00441
OG0001390	Syaf.g_00575	Syah.g_00440
OG0001391	Syaf.g_00574	Syah.g_00439
OG0001392	Syaf.g_00573	Syah.g_00438
OG0001393	Syaf.g_00572	Syah.g_00437
OG0001394	Syaf.g_02081	Syah.g_01810
OG0001395	Syaf.g_01958	Syah.g_01705
OG0001396	Syaf.g_02399	Syah.g_00149
OG0001397	Syaf.g_02433	Syah.g_01274
OG0001398	Syaf.g_01758	Syah.g_01563
OG0001400	Syaf.g_00839, Syaf.g_01506	Syah.g_00045
OG0001401	Syaf.g_01383	Syah.g_02084
OG0001402	Syaf.g_02336	Syah.g_01958
OG0001404	Syaf.g_00964	Syah.g_02482
OG0001405	Syaf.g_00057	Syah.g_00821
OG0001406	Syaf.g_00625	Syah.g_00482
OG0001407	Syaf.g_02660	Syah.g_01059
OG0001408	Syaf.g_01546	Syah.g_01378
OG0001410	Syaf.g_01639	Syah.g_00725
OG0001412	Syaf.g_02401	Syah.g_00151
OG0001413	Syaf.g_02267	Syah.g_01894
OG0001416	Syaf.g_01250	Syah.g_02204
OG0001417	Syaf.g_01887	Syah.g_01640
OG0001419	Syaf.g_02659	Syah.g_01060
OG0001420	Syaf.g_02664	Syah.g_01053
OG0001421	Syaf.g_01721	Syah.g_01851
OG0001425	Syaf.g_00631	Syah.g_00486
OG0001426	Syaf.g_01542	Syah.g_02449
OG0001428	Syaf.g_00804	Syah.g_00081
OG0001432	Syaf.g_01492	Syah.g_01348
OG0001433	Syaf.g_01398	Syah.g_01513
OG0001435	Syaf.g_02107	Syah.g_01525
OG0001436	Syaf.g_00331	Syah.g_00168
OG0001436	Syaf.g_00332	Syah.g_00169
OG0001438	Syaf.g_00259	Syah.g_00102
OG0001439	Syaf.g_00283	Syah.g_00128
OG0001442	Syaf.g_02066	Syah.g_01795
OG0001443	Syaf.g_00621	Syah.g_00478
OG0001444	Syaf.g_00924	Syah.g_02519
OG0001447	Syaf.g_00866	Syah.g_00018
OG0001448	Syaf.g_00612	Syah.g_01540
OG0001449	Syaf.g_00182	Syah.g_00679
OG0001452	Syaf.g_00204	Syah.g_00663
OG0001454	Syaf.g_02263	Syah.g_01888
OG0001456	Syaf.g_00561	Syah.g_00434
OG0001457	Syaf.g_00560	Syah.g_00433
OG0001458	Syaf.g_00559	Syah.g_00432
OG0001459	Syaf.g_01643	Syah.g_01456
OG0001460	Syaf.g_01399	Syah.g_01512
OG0001461	Syaf.g_01633	Syah.g_00711
OG0001462	Syaf.g_00455	Syah.g_00335
OG0001465	Syaf.g_02000	Syah.g_01737
OG0001468	Syaf.g_02278	Syah.g_01899
OG0001470	Syaf.g_01206	Syah.g_02242
OG0001471	Syaf.g_00276	Syah.g_00123
OG0001473	Syaf.g_02282	Syah.g_01903
OG0001474	Syaf.g_00016	Syah.g_00865
OG0001475	Syaf.g_01204	Syah.g_02244
OG0001476	Syaf.g_01302	Syah.g_02145
OG0001477	Syaf.g_01457	Syah.g_02015
OG0001478	Syaf.g_02508	Syah.g_01211
OG0001479	Syaf.g_00019	Syah.g_00862
OG0001480	Syaf.g_01334	Syah.g_02114
OG0001482	Syaf.g_01897	Syah.g_01650
OG0001484	Syaf.g_00570	Syah.g_00435
OG0001487	Syaf.g_02472	Syah.g_01245
OG0001488	Syaf.g_01311	Syah.g_02136
OG0001489	Syaf.g_00078	Syah.g_00801
OG0001492	Syaf.g_01565	Syah.g_01393
OG0001493	Syaf.g_01555	Syah.g_01385
OG0001494	Syaf.g_00984	Syah.g_02438
OG0001495	Syaf.g_00145	Syah.g_00735
OG0001496	Syaf.g_01459	Syah.g_02013
OG0001497	Syaf.g_01458	Syah.g_02014
OG0001498	Syaf.g_02806	Syah.g_00889
OG0001502	Syaf.g_01341	Syah.g_02109
OG0001504	Syaf.g_01642	Syah.g_01455
OG0001507	Syaf.g_01664	Syah.g_02464
OG0001508	Syaf.g_01207	Syah.g_02241
OG0001510	Syaf.g_00394	Syah.g_00256
OG0001511	Syaf.g_00894	Syah.g_02546
OG0001512	Syaf.g_02784	Syah.g_00910
OG0001513	Syaf.g_00361	Syah.g_00200
OG0001514	Syaf.g_01460	Syah.g_02012
OG0001515	Syaf.g_01472	Syah.g_02001
OG0001516	Syaf.g_02133	Syah.g_01498
OG0001517	Syaf.g_00022	Syah.g_00859
OG0001518	Syaf.g_00632	Syah.g_00488
OG0001519	Syaf.g_00619	Syah.g_00476
OG0001520	Syaf.g_02600	Syah.g_01115
OG0001522	Syaf.g_01387	Syah.g_02080
OG0001527	Syaf.g_02609	Syah.g_01107
OG0001528	Syaf.g_01205	Syah.g_02243
OG0001529	Syaf.g_00448	Syah.g_00328
OG0001530	Syaf.g_00896	Syah.g_02544
OG0001531	Syaf.g_02783	Syah.g_00911
OG0001532	Syaf.g_01595	Syah.g_01420
OG0001533	Syaf.g_02543	Syah.g_01174
OG0001534	Syaf.g_01951	Syah.g_01699
OG0001535	Syaf.g_01931	Syah.g_01683
OG0001536	Syaf.g_01856	Syah.g_01617
OG0001537	Syaf.g_02086	Syah.g_01815
OG0001538	Syaf.g_02044	Syah.g_01774
OG0001539	Syaf.g_02111	Syah.g_01521
OG0001540	Syaf.g_00862	Syah.g_00022
OG0001541	Syaf.g_00795	Syah.g_00621
OG0001542	Syaf.g_00785	Syah.g_00612
OG0001543	Syaf.g_00726	Syah.g_00568
OG0001544	Syaf.g_00620	Syah.g_00477
OG0001545	Syaf.g_00534	Syah.g_00405
OG0001546	Syaf.g_02670	Syah.g_01047
OG0001547	Syaf.g_01777	Syah.g_01565
OG0001548	Syaf.g_02258	Syah.g_01882
OG0001549	Syaf.g_01326	Syah.g_02121
OG0001551	Syaf.g_01403	Syah.g_02068
OG0001557	Syaf.g_02080	Syah.g_01809
OG0001558	Syaf.g_00478	Syah.g_00562
OG0001559	Syaf.g_00897	Syah.g_02543
OG0001560	Syaf.g_00911	Syah.g_02531
OG0001561	Syaf.g_01937	Syah.g_01689
OG0001562	Syaf.g_01923	Syah.g_01675
OG0001563	Syaf.g_00094	Syah.g_00784
OG0001567	Syaf.g_01776	Syah.g_01564
OG0001568	Syaf.g_01779	Syah.g_01567
OG0001570	Syaf.g_00978	Syah.g_01553
OG0001574	Syaf.g_02611	Syah.g_01105
OG0001575	Syaf.g_02606	Syah.g_01110
OG0001576	Syaf.g_02545	Syah.g_01172
OG0001577	Syaf.g_01284	Syah.g_02162
OG0001578	Syaf.g_01625	Syah.g_01445
OG0001578	Syaf.g_02260	Syah.g_01885
OG0001579	Syaf.g_00047	Syah.g_00828
OG0001580	Syaf.g_00662	Syah.g_00523, Syah.g_00522
OG0001582	Syaf.g_01865	Syah.g_02442
OG0001586	Syaf.g_00988	Syah.g_02434
OG0001588	Syaf.g_00343	Syah.g_00177
OG0001589	Syaf.g_01173	Syah.g_02269
OG0001590	Syaf.g_02316	Syah.g_01941
OG0001591	Syaf.g_02122	Syah.g_01509
OG0001592	Syaf.g_00661	Syah.g_00521
OG0001593	Syaf.g_01135, Syaf.g_02403, Syaf.g_01137, Syaf.g_01766, Syaf.g_01527	Syah.g_01329
OG0001594	Syaf.g_02389	Syah.g_01319
OG0001602	Syaf.g_02001	Syah.g_01738
OG0001614	Syaf.g_00380	Syah.g_00242
OG0001615	Syaf.g_01364	Syah.g_02103
OG0001615	Syaf.g_02632	Syah.g_01081
OG0001616	Syaf.g_01610	Syah.g_01430
OG0001617	Syaf.g_01465	Syah.g_02008
OG0001618	Syaf.g_01969	Syah.g_01717
OG0001619	Syaf.g_01845	Syah.g_01607
OG0001620	Syaf.g_00010	Syah.g_00871
OG0001621	Syaf.g_00205	Syah.g_00662
OG0001622	Syaf.g_00525	Syah.g_00396
OG0001623	Syaf.g_00035	Syah.g_00842
OG0001624	Syaf.g_00613	Syah.g_00471
OG0001625	Syaf.g_00211	Syah.g_00656
OG0001633	Syaf.g_01528, Syaf.g_02381	Syah.g_01551
OG0001634	Syaf.g_02127	Syah.g_01504
OG0001635	Syaf.g_00412	Syah.g_00270
OG0001636	Syaf.g_00456	Syah.g_00336
OG0001637	Syaf.g_01162	Syah.g_02280
OG0001638	Syaf.g_01021	Syah.g_02399
OG0001639	Syaf.g_01108	Syah.g_02312
OG0001640	Syaf.g_01408	Syah.g_02060
OG0001641	Syaf.g_01907	Syah.g_01660
OG0001643	Syaf.g_02305	Syah.g_01930
OG0001644	Syaf.g_01962	Syah.g_01709
OG0001645	Syaf.g_01780	Syah.g_01568
OG0001645	Syaf.g_02272	Syah.g_02049
OG0001652	Syaf.g_00480	Syah.g_00560
OG0001653	Syaf.g_00921	Syah.g_02522
OG0001654	Syaf.g_01110	Syah.g_02310
OG0001655	Syaf.g_02190	Syah.g_02446
OG0001656	Syaf.g_00052	Syah.g_00827
OG0001657	Syaf.g_00822	Syah.g_00063
OG0001658	Syaf.g_00647	Syah.g_00513
OG0001659	Syaf.g_01602	Syah.g_01424
OG0001671	Syaf.g_00721	Syah.g_00550
OG0001672	Syaf.g_00949	Syah.g_02497, Syah.g_02496
OG0001673	Syaf.g_02792	Syah.g_00903
OG0001675	Syaf.g_01921	Syah.g_01673
OG0001676	Syaf.g_00053	Syah.g_00826
OG0001677	Syaf.g_00068	Syah.g_00811
OG0001678	Syaf.g_00174	Syah.g_00691
OG0001679	Syaf.g_02602, Syaf.g_02601	Syah.g_01114
OG0001680	Syaf.g_01308	Syah.g_02139
OG0001680	Syaf.g_01016	Syah.g_02404
OG0001682	Syaf.g_02264	Syah.g_02306
OG0001682	Syaf.g_01972	Syah.g_01719
OG0001691	Syaf.g_02349	Syah.g_01965
OG0001692	Syaf.g_02408	Syah.g_01297
OG0001693	Syaf.g_01443	Syah.g_02029
OG0001694	Syaf.g_00246	Syah.g_00622
OG0001695	Syaf.g_00540	Syah.g_00409
OG0001702	Syaf.g_00930	Syah.g_02513
OG0001703	Syaf.g_02731	Syah.g_00988
OG0001712	Syaf.g_01712	Syah.g_01847
OG0001713	Syaf.g_01303	Syah.g_02144
OG0001714	Syaf.g_00981	Syah.g_02441
OG0001715	Syaf.g_02249	Syah.g_01877
OG0001716	Syaf.g_01339	Syah.g_02110
OG0001717	Syaf.g_00809	Syah.g_00076
OG0001729	Syaf.g_02780	Syah.g_00914
OG0001730	Syaf.g_02777	Syah.g_00921
OG0001731	Syaf.g_01089	Syah.g_02332
OG0001733	Syaf.g_02119	Syah.g_01514
OG0001735	Syaf.g_00506, Syaf.g_02140	Syah.g_01491
OG0001736	Syaf.g_00318	Syah.g_00154
OG0001737	Syaf.g_00265	Syah.g_00108
OG0001738	Syaf.g_00298	Syah.g_00142
OG0001739	Syaf.g_00542	Syah.g_00411
OG0001740	Syaf.g_00537	Syah.g_00407
OG0001741	Syaf.g_02250	Syah.g_01867
OG0001747	Syaf.g_00841	Syah.g_00044
OG0001748	Syaf.g_00719	Syah.g_00549
OG0001749	Syaf.g_00322	Syah.g_00159
OG0001750	Syaf.g_00923	Syah.g_02520
OG0001751	Syaf.g_02793, Syaf.g_01781	Syah.g_00902
OG0001752	Syaf.g_01153	Syah.g_02289
OG0001754	Syaf.g_01160	Syah.g_02282
OG0001755	Syaf.g_02679	Syah.g_01039
OG0001756	Syaf.g_00622	Syah.g_00479
OG0001758	Syaf.g_01645	Syah.g_01464
OG0001761	Syaf.g_02366	Syah.g_01971
OG0001762	Syaf.g_01914	Syah.g_01666
OG0001763	Syaf.g_01901	Syah.g_01653
OG0001764	Syaf.g_01784	Syah.g_01571
OG0001766	Syaf.g_00271	Syah.g_00119
OG0001767	Syaf.g_00330	Syah.g_00167
OG0001768	Syaf.g_00778	Syah.g_00606
OG0001769	Syaf.g_02291	Syah.g_01915
OG0001770	Syaf.g_01631	Syah.g_01448
OG0001771	Syaf.g_01656	Syah.g_02078
OG0001783	Syaf.g_00385	Syah.g_00247
OG0001784	Syaf.g_00929	Syah.g_02515
OG0001785	Syaf.g_01161	Syah.g_02281
OG0001786	Syaf.g_01071	Syah.g_02350
OG0001787	Syaf.g_02655	Syah.g_01063
OG0001788	Syaf.g_02652	Syah.g_01066
OG0001789	Syaf.g_01255	Syah.g_02198
OG0001790	Syaf.g_01279	Syah.g_02171
OG0001791	Syaf.g_01304	Syah.g_02143
OG0001792	Syaf.g_01572	Syah.g_01398
OG0001794	Syaf.g_01944	Syah.g_01696
OG0001796	Syaf.g_01925	Syah.g_01677
OG0001797	Syaf.g_01817	Syah.g_01598
OG0001798	Syaf.g_02333	Syah.g_01956
OG0001799	Syaf.g_02294	Syah.g_01919
OG0001800	Syaf.g_02386	Syah.g_01322
OG0001801	Syaf.g_02394	Syah.g_01314
OG0001803	Syaf.g_01225	Syah.g_02226
OG0001804	Syaf.g_02805	Syah.g_00890
OG0001805	Syaf.g_00195	Syah.g_00667
OG0001806	Syaf.g_00233	Syah.g_00634
OG0001807	Syaf.g_00334	Syah.g_00170
OG0001808	Syaf.g_00347	Syah.g_00180
OG0001809	Syaf.g_00967	Syah.g_00035
OG0001810	Syaf.g_00849	Syah.g_00037
OG0001811	Syaf.g_00788	Syah.g_00615
OG0001812	Syaf.g_00660	Syah.g_00520
OG0001813	Syaf.g_00607	Syah.g_00467
OG0001814	Syaf.g_00516	Syah.g_00387
OG0001815	Syaf.g_00503	Syah.g_00378
OG0001816	Syaf.g_02117	Syah.g_01518
OG0001817	Syaf.g_02239, Syaf.g_01533	Syah.g_00428
OG0001837	Syaf.g_00720	Syah.g_00555
OG0001838	Syaf.g_00490	Syah.g_00365
OG0001839	Syaf.g_00460	Syah.g_00339
OG0001840	Syaf.g_00442	Syah.g_00317
OG0001841	Syaf.g_00435	Syah.g_00309
OG0001842	Syaf.g_01115	Syah.g_02303
OG0001843	Syaf.g_00379	Syah.g_00241
OG0001844	Syaf.g_00378	Syah.g_00240
OG0001845	Syaf.g_00377	Syah.g_00239
OG0001847	Syaf.g_00875	Syah.g_00010
OG0001848	Syaf.g_00879	Syah.g_00006
OG0001849	Syaf.g_00936	Syah.g_02507
OG0001850	Syaf.g_00947	Syah.g_02498
OG0001851	Syaf.g_00953	Syah.g_02492
OG0001852	Syaf.g_00954	Syah.g_02491
OG0001853	Syaf.g_00961	Syah.g_02485
OG0001854	Syaf.g_02788	Syah.g_00907
OG0001856	Syaf.g_01059	Syah.g_02361
OG0001857	Syaf.g_01062	Syah.g_02358
OG0001858	Syaf.g_01096	Syah.g_02326
OG0001859	Syaf.g_02743	Syah.g_00977
OG0001860	Syaf.g_02729	Syah.g_00990
OG0001861	Syaf.g_02714	Syah.g_01004
OG0001862	Syaf.g_02703	Syah.g_01015
OG0001863	Syaf.g_02698	Syah.g_01020
OG0001864	Syaf.g_02644	Syah.g_01072
OG0001865	Syaf.g_02572	Syah.g_01140
OG0001866	Syaf.g_02549	Syah.g_01164
OG0001867	Syaf.g_02368	Syah.g_01973
OG0001868	Syaf.g_01251	Syah.g_02203
OG0001869	Syaf.g_01283	Syah.g_02163
OG0001870	Syaf.g_01291	Syah.g_02155
OG0001871	Syaf.g_01297	Syah.g_02149
OG0001872	Syaf.g_01566	Syah.g_01394
OG0001873	Syaf.g_01609	Syah.g_01429
OG0001874	Syaf.g_01612	Syah.g_01432
OG0001875	Syaf.g_01646	Syah.g_01465
OG0001876	Syaf.g_01647	Syah.g_01466
OG0001877	Syaf.g_01471	Syah.g_02002
OG0001878	Syaf.g_01918	Syah.g_01670
OG0001879	Syaf.g_01912	Syah.g_01664
OG0001880	Syaf.g_01866	Syah.g_01626
OG0001881	Syaf.g_01864	Syah.g_01625
OG0001882	Syaf.g_01840	Syah.g_01601
OG0001883	Syaf.g_01816	Syah.g_01597
OG0001884	Syaf.g_01807	Syah.g_01588
