Orthogroup	Syaf	Prag
OG0001127	Syaf.g_01410	Prag.g_01026
OG0001128	Syaf.g_01413	Prag.g_01028
OG0001129	Syaf.g_01415	Prag.g_01029
OG0001130	Syaf.g_01416	Prag.g_01030
OG0001131	Syaf.g_02090	Prag.g_01066
OG0001132	Syaf.g_01722	Prag.g_01076
OG0001133	Syaf.g_02334	Prag.g_01106
OG0001134	Syaf.g_01616	Prag.g_01120
OG0001135	Syaf.g_01618	Prag.g_01123
OG0001136	Syaf.g_01286	Prag.g_01150
OG0001137	Syaf.g_01306	Prag.g_01161
OG0001138	Syaf.g_01596	Prag.g_01179
OG0001139	Syaf.g_01594	Prag.g_01180
OG0001140	Syaf.g_01593	Prag.g_01181
OG0001141	Syaf.g_01592	Prag.g_01182
OG0001142	Syaf.g_01591	Prag.g_01183
OG0001143	Syaf.g_01583	Prag.g_01190
OG0001144	Syaf.g_01573	Prag.g_01195
OG0001145	Syaf.g_01267	Prag.g_01345
OG0001146	Syaf.g_01248	Prag.g_01359
OG0001147	Syaf.g_02489	Prag.g_01375
OG0001148	Syaf.g_02735	Prag.g_01391
OG0001149	Syaf.g_02736	Prag.g_01392
OG0001150	Syaf.g_02737	Prag.g_01393
OG0001151	Syaf.g_02750	Prag.g_01404
OG0001152	Syaf.g_02751	Prag.g_01405
OG0001153	Syaf.g_02463	Prag.g_01521
OG0001154	Syaf.g_02464	Prag.g_01523
OG0001155	Syaf.g_01107	Prag.g_01535
OG0001156	Syaf.g_01104	Prag.g_01538
OG0001157	Syaf.g_01103	Prag.g_01539
OG0001158	Syaf.g_01102	Prag.g_01540
OG0001159	Syaf.g_01101	Prag.g_01541
OG0001160	Syaf.g_01058	Prag.g_01565
OG0001161	Syaf.g_00617	Prag.g_01576
OG0001162	Syaf.g_02015	Prag.g_01587
OG0001163	Syaf.g_01050	Prag.g_01661
OG0001164	Syaf.g_01044	Prag.g_01665
OG0001165	Syaf.g_01039	Prag.g_01668
OG0001166	Syaf.g_01010	Prag.g_01688
OG0001167	Syaf.g_01182	Prag.g_01705
OG0001168	Syaf.g_01180	Prag.g_01707
OG0001169	Syaf.g_01178	Prag.g_01709
OG0001170	Syaf.g_01176	Prag.g_01711
OG0001171	Syaf.g_01166	Prag.g_01721
OG0001172	Syaf.g_00173	Prag.g_01735
OG0001173	Syaf.g_00172	Prag.g_01736
OG0001174	Syaf.g_00164	Prag.g_01744
OG0001175	Syaf.g_00163	Prag.g_01745
OG0001176	Syaf.g_00142	Prag.g_01752
OG0001177	Syaf.g_00144	Prag.g_01754
OG0001178	Syaf.g_01028	Prag.g_01759
OG0001179	Syaf.g_00112	Prag.g_01788
OG0001180	Syaf.g_00087	Prag.g_01810
OG0001181	Syaf.g_00083	Prag.g_01814
OG0001182	Syaf.g_00074	Prag.g_01821
OG0001184	Syaf.g_00360	Prag.g_01841
OG0001185	Syaf.g_00382	Prag.g_01855
OG0001186	Syaf.g_00418	Prag.g_01879
OG0001187	Syaf.g_00422	Prag.g_01883
OG0001188	Syaf.g_00425	Prag.g_01885
OG0001189	Syaf.g_00441	Prag.g_01902
OG0001190	Syaf.g_00646	Prag.g_01906
OG0001191	Syaf.g_00635	Prag.g_01916
OG0001192	Syaf.g_00630	Prag.g_01921
OG0001193	Syaf.g_00596	Prag.g_01931
OG0001194	Syaf.g_00594	Prag.g_01932
OG0001195	Syaf.g_00593	Prag.g_01933
OG0001196	Syaf.g_00519	Prag.g_01946
OG0001197	Syaf.g_00517	Prag.g_01947
OG0001198	Syaf.g_00501	Prag.g_01954
OG0001199	Syaf.g_00957	Prag.g_00068
OG0001200	Syaf.g_00955	Prag.g_00070
OG0001201	Syaf.g_00902	Prag.g_00101
OG0001202	Syaf.g_00764	Prag.g_00192
OG0001203	Syaf.g_02785	Prag.g_00231
OG0001204	Syaf.g_00185	Prag.g_00236
OG0001205	Syaf.g_01229	Prag.g_00424
OG0001206	Syaf.g_02530	Prag.g_00441
OG0001207	Syaf.g_02732	Prag.g_00456
OG0001208	Syaf.g_02719	Prag.g_00461
OG0001209	Syaf.g_02651	Prag.g_00514
OG0001210	Syaf.g_02642	Prag.g_00519
OG0001211	Syaf.g_02623	Prag.g_00529
OG0001212	Syaf.g_02563	Prag.g_00574
OG0001213	Syaf.g_02324	Prag.g_00607
OG0001214	Syaf.g_02308	Prag.g_00615
OG0001215	Syaf.g_01477	Prag.g_00668
OG0001216	Syaf.g_01980	Prag.g_00694
OG0001217	Syaf.g_02237	Prag.g_00744
OG0001218	Syaf.g_02473	Prag.g_00752
OG0001219	Syaf.g_01796	Prag.g_00795
OG0001220	Syaf.g_01335	Prag.g_00856
OG0001221	Syaf.g_02087	Prag.g_00917
OG0001222	Syaf.g_01848	Prag.g_00956
OG0001223	Syaf.g_01902	Prag.g_00982
OG0001224	Syaf.g_01438	Prag.g_01032
OG0001225	Syaf.g_01440	Prag.g_01034
OG0001226	Syaf.g_02262	Prag.g_01060
OG0001227	Syaf.g_00614	Prag.g_01079
OG0001228	Syaf.g_01223	Prag.g_01198
OG0001229	Syaf.g_01464	Prag.g_01387
OG0001230	Syaf.g_02404	Prag.g_01480
OG0001231	Syaf.g_00481	Prag.g_01585
OG0001232	Syaf.g_01000	Prag.g_01692
OG0001234	Syaf.g_00159	Prag.g_01747
OG0001235	Syaf.g_00150	Prag.g_01756
OG0001236	Syaf.g_00357	Prag.g_01838
OG0001237	Syaf.g_00362	Prag.g_01842
OG0001238	Syaf.g_00634	Prag.g_01917
OG0001239	Syaf.g_00960	Prag.g_00065
OG0001241	Syaf.g_00909	Prag.g_00094
OG0001242	Syaf.g_00874	Prag.g_00112
OG0001243	Syaf.g_00867	Prag.g_00118
OG0001244	Syaf.g_00836	Prag.g_00134
OG0001246	Syaf.g_02693	Prag.g_00483
OG0001247	Syaf.g_02004	Prag.g_00661
OG0001248	Syaf.g_02012	Prag.g_00663
OG0001250	Syaf.g_01377	Prag.g_00845
OG0001251	Syaf.g_00588	Prag.g_00893
OG0001252	Syaf.g_01412	Prag.g_01027
OG0001254	Syaf.g_01617	Prag.g_01122
OG0001255	Syaf.g_01070	Prag.g_01137
OG0001256	Syaf.g_01051	Prag.g_01578
OG0001257	Syaf.g_02534	Prag.g_01584
OG0001258	Syaf.g_01041	Prag.g_01666
OG0001259	Syaf.g_01177	Prag.g_01710
OG0001260	Syaf.g_01155	Prag.g_01727
OG0001261	Syaf.g_00103	Prag.g_01796
OG0001262	Syaf.g_00439	Prag.g_01900
OG0001263	Syaf.g_00864	Prag.g_00121
OG0001265	Syaf.g_00876	Prag.g_00111
OG0001266	Syaf.g_00760	Prag.g_00196
OG0001267	Syaf.g_00244	Prag.g_00271
OG0001268	Syaf.g_00017	Prag.g_00334
OG0001269	Syaf.g_01653	Prag.g_00353
OG0001270	Syaf.g_01210	Prag.g_00413
OG0001271	Syaf.g_02501	Prag.g_00451
OG0001272	Syaf.g_02715	Prag.g_00465
OG0001273	Syaf.g_02315	Prag.g_00609
OG0001274	Syaf.g_00707	Prag.g_00681
OG0001275	Syaf.g_01917	Prag.g_00992
OG0001276	Syaf.g_01933	Prag.g_01011
OG0001277	Syaf.g_00533	Prag.g_01068
OG0001278	Syaf.g_01562	Prag.g_01203
OG0001279	Syaf.g_02385	Prag.g_01302
OG0001280	Syaf.g_01257	Prag.g_01354
OG0001281	Syaf.g_01247	Prag.g_01360
OG0001282	Syaf.g_02734	Prag.g_01390
OG0001284	Syaf.g_01073	Prag.g_01560
OG0001285	Syaf.g_00568	Prag.g_01695
OG0001286	Syaf.g_00089	Prag.g_01808
OG0001287	Syaf.g_00390	Prag.g_01863
OG0001288	Syaf.g_00408	Prag.g_01872
OG0001289	Syaf.g_00935	Prag.g_00081
OG0001290	Syaf.g_00910	Prag.g_00093
OG0001291	Syaf.g_00853	Prag.g_00128
OG0001292	Syaf.g_00191	Prag.g_00241
OG0001293	Syaf.g_00217	Prag.g_00252
OG0001294	Syaf.g_02124	Prag.g_00371
OG0001295	Syaf.g_02637	Prag.g_00446
OG0001296	Syaf.g_02687	Prag.g_00488
OG0001297	Syaf.g_02683	Prag.g_00493
OG0001298	Syaf.g_02584	Prag.g_00555
OG0001299	Syaf.g_02130	Prag.g_00644
OG0001300	Syaf.g_01468	Prag.g_00671
OG0001301	Syaf.g_01454	Prag.g_00674
OG0001302	Syaf.g_02279	Prag.g_00793
OG0001303	Syaf.g_01798	Prag.g_00996
OG0001304	Syaf.g_01950	Prag.g_01021
OG0001305	Syaf.g_01448	Prag.g_01040
OG0001306	Syaf.g_01272	Prag.g_01139
OG0001307	Syaf.g_01638	Prag.g_01372
OG0001308	Syaf.g_02427	Prag.g_01500
OG0001309	Syaf.g_02678	Prag.g_01582
OG0001310	Syaf.g_01018	Prag.g_01681
OG0001312	Syaf.g_01809	Prag.g_00945
OG0001313	Syaf.g_02517, Syaf.g_02523	Prag.g_01293, Prag.g_01295, Prag.g_01251
OG0001314	Syaf.g_01531, Syaf.g_01991, Syaf.g_02275	Prag.g_00735
OG0001315	Syaf.g_00071	Prag.g_00055
OG0001316	Syaf.g_00847	Prag.g_00133
OG0001317	Syaf.g_02790	Prag.g_00227
OG0001318	Syaf.g_00209	Prag.g_00248
OG0001319	Syaf.g_00232	Prag.g_00263
OG0001321	Syaf.g_01238	Prag.g_00430
OG0001322	Syaf.g_01239	Prag.g_00431
OG0001323	Syaf.g_02675	Prag.g_00498
OG0001324	Syaf.g_01467	Prag.g_00672
OG0001325	Syaf.g_01976	Prag.g_00697
OG0001326	Syaf.g_00578	Prag.g_00881
OG0001327	Syaf.g_02116	Prag.g_01051
OG0001328	Syaf.g_02094	Prag.g_01078
OG0001329	Syaf.g_02285	Prag.g_01113
OG0001330	Syaf.g_01264	Prag.g_01327
OG0001331	Syaf.g_02739	Prag.g_01395
OG0001333	Syaf.g_01181	Prag.g_01706
OG0001334	Syaf.g_00060	Prag.g_01828
OG0001335	Syaf.g_00059	Prag.g_01829
OG0001336	Syaf.g_00523	Prag.g_01943
OG0001339	Syaf.g_00907	Prag.g_00096
OG0001340	Syaf.g_00039	Prag.g_00319
OG0001341	Syaf.g_01463	Prag.g_00742
OG0001343	Syaf.g_00590	Prag.g_00890
OG0001344	Syaf.g_01294	Prag.g_01157
OG0001345	Syaf.g_01323	Prag.g_01172
OG0001346	Syaf.g_01253	Prag.g_01356
OG0001347	Syaf.g_02483	Prag.g_01276
OG0001348	Syaf.g_01396	Prag.g_01606
OG0001351	Syaf.g_02539	Prag.g_00433
OG0001352	Syaf.g_02661	Prag.g_00658
OG0001353	Syaf.g_01388	Prag.g_00837
OG0001354	Syaf.g_01888	Prag.g_00974
OG0001356	Syaf.g_02177, Syaf.g_01397	Prag.g_00769
OG0001358	Syaf.g_02341	Prag.g_00598
OG0001359	Syaf.g_00591	Prag.g_00891
OG0001360	Syaf.g_01325	Prag.g_01081
OG0001361	Syaf.g_01320	Prag.g_01169
OG0001362	Syaf.g_02432	Prag.g_01504
OG0001363	Syaf.g_02434	Prag.g_01506
OG0001364	Syaf.g_00338	Prag.g_01831
OG0001371	Syaf.g_00397	Prag.g_00657
OG0001372	Syaf.g_01682	Prag.g_00751
OG0001373	Syaf.g_00579	Prag.g_00880
OG0001374	Syaf.g_00571	Prag.g_00888
OG0001375	Syaf.g_00589	Prag.g_00889
OG0001376	Syaf.g_00626	Prag.g_01045
OG0001377	Syaf.g_00627	Prag.g_01046
OG0001378	Syaf.g_01209	Prag.g_01090
OG0001379	Syaf.g_01262	Prag.g_01349
OG0001380	Syaf.g_02247	Prag.g_01377
OG0001385	Syaf.g_00582	Prag.g_00877
OG0001386	Syaf.g_00581	Prag.g_00878
OG0001387	Syaf.g_00580	Prag.g_00879
OG0001388	Syaf.g_00577	Prag.g_00882
OG0001389	Syaf.g_00576	Prag.g_00883
OG0001390	Syaf.g_00575	Prag.g_00884
OG0001391	Syaf.g_00574	Prag.g_00885
OG0001392	Syaf.g_00573	Prag.g_00886
OG0001393	Syaf.g_00572	Prag.g_00887
OG0001395	Syaf.g_01958	Prag.g_01023
OG0001396	Syaf.g_02399	Prag.g_01277
OG0001397	Syaf.g_02433	Prag.g_01505
OG0001398	Syaf.g_01758	Prag.g_01612
OG0001399	Syaf.g_00697	Prag.g_01749
OG0001401	Syaf.g_01383	Prag.g_01280
OG0001402	Syaf.g_02336	Prag.g_00759
OG0001404	Syaf.g_00964	Prag.g_00062
OG0001405	Syaf.g_00057	Prag.g_00317
OG0001406	Syaf.g_00625	Prag.g_01044
OG0001407	Syaf.g_02660	Prag.g_01058
OG0001408	Syaf.g_01546	Prag.g_01063
OG0001410	Syaf.g_01639	Prag.g_01373
OG0001413	Syaf.g_02344, Syaf.g_02267	Prag.g_01574
OG0001416	Syaf.g_01250	Prag.g_00438
OG0001417	Syaf.g_01887	Prag.g_00448
OG0001419	Syaf.g_02659	Prag.g_01059
OG0001420	Syaf.g_02664	Prag.g_01098
OG0001421	Syaf.g_01721	Prag.g_01579
OG0001425	Syaf.g_00631	Prag.g_01920
OG0001428	Syaf.g_00804	Prag.g_00165
OG0001432	Syaf.g_01492	Prag.g_01573
OG0001433	Syaf.g_01398	Prag.g_00768
OG0001438	Syaf.g_00259	Prag.g_00284
OG0001439	Syaf.g_00283	Prag.g_00298
OG0001441	Syaf.g_02673	Prag.g_00500
OG0001442	Syaf.g_02066	Prag.g_00733
OG0001443	Syaf.g_00621	Prag.g_01652
OG0001447	Syaf.g_00866	Prag.g_00119
OG0001448	Syaf.g_00612	Prag.g_00361
OG0001449	Syaf.g_00182	Prag.g_00388
OG0001451	Syaf.g_02183	Prag.g_00865
OG0001452	Syaf.g_00204	Prag.g_00894
OG0001453	Syaf.g_01909	Prag.g_00986
OG0001454	Syaf.g_02263	Prag.g_01074
OG0001456	Syaf.g_00561	Prag.g_01130
OG0001457	Syaf.g_00560	Prag.g_01131
OG0001458	Syaf.g_00559	Prag.g_01132
OG0001459	Syaf.g_01643	Prag.g_01312
OG0001460	Syaf.g_01399	Prag.g_00767
OG0001462	Syaf.g_00455	Prag.g_00034
OG0001465	Syaf.g_02000	Prag.g_00680
OG0001467	Syaf.g_02280	Prag.g_00785
OG0001468	Syaf.g_02278	Prag.g_01049
OG0001471	Syaf.g_00276	Prag.g_01575
OG0001473	Syaf.g_02282	Prag.g_01880
OG0001474	Syaf.g_00016	Prag.g_00335
OG0001477	Syaf.g_01457	Prag.g_01256
OG0001479	Syaf.g_00019	Prag.g_00332
OG0001480	Syaf.g_01334	Prag.g_00363
OG0001482	Syaf.g_01897	Prag.g_00436
OG0001492	Syaf.g_01565	Prag.g_01200
OG0001493	Syaf.g_01555	Prag.g_01208
OG0001494	Syaf.g_00984	Prag.g_01460
OG0001496	Syaf.g_01459	Prag.g_01254
OG0001497	Syaf.g_01458	Prag.g_01255
OG0001502	Syaf.g_01341	Prag.g_00776
OG0001504	Syaf.g_01642	Prag.g_01313, Prag.g_01639
OG0001507	Syaf.g_01664	Prag.g_01632
OG0001514	Syaf.g_01460	Prag.g_01253
OG0001546	Syaf.g_02670	Prag.g_00503
OG0001547	Syaf.g_01777	Prag.g_00778
OG0001548	Syaf.g_02258	Prag.g_00782
OG0001549	Syaf.g_01326	Prag.g_00863
OG0001551	Syaf.g_01403	Prag.g_01129
OG0001552	Syaf.g_02761, Syaf.g_02762	Prag.g_01217
OG0001554	Syaf.g_00648	Prag.g_01580
OG0001555	Syaf.g_01698	Prag.g_01595
OG0001556	Syaf.g_01604	Prag.g_00761
OG0001558	Syaf.g_00478	Prag.g_01283
OG0001564	Syaf.g_00565	Prag.g_01435
OG0001567	Syaf.g_01776	Prag.g_00777
OG0001568	Syaf.g_01779	Prag.g_00779
OG0001582	Syaf.g_01865	Prag.g_00447
OG0001586	Syaf.g_00988	Prag.g_01463
OG0001602	Syaf.g_02001	Prag.g_00679
OG0001633	Syaf.g_01528, Syaf.g_02381	Prag.g_01386
OG0001635	Syaf.g_00412	Prag.g_01634
OG0001647	Syaf.g_00234	Prag.g_00264
OG0001652	Syaf.g_00480	Prag.g_01281
OG0001671	Syaf.g_00721	Prag.g_01288
OG0001700	Syaf.g_02162, Syaf.g_02178	Prag.g_00766
OG0001792	Syaf.g_01572	Prag.g_01441
OG0002244	Syaf.g_01663	Prag.g_01631
OG0002291	Syaf.g_00787	Prag.g_01299
OG0002451	Syaf.g_01674, Syaf.g_02152	Prag.g_00724
OG0002890	Syaf.g_01125, Syaf.g_02006	Prag.g_01236
OG0004594	Syaf.g_00309	Prag.g_01464
