Orthogroup	Syaf	Syar
OG0001123	Syaf.g_01934	Syar.g_01796
OG0001124	Syaf.g_01936	Syar.g_01793
OG0001125	Syaf.g_01938	Syar.g_01791
OG0001126	Syaf.g_01409	Syar.g_01375
OG0001127	Syaf.g_01410	Syar.g_01374
OG0001128	Syaf.g_01413	Syar.g_01371
OG0001129	Syaf.g_01415	Syar.g_01369
OG0001130	Syaf.g_01416	Syar.g_01368
OG0001131	Syaf.g_02090	Syar.g_02448
OG0001132	Syaf.g_01722	Syar.g_00684
OG0001133	Syaf.g_02334	Syar.g_02249
OG0001134	Syaf.g_01616	Syar.g_02235
OG0001135	Syaf.g_01618	Syar.g_02232
OG0001136	Syaf.g_01286	Syar.g_01536
OG0001137	Syaf.g_01306	Syar.g_01944
OG0001138	Syaf.g_01596	Syar.g_01977
OG0001139	Syaf.g_01594	Syar.g_01980
OG0001140	Syaf.g_01593	Syar.g_01981
OG0001141	Syaf.g_01592	Syar.g_01982
OG0001142	Syaf.g_01591	Syar.g_01983
OG0001143	Syaf.g_01583	Syar.g_01698
OG0001144	Syaf.g_01573	Syar.g_01707
OG0001145	Syaf.g_01267	Syar.g_02769
OG0001146	Syaf.g_01248	Syar.g_02782
OG0001147	Syaf.g_02489	Syar.g_01276
OG0001148	Syaf.g_02735	Syar.g_01459
OG0001149	Syaf.g_02736	Syar.g_01458
OG0001150	Syaf.g_02737	Syar.g_01457
OG0001151	Syaf.g_02750	Syar.g_01238
OG0001152	Syaf.g_02751	Syar.g_01237
OG0001153	Syaf.g_02463	Syar.g_01398
OG0001154	Syaf.g_02464	Syar.g_01397
OG0001155	Syaf.g_01107	Syar.g_01211
OG0001156	Syaf.g_01104	Syar.g_01185
OG0001157	Syaf.g_01103	Syar.g_01184
OG0001158	Syaf.g_01102	Syar.g_01183
OG0001159	Syaf.g_01101	Syar.g_01182
OG0001160	Syaf.g_01058	Syar.g_02908
OG0001161	Syaf.g_00617	Syar.g_00382
OG0001162	Syaf.g_02015	Syar.g_03081
OG0001163	Syaf.g_01050	Syar.g_02917
OG0001164	Syaf.g_01044	Syar.g_02922
OG0001165	Syaf.g_01039	Syar.g_02927
OG0001166	Syaf.g_01010	Syar.g_02959
OG0001167	Syaf.g_01182	Syar.g_02982
OG0001168	Syaf.g_01180	Syar.g_02983
OG0001169	Syaf.g_01178	Syar.g_02985
OG0001170	Syaf.g_01176	Syar.g_02987
OG0001171	Syaf.g_01166	Syar.g_02999
OG0001172	Syaf.g_00173	Syar.g_00143
OG0001173	Syaf.g_00172	Syar.g_00142
OG0001174	Syaf.g_00164	Syar.g_00134
OG0001175	Syaf.g_00163	Syar.g_00133
OG0001176	Syaf.g_00142	Syar.g_01025
OG0001177	Syaf.g_00144	Syar.g_01023
OG0001178	Syaf.g_01028	Syar.g_02943
OG0001179	Syaf.g_00112	Syar.g_01055
OG0001181	Syaf.g_00083	Syar.g_01082
OG0001182	Syaf.g_00074	Syar.g_01090
OG0001184	Syaf.g_00360	Syar.g_00653
OG0001185	Syaf.g_00382	Syar.g_00614
OG0001186	Syaf.g_00418	Syar.g_00562
OG0001187	Syaf.g_00422	Syar.g_00548
OG0001188	Syaf.g_00425	Syar.g_00546
OG0001189	Syaf.g_00441	Syar.g_00525
OG0001190	Syaf.g_00646	Syar.g_00330
OG0001191	Syaf.g_00635	Syar.g_00349
OG0001192	Syaf.g_00630	Syar.g_00356
OG0001193	Syaf.g_00596	Syar.g_00711
OG0001194	Syaf.g_00594	Syar.g_00622
OG0001195	Syaf.g_00593	Syar.g_00623
OG0001196	Syaf.g_00519	Syar.g_00453
OG0001197	Syaf.g_00517	Syar.g_00455
OG0001198	Syaf.g_00501	Syar.g_00467
OG0001199	Syaf.g_00957	Syar.g_03045
OG0001200	Syaf.g_00955	Syar.g_03047
OG0001201	Syaf.g_00902	Syar.g_03120
OG0001202	Syaf.g_00764	Syar.g_00991
OG0001203	Syaf.g_02785	Syar.g_03021
OG0001204	Syaf.g_00185	Syar.g_00154
OG0001205	Syaf.g_01229	Syar.g_02869
OG0001207	Syaf.g_02732	Syar.g_01462
OG0001208	Syaf.g_02719	Syar.g_01471
OG0001211	Syaf.g_02623	Syar.g_02323
OG0001212	Syaf.g_02563	Syar.g_02027
OG0001213	Syaf.g_02324	Syar.g_02239
OG0001214	Syaf.g_02308	Syar.g_02420
OG0001215	Syaf.g_01477	Syar.g_00965
OG0001216	Syaf.g_01980	Syar.g_01909
OG0001217	Syaf.g_02237	Syar.g_02852
OG0001218	Syaf.g_02473	Syar.g_01388
OG0001219	Syaf.g_01796	Syar.g_02585
OG0001222	Syaf.g_01848	Syar.g_02552
OG0001223	Syaf.g_01902	Syar.g_02505
OG0001224	Syaf.g_01438	Syar.g_01361
OG0001225	Syaf.g_01440	Syar.g_01929
OG0001226	Syaf.g_02262	Syar.g_03054
OG0001227	Syaf.g_00614	Syar.g_02213
OG0001230	Syaf.g_02404	Syar.g_02816
OG0001231	Syaf.g_00481	Syar.g_00485
OG0001232	Syaf.g_01000	Syar.g_02968
OG0001235	Syaf.g_00150	Syar.g_01019
OG0001236	Syaf.g_00357	Syar.g_00657
OG0001237	Syaf.g_00362	Syar.g_00652
OG0001238	Syaf.g_00634	Syar.g_00351
OG0001239	Syaf.g_00960	Syar.g_03043
OG0001240	Syaf.g_00919	Syar.g_03101
OG0001241	Syaf.g_00909	Syar.g_03149
OG0001242	Syaf.g_00874	Syar.g_00043
OG0001243	Syaf.g_00867	Syar.g_00051
OG0001244	Syaf.g_00836	Syar.g_00075
OG0001246	Syaf.g_02693	Syar.g_01910
OG0001247	Syaf.g_02004	Syar.g_02024
OG0001248	Syaf.g_02012	Syar.g_02059
OG0001250	Syaf.g_01377	Syar.g_01819, Syar.g_03240
OG0001251	Syaf.g_00588	Syar.g_02575
OG0001252	Syaf.g_01412	Syar.g_01372
OG0001254	Syaf.g_01617	Syar.g_02233
OG0001255	Syaf.g_01070	Syar.g_01746
OG0001256	Syaf.g_01051	Syar.g_02915
OG0001257	Syaf.g_02534	Syar.g_00807, Syar.g_02468, Syar.g_02269
OG0001258	Syaf.g_01041	Syar.g_02925
OG0001259	Syaf.g_01177	Syar.g_02986
OG0001260	Syaf.g_01155	Syar.g_03007
OG0001262	Syaf.g_00439	Syar.g_00527
OG0001263	Syaf.g_00864	Syar.g_00054
OG0001265	Syaf.g_00876	Syar.g_00041
OG0001266	Syaf.g_00760	Syar.g_00987
OG0001267	Syaf.g_00244	Syar.g_00225
OG0001268	Syaf.g_00017	Syar.g_01124
OG0001269	Syaf.g_01653	Syar.g_00688
OG0001270	Syaf.g_01210	Syar.g_01175
OG0001271	Syaf.g_02501	Syar.g_01270
OG0001272	Syaf.g_02715	Syar.g_01475
OG0001273	Syaf.g_02315	Syar.g_02413
OG0001274	Syaf.g_00707	Syar.g_00929
OG0001275	Syaf.g_01917	Syar.g_02490
OG0001276	Syaf.g_01933	Syar.g_01797
OG0001277	Syaf.g_00533	Syar.g_02250
OG0001278	Syaf.g_01562	Syar.g_01720
OG0001279	Syaf.g_02385	Syar.g_02841
OG0001280	Syaf.g_01257	Syar.g_03317
OG0001281	Syaf.g_01247	Syar.g_02783
OG0001282	Syaf.g_02734	Syar.g_01460, Syar.g_01351
OG0001283	Syaf.g_00524	Syar.g_00447
OG0001284	Syaf.g_01073	Syar.g_02900
OG0001285	Syaf.g_00568	Syar.g_02972
OG0001286	Syaf.g_00089	Syar.g_01077
OG0001287	Syaf.g_00390	Syar.g_00606
OG0001288	Syaf.g_00408	Syar.g_00591
OG0001289	Syaf.g_00935	Syar.g_03080
OG0001290	Syaf.g_00910	Syar.g_03111
OG0001291	Syaf.g_00853	Syar.g_00064
OG0001292	Syaf.g_00191	Syar.g_00160
OG0001293	Syaf.g_00217	Syar.g_00198
OG0001294	Syaf.g_02124	Syar.g_01687
OG0001295	Syaf.g_02637	Syar.g_00693
OG0001296	Syaf.g_02687	Syar.g_01506
OG0001297	Syaf.g_02683	Syar.g_01510
OG0001298	Syaf.g_02584	Syar.g_02210
OG0001299	Syaf.g_02130	Syar.g_01915
OG0001303	Syaf.g_01798	Syar.g_02583
OG0001304	Syaf.g_01950	Syar.g_01557
OG0001305	Syaf.g_01448	Syar.g_01937
OG0001306	Syaf.g_01272	Syar.g_01521
OG0001307	Syaf.g_01638	Syar.g_02591
OG0001308	Syaf.g_02427	Syar.g_02798
OG0001309	Syaf.g_02678	Syar.g_00360
OG0001310	Syaf.g_01018	Syar.g_02951
OG0001311	Syaf.g_01935	Syar.g_01795
OG0001312	Syaf.g_01809	Syar.g_02569
OG0001313	Syaf.g_02517	Syar.g_01264
OG0001315	Syaf.g_00071	Syar.g_01094
OG0001317	Syaf.g_02790	Syar.g_03025
OG0001318	Syaf.g_00209	Syar.g_00186
OG0001319	Syaf.g_00232	Syar.g_00215
OG0001325	Syaf.g_01976	Syar.g_01577
OG0001326	Syaf.g_00578	Syar.g_00632
OG0001327	Syaf.g_02116	Syar.g_01674
OG0001329	Syaf.g_02285	Syar.g_02337
OG0001331	Syaf.g_02739	Syar.g_01455
OG0001334	Syaf.g_00060	Syar.g_03166
OG0001336	Syaf.g_00523	Syar.g_00448
OG0001338	Syaf.g_00046	Syar.g_03232
OG0001339	Syaf.g_00907	Syar.g_03114
OG0001343	Syaf.g_00590	Syar.g_03210
OG0001345	Syaf.g_01323	Syar.g_01958
OG0001346	Syaf.g_01253	Syar.g_02778
OG0001347	Syaf.g_02400	Syar.g_00565
OG0001347	Syaf.g_02483	Syar.g_02401
OG0001348	Syaf.g_01396	Syar.g_02259
OG0001349	Syaf.g_00995	Syar.g_02764
OG0001351	Syaf.g_02539	Syar.g_01420
OG0001353	Syaf.g_01388	Syar.g_01809
OG0001354	Syaf.g_01888	Syar.g_02520
OG0001356	Syaf.g_01397	Syar.g_00176
OG0001358	Syaf.g_02341	Syar.g_02262
OG0001359	Syaf.g_00591	Syar.g_03211
OG0001360	Syaf.g_01325	Syar.g_01961
OG0001361	Syaf.g_01320	Syar.g_01955
OG0001364	Syaf.g_00338	Syar.g_00284
OG0001366	Syaf.g_01007	Syar.g_02962
OG0001370	Syaf.g_00569	Syar.g_00013
OG0001373	Syaf.g_00579	Syar.g_00631
OG0001374	Syaf.g_00571	Syar.g_00642
OG0001376	Syaf.g_00626	Syar.g_02600
OG0001377	Syaf.g_00627	Syar.g_02599
OG0001378	Syaf.g_01209	Syar.g_01174
OG0001379	Syaf.g_01262	Syar.g_02772
OG0001383	Syaf.g_00688	Syar.g_03016
OG0001385	Syaf.g_00582	Syar.g_00628
OG0001386	Syaf.g_00581	Syar.g_00629
OG0001387	Syaf.g_00580	Syar.g_00630
OG0001388	Syaf.g_00577	Syar.g_00635
OG0001389	Syaf.g_00576	Syar.g_00636
OG0001390	Syaf.g_00575	Syar.g_00637
OG0001391	Syaf.g_00574	Syar.g_00638
OG0001392	Syaf.g_00573	Syar.g_00640
OG0001393	Syaf.g_00572	Syar.g_00641
OG0001394	Syaf.g_02081	Syar.g_02608
OG0001395	Syaf.g_01958	Syar.g_01561
OG0001396	Syaf.g_02399	Syar.g_00566
OG0001401	Syaf.g_01383	Syar.g_01813
OG0001402	Syaf.g_02336	Syar.g_02252
OG0001406	Syaf.g_00625	Syar.g_02601
OG0001408	Syaf.g_01546	Syar.g_02042
OG0001411	Syaf.g_00310	Syar.g_02761, Syar.g_02360
OG0001412	Syaf.g_02482	Syar.g_02400
OG0001412	Syaf.g_02401	Syar.g_00564
OG0001413	Syaf.g_02267	Syar.g_02062, Syar.g_02063
OG0001416	Syaf.g_01250	Syar.g_00433
OG0001417	Syaf.g_01887	Syar.g_01885
OG0001420	Syaf.g_02664	Syar.g_02680
OG0001428	Syaf.g_00804	Syar.g_00108
OG0001432	Syaf.g_01492	Syar.g_02064, Syar.g_02123
OG0001433	Syaf.g_01398	Syar.g_00173
OG0001435	Syaf.g_02107	Syar.g_01621
OG0001436	Syaf.g_00332	Syar.g_03234
OG0001438	Syaf.g_00259	Syar.g_00240
OG0001439	Syaf.g_00283	Syar.g_00824
OG0001441	Syaf.g_02673	Syar.g_02691
OG0001442	Syaf.g_02066	Syar.g_02622
OG0001443	Syaf.g_00621	Syar.g_00378
OG0001444	Syaf.g_00924	Syar.g_03096
OG0001444	Syaf.g_00942, Syaf.g_00401	Syar.g_03093
OG0001447	Syaf.g_00866	Syar.g_00052
OG0001449	Syaf.g_00182	Syar.g_01897
OG0001452	Syaf.g_00204	Syar.g_00167
OG0001453	Syaf.g_01909	Syar.g_02498
OG0001454	Syaf.g_02263	Syar.g_02065, Syar.g_02122
OG0001456	Syaf.g_00561	Syar.g_00643
OG0001457	Syaf.g_00560	Syar.g_00644
OG0001458	Syaf.g_00559	Syar.g_00645
OG0001459	Syaf.g_01643	Syar.g_00418, Syar.g_02047
OG0001460	Syaf.g_01399	Syar.g_00172
OG0001461	Syaf.g_01633	Syar.g_02478
OG0001462	Syaf.g_00455	Syar.g_00511
OG0001467	Syaf.g_02280	Syar.g_01745
OG0001470	Syaf.g_01206	Syar.g_02358, Syar.g_02369
OG0001471	Syaf.g_00276	Syar.g_00830
OG0001474	Syaf.g_00016	Syar.g_01125
OG0001475	Syaf.g_01204	Syar.g_02370
OG0001476	Syaf.g_01302	Syar.g_01647, Syar.g_02077, Syar.g_02128
OG0001477	Syaf.g_01457	Syar.g_02277
OG0001478	Syaf.g_02516	Syar.g_01259
OG0001478	Syaf.g_02508	Syar.g_03184
OG0001479	Syaf.g_00019	Syar.g_01122
OG0001480	Syaf.g_01334	Syar.g_02013
OG0001482	Syaf.g_01897	Syar.g_02511
OG0001487	Syaf.g_02472	Syar.g_01389
OG0001488	Syaf.g_01311	Syar.g_01948
OG0001489	Syaf.g_00078	Syar.g_01087
OG0001492	Syaf.g_01565	Syar.g_01717
OG0001493	Syaf.g_01555	Syar.g_01725
OG0001495	Syaf.g_00145	Syar.g_01022
OG0001496	Syaf.g_01459	Syar.g_02279
OG0001497	Syaf.g_01458	Syar.g_02278
OG0001498	Syaf.g_02806	Syar.g_03286
OG0001502	Syaf.g_01341	Syar.g_01840
OG0001504	Syaf.g_01642	Syar.g_02046
OG0001507	Syaf.g_01664	Syar.g_03257, Syar.g_01540
OG0001508	Syaf.g_01207	Syar.g_02372
OG0001510	Syaf.g_00394	Syar.g_00601
OG0001511	Syaf.g_00894	Syar.g_03129
OG0001512	Syaf.g_02784	Syar.g_03020
OG0001513	Syaf.g_00361	Syar.g_00995
OG0001514	Syaf.g_01460	Syar.g_02280
OG0001515	Syaf.g_01472	Syar.g_02594
OG0001516	Syaf.g_02133	Syar.g_01918
OG0001517	Syaf.g_00022	Syar.g_01119
OG0001518	Syaf.g_00632	Syar.g_00353
OG0001519	Syaf.g_00619	Syar.g_00380, Syar.g_00002
OG0001520	Syaf.g_02600	Syar.g_02053
OG0001527	Syaf.g_02609	Syar.g_02309
OG0001528	Syaf.g_01205	Syar.g_02371
OG0001529	Syaf.g_00448	Syar.g_00518
OG0001530	Syaf.g_00896	Syar.g_03127
OG0001531	Syaf.g_02783	Syar.g_03019
OG0001532	Syaf.g_01595	Syar.g_01978
OG0001533	Syaf.g_02533, Syaf.g_02543	Syar.g_01173
OG0001534	Syaf.g_01951	Syar.g_01558
OG0001535	Syaf.g_01931	Syar.g_01799
OG0001536	Syaf.g_01856	Syar.g_02544
OG0001537	Syaf.g_02086	Syar.g_02602
OG0001538	Syaf.g_02044	Syar.g_02644
OG0001539	Syaf.g_02111	Syar.g_01626
OG0001540	Syaf.g_00862	Syar.g_00056
OG0001541	Syaf.g_00795	Syar.g_00117
OG0001542	Syaf.g_00785	Syar.g_00128
OG0001543	Syaf.g_00726	Syar.g_00949
OG0001544	Syaf.g_00620	Syar.g_00379, Syar.g_00001
OG0001545	Syaf.g_00534	Syar.g_00865
OG0001546	Syaf.g_02670	Syar.g_03276
OG0001547	Syaf.g_01777	Syar.g_01855
OG0001549	Syaf.g_01326	Syar.g_02838
OG0001554	Syaf.g_00648	Syar.g_00327
OG0001555	Syaf.g_01698	Syar.g_01689
OG0001556	Syaf.g_01604	Syar.g_00177
OG0001557	Syaf.g_02080	Syar.g_02609
OG0001558	Syaf.g_00478	Syar.g_00488
OG0001559	Syaf.g_00897	Syar.g_03126
OG0001560	Syaf.g_00911	Syar.g_03110
OG0001561	Syaf.g_01937	Syar.g_01792
OG0001562	Syaf.g_01923	Syar.g_02484
OG0001563	Syaf.g_00094	Syar.g_01072
OG0001567	Syaf.g_01776	Syar.g_01847
OG0001568	Syaf.g_01779	Syar.g_01866
OG0001570	Syaf.g_00978	Syar.g_02858
OG0001574	Syaf.g_02611	Syar.g_02311
OG0001575	Syaf.g_02606	Syar.g_02306
OG0001576	Syaf.g_02545	Syar.g_02794
OG0001577	Syaf.g_01284	Syar.g_01534
OG0001580	Syaf.g_00662	Syar.g_00895
OG0001590	Syaf.g_02316, Syaf.g_01632	Syar.g_02412
OG0001591	Syaf.g_02122	Syar.g_01685
OG0001592	Syaf.g_00661	Syar.g_03309, Syar.g_00310
OG0001594	Syaf.g_02389	Syar.g_00848, Syar.g_00374
OG0001614	Syaf.g_00380	Syar.g_00617
OG0001615	Syaf.g_01364	Syar.g_03185
OG0001616	Syaf.g_01610	Syar.g_01964
OG0001617	Syaf.g_01465	Syar.g_01972
OG0001618	Syaf.g_01969	Syar.g_01298, Syar.g_01196, Syar.g_01571
OG0001619	Syaf.g_01845	Syar.g_02556
OG0001620	Syaf.g_00010	Syar.g_01131
OG0001621	Syaf.g_00205	Syar.g_00169
OG0001622	Syaf.g_00525	Syar.g_00446
OG0001623	Syaf.g_00035	Syar.g_01694, Syar.g_01104
OG0001624	Syaf.g_01503	Syar.g_02145
OG0001624	Syaf.g_00613	Syar.g_01312, Syar.g_02156
OG0001625	Syaf.g_00211	Syar.g_00192
OG0001634	Syaf.g_02127	Syar.g_01691
OG0001636	Syaf.g_00456	Syar.g_00510
OG0001637	Syaf.g_01162	Syar.g_00971, Syar.g_02007
OG0001638	Syaf.g_01021	Syar.g_03132
OG0001639	Syaf.g_01108	Syar.g_01212
OG0001640	Syaf.g_01408	Syar.g_01377
OG0001641	Syaf.g_01907	Syar.g_02500
OG0001642	Syaf.g_01336	Syar.g_01387
OG0001643	Syaf.g_02305	Syar.g_02423
OG0001644	Syaf.g_01962	Syar.g_01876
OG0001645	Syaf.g_01780, Syaf.g_02272	Syar.g_00803
OG0001647	Syaf.g_00234	Syar.g_00217
OG0001652	Syaf.g_00480	Syar.g_00486
OG0001653	Syaf.g_00921, Syaf.g_00507	Syar.g_03099
OG0001654	Syaf.g_01110	Syar.g_01214
OG0001657	Syaf.g_00822	Syar.g_00089
OG0001658	Syaf.g_00647	Syar.g_00329
OG0001659	Syaf.g_01602	Syar.g_01973
OG0001660	Syaf.g_00885, Syaf.g_00889, Syaf.g_02814	Syar.g_00029, Syar.g_01150, Syar.g_01155
OG0001671	Syaf.g_00721	Syar.g_00943
OG0001672	Syaf.g_00949	Syar.g_03053
OG0001673	Syaf.g_02792	Syar.g_03028
OG0001675	Syaf.g_01921	Syar.g_02486
OG0001677	Syaf.g_00068, Syaf.g_01597	Syar.g_01097
OG0001678	Syaf.g_00174	Syar.g_00144
OG0001679	Syaf.g_02602, Syaf.g_02601	Syar.g_00032
OG0001680	Syaf.g_01016	Syar.g_02953
OG0001682	Syaf.g_02264, Syaf.g_01972	Syar.g_01573
OG0001692	Syaf.g_02408	Syar.g_02812
OG0001694	Syaf.g_00246	Syar.g_00227
OG0001695	Syaf.g_00540	Syar.g_00864
OG0001702	Syaf.g_00930	Syar.g_03087
OG0001703	Syaf.g_02731	Syar.g_01463
OG0001712	Syaf.g_01712	Syar.g_01846
OG0001713	Syaf.g_01303	Syar.g_02147
OG0001715	Syaf.g_02249	Syar.g_00804
OG0001716	Syaf.g_01339	Syar.g_01642, Syar.g_00805
OG0001717	Syaf.g_00809	Syar.g_00103
OG0001726	Syaf.g_01751	Syar.g_01863
OG0001729	Syaf.g_02780	Syar.g_03015
OG0001730	Syaf.g_02777	Syar.g_00837, Syar.g_00806
OG0001731	Syaf.g_01089	Syar.g_02884
OG0001732	Syaf.g_01580	Syar.g_00464, Syar.g_01702
OG0001733	Syaf.g_02119	Syar.g_00179
OG0001735	Syaf.g_00506, Syaf.g_02140	Syar.g_02469
OG0001737	Syaf.g_00265	Syar.g_00855
OG0001738	Syaf.g_00298	Syar.g_00717
OG0001739	Syaf.g_00542	Syar.g_00862
OG0001741	Syaf.g_02250	Syar.g_01311, Syar.g_02155
OG0001748	Syaf.g_00719	Syar.g_00941
OG0001749	Syaf.g_00308, Syaf.g_00322	Syar.g_00264
OG0001750	Syaf.g_00923	Syar.g_03097, Syar.g_01648
OG0001751	Syaf.g_02793, Syaf.g_01781	Syar.g_03029
OG0001752	Syaf.g_01153	Syar.g_03009
OG0001753	Syaf.g_01159	Syar.g_00919, Syar.g_01879
OG0001754	Syaf.g_01160	Syar.g_00973
OG0001755	Syaf.g_02679	Syar.g_01515
OG0001756	Syaf.g_00622	Syar.g_00840, Syar.g_01320
OG0001761	Syaf.g_02366	Syar.g_01703, Syar.g_00182
OG0001762	Syaf.g_01914	Syar.g_02493
OG0001763	Syaf.g_01901	Syar.g_02506
OG0001764	Syaf.g_01784	Syar.g_01870
OG0001766	Syaf.g_00271	Syar.g_00902
OG0001767	Syaf.g_00330	Syar.g_02733
OG0001768	Syaf.g_00778	Syar.g_02918
OG0001769	Syaf.g_02291	Syar.g_02437
OG0001771	Syaf.g_01656	Syar.g_02677
OG0001783	Syaf.g_00385	Syar.g_00611
OG0001784	Syaf.g_00929	Syar.g_03090
OG0001786	Syaf.g_01071	Syar.g_02903
OG0001787	Syaf.g_02655	Syar.g_03272, Syar.g_01927
OG0001788	Syaf.g_02652	Syar.g_02351
OG0001789	Syaf.g_01255	Syar.g_02776
OG0001790	Syaf.g_01279	Syar.g_01528
OG0001792	Syaf.g_01572	Syar.g_01708
OG0001794	Syaf.g_01944	Syar.g_03304
OG0001796	Syaf.g_01925	Syar.g_01808
OG0001797	Syaf.g_01817	Syar.g_00681
OG0001798	Syaf.g_02333	Syar.g_02248
OG0001799	Syaf.g_02294	Syar.g_02434
OG0001800	Syaf.g_02386	Syar.g_02840
OG0001801	Syaf.g_02394	Syar.g_02821
OG0001803	Syaf.g_01225	Syar.g_02873
OG0001804	Syaf.g_02805	Syar.g_01164
OG0001805	Syaf.g_00195	Syar.g_00927
OG0001806	Syaf.g_00233	Syar.g_00216
OG0001808	Syaf.g_00347	Syar.g_00286, Syar.g_03226
OG0001809	Syaf.g_00967	Syar.g_02274
OG0001810	Syaf.g_00849	Syar.g_00071
OG0001811	Syaf.g_00788	Syar.g_00125, Syar.g_02050
OG0001812	Syaf.g_00660	Syar.g_00311
OG0001813	Syaf.g_00607	Syar.g_00696
OG0001814	Syaf.g_00516	Syar.g_00456
OG0001815	Syaf.g_00503	Syar.g_00465
OG0001816	Syaf.g_02117	Syar.g_01675
OG0001817	Syaf.g_02239, Syaf.g_01533	Syar.g_00012
OG0001837	Syaf.g_00720	Syar.g_00942
OG0001838	Syaf.g_00490	Syar.g_00478
OG0001839	Syaf.g_00460	Syar.g_00506
OG0001840	Syaf.g_00442	Syar.g_00524
OG0001841	Syaf.g_00435	Syar.g_00531
OG0001842	Syaf.g_01115	Syar.g_02270
OG0001843	Syaf.g_00379	Syar.g_00618
OG0001844	Syaf.g_00378	Syar.g_00619
OG0001845	Syaf.g_00377	Syar.g_00621
OG0001846	Syaf.g_00873	Syar.g_00044
OG0001847	Syaf.g_00875	Syar.g_00042
OG0001848	Syaf.g_00879	Syar.g_00037
OG0001849	Syaf.g_00936	Syar.g_03079
OG0001850	Syaf.g_00947	Syar.g_03055
OG0001851	Syaf.g_00953	Syar.g_03049
OG0001852	Syaf.g_00954	Syar.g_03048
OG0001853	Syaf.g_00961	Syar.g_03042
OG0001854	Syaf.g_02788	Syar.g_03023
OG0001856	Syaf.g_01059	Syar.g_02907
OG0001857	Syaf.g_01062	Syar.g_02904
OG0001858	Syaf.g_01096	Syar.g_02339
OG0001859	Syaf.g_02743	Syar.g_01451
OG0001860	Syaf.g_02729	Syar.g_01465
OG0001861	Syaf.g_02714	Syar.g_01476
OG0001862	Syaf.g_02703	Syar.g_01488
OG0001863	Syaf.g_02698	Syar.g_01495
OG0001864	Syaf.g_02644	Syar.g_02227
OG0001865	Syaf.g_02572	Syar.g_02198
OG0001866	Syaf.g_02549	Syar.g_02174
OG0001867	Syaf.g_02368	Syar.g_02172
OG0001868	Syaf.g_01251	Syar.g_02780
OG0001869	Syaf.g_01283	Syar.g_01533
OG0001870	Syaf.g_01291	Syar.g_01543
OG0001871	Syaf.g_01297	Syar.g_01552
OG0001872	Syaf.g_01566	Syar.g_01715
OG0001873	Syaf.g_01609	Syar.g_01965
OG0001874	Syaf.g_01612	Syar.g_01962
OG0001877	Syaf.g_01471	Syar.g_02593
OG0001878	Syaf.g_01918	Syar.g_02489
OG0001879	Syaf.g_01912	Syar.g_02495
OG0001880	Syaf.g_01866	Syar.g_02535
OG0001881	Syaf.g_01864	Syar.g_03301
OG0001882	Syaf.g_01840	Syar.g_00678
OG0001883	Syaf.g_01816	Syar.g_02561
OG0001884	Syaf.g_01807	Syar.g_02571
OG0001885	Syaf.g_01789	Syar.g_02587
OG0001886	Syaf.g_01785	Syar.g_01871
OG0001887	Syaf.g_02095	Syar.g_01971
OG0001888	Syaf.g_02073	Syar.g_02614
OG0001889	Syaf.g_02033	Syar.g_02654
OG0001890	Syaf.g_01370	Syar.g_01831
OG0001891	Syaf.g_01366	Syar.g_01839
OG0001892	Syaf.g_01333	Syar.g_03139, Syar.g_02837
OG0001893	Syaf.g_02332	Syar.g_02247
OG0001894	Syaf.g_02311	Syar.g_02417
OG0001895	Syaf.g_02390	Syar.g_02824
OG0001896	Syaf.g_01220	Syar.g_01171
OG0001897	Syaf.g_00013	Syar.g_01128
OG0001898	Syaf.g_00029	Syar.g_01110
OG0001899	Syaf.g_00105	Syar.g_01062
OG0001900	Syaf.g_00218	Syar.g_00200
OG0001901	Syaf.g_00219	Syar.g_00201
OG0001902	Syaf.g_00251	Syar.g_00232
OG0001903	Syaf.g_00260	Syar.g_00241
OG0001904	Syaf.g_00336	Syar.g_00282
OG0001905	Syaf.g_00349	Syar.g_00288
OG0001906	Syaf.g_00861	Syar.g_00057
OG0001907	Syaf.g_00844	Syar.g_00072
OG0001908	Syaf.g_00793	Syar.g_00119
OG0001909	Syaf.g_00780	Syar.g_01010
OG0001910	Syaf.g_00715	Syar.g_00937
OG0001912	Syaf.g_00638	Syar.g_00345
OG0001913	Syaf.g_00636	Syar.g_00347
OG0001914	Syaf.g_01621	Syar.g_02237
OG0001915	Syaf.g_00509	Syar.g_00462
OG0001917	Syaf.g_01932	Syar.g_01798
OG0001918	Syaf.g_01720, Syaf.g_00547	Syar.g_00735
OG0001924	Syaf.g_02355	Syar.g_02672
OG0001925	Syaf.g_02356	Syar.g_02671
OG0001926	Syaf.g_02357	Syar.g_02669
OG0001927	Syaf.g_02362	Syar.g_02668
OG0001929	Syaf.g_00428	Syar.g_00538
OG0001930	Syaf.g_01114	Syar.g_02271
OG0001931	Syaf.g_01113	Syar.g_02272
OG0001932	Syaf.g_00381	Syar.g_00616
OG0001933	Syaf.g_00900	Syar.g_03122
OG0001934	Syaf.g_00915	Syar.g_03106
OG0001935	Syaf.g_00956	Syar.g_03046
OG0001936	Syaf.g_01689	Syar.g_02054
OG0001937	Syaf.g_01081	Syar.g_02892
OG0001938	Syaf.g_02727	Syar.g_01467
OG0001939	Syaf.g_01475	Syar.g_00339
OG0001940	Syaf.g_02585	Syar.g_02211
OG0001941	Syaf.g_01246	Syar.g_02784
