Orthogroup	Syaf	Syap
OG0001345	Syaf.g_01323	Syap.g_01877, Syap.g_02776
OG0001346	Syaf.g_01253	Syap.g_01484
OG0001347	Syaf.g_02400	Syap.g_02536
OG0001348	Syaf.g_01396	Syap.g_00938
OG0001349	Syaf.g_00995	Syap.g_01264, Syap.g_00851
OG0001351	Syaf.g_02539	Syap.g_01996
OG0001353	Syaf.g_01388	Syap.g_01849
OG0001358	Syaf.g_02341	Syap.g_00942
OG0001360	Syaf.g_01325	Syap.g_01881, Syap.g_02778
OG0001361	Syaf.g_01320	Syap.g_01792
OG0001364	Syaf.g_00338	Syap.g_01052
OG0001366	Syaf.g_01007	Syap.g_01399
OG0001368	Syaf.g_00184	Syap.g_01576
OG0001371	Syaf.g_00397	Syap.g_02545
OG0001373	Syaf.g_00579	Syap.g_02647
OG0001374	Syaf.g_00571	Syap.g_01829, Syap.g_01830
OG0001376	Syaf.g_00626	Syap.g_01991
OG0001377	Syaf.g_00627	Syap.g_01992
OG0001378	Syaf.g_01209	Syap.g_02055
OG0001379	Syaf.g_01262	Syap.g_01474
OG0001385	Syaf.g_00582	Syap.g_02650
OG0001386	Syaf.g_00581	Syap.g_02649
OG0001387	Syaf.g_00580	Syap.g_02648
OG0001388	Syaf.g_00577	Syap.g_02645
OG0001389	Syaf.g_00576	Syap.g_02644
OG0001390	Syaf.g_00575	Syap.g_02643
OG0001391	Syaf.g_00574	Syap.g_01833
OG0001392	Syaf.g_00573	Syap.g_01832
OG0001393	Syaf.g_00572	Syap.g_01831
OG0001394	Syaf.g_02081	Syap.g_00159
OG0001395	Syaf.g_01958	Syap.g_00531
OG0001396	Syaf.g_02399	Syap.g_02537
OG0001398	Syaf.g_01758	Syap.g_02356
OG0001401	Syaf.g_01383	Syap.g_01844
OG0001406	Syaf.g_00625	Syap.g_01989
OG0001408	Syaf.g_01546	Syap.g_01862
OG0001411	Syaf.g_00310	Syap.g_00853
OG0001412	Syaf.g_02482, Syaf.g_02401	Syap.g_02535
OG0001420	Syaf.g_02664	Syap.g_02736
OG0001425	Syaf.g_00631	Syap.g_01024
OG0001428	Syaf.g_00804	Syap.g_01196
OG0001432	Syaf.g_01492	Syap.g_01967
OG0001433	Syaf.g_01398	Syap.g_00790
OG0001435	Syaf.g_02107	Syap.g_01259
OG0001436	Syaf.g_00331, Syaf.g_00332	Syap.g_01711
OG0001438	Syaf.g_00259	Syap.g_01346, Syap.g_01630
OG0001439	Syaf.g_00283	Syap.g_01674
OG0001441	Syaf.g_02673	Syap.g_02749
OG0001443	Syaf.g_00621	Syap.g_01006
OG0001444	Syaf.g_00924, Syaf.g_00942, Syaf.g_00401	Syap.g_00761
OG0001447	Syaf.g_00866	Syap.g_02218
OG0001452	Syaf.g_00204	Syap.g_01590
OG0001453	Syaf.g_01909	Syap.g_02687
OG0001456	Syaf.g_00561	Syap.g_01828
OG0001457	Syaf.g_00560	Syap.g_01826
OG0001458	Syaf.g_00559	Syap.g_01825
OG0001459	Syaf.g_01643	Syap.g_00351
OG0001460	Syaf.g_01399	Syap.g_00789
OG0001461	Syaf.g_01633	Syap.g_02707
OG0001470	Syaf.g_01206	Syap.g_01138, Syap.g_00709
OG0001474	Syaf.g_00016	Syap.g_00562
OG0001475	Syaf.g_01204	Syap.g_01135, Syap.g_02462, Syap.g_01136, Syap.g_02463
OG0001478	Syaf.g_02516, Syaf.g_02508	Syap.g_01790
OG0001479	Syaf.g_00019	Syap.g_00565
OG0001487	Syaf.g_02472	Syap.g_00699
OG0001488	Syaf.g_01311	Syap.g_00209
OG0001489	Syaf.g_00078	Syap.g_00603
OG0001492	Syaf.g_01565	Syap.g_02441
OG0001493	Syaf.g_01555	Syap.g_02433
OG0001495	Syaf.g_00145	Syap.g_01921
OG0001498	Syaf.g_02806	Syap.g_02044, Syap.g_02043
OG0001502	Syaf.g_01341	Syap.g_00833
OG0001504	Syaf.g_01642	Syap.g_00350
OG0001507	Syaf.g_01664	Syap.g_00227
OG0001508	Syaf.g_01207	Syap.g_01139
OG0001510	Syaf.g_00394	Syap.g_01117
OG0001511	Syaf.g_00894	Syap.g_02629, Syap.g_02676
OG0001512	Syaf.g_02784	Syap.g_01151, Syap.g_01152
OG0001515	Syaf.g_01472	Syap.g_00906
OG0001516	Syaf.g_02133	Syap.g_01964
OG0001517	Syaf.g_00022	Syap.g_00568
OG0001518	Syaf.g_00632	Syap.g_01026
OG0001519	Syaf.g_00619	Syap.g_02079
OG0001527	Syaf.g_02609	Syap.g_00287, Syap.g_00292
OG0001528	Syaf.g_01205	Syap.g_00806, Syap.g_01137, Syap.g_02464
OG0001529	Syaf.g_00448	Syap.g_01809
OG0001530	Syaf.g_00896	Syap.g_02627
OG0001531	Syaf.g_02783	Syap.g_01150
OG0001533	Syaf.g_02533	Syap.g_02326
OG0001534	Syaf.g_01951	Syap.g_00534
OG0001535	Syaf.g_01931	Syap.g_01875
OG0001536	Syaf.g_01856	Syap.g_02018
OG0001537	Syaf.g_02086	Syap.g_00153
OG0001538	Syaf.g_02044	Syap.g_00199
OG0001539	Syaf.g_02111	Syap.g_02370
OG0001540	Syaf.g_00862	Syap.g_02214
OG0001541	Syaf.g_00795	Syap.g_01187
OG0001542	Syaf.g_00785	Syap.g_01177
OG0001543	Syaf.g_00726	Syap.g_01417, Syap.g_01416
OG0001547	Syaf.g_01777	Syap.g_00840, Syap.g_00839
OG0001556	Syaf.g_01604	Syap.g_00796, Syap.g_00041, Syap.g_00411
OG0001557	Syaf.g_02080	Syap.g_00162
OG0001558	Syaf.g_00478	Syap.g_00076, Syap.g_02636, Syap.g_02637
OG0001562	Syaf.g_01923	Syap.g_02700
OG0001563	Syaf.g_00094	Syap.g_00473
OG0001564	Syaf.g_00565	Syap.g_00876
OG0001567	Syaf.g_01776	Syap.g_00838
OG0001568	Syaf.g_01779	Syap.g_00842
OG0001570	Syaf.g_00978	Syap.g_00438
OG0001574	Syaf.g_02611	Syap.g_00295, Syap.g_00289, Syap.g_00294
OG0001577	Syaf.g_01284	Syap.g_00232
OG0001580	Syaf.g_00662	Syap.g_01340, Syap.g_01341
OG0001590	Syaf.g_02316, Syaf.g_01632	Syap.g_00889
OG0001592	Syaf.g_00661	Syap.g_01342
OG0001614	Syaf.g_00380	Syap.g_01101
OG0001615	Syaf.g_01364	Syap.g_01937
OG0001616	Syaf.g_01610	Syap.g_01884
OG0001618	Syaf.g_01969	Syap.g_00518, Syap.g_02409
OG0001619	Syaf.g_01845	Syap.g_01752
OG0001620	Syaf.g_00010	Syap.g_00557
OG0001621	Syaf.g_00205	Syap.g_01592
OG0001622	Syaf.g_00525	Syap.g_02601
OG0001623	Syaf.g_00035	Syap.g_00582, Syap.g_00585
OG0001624	Syaf.g_00613	Syap.g_02494
OG0001634	Syaf.g_02127	Syap.g_01956
OG0001635	Syaf.g_00412	Syap.g_01127
OG0001636	Syaf.g_00456	Syap.g_01797
OG0001637	Syaf.g_01162	Syap.g_01945, Syap.g_01946
OG0001638	Syaf.g_01021	Syap.g_01778
OG0001639	Syaf.g_01108	Syap.g_00751
OG0001641	Syaf.g_01907	Syap.g_02685
OG0001642	Syaf.g_01336	Syap.g_00530
OG0001643	Syaf.g_02305	Syap.g_00902
OG0001644	Syaf.g_01962	Syap.g_00346
OG0001645	Syaf.g_01780, Syaf.g_02272	Syap.g_00668
OG0001647	Syaf.g_00234	Syap.g_01370
OG0001652	Syaf.g_00480	Syap.g_02634
OG0001654	Syaf.g_01110	Syap.g_00753
OG0001657	Syaf.g_00822	Syap.g_02175
OG0001658	Syaf.g_00647	Syap.g_00131
OG0001659	Syaf.g_01602	Syap.g_01892
OG0001660	Syaf.g_00885, Syaf.g_00889, Syaf.g_02814	Syap.g_02148, Syap.g_02632, Syap.g_02673
OG0001672	Syaf.g_00949	Syap.g_02553, Syap.g_02554
OG0001673	Syaf.g_02792	Syap.g_01163
OG0001675	Syaf.g_01921	Syap.g_02698
OG0001677	Syaf.g_00068, Syaf.g_01597	Syap.g_00592
OG0001678	Syaf.g_00174	Syap.g_02678
OG0001679	Syaf.g_02602, Syaf.g_02601	Syap.g_02521
OG0001680	Syaf.g_01016	Syap.g_01772
OG0001682	Syaf.g_02264, Syaf.g_01972	Syap.g_00516
OG0001692	Syaf.g_02408	Syap.g_02120
OG0001694	Syaf.g_00246	Syap.g_01358
OG0001700	Syaf.g_02162, Syaf.g_02178	Syap.g_00975
OG0001713	Syaf.g_01303	Syap.g_00349
OG0001714	Syaf.g_00981	Syap.g_01040
OG0001715	Syaf.g_02249	Syap.g_00665
OG0001717	Syaf.g_00809	Syap.g_01200
OG0001729	Syaf.g_02780	Syap.g_02666
OG0001730	Syaf.g_02777	Syap.g_00770
OG0001731	Syaf.g_01089	Syap.g_00029
OG0001732	Syaf.g_01580	Syap.g_02315
OG0001733	Syaf.g_02119	Syap.g_00794
OG0001735	Syaf.g_00506, Syaf.g_02140	Syap.g_00095
OG0001737	Syaf.g_00265	Syap.g_01637
OG0001738	Syaf.g_00298	Syap.g_01657
OG0001739	Syaf.g_00542	Syap.g_01815, Syap.g_01816
OG0001741	Syaf.g_02250	Syap.g_02493
OG0001748	Syaf.g_00719	Syap.g_01911
OG0001749	Syaf.g_00308, Syaf.g_00322	Syap.g_02067
OG0001750	Syaf.g_00923	Syap.g_00764
OG0001751	Syaf.g_02793, Syaf.g_01781	Syap.g_01164
OG0001752	Syaf.g_01153	Syap.g_02670
OG0001753	Syaf.g_01159	Syap.g_02534
OG0001754	Syaf.g_01160	Syap.g_01949, Syap.g_01948
OG0001755	Syaf.g_02679	Syap.g_00250
OG0001762	Syaf.g_01914	Syap.g_02692
OG0001764	Syaf.g_01784	Syap.g_02336
OG0001766	Syaf.g_00271	Syap.g_01328
OG0001767	Syaf.g_00330	Syap.g_01036, Syap.g_00863
OG0001768	Syaf.g_00778	Syap.g_00610
OG0001769	Syaf.g_02291	Syap.g_00643
OG0001771	Syaf.g_01656	Syap.g_00329
OG0001783	Syaf.g_00385	Syap.g_01108, Syap.g_01471
OG0001786	Syaf.g_01071	Syap.g_00311, Syap.g_01210
OG0001787	Syaf.g_02655	Syap.g_01454
OG0001788	Syaf.g_02652	Syap.g_01449
OG0001789	Syaf.g_01255	Syap.g_01482, Syap.g_01481
OG0001790	Syaf.g_01279	Syap.g_00238
OG0001796	Syaf.g_01925	Syap.g_01850, Syap.g_01852
OG0001797	Syaf.g_01817	Syap.g_00947
OG0001798	Syaf.g_02333	Syap.g_01291
OG0001799	Syaf.g_02294	Syap.g_00638
OG0001800	Syaf.g_02386	Syap.g_00771
OG0001801	Syaf.g_02394	Syap.g_02110
OG0001804	Syaf.g_02805	Syap.g_02045, Syap.g_02046
OG0001806	Syaf.g_00233	Syap.g_02337
OG0001808	Syaf.g_00347	Syap.g_01055
OG0001809	Syaf.g_00967	Syap.g_01685
OG0001811	Syaf.g_00788	Syap.g_01180
OG0001812	Syaf.g_00660	Syap.g_01343
OG0001813	Syaf.g_00607	Syap.g_02086
OG0001814	Syaf.g_00516	Syap.g_01166, Syap.g_00125
OG0001815	Syaf.g_00503	Syap.g_01801
OG0001838	Syaf.g_00490	Syap.g_00064, Syap.g_00537
OG0001839	Syaf.g_00460	Syap.g_01794
OG0001840	Syaf.g_00442	Syap.g_00978
OG0001841	Syaf.g_00435	Syap.g_00987
OG0001842	Syaf.g_01115	Syap.g_00147, Syap.g_00146
OG0001843	Syaf.g_00379	Syap.g_01100
OG0001844	Syaf.g_00378	Syap.g_01099
OG0001845	Syaf.g_00377	Syap.g_01094
OG0001846	Syaf.g_00873	Syap.g_02228, Syap.g_02226
OG0001847	Syaf.g_00875	Syap.g_02230
OG0001848	Syaf.g_00879	Syap.g_02236
OG0001849	Syaf.g_00936	Syap.g_02364
OG0001850	Syaf.g_00947	Syap.g_02550
OG0001851	Syaf.g_00953	Syap.g_01700
OG0001852	Syaf.g_00954	Syap.g_01699
OG0001853	Syaf.g_00961	Syap.g_01691
OG0001854	Syaf.g_02788	Syap.g_01157
OG0001856	Syaf.g_01059	Syap.g_01216
OG0001857	Syaf.g_01062	Syap.g_01212
OG0001858	Syaf.g_01096	Syap.g_00025
OG0001859	Syaf.g_02743	Syap.g_02516
OG0001860	Syaf.g_02729	Syap.g_02262
OG0001861	Syaf.g_02714	Syap.g_02248
OG0001862	Syaf.g_02703	Syap.g_00276
OG0001863	Syaf.g_02698	Syap.g_00272
OG0001864	Syaf.g_02644	Syap.g_01974
OG0001865	Syaf.g_02572	Syap.g_00651
OG0001866	Syaf.g_02549	Syap.g_01522
OG0001867	Syaf.g_02368	Syap.g_01524
OG0001868	Syaf.g_01251	Syap.g_01495
OG0001869	Syaf.g_01283	Syap.g_00233
OG0001870	Syaf.g_01291	Syap.g_00224
OG0001871	Syaf.g_01297	Syap.g_00217
OG0001872	Syaf.g_01566	Syap.g_02442
OG0001873	Syaf.g_01609	Syap.g_01885
OG0001874	Syaf.g_01612	Syap.g_01882
OG0001877	Syaf.g_01471	Syap.g_00905
OG0001878	Syaf.g_01918	Syap.g_02695
OG0001879	Syaf.g_01912	Syap.g_02690
OG0001883	Syaf.g_01816	Syap.g_01741
OG0001884	Syaf.g_01807	Syap.g_01733
OG0001885	Syaf.g_01789	Syap.g_02792
OG0001886	Syaf.g_01785	Syap.g_02335
OG0001887	Syaf.g_02095	Syap.g_01245
OG0001888	Syaf.g_02073	Syap.g_00168
OG0001889	Syaf.g_02033	Syap.g_02724
OG0001890	Syaf.g_01370	Syap.g_00825
OG0001891	Syaf.g_01366	Syap.g_00832
OG0001893	Syaf.g_02332	Syap.g_01290
OG0001894	Syaf.g_02311	Syap.g_00893
OG0001895	Syaf.g_02390	Syap.g_02658
OG0001896	Syaf.g_01220	Syap.g_02053
OG0001897	Syaf.g_00013	Syap.g_00559
OG0001898	Syaf.g_00029	Syap.g_00577
OG0001899	Syaf.g_00105	Syap.g_00484
OG0001900	Syaf.g_00218	Syap.g_02355
OG0001901	Syaf.g_00219	Syap.g_02354
OG0001902	Syaf.g_00251	Syap.g_01354
OG0001903	Syaf.g_00260	Syap.g_01631
OG0001904	Syaf.g_00336	Syap.g_02063
OG0001905	Syaf.g_00349	Syap.g_01060
OG0001906	Syaf.g_00861	Syap.g_02213
OG0001908	Syaf.g_00793	Syap.g_01185
OG0001909	Syaf.g_00780	Syap.g_02279
OG0001910	Syaf.g_00715	Syap.g_01907
OG0001912	Syaf.g_00638	Syap.g_01042
OG0001913	Syaf.g_00636	Syap.g_01032
OG0001915	Syaf.g_00509	Syap.g_02313
OG0001924	Syaf.g_02355	Syap.g_00381
OG0001925	Syaf.g_02356	Syap.g_00382
OG0001926	Syaf.g_02357	Syap.g_00383
OG0001927	Syaf.g_02362	Syap.g_00384
OG0001929	Syaf.g_00428	Syap.g_00994
OG0001930	Syaf.g_01114	Syap.g_00148
OG0001931	Syaf.g_01113	Syap.g_00149
OG0001932	Syaf.g_00381	Syap.g_01102
OG0001935	Syaf.g_00956	Syap.g_01697
OG0001937	Syaf.g_01081	Syap.g_00037
OG0001938	Syaf.g_02727	Syap.g_00731, Syap.g_02259
OG0001944	Syaf.g_01498	Syap.g_02662
OG0001946	Syaf.g_01470	Syap.g_01058
OG0001947	Syaf.g_01406	Syap.g_01412
OG0001970	Syaf.g_00859	Syap.g_02212
OG0001973	Syaf.g_00666	Syap.g_01331, Syap.g_01332
OG0001979	Syaf.g_01474	Syap.g_00662, Syap.g_00834
OG0001994	Syaf.g_02354	Syap.g_00380
OG0001999	Syaf.g_01184	Syap.g_01375
OG0002002	Syaf.g_01567	Syap.g_02443
OG0002006	Syaf.g_01405	Syap.g_01384, Syap.g_01413
OG0002009	Syaf.g_02084	Syap.g_00155
OG0002010	Syaf.g_02454	Syap.g_00002
OG0002011	Syaf.g_02799	Syap.g_02399
OG0002013	Syaf.g_00341	Syap.g_02542
OG0002015	Syaf.g_00327	Syap.g_02069
OG0002016	Syaf.g_00722	Syap.g_00102
OG0002017	Syaf.g_00599	Syap.g_02099
OG0002020	Syaf.g_00544	Syap.g_02581
OG0002021	Syaf.g_00546	Syap.g_02584
OG0002022	Syaf.g_00549	Syap.g_02585
OG0002023	Syaf.g_00550	Syap.g_02588
OG0002029	Syaf.g_01511	Syap.g_00356
OG0002039	Syaf.g_01312	Syap.g_00208
OG0002046	Syaf.g_02510	Syap.g_02164
OG0002047	Syaf.g_02809	Syap.g_02039, Syap.g_02154
OG0002048	Syaf.g_00072	Syap.g_00598
OG0002049	Syaf.g_00153	Syap.g_01926
OG0002053	Syaf.g_02170	Syap.g_00836, Syap.g_00835
OG0002056	Syaf.g_00261	Syap.g_01633, Syap.g_01632
OG0002110	Syaf.g_00155	Syap.g_00363
OG0002113	Syaf.g_00459	Syap.g_01795
OG0002116	Syaf.g_01076	Syap.g_00044
OG0002129	Syaf.g_02430	Syap.g_02529
OG0002130	Syaf.g_01256	Syap.g_01480
OG0002131	Syaf.g_00545	Syap.g_02582
OG0002134	Syaf.g_00371	Syap.g_01088, Syap.g_01087
OG0002135	Syaf.g_01003	Syap.g_01395, Syap.g_01402
OG0002136	Syaf.g_01004	Syap.g_01396, Syap.g_01403
OG0002139	Syaf.g_01550	Syap.g_02429
OG0002142	Syaf.g_02395	Syap.g_02112, Syap.g_02111
OG0002143	Syaf.g_02802	Syap.g_02578
OG0002144	Syaf.g_00147	Syap.g_00772, Syap.g_00773
OG0002156	Syaf.g_02392	Syap.g_01621
OG0002160	Syaf.g_01485	Syap.g_01501
OG0002167	Syaf.g_02647	Syap.g_01318
OG0002168	Syaf.g_01407	Syap.g_01411
OG0002169	Syaf.g_02810	Syap.g_02038, Syap.g_02152
OG0002170	Syaf.g_00027	Syap.g_00573
OG0002171	Syaf.g_00320	Syap.g_02070
OG0002172	Syaf.g_00718	Syap.g_01910
OG0002174	Syaf.g_00598	Syap.g_02100
OG0002179	Syaf.g_00352	Syap.g_01062
OG0002180	Syaf.g_00252	Syap.g_01353
OG0002181	Syaf.g_00221	Syap.g_02350
OG0002182	Syaf.g_00203	Syap.g_00309
OG0002184	Syaf.g_00937	Syap.g_02363
OG0002185	Syaf.g_00946	Syap.g_02549
OG0002186	Syaf.g_01005	Syap.g_01404
OG0002187	Syaf.g_01006	Syap.g_01398
OG0002188	Syaf.g_01042	Syap.g_00616
OG0002189	Syaf.g_01043	Syap.g_00615
OG0002190	Syaf.g_01090	Syap.g_00028
OG0002191	Syaf.g_01212	Syap.g_02327, Syap.g_02329
OG0002192	Syaf.g_01315	Syap.g_00207
OG0002194	Syaf.g_01554	Syap.g_02432
OG0002196	Syaf.g_02062	Syap.g_00179
OG0002197	Syaf.g_01906	Syap.g_02684
OG0002198	Syaf.g_02290	Syap.g_00644, Syap.g_00405
OG0002199	Syaf.g_02295	Syap.g_00637
OG0002200	Syaf.g_02416	Syap.g_02466
OG0002201	Syaf.g_02551	Syap.g_01520
OG0002202	Syaf.g_02552	Syap.g_01519
OG0002203	Syaf.g_02553	Syap.g_01518
OG0002204	Syaf.g_02570	Syap.g_00440
OG0002205	Syaf.g_02587	Syap.g_01315
OG0002206	Syaf.g_02603	Syap.g_01301
OG0002207	Syaf.g_02613	Syap.g_00297
OG0002208	Syaf.g_02730	Syap.g_02263
OG0002209	Syaf.g_00015	Syap.g_00561
OG0002210	Syaf.g_00064	Syap.g_00588
OG0002211	Syaf.g_00101	Syap.g_00480
OG0002212	Syaf.g_00663	Syap.g_01338
OG0002214	Syaf.g_00522	Syap.g_02604
OG0002236	Syaf.g_01641	Syap.g_02346
OG0002241	Syaf.g_02512	Syap.g_02165
OG0002242	Syaf.g_00321	Syap.g_02068
OG0002247	Syaf.g_02594	Syap.g_01305
OG0002257	Syaf.g_02266	Syap.g_00660
OG0002260	Syaf.g_01549	Syap.g_02428
OG0002296	Syaf.g_02449	Syap.g_02008
OG0002301	Syaf.g_02326	Syap.g_00675
OG0002302	Syaf.g_02745	Syap.g_02512
OG0002306	Syaf.g_00551	Syap.g_02088
OG0002309	Syaf.g_01382	Syap.g_01843
OG0002341	Syaf.g_00665	Syap.g_01330
OG0002343	Syaf.g_00189	Syap.g_01581
OG0002352	Syaf.g_01300	Syap.g_00801
OG0002353	Syaf.g_02036	Syap.g_02729
OG0002355	Syaf.g_01999	Syap.g_02330
OG0002357	Syaf.g_00595	Syap.g_01434, Syap.g_01433
OG0002358	Syaf.g_01211	Syap.g_02358
OG0002359	Syaf.g_02457	Syap.g_00006
OG0002396	Syaf.g_00128	Syap.g_00507
OG0002404	Syaf.g_01968	Syap.g_01585
OG0002406	Syaf.g_02236	Syap.g_00435
OG0002409	Syaf.g_00602	Syap.g_02093
OG0002410	Syaf.g_02248	Syap.g_02593
OG0002411	Syaf.g_01393	Syap.g_02704
OG0002443	Syaf.g_00738	Syap.g_01627
OG0002464	Syaf.g_00948	Syap.g_02552
OG0002466	Syaf.g_01158	Syap.g_01500
OG0002473	Syaf.g_00791	Syap.g_01119
OG0002474	Syaf.g_00148	Syap.g_01855, Syap.g_02768
OG0002475	Syaf.g_02456	Syap.g_00005
OG0002519	Syaf.g_00356	Syap.g_00778
OG0002525	Syaf.g_01739	Syap.g_02158, Syap.g_01008
OG0002537	Syaf.g_00774	Syap.g_02270
OG0002541	Syaf.g_00065	Syap.g_00589
OG0002543	Syaf.g_01518	Syap.g_01031
OG0002547	Syaf.g_02532	Syap.g_00837
OG0002611	Syaf.g_02171, Syaf.g_00354	Syap.g_01065
OG0002622	Syaf.g_02196, Syaf.g_02197, Syaf.g_02198	Syap.g_01448
OG0002643	Syaf.g_01985	Syap.g_00320
OG0002648	Syaf.g_00657	Syap.g_01456
OG0002649	Syaf.g_00656	Syap.g_01457
OG0002650	Syaf.g_00655	Syap.g_01458
OG0002675	Syaf.g_00149	Syap.g_01751
OG0002683	Syaf.g_02518	Syap.g_02139, Syap.g_02140
OG0002684	Syaf.g_00618	Syap.g_02123
OG0002714	Syaf.g_00737	Syap.g_01624
OG0002731	Syaf.g_01092	Syap.g_00533
OG0002737	Syaf.g_01183	Syap.g_01374
OG0002762	Syaf.g_00670, Syaf.g_00673, Syaf.g_00671, Syaf.g_00674, Syaf.g_00672	Syap.g_01536
OG0002868	Syaf.g_00610	Syap.g_01625
OG0002870	Syaf.g_00340	Syap.g_02543
OG0002872	Syaf.g_00773	Syap.g_02269
OG0002879	Syaf.g_01673	Syap.g_02107
OG0002916	Syaf.g_00698	Syap.g_00866
OG0002994	Syaf.g_01349	Syap.g_00676
OG0003064	Syaf.g_01069	Syap.g_00924, Syap.g_00960
OG0003093	Syaf.g_01149	Syap.g_01680
OG0003127	Syaf.g_02199	Syap.g_01447
OG0003134	Syaf.g_00396	Syap.g_02357
OG0003305	Syaf.g_02469	Syap.g_00018
OG0003546	Syaf.g_02213	Syap.g_01988
OG0003547	Syaf.g_02212	Syap.g_02322
OG0003928	Syaf.g_01417	Syap.g_01824
OG0003932	Syaf.g_02217, Syaf.g_02216	Syap.g_01435
OG0004338	Syaf.g_02191	Syap.g_00803
OG0004345	Syaf.g_02209	Syap.g_00652
OG0005037	Syaf.g_00751	Syap.g_01007
OG0005124	Syaf.g_01357	Syap.g_02292
OG0005131	Syaf.g_01679	Syap.g_02294
