Orthogroup	Syaf	Prbb
OG0001079	Syaf.g_02296	Prbb.g_00648
OG0001080	Syaf.g_01740	Prbb.g_00654
OG0001081	Syaf.g_02144	Prbb.g_00656
OG0001082	Syaf.g_02143	Prbb.g_00657
OG0001083	Syaf.g_02136	Prbb.g_00662
OG0001084	Syaf.g_02135	Prbb.g_00664
OG0001085	Syaf.g_02125	Prbb.g_00674
OG0001086	Syaf.g_02123	Prbb.g_00675
OG0001087	Syaf.g_01482	Prbb.g_00694
OG0001088	Syaf.g_01478	Prbb.g_00695
OG0001089	Syaf.g_01453	Prbb.g_00705
OG0001090	Syaf.g_01981	Prbb.g_00714
OG0001091	Syaf.g_01979	Prbb.g_00716
OG0001092	Syaf.g_01977	Prbb.g_00717
OG0001093	Syaf.g_01971	Prbb.g_00722
OG0001094	Syaf.g_02055	Prbb.g_00777
OG0001095	Syaf.g_02034	Prbb.g_00796
OG0001096	Syaf.g_02018	Prbb.g_00811
OG0001097	Syaf.g_01373	Prbb.g_00830
OG0001098	Syaf.g_01743	Prbb.g_00847
OG0001099	Syaf.g_00881	Prbb.g_00917
OG0001100	Syaf.g_02110	Prbb.g_00924
OG0001101	Syaf.g_02109	Prbb.g_00926
OG0001102	Syaf.g_02106	Prbb.g_00929
OG0001103	Syaf.g_02104	Prbb.g_00931
OG0001104	Syaf.g_02071	Prbb.g_00763
OG0001105	Syaf.g_02067	Prbb.g_00767
OG0001106	Syaf.g_01847	Prbb.g_00979
OG0001107	Syaf.g_01859	Prbb.g_00989
OG0001108	Syaf.g_01868	Prbb.g_00993
OG0001109	Syaf.g_01877	Prbb.g_00994
OG0001110	Syaf.g_01879	Prbb.g_00996
OG0001111	Syaf.g_01881	Prbb.g_00997
OG0001112	Syaf.g_01883	Prbb.g_00998
OG0001113	Syaf.g_01884	Prbb.g_00999
OG0001114	Syaf.g_01885	Prbb.g_01000
OG0001115	Syaf.g_01889	Prbb.g_01002
OG0001116	Syaf.g_01891	Prbb.g_01003
OG0001117	Syaf.g_01892	Prbb.g_01004
OG0001118	Syaf.g_01893	Prbb.g_01005
OG0001119	Syaf.g_01895	Prbb.g_01006
OG0001120	Syaf.g_01899	Prbb.g_01007
OG0001122	Syaf.g_01927	Prbb.g_01038
OG0001123	Syaf.g_01934	Prbb.g_01043
OG0001124	Syaf.g_01936	Prbb.g_01045
OG0001125	Syaf.g_01938	Prbb.g_01047
OG0001126	Syaf.g_01409	Prbb.g_01058
OG0001127	Syaf.g_01410	Prbb.g_01059
OG0001128	Syaf.g_01413	Prbb.g_01062
OG0001129	Syaf.g_01415	Prbb.g_01063
OG0001130	Syaf.g_01416	Prbb.g_01064
OG0001131	Syaf.g_02090	Prbb.g_00897
OG0001132	Syaf.g_01722	Prbb.g_01108
OG0001133	Syaf.g_02334	Prbb.g_01085
OG0001134	Syaf.g_01616	Prbb.g_01887
OG0001135	Syaf.g_01618	Prbb.g_01890
OG0001136	Syaf.g_01286	Prbb.g_01520
OG0001137	Syaf.g_01306	Prbb.g_01507
OG0001138	Syaf.g_01596	Prbb.g_01486
OG0001139	Syaf.g_01594	Prbb.g_01484
OG0001140	Syaf.g_01593	Prbb.g_01483
OG0001141	Syaf.g_01592	Prbb.g_01482
OG0001142	Syaf.g_01591	Prbb.g_01481
OG0001143	Syaf.g_01583	Prbb.g_01474
OG0001144	Syaf.g_01573	Prbb.g_01469
OG0001145	Syaf.g_01267	Prbb.g_01578
OG0001146	Syaf.g_01248	Prbb.g_01590
OG0001147	Syaf.g_02489	Prbb.g_01612
OG0001148	Syaf.g_02735	Prbb.g_01641
OG0001149	Syaf.g_02736	Prbb.g_01642
OG0001150	Syaf.g_02737	Prbb.g_01643
OG0001151	Syaf.g_02750	Prbb.g_01654
OG0001152	Syaf.g_02751	Prbb.g_01655
OG0001153	Syaf.g_02463	Prbb.g_01716
OG0001154	Syaf.g_02464	Prbb.g_01717
OG0001155	Syaf.g_01107	Prbb.g_01733
OG0001156	Syaf.g_01104	Prbb.g_01736
OG0001157	Syaf.g_01103	Prbb.g_01737
OG0001158	Syaf.g_01102	Prbb.g_01738
OG0001159	Syaf.g_01101	Prbb.g_01739
OG0001160	Syaf.g_01058	Prbb.g_01765
OG0001161	Syaf.g_00617	Prbb.g_01555
OG0001162	Syaf.g_02015	Prbb.g_01778
OG0001163	Syaf.g_01050	Prbb.g_01815
OG0001164	Syaf.g_01044	Prbb.g_01819
OG0001165	Syaf.g_01039	Prbb.g_01822
OG0001166	Syaf.g_01010	Prbb.g_01840
OG0001167	Syaf.g_01182	Prbb.g_01858
OG0001168	Syaf.g_01180	Prbb.g_01859
OG0001169	Syaf.g_01178	Prbb.g_01861
OG0001170	Syaf.g_01176	Prbb.g_01863
OG0001171	Syaf.g_01166	Prbb.g_01873
OG0001172	Syaf.g_00173	Prbb.g_01926
OG0001173	Syaf.g_00172	Prbb.g_01927
OG0001174	Syaf.g_00164	Prbb.g_01935
OG0001175	Syaf.g_00163	Prbb.g_01936
OG0001176	Syaf.g_00142	Prbb.g_01947
OG0001177	Syaf.g_00144	Prbb.g_01945
OG0001178	Syaf.g_01028	Prbb.g_01279
OG0001179	Syaf.g_00112	Prbb.g_01984
OG0001180	Syaf.g_00087	Prbb.g_02007
OG0001181	Syaf.g_00083	Prbb.g_02011
OG0001182	Syaf.g_00074	Prbb.g_02019
OG0001184	Syaf.g_00360	Prbb.g_02041
OG0001185	Syaf.g_00382	Prbb.g_02056
OG0001186	Syaf.g_00418	Prbb.g_02097
OG0001187	Syaf.g_00422	Prbb.g_02100
OG0001188	Syaf.g_00425	Prbb.g_02102
OG0001189	Syaf.g_00441	Prbb.g_02119
OG0001190	Syaf.g_00646	Prbb.g_02124
OG0001191	Syaf.g_00635	Prbb.g_02134
OG0001192	Syaf.g_00630	Prbb.g_02139
OG0001193	Syaf.g_00596	Prbb.g_02152
OG0001194	Syaf.g_00594	Prbb.g_02153
OG0001195	Syaf.g_00593	Prbb.g_02154
OG0001196	Syaf.g_00519	Prbb.g_02175
OG0001197	Syaf.g_00517	Prbb.g_02177
OG0001198	Syaf.g_00501	Prbb.g_02186
OG0001199	Syaf.g_00957	Prbb.g_00129
OG0001200	Syaf.g_00955	Prbb.g_00131
OG0001201	Syaf.g_00902	Prbb.g_00163
OG0001202	Syaf.g_00764	Prbb.g_00256
OG0001203	Syaf.g_02785	Prbb.g_00295
OG0001204	Syaf.g_00185	Prbb.g_00301
OG0001205	Syaf.g_01229	Prbb.g_00450
OG0001206	Syaf.g_02530	Prbb.g_00469
OG0001207	Syaf.g_02732	Prbb.g_00480
OG0001208	Syaf.g_02719	Prbb.g_00487
OG0001209	Syaf.g_02651	Prbb.g_00538
OG0001210	Syaf.g_02642	Prbb.g_00543
OG0001211	Syaf.g_02623	Prbb.g_00554
OG0001212	Syaf.g_02563	Prbb.g_00596
OG0001213	Syaf.g_02324	Prbb.g_00630
OG0001214	Syaf.g_02308	Prbb.g_00638
OG0001215	Syaf.g_01477	Prbb.g_00696
OG0001216	Syaf.g_01980	Prbb.g_00715
OG0001217	Syaf.g_02237	Prbb.g_00108
OG0001218	Syaf.g_02473	Prbb.g_00754
OG0001219	Syaf.g_01796	Prbb.g_00960
OG0001220	Syaf.g_01335	Prbb.g_00837
OG0001221	Syaf.g_02087	Prbb.g_00944
OG0001222	Syaf.g_01848	Prbb.g_00893
OG0001223	Syaf.g_01902	Prbb.g_01008
OG0001224	Syaf.g_01438	Prbb.g_01066
OG0001225	Syaf.g_01440	Prbb.g_01068
OG0001227	Syaf.g_00614	Prbb.g_01090
OG0001228	Syaf.g_01223	Prbb.g_01465
OG0001229	Syaf.g_01464	Prbb.g_01201
OG0001230	Syaf.g_02404	Prbb.g_01678
OG0001231	Syaf.g_00481	Prbb.g_00758
OG0001232	Syaf.g_01000	Prbb.g_01844
OG0001234	Syaf.g_00159	Prbb.g_01938
OG0001235	Syaf.g_00150	Prbb.g_01942
OG0001236	Syaf.g_00357	Prbb.g_02038
OG0001237	Syaf.g_00362	Prbb.g_02042
OG0001238	Syaf.g_00634	Prbb.g_02135
OG0001239	Syaf.g_00960	Prbb.g_00126
OG0001240	Syaf.g_00919	Prbb.g_00148
OG0001241	Syaf.g_00909	Prbb.g_00157
OG0001242	Syaf.g_00874	Prbb.g_00176
OG0001243	Syaf.g_00867	Prbb.g_00183
OG0001244	Syaf.g_00836	Prbb.g_00199
OG0001246	Syaf.g_02693	Prbb.g_00508
OG0001247	Syaf.g_02004	Prbb.g_00689
OG0001248	Syaf.g_02012	Prbb.g_00691
OG0001251	Syaf.g_00588	Prbb.g_01913
OG0001252	Syaf.g_01412	Prbb.g_01061
OG0001254	Syaf.g_01617	Prbb.g_01889
OG0001255	Syaf.g_01070	Prbb.g_01534
OG0001256	Syaf.g_01051	Prbb.g_01774
OG0001257	Syaf.g_02534	Prbb.g_01779
OG0001258	Syaf.g_01041	Prbb.g_01820
OG0001259	Syaf.g_01177	Prbb.g_01862
OG0001260	Syaf.g_01155	Prbb.g_01879
OG0001261	Syaf.g_00103	Prbb.g_01992
OG0001262	Syaf.g_00439	Prbb.g_02117
OG0001263	Syaf.g_00864	Prbb.g_00186
OG0001269	Syaf.g_01653	Prbb.g_00836
OG0001273	Syaf.g_02315	Prbb.g_00632
OG0001277	Syaf.g_00533	Prbb.g_02163
OG0001279	Syaf.g_02385	Prbb.g_01196
OG0001280	Syaf.g_01257	Prbb.g_01585
OG0001281	Syaf.g_01247	Prbb.g_01591
OG0001282	Syaf.g_02734	Prbb.g_01640
OG0001283	Syaf.g_00524, Syaf.g_02414	Prbb.g_02171
OG0001284	Syaf.g_01073	Prbb.g_01759
OG0001285	Syaf.g_00568	Prbb.g_01847
OG0001286	Syaf.g_00089	Prbb.g_02005
OG0001287	Syaf.g_00390	Prbb.g_02063
OG0001288	Syaf.g_00408	Prbb.g_02074
OG0001289	Syaf.g_00935	Prbb.g_00142
OG0001290	Syaf.g_00910	Prbb.g_00156
OG0001294	Syaf.g_02124	Prbb.g_01553, Prbb.g_01628
OG0001295	Syaf.g_02637	Prbb.g_01542
OG0001296	Syaf.g_02687	Prbb.g_00513
OG0001297	Syaf.g_02683	Prbb.g_00518
OG0001299	Syaf.g_02130	Prbb.g_00669
OG0001300	Syaf.g_01468	Prbb.g_00701
OG0001301	Syaf.g_01454	Prbb.g_00703
OG0001302	Syaf.g_02279	Prbb.g_00958
OG0001303	Syaf.g_01798	Prbb.g_01388
OG0001304	Syaf.g_01950	Prbb.g_01052
OG0001305	Syaf.g_01448	Prbb.g_00888
OG0001306	Syaf.g_01272	Prbb.g_01532
OG0001307	Syaf.g_01638	Prbb.g_01609
OG0001308	Syaf.g_02427	Prbb.g_01696
OG0001309	Syaf.g_02678	Prbb.g_00522
OG0001310	Syaf.g_01018	Prbb.g_01834
OG0001311	Syaf.g_01935	Prbb.g_01044
OG0001312	Syaf.g_01809	Prbb.g_00969
OG0001315	Syaf.g_00071	Prbb.g_02023
OG0001316	Syaf.g_00847	Prbb.g_00197
OG0001317	Syaf.g_02790	Prbb.g_00291
OG0001318	Syaf.g_00209	Prbb.g_00312
OG0001321	Syaf.g_01238	Prbb.g_00456
OG0001322	Syaf.g_01239	Prbb.g_00457
OG0001324	Syaf.g_01467	Prbb.g_00702
OG0001325	Syaf.g_01976	Prbb.g_00718
OG0001326	Syaf.g_00578	Prbb.g_01905
OG0001327	Syaf.g_02116	Prbb.g_00921
OG0001328	Syaf.g_02094	Prbb.g_00940
OG0001329	Syaf.g_02285	Prbb.g_01782
OG0001330	Syaf.g_01264	Prbb.g_01579
OG0001331	Syaf.g_02739	Prbb.g_01645
OG0001334	Syaf.g_00060	Prbb.g_02028
OG0001335	Syaf.g_00059	Prbb.g_02029
OG0001336	Syaf.g_00523	Prbb.g_02172
OG0001337	Syaf.g_00063, Syaf.g_00040	Prbb.g_00383
OG0001339	Syaf.g_00907	Prbb.g_00159
OG0001340	Syaf.g_00039	Prbb.g_00384
OG0001341	Syaf.g_01463	Prbb.g_00086
OG0001343	Syaf.g_00590	Prbb.g_00912
OG0001344	Syaf.g_01294	Prbb.g_01512
OG0001345	Syaf.g_01323	Prbb.g_01496
OG0001346	Syaf.g_01253	Prbb.g_01587
OG0001347	Syaf.g_02400	Prbb.g_02088
OG0001348	Syaf.g_01396	Prbb.g_01125
OG0001350	Syaf.g_02786	Prbb.g_00294
OG0001351	Syaf.g_02539	Prbb.g_00459
OG0001352	Syaf.g_02661	Prbb.g_00685
OG0001354	Syaf.g_01888	Prbb.g_01001
OG0001356	Syaf.g_02177, Syaf.g_01397	Prbb.g_01164
OG0001357	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827	Prbb.g_01814
OG0001358	Syaf.g_02341	Prbb.g_00621
OG0001359	Syaf.g_00591	Prbb.g_00913
OG0001360	Syaf.g_01325	Prbb.g_01494
OG0001362	Syaf.g_02432	Prbb.g_01700
OG0001363	Syaf.g_02434	Prbb.g_00465
OG0001368	Syaf.g_00184	Prbb.g_01213, Prbb.g_01193
OG0001370	Syaf.g_00569	Prbb.g_01235
OG0001371	Syaf.g_00397	Prbb.g_00684
OG0001372	Syaf.g_01682	Prbb.g_00053
OG0001373	Syaf.g_00579	Prbb.g_01904
OG0001374	Syaf.g_00571	Prbb.g_01912
OG0001375	Syaf.g_00589	Prbb.g_00911
OG0001376	Syaf.g_00626	Prbb.g_00899
OG0001377	Syaf.g_00627	Prbb.g_00900
OG0001378	Syaf.g_01209	Prbb.g_00439
OG0001380	Syaf.g_02247	Prbb.g_01541
OG0001385	Syaf.g_00582	Prbb.g_01901
OG0001386	Syaf.g_00581	Prbb.g_01902
OG0001387	Syaf.g_00580	Prbb.g_01903
OG0001388	Syaf.g_00577	Prbb.g_01906
OG0001389	Syaf.g_00576	Prbb.g_01907
OG0001390	Syaf.g_00575	Prbb.g_01908
OG0001391	Syaf.g_00574	Prbb.g_01909
OG0001392	Syaf.g_00573	Prbb.g_01910
OG0001393	Syaf.g_00572	Prbb.g_01911
OG0001394	Syaf.g_02081	Prbb.g_00948
OG0001395	Syaf.g_01958	Prbb.g_01055
OG0001396	Syaf.g_02399	Prbb.g_02089
OG0001397	Syaf.g_02433	Prbb.g_01701
OG0001398	Syaf.g_01758	Prbb.g_00732
OG0001401	Syaf.g_01383	Prbb.g_00820
OG0001402	Syaf.g_02336	Prbb.g_00625
OG0001404	Syaf.g_00964	Prbb.g_00123
OG0001405	Syaf.g_00057	Prbb.g_00377
OG0001406	Syaf.g_00625	Prbb.g_00898
OG0001407	Syaf.g_02660	Prbb.g_00903
OG0001408	Syaf.g_01546	Prbb.g_00097
OG0001410	Syaf.g_01639	Prbb.g_01610
OG0001412	Syaf.g_02482	Prbb.g_02086
OG0001413	Syaf.g_02344, Syaf.g_02267	Prbb.g_00759
OG0001417	Syaf.g_01887	Prbb.g_01552
OG0001419	Syaf.g_02659	Prbb.g_00750
OG0001420	Syaf.g_02664	Prbb.g_01183
OG0001421	Syaf.g_01721	Prbb.g_01775
OG0001425	Syaf.g_00631	Prbb.g_02138
OG0001432	Syaf.g_01492	Prbb.g_01033
OG0001433	Syaf.g_01398	Prbb.g_01163
OG0001435	Syaf.g_02107	Prbb.g_00928
OG0001439	Syaf.g_00283	Prbb.g_00358
OG0001441	Syaf.g_02673	Prbb.g_00525
OG0001442	Syaf.g_02066	Prbb.g_01667
OG0001443	Syaf.g_00621	Prbb.g_01896
OG0001447	Syaf.g_00866	Prbb.g_00184
OG0001451	Syaf.g_02183	Prbb.g_00848
OG0001453	Syaf.g_01909	Prbb.g_01011
OG0001454	Syaf.g_02263	Prbb.g_01280
OG0001456	Syaf.g_00561	Prbb.g_01559
OG0001457	Syaf.g_00560	Prbb.g_01558
OG0001458	Syaf.g_00559	Prbb.g_01557
OG0001460	Syaf.g_01399	Prbb.g_01162
OG0001461	Syaf.g_01633	Prbb.g_01437
OG0001467	Syaf.g_02280	Prbb.g_00115
OG0001468	Syaf.g_02278	Prbb.g_00910
OG0001470	Syaf.g_01206	Prbb.g_00853
OG0001471	Syaf.g_00276	Prbb.g_01554
OG0001473	Syaf.g_02282	Prbb.g_01623
OG0001474	Syaf.g_00016	Prbb.g_00399
OG0001475	Syaf.g_01204	Prbb.g_00855
OG0001476	Syaf.g_01302	Prbb.g_01509
OG0001477	Syaf.g_01457	Prbb.g_01415
OG0001480	Syaf.g_01334	Prbb.g_01215
OG0001482	Syaf.g_01897	Prbb.g_01089
OG0001484	Syaf.g_00570	Prbb.g_01248
OG0001487	Syaf.g_02472	Prbb.g_01724
OG0001488	Syaf.g_01311	Prbb.g_01503
OG0001489	Syaf.g_00078	Prbb.g_02016
OG0001495	Syaf.g_00145	Prbb.g_01944
OG0001496	Syaf.g_01459	Prbb.g_01413
OG0001497	Syaf.g_01458	Prbb.g_01414
OG0001498	Syaf.g_02806	Prbb.g_00417
OG0001507	Syaf.g_01664	Prbb.g_01181
OG0001508	Syaf.g_01207	Prbb.g_02096
OG0001510	Syaf.g_00394	Prbb.g_02067
OG0001511	Syaf.g_00894	Prbb.g_00167
OG0001512	Syaf.g_02784	Prbb.g_01801
OG0001513	Syaf.g_00361	Prbb.g_00050
OG0001514	Syaf.g_01460	Prbb.g_01412
OG0001515	Syaf.g_01472	Prbb.g_00699
OG0001516	Syaf.g_02133	Prbb.g_00666
OG0001517	Syaf.g_00022	Prbb.g_00395
OG0001518	Syaf.g_00632	Prbb.g_02137
OG0001519	Syaf.g_00619	Prbb.g_02142
OG0001522	Syaf.g_01387	Prbb.g_00816
OG0001528	Syaf.g_01205	Prbb.g_00854
OG0001529	Syaf.g_00448	Prbb.g_00056
OG0001530	Syaf.g_00896	Prbb.g_00166
OG0001531	Syaf.g_02783	Prbb.g_00296
OG0001532	Syaf.g_01595	Prbb.g_01485
OG0001534	Syaf.g_01951	Prbb.g_01053
OG0001535	Syaf.g_01931	Prbb.g_01041
OG0001536	Syaf.g_01856	Prbb.g_00987
OG0001537	Syaf.g_02086	Prbb.g_00945
OG0001538	Syaf.g_02044	Prbb.g_00788
OG0001539	Syaf.g_02111	Prbb.g_00923
OG0001540	Syaf.g_00862	Prbb.g_00188
OG0001541	Syaf.g_00795	Prbb.g_00236
OG0001542	Syaf.g_00785	Prbb.g_00242
OG0001543	Syaf.g_00726	Prbb.g_00896
OG0001544	Syaf.g_00620	Prbb.g_02141
OG0001545	Syaf.g_00534	Prbb.g_02162
OG0001548	Syaf.g_02258	Prbb.g_01105
OG0001549	Syaf.g_01326	Prbb.g_00846
OG0001551	Syaf.g_01403	Prbb.g_01898
OG0001552	Syaf.g_02761, Syaf.g_02762	Prbb.g_01895
OG0001555	Syaf.g_01698	Prbb.g_01803
OG0001556	Syaf.g_01604	Prbb.g_01154
OG0001557	Syaf.g_02080	Prbb.g_00949
OG0001559	Syaf.g_00897	Prbb.g_00165
OG0001560	Syaf.g_00911	Prbb.g_00155
OG0001561	Syaf.g_01937	Prbb.g_01046
OG0001562	Syaf.g_01923	Prbb.g_01035
OG0001563	Syaf.g_00094	Prbb.g_02000
OG0001564	Syaf.g_00565	Prbb.g_00863
OG0001570	Syaf.g_00978	Prbb.g_01331
OG0001575	Syaf.g_02606	Prbb.g_00569
OG0001576	Syaf.g_02545	Prbb.g_01599
OG0001577	Syaf.g_01284	Prbb.g_01522
OG0001578	Syaf.g_01625, Syaf.g_02260	Prbb.g_01408
OG0001579	Syaf.g_00047	Prbb.g_00381
OG0001582	Syaf.g_01865	Prbb.g_01551
OG0001586	Syaf.g_00988	Prbb.g_00872
OG0001589	Syaf.g_01173	Prbb.g_01866
OG0001591	Syaf.g_02122	Prbb.g_00676
OG0001623	Syaf.g_00035	Prbb.g_00385
OG0001633	Syaf.g_01528, Syaf.g_02381	Prbb.g_01920
OG0001634	Syaf.g_02127	Prbb.g_00672
OG0001642	Syaf.g_01336	Prbb.g_01621
OG0001644	Syaf.g_01962	Prbb.g_00728
OG0001656	Syaf.g_00052	Prbb.g_00380
OG0001659	Syaf.g_01602	Prbb.g_01489
OG0001673	Syaf.g_02792	Prbb.g_00289
OG0001676	Syaf.g_00053	Prbb.g_00382
OG0001691	Syaf.g_02349	Prbb.g_01056
OG0001692	Syaf.g_02408	Prbb.g_01682
OG0001694	Syaf.g_00246	Prbb.g_00333
OG0001695	Syaf.g_00540	Prbb.g_02158
OG0001700	Syaf.g_02162, Syaf.g_02178	Prbb.g_01161
OG0001703	Syaf.g_02731	Prbb.g_00481
OG0001713	Syaf.g_01303	Prbb.g_01131
OG0001715	Syaf.g_02249	Prbb.g_01219
OG0001733	Syaf.g_02119	Prbb.g_01152
OG0001738	Syaf.g_00298	Prbb.g_00371
OG0001739	Syaf.g_00542	Prbb.g_02157
OG0001740	Syaf.g_00537	Prbb.g_02161
OG0001755	Syaf.g_02679	Prbb.g_00856
OG0001758	Syaf.g_01645	Prbb.g_01572
OG0001769	Syaf.g_02291	Prbb.g_01441
OG0001810	Syaf.g_00849	Prbb.g_00709
OG0001816	Syaf.g_02117	Prbb.g_00920
OG0001875	Syaf.g_01646	Prbb.g_01573
OG0001876	Syaf.g_01647	Prbb.g_01574
OG0001907	Syaf.g_00844	Prbb.g_00198
OG0001915	Syaf.g_00509	Prbb.g_02179
OG0001916	Syaf.g_02704	Prbb.g_00500
OG0001917	Syaf.g_01932	Prbb.g_01042
OG0001954	Syaf.g_01746	Prbb.g_01209
OG0001978	Syaf.g_00202, Syaf.g_00199, Syaf.g_00200	Prbb.g_01808
OG0001979	Syaf.g_01474	Prbb.g_00041
OG0001990	Syaf.g_00536	Prbb.g_00074
OG0001991	Syaf.g_02163	Prbb.g_01165
OG0002018	Syaf.g_00538	Prbb.g_02160
OG0002177	Syaf.g_02240	Prbb.g_01454
OG0002449	Syaf.g_00539	Prbb.g_02159
OG0002456	Syaf.g_01687	Prbb.g_02033
OG0002507	Syaf.g_02598	Prbb.g_01387, Prbb.g_01024
OG0002916	Syaf.g_00698	Prbb.g_01807
OG0003068	Syaf.g_00201	Prbb.g_01809
