Orthogroup	Syaf	Prax
OG0001127	Syaf.g_01410	Prax.g_01194
OG0001128	Syaf.g_01413	Prax.g_01196
OG0001129	Syaf.g_01415	Prax.g_01197
OG0001130	Syaf.g_01416	Prax.g_01198
OG0001131	Syaf.g_02090	Prax.g_01235
OG0001132	Syaf.g_01722	Prax.g_01245
OG0001133	Syaf.g_02334	Prax.g_00146
OG0001134	Syaf.g_01616	Prax.g_00161
OG0001135	Syaf.g_01618	Prax.g_00164
OG0001136	Syaf.g_01286	Prax.g_00197
OG0001137	Syaf.g_01306	Prax.g_00208
OG0001138	Syaf.g_01596	Prax.g_00226
OG0001139	Syaf.g_01594	Prax.g_00227
OG0001140	Syaf.g_01593	Prax.g_00228
OG0001141	Syaf.g_01592	Prax.g_00229
OG0001142	Syaf.g_01591	Prax.g_00230
OG0001143	Syaf.g_01583	Prax.g_00237
OG0001144	Syaf.g_01573	Prax.g_00242
OG0001145	Syaf.g_01267	Prax.g_01907
OG0001146	Syaf.g_01248	Prax.g_01895
OG0001147	Syaf.g_02489	Prax.g_01877
OG0001148	Syaf.g_02735	Prax.g_01861
OG0001149	Syaf.g_02736	Prax.g_01860
OG0001150	Syaf.g_02737	Prax.g_01859
OG0001151	Syaf.g_02750	Prax.g_01848
OG0001152	Syaf.g_02751	Prax.g_01847
OG0001153	Syaf.g_02463	Prax.g_01696
OG0001154	Syaf.g_02464	Prax.g_01695
OG0001155	Syaf.g_01107	Prax.g_01683
OG0001156	Syaf.g_01104	Prax.g_01680
OG0001157	Syaf.g_01103	Prax.g_01679
OG0001158	Syaf.g_01102	Prax.g_01678
OG0001159	Syaf.g_01101	Prax.g_01677
OG0001160	Syaf.g_01058	Prax.g_01653
OG0001161	Syaf.g_00617	Prax.g_01640
OG0001162	Syaf.g_02015	Prax.g_01629
OG0001163	Syaf.g_01050	Prax.g_01567
OG0001164	Syaf.g_01044	Prax.g_01563
OG0001165	Syaf.g_01039	Prax.g_01560
OG0001166	Syaf.g_01010	Prax.g_01540
OG0001167	Syaf.g_01182	Prax.g_01523
OG0001168	Syaf.g_01180	Prax.g_01521
OG0001169	Syaf.g_01178	Prax.g_01519
OG0001170	Syaf.g_01176	Prax.g_01517
OG0001171	Syaf.g_01166	Prax.g_01507
OG0001172	Syaf.g_00173	Prax.g_01265
OG0001173	Syaf.g_00172	Prax.g_01266
OG0001174	Syaf.g_00164	Prax.g_01274
OG0001175	Syaf.g_00163	Prax.g_01275
OG0001176	Syaf.g_00142	Prax.g_01282
OG0001177	Syaf.g_00144	Prax.g_01285
OG0001178	Syaf.g_01028	Prax.g_01290
OG0001179	Syaf.g_00112	Prax.g_01322
OG0001180	Syaf.g_00087	Prax.g_01344
OG0001181	Syaf.g_00083	Prax.g_01348
OG0001182	Syaf.g_00074	Prax.g_01355
OG0001184	Syaf.g_00360	Prax.g_01375
OG0001185	Syaf.g_00382	Prax.g_01389
OG0001186	Syaf.g_00418	Prax.g_01412
OG0001187	Syaf.g_00422	Prax.g_01416
OG0001188	Syaf.g_00425	Prax.g_01419
OG0001189	Syaf.g_00441	Prax.g_01436
OG0001190	Syaf.g_00646	Prax.g_01440
OG0001191	Syaf.g_00635	Prax.g_01450
OG0001192	Syaf.g_00630	Prax.g_01454
OG0001193	Syaf.g_00596	Prax.g_01464
OG0001194	Syaf.g_00594	Prax.g_01465
OG0001195	Syaf.g_00593	Prax.g_01466
OG0001196	Syaf.g_00519	Prax.g_01479
OG0001197	Syaf.g_00517	Prax.g_01480
OG0001198	Syaf.g_00501	Prax.g_01487
OG0001199	Syaf.g_00957	Prax.g_00645
OG0001200	Syaf.g_00955	Prax.g_00647
OG0001201	Syaf.g_00902	Prax.g_01111
OG0001202	Syaf.g_00764	Prax.g_01019
OG0001203	Syaf.g_02785	Prax.g_00980
OG0001204	Syaf.g_00185	Prax.g_00932
OG0001205	Syaf.g_01229	Prax.g_00755
OG0001206	Syaf.g_02530	Prax.g_00739
OG0001207	Syaf.g_02732	Prax.g_00725
OG0001208	Syaf.g_02719	Prax.g_00720
OG0001209	Syaf.g_02651	Prax.g_00666
OG0001210	Syaf.g_02642	Prax.g_00001
OG0001211	Syaf.g_02623	Prax.g_00011
OG0001212	Syaf.g_02563	Prax.g_00055
OG0001213	Syaf.g_02324	Prax.g_00088
OG0001214	Syaf.g_02308	Prax.g_00096
OG0001215	Syaf.g_01477	Prax.g_00952
OG0001216	Syaf.g_01980	Prax.g_00483
OG0001217	Syaf.g_02237	Prax.g_00428
OG0001218	Syaf.g_02473	Prax.g_00420
OG0001219	Syaf.g_01796	Prax.g_00384
OG0001220	Syaf.g_01335	Prax.g_00321
OG0001221	Syaf.g_02087	Prax.g_00572
OG0001222	Syaf.g_01848	Prax.g_00612
OG0001223	Syaf.g_01902	Prax.g_01147
OG0001224	Syaf.g_01438	Prax.g_01200
OG0001225	Syaf.g_01440	Prax.g_01202
OG0001226	Syaf.g_02262	Prax.g_01229
OG0001227	Syaf.g_00614	Prax.g_01248
OG0001228	Syaf.g_01223	Prax.g_00245
OG0001229	Syaf.g_01464	Prax.g_01865
OG0001230	Syaf.g_02404	Prax.g_01741
OG0001231	Syaf.g_00481	Prax.g_01631
OG0001232	Syaf.g_01000	Prax.g_01536
OG0001234	Syaf.g_00159	Prax.g_01277
OG0001235	Syaf.g_00150	Prax.g_01287
OG0001236	Syaf.g_00357	Prax.g_01372
OG0001237	Syaf.g_00362	Prax.g_01376
OG0001238	Syaf.g_00634	Prax.g_01451
OG0001239	Syaf.g_00960	Prax.g_00642
OG0001240	Syaf.g_00919	Prax.g_01125
OG0001241	Syaf.g_00909	Prax.g_01117
OG0001242	Syaf.g_00874	Prax.g_01099
OG0001243	Syaf.g_00867	Prax.g_01093
OG0001244	Syaf.g_00836	Prax.g_01077
OG0001246	Syaf.g_02693	Prax.g_00697
OG0001247	Syaf.g_02004	Prax.g_00959
OG0001248	Syaf.g_02012	Prax.g_00957
OG0001250	Syaf.g_01377	Prax.g_00332
OG0001251	Syaf.g_00588	Prax.g_00547
OG0001252	Syaf.g_01412	Prax.g_01195
OG0001254	Syaf.g_01617	Prax.g_00163
OG0001255	Syaf.g_01070	Prax.g_00184
OG0001256	Syaf.g_01051	Prax.g_01638
OG0001257	Syaf.g_02534	Prax.g_01632
OG0001258	Syaf.g_01041	Prax.g_01562
OG0001259	Syaf.g_01177	Prax.g_01518
OG0001260	Syaf.g_01155	Prax.g_01501
OG0001261	Syaf.g_00103	Prax.g_01330
OG0001262	Syaf.g_00439	Prax.g_01434
OG0001263	Syaf.g_00864	Prax.g_01090
OG0001265	Syaf.g_00876	Prax.g_01100
OG0001266	Syaf.g_00760	Prax.g_01015
OG0001267	Syaf.g_00244	Prax.g_00895
OG0001268	Syaf.g_00017	Prax.g_00834
OG0001269	Syaf.g_01653	Prax.g_00814
OG0001270	Syaf.g_01210	Prax.g_00766
OG0001271	Syaf.g_02501	Prax.g_00730
OG0001272	Syaf.g_02715	Prax.g_00716
OG0001273	Syaf.g_02315	Prax.g_00090
OG0001274	Syaf.g_00707	Prax.g_00939
OG0001275	Syaf.g_01917	Prax.g_01157
OG0001276	Syaf.g_01933	Prax.g_01179
OG0001277	Syaf.g_00533	Prax.g_01237
OG0001278	Syaf.g_01562	Prax.g_00250
OG0001279	Syaf.g_02385	Prax.g_01957
OG0001280	Syaf.g_01257	Prax.g_01900
OG0001281	Syaf.g_01247	Prax.g_01894
OG0001282	Syaf.g_02734	Prax.g_01862
OG0001283	Syaf.g_00524, Syaf.g_02414	Prax.g_01843
OG0001284	Syaf.g_01073	Prax.g_01658
OG0001285	Syaf.g_00568	Prax.g_01533
OG0001286	Syaf.g_00089	Prax.g_01342
OG0001287	Syaf.g_00390	Prax.g_01396
OG0001288	Syaf.g_00408	Prax.g_01405
OG0001289	Syaf.g_00935	Prax.g_00658
OG0001290	Syaf.g_00910	Prax.g_01118
OG0001291	Syaf.g_00853	Prax.g_01083
OG0001292	Syaf.g_00191	Prax.g_00927
OG0001293	Syaf.g_00217	Prax.g_00914
OG0001294	Syaf.g_02124	Prax.g_00796
OG0001295	Syaf.g_02637	Prax.g_00734
OG0001296	Syaf.g_02687	Prax.g_00692
OG0001297	Syaf.g_02683	Prax.g_00687
OG0001298	Syaf.g_02584	Prax.g_00037
OG0001299	Syaf.g_02130	Prax.g_00976
OG0001300	Syaf.g_01468	Prax.g_00949
OG0001301	Syaf.g_01454	Prax.g_00946
OG0001302	Syaf.g_02279	Prax.g_00386
OG0001303	Syaf.g_01798	Prax.g_01161
OG0001304	Syaf.g_01950	Prax.g_01189
OG0001305	Syaf.g_01448	Prax.g_01208
OG0001306	Syaf.g_01272	Prax.g_00186
OG0001307	Syaf.g_01638	Prax.g_01880
OG0001308	Syaf.g_02427	Prax.g_01718
OG0001309	Syaf.g_02678	Prax.g_01634
OG0001310	Syaf.g_01018	Prax.g_01547
OG0001311	Syaf.g_01935	Prax.g_01181
OG0001312	Syaf.g_01809	Prax.g_00601
OG0001315	Syaf.g_00071	Prax.g_00633
OG0001316	Syaf.g_00847	Prax.g_01078
OG0001317	Syaf.g_02790	Prax.g_00984
OG0001318	Syaf.g_00209	Prax.g_00919
OG0001319	Syaf.g_00232	Prax.g_00903
OG0001321	Syaf.g_01238	Prax.g_00749
OG0001322	Syaf.g_01239	Prax.g_00748
OG0001323	Syaf.g_02675	Prax.g_00682
OG0001324	Syaf.g_01467	Prax.g_00948
OG0001325	Syaf.g_01976	Prax.g_00480
OG0001326	Syaf.g_00578	Prax.g_00535
OG0001327	Syaf.g_02116	Prax.g_01221
OG0001328	Syaf.g_02094	Prax.g_01247
OG0001329	Syaf.g_02285	Prax.g_00154
OG0001330	Syaf.g_01264	Prax.g_01929
OG0001331	Syaf.g_02739	Prax.g_01857
OG0001333	Syaf.g_01181	Prax.g_01522
OG0001334	Syaf.g_00060	Prax.g_01362
OG0001335	Syaf.g_00059	Prax.g_01363
OG0001336	Syaf.g_00523	Prax.g_01476
OG0001339	Syaf.g_00907	Prax.g_01115
OG0001340	Syaf.g_00039	Prax.g_00845
OG0001341	Syaf.g_01463	Prax.g_00430
OG0001343	Syaf.g_00590	Prax.g_00544
OG0001344	Syaf.g_01294	Prax.g_00204
OG0001345	Syaf.g_01323	Prax.g_00219
OG0001346	Syaf.g_01253	Prax.g_01898
OG0001348	Syaf.g_01396	Prax.g_01611, Prax.g_01610
OG0001350	Syaf.g_02786	Prax.g_01581
OG0001352	Syaf.g_02661	Prax.g_00962
OG0001353	Syaf.g_01388	Prax.g_00341
OG0001354	Syaf.g_01888	Prax.g_01139
OG0001356	Syaf.g_02177, Syaf.g_01397	Prax.g_00527
OG0001358	Syaf.g_02341	Prax.g_00079
OG0001359	Syaf.g_00591	Prax.g_00545
OG0001360	Syaf.g_01325	Prax.g_01250
OG0001361	Syaf.g_01320	Prax.g_00216
OG0001362	Syaf.g_02432	Prax.g_01714
OG0001363	Syaf.g_02434	Prax.g_01712
OG0001364	Syaf.g_00338	Prax.g_01365
OG0001371	Syaf.g_00397	Prax.g_00963
OG0001372	Syaf.g_01682	Prax.g_00421, Prax.g_00457
OG0001373	Syaf.g_00579	Prax.g_00534
OG0001374	Syaf.g_00571	Prax.g_00542
OG0001375	Syaf.g_00589	Prax.g_00543
OG0001376	Syaf.g_00626	Prax.g_01214
OG0001377	Syaf.g_00627	Prax.g_01215
OG0001378	Syaf.g_01209	Prax.g_00125
OG0001379	Syaf.g_01262	Prax.g_01905
OG0001380	Syaf.g_02247	Prax.g_01875
OG0001385	Syaf.g_00582	Prax.g_00531
OG0001386	Syaf.g_00581	Prax.g_00532
OG0001387	Syaf.g_00580	Prax.g_00533
OG0001388	Syaf.g_00577	Prax.g_00536
OG0001389	Syaf.g_00576	Prax.g_00537
OG0001390	Syaf.g_00575	Prax.g_00538
OG0001391	Syaf.g_00574	Prax.g_00539
OG0001392	Syaf.g_00573	Prax.g_00540
OG0001393	Syaf.g_00572	Prax.g_00541
OG0001394	Syaf.g_02081	Prax.g_00576
OG0001395	Syaf.g_01958	Prax.g_01191
OG0001397	Syaf.g_02433	Prax.g_01713
OG0001399	Syaf.g_00697	Prax.g_01279
OG0001402	Syaf.g_02336	Prax.g_00412
OG0001404	Syaf.g_00964	Prax.g_00639
OG0001405	Syaf.g_00057	Prax.g_00847
OG0001406	Syaf.g_00625	Prax.g_01213
OG0001407	Syaf.g_02660	Prax.g_01227
OG0001408	Syaf.g_01546	Prax.g_01232
OG0001410	Syaf.g_01639	Prax.g_01879
OG0001413	Syaf.g_02344, Syaf.g_02267	Prax.g_01643
OG0001416	Syaf.g_01250	Prax.g_00742
OG0001417	Syaf.g_01887	Prax.g_00732
OG0001419	Syaf.g_02659	Prax.g_01228
OG0001420	Syaf.g_02664	Prax.g_00134
OG0001421	Syaf.g_01721	Prax.g_01637
OG0001428	Syaf.g_00804	Prax.g_01046
OG0001432	Syaf.g_01492	Prax.g_01645
OG0001433	Syaf.g_01398	Prax.g_00526
OG0001438	Syaf.g_00259	Prax.g_00882
OG0001439	Syaf.g_00283	Prax.g_00868
OG0001441	Syaf.g_02673	Prax.g_00680
OG0001442	Syaf.g_02066	Prax.g_00438
OG0001447	Syaf.g_00866	Prax.g_01092
OG0001448	Syaf.g_00612	Prax.g_00806
OG0001449	Syaf.g_00182	Prax.g_00779
OG0001451	Syaf.g_02183	Prax.g_00312
OG0001452	Syaf.g_00204	Prax.g_00548
OG0001453	Syaf.g_01909	Prax.g_01151
OG0001454	Syaf.g_02263	Prax.g_01243
OG0001456	Syaf.g_00561	Prax.g_00177
OG0001457	Syaf.g_00560	Prax.g_00178
OG0001458	Syaf.g_00559	Prax.g_00179
OG0001459	Syaf.g_01643	Prax.g_01943
OG0001460	Syaf.g_01399	Prax.g_00525
OG0001461	Syaf.g_01633	Prax.g_01569
OG0001462	Syaf.g_00455	Prax.g_00279
OG0001465	Syaf.g_02000	Prax.g_00940
OG0001467	Syaf.g_02280	Prax.g_00394
OG0001468	Syaf.g_02278	Prax.g_01218
OG0001470	Syaf.g_01206	Prax.g_01841
OG0001471	Syaf.g_00276	Prax.g_01642
OG0001473	Syaf.g_02282	Prax.g_01413
OG0001474	Syaf.g_00016	Prax.g_00833
OG0001475	Syaf.g_01204	Prax.g_01839
OG0001479	Syaf.g_00019	Prax.g_00836
OG0001480	Syaf.g_01334	Prax.g_00804
OG0001482	Syaf.g_01897	Prax.g_00744
OG0001484	Syaf.g_00570	Prax.g_01921
OG0001492	Syaf.g_01565	Prax.g_00247
OG0001493	Syaf.g_01555	Prax.g_00255
OG0001495	Syaf.g_00145	Prax.g_01284
OG0001502	Syaf.g_01341	Prax.g_00403
OG0001504	Syaf.g_01642	Prax.g_01942
OG0001507	Syaf.g_01664	Prax.g_01590
OG0001508	Syaf.g_01207	Prax.g_01842
OG0001520	Syaf.g_02600	Prax.g_00784
OG0001522	Syaf.g_01387	Prax.g_00340
OG0001528	Syaf.g_01205	Prax.g_01840
OG0001546	Syaf.g_02670	Prax.g_00677
OG0001547	Syaf.g_01777	Prax.g_00401
OG0001548	Syaf.g_02258	Prax.g_00397
OG0001551	Syaf.g_01403	Prax.g_00176
OG0001554	Syaf.g_00648	Prax.g_01636
OG0001555	Syaf.g_01698	Prax.g_01622
OG0001556	Syaf.g_01604	Prax.g_00518
OG0001557	Syaf.g_02080	Prax.g_00577
OG0001564	Syaf.g_00565	Prax.g_00489
OG0001567	Syaf.g_01776	Prax.g_00402
OG0001568	Syaf.g_01779	Prax.g_00400
OG0001570	Syaf.g_00978	Prax.g_00137
OG0001582	Syaf.g_01865	Prax.g_00733
OG0001588	Syaf.g_00343	Prax.g_01756
OG0001602	Syaf.g_02001	Prax.g_00941
OG0001625	Syaf.g_00211	Prax.g_00917
OG0001633	Syaf.g_01528, Syaf.g_02381	Prax.g_01866
OG0001635	Syaf.g_00412	Prax.g_01586
OG0001647	Syaf.g_00234	Prax.g_00902
OG0001680	Syaf.g_01308, Syaf.g_01016	Prax.g_00521
OG0001700	Syaf.g_02162, Syaf.g_02178	Prax.g_00524
OG0001713	Syaf.g_01303	Prax.g_00630
OG0001962	Syaf.g_00699	Prax.g_00262
OG0001990	Syaf.g_00536	Prax.g_00172
OG0002001	Syaf.g_02495	Prax.g_00446
OG0002013	Syaf.g_00341	Prax.g_01782
OG0002029	Syaf.g_01511	Prax.g_01945
OG0002458	Syaf.g_00564	Prax.g_00488
OG0002459	Syaf.g_00566	Prax.g_00490
OG0002460	Syaf.g_00567	Prax.g_00491
OG0003018	Syaf.g_02166	Prax.g_00450, Prax.g_00449
OG0003373	Syaf.g_02164	Prax.g_00451
OG0003645	Syaf.g_00676	Prax.g_01792
