Orthogroup	Syaf	Syas
OG0001157	Syaf.g_01103	Syas.g_01490
OG0001158	Syaf.g_01102	Syas.g_01491
OG0001159	Syaf.g_01101	Syas.g_01492
OG0001160	Syaf.g_01058	Syas.g_02705
OG0001161	Syaf.g_00617	Syas.g_02030
OG0001162	Syaf.g_02015	Syas.g_02473
OG0001163	Syaf.g_01050	Syas.g_02697
OG0001164	Syaf.g_01044	Syas.g_02691
OG0001165	Syaf.g_01039	Syas.g_02686
OG0001166	Syaf.g_01010	Syas.g_02658
OG0001167	Syaf.g_01182	Syas.g_01046
OG0001168	Syaf.g_01180	Syas.g_02597
OG0001169	Syaf.g_01178	Syas.g_02595
OG0001170	Syaf.g_01176	Syas.g_02593
OG0001171	Syaf.g_01166	Syas.g_02580
OG0001172	Syaf.g_00173	Syas.g_01665
OG0001173	Syaf.g_00172	Syas.g_01664
OG0001174	Syaf.g_00164	Syas.g_01656
OG0001175	Syaf.g_00163	Syas.g_01655
OG0001176	Syaf.g_00142	Syas.g_01638
OG0001177	Syaf.g_00144	Syas.g_01640
OG0001178	Syaf.g_01028	Syas.g_02676
OG0001179	Syaf.g_00112	Syas.g_01608
OG0001180	Syaf.g_00087	Syas.g_01583
OG0001181	Syaf.g_00083	Syas.g_01579
OG0001182	Syaf.g_00074	Syas.g_01571
OG0001184	Syaf.g_00360	Syas.g_02188
OG0001185	Syaf.g_00382	Syas.g_02162
OG0001186	Syaf.g_00418	Syas.g_02113
OG0001187	Syaf.g_00422	Syas.g_02111
OG0001189	Syaf.g_00441	Syas.g_02089
OG0001190	Syaf.g_00646	Syas.g_01881
OG0001191	Syaf.g_00635	Syas.g_01900
OG0001193	Syaf.g_00596	Syas.g_01952
OG0001194	Syaf.g_00594	Syas.g_01953
OG0001195	Syaf.g_00593	Syas.g_01954
OG0001196	Syaf.g_00519	Syas.g_02010
OG0001197	Syaf.g_00517	Syas.g_02012
OG0001198	Syaf.g_00501	Syas.g_02031
OG0001199	Syaf.g_00957	Syas.g_02516
OG0001200	Syaf.g_00955	Syas.g_02514
OG0001201	Syaf.g_00902	Syas.g_02419
OG0001202	Syaf.g_00764	Syas.g_02270
OG0001203	Syaf.g_02785	Syas.g_02557
OG0001204	Syaf.g_00185	Syas.g_01687
OG0001205	Syaf.g_01229	Syas.g_02745
OG0001207	Syaf.g_02732	Syas.g_01260
OG0001208	Syaf.g_02719	Syas.g_01251
OG0001209	Syaf.g_02651	Syas.g_00065
OG0001210	Syaf.g_02642	Syas.g_00761
OG0001211	Syaf.g_02623	Syas.g_00788
OG0001212	Syaf.g_02563	Syas.g_00847
OG0001213	Syaf.g_02324	Syas.g_00100
OG0001214	Syaf.g_02308	Syas.g_00744
OG0001215	Syaf.g_01477	Syas.g_02245
OG0001217	Syaf.g_02237	Syas.g_02493
OG0001218	Syaf.g_02473	Syas.g_01309
OG0001219	Syaf.g_01796	Syas.g_00399
OG0001220	Syaf.g_01335	Syas.g_02447
OG0001221	Syaf.g_02087	Syas.g_02669
OG0001222	Syaf.g_01848	Syas.g_00448
OG0001223	Syaf.g_01902	Syas.g_00541
OG0001224	Syaf.g_01438	Syas.g_01015
OG0001225	Syaf.g_01440	Syas.g_01017
OG0001226	Syaf.g_02262	Syas.g_02506
OG0001227	Syaf.g_00614	Syas.g_00824
OG0001228	Syaf.g_01223	Syas.g_02195
OG0001229	Syaf.g_01464	Syas.g_00285
OG0001230	Syaf.g_02404	Syas.g_02806
OG0001231	Syaf.g_00481	Syas.g_02050
OG0001232	Syaf.g_01000	Syas.g_02649
OG0001234	Syaf.g_00159	Syas.g_01310
OG0001235	Syaf.g_00150	Syas.g_01646
OG0001236	Syaf.g_00357	Syas.g_02191
OG0001237	Syaf.g_00362	Syas.g_02187
OG0001238	Syaf.g_00634	Syas.g_01901
OG0001239	Syaf.g_00960	Syas.g_02519
OG0001240	Syaf.g_00919	Syas.g_02435
OG0001241	Syaf.g_00909	Syas.g_02427
OG0001242	Syaf.g_00874	Syas.g_02398
OG0001243	Syaf.g_00867	Syas.g_02391
OG0001244	Syaf.g_00836	Syas.g_02370
OG0001246	Syaf.g_02693	Syas.g_01829, Syas.g_01224
OG0001250	Syaf.g_01377	Syas.g_00239
OG0001251	Syaf.g_00588	Syas.g_00516, Syas.g_00408
OG0001252	Syaf.g_01412	Syas.g_00994
OG0001255	Syaf.g_01070	Syas.g_00492
OG0001256	Syaf.g_01051	Syas.g_02698
OG0001257	Syaf.g_02534	Syas.g_01407, Syas.g_00319, Syas.g_01448
OG0001258	Syaf.g_01041	Syas.g_02688
OG0001259	Syaf.g_01177	Syas.g_02594
OG0001260	Syaf.g_01155	Syas.g_02572
OG0001261	Syaf.g_00103	Syas.g_01599
OG0001262	Syaf.g_00439	Syas.g_02091
OG0001263	Syaf.g_00864	Syas.g_02388
OG0001265	Syaf.g_00876	Syas.g_02399
OG0001266	Syaf.g_00760	Syas.g_02266
OG0001267	Syaf.g_00244	Syas.g_01753
OG0001268	Syaf.g_00017	Syas.g_01535
OG0001269	Syaf.g_01653	Syas.g_00510
OG0001270	Syaf.g_01210	Syas.g_01499
OG0001271	Syaf.g_02501	Syas.g_01336
OG0001272	Syaf.g_02715	Syas.g_01247
OG0001273	Syaf.g_02315	Syas.g_00751
OG0001274	Syaf.g_00707	Syas.g_01849
OG0001275	Syaf.g_01917	Syas.g_00554
OG0001276	Syaf.g_01933	Syas.g_00215
OG0001277	Syaf.g_00533	Syas.g_00110
OG0001278	Syaf.g_01562	Syas.g_01074
OG0001279	Syaf.g_02385	Syas.g_02792
OG0001280	Syaf.g_01257	Syas.g_01095
OG0001281	Syaf.g_01247	Syas.g_02845
OG0001282	Syaf.g_02734	Syas.g_01262
OG0001284	Syaf.g_01073	Syas.g_02713
OG0001286	Syaf.g_00089	Syas.g_01585
OG0001287	Syaf.g_00390	Syas.g_00136
OG0001288	Syaf.g_00408	Syas.g_02144
OG0001289	Syaf.g_00935	Syas.g_02474
OG0001290	Syaf.g_00910	Syas.g_02428
OG0001291	Syaf.g_00853	Syas.g_02378
OG0001292	Syaf.g_00191	Syas.g_01693
OG0001293	Syaf.g_00217	Syas.g_01720
OG0001294	Syaf.g_02124	Syas.g_00692
OG0001295	Syaf.g_02637	Syas.g_00770
OG0001296	Syaf.g_02687	Syas.g_01217
OG0001297	Syaf.g_02683	Syas.g_01213
OG0001298	Syaf.g_02584	Syas.g_00829
OG0001299	Syaf.g_02130	Syas.g_00700
OG0001303	Syaf.g_01798	Syas.g_00400
OG0001304	Syaf.g_01950	Syas.g_00199
OG0001305	Syaf.g_01448	Syas.g_01027
OG0001306	Syaf.g_01272	Syas.g_01202
OG0001307	Syaf.g_01638	Syas.g_01923
OG0001308	Syaf.g_02427	Syas.g_02830
OG0001309	Syaf.g_02678	Syas.g_00003
OG0001310	Syaf.g_01018	Syas.g_02666
OG0001311	Syaf.g_01935	Syas.g_00213
OG0001312	Syaf.g_01809	Syas.g_00414
OG0001315	Syaf.g_00071	Syas.g_01566
OG0001317	Syaf.g_02790	Syas.g_02553
OG0001318	Syaf.g_00209	Syas.g_01706
OG0001319	Syaf.g_00232	Syas.g_01736
OG0001323	Syaf.g_02675	Syas.g_00006
OG0001325	Syaf.g_01976	Syas.g_00179
OG0001326	Syaf.g_00578	Syas.g_01960, Syas.g_01961
OG0001327	Syaf.g_02116	Syas.g_00687
OG0001329	Syaf.g_02285	Syas.g_00773
OG0001330	Syaf.g_01264	Syas.g_02865
OG0001331	Syaf.g_02739	Syas.g_01267
OG0001333	Syaf.g_01181	Syas.g_02598
OG0001336	Syaf.g_00523	Syas.g_02003
OG0001339	Syaf.g_00907	Syas.g_02425
OG0001345	Syaf.g_01323	Syas.g_01132
OG0001346	Syaf.g_01253	Syas.g_02853
OG0001347	Syaf.g_02400	Syas.g_01950
OG0001348	Syaf.g_01396	Syas.g_00119
OG0001349	Syaf.g_00995	Syas.g_02643
OG0001351	Syaf.g_02539	Syas.g_01280
OG0001353	Syaf.g_01388	Syas.g_00228
OG0001354	Syaf.g_01888	Syas.g_00526
OG0001356	Syaf.g_02177	Syas.g_01715
OG0001356	Syaf.g_01397	Syas.g_00972
OG0001357	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827	Syas.g_00764
OG0001358	Syaf.g_02341	Syas.g_00122
OG0001360	Syaf.g_01325	Syas.g_01130
OG0001361	Syaf.g_01320	Syas.g_01135
OG0001364	Syaf.g_00338	Syas.g_02212
OG0001366	Syaf.g_01007	Syas.g_02655
OG0001373	Syaf.g_00579	Syas.g_01959
OG0001374	Syaf.g_00571	Syas.g_01968
OG0001376	Syaf.g_00626	Syas.g_00468
OG0001377	Syaf.g_00627	Syas.g_00467
OG0001378	Syaf.g_01209	Syas.g_01500
OG0001379	Syaf.g_01262	Syas.g_02861
OG0001380	Syaf.g_02247	Syas.g_00126
OG0001383	Syaf.g_00688	Syas.g_02563
OG0001385	Syaf.g_00582	Syas.g_01956
OG0001386	Syaf.g_00581	Syas.g_01957
OG0001387	Syaf.g_00580	Syas.g_01958
OG0001388	Syaf.g_00577	Syas.g_01962
OG0001389	Syaf.g_00576	Syas.g_01963
OG0001390	Syaf.g_00575	Syas.g_01964
OG0001391	Syaf.g_00574	Syas.g_01965
OG0001392	Syaf.g_00573	Syas.g_01966
OG0001393	Syaf.g_00572	Syas.g_01967
OG0001394	Syaf.g_02081	Syas.g_00627
OG0001395	Syaf.g_01958	Syas.g_00195
OG0001396	Syaf.g_02399	Syas.g_01949
OG0001398	Syaf.g_01758	Syas.g_02481
OG0001399	Syaf.g_00697	Syas.g_02459
OG0001401	Syaf.g_01383	Syas.g_00233
OG0001402	Syaf.g_02336	Syas.g_00112
OG0001406	Syaf.g_00625	Syas.g_00469
OG0001408	Syaf.g_01546	Syas.g_00142
OG0001411	Syaf.g_00310	Syas.g_01156
OG0001412	Syaf.g_02482, Syaf.g_02401	Syas.g_01951
OG0001413	Syaf.g_02344, Syaf.g_02267	Syas.g_01481
OG0001416	Syaf.g_01250	Syas.g_01061
OG0001417	Syaf.g_01887	Syas.g_00507
OG0001420	Syaf.g_02664	Syas.g_00017
OG0001428	Syaf.g_00804	Syas.g_02325
OG0001432	Syaf.g_01492	Syas.g_01484
OG0001433	Syaf.g_01398	Syas.g_01398
OG0001435	Syaf.g_02107	Syas.g_00678
OG0001438	Syaf.g_00259	Syas.g_01767
OG0001439	Syaf.g_00283	Syas.g_01809
OG0001441	Syaf.g_02673	Syas.g_00008
OG0001443	Syaf.g_00621	Syas.g_01910
OG0001444	Syaf.g_00924	Syas.g_02439
OG0001444	Syaf.g_00401	Syas.g_02442
OG0001447	Syaf.g_00866	Syas.g_02390
OG0001449	Syaf.g_00182	Syas.g_02567
OG0001451	Syaf.g_02183	Syas.g_02342, Syas.g_02343
OG0001452	Syaf.g_00204	Syas.g_01700
OG0001453	Syaf.g_01909	Syas.g_00547
OG0001454	Syaf.g_02263	Syas.g_01483
OG0001456	Syaf.g_00561	Syas.g_01969
OG0001457	Syaf.g_00560	Syas.g_01970
OG0001458	Syaf.g_00559	Syas.g_01971
OG0001459	Syaf.g_01643	Syas.g_02778
OG0001460	Syaf.g_01399	Syas.g_01399
OG0001461	Syaf.g_01633	Syas.g_00566
OG0001470	Syaf.g_01206	Syas.g_02115, Syas.g_02627
OG0001471	Syaf.g_00276	Syas.g_01819
OG0001473	Syaf.g_02282	Syas.g_00323
OG0001474	Syaf.g_00016	Syas.g_01534
OG0001475	Syaf.g_01204	Syas.g_02120
OG0001476	Syaf.g_01302	Syas.g_00155
OG0001477	Syaf.g_01457	Syas.g_00934
OG0001478	Syaf.g_02516	Syas.g_01344
OG0001479	Syaf.g_00019	Syas.g_01537
OG0001480	Syaf.g_01334	Syas.g_00771
OG0001482	Syaf.g_01897	Syas.g_00535
OG0001484	Syaf.g_00570	Syas.g_00166, Syas.g_00167
OG0001488	Syaf.g_01311	Syas.g_01142
OG0001489	Syaf.g_00078	Syas.g_01574
OG0001492	Syaf.g_01565	Syas.g_01077
OG0001493	Syaf.g_01555	Syas.g_01069
OG0001494	Syaf.g_00984	Syas.g_02633
OG0001495	Syaf.g_00145	Syas.g_01641
OG0001496	Syaf.g_01459	Syas.g_00936
OG0001497	Syaf.g_01458	Syas.g_00935
OG0001498	Syaf.g_02806	Syas.g_01511
OG0001502	Syaf.g_01341	Syas.g_00290
OG0001504	Syaf.g_01642	Syas.g_02777
OG0001507	Syaf.g_01664	Syas.g_01183
OG0001508	Syaf.g_01207	Syas.g_02114
OG0001510	Syaf.g_00394	Syas.g_02151
OG0001511	Syaf.g_00894	Syas.g_02413
OG0001512	Syaf.g_02784	Syas.g_02559
OG0001514	Syaf.g_01460	Syas.g_00937
OG0001515	Syaf.g_01472	Syas.g_00734
OG0001516	Syaf.g_02133	Syas.g_00703
OG0001517	Syaf.g_00022	Syas.g_01540
OG0001518	Syaf.g_00632	Syas.g_01903
OG0001519	Syaf.g_00619	Syas.g_01912
OG0001520	Syaf.g_02600	Syas.g_00828
OG0001522	Syaf.g_01387	Syas.g_00369
OG0001527	Syaf.g_02609	Syas.g_00803
OG0001528	Syaf.g_01205	Syas.g_02116
OG0001529	Syaf.g_00448	Syas.g_02082
OG0001530	Syaf.g_00896	Syas.g_02415
OG0001531	Syaf.g_02783	Syas.g_02560
OG0001532	Syaf.g_01595	Syas.g_01113
OG0001533	Syaf.g_02533	Syas.g_00476
OG0001534	Syaf.g_01951	Syas.g_00198
OG0001535	Syaf.g_01931	Syas.g_00218
OG0001536	Syaf.g_01856	Syas.g_00456
OG0001537	Syaf.g_02086	Syas.g_00651
OG0001538	Syaf.g_02044	Syas.g_00591
OG0001539	Syaf.g_02111	Syas.g_00683
OG0001540	Syaf.g_00862	Syas.g_02386
OG0001541	Syaf.g_00795	Syas.g_02316
OG0001542	Syaf.g_00785	Syas.g_02294
OG0001543	Syaf.g_00726	Syas.g_02230
OG0001544	Syaf.g_00620	Syas.g_01911
OG0001545	Syaf.g_00534	Syas.g_01982
OG0001547	Syaf.g_01777	Syas.g_00300
OG0001549	Syaf.g_01326	Syas.g_00482
OG0001554	Syaf.g_00648	Syas.g_00153
OG0001555	Syaf.g_01698	Syas.g_00654
OG0001556	Syaf.g_01604	Syas.g_00976, Syas.g_01679
OG0001557	Syaf.g_02080	Syas.g_00626
OG0001558	Syaf.g_00478	Syas.g_02053
OG0001559	Syaf.g_00897	Syas.g_02416
OG0001560	Syaf.g_00911	Syas.g_02429
OG0001561	Syaf.g_01937	Syas.g_00211
OG0001562	Syaf.g_01923	Syas.g_00560
OG0001563	Syaf.g_00094	Syas.g_01590
OG0001564	Syaf.g_00565	Syas.g_01034
OG0001567	Syaf.g_01776	Syas.g_00294
OG0001568	Syaf.g_01779	Syas.g_00368
OG0001570	Syaf.g_00978	Syas.g_00309
OG0001573	Syaf.g_02415	Syas.g_02025
OG0001574	Syaf.g_02611	Syas.g_00801
OG0001575	Syaf.g_02606	Syas.g_00806
OG0001576	Syaf.g_02545	Syas.g_02834
OG0001577	Syaf.g_01284	Syas.g_01189
OG0001580	Syaf.g_00662	Syas.g_01875
OG0001586	Syaf.g_00988	Syas.g_02637
OG0001589	Syaf.g_01173	Syas.g_02589
OG0001590	Syaf.g_02316, Syaf.g_01632	Syas.g_00752
OG0001591	Syaf.g_02122	Syas.g_00690
OG0001592	Syaf.g_00661	Syas.g_01877
OG0001594	Syaf.g_02389	Syas.g_00074, Syas.g_00260
OG0001614	Syaf.g_00380	Syas.g_02165
OG0001615	Syaf.g_01364	Syas.g_00778
OG0001616	Syaf.g_01610	Syas.g_01127
OG0001617	Syaf.g_01465	Syas.g_00076
OG0001618	Syaf.g_01969	Syas.g_00185
OG0001619	Syaf.g_01845	Syas.g_00445
OG0001620	Syaf.g_00010	Syas.g_01528
OG0001621	Syaf.g_00205	Syas.g_01702
OG0001622	Syaf.g_00525	Syas.g_02002
OG0001623	Syaf.g_00035	Syas.g_00977, Syas.g_01554
OG0001624	Syaf.g_00613	Syas.g_01926
OG0001625	Syaf.g_00211	Syas.g_01708
OG0001634	Syaf.g_02127	Syas.g_00697
OG0001635	Syaf.g_00412	Syas.g_02140
OG0001636	Syaf.g_00456	Syas.g_02075
OG0001637	Syaf.g_01162	Syas.g_02242, Syas.g_02547
OG0001638	Syaf.g_01021	Syas.g_02670
OG0001639	Syaf.g_01108	Syas.g_01477
OG0001640	Syaf.g_01408	Syas.g_00989
OG0001641	Syaf.g_01907	Syas.g_00545
OG0001643	Syaf.g_02305	Syas.g_00741
OG0001644	Syaf.g_01962	Syas.g_00921, Syas.g_00767
OG0001645	Syaf.g_01780, Syaf.g_02272	Syas.g_01410
OG0001647	Syaf.g_00234	Syas.g_01738
OG0001652	Syaf.g_00480	Syas.g_02051
OG0001653	Syaf.g_00921, Syaf.g_00507	Syas.g_02436
OG0001654	Syaf.g_01110	Syas.g_01475
OG0001655	Syaf.g_01507	Syas.g_01854
OG0001657	Syaf.g_00822	Syas.g_02355
OG0001659	Syaf.g_01602	Syas.g_01118
OG0001660	Syaf.g_00885, Syaf.g_00889, Syaf.g_02814	Syas.g_02409, Syas.g_02868
OG0001671	Syaf.g_00721	Syas.g_01830
OG0001672	Syaf.g_00949	Syas.g_02508
OG0001673	Syaf.g_02792	Syas.g_02551
OG0001675	Syaf.g_01921	Syas.g_00558
OG0001677	Syaf.g_00068, Syaf.g_01597	Syas.g_01563
OG0001678	Syaf.g_00174	Syas.g_01666
OG0001679	Syaf.g_02602, Syaf.g_02601	Syas.g_02407
OG0001680	Syaf.g_01016	Syas.g_02664
OG0001682	Syaf.g_02264, Syaf.g_01972	Syas.g_00183
OG0001692	Syaf.g_02408	Syas.g_02810
OG0001693	Syaf.g_01443	Syas.g_01022
OG0001694	Syaf.g_00246	Syas.g_01755
OG0001695	Syaf.g_00540	Syas.g_01980
OG0001700	Syaf.g_02162, Syaf.g_02178	Syas.g_01390, Syas.g_01391
OG0001702	Syaf.g_00930	Syas.g_02468, Syas.g_02448
OG0001703	Syaf.g_02731	Syas.g_01259
OG0001714	Syaf.g_00981	Syas.g_02632
OG0001715	Syaf.g_02249	Syas.g_01409
OG0001716	Syaf.g_01339	Syas.g_00512, Syas.g_01406
OG0001717	Syaf.g_00809	Syas.g_02330
OG0001726	Syaf.g_01751	Syas.g_00337
OG0001729	Syaf.g_02780	Syas.g_02564
OG0001730	Syaf.g_02777	Syas.g_00954
OG0001731	Syaf.g_01089	Syas.g_02729
OG0001732	Syaf.g_01580	Syas.g_02021, Syas.g_01088
OG0001733	Syaf.g_02119	Syas.g_00974
OG0001735	Syaf.g_00506, Syaf.g_02140	Syas.g_00711
OG0001736	Syaf.g_00318	Syas.g_00737
OG0001737	Syaf.g_00265	Syas.g_01777
OG0001738	Syaf.g_00298	Syas.g_01792
OG0001739	Syaf.g_00542	Syas.g_01978
OG0001741	Syaf.g_02250	Syas.g_01927
OG0001748	Syaf.g_00719	Syas.g_01832
OG0001749	Syaf.g_00308, Syaf.g_00322	Syas.g_02217
OG0001750	Syaf.g_00923	Syas.g_02438
OG0001751	Syaf.g_02793, Syaf.g_01781	Syas.g_02550
OG0001752	Syaf.g_01153	Syas.g_02570
OG0001753	Syaf.g_01159	Syas.g_00864
OG0001754	Syaf.g_01160	Syas.g_02545, Syas.g_02244
OG0001755	Syaf.g_02679	Syas.g_01208
OG0001756	Syaf.g_00622	Syas.g_01905
OG0001761	Syaf.g_02366	Syas.g_01040
OG0001762	Syaf.g_01914	Syas.g_00552
OG0001763	Syaf.g_01901	Syas.g_00540
OG0001764	Syaf.g_01784	Syas.g_00374
OG0001765	Syaf.g_01121, Syaf.g_01644	Syas.g_00314
OG0001766	Syaf.g_00271	Syas.g_01870
OG0001768	Syaf.g_00778	Syas.g_02696
OG0001769	Syaf.g_02291	Syas.g_00723
OG0001771	Syaf.g_01656	Syas.g_00034
OG0001783	Syaf.g_00385	Syas.g_02159
OG0001784	Syaf.g_00929	Syas.g_02445
OG0001786	Syaf.g_01071	Syas.g_02710
OG0001787	Syaf.g_02655	Syas.g_00060
OG0001788	Syaf.g_02652	Syas.g_00064
OG0001789	Syaf.g_01255	Syas.g_02855
OG0001790	Syaf.g_01279	Syas.g_01195
OG0001792	Syaf.g_01572	Syas.g_01083
OG0001794	Syaf.g_01944	Syas.g_00201
OG0001796	Syaf.g_01925	Syas.g_00227
OG0001797	Syaf.g_01817	Syas.g_02249
OG0001798	Syaf.g_02333	Syas.g_00108
OG0001799	Syaf.g_02294	Syas.g_00726
OG0001800	Syaf.g_02386	Syas.g_00955
OG0001801	Syaf.g_02394	Syas.g_02801
OG0001803	Syaf.g_01225	Syas.g_02741
OG0001804	Syaf.g_02805	Syas.g_01510
OG0001805	Syaf.g_00195	Syas.g_00304
OG0001806	Syaf.g_00233	Syas.g_01737
OG0001808	Syaf.g_00347	Syas.g_02210
OG0001809	Syaf.g_00967	Syas.g_00959
OG0001811	Syaf.g_00788	Syas.g_02297
OG0001812	Syaf.g_00660	Syas.g_01878
OG0001813	Syaf.g_00607	Syas.g_01936
OG0001814	Syaf.g_00516	Syas.g_02013
OG0001815	Syaf.g_00503	Syas.g_02022
OG0001816	Syaf.g_02117	Syas.g_00688
OG0001837	Syaf.g_00720	Syas.g_01831
OG0001838	Syaf.g_00490	Syas.g_02042
OG0001839	Syaf.g_00460	Syas.g_02071
OG0001840	Syaf.g_00442	Syas.g_02088
OG0001841	Syaf.g_00435	Syas.g_02095
OG0001842	Syaf.g_01115	Syas.g_00658
OG0001843	Syaf.g_00379	Syas.g_02166
OG0001844	Syaf.g_00378	Syas.g_02167
OG0001845	Syaf.g_00377	Syas.g_02169
OG0001846	Syaf.g_00873	Syas.g_02397
OG0001848	Syaf.g_00879	Syas.g_02402
OG0001849	Syaf.g_00936	Syas.g_02475
OG0001850	Syaf.g_00947	Syas.g_02505
OG0001851	Syaf.g_00953	Syas.g_02512
OG0001852	Syaf.g_00954	Syas.g_02513
OG0001853	Syaf.g_00961	Syas.g_02520
OG0001854	Syaf.g_02788	Syas.g_02555
OG0001856	Syaf.g_01059	Syas.g_02706
OG0001857	Syaf.g_01062	Syas.g_02709
OG0001858	Syaf.g_01096	Syas.g_02734
OG0001859	Syaf.g_02743	Syas.g_01271
OG0001860	Syaf.g_02729	Syas.g_01257
OG0001861	Syaf.g_02714	Syas.g_01246
OG0001862	Syaf.g_02703	Syas.g_01233
OG0001863	Syaf.g_02698	Syas.g_01229
OG0001864	Syaf.g_02644	Syas.g_00092
OG0001866	Syaf.g_02549	Syas.g_00862
OG0001867	Syaf.g_02368	Syas.g_00866
OG0001868	Syaf.g_01251	Syas.g_02851
OG0001869	Syaf.g_01283	Syas.g_01190
OG0001870	Syaf.g_01291	Syas.g_01180
OG0001871	Syaf.g_01297	Syas.g_01173
OG0001872	Syaf.g_01566	Syas.g_01078
OG0001873	Syaf.g_01609	Syas.g_01126
OG0001874	Syaf.g_01612	Syas.g_01129
OG0001877	Syaf.g_01471	Syas.g_00735
OG0001878	Syaf.g_01918	Syas.g_00555
OG0001879	Syaf.g_01912	Syas.g_00550
OG0001880	Syaf.g_01866	Syas.g_00465
OG0001881	Syaf.g_01864	Syas.g_00464
OG0001882	Syaf.g_01840	Syas.g_02252
OG0001883	Syaf.g_01816	Syas.g_00423
OG0001884	Syaf.g_01807	Syas.g_00412
OG0001885	Syaf.g_01789	Syas.g_00395
OG0001886	Syaf.g_01785	Syas.g_00375
OG0001887	Syaf.g_02095	Syas.g_00661, Syas.g_00664
OG0001888	Syaf.g_02073	Syas.g_00622
OG0001889	Syaf.g_02033	Syas.g_00581
OG0001890	Syaf.g_01370	Syas.g_00283
OG0001891	Syaf.g_01366	Syas.g_00289
OG0001892	Syaf.g_01333	Syas.g_00422
OG0001893	Syaf.g_02332	Syas.g_00863, Syas.g_00107
OG0001894	Syaf.g_02311	Syas.g_00747
OG0001895	Syaf.g_02390	Syas.g_02798
OG0001896	Syaf.g_01220	Syas.g_01502
OG0001897	Syaf.g_00013	Syas.g_01531
OG0001898	Syaf.g_00029	Syas.g_01549
OG0001899	Syaf.g_00105	Syas.g_01601
OG0001900	Syaf.g_00218	Syas.g_01722
OG0001901	Syaf.g_00219	Syas.g_01723
OG0001902	Syaf.g_00251	Syas.g_01759
OG0001903	Syaf.g_00260	Syas.g_01768
OG0001904	Syaf.g_00336	Syas.g_02214
OG0001905	Syaf.g_00349	Syas.g_02198
OG0001906	Syaf.g_00861	Syas.g_02385
OG0001908	Syaf.g_00793	Syas.g_02314
OG0001909	Syaf.g_00780	Syas.g_02289
OG0001910	Syaf.g_00715	Syas.g_01836
OG0001912	Syaf.g_00638	Syas.g_01895
OG0001913	Syaf.g_00636	Syas.g_01898
OG0001914	Syaf.g_01621	Syas.g_00098
OG0001915	Syaf.g_00509	Syas.g_02019
OG0001917	Syaf.g_01932	Syas.g_00216
OG0001918	Syaf.g_01720, Syaf.g_00547	Syas.g_00759
OG0001924	Syaf.g_02355	Syas.g_00040
OG0001925	Syaf.g_02356	Syas.g_00041
OG0001926	Syaf.g_02357	Syas.g_00042
OG0001927	Syaf.g_02362	Syas.g_00043
OG0001929	Syaf.g_00428	Syas.g_02102
OG0001930	Syaf.g_01114	Syas.g_00657
OG0001931	Syaf.g_01113	Syas.g_00656
OG0001932	Syaf.g_00381	Syas.g_02164
OG0001933	Syaf.g_00900	Syas.g_02418
OG0001934	Syaf.g_00915	Syas.g_02430
OG0001935	Syaf.g_00956	Syas.g_02515
OG0001936	Syaf.g_01689	Syas.g_00945
OG0001937	Syaf.g_01081	Syas.g_02721
OG0001938	Syaf.g_02727	Syas.g_01255
OG0001939	Syaf.g_01475	Syas.g_01526
OG0001940	Syaf.g_02585	Syas.g_00826
OG0001941	Syaf.g_01246	Syas.g_02844
OG0001944	Syaf.g_01498	Syas.g_02794
OG0001946	Syaf.g_01470	Syas.g_00928
OG0001947	Syaf.g_01406	Syas.g_00172
OG0001948	Syaf.g_01903	Syas.g_00542
OG0001949	Syaf.g_01882	Syas.g_00502
OG0001950	Syaf.g_01880	Syas.g_00499
OG0001951	Syaf.g_01863	Syas.g_00463
OG0001952	Syaf.g_01839	Syas.g_02251
OG0001953	Syaf.g_01838	Syas.g_02250
OG0001954	Syaf.g_01746	Syas.g_01433
OG0001957	Syaf.g_02327	Syas.g_00102
OG0001958	Syaf.g_02138	Syas.g_00709
OG0001961	Syaf.g_02503	Syas.g_01338
OG0001964	Syaf.g_00161	Syas.g_01653
OG0001966	Syaf.g_00213	Syas.g_01710
OG0001967	Syaf.g_00215	Syas.g_01712
OG0001968	Syaf.g_00216	Syas.g_01713
OG0001969	Syaf.g_00278	Syas.g_01818
OG0001970	Syaf.g_00859	Syas.g_02383
OG0001971	Syaf.g_00782	Syas.g_02291
OG0001972	Syaf.g_00703	Syas.g_01853
OG0001973	Syaf.g_00666	Syas.g_01862, Syas.g_01864
OG0001975	Syaf.g_01620	Syas.g_00097
OG0001976	Syaf.g_01622	Syas.g_00099
OG0001979	Syaf.g_01474	Syas.g_01412
OG0001980	Syaf.g_00033	Syas.g_01045
OG0001981	Syaf.g_00750, Syaf.g_00744, Syaf.g_02227	Syas.g_00286
OG0001981	Syaf.g_01436	Syas.g_01205
OG0001990	Syaf.g_00536	Syas.g_01973
OG0001993	Syaf.g_02353	Syas.g_00038
OG0001994	Syaf.g_02354	Syas.g_00039
OG0001995	Syaf.g_01487	Syas.g_00916
OG0001996	Syaf.g_00464	Syas.g_02067
OG0001997	Syaf.g_00925	Syas.g_02440
OG0001999	Syaf.g_01184	Syas.g_02599
OG0002000	Syaf.g_02677	Syas.g_00004
OG0002002	Syaf.g_01567	Syas.g_01079
OG0002004	Syaf.g_02764	Syas.g_01906
OG0002006	Syaf.g_01405	Syas.g_00171
