Orthogroup	Syaf	Syat
OG0001145	Syaf.g_01267	Syat.g_01117
OG0001146	Syaf.g_01248	Syat.g_01158
OG0001147	Syaf.g_02489	Syat.g_01368
OG0001148	Syaf.g_02735	Syat.g_01297
OG0001149	Syaf.g_02736	Syat.g_01298
OG0001150	Syaf.g_02737	Syat.g_01299
OG0001151	Syaf.g_02750	Syat.g_01420
OG0001152	Syaf.g_02751	Syat.g_01421
OG0001153	Syaf.g_02463	Syat.g_01346
OG0001154	Syaf.g_02464	Syat.g_01347
OG0001155	Syaf.g_01107	Syat.g_02774
OG0001156	Syaf.g_01104	Syat.g_02978
OG0001157	Syaf.g_01103	Syat.g_02977
OG0001158	Syaf.g_01102	Syat.g_02976
OG0001159	Syaf.g_01101	Syat.g_02975
OG0001160	Syaf.g_01058	Syat.g_03104
OG0001161	Syaf.g_00617	Syat.g_02384
OG0001162	Syaf.g_02015	Syat.g_01528
OG0001163	Syaf.g_01050	Syat.g_03112
OG0001164	Syaf.g_01044	Syat.g_03116
OG0001165	Syaf.g_01039	Syat.g_03121
OG0001166	Syaf.g_01010	Syat.g_03050
OG0001167	Syaf.g_01182	Syat.g_03019
OG0001168	Syaf.g_01180	Syat.g_03017
OG0001169	Syaf.g_01178	Syat.g_03015
OG0001170	Syaf.g_01176	Syat.g_03013
OG0001171	Syaf.g_01166	Syat.g_03001
OG0001172	Syaf.g_00173	Syat.g_01858
OG0001173	Syaf.g_00172	Syat.g_01857
OG0001174	Syaf.g_00164	Syat.g_01849
OG0001175	Syaf.g_00163	Syat.g_01848
OG0001176	Syaf.g_00142	Syat.g_01831
OG0001178	Syaf.g_01028	Syat.g_03137
OG0001180	Syaf.g_00087	Syat.g_01654
OG0001181	Syaf.g_00083	Syat.g_01650
OG0001182	Syaf.g_00074	Syat.g_01642
OG0001184	Syaf.g_00360	Syat.g_02160
OG0001185	Syaf.g_00382	Syat.g_02200
OG0001186	Syaf.g_00418	Syat.g_02235
OG0001187	Syaf.g_00422	Syat.g_02256
OG0001188	Syaf.g_00425	Syat.g_02261
OG0001189	Syaf.g_00441	Syat.g_02287
OG0001190	Syaf.g_00646	Syat.g_02692
OG0001191	Syaf.g_00635	Syat.g_02675
OG0001192	Syaf.g_00630	Syat.g_02663
OG0001193	Syaf.g_00596	Syat.g_02513
OG0001194	Syaf.g_00594	Syat.g_02515
OG0001195	Syaf.g_00593	Syat.g_02516
OG0001196	Syaf.g_00519	Syat.g_02398
OG0001197	Syaf.g_00517	Syat.g_02396
OG0001199	Syaf.g_00957	Syat.g_01475
OG0001200	Syaf.g_00955	Syat.g_01477
OG0001201	Syaf.g_00902	Syat.g_01572
OG0001202	Syaf.g_00764	Syat.g_02812
OG0001203	Syaf.g_02785	Syat.g_01447
OG0001204	Syaf.g_00185	Syat.g_01867
OG0001205	Syaf.g_01229	Syat.g_01287
OG0001206	Syaf.g_02530	Syat.g_03268
OG0001207	Syaf.g_02732	Syat.g_03162
OG0001208	Syaf.g_02719	Syat.g_03172
OG0001209	Syaf.g_02651	Syat.g_03273
OG0001210	Syaf.g_02642	Syat.g_00103
OG0001211	Syaf.g_02623	Syat.g_00078
OG0001213	Syaf.g_02324	Syat.g_03289
OG0001214	Syaf.g_02308	Syat.g_00128
OG0001216	Syaf.g_01980	Syat.g_00660
OG0001217	Syaf.g_02237	Syat.g_02587
OG0001218	Syaf.g_02473	Syat.g_01356
OG0001219	Syaf.g_01796	Syat.g_00629
OG0001220	Syaf.g_01335	Syat.g_01534
OG0001222	Syaf.g_01848	Syat.g_00597
OG0001223	Syaf.g_01902	Syat.g_00544
OG0001224	Syaf.g_01438	Syat.g_00804
OG0001225	Syaf.g_01440	Syat.g_00806
OG0001226	Syaf.g_02262	Syat.g_01485
OG0001228	Syaf.g_01223	Syat.g_00938
OG0001229	Syaf.g_01464	Syat.g_00981
OG0001230	Syaf.g_02404	Syat.g_01235
OG0001231	Syaf.g_00481	Syat.g_02327
OG0001232	Syaf.g_01000	Syat.g_03041
OG0001234	Syaf.g_00159	Syat.g_02092
OG0001235	Syaf.g_00150	Syat.g_01838
OG0001236	Syaf.g_00357	Syat.g_02156
OG0001237	Syaf.g_00362	Syat.g_02161
OG0001238	Syaf.g_00634	Syat.g_02673
OG0001239	Syaf.g_00960	Syat.g_01472
OG0001240	Syaf.g_00919	Syat.g_01554
OG0001241	Syaf.g_00909	Syat.g_01564
OG0001242	Syaf.g_00874	Syat.g_02936
OG0001243	Syaf.g_00867	Syat.g_02928
OG0001244	Syaf.g_00836	Syat.g_02901
OG0001246	Syaf.g_02693	Syat.g_03209
OG0001247	Syaf.g_02004	Syat.g_01019
OG0001248	Syaf.g_02012	Syat.g_03159
OG0001250	Syaf.g_01377	Syat.g_00739
OG0001251	Syaf.g_00588	Syat.g_00963, Syat.g_00621
OG0001252	Syaf.g_01412	Syat.g_00787
OG0001255	Syaf.g_01070	Syat.g_00843
OG0001256	Syaf.g_01051	Syat.g_03111
OG0001257	Syaf.g_02534	Syat.g_01716, Syat.g_00346, Syat.g_00438, Syat.g_00729, Syat.g_00918
OG0001258	Syaf.g_01041	Syat.g_03119
OG0001259	Syaf.g_01177	Syat.g_03014
OG0001261	Syaf.g_00103	Syat.g_01791
OG0001262	Syaf.g_00439	Syat.g_02285
OG0001263	Syaf.g_00864	Syat.g_02926
OG0001265	Syaf.g_00876	Syat.g_02938
OG0001266	Syaf.g_00760	Syat.g_02808
OG0001267	Syaf.g_00244	Syat.g_02060
OG0001268	Syaf.g_00017	Syat.g_01608
OG0001269	Syaf.g_01653	Syat.g_02369
OG0001270	Syaf.g_01210	Syat.g_02968
OG0001271	Syaf.g_02501	Syat.g_01374
OG0001272	Syaf.g_02715	Syat.g_03176
OG0001274	Syaf.g_00707	Syat.g_02727
OG0001275	Syaf.g_01917	Syat.g_00529
OG0001276	Syaf.g_01933	Syat.g_00705
OG0001277	Syaf.g_00533	Syat.g_03312
OG0001278	Syaf.g_01562	Syat.g_00895
OG0001279	Syaf.g_02385	Syat.g_01252
OG0001281	Syaf.g_01247	Syat.g_01159
OG0001282	Syaf.g_02734	Syat.g_02780
OG0001283	Syaf.g_00524	Syat.g_02403
OG0001286	Syaf.g_00089	Syat.g_01656
OG0001287	Syaf.g_00390	Syat.g_02208
OG0001288	Syaf.g_00408	Syat.g_02225
OG0001289	Syaf.g_00935	Syat.g_01527
OG0001290	Syaf.g_00910	Syat.g_01563
OG0001291	Syaf.g_00853	Syat.g_02916
OG0001292	Syaf.g_00191	Syat.g_01873
OG0001293	Syaf.g_00217	Syat.g_01995
OG0001294	Syaf.g_02124	Syat.g_00409
OG0001295	Syaf.g_02637	Syat.g_00945
OG0001296	Syaf.g_02687	Syat.g_03217
OG0001297	Syaf.g_02683	Syat.g_03221
OG0001298	Syaf.g_02584	Syat.g_00043
OG0001299	Syaf.g_02130	Syat.g_00401
OG0001300	Syaf.g_01468	Syat.g_01025
OG0001303	Syaf.g_01798	Syat.g_00628
OG0001304	Syaf.g_01950	Syat.g_00690
OG0001305	Syaf.g_01448	Syat.g_00813
OG0001306	Syaf.g_01272	Syat.g_03234
OG0001307	Syaf.g_01638	Syat.g_02082
OG0001308	Syaf.g_02427	Syat.g_01176
OG0001309	Syaf.g_02678	Syat.g_01113
OG0001310	Syaf.g_01018	Syat.g_03066
OG0001311	Syaf.g_01935	Syat.g_00703
OG0001312	Syaf.g_01809	Syat.g_00615
OG0001315	Syaf.g_00071	Syat.g_01634
OG0001317	Syaf.g_02790	Syat.g_01451
OG0001318	Syaf.g_00209	Syat.g_01888
OG0001319	Syaf.g_00232	Syat.g_02048
OG0001323	Syaf.g_02675	Syat.g_01111
OG0001325	Syaf.g_01976	Syat.g_00664
OG0001326	Syaf.g_00578	Syat.g_02525
OG0001327	Syaf.g_02116	Syat.g_00414
OG0001329	Syaf.g_02285	Syat.g_00097
OG0001331	Syaf.g_02739	Syat.g_01301
OG0001333	Syaf.g_01181	Syat.g_03018
OG0001336	Syaf.g_00523	Syat.g_02402
OG0001345	Syaf.g_01323	Syat.g_00290
OG0001347	Syaf.g_02400	Syat.g_02666
OG0001347	Syaf.g_02483	Syat.g_01136, Syat.g_00583
OG0001348	Syaf.g_01396	Syat.g_03316
OG0001349	Syaf.g_00995	Syat.g_01220
OG0001351	Syaf.g_02539	Syat.g_01318
OG0001353	Syaf.g_01388	Syat.g_00717
OG0001354	Syaf.g_01888	Syat.g_00558
OG0001356	Syaf.g_02177	Syat.g_01035
OG0001356	Syaf.g_01397	Syat.g_01428
OG0001357	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827	Syat.g_00135
OG0001358	Syaf.g_02341	Syat.g_03319
OG0001360	Syaf.g_01325	Syat.g_00256
OG0001361	Syaf.g_01320	Syat.g_00293
OG0001364	Syaf.g_00338	Syat.g_02143
OG0001366	Syaf.g_01007	Syat.g_03047
OG0001373	Syaf.g_00579	Syat.g_02524
OG0001374	Syaf.g_00571	Syat.g_02541
OG0001376	Syaf.g_00626	Syat.g_00841
OG0001377	Syaf.g_00627	Syat.g_00842
OG0001378	Syaf.g_01209	Syat.g_02967
OG0001379	Syaf.g_01262	Syat.g_01147
OG0001383	Syaf.g_00688	Syat.g_01441
OG0001385	Syaf.g_00582	Syat.g_02521
OG0001386	Syaf.g_00581	Syat.g_02522
OG0001387	Syaf.g_00580	Syat.g_02523
OG0001388	Syaf.g_00577	Syat.g_02526
OG0001389	Syaf.g_00576	Syat.g_02531
OG0001390	Syaf.g_00575	Syat.g_02532
OG0001391	Syaf.g_00574	Syat.g_02533
OG0001392	Syaf.g_00573	Syat.g_02539
OG0001393	Syaf.g_00572	Syat.g_02540
OG0001394	Syaf.g_02081	Syat.g_00450
OG0001396	Syaf.g_02399	Syat.g_02665
OG0001401	Syaf.g_01383	Syat.g_00721
OG0001402	Syaf.g_02336	Syat.g_03314
OG0001406	Syaf.g_00625	Syat.g_00840
OG0001408	Syaf.g_01546	Syat.g_00211
OG0001411	Syaf.g_00310	Syat.g_01188
OG0001412	Syaf.g_02482	Syat.g_01135
OG0001412	Syaf.g_02401	Syat.g_02667
OG0001413	Syaf.g_02267	Syat.g_02775, Syat.g_00853
OG0001416	Syaf.g_01250	Syat.g_02491
OG0001417	Syaf.g_01887	Syat.g_01705
OG0001420	Syaf.g_02664	Syat.g_01099
OG0001421	Syaf.g_01721	Syat.g_03056
OG0001432	Syaf.g_01492	Syat.g_00846
OG0001433	Syaf.g_01398	Syat.g_01429
OG0001435	Syaf.g_02107	Syat.g_00422
OG0001438	Syaf.g_00259	Syat.g_02076
OG0001439	Syaf.g_00283	Syat.g_02105
OG0001441	Syaf.g_02673	Syat.g_01109
OG0001443	Syaf.g_00621	Syat.g_02649
OG0001444	Syaf.g_00924	Syat.g_01550
OG0001444	Syaf.g_00942, Syaf.g_00401	Syat.g_01547
OG0001449	Syaf.g_00182	Syat.g_00800
OG0001451	Syaf.g_02183	Syat.g_02877
OG0001452	Syaf.g_00204	Syat.g_01881
OG0001453	Syaf.g_01909	Syat.g_00538
OG0001454	Syaf.g_02263	Syat.g_00189
OG0001456	Syaf.g_00561	Syat.g_02545
OG0001457	Syaf.g_00560	Syat.g_02546
OG0001458	Syaf.g_00559	Syat.g_02547
OG0001459	Syaf.g_01643	Syat.g_03357, Syat.g_03358
OG0001460	Syaf.g_01399	Syat.g_01430
OG0001461	Syaf.g_01633	Syat.g_01945
OG0001462	Syaf.g_00455	Syat.g_02301
OG0001467	Syaf.g_02280	Syat.g_02457
OG0001470	Syaf.g_01206	Syat.g_02252
OG0001473	Syaf.g_02282	Syat.g_00190
OG0001474	Syaf.g_00016	Syat.g_01607
OG0001475	Syaf.g_01204	Syat.g_01116
OG0001476	Syaf.g_01302	Syat.g_02579, Syat.g_01012
OG0001477	Syaf.g_01457	Syat.g_00321, Syat.g_00322, Syat.g_00318
OG0001478	Syaf.g_02516	Syat.g_01385
OG0001478	Syaf.g_02508	Syat.g_01294
OG0001479	Syaf.g_00019	Syat.g_01610
OG0001480	Syaf.g_01334	Syat.g_00100
OG0001482	Syaf.g_01897	Syat.g_00549
OG0001484	Syaf.g_00570	Syat.g_02443
OG0001487	Syaf.g_02472	Syat.g_01355
OG0001488	Syaf.g_01311	Syat.g_00301
OG0001489	Syaf.g_00078	Syat.g_01645
OG0001492	Syaf.g_01565	Syat.g_00898
OG0001493	Syaf.g_01555	Syat.g_00890
OG0001495	Syaf.g_00145	Syat.g_01833
OG0001496	Syaf.g_01459	Syat.g_00316
OG0001497	Syaf.g_01458	Syat.g_00317
OG0001498	Syaf.g_02806	Syat.g_02954
OG0001502	Syaf.g_01341	Syat.g_00757
OG0001504	Syaf.g_01642	Syat.g_03356
OG0001507	Syaf.g_01664	Syat.g_03261
OG0001508	Syaf.g_01207	Syat.g_02258
OG0001510	Syaf.g_00394	Syat.g_02214
OG0001511	Syaf.g_00894	Syat.g_01580
OG0001512	Syaf.g_02784	Syat.g_01445
OG0001513	Syaf.g_00361	Syat.g_01083
OG0001514	Syaf.g_01460	Syat.g_00315
OG0001515	Syaf.g_01472	Syat.g_00927
OG0001516	Syaf.g_02133	Syat.g_00398
OG0001517	Syaf.g_00022	Syat.g_01613
OG0001518	Syaf.g_00632	Syat.g_02671
OG0001519	Syaf.g_00619	Syat.g_02646
OG0001520	Syaf.g_02600	Syat.g_00852
OG0001522	Syaf.g_01387	Syat.g_00642
OG0001527	Syaf.g_02609	Syat.g_00064
OG0001528	Syaf.g_01205	Syat.g_01115
OG0001529	Syaf.g_00448	Syat.g_02294
OG0001530	Syaf.g_00896	Syat.g_01578
OG0001531	Syaf.g_02783	Syat.g_01444
OG0001532	Syaf.g_01595	Syat.g_00213
OG0001533	Syaf.g_02533	Syat.g_02786
OG0001533	Syaf.g_02543	Syat.g_02966
OG0001534	Syaf.g_01951	Syat.g_00689
OG0001535	Syaf.g_01931	Syat.g_00707
OG0001536	Syaf.g_01856	Syat.g_00589
OG0001537	Syaf.g_02086	Syat.g_00441
OG0001538	Syaf.g_02044	Syat.g_00484
OG0001539	Syaf.g_02111	Syat.g_00417
OG0001540	Syaf.g_00862	Syat.g_02924
OG0001541	Syaf.g_00795	Syat.g_02847
OG0001542	Syaf.g_00785	Syat.g_02837
OG0001543	Syaf.g_00726	Syat.g_03229
OG0001544	Syaf.g_00620	Syat.g_02647
OG0001545	Syaf.g_00534	Syat.g_02444, Syat.g_02433
OG0001547	Syaf.g_01777	Syat.g_00645
OG0001549	Syaf.g_01326	Syat.g_00799
OG0001554	Syaf.g_00648	Syat.g_01005
OG0001556	Syaf.g_01604	Syat.g_01046, Syat.g_03334, Syat.g_03147
OG0001557	Syaf.g_02080	Syat.g_00451
OG0001558	Syaf.g_00478	Syat.g_02323
OG0001559	Syaf.g_00897	Syat.g_01577
OG0001560	Syaf.g_00911	Syat.g_01562
OG0001561	Syaf.g_01937	Syat.g_00701
OG0001562	Syaf.g_01923	Syat.g_00523
OG0001563	Syaf.g_00094	Syat.g_01662
OG0001567	Syaf.g_01776	Syat.g_00651
OG0001568	Syaf.g_01779	Syat.g_00643
OG0001570	Syaf.g_00978	Syat.g_03269
OG0001574	Syaf.g_02611	Syat.g_00066
OG0001575	Syaf.g_02606	Syat.g_00061
OG0001576	Syaf.g_02545	Syat.g_01169
OG0001577	Syaf.g_01284	Syat.g_03255
OG0001580	Syaf.g_00662	Syat.g_02701
OG0001588	Syaf.g_00343	Syat.g_03195
OG0001590	Syaf.g_02316, Syaf.g_01632	Syat.g_00112
OG0001591	Syaf.g_02122	Syat.g_00411
OG0001592	Syaf.g_00661	Syat.g_02699
OG0001594	Syaf.g_02389	Syat.g_01365
OG0001614	Syaf.g_00380	Syat.g_02197
OG0001615	Syaf.g_01364	Syat.g_00091
OG0001616	Syaf.g_01610	Syat.g_00249
OG0001617	Syaf.g_01465	Syat.g_03212, Syat.g_03299
OG0001618	Syaf.g_01969	Syat.g_00670, Syat.g_02510
OG0001619	Syaf.g_01845	Syat.g_00600
OG0001620	Syaf.g_00010	Syat.g_01601
OG0001621	Syaf.g_00205	Syat.g_01883
OG0001622	Syaf.g_00525	Syat.g_02404
OG0001623	Syaf.g_00035	Syat.g_01666
OG0001624	Syaf.g_00613	Syat.g_00188
OG0001625	Syaf.g_00211	Syat.g_01938
OG0001634	Syaf.g_02127	Syat.g_00404
OG0001635	Syaf.g_00412	Syat.g_02229, Syat.g_01993
OG0001636	Syaf.g_00456	Syat.g_02302
OG0001637	Syaf.g_01162	Syat.g_02788
OG0001638	Syaf.g_01021	Syat.g_03143
OG0001639	Syaf.g_01108	Syat.g_02981
OG0001640	Syaf.g_01408	Syat.g_00792
OG0001641	Syaf.g_01907	Syat.g_00540
OG0001642	Syaf.g_01336	Syat.g_00676
OG0001643	Syaf.g_02305	Syat.g_00131
OG0001644	Syaf.g_01962	Syat.g_00844
OG0001645	Syaf.g_01780, Syaf.g_02272	Syat.g_01719
OG0001647	Syaf.g_00234	Syat.g_02051
OG0001652	Syaf.g_00480	Syat.g_02326
OG0001653	Syaf.g_00921, Syaf.g_00507	Syat.g_01553
OG0001654	Syaf.g_01110	Syat.g_02983
OG0001657	Syaf.g_00822	Syat.g_02887
OG0001659	Syaf.g_01602	Syat.g_00219
OG0001660	Syaf.g_00885, Syaf.g_00889, Syaf.g_02814	Syat.g_01585, Syat.g_02948
OG0001671	Syaf.g_00721	Syat.g_02742
OG0001672	Syaf.g_00949	Syat.g_01483
OG0001673	Syaf.g_02792	Syat.g_01454
OG0001675	Syaf.g_01921	Syat.g_00525
OG0001677	Syaf.g_00068, Syaf.g_01597	Syat.g_01631
OG0001678	Syaf.g_00174	Syat.g_01859
OG0001679	Syaf.g_02602, Syaf.g_02601	Syat.g_02946
OG0001680	Syaf.g_01016	Syat.g_03064
OG0001682	Syaf.g_02264, Syaf.g_01972	Syat.g_00668
OG0001692	Syaf.g_02408	Syat.g_01231
OG0001694	Syaf.g_00246	Syat.g_02062
OG0001695	Syaf.g_00540	Syat.g_02434
OG0001700	Syaf.g_02162, Syaf.g_02178	Syat.g_01074
OG0001702	Syaf.g_00930	Syat.g_01533
OG0001703	Syaf.g_02731	Syat.g_03164
OG0001715	Syaf.g_02249	Syat.g_01717
OG0001716	Syaf.g_01339	Syat.g_02002
OG0001717	Syaf.g_00809	Syat.g_02860
OG0001726	Syaf.g_01751	Syat.g_02003
OG0001729	Syaf.g_02780	Syat.g_01440
OG0001730	Syaf.g_02777	Syat.g_01676
OG0001731	Syaf.g_01089	Syat.g_03081
OG0001732	Syaf.g_01580	Syat.g_02387, Syat.g_00911
OG0001733	Syaf.g_02119	Syat.g_01048
OG0001735	Syaf.g_00506, Syaf.g_02140	Syat.g_00345
OG0001736	Syaf.g_00318	Syat.g_01254
OG0001737	Syaf.g_00265	Syat.g_02084
OG0001738	Syaf.g_00298	Syat.g_02127
OG0001739	Syaf.g_00542	Syat.g_02435, Syat.g_02445
OG0001748	Syaf.g_00719	Syat.g_02740
OG0001750	Syaf.g_00923	Syat.g_01551
OG0001751	Syaf.g_02793, Syaf.g_01781	Syat.g_01455
OG0001752	Syaf.g_01153	Syat.g_02991
OG0001753	Syaf.g_01159	Syat.g_01542, Syat.g_01710
OG0001754	Syaf.g_01160	Syat.g_02790
OG0001755	Syaf.g_02679	Syat.g_03226
OG0001756	Syaf.g_00622	Syat.g_01277, Syat.g_00731
OG0001761	Syaf.g_02366	Syat.g_00819
OG0001762	Syaf.g_01914	Syat.g_00531
OG0001763	Syaf.g_01901	Syat.g_00545
OG0001764	Syaf.g_01784	Syat.g_00639
OG0001766	Syaf.g_00271	Syat.g_02711
OG0001767	Syaf.g_00330	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371
OG0001768	Syaf.g_00778	Syat.g_02831
OG0001769	Syaf.g_02291	Syat.g_00373
OG0001771	Syaf.g_01656	Syat.g_01094
OG0001783	Syaf.g_00385	Syat.g_02203
OG0001784	Syaf.g_00929	Syat.g_01536
OG0001786	Syaf.g_01071	Syat.g_03099
OG0001787	Syaf.g_02655	Syat.g_01076
OG0001788	Syaf.g_02652	Syat.g_03272
OG0001789	Syaf.g_01255	Syat.g_01152
OG0001790	Syaf.g_01279	Syat.g_03249
OG0001792	Syaf.g_01572	Syat.g_00905
OG0001796	Syaf.g_01925	Syat.g_00716
OG0001797	Syaf.g_01817	Syat.g_00605, Syat.g_01062
OG0001798	Syaf.g_02333	Syat.g_03310
OG0001799	Syaf.g_02294	Syat.g_00376
OG0001800	Syaf.g_02386	Syat.g_01091, Syat.g_01660
OG0001801	Syaf.g_02394	Syat.g_01240
OG0001803	Syaf.g_01225	Syat.g_01291
OG0001804	Syaf.g_02805	Syat.g_02955
OG0001805	Syaf.g_00195	Syat.g_02770, Syat.g_01090
OG0001806	Syaf.g_00233	Syat.g_02050, Syat.g_02049
OG0001807	Syaf.g_00334	Syat.g_02090
OG0001808	Syaf.g_00347	Syat.g_02145
OG0001809	Syaf.g_00967	Syat.g_00435
OG0001811	Syaf.g_00788	Syat.g_02839
OG0001812	Syaf.g_00660	Syat.g_02698
OG0001813	Syaf.g_00607	Syat.g_02490
OG0001814	Syaf.g_00516	Syat.g_02395
OG0001815	Syaf.g_00503	Syat.g_01886, Syat.g_00954
OG0001816	Syaf.g_02117	Syat.g_00413
OG0001837	Syaf.g_00720	Syat.g_02741
OG0001839	Syaf.g_00460	Syat.g_02305
OG0001840	Syaf.g_00442	Syat.g_02288
OG0001841	Syaf.g_00435	Syat.g_02280
OG0001842	Syaf.g_01115	Syat.g_02421
OG0001843	Syaf.g_00379	Syat.g_02196
OG0001844	Syaf.g_00378	Syat.g_02195
OG0001845	Syaf.g_00377	Syat.g_02193
OG0001846	Syaf.g_00873	Syat.g_03123, Syat.g_02935
OG0001847	Syaf.g_00875	Syat.g_02937
OG0001848	Syaf.g_00879	Syat.g_02941
OG0001849	Syaf.g_00936	Syat.g_01526
OG0001850	Syaf.g_00947	Syat.g_01486
OG0001851	Syaf.g_00953	Syat.g_01479
OG0001852	Syaf.g_00954	Syat.g_01478
OG0001853	Syaf.g_00961	Syat.g_01471
OG0001854	Syaf.g_02788	Syat.g_01449
OG0001856	Syaf.g_01059	Syat.g_03103
OG0001857	Syaf.g_01062	Syat.g_03100
OG0001858	Syaf.g_01096	Syat.g_03076
OG0001859	Syaf.g_02743	Syat.g_01305
OG0001860	Syaf.g_02729	Syat.g_03166
OG0001861	Syaf.g_02714	Syat.g_03177
OG0001862	Syaf.g_02703	Syat.g_03190
OG0001863	Syaf.g_02698	Syat.g_03203
OG0001864	Syaf.g_02644	Syat.g_03282
OG0001866	Syaf.g_02549	Syat.g_00002
OG0001867	Syaf.g_02368	Syat.g_03410
OG0001868	Syaf.g_01251	Syat.g_01156
OG0001869	Syaf.g_01283	Syat.g_03254
OG0001870	Syaf.g_01291	Syat.g_03264
OG0001871	Syaf.g_01297	Syat.g_00312
OG0001872	Syaf.g_01566	Syat.g_00899
OG0001873	Syaf.g_01609	Syat.g_00228
OG0001874	Syaf.g_01612	Syat.g_00251
OG0001877	Syaf.g_01471	Syat.g_00926
OG0001878	Syaf.g_01918	Syat.g_00528
OG0001879	Syaf.g_01912	Syat.g_00533
OG0001880	Syaf.g_01866	Syat.g_00574
OG0001881	Syaf.g_01864	Syat.g_00575
OG0001882	Syaf.g_01840	Syat.g_00602
OG0001883	Syaf.g_01816	Syat.g_00608
OG0001884	Syaf.g_01807	Syat.g_00617
OG0001885	Syaf.g_01789	Syat.g_00632
OG0001886	Syaf.g_01785	Syat.g_00638
OG0001888	Syaf.g_02073	Syat.g_00456
OG0001889	Syaf.g_02033	Syat.g_00498
OG0001890	Syaf.g_01370	Syat.g_00748
OG0001891	Syaf.g_01366	Syat.g_00756
OG0001892	Syaf.g_01333	Syat.g_00982
OG0001893	Syaf.g_02332	Syat.g_03309
OG0001894	Syaf.g_02311	Syat.g_00116
OG0001895	Syaf.g_02390	Syat.g_01244
OG0001896	Syaf.g_01220	Syat.g_02964
OG0001897	Syaf.g_00013	Syat.g_01604
OG0001898	Syaf.g_00029	Syat.g_01622
OG0001899	Syaf.g_00105	Syat.g_01793
OG0001900	Syaf.g_00218	Syat.g_01997
OG0001901	Syaf.g_00219	Syat.g_01998
OG0001902	Syaf.g_00251	Syat.g_02068
OG0001903	Syaf.g_00260	Syat.g_02077
OG0001904	Syaf.g_00336	Syat.g_02141
OG0001905	Syaf.g_00349	Syat.g_02147
OG0001906	Syaf.g_00861	Syat.g_02923
OG0001908	Syaf.g_00793	Syat.g_02845
OG0001909	Syaf.g_00780	Syat.g_02833
OG0001910	Syaf.g_00715	Syat.g_02736
OG0001912	Syaf.g_00638	Syat.g_02679
OG0001913	Syaf.g_00636	Syat.g_02677
OG0001914	Syaf.g_01621	Syat.g_03287
OG0001915	Syaf.g_00509	Syat.g_02389
OG0001924	Syaf.g_02355	Syat.g_02767
OG0001925	Syaf.g_02356	Syat.g_02766
OG0001926	Syaf.g_02357	Syat.g_02765
OG0001927	Syaf.g_02362	Syat.g_02764
OG0001929	Syaf.g_00428	Syat.g_02273
OG0001930	Syaf.g_01114	Syat.g_02422
OG0001931	Syaf.g_01113	Syat.g_02424
OG0001932	Syaf.g_00381	Syat.g_02198
OG0001933	Syaf.g_00900	Syat.g_01573
OG0001934	Syaf.g_00915	Syat.g_01559
OG0001935	Syaf.g_00956	Syat.g_01476
OG0001936	Syaf.g_01689	Syat.g_00178
OG0001937	Syaf.g_01081	Syat.g_03089
OG0001938	Syaf.g_02727	Syat.g_03168
OG0001940	Syaf.g_02585	Syat.g_00044
OG0001941	Syaf.g_01246	Syat.g_01160
OG0001942	Syaf.g_02215, Syaf.g_01514, Syaf.g_01513	Syat.g_00644
OG0001944	Syaf.g_01498	Syat.g_01250
OG0001946	Syaf.g_01470	Syat.g_00972
OG0001947	Syaf.g_01406	Syat.g_02750
OG0001948	Syaf.g_01903	Syat.g_00543
OG0001949	Syaf.g_01882	Syat.g_00563
OG0001950	Syaf.g_01880	Syat.g_00565
OG0001951	Syaf.g_01863	Syat.g_00576
OG0001952	Syaf.g_01839	Syat.g_00603
OG0001953	Syaf.g_01838	Syat.g_00604
OG0001957	Syaf.g_02327	Syat.g_03304
OG0001958	Syaf.g_02138	Syat.g_00343
OG0001961	Syaf.g_02503	Syat.g_01376
OG0001964	Syaf.g_00161	Syat.g_01846
OG0001966	Syaf.g_00213	Syat.g_01940
OG0001967	Syaf.g_00215	Syat.g_01942
OG0001968	Syaf.g_00216	Syat.g_01943
OG0001969	Syaf.g_00278	Syat.g_02102
OG0001970	Syaf.g_00859	Syat.g_02921
OG0001971	Syaf.g_00782	Syat.g_02835
OG0001972	Syaf.g_00703	Syat.g_02723
OG0001973	Syaf.g_00666	Syat.g_02714, Syat.g_02718
OG0001975	Syaf.g_01620	Syat.g_03286
OG0001976	Syaf.g_01622	Syat.g_03288
OG0001978	Syaf.g_00202, Syaf.g_00199, Syaf.g_00200	Syat.g_01141
OG0001979	Syaf.g_01474	Syat.g_03155
OG0001980	Syaf.g_00033	Syat.g_00836
OG0001981	Syaf.g_00750, Syaf.g_00744, Syaf.g_02227	Syat.g_02550
OG0001981	Syaf.g_01436	Syat.g_00252
OG0001981	Syaf.g_02201, Syaf.g_00628	Syat.g_02619, Syat.g_02999
OG0001991	Syaf.g_02163	Syat.g_01679
OG0001993	Syaf.g_02353	Syat.g_02769
OG0001995	Syaf.g_01487	Syat.g_02221
OG0001996	Syaf.g_00464	Syat.g_02309
OG0001997	Syaf.g_00925	Syat.g_01549
OG0001999	Syaf.g_01184	Syat.g_03020
OG0002000	Syaf.g_02677	Syat.g_01112
OG0002002	Syaf.g_01567	Syat.g_00900
OG0002004	Syaf.g_02764	Syat.g_02268
