Orthogroup	Prbl	Prbn
OG0001084	Prbl.g_01404	Prbn.g_00837
OG0001085	Prbl.g_01394	Prbn.g_01594
OG0001086	Prbl.g_01392	Prbn.g_01593
OG0001087	Prbl.g_01853	Prbn.g_01575
OG0001088	Prbl.g_01857	Prbn.g_01574
OG0001089	Prbl.g_00024	Prbn.g_01563
OG0001090	Prbl.g_02565	Prbn.g_01553
OG0001091	Prbl.g_02563	Prbn.g_00857
OG0001092	Prbl.g_02562	Prbn.g_00858
OG0001093	Prbl.g_02558	Prbn.g_00863
OG0001094	Prbl.g_02341	Prbn.g_00856
OG0001095	Prbl.g_02322	Prbn.g_01533
OG0001096	Prbl.g_02306	Prbn.g_01519
OG0001097	Prbl.g_01550	Prbn.g_01499
OG0001098	Prbl.g_02423	Prbn.g_01480
OG0001099	Prbl.g_01329	Prbn.g_01925
OG0001100	Prbl.g_02414	Prbn.g_01630
OG0001101	Prbl.g_02413	Prbn.g_01627
OG0001102	Prbl.g_02410	Prbn.g_01624
OG0001103	Prbl.g_02408	Prbn.g_01622
OG0001104	Prbl.g_02351	Prbn.g_01599
OG0001105	Prbl.g_02356	Prbn.g_01595
OG0001106	Prbl.g_02466	Prbn.g_01427
OG0001107	Prbl.g_02476	Prbn.g_01420
OG0001108	Prbl.g_02483	Prbn.g_01416
OG0001109	Prbl.g_02485	Prbn.g_01415
OG0001110	Prbl.g_02487	Prbn.g_01413
OG0001111	Prbl.g_02489	Prbn.g_01412
OG0001112	Prbl.g_02491	Prbn.g_01411
OG0001113	Prbl.g_02492	Prbn.g_01410
OG0001114	Prbl.g_02493	Prbn.g_01409
OG0001115	Prbl.g_02495	Prbn.g_01407
OG0001116	Prbl.g_02496	Prbn.g_01406
OG0001117	Prbl.g_02497	Prbn.g_01405
OG0001118	Prbl.g_02498	Prbn.g_01404
OG0001119	Prbl.g_02499	Prbn.g_01403
OG0001120	Prbl.g_02501	Prbn.g_01401
OG0001122	Prbl.g_02529	Prbn.g_01381
OG0001123	Prbl.g_02536	Prbn.g_01375
OG0001124	Prbl.g_02538	Prbn.g_01373
OG0001125	Prbl.g_02540	Prbn.g_01371
OG0001126	Prbl.g_00939	Prbn.g_01460
OG0001127	Prbl.g_00938	Prbn.g_01461
OG0001128	Prbl.g_00935	Prbn.g_01463
OG0001129	Prbl.g_00934	Prbn.g_01464
OG0001130	Prbl.g_00933	Prbn.g_01465
OG0001131	Prbl.g_02575	Prbn.g_00692
OG0001132	Prbl.g_01603	Prbn.g_01039
OG0001133	Prbl.g_01621	Prbn.g_01239
OG0001134	Prbl.g_02204	Prbn.g_01650
OG0001136	Prbl.g_02082	Prbn.g_01186
OG0001137	Prbl.g_02102	Prbn.g_01198
OG0001138	Prbl.g_01118	Prbn.g_00392
OG0001139	Prbl.g_01116	Prbn.g_00394
OG0001140	Prbl.g_01115	Prbn.g_00395
OG0001141	Prbl.g_01114	Prbn.g_00396
OG0001142	Prbl.g_01113	Prbn.g_00397
OG0001143	Prbl.g_01376	Prbn.g_00404
OG0001144	Prbl.g_02580	Prbn.g_00409
OG0001145	Prbl.g_01711	Prbn.g_01092
OG0001146	Prbl.g_01727	Prbn.g_01080
OG0001147	Prbl.g_01333	Prbn.g_01060
OG0001148	Prbl.g_00501	Prbn.g_01242
OG0001149	Prbl.g_00500	Prbn.g_00153
OG0001150	Prbl.g_00499	Prbn.g_00154
OG0001151	Prbl.g_00487	Prbn.g_00165
OG0001152	Prbl.g_00486	Prbn.g_00166
OG0001153	Prbl.g_00704	Prbn.g_00244
OG0001154	Prbl.g_00705	Prbn.g_00245
OG0001155	Prbl.g_00454	Prbn.g_00262
OG0001156	Prbl.g_00451	Prbn.g_00265
OG0001157	Prbl.g_01604	Prbn.g_00266
OG0001158	Prbl.g_00450	Prbn.g_00267
OG0001159	Prbl.g_00449	Prbn.g_00268
OG0001160	Prbl.g_00420	Prbn.g_00900
OG0001161	Prbl.g_01601	Prbn.g_01688
OG0001162	Prbl.g_00048	Prbn.g_00134
OG0001163	Prbl.g_00406	Prbn.g_01736
OG0001164	Prbl.g_00401	Prbn.g_01740
OG0001165	Prbl.g_00398	Prbn.g_01743
OG0001166	Prbl.g_00371	Prbn.g_01764
OG0001167	Prbl.g_00350	Prbn.g_01782
OG0001168	Prbl.g_00348	Prbn.g_01784
OG0001169	Prbl.g_00346	Prbn.g_01786
OG0001170	Prbl.g_00344	Prbn.g_01788
OG0001171	Prbl.g_00334	Prbn.g_01798
OG0001173	Prbl.g_01062	Prbn.g_01815
OG0001174	Prbl.g_01054	Prbn.g_01823
OG0001175	Prbl.g_01053	Prbn.g_01824
OG0001176	Prbl.g_00953	Prbn.g_01832
OG0001177	Prbl.g_00951	Prbn.g_01834
OG0001179	Prbl.g_00982	Prbn.g_01864
OG0001180	Prbl.g_01134	Prbn.g_01887
OG0001181	Prbl.g_01138	Prbn.g_01891
OG0001182	Prbl.g_01147	Prbn.g_01899
OG0001183	Prbl.g_01175	Prbn.g_01904
OG0001184	Prbl.g_00848	Prbn.g_01017
OG0001185	Prbl.g_01291	Prbn.g_01001
OG0001186	Prbl.g_02026	Prbn.g_00977
OG0001187	Prbl.g_02022	Prbn.g_00974
OG0001188	Prbl.g_02018	Prbn.g_00972
OG0001189	Prbl.g_01996	Prbn.g_00956
OG0001190	Prbl.g_02239	Prbn.g_00951
OG0001191	Prbl.g_02226	Prbn.g_00941
OG0001192	Prbl.g_02219	Prbn.g_00936
OG0001193	Prbl.g_02181	Prbn.g_00924
OG0001194	Prbl.g_02175	Prbn.g_00923
OG0001195	Prbl.g_02174	Prbn.g_00922
OG0001196	Prbl.g_02138	Prbn.g_00906
OG0001198	Prbl.g_02124	Prbn.g_00297
OG0001199	Prbl.g_00602	Prbn.g_00703
OG0001201	Prbl.g_00551	Prbn.g_01311
OG0001202	Prbl.g_00095	Prbn.g_00354
OG0001203	Prbl.g_00197	Prbn.g_00312
OG0001204	Prbl.g_02667	Prbn.g_00306
OG0001205	Prbl.g_00642	Prbn.g_00668
OG0001206	Prbl.g_01363	Prbn.g_00648
OG0001207	Prbl.g_00503	Prbn.g_00637
OG0001208	Prbl.g_00513	Prbn.g_00632
OG0001209	Prbl.g_00763	Prbn.g_00581
OG0001210	Prbl.g_00751	Prbn.g_00576
OG0001211	Prbl.g_01884	Prbn.g_00566
OG0001212	Prbl.g_01765	Prbn.g_00519
OG0001213	Prbl.g_01631	Prbn.g_00484
OG0001214	Prbl.g_01641	Prbn.g_00428
OG0001215	Prbl.g_01858	Prbn.g_01573
OG0001216	Prbl.g_02564	Prbn.g_01552
OG0001217	Prbl.g_01904	Prbn.g_01023
OG0001218	Prbl.g_00716	Prbn.g_01126
OG0001219	Prbl.g_02435	Prbn.g_01447
OG0001220	Prbl.g_01567	Prbn.g_01490
OG0001221	Prbl.g_02383	Prbn.g_01610
OG0001222	Prbl.g_02210	Prbn.g_01368
OG0001223	Prbl.g_02503	Prbn.g_01400
OG0001224	Prbl.g_00931	Prbn.g_01467
OG0001225	Prbl.g_00929	Prbn.g_01469
OG0001226	Prbl.g_01704	Prbn.g_00476
OG0001227	Prbl.g_00472	Prbn.g_01141
OG0001228	Prbl.g_02585	Prbn.g_00412
OG0001229	Prbl.g_00409	Prbn.g_01127
OG0001230	Prbl.g_00252	Prbn.g_00205
OG0001231	Prbl.g_01957	Prbn.g_00691
OG0001233	Prbl.g_00343	Prbn.g_01789
OG0001234	Prbl.g_01050	Prbn.g_01826
OG0001235	Prbl.g_00948	Prbn.g_01830
OG0001236	Prbl.g_00852	Prbn.g_01919
OG0001237	Prbl.g_00845	Prbn.g_01016
OG0001238	Prbl.g_02225	Prbn.g_00940
OG0001239	Prbl.g_00605	Prbn.g_00706
OG0001240	Prbl.g_00568	Prbn.g_01328
OG0001241	Prbl.g_00558	Prbn.g_01318
OG0001242	Prbl.g_01322	Prbn.g_01298
OG0001243	Prbl.g_00828	Prbn.g_01291
OG0001245	Prbl.g_01693	Prbn.g_01150
OG0001247	Prbl.g_02295	Prbn.g_01580
OG0001248	Prbl.g_01869	Prbn.g_01578
OG0001249	Prbl.g_01195	Prbn.g_00102
OG0001250	Prbl.g_01546	Prbn.g_01503
OG0001252	Prbl.g_00936	Prbn.g_01462
OG0001253	Prbl.g_01686	Prbn.g_00473
OG0001254	Prbl.g_02203	Prbn.g_01652
OG0001255	Prbl.g_00036	Prbn.g_01171
OG0001258	Prbl.g_00400	Prbn.g_01741
OG0001259	Prbl.g_00345	Prbn.g_01787
OG0001260	Prbl.g_00315	Prbn.g_01804
OG0001261	Prbl.g_00991	Prbn.g_01872
OG0001263	Prbl.g_00826	Prbn.g_01289
OG0001265	Prbl.g_01324	Prbn.g_01299
OG0001266	Prbl.g_00099	Prbn.g_00350
OG0001267	Prbl.g_01453	Prbn.g_00047
OG0001268	Prbl.g_01207	Prbn.g_00110
OG0001269	Prbl.g_01564	Prbn.g_01491
OG0001270	Prbl.g_00654	Prbn.g_00679
OG0001271	Prbl.g_01343	Prbn.g_00642
OG0001272	Prbl.g_00517	Prbn.g_00628
OG0001273	Prbl.g_01634	Prbn.g_00422
OG0001274	Prbl.g_01263	Prbn.g_00326
OG0001275	Prbl.g_02518	Prbn.g_01390
OG0001276	Prbl.g_02535	Prbn.g_01376
OG0001277	Prbl.g_02152	Prbn.g_00918
OG0001278	Prbl.g_02592	Prbn.g_00416
OG0001279	Prbl.g_00156	Prbn.g_00810
OG0001280	Prbl.g_01719	Prbn.g_01085
OG0001281	Prbl.g_01728	Prbn.g_01079
OG0001283	Prbl.g_02143	Prbn.g_00909
OG0001285	Prbl.g_00362	Prbn.g_01772
OG0001286	Prbl.g_01132	Prbn.g_01885
OG0001288	Prbl.g_02059	Prbn.g_00984
OG0001290	Prbl.g_00559	Prbn.g_01319
OG0001291	Prbl.g_00816	Prbn.g_01281
OG0001292	Prbl.g_01512	Prbn.g_00014
OG0001293	Prbl.g_01489	Prbn.g_00027
OG0001295	Prbl.g_00748	Prbn.g_00146
OG0001297	Prbl.g_00793	Prbn.g_00600
OG0001298	Prbl.g_01791	Prbn.g_00539
OG0001300	Prbl.g_01873	Prbn.g_01569
OG0001301	Prbl.g_00022	Prbn.g_01564
OG0001302	Prbl.g_01930	Prbn.g_01451
OG0001303	Prbl.g_02437	Prbn.g_01707
OG0001307	Prbl.g_00723	Prbn.g_01215
OG0001308	Prbl.g_00224	Prbn.g_00222
OG0001309	Prbl.g_00787	Prbn.g_00865
OG0001310	Prbl.g_00377	Prbn.g_01758
OG0001311	Prbl.g_02537	Prbn.g_01374
OG0001312	Prbl.g_02448	Prbn.g_01438
OG0001316	Prbl.g_00809	Prbn.g_01277
OG0001319	Prbl.g_01463	Prbn.g_00040
OG0001321	Prbl.g_00633	Prbn.g_00662
OG0001322	Prbl.g_00632	Prbn.g_00661
OG0001323	Prbl.g_00784	Prbn.g_00595
OG0001324	Prbl.g_01874	Prbn.g_01568
OG0001328	Prbl.g_02390	Prbn.g_01103
OG0001329	Prbl.g_01079	Prbn.g_01704
OG0001330	Prbl.g_01712	Prbn.g_00876
OG0001331	Prbl.g_00497	Prbn.g_00156
OG0001332	Prbl.g_00466	Prbn.g_00258
OG0001333	Prbl.g_00349	Prbn.g_01783
OG0001334	Prbl.g_01179	Prbn.g_01907
OG0001335	Prbl.g_01180	Prbn.g_01908
OG0001337	Prbl.g_01189	Prbn.g_00097
OG0001339	Prbl.g_00556	Prbn.g_01316
OG0001340	Prbl.g_01190	Prbn.g_00098
OG0001341	Prbl.g_02285	Prbn.g_01134
OG0001344	Prbl.g_02089	Prbn.g_01193
OG0001348	Prbl.g_01243	Prbn.g_00148
OG0001351	Prbl.g_00624	Prbn.g_00656
OG0001352	Prbl.g_00027	Prbn.g_01584
OG0001353	Prbl.g_01537	Prbn.g_01513
OG0001354	Prbl.g_02494	Prbn.g_01408
OG0001355	Prbl.g_02379	Prbn.g_01354
OG0001356	Prbl.g_02208	Prbn.g_01733
OG0001357	Prbl.g_00679, Prbl.g_01685	Prbn.g_01110
OG0001362	Prbl.g_00220	Prbn.g_00226
OG0001363	Prbl.g_00218	Prbn.g_00228
OG0001365	Prbl.g_02234	Prbn.g_00947
OG0001369	Prbl.g_00569	Prbn.g_01329
OG0001370	Prbl.g_02288	Prbn.g_00651
OG0001371	Prbl.g_01915	Prbn.g_01585
OG0001372	Prbl.g_01943	Prbn.g_00475
OG0001379	Prbl.g_01714	Prbn.g_01090
OG0001380	Prbl.g_01572	Prbn.g_01124
OG0001381	Prbl.g_02577	Prbn.g_01164
OG0001382	Prbl.g_02571	Prbn.g_01121
OG0001394	Prbl.g_02366	Prbn.g_01606
OG0001397	Prbl.g_00219	Prbn.g_00227
OG0001398	Prbl.g_01692	Prbn.g_01637
OG0001401	Prbl.g_01541	Prbn.g_01508
OG0001402	Prbl.g_01620	Prbn.g_00490
OG0001403	Prbl.g_01976	Prbn.g_00751
OG0001409	Prbl.g_02100	Prbn.g_01197
OG0001410	Prbl.g_00724	Prbn.g_01214
OG0001414	Prbl.g_01918	Prbn.g_00321
OG0001415	Prbl.g_01770	Prbn.g_00319
OG0001418	Prbl.g_01046	Prbn.g_01579
OG0001422	Prbl.g_01370	Prbn.g_01114
OG0001423	Prbl.g_02629, Prbl.g_00738	Prbn.g_00787
OG0001425	Prbl.g_02222	Prbn.g_00937
OG0001431	Prbl.g_02617	Prbn.g_00138
OG0001434	Prbl.g_02362	Prbn.g_01601
OG0001435	Prbl.g_02411	Prbn.g_01625
OG0001437	Prbl.g_01769	Prbn.g_00320
OG0001443	Prbl.g_00408	Prbn.g_01128
OG0001446	Prbl.g_01075	Prbn.g_01034
OG0001450	Prbl.g_01847	Prbn.g_01576
OG0001451	Prbl.g_02546	Prbn.g_01479
OG0001455	Prbl.g_00138	Prbn.g_01133
OG0001461	Prbl.g_00620	Prbn.g_00725
OG0001463	Prbl.g_01445	Prbn.g_00054
OG0001464	Prbl.g_01191	Prbn.g_00099
OG0001472	Prbl.g_01833	Prbn.g_00467
OG0001476	Prbl.g_02095	Prbn.g_01196
OG0001477	Prbl.g_00017	Prbn.g_00833
OG0001481	Prbl.g_00627	Prbn.g_01104
OG0001484	Prbl.g_02573	Prbn.g_00877
OG0001485	Prbl.g_00462	Prbn.g_00803
OG0001487	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713	Prbn.g_00252
OG0001488	Prbl.g_02106	Prbn.g_01202
OG0001489	Prbl.g_01143	Prbn.g_01896
OG0001491	Prbl.g_01099	Prbn.g_01454
OG0001496	Prbl.g_00013	Prbn.g_00831
OG0001497	Prbl.g_00016	Prbn.g_00832
OG0001498	Prbl.g_02675	Prbn.g_00695
OG0001500	Prbl.g_01919	Prbn.g_00029
OG0001501	Prbl.g_00120	Prbn.g_01635
OG0001503	Prbl.g_01931	Prbn.g_01028
OG0001506	Prbl.g_01086	Prbn.g_00256
OG0001510	Prbl.g_02635	Prbn.g_00990
OG0001511	Prbl.g_00544	Prbn.g_01307
OG0001512	Prbl.g_00195	Prbn.g_01132
OG0001513	Prbl.g_01706	Prbn.g_01677
OG0001514	Prbl.g_00012	Prbn.g_00830
OG0001515	Prbl.g_01865	Prbn.g_01571
OG0001516	Prbl.g_01402	Prbn.g_00839
OG0001517	Prbl.g_01202	Prbn.g_00106
OG0001518	Prbl.g_02223	Prbn.g_00938
OG0001519	Prbl.g_02212	Prbn.g_00933
OG0001525	Prbl.g_01807	Prbn.g_01710
OG0001527	Prbl.g_01898	Prbn.g_00553
OG0001529	Prbl.g_01989	Prbn.g_00741
OG0001530	Prbl.g_00546	Prbn.g_01308
OG0001531	Prbl.g_00194	Prbn.g_00311
OG0001532	Prbl.g_01117	Prbn.g_00393
OG0001534	Prbl.g_02545	Prbn.g_01362
OG0001535	Prbl.g_02533	Prbn.g_01378
OG0001536	Prbl.g_02474	Prbn.g_01422
OG0001537	Prbl.g_02374	Prbn.g_01609
OG0001538	Prbl.g_02330	Prbn.g_01541
OG0001539	Prbl.g_01587	Prbn.g_01631
OG0001540	Prbl.g_00824	Prbn.g_01287
OG0001541	Prbl.g_00267	Prbn.g_00374
OG0001542	Prbl.g_00073	Prbn.g_00368
OG0001543	Prbl.g_01241	Prbn.g_01098
OG0001544	Prbl.g_02213	Prbn.g_00934
OG0001545	Prbl.g_02153	Prbn.g_00919
OG0001550	Prbl.g_01694	Prbn.g_01024
OG0001559	Prbl.g_00547	Prbn.g_01309
OG0001560	Prbl.g_00560	Prbn.g_01320
OG0001561	Prbl.g_02539	Prbn.g_01372
OG0001562	Prbl.g_02525	Prbn.g_01385
OG0001563	Prbl.g_00999	Prbn.g_01880
OG0001565	Prbl.g_02291	Prbn.g_00784
OG0001569	Prbl.g_01813	Prbn.g_00774
OG0001572	Prbl.g_01025	Prbn.g_00811
OG0001574	Prbl.g_01896	Prbn.g_00555
OG0001575	Prbl.g_01901	Prbn.g_00550
OG0001576	Prbl.g_01737	Prbn.g_01070
OG0001577	Prbl.g_02080	Prbn.g_01184
OG0001579	Prbl.g_01186	Prbn.g_00095
OG0001580	Prbl.g_02250	Prbn.g_00734
OG0001588	Prbl.g_00865	Prbn.g_00688
OG0001589	Prbl.g_00341	Prbn.g_01791
OG0001591	Prbl.g_01591	Prbn.g_01592
OG0001592	Prbl.g_02249	Prbn.g_00735
OG0001598	Prbl.g_02064	Prbn.g_01566
OG0001605	Prbl.g_01084	Prbn.g_01029
OG0001614	Prbl.g_01293	Prbn.g_01002
OG0001616	Prbl.g_01380	Prbn.g_00385
OG0001617	Prbl.g_00728	Prbn.g_01567
OG0001619	Prbl.g_02464	Prbn.g_01429
OG0001620	Prbl.g_01215	Prbn.g_00114
OG0001621	Prbl.g_01500	Prbn.g_00019
OG0001622	Prbl.g_02144	Prbn.g_00910
OG0001636	Prbl.g_01982	Prbn.g_00747
OG0001638	Prbl.g_00379	Prbn.g_01756
OG0001639	Prbl.g_00455	Prbn.g_00261
OG0001640	Prbl.g_00940	Prbn.g_01459
OG0001641	Prbl.g_02507	Prbn.g_01397
OG0001642	Prbl.g_01563	Prbn.g_01492
OG0001643	Prbl.g_01644	Prbn.g_00431
OG0001654	Prbl.g_00457	Prbn.g_00259
OG0001656	Prbl.g_01185	Prbn.g_00094
OG0001657	Prbl.g_00292	Prbn.g_01258
OG0001658	Prbl.g_02240	Prbn.g_00739
OG0001661	Prbl.g_01077, Prbl.g_01071	Prbn.g_00792
OG0001670	Prbl.g_00003	Prbn.g_00790
OG0001676	Prbl.g_01188	Prbn.g_00096
OG0001684	Prbl.g_01777	Prbn.g_00526
OG0001691	Prbl.g_02422	Prbn.g_01457
OG0001693	Prbl.g_00682	Prbn.g_01689
OG0001746	Prbl.g_00681	Prbn.g_00129
OG0001747	Prbl.g_00309	Prbn.g_00687
OG0001757	Prbl.g_02597, Prbl.g_01709	Prbn.g_00825, Prbn.g_00799
OG0001793	Prbl.g_01684	Prbn.g_00776, Prbn.g_01051
OG0001795	Prbl.g_00047	Prbn.g_01712, Prbn.g_01943
OG0001802	Prbl.g_01337	Prbn.g_01130, Prbn.g_00815
OG0001807	Prbl.g_00871	Prbn.g_00723
OG0001842	Prbl.g_01232	Prbn.g_01037
OG0001930	Prbl.g_01231	Prbn.g_01036
OG0001931	Prbl.g_01230	Prbn.g_01035
OG0001955	Prbl.g_01560	Prbn.g_00135
OG0001956	Prbl.g_01578	Prbn.g_01485
OG0001963	Prbl.g_01167, Prbl.g_01168	Prbn.g_00873
OG0001965	Prbl.g_01501	Prbn.g_01679
OG0001977	Prbl.g_02187	Prbn.g_00928
OG0001996	Prbl.g_01974	Prbn.g_00753
OG0002003	Prbl.g_01861	Prbn.g_01031
OG0002036	Prbl.g_00395	Prbn.g_00882
OG0002052	Prbl.g_02211	Prbn.g_01367
OG0002122	Prbl.g_01860	Prbn.g_01032
OG0002164	Prbl.g_01089	Prbn.g_01936
OG0002165	Prbl.g_01082	Prbn.g_01942
OG0002232	Prbl.g_01834	Prbn.g_01581
OG0002240	Prbl.g_01334	Prbn.g_01296
OG0002282	Prbl.g_01093	Prbn.g_00888
OG0002283	Prbl.g_01705	Prbn.g_01139
OG0002284	Prbl.g_01868	Prbn.g_00817
OG0002340	Prbl.g_00133	Prbn.g_00344
OG0002383	Prbl.g_02595	Prbn.g_01043
OG0002397	Prbl.g_01015	Prbn.g_01387
OG0002433	Prbl.g_00477	Prbn.g_00124
OG0002436	Prbl.g_01674	Prbn.g_01675
OG0002439	Prbl.g_00407	Prbn.g_01638
OG0002442	Prbl.g_01593	Prbn.g_00797
OG0002457	Prbl.g_00175	Prbn.g_01695, Prbn.g_01713
OG0002500	Prbl.g_00476	Prbn.g_00869
OG0002564	Prbl.g_01939	Prbn.g_00150
