Orthogroup	Prbl	Prao
OG0001139	Prbl.g_01116	Prao.g_01062
OG0001140	Prbl.g_01115	Prao.g_01061
OG0001141	Prbl.g_01114	Prao.g_01060
OG0001142	Prbl.g_01113	Prao.g_01059
OG0001143	Prbl.g_01376	Prao.g_01052
OG0001144	Prbl.g_02580	Prao.g_01047
OG0001145	Prbl.g_01711	Prao.g_01284
OG0001146	Prbl.g_01727	Prao.g_01272
OG0001147	Prbl.g_01333	Prao.g_01253
OG0001148	Prbl.g_00501	Prao.g_01237
OG0001149	Prbl.g_00500	Prao.g_01236
OG0001150	Prbl.g_00499	Prao.g_01235
OG0001151	Prbl.g_00487	Prao.g_01224
OG0001152	Prbl.g_00486	Prao.g_01223
OG0001153	Prbl.g_00704	Prao.g_01428
OG0001154	Prbl.g_00705	Prao.g_01429
OG0001155	Prbl.g_00454	Prao.g_01441
OG0001156	Prbl.g_00451	Prao.g_01444
OG0001157	Prbl.g_01604	Prao.g_01445
OG0001158	Prbl.g_00450	Prao.g_01446
OG0001159	Prbl.g_00449	Prao.g_01447
OG0001160	Prbl.g_00420	Prao.g_01471
OG0001161	Prbl.g_01601	Prao.g_01484
OG0001162	Prbl.g_00048	Prao.g_01495
OG0001163	Prbl.g_00406	Prao.g_01544
OG0001164	Prbl.g_00401	Prao.g_01548
OG0001165	Prbl.g_00398	Prao.g_01551
OG0001166	Prbl.g_00371	Prao.g_01571
OG0001167	Prbl.g_00350	Prao.g_01588
OG0001168	Prbl.g_00348	Prao.g_01590
OG0001169	Prbl.g_00346	Prao.g_01592
OG0001170	Prbl.g_00344	Prao.g_01594
OG0001171	Prbl.g_00334	Prao.g_01603
OG0001173	Prbl.g_01062	Prao.g_01619
OG0001174	Prbl.g_01054	Prao.g_01627
OG0001175	Prbl.g_01053	Prao.g_01628
OG0001176	Prbl.g_00953	Prao.g_01635
OG0001177	Prbl.g_00951	Prao.g_01638
OG0001179	Prbl.g_00982	Prao.g_01671
OG0001180	Prbl.g_01134	Prao.g_01693
OG0001181	Prbl.g_01138	Prao.g_01697
OG0001182	Prbl.g_01147	Prao.g_01704
OG0001183	Prbl.g_01175	Prao.g_01708
OG0001184	Prbl.g_00848	Prao.g_01724
OG0001185	Prbl.g_01291	Prao.g_01738
OG0001186	Prbl.g_02026	Prao.g_01761
OG0001187	Prbl.g_02022	Prao.g_01765
OG0001188	Prbl.g_02018	Prao.g_01768
OG0001189	Prbl.g_01996	Prao.g_01785
OG0001190	Prbl.g_02239	Prao.g_01789
OG0001191	Prbl.g_02226	Prao.g_01799
OG0001192	Prbl.g_02219	Prao.g_01804
OG0001193	Prbl.g_02181	Prao.g_01814
OG0001194	Prbl.g_02175	Prao.g_01815
OG0001195	Prbl.g_02174	Prao.g_01816
OG0001196	Prbl.g_02138	Prao.g_01829
OG0001197	Prbl.g_02136	Prao.g_01830
OG0001198	Prbl.g_02124	Prao.g_01838
OG0001199	Prbl.g_00602	Prao.g_00213
OG0001200	Prbl.g_00600	Prao.g_00215
OG0001201	Prbl.g_00551	Prao.g_00246
OG0001202	Prbl.g_00095	Prao.g_00337
OG0001203	Prbl.g_00197	Prao.g_00376
OG0001204	Prbl.g_02667	Prao.g_00381
OG0001205	Prbl.g_00642	Prao.g_00549
OG0001206	Prbl.g_01363	Prao.g_00568
OG0001207	Prbl.g_00503	Prao.g_00583
OG0001208	Prbl.g_00513	Prao.g_00588
OG0001209	Prbl.g_00763	Prao.g_01856
OG0001210	Prbl.g_00751	Prao.g_01159
OG0001211	Prbl.g_01884	Prao.g_01169
OG0001212	Prbl.g_01765	Prao.g_00034
OG0001213	Prbl.g_01631	Prao.g_00068
OG0001214	Prbl.g_01641	Prao.g_00076
OG0001215	Prbl.g_01858	Prao.g_00128
OG0001216	Prbl.g_02564	Prao.g_00650
OG0001217	Prbl.g_01904	Prao.g_00687
OG0001218	Prbl.g_00716	Prao.g_00694
OG0001219	Prbl.g_02435	Prao.g_00729
OG0001220	Prbl.g_01567	Prao.g_00793
OG0001221	Prbl.g_02383	Prao.g_00856
OG0001222	Prbl.g_02210	Prao.g_00894
OG0001223	Prbl.g_02503	Prao.g_00920
OG0001224	Prbl.g_00931	Prao.g_00970
OG0001225	Prbl.g_00929	Prao.g_00972
OG0001226	Prbl.g_01704	Prao.g_01001
OG0001227	Prbl.g_00472	Prao.g_01019
OG0001228	Prbl.g_02585	Prao.g_01044
OG0001229	Prbl.g_00409	Prao.g_01241
OG0001230	Prbl.g_00252	Prao.g_01389
OG0001231	Prbl.g_01957	Prao.g_01493
OG0001232	Prbl.g_00366	Prao.g_01575
OG0001233	Prbl.g_00343	Prao.g_01595
OG0001234	Prbl.g_01050	Prao.g_01630
OG0001235	Prbl.g_00948	Prao.g_01640
OG0001236	Prbl.g_00852	Prao.g_01721
OG0001238	Prbl.g_02225	Prao.g_01800
OG0001239	Prbl.g_00605	Prao.g_00210
OG0001240	Prbl.g_00568	Prao.g_00232
OG0001241	Prbl.g_00558	Prao.g_00240
OG0001242	Prbl.g_01322	Prao.g_00258
OG0001243	Prbl.g_00828	Prao.g_00264
OG0001245	Prbl.g_01693	Prao.g_00514
OG0001246	Prbl.g_00803	Prao.g_00610
OG0001247	Prbl.g_02295	Prao.g_00121
OG0001248	Prbl.g_01869	Prao.g_00123
OG0001249	Prbl.g_01195	Prao.g_00718
OG0001250	Prbl.g_01546	Prao.g_00782
OG0001252	Prbl.g_00936	Prao.g_00965
OG0001253	Prbl.g_01686	Prao.g_01020
OG0001254	Prbl.g_02203	Prao.g_01120
OG0001255	Prbl.g_00036	Prao.g_01105
OG0001258	Prbl.g_00400	Prao.g_01549
OG0001259	Prbl.g_00345	Prao.g_01593
OG0001260	Prbl.g_00315	Prao.g_01609
OG0001261	Prbl.g_00991	Prao.g_01679
OG0001262	Prbl.g_01999	Prao.g_01783
OG0001263	Prbl.g_00826	Prao.g_00267
OG0001265	Prbl.g_01324	Prao.g_00257
OG0001266	Prbl.g_00099	Prao.g_00341
OG0001267	Prbl.g_01453	Prao.g_00417
OG0001268	Prbl.g_01207	Prao.g_00475
OG0001269	Prbl.g_01564	Prao.g_00493
OG0001270	Prbl.g_00654	Prao.g_00538
OG0001271	Prbl.g_01343	Prao.g_00578
OG0001272	Prbl.g_00517	Prao.g_00592
OG0001273	Prbl.g_01634	Prao.g_00070
OG0001274	Prbl.g_01263	Prao.g_00141
OG0001275	Prbl.g_02518	Prao.g_00930
OG0001276	Prbl.g_02535	Prao.g_00949
OG0001277	Prbl.g_02152	Prao.g_01009
OG0001278	Prbl.g_02592	Prao.g_01039
OG0001280	Prbl.g_01719	Prao.g_01277
OG0001281	Prbl.g_01728	Prao.g_01271
OG0001283	Prbl.g_02143	Prao.g_01216
OG0001285	Prbl.g_00362	Prao.g_01578
OG0001286	Prbl.g_01132	Prao.g_01691
OG0001288	Prbl.g_02059	Prao.g_01754
OG0001290	Prbl.g_00559	Prao.g_00239
OG0001292	Prbl.g_01512	Prao.g_00386
OG0001293	Prbl.g_01489	Prao.g_00399
OG0001294	Prbl.g_01393	Prao.g_00512
OG0001295	Prbl.g_00748	Prao.g_00573
OG0001297	Prbl.g_00793	Prao.g_00620
OG0001298	Prbl.g_01791	Prao.g_01869
OG0001300	Prbl.g_01873	Prao.g_00131
OG0001301	Prbl.g_00022	Prao.g_00134
OG0001302	Prbl.g_01930	Prao.g_00727
OG0001307	Prbl.g_00723	Prao.g_01256
OG0001308	Prbl.g_00224	Prao.g_01407
OG0001309	Prbl.g_00787	Prao.g_01490
OG0001310	Prbl.g_00377	Prao.g_01564
OG0001311	Prbl.g_02537	Prao.g_00951
OG0001312	Prbl.g_02448	Prao.g_00883
OG0001313	Prbl.g_01354, Prbl.g_01355	Prao.g_00641
OG0001316	Prbl.g_00809	Prao.g_00278
OG0001319	Prbl.g_01463	Prao.g_00410
OG0001321	Prbl.g_00633	Prao.g_00555
OG0001322	Prbl.g_00632	Prao.g_00556
OG0001323	Prbl.g_00784	Prao.g_00625
OG0001324	Prbl.g_01874	Prao.g_00132
OG0001326	Prbl.g_02168	Prao.g_00817
OG0001328	Prbl.g_02390	Prao.g_01018
OG0001329	Prbl.g_01079	Prao.g_01129
OG0001330	Prbl.g_01712	Prao.g_01306
OG0001331	Prbl.g_00497	Prao.g_01233
OG0001332	Prbl.g_00466	Prao.g_01439
OG0001333	Prbl.g_00349	Prao.g_01589
OG0001334	Prbl.g_01179	Prao.g_01711
OG0001335	Prbl.g_01180	Prao.g_01712
OG0001336	Prbl.g_02142	Prao.g_01826
OG0001339	Prbl.g_00556	Prao.g_00242
OG0001340	Prbl.g_01190	Prao.g_00464
OG0001341	Prbl.g_02285	Prao.g_00685
OG0001344	Prbl.g_02089	Prao.g_01085
OG0001347	Prbl.g_01002	Prao.g_01189
OG0001351	Prbl.g_00624	Prao.g_00558
OG0001352	Prbl.g_00027	Prao.g_00118
OG0001353	Prbl.g_01537	Prao.g_00773
OG0001354	Prbl.g_02494	Prao.g_00912
OG0001355	Prbl.g_02379	Prao.g_01521
OG0001358	Prbl.g_01615	Prao.g_00059
OG0001360	Prbl.g_01104	Prao.g_01021
OG0001361	Prbl.g_00182	Prao.g_01073
OG0001362	Prbl.g_00220	Prao.g_01411
OG0001363	Prbl.g_00218	Prao.g_01413
OG0001365	Prbl.g_02234	Prao.g_01793
OG0001369	Prbl.g_00569	Prao.g_00231
OG0001371	Prbl.g_01915	Prao.g_00117
OG0001372	Prbl.g_01943	Prao.g_00693
OG0001373	Prbl.g_02169	Prao.g_00816
OG0001374	Prbl.g_02161	Prao.g_00824
OG0001376	Prbl.g_02216	Prao.g_00987
OG0001377	Prbl.g_02217	Prao.g_00988
OG0001378	Prbl.g_00661	Prao.g_01157
OG0001379	Prbl.g_01714	Prao.g_01282
OG0001380	Prbl.g_01572	Prao.g_01251
OG0001381	Prbl.g_02577	Prao.g_01245
OG0001382	Prbl.g_02571	Prao.g_01505
OG0001385	Prbl.g_02172	Prao.g_00813
OG0001386	Prbl.g_02171	Prao.g_00814
OG0001387	Prbl.g_02170	Prao.g_00815
OG0001388	Prbl.g_02167	Prao.g_00818
OG0001389	Prbl.g_02166	Prao.g_00819
OG0001390	Prbl.g_02165	Prao.g_00820
OG0001391	Prbl.g_02164	Prao.g_00821
OG0001392	Prbl.g_02163	Prao.g_00822
OG0001393	Prbl.g_02162	Prao.g_00823
OG0001395	Prbl.g_02548	Prao.g_00961
OG0001396	Prbl.g_02050	Prao.g_01188
OG0001397	Prbl.g_00219	Prao.g_01412
OG0001399	Prbl.g_01164, Prbl.g_01151	Prao.g_01632
OG0001401	Prbl.g_01541	Prao.g_00642
OG0001402	Prbl.g_01620	Prao.g_00702
OG0001405	Prbl.g_01182	Prao.g_00462
OG0001406	Prbl.g_02215	Prao.g_00986
OG0001409	Prbl.g_02100	Prao.g_01082
OG0001410	Prbl.g_00724	Prao.g_01255
OG0001412	Prbl.g_01003	Prao.g_01190
OG0001414	Prbl.g_01918	Prao.g_00367
OG0001415	Prbl.g_01770	Prao.g_00369
OG0001416	Prbl.g_01725	Prao.g_00565
OG0001418	Prbl.g_01046	Prao.g_00122
OG0001422	Prbl.g_01370	Prao.g_01511
OG0001423	Prbl.g_02629, Prbl.g_00738	Prao.g_01368
OG0001425	Prbl.g_02222	Prao.g_01803
OG0001431	Prbl.g_02617	Prao.g_01308
OG0001437	Prbl.g_01769	Prao.g_00368
OG0001438	Prbl.g_01438	Prao.g_00430
OG0001441	Prbl.g_00782	Prao.g_00627
OG0001442	Prbl.g_02358	Prao.g_00678
OG0001446	Prbl.g_01075	Prao.g_00218
OG0001449	Prbl.g_01940	Prao.g_00527
OG0001450	Prbl.g_01847	Prao.g_00125
OG0001451	Prbl.g_02546	Prao.g_00802
OG0001455	Prbl.g_00138	Prao.g_01135
OG0001462	Prbl.g_01983	Prao.g_00180
OG0001463	Prbl.g_01445	Prao.g_00423
OG0001464	Prbl.g_01191	Prao.g_00465
OG0001472	Prbl.g_01833	Prao.g_01489
OG0001477	Prbl.g_00017	Prao.g_00006
OG0001479	Prbl.g_01205	Prao.g_00473
OG0001481	Prbl.g_00627	Prao.g_00508
OG0001484	Prbl.g_02573	Prao.g_01298
OG0001485	Prbl.g_00462	Prao.g_01522
OG0001491	Prbl.g_01099	Prao.g_00725
OG0001495	Prbl.g_00950	Prao.g_01637
OG0001496	Prbl.g_00013	Prao.g_00008
OG0001497	Prbl.g_00016	Prao.g_00007
OG0001500	Prbl.g_01919	Prao.g_00401
OG0001501	Prbl.g_00120	Prao.g_00143
OG0001503	Prbl.g_01931	Prao.g_01115
OG0001506	Prbl.g_01086	Prao.g_01437
OG0001514	Prbl.g_00012	Prao.g_00009
OG0001550	Prbl.g_01694	Prao.g_01132
OG0001553	Prbl.g_00245	Prao.g_01394
OG0001555	Prbl.g_01949	Prao.g_01501
OG0001558	Prbl.g_01960	Prao.g_00638
OG0001569	Prbl.g_01813	Prao.g_01026
OG0001605	Prbl.g_01084	Prao.g_00942
OG0001627	Prbl.g_00458	Prao.g_00691
OG0001641	Prbl.g_02507	Prao.g_01200
OG0001652	Prbl.g_01958	Prao.g_00636
OG0001670	Prbl.g_00003	Prao.g_01526
OG0001671	Prbl.g_01248	Prao.g_00151
OG0001696	Prbl.g_01846	Prao.g_00803
OG0001698	Prbl.g_00031	Prao.g_00994
OG0001748	Prbl.g_01250	Prao.g_00152
OG0001837	Prbl.g_01249	Prao.g_00153
OG0001992	Prbl.g_01162	Prao.g_00700
OG0002364	Prbl.g_02438	Prao.g_00731
OG0002424	Prbl.g_00085	Prao.g_01517
