Orthogroup	Prbl	Syae
OG0001130	Prbl.g_00933	Syae.g_00800
OG0001131	Prbl.g_02575	Syae.g_00562
OG0001132	Prbl.g_01603	Syae.g_00242
OG0001133	Prbl.g_01621	Syae.g_00053
OG0001134	Prbl.g_02204	Syae.g_00638
OG0001135	Prbl.g_02202	Syae.g_00636
OG0001136	Prbl.g_02082	Syae.g_00923
OG0001137	Prbl.g_02102	Syae.g_00903
OG0001138	Prbl.g_01118	Syae.g_00654
OG0001139	Prbl.g_01116	Syae.g_00656
OG0001140	Prbl.g_01115	Syae.g_00657
OG0001141	Prbl.g_01114	Syae.g_00658
OG0001142	Prbl.g_01113	Syae.g_00660
OG0001143	Prbl.g_01376	Syae.g_00673
OG0001144	Prbl.g_02580	Syae.g_00684
OG0001145	Prbl.g_01711	Syae.g_00948
OG0001146	Prbl.g_01727	Syae.g_00968
OG0001147	Prbl.g_01333	Syae.g_02536
OG0001148	Prbl.g_00501	Syae.g_02297
OG0001149	Prbl.g_00500	Syae.g_02296
OG0001150	Prbl.g_00499	Syae.g_02295
OG0001151	Prbl.g_00487	Syae.g_02282
OG0001152	Prbl.g_00486	Syae.g_02281
OG0001153	Prbl.g_00704	Syae.g_02613
OG0001155	Prbl.g_00454	Syae.g_01083
OG0001156	Prbl.g_00451	Syae.g_01093
OG0001157	Prbl.g_01604	Syae.g_01094
OG0001158	Prbl.g_00450	Syae.g_01100
OG0001159	Prbl.g_00449	Syae.g_01103
OG0001160	Prbl.g_00420	Syae.g_01142
OG0001161	Prbl.g_01601	Syae.g_01597
OG0001162	Prbl.g_00048	Syae.g_00487
OG0001163	Prbl.g_00406	Syae.g_01150
OG0001164	Prbl.g_00401	Syae.g_01156
OG0001165	Prbl.g_00398	Syae.g_01161
OG0001166	Prbl.g_00371	Syae.g_01186
OG0001167	Prbl.g_00350	Syae.g_01031
OG0001168	Prbl.g_00348	Syae.g_01033
OG0001169	Prbl.g_00346	Syae.g_01035
OG0001170	Prbl.g_00344	Syae.g_01037
OG0001171	Prbl.g_00334	Syae.g_01047
OG0001173	Prbl.g_01062	Syae.g_02037
OG0001174	Prbl.g_01054	Syae.g_02045
OG0001175	Prbl.g_01053	Syae.g_02046
OG0001176	Prbl.g_00953	Syae.g_02076
OG0001177	Prbl.g_00951	Syae.g_02073
OG0001179	Prbl.g_00982	Syae.g_02106
OG0001180	Prbl.g_01134	Syae.g_02130
OG0001181	Prbl.g_01138	Syae.g_02134
OG0001182	Prbl.g_01147	Syae.g_02143
OG0001183	Prbl.g_01175	Syae.g_02147
OG0001184	Prbl.g_00848	Syae.g_01862
OG0001185	Prbl.g_01291	Syae.g_01835
OG0001188	Prbl.g_02018	Syae.g_01783
OG0001189	Prbl.g_01996	Syae.g_01767
OG0001190	Prbl.g_02239	Syae.g_01567
OG0001191	Prbl.g_02226	Syae.g_01580
OG0001192	Prbl.g_02219	Syae.g_01587
OG0001193	Prbl.g_02181	Syae.g_01617
OG0001194	Prbl.g_02175	Syae.g_01625
OG0001195	Prbl.g_02174	Syae.g_01626
OG0001196	Prbl.g_02138	Syae.g_01695
OG0001197	Prbl.g_02136	Syae.g_01697
OG0001198	Prbl.g_02124	Syae.g_01709
OG0001199	Prbl.g_00602	Syae.g_01291
OG0001200	Prbl.g_00600	Syae.g_01293
OG0001201	Prbl.g_00551	Syae.g_01364
OG0001202	Prbl.g_00095	Syae.g_01494
OG0001203	Prbl.g_00197	Syae.g_02240
OG0001204	Prbl.g_02667	Syae.g_02022
OG0001205	Prbl.g_00642	Syae.g_00984
OG0001206	Prbl.g_01363	Syae.g_02502
OG0001207	Prbl.g_00503	Syae.g_02300
OG0001208	Prbl.g_00513	Syae.g_02311
OG0001209	Prbl.g_00763	Syae.g_02377
OG0001210	Prbl.g_00751	Syae.g_02387
OG0001211	Prbl.g_01884	Syae.g_02403
OG0001212	Prbl.g_01765	Syae.g_02460
OG0001213	Prbl.g_01631	Syae.g_00062
OG0001214	Prbl.g_01641	Syae.g_00076
OG0001215	Prbl.g_01858	Syae.g_00757
OG0001216	Prbl.g_02564	Syae.g_00470
OG0001217	Prbl.g_01904	Syae.g_00151
OG0001218	Prbl.g_00716	Syae.g_02605
OG0001219	Prbl.g_02435	Syae.g_00312
OG0001220	Prbl.g_01567	Syae.g_00880
OG0001221	Prbl.g_02383	Syae.g_00559
OG0001222	Prbl.g_02210	Syae.g_00347
OG0001223	Prbl.g_02503	Syae.g_00392
OG0001224	Prbl.g_00931	Syae.g_00797
OG0001225	Prbl.g_00929	Syae.g_00795
OG0001226	Prbl.g_01704	Syae.g_00135
OG0001227	Prbl.g_00472	Syae.g_01600
OG0001228	Prbl.g_02585	Syae.g_01004
OG0001229	Prbl.g_00409	Syae.g_00771
OG0001230	Prbl.g_00252	Syae.g_02662
OG0001231	Prbl.g_01957	Syae.g_01729
OG0001232	Prbl.g_00366	Syae.g_01197
OG0001233	Prbl.g_00343	Syae.g_01038
OG0001234	Prbl.g_01050	Syae.g_02050
OG0001235	Prbl.g_00948	Syae.g_02066
OG0001236	Prbl.g_00852	Syae.g_01867
OG0001237	Prbl.g_00845	Syae.g_01860
OG0001238	Prbl.g_02225	Syae.g_01582
OG0001239	Prbl.g_00605	Syae.g_01288
OG0001240	Prbl.g_00568	Syae.g_01347
OG0001241	Prbl.g_00558	Syae.g_01357
OG0001242	Prbl.g_01322	Syae.g_01387
OG0001243	Prbl.g_00828	Syae.g_01395
OG0001245	Prbl.g_01693	Syae.g_00149
OG0001246	Prbl.g_00803	Syae.g_02337
OG0001247	Prbl.g_02295	Syae.g_00482
OG0001248	Prbl.g_01869	Syae.g_00485
OG0001249	Prbl.g_01195	Syae.g_02186
OG0001250	Prbl.g_01546	Syae.g_00841
OG0001252	Prbl.g_00936	Syae.g_00804
OG0001253	Prbl.g_01686	Syae.g_00243
OG0001254	Prbl.g_02203	Syae.g_00637
OG0001255	Prbl.g_00036	Syae.g_00667
OG0001258	Prbl.g_00400	Syae.g_01159
OG0001259	Prbl.g_00345	Syae.g_01036
OG0001260	Prbl.g_00315	Syae.g_01058
OG0001261	Prbl.g_00991	Syae.g_02115
OG0001262	Prbl.g_01999	Syae.g_01769
OG0001263	Prbl.g_00826	Syae.g_01399
OG0001265	Prbl.g_01324	Syae.g_01385
OG0001266	Prbl.g_00099	Syae.g_01498
OG0001267	Prbl.g_01453	Syae.g_01969
OG0001268	Prbl.g_01207	Syae.g_02198
OG0001269	Prbl.g_01564	Syae.g_00225
OG0001270	Prbl.g_00654	Syae.g_00997
OG0001271	Prbl.g_01343	Syae.g_02527
OG0001272	Prbl.g_00517	Syae.g_02315
OG0001273	Prbl.g_01634	Syae.g_00069
OG0001274	Prbl.g_01263	Syae.g_01535
OG0001275	Prbl.g_02518	Syae.g_00407
OG0001276	Prbl.g_02535	Syae.g_00423
OG0001277	Prbl.g_02152	Syae.g_01677
OG0001278	Prbl.g_02592	Syae.g_00697
OG0001279	Prbl.g_00156	Syae.g_00007
OG0001280	Prbl.g_01719	Syae.g_00958
OG0001281	Prbl.g_01728	Syae.g_00969
OG0001283	Prbl.g_02143	Syae.g_01688
OG0001285	Prbl.g_00362	Syae.g_00237
OG0001288	Prbl.g_02059	Syae.g_01815
OG0001290	Prbl.g_00559	Syae.g_01356
OG0001291	Prbl.g_00816	Syae.g_01409
OG0001292	Prbl.g_01512	Syae.g_02017
OG0001293	Prbl.g_01489	Syae.g_01996
OG0001294	Prbl.g_01393	Syae.g_00593
OG0001295	Prbl.g_00748	Syae.g_02389
OG0001297	Prbl.g_00793	Syae.g_02347
OG0001298	Prbl.g_01791	Syae.g_02439
OG0001300	Prbl.g_01873	Syae.g_00766
OG0001301	Prbl.g_00022	Syae.g_00780
OG0001302	Prbl.g_01930	Syae.g_00110
OG0001303	Prbl.g_02437	Syae.g_00314
OG0001307	Prbl.g_00723	Syae.g_02059
OG0001310	Prbl.g_00377	Syae.g_01178
OG0001311	Prbl.g_02537	Syae.g_00425
OG0001312	Prbl.g_02448	Syae.g_00326
OG0001313	Prbl.g_01355	Syae.g_02509
OG0001316	Prbl.g_00809	Syae.g_01415
OG0001319	Prbl.g_01463	Syae.g_01980
OG0001321	Prbl.g_00633	Syae.g_00978
OG0001322	Prbl.g_00632	Syae.g_00977
OG0001323	Prbl.g_00784	Syae.g_02355
OG0001324	Prbl.g_01874	Syae.g_00767
OG0001326	Prbl.g_02168	Syae.g_01641
OG0001328	Prbl.g_02390	Syae.g_00565
OG0001330	Prbl.g_01712	Syae.g_00950
OG0001331	Prbl.g_00497	Syae.g_02293
OG0001332	Prbl.g_00466	Syae.g_01077
OG0001333	Prbl.g_00349	Syae.g_01032
OG0001334	Prbl.g_01179	Syae.g_02156
OG0001335	Prbl.g_01180	Syae.g_02157
OG0001336	Prbl.g_02142	Syae.g_01689
OG0001337	Prbl.g_01189	Syae.g_02153, Syae.g_02175
OG0001339	Prbl.g_00556	Syae.g_01359
OG0001340	Prbl.g_01190	Syae.g_02176
OG0001341	Prbl.g_02285	Syae.g_00737
OG0001344	Prbl.g_02089	Syae.g_00916
OG0001347	Prbl.g_02051	Syae.g_01907
OG0001347	Prbl.g_01002	Syae.g_01237, Syae.g_01794
OG0001348	Prbl.g_01243	Syae.g_00821
OG0001351	Prbl.g_00624	Syae.g_02492
OG0001352	Prbl.g_00027	Syae.g_00666
OG0001353	Prbl.g_01537	Syae.g_00831
OG0001354	Prbl.g_02494	Syae.g_00379
OG0001355	Prbl.g_02379	Syae.g_00120
OG0001356	Prbl.g_02208	Syae.g_00820
OG0001358	Prbl.g_01615	Syae.g_00046
OG0001360	Prbl.g_01104	Syae.g_00883
OG0001361	Prbl.g_00182	Syae.g_00889
OG0001362	Prbl.g_00220	Syae.g_02637
OG0001363	Prbl.g_00218	Syae.g_02635
OG0001369	Prbl.g_00569	Syae.g_01346
OG0001370	Prbl.g_02288	Syae.g_01270, Syae.g_00109
OG0001373	Prbl.g_02169	Syae.g_01640
OG0001374	Prbl.g_02161	Syae.g_01648
OG0001376	Prbl.g_02216	Syae.g_01589
OG0001377	Prbl.g_02217	Syae.g_01588
OG0001378	Prbl.g_00661	Syae.g_00998
OG0001379	Prbl.g_01714	Syae.g_00952
OG0001382	Prbl.g_02571	Syae.g_02490
OG0001383	Prbl.g_00190	Syae.g_02246
OG0001385	Prbl.g_02172	Syae.g_01637
OG0001386	Prbl.g_02171	Syae.g_01638
OG0001387	Prbl.g_02170	Syae.g_01639
OG0001388	Prbl.g_02167	Syae.g_01642
OG0001389	Prbl.g_02166	Syae.g_01643
OG0001390	Prbl.g_02165	Syae.g_01644
OG0001391	Prbl.g_02164	Syae.g_01645
OG0001392	Prbl.g_02163	Syae.g_01646
OG0001393	Prbl.g_02162	Syae.g_01647
OG0001394	Prbl.g_02366	Syae.g_00553
OG0001395	Prbl.g_02548	Syae.g_00446
OG0001396	Prbl.g_02050	Syae.g_01908, Syae.g_01791, Syae.g_01238
OG0001397	Prbl.g_00219	Syae.g_02636
OG0001398	Prbl.g_01692	Syae.g_00289
OG0001400	Prbl.g_00307	Syae.g_01423
OG0001401	Prbl.g_01541	Syae.g_00835
OG0001402	Prbl.g_01620	Syae.g_00051
OG0001405	Prbl.g_01182	Syae.g_02159
OG0001406	Prbl.g_02215	Syae.g_01590
OG0001410	Prbl.g_00724	Syae.g_02060
OG0001412	Prbl.g_01003	Syae.g_01240
OG0001412	Prbl.g_02052	Syae.g_01906
OG0001416	Prbl.g_01725	Syae.g_00966
OG0001422	Prbl.g_01370	Syae.g_00953
OG0001425	Prbl.g_02222	Syae.g_01586
OG0001434	Prbl.g_02362	Syae.g_00548
OG0001435	Prbl.g_02411	Syae.g_00579
OG0001436	Prbl.g_00873	Syae.g_01889
OG0001436	Prbl.g_00872	Syae.g_01888
OG0001438	Prbl.g_01438	Syae.g_01954
OG0001442	Prbl.g_02358	Syae.g_00538
OG0001443	Prbl.g_00408	Syae.g_01594
OG0001444	Prbl.g_00574	Syae.g_01342
OG0001449	Prbl.g_01940	Syae.g_02253
OG0001461	Prbl.g_00620	Syae.g_00063
OG0001462	Prbl.g_01983	Syae.g_01754
OG0001470	Prbl.g_02028	Syae.g_01006
OG0001475	Prbl.g_02030	Syae.g_01008
OG0001476	Prbl.g_02095	Syae.g_00908
OG0001477	Prbl.g_00017	Syae.g_00776
OG0001478	Prbl.g_01349	Syae.g_02512
OG0001479	Prbl.g_01205	Syae.g_02196
OG0001484	Prbl.g_02573	Syae.g_01649
OG0001487	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713	Syae.g_02606
OG0001488	Prbl.g_02106	Syae.g_00898
OG0001489	Prbl.g_01143	Syae.g_02139
OG0001495	Prbl.g_00950	Syae.g_02072
OG0001496	Prbl.g_00013	Syae.g_00774
OG0001497	Prbl.g_00016	Syae.g_00775
OG0001498	Prbl.g_02675	Syae.g_02220
OG0001508	Prbl.g_02027	Syae.g_01005
OG0001509	Prbl.g_02046	Syae.g_01796
OG0001509	Prbl.g_02048, Prbl.g_01299	Syae.g_01909
OG0001510	Prbl.g_02635	Syae.g_01823
OG0001511	Prbl.g_00544	Syae.g_01372
OG0001512	Prbl.g_00195	Syae.g_02241
OG0001514	Prbl.g_00012	Syae.g_00773
OG0001515	Prbl.g_01865	Syae.g_00762
OG0001516	Prbl.g_01402	Syae.g_00602
OG0001517	Prbl.g_01202	Syae.g_02193
OG0001518	Prbl.g_02223	Syae.g_01584
OG0001519	Prbl.g_02212	Syae.g_01596
OG0001527	Prbl.g_01898	Syae.g_02417
OG0001528	Prbl.g_02024	Syae.g_01007
OG0001529	Prbl.g_01989	Syae.g_01760
OG0001530	Prbl.g_00546	Syae.g_01370
OG0001531	Prbl.g_00194	Syae.g_02242
OG0001532	Prbl.g_01117	Syae.g_00655
OG0001533	Prbl.g_01699	Syae.g_02499
OG0001534	Prbl.g_02545	Syae.g_00437
OG0001535	Prbl.g_02533	Syae.g_00421
OG0001536	Prbl.g_02474	Syae.g_00355
OG0001537	Prbl.g_02374	Syae.g_00558
OG0001538	Prbl.g_02330	Syae.g_00516
OG0001539	Prbl.g_01587	Syae.g_00584
OG0001540	Prbl.g_00824	Syae.g_01401
OG0001541	Prbl.g_00267	Syae.g_01465
OG0001542	Prbl.g_00073	Syae.g_01474
OG0001543	Prbl.g_01241	Syae.g_01516
OG0001544	Prbl.g_02213	Syae.g_01595
OG0001545	Prbl.g_02153	Syae.g_01676
OG0001558	Prbl.g_01960	Syae.g_01732
OG0001559	Prbl.g_00547	Syae.g_01369
OG0001560	Prbl.g_00560	Syae.g_01355
OG0001561	Prbl.g_02539	Syae.g_00427
OG0001562	Prbl.g_02525	Syae.g_00413
OG0001563	Prbl.g_00999	Syae.g_02124
OG0001572	Prbl.g_01025	Syae.g_00134
OG0001574	Prbl.g_01896	Syae.g_02415
OG0001575	Prbl.g_01901	Syae.g_02420
OG0001576	Prbl.g_01737	Syae.g_02478
OG0001577	Prbl.g_02080	Syae.g_00925
OG0001579	Prbl.g_01186	Syae.g_02165
OG0001580	Prbl.g_02250	Syae.g_01556
OG0001588	Prbl.g_00865	Syae.g_01880
OG0001589	Prbl.g_00341	Syae.g_01040
OG0001592	Prbl.g_02249	Syae.g_01557
OG0001614	Prbl.g_01293	Syae.g_01837
OG0001615	Prbl.g_02646	Syae.g_00854
OG0001616	Prbl.g_01380	Syae.g_00642
OG0001617	Prbl.g_00728	Syae.g_00769
OG0001618	Prbl.g_02557	Syae.g_00459
OG0001619	Prbl.g_02464	Syae.g_00344
OG0001620	Prbl.g_01215	Syae.g_02205
OG0001621	Prbl.g_01500	Syae.g_02008
OG0001622	Prbl.g_02144	Syae.g_01687
OG0001627	Prbl.g_00458	Syae.g_01079
OG0001634	Prbl.g_01396	Syae.g_00596
OG0001635	Prbl.g_01814	Syae.g_01811
OG0001636	Prbl.g_01982	Syae.g_01753
OG0001637	Prbl.g_00325	Syae.g_00477, Syae.g_01051
OG0001638	Prbl.g_00379	Syae.g_01175
OG0001639	Prbl.g_00455	Syae.g_01082
OG0001640	Prbl.g_00940	Syae.g_00809
OG0001641	Prbl.g_02507	Syae.g_00397
OG0001642	Prbl.g_01563	Syae.g_00878
OG0001643	Prbl.g_01644	Syae.g_00079
OG0001652	Prbl.g_01958	Syae.g_01730
OG0001653	Prbl.g_00571	Syae.g_01345
OG0001654	Prbl.g_00457	Syae.g_01080
OG0001655	Prbl.g_00136, Prbl.g_00680	Syae.g_00125
OG0001656	Prbl.g_01185	Syae.g_02164
OG0001657	Prbl.g_00292	Syae.g_01439
OG0001658	Prbl.g_02240	Syae.g_01566
OG0001671	Prbl.g_01248	Syae.g_01521
OG0001672	Prbl.g_00594	Syae.g_01318, Syae.g_01299
OG0001673	Prbl.g_01921	Syae.g_02233
OG0001674	Prbl.g_00321	Syae.g_02672
OG0001674	Prbl.g_00320	Syae.g_02673
OG0001675	Prbl.g_02522, Prbl.g_02524	Syae.g_00411
OG0001676	Prbl.g_01188	Syae.g_02167
OG0001677	Prbl.g_01176	Syae.g_02148, Syae.g_00653
OG0001680	Prbl.g_01485	Syae.g_00901
OG0001691	Prbl.g_02422	Syae.g_00044
OG0001692	Prbl.g_00247	Syae.g_02657
OG0001693	Prbl.g_00682	Syae.g_00792
OG0001694	Prbl.g_01451	Syae.g_01967
OG0001695	Prbl.g_02158	Syae.g_01670
OG0001702	Prbl.g_00581	Syae.g_01335
OG0001703	Prbl.g_00504	Syae.g_02301
OG0001712	Prbl.g_02283	Syae.g_00150
OG0001714	Prbl.g_02038	Syae.g_01803
OG0001715	Prbl.g_01675	Syae.g_00148
OG0001716	Prbl.g_01559	Syae.g_00875
OG0001728	Prbl.g_02029	Syae.g_01619
OG0001729	Prbl.g_00189	Syae.g_02247
OG0001730	Prbl.g_02624	Syae.g_02260
OG0001731	Prbl.g_00442	Syae.g_01117
OG0001732	Prbl.g_01373	Syae.g_00678
OG0001734	Prbl.g_01561	Syae.g_00876
OG0001735	Prbl.g_01410	Syae.g_00611
OG0001736	Prbl.g_00887	Syae.g_01903
OG0001737	Prbl.g_01433	Syae.g_01948
OG0001738	Prbl.g_00899	Syae.g_01915
OG0001740	Prbl.g_02155	Syae.g_01673
OG0001746	Prbl.g_00681	Syae.g_01064
OG0001747	Prbl.g_00309	Syae.g_01422
OG0001748	Prbl.g_01250	Syae.g_01523
OG0001749	Prbl.g_00882	Syae.g_01899
OG0001750	Prbl.g_00573	Syae.g_01343
OG0001751	Prbl.g_01920	Syae.g_02232
OG0001752	Prbl.g_02621	Syae.g_01060
OG0001753	Prbl.g_00319	Syae.g_01054
OG0001754	Prbl.g_00322	Syae.g_01053
OG0001755	Prbl.g_00788	Syae.g_02352
OG0001759	Prbl.g_01518	Syae.g_00254, Syae.g_00217
OG0001761	Prbl.g_01826	Syae.g_00026
OG0001762	Prbl.g_02515	Syae.g_00404
OG0001763	Prbl.g_02502	Syae.g_00391
OG0001764	Prbl.g_02428	Syae.g_00301
OG0001765	Prbl.g_01598	Syae.g_00725, Syae.g_00726
OG0001766	Prbl.g_01423	Syae.g_01938
OG0001767	Prbl.g_00874	Syae.g_01890
OG0001783	Prbl.g_01288	Syae.g_01832
OG0001784	Prbl.g_00578	Syae.g_01338
OG0001785	Prbl.g_00324	Syae.g_00478
OG0001785	Prbl.g_00323	Syae.g_01052
OG0001786	Prbl.g_00426	Syae.g_01134
OG0001787	Prbl.g_00767	Syae.g_02373
OG0001788	Prbl.g_00764	Syae.g_02376
OG0001789	Prbl.g_01721	Syae.g_00960
OG0001790	Prbl.g_02073	Syae.g_00936
OG0001791	Prbl.g_02097	Syae.g_00906
OG0001792	Prbl.g_02581	Syae.g_00685
OG0001794	Prbl.g_02604	Syae.g_00434
OG0001796	Prbl.g_02527	Syae.g_00415
OG0001797	Prbl.g_02457	Syae.g_00335
OG0001798	Prbl.g_01622	Syae.g_00054
OG0001799	Prbl.g_01661	Syae.g_00090
OG0001800	Prbl.g_00159	Syae.g_00006
OG0001801	Prbl.g_00256	Syae.g_02679
OG0001803	Prbl.g_00646	Syae.g_00988
OG0001804	Prbl.g_02676	Syae.g_02221
OG0001805	Prbl.g_01507	Syae.g_02013
OG0001806	Prbl.g_01462	Syae.g_01979
OG0001807	Prbl.g_00871	Syae.g_01887
OG0001808	Prbl.g_00860	Syae.g_01877
OG0001810	Prbl.g_00811	Syae.g_01413
OG0001811	Prbl.g_00070	Syae.g_01472
OG0001812	Prbl.g_02248	Syae.g_01558
OG0001813	Prbl.g_02193	Syae.g_01605
OG0001814	Prbl.g_02135	Syae.g_01698
OG0001815	Prbl.g_02126	Syae.g_01707
OG0001835	Prbl.g_00020	Syae.g_00862
OG0001837	Prbl.g_01249	Syae.g_01522
OG0001838	Prbl.g_02113	Syae.g_01720
OG0001839	Prbl.g_01978	Syae.g_01749
OG0001840	Prbl.g_01995	Syae.g_01766
OG0001841	Prbl.g_02003	Syae.g_01773
OG0001842	Prbl.g_01232	Syae.g_01072
OG0001843	Prbl.g_01294	Syae.g_01838
OG0001844	Prbl.g_01295	Syae.g_01839
OG0001845	Prbl.g_01301	Syae.g_01840
OG0001846	Prbl.g_01321	Syae.g_01388
OG0001847	Prbl.g_01323	Syae.g_01386
OG0001848	Prbl.g_01327	Syae.g_01382
OG0001849	Prbl.g_00586	Syae.g_01329
OG0001850	Prbl.g_00593	Syae.g_01320
OG0001851	Prbl.g_00598	Syae.g_01295
OG0001852	Prbl.g_00599	Syae.g_01294
OG0001853	Prbl.g_00606	Syae.g_01287
OG0001854	Prbl.g_01924	Syae.g_02237
OG0001855	Prbl.g_00326	Syae.g_02666
OG0001856	Prbl.g_00421	Syae.g_01141
OG0001857	Prbl.g_00424	Syae.g_01138
OG0001858	Prbl.g_00445	Syae.g_01110
OG0001859	Prbl.g_00493	Syae.g_02289
OG0001860	Prbl.g_00505	Syae.g_02303
OG0001861	Prbl.g_00518	Syae.g_02316
OG0001862	Prbl.g_00530	Syae.g_02327
OG0001863	Prbl.g_00535	Syae.g_02332
OG0001864	Prbl.g_00753	Syae.g_02385
OG0001865	Prbl.g_01778	Syae.g_02451
OG0001866	Prbl.g_01753	Syae.g_02474
OG0001867	Prbl.g_01743	Syae.g_00024
OG0001868	Prbl.g_01724	Syae.g_00965
OG0001869	Prbl.g_02079	Syae.g_00926
OG0001870	Prbl.g_02087	Syae.g_00918
OG0001871	Prbl.g_02092	Syae.g_00913
OG0001872	Prbl.g_02588	Syae.g_00693
OG0001873	Prbl.g_01381	Syae.g_00643
OG0001874	Prbl.g_01105	Syae.g_00640
OG0001877	Prbl.g_01866	Syae.g_00763
OG0001878	Prbl.g_02519	Syae.g_00408
OG0001879	Prbl.g_02511	Syae.g_00402
OG0001880	Prbl.g_02481	Syae.g_00364
OG0001881	Prbl.g_02480	Syae.g_00363
OG0001882	Prbl.g_02460	Syae.g_00338
OG0001883	Prbl.g_02455	Syae.g_00333
OG0001884	Prbl.g_02446	Syae.g_00324
OG0001885	Prbl.g_02433	Syae.g_00309
OG0001886	Prbl.g_02429	Syae.g_00302
OG0001887	Prbl.g_02391	Syae.g_00566
OG0001888	Prbl.g_02349	Syae.g_00546
OG0001889	Prbl.g_02321	Syae.g_00505
OG0001890	Prbl.g_01553	Syae.g_00848
OG0001891	Prbl.g_01557	Syae.g_00852
OG0001892	Prbl.g_01570	Syae.g_00881
OG0001893	Prbl.g_01623	Syae.g_00055
OG0001894	Prbl.g_01638	Syae.g_00073
OG0001895	Prbl.g_00162	Syae.g_02684
OG0001896	Prbl.g_00664	Syae.g_01001
OG0001897	Prbl.g_01209	Syae.g_02202
OG0001898	Prbl.g_01193	Syae.g_02185
OG0001899	Prbl.g_00989	Syae.g_02113
OG0001900	Prbl.g_01488	Syae.g_01994
OG0001901	Prbl.g_01487	Syae.g_01993
OG0001902	Prbl.g_01446	Syae.g_01962
OG0001903	Prbl.g_01437	Syae.g_01953
OG0001904	Prbl.g_00868	Syae.g_01885
OG0001905	Prbl.g_00858	Syae.g_01875
OG0001906	Prbl.g_00823	Syae.g_01402
OG0001907	Prbl.g_00311	Syae.g_01419
OG0001908	Prbl.g_00266	Syae.g_01467
OG0001909	Prbl.g_00078	Syae.g_01480
OG0001910	Prbl.g_01254	Syae.g_01527
OG0001912	Prbl.g_02229	Syae.g_01576
OG0001913	Prbl.g_02227	Syae.g_01578
OG0001914	Prbl.g_02199	Syae.g_00633
OG0001929	Prbl.g_02010	Syae.g_01780
OG0001930	Prbl.g_01231	Syae.g_01073
OG0001931	Prbl.g_01230	Syae.g_01074
OG0001932	Prbl.g_01292	Syae.g_01836
OG0001933	Prbl.g_00549	Syae.g_01366
OG0001934	Prbl.g_00564	Syae.g_01351
OG0001935	Prbl.g_00601	Syae.g_01292
OG0001936	Prbl.g_01944	Syae.g_00129
OG0001938	Prbl.g_00507	Syae.g_02305
OG0001939	Prbl.g_02648	Syae.g_00271
OG0001940	Prbl.g_01792	Syae.g_02438
OG0001941	Prbl.g_01729	Syae.g_00970
OG0001943	Prbl.g_02098	Syae.g_00247
OG0001944	Prbl.g_01070	Syae.g_00282
OG0001946	Prbl.g_01871	Syae.g_00764
OG0001947	Prbl.g_00942	Syae.g_00811
OG0001948	Prbl.g_02504	Syae.g_00393
OG0001949	Prbl.g_02490	Syae.g_00373
OG0001950	Prbl.g_02488	Syae.g_00371
OG0001951	Prbl.g_02479	Syae.g_00362
OG0001952	Prbl.g_02459	Syae.g_00337
OG0001953	Prbl.g_02458	Syae.g_00336
OG0001957	Prbl.g_01628	Syae.g_00060
OG0001958	Prbl.g_01407	Syae.g_00609
OG0001961	Prbl.g_01345	Syae.g_02525
OG0001964	Prbl.g_01052	Syae.g_02048
OG0001965	Prbl.g_01501	Syae.g_00108
OG0001966	Prbl.g_01493	Syae.g_02000
OG0001967	Prbl.g_01491	Syae.g_01998
OG0001968	Prbl.g_01490	Syae.g_01997
OG0001969	Prbl.g_01418	Syae.g_01932
OG0001970	Prbl.g_00821	Syae.g_01404
OG0001971	Prbl.g_00076	Syae.g_01478
OG0001972	Prbl.g_01267	Syae.g_01540
OG0001974	Prbl.g_02242	Syae.g_01563
OG0001975	Prbl.g_02200	Syae.g_00634
OG0001976	Prbl.g_02198	Syae.g_00632
OG0001995	Prbl.g_00757	Syae.g_00747
OG0001996	Prbl.g_01974	Syae.g_01746
OG0001997	Prbl.g_00575	Syae.g_01341
OG0001999	Prbl.g_00351	Syae.g_01029
OG0002000	Prbl.g_00786	Syae.g_02353
OG0002001	Prbl.g_00176	Syae.g_01315
OG0002002	Prbl.g_02587	Syae.g_00692
OG0002006	Prbl.g_00943	Syae.g_00812
OG0002007	Prbl.g_00944	Syae.g_00813
OG0002008	Prbl.g_02517	Syae.g_00406
OG0002009	Prbl.g_02371	Syae.g_00556
OG0002010	Prbl.g_00697	Syae.g_02622
OG0002012	Prbl.g_00630, Prbl.g_01160	Syae.g_00287
OG0002014	Prbl.g_00883	Syae.g_01892
OG0002015	Prbl.g_00879	Syae.g_01894
OG0002016	Prbl.g_01247	Syae.g_01520
OG0002017	Prbl.g_02184	Syae.g_01614
OG0002018	Prbl.g_02156	Syae.g_01672
OG0002035	Prbl.g_00002	Syae.g_02671, Syae.g_02670
OG0002037	Prbl.g_00509	Syae.g_02307
OG0002038	Prbl.g_02094	Syae.g_00912
OG0002040	Prbl.g_00177	Syae.g_00897
OG0002041	Prbl.g_02500	Syae.g_00389
OG0002042	Prbl.g_02484	Syae.g_00367
OG0002043	Prbl.g_02439	Syae.g_00316
OG0002044	Prbl.g_01536	Syae.g_00827
OG0002045	Prbl.g_01347	Syae.g_02521
OG0002046	Prbl.g_01350	Syae.g_02517
OG0002050	Prbl.g_01471	Syae.g_01988
OG0002051	Prbl.g_00268	Syae.g_01464
OG0002053	Prbl.g_02205	Syae.g_01598
