Orthogroup	Prbl	Praj
OG0001127	Prbl.g_00938	Praj.g_01013
OG0001128	Prbl.g_00935	Praj.g_01016
OG0001129	Prbl.g_00934	Praj.g_01017
OG0001130	Prbl.g_00933	Praj.g_01018
OG0001131	Prbl.g_02575	Praj.g_00852
OG0001132	Prbl.g_01603	Praj.g_01063
OG0001133	Prbl.g_01621	Praj.g_01040
OG0001134	Prbl.g_02204	Praj.g_01832
OG0001136	Prbl.g_02082	Praj.g_01463
OG0001137	Prbl.g_02102	Praj.g_01452
OG0001138	Prbl.g_01118	Praj.g_01432
OG0001139	Prbl.g_01116	Praj.g_01430
OG0001140	Prbl.g_01115	Praj.g_01429
OG0001141	Prbl.g_01114	Praj.g_01428
OG0001142	Prbl.g_01113	Praj.g_01427
OG0001143	Prbl.g_01376	Praj.g_01420
OG0001144	Prbl.g_02580	Praj.g_01415
OG0001145	Prbl.g_01711	Praj.g_01520
OG0001146	Prbl.g_01727	Praj.g_01532
OG0001147	Prbl.g_01333	Praj.g_01550
OG0001148	Prbl.g_00501	Praj.g_01577
OG0001149	Prbl.g_00500	Praj.g_01578
OG0001150	Prbl.g_00499	Praj.g_01579
OG0001151	Prbl.g_00487	Praj.g_01590
OG0001152	Prbl.g_00486	Praj.g_01591
OG0001153	Prbl.g_00704	Praj.g_01662
OG0001154	Prbl.g_00705	Praj.g_01663
OG0001155	Prbl.g_00454	Praj.g_01679
OG0001156	Prbl.g_00451	Praj.g_01682
OG0001157	Prbl.g_01604	Praj.g_01683
OG0001158	Prbl.g_00450	Praj.g_01684
OG0001159	Prbl.g_00449	Praj.g_01685
OG0001160	Prbl.g_00420	Praj.g_01711
OG0001161	Prbl.g_01601	Praj.g_01499
OG0001162	Prbl.g_00048	Praj.g_01723
OG0001163	Prbl.g_00406	Praj.g_01761
OG0001164	Prbl.g_00401	Praj.g_01765
OG0001165	Prbl.g_00398	Praj.g_01767
OG0001166	Prbl.g_00371	Praj.g_01785
OG0001167	Prbl.g_00350	Praj.g_01803
OG0001168	Prbl.g_00348	Praj.g_01804
OG0001169	Prbl.g_00346	Praj.g_01806
OG0001170	Prbl.g_00344	Praj.g_01808
OG0001171	Prbl.g_00334	Praj.g_01818
OG0001173	Prbl.g_01062	Praj.g_01873
OG0001174	Prbl.g_01054	Praj.g_01881
OG0001175	Prbl.g_01053	Praj.g_01882
OG0001176	Prbl.g_00953	Praj.g_01893
OG0001177	Prbl.g_00951	Praj.g_01891
OG0001179	Prbl.g_00982	Praj.g_01935
OG0001180	Prbl.g_01134	Praj.g_01958
OG0001181	Prbl.g_01138	Praj.g_01962
OG0001182	Prbl.g_01147	Praj.g_01970
OG0001183	Prbl.g_01175	Praj.g_01976
OG0001184	Prbl.g_00848	Praj.g_01992
OG0001185	Prbl.g_01291	Praj.g_02007
OG0001186	Prbl.g_02026	Praj.g_02046
OG0001187	Prbl.g_02022	Praj.g_02060
OG0001188	Prbl.g_02018	Praj.g_02062
OG0001189	Prbl.g_01996	Praj.g_02079
OG0001190	Prbl.g_02239	Praj.g_02084
OG0001191	Prbl.g_02226	Praj.g_02094
OG0001192	Prbl.g_02219	Praj.g_02099
OG0001193	Prbl.g_02181	Praj.g_02112
OG0001194	Prbl.g_02175	Praj.g_02113
OG0001195	Prbl.g_02174	Praj.g_02114
OG0001196	Prbl.g_02138	Praj.g_02136
OG0001197	Prbl.g_02136	Praj.g_02138
OG0001198	Prbl.g_02124	Praj.g_02146
OG0001199	Prbl.g_00602	Praj.g_00112
OG0001200	Prbl.g_00600	Praj.g_00114
OG0001201	Prbl.g_00551	Praj.g_00146
OG0001202	Prbl.g_00095	Praj.g_00239
OG0001203	Prbl.g_00197	Praj.g_00278
OG0001204	Prbl.g_02667	Praj.g_00284
OG0001205	Prbl.g_00642	Praj.g_00439
OG0001206	Prbl.g_01363	Praj.g_00458
OG0001207	Prbl.g_00503	Praj.g_00469
OG0001208	Prbl.g_00513	Praj.g_00475
OG0001209	Prbl.g_00763	Praj.g_00526
OG0001210	Prbl.g_00751	Praj.g_00531
OG0001211	Prbl.g_01884	Praj.g_00541
OG0001212	Prbl.g_01765	Praj.g_00583
OG0001213	Prbl.g_01631	Praj.g_00617
OG0001214	Prbl.g_01641	Praj.g_00625
OG0001215	Prbl.g_01858	Praj.g_00683
OG0001216	Prbl.g_02564	Praj.g_00700
OG0001217	Prbl.g_01904	Praj.g_00091
OG0001218	Prbl.g_00716	Praj.g_00740
OG0001219	Prbl.g_02435	Praj.g_00915
OG0001220	Prbl.g_01567	Praj.g_00825
OG0001221	Prbl.g_02383	Praj.g_00899
OG0001222	Prbl.g_02210	Praj.g_00847
OG0001223	Prbl.g_02503	Praj.g_00964
OG0001224	Prbl.g_00931	Praj.g_01020
OG0001225	Prbl.g_00929	Praj.g_01022
OG0001227	Prbl.g_00472	Praj.g_01045
OG0001228	Prbl.g_02585	Praj.g_01411
OG0001229	Prbl.g_00409	Praj.g_01160
OG0001230	Prbl.g_00252	Praj.g_01623
OG0001231	Prbl.g_01957	Praj.g_00744
OG0001232	Prbl.g_00366	Praj.g_01789
OG0001233	Prbl.g_00343	Praj.g_01809
OG0001234	Prbl.g_01050	Praj.g_01884
OG0001235	Prbl.g_00948	Praj.g_01888
OG0001236	Prbl.g_00852	Praj.g_01989
OG0001237	Prbl.g_00845	Praj.g_01993
OG0001238	Prbl.g_02225	Praj.g_02095
OG0001239	Prbl.g_00605	Praj.g_00109
OG0001240	Prbl.g_00568	Praj.g_00131
OG0001241	Prbl.g_00558	Praj.g_00140
OG0001242	Prbl.g_01322	Praj.g_00159
OG0001243	Prbl.g_00828	Praj.g_00166
OG0001245	Prbl.g_01693	Praj.g_01244
OG0001246	Prbl.g_00803	Praj.g_00496
OG0001247	Prbl.g_02295	Praj.g_00676
OG0001248	Prbl.g_01869	Praj.g_00678
OG0001249	Prbl.g_01195	Praj.g_00373
OG0001252	Prbl.g_00936	Praj.g_01015
OG0001253	Prbl.g_01686	Praj.g_01728
OG0001254	Prbl.g_02203	Praj.g_01834
OG0001255	Prbl.g_00036	Praj.g_01477
OG0001259	Prbl.g_00345	Praj.g_01807
OG0001260	Prbl.g_00315	Praj.g_01824
OG0001261	Prbl.g_00991	Praj.g_01943
OG0001262	Prbl.g_01999	Praj.g_02077
OG0001263	Prbl.g_00826	Praj.g_00169
OG0001269	Prbl.g_01564	Praj.g_00824
OG0001273	Prbl.g_01634	Praj.g_00619
OG0001277	Prbl.g_02152	Praj.g_02123
OG0001279	Prbl.g_00156	Praj.g_01155
OG0001280	Prbl.g_01719	Praj.g_01527
OG0001281	Prbl.g_01728	Praj.g_01533
OG0001283	Prbl.g_02143	Praj.g_02132
OG0001285	Prbl.g_00362	Praj.g_01792
OG0001286	Prbl.g_01132	Praj.g_01956
OG0001288	Prbl.g_02059	Praj.g_02025
OG0001290	Prbl.g_00559	Praj.g_00139
OG0001294	Prbl.g_01393	Praj.g_01564, Praj.g_01497
OG0001295	Prbl.g_00748	Praj.g_01485
OG0001297	Prbl.g_00793	Praj.g_00506
OG0001300	Prbl.g_01873	Praj.g_00687
OG0001301	Prbl.g_00022	Praj.g_00689
OG0001302	Prbl.g_01930	Praj.g_00913
OG0001303	Prbl.g_02437	Praj.g_01344
OG0001307	Prbl.g_00723	Praj.g_01547
OG0001308	Prbl.g_00224	Praj.g_01642
OG0001309	Prbl.g_00787	Praj.g_00510
OG0001310	Prbl.g_00377	Praj.g_01779
OG0001311	Prbl.g_02537	Praj.g_00998
OG0001312	Prbl.g_02448	Praj.g_00924
OG0001316	Prbl.g_00809	Praj.g_00180
OG0001321	Prbl.g_00633	Praj.g_00445
OG0001322	Prbl.g_00632	Praj.g_00446
OG0001324	Prbl.g_01874	Praj.g_00688
OG0001326	Prbl.g_02168	Praj.g_01850
OG0001328	Prbl.g_02390	Praj.g_00895
OG0001329	Prbl.g_01079	Praj.g_01727
OG0001330	Prbl.g_01712	Praj.g_01521
OG0001331	Prbl.g_00497	Praj.g_01581
OG0001332	Prbl.g_00466	Praj.g_01677
OG0001334	Prbl.g_01179	Praj.g_01979
OG0001335	Prbl.g_01180	Praj.g_01980
OG0001336	Prbl.g_02142	Praj.g_02133
OG0001337	Prbl.g_01189	Praj.g_00367
OG0001339	Prbl.g_00556	Praj.g_00142
OG0001340	Prbl.g_01190	Praj.g_00368
OG0001341	Prbl.g_02285	Praj.g_00069
OG0001344	Prbl.g_02089	Praj.g_01457
OG0001347	Prbl.g_02051, Prbl.g_01002	Praj.g_02039
OG0001348	Prbl.g_01243	Praj.g_01082
OG0001351	Prbl.g_00624	Praj.g_00448
OG0001352	Prbl.g_00027	Praj.g_00672
OG0001354	Prbl.g_02494	Praj.g_00956
OG0001355	Prbl.g_02379	Praj.g_01726
OG0001356	Prbl.g_02208	Praj.g_01119
OG0001357	Prbl.g_00628, Prbl.g_00679, Prbl.g_01685	Praj.g_01222
OG0001358	Prbl.g_01615	Praj.g_00608
OG0001360	Prbl.g_01104	Praj.g_01439
OG0001362	Prbl.g_00220	Praj.g_01646
OG0001363	Prbl.g_00218	Praj.g_00454
OG0001365	Prbl.g_02234	Praj.g_02088
OG0001366	Prbl.g_01335	Praj.g_01565
OG0001369	Prbl.g_00569	Praj.g_00130
OG0001370	Prbl.g_02288	Praj.g_01193
OG0001371	Prbl.g_01915	Praj.g_00671
OG0001372	Prbl.g_01943	Praj.g_00042
OG0001373	Prbl.g_02169	Praj.g_01849
OG0001374	Prbl.g_02161	Praj.g_01857
OG0001376	Prbl.g_02216	Praj.g_00854
OG0001377	Prbl.g_02217	Praj.g_00855
OG0001378	Prbl.g_00661	Praj.g_00428
OG0001380	Prbl.g_01572	Praj.g_01484
OG0001381	Prbl.g_02577	Praj.g_01573
OG0001385	Prbl.g_02172	Praj.g_01846
OG0001386	Prbl.g_02171	Praj.g_01847
OG0001387	Prbl.g_02170	Praj.g_01848
OG0001388	Prbl.g_02167	Praj.g_01851
OG0001389	Prbl.g_02166	Praj.g_01852
OG0001390	Prbl.g_02165	Praj.g_01853
OG0001391	Prbl.g_02164	Praj.g_01854
OG0001392	Prbl.g_02163	Praj.g_01855
OG0001393	Prbl.g_02162	Praj.g_01856
OG0001394	Prbl.g_02366	Praj.g_00903
OG0001395	Prbl.g_02548	Praj.g_01009
OG0001396	Prbl.g_02050	Praj.g_02040
OG0001397	Prbl.g_00219	Praj.g_01647
OG0001398	Prbl.g_01692	Praj.g_00717
OG0001401	Prbl.g_01541	Praj.g_00807
OG0001402	Prbl.g_01620	Praj.g_00612
OG0001403	Prbl.g_01976	Praj.g_00030
OG0001405	Prbl.g_01182	Praj.g_00361
OG0001406	Prbl.g_02215	Praj.g_00853
OG0001409	Prbl.g_02100	Praj.g_01453
OG0001410	Prbl.g_00724	Praj.g_01548
OG0001412	Prbl.g_01003	Praj.g_02038
OG0001414	Prbl.g_01918	Praj.g_00268
OG0001415	Prbl.g_01770	Praj.g_00270
OG0001418	Prbl.g_01046	Praj.g_00677
OG0001422	Prbl.g_01370	Praj.g_01041
OG0001423	Prbl.g_02629, Prbl.g_00738	Praj.g_01598
OG0001425	Prbl.g_02222	Praj.g_02098
OG0001431	Prbl.g_02617	Praj.g_01165
OG0001434	Prbl.g_02362	Praj.g_00908
OG0001435	Prbl.g_02411	Praj.g_00883
OG0001437	Prbl.g_01769	Praj.g_00269
OG0001441	Prbl.g_00782	Praj.g_00513
OG0001442	Prbl.g_02358	Praj.g_01612
OG0001443	Prbl.g_00408	Praj.g_01841
OG0001446	Prbl.g_01075	Praj.g_00117
OG0001450	Prbl.g_01847	Praj.g_00680
OG0001451	Prbl.g_02546	Praj.g_00836
OG0001455	Prbl.g_00138	Praj.g_00043
OG0001461	Prbl.g_00620	Praj.g_01381
OG0001463	Prbl.g_01445	Praj.g_00322
OG0001464	Prbl.g_01191	Praj.g_00724
OG0001470	Prbl.g_02028	Praj.g_02057
OG0001472	Prbl.g_01833	Praj.g_00851, Praj.g_01327
OG0001475	Prbl.g_02030	Praj.g_02052
OG0001476	Prbl.g_02095	Praj.g_01454
OG0001477	Prbl.g_00017	Praj.g_01370
OG0001481	Prbl.g_00627	Praj.g_01031
OG0001484	Prbl.g_02573	Praj.g_01206
OG0001485	Prbl.g_00462	Praj.g_01166
OG0001487	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713	Praj.g_01670
OG0001488	Prbl.g_02106	Praj.g_01448
OG0001489	Prbl.g_01143	Praj.g_01967
OG0001491	Prbl.g_01099	Praj.g_00909
OG0001495	Prbl.g_00950	Praj.g_01890
OG0001496	Prbl.g_00013	Praj.g_01368
OG0001497	Prbl.g_00016	Praj.g_01369
OG0001498	Prbl.g_02675	Praj.g_00404
OG0001500	Prbl.g_01919	Praj.g_00300
OG0001501	Prbl.g_00120	Praj.g_01218
OG0001503	Prbl.g_01931	Praj.g_01083
OG0001506	Prbl.g_01086	Praj.g_01674
OG0001508	Prbl.g_02027	Praj.g_02053
OG0001510	Prbl.g_02635	Praj.g_02018
OG0001511	Prbl.g_00544	Praj.g_00150
OG0001512	Prbl.g_00195	Praj.g_01746
OG0001513	Prbl.g_01706	Praj.g_00041
OG0001514	Prbl.g_00012	Praj.g_01367
OG0001515	Prbl.g_01865	Praj.g_00685
OG0001516	Prbl.g_01402	Praj.g_00652
OG0001517	Prbl.g_01202	Praj.g_00381
OG0001518	Prbl.g_02223	Praj.g_02097
OG0001519	Prbl.g_02212	Praj.g_02102
OG0001525	Prbl.g_01807	Praj.g_01760, Praj.g_00060
OG0001528	Prbl.g_02024	Praj.g_02056
OG0001529	Prbl.g_01989	Praj.g_00045
OG0001530	Prbl.g_00546	Praj.g_00149
OG0001531	Prbl.g_00194	Praj.g_00279
OG0001532	Prbl.g_01117	Praj.g_01431
OG0001534	Prbl.g_02545	Praj.g_01007
OG0001535	Prbl.g_02533	Praj.g_00996
OG0001536	Prbl.g_02474	Praj.g_00942
OG0001537	Prbl.g_02374	Praj.g_00900
OG0001538	Prbl.g_02330	Praj.g_00774
OG0001539	Prbl.g_01587	Praj.g_00878
OG0001540	Prbl.g_00824	Praj.g_00171
OG0001541	Prbl.g_00267	Praj.g_00219
OG0001542	Prbl.g_00073	Praj.g_00225
OG0001543	Prbl.g_01241	Praj.g_00850
OG0001544	Prbl.g_02213	Praj.g_02101
OG0001545	Prbl.g_02153	Praj.g_02122
OG0001550	Prbl.g_01694	Praj.g_01205
OG0001553	Prbl.g_00245	Praj.g_01629
OG0001555	Prbl.g_01949	Praj.g_01748
OG0001559	Prbl.g_00547	Praj.g_00148
OG0001560	Prbl.g_00560	Praj.g_00138
OG0001561	Prbl.g_02539	Praj.g_01000
OG0001562	Prbl.g_02525	Praj.g_00990
OG0001563	Prbl.g_00999	Praj.g_01951
OG0001569	Prbl.g_01813	Praj.g_01378
OG0001575	Prbl.g_01901	Praj.g_00556
OG0001576	Prbl.g_01737	Praj.g_01541
OG0001577	Prbl.g_02080	Praj.g_01465
OG0001579	Prbl.g_01186	Praj.g_00365
OG0001589	Prbl.g_00341	Praj.g_01811
OG0001591	Prbl.g_01591	Praj.g_00662
OG0001598	Prbl.g_02064	Praj.g_01027
OG0001605	Prbl.g_01084	Praj.g_01056
OG0001634	Prbl.g_01396	Praj.g_00658
OG0001642	Prbl.g_01563	Praj.g_01558
OG0001656	Prbl.g_01185	Praj.g_00364
OG0001661	Prbl.g_01077, Prbl.g_01071	Praj.g_01068
OG0001670	Prbl.g_00003	Praj.g_01322
OG0001673	Prbl.g_01921	Praj.g_00272
OG0001676	Prbl.g_01188	Praj.g_00366
OG0001684	Prbl.g_01777	Praj.g_00374
OG0001691	Prbl.g_02422	Praj.g_01010
OG0001692	Prbl.g_00247	Praj.g_01627
OG0001694	Prbl.g_01451	Praj.g_00317
OG0001695	Prbl.g_02158	Praj.g_02118
OG0001696	Prbl.g_01846	Praj.g_00837
OG0001698	Prbl.g_00031	Praj.g_01600
OG0001703	Prbl.g_00504	Praj.g_00470
OG0001715	Prbl.g_01675	Praj.g_01177
OG0001738	Prbl.g_00899	Praj.g_00355
OG0001740	Prbl.g_02155	Praj.g_02121
OG0001746	Prbl.g_00681	Praj.g_01168
OG0001757	Prbl.g_02597, Prbl.g_01709	Praj.g_01135
OG0001793	Prbl.g_01684	Praj.g_01250
OG0001802	Prbl.g_01337	Praj.g_01972
OG0001810	Prbl.g_00811	Praj.g_00694
OG0001835	Prbl.g_00020	Praj.g_01373
OG0001907	Prbl.g_00311	Praj.g_00181
OG0001955	Prbl.g_01560	Praj.g_00077
OG0001956	Prbl.g_01578	Praj.g_00830
OG0001963	Prbl.g_01167, Prbl.g_01168	Praj.g_01895
OG0001977	Prbl.g_02187	Praj.g_02108
OG0002018	Prbl.g_02156	Praj.g_02120
OG0002036	Prbl.g_00395	Praj.g_01211
OG0002052	Prbl.g_02211	Praj.g_00848
OG0002164	Prbl.g_01089	Praj.g_01039
OG0002165	Prbl.g_01082	Praj.g_00096
OG0002229	Prbl.g_02034	Praj.g_02033
OG0002232	Prbl.g_01834	Praj.g_00675
OG0002240	Prbl.g_01334	Praj.g_00161
OG0002282	Prbl.g_01093	Praj.g_00860
OG0002283	Prbl.g_01705	Praj.g_01342
OG0002284	Prbl.g_01868	Praj.g_01513
OG0002381	Prbl.g_00200	Praj.g_01551
OG0002383	Prbl.g_02595	Praj.g_01338
OG0002434	Prbl.g_01893	Praj.g_00550
OG0002449	Prbl.g_02157	Praj.g_02119
OG0002493	Prbl.g_01908	Praj.g_01198, Praj.g_01191
OG0002563	Prbl.g_00217	Praj.g_01608
OG0002704	Prbl.g_02035	Praj.g_02032
OG0003410	Prbl.g_00413	Praj.g_01507, Praj.g_00376
OG0004248	Prbl.g_00005	Praj.g_01604
