Orthogroup	Prbl	Prbf
OG0001085	Prbl.g_01394	Prbf.g_01293
OG0001086	Prbl.g_01392	Prbf.g_01292
OG0001087	Prbl.g_01853	Prbf.g_01274
OG0001088	Prbl.g_01857	Prbf.g_01273
OG0001089	Prbl.g_00024	Prbf.g_01262
OG0001090	Prbl.g_02565	Prbf.g_01252
OG0001091	Prbl.g_02563	Prbf.g_01030
OG0001092	Prbl.g_02562	Prbf.g_01031
OG0001093	Prbl.g_02558	Prbf.g_01036
OG0001094	Prbl.g_02341	Prbf.g_01029
OG0001095	Prbl.g_02322	Prbf.g_01232
OG0001096	Prbl.g_02306	Prbf.g_01218
OG0001097	Prbl.g_01550	Prbf.g_01198
OG0001098	Prbl.g_02423	Prbf.g_01179
OG0001099	Prbl.g_01329	Prbf.g_00833
OG0001100	Prbl.g_02414	Prbf.g_01329
OG0001101	Prbl.g_02413	Prbf.g_01326
OG0001102	Prbl.g_02410	Prbf.g_01323
OG0001103	Prbl.g_02408	Prbf.g_01321
OG0001104	Prbl.g_02351	Prbf.g_01298
OG0001105	Prbl.g_02356	Prbf.g_01294
OG0001106	Prbl.g_02466	Prbf.g_01126
OG0001107	Prbl.g_02476	Prbf.g_01119
OG0001108	Prbl.g_02483	Prbf.g_01115
OG0001109	Prbl.g_02485	Prbf.g_01114
OG0001110	Prbl.g_02487	Prbf.g_01112
OG0001111	Prbl.g_02489	Prbf.g_01111
OG0001112	Prbl.g_02491	Prbf.g_01110
OG0001113	Prbl.g_02492	Prbf.g_01109
OG0001114	Prbl.g_02493	Prbf.g_01108
OG0001115	Prbl.g_02495	Prbf.g_01106
OG0001116	Prbl.g_02496	Prbf.g_01105
OG0001117	Prbl.g_02497	Prbf.g_01104
OG0001118	Prbl.g_02498	Prbf.g_01103
OG0001119	Prbl.g_02499	Prbf.g_01102
OG0001120	Prbl.g_02501	Prbf.g_01100
OG0001122	Prbl.g_02529	Prbf.g_01080
OG0001123	Prbl.g_02536	Prbf.g_01074
OG0001124	Prbl.g_02538	Prbf.g_01072
OG0001125	Prbl.g_02540	Prbf.g_01070
OG0001126	Prbl.g_00939	Prbf.g_01159
OG0001127	Prbl.g_00938	Prbf.g_01160
OG0001128	Prbl.g_00935	Prbf.g_01162
OG0001129	Prbl.g_00934	Prbf.g_01163
OG0001130	Prbl.g_00933	Prbf.g_01164
OG0001131	Prbl.g_02575	Prbf.g_01705
OG0001132	Prbl.g_01603	Prbf.g_00296
OG0001133	Prbl.g_01621	Prbf.g_00094
OG0001134	Prbl.g_02204	Prbf.g_00788
OG0001136	Prbl.g_02082	Prbf.g_00915
OG0001137	Prbl.g_02102	Prbf.g_00927
OG0001138	Prbl.g_01118	Prbf.g_00948
OG0001139	Prbl.g_01116	Prbf.g_00950
OG0001140	Prbl.g_01115	Prbf.g_00951
OG0001141	Prbl.g_01114	Prbf.g_00952
OG0001142	Prbl.g_01113	Prbf.g_00953
OG0001143	Prbl.g_01376	Prbf.g_00960
OG0001144	Prbl.g_02580	Prbf.g_00965
OG0001145	Prbl.g_01711	Prbf.g_00034
OG0001146	Prbl.g_01727	Prbf.g_00022
OG0001147	Prbl.g_01333	Prbf.g_00002
OG0001148	Prbl.g_00501	Prbf.g_00097
OG0001149	Prbl.g_00500	Prbf.g_00098
OG0001150	Prbl.g_00499	Prbf.g_00099
OG0001151	Prbl.g_00487	Prbf.g_00110
OG0001152	Prbl.g_00486	Prbf.g_00111
OG0001153	Prbl.g_00704	Prbf.g_00189
OG0001154	Prbl.g_00705	Prbf.g_00190
OG0001155	Prbl.g_00454	Prbf.g_00207
OG0001156	Prbl.g_00451	Prbf.g_00210
OG0001157	Prbl.g_01604	Prbf.g_00211
OG0001158	Prbl.g_00450	Prbf.g_00212
OG0001159	Prbl.g_00449	Prbf.g_00213
OG0001160	Prbl.g_00420	Prbf.g_00239
OG0001161	Prbl.g_01601	Prbf.g_00750
OG0001162	Prbl.g_00048	Prbf.g_00812
OG0001163	Prbl.g_00406	Prbf.g_00702
OG0001164	Prbl.g_00401	Prbf.g_00698
OG0001165	Prbl.g_00398	Prbf.g_00695
OG0001166	Prbl.g_00371	Prbf.g_00674
OG0001167	Prbl.g_00350	Prbf.g_00657
OG0001168	Prbl.g_00348	Prbf.g_00655
OG0001169	Prbl.g_00346	Prbf.g_00653
OG0001170	Prbl.g_00344	Prbf.g_00651
OG0001171	Prbl.g_00334	Prbf.g_00641
OG0001173	Prbl.g_01062	Prbf.g_00624
OG0001174	Prbl.g_01054	Prbf.g_00616
OG0001175	Prbl.g_01053	Prbf.g_00615
OG0001176	Prbl.g_00953	Prbf.g_00607
OG0001177	Prbl.g_00951	Prbf.g_00605
OG0001179	Prbl.g_00982	Prbf.g_00575
OG0001180	Prbl.g_01134	Prbf.g_00552
OG0001181	Prbl.g_01138	Prbf.g_00548
OG0001182	Prbl.g_01147	Prbf.g_00540
OG0001183	Prbl.g_01175	Prbf.g_00535
OG0001184	Prbl.g_00848	Prbf.g_00517
OG0001185	Prbl.g_01291	Prbf.g_00501
OG0001186	Prbl.g_02026	Prbf.g_00476
OG0001187	Prbl.g_02022	Prbf.g_00473
OG0001188	Prbl.g_02018	Prbf.g_00471
OG0001189	Prbl.g_01996	Prbf.g_00455
OG0001190	Prbl.g_02239	Prbf.g_00450
OG0001191	Prbl.g_02226	Prbf.g_00440
OG0001192	Prbl.g_02219	Prbf.g_00435
OG0001193	Prbl.g_02181	Prbf.g_00423
OG0001194	Prbl.g_02175	Prbf.g_00422
OG0001195	Prbl.g_02174	Prbf.g_00421
OG0001196	Prbl.g_02138	Prbf.g_00405
OG0001197	Prbl.g_02136	Prbf.g_00403
OG0001198	Prbl.g_02124	Prbf.g_00396
OG0001199	Prbl.g_00602	Prbf.g_01401
OG0001200	Prbl.g_00600	Prbf.g_01403
OG0001201	Prbl.g_00551	Prbf.g_01436
OG0001202	Prbl.g_00095	Prbf.g_01534
OG0001203	Prbl.g_00197	Prbf.g_01576
OG0001204	Prbl.g_02667	Prbf.g_01582
OG0001205	Prbl.g_00642	Prbf.g_01729
OG0001206	Prbl.g_01363	Prbf.g_01749
OG0001207	Prbl.g_00503	Prbf.g_01760
OG0001208	Prbl.g_00513	Prbf.g_01765
OG0001209	Prbl.g_00763	Prbf.g_01816
OG0001210	Prbl.g_00751	Prbf.g_01821
OG0001211	Prbl.g_01884	Prbf.g_01831
OG0001212	Prbl.g_01765	Prbf.g_01878
OG0001213	Prbl.g_01631	Prbf.g_01913
OG0001214	Prbl.g_01641	Prbf.g_00984
OG0001215	Prbl.g_01858	Prbf.g_01272
OG0001216	Prbl.g_02564	Prbf.g_01251
OG0001217	Prbl.g_01904	Prbf.g_00280
OG0001218	Prbl.g_00716	Prbf.g_00855
OG0001219	Prbl.g_02435	Prbf.g_01146
OG0001220	Prbl.g_01567	Prbf.g_01189
OG0001221	Prbl.g_02383	Prbf.g_01309
OG0001222	Prbl.g_02210	Prbf.g_01067
OG0001223	Prbl.g_02503	Prbf.g_01099
OG0001224	Prbl.g_00931	Prbf.g_01166
OG0001225	Prbl.g_00929	Prbf.g_01168
OG0001226	Prbl.g_01704	Prbf.g_01921
OG0001227	Prbl.g_00472	Prbf.g_00870
OG0001228	Prbl.g_02585	Prbf.g_00968
OG0001229	Prbl.g_00409	Prbf.g_00856
OG0001230	Prbl.g_00252	Prbf.g_00150
OG0001231	Prbl.g_01957	Prbf.g_01706
OG0001232	Prbl.g_00366	Prbf.g_00670
OG0001233	Prbl.g_00343	Prbf.g_00650
OG0001234	Prbl.g_01050	Prbf.g_00613
OG0001235	Prbl.g_00948	Prbf.g_00609
OG0001236	Prbl.g_00852	Prbf.g_00520
OG0001237	Prbl.g_00845	Prbf.g_00516
OG0001238	Prbl.g_02225	Prbf.g_00439
OG0001239	Prbl.g_00605	Prbf.g_01398
OG0001240	Prbl.g_00568	Prbf.g_01419
OG0001241	Prbl.g_00558	Prbf.g_01429
OG0001242	Prbl.g_01322	Prbf.g_01449
OG0001243	Prbl.g_00828	Prbf.g_01456
OG0001245	Prbl.g_01693	Prbf.g_00879
OG0001247	Prbl.g_02295	Prbf.g_01279
OG0001248	Prbl.g_01869	Prbf.g_01277
OG0001249	Prbl.g_01195	Prbf.g_01675
OG0001250	Prbl.g_01546	Prbf.g_01202
OG0001252	Prbl.g_00936	Prbf.g_01161
OG0001253	Prbl.g_01686	Prbf.g_01924
OG0001254	Prbl.g_02203	Prbf.g_00786
OG0001255	Prbl.g_00036	Prbf.g_00900
OG0001258	Prbl.g_00400	Prbf.g_00697
OG0001259	Prbl.g_00345	Prbf.g_00652
OG0001260	Prbl.g_00315	Prbf.g_00635
OG0001261	Prbl.g_00991	Prbf.g_00567
OG0001263	Prbl.g_00826	Prbf.g_01458
OG0001265	Prbl.g_01324	Prbf.g_01448
OG0001266	Prbl.g_00099	Prbf.g_01538
OG0001267	Prbl.g_01453	Prbf.g_01620
OG0001268	Prbl.g_01207	Prbf.g_01683
OG0001269	Prbl.g_01564	Prbf.g_01190
OG0001270	Prbl.g_00654	Prbf.g_01718
OG0001271	Prbl.g_01343	Prbf.g_01755
OG0001272	Prbl.g_00517	Prbf.g_01769
OG0001273	Prbl.g_01634	Prbf.g_00978
OG0001274	Prbl.g_01263	Prbf.g_01562
OG0001275	Prbl.g_02518	Prbf.g_01089
OG0001276	Prbl.g_02535	Prbf.g_01075
OG0001277	Prbl.g_02152	Prbf.g_00417
OG0001278	Prbl.g_02592	Prbf.g_00972
OG0001279	Prbl.g_00156	Prbf.g_00339
OG0001280	Prbl.g_01719	Prbf.g_00027
OG0001281	Prbl.g_01728	Prbf.g_00021
OG0001283	Prbl.g_02143	Prbf.g_00408
OG0001285	Prbl.g_00362	Prbf.g_00667
OG0001286	Prbl.g_01132	Prbf.g_00554
OG0001288	Prbl.g_02059	Prbf.g_00483
OG0001290	Prbl.g_00559	Prbf.g_01428
OG0001291	Prbl.g_00816	Prbf.g_01466
OG0001292	Prbl.g_01512	Prbf.g_01587
OG0001293	Prbl.g_01489	Prbf.g_01600
OG0001295	Prbl.g_00748	Prbf.g_00824
OG0001297	Prbl.g_00793	Prbf.g_01797
OG0001298	Prbl.g_01791	Prbf.g_01858
OG0001300	Prbl.g_01873	Prbf.g_01268
OG0001301	Prbl.g_00022	Prbf.g_01263
OG0001302	Prbl.g_01930	Prbf.g_01150
OG0001303	Prbl.g_02437	Prbf.g_00731
OG0001307	Prbl.g_00723	Prbf.g_00070
OG0001308	Prbl.g_00224	Prbf.g_00167
OG0001309	Prbl.g_00787	Prbf.g_00274
OG0001310	Prbl.g_00377	Prbf.g_00680
OG0001311	Prbl.g_02537	Prbf.g_01073
OG0001312	Prbl.g_02448	Prbf.g_01137
OG0001316	Prbl.g_00809	Prbf.g_01470
OG0001319	Prbl.g_01463	Prbf.g_01613
OG0001321	Prbl.g_00633	Prbf.g_01735
OG0001322	Prbl.g_00632	Prbf.g_01736
OG0001323	Prbl.g_00784	Prbf.g_01802
OG0001324	Prbl.g_01874	Prbf.g_01267
OG0001328	Prbl.g_02390	Prbf.g_00045
OG0001329	Prbl.g_01079	Prbf.g_00734
OG0001330	Prbl.g_01712	Prbf.g_00263
OG0001331	Prbl.g_00497	Prbf.g_00101
OG0001332	Prbl.g_00466	Prbf.g_00203
OG0001333	Prbl.g_00349	Prbf.g_00656
OG0001334	Prbl.g_01179	Prbf.g_00532
OG0001335	Prbl.g_01180	Prbf.g_00531
OG0001337	Prbl.g_01189	Prbf.g_01670
OG0001339	Prbl.g_00556	Prbf.g_01431
OG0001340	Prbl.g_01190	Prbf.g_01671
OG0001341	Prbl.g_02285	Prbf.g_00863
OG0001344	Prbl.g_02089	Prbf.g_00922
OG0001348	Prbl.g_01243	Prbf.g_00826
OG0001351	Prbl.g_00624	Prbf.g_01741
OG0001352	Prbl.g_00027	Prbf.g_01283
OG0001353	Prbl.g_01537	Prbf.g_01212
OG0001354	Prbl.g_02494	Prbf.g_01107
OG0001355	Prbl.g_02379	Prbf.g_01053
OG0001356	Prbl.g_02208	Prbf.g_00705
OG0001357	Prbl.g_00679, Prbl.g_01685	Prbf.g_00052
OG0001362	Prbl.g_00220	Prbf.g_00171
OG0001363	Prbl.g_00218	Prbf.g_00173
OG0001365	Prbl.g_02234	Prbf.g_00446
OG0001369	Prbl.g_00569	Prbf.g_01418
OG0001370	Prbl.g_02288	Prbf.g_01746
OG0001371	Prbl.g_01915	Prbf.g_01284
OG0001372	Prbl.g_01943	Prbf.g_01922
OG0001379	Prbl.g_01714	Prbf.g_00032
OG0001380	Prbl.g_01572	Prbf.g_00853, Prbf.g_00066
OG0001381	Prbl.g_02577	Prbf.g_00893
OG0001382	Prbl.g_02571	Prbf.g_00063
OG0001394	Prbl.g_02366	Prbf.g_01305
OG0001397	Prbl.g_00219	Prbf.g_00172
OG0001398	Prbl.g_01692	Prbf.g_00801
OG0001401	Prbl.g_01541	Prbf.g_01207
OG0001402	Prbl.g_01620	Prbf.g_01907
OG0001403	Prbl.g_01976	Prbf.g_01353
OG0001409	Prbl.g_02100	Prbf.g_00926
OG0001410	Prbl.g_00724	Prbf.g_00069
OG0001414	Prbl.g_01918	Prbf.g_01567
OG0001415	Prbl.g_01770	Prbf.g_01569
OG0001418	Prbl.g_01046	Prbf.g_01278
OG0001422	Prbl.g_01370	Prbf.g_00056
OG0001423	Prbl.g_02629, Prbl.g_00738	Prbf.g_00361
OG0001425	Prbl.g_02222	Prbf.g_00436
OG0001431	Prbl.g_02617	Prbf.g_00816
OG0001434	Prbl.g_02362	Prbf.g_01300
OG0001435	Prbl.g_02411	Prbf.g_01324
OG0001437	Prbl.g_01769	Prbf.g_01568
OG0001443	Prbl.g_00408	Prbf.g_00857
OG0001446	Prbl.g_01075	Prbf.g_00291
OG0001450	Prbl.g_01847	Prbf.g_01275
OG0001451	Prbl.g_02546	Prbf.g_01178
OG0001455	Prbl.g_00138	Prbf.g_00862
OG0001461	Prbl.g_00620	Prbf.g_01379
OG0001463	Prbl.g_01445	Prbf.g_01627
OG0001464	Prbl.g_01191	Prbf.g_01672
OG0001472	Prbl.g_01833	Prbf.g_01930
OG0001476	Prbl.g_02095	Prbf.g_00925
OG0001477	Prbl.g_00017	Prbf.g_00316
OG0001481	Prbl.g_00627	Prbf.g_00046
OG0001484	Prbl.g_02573	Prbf.g_00262
OG0001485	Prbl.g_00462	Prbf.g_00346
OG0001487	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713	Prbf.g_00197
OG0001488	Prbl.g_02106	Prbf.g_00931
OG0001489	Prbl.g_01143	Prbf.g_00543
OG0001491	Prbl.g_01099	Prbf.g_01153
OG0001496	Prbl.g_00013	Prbf.g_00318
OG0001497	Prbl.g_00016	Prbf.g_00317
OG0001498	Prbl.g_02675	Prbf.g_01702
OG0001500	Prbl.g_01919	Prbf.g_01602
OG0001501	Prbl.g_00120	Prbf.g_01334
OG0001503	Prbl.g_01931	Prbf.g_00285
OG0001506	Prbl.g_01086	Prbf.g_00201
OG0001510	Prbl.g_02635	Prbf.g_00490, Prbf.g_00489
OG0001511	Prbl.g_00544	Prbf.g_01440
OG0001512	Prbl.g_00195	Prbf.g_00861
OG0001513	Prbl.g_01706	Prbf.g_00761
OG0001514	Prbl.g_00012	Prbf.g_00319
OG0001515	Prbl.g_01865	Prbf.g_01270
OG0001516	Prbl.g_01402	Prbf.g_01012
OG0001517	Prbl.g_01202	Prbf.g_01679
OG0001518	Prbl.g_02223	Prbf.g_00437
OG0001519	Prbl.g_02212	Prbf.g_00432
OG0001525	Prbl.g_01807	Prbf.g_00728
OG0001527	Prbl.g_01898	Prbf.g_01844
OG0001529	Prbl.g_01989	Prbf.g_01363
OG0001530	Prbl.g_00546	Prbf.g_01439
OG0001531	Prbl.g_00194	Prbf.g_01577
OG0001532	Prbl.g_01117	Prbf.g_00949
OG0001534	Prbl.g_02545	Prbf.g_01061
OG0001535	Prbl.g_02533	Prbf.g_01077
OG0001536	Prbl.g_02474	Prbf.g_01121
OG0001537	Prbl.g_02374	Prbf.g_01308
OG0001538	Prbl.g_02330	Prbf.g_01240
OG0001539	Prbl.g_01587	Prbf.g_01330
OG0001540	Prbl.g_00824	Prbf.g_01460
OG0001541	Prbl.g_00267	Prbf.g_01514
OG0001542	Prbl.g_00073	Prbf.g_01520
OG0001543	Prbl.g_01241	Prbf.g_00040
OG0001544	Prbl.g_02213	Prbf.g_00433
OG0001545	Prbl.g_02153	Prbf.g_00418
OG0001550	Prbl.g_01694	Prbf.g_00281
OG0001559	Prbl.g_00547	Prbf.g_01438
OG0001560	Prbl.g_00560	Prbf.g_01427
OG0001561	Prbl.g_02539	Prbf.g_01071
OG0001562	Prbl.g_02525	Prbf.g_01084
OG0001563	Prbl.g_00999	Prbf.g_00559
OG0001565	Prbl.g_02291	Prbf.g_00364
OG0001569	Prbl.g_01813	Prbf.g_00375
OG0001572	Prbl.g_01025	Prbf.g_00338
OG0001574	Prbl.g_01896	Prbf.g_01842
OG0001575	Prbl.g_01901	Prbf.g_01847
OG0001576	Prbl.g_01737	Prbf.g_00012
OG0001577	Prbl.g_02080	Prbf.g_00913
OG0001579	Prbl.g_01186	Prbf.g_01668
OG0001580	Prbl.g_02250	Prbf.g_01370
OG0001588	Prbl.g_00865	Prbf.g_01709
OG0001589	Prbl.g_00341	Prbf.g_00648
OG0001591	Prbl.g_01591	Prbf.g_01291
OG0001592	Prbl.g_02249	Prbf.g_01369
OG0001598	Prbl.g_02064	Prbf.g_01265
OG0001605	Prbl.g_01084	Prbf.g_00286
OG0001614	Prbl.g_01293	Prbf.g_00502
OG0001616	Prbl.g_01380	Prbf.g_00941
OG0001617	Prbl.g_00728	Prbf.g_01266
OG0001619	Prbl.g_02464	Prbf.g_01128
OG0001620	Prbl.g_01215	Prbf.g_01687
OG0001621	Prbl.g_01500	Prbf.g_01592
OG0001622	Prbl.g_02144	Prbf.g_00409
OG0001636	Prbl.g_01982	Prbf.g_01357
OG0001638	Prbl.g_00379	Prbf.g_00682
OG0001639	Prbl.g_00455	Prbf.g_00206
OG0001640	Prbl.g_00940	Prbf.g_01158
OG0001641	Prbl.g_02507	Prbf.g_01096
OG0001642	Prbl.g_01563	Prbf.g_01191
OG0001643	Prbl.g_01644	Prbf.g_00987
OG0001654	Prbl.g_00457	Prbf.g_00204
OG0001656	Prbl.g_01185	Prbf.g_01667
OG0001657	Prbl.g_00292	Prbf.g_01489
OG0001658	Prbl.g_02240	Prbf.g_01365
OG0001661	Prbl.g_01077, Prbl.g_01071	Prbf.g_00357
OG0001676	Prbl.g_01188	Prbf.g_01669
OG0001684	Prbl.g_01777	Prbf.g_01871
OG0001691	Prbl.g_02422	Prbf.g_01156
OG0001693	Prbl.g_00682	Prbf.g_00749
OG0001746	Prbl.g_00681	Prbf.g_00807
OG0001747	Prbl.g_00309	Prbf.g_01710
OG0001757	Prbl.g_02597, Prbl.g_01709	Prbf.g_00324, Prbf.g_00350
OG0001793	Prbl.g_01684	Prbf.g_00373, Prbf.g_00308
OG0001795	Prbl.g_00047	Prbf.g_00726, Prbf.g_00851
OG0001802	Prbl.g_01337	Prbf.g_00859, Prbf.g_00334
OG0001807	Prbl.g_00871	Prbf.g_01381
OG0001842	Prbl.g_01232	Prbf.g_00294
OG0001930	Prbl.g_01231	Prbf.g_00293
OG0001931	Prbl.g_01230	Prbf.g_00292
OG0001955	Prbl.g_01560	Prbf.g_00813
OG0001956	Prbl.g_01578	Prbf.g_01184
OG0001963	Prbl.g_01167, Prbl.g_01168	Prbf.g_00266
OG0001965	Prbl.g_01501	Prbf.g_00759
OG0001977	Prbl.g_02187	Prbf.g_00427
OG0001996	Prbl.g_01974	Prbf.g_01351
OG0002003	Prbl.g_01861	Prbf.g_00288
OG0002036	Prbl.g_00395	Prbf.g_00257
OG0002052	Prbl.g_02211	Prbf.g_01066
OG0002122	Prbl.g_01860	Prbf.g_00289
OG0002164	Prbl.g_01089	Prbf.g_00844
OG0002165	Prbl.g_01082	Prbf.g_00850
OG0002232	Prbl.g_01834	Prbf.g_01280
OG0002240	Prbl.g_01334	Prbf.g_01451
OG0002282	Prbl.g_01093	Prbf.g_00251
OG0002283	Prbl.g_01705	Prbf.g_00868
OG0002284	Prbl.g_01868	Prbf.g_00332
OG0002340	Prbl.g_00133	Prbf.g_01544
OG0002383	Prbl.g_02595	Prbf.g_00300
OG0002397	Prbl.g_01015	Prbf.g_01086
OG0002433	Prbl.g_00477	Prbf.g_00802
OG0002436	Prbl.g_01674	Prbf.g_00763
OG0002439	Prbl.g_00407	Prbf.g_00800
OG0002442	Prbl.g_01593	Prbf.g_00352
OG0002457	Prbl.g_00175	Prbf.g_00743, Prbf.g_00725
OG0002500	Prbl.g_00476	Prbf.g_00270
OG0002564	Prbl.g_01939	Prbf.g_00828
