Orthogroup	Prbl	Syai
OG0001125	Prbl.g_02540	Syai.g_01426
OG0001126	Prbl.g_00939	Syai.g_02021
OG0001127	Prbl.g_00938	Syai.g_02020
OG0001128	Prbl.g_00935	Syai.g_02017
OG0001129	Prbl.g_00934	Syai.g_02015
OG0001130	Prbl.g_00933	Syai.g_02014
OG0001131	Prbl.g_02575	Syai.g_01281
OG0001132	Prbl.g_01603	Syai.g_01620
OG0001133	Prbl.g_01621	Syai.g_01072
OG0001134	Prbl.g_02204	Syai.g_01745
OG0001135	Prbl.g_02202	Syai.g_01742
OG0001136	Prbl.g_02082	Syai.g_02146
OG0001137	Prbl.g_02102	Syai.g_02126
OG0001138	Prbl.g_01118	Syai.g_01763
OG0001139	Prbl.g_01116	Syai.g_01765
OG0001140	Prbl.g_01115	Syai.g_01766
OG0001141	Prbl.g_01114	Syai.g_01767
OG0001142	Prbl.g_01113	Syai.g_01768
OG0001143	Prbl.g_01376	Syai.g_01778
OG0001144	Prbl.g_02580	Syai.g_01788
OG0001145	Prbl.g_01711	Syai.g_02165
OG0001146	Prbl.g_01727	Syai.g_02185
OG0001147	Prbl.g_01333	Syai.g_00869
OG0001148	Prbl.g_00501	Syai.g_00626
OG0001149	Prbl.g_00500	Syai.g_00625
OG0001150	Prbl.g_00499	Syai.g_00624
OG0001151	Prbl.g_00487	Syai.g_00611
OG0001152	Prbl.g_00486	Syai.g_00610
OG0001153	Prbl.g_00704	Syai.g_00903
OG0001154	Prbl.g_00705	Syai.g_00901
OG0001155	Prbl.g_00454	Syai.g_02298
OG0001156	Prbl.g_00451	Syai.g_02301
OG0001157	Prbl.g_01604	Syai.g_02302
OG0001158	Prbl.g_00450	Syai.g_02303
OG0001159	Prbl.g_00449	Syai.g_02304
OG0001160	Prbl.g_00420	Syai.g_02355
OG0001161	Prbl.g_01601	Syai.g_02803
OG0001162	Prbl.g_00048	Syai.g_01374
OG0001163	Prbl.g_00406	Syai.g_02363
OG0001164	Prbl.g_00401	Syai.g_02369
OG0001165	Prbl.g_00398	Syai.g_02374
OG0001166	Prbl.g_00371	Syai.g_02400
OG0001167	Prbl.g_00350	Syai.g_02254
OG0001168	Prbl.g_00348	Syai.g_02256
OG0001169	Prbl.g_00346	Syai.g_02258
OG0001170	Prbl.g_00344	Syai.g_02260
OG0001171	Prbl.g_00334	Syai.g_02270
OG0001173	Prbl.g_01062	Syai.g_00324
OG0001174	Prbl.g_01054	Syai.g_00332
OG0001175	Prbl.g_01053	Syai.g_00333
OG0001176	Prbl.g_00953	Syai.g_00352
OG0001177	Prbl.g_00951	Syai.g_00350
OG0001179	Prbl.g_00982	Syai.g_00385
OG0001180	Prbl.g_01134	Syai.g_00410
OG0001181	Prbl.g_01138	Syai.g_00414
OG0001182	Prbl.g_01147	Syai.g_00423
OG0001183	Prbl.g_01175	Syai.g_00429
OG0001184	Prbl.g_00848	Syai.g_00156
OG0001185	Prbl.g_01291	Syai.g_00117
OG0001186	Prbl.g_02026	Syai.g_00084
OG0001187	Prbl.g_02022	Syai.g_00081
OG0001188	Prbl.g_02018	Syai.g_00078
OG0001189	Prbl.g_01996	Syai.g_00061
OG0001190	Prbl.g_02239	Syai.g_02776
OG0001191	Prbl.g_02226	Syai.g_02788
OG0001192	Prbl.g_02219	Syai.g_02793
OG0001193	Prbl.g_02181	Syai.g_02835
OG0001194	Prbl.g_02175	Syai.g_02838
OG0001195	Prbl.g_02174	Syai.g_02839
OG0001196	Prbl.g_02138	Syai.g_02913
OG0001197	Prbl.g_02136	Syai.g_02915
OG0001198	Prbl.g_02124	Syai.g_02930
OG0001199	Prbl.g_00602	Syai.g_02480
OG0001200	Prbl.g_00600	Syai.g_02482
OG0001202	Prbl.g_00095	Syai.g_02674
OG0001203	Prbl.g_00197	Syai.g_00540
OG0001204	Prbl.g_02667	Syai.g_00312
OG0001205	Prbl.g_00642	Syai.g_02212
OG0001206	Prbl.g_01363	Syai.g_00853
OG0001207	Prbl.g_00503	Syai.g_00629
OG0001208	Prbl.g_00513	Syai.g_00640
OG0001209	Prbl.g_00763	Syai.g_00711
OG0001210	Prbl.g_00751	Syai.g_00720
OG0001211	Prbl.g_01884	Syai.g_00735
OG0001212	Prbl.g_01765	Syai.g_00799
OG0001213	Prbl.g_01631	Syai.g_01082
OG0001214	Prbl.g_01641	Syai.g_01106
OG0001215	Prbl.g_01858	Syai.g_01958
OG0001216	Prbl.g_02564	Syai.g_01388
OG0001217	Prbl.g_01904	Syai.g_01185
OG0001218	Prbl.g_00716	Syai.g_00893
OG0001219	Prbl.g_02435	Syai.g_01561
OG0001220	Prbl.g_01567	Syai.g_02087
OG0001221	Prbl.g_02383	Syai.g_01284
OG0001222	Prbl.g_02210	Syai.g_01516
OG0001223	Prbl.g_02503	Syai.g_01463
OG0001224	Prbl.g_00931	Syai.g_02011
OG0001225	Prbl.g_00929	Syai.g_02009
OG0001226	Prbl.g_01704	Syai.g_01154
OG0001227	Prbl.g_00472	Syai.g_02806
OG0001228	Prbl.g_02585	Syai.g_02218
OG0001229	Prbl.g_00409	Syai.g_01986
OG0001230	Prbl.g_00252	Syai.g_00964
OG0001231	Prbl.g_01957	Syai.g_00017
OG0001232	Prbl.g_00366	Syai.g_02410
OG0001233	Prbl.g_00343	Syai.g_02261
OG0001234	Prbl.g_01050	Syai.g_00337
OG0001235	Prbl.g_00948	Syai.g_00343
OG0001236	Prbl.g_00852	Syai.g_00159
OG0001237	Prbl.g_00845	Syai.g_00137
OG0001238	Prbl.g_02225	Syai.g_02789
OG0001239	Prbl.g_00605	Syai.g_02477
OG0001240	Prbl.g_00568	Syai.g_02527
OG0001241	Prbl.g_00558	Syai.g_02537
OG0001242	Prbl.g_01322	Syai.g_02566
OG0001243	Prbl.g_00828	Syai.g_02573
OG0001245	Prbl.g_01693	Syai.g_02091
OG0001246	Prbl.g_00803	Syai.g_00666
OG0001247	Prbl.g_02295	Syai.g_01380
OG0001248	Prbl.g_01869	Syai.g_01377
OG0001249	Prbl.g_01195	Syai.g_00464
OG0001250	Prbl.g_01546	Syai.g_02053
OG0001252	Prbl.g_00936	Syai.g_02018
OG0001254	Prbl.g_02203	Syai.g_01744
OG0001255	Prbl.g_00036	Syai.g_01915
OG0001258	Prbl.g_00400	Syai.g_02372
OG0001259	Prbl.g_00345	Syai.g_02259
OG0001260	Prbl.g_00315	Syai.g_02281
OG0001261	Prbl.g_00991	Syai.g_00394
OG0001262	Prbl.g_01999	Syai.g_00063
OG0001263	Prbl.g_00826	Syai.g_02576
OG0001265	Prbl.g_01324	Syai.g_02563
OG0001266	Prbl.g_00099	Syai.g_02679
OG0001267	Prbl.g_01453	Syai.g_00259
OG0001268	Prbl.g_01207	Syai.g_00492
OG0001269	Prbl.g_01564	Syai.g_01699
OG0001270	Prbl.g_00654	Syai.g_02231
OG0001271	Prbl.g_01343	Syai.g_00862
OG0001272	Prbl.g_00517	Syai.g_00644
OG0001273	Prbl.g_01634	Syai.g_01099
OG0001274	Prbl.g_01263	Syai.g_02706
OG0001275	Prbl.g_02518	Syai.g_01447
OG0001276	Prbl.g_02535	Syai.g_01431
OG0001277	Prbl.g_02152	Syai.g_02899
OG0001278	Prbl.g_02592	Syai.g_01799
OG0001279	Prbl.g_00156	Syai.g_00991
OG0001280	Prbl.g_01719	Syai.g_02176
OG0001281	Prbl.g_01728	Syai.g_02186
OG0001283	Prbl.g_02143	Syai.g_02908
OG0001285	Prbl.g_00362	Syai.g_02866
OG0001286	Prbl.g_01132	Syai.g_00408
OG0001290	Prbl.g_00559	Syai.g_02536
OG0001291	Prbl.g_00816	Syai.g_02587
OG0001292	Prbl.g_01512	Syai.g_00306
OG0001293	Prbl.g_01489	Syai.g_00285
OG0001294	Prbl.g_01393	Syai.g_01242
OG0001295	Prbl.g_00748	Syai.g_00722
OG0001297	Prbl.g_00793	Syai.g_00676
OG0001298	Prbl.g_01791	Syai.g_00773
OG0001300	Prbl.g_01873	Syai.g_01982
OG0001301	Prbl.g_00022	Syai.g_01995
OG0001302	Prbl.g_01930	Syai.g_01142
OG0001303	Prbl.g_02437	Syai.g_01559
OG0001307	Prbl.g_00723	Syai.g_01717
OG0001308	Prbl.g_00224	Syai.g_00943
OG0001309	Prbl.g_00787	Syai.g_00682
OG0001311	Prbl.g_02537	Syai.g_01429
OG0001312	Prbl.g_02448	Syai.g_01549
OG0001316	Prbl.g_00809	Syai.g_02593
OG0001319	Prbl.g_01463	Syai.g_00270
OG0001321	Prbl.g_00633	Syai.g_02195
OG0001322	Prbl.g_00632	Syai.g_02194
OG0001323	Prbl.g_00784	Syai.g_00685
OG0001324	Prbl.g_01874	Syai.g_01983
OG0001326	Prbl.g_02168	Syai.g_02856
OG0001328	Prbl.g_02390	Syai.g_01278
OG0001330	Prbl.g_01712	Syai.g_02167
OG0001331	Prbl.g_00497	Syai.g_00622
OG0001332	Prbl.g_00466	Syai.g_02293
OG0001333	Prbl.g_00349	Syai.g_02255
OG0001334	Prbl.g_01179	Syai.g_00438
OG0001335	Prbl.g_01180	Syai.g_00439
OG0001336	Prbl.g_02142	Syai.g_02909
OG0001337	Prbl.g_01189	Syai.g_00434, Syai.g_00452
OG0001339	Prbl.g_00556	Syai.g_02539
OG0001340	Prbl.g_01190	Syai.g_00453
OG0001344	Prbl.g_02089	Syai.g_02139
OG0001347	Prbl.g_02051	Syai.g_02766
OG0001348	Prbl.g_01243	Syai.g_02033
OG0001351	Prbl.g_00624	Syai.g_00843
OG0001352	Prbl.g_00027	Syai.g_00700
OG0001353	Prbl.g_01537	Syai.g_02042
OG0001354	Prbl.g_02494	Syai.g_01477
OG0001355	Prbl.g_02379	Syai.g_01698
OG0001356	Prbl.g_02208	Syai.g_02032
OG0001357	Prbl.g_00628, Prbl.g_00679, Prbl.g_01685	Syai.g_00918, Syai.g_01612
OG0001360	Prbl.g_01104	Syai.g_02107
OG0001361	Prbl.g_00182	Syai.g_02113
OG0001362	Prbl.g_00220	Syai.g_00938
OG0001363	Prbl.g_00218	Syai.g_00936
OG0001370	Prbl.g_02288	Syai.g_02317
OG0001373	Prbl.g_02169	Syai.g_02855
OG0001374	Prbl.g_02161	Syai.g_02863
OG0001376	Prbl.g_02216	Syai.g_02795
OG0001377	Prbl.g_02217	Syai.g_02794
OG0001378	Prbl.g_00661	Syai.g_02232
OG0001379	Prbl.g_01714	Syai.g_02169
OG0001380	Prbl.g_01572	Syai.g_01168
OG0001381	Prbl.g_02577	Syai.g_02819, Syai.g_01723
OG0001385	Prbl.g_02172	Syai.g_02852
OG0001386	Prbl.g_02171	Syai.g_02853
OG0001387	Prbl.g_02170	Syai.g_02854
OG0001388	Prbl.g_02167	Syai.g_02857
OG0001389	Prbl.g_02166	Syai.g_02858
OG0001390	Prbl.g_02165	Syai.g_02859
OG0001391	Prbl.g_02164	Syai.g_02860
OG0001392	Prbl.g_02163	Syai.g_02861
OG0001393	Prbl.g_02162	Syai.g_02862
OG0001394	Prbl.g_02366	Syai.g_01290
OG0001395	Prbl.g_02548	Syai.g_01410
OG0001396	Prbl.g_02050	Syai.g_02765
OG0001397	Prbl.g_00219	Syai.g_00937
OG0001398	Prbl.g_01692	Syai.g_01587
OG0001400	Prbl.g_00307	Syai.g_02602, Syai.g_01928
OG0001401	Prbl.g_01541	Syai.g_02046, Syai.g_02047
OG0001402	Prbl.g_01620	Syai.g_01070
OG0001405	Prbl.g_01182	Syai.g_00441
OG0001406	Prbl.g_02215	Syai.g_02796
OG0001412	Prbl.g_02052	Syai.g_02767
OG0001414	Prbl.g_01918	Syai.g_01722
OG0001416	Prbl.g_01725	Syai.g_02183
OG0001422	Prbl.g_01370	Syai.g_02171
OG0001423	Prbl.g_02629, Prbl.g_00738	Syai.g_02446, Syai.g_02822, Syai.g_02466
OG0001425	Prbl.g_02222	Syai.g_02792
OG0001435	Prbl.g_02411	Syai.g_01256
OG0001436	Prbl.g_00873	Syai.g_00179
OG0001436	Prbl.g_00872	Syai.g_00178
OG0001438	Prbl.g_01438	Syai.g_00244
OG0001441	Prbl.g_00782	Syai.g_00687
OG0001442	Prbl.g_02358	Syai.g_01305
OG0001443	Prbl.g_00408	Syai.g_02800
OG0001444	Prbl.g_00574	Syai.g_02521
OG0001446	Prbl.g_01075	Syai.g_00832
OG0001449	Prbl.g_01940	Syai.g_00315
OG0001461	Prbl.g_00620	Syai.g_01730
OG0001462	Prbl.g_01983	Syai.g_00045
OG0001470	Prbl.g_02028	Syai.g_02235
OG0001472	Prbl.g_01833	Syai.g_01931
OG0001475	Prbl.g_02030	Syai.g_02237
OG0001476	Prbl.g_02095	Syai.g_02131
OG0001477	Prbl.g_00017	Syai.g_01992
OG0001479	Prbl.g_01205	Syai.g_00490
OG0001484	Prbl.g_02573	Syai.g_02864
OG0001487	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713	Syai.g_00894
OG0001488	Prbl.g_02106	Syai.g_02121
OG0001489	Prbl.g_01143	Syai.g_00419
OG0001495	Prbl.g_00950	Syai.g_00349
OG0001496	Prbl.g_00013	Syai.g_01990
OG0001497	Prbl.g_00016	Syai.g_01991
OG0001498	Prbl.g_02675	Syai.g_00518
OG0001508	Prbl.g_02027	Syai.g_02234
OG0001510	Prbl.g_02635	Syai.g_00105
OG0001511	Prbl.g_00544	Syai.g_02549
OG0001512	Prbl.g_00195	Syai.g_00541
OG0001514	Prbl.g_00012	Syai.g_01989
OG0001515	Prbl.g_01865	Syai.g_01978
OG0001516	Prbl.g_01402	Syai.g_01233
OG0001517	Prbl.g_01202	Syai.g_00487
OG0001518	Prbl.g_02223	Syai.g_02791
OG0001519	Prbl.g_02212	Syai.g_02802
OG0001527	Prbl.g_01898	Syai.g_00749
OG0001528	Prbl.g_02024	Syai.g_02236
OG0001529	Prbl.g_01989	Syai.g_00054
OG0001530	Prbl.g_00546	Syai.g_02547
OG0001531	Prbl.g_00194	Syai.g_00542
OG0001532	Prbl.g_01117	Syai.g_01764
OG0001533	Prbl.g_00662	Syai.g_00821
OG0001533	Prbl.g_01699	Syai.g_00849
OG0001534	Prbl.g_02545	Syai.g_01417
OG0001535	Prbl.g_02533	Syai.g_01433
OG0001536	Prbl.g_02474	Syai.g_01508
OG0001537	Prbl.g_02374	Syai.g_01285
OG0001538	Prbl.g_02330	Syai.g_01326
OG0001539	Prbl.g_01587	Syai.g_01252
OG0001540	Prbl.g_00824	Syai.g_02578
OG0001541	Prbl.g_00267	Syai.g_02646
OG0001542	Prbl.g_00073	Syai.g_02655
OG0001543	Prbl.g_01241	Syai.g_02692
OG0001544	Prbl.g_02213	Syai.g_02801
OG0001545	Prbl.g_02153	Syai.g_02898
OG0001555	Prbl.g_01949	Syai.g_01645
OG0001558	Prbl.g_01960	Syai.g_00020, Syai.g_00021
OG0001559	Prbl.g_00547	Syai.g_02546
OG0001560	Prbl.g_00560	Syai.g_02535
OG0001561	Prbl.g_02539	Syai.g_01427
OG0001562	Prbl.g_02525	Syai.g_01441
OG0001563	Prbl.g_00999	Syai.g_00403
OG0001572	Prbl.g_01025	Syai.g_00564
OG0001574	Prbl.g_01896	Syai.g_00747
OG0001575	Prbl.g_01901	Syai.g_00752
OG0001576	Prbl.g_01737	Syai.g_00817
OG0001577	Prbl.g_02080	Syai.g_02148
OG0001579	Prbl.g_01186	Syai.g_00447
OG0001580	Prbl.g_02250	Syai.g_02758
OG0001588	Prbl.g_00865	Syai.g_00170
OG0001589	Prbl.g_00341	Syai.g_02263
OG0001591	Prbl.g_01591	Syai.g_01244
OG0001592	Prbl.g_02249	Syai.g_02760
OG0001614	Prbl.g_01293	Syai.g_00119
OG0001616	Prbl.g_01380	Syai.g_01751
OG0001617	Prbl.g_00728	Syai.g_01985
OG0001618	Prbl.g_02557	Syai.g_01399
OG0001619	Prbl.g_02464	Syai.g_01519
OG0001620	Prbl.g_01215	Syai.g_00499
OG0001621	Prbl.g_01500	Syai.g_00297
OG0001622	Prbl.g_02144	Syai.g_02907
OG0001634	Prbl.g_01396	Syai.g_01239
OG0001635	Prbl.g_01814	Syai.g_00091
OG0001637	Prbl.g_00325	Syai.g_02274
OG0001638	Prbl.g_00379	Syai.g_02390
OG0001639	Prbl.g_00455	Syai.g_02297
OG0001640	Prbl.g_00940	Syai.g_02022
OG0001641	Prbl.g_02507	Syai.g_01457
OG0001642	Prbl.g_01563	Syai.g_02085
OG0001643	Prbl.g_01644	Syai.g_01109
OG0001652	Prbl.g_01958	Syai.g_00018
OG0001653	Prbl.g_00571	Syai.g_02524, Syai.g_02924
OG0001654	Prbl.g_00457	Syai.g_02295
OG0001655	Prbl.g_00136, Prbl.g_00680	Syai.g_01926, Syai.g_02094
OG0001656	Prbl.g_01185	Syai.g_00445
OG0001657	Prbl.g_00292	Syai.g_02619
OG0001658	Prbl.g_02240	Syai.g_02775
OG0001672	Prbl.g_00594	Syai.g_02488, Syai.g_02489
OG0001673	Prbl.g_01921	Syai.g_00532
OG0001674	Prbl.g_00321	Syai.g_00975, Syai.g_00974
OG0001674	Prbl.g_00320	Syai.g_00976
OG0001675	Prbl.g_02522, Prbl.g_02524	Syai.g_01443
OG0001676	Prbl.g_01188	Syai.g_00444
OG0001677	Prbl.g_01176	Syai.g_00430, Syai.g_01762
OG0001680	Prbl.g_01485	Syai.g_02124
OG0001691	Prbl.g_02422	Syai.g_01064
OG0001692	Prbl.g_00247	Syai.g_00959
OG0001694	Prbl.g_01451	Syai.g_00257
OG0001695	Prbl.g_02158	Syai.g_02894
OG0001702	Prbl.g_00581	Syai.g_02511, Syai.g_02510, Syai.g_02509
OG0001703	Prbl.g_00504	Syai.g_00630
OG0001712	Prbl.g_02283	Syai.g_01634
OG0001715	Prbl.g_01675	Syai.g_01166
OG0001716	Prbl.g_01559	Syai.g_02081, Syai.g_02082
OG0001726	Prbl.g_02425	Syai.g_01593, Syai.g_01594
OG0001729	Prbl.g_00189	Syai.g_00545
OG0001730	Prbl.g_02624	Syai.g_00552
OG0001731	Prbl.g_00442	Syai.g_02315
OG0001732	Prbl.g_01373	Syai.g_01781
OG0001735	Prbl.g_01410	Syai.g_01226
OG0001736	Prbl.g_00887	Syai.g_00193
OG0001737	Prbl.g_01433	Syai.g_00238
OG0001738	Prbl.g_00899	Syai.g_00204
OG0001740	Prbl.g_02155	Syai.g_02896
OG0001747	Prbl.g_00309	Syai.g_02600
OG0001749	Prbl.g_00882	Syai.g_00148, Syai.g_00188
OG0001750	Prbl.g_00573	Syai.g_02522
OG0001751	Prbl.g_01920	Syai.g_00531, Syai.g_01577
OG0001752	Prbl.g_02621	Syai.g_02283
OG0001753	Prbl.g_00319	Syai.g_02277
OG0001754	Prbl.g_00322	Syai.g_02276
OG0001755	Prbl.g_00788	Syai.g_00681
OG0001759	Prbl.g_01518	Syai.g_01659, Syai.g_01660
OG0001761	Prbl.g_01826	Syai.g_01050
OG0001762	Prbl.g_02515	Syai.g_01450
OG0001763	Prbl.g_02502	Syai.g_01464, Syai.g_01465
OG0001764	Prbl.g_02428	Syai.g_01572
OG0001765	Prbl.g_01598	Syai.g_01711, Syai.g_01026
OG0001766	Prbl.g_01423	Syai.g_00228
OG0001767	Prbl.g_00874	Syai.g_00180
OG0001783	Prbl.g_01288	Syai.g_00114
OG0001784	Prbl.g_00578	Syai.g_02513
OG0001785	Prbl.g_00323	Syai.g_02275
OG0001786	Prbl.g_00426	Syai.g_02340
OG0001787	Prbl.g_00767	Syai.g_00706
OG0001788	Prbl.g_00764	Syai.g_00710, Syai.g_00709
OG0001789	Prbl.g_01721	Syai.g_02178
OG0001790	Prbl.g_02073	Syai.g_02153
OG0001791	Prbl.g_02097	Syai.g_02129
OG0001792	Prbl.g_02581	Syai.g_01789
OG0001794	Prbl.g_02604	Syai.g_01420
OG0001796	Prbl.g_02527	Syai.g_01439
OG0001797	Prbl.g_02457	Syai.g_01541
OG0001798	Prbl.g_01622	Syai.g_01073
OG0001799	Prbl.g_01661	Syai.g_01120
OG0001800	Prbl.g_00159	Syai.g_00990
OG0001801	Prbl.g_00256	Syai.g_00982
OG0001803	Prbl.g_00646	Syai.g_02216
OG0001804	Prbl.g_02676	Syai.g_00519
OG0001805	Prbl.g_01507	Syai.g_00302
OG0001806	Prbl.g_01462	Syai.g_00269
OG0001807	Prbl.g_00871	Syai.g_00177
OG0001808	Prbl.g_00860	Syai.g_00167
OG0001810	Prbl.g_00811	Syai.g_02591
OG0001811	Prbl.g_00070	Syai.g_02652
OG0001812	Prbl.g_02248	Syai.g_02761
OG0001813	Prbl.g_02193	Syai.g_02824
OG0001814	Prbl.g_02135	Syai.g_02917, Syai.g_02916
OG0001815	Prbl.g_02126	Syai.g_02928
OG0001835	Prbl.g_00020	Syai.g_00585, Syai.g_01690
OG0001838	Prbl.g_02113	Syai.g_00008
OG0001839	Prbl.g_01978	Syai.g_00039
OG0001840	Prbl.g_01995	Syai.g_00060
OG0001841	Prbl.g_02003	Syai.g_00068
OG0001842	Prbl.g_01232	Syai.g_02289
OG0001843	Prbl.g_01294	Syai.g_00120
OG0001844	Prbl.g_01295	Syai.g_00121
OG0001845	Prbl.g_01301	Syai.g_00122
OG0001846	Prbl.g_01321	Syai.g_02567
OG0001847	Prbl.g_01323	Syai.g_02564, Syai.g_02565
OG0001848	Prbl.g_01327	Syai.g_02560
OG0001849	Prbl.g_00586	Syai.g_02503
OG0001850	Prbl.g_00593	Syai.g_02491
OG0001851	Prbl.g_00598	Syai.g_02484
OG0001852	Prbl.g_00599	Syai.g_02483
OG0001853	Prbl.g_00606	Syai.g_02476
OG0001854	Prbl.g_01924	Syai.g_00536
OG0001855	Prbl.g_00326	Syai.g_00889
OG0001856	Prbl.g_00421	Syai.g_02354
OG0001857	Prbl.g_00424	Syai.g_02351
OG0001858	Prbl.g_00445	Syai.g_02309
OG0001859	Prbl.g_00493	Syai.g_00618
OG0001860	Prbl.g_00505	Syai.g_00632
OG0001861	Prbl.g_00518	Syai.g_00645
OG0001862	Prbl.g_00530	Syai.g_00656
OG0001863	Prbl.g_00535	Syai.g_00661
OG0001864	Prbl.g_00753	Syai.g_00718
OG0001865	Prbl.g_01778	Syai.g_00785
OG0001866	Prbl.g_01753	Syai.g_00813
OG0001867	Prbl.g_01743	Syai.g_01048
OG0001868	Prbl.g_01724	Syai.g_02182
OG0001869	Prbl.g_02079	Syai.g_02149
OG0001870	Prbl.g_02087	Syai.g_02141
OG0001871	Prbl.g_02092	Syai.g_02136
OG0001872	Prbl.g_02588	Syai.g_01795
OG0001873	Prbl.g_01381	Syai.g_01752
OG0001874	Prbl.g_01105	Syai.g_01749
OG0001877	Prbl.g_01866	Syai.g_01979
OG0001878	Prbl.g_02519	Syai.g_01446
OG0001879	Prbl.g_02511	Syai.g_01452
OG0001880	Prbl.g_02481	Syai.g_01498
OG0001881	Prbl.g_02480	Syai.g_01501
OG0001882	Prbl.g_02460	Syai.g_01524
OG0001883	Prbl.g_02455	Syai.g_01542
OG0001884	Prbl.g_02446	Syai.g_01551
OG0001885	Prbl.g_02433	Syai.g_01567
OG0001886	Prbl.g_02429	Syai.g_01571
OG0001887	Prbl.g_02391	Syai.g_01277
OG0001888	Prbl.g_02349	Syai.g_01298
OG0001889	Prbl.g_02321	Syai.g_01354
OG0001890	Prbl.g_01553	Syai.g_02060
OG0001891	Prbl.g_01557	Syai.g_02064
OG0001892	Prbl.g_01570	Syai.g_02089
OG0001893	Prbl.g_01623	Syai.g_01074
OG0001894	Prbl.g_01638	Syai.g_01103
OG0001895	Prbl.g_00162	Syai.g_00986
OG0001896	Prbl.g_00664	Syai.g_02222
OG0001897	Prbl.g_01209	Syai.g_00496
OG0001898	Prbl.g_01193	Syai.g_00463
OG0001899	Prbl.g_00989	Syai.g_00392
OG0001900	Prbl.g_01488	Syai.g_00284
OG0001901	Prbl.g_01487	Syai.g_00283
OG0001902	Prbl.g_01446	Syai.g_00252
OG0001903	Prbl.g_01437	Syai.g_00243
OG0001904	Prbl.g_00868	Syai.g_00175
OG0001905	Prbl.g_00858	Syai.g_00165
OG0001906	Prbl.g_00823	Syai.g_02579
OG0001907	Prbl.g_00311	Syai.g_02597
OG0001908	Prbl.g_00266	Syai.g_02648
OG0001909	Prbl.g_00078	Syai.g_02659
OG0001910	Prbl.g_01254	Syai.g_02698
OG0001912	Prbl.g_02229	Syai.g_02785
OG0001913	Prbl.g_02227	Syai.g_02787
OG0001914	Prbl.g_02199	Syai.g_01739
OG0001929	Prbl.g_02010	Syai.g_00075
OG0001930	Prbl.g_01231	Syai.g_02290
OG0001931	Prbl.g_01230	Syai.g_02291
OG0001932	Prbl.g_01292	Syai.g_00118
OG0001933	Prbl.g_00549	Syai.g_02543
OG0001934	Prbl.g_00564	Syai.g_02531
OG0001935	Prbl.g_00601	Syai.g_02481
OG0001936	Prbl.g_01944	Syai.g_01653
OG0001937	Prbl.g_00434	Syai.g_02329
OG0001938	Prbl.g_00507	Syai.g_00634
OG0001939	Prbl.g_02648	Syai.g_01960
OG0001940	Prbl.g_01792	Syai.g_00771
OG0001941	Prbl.g_01729	Syai.g_02187
OG0001943	Prbl.g_02098	Syai.g_01920
OG0001944	Prbl.g_01070	Syai.g_01932
OG0001946	Prbl.g_01871	Syai.g_01980
OG0001947	Prbl.g_00942	Syai.g_02024
OG0001948	Prbl.g_02504	Syai.g_01462
OG0001949	Prbl.g_02490	Syai.g_01483
OG0001950	Prbl.g_02488	Syai.g_01485
OG0001951	Prbl.g_02479	Syai.g_01502
OG0001952	Prbl.g_02459	Syai.g_01525
OG0001953	Prbl.g_02458	Syai.g_01526
OG0001957	Prbl.g_01628	Syai.g_01079
OG0001958	Prbl.g_01407	Syai.g_01228
OG0001961	Prbl.g_01345	Syai.g_00860
OG0001962	Prbl.g_00142	Syai.g_01809
OG0001964	Prbl.g_01052	Syai.g_00335
OG0001965	Prbl.g_01501	Syai.g_01131
OG0001966	Prbl.g_01493	Syai.g_00289
OG0001967	Prbl.g_01491	Syai.g_00287
OG0001968	Prbl.g_01490	Syai.g_00286
OG0001969	Prbl.g_01418	Syai.g_00222
OG0001970	Prbl.g_00821	Syai.g_02581
OG0001971	Prbl.g_00076	Syai.g_02657
OG0001972	Prbl.g_01267	Syai.g_02710
OG0001973	Prbl.g_02268, Prbl.g_02256	Syai.g_02753
OG0001974	Prbl.g_02242	Syai.g_02772
OG0001975	Prbl.g_02200	Syai.g_01740
OG0001976	Prbl.g_02198	Syai.g_01738
OG0001995	Prbl.g_00757	Syai.g_01948
OG0001996	Prbl.g_01974	Syai.g_00036
OG0001997	Prbl.g_00575	Syai.g_02520
OG0002000	Prbl.g_00786	Syai.g_00683
OG0002001	Prbl.g_01069, Prbl.g_00176	Syai.g_01964
OG0002002	Prbl.g_02587	Syai.g_01794
OG0002004	Prbl.g_01848	Syai.g_02496
OG0002006	Prbl.g_00943	Syai.g_02025
OG0002007	Prbl.g_00944	Syai.g_02026
OG0002008	Prbl.g_02517	Syai.g_01448
OG0002009	Prbl.g_02371	Syai.g_01287
OG0002010	Prbl.g_00697	Syai.g_00912
OG0002011	Prbl.g_00683	Syai.g_00525
OG0002012	Prbl.g_00630, Prbl.g_01160	Syai.g_01589
OG0002013	Prbl.g_00895	Syai.g_00515
OG0002014	Prbl.g_00883	Syai.g_00182
OG0002015	Prbl.g_00879	Syai.g_00183, Syai.g_00146
OG0002017	Prbl.g_02184	Syai.g_02832
OG0002018	Prbl.g_02156	Syai.g_02895
OG0002035	Prbl.g_00002	Syai.g_00973, Syai.g_00972, Syai.g_00592, Syai.g_01220
OG0002037	Prbl.g_00509	Syai.g_00636
OG0002038	Prbl.g_02094	Syai.g_02134
OG0002039	Prbl.g_02107	Syai.g_02120
OG0002041	Prbl.g_02500	Syai.g_01467
OG0002042	Prbl.g_02484	Syai.g_01495
