Orthogroup	Prbl	Praq
OG0001133	Prbl.g_01621	Praq.g_01287
OG0001134	Prbl.g_02204	Praq.g_01300
OG0001136	Prbl.g_02082	Praq.g_01330
OG0001137	Prbl.g_02102	Praq.g_01341
OG0001138	Prbl.g_01118	Praq.g_01359
OG0001139	Prbl.g_01116	Praq.g_01360
OG0001140	Prbl.g_01115	Praq.g_01361
OG0001141	Prbl.g_01114	Praq.g_01362
OG0001142	Prbl.g_01113	Praq.g_01363
OG0001143	Prbl.g_01376	Praq.g_01370
OG0001144	Prbl.g_02580	Praq.g_01375
OG0001145	Prbl.g_01711	Praq.g_00125
OG0001146	Prbl.g_01727	Praq.g_00137
OG0001147	Prbl.g_01333	Praq.g_00161
OG0001148	Prbl.g_00501	Praq.g_00179
OG0001149	Prbl.g_00500	Praq.g_00180
OG0001150	Prbl.g_00499	Praq.g_00181
OG0001151	Prbl.g_00487	Praq.g_00192
OG0001152	Prbl.g_00486	Praq.g_00193
OG0001153	Prbl.g_00704	Praq.g_00326
OG0001154	Prbl.g_00705	Praq.g_00327
OG0001155	Prbl.g_00454	Praq.g_00339
OG0001156	Prbl.g_00451	Praq.g_00342
OG0001157	Prbl.g_01604	Praq.g_00343
OG0001158	Prbl.g_00450	Praq.g_00344
OG0001159	Prbl.g_00449	Praq.g_00345
OG0001160	Prbl.g_00420	Praq.g_00369
OG0001161	Prbl.g_01601	Praq.g_00382
OG0001162	Prbl.g_00048	Praq.g_00005
OG0001165	Prbl.g_00398	Praq.g_00498
OG0001166	Prbl.g_00371	Praq.g_00478
OG0001167	Prbl.g_00350	Praq.g_00461
OG0001168	Prbl.g_00348	Praq.g_00459
OG0001169	Prbl.g_00346	Praq.g_00457
OG0001170	Prbl.g_00344	Praq.g_00455
OG0001171	Prbl.g_00334	Praq.g_00446
OG0001173	Prbl.g_01062	Praq.g_00947
OG0001174	Prbl.g_01054	Praq.g_00939
OG0001175	Prbl.g_01053	Praq.g_00938
OG0001176	Prbl.g_00953	Praq.g_00931
OG0001177	Prbl.g_00951	Praq.g_00928
OG0001179	Prbl.g_00982	Praq.g_00895
OG0001180	Prbl.g_01134	Praq.g_00874
OG0001181	Prbl.g_01138	Praq.g_00870
OG0001182	Prbl.g_01147	Praq.g_00863
OG0001183	Prbl.g_01175	Praq.g_00728
OG0001184	Prbl.g_00848	Praq.g_00744
OG0001185	Prbl.g_01291	Praq.g_00758
OG0001186	Prbl.g_02026	Praq.g_00684
OG0001187	Prbl.g_02022	Praq.g_00688
OG0001188	Prbl.g_02018	Praq.g_00690
OG0001189	Prbl.g_01996	Praq.g_00707
OG0001190	Prbl.g_02239	Praq.g_00711
OG0001191	Prbl.g_02226	Praq.g_00721
OG0001192	Prbl.g_02219	Praq.g_00390
OG0001193	Prbl.g_02181	Praq.g_00400
OG0001194	Prbl.g_02175	Praq.g_00401
OG0001195	Prbl.g_02174	Praq.g_00402
OG0001196	Prbl.g_02138	Praq.g_00415
OG0001197	Prbl.g_02136	Praq.g_00416
OG0001198	Prbl.g_02124	Praq.g_00423
OG0001199	Prbl.g_00602	Praq.g_01929
OG0001200	Prbl.g_00600	Praq.g_01927
OG0001201	Prbl.g_00551	Praq.g_01895
OG0001202	Prbl.g_00095	Praq.g_01803
OG0001203	Prbl.g_00197	Praq.g_01764
OG0001204	Prbl.g_02667	Praq.g_01759
OG0001205	Prbl.g_00642	Praq.g_01112
OG0001206	Prbl.g_01363	Praq.g_00512
OG0001207	Prbl.g_00503	Praq.g_00528
OG0001208	Prbl.g_00513	Praq.g_00533
OG0001209	Prbl.g_00763	Praq.g_01067
OG0001210	Prbl.g_00751	Praq.g_01062
OG0001211	Prbl.g_01884	Praq.g_01052
OG0001212	Prbl.g_01765	Praq.g_01006
OG0001213	Prbl.g_01631	Praq.g_00973
OG0001214	Prbl.g_01641	Praq.g_00965
OG0001215	Prbl.g_01858	Praq.g_00819
OG0001216	Prbl.g_02564	Praq.g_00585
OG0001217	Prbl.g_01904	Praq.g_00622
OG0001218	Prbl.g_00716	Praq.g_00630
OG0001219	Prbl.g_02435	Praq.g_00658
OG0001220	Prbl.g_01567	Praq.g_01449
OG0001221	Prbl.g_02383	Praq.g_01501
OG0001222	Prbl.g_02210	Praq.g_01540
OG0001223	Prbl.g_02503	Praq.g_01566
OG0001224	Prbl.g_00931	Praq.g_01615
OG0001225	Prbl.g_00929	Praq.g_01617
OG0001226	Prbl.g_01704	Praq.g_01642
OG0001227	Prbl.g_00472	Praq.g_01661
OG0001228	Prbl.g_02585	Praq.g_01378
OG0001229	Prbl.g_00409	Praq.g_00173
OG0001230	Prbl.g_00252	Praq.g_00286
OG0001231	Prbl.g_01957	Praq.g_00003
OG0001232	Prbl.g_00366	Praq.g_00474
OG0001233	Prbl.g_00343	Praq.g_00454
OG0001234	Prbl.g_01050	Praq.g_00936
OG0001235	Prbl.g_00948	Praq.g_00926
OG0001236	Prbl.g_00852	Praq.g_00741
OG0001237	Prbl.g_00845	Praq.g_00745
OG0001238	Prbl.g_02225	Praq.g_00722
OG0001239	Prbl.g_00605	Praq.g_01932
OG0001240	Prbl.g_00568	Praq.g_01910
OG0001241	Prbl.g_00558	Praq.g_01902
OG0001242	Prbl.g_01322	Praq.g_01884
OG0001243	Prbl.g_00828	Praq.g_01878
OG0001245	Prbl.g_01693	Praq.g_01163
OG0001246	Prbl.g_00803	Praq.g_01098
OG0001247	Prbl.g_02295	Praq.g_00812
OG0001248	Prbl.g_01869	Praq.g_00814
OG0001249	Prbl.g_01195	Praq.g_00647
OG0001250	Prbl.g_01546	Praq.g_01438
OG0001252	Prbl.g_00936	Praq.g_01610
OG0001253	Prbl.g_01686	Praq.g_01662
OG0001254	Prbl.g_02203	Praq.g_01302
OG0001255	Prbl.g_00036	Praq.g_01317
OG0001259	Prbl.g_00345	Praq.g_00456
OG0001260	Prbl.g_00315	Praq.g_00440
OG0001261	Prbl.g_00991	Praq.g_00887
OG0001262	Prbl.g_01999	Praq.g_00705
OG0001263	Prbl.g_00826	Praq.g_01875
OG0001265	Prbl.g_01324	Praq.g_01885
OG0001266	Prbl.g_00099	Praq.g_01799
OG0001267	Prbl.g_01453	Praq.g_01723
OG0001268	Prbl.g_01207	Praq.g_01206
OG0001269	Prbl.g_01564	Praq.g_01185
OG0001270	Prbl.g_00654	Praq.g_01123
OG0001271	Prbl.g_01343	Praq.g_00523
OG0001272	Prbl.g_00517	Praq.g_00537
OG0001273	Prbl.g_01634	Praq.g_00971
OG0001274	Prbl.g_01263	Praq.g_00832
OG0001275	Prbl.g_02518	Praq.g_01575
OG0001276	Prbl.g_02535	Praq.g_01594
OG0001277	Prbl.g_02152	Praq.g_01651
OG0001278	Prbl.g_02592	Praq.g_01383
OG0001280	Prbl.g_01719	Praq.g_00132
OG0001281	Prbl.g_01728	Praq.g_00138
OG0001283	Prbl.g_02143	Praq.g_00197
OG0001285	Prbl.g_00362	Praq.g_00471
OG0001288	Prbl.g_02059	Praq.g_00773
OG0001290	Prbl.g_00559	Praq.g_01903
OG0001291	Prbl.g_00816	Praq.g_01868
OG0001292	Prbl.g_01512	Praq.g_01754
OG0001293	Prbl.g_01489	Praq.g_01742
OG0001294	Prbl.g_01393	Praq.g_01165
OG0001295	Prbl.g_00748	Praq.g_00517
OG0001297	Prbl.g_00793	Praq.g_01088
OG0001298	Prbl.g_01791	Praq.g_01026
OG0001300	Prbl.g_01873	Praq.g_00822
OG0001301	Prbl.g_00022	Praq.g_00825
OG0001302	Prbl.g_01930	Praq.g_00656
OG0001303	Prbl.g_02437	Praq.g_01579
OG0001307	Prbl.g_00723	Praq.g_00158
OG0001308	Prbl.g_00224	Praq.g_00304
OG0001310	Prbl.g_00377	Praq.g_00485
OG0001311	Prbl.g_02537	Praq.g_01596
OG0001312	Prbl.g_02448	Praq.g_01529
OG0001316	Prbl.g_00809	Praq.g_01863
OG0001319	Prbl.g_01463	Praq.g_01731
OG0001321	Prbl.g_00633	Praq.g_00500
OG0001322	Prbl.g_00632	Praq.g_00501
OG0001323	Prbl.g_00784	Praq.g_01083
OG0001324	Prbl.g_01874	Praq.g_00823
OG0001326	Prbl.g_02168	Praq.g_00846
OG0001328	Prbl.g_02390	Praq.g_01660
OG0001329	Prbl.g_01079	Praq.g_01294
OG0001330	Prbl.g_01712	Praq.g_00111
OG0001331	Prbl.g_00497	Praq.g_00183
OG0001332	Prbl.g_00466	Praq.g_00337
OG0001333	Prbl.g_00349	Praq.g_00460
OG0001334	Prbl.g_01179	Praq.g_00731
OG0001335	Prbl.g_01180	Praq.g_00732
OG0001336	Prbl.g_02142	Praq.g_00412
OG0001339	Prbl.g_00556	Praq.g_01900
OG0001340	Prbl.g_01190	Praq.g_01674
OG0001341	Prbl.g_02285	Praq.g_00620
OG0001344	Prbl.g_02089	Praq.g_01337
OG0001348	Prbl.g_01243	Praq.g_00023
OG0001351	Prbl.g_00624	Praq.g_00503
OG0001352	Prbl.g_00027	Praq.g_00809
OG0001355	Prbl.g_02379	Praq.g_00033, Praq.g_00044
OG0001356	Prbl.g_02208	Praq.g_00067
OG0001358	Prbl.g_01615	Praq.g_00982
OG0001360	Prbl.g_01104	Praq.g_01663
OG0001361	Prbl.g_00182	Praq.g_01349
OG0001362	Prbl.g_00220	Praq.g_00308
OG0001363	Prbl.g_00218	Praq.g_00310
OG0001365	Prbl.g_02234	Praq.g_00715
OG0001369	Prbl.g_00569	Praq.g_01911
OG0001370	Prbl.g_02288	Praq.g_00509
OG0001371	Prbl.g_01915	Praq.g_00808
OG0001372	Prbl.g_01943	Praq.g_00629
OG0001373	Prbl.g_02169	Praq.g_00847
OG0001374	Prbl.g_02161	Praq.g_00839
OG0001376	Prbl.g_02216	Praq.g_01628
OG0001377	Prbl.g_02217	Praq.g_01629
OG0001378	Prbl.g_00661	Praq.g_01272
OG0001380	Prbl.g_01572	Praq.g_00163
OG0001381	Prbl.g_02577	Praq.g_00169
OG0001382	Prbl.g_02571	Praq.g_00016
OG0001385	Prbl.g_02172	Praq.g_00850
OG0001386	Prbl.g_02171	Praq.g_00849
OG0001387	Prbl.g_02170	Praq.g_00848
OG0001388	Prbl.g_02167	Praq.g_00845
OG0001389	Prbl.g_02166	Praq.g_00844
OG0001390	Prbl.g_02165	Praq.g_00843
OG0001391	Prbl.g_02164	Praq.g_00842
OG0001392	Prbl.g_02163	Praq.g_00841
OG0001393	Prbl.g_02162	Praq.g_00840
OG0001395	Prbl.g_02548	Praq.g_01606
OG0001397	Prbl.g_00219	Praq.g_00309
OG0001399	Prbl.g_01164, Prbl.g_01151	Praq.g_00934
OG0001400	Prbl.g_00307	Praq.g_00265
OG0001403	Prbl.g_01976	Praq.g_01233
OG0001405	Prbl.g_01182	Praq.g_01676
OG0001406	Prbl.g_02215	Praq.g_01627
OG0001409	Prbl.g_02100	Praq.g_01340
OG0001410	Prbl.g_00724	Praq.g_00159
OG0001414	Prbl.g_01918	Praq.g_01773
OG0001415	Prbl.g_01770	Praq.g_01771
OG0001416	Prbl.g_01725	Praq.g_00508
OG0001418	Prbl.g_01046	Praq.g_00813
OG0001422	Prbl.g_01370	Praq.g_00021
OG0001423	Prbl.g_02629, Prbl.g_00738	Praq.g_00859
OG0001425	Prbl.g_02222	Praq.g_00389
OG0001431	Prbl.g_02617	Praq.g_00109
OG0001434	Prbl.g_02362	Praq.g_01509
OG0001435	Prbl.g_02411	Praq.g_01486
OG0001437	Prbl.g_01769	Praq.g_01772
OG0001438	Prbl.g_01438	Praq.g_01709
OG0001441	Prbl.g_00782	Praq.g_01081
OG0001442	Prbl.g_02358	Praq.g_00613
OG0001446	Prbl.g_01075	Praq.g_01924
OG0001450	Prbl.g_01847	Praq.g_00816
OG0001451	Prbl.g_02546	Praq.g_01459
OG0001455	Prbl.g_00138	Praq.g_01289
OG0001462	Prbl.g_01983	Praq.g_01238
OG0001463	Prbl.g_01445	Praq.g_01716
OG0001464	Prbl.g_01191	Praq.g_01673
OG0001470	Prbl.g_02028	Praq.g_00199
OG0001472	Prbl.g_01833	Praq.g_00387
OG0001475	Prbl.g_02030	Praq.g_00201
OG0001479	Prbl.g_01205	Praq.g_01208
OG0001481	Prbl.g_00627	Praq.g_01170
OG0001485	Prbl.g_00462	Praq.g_00052
OG0001491	Prbl.g_01099	Praq.g_00654
OG0001500	Prbl.g_01919	Praq.g_01740
OG0001501	Prbl.g_00120	Praq.g_00834
OG0001503	Prbl.g_01931	Praq.g_01307
OG0001506	Prbl.g_01086	Praq.g_00335
OG0001508	Prbl.g_02027	Praq.g_00198
OG0001528	Prbl.g_02024	Praq.g_00200
OG0001550	Prbl.g_01694	Praq.g_01292
OG0001553	Prbl.g_00245	Praq.g_00291
OG0001555	Prbl.g_01949	Praq.g_00012
OG0001565	Prbl.g_02291	Praq.g_01130
OG0001569	Prbl.g_01813	Praq.g_01668
OG0001572	Prbl.g_01025	Praq.g_00078
OG0001588	Prbl.g_00865	Praq.g_00270
OG0001605	Prbl.g_01084	Praq.g_01587
OG0001627	Prbl.g_00458	Praq.g_00628
OG0001670	Prbl.g_00003	Praq.g_00055, Praq.g_01406, Praq.g_00047, Praq.g_00037
OG0001684	Prbl.g_01777	Praq.g_01014
OG0001696	Prbl.g_01846	Praq.g_01460
OG0001698	Prbl.g_00031	Praq.g_01635
OG0001712	Prbl.g_02283	Praq.g_01133
OG0001726	Prbl.g_02425	Praq.g_01136
OG0001746	Prbl.g_00681	Praq.g_00074
OG0001992	Prbl.g_01162	Praq.g_00636
OG0002110	Prbl.g_02394	Praq.g_00852, Praq.g_00855
OG0002111	Prbl.g_02632	Praq.g_01011
OG0002364	Prbl.g_02438	Praq.g_00660
OG0002424	Prbl.g_00085	Praq.g_00027
OG0002628	Prbl.g_00837	Praq.g_00837
