Orthogroup	Prbl	Syab
OG0001112	Prbl.g_02491	Syab.g_01362
OG0001113	Prbl.g_02492	Syab.g_01593
OG0001114	Prbl.g_02493	Syab.g_01361
OG0001115	Prbl.g_02495	Syab.g_01357
OG0001116	Prbl.g_02496	Syab.g_01355
OG0001117	Prbl.g_02497	Syab.g_01354
OG0001118	Prbl.g_02498	Syab.g_01353
OG0001119	Prbl.g_02499	Syab.g_01351
OG0001120	Prbl.g_02501	Syab.g_01347
OG0001122	Prbl.g_02529	Syab.g_01320
OG0001123	Prbl.g_02536	Syab.g_01312
OG0001124	Prbl.g_02538	Syab.g_01310
OG0001125	Prbl.g_02540	Syab.g_01308
OG0001126	Prbl.g_00939	Syab.g_01231
OG0001127	Prbl.g_00938	Syab.g_01230
OG0001128	Prbl.g_00935	Syab.g_01227
OG0001129	Prbl.g_00934	Syab.g_01225
OG0001130	Prbl.g_00933	Syab.g_01224
OG0001131	Prbl.g_02575	Syab.g_01609
OG0001132	Prbl.g_01603	Syab.g_01790
OG0001133	Prbl.g_01621	Syab.g_01895
OG0001134	Prbl.g_02204	Syab.g_01748
OG0001135	Prbl.g_02202	Syab.g_01747
OG0001136	Prbl.g_02082	Syab.g_00966
OG0001137	Prbl.g_02102	Syab.g_00990
OG0001138	Prbl.g_01118	Syab.g_01023
OG0001139	Prbl.g_01116	Syab.g_01025
OG0001140	Prbl.g_01115	Syab.g_01026
OG0001141	Prbl.g_01114	Syab.g_01027
OG0001142	Prbl.g_01113	Syab.g_01028
OG0001143	Prbl.g_01376	Syab.g_01037
OG0001144	Prbl.g_02580	Syab.g_01052
OG0001145	Prbl.g_01711	Syab.g_00928
OG0001146	Prbl.g_01727	Syab.g_00907
OG0001147	Prbl.g_01333	Syab.g_00716
OG0001148	Prbl.g_00501	Syab.g_02085
OG0001149	Prbl.g_00500	Syab.g_02084
OG0001150	Prbl.g_00499	Syab.g_02083
OG0001151	Prbl.g_00487	Syab.g_02070
OG0001152	Prbl.g_00486	Syab.g_02069
OG0001153	Prbl.g_00704	Syab.g_00731
OG0001154	Prbl.g_00705	Syab.g_00730
OG0001155	Prbl.g_00454	Syab.g_02171
OG0001156	Prbl.g_00451	Syab.g_02174
OG0001157	Prbl.g_01604	Syab.g_02175
OG0001158	Prbl.g_00450	Syab.g_02176
OG0001159	Prbl.g_00449	Syab.g_02177
OG0001160	Prbl.g_00420	Syab.g_02231
OG0001161	Prbl.g_01601	Syab.g_02797
OG0001162	Prbl.g_00048	Syab.g_00893
OG0001163	Prbl.g_00406	Syab.g_02241
OG0001164	Prbl.g_00401	Syab.g_02247
OG0001165	Prbl.g_00398	Syab.g_02252
OG0001166	Prbl.g_00371	Syab.g_02296
OG0001167	Prbl.g_00350	Syab.g_02322
OG0001168	Prbl.g_00348	Syab.g_02324
OG0001169	Prbl.g_00346	Syab.g_02326
OG0001170	Prbl.g_00344	Syab.g_02328
OG0001171	Prbl.g_00334	Syab.g_02339
OG0001173	Prbl.g_01062	Syab.g_00372
OG0001174	Prbl.g_01054	Syab.g_00380
OG0001175	Prbl.g_01053	Syab.g_00381
OG0001176	Prbl.g_00953	Syab.g_00398
OG0001177	Prbl.g_00951	Syab.g_00396
OG0001179	Prbl.g_00982	Syab.g_00427
OG0001180	Prbl.g_01134	Syab.g_00453
OG0001181	Prbl.g_01138	Syab.g_00457
OG0001182	Prbl.g_01147	Syab.g_00467
OG0001183	Prbl.g_01175	Syab.g_00474
OG0001184	Prbl.g_00848	Syab.g_00196
OG0001185	Prbl.g_01291	Syab.g_00119
OG0001186	Prbl.g_02026	Syab.g_00085
OG0001187	Prbl.g_02022	Syab.g_00081
OG0001188	Prbl.g_02018	Syab.g_00079
OG0001189	Prbl.g_01996	Syab.g_00058
OG0001190	Prbl.g_02239	Syab.g_02755
OG0001191	Prbl.g_02226	Syab.g_02771
OG0001192	Prbl.g_02219	Syab.g_02778
OG0001193	Prbl.g_02181	Syab.g_02827
OG0001194	Prbl.g_02175	Syab.g_02833
OG0001195	Prbl.g_02174	Syab.g_02834
OG0001196	Prbl.g_02138	Syab.g_02896
OG0001197	Prbl.g_02136	Syab.g_02898
OG0001198	Prbl.g_02124	Syab.g_02911
OG0001199	Prbl.g_00602	Syab.g_02440
OG0001200	Prbl.g_00600	Syab.g_02442
OG0001201	Prbl.g_00551	Syab.g_02501
OG0001202	Prbl.g_00095	Syab.g_02635
OG0001203	Prbl.g_00197	Syab.g_02369
OG0001204	Prbl.g_02667	Syab.g_00353
OG0001205	Prbl.g_00642	Syab.g_00593
OG0001206	Prbl.g_01363	Syab.g_00641
OG0001207	Prbl.g_00503	Syab.g_02088
OG0001208	Prbl.g_00513	Syab.g_02098
OG0001209	Prbl.g_00763	Syab.g_02038
OG0001210	Prbl.g_00751	Syab.g_02030
OG0001211	Prbl.g_01884	Syab.g_02013
OG0001212	Prbl.g_01765	Syab.g_01955
OG0001213	Prbl.g_01631	Syab.g_01886
OG0001214	Prbl.g_01641	Syab.g_01872
OG0001215	Prbl.g_01858	Syab.g_01171
OG0001216	Prbl.g_02564	Syab.g_01269
OG0001217	Prbl.g_01904	Syab.g_01464
OG0001218	Prbl.g_00716	Syab.g_00723
OG0001220	Prbl.g_01567	Syab.g_01737
OG0001221	Prbl.g_02383	Syab.g_01607
OG0001222	Prbl.g_02210	Syab.g_01396
OG0001223	Prbl.g_02503	Syab.g_01345
OG0001224	Prbl.g_00931	Syab.g_01214
OG0001225	Prbl.g_00929	Syab.g_01212
OG0001226	Prbl.g_01704	Syab.g_02450
OG0001227	Prbl.g_00472	Syab.g_00891
OG0001228	Prbl.g_02585	Syab.g_01697
OG0001229	Prbl.g_00409	Syab.g_01184
OG0001230	Prbl.g_00252	Syab.g_00791
OG0001231	Prbl.g_01957	Syab.g_00017
OG0001232	Prbl.g_00366	Syab.g_02306
OG0001233	Prbl.g_00343	Syab.g_02329
OG0001234	Prbl.g_01050	Syab.g_00385
OG0001235	Prbl.g_00948	Syab.g_00391
OG0001236	Prbl.g_00852	Syab.g_00200
OG0001237	Prbl.g_00845	Syab.g_00192
OG0001238	Prbl.g_02225	Syab.g_02773
OG0001239	Prbl.g_00605	Syab.g_02437
OG0001240	Prbl.g_00568	Syab.g_02484
OG0001241	Prbl.g_00558	Syab.g_02494
OG0001242	Prbl.g_01322	Syab.g_02525
OG0001243	Prbl.g_00828	Syab.g_02533
OG0001245	Prbl.g_01693	Syab.g_01762
OG0001246	Prbl.g_00803	Syab.g_02126
OG0001247	Prbl.g_02295	Syab.g_02825
OG0001248	Prbl.g_01869	Syab.g_01163
OG0001249	Prbl.g_01195	Syab.g_00514
OG0001250	Prbl.g_01546	Syab.g_01714
OG0001252	Prbl.g_00936	Syab.g_01228
OG0001253	Prbl.g_01686	Syab.g_01761
OG0001254	Prbl.g_02203	Syab.g_01749
OG0001255	Prbl.g_00036	Syab.g_01846
OG0001258	Prbl.g_00400	Syab.g_02250
OG0001259	Prbl.g_00345	Syab.g_02327
OG0001260	Prbl.g_00315	Syab.g_02350
OG0001261	Prbl.g_00991	Syab.g_00436
OG0001262	Prbl.g_01999	Syab.g_00060
OG0001263	Prbl.g_00826	Syab.g_02536
OG0001265	Prbl.g_01324	Syab.g_02523
OG0001266	Prbl.g_00099	Syab.g_02639
OG0001267	Prbl.g_01453	Syab.g_00295
OG0001268	Prbl.g_01207	Syab.g_00529
OG0001269	Prbl.g_01564	Syab.g_01809
OG0001270	Prbl.g_00654	Syab.g_00579
OG0001271	Prbl.g_01343	Syab.g_00694
OG0001272	Prbl.g_00517	Syab.g_02102
OG0001273	Prbl.g_01634	Syab.g_01878
OG0001274	Prbl.g_01263	Syab.g_02706
OG0001275	Prbl.g_02518	Syab.g_01330
OG0001276	Prbl.g_02535	Syab.g_01313
OG0001277	Prbl.g_02152	Syab.g_02163
OG0001278	Prbl.g_02592	Syab.g_01152
OG0001279	Prbl.g_00156	Syab.g_01807
OG0001280	Prbl.g_01719	Syab.g_00918
OG0001281	Prbl.g_01728	Syab.g_00906
OG0001283	Prbl.g_02143	Syab.g_02885
OG0001285	Prbl.g_00362	Syab.g_02309
OG0001286	Prbl.g_01132	Syab.g_00451
OG0001288	Prbl.g_02059	Syab.g_00094
OG0001290	Prbl.g_00559	Syab.g_02493
OG0001291	Prbl.g_00816	Syab.g_02546
OG0001292	Prbl.g_01512	Syab.g_00348
OG0001293	Prbl.g_01489	Syab.g_00322
OG0001294	Prbl.g_01393	Syab.g_01564
OG0001295	Prbl.g_00748	Syab.g_01215
OG0001297	Prbl.g_00793	Syab.g_02136
OG0001298	Prbl.g_01791	Syab.g_01980
OG0001300	Prbl.g_01873	Syab.g_01180
OG0001301	Prbl.g_00022	Syab.g_01197
OG0001302	Prbl.g_01930	Syab.g_01844
OG0001303	Prbl.g_02437	Syab.g_01424
OG0001307	Prbl.g_00723	Syab.g_01552
OG0001308	Prbl.g_00224	Syab.g_00759
OG0001309	Prbl.g_00787	Syab.g_02142
OG0001310	Prbl.g_00377	Syab.g_02288
OG0001311	Prbl.g_02537	Syab.g_01311
OG0001312	Prbl.g_02448	Syab.g_01414
OG0001313	Prbl.g_01354	Syab.g_00652, Syab.g_00660
OG0001313	Prbl.g_01355	Syab.g_00651
OG0001316	Prbl.g_00809	Syab.g_02552
OG0001319	Prbl.g_01463	Syab.g_00306
OG0001321	Prbl.g_00633	Syab.g_00616
OG0001322	Prbl.g_00632	Syab.g_00617
OG0001323	Prbl.g_00784	Syab.g_02145
OG0001324	Prbl.g_01874	Syab.g_01181
OG0001326	Prbl.g_02168	Syab.g_02841
OG0001328	Prbl.g_02390	Syab.g_01616
OG0001329	Prbl.g_01079	Syab.g_00361
OG0001330	Prbl.g_01712	Syab.g_00925
OG0001331	Prbl.g_00497	Syab.g_02081
OG0001332	Prbl.g_00466	Syab.g_02165
OG0001333	Prbl.g_00349	Syab.g_02323
OG0001334	Prbl.g_01179	Syab.g_00483
OG0001335	Prbl.g_01180	Syab.g_00484
OG0001336	Prbl.g_02142	Syab.g_02886
OG0001337	Prbl.g_01189	Syab.g_00480, Syab.g_00502
OG0001339	Prbl.g_00556	Syab.g_02496
OG0001340	Prbl.g_01190	Syab.g_00503
OG0001341	Prbl.g_02285	Syab.g_01779
OG0001344	Prbl.g_02089	Syab.g_00974
OG0001347	Prbl.g_02051	Syab.g_02830
OG0001348	Prbl.g_01243	Syab.g_01258
OG0001351	Prbl.g_00624	Syab.g_00625
OG0001353	Prbl.g_01537	Syab.g_01702
OG0001354	Prbl.g_02494	Syab.g_01358
OG0001357	Prbl.g_00628	Syab.g_00620
OG0001358	Prbl.g_01615	Syab.g_01900
OG0001360	Prbl.g_01104	Syab.g_01010
OG0001361	Prbl.g_00182	Syab.g_00154, Syab.g_01005
OG0001362	Prbl.g_00220	Syab.g_00754
OG0001363	Prbl.g_00218	Syab.g_00752
OG0001365	Prbl.g_02234	Syab.g_02760
OG0001369	Prbl.g_00569	Syab.g_02483
OG0001370	Prbl.g_02288	Syab.g_01831
OG0001373	Prbl.g_02169	Syab.g_02840
OG0001374	Prbl.g_02161	Syab.g_02848
OG0001376	Prbl.g_02216	Syab.g_02782
OG0001377	Prbl.g_02217	Syab.g_02781
OG0001378	Prbl.g_00661	Syab.g_00578
OG0001379	Prbl.g_01714	Syab.g_00923
OG0001381	Prbl.g_02577	Syab.g_01937
OG0001382	Prbl.g_02571	Syab.g_00393
OG0001383	Prbl.g_00191	Syab.g_02364
OG0001383	Prbl.g_00190	Syab.g_02363
OG0001385	Prbl.g_02172	Syab.g_02837
OG0001386	Prbl.g_02171	Syab.g_02838
OG0001387	Prbl.g_02170	Syab.g_02839
OG0001388	Prbl.g_02167	Syab.g_02842
OG0001389	Prbl.g_02166	Syab.g_02843
OG0001390	Prbl.g_02165	Syab.g_02844
OG0001391	Prbl.g_02164	Syab.g_02845
OG0001392	Prbl.g_02163	Syab.g_02846
OG0001393	Prbl.g_02162	Syab.g_02847
OG0001394	Prbl.g_02366	Syab.g_01599
OG0001396	Prbl.g_02050	Syab.g_02831
OG0001397	Prbl.g_00219	Syab.g_00753
OG0001398	Prbl.g_01692	Syab.g_02457
OG0001400	Prbl.g_00307	Syab.g_02557
OG0001401	Prbl.g_01541	Syab.g_01708
OG0001402	Prbl.g_01620	Syab.g_01896
OG0001405	Prbl.g_01182	Syab.g_00486
OG0001406	Prbl.g_02215	Syab.g_02783
OG0001409	Prbl.g_02100	Syab.g_00988
OG0001410	Prbl.g_00724	Syab.g_01550
OG0001412	Prbl.g_01003	Syab.g_02829
OG0001414	Prbl.g_01918	Syab.g_01938
OG0001415	Prbl.g_01770	Syab.g_02471
OG0001416	Prbl.g_01725	Syab.g_00909
OG0001425	Prbl.g_02222	Syab.g_02777
OG0001426	Prbl.g_00480	Syab.g_01135, Syab.g_00836, Syab.g_01126
OG0001434	Prbl.g_02362	Syab.g_01594
OG0001435	Prbl.g_02411	Syab.g_01637
OG0001436	Prbl.g_00873	Syab.g_00217
OG0001436	Prbl.g_00872	Syab.g_00216
OG0001438	Prbl.g_01438	Syab.g_00280
OG0001442	Prbl.g_02358	Syab.g_01583
OG0001443	Prbl.g_00408	Syab.g_02794
OG0001444	Prbl.g_01234	Syab.g_00101
OG0001444	Prbl.g_00574	Syab.g_02479
OG0001449	Prbl.g_01940	Syab.g_00357
OG0001450	Prbl.g_01847	Syab.g_01081
OG0001461	Prbl.g_00620	Syab.g_01754
OG0001462	Prbl.g_01983	Syab.g_00042
OG0001463	Prbl.g_01445	Syab.g_01104
OG0001472	Prbl.g_01833	Syab.g_01800
OG0001476	Prbl.g_02095	Syab.g_00984
OG0001477	Prbl.g_00017	Syab.g_01191
OG0001478	Prbl.g_00061	Syab.g_00706
OG0001478	Prbl.g_01349	Syab.g_00260, Syab.g_00661
OG0001479	Prbl.g_01205	Syab.g_00527
OG0001481	Prbl.g_00627	Syab.g_00621
OG0001484	Prbl.g_02573	Syab.g_02849
OG0001488	Prbl.g_02106	Syab.g_00994
OG0001489	Prbl.g_01143	Syab.g_00462
OG0001496	Prbl.g_00013	Syab.g_01188
OG0001497	Prbl.g_00016	Syab.g_01190
OG0001498	Prbl.g_02675	Syab.g_00552
OG0001510	Prbl.g_02635	Syab.g_00103
OG0001511	Prbl.g_00544	Syab.g_02509
OG0001512	Prbl.g_00195	Syab.g_02368
OG0001513	Prbl.g_01706	Syab.g_00470
OG0001514	Prbl.g_00012	Syab.g_01187
OG0001515	Prbl.g_01865	Syab.g_01176
OG0001516	Prbl.g_01402	Syab.g_01554
OG0001517	Prbl.g_01202	Syab.g_00524
OG0001518	Prbl.g_02223	Syab.g_02775
OG0001519	Prbl.g_02212	Syab.g_02796
OG0001525	Prbl.g_01807	Syab.g_01823
OG0001527	Prbl.g_01898	Syab.g_01998
OG0001529	Prbl.g_01989	Syab.g_00051
OG0001530	Prbl.g_00546	Syab.g_02507
OG0001531	Prbl.g_00194	Syab.g_02367
OG0001532	Prbl.g_01117	Syab.g_01024
OG0001533	Prbl.g_00662	Syab.g_00576
OG0001533	Prbl.g_01699	Syab.g_00636
OG0001534	Prbl.g_02545	Syab.g_01297
OG0001535	Prbl.g_02533	Syab.g_01316
OG0001536	Prbl.g_02474	Syab.g_01388
OG0001537	Prbl.g_02374	Syab.g_01606
OG0001538	Prbl.g_02330	Syab.g_01278
OG0001539	Prbl.g_01587	Syab.g_01641
OG0001540	Prbl.g_00824	Syab.g_02538
OG0001541	Prbl.g_00267	Syab.g_02603
OG0001542	Prbl.g_00073	Syab.g_02614
OG0001543	Prbl.g_01241	Syab.g_02686
OG0001544	Prbl.g_02213	Syab.g_02795
OG0001545	Prbl.g_02153	Syab.g_02874
OG0001555	Prbl.g_01949	Syab.g_02418
OG0001558	Prbl.g_01960	Syab.g_00021
OG0001559	Prbl.g_00547	Syab.g_02506
OG0001560	Prbl.g_00560	Syab.g_02492
OG0001561	Prbl.g_02539	Syab.g_01309
OG0001562	Prbl.g_02525	Syab.g_01324
OG0001565	Prbl.g_02291	Syab.g_01837
OG0001572	Prbl.g_01025	Syab.g_02215
OG0001574	Prbl.g_01896	Syab.g_02000
OG0001575	Prbl.g_01901	Syab.g_01995
OG0001576	Prbl.g_01737	Syab.g_00896
OG0001577	Prbl.g_02080	Syab.g_00964
OG0001579	Prbl.g_01186	Syab.g_00489, Syab.g_00494
OG0001580	Prbl.g_02250	Syab.g_02740
OG0001589	Prbl.g_00341	Syab.g_02331
OG0001590	Prbl.g_01565	Syab.g_01753
OG0001591	Prbl.g_01591	Syab.g_01566
OG0001592	Prbl.g_02249	Syab.g_02741
OG0001614	Prbl.g_01293	Syab.g_00121
OG0001615	Prbl.g_02646	Syab.g_01727
OG0001616	Prbl.g_01380	Syab.g_01013
OG0001617	Prbl.g_00728	Syab.g_01183
OG0001618	Prbl.g_02557	Syab.g_01665
OG0001619	Prbl.g_02464	Syab.g_01399
OG0001620	Prbl.g_01215	Syab.g_00535
OG0001621	Prbl.g_01500	Syab.g_00337
OG0001622	Prbl.g_02144	Syab.g_02884
OG0001627	Prbl.g_00458	Syab.g_02167
OG0001634	Prbl.g_01396	Syab.g_01560
OG0001635	Prbl.g_01814	Syab.g_00090
OG0001636	Prbl.g_01982	Syab.g_00041
OG0001637	Prbl.g_00325	Syab.g_02344
OG0001638	Prbl.g_00379	Syab.g_02270
OG0001639	Prbl.g_00455	Syab.g_02170
OG0001640	Prbl.g_00940	Syab.g_01233
OG0001641	Prbl.g_02507	Syab.g_01341
OG0001642	Prbl.g_01563	Syab.g_02027
OG0001643	Prbl.g_01644	Syab.g_01869
OG0001652	Prbl.g_01958	Syab.g_00019
OG0001653	Prbl.g_00571	Syab.g_02482
OG0001654	Prbl.g_00457	Syab.g_02168
OG0001655	Prbl.g_00136, Prbl.g_00680	Syab.g_02056, Syab.g_02672
OG0001656	Prbl.g_01185	Syab.g_00493
OG0001657	Prbl.g_00292	Syab.g_02575
OG0001658	Prbl.g_02240	Syab.g_02754
OG0001671	Prbl.g_01248	Syab.g_02691
OG0001672	Prbl.g_00594	Syab.g_02448
OG0001673	Prbl.g_01921	Syab.g_02375
OG0001674	Prbl.g_00321	Syab.g_01525
OG0001675	Prbl.g_02522, Prbl.g_02524	Syab.g_01326
OG0001676	Prbl.g_01188	Syab.g_00492
OG0001677	Prbl.g_01176	Syab.g_00475
OG0001692	Prbl.g_00247	Syab.g_00782
OG0001693	Prbl.g_00682	Syab.g_01209
OG0001694	Prbl.g_01451	Syab.g_00293
OG0001695	Prbl.g_02158	Syab.g_02869
OG0001702	Prbl.g_00581	Syab.g_02470
OG0001703	Prbl.g_00504	Syab.g_02089
OG0001712	Prbl.g_02283	Syab.g_01764
OG0001715	Prbl.g_01675	Syab.g_01788
OG0001716	Prbl.g_01559	Syab.g_01734
OG0001726	Prbl.g_02425	Syab.g_01087
OG0001729	Prbl.g_00189	Syab.g_02362
OG0001730	Prbl.g_02624	Syab.g_02358
OG0001731	Prbl.g_00442	Syab.g_02188
OG0001732	Prbl.g_01373	Syab.g_01045
OG0001734	Prbl.g_01561	Syab.g_01735
OG0001735	Prbl.g_01410	Syab.g_01535
OG0001737	Prbl.g_01433	Syab.g_00274
OG0001738	Prbl.g_00899	Syab.g_00233
OG0001740	Prbl.g_02155	Syab.g_02871
OG0001747	Prbl.g_00309	Syab.g_02559
OG0001748	Prbl.g_01250	Syab.g_02693
OG0001750	Prbl.g_00573	Syab.g_02480
OG0001751	Prbl.g_01920	Syab.g_02376
OG0001752	Prbl.g_02621	Syab.g_02354
OG0001753	Prbl.g_00319	Syab.g_02347
OG0001754	Prbl.g_00322	Syab.g_02346
OG0001755	Prbl.g_00788	Syab.g_02141
OG0001759	Prbl.g_01518	Syab.g_00572, Syab.g_01121
OG0001761	Prbl.g_01826	Syab.g_01920
OG0001762	Prbl.g_02515	Syab.g_01333
OG0001763	Prbl.g_02502	Syab.g_01346
OG0001764	Prbl.g_02428	Syab.g_01436
OG0001765	Prbl.g_01598	Syab.g_02799, Syab.g_01263
OG0001766	Prbl.g_01423	Syab.g_00263
OG0001767	Prbl.g_00874	Syab.g_00218
OG0001768	Prbl.g_00080	Syab.g_02620
OG0001783	Prbl.g_01288	Syab.g_00116
OG0001784	Prbl.g_00578	Syab.g_02474, Syab.g_02476
OG0001785	Prbl.g_00324, Prbl.g_00323	Syab.g_02345
OG0001786	Prbl.g_00426	Syab.g_02213
OG0001787	Prbl.g_00767	Syab.g_02042
OG0001788	Prbl.g_00764	Syab.g_02039
OG0001789	Prbl.g_01721	Syab.g_00916
OG0001790	Prbl.g_02073	Syab.g_00948
OG0001791	Prbl.g_02097	Syab.g_00986
OG0001792	Prbl.g_02581	Syab.g_01053
OG0001794	Prbl.g_02604	Syab.g_01301, Syab.g_01300
OG0001796	Prbl.g_02527	Syab.g_01322
OG0001797	Prbl.g_02457	Syab.g_01407
OG0001798	Prbl.g_01622	Syab.g_01894
OG0001799	Prbl.g_01661	Syab.g_01854
OG0001800	Prbl.g_00159	Syab.g_00819
OG0001801	Prbl.g_00256	Syab.g_00804
OG0001803	Prbl.g_00646	Syab.g_00589
OG0001804	Prbl.g_02676	Syab.g_00553
OG0001805	Prbl.g_01507	Syab.g_00342
OG0001806	Prbl.g_01462	Syab.g_00305
OG0001807	Prbl.g_00871	Syab.g_00215
OG0001808	Prbl.g_00860	Syab.g_00209
OG0001809	Prbl.g_00813	Syab.g_02549
OG0001811	Prbl.g_00070	Syab.g_02612
OG0001812	Prbl.g_02248	Syab.g_02742
OG0001813	Prbl.g_02193	Syab.g_02810
OG0001814	Prbl.g_02135	Syab.g_02899
OG0001815	Prbl.g_02126	Syab.g_02909
OG0001835	Prbl.g_00020	Syab.g_01059
OG0001837	Prbl.g_01249	Syab.g_02692
OG0001838	Prbl.g_02113	Syab.g_00008
OG0001839	Prbl.g_01978	Syab.g_00037
OG0001840	Prbl.g_01995	Syab.g_00057
OG0001841	Prbl.g_02003	Syab.g_00064
OG0001843	Prbl.g_01294	Syab.g_00122
OG0001844	Prbl.g_01295	Syab.g_00123
OG0001845	Prbl.g_01301	Syab.g_00124
OG0001846	Prbl.g_01321	Syab.g_02526
OG0001847	Prbl.g_01323	Syab.g_02524
OG0001848	Prbl.g_01327	Syab.g_02520
OG0001849	Prbl.g_00586	Syab.g_02464
OG0001850	Prbl.g_00593	Syab.g_02451
OG0001851	Prbl.g_00598	Syab.g_02444
OG0001852	Prbl.g_00599	Syab.g_02443
OG0001853	Prbl.g_00606	Syab.g_02436
OG0001854	Prbl.g_01924	Syab.g_02371
OG0001856	Prbl.g_00421	Syab.g_02228
OG0001857	Prbl.g_00424	Syab.g_02225
OG0001858	Prbl.g_00445	Syab.g_02183
OG0001859	Prbl.g_00493	Syab.g_02077
OG0001860	Prbl.g_00505	Syab.g_02091
OG0001861	Prbl.g_00518	Syab.g_02103
OG0001862	Prbl.g_00530	Syab.g_02115
OG0001863	Prbl.g_00535	Syab.g_02121
OG0001864	Prbl.g_00753	Syab.g_02032
OG0001865	Prbl.g_01778	Syab.g_01801, Syab.g_01966
OG0001866	Prbl.g_01753	Syab.g_01933
OG0001867	Prbl.g_01743	Syab.g_01922
OG0001868	Prbl.g_01724	Syab.g_00910
OG0001869	Prbl.g_02079	Syab.g_00963
OG0001870	Prbl.g_02087	Syab.g_00972
OG0001871	Prbl.g_02092	Syab.g_00977
OG0001872	Prbl.g_02588	Syab.g_01058
OG0001873	Prbl.g_01381	Syab.g_01014
OG0001874	Prbl.g_01105	Syab.g_01011
OG0001877	Prbl.g_01866	Syab.g_01177
OG0001878	Prbl.g_02519	Syab.g_01329
OG0001879	Prbl.g_02511	Syab.g_01336
OG0001880	Prbl.g_02481	Syab.g_01379
OG0001881	Prbl.g_02480	Syab.g_01380
OG0001882	Prbl.g_02460	Syab.g_01404
OG0001883	Prbl.g_02455	Syab.g_01408
OG0001884	Prbl.g_02446	Syab.g_01805
OG0001885	Prbl.g_02433	Syab.g_01431
OG0001886	Prbl.g_02429	Syab.g_01435
OG0001887	Prbl.g_02391	Syab.g_01617
OG0001888	Prbl.g_02349	Syab.g_01592
OG0001889	Prbl.g_02321	Syab.g_01288
OG0001890	Prbl.g_01553	Syab.g_01721
OG0001891	Prbl.g_01557	Syab.g_01725
OG0001892	Prbl.g_01570	Syab.g_01838
OG0001893	Prbl.g_01623	Syab.g_01893
OG0001894	Prbl.g_01638	Syab.g_01874
OG0001895	Prbl.g_00162	Syab.g_00813
OG0001896	Prbl.g_00664	Syab.g_00574
OG0001897	Prbl.g_01209	Syab.g_00532
OG0001898	Prbl.g_01193	Syab.g_00513
OG0001899	Prbl.g_00989	Syab.g_00434
OG0001900	Prbl.g_01488	Syab.g_00320
OG0001901	Prbl.g_01487	Syab.g_00319
OG0001902	Prbl.g_01446	Syab.g_00288
OG0001903	Prbl.g_01437	Syab.g_00279
OG0001904	Prbl.g_00868	Syab.g_00213
OG0001905	Prbl.g_00858	Syab.g_00206
OG0001906	Prbl.g_00823	Syab.g_02539
OG0001908	Prbl.g_00266	Syab.g_02605
OG0001909	Prbl.g_00078	Syab.g_02618
OG0001910	Prbl.g_01254	Syab.g_02697
OG0001912	Prbl.g_02229	Syab.g_02765
OG0001913	Prbl.g_02227	Syab.g_02769
OG0001914	Prbl.g_02199	Syab.g_01751
OG0001929	Prbl.g_02010	Syab.g_00071
OG0001932	Prbl.g_01292	Syab.g_00120
OG0001933	Prbl.g_00549	Syab.g_02503
OG0001934	Prbl.g_00564	Syab.g_02488
OG0001935	Prbl.g_00601	Syab.g_02441
OG0001936	Prbl.g_01944	Syab.g_01467
OG0001937	Prbl.g_00434	Syab.g_02196
OG0001938	Prbl.g_00507	Syab.g_02093
OG0001939	Prbl.g_02648	Syab.g_01845
OG0001940	Prbl.g_01792	Syab.g_01981
OG0001941	Prbl.g_01729	Syab.g_00905
OG0001943	Prbl.g_02098	Syab.g_00987
OG0001944	Prbl.g_01070	Syab.g_01442
OG0001946	Prbl.g_01871	Syab.g_01178
OG0001947	Prbl.g_00942	Syab.g_01235
OG0001948	Prbl.g_02504	Syab.g_01344
OG0001949	Prbl.g_02490	Syab.g_01363
OG0001950	Prbl.g_02488	Syab.g_01365
OG0001951	Prbl.g_02479	Syab.g_01381
OG0001952	Prbl.g_02459	Syab.g_01405
OG0001953	Prbl.g_02458	Syab.g_01406
OG0001957	Prbl.g_01628	Syab.g_01888
OG0001958	Prbl.g_01407	Syab.g_01537
OG0001960	Prbl.g_00721	Syab.g_00717
OG0001961	Prbl.g_01345	Syab.g_00692
OG0001964	Prbl.g_01052	Syab.g_00383
OG0001965	Prbl.g_01501	Syab.g_02045
OG0001966	Prbl.g_01493	Syab.g_00326
OG0001967	Prbl.g_01491	Syab.g_00324
OG0001968	Prbl.g_01490	Syab.g_00323
OG0001969	Prbl.g_01418	Syab.g_00251
OG0001970	Prbl.g_00821	Syab.g_02541
OG0001971	Prbl.g_00076	Syab.g_02616
OG0001972	Prbl.g_01267	Syab.g_02710
OG0001973	Prbl.g_02268, Prbl.g_02256	Syab.g_02720
OG0001974	Prbl.g_02242	Syab.g_02750
OG0001975	Prbl.g_02200	Syab.g_01750
OG0001976	Prbl.g_02198	Syab.g_01752
OG0001995	Prbl.g_00757	Syab.g_00345
OG0001997	Prbl.g_00575	Syab.g_02478
OG0001999	Prbl.g_00351	Syab.g_02321
OG0002000	Prbl.g_00786	Syab.g_02143
OG0002002	Prbl.g_02587	Syab.g_01057
OG0002003	Prbl.g_01861	Syab.g_01175
OG0002004	Prbl.g_01848	Syab.g_00198, Syab.g_02255
OG0002006	Prbl.g_00943	Syab.g_01236
OG0002007	Prbl.g_00944	Syab.g_01237
OG0002008	Prbl.g_02517	Syab.g_01331
OG0002009	Prbl.g_02371	Syab.g_01603
