Orthogroup	Prbl	Syam
OG0001135	Prbl.g_02202	Syam.g_00917
OG0001136	Prbl.g_02082	Syam.g_01797
OG0001137	Prbl.g_02102	Syam.g_01780
OG0001138	Prbl.g_01118	Syam.g_00898
OG0001139	Prbl.g_01116	Syam.g_00896
OG0001140	Prbl.g_01115	Syam.g_00895
OG0001141	Prbl.g_01114	Syam.g_00894
OG0001142	Prbl.g_01113	Syam.g_00892
OG0001143	Prbl.g_01376	Syam.g_00883
OG0001144	Prbl.g_02580	Syam.g_00873
OG0001145	Prbl.g_01711	Syam.g_01817
OG0001146	Prbl.g_01727	Syam.g_01836
OG0001147	Prbl.g_01333	Syam.g_01665
OG0001148	Prbl.g_00501	Syam.g_00573
OG0001149	Prbl.g_00500	Syam.g_00572
OG0001150	Prbl.g_00499	Syam.g_00571
OG0001151	Prbl.g_00487	Syam.g_00558
OG0001152	Prbl.g_00486	Syam.g_00557
OG0001153	Prbl.g_00704	Syam.g_01652
OG0001154	Prbl.g_00705	Syam.g_01654
OG0001155	Prbl.g_00454	Syam.g_01925
OG0001156	Prbl.g_00451	Syam.g_01928
OG0001157	Prbl.g_01604	Syam.g_01929
OG0001158	Prbl.g_00450	Syam.g_01930
OG0001159	Prbl.g_00449	Syam.g_01931
OG0001160	Prbl.g_00420	Syam.g_01969
OG0001161	Prbl.g_01601	Syam.g_02338
OG0001162	Prbl.g_00048	Syam.g_01257
OG0001163	Prbl.g_00406	Syam.g_01977
OG0001164	Prbl.g_00401	Syam.g_01983
OG0001165	Prbl.g_00398	Syam.g_01988
OG0001166	Prbl.g_00371	Syam.g_02011
OG0001167	Prbl.g_00350	Syam.g_01888
OG0001168	Prbl.g_00348	Syam.g_01890
OG0001169	Prbl.g_00346	Syam.g_01892
OG0001170	Prbl.g_00344	Syam.g_01894
OG0001171	Prbl.g_00334	Syam.g_01904
OG0001173	Prbl.g_01062	Syam.g_00293
OG0001174	Prbl.g_01054	Syam.g_00301
OG0001175	Prbl.g_01053	Syam.g_00302
OG0001176	Prbl.g_00953	Syam.g_00321
OG0001177	Prbl.g_00951	Syam.g_00319
OG0001179	Prbl.g_00982	Syam.g_00351
OG0001180	Prbl.g_01134	Syam.g_00378
OG0001181	Prbl.g_01138	Syam.g_00382
OG0001182	Prbl.g_01147	Syam.g_00391
OG0001183	Prbl.g_01175	Syam.g_00396
OG0001184	Prbl.g_00848	Syam.g_00143
OG0001185	Prbl.g_01291	Syam.g_00121
OG0001186	Prbl.g_02026	Syam.g_00076
OG0001187	Prbl.g_02022	Syam.g_00073
OG0001188	Prbl.g_02018	Syam.g_00070
OG0001189	Prbl.g_01996	Syam.g_00054
OG0001190	Prbl.g_02239	Syam.g_02313
OG0001191	Prbl.g_02226	Syam.g_02324
OG0001192	Prbl.g_02219	Syam.g_02330
OG0001193	Prbl.g_02181	Syam.g_02355
OG0001194	Prbl.g_02175	Syam.g_02357
OG0001195	Prbl.g_02174	Syam.g_02358
OG0001196	Prbl.g_02138	Syam.g_02429
OG0001197	Prbl.g_02136	Syam.g_02431
OG0001198	Prbl.g_02124	Syam.g_02443
OG0001199	Prbl.g_00602	Syam.g_02068
OG0001200	Prbl.g_00600	Syam.g_02070
OG0001201	Prbl.g_00551	Syam.g_02122
OG0001202	Prbl.g_00095	Syam.g_02255
OG0001203	Prbl.g_00197	Syam.g_00511
OG0001204	Prbl.g_02667	Syam.g_00282
OG0001205	Prbl.g_00642	Syam.g_01852
OG0001206	Prbl.g_01363	Syam.g_01680
OG0001208	Prbl.g_00513	Syam.g_00585
OG0001209	Prbl.g_00763	Syam.g_00654
OG0001210	Prbl.g_00751	Syam.g_00663
OG0001211	Prbl.g_01884	Syam.g_00678
OG0001212	Prbl.g_01765	Syam.g_01717
OG0001213	Prbl.g_01631	Syam.g_01479
OG0001214	Prbl.g_01641	Syam.g_01466
OG0001215	Prbl.g_01858	Syam.g_00808
OG0001216	Prbl.g_02564	Syam.g_01245
OG0001217	Prbl.g_01904	Syam.g_01403
OG0001218	Prbl.g_00716	Syam.g_01662
OG0001219	Prbl.g_02435	Syam.g_01080
OG0001220	Prbl.g_01567	Syam.g_01754
OG0001221	Prbl.g_02383	Syam.g_01334
OG0001222	Prbl.g_02210	Syam.g_01111
OG0001224	Prbl.g_00931	Syam.g_00770
OG0001225	Prbl.g_00929	Syam.g_00772
OG0001226	Prbl.g_01704	Syam.g_01425
OG0001227	Prbl.g_00472	Syam.g_02340
OG0001228	Prbl.g_02585	Syam.g_01858
OG0001229	Prbl.g_00409	Syam.g_00796
OG0001230	Prbl.g_00252	Syam.g_01603
OG0001231	Prbl.g_01957	Syam.g_00017
OG0001232	Prbl.g_00366	Syam.g_02022
OG0001233	Prbl.g_00343	Syam.g_01895
OG0001234	Prbl.g_01050	Syam.g_00306
OG0001235	Prbl.g_00948	Syam.g_00313
OG0001236	Prbl.g_00852	Syam.g_00146
OG0001237	Prbl.g_00845	Syam.g_00141
OG0001238	Prbl.g_02225	Syam.g_02326
OG0001239	Prbl.g_00605	Syam.g_02065
OG0001240	Prbl.g_00568	Syam.g_02105
OG0001241	Prbl.g_00558	Syam.g_02115
OG0001242	Prbl.g_01322	Syam.g_02145
OG0001245	Prbl.g_01693	Syam.g_01057
OG0001246	Prbl.g_00803	Syam.g_00611
OG0001247	Prbl.g_02295	Syam.g_01253
OG0001248	Prbl.g_01869	Syam.g_01256
OG0001249	Prbl.g_01195	Syam.g_00436
OG0001250	Prbl.g_01546	Syam.g_00731
OG0001252	Prbl.g_00936	Syam.g_00763
OG0001253	Prbl.g_01686	Syam.g_01021
OG0001254	Prbl.g_02203	Syam.g_00916
OG0001255	Prbl.g_00036	Syam.g_01056
OG0001258	Prbl.g_00400	Syam.g_01986
OG0001259	Prbl.g_00345	Syam.g_01893
OG0001260	Prbl.g_00315	Syam.g_01912
OG0001261	Prbl.g_00991	Syam.g_00360
OG0001262	Prbl.g_01999	Syam.g_00056
OG0001263	Prbl.g_00826	Syam.g_02159
OG0001265	Prbl.g_01324	Syam.g_02143
OG0001266	Prbl.g_00099	Syam.g_02259
OG0001267	Prbl.g_01453	Syam.g_00230
OG0001268	Prbl.g_01207	Syam.g_00463
OG0001269	Prbl.g_01564	Syam.g_00956
OG0001270	Prbl.g_00654	Syam.g_01871
OG0001271	Prbl.g_01343	Syam.g_01671
OG0001272	Prbl.g_00517	Syam.g_00589
OG0001273	Prbl.g_01634	Syam.g_01472
OG0001274	Prbl.g_01263	Syam.g_02285
OG0001275	Prbl.g_02518	Syam.g_01174
OG0001276	Prbl.g_02535	Syam.g_01190
OG0001277	Prbl.g_02152	Syam.g_02415
OG0001278	Prbl.g_02592	Syam.g_00862
OG0001279	Prbl.g_00156	Syam.g_01590
OG0001280	Prbl.g_01719	Syam.g_01827
OG0001281	Prbl.g_01728	Syam.g_01837
OG0001283	Prbl.g_02143	Syam.g_02424
OG0001285	Prbl.g_00362	Syam.g_02380
OG0001286	Prbl.g_01132	Syam.g_00376
OG0001288	Prbl.g_02059	Syam.g_00102
OG0001290	Prbl.g_00559	Syam.g_02114
OG0001291	Prbl.g_00816	Syam.g_02170
OG0001292	Prbl.g_01512	Syam.g_00276
OG0001293	Prbl.g_01489	Syam.g_00256
OG0001294	Prbl.g_01393	Syam.g_01365
OG0001295	Prbl.g_00748	Syam.g_00665
OG0001297	Prbl.g_00793	Syam.g_00621
OG0001298	Prbl.g_01791	Syam.g_01738
OG0001300	Prbl.g_01873	Syam.g_00800
OG0001301	Prbl.g_00022	Syam.g_00786
OG0001302	Prbl.g_01930	Syam.g_01437
OG0001303	Prbl.g_02437	Syam.g_01082
OG0001307	Prbl.g_00723	Syam.g_00945
OG0001308	Prbl.g_00224	Syam.g_01623
OG0001309	Prbl.g_00787	Syam.g_00628
OG0001311	Prbl.g_02537	Syam.g_01192
OG0001312	Prbl.g_02448	Syam.g_01092
OG0001316	Prbl.g_00809	Syam.g_02176
OG0001319	Prbl.g_01463	Syam.g_00241
OG0001321	Prbl.g_00633	Syam.g_01846
OG0001322	Prbl.g_00632	Syam.g_01845
OG0001323	Prbl.g_00784	Syam.g_00631
OG0001324	Prbl.g_01874	Syam.g_00799
OG0001326	Prbl.g_02168	Syam.g_02370
OG0001328	Prbl.g_02390	Syam.g_01340
OG0001330	Prbl.g_01712	Syam.g_01819
OG0001331	Prbl.g_00497	Syam.g_00569
OG0001332	Prbl.g_00466	Syam.g_01919
OG0001333	Prbl.g_00349	Syam.g_01889
OG0001334	Prbl.g_01179	Syam.g_00405
OG0001335	Prbl.g_01180	Syam.g_00406
OG0001336	Prbl.g_02142	Syam.g_02425
OG0001337	Prbl.g_01189	Syam.g_00402, Syam.g_00424
OG0001339	Prbl.g_00556	Syam.g_02117
OG0001340	Prbl.g_01190	Syam.g_00425
OG0001341	Prbl.g_02285	Syam.g_00795
OG0001344	Prbl.g_02089	Syam.g_01790
OG0001347	Prbl.g_02051	Syam.g_00081
OG0001348	Prbl.g_01243	Syam.g_00750
OG0001351	Prbl.g_00624	Syam.g_01695
OG0001352	Prbl.g_00027	Syam.g_00644
OG0001353	Prbl.g_01537	Syam.g_00742
OG0001354	Prbl.g_02494	Syam.g_01145
OG0001355	Prbl.g_02379	Syam.g_00957
OG0001356	Prbl.g_02208	Syam.g_00751
OG0001357	Prbl.g_00628, Prbl.g_00679, Prbl.g_01685	Syam.g_00449
OG0001358	Prbl.g_01615	Syam.g_01495
OG0001360	Prbl.g_01104	Syam.g_01762
OG0001361	Prbl.g_00182	Syam.g_01767
OG0001362	Prbl.g_00220	Syam.g_01628
OG0001363	Prbl.g_00218	Syam.g_01630
OG0001370	Prbl.g_02288	Syam.g_02033, Syam.g_01536, Syam.g_01942
OG0001372	Prbl.g_01943	Syam.g_00450, Syam.g_00984
OG0001373	Prbl.g_02169	Syam.g_02369
OG0001374	Prbl.g_02161	Syam.g_02377
OG0001376	Prbl.g_02216	Syam.g_02332
OG0001377	Prbl.g_02217	Syam.g_02331
OG0001378	Prbl.g_00661	Syam.g_01872
OG0001379	Prbl.g_01714	Syam.g_01821
OG0001380	Prbl.g_01572	Syam.g_01409
OG0001381	Prbl.g_02577	Syam.g_00939
OG0001382	Prbl.g_02571	Syam.g_01557
OG0001385	Prbl.g_02172	Syam.g_02366
OG0001386	Prbl.g_02171	Syam.g_02367
OG0001387	Prbl.g_02170	Syam.g_02368
OG0001388	Prbl.g_02167	Syam.g_02371
OG0001389	Prbl.g_02166	Syam.g_02372
OG0001390	Prbl.g_02165	Syam.g_02373
OG0001391	Prbl.g_02164	Syam.g_02374
OG0001392	Prbl.g_02163	Syam.g_02375
OG0001393	Prbl.g_02162	Syam.g_02376
OG0001394	Prbl.g_02366	Syam.g_01321
OG0001395	Prbl.g_02548	Syam.g_01225
OG0001396	Prbl.g_02050	Syam.g_00080
OG0001397	Prbl.g_00219	Syam.g_01629
OG0001398	Prbl.g_01692	Syam.g_01052
OG0001400	Prbl.g_00307	Syam.g_00836
OG0001401	Prbl.g_01541	Syam.g_00738, Syam.g_00737
OG0001402	Prbl.g_01620	Syam.g_01490
OG0001405	Prbl.g_01182	Syam.g_00408
OG0001406	Prbl.g_02215	Syam.g_02333
OG0001412	Prbl.g_02052	Syam.g_00082
OG0001414	Prbl.g_01918	Syam.g_00940
OG0001416	Prbl.g_01725	Syam.g_01834
OG0001422	Prbl.g_01370	Syam.g_01822
OG0001423	Prbl.g_02629, Prbl.g_00738	Syam.g_00553, Syam.g_00548
OG0001425	Prbl.g_02222	Syam.g_02329
OG0001434	Prbl.g_02362	Syam.g_01316
OG0001435	Prbl.g_02411	Syam.g_01353
OG0001438	Prbl.g_01438	Syam.g_00215
OG0001441	Prbl.g_00782	Syam.g_00633
OG0001442	Prbl.g_02358	Syam.g_01306
OG0001443	Prbl.g_00408	Syam.g_02335
OG0001444	Prbl.g_00574	Syam.g_02100
OG0001449	Prbl.g_01940	Syam.g_00285
OG0001461	Prbl.g_00620	Syam.g_00928
OG0001462	Prbl.g_01983	Syam.g_00041
OG0001470	Prbl.g_02028	Syam.g_01874
OG0001472	Prbl.g_01833	Syam.g_00833
OG0001475	Prbl.g_02030	Syam.g_01876
OG0001476	Prbl.g_02095	Syam.g_01784
OG0001477	Prbl.g_00017	Syam.g_00789
OG0001479	Prbl.g_01205	Syam.g_00461
OG0001484	Prbl.g_02573	Syam.g_02378
OG0001487	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713	Syam.g_01661
OG0001488	Prbl.g_02106	Syam.g_01774
OG0001489	Prbl.g_01143	Syam.g_00387
OG0001495	Prbl.g_00950	Syam.g_00318
OG0001496	Prbl.g_00013	Syam.g_00791
OG0001497	Prbl.g_00016	Syam.g_00790
OG0001498	Prbl.g_02675	Syam.g_00490
OG0001508	Prbl.g_02027	Syam.g_01873
OG0001509	Prbl.g_02048, Prbl.g_01299	Syam.g_00091
OG0001510	Prbl.g_02635	Syam.g_00109
OG0001511	Prbl.g_00544	Syam.g_02129
OG0001512	Prbl.g_00195	Syam.g_00512
OG0001514	Prbl.g_00012	Syam.g_00792
OG0001515	Prbl.g_01865	Syam.g_00804
OG0001516	Prbl.g_01402	Syam.g_01374
OG0001517	Prbl.g_01202	Syam.g_00458
OG0001518	Prbl.g_02223	Syam.g_02328
OG0001519	Prbl.g_02212	Syam.g_02337
OG0001527	Prbl.g_01898	Syam.g_00693
OG0001528	Prbl.g_02024	Syam.g_01875
OG0001529	Prbl.g_01989	Syam.g_00047
OG0001530	Prbl.g_00546	Syam.g_02127
OG0001531	Prbl.g_00194	Syam.g_00513
OG0001532	Prbl.g_01117	Syam.g_00897
OG0001533	Prbl.g_00662	Syam.g_01697
OG0001534	Prbl.g_02545	Syam.g_01205
OG0001535	Prbl.g_02533	Syam.g_01188
OG0001536	Prbl.g_02474	Syam.g_01119
OG0001537	Prbl.g_02374	Syam.g_01333
OG0001538	Prbl.g_02330	Syam.g_01285
OG0001539	Prbl.g_01587	Syam.g_01357
OG0001540	Prbl.g_00824	Syam.g_02161
OG0001541	Prbl.g_00267	Syam.g_02229
OG0001542	Prbl.g_00073	Syam.g_02238
OG0001543	Prbl.g_01241	Syam.g_02271
OG0001544	Prbl.g_02213	Syam.g_02336
OG0001545	Prbl.g_02153	Syam.g_02414
OG0001558	Prbl.g_01960	Syam.g_00019
OG0001559	Prbl.g_00547	Syam.g_02126
OG0001560	Prbl.g_00560	Syam.g_02113
OG0001561	Prbl.g_02539	Syam.g_01195
OG0001562	Prbl.g_02525	Syam.g_01180
OG0001563	Prbl.g_00999	Syam.g_00370
OG0001572	Prbl.g_01025	Syam.g_00531
OG0001574	Prbl.g_01896	Syam.g_00691
OG0001575	Prbl.g_01901	Syam.g_00696
OG0001576	Prbl.g_01737	Syam.g_01699
OG0001577	Prbl.g_02080	Syam.g_01799
OG0001579	Prbl.g_01186	Syam.g_00418
OG0001580	Prbl.g_02250	Syam.g_02300
OG0001589	Prbl.g_00341	Syam.g_01897
OG0001591	Prbl.g_01591	Syam.g_01363
OG0001592	Prbl.g_02249	Syam.g_02301
OG0001614	Prbl.g_01293	Syam.g_00123
OG0001616	Prbl.g_01380	Syam.g_00909
OG0001617	Prbl.g_00728	Syam.g_00797
OG0001619	Prbl.g_02464	Syam.g_01108
OG0001620	Prbl.g_01215	Syam.g_00470
OG0001621	Prbl.g_01500	Syam.g_00267
OG0001622	Prbl.g_02144	Syam.g_02423
OG0001627	Prbl.g_00458	Syam.g_01921
OG0001634	Prbl.g_01396	Syam.g_01368
OG0001636	Prbl.g_01982	Syam.g_00040
OG0001637	Prbl.g_00325	Syam.g_01909, Syam.g_01908
OG0001638	Prbl.g_00379	Syam.g_02001
OG0001639	Prbl.g_00455	Syam.g_01924
OG0001640	Prbl.g_00940	Syam.g_00756
OG0001641	Prbl.g_02507	Syam.g_01164
OG0001643	Prbl.g_01644	Syam.g_01463
OG0001652	Prbl.g_01958	Syam.g_00018
OG0001653	Prbl.g_00571	Syam.g_02103, Syam.g_02438
OG0001654	Prbl.g_00457	Syam.g_01922
OG0001655	Prbl.g_00136, Prbl.g_00680	Syam.g_00838, Syam.g_01691
OG0001656	Prbl.g_01185	Syam.g_00413
OG0001657	Prbl.g_00292	Syam.g_02202
OG0001658	Prbl.g_02240	Syam.g_02312
OG0001672	Prbl.g_00594	Syam.g_02076
OG0001673	Prbl.g_01921	Syam.g_00503
OG0001675	Prbl.g_02522, Prbl.g_02524	Syam.g_01178
OG0001676	Prbl.g_01188	Syam.g_00412
OG0001677	Prbl.g_01176	Syam.g_00397
OG0001680	Prbl.g_01485	Syam.g_01778, Syam.g_01777
OG0001691	Prbl.g_02422	Syam.g_01497
OG0001692	Prbl.g_00247	Syam.g_01608
OG0001693	Prbl.g_00682	Syam.g_00775
OG0001694	Prbl.g_01451	Syam.g_00228
OG0001695	Prbl.g_02158	Syam.g_02408
OG0001702	Prbl.g_00581	Syam.g_02094, Syam.g_02095
OG0001703	Prbl.g_00504	Syam.g_00577
OG0001712	Prbl.g_02283	Syam.g_01009
OG0001715	Prbl.g_01675	Syam.g_01411
OG0001716	Prbl.g_01559	Syam.g_00703
OG0001726	Prbl.g_02425	Syam.g_01046
OG0001729	Prbl.g_00189	Syam.g_00516
OG0001730	Prbl.g_02624	Syam.g_00519
OG0001732	Prbl.g_01373	Syam.g_00880
OG0001734	Prbl.g_01561	Syam.g_00702
OG0001735	Prbl.g_01410	Syam.g_01381, Syam.g_01382
OG0001736	Prbl.g_00887	Syam.g_00166, Syam.g_00167
OG0001737	Prbl.g_01433	Syam.g_00209
OG0001738	Prbl.g_00899	Syam.g_00175
OG0001740	Prbl.g_02155	Syam.g_02411
OG0001750	Prbl.g_00573	Syam.g_02101
OG0001751	Prbl.g_01920	Syam.g_00502, Syam.g_01063
OG0001752	Prbl.g_02621	Syam.g_01914
OG0001755	Prbl.g_00788	Syam.g_00627
OG0001759	Prbl.g_01518	Syam.g_00983
OG0001761	Prbl.g_01826	Syam.g_01505
OG0001762	Prbl.g_02515	Syam.g_01171
OG0001763	Prbl.g_02502	Syam.g_01158, Syam.g_01157
OG0001764	Prbl.g_02428	Syam.g_01068
OG0001765	Prbl.g_01598	Syam.g_00950
OG0001766	Prbl.g_01423	Syam.g_00199
OG0001783	Prbl.g_01288	Syam.g_00118
OG0001784	Prbl.g_00578	Syam.g_02096
OG0001786	Prbl.g_00426	Syam.g_01962
OG0001787	Prbl.g_00767	Syam.g_00650
OG0001788	Prbl.g_00764	Syam.g_00653
OG0001789	Prbl.g_01721	Syam.g_01829
OG0001790	Prbl.g_02073	Syam.g_01804
OG0001791	Prbl.g_02097	Syam.g_01782
OG0001792	Prbl.g_02581	Syam.g_00872
OG0001794	Prbl.g_02604	Syam.g_01202
OG0001795	Prbl.g_00047	Syam.g_01940
OG0001796	Prbl.g_02527	Syam.g_01182
OG0001797	Prbl.g_02457	Syam.g_01100
OG0001798	Prbl.g_01622	Syam.g_01487
OG0001799	Prbl.g_01661	Syam.g_01452
OG0001801	Prbl.g_00256	Syam.g_01598
OG0001803	Prbl.g_00646	Syam.g_01856
OG0001804	Prbl.g_02676	Syam.g_00491
OG0001805	Prbl.g_01507	Syam.g_00272
OG0001806	Prbl.g_01462	Syam.g_00240
OG0001808	Prbl.g_00860	Syam.g_00154
OG0001810	Prbl.g_00811	Syam.g_02174
OG0001811	Prbl.g_00070	Syam.g_02235
OG0001812	Prbl.g_02248	Syam.g_02302
OG0001813	Prbl.g_02193	Syam.g_02345
OG0001814	Prbl.g_02135	Syam.g_02432
OG0001815	Prbl.g_02126	Syam.g_02441
OG0001835	Prbl.g_00020	Syam.g_00964
OG0001838	Prbl.g_02113	Syam.g_00008
OG0001839	Prbl.g_01978	Syam.g_00036
OG0001840	Prbl.g_01995	Syam.g_00053
OG0001841	Prbl.g_02003	Syam.g_00060
OG0001843	Prbl.g_01294	Syam.g_00124
OG0001844	Prbl.g_01295	Syam.g_00125
OG0001845	Prbl.g_01301	Syam.g_00126
OG0001846	Prbl.g_01321	Syam.g_02146
OG0001847	Prbl.g_01323	Syam.g_02144
OG0001848	Prbl.g_01327	Syam.g_02140
OG0001849	Prbl.g_00586	Syam.g_02088
OG0001850	Prbl.g_00593	Syam.g_02078
OG0001851	Prbl.g_00598	Syam.g_02072
OG0001852	Prbl.g_00599	Syam.g_02071
OG0001853	Prbl.g_00606	Syam.g_02064
OG0001854	Prbl.g_01924	Syam.g_00507
OG0001856	Prbl.g_00421	Syam.g_01968
OG0001857	Prbl.g_00424	Syam.g_01965
OG0001858	Prbl.g_00445	Syam.g_01935
OG0001859	Prbl.g_00493	Syam.g_00565
OG0001860	Prbl.g_00505	Syam.g_00579
OG0001861	Prbl.g_00518	Syam.g_00590
OG0001862	Prbl.g_00530	Syam.g_00601
OG0001863	Prbl.g_00535	Syam.g_00606
OG0001864	Prbl.g_00753	Syam.g_00661
OG0001865	Prbl.g_01778	Syam.g_01726
OG0001866	Prbl.g_01753	Syam.g_01703
OG0001867	Prbl.g_01743	Syam.g_01507
OG0001868	Prbl.g_01724	Syam.g_01833
OG0001869	Prbl.g_02079	Syam.g_01800
OG0001870	Prbl.g_02087	Syam.g_01792
OG0001871	Prbl.g_02092	Syam.g_01787
OG0001872	Prbl.g_02588	Syam.g_00866
OG0001873	Prbl.g_01381	Syam.g_00908
OG0001874	Prbl.g_01105	Syam.g_00911
OG0001877	Prbl.g_01866	Syam.g_00803
OG0001878	Prbl.g_02519	Syam.g_01175
OG0001879	Prbl.g_02511	Syam.g_01169
OG0001880	Prbl.g_02481	Syam.g_01130
OG0001881	Prbl.g_02480	Syam.g_01127
OG0001882	Prbl.g_02460	Syam.g_01103
OG0001883	Prbl.g_02455	Syam.g_01099
OG0001884	Prbl.g_02446	Syam.g_01090
OG0001885	Prbl.g_02433	Syam.g_01073
OG0001886	Prbl.g_02429	Syam.g_01069
OG0001887	Prbl.g_02391	Syam.g_01341
OG0001888	Prbl.g_02349	Syam.g_01313
OG0001889	Prbl.g_02321	Syam.g_01275
OG0001890	Prbl.g_01553	Syam.g_00724
OG0001891	Prbl.g_01557	Syam.g_00720
OG0001892	Prbl.g_01570	Syam.g_01756
OG0001895	Prbl.g_00162	Syam.g_01594
OG0001896	Prbl.g_00664	Syam.g_01861
OG0001898	Prbl.g_01193	Syam.g_00435
OG0001899	Prbl.g_00989	Syam.g_00358
OG0001900	Prbl.g_01488	Syam.g_00255
OG0001901	Prbl.g_01487	Syam.g_00254
OG0001902	Prbl.g_01446	Syam.g_00223
OG0001903	Prbl.g_01437	Syam.g_00214
OG0001904	Prbl.g_00868	Syam.g_00160
OG0001905	Prbl.g_00858	Syam.g_00152
OG0001906	Prbl.g_00823	Syam.g_02162
OG0001907	Prbl.g_00311	Syam.g_02180
OG0001908	Prbl.g_00266	Syam.g_02231
OG0001909	Prbl.g_00078	Syam.g_02242
OG0001910	Prbl.g_01254	Syam.g_02277
OG0001912	Prbl.g_02229	Syam.g_02321
OG0001913	Prbl.g_02227	Syam.g_02323
OG0001914	Prbl.g_02199	Syam.g_00920
OG0001929	Prbl.g_02010	Syam.g_00067
OG0001932	Prbl.g_01292	Syam.g_00122
OG0001933	Prbl.g_00549	Syam.g_02124
OG0001934	Prbl.g_00564	Syam.g_02109
OG0001935	Prbl.g_00601	Syam.g_02069
OG0001936	Prbl.g_01944	Syam.g_00990
OG0001937	Prbl.g_00434	Syam.g_01952
OG0001940	Prbl.g_01792	Syam.g_01739
OG0001941	Prbl.g_01729	Syam.g_01838
OG0001943	Prbl.g_02098	Syam.g_00842
OG0001946	Prbl.g_01871	Syam.g_00802
OG0001948	Prbl.g_02504	Syam.g_01159
OG0001949	Prbl.g_02490	Syam.g_01139
OG0001950	Prbl.g_02488	Syam.g_01137
OG0001951	Prbl.g_02479	Syam.g_01126
OG0001952	Prbl.g_02459	Syam.g_01102
OG0001953	Prbl.g_02458	Syam.g_01101
OG0001957	Prbl.g_01628	Syam.g_01482
OG0001958	Prbl.g_01407	Syam.g_01379
OG0001961	Prbl.g_01345	Syam.g_01673
OG0001964	Prbl.g_01052	Syam.g_00304
OG0001965	Prbl.g_01501	Syam.g_01439
OG0001966	Prbl.g_01493	Syam.g_00260
OG0001967	Prbl.g_01491	Syam.g_00258
OG0001968	Prbl.g_01490	Syam.g_00257
OG0001969	Prbl.g_01418	Syam.g_00193
OG0001971	Prbl.g_00076	Syam.g_02240
OG0001972	Prbl.g_01267	Syam.g_02289
OG0001974	Prbl.g_02242	Syam.g_02309
OG0001975	Prbl.g_02200	Syam.g_00919
OG0001976	Prbl.g_02198	Syam.g_00921
OG0001995	Prbl.g_00757	Syam.g_00818
OG0001997	Prbl.g_00575	Syam.g_02099
OG0001999	Prbl.g_00351	Syam.g_01886
OG0002000	Prbl.g_00786	Syam.g_00629
OG0002008	Prbl.g_02517	Syam.g_01173
OG0002010	Prbl.g_00697	Syam.g_01643
OG0002012	Prbl.g_00630, Prbl.g_01160	Syam.g_01051
OG0002013	Prbl.g_00895	Syam.g_00487
OG0002017	Prbl.g_02184	Syam.g_02353
OG0002018	Prbl.g_02156	Syam.g_02410
OG0002037	Prbl.g_00509	Syam.g_00581
OG0002041	Prbl.g_02500	Syam.g_01155
OG0002042	Prbl.g_02484	Syam.g_01133
OG0002044	Prbl.g_01536	Syam.g_00743
OG0002045	Prbl.g_01347	Syam.g_01676
OG0002047	Prbl.g_02672	Syam.g_00486
OG0002048	Prbl.g_01173	Syam.g_00393
OG0002050	Prbl.g_01471	Syam.g_00249
OG0002051	Prbl.g_00268	Syam.g_02228
OG0002113	Prbl.g_01979	Syam.g_00037
OG0002115	Prbl.g_00402	Syam.g_01982
OG0002117	Prbl.g_02101	Syam.g_01781
OG0002118	Prbl.g_01371	Syam.g_00877
OG0002120	Prbl.g_01708	Syam.g_01038
OG0002121	Prbl.g_01532	Syam.g_01393
OG0002124	Prbl.g_01558	Syam.g_00706
OG0002128	Prbl.g_02201	Syam.g_00918
OG0002130	Prbl.g_01720	Syam.g_01828
OG0002154	Prbl.g_00829	Syam.g_02181
OG0002160	Prbl.g_01910	Syam.g_00816
OG0002162	Prbl.g_01798	Syam.g_01746
OG0002167	Prbl.g_01841	Syam.g_00658
OG0002169	Prbl.g_02671	Syam.g_00485
OG0002170	Prbl.g_01198	Syam.g_00453
OG0002174	Prbl.g_02183	Syam.g_01565
OG0002229	Prbl.g_02034	Syam.g_00094
OG0002234	Prbl.g_02569	Syam.g_01421
OG0002236	Prbl.g_01575	Syam.g_00947
OG0002237	Prbl.g_01633	Syam.g_01474
OG0002239	Prbl.g_00717	Syam.g_00922
OG0002279	Prbl.g_00550	Syam.g_02123
OG0002280	Prbl.g_00777	Syam.g_00639
OG0002281	Prbl.g_01793	Syam.g_01740
OG0002285	Prbl.g_02451	Syam.g_01095
OG0002291	Prbl.g_00071	Syam.g_02236
OG0002292	Prbl.g_00087	Syam.g_02247
OG0002328	Prbl.g_00570	Syam.g_02104
OG0002334	Prbl.g_00250	Syam.g_01605
OG0002336	Prbl.g_01338	Syam.g_01666
OG0002337	Prbl.g_01460	Syam.g_00237
OG0002343	Prbl.g_01514	Syam.g_00278
OG0002350	Prbl.g_01192	Syam.g_00433
OG0002434	Prbl.g_01893	Syam.g_00687
OG0002435	Prbl.g_02065	Syam.g_01860
OG0002446	Prbl.g_01336	Syam.g_00447
OG0002449	Prbl.g_02157	Syam.g_02409
OG0002451	Prbl.g_01533	Syam.g_01077, Syam.g_01076
OG0002461	Prbl.g_00626	Syam.g_01001
OG0002563	Prbl.g_00217	Syam.g_01812
OG0002579	Prbl.g_00310	Syam.g_02182
OG0002582	Prbl.g_02047	Syam.g_02035
OG0002667	Prbl.g_02613	Syam.g_01416
OG0002846	Prbl.g_00917	Syam.g_00759
OG0003089	Prbl.g_01159	Syam.g_00437
