Orthogroup	Prbl	Syaj
OG0001074	Prbl.g_01610	Syaj.g_01327
OG0001075	Prbl.g_01611	Syaj.g_01325
OG0001076	Prbl.g_01619	Syaj.g_01305
OG0001077	Prbl.g_01629	Syaj.g_01294
OG0001078	Prbl.g_01640	Syaj.g_01282
OG0001079	Prbl.g_01659	Syaj.g_01269
OG0001080	Prbl.g_01041	Syaj.g_01135
OG0001081	Prbl.g_01031	Syaj.g_00699
OG0001082	Prbl.g_01030	Syaj.g_00700
OG0001083	Prbl.g_01405	Syaj.g_00709
OG0001084	Prbl.g_01404	Syaj.g_00711
OG0001085	Prbl.g_01394	Syaj.g_00721
OG0001086	Prbl.g_01392	Syaj.g_00723
OG0001087	Prbl.g_01853	Syaj.g_00498
OG0001088	Prbl.g_01857	Syaj.g_00494
OG0001089	Prbl.g_00024	Syaj.g_00439
OG0001090	Prbl.g_02565	Syaj.g_00959
OG0001091	Prbl.g_02563	Syaj.g_00957
OG0001092	Prbl.g_02562	Syaj.g_00954
OG0001093	Prbl.g_02558	Syaj.g_00948
OG0001094	Prbl.g_02341	Syaj.g_01032
OG0001095	Prbl.g_02322	Syaj.g_01008
OG0001096	Prbl.g_02306	Syaj.g_00988
OG0001097	Prbl.g_01550	Syaj.g_00371
OG0001098	Prbl.g_02423	Syaj.g_01132
OG0001099	Prbl.g_01329	Syaj.g_01906
OG0001100	Prbl.g_02414	Syaj.g_00732
OG0001101	Prbl.g_02413	Syaj.g_00734
OG0001102	Prbl.g_02410	Syaj.g_00737
OG0001103	Prbl.g_02408	Syaj.g_00740
OG0001104	Prbl.g_02351	Syaj.g_01050
OG0001105	Prbl.g_02356	Syaj.g_01046
OG0001106	Prbl.g_02466	Syaj.g_00912
OG0001107	Prbl.g_02476	Syaj.g_00900
OG0001108	Prbl.g_02483	Syaj.g_00870
OG0001109	Prbl.g_02485	Syaj.g_00868
OG0001110	Prbl.g_02487	Syaj.g_00866
OG0001111	Prbl.g_02489	Syaj.g_00864
OG0001112	Prbl.g_02491	Syaj.g_00862
OG0001113	Prbl.g_02492	Syaj.g_00861
OG0001114	Prbl.g_02493	Syaj.g_00860
OG0001115	Prbl.g_02495	Syaj.g_00856
OG0001116	Prbl.g_02496	Syaj.g_00854
OG0001117	Prbl.g_02497	Syaj.g_00853
OG0001118	Prbl.g_02498	Syaj.g_00852
OG0001119	Prbl.g_02499	Syaj.g_00850
OG0001120	Prbl.g_02501	Syaj.g_00846
OG0001122	Prbl.g_02529	Syaj.g_00817
OG0001123	Prbl.g_02536	Syaj.g_00810
OG0001124	Prbl.g_02538	Syaj.g_00808
OG0001125	Prbl.g_02540	Syaj.g_00806
OG0001126	Prbl.g_00939	Syaj.g_00413
OG0001127	Prbl.g_00938	Syaj.g_00414
OG0001128	Prbl.g_00935	Syaj.g_00417
OG0001129	Prbl.g_00934	Syaj.g_00419
OG0001130	Prbl.g_00933	Syaj.g_00420
OG0001131	Prbl.g_02575	Syaj.g_01070
OG0001132	Prbl.g_01603	Syaj.g_01166
OG0001133	Prbl.g_01621	Syaj.g_01302
OG0001134	Prbl.g_02204	Syaj.g_00645
OG0001135	Prbl.g_02202	Syaj.g_00647
OG0001136	Prbl.g_02082	Syaj.g_00300
OG0001137	Prbl.g_02102	Syaj.g_00318
OG0001138	Prbl.g_01118	Syaj.g_00620
OG0001139	Prbl.g_01116	Syaj.g_00618
OG0001140	Prbl.g_01115	Syaj.g_00617
OG0001141	Prbl.g_01114	Syaj.g_00616
OG0001142	Prbl.g_01113	Syaj.g_00615
OG0001143	Prbl.g_01376	Syaj.g_00602
OG0001144	Prbl.g_02580	Syaj.g_00588
OG0001145	Prbl.g_01711	Syaj.g_00276
OG0001146	Prbl.g_01727	Syaj.g_01518
OG0001147	Prbl.g_01333	Syaj.g_01438
OG0001148	Prbl.g_00501	Syaj.g_00057
OG0001149	Prbl.g_00500	Syaj.g_00056
OG0001150	Prbl.g_00499	Syaj.g_00055
OG0001151	Prbl.g_00487	Syaj.g_00043
OG0001152	Prbl.g_00486	Syaj.g_00040
OG0001153	Prbl.g_00704	Syaj.g_01425
OG0001154	Prbl.g_00705	Syaj.g_01426
OG0001155	Prbl.g_00454	Syaj.g_01637
OG0001156	Prbl.g_00451	Syaj.g_01640
OG0001157	Prbl.g_01604	Syaj.g_01641
OG0001158	Prbl.g_00450	Syaj.g_01643
OG0001159	Prbl.g_00449	Syaj.g_01644
OG0001160	Prbl.g_00420	Syaj.g_01697
OG0001161	Prbl.g_01601	Syaj.g_02148
OG0001162	Prbl.g_00048	Syaj.g_00979
OG0001163	Prbl.g_00406	Syaj.g_01705
OG0001164	Prbl.g_00401	Syaj.g_01711
OG0001165	Prbl.g_00398	Syaj.g_01716
OG0001166	Prbl.g_00371	Syaj.g_01746
OG0001167	Prbl.g_00350	Syaj.g_01592
OG0001168	Prbl.g_00348	Syaj.g_01594
OG0001169	Prbl.g_00346	Syaj.g_01596
OG0001170	Prbl.g_00344	Syaj.g_01597
OG0001171	Prbl.g_00334	Syaj.g_01607
OG0001173	Prbl.g_01062	Syaj.g_02642
OG0001174	Prbl.g_01054	Syaj.g_02650
OG0001175	Prbl.g_01053	Syaj.g_02651
OG0001176	Prbl.g_00953	Syaj.g_02688
OG0001177	Prbl.g_00951	Syaj.g_02685
OG0001179	Prbl.g_00982	Syaj.g_02719
OG0001180	Prbl.g_01134	Syaj.g_02744
OG0001181	Prbl.g_01138	Syaj.g_02748
OG0001182	Prbl.g_01147	Syaj.g_02757
OG0001183	Prbl.g_01175	Syaj.g_02762
OG0001184	Prbl.g_00848	Syaj.g_02449
OG0001185	Prbl.g_01291	Syaj.g_02423
OG0001186	Prbl.g_02026	Syaj.g_02339
OG0001187	Prbl.g_02022	Syaj.g_02369
OG0001188	Prbl.g_02018	Syaj.g_02336
OG0001189	Prbl.g_01996	Syaj.g_02318
OG0001190	Prbl.g_02239	Syaj.g_02111
OG0001191	Prbl.g_02226	Syaj.g_02128
OG0001192	Prbl.g_02219	Syaj.g_02138
OG0001193	Prbl.g_02181	Syaj.g_02178
OG0001194	Prbl.g_02175	Syaj.g_02180
OG0001195	Prbl.g_02174	Syaj.g_02181
OG0001196	Prbl.g_02138	Syaj.g_02244
OG0001197	Prbl.g_02136	Syaj.g_02246
OG0001198	Prbl.g_02124	Syaj.g_02259
OG0001199	Prbl.g_00602	Syaj.g_01825
OG0001200	Prbl.g_00600	Syaj.g_01827
OG0001201	Prbl.g_00551	Syaj.g_01888
OG0001202	Prbl.g_00095	Syaj.g_02032
OG0001203	Prbl.g_00197	Syaj.g_02877
OG0001204	Prbl.g_02667	Syaj.g_02621
OG0001205	Prbl.g_00642	Syaj.g_01545
OG0001206	Prbl.g_01363	Syaj.g_01484
OG0001207	Prbl.g_00503	Syaj.g_00061
OG0001208	Prbl.g_00513	Syaj.g_00074
OG0001209	Prbl.g_00763	Syaj.g_00147
OG0001210	Prbl.g_00751	Syaj.g_00158
OG0001211	Prbl.g_01884	Syaj.g_00184
OG0001212	Prbl.g_01765	Syaj.g_00246
OG0001214	Prbl.g_01641	Syaj.g_01281
OG0001215	Prbl.g_01858	Syaj.g_00492
OG0001216	Prbl.g_02564	Syaj.g_00958
OG0001218	Prbl.g_00716	Syaj.g_01434
OG0001219	Prbl.g_02435	Syaj.g_00782
OG0001220	Prbl.g_01567	Syaj.g_00345
OG0001221	Prbl.g_02383	Syaj.g_01067
OG0001222	Prbl.g_02210	Syaj.g_00911
OG0001223	Prbl.g_02503	Syaj.g_00844
OG0001224	Prbl.g_00931	Syaj.g_00423
OG0001225	Prbl.g_00929	Syaj.g_00425
OG0001227	Prbl.g_00472	Syaj.g_02152
OG0001228	Prbl.g_02585	Syaj.g_01565
OG0001229	Prbl.g_00409	Syaj.g_00451
OG0001231	Prbl.g_01957	Syaj.g_02279
OG0001232	Prbl.g_00366	Syaj.g_01757
OG0001233	Prbl.g_00343	Syaj.g_01598
OG0001234	Prbl.g_01050	Syaj.g_02655
OG0001235	Prbl.g_00948	Syaj.g_02679
OG0001236	Prbl.g_00852	Syaj.g_02453
OG0001237	Prbl.g_00845	Syaj.g_02447
OG0001239	Prbl.g_00605	Syaj.g_01822
OG0001240	Prbl.g_00568	Syaj.g_01871
OG0001242	Prbl.g_01322	Syaj.g_01913
OG0001243	Prbl.g_00828	Syaj.g_01926
OG0001246	Prbl.g_00803	Syaj.g_00100
OG0001247	Prbl.g_02295	Syaj.g_00973
OG0001248	Prbl.g_01869	Syaj.g_00978
OG0001250	Prbl.g_01546	Syaj.g_00375
OG0001252	Prbl.g_00936	Syaj.g_00416
OG0001253	Prbl.g_01686	Syaj.g_01165
OG0001254	Prbl.g_02203	Syaj.g_00646
OG0001258	Prbl.g_00400	Syaj.g_01714
OG0001260	Prbl.g_00315	Syaj.g_01617
OG0001261	Prbl.g_00991	Syaj.g_02728
OG0001262	Prbl.g_01999	Syaj.g_02320
OG0001263	Prbl.g_00826	Syaj.g_01929
OG0001265	Prbl.g_01324	Syaj.g_01911
OG0001266	Prbl.g_00099	Syaj.g_02036
OG0001267	Prbl.g_01453	Syaj.g_02565
OG0001268	Prbl.g_01207	Syaj.g_02811
OG0001270	Prbl.g_00654	Syaj.g_01558
OG0001271	Prbl.g_01343	Syaj.g_01447
OG0001272	Prbl.g_00517	Syaj.g_00078
OG0001273	Prbl.g_01634	Syaj.g_01288
OG0001274	Prbl.g_01263	Syaj.g_02077
OG0001275	Prbl.g_02518	Syaj.g_00827
OG0001276	Prbl.g_02535	Syaj.g_00811
OG0001277	Prbl.g_02152	Syaj.g_02227
OG0001278	Prbl.g_02592	Syaj.g_00575
OG0001279	Prbl.g_00156	Syaj.g_01356
OG0001280	Prbl.g_01719	Syaj.g_01508
OG0001281	Prbl.g_01728	Syaj.g_01519
OG0001283	Prbl.g_02143	Syaj.g_02238
OG0001285	Prbl.g_00362	Syaj.g_01170
OG0001286	Prbl.g_01132	Syaj.g_02742
OG0001288	Prbl.g_02059	Syaj.g_02394
OG0001290	Prbl.g_00559	Syaj.g_01880
OG0001291	Prbl.g_00816	Syaj.g_01939
OG0001292	Prbl.g_01512	Syaj.g_02616
OG0001293	Prbl.g_01489	Syaj.g_02594
OG0001294	Prbl.g_01393	Syaj.g_00722
OG0001295	Prbl.g_00748	Syaj.g_00161
OG0001297	Prbl.g_00793	Syaj.g_00110
OG0001298	Prbl.g_01791	Syaj.g_00221
OG0001300	Prbl.g_01873	Syaj.g_00479
OG0001301	Prbl.g_00022	Syaj.g_00440
OG0001302	Prbl.g_01930	Syaj.g_01251
OG0001303	Prbl.g_02437	Syaj.g_00784
OG0001307	Prbl.g_00723	Syaj.g_02672
OG0001309	Prbl.g_00787	Syaj.g_00116
OG0001310	Prbl.g_00377	Syaj.g_01735
OG0001311	Prbl.g_02537	Syaj.g_00809
OG0001312	Prbl.g_02448	Syaj.g_00931
OG0001313	Prbl.g_01354	Syaj.g_01471
OG0001313	Prbl.g_01355	Syaj.g_01472
OG0001316	Prbl.g_00809	Syaj.g_01946
OG0001319	Prbl.g_01463	Syaj.g_02576
OG0001321	Prbl.g_00633	Syaj.g_01528
OG0001322	Prbl.g_00632	Syaj.g_01527
OG0001323	Prbl.g_00784	Syaj.g_00119
OG0001324	Prbl.g_01874	Syaj.g_00478
OG0001326	Prbl.g_02168	Syaj.g_02196
OG0001328	Prbl.g_02390	Syaj.g_00764
OG0001329	Prbl.g_01079	Syaj.g_00028
OG0001330	Prbl.g_01712	Syaj.g_01501
OG0001332	Prbl.g_00466	Syaj.g_01631
OG0001333	Prbl.g_00349	Syaj.g_01593
OG0001334	Prbl.g_01179	Syaj.g_02770
OG0001335	Prbl.g_01180	Syaj.g_02771
OG0001336	Prbl.g_02142	Syaj.g_02239
OG0001337	Prbl.g_01189	Syaj.g_02795, Syaj.g_02786
OG0001339	Prbl.g_00556	Syaj.g_01883
OG0001340	Prbl.g_01190	Syaj.g_02787
OG0001341	Prbl.g_02285	Syaj.g_00449
OG0001344	Prbl.g_02089	Syaj.g_00307
OG0001347	Prbl.g_02051	Syaj.g_02497
OG0001347	Prbl.g_01002	Syaj.g_02374
OG0001348	Prbl.g_01243	Syaj.g_00393
OG0001351	Prbl.g_00624	Syaj.g_00272
OG0001352	Prbl.g_00027	Syaj.g_00136
OG0001353	Prbl.g_01537	Syaj.g_00386
OG0001354	Prbl.g_02494	Syaj.g_00857
OG0001355	Prbl.g_02379	Syaj.g_01244
OG0001358	Prbl.g_01615	Syaj.g_01309
OG0001360	Prbl.g_01104	Syaj.g_00340
OG0001361	Prbl.g_00182	Syaj.g_00334
OG0001362	Prbl.g_00220	Syaj.g_01396
OG0001363	Prbl.g_00218	Syaj.g_01398
OG0001369	Prbl.g_00569	Syaj.g_01870
OG0001370	Prbl.g_02288	Syaj.g_01171, Syaj.g_01672, Syaj.g_01252
OG0001373	Prbl.g_02169	Syaj.g_02195
OG0001374	Prbl.g_02161	Syaj.g_02203
OG0001376	Prbl.g_02216	Syaj.g_02140
OG0001377	Prbl.g_02217	Syaj.g_02139
OG0001378	Prbl.g_00661	Syaj.g_01559
OG0001379	Prbl.g_01714	Syaj.g_01503
OG0001381	Prbl.g_02577	Syaj.g_00405, Syaj.g_02663
OG0001382	Prbl.g_02571	Syaj.g_00685
OG0001383	Prbl.g_00190	Syaj.g_02884
OG0001385	Prbl.g_02172	Syaj.g_02192
OG0001386	Prbl.g_02171	Syaj.g_02193
OG0001387	Prbl.g_02170	Syaj.g_02194
OG0001388	Prbl.g_02167	Syaj.g_02197
OG0001389	Prbl.g_02166	Syaj.g_02198
OG0001390	Prbl.g_02165	Syaj.g_02199
OG0001391	Prbl.g_02164	Syaj.g_02200
OG0001392	Prbl.g_02163	Syaj.g_02201
OG0001393	Prbl.g_02162	Syaj.g_02202
OG0001394	Prbl.g_02366	Syaj.g_01059
OG0001395	Prbl.g_02548	Syaj.g_00935
OG0001396	Prbl.g_02050	Syaj.g_02498, Syaj.g_02372
OG0001397	Prbl.g_00219	Syaj.g_01397
OG0001398	Prbl.g_01692	Syaj.g_01116
OG0001400	Prbl.g_00307	Syaj.g_00151
OG0001401	Prbl.g_01541	Syaj.g_00381
OG0001402	Prbl.g_01620	Syaj.g_01304
OG0001403	Prbl.g_01976	Syaj.g_02297
OG0001405	Prbl.g_01182	Syaj.g_02773
OG0001406	Prbl.g_02215	Syaj.g_02141
OG0001410	Prbl.g_00724	Syaj.g_02673
OG0001412	Prbl.g_02052	Syaj.g_02496
OG0001414	Prbl.g_01918	Syaj.g_02664
OG0001416	Prbl.g_01725	Syaj.g_01516
OG0001425	Prbl.g_02222	Syaj.g_02137
OG0001434	Prbl.g_02362	Syaj.g_01054
OG0001435	Prbl.g_02411	Syaj.g_00736
OG0001436	Prbl.g_00873	Syaj.g_02479
OG0001436	Prbl.g_00872	Syaj.g_02478
OG0001438	Prbl.g_01438	Syaj.g_02550
OG0001443	Prbl.g_00408	Syaj.g_02145
OG0001444	Prbl.g_01234	Syaj.g_02403
OG0001444	Prbl.g_00574	Syaj.g_01865
OG0001446	Prbl.g_01075	Syaj.g_00527
OG0001449	Prbl.g_01940	Syaj.g_02625
OG0001462	Prbl.g_01983	Syaj.g_02304
OG0001463	Prbl.g_01445	Syaj.g_00403
OG0001464	Prbl.g_01191	Syaj.g_02788
OG0001470	Prbl.g_02028	Syaj.g_01567, Syaj.g_02342
OG0001475	Prbl.g_02030	Syaj.g_01569
OG0001477	Prbl.g_00017	Syaj.g_00444
OG0001478	Prbl.g_01349	Syaj.g_01470
OG0001479	Prbl.g_01205	Syaj.g_02809
OG0001487	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713	Syaj.g_01433
OG0001488	Prbl.g_02106	Syaj.g_00324
OG0001489	Prbl.g_01143	Syaj.g_02753
OG0001496	Prbl.g_00013	Syaj.g_00446
OG0001497	Prbl.g_00016	Syaj.g_00445
OG0001498	Prbl.g_02675	Syaj.g_02830
OG0001508	Prbl.g_02027	Syaj.g_01566
OG0001509	Prbl.g_02046	Syaj.g_02376
OG0001509	Prbl.g_02048, Prbl.g_01299	Syaj.g_02499
OG0001510	Prbl.g_02635	Syaj.g_02410
OG0001511	Prbl.g_00544	Syaj.g_01896
OG0001512	Prbl.g_00195	Syaj.g_02878
OG0001513	Prbl.g_01706	Syaj.g_02690
OG0001514	Prbl.g_00012	Syaj.g_00447
OG0001515	Prbl.g_01865	Syaj.g_00483
OG0001516	Prbl.g_01402	Syaj.g_00713
OG0001517	Prbl.g_01202	Syaj.g_02806
OG0001518	Prbl.g_02223	Syaj.g_02132
OG0001519	Prbl.g_02212	Syaj.g_02147
OG0001525	Prbl.g_01807	Syaj.g_02159
OG0001527	Prbl.g_01898	Syaj.g_00198
OG0001528	Prbl.g_02024	Syaj.g_01568
OG0001529	Prbl.g_01989	Syaj.g_02311
OG0001530	Prbl.g_00546	Syaj.g_01894
OG0001531	Prbl.g_00194	Syaj.g_02879
OG0001532	Prbl.g_01117	Syaj.g_00619
OG0001533	Prbl.g_01699	Syaj.g_01487
OG0001534	Prbl.g_02545	Syaj.g_00794
OG0001535	Prbl.g_02533	Syaj.g_00813
OG0001536	Prbl.g_02474	Syaj.g_00903
OG0001537	Prbl.g_02374	Syaj.g_01066
OG0001538	Prbl.g_02330	Syaj.g_01018
OG0001539	Prbl.g_01587	Syaj.g_00731
OG0001540	Prbl.g_00824	Syaj.g_01931
OG0001541	Prbl.g_00267	Syaj.g_02002
OG0001542	Prbl.g_00073	Syaj.g_02011
OG0001543	Prbl.g_01241	Syaj.g_02057
OG0001544	Prbl.g_02213	Syaj.g_02146
OG0001545	Prbl.g_02153	Syaj.g_02226
OG0001558	Prbl.g_01960	Syaj.g_02282
OG0001559	Prbl.g_00547	Syaj.g_01893
OG0001560	Prbl.g_00560	Syaj.g_01879
OG0001561	Prbl.g_02539	Syaj.g_00807
OG0001562	Prbl.g_02525	Syaj.g_00821
OG0001563	Prbl.g_00999	Syaj.g_02737
OG0001572	Prbl.g_01025	Syaj.g_00522
OG0001574	Prbl.g_01896	Syaj.g_00196
OG0001575	Prbl.g_01901	Syaj.g_00201
OG0001576	Prbl.g_01737	Syaj.g_00266
OG0001577	Prbl.g_02080	Syaj.g_00298
OG0001579	Prbl.g_01186	Syaj.g_02777
OG0001580	Prbl.g_02250	Syaj.g_02100
OG0001588	Prbl.g_00865	Syaj.g_02467
OG0001589	Prbl.g_00341	Syaj.g_01600
OG0001592	Prbl.g_02249	Syaj.g_02101
OG0001614	Prbl.g_01293	Syaj.g_02425
OG0001615	Prbl.g_02646	Syaj.g_00354
OG0001616	Prbl.g_01380	Syaj.g_00642
OG0001617	Prbl.g_00728	Syaj.g_00475
OG0001618	Prbl.g_02557	Syaj.g_00947
OG0001619	Prbl.g_02464	Syaj.g_00914
OG0001620	Prbl.g_01215	Syaj.g_02818
OG0001621	Prbl.g_01500	Syaj.g_02606
OG0001622	Prbl.g_02144	Syaj.g_02237
OG0001627	Prbl.g_00458	Syaj.g_01633
OG0001634	Prbl.g_01396	Syaj.g_00719
OG0001635	Prbl.g_01814	Syaj.g_02390
OG0001636	Prbl.g_01982	Syaj.g_02303
OG0001637	Prbl.g_00325	Syaj.g_01611
OG0001638	Prbl.g_00379	Syaj.g_01733
OG0001639	Prbl.g_00455	Syaj.g_01636
OG0001640	Prbl.g_00940	Syaj.g_00411
OG0001641	Prbl.g_02507	Syaj.g_00840
OG0001642	Prbl.g_01563	Syaj.g_00347
OG0001643	Prbl.g_01644	Syaj.g_01278
OG0001652	Prbl.g_01958	Syaj.g_02280
OG0001653	Prbl.g_00571	Syaj.g_01868
OG0001654	Prbl.g_00457	Syaj.g_01634
OG0001655	Prbl.g_00136, Prbl.g_00680	Syaj.g_01238
OG0001656	Prbl.g_01185	Syaj.g_02776
OG0001657	Prbl.g_00292	Syaj.g_01976
OG0001658	Prbl.g_02240	Syaj.g_02110
OG0001671	Prbl.g_01248	Syaj.g_02062
OG0001672	Prbl.g_00594	Syaj.g_01833
OG0001673	Prbl.g_01921	Syaj.g_02855
OG0001675	Prbl.g_02522, Prbl.g_02524	Syaj.g_00823
OG0001676	Prbl.g_01188	Syaj.g_02779
OG0001677	Prbl.g_01176	Syaj.g_02763, Syaj.g_00624
OG0001680	Prbl.g_01485	Syaj.g_00320
OG0001691	Prbl.g_02422	Syaj.g_01312
OG0001692	Prbl.g_00247	Syaj.g_01374
OG0001693	Prbl.g_00682	Syaj.g_00428
OG0001694	Prbl.g_01451	Syaj.g_02563
OG0001695	Prbl.g_02158	Syaj.g_02223
OG0001702	Prbl.g_00581	Syaj.g_01851, Syaj.g_01857
OG0001703	Prbl.g_00504	Syaj.g_00062
OG0001714	Prbl.g_02038	Syaj.g_02382
OG0001715	Prbl.g_01675	Syaj.g_01213
OG0001716	Prbl.g_01559	Syaj.g_00350
OG0001728	Prbl.g_02029	Syaj.g_02518, Syaj.g_01164, Syaj.g_00244, Syaj.g_00011, Syaj.g_01125, Syaj.g_00010, Syaj.g_00013
OG0001729	Prbl.g_00189	Syaj.g_02885
OG0001730	Prbl.g_02624	Syaj.g_02887
OG0001731	Prbl.g_00442	Syaj.g_01663
OG0001732	Prbl.g_01373	Syaj.g_00595
OG0001734	Prbl.g_01561	Syaj.g_00349
OG0001735	Prbl.g_01410	Syaj.g_00704
OG0001736	Prbl.g_00887	Syaj.g_02493
OG0001737	Prbl.g_01433	Syaj.g_02544
OG0001738	Prbl.g_00899	Syaj.g_02505
OG0001740	Prbl.g_02155	Syaj.g_02224
OG0001747	Prbl.g_00309	Syaj.g_01958
OG0001748	Prbl.g_01250	Syaj.g_02064
OG0001749	Prbl.g_00882	Syaj.g_02489
OG0001750	Prbl.g_00573	Syaj.g_01866
OG0001751	Prbl.g_01920	Syaj.g_02854
OG0001752	Prbl.g_02621	Syaj.g_01621
OG0001753	Prbl.g_00319	Syaj.g_01614
OG0001754	Prbl.g_00322	Syaj.g_01613
OG0001755	Prbl.g_00788	Syaj.g_00115
OG0001759	Prbl.g_01518	Syaj.g_00499, Syaj.g_01196
OG0001760	Prbl.g_02421, Prbl.g_01862	Syaj.g_02049, Syaj.g_00601
OG0001761	Prbl.g_01826	Syaj.g_01328
OG0001762	Prbl.g_02515	Syaj.g_00833
OG0001763	Prbl.g_02502	Syaj.g_00845
OG0001764	Prbl.g_02428	Syaj.g_00767
OG0001765	Prbl.g_01598	Syaj.g_00664, Syaj.g_00030
OG0001766	Prbl.g_01423	Syaj.g_02532
OG0001767	Prbl.g_00874	Syaj.g_02480
OG0001783	Prbl.g_01288	Syaj.g_02420
OG0001784	Prbl.g_00578	Syaj.g_01859
OG0001785	Prbl.g_00323	Syaj.g_01612
OG0001786	Prbl.g_00426	Syaj.g_01690
OG0001787	Prbl.g_00767	Syaj.g_00143
OG0001788	Prbl.g_00764	Syaj.g_00146
OG0001789	Prbl.g_01721	Syaj.g_01510
OG0001790	Prbl.g_02073	Syaj.g_00292
OG0001791	Prbl.g_02097	Syaj.g_00315
OG0001792	Prbl.g_02581	Syaj.g_00587
OG0001794	Prbl.g_02604	Syaj.g_00797
OG0001795	Prbl.g_00047	Syaj.g_02873
OG0001796	Prbl.g_02527	Syaj.g_00819
OG0001797	Prbl.g_02457	Syaj.g_00922
OG0001798	Prbl.g_01622	Syaj.g_01301
OG0001799	Prbl.g_01661	Syaj.g_01267
OG0001800	Prbl.g_00159	Syaj.g_01357
OG0001801	Prbl.g_00256	Syaj.g_00471, Syaj.g_01364
OG0001803	Prbl.g_00646	Syaj.g_01549
OG0001804	Prbl.g_02676	Syaj.g_02831
OG0001805	Prbl.g_01507	Syaj.g_02611
OG0001806	Prbl.g_01462	Syaj.g_02575
OG0001807	Prbl.g_00871	Syaj.g_02477
OG0001808	Prbl.g_00860	Syaj.g_02463
OG0001809	Prbl.g_00813	Syaj.g_01942
OG0001810	Prbl.g_00811	Syaj.g_01944
OG0001811	Prbl.g_00070	Syaj.g_02009
OG0001812	Prbl.g_02248	Syaj.g_02102
OG0001813	Prbl.g_02193	Syaj.g_02164
OG0001814	Prbl.g_02135	Syaj.g_02247
OG0001815	Prbl.g_02126	Syaj.g_02257
OG0001835	Prbl.g_00020	Syaj.g_01801
OG0001837	Prbl.g_01249	Syaj.g_02063
OG0001838	Prbl.g_02113	Syaj.g_02270
OG0001839	Prbl.g_01978	Syaj.g_02299
OG0001840	Prbl.g_01995	Syaj.g_02317
OG0001841	Prbl.g_02003	Syaj.g_02325
OG0001842	Prbl.g_01232	Syaj.g_01627
OG0001843	Prbl.g_01294	Syaj.g_02426
OG0001844	Prbl.g_01295	Syaj.g_02427
OG0001845	Prbl.g_01301	Syaj.g_02428
OG0001846	Prbl.g_01321	Syaj.g_01914
OG0001847	Prbl.g_01323	Syaj.g_01912
OG0001848	Prbl.g_01327	Syaj.g_01908
OG0001849	Prbl.g_00586	Syaj.g_01844
OG0001850	Prbl.g_00593	Syaj.g_01834
OG0001851	Prbl.g_00598	Syaj.g_01829
OG0001852	Prbl.g_00599	Syaj.g_01828
OG0001853	Prbl.g_00606	Syaj.g_01821
OG0001854	Prbl.g_01924	Syaj.g_02874
OG0001856	Prbl.g_00421	Syaj.g_01696
OG0001857	Prbl.g_00424	Syaj.g_01693
OG0001858	Prbl.g_00445	Syaj.g_01651
OG0001859	Prbl.g_00493	Syaj.g_00050
OG0001860	Prbl.g_00505	Syaj.g_00064
OG0001861	Prbl.g_00518	Syaj.g_00079
OG0001862	Prbl.g_00530	Syaj.g_00090
OG0001863	Prbl.g_00535	Syaj.g_00095
OG0001864	Prbl.g_00753	Syaj.g_00156
OG0001865	Prbl.g_01778	Syaj.g_00233
OG0001866	Prbl.g_01753	Syaj.g_00262
OG0001867	Prbl.g_01743	Syaj.g_01332
OG0001868	Prbl.g_01724	Syaj.g_01515
OG0001869	Prbl.g_02079	Syaj.g_00297
OG0001870	Prbl.g_02087	Syaj.g_00305
OG0001871	Prbl.g_02092	Syaj.g_00310
OG0001872	Prbl.g_02588	Syaj.g_00580
OG0001873	Prbl.g_01381	Syaj.g_00641
OG0001874	Prbl.g_01105	Syaj.g_00644
OG0001877	Prbl.g_01866	Syaj.g_00482
OG0001878	Prbl.g_02519	Syaj.g_00826
OG0001879	Prbl.g_02511	Syaj.g_00835
OG0001880	Prbl.g_02481	Syaj.g_00873
OG0001881	Prbl.g_02480	Syaj.g_00895
OG0001882	Prbl.g_02460	Syaj.g_00919
OG0001883	Prbl.g_02455	Syaj.g_00925
OG0001884	Prbl.g_02446	Syaj.g_00933
OG0001885	Prbl.g_02433	Syaj.g_00772
OG0001886	Prbl.g_02429	Syaj.g_00768
OG0001887	Prbl.g_02391	Syaj.g_00763
OG0001888	Prbl.g_02349	Syaj.g_01052
OG0001889	Prbl.g_02321	Syaj.g_01007
OG0001890	Prbl.g_01553	Syaj.g_00368
OG0001891	Prbl.g_01557	Syaj.g_00356
OG0001892	Prbl.g_01570	Syaj.g_00342
OG0001893	Prbl.g_01623	Syaj.g_01300
OG0001894	Prbl.g_01638	Syaj.g_01284
OG0001895	Prbl.g_00162	Syaj.g_01361
OG0001896	Prbl.g_00664	Syaj.g_01562
OG0001897	Prbl.g_01209	Syaj.g_02815
OG0001898	Prbl.g_01193	Syaj.g_02800
OG0001899	Prbl.g_00989	Syaj.g_02726
OG0001900	Prbl.g_01488	Syaj.g_02592
OG0001901	Prbl.g_01487	Syaj.g_02591
OG0001902	Prbl.g_01446	Syaj.g_02558
OG0001903	Prbl.g_01437	Syaj.g_02549
OG0001904	Prbl.g_00868	Syaj.g_02475
OG0001905	Prbl.g_00858	Syaj.g_02461
OG0001906	Prbl.g_00823	Syaj.g_01932
OG0001907	Prbl.g_00311	Syaj.g_01955
OG0001908	Prbl.g_00266	Syaj.g_02004
