Orthogroup	Prbl	Syat
OG0001143	Prbl.g_01376	Syat.g_00925
OG0001144	Prbl.g_02580	Syat.g_00906
OG0001145	Prbl.g_01711	Syat.g_01117
OG0001146	Prbl.g_01727	Syat.g_01158
OG0001147	Prbl.g_01333	Syat.g_01368
OG0001148	Prbl.g_00501	Syat.g_01297
OG0001149	Prbl.g_00500	Syat.g_01298
OG0001150	Prbl.g_00499	Syat.g_01299
OG0001151	Prbl.g_00487	Syat.g_01420
OG0001152	Prbl.g_00486	Syat.g_01421
OG0001153	Prbl.g_00704	Syat.g_01346
OG0001154	Prbl.g_00705	Syat.g_01347
OG0001155	Prbl.g_00454	Syat.g_02774
OG0001156	Prbl.g_00451	Syat.g_02978
OG0001157	Prbl.g_01604	Syat.g_02977
OG0001158	Prbl.g_00450	Syat.g_02976
OG0001159	Prbl.g_00449	Syat.g_02975
OG0001160	Prbl.g_00420	Syat.g_03104
OG0001161	Prbl.g_01601	Syat.g_02384
OG0001162	Prbl.g_00048	Syat.g_01528
OG0001163	Prbl.g_00406	Syat.g_03112
OG0001164	Prbl.g_00401	Syat.g_03116
OG0001165	Prbl.g_00398	Syat.g_03121
OG0001166	Prbl.g_00371	Syat.g_03050
OG0001167	Prbl.g_00350	Syat.g_03019
OG0001168	Prbl.g_00348	Syat.g_03017
OG0001169	Prbl.g_00346	Syat.g_03015
OG0001170	Prbl.g_00344	Syat.g_03013
OG0001171	Prbl.g_00334	Syat.g_03001
OG0001173	Prbl.g_01062	Syat.g_01857
OG0001174	Prbl.g_01054	Syat.g_01849
OG0001175	Prbl.g_01053	Syat.g_01848
OG0001176	Prbl.g_00953	Syat.g_01831
OG0001180	Prbl.g_01134	Syat.g_01654
OG0001181	Prbl.g_01138	Syat.g_01650
OG0001182	Prbl.g_01147	Syat.g_01642
OG0001183	Prbl.g_01175	Syat.g_01632
OG0001184	Prbl.g_00848	Syat.g_02160
OG0001185	Prbl.g_01291	Syat.g_02200
OG0001186	Prbl.g_02026	Syat.g_02235
OG0001187	Prbl.g_02022	Syat.g_02256
OG0001188	Prbl.g_02018	Syat.g_02261
OG0001189	Prbl.g_01996	Syat.g_02287
OG0001190	Prbl.g_02239	Syat.g_02692
OG0001191	Prbl.g_02226	Syat.g_02675
OG0001192	Prbl.g_02219	Syat.g_02663
OG0001193	Prbl.g_02181	Syat.g_02513
OG0001194	Prbl.g_02175	Syat.g_02515
OG0001195	Prbl.g_02174	Syat.g_02516
OG0001196	Prbl.g_02138	Syat.g_02398
OG0001197	Prbl.g_02136	Syat.g_02396
OG0001199	Prbl.g_00602	Syat.g_01475
OG0001200	Prbl.g_00600	Syat.g_01477
OG0001201	Prbl.g_00551	Syat.g_01572
OG0001202	Prbl.g_00095	Syat.g_02812
OG0001203	Prbl.g_00197	Syat.g_01447
OG0001204	Prbl.g_02667	Syat.g_01867
OG0001205	Prbl.g_00642	Syat.g_01287
OG0001206	Prbl.g_01363	Syat.g_03268
OG0001207	Prbl.g_00503	Syat.g_03162
OG0001208	Prbl.g_00513	Syat.g_03172
OG0001209	Prbl.g_00763	Syat.g_03273
OG0001210	Prbl.g_00751	Syat.g_00103
OG0001211	Prbl.g_01884	Syat.g_00078
OG0001213	Prbl.g_01631	Syat.g_03289
OG0001214	Prbl.g_01641	Syat.g_00128
OG0001216	Prbl.g_02564	Syat.g_00660
OG0001217	Prbl.g_01904	Syat.g_02587
OG0001218	Prbl.g_00716	Syat.g_01356
OG0001219	Prbl.g_02435	Syat.g_00629
OG0001220	Prbl.g_01567	Syat.g_01534
OG0001222	Prbl.g_02210	Syat.g_00597
OG0001223	Prbl.g_02503	Syat.g_00544
OG0001224	Prbl.g_00931	Syat.g_00804
OG0001225	Prbl.g_00929	Syat.g_00806
OG0001226	Prbl.g_01704	Syat.g_01485
OG0001228	Prbl.g_02585	Syat.g_00938
OG0001229	Prbl.g_00409	Syat.g_00981
OG0001230	Prbl.g_00252	Syat.g_01235
OG0001231	Prbl.g_01957	Syat.g_02327
OG0001232	Prbl.g_00366	Syat.g_03041
OG0001233	Prbl.g_00343	Syat.g_03012
OG0001234	Prbl.g_01050	Syat.g_02092
OG0001235	Prbl.g_00948	Syat.g_01838
OG0001236	Prbl.g_00852	Syat.g_02156
OG0001237	Prbl.g_00845	Syat.g_02161
OG0001238	Prbl.g_02225	Syat.g_02673
OG0001239	Prbl.g_00605	Syat.g_01472
OG0001240	Prbl.g_00568	Syat.g_01554
OG0001241	Prbl.g_00558	Syat.g_01564
OG0001242	Prbl.g_01322	Syat.g_02936
OG0001243	Prbl.g_00828	Syat.g_02928
OG0001245	Prbl.g_01693	Syat.g_00212
OG0001246	Prbl.g_00803	Syat.g_03209
OG0001247	Prbl.g_02295	Syat.g_01019
OG0001248	Prbl.g_01869	Syat.g_03159
OG0001249	Prbl.g_01195	Syat.g_01620
OG0001250	Prbl.g_01546	Syat.g_00739
OG0001252	Prbl.g_00936	Syat.g_00787
OG0001255	Prbl.g_00036	Syat.g_00843
OG0001258	Prbl.g_00400	Syat.g_03119
OG0001259	Prbl.g_00345	Syat.g_03014
OG0001261	Prbl.g_00991	Syat.g_01791
OG0001262	Prbl.g_01999	Syat.g_02285
OG0001263	Prbl.g_00826	Syat.g_02926
OG0001265	Prbl.g_01324	Syat.g_02938
OG0001266	Prbl.g_00099	Syat.g_02808
OG0001267	Prbl.g_01453	Syat.g_02060
OG0001268	Prbl.g_01207	Syat.g_01608
OG0001269	Prbl.g_01564	Syat.g_02369
OG0001270	Prbl.g_00654	Syat.g_02968
OG0001271	Prbl.g_01343	Syat.g_01374
OG0001272	Prbl.g_00517	Syat.g_03176
OG0001274	Prbl.g_01263	Syat.g_02727
OG0001275	Prbl.g_02518	Syat.g_00529
OG0001276	Prbl.g_02535	Syat.g_00705
OG0001277	Prbl.g_02152	Syat.g_03312
OG0001278	Prbl.g_02592	Syat.g_00895
OG0001279	Prbl.g_00156	Syat.g_01252
OG0001281	Prbl.g_01728	Syat.g_01159
OG0001283	Prbl.g_02143	Syat.g_02403
OG0001286	Prbl.g_01132	Syat.g_01656
OG0001288	Prbl.g_02059	Syat.g_02225
OG0001290	Prbl.g_00559	Syat.g_01563
OG0001291	Prbl.g_00816	Syat.g_02916
OG0001292	Prbl.g_01512	Syat.g_01873
OG0001293	Prbl.g_01489	Syat.g_01995
OG0001294	Prbl.g_01393	Syat.g_00409
OG0001295	Prbl.g_00748	Syat.g_00945
OG0001297	Prbl.g_00793	Syat.g_03221
OG0001298	Prbl.g_01791	Syat.g_00043
OG0001300	Prbl.g_01873	Syat.g_01025
OG0001303	Prbl.g_02437	Syat.g_00628
OG0001307	Prbl.g_00723	Syat.g_02082
OG0001308	Prbl.g_00224	Syat.g_01176
OG0001309	Prbl.g_00787	Syat.g_01113
OG0001310	Prbl.g_00377	Syat.g_03066
OG0001311	Prbl.g_02537	Syat.g_00703
OG0001312	Prbl.g_02448	Syat.g_00615
OG0001319	Prbl.g_01463	Syat.g_02048
OG0001323	Prbl.g_00784	Syat.g_01111
OG0001326	Prbl.g_02168	Syat.g_02525
OG0001329	Prbl.g_01079	Syat.g_00097
OG0001331	Prbl.g_00497	Syat.g_01301
OG0001333	Prbl.g_00349	Syat.g_03018
OG0001336	Prbl.g_02142	Syat.g_02402
OG0001337	Prbl.g_01189	Syat.g_01621
OG0001347	Prbl.g_02051	Syat.g_02666
OG0001347	Prbl.g_01002	Syat.g_01136, Syat.g_00583
OG0001348	Prbl.g_01243	Syat.g_03316
OG0001351	Prbl.g_00624	Syat.g_01318
OG0001353	Prbl.g_01537	Syat.g_00717
OG0001354	Prbl.g_02494	Syat.g_00558
OG0001355	Prbl.g_02379	Syat.g_02589
OG0001356	Prbl.g_02208	Syat.g_01035
OG0001358	Prbl.g_01615	Syat.g_03319
OG0001360	Prbl.g_01104	Syat.g_00256
OG0001361	Prbl.g_00182	Syat.g_00293
OG0001365	Prbl.g_02234	Syat.g_02687
OG0001366	Prbl.g_01335, Prbl.g_00368	Syat.g_03047
OG0001371	Prbl.g_01915	Syat.g_01490
OG0001373	Prbl.g_02169	Syat.g_02524
OG0001374	Prbl.g_02161	Syat.g_02541
OG0001376	Prbl.g_02216	Syat.g_00841
OG0001377	Prbl.g_02217	Syat.g_00842
OG0001378	Prbl.g_00661	Syat.g_02967
OG0001379	Prbl.g_01714	Syat.g_01147
OG0001382	Prbl.g_02571	Syat.g_00101
OG0001383	Prbl.g_00191	Syat.g_01092
OG0001383	Prbl.g_00190	Syat.g_01441
OG0001385	Prbl.g_02172	Syat.g_02521
OG0001386	Prbl.g_02171	Syat.g_02522
OG0001387	Prbl.g_02170	Syat.g_02523
OG0001388	Prbl.g_02167	Syat.g_02526
OG0001389	Prbl.g_02166	Syat.g_02531
OG0001390	Prbl.g_02165	Syat.g_02532
OG0001391	Prbl.g_02164	Syat.g_02533
OG0001392	Prbl.g_02163	Syat.g_02539
OG0001393	Prbl.g_02162	Syat.g_02540
OG0001394	Prbl.g_02366	Syat.g_00450
OG0001396	Prbl.g_02050	Syat.g_02665, Syat.g_01137
OG0001401	Prbl.g_01541	Syat.g_00721
OG0001402	Prbl.g_01620	Syat.g_03314
OG0001403	Prbl.g_01976	Syat.g_02307
OG0001406	Prbl.g_02215	Syat.g_00840
OG0001409	Prbl.g_02100	Syat.g_01007
OG0001412	Prbl.g_01003	Syat.g_01135
OG0001412	Prbl.g_02052	Syat.g_02667
OG0001415	Prbl.g_01770	Syat.g_00017
OG0001416	Prbl.g_01725	Syat.g_02491
OG0001418	Prbl.g_01046	Syat.g_03267
OG0001434	Prbl.g_02362	Syat.g_00455
OG0001435	Prbl.g_02411	Syat.g_00422
OG0001437	Prbl.g_01769	Syat.g_00016
OG0001438	Prbl.g_01438	Syat.g_02076
OG0001441	Prbl.g_00782	Syat.g_01109
OG0001443	Prbl.g_00408	Syat.g_02649
OG0001444	Prbl.g_01234	Syat.g_01547
OG0001449	Prbl.g_01940	Syat.g_00800
OG0001451	Prbl.g_02546	Syat.g_02877
OG0001461	Prbl.g_00620	Syat.g_01945
OG0001462	Prbl.g_01983	Syat.g_02301
OG0001470	Prbl.g_02028	Syat.g_02257, Syat.g_02252
OG0001475	Prbl.g_02030	Syat.g_01116
OG0001476	Prbl.g_02095	Syat.g_02579, Syat.g_01012
OG0001477	Prbl.g_00017	Syat.g_00321, Syat.g_00322, Syat.g_00318
OG0001478	Prbl.g_01349	Syat.g_01385
OG0001479	Prbl.g_01205	Syat.g_01610
OG0001484	Prbl.g_02573	Syat.g_02443
OG0001487	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713	Syat.g_01355
OG0001488	Prbl.g_02106	Syat.g_00301
OG0001489	Prbl.g_01143	Syat.g_01645
OG0001495	Prbl.g_00950	Syat.g_01833
OG0001496	Prbl.g_00013	Syat.g_00316
OG0001497	Prbl.g_00016	Syat.g_00317
OG0001498	Prbl.g_02675	Syat.g_02954
OG0001508	Prbl.g_02027	Syat.g_02258
OG0001509	Prbl.g_02048, Prbl.g_01299	Syat.g_01296
OG0001510	Prbl.g_02635	Syat.g_02214
OG0001511	Prbl.g_00544	Syat.g_01580
OG0001512	Prbl.g_00195	Syat.g_01445
OG0001513	Prbl.g_01706	Syat.g_01083
OG0001514	Prbl.g_00012	Syat.g_00315
OG0001515	Prbl.g_01865	Syat.g_00927
OG0001516	Prbl.g_01402	Syat.g_00398
OG0001517	Prbl.g_01202	Syat.g_01613
OG0001518	Prbl.g_02223	Syat.g_02671
OG0001519	Prbl.g_02212	Syat.g_02646
OG0001527	Prbl.g_01898	Syat.g_00064
OG0001528	Prbl.g_02024	Syat.g_01115
OG0001529	Prbl.g_01989	Syat.g_02294
OG0001530	Prbl.g_00546	Syat.g_01578
OG0001531	Prbl.g_00194	Syat.g_01444
OG0001532	Prbl.g_01117	Syat.g_00213
OG0001533	Prbl.g_00662	Syat.g_02966
OG0001533	Prbl.g_01699	Syat.g_02786
OG0001534	Prbl.g_02545	Syat.g_00689
OG0001535	Prbl.g_02533	Syat.g_00707
OG0001536	Prbl.g_02474	Syat.g_00589
OG0001537	Prbl.g_02374	Syat.g_00441
OG0001538	Prbl.g_02330	Syat.g_00484
OG0001539	Prbl.g_01587	Syat.g_00417
OG0001540	Prbl.g_00824	Syat.g_02924
OG0001541	Prbl.g_00267	Syat.g_02847
OG0001542	Prbl.g_00073	Syat.g_02837
OG0001543	Prbl.g_01241	Syat.g_03229
OG0001544	Prbl.g_02213	Syat.g_02647
OG0001545	Prbl.g_02153	Syat.g_02444, Syat.g_02433
OG0001553	Prbl.g_00245	Syat.g_01230
OG0001558	Prbl.g_01960	Syat.g_02323
OG0001559	Prbl.g_00547	Syat.g_01577
OG0001560	Prbl.g_00560	Syat.g_01562
OG0001561	Prbl.g_02539	Syat.g_00701
OG0001562	Prbl.g_02525	Syat.g_00523
OG0001563	Prbl.g_00999	Syat.g_01662
OG0001574	Prbl.g_01896	Syat.g_00066
OG0001575	Prbl.g_01901	Syat.g_00061
OG0001576	Prbl.g_01737	Syat.g_01169
OG0001577	Prbl.g_02080	Syat.g_03255
OG0001580	Prbl.g_02250	Syat.g_02701
OG0001588	Prbl.g_00865	Syat.g_03195, Syat.g_02169
OG0001590	Prbl.g_01565	Syat.g_00112
OG0001591	Prbl.g_01591	Syat.g_00411
OG0001592	Prbl.g_02249	Syat.g_02699
OG0001614	Prbl.g_01293	Syat.g_02197
OG0001615	Prbl.g_02646	Syat.g_00091
OG0001616	Prbl.g_01380	Syat.g_00249
OG0001617	Prbl.g_00728	Syat.g_03212, Syat.g_03299
OG0001618	Prbl.g_02557	Syat.g_02510, Syat.g_00670
OG0001619	Prbl.g_02464	Syat.g_00600
OG0001620	Prbl.g_01215	Syat.g_01601
OG0001621	Prbl.g_01500	Syat.g_01883
OG0001622	Prbl.g_02144	Syat.g_02404
OG0001634	Prbl.g_01396	Syat.g_00404
OG0001635	Prbl.g_01814	Syat.g_02229, Syat.g_01993
OG0001636	Prbl.g_01982	Syat.g_02302
OG0001637	Prbl.g_00325	Syat.g_02788
OG0001638	Prbl.g_00379	Syat.g_03143
OG0001639	Prbl.g_00455	Syat.g_02981
OG0001640	Prbl.g_00940	Syat.g_00792
OG0001641	Prbl.g_02507	Syat.g_00540
OG0001642	Prbl.g_01563	Syat.g_00676
OG0001643	Prbl.g_01644	Syat.g_00131
OG0001652	Prbl.g_01958	Syat.g_02326
OG0001653	Prbl.g_00571	Syat.g_01553
OG0001654	Prbl.g_00457	Syat.g_02983
OG0001657	Prbl.g_00292	Syat.g_02887
OG0001671	Prbl.g_01248	Syat.g_02742
OG0001672	Prbl.g_00594	Syat.g_01483
OG0001673	Prbl.g_01921	Syat.g_01454
OG0001675	Prbl.g_02522, Prbl.g_02524	Syat.g_00525
OG0001677	Prbl.g_01176	Syat.g_01631
OG0001680	Prbl.g_01485	Syat.g_03064
OG0001692	Prbl.g_00247	Syat.g_01231
OG0001694	Prbl.g_01451	Syat.g_02062
OG0001695	Prbl.g_02158	Syat.g_02434
OG0001702	Prbl.g_00581	Syat.g_01533
OG0001703	Prbl.g_00504	Syat.g_03164
OG0001715	Prbl.g_01675	Syat.g_01717
OG0001726	Prbl.g_02425	Syat.g_02003
OG0001729	Prbl.g_00189	Syat.g_01440
OG0001730	Prbl.g_02624	Syat.g_01676
OG0001731	Prbl.g_00442	Syat.g_03081
OG0001732	Prbl.g_01373	Syat.g_02387, Syat.g_00911
OG0001734	Prbl.g_01561	Syat.g_00513, Syat.g_01308
OG0001735	Prbl.g_01410	Syat.g_00345
OG0001736	Prbl.g_01415, Prbl.g_01197, Prbl.g_00887	Syat.g_01254
OG0001737	Prbl.g_01433	Syat.g_02084
OG0001738	Prbl.g_00899	Syat.g_02127
OG0001748	Prbl.g_01250	Syat.g_02740
OG0001750	Prbl.g_00573	Syat.g_01551
OG0001751	Prbl.g_01920	Syat.g_01455
OG0001752	Prbl.g_02621	Syat.g_02991
OG0001754	Prbl.g_00322	Syat.g_02790
OG0001755	Prbl.g_00788	Syat.g_03226
OG0001759	Prbl.g_01518	Syat.g_02466
OG0001760	Prbl.g_02421, Prbl.g_01862	Syat.g_03146
OG0001761	Prbl.g_01826	Syat.g_00819
OG0001762	Prbl.g_02515	Syat.g_00531
OG0001763	Prbl.g_02502	Syat.g_00545
OG0001764	Prbl.g_02428	Syat.g_00639
OG0001766	Prbl.g_01423	Syat.g_02711
OG0001783	Prbl.g_01288	Syat.g_02203
OG0001784	Prbl.g_00578	Syat.g_01536
OG0001786	Prbl.g_00426	Syat.g_03099
OG0001787	Prbl.g_00767	Syat.g_01076
OG0001788	Prbl.g_00764	Syat.g_03272
OG0001789	Prbl.g_01721	Syat.g_01152
OG0001790	Prbl.g_02073	Syat.g_03249
OG0001792	Prbl.g_02581	Syat.g_00905
OG0001796	Prbl.g_02527	Syat.g_00716
OG0001797	Prbl.g_02457	Syat.g_00605, Syat.g_01062
OG0001798	Prbl.g_01622	Syat.g_03310
OG0001800	Prbl.g_00159	Syat.g_01091, Syat.g_01660
OG0001801	Prbl.g_00256	Syat.g_01240
OG0001803	Prbl.g_00646	Syat.g_01291
OG0001804	Prbl.g_02676	Syat.g_02955
OG0001805	Prbl.g_01507	Syat.g_02770, Syat.g_01090
OG0001806	Prbl.g_01462	Syat.g_02050, Syat.g_02049
OG0001807	Prbl.g_00871	Syat.g_02090
OG0001808	Prbl.g_00860	Syat.g_02145
OG0001809	Prbl.g_00813	Syat.g_00435
OG0001811	Prbl.g_00070	Syat.g_02839
OG0001812	Prbl.g_02248	Syat.g_02698
OG0001813	Prbl.g_02193	Syat.g_02490
OG0001814	Prbl.g_02135	Syat.g_02395
OG0001815	Prbl.g_02126	Syat.g_01886, Syat.g_00954
OG0001837	Prbl.g_01249	Syat.g_02741
OG0001839	Prbl.g_01978	Syat.g_02305
OG0001840	Prbl.g_01995	Syat.g_02288
OG0001841	Prbl.g_02003	Syat.g_02280
OG0001842	Prbl.g_01232	Syat.g_02421
OG0001843	Prbl.g_01294	Syat.g_02196
OG0001844	Prbl.g_01295	Syat.g_02195
OG0001845	Prbl.g_01301	Syat.g_02193
OG0001846	Prbl.g_01321	Syat.g_03123, Syat.g_02935
OG0001847	Prbl.g_01323	Syat.g_02937
OG0001848	Prbl.g_01327	Syat.g_02941
OG0001849	Prbl.g_00586	Syat.g_01526
OG0001850	Prbl.g_00593	Syat.g_01486
OG0001851	Prbl.g_00598	Syat.g_01479
OG0001852	Prbl.g_00599	Syat.g_01478
OG0001853	Prbl.g_00606	Syat.g_01471
OG0001854	Prbl.g_01924	Syat.g_01449
OG0001855	Prbl.g_00326	Syat.g_01273
OG0001855	Prbl.g_00236	Syat.g_01363
OG0001856	Prbl.g_00421	Syat.g_03103
OG0001857	Prbl.g_00424	Syat.g_03100
OG0001858	Prbl.g_00445	Syat.g_03076
OG0001859	Prbl.g_00493	Syat.g_01305
OG0001860	Prbl.g_00505	Syat.g_03166
OG0001861	Prbl.g_00518	Syat.g_03177
OG0001862	Prbl.g_00530	Syat.g_03190
OG0001863	Prbl.g_00535	Syat.g_03203
OG0001864	Prbl.g_00753	Syat.g_03282
OG0001866	Prbl.g_01753	Syat.g_00002
OG0001867	Prbl.g_01743	Syat.g_03410
OG0001868	Prbl.g_01724	Syat.g_01156
OG0001869	Prbl.g_02079	Syat.g_03254
OG0001870	Prbl.g_02087	Syat.g_03264
OG0001871	Prbl.g_02092	Syat.g_00312
OG0001872	Prbl.g_02588	Syat.g_00899
OG0001873	Prbl.g_01381	Syat.g_00228
OG0001874	Prbl.g_01105	Syat.g_00251
OG0001877	Prbl.g_01866	Syat.g_00926
OG0001878	Prbl.g_02519	Syat.g_00528
OG0001879	Prbl.g_02511	Syat.g_00533
OG0001880	Prbl.g_02481	Syat.g_00574
OG0001881	Prbl.g_02480	Syat.g_00575
OG0001882	Prbl.g_02460	Syat.g_00602
OG0001883	Prbl.g_02455	Syat.g_00608
OG0001884	Prbl.g_02446	Syat.g_00617
OG0001885	Prbl.g_02433	Syat.g_00632
OG0001886	Prbl.g_02429	Syat.g_00638
OG0001888	Prbl.g_02349	Syat.g_00456
OG0001889	Prbl.g_02321	Syat.g_00498
OG0001890	Prbl.g_01553	Syat.g_00748
OG0001891	Prbl.g_01557	Syat.g_00756
OG0001892	Prbl.g_01570	Syat.g_00982
OG0001893	Prbl.g_01623	Syat.g_03309
OG0001894	Prbl.g_01638	Syat.g_00116
OG0001895	Prbl.g_00162	Syat.g_01244
OG0001896	Prbl.g_00664	Syat.g_02964
OG0001897	Prbl.g_01209	Syat.g_01604
OG0001898	Prbl.g_01193	Syat.g_01622
OG0001899	Prbl.g_00989	Syat.g_01793
OG0001900	Prbl.g_01488	Syat.g_01997
OG0001901	Prbl.g_01487	Syat.g_01998
OG0001902	Prbl.g_01446	Syat.g_02068
OG0001903	Prbl.g_01437	Syat.g_02077
OG0001904	Prbl.g_00868	Syat.g_02141
OG0001905	Prbl.g_00858	Syat.g_02147
OG0001906	Prbl.g_00823	Syat.g_02923
OG0001908	Prbl.g_00266	Syat.g_02845
OG0001909	Prbl.g_00078	Syat.g_02833
OG0001910	Prbl.g_01254	Syat.g_02736
OG0001911	Prbl.g_01020	Syat.g_00260
OG0001912	Prbl.g_02229	Syat.g_02679
OG0001913	Prbl.g_02227	Syat.g_02677
OG0001914	Prbl.g_02199	Syat.g_03287
OG0001929	Prbl.g_02010	Syat.g_02273
OG0001930	Prbl.g_01231	Syat.g_02422
OG0001931	Prbl.g_01230	Syat.g_02424
OG0001932	Prbl.g_01292	Syat.g_02198
OG0001933	Prbl.g_00549	Syat.g_01573
OG0001934	Prbl.g_00564	Syat.g_01559
OG0001935	Prbl.g_00601	Syat.g_01476
OG0001936	Prbl.g_01944	Syat.g_00178
OG0001937	Prbl.g_00434	Syat.g_03089
OG0001938	Prbl.g_00507	Syat.g_03168
OG0001940	Prbl.g_01792	Syat.g_00044
OG0001941	Prbl.g_01729	Syat.g_01160
OG0001943	Prbl.g_02098	Syat.g_00405
OG0001944	Prbl.g_01070	Syat.g_01250
OG0001946	Prbl.g_01871	Syat.g_00972
OG0001948	Prbl.g_02504	Syat.g_00543
OG0001949	Prbl.g_02490	Syat.g_00563
OG0001950	Prbl.g_02488	Syat.g_00565
OG0001951	Prbl.g_02479	Syat.g_00576
OG0001952	Prbl.g_02459	Syat.g_00603
OG0001953	Prbl.g_02458	Syat.g_00604
OG0001955	Prbl.g_01560	Syat.g_01670
OG0001956	Prbl.g_01578	Syat.g_00959
OG0001957	Prbl.g_01628	Syat.g_03304
OG0001958	Prbl.g_01407	Syat.g_00343
OG0001960	Prbl.g_00721	Syat.g_01358
OG0001961	Prbl.g_01345	Syat.g_01376
OG0001964	Prbl.g_01052	Syat.g_01846
OG0001966	Prbl.g_01493	Syat.g_01940
OG0001967	Prbl.g_01491	Syat.g_01942
OG0001968	Prbl.g_01490	Syat.g_01943
OG0001969	Prbl.g_01418	Syat.g_02102
OG0001970	Prbl.g_00821	Syat.g_02921
OG0001971	Prbl.g_00076	Syat.g_02835
OG0001972	Prbl.g_01267	Syat.g_02723
OG0001973	Prbl.g_02268	Syat.g_02714, Syat.g_02718
OG0001975	Prbl.g_02200	Syat.g_03286
OG0001976	Prbl.g_02198	Syat.g_03288
OG0001977	Prbl.g_02187	Syat.g_02506
OG0001995	Prbl.g_00757	Syat.g_02221
OG0001996	Prbl.g_01974	Syat.g_02309
OG0001997	Prbl.g_00575	Syat.g_01549
OG0001999	Prbl.g_00351	Syat.g_03020
OG0002000	Prbl.g_00786	Syat.g_01112
OG0002002	Prbl.g_02587	Syat.g_00900
OG0002003	Prbl.g_01861	Syat.g_01980
OG0002004	Prbl.g_01848	Syat.g_02268
OG0002005	Prbl.g_01844	Syat.g_01991
OG0002006	Prbl.g_00943	Syat.g_02751
OG0002007	Prbl.g_00944	Syat.g_00984
OG0002008	Prbl.g_02517	Syat.g_03284
OG0002009	Prbl.g_02371	Syat.g_00446
OG0002010	Prbl.g_00697	Syat.g_01337
OG0002013	Prbl.g_00895	Syat.g_01504
OG0002016	Prbl.g_01247	Syat.g_02743
OG0002037	Prbl.g_00509	Syat.g_01293
OG0002038	Prbl.g_02094	Syat.g_01251
OG0002039	Prbl.g_02107	Syat.g_00299
OG0002040	Prbl.g_00177	Syat.g_02427
OG0002041	Prbl.g_02500	Syat.g_00547
OG0002042	Prbl.g_02484	Syat.g_00569
OG0002043	Prbl.g_02439	Syat.g_00625
OG0002045	Prbl.g_01347	Syat.g_01381
OG0002046	Prbl.g_01350	Syat.g_01397
OG0002047	Prbl.g_02672	Syat.g_02951
OG0002048	Prbl.g_01173	Syat.g_01636
OG0002050	Prbl.g_01471	Syat.g_02040
OG0002051	Prbl.g_00268	Syat.g_02848
OG0002052	Prbl.g_02211	Syat.g_01022
OG0002110	Prbl.g_02394	Syat.g_02552
OG0002114	Prbl.g_00329	Syat.g_01366
OG0002119	Prbl.g_01107	Syat.g_02752
OG0002120	Prbl.g_01708	Syat.g_02459
OG0002154	Prbl.g_00829	Syat.g_00084
OG0002159	Prbl.g_01233	Syat.g_01548
OG0002160	Prbl.g_01910	Syat.g_02996
OG0002161	Prbl.g_00327	Syat.g_01272
OG0002166	Prbl.g_01856	Syat.g_03397
OG0002167	Prbl.g_01841	Syat.g_01778
OG0002170	Prbl.g_01198	Syat.g_01618
OG0002172	Prbl.g_01251	Syat.g_02739
OG0002173	Prbl.g_00125	Syat.g_02754
OG0002174	Prbl.g_02183	Syat.g_02511
OG0002175	Prbl.g_02270	Syat.g_00267
OG0002229	Prbl.g_02034	Syat.g_02254
OG0002231	Prbl.g_01842	Syat.g_00444, Syat.g_00098
OG0002235	Prbl.g_02357	Syat.g_00462
OG0002238	Prbl.g_01039	Syat.g_00491
OG0002239	Prbl.g_00717	Syat.g_01095
OG0002241	Prbl.g_01351	Syat.g_01398
OG0002243	Prbl.g_02257	Syat.g_02803
OG0002277	Prbl.g_02013	Syat.g_02270
OG0002285	Prbl.g_02451	Syat.g_00612
OG0002286	Prbl.g_02271	Syat.g_00266
OG0002289	Prbl.g_01353	Syat.g_01401
OG0002290	Prbl.g_01926	Syat.g_01453
OG0002292	Prbl.g_00087	Syat.g_02822
OG0002330	Prbl.g_00015	Syat.g_01093
OG0002332	Prbl.g_01040	Syat.g_00492
OG0002333	Prbl.g_01038	Syat.g_00490
OG0002335	Prbl.g_00232	Syat.g_02353, Syat.g_02025
OG0002340	Prbl.g_00133	Syat.g_02781
OG0002341	Prbl.g_02267	Syat.g_02712, Syat.g_02713
OG0002343	Prbl.g_01514	Syat.g_01871
OG0002364	Prbl.g_02438	Syat.g_00626
OG0002382	Prbl.g_00520	Syat.g_03179
OG0002385	Prbl.g_02269	Syat.g_00268
OG0002386	Prbl.g_01391	Syat.g_01687
OG0002390	Prbl.g_00081	Syat.g_02830
OG0002391	Prbl.g_01009	Syat.g_02932
OG0002394	Prbl.g_02265	Syat.g_02413, Syat.g_02710
OG0002429	Prbl.g_00577	Syat.g_01538
OG0002430	Prbl.g_00772	Syat.g_01100
OG0002431	Prbl.g_00773	Syat.g_01101
OG0002432	Prbl.g_02262	Syat.g_02706
OG0002436	Prbl.g_01674	Syat.g_01258, Syat.g_02488
OG0002440	Prbl.g_02534	Syat.g_00706
OG0002444	Prbl.g_00239	Syat.g_01360
OG0002447	Prbl.g_01352	Syat.g_01399
OG0002492	Prbl.g_02264	Syat.g_02709
OG0002494	Prbl.g_00459	Syat.g_00034
OG0002496	Prbl.g_02302	Syat.g_02437
OG0002498	Prbl.g_01228, Prbl.g_01947	Syat.g_00735
OG0002563	Prbl.g_00217	Syat.g_01386
OG0002565	Prbl.g_01906	Syat.g_03291
OG0002566	Prbl.g_00363	Syat.g_02065
