Orthogroup	Prbl	Syas
OG0001148	Prbl.g_00501	Syas.g_01263
OG0001149	Prbl.g_00500	Syas.g_01264
OG0001150	Prbl.g_00499	Syas.g_01265
OG0001151	Prbl.g_00487	Syas.g_01366
OG0001152	Prbl.g_00486	Syas.g_01367
OG0001153	Prbl.g_00704	Syas.g_01301
OG0001154	Prbl.g_00705	Syas.g_01302
OG0001155	Prbl.g_00454	Syas.g_01478
OG0001156	Prbl.g_00451	Syas.g_01489
OG0001157	Prbl.g_01604	Syas.g_01490
OG0001158	Prbl.g_00450	Syas.g_01491
OG0001159	Prbl.g_00449	Syas.g_01492
OG0001160	Prbl.g_00420	Syas.g_02705
OG0001161	Prbl.g_01601	Syas.g_02030
OG0001162	Prbl.g_00048	Syas.g_02473
OG0001163	Prbl.g_00406	Syas.g_02697
OG0001164	Prbl.g_00401	Syas.g_02691
OG0001165	Prbl.g_00398	Syas.g_02686
OG0001166	Prbl.g_00371	Syas.g_02658
OG0001167	Prbl.g_00350	Syas.g_01046
OG0001168	Prbl.g_00348	Syas.g_02597
OG0001169	Prbl.g_00346	Syas.g_02595
OG0001170	Prbl.g_00344	Syas.g_02593
OG0001171	Prbl.g_00334	Syas.g_02580
OG0001173	Prbl.g_01062	Syas.g_01664
OG0001174	Prbl.g_01054	Syas.g_01656
OG0001175	Prbl.g_01053	Syas.g_01655
OG0001176	Prbl.g_00953	Syas.g_01638
OG0001177	Prbl.g_00951	Syas.g_01640
OG0001179	Prbl.g_00982	Syas.g_01608
OG0001180	Prbl.g_01134	Syas.g_01583
OG0001181	Prbl.g_01138	Syas.g_01579
OG0001182	Prbl.g_01147	Syas.g_01571
OG0001183	Prbl.g_01175	Syas.g_01564
OG0001184	Prbl.g_00848	Syas.g_02188
OG0001185	Prbl.g_01291	Syas.g_02162
OG0001186	Prbl.g_02026	Syas.g_02113
OG0001187	Prbl.g_02022	Syas.g_02111
OG0001189	Prbl.g_01996	Syas.g_02089
OG0001190	Prbl.g_02239	Syas.g_01881
OG0001191	Prbl.g_02226	Syas.g_01900
OG0001193	Prbl.g_02181	Syas.g_01952
OG0001194	Prbl.g_02175	Syas.g_01953
OG0001195	Prbl.g_02174	Syas.g_01954
OG0001196	Prbl.g_02138	Syas.g_02010
OG0001197	Prbl.g_02136	Syas.g_02012
OG0001198	Prbl.g_02124	Syas.g_02031
OG0001199	Prbl.g_00602	Syas.g_02516
OG0001200	Prbl.g_00600	Syas.g_02514
OG0001201	Prbl.g_00551	Syas.g_02419
OG0001202	Prbl.g_00095	Syas.g_02270
OG0001203	Prbl.g_00197	Syas.g_02557
OG0001204	Prbl.g_02667	Syas.g_01687
OG0001205	Prbl.g_00642	Syas.g_02745
OG0001207	Prbl.g_00503	Syas.g_01260
OG0001208	Prbl.g_00513	Syas.g_01251
OG0001209	Prbl.g_00763	Syas.g_00065
OG0001210	Prbl.g_00751	Syas.g_00761
OG0001211	Prbl.g_01884	Syas.g_00788
OG0001212	Prbl.g_01765	Syas.g_00847
OG0001213	Prbl.g_01631	Syas.g_00100
OG0001214	Prbl.g_01641	Syas.g_00744
OG0001215	Prbl.g_01858	Syas.g_02245
OG0001217	Prbl.g_01904	Syas.g_01397, Syas.g_02493
OG0001218	Prbl.g_00716	Syas.g_01309
OG0001219	Prbl.g_02435	Syas.g_00399
OG0001220	Prbl.g_01567	Syas.g_02447
OG0001221	Prbl.g_02383	Syas.g_02669
OG0001222	Prbl.g_02210	Syas.g_00448
OG0001223	Prbl.g_02503	Syas.g_00541
OG0001224	Prbl.g_00931	Syas.g_01015
OG0001225	Prbl.g_00929	Syas.g_01017
OG0001226	Prbl.g_01704	Syas.g_02506
OG0001227	Prbl.g_00472	Syas.g_00824
OG0001228	Prbl.g_02585	Syas.g_02195
OG0001229	Prbl.g_00409	Syas.g_00285
OG0001230	Prbl.g_00252	Syas.g_02806
OG0001231	Prbl.g_01957	Syas.g_02050
OG0001232	Prbl.g_00366	Syas.g_02649
OG0001233	Prbl.g_00343	Syas.g_02592
OG0001234	Prbl.g_01050	Syas.g_01310
OG0001235	Prbl.g_00948	Syas.g_01646
OG0001236	Prbl.g_00852	Syas.g_02191
OG0001237	Prbl.g_00845	Syas.g_02187
OG0001238	Prbl.g_02225	Syas.g_01901
OG0001239	Prbl.g_00605	Syas.g_02519
OG0001240	Prbl.g_00568	Syas.g_02435
OG0001241	Prbl.g_00558	Syas.g_02427
OG0001242	Prbl.g_01322	Syas.g_02398
OG0001243	Prbl.g_00828	Syas.g_02391
OG0001245	Prbl.g_01693	Syas.g_00524
OG0001246	Prbl.g_00803	Syas.g_01224, Syas.g_01829
OG0001249	Prbl.g_01195	Syas.g_01547
OG0001250	Prbl.g_01546	Syas.g_00239
OG0001252	Prbl.g_00936	Syas.g_00994
OG0001253	Prbl.g_01686	Syas.g_00143
OG0001255	Prbl.g_00036	Syas.g_00492
OG0001258	Prbl.g_00400	Syas.g_02688
OG0001259	Prbl.g_00345	Syas.g_02594
OG0001260	Prbl.g_00315	Syas.g_02572
OG0001261	Prbl.g_00991	Syas.g_01599
OG0001262	Prbl.g_01999	Syas.g_02091
OG0001263	Prbl.g_00826	Syas.g_02388
OG0001265	Prbl.g_01324	Syas.g_02399
OG0001266	Prbl.g_00099	Syas.g_02266
OG0001267	Prbl.g_01453	Syas.g_01753
OG0001268	Prbl.g_01207	Syas.g_01535
OG0001269	Prbl.g_01564	Syas.g_00510
OG0001270	Prbl.g_00654	Syas.g_01499
OG0001271	Prbl.g_01343	Syas.g_01336
OG0001272	Prbl.g_00517	Syas.g_01247
OG0001273	Prbl.g_01634	Syas.g_00751
OG0001274	Prbl.g_01263	Syas.g_01849
OG0001275	Prbl.g_02518	Syas.g_00554
OG0001276	Prbl.g_02535	Syas.g_00215
OG0001277	Prbl.g_02152	Syas.g_00110
OG0001278	Prbl.g_02592	Syas.g_01074
OG0001279	Prbl.g_00156	Syas.g_02792
OG0001280	Prbl.g_01719	Syas.g_01095
OG0001281	Prbl.g_01728	Syas.g_02845
OG0001286	Prbl.g_01132	Syas.g_01585
OG0001288	Prbl.g_02059	Syas.g_02144
OG0001290	Prbl.g_00559	Syas.g_02428
OG0001291	Prbl.g_00816	Syas.g_02378
OG0001292	Prbl.g_01512	Syas.g_01693
OG0001293	Prbl.g_01489	Syas.g_01720
OG0001294	Prbl.g_01393	Syas.g_00692
OG0001295	Prbl.g_00748	Syas.g_00770
OG0001297	Prbl.g_00793	Syas.g_01213
OG0001298	Prbl.g_01791	Syas.g_00829
OG0001303	Prbl.g_02437	Syas.g_00400
OG0001307	Prbl.g_00723	Syas.g_01923
OG0001308	Prbl.g_00224	Syas.g_02830
OG0001309	Prbl.g_00787	Syas.g_00003
OG0001310	Prbl.g_00377	Syas.g_02666
OG0001311	Prbl.g_02537	Syas.g_00213
OG0001312	Prbl.g_02448	Syas.g_00414
OG0001319	Prbl.g_01463	Syas.g_01736
OG0001323	Prbl.g_00784	Syas.g_00006
OG0001326	Prbl.g_02168	Syas.g_01960, Syas.g_01961
OG0001329	Prbl.g_01079	Syas.g_00773
OG0001330	Prbl.g_01712	Syas.g_02865
OG0001331	Prbl.g_00497	Syas.g_01267
OG0001333	Prbl.g_00349	Syas.g_02598
OG0001336	Prbl.g_02142	Syas.g_02003
OG0001337	Prbl.g_01189	Syas.g_01548
OG0001339	Prbl.g_00556	Syas.g_02425
OG0001347	Prbl.g_02051	Syas.g_01950
OG0001348	Prbl.g_01243	Syas.g_00119
OG0001351	Prbl.g_00624	Syas.g_01280
OG0001353	Prbl.g_01537	Syas.g_00228
OG0001354	Prbl.g_02494	Syas.g_00526
OG0001355	Prbl.g_02379	Syas.g_01057
OG0001356	Prbl.g_02208	Syas.g_01715
OG0001358	Prbl.g_01615	Syas.g_00122
OG0001360	Prbl.g_01104	Syas.g_01130
OG0001361	Prbl.g_00182	Syas.g_01135
OG0001365	Prbl.g_02234	Syas.g_01886
OG0001366	Prbl.g_01335, Prbl.g_00368	Syas.g_02655
OG0001371	Prbl.g_01915	Syas.g_02499
OG0001373	Prbl.g_02169	Syas.g_01959
OG0001374	Prbl.g_02161	Syas.g_01968
OG0001376	Prbl.g_02216	Syas.g_00468
OG0001377	Prbl.g_02217	Syas.g_00467
OG0001378	Prbl.g_00661	Syas.g_01500
OG0001379	Prbl.g_01714	Syas.g_02861
OG0001380	Prbl.g_01572	Syas.g_00126
OG0001383	Prbl.g_00191	Syas.g_00522
OG0001385	Prbl.g_02172	Syas.g_01956
OG0001386	Prbl.g_02171	Syas.g_01957
OG0001387	Prbl.g_02170	Syas.g_01958
OG0001388	Prbl.g_02167	Syas.g_01962
OG0001389	Prbl.g_02166	Syas.g_01963
OG0001390	Prbl.g_02165	Syas.g_01964
OG0001391	Prbl.g_02164	Syas.g_01965
OG0001392	Prbl.g_02163	Syas.g_01966
OG0001393	Prbl.g_02162	Syas.g_01967
OG0001394	Prbl.g_02366	Syas.g_00627
OG0001395	Prbl.g_02548	Syas.g_00195
OG0001396	Prbl.g_02050	Syas.g_01949
OG0001398	Prbl.g_01692	Syas.g_02481
OG0001401	Prbl.g_01541	Syas.g_00233
OG0001402	Prbl.g_01620	Syas.g_00112
OG0001403	Prbl.g_01976	Syas.g_02069
OG0001406	Prbl.g_02215	Syas.g_00469
OG0001409	Prbl.g_02100	Syas.g_00154
OG0001412	Prbl.g_01003, Prbl.g_02052	Syas.g_01951
OG0001416	Prbl.g_01725	Syas.g_01061
OG0001418	Prbl.g_01046	Syas.g_01177
OG0001423	Prbl.g_02629, Prbl.g_00738	Syas.g_02532
OG0001435	Prbl.g_02411	Syas.g_00678
OG0001438	Prbl.g_01438	Syas.g_01767
OG0001441	Prbl.g_00782	Syas.g_00008
OG0001443	Prbl.g_00408	Syas.g_01910
OG0001444	Prbl.g_01234	Syas.g_02442
OG0001444	Prbl.g_00574	Syas.g_02439
OG0001449	Prbl.g_01940	Syas.g_02567
OG0001450	Prbl.g_01847	Syas.g_02208, Syas.g_00474
OG0001451	Prbl.g_02546	Syas.g_02342, Syas.g_02343
OG0001461	Prbl.g_00620	Syas.g_00566
OG0001470	Prbl.g_02028	Syas.g_02115, Syas.g_02627
OG0001475	Prbl.g_02030	Syas.g_02120
OG0001476	Prbl.g_02095	Syas.g_00155
OG0001477	Prbl.g_00017	Syas.g_00934
OG0001478	Prbl.g_01349	Syas.g_01345, Syas.g_01344
OG0001479	Prbl.g_01205	Syas.g_01537
OG0001484	Prbl.g_02573	Syas.g_00166, Syas.g_00167
OG0001488	Prbl.g_02106	Syas.g_01142
OG0001489	Prbl.g_01143	Syas.g_01574
OG0001495	Prbl.g_00950	Syas.g_01641
OG0001496	Prbl.g_00013	Syas.g_00936
OG0001497	Prbl.g_00016	Syas.g_00935
OG0001498	Prbl.g_02675	Syas.g_01511
OG0001508	Prbl.g_02027	Syas.g_02114
OG0001510	Prbl.g_02635	Syas.g_02151
OG0001511	Prbl.g_00544	Syas.g_02413
OG0001512	Prbl.g_00195	Syas.g_02559
OG0001514	Prbl.g_00012	Syas.g_00937
OG0001515	Prbl.g_01865	Syas.g_00734
OG0001516	Prbl.g_01402	Syas.g_00703
OG0001517	Prbl.g_01202	Syas.g_01540
OG0001518	Prbl.g_02223	Syas.g_01903
OG0001519	Prbl.g_02212	Syas.g_01912
OG0001527	Prbl.g_01898	Syas.g_00803
OG0001528	Prbl.g_02024	Syas.g_02116
OG0001529	Prbl.g_01989	Syas.g_02082
OG0001530	Prbl.g_00546	Syas.g_02415
OG0001531	Prbl.g_00194	Syas.g_02560
OG0001532	Prbl.g_01117	Syas.g_01113
OG0001533	Prbl.g_01699	Syas.g_00476
OG0001534	Prbl.g_02545	Syas.g_00198
OG0001535	Prbl.g_02533	Syas.g_00218
OG0001536	Prbl.g_02474	Syas.g_00456
OG0001537	Prbl.g_02374	Syas.g_00651
OG0001538	Prbl.g_02330	Syas.g_00591
OG0001539	Prbl.g_01587	Syas.g_00683
OG0001540	Prbl.g_00824	Syas.g_02386
OG0001541	Prbl.g_00267	Syas.g_02316
OG0001542	Prbl.g_00073	Syas.g_02294
OG0001543	Prbl.g_01241	Syas.g_02230
OG0001544	Prbl.g_02213	Syas.g_01911
OG0001545	Prbl.g_02153	Syas.g_01982
OG0001555	Prbl.g_01949	Syas.g_00654
OG0001558	Prbl.g_01960	Syas.g_02053
OG0001559	Prbl.g_00547	Syas.g_02416
OG0001560	Prbl.g_00560	Syas.g_02429
OG0001561	Prbl.g_02539	Syas.g_00211
OG0001562	Prbl.g_02525	Syas.g_00560
OG0001563	Prbl.g_00999	Syas.g_01590
OG0001565	Prbl.g_02291	Syas.g_00351
OG0001574	Prbl.g_01896	Syas.g_00801
OG0001575	Prbl.g_01901	Syas.g_00806
OG0001576	Prbl.g_01737	Syas.g_02834
OG0001577	Prbl.g_02080	Syas.g_01189
OG0001580	Prbl.g_02250	Syas.g_01875
OG0001589	Prbl.g_00341	Syas.g_02589
OG0001590	Prbl.g_01565	Syas.g_00752
OG0001591	Prbl.g_01591	Syas.g_00690
OG0001592	Prbl.g_02249	Syas.g_01877
OG0001614	Prbl.g_01293	Syas.g_02165
OG0001615	Prbl.g_02646	Syas.g_00778
OG0001616	Prbl.g_01380	Syas.g_01127
OG0001617	Prbl.g_00728	Syas.g_00076
OG0001618	Prbl.g_02557	Syas.g_00185
OG0001619	Prbl.g_02464	Syas.g_00445
OG0001620	Prbl.g_01215	Syas.g_01528
OG0001621	Prbl.g_01500	Syas.g_01702
OG0001622	Prbl.g_02144	Syas.g_02002
OG0001627	Prbl.g_00458	Syas.g_01474
OG0001634	Prbl.g_01396	Syas.g_00697
OG0001635	Prbl.g_01814	Syas.g_02140
OG0001636	Prbl.g_01982	Syas.g_02075
OG0001637	Prbl.g_00325	Syas.g_02242, Syas.g_02547
OG0001638	Prbl.g_00379	Syas.g_02670
OG0001639	Prbl.g_00455	Syas.g_01477
OG0001640	Prbl.g_00940	Syas.g_00989
OG0001641	Prbl.g_02507	Syas.g_00545
OG0001643	Prbl.g_01644	Syas.g_00741
OG0001652	Prbl.g_01958	Syas.g_02051
OG0001653	Prbl.g_00571	Syas.g_02436
OG0001654	Prbl.g_00457	Syas.g_01475
OG0001655	Prbl.g_00136, Prbl.g_00680	Syas.g_01854
OG0001657	Prbl.g_00292	Syas.g_02355
OG0001671	Prbl.g_01248	Syas.g_01830
OG0001672	Prbl.g_00594	Syas.g_02508
OG0001673	Prbl.g_01921	Syas.g_02551
OG0001674	Prbl.g_00321, Prbl.g_00320	Syas.g_01745, Syas.g_01744, Syas.g_02533
OG0001675	Prbl.g_02522, Prbl.g_02524	Syas.g_00558
OG0001677	Prbl.g_01176	Syas.g_01563
OG0001680	Prbl.g_01485	Syas.g_02664
OG0001692	Prbl.g_00247	Syas.g_02810
OG0001693	Prbl.g_00682	Syas.g_01022
OG0001694	Prbl.g_01451	Syas.g_01755
OG0001695	Prbl.g_02158	Syas.g_01980
OG0001702	Prbl.g_00581	Syas.g_02468
OG0001703	Prbl.g_00504	Syas.g_01259
OG0001715	Prbl.g_01675	Syas.g_01409
OG0001716	Prbl.g_01559	Syas.g_00512
OG0001726	Prbl.g_02425	Syas.g_00337
OG0001728	Prbl.g_02029	Syas.g_00753, Syas.g_00776
OG0001729	Prbl.g_00189	Syas.g_02564
OG0001730	Prbl.g_02624	Syas.g_00954
OG0001731	Prbl.g_00442	Syas.g_02729
OG0001732	Prbl.g_01373	Syas.g_02021, Syas.g_01088
OG0001735	Prbl.g_01410	Syas.g_00711
OG0001736	Prbl.g_01415, Prbl.g_01197, Prbl.g_00887	Syas.g_00737
OG0001737	Prbl.g_01433	Syas.g_01777
OG0001738	Prbl.g_00899	Syas.g_01792
OG0001748	Prbl.g_01250	Syas.g_01832
OG0001749	Prbl.g_00882	Syas.g_02217
OG0001750	Prbl.g_00573	Syas.g_02438
OG0001751	Prbl.g_01920	Syas.g_02550
OG0001752	Prbl.g_02621	Syas.g_02570
OG0001753	Prbl.g_00319	Syas.g_00364
OG0001754	Prbl.g_00322	Syas.g_02545, Syas.g_02244
OG0001755	Prbl.g_00788	Syas.g_01208
OG0001761	Prbl.g_01826	Syas.g_01040
OG0001762	Prbl.g_02515	Syas.g_00552
OG0001763	Prbl.g_02502	Syas.g_00540
OG0001764	Prbl.g_02428	Syas.g_00374
OG0001765	Prbl.g_01598	Syas.g_00314
OG0001766	Prbl.g_01423	Syas.g_01870
OG0001783	Prbl.g_01288	Syas.g_02159
OG0001784	Prbl.g_00578	Syas.g_02445
OG0001786	Prbl.g_00426	Syas.g_02710
OG0001787	Prbl.g_00767	Syas.g_00060
OG0001788	Prbl.g_00764	Syas.g_00064
OG0001789	Prbl.g_01721	Syas.g_02855
OG0001790	Prbl.g_02073	Syas.g_01195
OG0001792	Prbl.g_02581	Syas.g_01083
OG0001794	Prbl.g_02604	Syas.g_00201
OG0001796	Prbl.g_02527	Syas.g_00227
OG0001797	Prbl.g_02457	Syas.g_02249
OG0001798	Prbl.g_01622	Syas.g_00108
OG0001800	Prbl.g_00159	Syas.g_00955
OG0001801	Prbl.g_00256	Syas.g_02801
OG0001803	Prbl.g_00646	Syas.g_02741
OG0001804	Prbl.g_02676	Syas.g_01510
OG0001805	Prbl.g_01507	Syas.g_00304
OG0001806	Prbl.g_01462	Syas.g_01737
OG0001808	Prbl.g_00860	Syas.g_02210
OG0001811	Prbl.g_00070	Syas.g_02297
OG0001812	Prbl.g_02248	Syas.g_01878
OG0001813	Prbl.g_02193	Syas.g_01936
OG0001814	Prbl.g_02135	Syas.g_02013
OG0001815	Prbl.g_02126	Syas.g_02022
OG0001837	Prbl.g_01249	Syas.g_01831
OG0001838	Prbl.g_02113	Syas.g_02042
OG0001839	Prbl.g_01978	Syas.g_02071
OG0001840	Prbl.g_01995	Syas.g_02088
OG0001841	Prbl.g_02003	Syas.g_02095
OG0001842	Prbl.g_01232	Syas.g_00658
OG0001843	Prbl.g_01294	Syas.g_02166
OG0001844	Prbl.g_01295	Syas.g_02167
OG0001845	Prbl.g_01301	Syas.g_02169
OG0001846	Prbl.g_01321	Syas.g_02397
OG0001848	Prbl.g_01327	Syas.g_02402
OG0001849	Prbl.g_00586	Syas.g_02475
OG0001850	Prbl.g_00593	Syas.g_02505
OG0001851	Prbl.g_00598	Syas.g_02512
OG0001852	Prbl.g_00599	Syas.g_02513
OG0001853	Prbl.g_00606	Syas.g_02520
OG0001854	Prbl.g_01924	Syas.g_02555
OG0001855	Prbl.g_00326	Syas.g_00256, Syas.g_01747
OG0001855	Prbl.g_00236	Syas.g_00081
OG0001856	Prbl.g_00421	Syas.g_02706
OG0001857	Prbl.g_00424	Syas.g_02709
OG0001858	Prbl.g_00445	Syas.g_02734
OG0001859	Prbl.g_00493	Syas.g_01271
OG0001860	Prbl.g_00505	Syas.g_01257
OG0001861	Prbl.g_00518	Syas.g_01246
OG0001862	Prbl.g_00530	Syas.g_01233
OG0001863	Prbl.g_00535	Syas.g_01229
OG0001864	Prbl.g_00753	Syas.g_00092
OG0001866	Prbl.g_01753	Syas.g_00862
OG0001867	Prbl.g_01743	Syas.g_00866
OG0001868	Prbl.g_01724	Syas.g_02851
OG0001869	Prbl.g_02079	Syas.g_01190
OG0001870	Prbl.g_02087	Syas.g_01180
OG0001871	Prbl.g_02092	Syas.g_01173
OG0001872	Prbl.g_02588	Syas.g_01078
OG0001873	Prbl.g_01381	Syas.g_01126
OG0001874	Prbl.g_01105	Syas.g_01129
OG0001877	Prbl.g_01866	Syas.g_00735
OG0001878	Prbl.g_02519	Syas.g_00555
OG0001879	Prbl.g_02511	Syas.g_00550
OG0001880	Prbl.g_02481	Syas.g_00465
OG0001881	Prbl.g_02480	Syas.g_00464
OG0001882	Prbl.g_02460	Syas.g_02252
OG0001883	Prbl.g_02455	Syas.g_00423
OG0001884	Prbl.g_02446	Syas.g_00412
OG0001885	Prbl.g_02433	Syas.g_00395
OG0001886	Prbl.g_02429	Syas.g_00375
OG0001887	Prbl.g_02391	Syas.g_00661, Syas.g_00664
OG0001888	Prbl.g_02349	Syas.g_00622
OG0001889	Prbl.g_02321	Syas.g_00581
OG0001890	Prbl.g_01553	Syas.g_00283
OG0001891	Prbl.g_01557	Syas.g_00289
OG0001892	Prbl.g_01570	Syas.g_00422
OG0001893	Prbl.g_01623	Syas.g_00863, Syas.g_00107
OG0001894	Prbl.g_01638	Syas.g_00747
OG0001895	Prbl.g_00162	Syas.g_02798
OG0001896	Prbl.g_00664	Syas.g_01502
OG0001897	Prbl.g_01209	Syas.g_01531
OG0001898	Prbl.g_01193	Syas.g_01549
OG0001899	Prbl.g_00989	Syas.g_01601
OG0001900	Prbl.g_01488	Syas.g_01722
OG0001901	Prbl.g_01487	Syas.g_01723
OG0001902	Prbl.g_01446	Syas.g_01759
OG0001903	Prbl.g_01437	Syas.g_01768
OG0001904	Prbl.g_00868	Syas.g_02214
OG0001905	Prbl.g_00858	Syas.g_02198
OG0001906	Prbl.g_00823	Syas.g_02385
OG0001908	Prbl.g_00266	Syas.g_02314
OG0001909	Prbl.g_00078	Syas.g_02289
OG0001910	Prbl.g_01254	Syas.g_01836
OG0001912	Prbl.g_02229	Syas.g_01895
OG0001913	Prbl.g_02227	Syas.g_01898
OG0001914	Prbl.g_02199	Syas.g_00098
OG0001929	Prbl.g_02010	Syas.g_02102
OG0001930	Prbl.g_01231	Syas.g_00657
OG0001931	Prbl.g_01230	Syas.g_00656
OG0001932	Prbl.g_01292	Syas.g_02164
OG0001933	Prbl.g_00549	Syas.g_02418
OG0001934	Prbl.g_00564	Syas.g_02430
OG0001935	Prbl.g_00601	Syas.g_02515
OG0001936	Prbl.g_01944	Syas.g_00945
OG0001937	Prbl.g_00434	Syas.g_02721
OG0001938	Prbl.g_00507	Syas.g_01255
OG0001939	Prbl.g_02648	Syas.g_01526
OG0001940	Prbl.g_01792	Syas.g_00826
OG0001941	Prbl.g_01729	Syas.g_02844
OG0001943	Prbl.g_02098	Syas.g_00388
OG0001944	Prbl.g_01070	Syas.g_02794
OG0001946	Prbl.g_01871	Syas.g_00928
OG0001948	Prbl.g_02504	Syas.g_00542
OG0001949	Prbl.g_02490	Syas.g_00502
OG0001950	Prbl.g_02488	Syas.g_00499
OG0001951	Prbl.g_02479	Syas.g_00463
OG0001952	Prbl.g_02459	Syas.g_02251
OG0001953	Prbl.g_02458	Syas.g_02250
OG0001955	Prbl.g_01560	Syas.g_00480
OG0001956	Prbl.g_01578	Syas.g_00971
OG0001957	Prbl.g_01628	Syas.g_00102
OG0001958	Prbl.g_01407	Syas.g_00709
OG0001960	Prbl.g_00721	Syas.g_01313
OG0001961	Prbl.g_01345	Syas.g_01338
OG0001964	Prbl.g_01052	Syas.g_01653
OG0001966	Prbl.g_01493	Syas.g_01710
OG0001967	Prbl.g_01491	Syas.g_01712
OG0001968	Prbl.g_01490	Syas.g_01713
OG0001969	Prbl.g_01418	Syas.g_01818
OG0001970	Prbl.g_00821	Syas.g_02383
OG0001971	Prbl.g_00076	Syas.g_02291
OG0001972	Prbl.g_01267	Syas.g_01853
OG0001973	Prbl.g_02268	Syas.g_01862, Syas.g_01864
OG0001975	Prbl.g_02200	Syas.g_00097
OG0001976	Prbl.g_02198	Syas.g_00099
OG0001977	Prbl.g_02187	Syas.g_01942
OG0001995	Prbl.g_00757	Syas.g_00916
OG0001996	Prbl.g_01974	Syas.g_02067
OG0001997	Prbl.g_00575	Syas.g_02440
OG0001998	Prbl.g_00328	Syas.g_00371
OG0001999	Prbl.g_00351	Syas.g_02599
OG0002000	Prbl.g_00786	Syas.g_00004
OG0002002	Prbl.g_02587	Syas.g_01079
OG0002003	Prbl.g_01861	Syas.g_00491
OG0002004	Prbl.g_01848	Syas.g_01906
OG0002005	Prbl.g_01844	Syas.g_00036, Syas.g_00926, Syas.g_00080
OG0002006	Prbl.g_00943	Syas.g_00171
OG0002007	Prbl.g_00944	Syas.g_00988
OG0002009	Prbl.g_02371	Syas.g_00631
OG0002010	Prbl.g_00697	Syas.g_01293
OG0002013	Prbl.g_00895	Syas.g_02488
OG0002015	Prbl.g_00879	Syas.g_02219
OG0002016	Prbl.g_01247	Syas.g_02222
OG0002017	Prbl.g_02184	Syas.g_01946
OG0002018	Prbl.g_02156	Syas.g_01974
OG0002038	Prbl.g_02094	Syas.g_02793
OG0002039	Prbl.g_02107	Syas.g_01141
OG0002040	Prbl.g_00177	Syas.g_01047
OG0002041	Prbl.g_02500	Syas.g_00538
OG0002042	Prbl.g_02484	Syas.g_00495
OG0002043	Prbl.g_02439	Syas.g_00404
OG0002045	Prbl.g_01347	Syas.g_01341
OG0002046	Prbl.g_01350	Syas.g_01346
OG0002047	Prbl.g_02672	Syas.g_01514
OG0002048	Prbl.g_01173	Syas.g_01567
OG0002051	Prbl.g_00268	Syas.g_02317
OG0002053	Prbl.g_02205	Syas.g_00291
OG0002113	Prbl.g_01979	Syas.g_02072
OG0002114	Prbl.g_00329	Syas.g_00085
OG0002117	Prbl.g_02101	Syas.g_02864
OG0002119	Prbl.g_01107	Syas.g_00170
OG0002120	Prbl.g_01708	Syas.g_00127
OG0002121	Prbl.g_01532	Syas.g_02491
OG0002130	Prbl.g_01720	Syas.g_02856
OG0002159	Prbl.g_01233	Syas.g_02441
OG0002160	Prbl.g_01910	Syas.g_02576
OG0002161	Prbl.g_00327	Syas.g_01746
OG0002166	Prbl.g_01856	Syas.g_00144, Syas.g_01056
OG0002167	Prbl.g_01841	Syas.g_00168
OG0002169	Prbl.g_02671	Syas.g_01515
OG0002170	Prbl.g_01198	Syas.g_01545
OG0002171	Prbl.g_00885	Syas.g_02220
OG0002172	Prbl.g_01251	Syas.g_01833
OG0002173	Prbl.g_00125	Syas.g_02232
OG0002174	Prbl.g_02183	Syas.g_01947
OG0002229	Prbl.g_02034	Syas.g_02128
OG0002231	Prbl.g_01842	Syas.g_01444, Syas.g_00772
OG0002235	Prbl.g_02357	Syas.g_00616
OG0002238	Prbl.g_01039	Syas.g_00306
OG0002239	Prbl.g_00717	Syas.g_00024
OG0002241	Prbl.g_01351	Syas.g_01347
OG0002242	Prbl.g_00884	Syas.g_02218
OG0002277	Prbl.g_02013	Syas.g_02105
OG0002280	Prbl.g_00777	Syas.g_00014
OG0002285	Prbl.g_02451	Syas.g_00418
OG0002288	Prbl.g_00233	Syas.g_00249
OG0002289	Prbl.g_01353	Syas.g_01349
OG0002292	Prbl.g_00087	Syas.g_02280
OG0002330	Prbl.g_00015	Syas.g_00035
OG0002332	Prbl.g_01040	Syas.g_00305
OG0002333	Prbl.g_01038	Syas.g_00307
OG0002335	Prbl.g_00232	Syas.g_00357
OG0002341	Prbl.g_02267	Syas.g_01863, Syas.g_01860
OG0002343	Prbl.g_01514	Syas.g_01691
OG0002364	Prbl.g_02438	Syas.g_00402
OG0002382	Prbl.g_00520	Syas.g_01244
OG0002390	Prbl.g_00081	Syas.g_02287
OG0002394	Prbl.g_02265	Syas.g_01869
OG0002429	Prbl.g_00577	Syas.g_02444
OG0002430	Prbl.g_00772	Syas.g_02816
OG0002431	Prbl.g_00773	Syas.g_02815
OG0002440	Prbl.g_02534	Syas.g_00217
OG0002444	Prbl.g_00239	Syas.g_01685, Syas.g_00084
OG0002447	Prbl.g_01352	Syas.g_01348
OG0002449	Prbl.g_02157	Syas.g_01975
OG0002494	Prbl.g_00459	Syas.g_00838
OG0002495	Prbl.g_02614	Syas.g_02299
OG0002563	Prbl.g_00217	Syas.g_00428
OG0002566	Prbl.g_00363	Syas.g_00160
OG0002571	Prbl.g_01585	Syas.g_00165
OG0002572	Prbl.g_01609	Syas.g_00156
OG0002573	Prbl.g_00238	Syas.g_00083
OG0002593	Prbl.g_01385	Syas.g_01437
OG0002634	Prbl.g_00196	Syas.g_02558
