Orthogroup	Prbl	Syal
OG0001124	Prbl.g_02538	Syal.g_01911
OG0001125	Prbl.g_02540	Syal.g_01909
OG0001126	Prbl.g_00939	Syal.g_01837
OG0001127	Prbl.g_00938	Syal.g_01836
OG0001128	Prbl.g_00935	Syal.g_01833
OG0001129	Prbl.g_00934	Syal.g_01831
OG0001130	Prbl.g_00933	Syal.g_01830
OG0001131	Prbl.g_02575	Syal.g_02260
OG0001132	Prbl.g_01603	Syal.g_02553
OG0001133	Prbl.g_01621	Syal.g_02710
OG0001134	Prbl.g_02204	Syal.g_02506
OG0001135	Prbl.g_02202	Syal.g_02505
OG0001136	Prbl.g_02082	Syal.g_01650
OG0001137	Prbl.g_02102	Syal.g_01673
OG0001138	Prbl.g_01118	Syal.g_01709
OG0001139	Prbl.g_01116	Syal.g_01711
OG0001140	Prbl.g_01115	Syal.g_01712
OG0001141	Prbl.g_01114	Syal.g_01713
OG0001142	Prbl.g_01113	Syal.g_01714
OG0001143	Prbl.g_01376	Syal.g_01722
OG0001144	Prbl.g_02580	Syal.g_01736
OG0001145	Prbl.g_01711	Syal.g_01614
OG0001146	Prbl.g_01727	Syal.g_01593
OG0001147	Prbl.g_01333	Syal.g_00458
OG0001148	Prbl.g_00501	Syal.g_02886
OG0001149	Prbl.g_00500	Syal.g_02885
OG0001150	Prbl.g_00499	Syal.g_02884
OG0001151	Prbl.g_00487	Syal.g_02872
OG0001152	Prbl.g_00486	Syal.g_02871
OG0001153	Prbl.g_00704	Syal.g_00421
OG0001154	Prbl.g_00705	Syal.g_00422
OG0001155	Prbl.g_00454	Syal.g_02969
OG0001156	Prbl.g_00451	Syal.g_02972
OG0001157	Prbl.g_01604	Syal.g_02973
OG0001158	Prbl.g_00450	Syal.g_02974
OG0001159	Prbl.g_00449	Syal.g_02975
OG0001160	Prbl.g_00420	Syal.g_00564
OG0001161	Prbl.g_01601	Syal.g_01104
OG0001162	Prbl.g_00048	Syal.g_01577
OG0001163	Prbl.g_00406	Syal.g_00573
OG0001164	Prbl.g_00401	Syal.g_00579
OG0001165	Prbl.g_00398	Syal.g_00584
OG0001166	Prbl.g_00371	Syal.g_00613
OG0001167	Prbl.g_00350	Syal.g_00638
OG0001168	Prbl.g_00348	Syal.g_00640
OG0001169	Prbl.g_00346	Syal.g_00642
OG0001170	Prbl.g_00344	Syal.g_00644
OG0001173	Prbl.g_01062	Syal.g_00199
OG0001174	Prbl.g_01054	Syal.g_00207
OG0001175	Prbl.g_01053	Syal.g_00208
OG0001176	Prbl.g_00953	Syal.g_00226
OG0001177	Prbl.g_00951	Syal.g_00224
OG0001179	Prbl.g_00982	Syal.g_00256
OG0001180	Prbl.g_01134	Syal.g_00282
OG0001182	Prbl.g_01147	Syal.g_00295
OG0001183	Prbl.g_01175	Syal.g_00302
OG0001184	Prbl.g_00848	Syal.g_01359
OG0001185	Prbl.g_01291	Syal.g_01453
OG0001186	Prbl.g_02026	Syal.g_00179
OG0001187	Prbl.g_02022	Syal.g_00175
OG0001188	Prbl.g_02018	Syal.g_00172
OG0001189	Prbl.g_01996	Syal.g_00152
OG0001190	Prbl.g_02239	Syal.g_01067
OG0001191	Prbl.g_02226	Syal.g_01083
OG0001192	Prbl.g_02219	Syal.g_01090
OG0001193	Prbl.g_02181	Syal.g_01128
OG0001194	Prbl.g_02175	Syal.g_01130
OG0001195	Prbl.g_02174	Syal.g_01131
OG0001196	Prbl.g_02138	Syal.g_00078
OG0001197	Prbl.g_02136	Syal.g_00080
OG0001198	Prbl.g_02124	Syal.g_00093
OG0001199	Prbl.g_00602	Syal.g_00757
OG0001200	Prbl.g_00600	Syal.g_00759
OG0001201	Prbl.g_00551	Syal.g_00821
OG0001202	Prbl.g_00095	Syal.g_00956
OG0001203	Prbl.g_00197	Syal.g_00683
OG0001204	Prbl.g_02667	Syal.g_01201
OG0001205	Prbl.g_00642	Syal.g_00515
OG0001206	Prbl.g_01363	Syal.g_00490
OG0001207	Prbl.g_00503	Syal.g_02889
OG0001208	Prbl.g_00513	Syal.g_02899
OG0001209	Prbl.g_00763	Syal.g_02835
OG0001210	Prbl.g_00751	Syal.g_02827
OG0001211	Prbl.g_01884	Syal.g_02811
OG0001212	Prbl.g_01765	Syal.g_02754
OG0001213	Prbl.g_01631	Syal.g_02701
OG0001214	Prbl.g_01641	Syal.g_02634
OG0001215	Prbl.g_01858	Syal.g_01786
OG0001216	Prbl.g_02564	Syal.g_01861
OG0001217	Prbl.g_01904	Syal.g_02067
OG0001218	Prbl.g_00716	Syal.g_00429
OG0001219	Prbl.g_02435	Syal.g_02036
OG0001220	Prbl.g_01567	Syal.g_02494
OG0001221	Prbl.g_02383	Syal.g_02258
OG0001222	Prbl.g_02210	Syal.g_02006
OG0001223	Prbl.g_02503	Syal.g_01960
OG0001224	Prbl.g_00931	Syal.g_01827
OG0001225	Prbl.g_00929	Syal.g_01825
OG0001226	Prbl.g_01704	Syal.g_00767
OG0001227	Prbl.g_00472	Syal.g_01575
OG0001228	Prbl.g_02585	Syal.g_02451
OG0001229	Prbl.g_00409	Syal.g_01801
OG0001230	Prbl.g_00252	Syal.g_00029
OG0001231	Prbl.g_01957	Syal.g_00114
OG0001232	Prbl.g_00366	Syal.g_00622
OG0001233	Prbl.g_00343	Syal.g_00645
OG0001234	Prbl.g_01050	Syal.g_00212
OG0001236	Prbl.g_00852	Syal.g_01352
OG0001237	Prbl.g_00845	Syal.g_01362
OG0001238	Prbl.g_02225	Syal.g_01085
OG0001239	Prbl.g_00605	Syal.g_00754
OG0001240	Prbl.g_00568	Syal.g_00804
OG0001241	Prbl.g_00558	Syal.g_00814
OG0001242	Prbl.g_01322	Syal.g_00844
OG0001243	Prbl.g_00828	Syal.g_00852
OG0001245	Prbl.g_01693	Syal.g_02522
OG0001246	Prbl.g_00803	Syal.g_02927
OG0001247	Prbl.g_02295	Syal.g_01126
OG0001248	Prbl.g_01869	Syal.g_01778
OG0001249	Prbl.g_01195	Syal.g_00337
OG0001250	Prbl.g_01546	Syal.g_02469
OG0001252	Prbl.g_00936	Syal.g_01834
OG0001253	Prbl.g_01686	Syal.g_02521
OG0001254	Prbl.g_02203	Syal.g_02507
OG0001255	Prbl.g_00036	Syal.g_02609
OG0001258	Prbl.g_00400	Syal.g_00582
OG0001259	Prbl.g_00345	Syal.g_00643
OG0001260	Prbl.g_00315	Syal.g_00665
OG0001261	Prbl.g_00991	Syal.g_00265
OG0001262	Prbl.g_01999	Syal.g_00154
OG0001263	Prbl.g_00826	Syal.g_00856
OG0001265	Prbl.g_01324	Syal.g_00842
OG0001266	Prbl.g_00099	Syal.g_00960
OG0001267	Prbl.g_01453	Syal.g_01263
OG0001268	Prbl.g_01207	Syal.g_00353
OG0001269	Prbl.g_01564	Syal.g_02567
OG0001270	Prbl.g_00654	Syal.g_00528
OG0001271	Prbl.g_01343	Syal.g_00466
OG0001272	Prbl.g_00517	Syal.g_02903
OG0001273	Prbl.g_01634	Syal.g_02641
OG0001274	Prbl.g_01263	Syal.g_01007
OG0001275	Prbl.g_02518	Syal.g_01932
OG0001276	Prbl.g_02535	Syal.g_01914
OG0001277	Prbl.g_02152	Syal.g_02963
OG0001278	Prbl.g_02592	Syal.g_01766
OG0001279	Prbl.g_00156	Syal.g_02565
OG0001280	Prbl.g_01719	Syal.g_01604
OG0001281	Prbl.g_01728	Syal.g_01592
OG0001283	Prbl.g_02143	Syal.g_01179
OG0001285	Prbl.g_00362	Syal.g_00625
OG0001286	Prbl.g_01132	Syal.g_00280
OG0001288	Prbl.g_02059	Syal.g_01513
OG0001290	Prbl.g_00559	Syal.g_00813
OG0001291	Prbl.g_00816	Syal.g_00866
OG0001292	Prbl.g_01512	Syal.g_01206
OG0001293	Prbl.g_01489	Syal.g_01236
OG0001294	Prbl.g_01393	Syal.g_02207
OG0001295	Prbl.g_00748	Syal.g_01828
OG0001298	Prbl.g_01791	Syal.g_02777
OG0001300	Prbl.g_01873	Syal.g_01795
OG0001301	Prbl.g_00022	Syal.g_01941, Syal.g_01810
OG0001302	Prbl.g_01930	Syal.g_02607
OG0001303	Prbl.g_02437	Syal.g_02033
OG0001307	Prbl.g_00723	Syal.g_02195
OG0001308	Prbl.g_00224	Syal.g_00392
OG0001309	Prbl.g_00787	Syal.g_02943
OG0001310	Prbl.g_00377	Syal.g_00605
OG0001311	Prbl.g_02537	Syal.g_01912
OG0001312	Prbl.g_02448	Syal.g_02024
OG0001313	Prbl.g_01354	Syal.g_00482
OG0001316	Prbl.g_00809	Syal.g_00872
OG0001319	Prbl.g_01463	Syal.g_01252
OG0001321	Prbl.g_00633	Syal.g_00508
OG0001322	Prbl.g_00632	Syal.g_00507
OG0001323	Prbl.g_00784	Syal.g_02946
OG0001324	Prbl.g_01874	Syal.g_01796
OG0001326	Prbl.g_02168	Syal.g_01138
OG0001328	Prbl.g_02390	Syal.g_02266
OG0001329	Prbl.g_01079	Syal.g_01188
OG0001330	Prbl.g_01712	Syal.g_01611
OG0001332	Prbl.g_00466	Syal.g_02965
OG0001333	Prbl.g_00349	Syal.g_00639
OG0001334	Prbl.g_01179	Syal.g_00311
OG0001335	Prbl.g_01180	Syal.g_00312
OG0001336	Prbl.g_02142	Syal.g_01180
OG0001337	Prbl.g_01189	Syal.g_00308, Syal.g_00327
OG0001339	Prbl.g_00556	Syal.g_00816
OG0001340	Prbl.g_01190	Syal.g_00328
OG0001341	Prbl.g_02285	Syal.g_02538
OG0001344	Prbl.g_02089	Syal.g_01658
OG0001347	Prbl.g_02051	Syal.g_01531
OG0001348	Prbl.g_01243	Syal.g_01849
OG0001351	Prbl.g_00624	Syal.g_00501
OG0001353	Prbl.g_01537	Syal.g_02457
OG0001354	Prbl.g_02494	Syal.g_01973
OG0001357	Prbl.g_00628	Syal.g_00433
OG0001358	Prbl.g_01615	Syal.g_02715
OG0001360	Prbl.g_01104	Syal.g_01696
OG0001361	Prbl.g_00182	Syal.g_01691
OG0001362	Prbl.g_00220	Syal.g_00397
OG0001363	Prbl.g_00218	Syal.g_00399
OG0001365	Prbl.g_02234	Syal.g_01072
OG0001367	Prbl.g_00746	Syal.g_01621
OG0001367	Prbl.g_00265, Prbl.g_00064	Syal.g_00010
OG0001369	Prbl.g_00569	Syal.g_00803
OG0001373	Prbl.g_02169	Syal.g_01137
OG0001374	Prbl.g_02161	Syal.g_01145
OG0001376	Prbl.g_02216	Syal.g_01095
OG0001377	Prbl.g_02217	Syal.g_01094
OG0001378	Prbl.g_00661	Syal.g_00529
OG0001379	Prbl.g_01714	Syal.g_01609
OG0001382	Prbl.g_02571	Syal.g_00220
OG0001383	Prbl.g_00191	Syal.g_00678
OG0001383	Prbl.g_00190	Syal.g_00677
OG0001385	Prbl.g_02172	Syal.g_01134
OG0001386	Prbl.g_02171	Syal.g_01135
OG0001387	Prbl.g_02170	Syal.g_01136
OG0001388	Prbl.g_02167	Syal.g_01139
OG0001389	Prbl.g_02166	Syal.g_01140
OG0001390	Prbl.g_02165	Syal.g_01141
OG0001391	Prbl.g_02164	Syal.g_01142
OG0001392	Prbl.g_02163	Syal.g_01143
OG0001393	Prbl.g_02162	Syal.g_01144
OG0001394	Prbl.g_02366	Syal.g_02250
OG0001395	Prbl.g_02548	Syal.g_02432
OG0001396	Prbl.g_02050	Syal.g_01532
OG0001397	Prbl.g_00219	Syal.g_00398
OG0001398	Prbl.g_01692	Syal.g_00774
OG0001400	Prbl.g_00307	Syal.g_00877
OG0001401	Prbl.g_01541	Syal.g_02463
OG0001402	Prbl.g_01620	Syal.g_02711
OG0001405	Prbl.g_01182	Syal.g_00314
OG0001406	Prbl.g_02215	Syal.g_01096
OG0001409	Prbl.g_02100	Syal.g_01671
OG0001410	Prbl.g_00724	Syal.g_02194
OG0001412	Prbl.g_02052	Syal.g_01530
OG0001416	Prbl.g_01725	Syal.g_01595
OG0001423	Prbl.g_02629, Prbl.g_00738	Syal.g_00726
OG0001425	Prbl.g_02222	Syal.g_01089
OG0001426	Prbl.g_00480	Syal.g_00731
OG0001434	Prbl.g_02362	Syal.g_02245
OG0001435	Prbl.g_02411	Syal.g_02290
OG0001436	Prbl.g_00873	Syal.g_01335
OG0001436	Prbl.g_00872	Syal.g_01336
OG0001438	Prbl.g_01438	Syal.g_01278
OG0001442	Prbl.g_02358	Syal.g_02234
OG0001443	Prbl.g_00408	Syal.g_01101
OG0001444	Prbl.g_01234	Syal.g_01506
OG0001444	Prbl.g_00574	Syal.g_00798
OG0001449	Prbl.g_01940	Syal.g_01198
OG0001461	Prbl.g_00620	Syal.g_02091
OG0001462	Prbl.g_01983	Syal.g_00138
OG0001470	Prbl.g_02028	Syal.g_00181
OG0001475	Prbl.g_02030	Syal.g_00184
OG0001476	Prbl.g_02095	Syal.g_01667
OG0001477	Prbl.g_00017	Syal.g_01807
OG0001478	Prbl.g_01349	Syal.g_00481
OG0001479	Prbl.g_01205	Syal.g_00351
OG0001481	Prbl.g_00627	Syal.g_00504
OG0001488	Prbl.g_02106	Syal.g_01677
OG0001489	Prbl.g_01143	Syal.g_00291
OG0001495	Prbl.g_00950	Syal.g_00223
OG0001496	Prbl.g_00013	Syal.g_01804
OG0001497	Prbl.g_00016	Syal.g_01806
OG0001498	Prbl.g_02675	Syal.g_00554
OG0001508	Prbl.g_02027	Syal.g_00180
OG0001509	Prbl.g_02046	Syal.g_00189
OG0001509	Prbl.g_02048, Prbl.g_01299	Syal.g_00190
OG0001510	Prbl.g_02635	Syal.g_01489
OG0001511	Prbl.g_00544	Syal.g_00829
OG0001512	Prbl.g_00195	Syal.g_00682
OG0001513	Prbl.g_01706	Syal.g_00298
OG0001514	Prbl.g_00012	Syal.g_01803
OG0001515	Prbl.g_01865	Syal.g_01791
OG0001516	Prbl.g_01402	Syal.g_02197
OG0001517	Prbl.g_01202	Syal.g_00348
OG0001518	Prbl.g_02223	Syal.g_01087
OG0001519	Prbl.g_02212	Syal.g_01103
OG0001525	Prbl.g_01807	Syal.g_02585
OG0001527	Prbl.g_01898	Syal.g_02796
OG0001528	Prbl.g_02024	Syal.g_00182
OG0001529	Prbl.g_01989	Syal.g_00145
OG0001530	Prbl.g_00546	Syal.g_00827
OG0001531	Prbl.g_00194	Syal.g_00681
OG0001532	Prbl.g_01117	Syal.g_01710
OG0001533	Prbl.g_00662	Syal.g_00533
OG0001533	Prbl.g_01699	Syal.g_00494
OG0001534	Prbl.g_02545	Syal.g_01898
OG0001535	Prbl.g_02533	Syal.g_01917
OG0001536	Prbl.g_02474	Syal.g_01996
OG0001537	Prbl.g_02374	Syal.g_02257
OG0001538	Prbl.g_02330	Syal.g_01870
OG0001539	Prbl.g_01587	Syal.g_02294
OG0001540	Prbl.g_00824	Syal.g_00858
OG0001541	Prbl.g_00267	Syal.g_00924
OG0001542	Prbl.g_00073	Syal.g_00935
OG0001543	Prbl.g_01241	Syal.g_00988
OG0001544	Prbl.g_02213	Syal.g_01102
OG0001545	Prbl.g_02153	Syal.g_01170
OG0001555	Prbl.g_01949	Syal.g_02484
OG0001558	Prbl.g_01960	Syal.g_00117
OG0001559	Prbl.g_00547	Syal.g_00826
OG0001560	Prbl.g_00560	Syal.g_00812
OG0001561	Prbl.g_02539	Syal.g_01910
OG0001562	Prbl.g_02525	Syal.g_01926
OG0001563	Prbl.g_00999	Syal.g_00274
OG0001565	Prbl.g_02291	Syal.g_02600
OG0001572	Prbl.g_01025	Syal.g_03017
OG0001574	Prbl.g_01896	Syal.g_02798
OG0001575	Prbl.g_01901	Syal.g_02793
OG0001576	Prbl.g_01737	Syal.g_01582
OG0001577	Prbl.g_02080	Syal.g_01648
OG0001579	Prbl.g_01186	Syal.g_00318
OG0001580	Prbl.g_02250	Syal.g_01052
OG0001589	Prbl.g_00341	Syal.g_00647
OG0001590	Prbl.g_01565	Syal.g_02511
OG0001591	Prbl.g_01591	Syal.g_02209
OG0001592	Prbl.g_02249	Syal.g_01053
OG0001614	Prbl.g_01293	Syal.g_01451
OG0001615	Prbl.g_02646	Syal.g_02482
OG0001616	Prbl.g_01380	Syal.g_01699
OG0001617	Prbl.g_00728	Syal.g_01800
OG0001618	Prbl.g_02557	Syal.g_02420
OG0001619	Prbl.g_02464	Syal.g_02009
OG0001620	Prbl.g_01215	Syal.g_00360
OG0001621	Prbl.g_01500	Syal.g_01224
OG0001622	Prbl.g_02144	Syal.g_01178
OG0001634	Prbl.g_01396	Syal.g_02203
OG0001635	Prbl.g_01814	Syal.g_01517
OG0001636	Prbl.g_01982	Syal.g_00137
OG0001637	Prbl.g_00325	Syal.g_00659
OG0001638	Prbl.g_00379	Syal.g_00599
OG0001639	Prbl.g_00455	Syal.g_02968
OG0001640	Prbl.g_00940	Syal.g_01839
OG0001641	Prbl.g_02507	Syal.g_01955
OG0001643	Prbl.g_01644	Syal.g_02631
OG0001652	Prbl.g_01958	Syal.g_00115
OG0001653	Prbl.g_00571	Syal.g_00801
OG0001654	Prbl.g_00457	Syal.g_02966
OG0001655	Prbl.g_00136, Prbl.g_00680	Syal.g_00703, Syal.g_02854
OG0001656	Prbl.g_01185	Syal.g_00317
OG0001657	Prbl.g_00292	Syal.g_00897
OG0001658	Prbl.g_02240	Syal.g_01066
OG0001671	Prbl.g_01248	Syal.g_00993
OG0001672	Prbl.g_00594	Syal.g_00765
OG0001673	Prbl.g_01921	Syal.g_00689
OG0001674	Prbl.g_00321	Syal.g_00044, Syal.g_01890
OG0001674	Prbl.g_00320	Syal.g_00045
OG0001675	Prbl.g_02522, Prbl.g_02524	Syal.g_01928
OG0001676	Prbl.g_01188	Syal.g_00320
OG0001677	Prbl.g_01176	Syal.g_00303
OG0001692	Prbl.g_00247	Syal.g_00024
OG0001693	Prbl.g_00682	Syal.g_01822
OG0001694	Prbl.g_01451	Syal.g_01265
OG0001695	Prbl.g_02158	Syal.g_01165
OG0001702	Prbl.g_00581	Syal.g_00786
OG0001703	Prbl.g_00504	Syal.g_02890
OG0001712	Prbl.g_02283	Syal.g_02524
OG0001714	Prbl.g_02038	Syal.g_01529
OG0001715	Prbl.g_01675	Syal.g_02550
OG0001716	Prbl.g_01559	Syal.g_02491
OG0001726	Prbl.g_02425	Syal.g_00536
OG0001728	Prbl.g_02029	Syal.g_00855
OG0001729	Prbl.g_00189	Syal.g_00676
OG0001730	Prbl.g_02624	Syal.g_00672
OG0001731	Prbl.g_00442	Syal.g_02986
OG0001732	Prbl.g_01373	Syal.g_01730
OG0001734	Prbl.g_01561	Syal.g_02492
OG0001735	Prbl.g_01410	Syal.g_02179
OG0001737	Prbl.g_01433	Syal.g_01284
OG0001738	Prbl.g_00899	Syal.g_01320
OG0001740	Prbl.g_02155	Syal.g_01167
OG0001748	Prbl.g_01250	Syal.g_00995
OG0001750	Prbl.g_00573	Syal.g_00799
OG0001751	Prbl.g_01920	Syal.g_00690
OG0001752	Prbl.g_02621	Syal.g_00669
OG0001753	Prbl.g_00319	Syal.g_00662
OG0001754	Prbl.g_00322	Syal.g_00661
OG0001755	Prbl.g_00788	Syal.g_02942
OG0001759	Prbl.g_01518	Syal.g_02108, Syal.g_02141
OG0001761	Prbl.g_01826	Syal.g_02727
OG0001762	Prbl.g_02515	Syal.g_01947
OG0001763	Prbl.g_02502	Syal.g_01961
OG0001764	Prbl.g_02428	Syal.g_02046
OG0001765	Prbl.g_01598	Syal.g_02105, Syal.g_01106, Syal.g_01854
OG0001766	Prbl.g_01423	Syal.g_01296
OG0001767	Prbl.g_00874	Syal.g_01334
OG0001768	Prbl.g_00080	Syal.g_00941
OG0001783	Prbl.g_01288	Syal.g_01456
OG0001784	Prbl.g_00578	Syal.g_00795
OG0001785	Prbl.g_00324, Prbl.g_00323	Syal.g_00660
OG0001786	Prbl.g_00426	Syal.g_03009
OG0001787	Prbl.g_00767	Syal.g_02839
OG0001788	Prbl.g_00764	Syal.g_02836
OG0001789	Prbl.g_01721	Syal.g_01602
OG0001790	Prbl.g_02073	Syal.g_01633
OG0001791	Prbl.g_02097	Syal.g_01669
OG0001792	Prbl.g_02581	Syal.g_01737
OG0001794	Prbl.g_02604	Syal.g_01902, Syal.g_01901
OG0001796	Prbl.g_02527	Syal.g_01923
OG0001797	Prbl.g_02457	Syal.g_02017
OG0001798	Prbl.g_01622	Syal.g_02709
OG0001799	Prbl.g_01661	Syal.g_02616
OG0001800	Prbl.g_00159	Syal.g_01539
OG0001801	Prbl.g_00256	Syal.g_00038
OG0001803	Prbl.g_00646	Syal.g_00519
OG0001804	Prbl.g_02676	Syal.g_00553
OG0001805	Prbl.g_01507	Syal.g_01211
OG0001806	Prbl.g_01462	Syal.g_01253
OG0001807	Prbl.g_00871	Syal.g_01337
OG0001808	Prbl.g_00860	Syal.g_01344
OG0001809	Prbl.g_00813	Syal.g_00869
OG0001810	Prbl.g_00811	Syal.g_00878
OG0001811	Prbl.g_00070	Syal.g_00933
OG0001812	Prbl.g_02248	Syal.g_01054
OG0001813	Prbl.g_02193	Syal.g_01117
OG0001814	Prbl.g_02135	Syal.g_00081
OG0001815	Prbl.g_02126	Syal.g_00091
OG0001835	Prbl.g_00020	Syal.g_00713
OG0001837	Prbl.g_01249	Syal.g_00994
OG0001838	Prbl.g_02113	Syal.g_00105
OG0001839	Prbl.g_01978	Syal.g_00133
OG0001840	Prbl.g_01995	Syal.g_00151
OG0001841	Prbl.g_02003	Syal.g_00158
OG0001843	Prbl.g_01294	Syal.g_01450
OG0001844	Prbl.g_01295	Syal.g_01449
OG0001845	Prbl.g_01301	Syal.g_01448
OG0001846	Prbl.g_01321	Syal.g_00845
OG0001847	Prbl.g_01323	Syal.g_00843
OG0001848	Prbl.g_01327	Syal.g_00839
OG0001849	Prbl.g_00586	Syal.g_00780
OG0001850	Prbl.g_00593	Syal.g_00768
OG0001851	Prbl.g_00598	Syal.g_00761
OG0001852	Prbl.g_00599	Syal.g_00760
OG0001853	Prbl.g_00606	Syal.g_00753
OG0001854	Prbl.g_01924	Syal.g_00685
OG0001855	Prbl.g_00326	Syal.g_00050
OG0001856	Prbl.g_00421	Syal.g_00563
OG0001857	Prbl.g_00424	Syal.g_00560
OG0001858	Prbl.g_00445	Syal.g_02981
OG0001859	Prbl.g_00493	Syal.g_02879
OG0001860	Prbl.g_00505	Syal.g_02892
OG0001861	Prbl.g_00518	Syal.g_02904
OG0001862	Prbl.g_00530	Syal.g_02916
OG0001863	Prbl.g_00535	Syal.g_02922
OG0001864	Prbl.g_00753	Syal.g_02829
OG0001865	Prbl.g_01778	Syal.g_02562, Syal.g_02764
OG0001866	Prbl.g_01753	Syal.g_02740
OG0001867	Prbl.g_01743	Syal.g_02729
OG0001868	Prbl.g_01724	Syal.g_01596
OG0001869	Prbl.g_02079	Syal.g_01647
OG0001870	Prbl.g_02087	Syal.g_01656
OG0001871	Prbl.g_02092	Syal.g_01661
OG0001872	Prbl.g_02588	Syal.g_01742
OG0001873	Prbl.g_01381	Syal.g_01700
OG0001874	Prbl.g_01105	Syal.g_01697
OG0001877	Prbl.g_01866	Syal.g_01792
OG0001878	Prbl.g_02519	Syal.g_01931
OG0001879	Prbl.g_02511	Syal.g_01950
OG0001880	Prbl.g_02481	Syal.g_01987
OG0001881	Prbl.g_02480	Syal.g_01988
OG0001882	Prbl.g_02460	Syal.g_02014
OG0001883	Prbl.g_02455	Syal.g_02018
OG0001884	Prbl.g_02446	Syal.g_02564
OG0001885	Prbl.g_02433	Syal.g_02041
OG0001886	Prbl.g_02429	Syal.g_02045
OG0001887	Prbl.g_02391	Syal.g_02267
OG0001888	Prbl.g_02349	Syal.g_02243
OG0001889	Prbl.g_02321	Syal.g_01880
OG0001890	Prbl.g_01553	Syal.g_02476
OG0001891	Prbl.g_01557	Syal.g_02480
OG0001892	Prbl.g_01570	Syal.g_02601
OG0001893	Prbl.g_01623	Syal.g_02708
OG0001894	Prbl.g_01638	Syal.g_02637
OG0001895	Prbl.g_00162	Syal.g_00063
OG0001896	Prbl.g_00664	Syal.g_00535
OG0001897	Prbl.g_01209	Syal.g_00357
OG0001898	Prbl.g_01193	Syal.g_00336
OG0001899	Prbl.g_00989	Syal.g_00263
OG0001900	Prbl.g_01488	Syal.g_01238
OG0001901	Prbl.g_01487	Syal.g_01239
OG0001902	Prbl.g_01446	Syal.g_01270
OG0001903	Prbl.g_01437	Syal.g_01279
OG0001904	Prbl.g_00868	Syal.g_01340
OG0001905	Prbl.g_00858	Syal.g_01346
OG0001906	Prbl.g_00823	Syal.g_00859
OG0001908	Prbl.g_00266	Syal.g_00926
OG0001909	Prbl.g_00078	Syal.g_00939
OG0001910	Prbl.g_01254	Syal.g_00999
OG0001912	Prbl.g_02229	Syal.g_01077
OG0001913	Prbl.g_02227	Syal.g_01081
OG0001914	Prbl.g_02199	Syal.g_02509
OG0001929	Prbl.g_02010	Syal.g_00165
OG0001932	Prbl.g_01292	Syal.g_01452
OG0001933	Prbl.g_00549	Syal.g_00823
OG0001934	Prbl.g_00564	Syal.g_00808
OG0001936	Prbl.g_01944	Syal.g_02069
OG0001937	Prbl.g_00434	Syal.g_02994
OG0001938	Prbl.g_00507	Syal.g_02894
OG0001939	Prbl.g_02648	Syal.g_02608
OG0001940	Prbl.g_01792	Syal.g_02778
OG0001941	Prbl.g_01729	Syal.g_01591
OG0001943	Prbl.g_02098	Syal.g_01670
OG0001944	Prbl.g_01070	Syal.g_02052
OG0001945	Prbl.g_01678, Prbl.g_01028, Prbl.g_02602, Prbl.g_00001	Syal.g_02307
OG0001946	Prbl.g_01871	Syal.g_01793
OG0001947	Prbl.g_00942	Syal.g_01841
OG0001948	Prbl.g_02504	Syal.g_01959
OG0001949	Prbl.g_02490	Syal.g_01978
OG0001950	Prbl.g_02488	Syal.g_01980
OG0001951	Prbl.g_02479	Syal.g_01989
OG0001952	Prbl.g_02459	Syal.g_02015
OG0001953	Prbl.g_02458	Syal.g_02016
OG0001957	Prbl.g_01628	Syal.g_02703
OG0001958	Prbl.g_01407	Syal.g_02181
OG0001961	Prbl.g_01345	Syal.g_00468
OG0001962	Prbl.g_00142	Syal.g_01012
OG0001964	Prbl.g_01052	Syal.g_00210
OG0001965	Prbl.g_01501	Syal.g_02842
OG0001966	Prbl.g_01493	Syal.g_01232
OG0001967	Prbl.g_01491	Syal.g_01234
OG0001968	Prbl.g_01490	Syal.g_01235
OG0001969	Prbl.g_01418	Syal.g_01303
OG0001970	Prbl.g_00821	Syal.g_00861
OG0001971	Prbl.g_00076	Syal.g_00937
OG0001972	Prbl.g_01267	Syal.g_01011
OG0001974	Prbl.g_02242	Syal.g_01063
OG0001975	Prbl.g_02200	Syal.g_02508
OG0001976	Prbl.g_02198	Syal.g_02510
OG0001995	Prbl.g_00757	Syal.g_01208
OG0001997	Prbl.g_00575	Syal.g_00797
OG0001998	Prbl.g_00328	Syal.g_00049
OG0001999	Prbl.g_00351	Syal.g_00637
OG0002000	Prbl.g_00786	Syal.g_02944
OG0002002	Prbl.g_02587	Syal.g_02337, Syal.g_01741
OG0002003	Prbl.g_01861	Syal.g_01790
OG0002004	Prbl.g_01848	Syal.g_01354, Syal.g_00586
OG0002006	Prbl.g_00943	Syal.g_01842
OG0002007	Prbl.g_00944	Syal.g_01843
OG0002008	Prbl.g_02517	Syal.g_01933
OG0002009	Prbl.g_02371	Syal.g_02254
OG0002011	Prbl.g_00683	Syal.g_00547
OG0002012	Prbl.g_00630	Syal.g_00505
OG0002013	Prbl.g_00895	Syal.g_00773
OG0002016	Prbl.g_01247	Syal.g_00992
OG0002017	Prbl.g_02184	Syal.g_01124
OG0002018	Prbl.g_02156	Syal.g_01166
OG0002035	Prbl.g_00002	Syal.g_00041, Syal.g_00042
OG0002037	Prbl.g_00509	Syal.g_01752
OG0002038	Prbl.g_02094	Syal.g_01663
OG0002039	Prbl.g_02107	Syal.g_01682
