Orthogroup	Prbl	Syap
OG0001366	Prbl.g_01335, Prbl.g_00368	Syap.g_01399
OG0001371	Prbl.g_01915	Syap.g_02545, Syap.g_02544
OG0001373	Prbl.g_02169	Syap.g_02647
OG0001374	Prbl.g_02161	Syap.g_01829, Syap.g_01830
OG0001376	Prbl.g_02216	Syap.g_01991
OG0001377	Prbl.g_02217	Syap.g_01992
OG0001378	Prbl.g_00661	Syap.g_02055
OG0001379	Prbl.g_01714	Syap.g_01474
OG0001382	Prbl.g_02571	Syap.g_00677
OG0001383	Prbl.g_00191	Syap.g_02665
OG0001385	Prbl.g_02172	Syap.g_02650
OG0001386	Prbl.g_02171	Syap.g_02649
OG0001387	Prbl.g_02170	Syap.g_02648
OG0001388	Prbl.g_02167	Syap.g_02645
OG0001389	Prbl.g_02166	Syap.g_02644
OG0001390	Prbl.g_02165	Syap.g_02643
OG0001391	Prbl.g_02164	Syap.g_01833
OG0001392	Prbl.g_02163	Syap.g_01832
OG0001393	Prbl.g_02162	Syap.g_01831
OG0001394	Prbl.g_02366	Syap.g_00159
OG0001395	Prbl.g_02548	Syap.g_00531
OG0001396	Prbl.g_02050	Syap.g_02537
OG0001398	Prbl.g_01692	Syap.g_02356
OG0001401	Prbl.g_01541	Syap.g_01844
OG0001406	Prbl.g_02215	Syap.g_01989
OG0001412	Prbl.g_01003, Prbl.g_02052	Syap.g_02535
OG0001415	Prbl.g_01770	Syap.g_00447, Syap.g_00446
OG0001418	Prbl.g_01046	Syap.g_00221
OG0001422	Prbl.g_01370	Syap.g_01682
OG0001425	Prbl.g_02222	Syap.g_01024
OG0001434	Prbl.g_02362	Syap.g_00167
OG0001435	Prbl.g_02411	Syap.g_01259
OG0001436	Prbl.g_00872	Syap.g_01711
OG0001437	Prbl.g_01769	Syap.g_00448
OG0001438	Prbl.g_01438	Syap.g_01346, Syap.g_01630
OG0001441	Prbl.g_00782	Syap.g_02749
OG0001443	Prbl.g_00408	Syap.g_01006
OG0001444	Prbl.g_01234	Syap.g_00761
OG0001461	Prbl.g_00620	Syap.g_02707
OG0001470	Prbl.g_02028	Syap.g_01138, Syap.g_00709
OG0001475	Prbl.g_02030	Syap.g_01135, Syap.g_02462, Syap.g_01136, Syap.g_02463
OG0001478	Prbl.g_00061, Prbl.g_01349	Syap.g_01790
OG0001479	Prbl.g_01205	Syap.g_00565
OG0001487	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713	Syap.g_00699
OG0001488	Prbl.g_02106	Syap.g_00209
OG0001489	Prbl.g_01143	Syap.g_00603
OG0001495	Prbl.g_00950	Syap.g_01921
OG0001498	Prbl.g_02675	Syap.g_02044, Syap.g_02043
OG0001508	Prbl.g_02027	Syap.g_00808
OG0001510	Prbl.g_02635	Syap.g_01117
OG0001511	Prbl.g_00544	Syap.g_02629, Syap.g_02676
OG0001512	Prbl.g_00195	Syap.g_01151, Syap.g_01152
OG0001515	Prbl.g_01865	Syap.g_00906
OG0001516	Prbl.g_01402	Syap.g_01964
OG0001517	Prbl.g_01202	Syap.g_00568
OG0001518	Prbl.g_02223	Syap.g_01026
OG0001519	Prbl.g_02212	Syap.g_02079
OG0001527	Prbl.g_01898	Syap.g_00287, Syap.g_00292
OG0001528	Prbl.g_02024	Syap.g_00806
OG0001529	Prbl.g_01989	Syap.g_01809
OG0001530	Prbl.g_00546	Syap.g_02627
OG0001531	Prbl.g_00194	Syap.g_01150
OG0001533	Prbl.g_01699	Syap.g_02326
OG0001534	Prbl.g_02545	Syap.g_00534
OG0001535	Prbl.g_02533	Syap.g_01875
OG0001536	Prbl.g_02474	Syap.g_02018
OG0001537	Prbl.g_02374	Syap.g_00153
OG0001538	Prbl.g_02330	Syap.g_00199
OG0001539	Prbl.g_01587	Syap.g_02370
OG0001540	Prbl.g_00824	Syap.g_02214
OG0001541	Prbl.g_00267	Syap.g_01187
OG0001542	Prbl.g_00073	Syap.g_01177
OG0001543	Prbl.g_01241	Syap.g_01417, Syap.g_01416
OG0001553	Prbl.g_00245	Syap.g_02121
OG0001558	Prbl.g_01960	Syap.g_00076, Syap.g_02636, Syap.g_02637
OG0001562	Prbl.g_02525	Syap.g_02700
OG0001563	Prbl.g_00999	Syap.g_00473
OG0001574	Prbl.g_01896	Syap.g_00295, Syap.g_00289, Syap.g_00294
OG0001577	Prbl.g_02080	Syap.g_00232
OG0001580	Prbl.g_02250	Syap.g_01340, Syap.g_01341
OG0001590	Prbl.g_01565	Syap.g_00889
OG0001592	Prbl.g_02249	Syap.g_01342
OG0001614	Prbl.g_01293	Syap.g_01101
OG0001615	Prbl.g_02646	Syap.g_01937
OG0001616	Prbl.g_01380	Syap.g_01884
OG0001618	Prbl.g_02557	Syap.g_00518
OG0001619	Prbl.g_02464	Syap.g_01752
OG0001620	Prbl.g_01215	Syap.g_00557
OG0001621	Prbl.g_01500	Syap.g_01592
OG0001622	Prbl.g_02144	Syap.g_02601
OG0001634	Prbl.g_01396	Syap.g_01956
OG0001635	Prbl.g_01814	Syap.g_01127
OG0001636	Prbl.g_01982	Syap.g_01797
OG0001637	Prbl.g_00325	Syap.g_01945, Syap.g_01946
OG0001638	Prbl.g_00379	Syap.g_01778
OG0001639	Prbl.g_00455	Syap.g_00751
OG0001641	Prbl.g_02507	Syap.g_02685
OG0001642	Prbl.g_01563	Syap.g_00530
OG0001643	Prbl.g_01644	Syap.g_00902
OG0001652	Prbl.g_01958	Syap.g_02634
OG0001654	Prbl.g_00457	Syap.g_00753
OG0001657	Prbl.g_00292	Syap.g_02175
OG0001658	Prbl.g_02240	Syap.g_00131
OG0001672	Prbl.g_00594	Syap.g_02553, Syap.g_02554
OG0001673	Prbl.g_01921	Syap.g_01163
OG0001675	Prbl.g_02522, Prbl.g_02524	Syap.g_02698
OG0001677	Prbl.g_01176	Syap.g_00592
OG0001680	Prbl.g_01485	Syap.g_01772
OG0001692	Prbl.g_00247	Syap.g_02120
OG0001694	Prbl.g_01451	Syap.g_01358
OG0001714	Prbl.g_02038	Syap.g_01040
OG0001715	Prbl.g_01675	Syap.g_00665
OG0001729	Prbl.g_00189	Syap.g_02666
OG0001730	Prbl.g_02624	Syap.g_00770
OG0001731	Prbl.g_00442	Syap.g_00029
OG0001732	Prbl.g_01373	Syap.g_02315
OG0001735	Prbl.g_01410	Syap.g_00095
OG0001737	Prbl.g_01433	Syap.g_01637
OG0001738	Prbl.g_00899	Syap.g_01657
OG0001748	Prbl.g_01250	Syap.g_01911
OG0001749	Prbl.g_00882	Syap.g_02067
OG0001750	Prbl.g_00573	Syap.g_00764
OG0001751	Prbl.g_01920	Syap.g_01164
OG0001752	Prbl.g_02621	Syap.g_02670
OG0001754	Prbl.g_00322	Syap.g_01949, Syap.g_01948
OG0001755	Prbl.g_00788	Syap.g_00250
OG0001762	Prbl.g_02515	Syap.g_02692
OG0001764	Prbl.g_02428	Syap.g_02336
OG0001766	Prbl.g_01423	Syap.g_01328
OG0001767	Prbl.g_00874	Syap.g_00863
OG0001768	Prbl.g_00080	Syap.g_02275
OG0001783	Prbl.g_01288	Syap.g_01108, Syap.g_01471
OG0001786	Prbl.g_00426	Syap.g_00311, Syap.g_01210
OG0001787	Prbl.g_00767	Syap.g_01454
OG0001788	Prbl.g_00764	Syap.g_01449
OG0001789	Prbl.g_01721	Syap.g_01482, Syap.g_01481
OG0001790	Prbl.g_02073	Syap.g_00238
OG0001796	Prbl.g_02527	Syap.g_01850, Syap.g_01852
OG0001797	Prbl.g_02457	Syap.g_00947
OG0001798	Prbl.g_01622	Syap.g_01291
OG0001800	Prbl.g_00159	Syap.g_00771
OG0001801	Prbl.g_00256	Syap.g_02110
OG0001804	Prbl.g_02676	Syap.g_02045, Syap.g_02046
OG0001806	Prbl.g_01462	Syap.g_02337
OG0001808	Prbl.g_00860	Syap.g_01055
OG0001811	Prbl.g_00070	Syap.g_01180
OG0001812	Prbl.g_02248	Syap.g_01343
OG0001813	Prbl.g_02193	Syap.g_02086
OG0001814	Prbl.g_02135	Syap.g_01166, Syap.g_00125
OG0001815	Prbl.g_02126	Syap.g_01801
OG0001838	Prbl.g_02113	Syap.g_00064, Syap.g_00537
OG0001839	Prbl.g_01978	Syap.g_01794
OG0001840	Prbl.g_01995	Syap.g_00978
OG0001841	Prbl.g_02003	Syap.g_00987
OG0001842	Prbl.g_01232	Syap.g_00147, Syap.g_00146
OG0001843	Prbl.g_01294	Syap.g_01100
OG0001844	Prbl.g_01295	Syap.g_01099
OG0001845	Prbl.g_01301	Syap.g_01094
OG0001846	Prbl.g_01321	Syap.g_02228, Syap.g_02226
OG0001847	Prbl.g_01323	Syap.g_02230
OG0001848	Prbl.g_01327	Syap.g_02236
OG0001849	Prbl.g_00586	Syap.g_02364
OG0001850	Prbl.g_00593	Syap.g_02550
OG0001851	Prbl.g_00598	Syap.g_01700
OG0001852	Prbl.g_00599	Syap.g_01699
OG0001853	Prbl.g_00606	Syap.g_01691
OG0001854	Prbl.g_01924	Syap.g_01157
OG0001855	Prbl.g_00326	Syap.g_01462
OG0001855	Prbl.g_00236	Syap.g_01986
OG0001856	Prbl.g_00421	Syap.g_01216
OG0001857	Prbl.g_00424	Syap.g_01212
OG0001858	Prbl.g_00445	Syap.g_00025
OG0001859	Prbl.g_00493	Syap.g_02516
OG0001860	Prbl.g_00505	Syap.g_02262
OG0001861	Prbl.g_00518	Syap.g_02248
OG0001862	Prbl.g_00530	Syap.g_00276
OG0001863	Prbl.g_00535	Syap.g_00272
OG0001864	Prbl.g_00753	Syap.g_01974
OG0001865	Prbl.g_01778	Syap.g_00651
OG0001866	Prbl.g_01753	Syap.g_01522
OG0001867	Prbl.g_01743	Syap.g_01524
OG0001868	Prbl.g_01724	Syap.g_01495
OG0001869	Prbl.g_02079	Syap.g_00233
OG0001870	Prbl.g_02087	Syap.g_00224
OG0001871	Prbl.g_02092	Syap.g_00217
OG0001872	Prbl.g_02588	Syap.g_02442
OG0001873	Prbl.g_01381	Syap.g_01885
OG0001874	Prbl.g_01105	Syap.g_01882
OG0001877	Prbl.g_01866	Syap.g_00905
OG0001878	Prbl.g_02519	Syap.g_02695
OG0001879	Prbl.g_02511	Syap.g_02690
OG0001883	Prbl.g_02455	Syap.g_01741
OG0001884	Prbl.g_02446	Syap.g_01733
OG0001885	Prbl.g_02433	Syap.g_02792
OG0001886	Prbl.g_02429	Syap.g_02335
OG0001887	Prbl.g_02391	Syap.g_01245
OG0001888	Prbl.g_02349	Syap.g_00168
OG0001889	Prbl.g_02321	Syap.g_02724
OG0001890	Prbl.g_01553	Syap.g_00825
OG0001891	Prbl.g_01557	Syap.g_00832
OG0001893	Prbl.g_01623	Syap.g_01290
OG0001894	Prbl.g_01638	Syap.g_00893
OG0001895	Prbl.g_00162	Syap.g_02658
OG0001896	Prbl.g_00664	Syap.g_02053
OG0001897	Prbl.g_01209	Syap.g_00559
OG0001898	Prbl.g_01193	Syap.g_00577
OG0001899	Prbl.g_00989	Syap.g_00484
OG0001900	Prbl.g_01488	Syap.g_02355
OG0001901	Prbl.g_01487	Syap.g_02354
OG0001902	Prbl.g_01446	Syap.g_01354
OG0001903	Prbl.g_01437	Syap.g_01631
OG0001904	Prbl.g_00868	Syap.g_02063
OG0001905	Prbl.g_00858	Syap.g_01060
OG0001906	Prbl.g_00823	Syap.g_02213
OG0001908	Prbl.g_00266	Syap.g_01185
OG0001909	Prbl.g_00078	Syap.g_02279
OG0001910	Prbl.g_01254	Syap.g_01907
OG0001911	Prbl.g_01021	Syap.g_00845
OG0001912	Prbl.g_02229	Syap.g_01042
OG0001913	Prbl.g_02227	Syap.g_01032
OG0001929	Prbl.g_02010	Syap.g_00994
OG0001930	Prbl.g_01231	Syap.g_00148
OG0001931	Prbl.g_01230	Syap.g_00149
OG0001932	Prbl.g_01292	Syap.g_01102
OG0001935	Prbl.g_00601	Syap.g_01697
OG0001937	Prbl.g_00434	Syap.g_00037
OG0001938	Prbl.g_00507	Syap.g_00731, Syap.g_02259
OG0001943	Prbl.g_02098	Syap.g_00645
OG0001944	Prbl.g_01070	Syap.g_02662
OG0001946	Prbl.g_01871	Syap.g_01058
OG0001956	Prbl.g_01578	Syap.g_01978
OG0001970	Prbl.g_00821	Syap.g_02212
OG0001973	Prbl.g_02268	Syap.g_01332
OG0001977	Prbl.g_02187	Syap.g_02094
OG0001998	Prbl.g_00328	Syap.g_00747
OG0001999	Prbl.g_00351	Syap.g_01375
OG0002002	Prbl.g_02587	Syap.g_02443
OG0002006	Prbl.g_00943	Syap.g_01384, Syap.g_01413
OG0002009	Prbl.g_02371	Syap.g_00155
OG0002010	Prbl.g_00697	Syap.g_00002
OG0002013	Prbl.g_00895	Syap.g_02542
OG0002015	Prbl.g_00879	Syap.g_02069
OG0002016	Prbl.g_01247	Syap.g_00102
OG0002017	Prbl.g_02184	Syap.g_02099
OG0002039	Prbl.g_02107	Syap.g_00208
OG0002046	Prbl.g_01350	Syap.g_02164
OG0002047	Prbl.g_02672	Syap.g_02039, Syap.g_02154
OG0002048	Prbl.g_01173	Syap.g_00598
OG0002053	Prbl.g_02205	Syap.g_00836
OG0002110	Prbl.g_02394	Syap.g_00363
OG0002113	Prbl.g_01979	Syap.g_01795
OG0002114	Prbl.g_00329	Syap.g_01982
OG0002122	Prbl.g_01860	Syap.g_01294
OG0002130	Prbl.g_01720	Syap.g_01480
OG0002160	Prbl.g_01910	Syap.g_01501
OG0002161	Prbl.g_00327	Syap.g_01463
OG0002167	Prbl.g_01841	Syap.g_01318
OG0002168	Prbl.g_00941	Syap.g_01411
OG0002169	Prbl.g_02671	Syap.g_02038, Syap.g_02152
OG0002170	Prbl.g_01198	Syap.g_00573
OG0002171	Prbl.g_00885	Syap.g_02070
OG0002172	Prbl.g_01251	Syap.g_01910
OG0002173	Prbl.g_00125	Syap.g_01420
OG0002174	Prbl.g_02183	Syap.g_02100
OG0002229	Prbl.g_02034	Syap.g_00858
OG0002235	Prbl.g_02357	Syap.g_00176
OG0002236	Prbl.g_01575	Syap.g_02346
OG0002238	Prbl.g_01039	Syap.g_02235, Syap.g_02000
OG0002241	Prbl.g_01351	Syap.g_02165
OG0002242	Prbl.g_00884	Syap.g_02068
OG0002277	Prbl.g_02013	Syap.g_00997
OG0002292	Prbl.g_00087	Syap.g_02266
OG0002335	Prbl.g_00232	Syap.g_01161
OG0002341	Prbl.g_02267	Syap.g_01330
OG0002343	Prbl.g_01514	Syap.g_01581
OG0002382	Prbl.g_00520	Syap.g_02246
OG0002390	Prbl.g_00081	Syap.g_02274
OG0002391	Prbl.g_01009	Syap.g_02223
OG0002394	Prbl.g_02265	Syap.g_02490, Syap.g_01329
OG0002431	Prbl.g_00773	Syap.g_02126
OG0002432	Prbl.g_02262	Syap.g_01335
OG0002440	Prbl.g_02534	Syap.g_01874
OG0002444	Prbl.g_00239	Syap.g_01983
OG0002492	Prbl.g_02264	Syap.g_01333
OG0002495	Prbl.g_02614	Syap.g_00398
OG0002570	Prbl.g_02299	Syap.g_02566
OG0002573	Prbl.g_00238	Syap.g_01984
OG0002580	Prbl.g_02176	Syap.g_02394, Syap.g_02538
OG0002593	Prbl.g_01385	Syap.g_00754
OG0002628	Prbl.g_00837	Syap.g_01081
OG0002632	Prbl.g_02263	Syap.g_01334
OG0002634	Prbl.g_00196	Syap.g_01153
OG0002635	Prbl.g_02076	Syap.g_00937
OG0002638	Prbl.g_00727	Syap.g_00768, Syap.g_00769
OG0002643	Prbl.g_02292	Syap.g_00320
OG0002645	Prbl.g_01649	Syap.g_01443
OG0002648	Prbl.g_02247	Syap.g_01456
OG0002649	Prbl.g_02246	Syap.g_01457
OG0002650	Prbl.g_02245	Syap.g_01458
OG0002668	Prbl.g_01425	Syap.g_01445
OG0002714	Prbl.g_01390	Syap.g_01624
OG0002720	Prbl.g_02361	Syap.g_00156
OG0002797	Prbl.g_00390	Syap.g_01788
OG0002800	Prbl.g_01707	Syap.g_00658
OG0002837	Prbl.g_00538	Syap.g_01172
OG0002842	Prbl.g_02259	Syap.g_01336
OG0002844	Prbl.g_02032	Syap.g_01000, Syap.g_00861
OG0002940	Prbl.g_00122	Syap.g_00368, Syap.g_00369
OG0003090	Prbl.g_00671	Syap.g_01712
OG0003091	Prbl.g_00123	Syap.g_00367
OG0003196	Prbl.g_01835	Syap.g_00348
OG0003201	Prbl.g_01366	Syap.g_01241
OG0003252	Prbl.g_02033	Syap.g_01001, Syap.g_01704
OG0003506	Prbl.g_02036	Syap.g_01004
OG0003507	Prbl.g_02041	Syap.g_00631
OG0003828	Prbl.g_00834	Syap.g_01085, Syap.g_02077
OG0004976	Prbl.g_02688	Syap.g_02677
