Orthogroup	Prbl	Prav
OG0001126	Prbl.g_00939	Prav.g_00922
OG0001127	Prbl.g_00938	Prav.g_00923
OG0001128	Prbl.g_00935	Prav.g_00925
OG0001129	Prbl.g_00934	Prav.g_00926
OG0001130	Prbl.g_00933	Prav.g_00927
OG0001131	Prbl.g_02575	Prav.g_00242
OG0001132	Prbl.g_01603	Prav.g_00252
OG0001133	Prbl.g_01621	Prav.g_00019
OG0001134	Prbl.g_02204	Prav.g_00033
OG0001136	Prbl.g_02082	Prav.g_00062
OG0001137	Prbl.g_02102	Prav.g_00073
OG0001138	Prbl.g_01118	Prav.g_01855
OG0001139	Prbl.g_01116	Prav.g_01854
OG0001140	Prbl.g_01115	Prav.g_01853
OG0001141	Prbl.g_01114	Prav.g_01852
OG0001142	Prbl.g_01113	Prav.g_01851
OG0001143	Prbl.g_01376	Prav.g_01844
OG0001144	Prbl.g_02580	Prav.g_01839
OG0001145	Prbl.g_01711	Prav.g_01430
OG0001146	Prbl.g_01727	Prav.g_01442
OG0001147	Prbl.g_01333	Prav.g_01459
OG0001148	Prbl.g_00501	Prav.g_01475
OG0001149	Prbl.g_00500	Prav.g_01476
OG0001150	Prbl.g_00499	Prav.g_01477
OG0001151	Prbl.g_00487	Prav.g_01488
OG0001152	Prbl.g_00486	Prav.g_01489
OG0001153	Prbl.g_00704	Prav.g_01610
OG0001154	Prbl.g_00705	Prav.g_01611
OG0001155	Prbl.g_00454	Prav.g_01623
OG0001156	Prbl.g_00451	Prav.g_01626
OG0001157	Prbl.g_01604	Prav.g_01627
OG0001158	Prbl.g_00450	Prav.g_01628
OG0001159	Prbl.g_00449	Prav.g_01629
OG0001160	Prbl.g_00420	Prav.g_01653
OG0001161	Prbl.g_01601	Prav.g_01664
OG0001162	Prbl.g_00048	Prav.g_01675
OG0001163	Prbl.g_00406	Prav.g_01753
OG0001164	Prbl.g_00401	Prav.g_01757
OG0001165	Prbl.g_00398	Prav.g_01760
OG0001166	Prbl.g_00371	Prav.g_01780
OG0001167	Prbl.g_00350	Prav.g_01797
OG0001168	Prbl.g_00348	Prav.g_01799
OG0001169	Prbl.g_00346	Prav.g_01801
OG0001170	Prbl.g_00344	Prav.g_01803
OG0001171	Prbl.g_00334	Prav.g_01813
OG0001173	Prbl.g_01062	Prav.g_00272
OG0001174	Prbl.g_01054	Prav.g_00280
OG0001175	Prbl.g_01053	Prav.g_00281
OG0001176	Prbl.g_00953	Prav.g_00288
OG0001177	Prbl.g_00951	Prav.g_00291
OG0001179	Prbl.g_00982	Prav.g_00616
OG0001180	Prbl.g_01134	Prav.g_00638
OG0001181	Prbl.g_01138	Prav.g_00642
OG0001182	Prbl.g_01147	Prav.g_00649
OG0001183	Prbl.g_01175	Prav.g_00654
OG0001184	Prbl.g_00848	Prav.g_00670
OG0001185	Prbl.g_01291	Prav.g_00684
OG0001186	Prbl.g_02026	Prav.g_00707
OG0001187	Prbl.g_02022	Prav.g_00711
OG0001188	Prbl.g_02018	Prav.g_00713
OG0001189	Prbl.g_01996	Prav.g_00730
OG0001190	Prbl.g_02239	Prav.g_00734
OG0001191	Prbl.g_02226	Prav.g_00744
OG0001192	Prbl.g_02219	Prav.g_00749
OG0001193	Prbl.g_02181	Prav.g_00759
OG0001194	Prbl.g_02175	Prav.g_00760
OG0001195	Prbl.g_02174	Prav.g_00761
OG0001196	Prbl.g_02138	Prav.g_00774
OG0001197	Prbl.g_02136	Prav.g_00775
OG0001198	Prbl.g_02124	Prav.g_00783
OG0001199	Prbl.g_00602	Prav.g_00139
OG0001200	Prbl.g_00600	Prav.g_00141
OG0001201	Prbl.g_00551	Prav.g_00173
OG0001202	Prbl.g_00095	Prav.g_00839
OG0001203	Prbl.g_00197	Prav.g_00800
OG0001204	Prbl.g_02667	Prav.g_01890
OG0001205	Prbl.g_00642	Prav.g_01044
OG0001206	Prbl.g_01363	Prav.g_01060
OG0001207	Prbl.g_00503	Prav.g_01075
OG0001208	Prbl.g_00513	Prav.g_01080
OG0001209	Prbl.g_00763	Prav.g_01133
OG0001210	Prbl.g_00751	Prav.g_01138
OG0001211	Prbl.g_01884	Prav.g_01148
OG0001212	Prbl.g_01765	Prav.g_01192
OG0001213	Prbl.g_01631	Prav.g_01227
OG0001214	Prbl.g_01641	Prav.g_01235
OG0001215	Prbl.g_01858	Prav.g_01288
OG0001216	Prbl.g_02564	Prav.g_00308
OG0001217	Prbl.g_01904	Prav.g_00346
OG0001218	Prbl.g_00716	Prav.g_00355
OG0001219	Prbl.g_02435	Prav.g_00385
OG0001220	Prbl.g_01567	Prav.g_00448
OG0001221	Prbl.g_02383	Prav.g_00510
OG0001222	Prbl.g_02210	Prav.g_00548
OG0001223	Prbl.g_02503	Prav.g_00574
OG0001224	Prbl.g_00931	Prav.g_00929
OG0001225	Prbl.g_00929	Prav.g_00931
OG0001226	Prbl.g_01704	Prav.g_00236
OG0001227	Prbl.g_00472	Prav.g_00255
OG0001228	Prbl.g_02585	Prav.g_01836
OG0001229	Prbl.g_00409	Prav.g_01471
OG0001230	Prbl.g_00252	Prav.g_01570
OG0001231	Prbl.g_01957	Prav.g_01673
OG0001232	Prbl.g_00366	Prav.g_01784
OG0001233	Prbl.g_00343	Prav.g_01804
OG0001234	Prbl.g_01050	Prav.g_00283
OG0001235	Prbl.g_00948	Prav.g_00293
OG0001236	Prbl.g_00852	Prav.g_00667
OG0001237	Prbl.g_00845	Prav.g_00671
OG0001238	Prbl.g_02225	Prav.g_00745
OG0001239	Prbl.g_00605	Prav.g_00136
OG0001240	Prbl.g_00568	Prav.g_00158
OG0001241	Prbl.g_00558	Prav.g_00166
OG0001242	Prbl.g_01322	Prav.g_00184
OG0001243	Prbl.g_00828	Prav.g_00190
OG0001245	Prbl.g_01693	Prav.g_00997
OG0001246	Prbl.g_00803	Prav.g_01102
OG0001247	Prbl.g_02295	Prav.g_01281
OG0001248	Prbl.g_01869	Prav.g_01283
OG0001249	Prbl.g_01195	Prav.g_00373
OG0001250	Prbl.g_01546	Prav.g_00437
OG0001252	Prbl.g_00936	Prav.g_00924
OG0001253	Prbl.g_01686	Prav.g_00256
OG0001254	Prbl.g_02203	Prav.g_00035
OG0001255	Prbl.g_00036	Prav.g_00049
OG0001258	Prbl.g_00400	Prav.g_01758
OG0001259	Prbl.g_00345	Prav.g_01802
OG0001260	Prbl.g_00315	Prav.g_01819
OG0001261	Prbl.g_00991	Prav.g_00624
OG0001262	Prbl.g_01999	Prav.g_00728
OG0001263	Prbl.g_00826	Prav.g_00193
OG0001265	Prbl.g_01324	Prav.g_00183
OG0001266	Prbl.g_00099	Prav.g_00835
OG0001267	Prbl.g_01453	Prav.g_01926
OG0001268	Prbl.g_01207	Prav.g_01985
OG0001269	Prbl.g_01564	Prav.g_00978
OG0001270	Prbl.g_00654	Prav.g_01033
OG0001271	Prbl.g_01343	Prav.g_01070
OG0001272	Prbl.g_00517	Prav.g_01084
OG0001273	Prbl.g_01634	Prav.g_01229
OG0001274	Prbl.g_01263	Prav.g_01308, Prav.g_01311
OG0001275	Prbl.g_02518	Prav.g_00584
OG0001276	Prbl.g_02535	Prav.g_00908
OG0001277	Prbl.g_02152	Prav.g_00244
OG0001278	Prbl.g_02592	Prav.g_01831
OG0001279	Prbl.g_00156	Prav.g_01392
OG0001280	Prbl.g_01719	Prav.g_01437
OG0001281	Prbl.g_01728	Prav.g_01443
OG0001283	Prbl.g_02143	Prav.g_01493
OG0001285	Prbl.g_00362	Prav.g_01787
OG0001286	Prbl.g_01132	Prav.g_00636
OG0001288	Prbl.g_02059	Prav.g_00700
OG0001290	Prbl.g_00559	Prav.g_00165
OG0001291	Prbl.g_00816	Prav.g_00200
OG0001292	Prbl.g_01512	Prav.g_01895
OG0001293	Prbl.g_01489	Prav.g_01908
OG0001294	Prbl.g_01393	Prav.g_00995
OG0001295	Prbl.g_00748	Prav.g_01065
OG0001297	Prbl.g_00793	Prav.g_01112
OG0001298	Prbl.g_01791	Prav.g_01174
OG0001300	Prbl.g_01873	Prav.g_01291
OG0001301	Prbl.g_00022	Prav.g_01294
OG0001302	Prbl.g_01930	Prav.g_00383
OG0001303	Prbl.g_02437	Prav.g_00946
OG0001307	Prbl.g_00723	Prav.g_01456
OG0001308	Prbl.g_00224	Prav.g_01588
OG0001309	Prbl.g_00787	Prav.g_01670
OG0001310	Prbl.g_00377	Prav.g_01773
OG0001311	Prbl.g_02537	Prav.g_00910
OG0001313	Prbl.g_01354, Prbl.g_01355	Prav.g_00971, Prav.g_01872, Prav.g_01873, Prav.g_01362, Prav.g_01373, Prav.g_00970, Prav.g_01453, Prav.g_01871
OG0001316	Prbl.g_00809	Prav.g_00205
OG0001319	Prbl.g_01463	Prav.g_01919
OG0001321	Prbl.g_00633	Prav.g_01050
OG0001322	Prbl.g_00632	Prav.g_01051
OG0001323	Prbl.g_00784	Prav.g_01117
OG0001324	Prbl.g_01874	Prav.g_01292
OG0001326	Prbl.g_02168	Prav.g_00472
OG0001328	Prbl.g_02390	Prav.g_00254
OG0001329	Prbl.g_01079	Prav.g_00026
OG0001330	Prbl.g_01712	Prav.g_01408
OG0001331	Prbl.g_00497	Prav.g_01479
OG0001332	Prbl.g_00466	Prav.g_01621
OG0001333	Prbl.g_00349	Prav.g_01798
OG0001334	Prbl.g_01179	Prav.g_00657
OG0001335	Prbl.g_01180	Prav.g_00658
OG0001336	Prbl.g_02142	Prav.g_00771
OG0001339	Prbl.g_00556	Prav.g_00168
OG0001340	Prbl.g_01190	Prav.g_01974
OG0001341	Prbl.g_02285	Prav.g_00344
OG0001344	Prbl.g_02089	Prav.g_00069
OG0001347	Prbl.g_01002	Prav.g_00299
OG0001348	Prbl.g_01243	Prav.g_01693
OG0001352	Prbl.g_00027	Prav.g_01278
OG0001353	Prbl.g_01537	Prav.g_00429
OG0001354	Prbl.g_02494	Prav.g_00566
OG0001355	Prbl.g_02379	Prav.g_01704, Prav.g_00969
OG0001356	Prbl.g_02208	Prav.g_00957
OG0001358	Prbl.g_01615	Prav.g_01218
OG0001360	Prbl.g_01104	Prav.g_00257
OG0001361	Prbl.g_00182	Prav.g_01865
OG0001362	Prbl.g_00220	Prav.g_01592
OG0001363	Prbl.g_00218	Prav.g_01594
OG0001365	Prbl.g_02234	Prav.g_00738
OG0001369	Prbl.g_00569	Prav.g_00157
OG0001371	Prbl.g_01915	Prav.g_01277
OG0001372	Prbl.g_01943	Prav.g_00354, Prav.g_01325
OG0001373	Prbl.g_02169	Prav.g_00471
OG0001374	Prbl.g_02161	Prav.g_00479
OG0001376	Prbl.g_02216	Prav.g_00220
OG0001377	Prbl.g_02217	Prav.g_00221
OG0001378	Prbl.g_00661	Prav.g_00003
OG0001379	Prbl.g_01714	Prav.g_01432
OG0001380	Prbl.g_01572	Prav.g_01461
OG0001381	Prbl.g_02577	Prav.g_01467
OG0001382	Prbl.g_02571	Prav.g_01686
OG0001385	Prbl.g_02172	Prav.g_00468
OG0001386	Prbl.g_02171	Prav.g_00469
OG0001387	Prbl.g_02170	Prav.g_00470
OG0001388	Prbl.g_02167	Prav.g_00473
OG0001389	Prbl.g_02166	Prav.g_00474
OG0001390	Prbl.g_02165	Prav.g_00475
OG0001391	Prbl.g_02164	Prav.g_00476
OG0001392	Prbl.g_02163	Prav.g_00477
OG0001393	Prbl.g_02162	Prav.g_00478
OG0001395	Prbl.g_02548	Prav.g_00920
OG0001396	Prbl.g_02050	Prav.g_00300
OG0001397	Prbl.g_00219	Prav.g_01593
OG0001398	Prbl.g_01692	Prav.g_01700
OG0001399	Prbl.g_01164, Prbl.g_01151	Prav.g_00285
OG0001401	Prbl.g_01541	Prav.g_01365
OG0001402	Prbl.g_01620	Prav.g_01328
OG0001403	Prbl.g_01976	Prav.g_00098
OG0001405	Prbl.g_01182	Prav.g_01972
OG0001406	Prbl.g_02215	Prav.g_00219
OG0001409	Prbl.g_02100	Prav.g_00072
OG0001410	Prbl.g_00724	Prav.g_01457
OG0001412	Prbl.g_01003	Prav.g_00298
OG0001414	Prbl.g_01918	Prav.g_00809
OG0001415	Prbl.g_01770	Prav.g_00807
OG0001416	Prbl.g_01725	Prav.g_01057
OG0001418	Prbl.g_01046	Prav.g_01282
OG0001422	Prbl.g_01370	Prav.g_01691
OG0001425	Prbl.g_02222	Prav.g_00748
OG0001431	Prbl.g_02617	Prav.g_01406
OG0001434	Prbl.g_02362	Prav.g_00518
OG0001435	Prbl.g_02411	Prav.g_00495
OG0001437	Prbl.g_01769	Prav.g_00808
OG0001438	Prbl.g_01438	Prav.g_01939
OG0001441	Prbl.g_00782	Prav.g_01119
OG0001442	Prbl.g_02358	Prav.g_00337
OG0001443	Prbl.g_00408	Prav.g_01744
OG0001446	Prbl.g_01075	Prav.g_00144
OG0001449	Prbl.g_01940	Prav.g_01010
OG0001450	Prbl.g_01847	Prav.g_01285
OG0001451	Prbl.g_02546	Prav.g_00457
OG0001455	Prbl.g_00138	Prav.g_00021, Prav.g_01388
OG0001462	Prbl.g_01983	Prav.g_00102
OG0001463	Prbl.g_01445	Prav.g_01932
OG0001464	Prbl.g_01191	Prav.g_01975
OG0001470	Prbl.g_02028	Prav.g_01509
OG0001472	Prbl.g_01833	Prav.g_01669
OG0001475	Prbl.g_02030	Prav.g_01511
OG0001479	Prbl.g_01205	Prav.g_01983
OG0001481	Prbl.g_00627	Prav.g_00992
OG0001485	Prbl.g_00462	Prav.g_01705
OG0001491	Prbl.g_01099	Prav.g_00381
OG0001495	Prbl.g_00950	Prav.g_00290
OG0001500	Prbl.g_01919	Prav.g_01910
OG0001501	Prbl.g_00120	Prav.g_01313
OG0001503	Prbl.g_01931	Prav.g_00039
OG0001506	Prbl.g_01086	Prav.g_01619
OG0001508	Prbl.g_02027	Prav.g_01508
OG0001525	Prbl.g_01807	Prav.g_01678
OG0001528	Prbl.g_02024	Prav.g_01510
OG0001550	Prbl.g_01694	Prav.g_00024
OG0001553	Prbl.g_00245	Prav.g_01575
OG0001555	Prbl.g_01949	Prav.g_01683
OG0001558	Prbl.g_01960	Prav.g_01353
OG0001565	Prbl.g_02291	Prav.g_01021
OG0001569	Prbl.g_01813	Prav.g_00262
OG0001598	Prbl.g_02064	Prav.g_01879, Prav.g_01383
OG0001605	Prbl.g_01084	Prav.g_00901
OG0001627	Prbl.g_00458	Prav.g_00351
OG0001652	Prbl.g_01958	Prav.g_01351
OG0001670	Prbl.g_00003	Prav.g_01710
OG0001671	Prbl.g_01248	Prav.g_01358
OG0001696	Prbl.g_01846	Prav.g_00458
OG0001698	Prbl.g_00031	Prav.g_00228
OG0001737	Prbl.g_01433	Prav.g_01364
OG0001842	Prbl.g_01232	Prav.g_00966
OG0001930	Prbl.g_01231	Prav.g_00967
OG0001931	Prbl.g_01230	Prav.g_00968
OG0001963	Prbl.g_01167, Prbl.g_01168	Prav.g_01742
OG0001992	Prbl.g_01162	Prav.g_00361
OG0002015	Prbl.g_00879	Prav.g_01525
OG0002036	Prbl.g_00395	Prav.g_01724
OG0002291	Prbl.g_00071	Prav.g_01391
OG0002364	Prbl.g_02438	Prav.g_00387
OG0002424	Prbl.g_00085	Prav.g_01697
OG0002590	Prbl.g_01044	Prav.g_01870, Prav.g_01888
