Orthogroup	Prbh	Prbj
OG0001085	Prbh.g_01695	Prbj.g_01029
OG0001086	Prbh.g_01698	Prbj.g_01033
OG0001087	Prbh.g_01699	Prbj.g_01034
OG0001088	Prbh.g_01700	Prbj.g_02635
OG0001089	Prbh.g_01687	Prbj.g_01025
OG0001090	Prbh.g_01685	Prbj.g_01023
OG0001091	Prbh.g_01684	Prbj.g_01022
OG0001092	Prbh.g_01683	Prbj.g_01021
OG0001093	Prbh.g_01682	Prbj.g_01020
OG0001094	Prbh.g_01681	Prbj.g_01019
OG0001095	Prbh.g_01680	Prbj.g_01018
OG0001096	Prbh.g_01679	Prbj.g_01017
OG0001097	Prbh.g_01678	Prbj.g_01016
OG0001098	Prbh.g_01677	Prbj.g_01015
OG0001099	Prbh.g_01676	Prbj.g_01014
OG0001100	Prbh.g_01675	Prbj.g_01013
OG0001101	Prbh.g_01674	Prbj.g_01012
OG0001102	Prbh.g_01673	Prbj.g_01011
OG0001103	Prbh.g_01672	Prbj.g_01010
OG0001104	Prbh.g_01671	Prbj.g_01009
OG0001105	Prbh.g_01670	Prbj.g_01008
OG0001106	Prbh.g_01669	Prbj.g_01007
OG0001107	Prbh.g_01668	Prbj.g_01006
OG0001108	Prbh.g_01667	Prbj.g_01005
OG0001109	Prbh.g_01666	Prbj.g_01004
OG0001110	Prbh.g_01665	Prbj.g_01003
OG0001111	Prbh.g_01664	Prbj.g_01002
OG0001112	Prbh.g_01663	Prbj.g_01001
OG0001113	Prbh.g_01662	Prbj.g_01000
OG0001114	Prbh.g_01661	Prbj.g_00999
OG0001115	Prbh.g_01660	Prbj.g_00998
OG0001116	Prbh.g_01659	Prbj.g_00997
OG0001117	Prbh.g_01658	Prbj.g_00996
OG0001118	Prbh.g_01657	Prbj.g_00995
OG0001119	Prbh.g_01656	Prbj.g_00994
OG0001120	Prbh.g_01655	Prbj.g_00993
OG0001121	Prbh.g_01653	Prbj.g_00990
OG0001122	Prbh.g_01652	Prbj.g_00989
OG0001123	Prbh.g_01651	Prbj.g_00988
OG0001124	Prbh.g_01649	Prbj.g_00986
OG0001125	Prbh.g_01647	Prbj.g_00984
OG0001126	Prbh.g_01646	Prbj.g_00983
OG0001127	Prbh.g_01643	Prbj.g_00414
OG0001128	Prbh.g_01642	Prbj.g_00413
OG0001129	Prbh.g_01641	Prbj.g_00410
OG0001130	Prbh.g_01638	Prbj.g_00407
OG0001131	Prbh.g_01637	Prbj.g_00406
OG0001132	Prbh.g_01636	Prbj.g_00405
OG0001133	Prbh.g_01635	Prbj.g_00404
OG0001134	Prbh.g_01634	Prbj.g_00403
OG0001135	Prbh.g_01633	Prbj.g_00402
OG0001136	Prbh.g_01632	Prbj.g_00401
OG0001137	Prbh.g_01631	Prbj.g_00400
OG0001138	Prbh.g_01630	Prbj.g_00399
OG0001139	Prbh.g_01628	Prbj.g_00397
OG0001140	Prbh.g_01627	Prbj.g_00395
OG0001141	Prbh.g_01626	Prbj.g_00394
OG0001142	Prbh.g_01621	Prbj.g_00368
OG0001143	Prbh.g_01620	Prbj.g_00367
OG0001144	Prbh.g_01619	Prbj.g_00365
OG0001145	Prbh.g_01618	Prbj.g_00364
OG0001146	Prbh.g_01617	Prbj.g_00363
OG0001147	Prbh.g_01616	Prbj.g_00362
OG0001148	Prbh.g_01615	Prbj.g_00361
OG0001149	Prbh.g_01613	Prbj.g_01494
OG0001150	Prbh.g_01612	Prbj.g_01498
OG0001151	Prbh.g_01608	Prbj.g_01501
OG0001152	Prbh.g_01607	Prbj.g_01502
OG0001153	Prbh.g_01606	Prbj.g_01504
OG0001154	Prbh.g_01604	Prbj.g_01506
OG0001155	Prbh.g_01602	Prbj.g_01509
OG0001156	Prbh.g_01600	Prbj.g_01513
OG0001157	Prbh.g_01598	Prbj.g_01515
OG0001158	Prbh.g_01596	Prbj.g_01517
OG0001159	Prbh.g_01595	Prbj.g_01518
OG0001160	Prbh.g_01594	Prbj.g_01519
OG0001161	Prbh.g_01593	Prbj.g_01576
OG0001162	Prbh.g_01592	Prbj.g_01577
OG0001163	Prbh.g_01591	Prbj.g_01578
OG0001164	Prbh.g_01590	Prbj.g_01579
OG0001165	Prbh.g_01589	Prbj.g_01580
OG0001166	Prbh.g_01588	Prbj.g_01581
OG0001167	Prbh.g_01586	Prbj.g_01592
OG0001168	Prbh.g_01585	Prbj.g_01593
OG0001169	Prbh.g_01584	Prbj.g_01594
OG0001170	Prbh.g_01583	Prbj.g_01596
OG0001171	Prbh.g_01582	Prbj.g_01597
OG0001172	Prbh.g_01580	Prbj.g_01599
OG0001173	Prbh.g_01578	Prbj.g_01821
OG0001174	Prbh.g_01577	Prbj.g_01820
OG0001175	Prbh.g_01576	Prbj.g_01819
OG0001176	Prbh.g_01574	Prbj.g_01809
OG0001177	Prbh.g_01572	Prbj.g_01290
OG0001178	Prbh.g_01569	Prbj.g_01286
OG0001179	Prbh.g_01568	Prbj.g_01285
OG0001180	Prbh.g_01567	Prbj.g_01284
OG0001181	Prbh.g_01566	Prbj.g_01283
OG0001182	Prbh.g_01565	Prbj.g_01282
OG0001183	Prbh.g_01564	Prbj.g_01281
OG0001184	Prbh.g_01562	Prbj.g_01253
OG0001185	Prbh.g_01560	Prbj.g_01250
OG0001186	Prbh.g_01559	Prbj.g_01249
OG0001187	Prbh.g_01558	Prbj.g_01248
OG0001188	Prbh.g_01557	Prbj.g_01245
OG0001189	Prbh.g_01556	Prbj.g_01244
OG0001190	Prbh.g_01555	Prbj.g_01243
OG0001191	Prbh.g_01554	Prbj.g_01241
OG0001192	Prbh.g_01553	Prbj.g_01239
OG0001193	Prbh.g_01552	Prbj.g_01238
OG0001194	Prbh.g_01551	Prbj.g_01236
OG0001195	Prbh.g_01550	Prbj.g_01235
OG0001196	Prbh.g_01549	Prbj.g_01234
OG0001197	Prbh.g_01548	Prbj.g_01233
OG0001198	Prbh.g_01547	Prbj.g_01232
OG0001199	Prbh.g_01546	Prbj.g_01231
OG0001200	Prbh.g_01545	Prbj.g_01229
OG0001201	Prbh.g_01544	Prbj.g_01228
OG0001202	Prbh.g_01543	Prbj.g_01227
OG0001203	Prbh.g_01541	Prbj.g_01225
OG0001204	Prbh.g_01539	Prbj.g_01221
OG0001205	Prbh.g_01537	Prbj.g_01219
OG0001206	Prbh.g_01536	Prbj.g_01218
OG0001207	Prbh.g_01535	Prbj.g_01955
OG0001208	Prbh.g_01534	Prbj.g_01956
OG0001209	Prbh.g_01533	Prbj.g_01957
OG0001210	Prbh.g_01532	Prbj.g_01958
OG0001211	Prbh.g_01531	Prbj.g_01960
OG0001212	Prbh.g_01530	Prbj.g_01961
OG0001213	Prbh.g_01529	Prbj.g_01962
OG0001214	Prbh.g_01527	Prbj.g_01964
OG0001215	Prbh.g_01526	Prbj.g_01966
OG0001216	Prbh.g_01525	Prbj.g_01968
OG0001217	Prbh.g_01524	Prbj.g_01969
OG0001218	Prbh.g_01523	Prbj.g_01970
OG0001219	Prbh.g_01520	Prbj.g_01975
OG0001220	Prbh.g_01519	Prbj.g_01980
OG0001221	Prbh.g_01514	Prbj.g_02002
OG0001222	Prbh.g_01513	Prbj.g_02005
OG0001223	Prbh.g_01512	Prbj.g_02006
OG0001224	Prbh.g_01510	Prbj.g_02008
OG0001225	Prbh.g_01509	Prbj.g_02009
OG0001226	Prbh.g_01508	Prbj.g_02012
OG0001227	Prbh.g_01507	Prbj.g_02013
OG0001228	Prbh.g_01506	Prbj.g_02019
OG0001229	Prbh.g_01505	Prbj.g_02020
OG0001230	Prbh.g_01504	Prbj.g_02021
OG0001231	Prbh.g_01503	Prbj.g_02034
OG0001232	Prbh.g_01501	Prbj.g_02043
OG0001233	Prbh.g_01500	Prbj.g_02044
OG0001234	Prbh.g_01499	Prbj.g_02045
OG0001235	Prbh.g_01498	Prbj.g_02046
OG0001236	Prbh.g_01496	Prbj.g_02048
OG0001237	Prbh.g_01495	Prbj.g_02049
OG0001238	Prbh.g_01490	Prbj.g_02053
OG0001239	Prbh.g_01489	Prbj.g_02055
OG0001240	Prbh.g_01488	Prbj.g_02056
OG0001241	Prbh.g_01485	Prbj.g_02060
OG0001242	Prbh.g_01484	Prbj.g_02062
OG0001243	Prbh.g_01483	Prbj.g_02063
OG0001244	Prbh.g_01482	Prbj.g_02065
OG0001245	Prbh.g_01481	Prbj.g_02067
OG0001246	Prbh.g_01480	Prbj.g_02069
OG0001247	Prbh.g_01479	Prbj.g_02070
OG0001248	Prbh.g_01478	Prbj.g_02071
OG0001249	Prbh.g_01477	Prbj.g_02072
OG0001250	Prbh.g_01476	Prbj.g_02073
OG0001251	Prbh.g_00691	Prbj.g_00603
OG0001252	Prbh.g_00643	Prbj.g_01545
OG0001253	Prbh.g_00632	Prbj.g_00538
OG0001254	Prbh.g_00498	Prbj.g_01406
OG0001255	Prbh.g_00440	Prbj.g_00342
OG0001257	Prbh.g_00349	Prbj.g_01628
OG0001258	Prbh.g_00333	Prbj.g_01609
OG0001259	Prbh.g_00240	Prbj.g_01782
OG0001261	Prbh.g_00988	Prbj.g_02475
OG0001262	Prbh.g_01006	Prbj.g_02498
OG0001264	Prbh.g_00877	Prbj.g_02339
OG0001265	Prbh.g_01124	Prbj.g_02209
OG0001266	Prbh.g_01444	Prbj.g_00678
OG0001267	Prbh.g_01300	Prbj.g_00769
OG0001268	Prbh.g_01286	Prbj.g_00969
OG0001269	Prbh.g_01936	Prbj.g_00670
OG0001270	Prbh.g_00143	Prbj.g_02627
OG0001271	Prbh.g_00155	Prbj.g_01691
OG0001272	Prbh.g_00802	Prbj.g_00907
OG0001273	Prbh.g_00205	Prbj.g_02106
OG0001274	Prbh.g_01824	Prbj.g_00780
OG0001276	Prbh.g_01146	Prbj.g_02368
OG0001278	Prbh.g_01790	Prbj.g_00870
OG0001279	Prbh.g_01787	Prbj.g_00865
OG0001280	Prbh.g_01784	Prbj.g_00862
OG0001281	Prbh.g_01714	Prbj.g_02653
OG0001282	Prbh.g_01777	Prbj.g_00851
OG0001283	Prbh.g_01601	Prbj.g_01512
OG0001284	Prbh.g_01570	Prbj.g_01287
OG0001285	Prbh.g_01540	Prbj.g_01223
OG0001286	Prbh.g_01486	Prbj.g_02058
OG0001287	Prbh.g_01898	Prbj.g_00214, Prbj.g_02701
OG0001288	Prbh.g_00395	Prbj.g_00101
OG0001290	Prbh.g_00750	Prbj.g_01203
OG0001291	Prbh.g_00711	Prbj.g_00567
OG0001292	Prbh.g_00708	Prbj.g_00570
OG0001293	Prbh.g_00706	Prbj.g_00572
OG0001294	Prbh.g_00690	Prbj.g_00604
OG0001295	Prbh.g_00662	Prbj.g_01560
OG0001296	Prbh.g_00655	Prbj.g_01529
OG0001297	Prbh.g_00583	Prbj.g_01164
OG0001298	Prbh.g_00536	Prbj.g_01340
OG0001299	Prbh.g_00527	Prbj.g_01353
OG0001300	Prbh.g_01356	Prbj.g_01896
OG0001303	Prbh.g_01339	Prbj.g_00663
OG0001304	Prbh.g_01040	Prbj.g_01847
OG0001305	Prbh.g_01035	Prbj.g_01842
OG0001307	Prbh.g_01357	Prbj.g_02357
OG0001308	Prbh.g_00202	Prbj.g_00046
OG0001311	Prbh.g_01249	Prbj.g_00007
OG0001312	Prbh.g_01937	Prbj.g_00671
OG0001313	Prbh.g_00410	Prbj.g_01184
OG0001314	Prbh.g_01759	Prbj.g_00477
OG0001316	Prbh.g_01605	Prbj.g_01505
OG0001319	Prbh.g_00542	Prbj.g_02610
OG0001324	Prbh.g_00769	Prbj.g_02632
OG0001326	Prbh.g_00773	Prbj.g_00731
OG0001327	Prbh.g_00201	Prbj.g_01718
OG0001328	Prbh.g_01378	Prbj.g_01734
OG0001329	Prbh.g_01492	Prbj.g_02051
OG0001331	Prbh.g_01786	Prbj.g_00864
OG0001332	Prbh.g_01734	Prbj.g_00450
OG0001333	Prbh.g_01640	Prbj.g_00409
OG0001335	Prbh.g_01542	Prbj.g_01226
OG0001336	Prbh.g_00653	Prbj.g_01531
OG0001337	Prbh.g_00663	Prbj.g_01558
OG0001339	Prbh.g_00579	Prbj.g_01168
OG0001340	Prbh.g_00531	Prbj.g_01346
OG0001341	Prbh.g_00518	Prbj.g_01369
OG0001342	Prbh.g_00499	Prbj.g_01405
OG0001343	Prbh.g_00433	Prbj.g_00335
OG0001345	Prbh.g_00398	Prbj.g_00098
OG0001346	Prbh.g_00359	Prbj.g_00131
OG0001347	Prbh.g_00345	Prbj.g_01624
OG0001348	Prbh.g_00824	Prbj.g_02091
OG0001350	Prbh.g_00316	Prbj.g_02100
OG0001351	Prbh.g_00252	Prbj.g_01797
OG0001353	Prbh.g_00556	Prbj.g_00269
OG0001355	Prbh.g_00995	Prbj.g_02482
OG0001357	Prbh.g_01112	Prbj.g_02227
OG0001358	Prbh.g_01123	Prbj.g_02210
OG0001361	Prbh.g_01228	Prbj.g_02165
OG0001362	Prbh.g_01396	Prbj.g_01299
OG0001366	Prbh.g_01744	Prbj.g_00460
OG0001368	Prbh.g_01571	Prbj.g_01288
OG0001369	Prbh.g_01125	Prbj.g_02208
OG0001375	Prbh.g_00645	Prbj.g_01541
OG0001378	Prbh.g_00506	Prbj.g_01395
OG0001380	Prbh.g_00932	Prbj.g_00951
OG0001381	Prbh.g_00373	Prbj.g_01893
OG0001384	Prbh.g_00310	Prbj.g_02109
OG0001410	Prbh.g_01888	Prbj.g_00249
OG0001412	Prbh.g_01063	Prbj.g_02298
OG0001413	Prbh.g_01794	Prbj.g_01330, Prbj.g_00194, Prbj.g_02695, Prbj.g_00726
OG0001415	Prbh.g_00453	Prbj.g_00360
OG0001416	Prbh.g_00308	Prbj.g_02111
OG0001425	Prbh.g_01343	Prbj.g_02174
OG0001426	Prbh.g_01491	Prbj.g_02052
OG0001429	Prbh.g_01096	Prbj.g_02252
OG0001438	Prbh.g_01463	Prbj.g_02549
OG0001439	Prbh.g_00985	Prbj.g_02473
OG0001442	Prbh.g_01816	Prbj.g_00043
OG0001448	Prbh.g_01399	Prbj.g_00690
OG0001451	Prbh.g_01940	Prbj.g_02711, Prbj.g_01102
OG0001452	Prbh.g_01521	Prbj.g_01972
OG0001455	Prbh.g_00781	Prbj.g_00045, Prbj.g_00051
OG0001466	Prbh.g_00200	Prbj.g_02172
OG0001470	Prbh.g_00459	Prbj.g_01457
OG0001471	Prbh.g_01838	Prbj.g_02457
OG0001472	Prbh.g_01021	Prbj.g_00920
OG0001481	Prbh.g_01264	Prbj.g_00309
OG0001483	Prbh.g_01367	Prbj.g_01720
OG0001487	Prbh.g_01458	Prbj.g_02554
OG0001489	Prbh.g_01691	Prbj.g_00378
OG0001504	Prbh.g_00893	Prbj.g_02381
OG0001512	Prbh.g_01938	Prbj.g_02148, Prbj.g_00210
OG0001544	Prbh.g_01400	Prbj.g_00071
OG0001545	Prbh.g_00874	Prbj.g_02336
OG0001546	Prbh.g_00990	Prbj.g_02477
OG0001547	Prbh.g_00790, Prbh.g_00767	Prbj.g_00698
OG0001548	Prbh.g_00801, Prbh.g_01337	Prbj.g_00125
OG0001587	Prbh.g_01839	Prbj.g_01889
OG0001588	Prbh.g_01871	Prbj.g_00872
OG0001605	Prbh.g_01693	Prbj.g_01031
OG0001608	Prbh.g_00204	Prbj.g_00374
OG0001620	Prbh.g_00068	Prbj.g_01124
OG0001621	Prbh.g_01394	Prbj.g_00379
OG0001622	Prbh.g_01896	Prbj.g_00745
OG0001632	Prbh.g_00197	Prbj.g_00859
OG0001633	Prbh.g_00203	Prbj.g_01121
OG0001634	Prbh.g_01895	Prbj.g_00746
OG0001635	Prbh.g_01894	Prbj.g_00749
OG0001636	Prbh.g_01893	Prbj.g_00750
OG0001697	Prbh.g_00844	Prbj.g_00779
OG0001714	Prbh.g_00139	Prbj.g_00662
OG0001715	Prbh.g_01575	Prbj.g_01818
OG0001716	Prbh.g_01251	Prbj.g_00005
OG0001717	Prbh.g_00852	Prbj.g_00033
OG0001718	Prbh.g_00845	Prbj.g_00040
OG0001719	Prbh.g_00438	Prbj.g_00340
OG0001737	Prbh.g_00742	Prbj.g_01216
OG0001738	Prbh.g_00671	Prbj.g_00628
OG0001739	Prbh.g_00672	Prbj.g_00626
OG0001740	Prbh.g_00673	Prbj.g_00625
OG0001741	Prbh.g_00683	Prbj.g_00612
OG0001742	Prbh.g_01335	Prbj.g_02612
OG0001743	Prbh.g_00541	Prbj.g_02613
OG0001744	Prbh.g_01736	Prbj.g_00452
OG0001745	Prbh.g_00263	Prbj.g_01881
OG0001746	Prbh.g_01386	Prbj.g_01743
OG0001747	Prbh.g_01269	Prbj.g_00828
OG0001748	Prbh.g_00927	Prbj.g_00939
OG0001749	Prbh.g_00917	Prbj.g_00908
OG0001750	Prbh.g_01137	Prbj.g_02200
OG0001751	Prbh.g_01127	Prbj.g_02206
OG0001752	Prbh.g_01122	Prbj.g_02212
OG0001753	Prbh.g_01082	Prbj.g_02272
OG0001754	Prbh.g_01045	Prbj.g_02325
OG0001755	Prbh.g_00890	Prbj.g_02372
OG0001756	Prbh.g_00958	Prbj.g_02417
OG0001757	Prbh.g_01873	Prbj.g_02496
OG0001758	Prbh.g_01007	Prbj.g_02499
OG0001759	Prbh.g_01014	Prbj.g_02513
OG0001760	Prbh.g_00869	Prbj.g_02522
OG0001761	Prbh.g_00906	Prbj.g_02526
OG0001762	Prbh.g_01189	Prbj.g_00817
OG0001763	Prbh.g_00660	Prbj.g_00122
OG0001764	Prbh.g_00414	Prbj.g_00065
OG0001765	Prbh.g_00447	Prbj.g_00353
OG0001766	Prbh.g_00448	Prbj.g_00354
OG0001767	Prbh.g_00449	Prbj.g_00356
OG0001768	Prbh.g_00450	Prbj.g_00357
OG0001769	Prbh.g_00451	Prbj.g_00358
OG0001770	Prbh.g_01629	Prbj.g_00398
OG0001771	Prbh.g_01645	Prbj.g_00982
OG0001772	Prbh.g_00651	Prbj.g_01533
OG0001773	Prbh.g_00723	Prbj.g_01546
OG0001774	Prbh.g_00603	Prbj.g_00507
OG0001775	Prbh.g_00597	Prbj.g_01142
OG0001776	Prbh.g_01876	Prbj.g_00247
OG0001777	Prbh.g_01522	Prbj.g_01971
OG0001778	Prbh.g_01518	Prbj.g_01981
OG0001779	Prbh.g_01517	Prbj.g_01982
OG0001780	Prbh.g_01132	Prbj.g_01983
OG0001781	Prbh.g_01511	Prbj.g_02007
OG0001782	Prbh.g_01502	Prbj.g_02041
OG0001795	Prbh.g_00266	Prbj.g_01878
OG0001799	Prbh.g_00192	Prbj.g_00029
OG0001801	Prbh.g_01889	Prbj.g_00677
OG0001802	Prbh.g_00787	Prbj.g_00942
OG0001822	Prbh.g_00033	Prbj.g_01402
OG0001832	Prbh.g_01275	Prbj.g_00839
OG0001872	Prbh.g_01848	Prbj.g_01154
OG0001883	Prbh.g_00747	Prbj.g_01209
OG0001884	Prbh.g_01587	Prbj.g_01590
OG0001885	Prbh.g_00148	Prbj.g_01685
OG0001886	Prbh.g_00268	Prbj.g_01876
OG0001887	Prbh.g_01259	Prbj.g_01911
OG0001891	Prbh.g_00931	Prbj.g_01092
OG0001892	Prbh.g_01850	Prbj.g_00871
OG0001893	Prbh.g_01043	Prbj.g_01851
OG0001894	Prbh.g_01072	Prbj.g_02282
OG0001895	Prbh.g_00715	Prbj.g_02463
OG0001896	Prbh.g_00777	Prbj.g_02528
OG0001897	Prbh.g_00429	Prbj.g_00326
OG0001898	Prbh.g_00526	Prbj.g_01358
OG0001899	Prbh.g_00735	Prbj.g_01944
OG0001900	Prbh.g_00736	Prbj.g_01945
OG0001901	Prbh.g_00740	Prbj.g_01954
OG0001902	Prbh.g_01493	Prbj.g_02050
OG0001915	Prbh.g_01183	Prbj.g_00823
OG0001920	Prbh.g_01771	Prbj.g_00490
OG0001921	Prbh.g_01214	Prbj.g_02578
OG0001923	Prbh.g_00805	Prbj.g_00070
OG0001925	Prbh.g_00207	Prbj.g_01665
OG0001967	Prbh.g_00209	Prbj.g_01328
OG0001970	Prbh.g_00832	Prbj.g_00935
OG0001971	Prbh.g_00831	Prbj.g_00934
OG0001972	Prbh.g_01105	Prbj.g_02238
OG0001980	Prbh.g_00812	Prbj.g_00203
OG0002028	Prbh.g_01926	Prbj.g_02353
OG0002035	Prbh.g_01422, Prbh.g_01420	Prbj.g_00193
OG0002079	Prbh.g_00407	Prbj.g_01952
OG0002146	Prbh.g_00161	Prbj.g_01698
OG0002214	Prbh.g_01922	Prbj.g_01274
OG0002295	Prbh.g_01152	Prbj.g_02318
OG0002338	Prbh.g_01419	Prbj.g_01603
OG0002421	Prbh.g_00841	Prbj.g_00048
